"","date","BURL"
"270","2014-10-27",40.560001
"271","2014-10-28",40.34
"272","2014-10-29",40.450001
"273","2014-10-30",41.57
"274","2014-10-31",41.939999
"275","2014-11-03",42.400002
"276","2014-11-04",42.099998
"277","2014-11-05",42.330002
"278","2014-11-06",42.880001
"279","2014-11-07",42.32
"280","2014-11-10",41.68
"281","2014-11-11",41.549999
"282","2014-11-12",42.73
"283","2014-11-13",42.259998
"284","2014-11-14",42.299999
"285","2014-11-17",42.220001
"286","2014-11-18",41.330002
"287","2014-11-19",41.110001
"288","2014-11-20",42.369999
"289","2014-11-21",42.23
"290","2014-11-24",44.240002
"291","2014-11-25",44.02
"292","2014-11-26",43.91
"293","2014-11-28",44.669998
"294","2014-12-01",43.91
"295","2014-12-02",43.880001
"296","2014-12-03",44.419998
"297","2014-12-04",44.41
"298","2014-12-05",43.619999
"299","2014-12-08",42.849998
"300","2014-12-09",43.599998
"301","2014-12-10",43.82
"302","2014-12-11",44.41
"303","2014-12-12",45.48
"304","2014-12-15",46.59
"305","2014-12-16",46.18
"306","2014-12-17",47.34
"307","2014-12-18",47.540001
"308","2014-12-19",46.880001
"309","2014-12-22",47.549999
"310","2014-12-23",49
"311","2014-12-24",47.75
"312","2014-12-26",47.740002
"313","2014-12-29",47.740002
"314","2014-12-30",47.68
"315","2014-12-31",47.259998
"316","2015-01-02",47.98
"317","2015-01-05",46.290001
"318","2015-01-06",46.57
"319","2015-01-07",48.720001
"320","2015-01-08",48.740002
"321","2015-01-09",48
"322","2015-01-12",49.290001
"323","2015-01-13",48.439999
"324","2015-01-14",48.919998
"325","2015-01-15",48.860001
"326","2015-01-16",50.689999
"327","2015-01-20",49.889999
"328","2015-01-21",50.16
"329","2015-01-22",50.639999
"330","2015-01-23",51.25
"331","2015-01-26",51.599998
"332","2015-01-27",51.59
"333","2015-01-28",50.900002
"334","2015-01-29",50.689999
"335","2015-01-30",49.889999
"336","2015-02-02",49.799999
"337","2015-02-03",51.060001
"338","2015-02-04",51.830002
"339","2015-02-05",51.709999
"340","2015-02-06",52.290001
"341","2015-02-09",51.98
"342","2015-02-10",52.110001
"343","2015-02-11",52.080002
"344","2015-02-12",52.470001
"345","2015-02-13",51.91
"346","2015-02-17",52.029999
"347","2015-02-18",52.82
"348","2015-02-19",53.290001
"349","2015-02-20",53.560001
"350","2015-02-23",53.650002
"351","2015-02-24",53.599998
"352","2015-02-25",54.09
"353","2015-02-26",54.490002
"354","2015-02-27",55.57
"355","2015-03-02",56.119999
"356","2015-03-03",56.009998
"357","2015-03-04",56.759998
"358","2015-03-05",56.650002
"359","2015-03-06",56.139999
"360","2015-03-09",57.119999
"361","2015-03-10",57.18
"362","2015-03-11",57.169998
"363","2015-03-12",57.59
"364","2015-03-13",58.59
"365","2015-03-16",57.380001
"366","2015-03-17",58.59
"367","2015-03-18",59.919998
"368","2015-03-19",59.779999
"369","2015-03-20",60.720001
"370","2015-03-23",60.299999
"371","2015-03-24",61.02
"372","2015-03-25",59.259998
"373","2015-03-26",58.459999
"374","2015-03-27",58.98
"375","2015-03-30",59.34
"376","2015-03-31",59.419998
"377","2015-04-01",58.040001
"378","2015-04-02",58.16
"379","2015-04-06",58.169998
"380","2015-04-07",57.709999
"381","2015-04-08",58.009998
"382","2015-04-09",57.450001
"383","2015-04-10",57.43
"384","2015-04-13",57.41
"385","2015-04-14",56.560001
"386","2015-04-15",56.439999
"387","2015-04-16",55.360001
"388","2015-04-17",55.02
"389","2015-04-20",55.689999
"390","2015-04-21",55.73
"391","2015-04-22",55.82
"392","2015-04-23",55.189999
"393","2015-04-24",54.349998
"394","2015-04-27",52.75
"395","2015-04-28",52.18
"396","2015-04-29",51.389999
"397","2015-04-30",51.57
"398","2015-05-01",52.02
"399","2015-05-04",52.810001
"400","2015-05-05",51.610001
"401","2015-05-06",51.700001
"402","2015-05-07",51.900002
"403","2015-05-08",53.389999
"404","2015-05-11",53.009998
"405","2015-05-12",52.470001
"406","2015-05-13",51.23
"407","2015-05-14",50.52
"408","2015-05-15",52.73
"409","2015-05-18",53.240002
"410","2015-05-19",54.630001
"411","2015-05-20",53.91
"412","2015-05-21",55.09
"413","2015-05-22",54.48
"414","2015-05-26",53.75
"415","2015-05-27",54.09
"416","2015-05-28",53.66
"417","2015-05-29",52.77
"418","2015-06-01",53.279999
"419","2015-06-02",54.099998
"420","2015-06-03",54.689999
"421","2015-06-04",54.439999
"422","2015-06-05",55.07
"423","2015-06-08",53.889999
"424","2015-06-09",49.349998
"425","2015-06-10",48.98
"426","2015-06-11",48.959999
"427","2015-06-12",48.580002
"428","2015-06-15",49.700001
"429","2015-06-16",49.84
"430","2015-06-17",50.82
"431","2015-06-18",51.240002
"432","2015-06-19",51.57
"433","2015-06-22",51.810001
"434","2015-06-23",51.98
"435","2015-06-24",51.959999
"436","2015-06-25",52.860001
"437","2015-06-26",52.900002
"438","2015-06-29",50.889999
"439","2015-06-30",51.200001
"440","2015-07-01",52.150002
"441","2015-07-02",51.349998
"442","2015-07-06",52.77
"443","2015-07-07",52.830002
"444","2015-07-08",52.060001
"445","2015-07-09",52.799999
"446","2015-07-10",53.950001
"447","2015-07-13",55.25
"448","2015-07-14",54.889999
"449","2015-07-15",55.459999
"450","2015-07-16",56.349998
"451","2015-07-17",55.810001
"452","2015-07-20",55.75
"453","2015-07-21",55.200001
"454","2015-07-22",56.75
"455","2015-07-23",55.09
"456","2015-07-24",54.490002
"457","2015-07-27",54.43
"458","2015-07-28",54.389999
"459","2015-07-29",55.5
"460","2015-07-30",55.130001
"461","2015-07-31",55.040001
"462","2015-08-03",54.810001
"463","2015-08-04",54.459999
"464","2015-08-05",54.439999
"465","2015-08-06",53.290001
"466","2015-08-07",52.860001
"467","2015-08-10",53.43
"468","2015-08-11",53.259998
"469","2015-08-12",52.970001
"470","2015-08-13",53.369999
"471","2015-08-14",52.950001
"472","2015-08-17",53.919998
"473","2015-08-18",54.740002
"474","2015-08-19",55.060001
"475","2015-08-20",53.650002
"476","2015-08-21",50.66
"477","2015-08-24",47.939999
"478","2015-08-25",46.540001
"479","2015-08-26",47.799999
"480","2015-08-27",53.349998
"481","2015-08-28",53.5
"482","2015-08-31",53.09
"483","2015-09-01",53.169998
"484","2015-09-02",54
"485","2015-09-03",53.66
"486","2015-09-04",53.139999
"487","2015-09-08",53.889999
"488","2015-09-09",52.84
"489","2015-09-10",52.830002
"490","2015-09-11",53.25
"491","2015-09-14",53.32
"492","2015-09-15",53.939999
"493","2015-09-16",54.84
"494","2015-09-17",55.57
"495","2015-09-18",54.400002
"496","2015-09-21",53.880001
"497","2015-09-22",53.759998
"498","2015-09-23",53.740002
"499","2015-09-24",53.080002
"500","2015-09-25",51.470001
"501","2015-09-28",48.990002
"502","2015-09-29",49.07
"503","2015-09-30",51.040001
"504","2015-10-01",50.790001
"505","2015-10-02",50.5
"506","2015-10-05",50.740002
"507","2015-10-06",48.380001
"508","2015-10-07",49.220001
"509","2015-10-08",50.040001
"510","2015-10-09",49.610001
"511","2015-10-12",51.290001
"512","2015-10-13",50.130001
"513","2015-10-14",49.130001
"514","2015-10-15",51.040001
"515","2015-10-16",51.720001
"516","2015-10-19",50.669998
"517","2015-10-20",50.700001
"518","2015-10-21",48.349998
"519","2015-10-22",47.700001
"520","2015-10-23",46.32
"521","2015-10-26",47.029999
"522","2015-10-27",45.66
"523","2015-10-28",47.529999
"524","2015-10-29",46.990002
"525","2015-10-30",48.080002
"526","2015-11-02",49.009998
"527","2015-11-03",50
"528","2015-11-04",49.009998
"529","2015-11-05",48.529999
"530","2015-11-06",46.529999
"531","2015-11-09",45.959999
"532","2015-11-10",46.549999
"533","2015-11-11",43.299999
"534","2015-11-12",44.389999
"535","2015-11-13",40.830002
"536","2015-11-16",41.279999
"537","2015-11-17",41.91
"538","2015-11-18",42.27
"539","2015-11-19",40.700001
"540","2015-11-20",44.299999
"541","2015-11-23",44.209999
"542","2015-11-24",47.41
"543","2015-11-25",48.889999
"544","2015-11-27",49.43
"545","2015-11-30",48.110001
"546","2015-12-01",48.099998
"547","2015-12-02",47.560001
"548","2015-12-03",46.689999
"549","2015-12-04",46.84
"550","2015-12-07",45.689999
"551","2015-12-08",45.779999
"552","2015-12-09",44.990002
"553","2015-12-10",44.470001
"554","2015-12-11",43.189999
"555","2015-12-14",43.080002
"556","2015-12-15",42.82
"557","2015-12-16",43.130001
"558","2015-12-17",41.779999
"559","2015-12-18",41.119999
"560","2015-12-21",41.630001
"561","2015-12-22",43.48
"562","2015-12-23",43.68
"563","2015-12-24",43.25
"564","2015-12-28",43.389999
"565","2015-12-29",43.919998
"566","2015-12-30",43.02
"567","2015-12-31",42.900002
"568","2016-01-04",43.209999
"569","2016-01-05",43.82
"570","2016-01-06",42.740002
"571","2016-01-07",43.77
"572","2016-01-08",41.59
"573","2016-01-11",42.759998
"574","2016-01-12",48.919998
"575","2016-01-13",47.02
"576","2016-01-14",47.360001
"577","2016-01-15",48.310001
"578","2016-01-19",50.080002
"579","2016-01-20",49.950001
"580","2016-01-21",51.169998
"581","2016-01-22",52.439999
"582","2016-01-25",51.310001
"583","2016-01-26",51.790001
"584","2016-01-27",51.369999
"585","2016-01-28",51.759998
"586","2016-01-29",53.73
"587","2016-02-01",54.139999
"588","2016-02-02",53.82
"589","2016-02-03",53.470001
"590","2016-02-04",52.759998
"591","2016-02-05",50.700001
"592","2016-02-08",49.709999
"593","2016-02-09",50.099998
"594","2016-02-10",50.59
"595","2016-02-11",49.77
"596","2016-02-12",51.610001
"597","2016-02-16",54.34
"598","2016-02-17",54.59
"599","2016-02-18",53.400002
"600","2016-02-19",54.360001
"601","2016-02-22",54.75
"602","2016-02-23",54.950001
"603","2016-02-24",56.43
"604","2016-02-25",56.82
"605","2016-02-26",57.169998
"606","2016-02-29",56.060001
"607","2016-03-01",56.799999
"608","2016-03-02",56.759998
"609","2016-03-03",55.18
"610","2016-03-04",54.099998
"611","2016-03-07",53.029999
"612","2016-03-08",53.130001
"613","2016-03-09",53.110001
"614","2016-03-10",54.380001
"615","2016-03-11",54.939999
"616","2016-03-14",54.75
"617","2016-03-15",54.27
"618","2016-03-16",54.869999
"619","2016-03-17",55.07
"620","2016-03-18",55.240002
"621","2016-03-21",54.110001
"622","2016-03-22",53.810001
"623","2016-03-23",54
"624","2016-03-24",53.75
"625","2016-03-28",54.799999
"626","2016-03-29",55.630001
"627","2016-03-30",55.470001
"628","2016-03-31",56.240002
"629","2016-04-01",56.48
"630","2016-04-04",57.139999
"631","2016-04-05",55.470001
"632","2016-04-06",55.77
"633","2016-04-07",55.529999
"634","2016-04-08",54.580002
"635","2016-04-11",55.040001
"636","2016-04-12",55.130001
"637","2016-04-13",56.509998
"638","2016-04-14",57.349998
"639","2016-04-15",58.139999
"640","2016-04-18",58.509998
"641","2016-04-19",58.060001
"642","2016-04-20",58.279999
"643","2016-04-21",57.599998
"644","2016-04-22",57.470001
"645","2016-04-25",56.25
"646","2016-04-26",57.110001
"647","2016-04-27",57.860001
"648","2016-04-28",56.849998
"649","2016-04-29",56.970001
"650","2016-05-02",57.73
"651","2016-05-03",57.299999
"652","2016-05-04",57.669998
"653","2016-05-05",55.619999
"654","2016-05-06",54.52
"655","2016-05-09",56.759998
"656","2016-05-10",56.560001
"657","2016-05-11",53.040001
"658","2016-05-12",53.509998
"659","2016-05-13",52
"660","2016-05-16",53.48
"661","2016-05-17",52.720001
"662","2016-05-18",51.689999
"663","2016-05-19",53.32
"664","2016-05-20",54.060001
"665","2016-05-23",54.630001
"666","2016-05-24",55.700001
"667","2016-05-25",55.869999
"668","2016-05-26",60.029999
"669","2016-05-27",60.990002
"670","2016-05-31",60.360001
"671","2016-06-01",61.860001
"672","2016-06-02",62.389999
"673","2016-06-03",62.549999
"674","2016-06-06",62.740002
"675","2016-06-07",63.68
"676","2016-06-08",64.400002
"677","2016-06-09",64.389999
"678","2016-06-10",63.889999
"679","2016-06-13",63.389999
"680","2016-06-14",63.16
"681","2016-06-15",63.450001
"682","2016-06-16",63.459999
"683","2016-06-17",63.16
"684","2016-06-20",63.540001
"685","2016-06-21",64.120003
"686","2016-06-22",63.389999
"687","2016-06-23",62.849998
"688","2016-06-24",63.529999
"689","2016-06-27",62.25
"690","2016-06-28",63.290001
"691","2016-06-29",65.510002
"692","2016-06-30",66.709999
"693","2016-07-01",67.050003
"694","2016-07-05",66.879997
"695","2016-07-06",67.050003
"696","2016-07-07",67.040001
"697","2016-07-08",67.709999
"698","2016-07-11",67.419998
"699","2016-07-12",67.129997
"700","2016-07-13",66.760002
"701","2016-07-14",67.370003
"702","2016-07-15",67.790001
"703","2016-07-18",73.580002
"704","2016-07-19",74.57
"705","2016-07-20",74.269997
"706","2016-07-21",73.730003
"707","2016-07-22",74.620003
"708","2016-07-25",74.300003
"709","2016-07-26",75.349998
"710","2016-07-27",76
"711","2016-07-28",76.699997
"712","2016-07-29",76.510002
"713","2016-08-01",76.339996
"714","2016-08-02",73.910004
"715","2016-08-03",74.919998
"716","2016-08-04",75.230003
"717","2016-08-05",76.239998
"718","2016-08-08",75.860001
"719","2016-08-09",75.300003
"720","2016-08-10",76.370003
"721","2016-08-11",76.790001
"722","2016-08-12",76.690002
"723","2016-08-15",76.779999
"724","2016-08-16",75.559998
"725","2016-08-17",76.690002
"726","2016-08-18",78.040001
"727","2016-08-19",79.32
"728","2016-08-22",79.07
"729","2016-08-23",79.559998
"730","2016-08-24",78.5
"731","2016-08-25",80.949997
"732","2016-08-26",81.459999
"733","2016-08-29",81.010002
"734","2016-08-30",79.660004
"735","2016-08-31",81.220001
"736","2016-09-01",82.589996
"737","2016-09-02",83.989998
"738","2016-09-06",83.730003
"739","2016-09-07",83.830002
"740","2016-09-08",83.330002
"741","2016-09-09",81.889999
"742","2016-09-12",83.480003
"743","2016-09-13",82.279999
"744","2016-09-14",82.150002
"745","2016-09-15",83.730003
"746","2016-09-16",83.849998
"747","2016-09-19",83.540001
"748","2016-09-20",83.040001
"749","2016-09-21",83.660004
"750","2016-09-22",82.919998
"751","2016-09-23",83.050003
"752","2016-09-26",82.779999
"753","2016-09-27",83.57
"754","2016-09-28",82.360001
"755","2016-09-29",81.620003
"756","2016-09-30",81.019997
"757","2016-10-03",79.400002
"758","2016-10-04",79.089996
"759","2016-10-05",79.610001
"760","2016-10-06",79.980003
"761","2016-10-07",81.389999
"762","2016-10-10",79.309998
"763","2016-10-11",78.080002
"764","2016-10-12",78.209999
"765","2016-10-13",77.099998
"766","2016-10-14",76.690002
"767","2016-10-17",77.220001
"768","2016-10-18",76.260002
"769","2016-10-19",76.510002
"770","2016-10-20",76.230003
"771","2016-10-21",75.629997
"772","2016-10-24",75.139999
"773","2016-10-25",74.830002
"774","2016-10-26",74.379997
"775","2016-10-27",73.459999
"776","2016-10-28",74.300003
"777","2016-10-31",74.940002
"778","2016-11-01",74.019997
"779","2016-11-02",72.610001
"780","2016-11-03",69.550003
"781","2016-11-04",69.239998
"782","2016-11-07",72.43
"783","2016-11-08",72.769997
"784","2016-11-09",72.43
"785","2016-11-10",72.040001
"786","2016-11-11",72.849998
"787","2016-11-14",75.440002
"788","2016-11-15",74.93
"789","2016-11-16",77.199997
"790","2016-11-17",77.510002
"791","2016-11-18",77.940002
"792","2016-11-21",74.18
"793","2016-11-22",86.040001
"794","2016-11-23",89.68
"795","2016-11-25",88.889999
"796","2016-11-28",87.379997
"797","2016-11-29",88.919998
"798","2016-11-30",87.919998
"799","2016-12-01",88.760002
"800","2016-12-02",88.760002
"801","2016-12-05",89.309998
"802","2016-12-06",88.949997
"803","2016-12-07",88
"804","2016-12-08",88.470001
"805","2016-12-09",87.760002
"806","2016-12-12",87.599998
"807","2016-12-13",87.209999
"808","2016-12-14",87.230003
"809","2016-12-15",87.870003
"810","2016-12-16",87.059998
"811","2016-12-19",87.050003
"812","2016-12-20",88.120003
"813","2016-12-21",87.620003
"814","2016-12-22",85.790001
"815","2016-12-23",86.620003
"816","2016-12-27",86.050003
"817","2016-12-28",85.32
"818","2016-12-29",85.349998
"819","2016-12-30",84.75
"820","2017-01-03",84.779999
"821","2017-01-04",86.879997
"822","2017-01-05",87.129997
"823","2017-01-06",85.349998
"824","2017-01-09",85.489998
"825","2017-01-10",87.389999
"826","2017-01-11",85.540001
"827","2017-01-12",85.309998
"828","2017-01-13",84.75
"829","2017-01-17",83.870003
"830","2017-01-18",84.32
"831","2017-01-19",83.330002
"832","2017-01-20",83.169998
"833","2017-01-23",82.709999
"834","2017-01-24",83.589996
"835","2017-01-25",84.480003
"836","2017-01-26",82.040001
"837","2017-01-27",80.910004
"838","2017-01-30",81.639999
"839","2017-01-31",83.699997
"840","2017-02-01",82.410004
"841","2017-02-02",82.489998
"842","2017-02-03",82.910004
"843","2017-02-06",83.209999
"844","2017-02-07",82.68
"845","2017-02-08",84.82
"846","2017-02-09",86.510002
"847","2017-02-10",86.610001
"848","2017-02-13",86.019997
"849","2017-02-14",86.910004
"850","2017-02-15",86.879997
"851","2017-02-16",85.459999
"852","2017-02-17",85.919998
"853","2017-02-21",85.419998
"854","2017-02-22",86.949997
"855","2017-02-23",85.389999
"856","2017-02-24",87.589996
"857","2017-02-27",89.129997
"858","2017-02-28",89.010002
"859","2017-03-01",88.68
"860","2017-03-02",94.589996
"861","2017-03-03",96.07
"862","2017-03-06",94.260002
"863","2017-03-07",94.239998
"864","2017-03-08",93.870003
"865","2017-03-09",93.059998
"866","2017-03-10",94.139999
"867","2017-03-13",93.769997
"868","2017-03-14",94.849998
"869","2017-03-15",95.309998
"870","2017-03-16",95.080002
"871","2017-03-17",95.379997
"872","2017-03-20",93.43
"873","2017-03-21",93.209999
"874","2017-03-22",94.5
"875","2017-03-23",94.980003
"876","2017-03-24",94.800003
"877","2017-03-27",94.779999
"878","2017-03-28",96.050003
"879","2017-03-29",97.160004
"880","2017-03-30",97.75
"881","2017-03-31",97.290001
"882","2017-04-03",96.050003
"883","2017-04-04",93.699997
"884","2017-04-05",93.800003
"885","2017-04-06",95.699997
"886","2017-04-07",94.849998
"887","2017-04-10",92.919998
"888","2017-04-11",93.650002
"889","2017-04-12",93.559998
"890","2017-04-13",91.199997
"891","2017-04-17",91.540001
"892","2017-04-18",91.580002
"893","2017-04-19",93.410004
"894","2017-04-20",97.050003
"895","2017-04-21",97.540001
"896","2017-04-24",97.860001
"897","2017-04-25",97.709999
"898","2017-04-26",97.739998
"899","2017-04-27",98.580002
"900","2017-04-28",98.919998
"901","2017-05-01",98.150002
"902","2017-05-02",100.349998
"903","2017-05-03",99.779999
"904","2017-05-04",99.860001
"905","2017-05-05",101.540001
"906","2017-05-08",100.620003
"907","2017-05-09",101.209999
"908","2017-05-10",103.959999
"909","2017-05-11",102.940002
"910","2017-05-12",99.389999
"911","2017-05-15",97.599998
"912","2017-05-16",94.5
"913","2017-05-17",94.07
"914","2017-05-18",93.150002
"915","2017-05-19",94.739998
"916","2017-05-22",96.07
"917","2017-05-23",95.900002
"918","2017-05-24",94.010002
"919","2017-05-25",98.620003
"920","2017-05-26",96.32
"921","2017-05-30",96.269997
"922","2017-05-31",97.849998
"923","2017-06-01",98.800003
"924","2017-06-02",100.129997
"925","2017-06-05",100.800003
"926","2017-06-06",100.949997
"927","2017-06-07",100.209999
"928","2017-06-08",100.019997
"929","2017-06-09",99.57
"930","2017-06-12",98.029999
"931","2017-06-13",99.239998
"932","2017-06-14",97.559998
"933","2017-06-15",97.389999
"934","2017-06-16",96.239998
"935","2017-06-19",97.099998
"936","2017-06-20",94.010002
"937","2017-06-21",89.489998
"938","2017-06-22",84.370003
"939","2017-06-23",86.410004
"940","2017-06-26",88.68
"941","2017-06-27",89.639999
"942","2017-06-28",91.589996
"943","2017-06-29",91.830002
"944","2017-06-30",91.989998
"945","2017-07-03",93.120003
"946","2017-07-05",88.900002
"947","2017-07-06",88.220001
"948","2017-07-07",90.419998
"949","2017-07-10",88
"950","2017-07-11",87.290001
"951","2017-07-12",88.989998
"952","2017-07-13",88.669998
"953","2017-07-14",89.18
