"","date","WEN"
"177","2007-09-14",13.5
"178","2007-09-17",13.16
"179","2007-09-18",14.01
"180","2007-09-19",14.11
"181","2007-09-20",13.66
"182","2007-09-21",13.2
"183","2007-09-24",13.32
"184","2007-09-25",13.04
"185","2007-09-26",12.95
"186","2007-09-27",12.89
"187","2007-09-28",12.29
"188","2007-10-01",12.61
"189","2007-10-02",14.04
"190","2007-10-03",13.81
"191","2007-10-04",13.94
"192","2007-10-05",14.4
"193","2007-10-08",14.17
"194","2007-10-09",13.98
"195","2007-10-10",13.65
"196","2007-10-11",13.53
"197","2007-10-12",13.45
"198","2007-10-15",12.87
"199","2007-10-16",12.68
"200","2007-10-17",12.81
"201","2007-10-18",12.64
"202","2007-10-19",11.55
"203","2007-10-22",11.41
"204","2007-10-23",11.65
"205","2007-10-24",11.45
"206","2007-10-25",11.11
"207","2007-10-26",11.35
"208","2007-10-29",11
"209","2007-10-30",11.01
"210","2007-10-31",11.31
"211","2007-11-01",10.51
"212","2007-11-02",10.8
"213","2007-11-05",10.52
"214","2007-11-06",10.88
"215","2007-11-07",10.36
"216","2007-11-08",10.33
"217","2007-11-09",10.2
"218","2007-11-12",10.48
"219","2007-11-13",10.75
"220","2007-11-14",10.24
"221","2007-11-15",9.98
"222","2007-11-16",9.89
"223","2007-11-19",9.61
"224","2007-11-20",9.36
"225","2007-11-21",8.81
"226","2007-11-23",8.9
"227","2007-11-26",8.43
"228","2007-11-27",8.19
"229","2007-11-28",8.59
"230","2007-11-29",8.5
"231","2007-11-30",8.45
"232","2007-12-03",8.45
"233","2007-12-04",8.19
"234","2007-12-05",8.17
"235","2007-12-06",8.54
"236","2007-12-07",8.39
"237","2007-12-10",8.69
"238","2007-12-11",8.46
"239","2007-12-12",8.34
"240","2007-12-13",8.42
"241","2007-12-14",8.3
"242","2007-12-17",8.23
"243","2007-12-18",9.02
"244","2007-12-19",8.49
"245","2007-12-20",8.36
"246","2007-12-21",8.8
"247","2007-12-24",9.03
"248","2007-12-26",9.44
"249","2007-12-27",8.88
"250","2007-12-28",8.76
"251","2007-12-31",8.73
"252","2008-01-02",8.67
"253","2008-01-03",8.14
"254","2008-01-04",8.04
"255","2008-01-07",8.41
"256","2008-01-08",7.98
"257","2008-01-09",8.36
"258","2008-01-10",8.31
"259","2008-01-11",8.05
"260","2008-01-14",8.21
"261","2008-01-15",8.15
"262","2008-01-16",8.64
"263","2008-01-17",8.26
"264","2008-01-18",8.25
"265","2008-01-22",8.45
"266","2008-01-23",9.02
"267","2008-01-24",9.14
"268","2008-01-25",9.03
"269","2008-01-28",9.21
"270","2008-01-29",9.27
"271","2008-01-30",9.27
"272","2008-01-31",9.45
"273","2008-02-01",9.82
"274","2008-02-04",9.55
"275","2008-02-05",9.37
"276","2008-02-06",9.13
"277","2008-02-07",9.5
"278","2008-02-08",8.98
"279","2008-02-11",8.96
"280","2008-02-12",9.1
"281","2008-02-13",9.44
"282","2008-02-14",9.05
"283","2008-02-15",8.99
"284","2008-02-19",8.95
"285","2008-02-20",9.14
"286","2008-02-21",8.63
"287","2008-02-22",8.62
"288","2008-02-25",8.77
"289","2008-02-26",8.91
"290","2008-02-27",9.26
"291","2008-02-28",8.72
"292","2008-02-29",8.68
"293","2008-03-03",7.71
"294","2008-03-04",7.27
"295","2008-03-05",7.25
"296","2008-03-06",6.97
"297","2008-03-07",6.88
"298","2008-03-10",6.51
"299","2008-03-11",7
"300","2008-03-12",7.19
"301","2008-03-13",7.24
"302","2008-03-14",7.1
"303","2008-03-17",6.96
"304","2008-03-18",7.34
"305","2008-03-19",6.98
"306","2008-03-20",7.42
"307","2008-03-24",7.32
"308","2008-03-25",7.43
"309","2008-03-26",7
"310","2008-03-27",6.95
"311","2008-03-28",6.63
"312","2008-03-31",6.3
"313","2008-04-01",6.78
"314","2008-04-02",6.88
"315","2008-04-03",7.1
"316","2008-04-04",7.01
"317","2008-04-07",6.84
"318","2008-04-08",6.93
"319","2008-04-09",6.59
"320","2008-04-10",6.95
"321","2008-04-11",6.34
"322","2008-04-14",6.47
"323","2008-04-15",6.47
"324","2008-04-16",6.81
"325","2008-04-17",6.64
"326","2008-04-18",6.78
"327","2008-04-21",6.71
"328","2008-04-22",6.41
"329","2008-04-23",6.3
"330","2008-04-24",6.47
"331","2008-04-25",6.82
"332","2008-04-28",6.86
"333","2008-04-29",6.91
"334","2008-04-30",6.9
"335","2008-05-01",6.79
"336","2008-05-02",6.89
"337","2008-05-05",6.81
"338","2008-05-06",6.76
"339","2008-05-07",6.68
"340","2008-05-08",6.41
"341","2008-05-09",6.29
"342","2008-05-12",6.38
"343","2008-05-13",6.52
"344","2008-05-14",6.53
"345","2008-05-15",6.61
"346","2008-05-16",6.69
"347","2008-05-19",6.83
"348","2008-05-20",6.8
"349","2008-05-21",6.58
"350","2008-05-22",7.05
"351","2008-05-23",6.88
"352","2008-05-27",6.97
"353","2008-05-28",7.12
"354","2008-05-29",7.03
"355","2008-05-30",7.35
"356","2008-06-02",6.8
"357","2008-06-03",6.65
"358","2008-06-04",6.63
"359","2008-06-05",6.68
"360","2008-06-06",6.41
"361","2008-06-09",6.41
"362","2008-06-10",6.44
"363","2008-06-11",6.23
"364","2008-06-12",6.35
"365","2008-06-13",6.57
"366","2008-06-16",6.74
"367","2008-06-17",6.68
"368","2008-06-18",6.77
"369","2008-06-19",7.13
"370","2008-06-20",7.09
"371","2008-06-23",6.86
"372","2008-06-24",6.8
"373","2008-06-25",6.91
"374","2008-06-26",6.65
"375","2008-06-27",6.45
"376","2008-06-30",6.4
"377","2008-07-01",6.43
"378","2008-07-02",6.27
"379","2008-07-03",6.26
"380","2008-07-07",6.25
"381","2008-07-08",6.3
"382","2008-07-09",5.98
"383","2008-07-10",5.66
"384","2008-07-11",5.57
"385","2008-07-14",5.41
"386","2008-07-15",5.5
"387","2008-07-16",5.67
"388","2008-07-17",5.67
"389","2008-07-18",5.88
"390","2008-07-21",5.77
"391","2008-07-22",5.78
"392","2008-07-23",5.75
"393","2008-07-24",5.46
"394","2008-07-25",5.49
"395","2008-07-28",5.35
"396","2008-07-29",5.69
"397","2008-07-30",5.53
"398","2008-07-31",5.53
"399","2008-08-01",5.52
"400","2008-08-04",5.57
"401","2008-08-05",5.76
"402","2008-08-06",5.43
"403","2008-08-07",5.41
"404","2008-08-08",5.6
"405","2008-08-11",5.76
"406","2008-08-12",5.83
"407","2008-08-13",5.77
"408","2008-08-14",6.06
"409","2008-08-15",6.32
"410","2008-08-18",6.2
"411","2008-08-19",5.99
"412","2008-08-20",6.07
"413","2008-08-21",6.07
"414","2008-08-22",6.31
"415","2008-08-25",6.05
"416","2008-08-26",5.77
"417","2008-08-27",5.8
"418","2008-08-28",5.92
"419","2008-08-29",5.83
"420","2008-09-02",5.94
"421","2008-09-03",5.91
"422","2008-09-04",5.78
"423","2008-09-05",5.78
"424","2008-09-08",5.97
"425","2008-09-09",5.57
"426","2008-09-10",5.51
"427","2008-09-11",5.41
"428","2008-09-12",5.38
"429","2008-09-15",5.2
"430","2008-09-16",5.25
"431","2008-09-17",4.95
"432","2008-09-18",5.2
"433","2008-09-19",5.3
"434","2008-09-22",5.03
"435","2008-09-23",5.02
"436","2008-09-24",5.12
"437","2008-09-25",5.24
"438","2008-09-26",5.43
"439","2008-09-29",5.9
"440","2008-09-30",5.26
"441","2008-10-01",4.97
"442","2008-10-02",4.71
"443","2008-10-03",4.63
"444","2008-10-06",4.27
"445","2008-10-07",4.05
"446","2008-10-08",4
"447","2008-10-09",3.97
"448","2008-10-10",4
"449","2008-10-13",4.15
"450","2008-10-14",3.89
"451","2008-10-15",3.3
"452","2008-10-16",3.42
"453","2008-10-17",3.2
"454","2008-10-20",3.63
"455","2008-10-21",3.16
"456","2008-10-22",3.11
"457","2008-10-23",2.99
"458","2008-10-24",3.16
"459","2008-10-27",2.84
"460","2008-10-28",3.32
"461","2008-10-29",3.37
"462","2008-10-30",3.45
"463","2008-10-31",3.62
"464","2008-11-03",3.39
"465","2008-11-04",3.65
"466","2008-11-05",3.29
"467","2008-11-06",3.67
"468","2008-11-07",3.99
"469","2008-11-10",3.59
"470","2008-11-11",3.42
"471","2008-11-12",3.3
"472","2008-11-13",3.88
"473","2008-11-14",3.62
"474","2008-11-17",3.54
"475","2008-11-18",3.71
"476","2008-11-19",3.26
"477","2008-11-20",2.89
"478","2008-11-21",3.18
"479","2008-11-24",3.55
"480","2008-11-25",3.82
"481","2008-11-26",4.04
"482","2008-11-28",4.02
"483","2008-12-01",3.6
"484","2008-12-02",3.95
"485","2008-12-03",3.9
"486","2008-12-04",3.79
"487","2008-12-05",3.88
"488","2008-12-08",4.13
"489","2008-12-09",4.03
"490","2008-12-10",4.16
"491","2008-12-11",4.15
"492","2008-12-12",4.28
"493","2008-12-15",4.13
"494","2008-12-16",4.56
"495","2008-12-17",4.83
"496","2008-12-18",4.65
"497","2008-12-19",4.72
"498","2008-12-22",4.75
"499","2008-12-23",4.52
"500","2008-12-24",4.57
"501","2008-12-26",4.75
"502","2008-12-29",4.55
"503","2008-12-30",4.8
"504","2008-12-31",4.94
"505","2009-01-02",4.99
"506","2009-01-05",4.69
"507","2009-01-06",4.92
"508","2009-01-07",4.79
"509","2009-01-08",4.75
"510","2009-01-09",5.11
"511","2009-01-12",5.1
"512","2009-01-13",5.19
"513","2009-01-14",4.9
"514","2009-01-15",5.15
"515","2009-01-16",5.5
"516","2009-01-20",5.57
"517","2009-01-21",5.41
"518","2009-01-22",5.38
"519","2009-01-23",5.36
"520","2009-01-26",5.29
"521","2009-01-27",5.26
"522","2009-01-28",5.33
"523","2009-01-29",5.11
"524","2009-01-30",5.04
"525","2009-02-02",5.12
"526","2009-02-03",5.37
"527","2009-02-04",5.36
"528","2009-02-05",5.34
"529","2009-02-06",5.5
"530","2009-02-09",5.44
"531","2009-02-10",5.17
"532","2009-02-11",5.17
"533","2009-02-12",5.31
"534","2009-02-13",5.3
"535","2009-02-17",5.09
"536","2009-02-18",5.1
"537","2009-02-19",5.01
"538","2009-02-20",4.86
"539","2009-02-23",4.67
"540","2009-02-24",5.03
"541","2009-02-25",5.05
"542","2009-02-26",4.89
"543","2009-02-27",4.53
"544","2009-03-02",4.53
"545","2009-03-03",4.16
"546","2009-03-04",4.32
"547","2009-03-05",4.03
"548","2009-03-06",4.1
"549","2009-03-09",3.88
"550","2009-03-10",4.03
"551","2009-03-11",4.31
"552","2009-03-12",4.84
"553","2009-03-13",4.73
"554","2009-03-16",4.74
"555","2009-03-17",5.05
"556","2009-03-18",5.36
"557","2009-03-19",5.24
"558","2009-03-20",5.06
"559","2009-03-23",5.39
"560","2009-03-24",5.13
"561","2009-03-25",5.27
"562","2009-03-26",5.46
"563","2009-03-27",5.13
"564","2009-03-30",4.98
"565","2009-03-31",5.03
"566","2009-04-01",5
"567","2009-04-02",5.02
"568","2009-04-03",5.07
"569","2009-04-06",5.23
"570","2009-04-07",5.08
"571","2009-04-08",5.24
"572","2009-04-09",5.57
"573","2009-04-13",5.5
"574","2009-04-14",5.3
"575","2009-04-15",5.16
"576","2009-04-16",5.37
"577","2009-04-17",5.72
"578","2009-04-20",5.4
"579","2009-04-21",5.45
"580","2009-04-22",5.5
"581","2009-04-23",5.36
"582","2009-04-24",5.5
"583","2009-04-27",5.36
"584","2009-04-28",5.32
"585","2009-04-29",5.47
"586","2009-04-30",5
"587","2009-05-01",4.71
"588","2009-05-04",5.11
"589","2009-05-05",5.03
"590","2009-05-06",4.98
"591","2009-05-07",4.52
"592","2009-05-08",4.6
"593","2009-05-11",4.52
"594","2009-05-12",4.38
"595","2009-05-13",4.2
"596","2009-05-14",4.34
"597","2009-05-15",4.24
"598","2009-05-18",4.39
"599","2009-05-19",4.56
"600","2009-05-20",4.35
"601","2009-05-21",4.39
"602","2009-05-22",4.2
"603","2009-05-26",4.42
"604","2009-05-27",4.35
"605","2009-05-28",4.28
"606","2009-05-29",4.2
"607","2009-06-01",4.38
"608","2009-06-02",4.14
"609","2009-06-03",4.05
"610","2009-06-04",4.05
"611","2009-06-05",4.03
"612","2009-06-08",4.1
"613","2009-06-09",4.15
"614","2009-06-10",4
"615","2009-06-11",3.97
"616","2009-06-12",3.98
"617","2009-06-15",3.92
"618","2009-06-16",3.92
"619","2009-06-17",4.03
"620","2009-06-18",3.9
"621","2009-06-19",3.88
"622","2009-06-22",3.75
"623","2009-06-23",3.7
"624","2009-06-24",3.68
"625","2009-06-25",3.71
"626","2009-06-26",3.63
"627","2009-06-29",4.01
"628","2009-06-30",4
"629","2009-07-01",4.11
"630","2009-07-02",4.15
"631","2009-07-06",3.98
"632","2009-07-07",3.94
"633","2009-07-08",3.91
"634","2009-07-09",4.12
"635","2009-07-10",4.19
"636","2009-07-13",4.2
"637","2009-07-14",4.41
"638","2009-07-15",4.34
"639","2009-07-16",4.44
"640","2009-07-17",4.41
"641","2009-07-20",4.46
"642","2009-07-21",4.69
"643","2009-07-22",4.54
"644","2009-07-23",4.47
"645","2009-07-24",4.42
"646","2009-07-27",4.39
"647","2009-07-28",4.6
"648","2009-07-29",4.53
"649","2009-07-30",4.54
"650","2009-07-31",4.58
"651","2009-08-03",4.88
"652","2009-08-04",4.8
"653","2009-08-05",4.75
"654","2009-08-06",5.07
"655","2009-08-07",5.26
"656","2009-08-10",5.06
"657","2009-08-11",5.38
"658","2009-08-12",5.36
"659","2009-08-13",5.46
"660","2009-08-14",5.38
"661","2009-08-17",5.31
"662","2009-08-18",5.33
"663","2009-08-19",5.27
"664","2009-08-20",5.38
"665","2009-08-21",5.47
"666","2009-08-24",5.33
"667","2009-08-25",5.28
"668","2009-08-26",5.27
"669","2009-08-27",5.27
"670","2009-08-28",5.2
"671","2009-08-31",5.04
"672","2009-09-01",4.96
"673","2009-09-02",5.01
"674","2009-09-03",5.12
"675","2009-09-04",5.09
"676","2009-09-08",5.13
"677","2009-09-09",5.05
"678","2009-09-10",5.03
"679","2009-09-11",5.03
"680","2009-09-14",5.01
"681","2009-09-15",5.06
"682","2009-09-16",5.08
"683","2009-09-17",5.07
"684","2009-09-18",5.13
"685","2009-09-21",5.17
"686","2009-09-22",5.25
"687","2009-09-23",5.21
"688","2009-09-24",5.02
"689","2009-09-25",4.98
"690","2009-09-28",4.92
"691","2009-09-29",4.85
"692","2009-09-30",4.73
"693","2009-10-01",4.65
"694","2009-10-02",4.66
"695","2009-10-05",4.77
"696","2009-10-06",4.83
"697","2009-10-07",4.77
"698","2009-10-08",4.76
"699","2009-10-09",4.84
"700","2009-10-12",4.8
"701","2009-10-13",4.71
"702","2009-10-14",4.68
"703","2009-10-15",4.61
"704","2009-10-16",4.62
"705","2009-10-19",4.61
"706","2009-10-20",4.3
"707","2009-10-21",4.14
"708","2009-10-22",4.43
"709","2009-10-23",4.34
"710","2009-10-26",4.28
"711","2009-10-27",4.13
"712","2009-10-28",4.03
"713","2009-10-29",4.1
"714","2009-10-30",3.95
"715","2009-11-02",4.01
"716","2009-11-03",4
"717","2009-11-04",4.16
"718","2009-11-05",4.31
"719","2009-11-06",4.45
"720","2009-11-09",4.42
"721","2009-11-10",4.33
"722","2009-11-11",4.21
"723","2009-11-12",4.16
"724","2009-11-13",4.16
"725","2009-11-16",4.12
"726","2009-11-17",4.19
"727","2009-11-18",4.29
"728","2009-11-19",4.16
"729","2009-11-20",4.11
"730","2009-11-23",4.11
"731","2009-11-24",4.13
"732","2009-11-25",4.16
"733","2009-11-27",4.07
"734","2009-11-30",4.1
"735","2009-12-01",4.2
"736","2009-12-02",4.19
"737","2009-12-03",4.1
"738","2009-12-04",4.12
"739","2009-12-07",4.13
"740","2009-12-08",4.1
"741","2009-12-09",4.05
"742","2009-12-10",4.06
"743","2009-12-11",3.98
"744","2009-12-14",4.06
"745","2009-12-15",4.26
"746","2009-12-16",4.29
"747","2009-12-17",4.29
"748","2009-12-18",4.34
"749","2009-12-21",4.4
"750","2009-12-22",4.52
"751","2009-12-23",4.61
"752","2009-12-24",4.67
"753","2009-12-28",4.71
"754","2009-12-29",4.75
"755","2009-12-30",4.75
"756","2009-12-31",4.69
"757","2010-01-04",4.65
"758","2010-01-05",4.57
"759","2010-01-06",4.4
"760","2010-01-07",4.5
"761","2010-01-08",4.51
"762","2010-01-11",4.43
"763","2010-01-12",4.42
"764","2010-01-13",4.6
"765","2010-01-14",4.67
"766","2010-01-15",4.65
"767","2010-01-19",4.74
"768","2010-01-20",4.69
"769","2010-01-21",4.64
"770","2010-01-22",4.8
"771","2010-01-25",4.59
"772","2010-01-26",4.55
"773","2010-01-27",4.56
"774","2010-01-28",4.64
"775","2010-01-29",4.61
"776","2010-02-01",4.63
"777","2010-02-02",4.64
"778","2010-02-03",4.64
"779","2010-02-04",4.54
"780","2010-02-05",4.53
"781","2010-02-08",4.47
"782","2010-02-09",4.52
"783","2010-02-10",4.72
"784","2010-02-11",4.75
"785","2010-02-12",4.77
"786","2010-02-16",4.79
"787","2010-02-17",4.92
"788","2010-02-18",4.89
"789","2010-02-19",4.9
"790","2010-02-22",4.81
"791","2010-02-23",4.87
"792","2010-02-24",4.86
"793","2010-02-25",4.78
"794","2010-02-26",4.88
"795","2010-03-01",4.83
"796","2010-03-02",4.93
"797","2010-03-03",4.94
"798","2010-03-04",4.59
"799","2010-03-05",4.53
"800","2010-03-08",4.59
"801","2010-03-09",4.66
"802","2010-03-10",4.76
"803","2010-03-11",4.86
"804","2010-03-12",4.9
"805","2010-03-15",4.83
"806","2010-03-16",4.86
"807","2010-03-17",4.82
"808","2010-03-18",4.76
"809","2010-03-19",4.71
"810","2010-03-22",4.68
"811","2010-03-23",4.86
"812","2010-03-24",4.88
"813","2010-03-25",4.89
"814","2010-03-26",4.8
"815","2010-03-29",4.82
"816","2010-03-30",5.02
"817","2010-03-31",5
"818","2010-04-01",5.05
"819","2010-04-05",5.13
"820","2010-04-06",5.2
"821","2010-04-07",5.24
"822","2010-04-08",5.27
"823","2010-04-09",5.24
"824","2010-04-12",5.37
"825","2010-04-13",5.31
"826","2010-04-14",5.42
"827","2010-04-15",5.45
"828","2010-04-16",5.32
"829","2010-04-19",5.33
"830","2010-04-20",5.43
"831","2010-04-21",5.44
"832","2010-04-22",5.51
"833","2010-04-23",5.5
"834","2010-04-26",5.52
"835","2010-04-27",5.31
"836","2010-04-28",5.19
"837","2010-04-29",5.36
"838","2010-04-30",5.31
"839","2010-05-03",5.42
"840","2010-05-04",5.29
"841","2010-05-05",5.22
"842","2010-05-06",4.96
"843","2010-05-07",4.72
"844","2010-05-10",4.97
"845","2010-05-11",5.08
"846","2010-05-12",5.09
"847","2010-05-13",4.94
"848","2010-05-14",4.8
"849","2010-05-17",4.63
"850","2010-05-18",4.63
"851","2010-05-19",4.63
"852","2010-05-20",4.43
"853","2010-05-21",4.31
"854","2010-05-24",4.37
"855","2010-05-25",4.38
"856","2010-05-26",4.45
"857","2010-05-27",4.52
"858","2010-05-28",4.51
"859","2010-06-01",4.44
"860","2010-06-02",4.51
"861","2010-06-03",4.51
"862","2010-06-04",4.3
"863","2010-06-07",4.26
"864","2010-06-08",4.05
"865","2010-06-09",4.15
"866","2010-06-10",4.34
"867","2010-06-11",4.65
"868","2010-06-14",4.54
"869","2010-06-15",4.61
"870","2010-06-16",4.47
"871","2010-06-17",4.33
"872","2010-06-18",4.31
"873","2010-06-21",4.25
"874","2010-06-22",4.15
"875","2010-06-23",4.12
"876","2010-06-24",4.21
"877","2010-06-25",4.17
"878","2010-06-28",4.16
"879","2010-06-29",4.05
"880","2010-06-30",4
"881","2010-07-01",4.01
"882","2010-07-02",4
"883","2010-07-06",3.89
"884","2010-07-07",3.89
"885","2010-07-08",3.95
"886","2010-07-09",4.19
"887","2010-07-12",4.16
"888","2010-07-13",4.27
"889","2010-07-14",4.19
"890","2010-07-15",4.15
"891","2010-07-16",4.07
"892","2010-07-19",4.04
"893","2010-07-20",4.1
"894","2010-07-21",4.1
"895","2010-07-22",4.13
"896","2010-07-23",4.29
"897","2010-07-26",4.4
"898","2010-07-27",4.39
"899","2010-07-28",4.3
"900","2010-07-29",4.37
"901","2010-07-30",4.36
"902","2010-08-02",4.36
"903","2010-08-03",4.27
"904","2010-08-04",4.3
"905","2010-08-05",4.35
"906","2010-08-06",4.35
"907","2010-08-09",4.44
"908","2010-08-10",4.31
"909","2010-08-11",4.15
"910","2010-08-12",4.14
"911","2010-08-13",4.06
"912","2010-08-16",4.02
"913","2010-08-17",4.14
"914","2010-08-18",4.15
"915","2010-08-19",4.19
"916","2010-08-20",4.11
"917","2010-08-23",4.12
"918","2010-08-24",4.07
"919","2010-08-25",4.11
"920","2010-08-26",4.05
"921","2010-08-27",4.03
"922","2010-08-30",3.99
"923","2010-08-31",3.91
"924","2010-09-01",4.12
"925","2010-09-02",4.4
"926","2010-09-03",4.34
"927","2010-09-07",4.37
"928","2010-09-08",4.36
"929","2010-09-09",4.5
"930","2010-09-10",4.69
"931","2010-09-13",4.66
"932","2010-09-14",4.55
"933","2010-09-15",4.6
"934","2010-09-16",4.49
"935","2010-09-17",4.53
"936","2010-09-20",4.45
"937","2010-09-21",4.42
"938","2010-09-22",4.33
"939","2010-09-23",4.3
"940","2010-09-24",4.4
"941","2010-09-27",4.4
"942","2010-09-28",4.54
"943","2010-09-29",4.44
"944","2010-09-30",4.53
"945","2010-10-01",4.42
"946","2010-10-04",4.33
"947","2010-10-05",4.39
"948","2010-10-06",4.31
"949","2010-10-07",4.33
"950","2010-10-08",4.35
"951","2010-10-11",4.53
"952","2010-10-12",4.53
"953","2010-10-13",4.49
"954","2010-10-14",4.78
"955","2010-10-15",4.9
"956","2010-10-18",4.77
"957","2010-10-19",4.68
"958","2010-10-20",4.73
"959","2010-10-21",4.71
"960","2010-10-22",4.89
"961","2010-10-25",4.77
"962","2010-10-26",4.69
"963","2010-10-27",4.61
"964","2010-10-28",4.64
"965","2010-10-29",4.6
"966","2010-11-01",4.75
"967","2010-11-02",4.72
"968","2010-11-03",4.75
"969","2010-11-04",4.9
"970","2010-11-05",5.01
"971","2010-11-08",4.86
"972","2010-11-09",4.77
"973","2010-11-10",4.92
"974","2010-11-11",5.04
"975","2010-11-12",4.97
"976","2010-11-15",4.78
"977","2010-11-16",4.59
"978","2010-11-17",4.69
"979","2010-11-18",4.65
"980","2010-11-19",4.75
"981","2010-11-22",4.72
"982","2010-11-23",4.69
"983","2010-11-24",4.92
"984","2010-11-26",4.89
"985","2010-11-29",4.82
"986","2010-11-30",4.77
"987","2010-12-01",4.84
"988","2010-12-02",4.77
"989","2010-12-03",4.86
"990","2010-12-06",4.89
"991","2010-12-07",4.86
"992","2010-12-08",4.8
"993","2010-12-09",4.75
"994","2010-12-10",4.89
"995","2010-12-13",4.77
"996","2010-12-14",4.78
"997","2010-12-15",4.69
"998","2010-12-16",4.63
