"","date","RNST"
"174","2007-09-11",20.77
"175","2007-09-12",20.870001
"176","2007-09-13",20.969999
"177","2007-09-14",21.23
"178","2007-09-17",21.35
"179","2007-09-18",22.799999
"180","2007-09-19",23.65
"181","2007-09-20",22.65
"182","2007-09-21",22.98
"183","2007-09-24",22.32
"184","2007-09-25",22.35
"185","2007-09-26",22.67
"186","2007-09-27",22.67
"187","2007-09-28",21.629999
"188","2007-10-01",22.709999
"189","2007-10-02",22.450001
"190","2007-10-03",22.059999
"191","2007-10-04",22.379999
"192","2007-10-05",22.98
"193","2007-10-08",22.49
"194","2007-10-09",22.76
"195","2007-10-10",23.02
"196","2007-10-11",22.51
"197","2007-10-12",22.91
"198","2007-10-15",22.16
"199","2007-10-16",22.120001
"200","2007-10-17",22.75
"201","2007-10-18",23
"202","2007-10-19",22.33
"203","2007-10-22",22.98
"204","2007-10-23",23.07
"205","2007-10-24",23.41
"206","2007-10-25",23.51
"207","2007-10-26",23.719999
"208","2007-10-29",23.620001
"209","2007-10-30",23.110001
"210","2007-10-31",23.25
"211","2007-11-01",21.74
"212","2007-11-02",21.780001
"213","2007-11-05",20.99
"214","2007-11-06",21.58
"215","2007-11-07",20.469999
"216","2007-11-08",21.700001
"217","2007-11-09",21.85
"218","2007-11-12",22.25
"219","2007-11-13",22.5
"220","2007-11-14",22.49
"221","2007-11-15",21.879999
"222","2007-11-16",21.379999
"223","2007-11-19",20.620001
"224","2007-11-20",20.389999
"225","2007-11-21",19.809999
"226","2007-11-23",19.860001
"227","2007-11-26",19.35
"228","2007-11-27",19.709999
"229","2007-11-28",19.91
"230","2007-11-29",19.620001
"231","2007-11-30",19.51
"232","2007-12-03",19.959999
"233","2007-12-04",20.16
"234","2007-12-05",21.09
"235","2007-12-06",22.629999
"236","2007-12-07",22.219999
"237","2007-12-10",22.32
"238","2007-12-11",21.83
"239","2007-12-12",21.4
"240","2007-12-13",21.370001
"241","2007-12-14",20.940001
"242","2007-12-17",20.690001
"243","2007-12-18",21.040001
"244","2007-12-19",21.35
"245","2007-12-20",21.15
"246","2007-12-21",22.48
"247","2007-12-24",22.790001
"248","2007-12-26",22.559999
"249","2007-12-27",21.940001
"250","2007-12-28",21.84
"251","2007-12-31",21.57
"252","2008-01-02",21.27
"253","2008-01-03",20.74
"254","2008-01-04",19.959999
"255","2008-01-07",21.18
"256","2008-01-08",20.1
"257","2008-01-09",20.629999
"258","2008-01-10",20.08
"259","2008-01-11",18.23
"260","2008-01-14",18.27
"261","2008-01-15",17.629999
"262","2008-01-16",19.23
"263","2008-01-17",17.690001
"264","2008-01-18",17.82
"265","2008-01-22",18.690001
"266","2008-01-23",19.6
"267","2008-01-24",19.27
"268","2008-01-25",19.18
"269","2008-01-28",20.5
"270","2008-01-29",20.52
"271","2008-01-30",20.16
"272","2008-01-31",20.969999
"273","2008-02-01",20.940001
"274","2008-02-04",21.1
"275","2008-02-05",20.459999
"276","2008-02-06",20.25
"277","2008-02-07",20.780001
"278","2008-02-08",20.58
"279","2008-02-11",20.23
"280","2008-02-12",20.540001
"281","2008-02-13",21.110001
"282","2008-02-14",20.35
"283","2008-02-15",20.24
"284","2008-02-19",20.67
"285","2008-02-20",21.129999
"286","2008-02-21",20.99
"287","2008-02-22",21.120001
"288","2008-02-25",21.57
"289","2008-02-26",21.98
"290","2008-02-27",22.040001
"291","2008-02-28",21.860001
"292","2008-02-29",21.059999
"293","2008-03-03",20.07
"294","2008-03-04",20.309999
"295","2008-03-05",19.35
"296","2008-03-06",18.43
"297","2008-03-07",18.549999
"298","2008-03-10",18.77
"299","2008-03-11",20.719999
"300","2008-03-12",20.24
"301","2008-03-13",20.530001
"302","2008-03-14",20.059999
"303","2008-03-17",20
"304","2008-03-18",21.540001
"305","2008-03-19",20.709999
"306","2008-03-20",22.889999
"307","2008-03-24",22.93
"308","2008-03-25",22.74
"309","2008-03-26",22.84
"310","2008-03-27",22.25
"311","2008-03-28",22.32
"312","2008-03-31",22.5
"313","2008-04-01",23.16
"314","2008-04-02",23.299999
"315","2008-04-03",22.030001
"316","2008-04-04",22.040001
"317","2008-04-07",22
"318","2008-04-08",22.040001
"319","2008-04-09",21.549999
"320","2008-04-10",21.83
"321","2008-04-11",21.01
"322","2008-04-14",20.82
"323","2008-04-15",20.99
"324","2008-04-16",22.35
"325","2008-04-17",22.530001
"326","2008-04-18",23.41
"327","2008-04-21",22.57
"328","2008-04-22",22.34
"329","2008-04-23",22.4
"330","2008-04-24",22.91
"331","2008-04-25",23.15
"332","2008-04-28",23.15
"333","2008-04-29",23.02
"334","2008-04-30",23.17
"335","2008-05-01",23.18
"336","2008-05-02",22.9
"337","2008-05-05",22.620001
"338","2008-05-06",22.559999
"339","2008-05-07",21.25
"340","2008-05-08",21.389999
"341","2008-05-09",21.09
"342","2008-05-12",22.01
"343","2008-05-13",22.299999
"344","2008-05-14",22.290001
"345","2008-05-15",22.65
"346","2008-05-16",22.75
"347","2008-05-19",22.82
"348","2008-05-20",22.809999
"349","2008-05-21",22.92
"350","2008-05-22",23.57
"351","2008-05-23",23.26
"352","2008-05-27",23.75
"353","2008-05-28",23.879999
"354","2008-05-29",23.799999
"355","2008-05-30",23.219999
"356","2008-06-02",22.91
"357","2008-06-03",22.139999
"358","2008-06-04",22.780001
"359","2008-06-05",23.219999
"360","2008-06-06",21.99
"361","2008-06-09",21.41
"362","2008-06-10",21.370001
"363","2008-06-11",19.950001
"364","2008-06-12",19.379999
"365","2008-06-13",19.35
"366","2008-06-16",19.52
"367","2008-06-17",17.790001
"368","2008-06-18",16.67
"369","2008-06-19",17.35
"370","2008-06-20",17.18
"371","2008-06-23",16.549999
"372","2008-06-24",16.43
"373","2008-06-25",16.51
"374","2008-06-26",15.77
"375","2008-06-27",14.77
"376","2008-06-30",14.73
"377","2008-07-01",14.57
"378","2008-07-02",14.56
"379","2008-07-03",14.48
"380","2008-07-07",14.18
"381","2008-07-08",16.059999
"382","2008-07-09",14.74
"383","2008-07-10",15.45
"384","2008-07-11",15.76
"385","2008-07-14",14.67
"386","2008-07-15",14.72
"387","2008-07-16",15.45
"388","2008-07-17",15.78
"389","2008-07-18",15.53
"390","2008-07-21",15.82
"391","2008-07-22",16.709999
"392","2008-07-23",17.66
"393","2008-07-24",17.58
"394","2008-07-25",17.51
"395","2008-07-28",16.719999
"396","2008-07-29",17.98
"397","2008-07-30",18.08
"398","2008-07-31",17.709999
"399","2008-08-01",18.07
"400","2008-08-04",18.030001
"401","2008-08-05",18.67
"402","2008-08-06",19.219999
"403","2008-08-07",19.18
"404","2008-08-08",19.790001
"405","2008-08-11",20.51
"406","2008-08-12",21.02
"407","2008-08-13",20.969999
"408","2008-08-14",21.139999
"409","2008-08-15",21.299999
"410","2008-08-18",20.58
"411","2008-08-19",20.129999
"412","2008-08-20",19.59
"413","2008-08-21",19.49
"414","2008-08-22",19.870001
"415","2008-08-25",18.82
"416","2008-08-26",18.780001
"417","2008-08-27",18.65
"418","2008-08-28",19.08
"419","2008-08-29",18.91
"420","2008-09-02",19
"421","2008-09-03",19.15
"422","2008-09-04",18.530001
"423","2008-09-05",18.85
"424","2008-09-08",19.799999
"425","2008-09-09",19.139999
"426","2008-09-10",19.5
"427","2008-09-11",19.209999
"428","2008-09-12",19
"429","2008-09-15",18.16
"430","2008-09-16",20.440001
"431","2008-09-17",19.65
"432","2008-09-18",22.26
"433","2008-09-19",23
"434","2008-09-22",22.360001
"435","2008-09-23",21.92
"436","2008-09-24",22.01
"437","2008-09-25",21.83
"438","2008-09-26",22
"439","2008-09-29",19.700001
"440","2008-09-30",21.709999
"441","2008-10-01",21.32
"442","2008-10-02",20.379999
"443","2008-10-03",20.15
"444","2008-10-06",19.27
"445","2008-10-07",18.23
"446","2008-10-08",18.200001
"447","2008-10-09",15.5
"448","2008-10-10",17.99
"449","2008-10-13",19.200001
"450","2008-10-14",20.08
"451","2008-10-15",20.030001
"452","2008-10-16",21.52
"453","2008-10-17",19.9
"454","2008-10-20",20.82
"455","2008-10-21",20.08
"456","2008-10-22",19.42
"457","2008-10-23",18.799999
"458","2008-10-24",19.02
"459","2008-10-27",17.870001
"460","2008-10-28",20.26
"461","2008-10-29",19.809999
"462","2008-10-30",20.379999
"463","2008-10-31",20.959999
"464","2008-11-03",21.040001
"465","2008-11-04",21.049999
"466","2008-11-05",19.370001
"467","2008-11-06",19.440001
"468","2008-11-07",20.09
"469","2008-11-10",19.73
"470","2008-11-11",19.809999
"471","2008-11-12",18.129999
"472","2008-11-13",20.23
"473","2008-11-14",18.26
"474","2008-11-17",18.18
"475","2008-11-18",18.5
"476","2008-11-19",16.959999
"477","2008-11-20",16.690001
"478","2008-11-21",18
"479","2008-11-24",19.01
"480","2008-11-25",19.9
"481","2008-11-26",19.969999
"482","2008-11-28",19.35
"483","2008-12-01",16.860001
"484","2008-12-02",18.49
"485","2008-12-03",19.309999
"486","2008-12-04",18.77
"487","2008-12-05",19.75
"488","2008-12-08",19.860001
"489","2008-12-09",18.58
"490","2008-12-10",18.42
"491","2008-12-11",17.35
"492","2008-12-12",18.01
"493","2008-12-15",16.559999
"494","2008-12-16",16.4
"495","2008-12-17",15.95
"496","2008-12-18",16.049999
"497","2008-12-19",15.85
"498","2008-12-22",15.53
"499","2008-12-23",15.61
"500","2008-12-24",16
"501","2008-12-26",16
"502","2008-12-29",15.98
"503","2008-12-30",16.57
"504","2008-12-31",17.030001
"505","2009-01-02",16.780001
"506","2009-01-05",16.1
"507","2009-01-06",16.68
"508","2009-01-07",15.59
"509","2009-01-08",16.129999
"510","2009-01-09",15.39
"511","2009-01-12",15.01
"512","2009-01-13",15.48
"513","2009-01-14",14.41
"514","2009-01-15",13.65
"515","2009-01-16",13.59
"516","2009-01-20",12
"517","2009-01-21",13.96
"518","2009-01-22",12.81
"519","2009-01-23",12.48
"520","2009-01-26",11.51
"521","2009-01-27",12.14
"522","2009-01-28",12.9
"523","2009-01-29",12.47
"524","2009-01-30",12.11
"525","2009-02-02",12.56
"526","2009-02-03",12.12
"527","2009-02-04",11.94
"528","2009-02-05",12.09
"529","2009-02-06",13
"530","2009-02-09",13.08
"531","2009-02-10",11.93
"532","2009-02-11",12.21
"533","2009-02-12",12.11
"534","2009-02-13",11.93
"535","2009-02-17",11.43
"536","2009-02-18",11.25
"537","2009-02-19",11.1
"538","2009-02-20",10.99
"539","2009-02-23",10.51
"540","2009-02-24",10.89
"541","2009-02-25",11.09
"542","2009-02-26",10.96
"543","2009-02-27",10.77
"544","2009-03-02",10.1
"545","2009-03-03",9.55
"546","2009-03-04",9.29
"547","2009-03-05",8.18
"548","2009-03-06",8.44
"549","2009-03-09",8.27
"550","2009-03-10",9.89
"551","2009-03-11",10.35
"552","2009-03-12",12.36
"553","2009-03-13",11.75
"554","2009-03-16",11.54
"555","2009-03-17",12.5
"556","2009-03-18",13.43
"557","2009-03-19",12.74
"558","2009-03-20",12.58
"559","2009-03-23",14.07
"560","2009-03-24",13.08
"561","2009-03-25",13.82
"562","2009-03-26",14.46
"563","2009-03-27",13.25
"564","2009-03-30",12.64
"565","2009-03-31",12.56
"566","2009-04-01",13.17
"567","2009-04-02",14.18
"568","2009-04-03",14.48
"569","2009-04-06",13.82
"570","2009-04-07",13.08
"571","2009-04-08",13.37
"572","2009-04-09",14.23
"573","2009-04-13",14.5
"574","2009-04-14",13.11
"575","2009-04-15",13.77
"576","2009-04-16",14.29
"577","2009-04-17",14.25
"578","2009-04-20",12.52
"579","2009-04-21",13.25
"580","2009-04-22",13.05
"581","2009-04-23",13.3
"582","2009-04-24",13.77
"583","2009-04-27",13.53
"584","2009-04-28",13.56
"585","2009-04-29",14.47
"586","2009-04-30",14.1
"587","2009-05-01",13.87
"588","2009-05-04",14.76
"589","2009-05-05",14.49
"590","2009-05-06",15.15
"591","2009-05-07",15.39
"592","2009-05-08",16.639999
"593","2009-05-11",15.06
"594","2009-05-12",14.52
"595","2009-05-13",13.41
"596","2009-05-14",13.99
"597","2009-05-15",13.48
"598","2009-05-18",14.5
"599","2009-05-19",14.51
"600","2009-05-20",13.91
"601","2009-05-21",14.02
"602","2009-05-22",13.47
"603","2009-05-26",14.25
"604","2009-05-27",13.58
"605","2009-05-28",13.18
"606","2009-05-29",13.7
"607","2009-06-01",14.56
"608","2009-06-02",14.68
"609","2009-06-03",14.56
"610","2009-06-04",14.93
"611","2009-06-05",14.71
"612","2009-06-08",14.71
"613","2009-06-09",14.96
"614","2009-06-10",14.99
"615","2009-06-11",15.29
"616","2009-06-12",15.53
"617","2009-06-15",14.22
"618","2009-06-16",13.94
"619","2009-06-17",13.71
"620","2009-06-18",14.56
"621","2009-06-19",14.17
"622","2009-06-22",13.35
"623","2009-06-23",13.79
"624","2009-06-24",13.26
"625","2009-06-25",14.35
"626","2009-06-26",14.99
"627","2009-06-29",14.87
"628","2009-06-30",15.02
"629","2009-07-01",15.34
"630","2009-07-02",15.13
"631","2009-07-06",14.55
"632","2009-07-07",14.14
"633","2009-07-08",13.53
"634","2009-07-09",13.38
"635","2009-07-10",13.46
"636","2009-07-13",13.4
"637","2009-07-14",13.46
"638","2009-07-15",13.68
"639","2009-07-16",13.4
"640","2009-07-17",12.92
"641","2009-07-20",12.88
"642","2009-07-21",12.66
"643","2009-07-22",12.94
"644","2009-07-23",13.4
"645","2009-07-24",13.4
"646","2009-07-27",13.4
"647","2009-07-28",14.36
"648","2009-07-29",14.36
"649","2009-07-30",14.67
"650","2009-07-31",14.9
"651","2009-08-03",15.15
"652","2009-08-04",15.98
"653","2009-08-05",15.65
"654","2009-08-06",15.32
"655","2009-08-07",15.39
"656","2009-08-10",15.47
"657","2009-08-11",15.06
"658","2009-08-12",15.51
"659","2009-08-13",15.44
"660","2009-08-14",14.9
"661","2009-08-17",14.77
"662","2009-08-18",14.83
"663","2009-08-19",14.88
"664","2009-08-20",14.83
"665","2009-08-21",15.63
"666","2009-08-24",15.24
"667","2009-08-25",15.22
"668","2009-08-26",15.39
"669","2009-08-27",15.98
"670","2009-08-28",15.14
"671","2009-08-31",15.22
"672","2009-09-01",14.62
"673","2009-09-02",14.15
"674","2009-09-03",14.19
"675","2009-09-04",14.3
"676","2009-09-08",14.23
"677","2009-09-09",14.42
"678","2009-09-10",14.23
"679","2009-09-11",14.09
"680","2009-09-14",14.24
"681","2009-09-15",14.32
"682","2009-09-16",14.62
"683","2009-09-17",14.6
"684","2009-09-18",15.08
"685","2009-09-21",14.63
"686","2009-09-22",14.65
"687","2009-09-23",14.66
"688","2009-09-24",14.43
"689","2009-09-25",14.41
"690","2009-09-28",14.87
"691","2009-09-29",14.72
"692","2009-09-30",14.85
"693","2009-10-01",14.26
"694","2009-10-02",14.12
"695","2009-10-05",14.15
"696","2009-10-06",14.46
"697","2009-10-07",14.57
"698","2009-10-08",14.35
"699","2009-10-09",14.51
"700","2009-10-12",14.5
"701","2009-10-13",14.51
"702","2009-10-14",14.71
"703","2009-10-15",14.71
"704","2009-10-16",14.24
"705","2009-10-19",14.06
"706","2009-10-20",13.78
"707","2009-10-21",14.01
"708","2009-10-22",14.45
"709","2009-10-23",14.77
"710","2009-10-26",14.74
"711","2009-10-27",14.75
"712","2009-10-28",14.75
"713","2009-10-29",14.86
"714","2009-10-30",14.64
"715","2009-11-02",14.01
"716","2009-11-03",13.97
"717","2009-11-04",13.25
"718","2009-11-05",13.64
"719","2009-11-06",13.4
"720","2009-11-09",13.37
"721","2009-11-10",13.02
"722","2009-11-11",13.02
"723","2009-11-12",13.1
"724","2009-11-13",13.95
"725","2009-11-16",14.9
"726","2009-11-17",14.78
"727","2009-11-18",15.02
"728","2009-11-19",14.5
"729","2009-11-20",14.59
"730","2009-11-23",14.84
"731","2009-11-24",14.88
"732","2009-11-25",14.56
"733","2009-11-27",13.98
"734","2009-11-30",14.23
"735","2009-12-01",14.07
"736","2009-12-02",14.29
"737","2009-12-03",14.15
"738","2009-12-04",14.58
"739","2009-12-07",14.52
"740","2009-12-08",14.26
"741","2009-12-09",14.19
"742","2009-12-10",13.84
"743","2009-12-11",13.93
"744","2009-12-14",13.95
"745","2009-12-15",13.46
"746","2009-12-16",13.56
"747","2009-12-17",13.56
"748","2009-12-18",13.48
"749","2009-12-21",13.61
"750","2009-12-22",13.79
"751","2009-12-23",13.87
"752","2009-12-24",13.87
"753","2009-12-28",13.65
"754","2009-12-29",13.68
"755","2009-12-30",13.72
"756","2009-12-31",13.6
"757","2010-01-04",13.97
"758","2010-01-05",13.56
"759","2010-01-06",13.5
"760","2010-01-07",13.85
"761","2010-01-08",13.9
"762","2010-01-11",13.92
"763","2010-01-12",13.89
"764","2010-01-13",13.94
"765","2010-01-14",14.26
"766","2010-01-15",14.09
"767","2010-01-19",14.35
"768","2010-01-20",14.76
"769","2010-01-21",15.25
"770","2010-01-22",15.3
"771","2010-01-25",15.18
"772","2010-01-26",14.85
"773","2010-01-27",15.18
"774","2010-01-28",14.7
"775","2010-01-29",14.35
"776","2010-02-01",14.45
"777","2010-02-02",14.46
"778","2010-02-03",14.38
"779","2010-02-04",14.24
"780","2010-02-05",14.14
"781","2010-02-08",13.98
"782","2010-02-09",14
"783","2010-02-10",14.12
"784","2010-02-11",14.43
"785","2010-02-12",14.15
"786","2010-02-16",14.27
"787","2010-02-17",14.44
"788","2010-02-18",14.76
"789","2010-02-19",14.81
"790","2010-02-22",14.91
"791","2010-02-23",14.96
"792","2010-02-24",15.09
"793","2010-02-25",15.08
"794","2010-02-26",15.26
"795","2010-03-01",15.43
"796","2010-03-02",15.66
"797","2010-03-03",15.59
"798","2010-03-04",15.74
"799","2010-03-05",16.18
"800","2010-03-08",16.209999
"801","2010-03-09",16.08
"802","2010-03-10",16.15
"803","2010-03-11",16.42
"804","2010-03-12",16.440001
"805","2010-03-15",16.15
"806","2010-03-16",16.059999
"807","2010-03-17",16.280001
"808","2010-03-18",16.42
"809","2010-03-19",16.74
"810","2010-03-22",16.860001
"811","2010-03-23",16.67
"812","2010-03-24",16.4
"813","2010-03-25",16.709999
"814","2010-03-26",16.860001
"815","2010-03-29",16.280001
"816","2010-03-30",16.440001
"817","2010-03-31",16.18
"818","2010-04-01",16.379999
"819","2010-04-05",16.84
"820","2010-04-06",17.129999
"821","2010-04-07",17.209999
"822","2010-04-08",17.290001
"823","2010-04-09",17.299999
"824","2010-04-12",17.5
"825","2010-04-13",17.27
"826","2010-04-14",17.92
"827","2010-04-15",17.889999
"828","2010-04-16",17.59
"829","2010-04-19",17.42
"830","2010-04-20",17.440001
"831","2010-04-21",17.23
"832","2010-04-22",17.09
"833","2010-04-23",17.02
"834","2010-04-26",16.66
"835","2010-04-27",16.690001
"836","2010-04-28",16.709999
"837","2010-04-29",17.219999
"838","2010-04-30",16.530001
"839","2010-05-03",16.540001
"840","2010-05-04",15.91
"841","2010-05-05",15.94
"842","2010-05-06",15.54
"843","2010-05-07",15.36
"844","2010-05-10",16.209999
"845","2010-05-11",16.629999
"846","2010-05-12",16.74
"847","2010-05-13",16.74
"848","2010-05-14",16.48
"849","2010-05-17",16.280001
"850","2010-05-18",15.78
"851","2010-05-19",15.68
"852","2010-05-20",15.07
"853","2010-05-21",14.74
"854","2010-05-24",13.99
"855","2010-05-25",13.69
"856","2010-05-26",13.7
"857","2010-05-27",14.46
"858","2010-05-28",14.35
"859","2010-06-01",13.85
"860","2010-06-02",14.24
"861","2010-06-03",14.31
"862","2010-06-04",13.71
"863","2010-06-07",13.52
"864","2010-06-08",13.56
"865","2010-06-09",13.47
"866","2010-06-10",13.85
"867","2010-06-11",14.02
"868","2010-06-14",13.87
"869","2010-06-15",14.03
"870","2010-06-16",13.89
"871","2010-06-17",13.97
"872","2010-06-18",14.24
"873","2010-06-21",14.35
"874","2010-06-22",14.22
"875","2010-06-23",14.33
"876","2010-06-24",14.32
"877","2010-06-25",15.3
"878","2010-06-28",15.21
"879","2010-06-29",14.45
"880","2010-06-30",14.35
"881","2010-07-01",14.61
"882","2010-07-02",14.45
"883","2010-07-06",14.22
"884","2010-07-07",14.9
"885","2010-07-08",15.11
"886","2010-07-09",15.24
"887","2010-07-12",15
"888","2010-07-13",15.61
"889","2010-07-14",15.08
"890","2010-07-15",14.86
"891","2010-07-16",14.16
"892","2010-07-19",14.1
"893","2010-07-20",14.33
"894","2010-07-21",13.28
"895","2010-07-22",13.88
"896","2010-07-23",14.23
"897","2010-07-26",15.39
"898","2010-07-27",15.31
"899","2010-07-28",15.38
"900","2010-07-29",15.48
"901","2010-07-30",15.25
"902","2010-08-02",15.53
"903","2010-08-03",15.44
"904","2010-08-04",15.34
"905","2010-08-05",14.85
"906","2010-08-06",14.38
"907","2010-08-09",15.11
"908","2010-08-10",14.7
"909","2010-08-11",14.24
"910","2010-08-12",14.15
"911","2010-08-13",14.04
"912","2010-08-16",13.91
"913","2010-08-17",14.02
"914","2010-08-18",13.92
"915","2010-08-19",13.43
"916","2010-08-20",13.59
"917","2010-08-23",13.06
"918","2010-08-24",12.96
"919","2010-08-25",13.5
"920","2010-08-26",13.37
"921","2010-08-27",14.07
"922","2010-08-30",13.85
"923","2010-08-31",13.41
"924","2010-09-01",13.96
"925","2010-09-02",13.83
"926","2010-09-03",14.01
"927","2010-09-07",13.71
"928","2010-09-08",13.7
"929","2010-09-09",13.65
"930","2010-09-10",13.58
"931","2010-09-13",14.64
"932","2010-09-14",14.36
"933","2010-09-15",14.33
"934","2010-09-16",14.03
"935","2010-09-17",14.2
"936","2010-09-20",14.99
"937","2010-09-21",14.64
"938","2010-09-22",14.21
"939","2010-09-23",14
"940","2010-09-24",14.98
"941","2010-09-27",14.6
"942","2010-09-28",14.91
"943","2010-09-29",14.97
"944","2010-09-30",15.21
"945","2010-10-01",15.56
"946","2010-10-04",15.36
"947","2010-10-05",15.89
"948","2010-10-06",16.030001
"949","2010-10-07",15.99
"950","2010-10-08",16.18
"951","2010-10-11",16.190001
"952","2010-10-12",16.16
"953","2010-10-13",16.370001
"954","2010-10-14",16.17
"955","2010-10-15",16.290001
"956","2010-10-18",16.76
"957","2010-10-19",16.34
"958","2010-10-20",16.549999
"959","2010-10-21",16.299999
"960","2010-10-22",16.41
"961","2010-10-25",16.33
"962","2010-10-26",16.5
"963","2010-10-27",16.5
"964","2010-10-28",16.370001
"965","2010-10-29",16.35
"966","2010-11-01",16.1
"967","2010-11-02",16.559999
"968","2010-11-03",16.75
"969","2010-11-04",17.620001
"970","2010-11-05",17.24
"971","2010-11-08",17.4
"972","2010-11-09",17.23
"973","2010-11-10",17.940001
"974","2010-11-11",17.84
"975","2010-11-12",17.129999
"976","2010-11-15",17.33
"977","2010-11-16",17.450001
"978","2010-11-17",17.469999
"979","2010-11-18",18.02
"980","2010-11-19",17.790001
"981","2010-11-22",17.530001
"982","2010-11-23",17.49
"983","2010-11-24",17.59
"984","2010-11-26",17.49
