"","date","MRCC"
"1000","2016-10-17",14.92
"1001","2016-10-18",15.05
"1002","2016-10-19",15.12
"1003","2016-10-20",15.05
"1004","2016-10-21",15.12
"1005","2016-10-24",15.08
"1006","2016-10-25",15.13
"1007","2016-10-26",15.04
"1008","2016-10-27",15.09
"1009","2016-10-28",14.95
"1010","2016-10-31",14.81
"1011","2016-11-01",14.58
"1012","2016-11-02",14.18
"1013","2016-11-03",13.77
"1014","2016-11-04",14.14
"1015","2016-11-07",14.31
"1016","2016-11-08",13.98
"1017","2016-11-09",14.3
"1018","2016-11-10",14.62
"1019","2016-11-11",14.86
"1020","2016-11-14",14.61
"1021","2016-11-15",14.79
"1022","2016-11-16",14.98
"1023","2016-11-17",14.84
"1024","2016-11-18",14.87
"1025","2016-11-21",15.1
"1026","2016-11-22",15.08
"1027","2016-11-23",15.37
"1028","2016-11-25",15.47
"1029","2016-11-28",15.4
"1030","2016-11-29",15.34
"1031","2016-11-30",15.27
"1032","2016-12-01",15.2
"1033","2016-12-02",15.2
"1034","2016-12-05",15.21
"1035","2016-12-06",15.36
"1036","2016-12-07",15.31
"1037","2016-12-08",15.31
"1038","2016-12-09",15.34
"1039","2016-12-12",15.18
"1040","2016-12-13",15.05
"1041","2016-12-14",15.06
"1042","2016-12-15",15.1
"1043","2016-12-16",15.22
"1044","2016-12-19",15.28
"1045","2016-12-20",15.51
"1046","2016-12-21",15.31
"1047","2016-12-22",15.44
"1048","2016-12-23",15.56
"1049","2016-12-27",15.6
"1050","2016-12-28",15.47
"1051","2016-12-29",15.52
"1052","2016-12-30",15.38
"1053","2017-01-03",15.56
"1054","2017-01-04",15.96
"1055","2017-01-05",15.86
"1056","2017-01-06",15.77
"1057","2017-01-09",15.42
"1058","2017-01-10",15.46
"1059","2017-01-11",15.38
"1060","2017-01-12",15.42
"1061","2017-01-13",15.31
"1062","2017-01-17",15.38
"1063","2017-01-18",15.3
"1064","2017-01-19",15.27
"1065","2017-01-20",15.38
"1066","2017-01-23",15.49
"1067","2017-01-24",15.46
"1068","2017-01-25",15.53
"1069","2017-01-26",15.38
"1070","2017-01-27",15.39
"1071","2017-01-30",15.35
"1072","2017-01-31",15.26
"1073","2017-02-01",15.53
"1074","2017-02-02",15.34
"1075","2017-02-03",15.41
"1076","2017-02-06",15.48
"1077","2017-02-07",15.5
"1078","2017-02-08",15.46
"1079","2017-02-09",15.57
"1080","2017-02-10",15.61
"1081","2017-02-13",15.52
"1082","2017-02-14",15.74
"1083","2017-02-15",15.81
"1084","2017-02-16",15.84
"1085","2017-02-17",15.79
"1086","2017-02-21",15.98
"1087","2017-02-22",15.98
"1088","2017-02-23",16.07
"1089","2017-02-24",16.09
"1090","2017-02-27",15.89
"1091","2017-02-28",15.81
"1092","2017-03-01",15.78
"1093","2017-03-02",15.7
"1094","2017-03-03",15.68
"1095","2017-03-06",15.64
"1096","2017-03-07",15.69
"1097","2017-03-08",15.79
"1098","2017-03-09",15.45
"1099","2017-03-10",15.6
"1100","2017-03-13",15.83
"1101","2017-03-14",15.78
"1102","2017-03-15",15.72
"1103","2017-03-16",15.63
"1104","2017-03-17",15.75
"1105","2017-03-20",15.75
"1106","2017-03-21",15.41
"1107","2017-03-22",15.18
"1108","2017-03-23",15.41
"1109","2017-03-24",15.34
"1110","2017-03-27",15.23
"1111","2017-03-28",15.36
"1112","2017-03-29",15.67
"1113","2017-03-30",15.69
"1114","2017-03-31",15.73
"1115","2017-04-03",15.64
"1116","2017-04-04",15.64
"1117","2017-04-05",15.44
"1118","2017-04-06",15.66
"1119","2017-04-07",15.63
"1120","2017-04-10",15.5
"1121","2017-04-11",15.58
"1122","2017-04-12",15.59
"1123","2017-04-13",15.5
"1124","2017-04-17",15.69
"1125","2017-04-18",15.77
"1126","2017-04-19",15.72
"1127","2017-04-20",15.8
"1128","2017-04-21",15.89
"1129","2017-04-24",15.79
"1130","2017-04-25",16.049999
"1131","2017-04-26",15.96
"1132","2017-04-27",15.94
"1133","2017-04-28",16.08
"1134","2017-05-01",16.120001
"1135","2017-05-02",16.139999
"1136","2017-05-03",15.99
"1137","2017-05-04",15.65
"1138","2017-05-05",15.71
"1139","2017-05-08",15.72
"1140","2017-05-09",15.68
"1141","2017-05-10",15.53
"1142","2017-05-11",15.56
"1143","2017-05-12",15.62
"1144","2017-05-15",15.95
"1145","2017-05-16",16.07
"1146","2017-05-17",15.96
"1147","2017-05-18",15.66
"1148","2017-05-19",15.55
"1149","2017-05-22",15.7
"1150","2017-05-23",15.75
"1151","2017-05-24",15.71
"1152","2017-05-25",15.6
"1153","2017-05-26",15.61
"1154","2017-05-30",15.76
"1155","2017-05-31",15.74
"1156","2017-06-01",15.66
"1157","2017-06-02",15.68
"1158","2017-06-05",15.85
"1159","2017-06-06",15.74
"1160","2017-06-07",15.46
"1161","2017-06-08",15.42
"1162","2017-06-09",15.1
"1163","2017-06-12",15.2
"1164","2017-06-13",15.18
"1165","2017-06-14",15.19
"1166","2017-06-15",15.29
"1167","2017-06-16",15.16
"1168","2017-06-19",15.04
"1169","2017-06-20",14.99
"1170","2017-06-21",14.92
"1171","2017-06-22",14.92
"1172","2017-06-23",15.04
"1173","2017-06-26",15.14
"1174","2017-06-27",15.07
"1175","2017-06-28",15.11
"1176","2017-06-29",15.11
"1177","2017-06-30",15.23
"1178","2017-07-03",15.22
"1179","2017-07-05",15.02
"1180","2017-07-06",14.94
"1181","2017-07-07",14.93
"1182","2017-07-10",14.85
"1183","2017-07-11",15.08
"1184","2017-07-12",15.05
"1185","2017-07-13",15.03
"1186","2017-07-14",15.05
"1187","2017-07-17",14.9
"1188","2017-07-18",14.92
"1189","2017-07-19",15.03
"1190","2017-07-20",14.97
"1191","2017-07-21",15.13
"1192","2017-07-24",15.12
"1193","2017-07-25",15.18
"1194","2017-07-26",15.11
"1195","2017-07-27",15.19
"1196","2017-07-28",14.95
"1197","2017-07-31",14.96
"1198","2017-08-01",15.03
"1199","2017-08-02",14.88
"1200","2017-08-03",14.75
"1201","2017-08-04",14.48
"1202","2017-08-07",14.36
"1203","2017-08-08",14.18
"1204","2017-08-09",14.21
"1205","2017-08-10",14.17
"1206","2017-08-11",14.12
"1207","2017-08-14",14.36
"1208","2017-08-15",14.07
"1209","2017-08-16",13.96
"1210","2017-08-17",13.93
"1211","2017-08-18",13.89
"1212","2017-08-21",13.78
"1213","2017-08-22",13.68
"1214","2017-08-23",13.83
"1215","2017-08-24",13.89
"1216","2017-08-25",13.9
"1217","2017-08-28",13.82
"1218","2017-08-29",13.77
"1219","2017-08-30",13.87
"1220","2017-08-31",13.79
"1221","2017-09-01",13.93
"1222","2017-09-05",13.75
"1223","2017-09-06",13.58
"1224","2017-09-07",13.61
"1225","2017-09-08",13.82
"1226","2017-09-11",14.04
"1227","2017-09-12",13.94
"1228","2017-09-13",14.07
"1229","2017-09-14",13.75
"1230","2017-09-15",13.68
"1231","2017-09-18",13.56
"1232","2017-09-19",13.5
"1233","2017-09-20",13.57
"1234","2017-09-21",13.57
"1235","2017-09-22",13.55
"1236","2017-09-25",13.61
"1237","2017-09-26",13.81
"1238","2017-09-27",13.92
"1239","2017-09-28",14.16
"1240","2017-09-29",14.31
"1241","2017-10-02",14.35
"1242","2017-10-03",14.18
"1243","2017-10-04",14.37
"1244","2017-10-05",14.44
"1245","2017-10-06",14.32
"1246","2017-10-09",14.16
"1247","2017-10-10",14.19
"1248","2017-10-11",14.27
"1249","2017-10-12",14.26
"1250","2017-10-13",14.17
"1251","2017-10-16",14.4
"1252","2017-10-17",14.37
"1253","2017-10-18",14.54
"1254","2017-10-19",14.49
"1255","2017-10-20",14.49
"1256","2017-10-23",14.51
"1257","2017-10-24",14.7
"1258","2017-10-25",14.38
"1259","2017-10-26",14.64
"1260","2017-10-27",14.62
"1261","2017-10-30",14.57
"1262","2017-10-31",14.6
"1263","2017-11-01",14.56
"1264","2017-11-02",14.26
"1265","2017-11-03",14.45
"1266","2017-11-06",14.27
"1267","2017-11-07",14.21
"1268","2017-11-08",14.48
"1269","2017-11-09",14.46
"1270","2017-11-10",14.18
"1271","2017-11-13",14.24
"1272","2017-11-14",14.29
"1273","2017-11-15",14.13
"1274","2017-11-16",14.39
"1275","2017-11-17",14.58
"1276","2017-11-20",14.53
"1277","2017-11-21",14.54
"1278","2017-11-22",14.56
"1279","2017-11-24",14.58
"1280","2017-11-27",14.4
"1281","2017-11-28",14.43
"1282","2017-11-29",14.52
"1283","2017-11-30",14.44
"1284","2017-12-01",14.46
"1285","2017-12-04",14.53
"1286","2017-12-05",14.36
"1287","2017-12-06",14.4
"1288","2017-12-07",14.35
"1289","2017-12-08",14.35
"1290","2017-12-11",14.23
"1291","2017-12-12",14.3
"1292","2017-12-13",14.4
"1293","2017-12-14",14.04
"1294","2017-12-15",14.13
"1295","2017-12-18",13.98
"1296","2017-12-19",13.97
"1297","2017-12-20",13.86
"1298","2017-12-21",13.9
"1299","2017-12-22",13.91
"1300","2017-12-26",13.76
"1301","2017-12-27",13.96
"1302","2017-12-28",13.97
"1303","2017-12-29",13.75
"1304","2018-01-02",14.02
"1305","2018-01-03",14.05
"1306","2018-01-04",13.86
"1307","2018-01-05",14.05
"1308","2018-01-08",14.22
"1309","2018-01-09",14.12
"1310","2018-01-10",14.11
"1311","2018-01-11",14.15
"1312","2018-01-12",14.2
"1313","2018-01-16",14.15
"1314","2018-01-17",14.17
"1315","2018-01-18",14.11
"1316","2018-01-19",14.16
"1317","2018-01-22",14.2
"1318","2018-01-23",14.22
"1319","2018-01-24",14.26
"1320","2018-01-25",14.14
"1321","2018-01-26",14.13
"1322","2018-01-29",14.28
"1323","2018-01-30",14.1
"1324","2018-01-31",13.85
"1325","2018-02-01",13.98
"1326","2018-02-02",13.73
"1327","2018-02-05",13.15
"1328","2018-02-06",13.57
"1329","2018-02-07",13.76
"1330","2018-02-08",13.41
"1331","2018-02-09",13.28
"1332","2018-02-12",13.54
"1333","2018-02-13",13.57
"1334","2018-02-14",13.45
"1335","2018-02-15",13.33
"1336","2018-02-16",13.33
"1337","2018-02-20",13.28
"1338","2018-02-21",13.12
"1339","2018-02-22",13.09
"1340","2018-02-23",13.08
"1341","2018-02-26",13.04
"1342","2018-02-27",12.87
"1343","2018-02-28",12.83
"1344","2018-03-01",12.64
"1345","2018-03-02",12.84
"1346","2018-03-05",12.9
"1347","2018-03-06",12.94
"1348","2018-03-07",12.63
"1349","2018-03-08",12.79
"1350","2018-03-09",13
"1351","2018-03-12",13.02
"1352","2018-03-13",13.03
"1353","2018-03-14",13.07
"1354","2018-03-15",12.34
"1355","2018-03-16",12.29
"1356","2018-03-19",12.23
"1357","2018-03-20",12.6
"1358","2018-03-21",12.61
"1359","2018-03-22",12.95
"1360","2018-03-23",12.5
"1361","2018-03-26",12.48
"1362","2018-03-27",12.2
"1363","2018-03-28",12.26
"1364","2018-03-29",12.3
"1365","2018-04-02",12.31
"1366","2018-04-03",12.44
"1367","2018-04-04",12.54
"1368","2018-04-05",12.64
"1369","2018-04-06",12.5
"1370","2018-04-09",12.58
"1371","2018-04-10",12.65
"1372","2018-04-11",12.66
"1373","2018-04-12",12.4
"1374","2018-04-13",12.46
"1375","2018-04-16",12.43
"1376","2018-04-17",12.6
"1377","2018-04-18",12.67
"1378","2018-04-19",12.77
"1379","2018-04-20",12.66
"1380","2018-04-23",12.63
"1381","2018-04-24",12.67
"1382","2018-04-25",12.66
"1383","2018-04-26",12.69
"1384","2018-04-27",12.82
"1385","2018-04-30",12.86
"1386","2018-05-01",12.8
"1387","2018-05-02",12.66
"1388","2018-05-03",12.69
"1389","2018-05-04",12.8
"1390","2018-05-07",12.9
"1391","2018-05-08",12.98
"1392","2018-05-09",13.17
"1393","2018-05-10",13.31
"1394","2018-05-11",13.45
"1395","2018-05-14",13.45
"1396","2018-05-15",13.61
"1397","2018-05-16",13.54
"1398","2018-05-17",13.7
"1399","2018-05-18",13.69
"1400","2018-05-21",13.86
"1401","2018-05-22",13.99
"1402","2018-05-23",13.88
"1403","2018-05-24",13.7
"1404","2018-05-25",13.71
"1405","2018-05-29",13.76
"1406","2018-05-30",14.07
"1407","2018-05-31",14.1
"1408","2018-06-01",14.21
"1409","2018-06-04",14.52
"1410","2018-06-05",14.45
"1411","2018-06-06",14.43
"1412","2018-06-07",14.49
"1413","2018-06-08",14.43
"1414","2018-06-11",14.46
"1415","2018-06-12",14.25
"1416","2018-06-13",14.17
"1417","2018-06-14",13.75
"1418","2018-06-15",13.77
"1419","2018-06-18",13.75
"1420","2018-06-19",13.7
"1421","2018-06-20",13.52
"1422","2018-06-21",13.62
"1423","2018-06-22",13.62
"1424","2018-06-25",13.56
"1425","2018-06-26",13.53
"1426","2018-06-27",13.53
"1427","2018-06-28",13.5
"1428","2018-06-29",13.48
"1429","2018-07-02",13.73
"1430","2018-07-03",13.82
"1431","2018-07-05",13.77
"1432","2018-07-06",13.72
"1433","2018-07-09",13.73
"1434","2018-07-10",13.7
"1435","2018-07-11",13.67
"1436","2018-07-12",13.58
"1437","2018-07-13",13.49
"1438","2018-07-16",13.61
"1439","2018-07-17",13.77
"1440","2018-07-18",13.81
"1441","2018-07-19",13.78
"1442","2018-07-20",13.75
"1443","2018-07-23",13.66
"1444","2018-07-24",13.67
"1445","2018-07-25",13.62
"1446","2018-07-26",13.63
"1447","2018-07-27",13.43
"1448","2018-07-30",13.39
"1449","2018-07-31",13.38
"1450","2018-08-01",13.24
"1451","2018-08-02",13.25
"1452","2018-08-03",13.22
"1453","2018-08-06",13.49
"1454","2018-08-07",13.65
"1455","2018-08-08",13.72
"1456","2018-08-09",13.76
"1457","2018-08-10",13.73
"1458","2018-08-13",13.62
"1459","2018-08-14",13.72
"1460","2018-08-15",13.61
"1461","2018-08-16",13.69
"1462","2018-08-17",13.6
"1463","2018-08-20",13.43
"1464","2018-08-21",13.48
"1465","2018-08-22",13.5
"1466","2018-08-23",13.53
"1467","2018-08-24",13.71
"1468","2018-08-27",13.69
"1469","2018-08-28",13.73
"1470","2018-08-29",13.71
"1471","2018-08-30",13.62
"1472","2018-08-31",13.58
"1473","2018-09-04",13.65
"1474","2018-09-05",13.69
"1475","2018-09-06",13.7
"1476","2018-09-07",13.72
"1477","2018-09-10",13.86
"1478","2018-09-11",14
"1479","2018-09-12",13.99
"1480","2018-09-13",13.67
"1481","2018-09-14",13.6
"1482","2018-09-17",13.63
"1483","2018-09-18",13.61
"1484","2018-09-19",13.66
"1485","2018-09-20",13.64
"1486","2018-09-21",13.72
"1487","2018-09-24",13.68
"1488","2018-09-25",13.65
"1489","2018-09-26",13.63
"1490","2018-09-27",13.56
"1491","2018-09-28",13.57
"1492","2018-10-01",13.56
"1493","2018-10-02",13.53
"1494","2018-10-03",13.41
"1495","2018-10-04",13.16
"1496","2018-10-05",13.1
"1497","2018-10-08",12.85
"1498","2018-10-09",13.11
"1499","2018-10-10",12.82
"1500","2018-10-11",12.8
"1501","2018-10-12",12.87
"1502","2018-10-15",13.05
"1503","2018-10-16",13.165
"1504","2018-10-17",13.07
"1505","2018-10-18",13.06
"1506","2018-10-19",13.05
"1507","2018-10-22",12.94
"1508","2018-10-23",12.89
"1509","2018-10-24",12.72
"1510","2018-10-25",12.805
"1511","2018-10-26",12.65
"1512","2018-10-29",12.61
"1513","2018-10-30",12.56
"1514","2018-10-31",12.71
"1515","2018-11-01",12.78
"1516","2018-11-02",12.63
"1517","2018-11-05",12.66
"1518","2018-11-06",12.61
"1519","2018-11-07",11.57
"1520","2018-11-08",11.68
"1521","2018-11-09",11.49
"1522","2018-11-12",11.39
"1523","2018-11-13",11.1
"1524","2018-11-14",11.11
"1525","2018-11-15",11.09
"1526","2018-11-16",11.07
"1527","2018-11-19",11.18
"1528","2018-11-20",10.96
"1529","2018-11-21",10.97
"1530","2018-11-23",11.18
"1531","2018-11-26",11.29
"1532","2018-11-27",11.4
"1533","2018-11-28",11.44
"1534","2018-11-29",11.39
"1535","2018-11-30",11.36
"1536","2018-12-03",11.35
"1537","2018-12-04",11.29
"1538","2018-12-06",11.27
"1539","2018-12-07",11.23
"1540","2018-12-10",11.21
"1541","2018-12-11",11.27
"1542","2018-12-12",11.1
"1543","2018-12-13",10.78
"1544","2018-12-14",10.31
"1545","2018-12-17",9.76
"1546","2018-12-18",9.83
"1547","2018-12-19",9.75
"1548","2018-12-20",9.32
"1549","2018-12-21",9.16
"1550","2018-12-24",9.32
"1551","2018-12-26",9.93
"1552","2018-12-27",9.84
"1553","2018-12-28",9.75
"1554","2018-12-31",9.6
"1555","2019-01-02",9.68
"1556","2019-01-03",9.58
"1557","2019-01-04",10.11
"1558","2019-01-07",10.78
"1559","2019-01-08",11.09
"1560","2019-01-09",10.9
"1561","2019-01-10",10.9
"1562","2019-01-11",11.03
"1563","2019-01-14",11.33
"1564","2019-01-15",11.52
"1565","2019-01-16",11.65
"1566","2019-01-17",11.62
"1567","2019-01-18",11.7
"1568","2019-01-22",11.61
"1569","2019-01-23",11.6
"1570","2019-01-24",11.62
"1571","2019-01-25",11.73
"1572","2019-01-28",11.73
"1573","2019-01-29",11.65
"1574","2019-01-30",11.82
"1575","2019-01-31",12.04
"1576","2019-02-01",12.13
"1577","2019-02-04",12.25
"1578","2019-02-05",12.31
"1579","2019-02-06",12.39
"1580","2019-02-07",12.36
"1581","2019-02-08",12.33
"1582","2019-02-11",12.37
"1583","2019-02-12",12.24
"1584","2019-02-13",12.39
"1585","2019-02-14",12.37
"1586","2019-02-15",12.4
"1587","2019-02-19",12.27
"1588","2019-02-20",12.44
"1589","2019-02-21",12.64
"1590","2019-02-22",13.25
"1591","2019-02-25",13.18
"1592","2019-02-26",12.56
"1593","2019-02-27",12.24
"1594","2019-02-28",11.97
"1595","2019-03-01",12.25
"1596","2019-03-04",12.1
"1597","2019-03-05",12.28
"1598","2019-03-06",12.75
"1599","2019-03-07",12.55
"1600","2019-03-08",12.77
"1601","2019-03-11",12.64
"1602","2019-03-12",12.67
"1603","2019-03-13",12.71
"1604","2019-03-14",12.41
"1605","2019-03-15",12.6
"1606","2019-03-18",12.42
"1607","2019-03-19",12.36
"1608","2019-03-20",12.2
"1609","2019-03-21",12.29
"1610","2019-03-22",12.13
"1611","2019-03-25",12.06
"1612","2019-03-26",12.13
"1613","2019-03-27",12.01
"1614","2019-03-28",12.13
"1615","2019-03-29",12.14
"1616","2019-04-01",12.45
"1617","2019-04-02",12.38
"1618","2019-04-03",12.4
"1619","2019-04-04",12.4
"1620","2019-04-05",12.47
"1621","2019-04-08",12.43
"1622","2019-04-09",12.27
"1623","2019-04-10",12.34
"1624","2019-04-11",12.27
"1625","2019-04-12",12.28
"1626","2019-04-15",12.2
"1627","2019-04-16",12.2
"1628","2019-04-17",12.17
"1629","2019-04-18",12.18
"1630","2019-04-22",12.07
"1631","2019-04-23",12.22
"1632","2019-04-24",12.2
"1633","2019-04-25",12.13
"1634","2019-04-26",12.22
"1635","2019-04-29",12.21
"1636","2019-04-30",12.29
"1637","2019-05-01",12.26
"1638","2019-05-02",12.29
"1639","2019-05-03",12.32
"1640","2019-05-06",12.39
"1641","2019-05-07",12.33
"1642","2019-05-08",12.21
"1643","2019-05-09",12.21
"1644","2019-05-10",12.14
"1645","2019-05-13",12.12
"1646","2019-05-14",12.05
"1647","2019-05-15",12.11
"1648","2019-05-16",11.98
"1649","2019-05-17",11.99
"1650","2019-05-20",12.05
"1651","2019-05-21",12.11
"1652","2019-05-22",12.11
"1653","2019-05-23",12.11
"1654","2019-05-24",12.15
"1655","2019-05-28",12.13
"1656","2019-05-29",11.97
"1657","2019-05-30",11.88
"1658","2019-05-31",11.34
"1659","2019-06-03",11.29
"1660","2019-06-04",11.45
"1661","2019-06-05",11.48
"1662","2019-06-06",11.41
"1663","2019-06-07",11.48
"1664","2019-06-10",11.66
"1665","2019-06-11",11.82
"1666","2019-06-12",11.81
"1667","2019-06-13",11.55
"1668","2019-06-14",11.525
"1669","2019-06-17",11.46
"1670","2019-06-18",11.47
"1671","2019-06-19",11.58
"1672","2019-06-20",11.46
"1673","2019-06-21",11.54
"1674","2019-06-24",11.57
"1675","2019-06-25",11.43
"1676","2019-06-26",11.43
"1677","2019-06-27",11.43
"1678","2019-06-28",11.54
"1679","2019-07-01",11.7
"1680","2019-07-02",11.79
"1681","2019-07-03",11.83
"1682","2019-07-05",11.71
"1683","2019-07-08",11.53
"1684","2019-07-09",11.5
"1685","2019-07-10",11.44
"1686","2019-07-11",11.29
"1687","2019-07-12",11.28
"1688","2019-07-15",11.31
"1689","2019-07-16",11.38
"1690","2019-07-17",11.28
"1691","2019-07-18",11.29
"1692","2019-07-19",11.19
"1693","2019-07-22",11.16
"1694","2019-07-23",11.23
"1695","2019-07-24",11.41
"1696","2019-07-25",11.34
"1697","2019-07-26",11.4
"1698","2019-07-29",11.42
"1699","2019-07-30",11.5
"1700","2019-07-31",11.38
"1701","2019-08-01",11.31
"1702","2019-08-02",11.37
"1703","2019-08-05",11.26
"1704","2019-08-06",11.34
"1705","2019-08-07",11.1
"1706","2019-08-08",11.04
"1707","2019-08-09",10.97
"1708","2019-08-12",10.76
"1709","2019-08-13",10.66
"1710","2019-08-14",10.42
"1711","2019-08-15",10.32
"1712","2019-08-16",10.22
"1713","2019-08-19",10.31
"1714","2019-08-20",10.23
"1715","2019-08-21",10.25
"1716","2019-08-22",10.29
"1717","2019-08-23",10.24
"1718","2019-08-26",10.06
"1719","2019-08-27",10.08
"1720","2019-08-28",9.99
"1721","2019-08-29",10.05
"1722","2019-08-30",10.1
"1723","2019-09-03",10.04
"1724","2019-09-04",10.07
"1725","2019-09-05",10.09
"1726","2019-09-06",10.11
"1727","2019-09-09",10.24
"1728","2019-09-10",10.29
"1729","2019-09-11",10.56
"1730","2019-09-12",10.48
"1731","2019-09-13",10.23
"1732","2019-09-16",10.46
"1733","2019-09-17",10.37
"1734","2019-09-18",10.37
"1735","2019-09-19",10.42
"1736","2019-09-20",10.41
"1737","2019-09-23",10.45
"1738","2019-09-24",10.39
"1739","2019-09-25",10.42
"1740","2019-09-26",10.53
"1741","2019-09-27",10.59
"1742","2019-09-30",10.55
"1743","2019-10-01",10.49
"1744","2019-10-02",10.23
"1745","2019-10-03",10.18
"1746","2019-10-04",10.23
"1747","2019-10-07",10.31
"1748","2019-10-08",10.27
"1749","2019-10-09",10.19
"1750","2019-10-10",10.13
"1751","2019-10-11",10.34
"1752","2019-10-14",10.09
"1753","2019-10-15",10.16
"1754","2019-10-16",10.77
"1755","2019-10-17",10.85
"1756","2019-10-18",10.89
"1757","2019-10-21",10.87
"1758","2019-10-22",10.73
"1759","2019-10-23",10.88
"1760","2019-10-24",11
"1761","2019-10-25",11.19
"1762","2019-10-28",11.26
"1763","2019-10-29",11.31
"1764","2019-10-30",11.3
"1765","2019-10-31",11.29
"1766","2019-11-01",11.3
"1767","2019-11-04",11.32
"1768","2019-11-05",11.27
"1769","2019-11-06",11.18
"1770","2019-11-07",11.01
"1771","2019-11-08",10.97
"1772","2019-11-11",10.9
"1773","2019-11-12",11.03
"1774","2019-11-13",10.93
"1775","2019-11-14",11.04
"1776","2019-11-15",11.03
"1777","2019-11-18",11.07
"1778","2019-11-19",11.04
"1779","2019-11-20",11.09
"1780","2019-11-21",11.04
"1781","2019-11-22",11.03
"1782","2019-11-25",11.2
"1783","2019-11-26",11.18
"1784","2019-11-27",11.25
"1785","2019-11-29",11.3
"1786","2019-12-02",11.26
"1787","2019-12-03",11.33
"1788","2019-12-04",11.47
"1789","2019-12-05",11.54
"1790","2019-12-06",11.7
"1791","2019-12-09",11.74
"1792","2019-12-10",11.77
"1793","2019-12-11",11.84
"1794","2019-12-12",11.86
"1795","2019-12-13",11.47
"1796","2019-12-16",10.99
"1797","2019-12-17",10.81
"1798","2019-12-18",10.86
"1799","2019-12-19",10.84
"1800","2019-12-20",10.75
"1801","2019-12-23",10.72
"1802","2019-12-24",10.8
"1803","2019-12-26",10.9
"1804","2019-12-27",10.9
"1805","2019-12-30",10.96
"1806","2019-12-31",10.86
"1807","2020-01-02",10.98
"1808","2020-01-03",10.97
"1809","2020-01-06",10.99
"1810","2020-01-07",11.02
"1811","2020-01-08",11.04
"1812","2020-01-09",11.12
"1813","2020-01-10",11.2
"1814","2020-01-13",11.27
"1815","2020-01-14",11.68
"1816","2020-01-15",11.72
"1817","2020-01-16",11.8
"1818","2020-01-17",11.76
"1819","2020-01-21",11.65
"1820","2020-01-22",11.93
"1821","2020-01-23",12.07
"1822","2020-01-24",11.82
"1823","2020-01-27",11.19
"1824","2020-01-28",11.07
"1825","2020-01-29",11.01
"1826","2020-01-30",10.99
"1827","2020-01-31",10.91
"1828","2020-02-03",10.97
"1829","2020-02-04",10.91
"1830","2020-02-05",10.99
"1831","2020-02-06",10.99
"1832","2020-02-07",11.09
"1833","2020-02-10",11.01
"1834","2020-02-11",11.1
"1835","2020-02-12",11.14
"1836","2020-02-13",11.1
"1837","2020-02-14",11.16
"1838","2020-02-18",11.13
"1839","2020-02-19",11.16
"1840","2020-02-20",11.21
"1841","2020-02-21",11.24
"1842","2020-02-24",11.11
"1843","2020-02-25",10.93
"1844","2020-02-26",10.68
"1845","2020-02-27",10.37
"1846","2020-02-28",10.03
"1847","2020-03-02",10.41
"1848","2020-03-03",10.34
"1849","2020-03-04",10.76
"1850","2020-03-05",10.81
"1851","2020-03-06",10.8
"1852","2020-03-09",9.52
"1853","2020-03-10",9.8
"1854","2020-03-11",9.27
"1855","2020-03-12",8.36
"1856","2020-03-13",7.95
"1857","2020-03-16",6.41
"1858","2020-03-17",5.62
"1859","2020-03-18",5
"1860","2020-03-19",7.16
"1861","2020-03-20",6.15
"1862","2020-03-23",4.9
"1863","2020-03-24",5.35
"1864","2020-03-25",6.19
"1865","2020-03-26",7.15
"1866","2020-03-27",6.79
"1867","2020-03-30",6.54
"1868","2020-03-31",7.1
"1869","2020-04-01",6.39
"1870","2020-04-02",6.16
"1871","2020-04-03",6.01
"1872","2020-04-06",6.4
"1873","2020-04-07",6.83
"1874","2020-04-08",7.1
"1875","2020-04-09",6.89
"1876","2020-04-13",7.1
"1877","2020-04-14",7.15
"1878","2020-04-15",7.16
"1879","2020-04-16",7.11
"1880","2020-04-17",7.1
"1881","2020-04-20",6.93
"1882","2020-04-21",7.19
"1883","2020-04-22",7.52
"1884","2020-04-23",7.65
"1885","2020-04-24",8.37
"1886","2020-04-27",8.81
"1887","2020-04-28",8.2
"1888","2020-04-29",8.38
"1889","2020-04-30",8.05
"1890","2020-05-01",7.75
"1891","2020-05-04",7.63
"1892","2020-05-05",7.45
"1893","2020-05-06",7.88
"1894","2020-05-07",7.62
"1895","2020-05-08",7.75
"1896","2020-05-11",7.21
"1897","2020-05-12",7.09
"1898","2020-05-13",6.53
"1899","2020-05-14",6.64
"1900","2020-05-15",6.65
"1901","2020-05-18",6.74
"1902","2020-05-19",6.87
"1903","2020-05-20",7.05
"1904","2020-05-21",6.98
"1905","2020-05-22",7.17
"1906","2020-05-26",7.735
"1907","2020-05-27",7.64
"1908","2020-05-28",7.55
"1909","2020-05-29",7.77
"1910","2020-06-01",7.96
"1911","2020-06-02",7.85
"1912","2020-06-03",8.18
"1913","2020-06-04",8.27
"1914","2020-06-05",8.07
"1915","2020-06-08",8.34
"1916","2020-06-09",8.2
"1917","2020-06-10",7.91
"1918","2020-06-11",7.57
"1919","2020-06-12",7.57
"1920","2020-06-15",7.4
"1921","2020-06-16",7.45
"1922","2020-06-17",7.49
"1923","2020-06-18",7.26
"1924","2020-06-19",7.17
"1925","2020-06-22",7.16
"1926","2020-06-23",7.12
"1927","2020-06-24",6.83
"1928","2020-06-25",6.875
"1929","2020-06-26",6.96
"1930","2020-06-29",6.92
"1931","2020-06-30",6.95
"1932","2020-07-01",6.92
