"","date","NL"
"1001","2010-12-21",11.27
"1002","2010-12-22",11.27
"1003","2010-12-23",11.41
"1004","2010-12-27",11.38
"1005","2010-12-28",11.29
"1006","2010-12-29",11.16
"1007","2010-12-30",11.08
"1008","2010-12-31",11.16
"1009","2011-01-03",11.31
"1010","2011-01-04",11.08
"1011","2011-01-05",11.21
"1012","2011-01-06",11.13
"1013","2011-01-07",11.23
"1014","2011-01-10",11.1
"1015","2011-01-11",11.01
"1016","2011-01-12",11.22
"1017","2011-01-13",11.68
"1018","2011-01-14",11.66
"1019","2011-01-18",11.59
"1020","2011-01-19",11.79
"1021","2011-01-20",11.54
"1022","2011-01-21",11.65
"1023","2011-01-24",11.72
"1024","2011-01-25",12.04
"1025","2011-01-26",12.01
"1026","2011-01-27",11.93
"1027","2011-01-28",12.29
"1028","2011-01-31",13.35
"1029","2011-02-01",13.73
"1030","2011-02-02",13.45
"1031","2011-02-03",12.71
"1032","2011-02-04",13.09
"1033","2011-02-07",13.05
"1034","2011-02-08",13.57
"1035","2011-02-09",13.6
"1036","2011-02-10",13.73
"1037","2011-02-11",14.26
"1038","2011-02-14",14.07
"1039","2011-02-15",14
"1040","2011-02-16",14.1
"1041","2011-02-17",14.25
"1042","2011-02-18",14.52
"1043","2011-02-22",13.98
"1044","2011-02-23",13.99
"1045","2011-02-24",14.02
"1046","2011-02-25",14.1
"1047","2011-02-28",13.67
"1048","2011-03-01",14.02
"1049","2011-03-02",14.06
"1050","2011-03-03",14.15
"1051","2011-03-04",13.88
"1052","2011-03-07",14.25
"1053","2011-03-08",14.21
"1054","2011-03-09",14.29
"1055","2011-03-10",13.86
"1056","2011-03-11",13.84
"1057","2011-03-14",13.85
"1058","2011-03-15",13.52
"1059","2011-03-16",13.32
"1060","2011-03-17",13.04
"1061","2011-03-18",13.16
"1062","2011-03-21",13.67
"1063","2011-03-22",13.62
"1064","2011-03-23",13.88
"1065","2011-03-24",14.01
"1066","2011-03-25",14.93
"1067","2011-03-28",14.62
"1068","2011-03-29",14.89
"1069","2011-03-30",14.94
"1070","2011-03-31",14.85
"1071","2011-04-01",14.96
"1072","2011-04-04",14.92
"1073","2011-04-05",15.09
"1074","2011-04-06",14.96
"1075","2011-04-07",15.04
"1076","2011-04-08",14.68
"1077","2011-04-11",14.55
"1078","2011-04-12",14.42
"1079","2011-04-13",14.32
"1080","2011-04-14",14.17
"1081","2011-04-15",14.66
"1082","2011-04-18",14.56
"1083","2011-04-19",14.32
"1084","2011-04-20",14.43
"1085","2011-04-21",14.1
"1086","2011-04-25",13.61
"1087","2011-04-26",13.93
"1088","2011-04-27",13.86
"1089","2011-04-28",13.75
"1090","2011-04-29",14.24
"1091","2011-05-02",15.99
"1092","2011-05-03",16.34
"1093","2011-05-04",16.08
"1094","2011-05-05",15.93
"1095","2011-05-06",16.02
"1096","2011-05-09",17.139999
"1097","2011-05-10",18.030001
"1098","2011-05-11",17.940001
"1099","2011-05-12",17.41
"1100","2011-05-13",17.02
"1101","2011-05-16",16.469999
"1102","2011-05-17",16.25
"1103","2011-05-18",16.5
"1104","2011-05-19",17.209999
"1105","2011-05-20",16.709999
"1106","2011-05-23",16.26
"1107","2011-05-24",16.790001
"1108","2011-05-25",17.59
"1109","2011-05-26",17.73
"1110","2011-05-27",17.969999
"1111","2011-05-31",19.190001
"1112","2011-06-01",18.469999
"1113","2011-06-02",18.799999
"1114","2011-06-03",18.1
"1115","2011-06-06",18.879999
"1116","2011-06-07",18.99
"1117","2011-06-08",18.969999
"1118","2011-06-09",19.58
"1119","2011-06-10",19.360001
"1120","2011-06-13",18.08
"1121","2011-06-14",18.690001
"1122","2011-06-15",18.27
"1123","2011-06-16",17.91
"1124","2011-06-17",16.68
"1125","2011-06-20",16.75
"1126","2011-06-21",17.76
"1127","2011-06-22",17.27
"1128","2011-06-23",16.98
"1129","2011-06-24",17.07
"1130","2011-06-27",17.65
"1131","2011-06-28",18.440001
"1132","2011-06-29",17.84
"1133","2011-06-30",18.360001
"1134","2011-07-01",19.059999
"1135","2011-07-05",18.35
"1136","2011-07-06",19
"1137","2011-07-07",19.370001
"1138","2011-07-08",18.77
"1139","2011-07-11",18.950001
"1140","2011-07-12",18.780001
"1141","2011-07-13",19.200001
"1142","2011-07-14",18.709999
"1143","2011-07-15",19.25
"1144","2011-07-18",18.84
"1145","2011-07-19",19.48
"1146","2011-07-20",19.209999
"1147","2011-07-21",19.27
"1148","2011-07-22",19.09
"1149","2011-07-25",18.48
"1150","2011-07-26",17.940001
"1151","2011-07-27",17.540001
"1152","2011-07-28",17.799999
"1153","2011-07-29",18
"1154","2011-08-01",18.33
"1155","2011-08-02",17.110001
"1156","2011-08-03",16.41
"1157","2011-08-04",15.36
"1158","2011-08-05",14.83
"1159","2011-08-08",12.77
"1160","2011-08-09",12.75
"1161","2011-08-10",11.94
"1162","2011-08-11",12.78
"1163","2011-08-12",13.45
"1164","2011-08-15",13.35
"1165","2011-08-16",13.07
"1166","2011-08-17",13.1
"1167","2011-08-18",12.63
"1168","2011-08-19",12.56
"1169","2011-08-22",12.56
"1170","2011-08-23",13.41
"1171","2011-08-24",13.39
"1172","2011-08-25",12.77
"1173","2011-08-26",13.48
"1174","2011-08-29",14.07
"1175","2011-08-30",14.16
"1176","2011-08-31",15.1
"1177","2011-09-01",14.07
"1178","2011-09-02",13.36
"1179","2011-09-06",13.63
"1180","2011-09-07",13.51
"1181","2011-09-08",13.48
"1182","2011-09-09",12.96
"1183","2011-09-12",13.28
"1184","2011-09-13",13.22
"1185","2011-09-14",13.66
"1186","2011-09-15",13.25
"1187","2011-09-16",12.86
"1188","2011-09-19",13.26
"1189","2011-09-20",12.81
"1190","2011-09-21",12.37
"1191","2011-09-22",11.89
"1192","2011-09-23",12.49
"1193","2011-09-26",12.3
"1194","2011-09-27",13.16
"1195","2011-09-28",12.99
"1196","2011-09-29",12.92
"1197","2011-09-30",12.53
"1198","2011-10-03",12.13
"1199","2011-10-04",12.37
"1200","2011-10-05",12.37
"1201","2011-10-06",13.47
"1202","2011-10-07",13.14
"1203","2011-10-10",14.45
"1204","2011-10-11",14.18
"1205","2011-10-12",14.68
"1206","2011-10-13",14.58
"1207","2011-10-14",14.72
"1208","2011-10-17",14.12
"1209","2011-10-18",14.27
"1210","2011-10-19",13.67
"1211","2011-10-20",13.14
"1212","2011-10-21",13.28
"1213","2011-10-24",13.88
"1214","2011-10-25",13.44
"1215","2011-10-26",14.19
"1216","2011-10-27",14.59
"1217","2011-10-28",15.04
"1218","2011-10-31",14.54
"1219","2011-11-01",14.39
"1220","2011-11-02",14.65
"1221","2011-11-03",15.06
"1222","2011-11-04",14.34
"1223","2011-11-07",13.71
"1224","2011-11-08",13.99
"1225","2011-11-09",13
"1226","2011-11-10",13.15
"1227","2011-11-11",13.58
"1228","2011-11-14",13.58
"1229","2011-11-15",13.98
"1230","2011-11-16",13.62
"1231","2011-11-17",13.58
"1232","2011-11-18",13.32
"1233","2011-11-21",12.93
"1234","2011-11-22",12.49
"1235","2011-11-23",11.93
"1236","2011-11-25",11.7
"1237","2011-11-28",12.23
"1238","2011-11-29",12.58
"1239","2011-11-30",13.71
"1240","2011-12-01",13.17
"1241","2011-12-02",13.05
"1242","2011-12-05",13.22
"1243","2011-12-06",13.57
"1244","2011-12-07",13.38
"1245","2011-12-08",12.53
"1246","2011-12-09",12.87
"1247","2011-12-12",12.48
"1248","2011-12-13",12.46
"1249","2011-12-14",12.72
"1250","2011-12-15",12.83
"1251","2011-12-16",13.75
"1252","2011-12-19",13.54
"1253","2011-12-20",13.71
"1254","2011-12-21",13.85
"1255","2011-12-22",14.11
"1256","2011-12-23",14.12
"1257","2011-12-27",13.94
"1258","2011-12-28",13.44
"1259","2011-12-29",13.18
"1260","2011-12-30",12.97
"1261","2012-01-03",13.25
"1262","2012-01-04",13.14
"1263","2012-01-05",13.15
"1264","2012-01-06",13.16
"1265","2012-01-09",13.1
"1266","2012-01-10",13.42
"1267","2012-01-11",13.44
"1268","2012-01-12",13.36
"1269","2012-01-13",13.11
"1270","2012-01-17",13.04
"1271","2012-01-18",13.45
"1272","2012-01-19",13.31
"1273","2012-01-20",13.42
"1274","2012-01-23",13.54
"1275","2012-01-24",13.9
"1276","2012-01-25",14.06
"1277","2012-01-26",14.17
"1278","2012-01-27",14.16
"1279","2012-01-30",13.95
"1280","2012-01-31",13.82
"1281","2012-02-01",14.17
"1282","2012-02-02",14.19
"1283","2012-02-03",14.86
"1284","2012-02-06",15
"1285","2012-02-07",15.15
"1286","2012-02-08",15.21
"1287","2012-02-09",15.14
"1288","2012-02-10",14.77
"1289","2012-02-13",15.75
"1290","2012-02-14",15.6
"1291","2012-02-15",15.38
"1292","2012-02-16",15.81
"1293","2012-02-17",15.59
"1294","2012-02-21",15.24
"1295","2012-02-22",15.18
"1296","2012-02-23",15.57
"1297","2012-02-24",15.15
"1298","2012-02-27",15.2
"1299","2012-02-28",15.15
"1300","2012-02-29",14.8
"1301","2012-03-01",14.76
"1302","2012-03-02",13.94
"1303","2012-03-05",14.23
"1304","2012-03-06",14.12
"1305","2012-03-07",14.34
"1306","2012-03-08",14.14
"1307","2012-03-09",14.3
"1308","2012-03-12",14.1
"1309","2012-03-13",14.35
"1310","2012-03-14",14.07
"1311","2012-03-15",14.13
"1312","2012-03-16",14.32
"1313","2012-03-19",14.6
"1314","2012-03-20",14.37
"1315","2012-03-21",14.48
"1316","2012-03-22",14.32
"1317","2012-03-23",14.79
"1318","2012-03-26",15.5
"1319","2012-03-27",15.16
"1320","2012-03-28",15.04
"1321","2012-03-29",15.01
"1322","2012-03-30",14.9
"1323","2012-04-02",15
"1324","2012-04-03",14.68
"1325","2012-04-04",14.43
"1326","2012-04-05",14.6
"1327","2012-04-09",14.68
"1328","2012-04-10",14.72
"1329","2012-04-11",14.91
"1330","2012-04-12",14.74
"1331","2012-04-13",13.86
"1332","2012-04-16",13.81
"1333","2012-04-17",14.83
"1334","2012-04-18",14.15
"1335","2012-04-19",13.5
"1336","2012-04-20",14.04
"1337","2012-04-23",13.25
"1338","2012-04-24",13.47
"1339","2012-04-25",13.52
"1340","2012-04-26",14.4
"1341","2012-04-27",14.41
"1342","2012-04-30",14.07
"1343","2012-05-01",13.61
"1344","2012-05-02",13.77
"1345","2012-05-03",13.74
"1346","2012-05-04",13.5
"1347","2012-05-07",13.55
"1348","2012-05-08",13.61
"1349","2012-05-09",12.95
"1350","2012-05-10",13.33
"1351","2012-05-11",12.92
"1352","2012-05-14",12.93
"1353","2012-05-15",12.95
"1354","2012-05-16",12.45
"1355","2012-05-17",11.89
"1356","2012-05-18",12.28
"1357","2012-05-21",12.84
"1358","2012-05-22",12.55
"1359","2012-05-23",12.7
"1360","2012-05-24",12.6
"1361","2012-05-25",12.37
"1362","2012-05-29",12.5
"1363","2012-05-30",12.27
"1364","2012-05-31",12.22
"1365","2012-06-01",12.61
"1366","2012-06-04",12.4
"1367","2012-06-05",12.11
"1368","2012-06-06",12.47
"1369","2012-06-07",12.62
"1370","2012-06-08",12.72
"1371","2012-06-11",12.75
"1372","2012-06-12",12.4
"1373","2012-06-13",12.11
"1374","2012-06-14",12.42
"1375","2012-06-15",12.42
"1376","2012-06-18",12.19
"1377","2012-06-19",12.5
"1378","2012-06-20",12.38
"1379","2012-06-21",11.87
"1380","2012-06-22",11.93
"1381","2012-06-25",12.25
"1382","2012-06-26",12.36
"1383","2012-06-27",12.43
"1384","2012-06-28",12.33
"1385","2012-06-29",12.47
"1386","2012-07-02",12.48
"1387","2012-07-03",12.37
"1388","2012-07-05",12.39
"1389","2012-07-06",12.18
"1390","2012-07-09",12.28
"1391","2012-07-10",12.37
"1392","2012-07-11",12.23
"1393","2012-07-12",12.39
"1394","2012-07-13",12.58
"1395","2012-07-16",12.42
"1396","2012-07-17",12.45
"1397","2012-07-18",12.42
"1398","2012-07-19",12.34
"1399","2012-07-20",11.88
"1400","2012-07-23",11.52
"1401","2012-07-24",11.57
"1402","2012-07-25",11.4
"1403","2012-07-26",11.41
"1404","2012-07-27",11.79
"1405","2012-07-30",11.94
"1406","2012-07-31",11.8
"1407","2012-08-01",11.51
"1408","2012-08-02",11.4
"1409","2012-08-03",12.25
"1410","2012-08-06",11.61
"1411","2012-08-07",11.73
"1412","2012-08-08",11.82
"1413","2012-08-09",12.26
"1414","2012-08-10",11.89
"1415","2012-08-13",11.9
"1416","2012-08-14",12.05
"1417","2012-08-15",12
"1418","2012-08-16",12.18
"1419","2012-08-17",12.45
"1420","2012-08-20",12.46
"1421","2012-08-21",12.28
"1422","2012-08-22",12.21
"1423","2012-08-23",12.1
"1424","2012-08-24",12.18
"1425","2012-08-27",12.3
"1426","2012-08-28",12.07
"1427","2012-08-29",12.22
"1428","2012-08-30",11.72
"1429","2012-08-31",11.66
"1430","2012-09-04",11.84
"1431","2012-09-05",11.68
"1432","2012-09-06",11.84
"1433","2012-09-07",11.77
"1434","2012-09-10",11.67
"1435","2012-09-11",11.6
"1436","2012-09-12",11.69
"1437","2012-09-13",11.64
"1438","2012-09-14",11.63
"1439","2012-09-17",11.66
"1440","2012-09-18",11.54
"1441","2012-09-19",11.79
"1442","2012-09-20",11.63
"1443","2012-09-21",11.61
"1444","2012-09-24",11.57
"1445","2012-09-25",11.51
"1446","2012-09-26",11.5
"1447","2012-09-27",11.6
"1448","2012-09-28",11.49
"1449","2012-10-01",11.31
"1450","2012-10-02",11.47
"1451","2012-10-03",11.52
"1452","2012-10-04",11.62
"1453","2012-10-05",11.38
"1454","2012-10-08",11.21
"1455","2012-10-09",11.16
"1456","2012-10-10",11.13
"1457","2012-10-11",11.14
"1458","2012-10-12",11.12
"1459","2012-10-15",11.13
"1460","2012-10-16",11
"1461","2012-10-17",11
"1462","2012-10-18",10.86
"1463","2012-10-19",10.68
"1464","2012-10-22",10.45
"1465","2012-10-23",10.41
"1466","2012-10-24",10.39
"1467","2012-10-25",10.5
"1468","2012-10-26",10.27
"1469","2012-10-31",10.17
"1470","2012-11-01",10.5
"1471","2012-11-02",10.52
"1472","2012-11-05",10.81
"1473","2012-11-06",11.04
"1474","2012-11-07",10.43
"1475","2012-11-08",10.38
"1476","2012-11-09",10.14
"1477","2012-11-12",10.44
"1478","2012-11-13",10.45
"1479","2012-11-14",10.1
"1480","2012-11-15",10.09
"1481","2012-11-16",10.1
"1482","2012-11-19",10.36
"1483","2012-11-20",10.29
"1484","2012-11-21",10.32
"1485","2012-11-23",10.5
"1486","2012-11-26",10.41
"1487","2012-11-27",10.45
"1488","2012-11-28",10.52
"1489","2012-11-29",10.71
"1490","2012-11-30",10.7
"1491","2012-12-03",10.69
"1492","2012-12-04",10.56
"1493","2012-12-05",10.52
"1494","2012-12-06",10.53
"1495","2012-12-07",10.43
"1496","2012-12-10",10.43
"1497","2012-12-11",10.52
"1498","2012-12-12",11
"1499","2012-12-13",11.13
"1500","2012-12-14",11.18
"1501","2012-12-17",11.58
"1502","2012-12-18",11.61
"1503","2012-12-19",11.74
"1504","2012-12-20",11.76
"1505","2012-12-21",11.41
"1506","2012-12-24",10.91
"1507","2012-12-26",10.95
"1508","2012-12-27",11.09
"1509","2012-12-28",11.65
"1510","2012-12-31",11.45
"1511","2013-01-02",12.16
"1512","2013-01-03",12.21
"1513","2013-01-04",12.29
"1514","2013-01-07",12.38
"1515","2013-01-08",12.38
"1516","2013-01-09",12.45
"1517","2013-01-10",12.53
"1518","2013-01-11",12.52
"1519","2013-01-14",12.62
"1520","2013-01-15",12.42
"1521","2013-01-16",12.29
"1522","2013-01-17",12.44
"1523","2013-01-18",12.73
"1524","2013-01-22",13.08
"1525","2013-01-23",13.21
"1526","2013-01-24",13
"1527","2013-01-25",12.9
"1528","2013-01-28",13.03
"1529","2013-01-29",13.15
"1530","2013-01-30",12.99
"1531","2013-01-31",12.94
"1532","2013-02-01",12.85
"1533","2013-02-04",12.79
"1534","2013-02-05",12.9
"1535","2013-02-06",12.86
"1536","2013-02-07",12.83
"1537","2013-02-08",13.24
"1538","2013-02-11",13.35
"1539","2013-02-12",13.34
"1540","2013-02-13",13.48
"1541","2013-02-14",13.37
"1542","2013-02-15",13.3
"1543","2013-02-19",13.52
"1544","2013-02-20",13.2
"1545","2013-02-21",13.03
"1546","2013-02-22",13.39
"1547","2013-02-25",12.73
"1548","2013-02-26",12.93
"1549","2013-02-27",12.83
"1550","2013-02-28",12.8
"1551","2013-03-01",12.81
"1552","2013-03-04",12.77
"1553","2013-03-05",12.88
"1554","2013-03-06",12.94
"1555","2013-03-07",12.89
"1556","2013-03-08",12.83
"1557","2013-03-11",12.89
"1558","2013-03-12",12.9
"1559","2013-03-13",12.91
"1560","2013-03-14",12.9
"1561","2013-03-15",12.82
"1562","2013-03-18",12.71
"1563","2013-03-19",12.51
"1564","2013-03-20",12.77
"1565","2013-03-21",12.58
"1566","2013-03-22",12.6
"1567","2013-03-25",12.59
"1568","2013-03-26",12.59
"1569","2013-03-27",12.41
"1570","2013-03-28",12.43
"1571","2013-04-01",12.16
"1572","2013-04-02",11.9
"1573","2013-04-03",11.72
"1574","2013-04-04",11.52
"1575","2013-04-05",11.26
"1576","2013-04-08",11.33
"1577","2013-04-09",11.32
"1578","2013-04-10",12.05
"1579","2013-04-11",12.64
"1580","2013-04-12",12.51
"1581","2013-04-15",11.16
"1582","2013-04-16",11.25
"1583","2013-04-17",11.01
"1584","2013-04-18",10.66
"1585","2013-04-19",10.48
"1586","2013-04-22",10.4
"1587","2013-04-23",10.97
"1588","2013-04-24",11.42
"1589","2013-04-25",11.49
"1590","2013-04-26",11.19
"1591","2013-04-29",11.27
"1592","2013-04-30",11.27
"1593","2013-05-01",10.64
"1594","2013-05-02",10.82
"1595","2013-05-03",11.41
"1596","2013-05-06",11.36
"1597","2013-05-07",11.57
"1598","2013-05-08",11.81
"1599","2013-05-09",11.52
"1600","2013-05-10",11.54
"1601","2013-05-13",11.72
"1602","2013-05-14",11.88
"1603","2013-05-15",11.88
"1604","2013-05-16",11.8
"1605","2013-05-17",11.86
"1606","2013-05-20",11.83
"1607","2013-05-21",11.78
"1608","2013-05-22",11.61
"1609","2013-05-23",11.65
"1610","2013-05-24",11.71
"1611","2013-05-28",11.97
"1612","2013-05-29",11.86
"1613","2013-05-30",11.86
"1614","2013-05-31",11.68
"1615","2013-06-03",11.85
"1616","2013-06-04",11.75
"1617","2013-06-05",11.53
"1618","2013-06-06",11.37
"1619","2013-06-07",11.36
"1620","2013-06-10",11.26
"1621","2013-06-11",11.18
"1622","2013-06-12",11.02
"1623","2013-06-13",11.23
"1624","2013-06-14",11.08
"1625","2013-06-17",11.19
"1626","2013-06-18",11.4
"1627","2013-06-19",11.25
"1628","2013-06-20",10.99
"1629","2013-06-21",11.13
"1630","2013-06-24",10.64
"1631","2013-06-25",11.05
"1632","2013-06-26",10.88
"1633","2013-06-27",11.22
"1634","2013-06-28",11.3
"1635","2013-07-01",11.34
"1636","2013-07-02",11.01
"1637","2013-07-03",10.82
"1638","2013-07-05",10.93
"1639","2013-07-08",10.8
"1640","2013-07-09",10.8
"1641","2013-07-10",10.69
"1642","2013-07-11",10.71
"1643","2013-07-12",10.61
"1644","2013-07-15",10.6
"1645","2013-07-16",10.57
"1646","2013-07-17",10.87
"1647","2013-07-18",10.86
"1648","2013-07-19",10.96
"1649","2013-07-22",11.07
"1650","2013-07-23",11.06
"1651","2013-07-24",10.92
"1652","2013-07-25",11.1
"1653","2013-07-26",11.01
"1654","2013-07-29",11.31
"1655","2013-07-30",11.13
"1656","2013-07-31",11.09
"1657","2013-08-01",11.38
"1658","2013-08-02",11.36
"1659","2013-08-05",11.33
"1660","2013-08-06",11.39
"1661","2013-08-07",11.37
"1662","2013-08-08",11.09
"1663","2013-08-09",10.71
"1664","2013-08-12",11.04
"1665","2013-08-13",11.21
"1666","2013-08-14",11.08
"1667","2013-08-15",10.76
"1668","2013-08-16",10.91
"1669","2013-08-19",10.97
"1670","2013-08-20",11.26
"1671","2013-08-21",11.23
"1672","2013-08-22",11.42
"1673","2013-08-23",11.46
"1674","2013-08-26",11.43
"1675","2013-08-27",11
"1676","2013-08-28",11.03
"1677","2013-08-29",11.18
"1678","2013-08-30",10.93
"1679","2013-09-03",10.74
"1680","2013-09-04",10.88
"1681","2013-09-05",10.89
"1682","2013-09-06",10.75
"1683","2013-09-09",10.91
"1684","2013-09-10",11.02
"1685","2013-09-11",10.78
"1686","2013-09-12",10.65
"1687","2013-09-13",10.8
"1688","2013-09-16",10.78
"1689","2013-09-17",10.73
"1690","2013-09-18",10.83
"1691","2013-09-19",10.99
"1692","2013-09-20",11.42
"1693","2013-09-23",11.88
"1694","2013-09-24",11.89
"1695","2013-09-25",11.52
"1696","2013-09-26",11.38
"1697","2013-09-27",11.07
"1698","2013-09-30",11.35
"1699","2013-10-01",11.67
"1700","2013-10-02",11.3
"1701","2013-10-03",10.95
"1702","2013-10-04",11.12
"1703","2013-10-07",11.06
"1704","2013-10-08",10.96
"1705","2013-10-09",10.81
"1706","2013-10-10",11.21
"1707","2013-10-11",11.27
"1708","2013-10-14",11.33
"1709","2013-10-15",11.16
"1710","2013-10-16",11.16
"1711","2013-10-17",11.22
"1712","2013-10-18",11.45
"1713","2013-10-21",11.54
"1714","2013-10-22",11.69
"1715","2013-10-23",11.66
"1716","2013-10-24",11.54
"1717","2013-10-25",11.29
"1718","2013-10-28",11.65
"1719","2013-10-29",11.74
"1720","2013-10-30",11.66
"1721","2013-10-31",11.66
"1722","2013-11-01",11.4
"1723","2013-11-04",11.32
"1724","2013-11-05",11.32
"1725","2013-11-06",11.24
"1726","2013-11-07",10.97
"1727","2013-11-08",11.23
"1728","2013-11-11",11.01
"1729","2013-11-12",11.06
"1730","2013-11-13",11.12
"1731","2013-11-14",11.12
"1732","2013-11-15",11.39
"1733","2013-11-18",11.37
"1734","2013-11-19",11.27
"1735","2013-11-20",11.25
"1736","2013-11-21",11.43
"1737","2013-11-22",11.38
"1738","2013-11-25",11.16
"1739","2013-11-26",11.32
"1740","2013-11-27",11.5
"1741","2013-11-29",11.67
"1742","2013-12-02",11.7
"1743","2013-12-03",11.59
"1744","2013-12-04",11.59
"1745","2013-12-05",11.33
"1746","2013-12-06",11.71
"1747","2013-12-09",11.66
"1748","2013-12-10",11.1
"1749","2013-12-11",11.39
"1750","2013-12-12",10.53
"1751","2013-12-13",10.47
"1752","2013-12-16",10.66
"1753","2013-12-17",10.17
"1754","2013-12-18",10.36
"1755","2013-12-19",10.16
"1756","2013-12-20",10.2
"1757","2013-12-23",10.18
"1758","2013-12-24",10.31
"1759","2013-12-26",10.22
"1760","2013-12-27",10.1
"1761","2013-12-30",11.02
"1762","2013-12-31",11.18
"1763","2014-01-02",11.64
"1764","2014-01-03",11.64
"1765","2014-01-06",11.76
"1766","2014-01-07",11.73
"1767","2014-01-08",11.5
"1768","2014-01-09",11.56
"1769","2014-01-10",11.46
"1770","2014-01-13",11.22
"1771","2014-01-14",11.38
"1772","2014-01-15",11.46
"1773","2014-01-16",11.43
"1774","2014-01-17",11.46
"1775","2014-01-21",11.3
"1776","2014-01-22",11.29
"1777","2014-01-23",11.28
"1778","2014-01-24",11.05
"1779","2014-01-27",11.16
"1780","2014-01-28",11.09
"1781","2014-01-29",10.99
"1782","2014-01-30",11.15
"1783","2014-01-31",11.04
"1784","2014-02-03",10.19
"1785","2014-02-04",10.24
"1786","2014-02-05",10.26
"1787","2014-02-06",10.65
"1788","2014-02-07",10.52
"1789","2014-02-10",10.71
"1790","2014-02-11",10.98
"1791","2014-02-12",10.9
"1792","2014-02-13",11.07
"1793","2014-02-14",11.32
"1794","2014-02-18",11.39
"1795","2014-02-19",11.41
"1796","2014-02-20",11.39
"1797","2014-02-21",11.35
"1798","2014-02-24",11.39
"1799","2014-02-25",11.34
"1800","2014-02-26",11.52
"1801","2014-02-27",11.38
"1802","2014-02-28",11.23
"1803","2014-03-03",11.23
"1804","2014-03-04",11.51
"1805","2014-03-05",11.38
"1806","2014-03-06",11.26
"1807","2014-03-07",11.15
"1808","2014-03-10",11.29
"1809","2014-03-11",11.17
"1810","2014-03-12",11.27
"1811","2014-03-13",11.09
"1812","2014-03-14",11
"1813","2014-03-17",11.12
"1814","2014-03-18",11.25
"1815","2014-03-19",11.02
"1816","2014-03-20",11.16
"1817","2014-03-21",11.08
"1818","2014-03-24",11.17
"1819","2014-03-25",11.15
"1820","2014-03-26",10.9
"1821","2014-03-27",10.82
"1822","2014-03-28",10.81
"1823","2014-03-31",10.84
"1824","2014-04-01",10.98
"1825","2014-04-02",10.93
"1826","2014-04-03",10.87
"1827","2014-04-04",10.73
"1828","2014-04-07",10.35
"1829","2014-04-08",10.6
"1830","2014-04-09",10.79
"1831","2014-04-10",10.45
"1832","2014-04-11",10.41
"1833","2014-04-14",10.39
"1834","2014-04-15",10.42
"1835","2014-04-16",10.34
"1836","2014-04-17",10.27
"1837","2014-04-21",10.29
"1838","2014-04-22",10.43
"1839","2014-04-23",10.37
"1840","2014-04-24",10.37
"1841","2014-04-25",10.22
"1842","2014-04-28",10.29
"1843","2014-04-29",10.18
"1844","2014-04-30",10.03
"1845","2014-05-01",10.05
"1846","2014-05-02",10.04
"1847","2014-05-05",9.93
"1848","2014-05-06",9.75
"1849","2014-05-07",9.9
"1850","2014-05-08",9.55
"1851","2014-05-09",9.22
"1852","2014-05-12",9.25
"1853","2014-05-13",9.14
"1854","2014-05-14",8.98
"1855","2014-05-15",8.82
"1856","2014-05-16",8.7
"1857","2014-05-19",8.61
"1858","2014-05-20",8.48
"1859","2014-05-21",8.42
"1860","2014-05-22",8.54
"1861","2014-05-23",8.68
"1862","2014-05-27",8.84
"1863","2014-05-28",8.8
"1864","2014-05-29",8.75
"1865","2014-05-30",8.82
"1866","2014-06-02",8.59
"1867","2014-06-03",8.44
"1868","2014-06-04",8.41
"1869","2014-06-05",8.69
"1870","2014-06-06",8.9
"1871","2014-06-09",9.05
"1872","2014-06-10",8.98
"1873","2014-06-11",8.76
"1874","2014-06-12",8.75
"1875","2014-06-13",8.8
"1876","2014-06-16",8.78
"1877","2014-06-17",8.86
"1878","2014-06-18",8.8
"1879","2014-06-19",8.73
"1880","2014-06-20",8.64
"1881","2014-06-23",8.6
"1882","2014-06-24",8.62
"1883","2014-06-25",8.61
"1884","2014-06-26",8.68
"1885","2014-06-27",9.16
"1886","2014-06-30",9.29
"1887","2014-07-01",9.58
"1888","2014-07-02",9.78
"1889","2014-07-03",9.87
"1890","2014-07-07",9.71
"1891","2014-07-08",9.97
"1892","2014-07-09",10.28
"1893","2014-07-10",10.09
"1894","2014-07-11",9.95
"1895","2014-07-14",10.37
"1896","2014-07-15",10.12
"1897","2014-07-16",10.1
"1898","2014-07-17",10.05
"1899","2014-07-18",10.17
"1900","2014-07-21",9.95
"1901","2014-07-22",9.93
"1902","2014-07-23",9.69
"1903","2014-07-24",9.24
"1904","2014-07-25",8.95
"1905","2014-07-28",8.97
"1906","2014-07-29",8.91
"1907","2014-07-30",8.86
"1908","2014-07-31",8.7
"1909","2014-08-01",8.78
"1910","2014-08-04",8.84
"1911","2014-08-05",8.71
"1912","2014-08-06",8.9
"1913","2014-08-07",8.93
"1914","2014-08-08",8.89
"1915","2014-08-11",8.92
"1916","2014-08-12",8.87
"1917","2014-08-13",8.79
"1918","2014-08-14",8.88
"1919","2014-08-15",8.86
"1920","2014-08-18",8.89
"1921","2014-08-19",8.8
"1922","2014-08-20",8.74
"1923","2014-08-21",8.76
"1924","2014-08-22",8.9
"1925","2014-08-25",8.96
"1926","2014-08-26",9.05
"1927","2014-08-27",8.78
"1928","2014-08-28",8.77
"1929","2014-08-29",8.79
"1930","2014-09-02",8.88
"1931","2014-09-03",8.61
"1932","2014-09-04",8.63
