"","date","ISRG"
"115","2007-06-18",46.946667
"116","2007-06-19",46.946667
"117","2007-06-20",46.253334
"118","2007-06-21",46.326668
"119","2007-06-22",45.849998
"120","2007-06-25",45.5
"121","2007-06-26",45.243332
"122","2007-06-27",46.34
"123","2007-06-28",46.166668
"124","2007-06-29",46.256668
"125","2007-07-02",47.316666
"126","2007-07-03",47.303333
"127","2007-07-05",47.580002
"128","2007-07-06",48.299999
"129","2007-07-09",49.133335
"130","2007-07-10",48.836666
"131","2007-07-11",49.133335
"132","2007-07-12",49.633335
"133","2007-07-13",49.456665
"134","2007-07-16",48.943333
"135","2007-07-17",49.646667
"136","2007-07-18",49.473331
"137","2007-07-19",50.026669
"138","2007-07-20",66.196663
"139","2007-07-23",69.34333
"140","2007-07-24",67.716667
"141","2007-07-25",66.723335
"142","2007-07-26",67.099998
"143","2007-07-27",67.51667
"144","2007-07-30",71.726669
"145","2007-07-31",70.870003
"146","2007-08-01",70.519997
"147","2007-08-02",70.650002
"148","2007-08-03",68.126663
"149","2007-08-06",69.510002
"150","2007-08-07",70.083336
"151","2007-08-08",70.416664
"152","2007-08-09",67.099998
"153","2007-08-10",65.699997
"154","2007-08-13",67.066666
"155","2007-08-14",65.599998
"156","2007-08-15",64.870003
"157","2007-08-16",63.209999
"158","2007-08-17",66.376663
"159","2007-08-20",66.166664
"160","2007-08-21",68.529999
"161","2007-08-22",70.309998
"162","2007-08-23",68.5
"163","2007-08-24",70.486664
"164","2007-08-27",69.800003
"165","2007-08-28",68.660004
"166","2007-08-29",71.860001
"167","2007-08-30",72.353333
"168","2007-08-31",73.760002
"169","2007-09-04",75.559998
"170","2007-09-05",74.683334
"171","2007-09-06",76.65667
"172","2007-09-07",73.989998
"173","2007-09-10",74.383331
"174","2007-09-11",73.106667
"175","2007-09-12",74.08667
"176","2007-09-13",73.713333
"177","2007-09-14",71.333336
"178","2007-09-17",70.833336
"179","2007-09-18",75.01667
"180","2007-09-19",75.639999
"181","2007-09-20",74.946663
"182","2007-09-21",73.970001
"183","2007-09-24",74.626663
"184","2007-09-25",75.883331
"185","2007-09-26",77.103333
"186","2007-09-27",77
"187","2007-09-28",76.666664
"188","2007-10-01",77.133331
"189","2007-10-02",77.706665
"190","2007-10-03",79.873337
"191","2007-10-04",79.84333
"192","2007-10-05",82.34333
"193","2007-10-08",85.58667
"194","2007-10-09",86.160004
"195","2007-10-10",86.290001
"196","2007-10-11",82.550003
"197","2007-10-12",83.129997
"198","2007-10-15",83.576668
"199","2007-10-16",81.533333
"200","2007-10-17",78.90667
"201","2007-10-18",85.480003
"202","2007-10-19",89.779999
"203","2007-10-22",95.286667
"204","2007-10-23",101.433334
"205","2007-10-24",105.790001
"206","2007-10-25",109.816666
"207","2007-10-26",109.696663
"208","2007-10-29",107.096664
"209","2007-10-30",107.863335
"210","2007-10-31",108.956665
"211","2007-11-01",107.339996
"212","2007-11-02",103.933334
"213","2007-11-05",103.136665
"214","2007-11-06",105.690002
"215","2007-11-07",103.153336
"216","2007-11-08",97.959999
"217","2007-11-09",94.089996
"218","2007-11-12",88.82
"219","2007-11-13",91.849998
"220","2007-11-14",93.746666
"221","2007-11-15",94.306664
"222","2007-11-16",93.550003
"223","2007-11-19",94.743332
"224","2007-11-20",95.966667
"225","2007-11-21",93.290001
"226","2007-11-23",94.57
"227","2007-11-26",94.470001
"228","2007-11-27",98.826668
"229","2007-11-28",108.166664
"230","2007-11-29",107.326668
"231","2007-11-30",109.226669
"232","2007-12-03",109.400002
"233","2007-12-04",108.550003
"234","2007-12-05",110.976669
"235","2007-12-06",114.93
"236","2007-12-07",117.666664
"237","2007-12-10",115.860001
"238","2007-12-11",112.033333
"239","2007-12-12",111.746666
"240","2007-12-13",109.533333
"241","2007-12-14",108.296669
"242","2007-12-17",101.849998
"243","2007-12-18",102.533333
"244","2007-12-19",104.316666
"245","2007-12-20",107.209999
"246","2007-12-21",108.480003
"247","2007-12-24",111.26667
"248","2007-12-26",111.746666
"249","2007-12-27",109.853333
"250","2007-12-28",108.379997
"251","2007-12-31",107.666664
"252","2008-01-02",107.98333
"253","2008-01-03",107.25
"254","2008-01-04",101.666664
"255","2008-01-07",99.993332
"256","2008-01-08",90.576668
"257","2008-01-09",87.879997
"258","2008-01-10",89.209999
"259","2008-01-11",87.396667
"260","2008-01-14",88.563332
"261","2008-01-15",85.40667
"262","2008-01-16",88.349998
"263","2008-01-17",87.113335
"264","2008-01-18",87.356667
"265","2008-01-22",87.279999
"266","2008-01-23",90.286667
"267","2008-01-24",90
"268","2008-01-25",89.666664
"269","2008-01-28",92.523331
"270","2008-01-29",81.433334
"271","2008-01-30",78.333336
"272","2008-01-31",84.666664
"273","2008-02-01",101.870003
"274","2008-02-04",102.5
"275","2008-02-05",102.626663
"276","2008-02-06",97.926666
"277","2008-02-07",99.550003
"278","2008-02-08",100.226669
"279","2008-02-11",100.606667
"280","2008-02-12",98.893333
"281","2008-02-13",102.846664
"282","2008-02-14",100.026665
"283","2008-02-15",101.089996
"284","2008-02-19",96.833336
"285","2008-02-20",97.143333
"286","2008-02-21",95.419998
"287","2008-02-22",97.190002
"288","2008-02-25",97.860001
"289","2008-02-26",98.743332
"290","2008-02-27",98.306664
"291","2008-02-28",96.636665
"292","2008-02-29",93.973335
"293","2008-03-03",94.57
"294","2008-03-04",93.360001
"295","2008-03-05",95.440002
"296","2008-03-06",90.253334
"297","2008-03-07",88.25
"298","2008-03-10",85.193336
"299","2008-03-11",89.056664
"300","2008-03-12",91.459999
"301","2008-03-13",94.993332
"302","2008-03-14",94.356667
"303","2008-03-17",93.290001
"304","2008-03-18",98.25
"305","2008-03-19",97.220001
"306","2008-03-20",100.230003
"307","2008-03-24",109.080002
"308","2008-03-25",108.643333
"309","2008-03-26",107.989998
"310","2008-03-27",107.286667
"311","2008-03-28",107.57
"312","2008-03-31",108.116669
"313","2008-04-01",115.646667
"314","2008-04-02",113.339996
"315","2008-04-03",112.330002
"316","2008-04-04",112.813332
"317","2008-04-07",115.046669
"318","2008-04-08",115.699997
"319","2008-04-09",112.023331
"320","2008-04-10",117.959999
"321","2008-04-11",111.193336
"322","2008-04-14",108.279999
"323","2008-04-15",113.26667
"324","2008-04-16",115.330002
"325","2008-04-17",116.166664
"326","2008-04-18",96.166664
"327","2008-04-21",97.160004
"328","2008-04-22",91.839996
"329","2008-04-23",94.316666
"330","2008-04-24",92.866669
"331","2008-04-25",93.260002
"332","2008-04-28",95.166664
"333","2008-04-29",97.003334
"334","2008-04-30",96.419998
"335","2008-05-01",98.150002
"336","2008-05-02",96.676666
"337","2008-05-05",98.25
"338","2008-05-06",97.779999
"339","2008-05-07",96.263336
"340","2008-05-08",95.856667
"341","2008-05-09",96.366669
"342","2008-05-12",97.080002
"343","2008-05-13",96.796669
"344","2008-05-14",95.283333
"345","2008-05-15",97.660004
"346","2008-05-16",99.916664
"347","2008-05-19",99.5
"348","2008-05-20",99.446663
"349","2008-05-21",96.216667
"350","2008-05-22",91.583336
"351","2008-05-23",94.923332
"352","2008-05-27",95.360001
"353","2008-05-28",96.283333
"354","2008-05-29",97.15667
"355","2008-05-30",97.863335
"356","2008-06-02",96.193336
"357","2008-06-03",94.583336
"358","2008-06-04",95.356667
"359","2008-06-05",97.136665
"360","2008-06-06",93.636665
"361","2008-06-09",91.696663
"362","2008-06-10",90.08667
"363","2008-06-11",88.639999
"364","2008-06-12",89.886665
"365","2008-06-13",93.666664
"366","2008-06-16",93.5
"367","2008-06-17",94.010002
"368","2008-06-18",94.373337
"369","2008-06-19",95.713333
"370","2008-06-20",94.169998
"371","2008-06-23",93.309998
"372","2008-06-24",91.776665
"373","2008-06-25",92.949997
"374","2008-06-26",90.260002
"375","2008-06-27",89.863335
"376","2008-06-30",89.800003
"377","2008-07-01",86.660004
"378","2008-07-02",83.386665
"379","2008-07-03",83.446663
"380","2008-07-07",84.400002
"381","2008-07-08",88.050003
"382","2008-07-09",87.503334
"383","2008-07-10",88.523331
"384","2008-07-11",89.993332
"385","2008-07-14",90.596664
"386","2008-07-15",90.16333
"387","2008-07-16",93.596664
"388","2008-07-17",94.083336
"389","2008-07-18",96.16333
"390","2008-07-21",94.903336
"391","2008-07-22",93.410004
"392","2008-07-23",110.376663
"393","2008-07-24",107.889999
"394","2008-07-25",107.356667
"395","2008-07-28",102.743332
"396","2008-07-29",103.980003
"397","2008-07-30",104.286667
"398","2008-07-31",103.763336
"399","2008-08-01",100.143333
"400","2008-08-04",99.959999
"401","2008-08-05",102.686668
"402","2008-08-06",103.596664
"403","2008-08-07",101
"404","2008-08-08",102.753334
"405","2008-08-11",102.75
"406","2008-08-12",101.996666
"407","2008-08-13",101.456665
"408","2008-08-14",101.419998
"409","2008-08-15",99.723335
"410","2008-08-18",97.669998
"411","2008-08-19",100.443336
"412","2008-08-20",100.356667
"413","2008-08-21",100.239998
"414","2008-08-22",101.106667
"415","2008-08-25",99.470001
"416","2008-08-26",99.25
"417","2008-08-27",99.540001
"418","2008-08-28",99.806664
"419","2008-08-29",98.423332
"420","2008-09-02",97.860001
"421","2008-09-03",96.813332
"422","2008-09-04",91.16333
"423","2008-09-05",89.620003
"424","2008-09-08",90.493332
"425","2008-09-09",89.370003
"426","2008-09-10",91.313332
"427","2008-09-11",92.556664
"428","2008-09-12",92.730003
"429","2008-09-15",89.889999
"430","2008-09-16",92.589996
"431","2008-09-17",91.006668
"432","2008-09-18",91.84333
"433","2008-09-19",96.903336
"434","2008-09-22",93.5
"435","2008-09-23",92.860001
"436","2008-09-24",94.153336
"437","2008-09-25",93.84333
"438","2008-09-26",91.669998
"439","2008-09-29",83.800003
"440","2008-09-30",80.326668
"441","2008-10-01",78.849998
"442","2008-10-02",76.216667
"443","2008-10-03",75.23333
"444","2008-10-06",65.706665
"445","2008-10-07",61.419998
"446","2008-10-08",63.543335
"447","2008-10-09",57.616665
"448","2008-10-10",58.336666
"449","2008-10-13",70.779999
"450","2008-10-14",74.773331
"451","2008-10-15",63.373333
"452","2008-10-16",71.599998
"453","2008-10-17",63.043335
"454","2008-10-20",64.706665
"455","2008-10-21",60.073334
"456","2008-10-22",57.696667
"457","2008-10-23",57.896667
"458","2008-10-24",52.893333
"459","2008-10-27",51.669998
"460","2008-10-28",55.18
"461","2008-10-29",56.450001
"462","2008-10-30",56.716667
"463","2008-10-31",57.596668
"464","2008-11-03",61.126667
"465","2008-11-04",67.639999
"466","2008-11-05",62.240002
"467","2008-11-06",58.119999
"468","2008-11-07",60.823334
"469","2008-11-10",58.673332
"470","2008-11-11",56.456665
"471","2008-11-12",53.98
"472","2008-11-13",53.213333
"473","2008-11-14",49.470001
"474","2008-11-17",41.113335
"475","2008-11-18",41.169998
"476","2008-11-19",40.363335
"477","2008-11-20",37.246666
"478","2008-11-21",39.419998
"479","2008-11-24",41.646667
"480","2008-11-25",41.463333
"481","2008-11-26",44.889999
"482","2008-11-28",44.176666
"483","2008-12-01",39.743332
"484","2008-12-02",39.316666
"485","2008-12-03",44.356667
"486","2008-12-04",42.023335
"487","2008-12-05",45.82
"488","2008-12-08",46.793335
"489","2008-12-09",44.349998
"490","2008-12-10",46.373333
"491","2008-12-11",45.666668
"492","2008-12-12",44.793335
"493","2008-12-15",42.709999
"494","2008-12-16",45.616665
"495","2008-12-17",44.026669
"496","2008-12-18",43.773335
"497","2008-12-19",41.836666
"498","2008-12-22",40.610001
"499","2008-12-23",40.076668
"500","2008-12-24",40.573334
"501","2008-12-26",40.599998
"502","2008-12-29",40.003334
"503","2008-12-30",41.446667
"504","2008-12-31",42.330002
"505","2009-01-02",44.136665
"506","2009-01-05",41.846668
"507","2009-01-06",40.73
"508","2009-01-07",39.293335
"509","2009-01-08",36.846668
"510","2009-01-09",33.933334
"511","2009-01-12",33.583332
"512","2009-01-13",34.216667
"513","2009-01-14",33.113335
"514","2009-01-15",33.560001
"515","2009-01-16",33.323334
"516","2009-01-20",31.549999
"517","2009-01-21",32.333332
"518","2009-01-22",32.003334
"519","2009-01-23",31.096666
"520","2009-01-26",33.016666
"521","2009-01-27",33.833332
"522","2009-01-28",34.986668
"523","2009-01-29",34.003334
"524","2009-01-30",34.41
"525","2009-02-02",34.303333
"526","2009-02-03",37.509998
"527","2009-02-04",36.003334
"528","2009-02-05",36.893333
"529","2009-02-06",38.206665
"530","2009-02-09",38.063332
"531","2009-02-10",35.950001
"532","2009-02-11",36.053333
"533","2009-02-12",37.41
"534","2009-02-13",37.363335
"535","2009-02-17",35.756668
"536","2009-02-18",35.603333
"537","2009-02-19",35.666668
"538","2009-02-20",35.336666
"539","2009-02-23",33.490002
"540","2009-02-24",34.556667
"541","2009-02-25",33.740002
"542","2009-02-26",32.080002
"543","2009-02-27",30.32
"544","2009-03-02",28.443333
"545","2009-03-03",29.123333
"546","2009-03-04",30.563334
"547","2009-03-05",30.066668
"548","2009-03-06",31.963333
"549","2009-03-09",32.290001
"550","2009-03-10",33.706665
"551","2009-03-11",32.516666
"552","2009-03-12",34.413334
"553","2009-03-13",34.343334
"554","2009-03-16",33.603333
"555","2009-03-17",35.036667
"556","2009-03-18",33.936668
"557","2009-03-19",32.393333
"558","2009-03-20",31.226667
"559","2009-03-23",32.406666
"560","2009-03-24",31.690001
"561","2009-03-25",32.07
"562","2009-03-26",32.439999
"563","2009-03-27",32.139999
"564","2009-03-30",31.299999
"565","2009-03-31",31.786667
"566","2009-04-01",31.443333
"567","2009-04-02",32.77
"568","2009-04-03",32.243332
"569","2009-04-06",32.959999
"570","2009-04-07",32.259998
"571","2009-04-08",33.823334
"572","2009-04-09",37.413334
"573","2009-04-13",38.240002
"574","2009-04-14",39.356667
"575","2009-04-15",39.136665
"576","2009-04-16",39.333332
"577","2009-04-17",43.450001
"578","2009-04-20",41.993332
"579","2009-04-21",42.986668
"580","2009-04-22",45.130001
"581","2009-04-23",45.503334
"582","2009-04-24",50.080002
"583","2009-04-27",48.306667
"584","2009-04-28",46.363335
"585","2009-04-29",48.786667
"586","2009-04-30",47.91
"587","2009-05-01",47.599998
"588","2009-05-04",49.583332
"589","2009-05-05",50.880001
"590","2009-05-06",52.583332
"591","2009-05-07",53.026669
"592","2009-05-08",52.923332
"593","2009-05-11",52.943333
"594","2009-05-12",52.326668
"595","2009-05-13",50.573334
"596","2009-05-14",51.176666
"597","2009-05-15",49.973331
"598","2009-05-18",51.196667
"599","2009-05-19",51.643333
"600","2009-05-20",50.220001
"601","2009-05-21",47.476665
"602","2009-05-22",47.400002
"603","2009-05-26",49.099998
"604","2009-05-27",47.560001
"605","2009-05-28",46.846668
"606","2009-05-29",49.893333
"607","2009-06-01",49.759998
"608","2009-06-02",53.016666
"609","2009-06-03",52.203335
"610","2009-06-04",51.833332
"611","2009-06-05",52.003334
"612","2009-06-08",50.830002
"613","2009-06-09",52.253334
"614","2009-06-10",53.240002
"615","2009-06-11",55.506668
"616","2009-06-12",55.503334
"617","2009-06-15",53.093334
"618","2009-06-16",52.740002
"619","2009-06-17",52.663334
"620","2009-06-18",52.193333
"621","2009-06-19",53.716667
"622","2009-06-22",51.416668
"623","2009-06-23",51.216667
"624","2009-06-24",51.583332
"625","2009-06-25",52.816666
"626","2009-06-26",53.240002
"627","2009-06-29",54.439999
"628","2009-06-30",54.553333
"629","2009-07-01",54.366665
"630","2009-07-02",52.903332
"631","2009-07-06",52.029999
"632","2009-07-07",49.333332
"633","2009-07-08",48.393333
"634","2009-07-09",47.833332
"635","2009-07-10",47.533333
"636","2009-07-13",49.883335
"637","2009-07-14",50.419998
"638","2009-07-15",51.189999
"639","2009-07-16",52.273335
"640","2009-07-17",51.846668
"641","2009-07-20",54.806667
"642","2009-07-21",55.803333
"643","2009-07-22",56.596668
"644","2009-07-23",71.790001
"645","2009-07-24",74.176666
"646","2009-07-27",72.900002
"647","2009-07-28",74.540001
"648","2009-07-29",74.889999
"649","2009-07-30",75.650002
"650","2009-07-31",75.773331
"651","2009-08-03",78.230003
"652","2009-08-04",79.596664
"653","2009-08-05",78.473335
"654","2009-08-06",75.676666
"655","2009-08-07",76.699997
"656","2009-08-10",76.723335
"657","2009-08-11",75.323334
"658","2009-08-12",76.559998
"659","2009-08-13",76.050003
"660","2009-08-14",74.599998
"661","2009-08-17",72.456665
"662","2009-08-18",73.389999
"663","2009-08-19",74.169998
"664","2009-08-20",75.073334
"665","2009-08-21",76.91333
"666","2009-08-24",76.956665
"667","2009-08-25",76.473335
"668","2009-08-26",76.25
"669","2009-08-27",75.269997
"670","2009-08-28",74.966667
"671","2009-08-31",74.236664
"672","2009-09-01",71.796669
"673","2009-09-02",71.963333
"674","2009-09-03",73.940002
"675","2009-09-04",75.803337
"676","2009-09-08",76.813332
"677","2009-09-09",80.82
"678","2009-09-10",81.876663
"679","2009-09-11",80.133331
"680","2009-09-14",80.886665
"681","2009-09-15",81.15667
"682","2009-09-16",82.373337
"683","2009-09-17",81.563332
"684","2009-09-18",82.639999
"685","2009-09-21",82.176666
"686","2009-09-22",82.169998
"687","2009-09-23",81.610001
"688","2009-09-24",80.666664
"689","2009-09-25",85.833336
"690","2009-09-28",86.333336
"691","2009-09-29",85.529999
"692","2009-09-30",87.416664
"693","2009-10-01",84.139999
"694","2009-10-02",84.046669
"695","2009-10-05",85.023331
"696","2009-10-06",84.886665
"697","2009-10-07",85.083336
"698","2009-10-08",83.459999
"699","2009-10-09",84.66333
"700","2009-10-12",84.666664
"701","2009-10-13",83.213333
"702","2009-10-14",85.830002
"703","2009-10-15",86.443336
"704","2009-10-16",85.143333
"705","2009-10-19",88.133331
"706","2009-10-20",89.150002
"707","2009-10-21",84.103333
"708","2009-10-22",86.373337
"709","2009-10-23",87.653336
"710","2009-10-26",86.823334
"711","2009-10-27",86
"712","2009-10-28",82.503334
"713","2009-10-29",84.51667
"714","2009-10-30",82.116669
"715","2009-11-02",82.126663
"716","2009-11-03",82.66333
"717","2009-11-04",83.773331
"718","2009-11-05",86.636665
"719","2009-11-06",85.333336
"720","2009-11-09",88.036667
"721","2009-11-10",88.866669
"722","2009-11-11",90.816666
"723","2009-11-12",89.896667
"724","2009-11-13",91.506668
"725","2009-11-16",93.356667
"726","2009-11-17",93.860001
"727","2009-11-18",93.209999
"728","2009-11-19",92.893333
"729","2009-11-20",92.146667
"730","2009-11-23",93.599998
"731","2009-11-24",92.949997
"732","2009-11-25",94.216667
"733","2009-11-27",93.370003
"734","2009-11-30",93.513336
"735","2009-12-01",94.966667
"736","2009-12-02",95.879997
"737","2009-12-03",96.220001
"738","2009-12-04",97.333336
"739","2009-12-07",96.183334
"740","2009-12-08",95.676666
"741","2009-12-09",95.720001
"742","2009-12-10",97.296669
"743","2009-12-11",97.43
"744","2009-12-14",97.636665
"745","2009-12-15",97.373337
"746","2009-12-16",98.073334
"747","2009-12-17",97.419998
"748","2009-12-18",96.389999
"749","2009-12-21",96.856667
"750","2009-12-22",99.173332
"751","2009-12-23",100.726669
"752","2009-12-24",101.956665
"753","2009-12-28",102.169998
"754","2009-12-29",102.193336
"755","2009-12-30",101.980003
"756","2009-12-31",101.143333
"757","2010-01-04",102.923332
"758","2010-01-05",102.459999
"759","2010-01-06",103.946663
"760","2010-01-07",103.556664
"761","2010-01-08",102.986664
"762","2010-01-11",103.763336
"763","2010-01-12",101.463333
"764","2010-01-13",102.013336
"765","2010-01-14",102.666664
"766","2010-01-15",102.860001
"767","2010-01-19",103.603333
"768","2010-01-20",102.996666
"769","2010-01-21",101.496666
"770","2010-01-22",113.449997
"771","2010-01-25",112.83667
"772","2010-01-26",111.816666
"773","2010-01-27",113.07
"774","2010-01-28",111.669998
"775","2010-01-29",109.353333
"776","2010-02-01",109.550003
"777","2010-02-02",111.863335
"778","2010-02-03",110.746666
"779","2010-02-04",107.066666
"780","2010-02-05",108.470001
"781","2010-02-08",107.98333
"782","2010-02-09",108.946663
"783","2010-02-10",107.316666
"784","2010-02-11",109.923332
"785","2010-02-12",110.606667
"786","2010-02-16",111.433334
"787","2010-02-17",113.716667
"788","2010-02-18",114.916664
"789","2010-02-19",115.506668
"790","2010-02-22",115.66333
"791","2010-02-23",114.226669
"792","2010-02-24",114.736664
"793","2010-02-25",114.603333
"794","2010-02-26",115.713333
"795","2010-03-01",119.543335
"796","2010-03-02",120.433334
"797","2010-03-03",120.933334
"798","2010-03-04",118.16333
"799","2010-03-05",119.466667
"800","2010-03-08",118.65667
"801","2010-03-09",118.553337
"802","2010-03-10",119.146667
"803","2010-03-11",119.26667
"804","2010-03-12",119.633331
"805","2010-03-15",118.666664
"806","2010-03-16",118.503334
"807","2010-03-17",118.726669
"808","2010-03-18",117.863335
"809","2010-03-19",116.393333
"810","2010-03-22",115.933334
"811","2010-03-23",116.323334
"812","2010-03-24",115.373337
"813","2010-03-25",114.019997
"814","2010-03-26",114
"815","2010-03-29",115.93
"816","2010-03-30",116.303337
"817","2010-03-31",116.043335
"818","2010-04-01",116.533333
"819","2010-04-05",115.26667
"820","2010-04-06",114.433334
"821","2010-04-07",111.123337
"822","2010-04-08",113.366669
"823","2010-04-09",116.873337
"824","2010-04-12",118.07
"825","2010-04-13",122.476669
"826","2010-04-14",127.98333
"827","2010-04-15",129.33667
"828","2010-04-16",120.129997
"829","2010-04-19",120.660004
"830","2010-04-20",122.226669
"831","2010-04-21",121.993332
"832","2010-04-22",122.910004
"833","2010-04-23",121.660004
"834","2010-04-26",120.723335
"835","2010-04-27",119.26667
"836","2010-04-28",120.029999
"837","2010-04-29",122.793335
"838","2010-04-30",120.186668
"839","2010-05-03",124.073334
"840","2010-05-04",120.573334
"841","2010-05-05",115.646667
"842","2010-05-06",112.43
"843","2010-05-07",108.106667
"844","2010-05-10",114.813332
"845","2010-05-11",114.93
"846","2010-05-12",118.166664
"847","2010-05-13",116.936668
"848","2010-05-14",113.373337
"849","2010-05-17",113.699997
"850","2010-05-18",110.826668
"851","2010-05-19",109.589996
"852","2010-05-20",103.966667
"853","2010-05-21",107.026665
"854","2010-05-24",105.453331
"855","2010-05-25",106.386665
"856","2010-05-26",105.823334
"857","2010-05-27",110.150002
"858","2010-05-28",107.589996
"859","2010-06-01",108.056664
"860","2010-06-02",111.373337
"861","2010-06-03",112.459999
"862","2010-06-04",108.223335
"863","2010-06-07",107.010002
"864","2010-06-08",107.543335
"865","2010-06-09",107.073334
"866","2010-06-10",110.316666
"867","2010-06-11",112.370003
"868","2010-06-14",109.133331
"869","2010-06-15",111.136665
"870","2010-06-16",111.476669
"871","2010-06-17",113.443336
"872","2010-06-18",116.633331
"873","2010-06-21",117.096664
"874","2010-06-22",115.029999
"875","2010-06-23",112.806664
"876","2010-06-24",110.636665
"877","2010-06-25",112.473335
"878","2010-06-28",111.866669
"879","2010-06-29",108.283333
"880","2010-06-30",105.206665
"881","2010-07-01",104.023331
"882","2010-07-02",103.300003
"883","2010-07-06",104.980003
"884","2010-07-07",107.40667
"885","2010-07-08",107.083336
"886","2010-07-09",106.296669
"887","2010-07-12",105.823334
"888","2010-07-13",109.873337
"889","2010-07-14",112.589996
"890","2010-07-15",111.889999
"891","2010-07-16",108.203331
"892","2010-07-19",107.693336
"893","2010-07-20",108.696663
"894","2010-07-21",105.366669
"895","2010-07-22",105.660004
"896","2010-07-23",111.456665
"897","2010-07-26",113.503334
"898","2010-07-27",111.82
"899","2010-07-28",110.023331
"900","2010-07-29",109.083336
"901","2010-07-30",109.456665
"902","2010-08-02",112.269997
"903","2010-08-03",111.546669
"904","2010-08-04",111.783333
"905","2010-08-05",111.639999
"906","2010-08-06",110.720001
"907","2010-08-09",110.473335
"908","2010-08-10",109.209999
"909","2010-08-11",105.666664
"910","2010-08-12",105.666664
"911","2010-08-13",105.23333
"912","2010-08-16",103.116669
"913","2010-08-17",105.639999
"914","2010-08-18",104.683334
"915","2010-08-19",102.166664
"916","2010-08-20",97.833336
"917","2010-08-23",94.313332
"918","2010-08-24",89.706665
"919","2010-08-25",92.133331
"920","2010-08-26",89.32
"921","2010-08-27",91.023331
"922","2010-08-30",89.449997
"923","2010-08-31",88.34333
"924","2010-09-01",91.353333
"925","2010-09-02",92.440002
"926","2010-09-03",93.726669
"927","2010-09-07",92.673332
"928","2010-09-08",93.40667
"929","2010-09-09",94.286667
"930","2010-09-10",93.34333
"931","2010-09-13",93.120003
"932","2010-09-14",95.303337
"933","2010-09-15",97.91333
"934","2010-09-16",97.416664
"935","2010-09-17",98.589996
"936","2010-09-20",102.113335
