"","date","MSB"
"139","2007-07-23",20.32
"140","2007-07-24",19.9
"141","2007-07-25",20.040001
"142","2007-07-26",19.15
"143","2007-07-27",19.040001
"144","2007-07-30",19.48
"145","2007-07-31",19.299999
"146","2007-08-01",19.08
"147","2007-08-02",19.219999
"148","2007-08-03",19.1
"149","2007-08-06",18.76
"150","2007-08-07",18.639999
"151","2007-08-08",18.98
"152","2007-08-09",18.48
"153","2007-08-10",17.889999
"154","2007-08-13",19.1
"155","2007-08-14",20.17
"156","2007-08-15",20.49
"157","2007-08-16",20.67
"158","2007-08-17",20.16
"159","2007-08-20",20.049999
"160","2007-08-21",20.219999
"161","2007-08-22",20.4
"162","2007-08-23",20.450001
"163","2007-08-24",20.549999
"164","2007-08-27",20.709999
"165","2007-08-28",20.17
"166","2007-08-29",20.5
"167","2007-08-30",19.77
"168","2007-08-31",20.51
"169","2007-09-04",20.75
"170","2007-09-05",20.84
"171","2007-09-06",20.870001
"172","2007-09-07",19.91
"173","2007-09-10",20.65
"174","2007-09-11",20.52
"175","2007-09-12",20.719999
"176","2007-09-13",20.610001
"177","2007-09-14",20.77
"178","2007-09-17",20.059999
"179","2007-09-18",20.52
"180","2007-09-19",20.530001
"181","2007-09-20",20.33
"182","2007-09-21",20.5
"183","2007-09-24",20.549999
"184","2007-09-25",20.110001
"185","2007-09-26",20.309999
"186","2007-09-27",20.43
"187","2007-09-28",20.4
"188","2007-10-01",20.67
"189","2007-10-02",20.09
"190","2007-10-03",19.65
"191","2007-10-04",19.9
"192","2007-10-05",20.790001
"193","2007-10-08",20.84
"194","2007-10-09",20.780001
"195","2007-10-10",21.6
"196","2007-10-11",21.860001
"197","2007-10-12",22.790001
"198","2007-10-15",22.940001
"199","2007-10-16",22.469999
"200","2007-10-17",22.809999
"201","2007-10-18",22.780001
"202","2007-10-19",22.6
"203","2007-10-22",22.040001
"204","2007-10-23",22.35
"205","2007-10-24",22.139999
"206","2007-10-25",22.4
"207","2007-10-26",22.27
"208","2007-10-29",22.52
"209","2007-10-30",21.719999
"210","2007-10-31",21.809999
"211","2007-11-01",20.780001
"212","2007-11-02",20.34
"213","2007-11-05",20.209999
"214","2007-11-06",20.33
"215","2007-11-07",19.549999
"216","2007-11-08",19.27
"217","2007-11-09",19.1
"218","2007-11-12",19.059999
"219","2007-11-13",19.92
"220","2007-11-14",20.120001
"221","2007-11-15",20.639999
"222","2007-11-16",20.780001
"223","2007-11-19",20.389999
"224","2007-11-20",20.35
"225","2007-11-21",20.629999
"226","2007-11-23",20.709999
"227","2007-11-26",20.02
"228","2007-11-27",19.93
"229","2007-11-28",20.879999
"230","2007-11-29",21.49
"231","2007-11-30",21.1
"232","2007-12-03",22.049999
"233","2007-12-04",21.709999
"234","2007-12-05",21.77
"235","2007-12-06",21.549999
"236","2007-12-07",21.809999
"237","2007-12-10",21.59
"238","2007-12-11",21.51
"239","2007-12-12",22.280001
"240","2007-12-13",21.559999
"241","2007-12-14",21.83
"242","2007-12-17",21.450001
"243","2007-12-18",20.6
"244","2007-12-19",20.5
"245","2007-12-20",20.5
"246","2007-12-21",21.18
"247","2007-12-24",21.780001
"248","2007-12-26",21.6
"249","2007-12-27",20.43
"250","2007-12-28",21.190001
"251","2007-12-31",20.719999
"252","2008-01-02",20.66
"253","2008-01-03",21.42
"254","2008-01-04",20.700001
"255","2008-01-07",20.65
"256","2008-01-08",20.190001
"257","2008-01-09",19.940001
"258","2008-01-10",20.450001
"259","2008-01-11",20.799999
"260","2008-01-14",21.360001
"261","2008-01-15",21.1
"262","2008-01-16",20.98
"263","2008-01-17",20.49
"264","2008-01-18",20.469999
"265","2008-01-22",20.690001
"266","2008-01-23",20.85
"267","2008-01-24",20.73
"268","2008-01-25",21.48
"269","2008-01-28",21
"270","2008-01-29",21.1
"271","2008-01-30",20.879999
"272","2008-01-31",21.51
"273","2008-02-01",21.360001
"274","2008-02-04",22.02
"275","2008-02-05",21.610001
"276","2008-02-06",21.719999
"277","2008-02-07",21.879999
"278","2008-02-08",22.57
"279","2008-02-11",23.450001
"280","2008-02-12",23
"281","2008-02-13",23.9
"282","2008-02-14",24.370001
"283","2008-02-15",25.09
"284","2008-02-19",25.790001
"285","2008-02-20",26.4
"286","2008-02-21",25.49
"287","2008-02-22",25.15
"288","2008-02-25",25.469999
"289","2008-02-26",25.73
"290","2008-02-27",25.59
"291","2008-02-28",25.219999
"292","2008-02-29",23.799999
"293","2008-03-03",24.379999
"294","2008-03-04",23.98
"295","2008-03-05",24.4
"296","2008-03-06",24.23
"297","2008-03-07",24.379999
"298","2008-03-10",23.07
"299","2008-03-11",24.84
"300","2008-03-12",25.129999
"301","2008-03-13",25.25
"302","2008-03-14",24.889999
"303","2008-03-17",24.58
"304","2008-03-18",25.34
"305","2008-03-19",24.799999
"306","2008-03-20",23.32
"307","2008-03-24",25.629999
"308","2008-03-25",24.790001
"309","2008-03-26",25.889999
"310","2008-03-27",25.370001
"311","2008-03-28",25.16
"312","2008-03-31",25.41
"313","2008-04-01",25.4
"314","2008-04-02",25.42
"315","2008-04-03",25.73
"316","2008-04-04",26.030001
"317","2008-04-07",25.809999
"318","2008-04-08",26.5
"319","2008-04-09",27
"320","2008-04-10",28.200001
"321","2008-04-11",27.27
"322","2008-04-14",25.950001
"323","2008-04-15",26.52
"324","2008-04-16",27.18
"325","2008-04-17",26.93
"326","2008-04-18",26.43
"327","2008-04-21",26.65
"328","2008-04-22",26.23
"329","2008-04-23",26.290001
"330","2008-04-24",26
"331","2008-04-25",25.709999
"332","2008-04-28",25.57
"333","2008-04-29",25.040001
"334","2008-04-30",24.690001
"335","2008-05-01",24.309999
"336","2008-05-02",24.559999
"337","2008-05-05",24.68
"338","2008-05-06",25.92
"339","2008-05-07",25.32
"340","2008-05-08",25.75
"341","2008-05-09",26.27
"342","2008-05-12",26.75
"343","2008-05-13",27.18
"344","2008-05-14",26.469999
"345","2008-05-15",27.5
"346","2008-05-16",27.92
"347","2008-05-19",27.299999
"348","2008-05-20",26.959999
"349","2008-05-21",26.700001
"350","2008-05-22",26.6
"351","2008-05-23",26.6
"352","2008-05-27",26.82
"353","2008-05-28",26.57
"354","2008-05-29",26.66
"355","2008-05-30",26.690001
"356","2008-06-02",26.799999
"357","2008-06-03",25.690001
"358","2008-06-04",26.07
"359","2008-06-05",26.18
"360","2008-06-06",26.139999
"361","2008-06-09",26.110001
"362","2008-06-10",26.01
"363","2008-06-11",25.790001
"364","2008-06-12",25.74
"365","2008-06-13",26.1
"366","2008-06-16",26.18
"367","2008-06-17",26.5
"368","2008-06-18",26.559999
"369","2008-06-19",27.65
"370","2008-06-20",28.389999
"371","2008-06-23",30.450001
"372","2008-06-24",30.450001
"373","2008-06-25",30.309999
"374","2008-06-26",30.08
"375","2008-06-27",30.35
"376","2008-06-30",30.799999
"377","2008-07-01",30.280001
"378","2008-07-02",26.52
"379","2008-07-03",25.75
"380","2008-07-07",25.690001
"381","2008-07-08",25.290001
"382","2008-07-09",27.02
"383","2008-07-10",27
"384","2008-07-11",27.02
"385","2008-07-14",27.41
"386","2008-07-15",26.639999
"387","2008-07-16",27.200001
"388","2008-07-17",25.700001
"389","2008-07-18",26
"390","2008-07-21",29.290001
"391","2008-07-22",28.709999
"392","2008-07-23",27.969999
"393","2008-07-24",26.68
"394","2008-07-25",27.790001
"395","2008-07-28",27.719999
"396","2008-07-29",28.92
"397","2008-07-30",29.139999
"398","2008-07-31",28.219999
"399","2008-08-01",27.65
"400","2008-08-04",26.07
"401","2008-08-05",25.309999
"402","2008-08-06",26.450001
"403","2008-08-07",25.440001
"404","2008-08-08",25.139999
"405","2008-08-11",24.360001
"406","2008-08-12",23.389999
"407","2008-08-13",25
"408","2008-08-14",27.129999
"409","2008-08-15",25.6
"410","2008-08-18",24.889999
"411","2008-08-19",25.67
"412","2008-08-20",26.58
"413","2008-08-21",27.09
"414","2008-08-22",25.91
"415","2008-08-25",25.25
"416","2008-08-26",25.379999
"417","2008-08-27",25.76
"418","2008-08-28",26.01
"419","2008-08-29",25.959999
"420","2008-09-02",24.85
"421","2008-09-03",24.110001
"422","2008-09-04",23.27
"423","2008-09-05",23.93
"424","2008-09-08",22.92
"425","2008-09-09",20.209999
"426","2008-09-10",21.030001
"427","2008-09-11",22.200001
"428","2008-09-12",22.99
"429","2008-09-15",21.4
"430","2008-09-16",20.99
"431","2008-09-17",20.6
"432","2008-09-18",20.35
"433","2008-09-19",24.709999
"434","2008-09-22",22.75
"435","2008-09-23",21.73
"436","2008-09-24",21.33
"437","2008-09-25",21.58
"438","2008-09-26",21.02
"439","2008-09-29",18.049999
"440","2008-09-30",19.35
"441","2008-10-01",18.940001
"442","2008-10-02",17.110001
"443","2008-10-03",16.84
"444","2008-10-06",16
"445","2008-10-07",13.23
"446","2008-10-08",13.46
"447","2008-10-09",12.5
"448","2008-10-10",11.37
"449","2008-10-13",14.3
"450","2008-10-14",14.78
"451","2008-10-15",12.75
"452","2008-10-16",13.45
"453","2008-10-17",15.18
"454","2008-10-20",15.85
"455","2008-10-21",15.38
"456","2008-10-22",14.86
"457","2008-10-23",13.67
"458","2008-10-24",13.4
"459","2008-10-27",13.36
"460","2008-10-28",11.34
"461","2008-10-29",12.32
"462","2008-10-30",12.52
"463","2008-10-31",13.44
"464","2008-11-03",12.68
"465","2008-11-04",12.96
"466","2008-11-05",12.01
"467","2008-11-06",11.11
"468","2008-11-07",10.95
"469","2008-11-10",11.13
"470","2008-11-11",9.95
"471","2008-11-12",9.54
"472","2008-11-13",9.35
"473","2008-11-14",8.89
"474","2008-11-17",9.26
"475","2008-11-18",9.1
"476","2008-11-19",8.54
"477","2008-11-20",6.98
"478","2008-11-21",7.31
"479","2008-11-24",8.42
"480","2008-11-25",8.12
"481","2008-11-26",8.91
"482","2008-11-28",8.64
"483","2008-12-01",7.8
"484","2008-12-02",8.13
"485","2008-12-03",7.91
"486","2008-12-04",7.87
"487","2008-12-05",7.8
"488","2008-12-08",8.7
"489","2008-12-09",8.85
"490","2008-12-10",9.2
"491","2008-12-11",9.54
"492","2008-12-12",9.7
"493","2008-12-15",8.8
"494","2008-12-16",8.86
"495","2008-12-17",9.17
"496","2008-12-18",9.44
"497","2008-12-19",8.72
"498","2008-12-22",8.49
"499","2008-12-23",8.12
"500","2008-12-24",8.36
"501","2008-12-26",8.46
"502","2008-12-29",8.01
"503","2008-12-30",8.6
"504","2008-12-31",8.67
"505","2009-01-02",9.82
"506","2009-01-05",11.45
"507","2009-01-06",11.95
"508","2009-01-07",11.83
"509","2009-01-08",11.75
"510","2009-01-09",11.79
"511","2009-01-12",11.3
"512","2009-01-13",11.4
"513","2009-01-14",10.32
"514","2009-01-15",11.25
"515","2009-01-16",11.03
"516","2009-01-20",9.84
"517","2009-01-21",9.99
"518","2009-01-22",9.7
"519","2009-01-23",9.8
"520","2009-01-26",9.32
"521","2009-01-27",9.09
"522","2009-01-28",9.19
"523","2009-01-29",8.7
"524","2009-01-30",8.51
"525","2009-02-02",8.62
"526","2009-02-03",9.11
"527","2009-02-04",8.84
"528","2009-02-05",8.63
"529","2009-02-06",8.85
"530","2009-02-09",8.74
"531","2009-02-10",8.47
"532","2009-02-11",8.24
"533","2009-02-12",8
"534","2009-02-13",7.87
"535","2009-02-17",7.79
"536","2009-02-18",7.96
"537","2009-02-19",7.82
"538","2009-02-20",7.29
"539","2009-02-23",6.52
"540","2009-02-24",7.65
"541","2009-02-25",7.16
"542","2009-02-26",6.94
"543","2009-02-27",7.06
"544","2009-03-02",6.25
"545","2009-03-03",5.91
"546","2009-03-04",6.02
"547","2009-03-05",6.15
"548","2009-03-06",5.97
"549","2009-03-09",5.3
"550","2009-03-10",6.45
"551","2009-03-11",6.09
"552","2009-03-12",6.84
"553","2009-03-13",6.54
"554","2009-03-16",6.41
"555","2009-03-17",6.4
"556","2009-03-18",6.84
"557","2009-03-19",7.22
"558","2009-03-20",6.71
"559","2009-03-23",7.8
"560","2009-03-24",7.32
"561","2009-03-25",7.51
"562","2009-03-26",7.69
"563","2009-03-27",7.93
"564","2009-03-30",7.1
"565","2009-03-31",7.41
"566","2009-04-01",7.76
"567","2009-04-02",8.29
"568","2009-04-03",8.2
"569","2009-04-06",7.84
"570","2009-04-07",7.33
"571","2009-04-08",7.43
"572","2009-04-09",7.5
"573","2009-04-13",7.47
"574","2009-04-14",7.43
"575","2009-04-15",7.39
"576","2009-04-16",7.44
"577","2009-04-17",8.57
"578","2009-04-20",8.4
"579","2009-04-21",8.54
"580","2009-04-22",8.8
"581","2009-04-23",9.04
"582","2009-04-24",9.29
"583","2009-04-27",9.75
"584","2009-04-28",9.27
"585","2009-04-29",9.55
"586","2009-04-30",9.69
"587","2009-05-01",9.65
"588","2009-05-04",10.15
"589","2009-05-05",10.22
"590","2009-05-06",10.58
"591","2009-05-07",9.97
"592","2009-05-08",10.89
"593","2009-05-11",10.84
"594","2009-05-12",10.62
"595","2009-05-13",9.58
"596","2009-05-14",9.5
"597","2009-05-15",10.15
"598","2009-05-18",10.91
"599","2009-05-19",11.38
"600","2009-05-20",11.81
"601","2009-05-21",11.74
"602","2009-05-22",11.75
"603","2009-05-26",12.29
"604","2009-05-27",12.12
"605","2009-05-28",12.11
"606","2009-05-29",12.44
"607","2009-06-01",13.09
"608","2009-06-02",12.99
"609","2009-06-03",12.02
"610","2009-06-04",13.02
"611","2009-06-05",12.98
"612","2009-06-08",11.8
"613","2009-06-09",11.96
"614","2009-06-10",11.35
"615","2009-06-11",11.86
"616","2009-06-12",11.5
"617","2009-06-15",11.23
"618","2009-06-16",10.63
"619","2009-06-17",10.77
"620","2009-06-18",11.26
"621","2009-06-19",11.77
"622","2009-06-22",10.01
"623","2009-06-23",9.78
"624","2009-06-24",10.29
"625","2009-06-25",11.19
"626","2009-06-26",11.63
"627","2009-06-29",11.12
"628","2009-06-30",11.1
"629","2009-07-01",11.22
"630","2009-07-02",11.03
"631","2009-07-06",10.48
"632","2009-07-07",10.18
"633","2009-07-08",9.69
"634","2009-07-09",9.91
"635","2009-07-10",9.93
"636","2009-07-13",10.42
"637","2009-07-14",10.39
"638","2009-07-15",10.5
"639","2009-07-16",10.5
"640","2009-07-17",10.47
"641","2009-07-20",8.89
"642","2009-07-21",9
"643","2009-07-22",9.09
"644","2009-07-23",9.47
"645","2009-07-24",9.4
"646","2009-07-27",9.64
"647","2009-07-28",9.65
"648","2009-07-29",9.54
"649","2009-07-30",10.25
"650","2009-07-31",10.87
"651","2009-08-03",10.55
"652","2009-08-04",10.25
"653","2009-08-05",10.04
"654","2009-08-06",10
"655","2009-08-07",10.16
"656","2009-08-10",10.01
"657","2009-08-11",10.05
"658","2009-08-12",10.29
"659","2009-08-13",10.56
"660","2009-08-14",10.34
"661","2009-08-17",9.42
"662","2009-08-18",9.52
"663","2009-08-19",9.74
"664","2009-08-20",9.39
"665","2009-08-21",9.75
"666","2009-08-24",9.73
"667","2009-08-25",9.43
"668","2009-08-26",9.53
"669","2009-08-27",9.2
"670","2009-08-28",9.4
"671","2009-08-31",9.1
"672","2009-09-01",8.79
"673","2009-09-02",8.6
"674","2009-09-03",8.79
"675","2009-09-04",8.85
"676","2009-09-08",9.15
"677","2009-09-09",9.48
"678","2009-09-10",9.38
"679","2009-09-11",10.03
"680","2009-09-14",10.1
"681","2009-09-15",10.37
"682","2009-09-16",10.33
"683","2009-09-17",10
"684","2009-09-18",10.09
"685","2009-09-21",10.13
"686","2009-09-22",10.26
"687","2009-09-23",10.11
"688","2009-09-24",10.08
"689","2009-09-25",10.1
"690","2009-09-28",10.12
"691","2009-09-29",10.13
"692","2009-09-30",10.15
"693","2009-10-01",10.05
"694","2009-10-02",10
"695","2009-10-05",10
"696","2009-10-06",10.08
"697","2009-10-07",10.09
"698","2009-10-08",10.09
"699","2009-10-09",10.18
"700","2009-10-12",10.27
"701","2009-10-13",10.7
"702","2009-10-14",10.95
"703","2009-10-15",10.9
"704","2009-10-16",11.04
"705","2009-10-19",11.12
"706","2009-10-20",10.96
"707","2009-10-21",11.16
"708","2009-10-22",10.95
"709","2009-10-23",10.62
"710","2009-10-26",10.56
"711","2009-10-27",10.43
"712","2009-10-28",9.65
"713","2009-10-29",10.1
"714","2009-10-30",10
"715","2009-11-02",9.88
"716","2009-11-03",9.9
"717","2009-11-04",10.12
"718","2009-11-05",10.29
"719","2009-11-06",10.2
"720","2009-11-09",10.4
"721","2009-11-10",10.27
"722","2009-11-11",10.59
"723","2009-11-12",10.49
"724","2009-11-13",10.8
"725","2009-11-16",11.01
"726","2009-11-17",11.42
"727","2009-11-18",11.99
"728","2009-11-19",11.77
"729","2009-11-20",11.82
"730","2009-11-23",12.21
"731","2009-11-24",12.42
"732","2009-11-25",12.4
"733","2009-11-27",12.33
"734","2009-11-30",12.26
"735","2009-12-01",12.24
"736","2009-12-02",12.06
"737","2009-12-03",11.95
"738","2009-12-04",11.86
"739","2009-12-07",11.8
"740","2009-12-08",11.8
"741","2009-12-09",11.88
"742","2009-12-10",11.93
"743","2009-12-11",11.95
"744","2009-12-14",12.18
"745","2009-12-15",12.21
"746","2009-12-16",12.13
"747","2009-12-17",11.92
"748","2009-12-18",11.9
"749","2009-12-21",12.03
"750","2009-12-22",12.07
"751","2009-12-23",12.45
"752","2009-12-24",12.97
"753","2009-12-28",13.49
"754","2009-12-29",13.31
"755","2009-12-30",13.15
"756","2009-12-31",12.8
"757","2010-01-04",13.32
"758","2010-01-05",13.1
"759","2010-01-06",13.98
"760","2010-01-07",14.05
"761","2010-01-08",14.09
"762","2010-01-11",14.13
"763","2010-01-12",13.61
"764","2010-01-13",13.81
"765","2010-01-14",13.79
"766","2010-01-15",14.35
"767","2010-01-19",15
"768","2010-01-20",15.2
"769","2010-01-21",15.25
"770","2010-01-22",15.25
"771","2010-01-25",15.6
"772","2010-01-26",15.56
"773","2010-01-27",14.52
"774","2010-01-28",13.87
"775","2010-01-29",13.82
"776","2010-02-01",14.31
"777","2010-02-02",14.69
"778","2010-02-03",14.86
"779","2010-02-04",13.78
"780","2010-02-05",13.51
"781","2010-02-08",13.47
"782","2010-02-09",14.3
"783","2010-02-10",14.72
"784","2010-02-11",15.23
"785","2010-02-12",15.14
"786","2010-02-16",15.94
"787","2010-02-17",16.049999
"788","2010-02-18",16.74
"789","2010-02-19",17.49
"790","2010-02-22",18.870001
"791","2010-02-23",18.75
"792","2010-02-24",19
"793","2010-02-25",18.870001
"794","2010-02-26",19.139999
"795","2010-03-01",19.700001
"796","2010-03-02",19.68
"797","2010-03-03",19.200001
"798","2010-03-04",19.01
"799","2010-03-05",19.530001
"800","2010-03-08",20.450001
"801","2010-03-09",21.040001
"802","2010-03-10",21.41
"803","2010-03-11",21.59
"804","2010-03-12",21.99
"805","2010-03-15",22.049999
"806","2010-03-16",23.5
"807","2010-03-17",23.049999
"808","2010-03-18",22.32
"809","2010-03-19",21.15
"810","2010-03-22",22.200001
"811","2010-03-23",23.07
"812","2010-03-24",23.459999
"813","2010-03-25",23.16
"814","2010-03-26",23.25
"815","2010-03-29",24.33
"816","2010-03-30",24.57
"817","2010-03-31",24.459999
"818","2010-04-01",25.73
"819","2010-04-05",26.200001
"820","2010-04-06",26.66
"821","2010-04-07",26.77
"822","2010-04-08",25.809999
"823","2010-04-09",24.549999
"824","2010-04-12",23.5
"825","2010-04-13",23.959999
"826","2010-04-14",24.67
"827","2010-04-15",23.9
"828","2010-04-16",20.74
"829","2010-04-19",21.379999
"830","2010-04-20",22.07
"831","2010-04-21",21.24
"832","2010-04-22",22.08
"833","2010-04-23",22.6
"834","2010-04-26",22.91
"835","2010-04-27",21.290001
"836","2010-04-28",21.299999
"837","2010-04-29",21.120001
"838","2010-04-30",19.799999
"839","2010-05-03",19.5
"840","2010-05-04",18.950001
"841","2010-05-05",19.049999
"842","2010-05-06",18.629999
"843","2010-05-07",17.57
"844","2010-05-10",18.610001
"845","2010-05-11",18.620001
"846","2010-05-12",19.719999
"847","2010-05-13",19.049999
"848","2010-05-14",18.129999
"849","2010-05-17",17.48
"850","2010-05-18",17.65
"851","2010-05-19",17.01
"852","2010-05-20",15.9
"853","2010-05-21",16.389999
"854","2010-05-24",17.77
"855","2010-05-25",17.549999
"856","2010-05-26",17.66
"857","2010-05-27",19.43
"858","2010-05-28",19.16
"859","2010-06-01",17.059999
"860","2010-06-02",18.360001
"861","2010-06-03",18.18
"862","2010-06-04",16.690001
"863","2010-06-07",16.75
"864","2010-06-08",16.51
"865","2010-06-09",16.17
"866","2010-06-10",17.34
"867","2010-06-11",19.200001
"868","2010-06-14",18.48
"869","2010-06-15",19.059999
"870","2010-06-16",19.030001
"871","2010-06-17",18.049999
"872","2010-06-18",18.83
"873","2010-06-21",19.030001
"874","2010-06-22",18.92
"875","2010-06-23",19.040001
"876","2010-06-24",18.74
"877","2010-06-25",18.799999
"878","2010-06-28",18.49
"879","2010-06-29",16.610001
"880","2010-06-30",17.389999
"881","2010-07-01",16.959999
"882","2010-07-02",16.610001
"883","2010-07-06",16.190001
"884","2010-07-07",16.99
"885","2010-07-08",17.84
"886","2010-07-09",18.4
"887","2010-07-12",18.15
"888","2010-07-13",18.360001
"889","2010-07-14",18.459999
"890","2010-07-15",18.35
"891","2010-07-16",18.809999
"892","2010-07-19",19.049999
"893","2010-07-20",20.190001
"894","2010-07-21",21.299999
"895","2010-07-22",22.440001
"896","2010-07-23",24.209999
"897","2010-07-26",24.99
"898","2010-07-27",24.879999
"899","2010-07-28",22.9
"900","2010-07-29",23.76
"901","2010-07-30",24.32
"902","2010-08-02",23.73
"903","2010-08-03",23.98
"904","2010-08-04",23.99
"905","2010-08-05",24.209999
"906","2010-08-06",23.969999
"907","2010-08-09",24.530001
"908","2010-08-10",24.629999
"909","2010-08-11",23
"910","2010-08-12",22.969999
"911","2010-08-13",23.48
"912","2010-08-16",24.299999
"913","2010-08-17",25.99
"914","2010-08-18",26.85
"915","2010-08-19",26.17
"916","2010-08-20",25.370001
"917","2010-08-23",25.92
"918","2010-08-24",25.66
"919","2010-08-25",23.299999
"920","2010-08-26",23.950001
"921","2010-08-27",25.049999
"922","2010-08-30",26.24
"923","2010-08-31",27.280001
"924","2010-09-01",29.01
"925","2010-09-02",28.16
"926","2010-09-03",29.059999
"927","2010-09-07",29
"928","2010-09-08",30.459999
"929","2010-09-09",30.16
"930","2010-09-10",31.1
"931","2010-09-13",32.77
"932","2010-09-14",33.639999
"933","2010-09-15",30.299999
"934","2010-09-16",32.18
"935","2010-09-17",32.939999
"936","2010-09-20",33.700001
"937","2010-09-21",33.779999
"938","2010-09-22",33.759998
"939","2010-09-23",33.169998
"940","2010-09-24",33.830002
"941","2010-09-27",35.389999
"942","2010-09-28",37.009998
"943","2010-09-29",38.080002
"944","2010-09-30",36.299999
"945","2010-10-01",38.040001
"946","2010-10-04",37.700001
"947","2010-10-05",38.959999
"948","2010-10-06",39.869999
"949","2010-10-07",39.84
"950","2010-10-08",41.389999
"951","2010-10-11",42.98
"952","2010-10-12",42.209999
"953","2010-10-13",42.59
"954","2010-10-14",42.59
"955","2010-10-15",42.34
"956","2010-10-18",41.220001
"957","2010-10-19",37.09
"958","2010-10-20",40.189999
"959","2010-10-21",41.68
"960","2010-10-22",41.599998
"961","2010-10-25",42.07
"962","2010-10-26",42.299999
"963","2010-10-27",41.779999
"964","2010-10-28",41.009998
"965","2010-10-29",41.43
"966","2010-11-01",40.119999
"967","2010-11-02",38.41
"968","2010-11-03",39.34
"969","2010-11-04",41.099998
"970","2010-11-05",41.66
"971","2010-11-08",43.689999
"972","2010-11-09",42.529999
"973","2010-11-10",42.959999
"974","2010-11-11",44.119999
"975","2010-11-12",42.380001
"976","2010-11-15",42.669998
"977","2010-11-16",40.099998
"978","2010-11-17",40.02
"979","2010-11-18",41.25
