"","date","HAYN"
"76","2007-07-09",90.989998
"77","2007-07-10",89.699997
"78","2007-07-11",90
"79","2007-07-12",95.25
"80","2007-07-13",97.169998
"81","2007-07-16",95.639999
"82","2007-07-17",95.410004
"83","2007-07-18",97.050003
"84","2007-07-19",97.239998
"85","2007-07-20",96.790001
"86","2007-07-23",97.839996
"87","2007-07-24",92.879997
"88","2007-07-25",90.330002
"89","2007-07-26",87.269997
"90","2007-07-27",86.540001
"91","2007-07-30",89.199997
"92","2007-07-31",89.809998
"93","2007-08-01",84.900002
"94","2007-08-02",87.389999
"95","2007-08-03",85.650002
"96","2007-08-06",82.019997
"97","2007-08-07",77
"98","2007-08-08",74.739998
"99","2007-08-09",72.510002
"100","2007-08-10",76.919998
"101","2007-08-13",76.879997
"102","2007-08-14",75.099998
"103","2007-08-15",71.510002
"104","2007-08-16",68.919998
"105","2007-08-17",72
"106","2007-08-20",69.129997
"107","2007-08-21",69.18
"108","2007-08-22",74.379997
"109","2007-08-23",76.269997
"110","2007-08-24",79.230003
"111","2007-08-27",78.279999
"112","2007-08-28",75.889999
"113","2007-08-29",78.510002
"114","2007-08-30",79.32
"115","2007-08-31",83.529999
"116","2007-09-04",84.919998
"117","2007-09-05",81.900002
"118","2007-09-06",80.889999
"119","2007-09-07",78.75
"120","2007-09-10",74.989998
"121","2007-09-11",72.989998
"122","2007-09-12",75.25
"123","2007-09-13",78.720001
"124","2007-09-14",79.190002
"125","2007-09-17",79.010002
"126","2007-09-18",84.919998
"127","2007-09-19",89.110001
"128","2007-09-20",84.900002
"129","2007-09-21",86.209999
"130","2007-09-24",86.529999
"131","2007-09-25",83.839996
"132","2007-09-26",84.529999
"133","2007-09-27",84.32
"134","2007-09-28",85.370003
"135","2007-10-01",88.629997
"136","2007-10-02",88.769997
"137","2007-10-03",87.360001
"138","2007-10-04",86
"139","2007-10-05",86.75
"140","2007-10-08",87.239998
"141","2007-10-09",88.5
"142","2007-10-10",88.25
"143","2007-10-11",88.019997
"144","2007-10-12",85.080002
"145","2007-10-15",85.059998
"146","2007-10-16",83.589996
"147","2007-10-17",83
"148","2007-10-18",84.889999
"149","2007-10-19",81.949997
"150","2007-10-22",82.120003
"151","2007-10-23",84.849998
"152","2007-10-24",84.540001
"153","2007-10-25",84.160004
"154","2007-10-26",86.489998
"155","2007-10-29",87.370003
"156","2007-10-30",86.160004
"157","2007-10-31",87.519997
"158","2007-11-01",84.160004
"159","2007-11-02",84.120003
"160","2007-11-05",83.099998
"161","2007-11-06",85.449997
"162","2007-11-07",81.610001
"163","2007-11-08",81.260002
"164","2007-11-09",79.169998
"165","2007-11-12",78.760002
"166","2007-11-13",81.349998
"167","2007-11-14",81.330002
"168","2007-11-15",81.160004
"169","2007-11-16",81.220001
"170","2007-11-19",78.989998
"171","2007-11-20",79.860001
"172","2007-11-21",78.349998
"173","2007-11-23",79.760002
"174","2007-11-26",79.019997
"175","2007-11-27",79.550003
"176","2007-11-28",80.839996
"177","2007-11-29",82.010002
"178","2007-11-30",84.510002
"179","2007-12-03",84.93
"180","2007-12-04",83.620003
"181","2007-12-05",85.809998
"182","2007-12-06",87.620003
"183","2007-12-07",87.800003
"184","2007-12-10",88.150002
"185","2007-12-11",85.239998
"186","2007-12-12",84.769997
"187","2007-12-13",78.779999
"188","2007-12-14",74.080002
"189","2007-12-17",69.07
"190","2007-12-18",68.120003
"191","2007-12-19",66.599998
"192","2007-12-20",70.720001
"193","2007-12-21",69.940002
"194","2007-12-24",70.169998
"195","2007-12-26",69.940002
"196","2007-12-27",69.610001
"197","2007-12-28",69.559998
"198","2007-12-31",69.5
"199","2008-01-02",67.370003
"200","2008-01-03",66.830002
"201","2008-01-04",62.279999
"202","2008-01-07",58.509998
"203","2008-01-08",56.060001
"204","2008-01-09",54.950001
"205","2008-01-10",56.450001
"206","2008-01-11",53.810001
"207","2008-01-14",53.68
"208","2008-01-15",50.290001
"209","2008-01-16",47.049999
"210","2008-01-17",45.82
"211","2008-01-18",46.240002
"212","2008-01-22",45.029999
"213","2008-01-23",43.98
"214","2008-01-24",43.779999
"215","2008-01-25",45.799999
"216","2008-01-28",45.75
"217","2008-01-29",45.880001
"218","2008-01-30",44.029999
"219","2008-01-31",44.18
"220","2008-02-01",47.299999
"221","2008-02-04",50.18
"222","2008-02-05",48.950001
"223","2008-02-06",48.540001
"224","2008-02-07",48.849998
"225","2008-02-08",51.919998
"226","2008-02-11",54
"227","2008-02-12",55.310001
"228","2008-02-13",59.07
"229","2008-02-14",58.66
"230","2008-02-15",56.66
"231","2008-02-19",56.380001
"232","2008-02-20",58.700001
"233","2008-02-21",56.82
"234","2008-02-22",57.41
"235","2008-02-25",58.709999
"236","2008-02-26",59.189999
"237","2008-02-27",60.07
"238","2008-02-28",59
"239","2008-02-29",56.810001
"240","2008-03-03",57.779999
"241","2008-03-04",57.099998
"242","2008-03-05",56.880001
"243","2008-03-06",55.98
"244","2008-03-07",55.880001
"245","2008-03-10",51.869999
"246","2008-03-11",53.939999
"247","2008-03-12",52.779999
"248","2008-03-13",54
"249","2008-03-14",53.220001
"250","2008-03-17",51.57
"251","2008-03-18",53.919998
"252","2008-03-19",50.93
"253","2008-03-20",52.029999
"254","2008-03-24",53.189999
"255","2008-03-25",53.139999
"256","2008-03-26",54.91
"257","2008-03-27",54.900002
"258","2008-03-28",54
"259","2008-03-31",54.880001
"260","2008-04-01",56.400002
"261","2008-04-02",56.68
"262","2008-04-03",55.790001
"263","2008-04-04",58.439999
"264","2008-04-07",58.09
"265","2008-04-08",59.209999
"266","2008-04-09",58.5
"267","2008-04-10",59.5
"268","2008-04-11",57.639999
"269","2008-04-14",56.900002
"270","2008-04-15",57.43
"271","2008-04-16",60.009998
"272","2008-04-17",61.099998
"273","2008-04-18",63.73
"274","2008-04-21",63.639999
"275","2008-04-22",62.779999
"276","2008-04-23",62.93
"277","2008-04-24",62.759998
"278","2008-04-25",63.209999
"279","2008-04-28",63.619999
"280","2008-04-29",62.110001
"281","2008-04-30",62.650002
"282","2008-05-01",64.220001
"283","2008-05-02",63.380001
"284","2008-05-05",63.040001
"285","2008-05-06",63.5
"286","2008-05-07",61.5
"287","2008-05-08",61.799999
"288","2008-05-09",59.98
"289","2008-05-12",60.18
"290","2008-05-13",59.869999
"291","2008-05-14",58.189999
"292","2008-05-15",61.639999
"293","2008-05-16",61.619999
"294","2008-05-19",61.549999
"295","2008-05-20",63.549999
"296","2008-05-21",65.309998
"297","2008-05-22",66.360001
"298","2008-05-23",65.07
"299","2008-05-27",67.18
"300","2008-05-28",66.730003
"301","2008-05-29",67.5
"302","2008-05-30",68.330002
"303","2008-06-02",67.120003
"304","2008-06-03",66.279999
"305","2008-06-04",65.900002
"306","2008-06-05",62.150002
"307","2008-06-06",60.080002
"308","2008-06-09",59.529999
"309","2008-06-10",58.59
"310","2008-06-11",55.540001
"311","2008-06-12",54.380001
"312","2008-06-13",56.139999
"313","2008-06-16",56.419998
"314","2008-06-17",56.759998
"315","2008-06-18",56.5
"316","2008-06-19",57.48
"317","2008-06-20",57.869999
"318","2008-06-23",58.169998
"319","2008-06-24",59.57
"320","2008-06-25",59.16
"321","2008-06-26",57.84
"322","2008-06-27",58.080002
"323","2008-06-30",57.549999
"324","2008-07-01",56.799999
"325","2008-07-02",52.259998
"326","2008-07-03",50.299999
"327","2008-07-07",49.110001
"328","2008-07-08",48.759998
"329","2008-07-09",45.73
"330","2008-07-10",44.68
"331","2008-07-11",45.700001
"332","2008-07-14",47.75
"333","2008-07-15",45.459999
"334","2008-07-16",47.450001
"335","2008-07-17",46.290001
"336","2008-07-18",46.540001
"337","2008-07-21",47.200001
"338","2008-07-22",47.029999
"339","2008-07-23",45.740002
"340","2008-07-24",43.779999
"341","2008-07-25",44.709999
"342","2008-07-28",44.84
"343","2008-07-29",44.93
"344","2008-07-30",46.790001
"345","2008-07-31",47.439999
"346","2008-08-01",45.009998
"347","2008-08-04",44.169998
"348","2008-08-05",43
"349","2008-08-06",43.389999
"350","2008-08-07",53.439999
"351","2008-08-08",59.349998
"352","2008-08-11",59.18
"353","2008-08-12",59.73
"354","2008-08-13",60.279999
"355","2008-08-14",60.419998
"356","2008-08-15",59.970001
"357","2008-08-18",60.439999
"358","2008-08-19",58.810001
"359","2008-08-20",59.66
"360","2008-08-21",59.619999
"361","2008-08-22",58.5
"362","2008-08-25",57.68
"363","2008-08-26",57.07
"364","2008-08-27",58.389999
"365","2008-08-28",59.099998
"366","2008-08-29",58.459999
"367","2008-09-02",56.75
"368","2008-09-03",57.029999
"369","2008-09-04",54.919998
"370","2008-09-05",54.889999
"371","2008-09-08",54.349998
"372","2008-09-09",52.029999
"373","2008-09-10",53.220001
"374","2008-09-11",54.279999
"375","2008-09-12",54.459999
"376","2008-09-15",51.400002
"377","2008-09-16",54.869999
"378","2008-09-17",53.34
"379","2008-09-18",54.5
"380","2008-09-19",55
"381","2008-09-22",53.080002
"382","2008-09-23",51.169998
"383","2008-09-24",50
"384","2008-09-25",51.040001
"385","2008-09-26",50.700001
"386","2008-09-29",46.029999
"387","2008-09-30",46.830002
"388","2008-10-01",45.790001
"389","2008-10-02",40.830002
"390","2008-10-03",38.41
"391","2008-10-06",35.459999
"392","2008-10-07",31.940001
"393","2008-10-08",28.48
"394","2008-10-09",26.24
"395","2008-10-10",25.59
"396","2008-10-13",27.26
"397","2008-10-14",25.67
"398","2008-10-15",21.98
"399","2008-10-16",22.65
"400","2008-10-17",22.4
"401","2008-10-20",23.58
"402","2008-10-21",23.57
"403","2008-10-22",21.75
"404","2008-10-23",20.280001
"405","2008-10-24",18.73
"406","2008-10-27",17.950001
"407","2008-10-28",18.940001
"408","2008-10-29",20.870001
"409","2008-10-30",24.110001
"410","2008-10-31",25.309999
"411","2008-11-03",24.969999
"412","2008-11-04",26.209999
"413","2008-11-05",24.18
"414","2008-11-06",22.639999
"415","2008-11-07",23.360001
"416","2008-11-10",23.049999
"417","2008-11-11",20.34
"418","2008-11-12",17.52
"419","2008-11-13",20.84
"420","2008-11-14",18.950001
"421","2008-11-17",18.07
"422","2008-11-18",17.190001
"423","2008-11-19",15.38
"424","2008-11-20",13.39
"425","2008-11-21",16.530001
"426","2008-11-24",16.950001
"427","2008-11-25",15.06
"428","2008-11-26",18.809999
"429","2008-11-28",18.23
"430","2008-12-01",17
"431","2008-12-02",18.950001
"432","2008-12-03",19.73
"433","2008-12-04",20.280001
"434","2008-12-05",19.83
"435","2008-12-08",23.280001
"436","2008-12-09",22.129999
"437","2008-12-10",24.030001
"438","2008-12-11",22.639999
"439","2008-12-12",23.77
"440","2008-12-15",22.450001
"441","2008-12-16",24.870001
"442","2008-12-17",25.290001
"443","2008-12-18",25.530001
"444","2008-12-19",25.219999
"445","2008-12-22",22.91
"446","2008-12-23",22.25
"447","2008-12-24",22.370001
"448","2008-12-26",22.75
"449","2008-12-29",22.58
"450","2008-12-30",24.639999
"451","2008-12-31",24.620001
"452","2009-01-02",25.120001
"453","2009-01-05",25.49
"454","2009-01-06",25.65
"455","2009-01-07",24.950001
"456","2009-01-08",24.9
"457","2009-01-09",22.83
"458","2009-01-12",22.280001
"459","2009-01-13",22.25
"460","2009-01-14",19.870001
"461","2009-01-15",20.07
"462","2009-01-16",19.65
"463","2009-01-20",18.719999
"464","2009-01-21",20.16
"465","2009-01-22",18.809999
"466","2009-01-23",19.34
"467","2009-01-26",19.57
"468","2009-01-27",20.200001
"469","2009-01-28",20.34
"470","2009-01-29",19.530001
"471","2009-01-30",18.27
"472","2009-02-02",18.299999
"473","2009-02-03",19.15
"474","2009-02-04",19.75
"475","2009-02-05",19.93
"476","2009-02-06",20.66
"477","2009-02-09",19.690001
"478","2009-02-10",17.25
"479","2009-02-11",17
"480","2009-02-12",17.309999
"481","2009-02-13",16.76
"482","2009-02-17",15.36
"483","2009-02-18",14.66
"484","2009-02-19",14.93
"485","2009-02-20",14.27
"486","2009-02-23",13
"487","2009-02-24",14.04
"488","2009-02-25",13.44
"489","2009-02-26",13.13
"490","2009-02-27",13.5
"491","2009-03-02",12.22
"492","2009-03-03",11.15
"493","2009-03-04",12.02
"494","2009-03-05",11.09
"495","2009-03-06",11.35
"496","2009-03-09",11.16
"497","2009-03-10",12.8
"498","2009-03-11",13.74
"499","2009-03-12",14.52
"500","2009-03-13",14.56
"501","2009-03-16",14.34
"502","2009-03-17",14.26
"503","2009-03-18",15.01
"504","2009-03-19",15.17
"505","2009-03-20",14.88
"506","2009-03-23",16.5
"507","2009-03-24",15.96
"508","2009-03-25",17.35
"509","2009-03-26",18.74
"510","2009-03-27",19.18
"511","2009-03-30",17.4
"512","2009-03-31",17.82
"513","2009-04-01",18.940001
"514","2009-04-02",20.75
"515","2009-04-03",20.389999
"516","2009-04-06",21.32
"517","2009-04-07",19.68
"518","2009-04-08",20.700001
"519","2009-04-09",22.82
"520","2009-04-13",21.58
"521","2009-04-14",20.860001
"522","2009-04-15",21.25
"523","2009-04-16",21.59
"524","2009-04-17",21.700001
"525","2009-04-20",20.709999
"526","2009-04-21",21.440001
"527","2009-04-22",21.870001
"528","2009-04-23",21.77
"529","2009-04-24",22.700001
"530","2009-04-27",20.790001
"531","2009-04-28",21.299999
"532","2009-04-29",22.120001
"533","2009-04-30",22.58
"534","2009-05-01",23.139999
"535","2009-05-04",24.969999
"536","2009-05-05",23.950001
"537","2009-05-06",24.389999
"538","2009-05-07",23.07
"539","2009-05-08",21.73
"540","2009-05-11",20.120001
"541","2009-05-12",20.209999
"542","2009-05-13",19.68
"543","2009-05-14",20.309999
"544","2009-05-15",19.34
"545","2009-05-18",20.82
"546","2009-05-19",20.469999
"547","2009-05-20",20.709999
"548","2009-05-21",20.110001
"549","2009-05-22",20.889999
"550","2009-05-26",22.379999
"551","2009-05-27",21.5
"552","2009-05-28",21.809999
"553","2009-05-29",22.950001
"554","2009-06-01",24.950001
"555","2009-06-02",25.360001
"556","2009-06-03",23.84
"557","2009-06-04",25.209999
"558","2009-06-05",26.15
"559","2009-06-08",26.190001
"560","2009-06-09",27.26
"561","2009-06-10",26.969999
"562","2009-06-11",26.5
"563","2009-06-12",25.959999
"564","2009-06-15",25.1
"565","2009-06-16",23.610001
"566","2009-06-17",23.75
"567","2009-06-18",24.139999
"568","2009-06-19",23.74
"569","2009-06-22",21.379999
"570","2009-06-23",21.309999
"571","2009-06-24",22.09
"572","2009-06-25",23.139999
"573","2009-06-26",23.690001
"574","2009-06-29",24.67
"575","2009-06-30",23.700001
"576","2009-07-01",23.559999
"577","2009-07-02",22.59
"578","2009-07-06",22.76
"579","2009-07-07",21.530001
"580","2009-07-08",21.040001
"581","2009-07-09",22.540001
"582","2009-07-10",22.76
"583","2009-07-13",23.57
"584","2009-07-14",23.049999
"585","2009-07-15",25.129999
"586","2009-07-16",25.620001
"587","2009-07-17",25.110001
"588","2009-07-20",25.43
"589","2009-07-21",25.120001
"590","2009-07-22",24.370001
"591","2009-07-23",24.799999
"592","2009-07-24",24.77
"593","2009-07-27",24
"594","2009-07-28",23.780001
"595","2009-07-29",22.969999
"596","2009-07-30",22.879999
"597","2009-07-31",23.030001
"598","2009-08-03",25.030001
"599","2009-08-04",26.26
"600","2009-08-05",25.940001
"601","2009-08-06",26
"602","2009-08-07",26.42
"603","2009-08-10",24.98
"604","2009-08-11",26.780001
"605","2009-08-12",27.620001
"606","2009-08-13",27.209999
"607","2009-08-14",25.709999
"608","2009-08-17",23.73
"609","2009-08-18",23.940001
"610","2009-08-19",24.620001
"611","2009-08-20",25.09
"612","2009-08-21",26.43
"613","2009-08-24",26.290001
"614","2009-08-25",26.33
"615","2009-08-26",26.32
"616","2009-08-27",27.799999
"617","2009-08-28",27.129999
"618","2009-08-31",27.110001
"619","2009-09-01",26.870001
"620","2009-09-02",27.01
"621","2009-09-03",27.459999
"622","2009-09-04",27.809999
"623","2009-09-08",27.93
"624","2009-09-09",28.51
"625","2009-09-10",29.49
"626","2009-09-11",30.26
"627","2009-09-14",30.370001
"628","2009-09-15",31.51
"629","2009-09-16",32.209999
"630","2009-09-17",33.52
"631","2009-09-18",32.73
"632","2009-09-21",31.700001
"633","2009-09-22",32.599998
"634","2009-09-23",33.029999
"635","2009-09-24",32.080002
"636","2009-09-25",31.49
"637","2009-09-28",32.400002
"638","2009-09-29",31.780001
"639","2009-09-30",31.82
"640","2009-10-01",31.110001
"641","2009-10-02",31.129999
"642","2009-10-05",31.809999
"643","2009-10-06",32.34
"644","2009-10-07",32.27
"645","2009-10-08",32.439999
"646","2009-10-09",33.490002
"647","2009-10-12",32.130001
"648","2009-10-13",32.049999
"649","2009-10-14",32.599998
"650","2009-10-15",32.540001
"651","2009-10-16",32.75
"652","2009-10-19",33.360001
"653","2009-10-20",32.810001
"654","2009-10-21",33.41
"655","2009-10-22",33.77
"656","2009-10-23",32.110001
"657","2009-10-26",30.790001
"658","2009-10-27",30.6
"659","2009-10-28",29.18
"660","2009-10-29",30.02
"661","2009-10-30",28.32
"662","2009-11-02",27.549999
"663","2009-11-03",27.200001
"664","2009-11-04",26.57
"665","2009-11-05",27.620001
"666","2009-11-06",27
"667","2009-11-09",27
"668","2009-11-10",25.700001
"669","2009-11-11",26.76
"670","2009-11-12",25.83
"671","2009-11-13",26.540001
"672","2009-11-16",27.950001
"673","2009-11-17",27.08
"674","2009-11-18",26.98
"675","2009-11-19",26.51
"676","2009-11-20",26.91
"677","2009-11-23",27.58
"678","2009-11-24",25.49
"679","2009-11-25",25.92
"680","2009-11-27",25.719999
"681","2009-11-30",26.799999
"682","2009-12-01",26.379999
"683","2009-12-02",26.719999
"684","2009-12-03",26.1
"685","2009-12-04",26.799999
"686","2009-12-07",27.77
"687","2009-12-08",27.25
"688","2009-12-09",27.719999
"689","2009-12-10",27.059999
"690","2009-12-11",27.43
"691","2009-12-14",28.92
"692","2009-12-15",27.82
"693","2009-12-16",28.34
"694","2009-12-17",28.379999
"695","2009-12-18",28.93
"696","2009-12-21",30.209999
"697","2009-12-22",31.6
"698","2009-12-23",32.619999
"699","2009-12-24",32.990002
"700","2009-12-28",32.759998
"701","2009-12-29",33
"702","2009-12-30",33.25
"703","2009-12-31",32.959999
"704","2010-01-04",34.580002
"705","2010-01-05",34.52
"706","2010-01-06",35.099998
"707","2010-01-07",34
"708","2010-01-08",34.860001
"709","2010-01-11",34
"710","2010-01-12",33.360001
"711","2010-01-13",33.470001
"712","2010-01-14",32.830002
"713","2010-01-15",32.209999
"714","2010-01-19",33
"715","2010-01-20",31.51
"716","2010-01-21",30.709999
"717","2010-01-22",30.469999
"718","2010-01-25",31.42
"719","2010-01-26",30.540001
"720","2010-01-27",31.040001
"721","2010-01-28",29.969999
"722","2010-01-29",29.290001
"723","2010-02-01",29.549999
"724","2010-02-02",30.809999
"725","2010-02-03",31
"726","2010-02-04",29.02
"727","2010-02-05",28.959999
"728","2010-02-08",27.17
"729","2010-02-09",28.57
"730","2010-02-10",28.129999
"731","2010-02-11",29.67
"732","2010-02-12",29.790001
"733","2010-02-16",29.5
"734","2010-02-17",29.559999
"735","2010-02-18",29.6
"736","2010-02-19",29.540001
"737","2010-02-22",29.6
"738","2010-02-23",28.530001
"739","2010-02-24",28.870001
"740","2010-02-25",29.200001
"741","2010-02-26",29.040001
"742","2010-03-01",29.459999
"743","2010-03-02",29.57
"744","2010-03-03",29.91
"745","2010-03-04",31
"746","2010-03-05",32.75
"747","2010-03-08",33.57
"748","2010-03-09",33.959999
"749","2010-03-10",34.169998
"750","2010-03-11",34.32
"751","2010-03-12",34.5
"752","2010-03-15",34.040001
"753","2010-03-16",34.25
"754","2010-03-17",34.259998
"755","2010-03-18",34.130001
"756","2010-03-19",33.700001
"757","2010-03-22",34.02
"758","2010-03-23",34.299999
"759","2010-03-24",33.950001
"760","2010-03-25",33.220001
"761","2010-03-26",33.84
"762","2010-03-29",34.66
"763","2010-03-30",35.169998
"764","2010-03-31",35.529999
"765","2010-04-01",35.220001
"766","2010-04-05",36.59
"767","2010-04-06",37.02
"768","2010-04-07",38.139999
"769","2010-04-08",38.029999
"770","2010-04-09",38.029999
"771","2010-04-12",37.860001
"772","2010-04-13",37.369999
"773","2010-04-14",38.130001
"774","2010-04-15",37.529999
"775","2010-04-16",36.84
"776","2010-04-19",36.200001
"777","2010-04-20",36.119999
"778","2010-04-21",36.189999
"779","2010-04-22",36.990002
"780","2010-04-23",38
"781","2010-04-26",38.150002
"782","2010-04-27",36.709999
"783","2010-04-28",36.720001
"784","2010-04-29",37.200001
"785","2010-04-30",35.91
"786","2010-05-03",36.310001
"787","2010-05-04",34.98
"788","2010-05-05",33.369999
"789","2010-05-06",31.49
"790","2010-05-07",32.240002
"791","2010-05-10",35.310001
"792","2010-05-11",36.060001
"793","2010-05-12",37.540001
"794","2010-05-13",37.490002
"795","2010-05-14",35.27
"796","2010-05-17",34.639999
"797","2010-05-18",33
"798","2010-05-19",31.940001
"799","2010-05-20",30.389999
"800","2010-05-21",30.6
"801","2010-05-24",30.76
"802","2010-05-25",31.59
"803","2010-05-26",30.66
"804","2010-05-27",33.400002
"805","2010-05-28",31.75
"806","2010-06-01",29.799999
"807","2010-06-02",31.110001
"808","2010-06-03",30.370001
"809","2010-06-04",28.27
"810","2010-06-07",27.389999
"811","2010-06-08",27.08
"812","2010-06-09",27.040001
"813","2010-06-10",29.120001
"814","2010-06-11",29.780001
"815","2010-06-14",30.549999
"816","2010-06-15",32.189999
"817","2010-06-16",31.35
"818","2010-06-17",30.43
"819","2010-06-18",30.66
"820","2010-06-21",30.35
"821","2010-06-22",31.91
"822","2010-06-23",32.049999
"823","2010-06-24",32
"824","2010-06-25",33.509998
"825","2010-06-28",33.07
"826","2010-06-29",30.639999
"827","2010-06-30",30.83
"828","2010-07-01",29.719999
"829","2010-07-02",28.84
"830","2010-07-06",28.370001
"831","2010-07-07",28.549999
"832","2010-07-08",29.66
"833","2010-07-09",30.629999
"834","2010-07-12",29.059999
"835","2010-07-13",29.389999
"836","2010-07-14",29.389999
"837","2010-07-15",29.18
"838","2010-07-16",27.65
"839","2010-07-19",29.559999
"840","2010-07-20",30.690001
"841","2010-07-21",30.23
"842","2010-07-22",32.580002
"843","2010-07-23",33.009998
"844","2010-07-26",33.59
"845","2010-07-27",33.700001
"846","2010-07-28",33.540001
"847","2010-07-29",33.950001
"848","2010-07-30",33.66
"849","2010-08-02",35.029999
"850","2010-08-03",34.060001
"851","2010-08-04",34.91
"852","2010-08-05",33.779999
"853","2010-08-06",34.369999
"854","2010-08-09",34.689999
"855","2010-08-10",33.290001
"856","2010-08-11",30.200001
"857","2010-08-12",28.799999
"858","2010-08-13",29.34
"859","2010-08-16",30.379999
"860","2010-08-17",32.119999
"861","2010-08-18",32.939999
"862","2010-08-19",30.73
"863","2010-08-20",31.110001
"864","2010-08-23",29.51
"865","2010-08-24",28.68
"866","2010-08-25",29.389999
"867","2010-08-26",28.35
"868","2010-08-27",30.110001
"869","2010-08-30",29.67
"870","2010-08-31",29.280001
"871","2010-09-01",30.690001
"872","2010-09-02",31
"873","2010-09-03",31.219999
"874","2010-09-07",30.709999
"875","2010-09-08",31.27
"876","2010-09-09",30.450001
"877","2010-09-10",30.1
"878","2010-09-13",31.709999
"879","2010-09-14",31.940001
"880","2010-09-15",31.77
"881","2010-09-16",30.6
"882","2010-09-17",30.870001
"883","2010-09-20",31.77
"884","2010-09-21",31.379999
"885","2010-09-22",32.07
"886","2010-09-23",31.43
"887","2010-09-24",33.48
"888","2010-09-27",33.77
"889","2010-09-28",34.16
"890","2010-09-29",34.93
"891","2010-09-30",34.919998
"892","2010-10-01",35.18
"893","2010-10-04",34.27
"894","2010-10-05",35.529999
"895","2010-10-06",35.830002
"896","2010-10-07",35.509998
"897","2010-10-08",35.970001
"898","2010-10-11",35.52
"899","2010-10-12",34.91
"900","2010-10-13",35.259998
"901","2010-10-14",36.310001
"902","2010-10-15",36.040001
"903","2010-10-18",37.080002
"904","2010-10-19",35.709999
"905","2010-10-20",37.189999
"906","2010-10-21",37.099998
"907","2010-10-22",36.52
"908","2010-10-25",36.470001
"909","2010-10-26",36.209999
"910","2010-10-27",35.130001
"911","2010-10-28",35.610001
"912","2010-10-29",36.259998
"913","2010-11-01",36.630001
"914","2010-11-02",38.099998
"915","2010-11-03",37
"916","2010-11-04",38.630001
"917","2010-11-05",38.349998
"918","2010-11-08",38.279999
"919","2010-11-09",36.439999
"920","2010-11-10",36.560001
"921","2010-11-11",37.290001
"922","2010-11-12",36.93
"923","2010-11-15",36.900002
"924","2010-11-16",35.889999
"925","2010-11-17",36.57
"926","2010-11-18",37.080002
"927","2010-11-19",37.580002
"928","2010-11-22",40.650002
"929","2010-11-23",40.259998
"930","2010-11-24",41.029999
"931","2010-11-26",41.599998
"932","2010-11-29",40.84
"933","2010-11-30",38.669998
"934","2010-12-01",40.290001
"935","2010-12-02",40.299999
"936","2010-12-03",40.759998
"937","2010-12-06",40.380001
"938","2010-12-07",40.790001
"939","2010-12-08",41.09
"940","2010-12-09",41.099998
"941","2010-12-10",41.5
"942","2010-12-13",41.09
"943","2010-12-14",41.400002
"944","2010-12-15",41.290001
"945","2010-12-16",41.040001
"946","2010-12-17",41.400002
"947","2010-12-20",41.549999
"948","2010-12-21",42.610001
"949","2010-12-22",42.84
"950","2010-12-23",42.18
"951","2010-12-27",42.509998
"952","2010-12-28",42.189999
"953","2010-12-29",42.310001
"954","2010-12-30",42.009998
"955","2010-12-31",41.830002
"956","2011-01-03",42.75
"957","2011-01-04",41.130001
"958","2011-01-05",41.279999
"959","2011-01-06",41.049999
"960","2011-01-07",41.139999
