"","date","SYNH"
"100","2015-04-02",32.040001
"101","2015-04-06",31.76
"102","2015-04-07",31.08
"103","2015-04-08",32.099998
"104","2015-04-09",31.549999
"105","2015-04-10",31.639999
"106","2015-04-13",31.469999
"107","2015-04-14",31.42
"108","2015-04-15",31.549999
"109","2015-04-16",31.690001
"110","2015-04-17",30.68
"111","2015-04-20",30.530001
"112","2015-04-21",29.65
"113","2015-04-22",29.639999
"114","2015-04-23",29.719999
"115","2015-04-24",30.120001
"116","2015-04-27",35.310001
"117","2015-04-28",36.580002
"118","2015-04-29",35.259998
"119","2015-04-30",33.540001
"120","2015-05-01",33.77
"121","2015-05-04",35.290001
"122","2015-05-05",34.77
"123","2015-05-06",32.540001
"124","2015-05-07",30.059999
"125","2015-05-08",30.299999
"126","2015-05-11",32
"127","2015-05-12",32.259998
"128","2015-05-13",32.740002
"129","2015-05-14",33.279999
"130","2015-05-15",33.32
"131","2015-05-18",33.240002
"132","2015-05-19",33.459999
"133","2015-05-20",33.689999
"134","2015-05-21",33.650002
"135","2015-05-22",33.91
"136","2015-05-26",33.029999
"137","2015-05-27",34.700001
"138","2015-05-28",33.470001
"139","2015-05-29",34.59
"140","2015-06-01",35.150002
"141","2015-06-02",35.919998
"142","2015-06-03",36.790001
"143","2015-06-04",36.209999
"144","2015-06-05",37.380001
"145","2015-06-08",37.110001
"146","2015-06-09",36.68
"147","2015-06-10",37.439999
"148","2015-06-11",37.91
"149","2015-06-12",37.650002
"150","2015-06-15",37.990002
"151","2015-06-16",38.009998
"152","2015-06-17",38.400002
"153","2015-06-18",38.450001
"154","2015-06-19",39.650002
"155","2015-06-22",41.040001
"156","2015-06-23",42.049999
"157","2015-06-24",40.02
"158","2015-06-25",39.220001
"159","2015-06-26",38.959999
"160","2015-06-29",38.02
"161","2015-06-30",40.119999
"162","2015-07-01",40.130001
"163","2015-07-02",39.93
"164","2015-07-06",40.549999
"165","2015-07-07",40.689999
"166","2015-07-08",39.919998
"167","2015-07-09",39.880001
"168","2015-07-10",41.740002
"169","2015-07-13",41.950001
"170","2015-07-14",42.490002
"171","2015-07-15",42.279999
"172","2015-07-16",43.459999
"173","2015-07-17",43.139999
"174","2015-07-20",43.869999
"175","2015-07-21",41.799999
"176","2015-07-22",41.950001
"177","2015-07-23",40.52
"178","2015-07-24",41.75
"179","2015-07-27",41.5
"180","2015-07-28",42.130001
"181","2015-07-29",43.16
"182","2015-07-30",47.619999
"183","2015-07-31",50.029999
"184","2015-08-03",50.080002
"185","2015-08-04",49.77
"186","2015-08-05",50.150002
"187","2015-08-06",48.57
"188","2015-08-07",48.990002
"189","2015-08-10",49.310001
"190","2015-08-11",48.200001
"191","2015-08-12",44.900002
"192","2015-08-13",44.25
"193","2015-08-14",44.470001
"194","2015-08-17",44.450001
"195","2015-08-18",44.419998
"196","2015-08-19",43.880001
"197","2015-08-20",43.209999
"198","2015-08-21",42.360001
"199","2015-08-24",39.959999
"200","2015-08-25",40.799999
"201","2015-08-26",41.73
"202","2015-08-27",42.09
"203","2015-08-28",42.009998
"204","2015-08-31",41.009998
"205","2015-09-01",40.98
"206","2015-09-02",42.75
"207","2015-09-03",42.34
"208","2015-09-04",41.669998
"209","2015-09-08",43.099998
"210","2015-09-09",42.950001
"211","2015-09-10",44.52
"212","2015-09-11",44.369999
"213","2015-09-14",45.759998
"214","2015-09-15",46.650002
"215","2015-09-16",46.450001
"216","2015-09-17",47.650002
"217","2015-09-18",47.57
"218","2015-09-21",46.619999
"219","2015-09-22",45.689999
"220","2015-09-23",45.59
"221","2015-09-24",44.689999
"222","2015-09-25",41.779999
"223","2015-09-28",39.299999
"224","2015-09-29",39.779999
"225","2015-09-30",40
"226","2015-10-01",40.380001
"227","2015-10-02",42.220001
"228","2015-10-05",41.110001
"229","2015-10-06",38.73
"230","2015-10-07",40.029999
"231","2015-10-08",39.240002
"232","2015-10-09",40.52
"233","2015-10-12",40.32
"234","2015-10-13",41.110001
"235","2015-10-14",40.25
"236","2015-10-15",40.830002
"237","2015-10-16",42.25
"238","2015-10-19",42.799999
"239","2015-10-20",42.060001
"240","2015-10-21",40.389999
"241","2015-10-22",38.240002
"242","2015-10-23",39.919998
"243","2015-10-26",39.560001
"244","2015-10-27",40.240002
"245","2015-10-28",39.98
"246","2015-10-29",39.669998
"247","2015-10-30",41.709999
"248","2015-11-02",44.75
"249","2015-11-03",43.799999
"250","2015-11-04",43.84
"251","2015-11-05",43.639999
"252","2015-11-06",44.02
"253","2015-11-09",45.5
"254","2015-11-10",46.529999
"255","2015-11-11",46.009998
"256","2015-11-12",45
"257","2015-11-13",44.73
"258","2015-11-16",45.369999
"259","2015-11-17",46.48
"260","2015-11-18",46.900002
"261","2015-11-19",46.790001
"262","2015-11-20",48.07
"263","2015-11-23",48.200001
"264","2015-11-24",48.490002
"265","2015-11-25",48.82
"266","2015-11-27",49.16
"267","2015-11-30",47.299999
"268","2015-12-01",47.610001
"269","2015-12-02",43.380001
"270","2015-12-03",43.860001
"271","2015-12-04",45.490002
"272","2015-12-07",44.75
"273","2015-12-08",45.52
"274","2015-12-09",44.939999
"275","2015-12-10",44.82
"276","2015-12-11",44.349998
"277","2015-12-14",45.32
"278","2015-12-15",46.349998
"279","2015-12-16",48
"280","2015-12-17",48.439999
"281","2015-12-18",47.5
"282","2015-12-21",48.119999
"283","2015-12-22",48.52
"284","2015-12-23",49.07
"285","2015-12-24",49.200001
"286","2015-12-28",49.130001
"287","2015-12-29",49.52
"288","2015-12-30",49.439999
"289","2015-12-31",48.509998
"290","2016-01-04",46.610001
"291","2016-01-05",47.119999
"292","2016-01-06",47.23
"293","2016-01-07",45.610001
"294","2016-01-08",45.029999
"295","2016-01-11",45
"296","2016-01-12",45.290001
"297","2016-01-13",42.209999
"298","2016-01-14",43.689999
"299","2016-01-15",43.310001
"300","2016-01-19",42.880001
"301","2016-01-20",43.970001
"302","2016-01-21",43.48
"303","2016-01-22",45.240002
"304","2016-01-25",44.990002
"305","2016-01-26",43.82
"306","2016-01-27",41.419998
"307","2016-01-28",41.919998
"308","2016-01-29",42.130001
"309","2016-02-01",41.209999
"310","2016-02-02",40.669998
"311","2016-02-03",38.869999
"312","2016-02-04",38.759998
"313","2016-02-05",36.869999
"314","2016-02-08",35.439999
"315","2016-02-09",36.650002
"316","2016-02-10",37.799999
"317","2016-02-11",38.310001
"318","2016-02-12",38.290001
"319","2016-02-16",38.93
"320","2016-02-17",39.279999
"321","2016-02-18",39.009998
"322","2016-02-19",39.080002
"323","2016-02-22",39.66
"324","2016-02-23",39.700001
"325","2016-02-24",40.049999
"326","2016-02-25",38.970001
"327","2016-02-26",39.950001
"328","2016-02-29",39.68
"329","2016-03-01",41.330002
"330","2016-03-02",41.529999
"331","2016-03-03",39.459999
"332","2016-03-04",38.98
"333","2016-03-07",40.040001
"334","2016-03-08",41.040001
"335","2016-03-09",40.919998
"336","2016-03-10",40.970001
"337","2016-03-11",42.259998
"338","2016-03-14",42.029999
"339","2016-03-15",40.700001
"340","2016-03-16",40.490002
"341","2016-03-17",40.27
"342","2016-03-18",40.91
"343","2016-03-21",40.240002
"344","2016-03-22",40.849998
"345","2016-03-23",39.950001
"346","2016-03-24",40.459999
"347","2016-03-28",40.700001
"348","2016-03-29",40.939999
"349","2016-03-30",40.68
"350","2016-03-31",41.209999
"351","2016-04-01",42.560001
"352","2016-04-04",42.740002
"353","2016-04-05",42.380001
"354","2016-04-06",44.349998
"355","2016-04-07",44.189999
"356","2016-04-08",44.119999
"357","2016-04-11",45.549999
"358","2016-04-12",47.369999
"359","2016-04-13",48.48
"360","2016-04-14",48.529999
"361","2016-04-15",49.310001
"362","2016-04-18",49.68
"363","2016-04-19",47.990002
"364","2016-04-20",48.299999
"365","2016-04-21",49.040001
"366","2016-04-22",49.060001
"367","2016-04-25",50.34
"368","2016-04-26",49.59
"369","2016-04-27",48.990002
"370","2016-04-28",48.689999
"371","2016-04-29",48.130001
"372","2016-05-02",47.450001
"373","2016-05-03",43.959999
"374","2016-05-04",42.799999
"375","2016-05-05",43.990002
"376","2016-05-06",44.349998
"377","2016-05-09",45.450001
"378","2016-05-10",45.459999
"379","2016-05-11",44.439999
"380","2016-05-12",44.049999
"381","2016-05-13",44.18
"382","2016-05-16",44.810001
"383","2016-05-17",44.150002
"384","2016-05-18",44.369999
"385","2016-05-19",43.950001
"386","2016-05-20",44.23
"387","2016-05-23",44.080002
"388","2016-05-24",44.82
"389","2016-05-25",44.75
"390","2016-05-26",45
"391","2016-05-27",45.209999
"392","2016-05-31",43.509998
"393","2016-06-01",43.73
"394","2016-06-02",44.66
"395","2016-06-03",44.23
"396","2016-06-06",43.790001
"397","2016-06-07",44.09
"398","2016-06-08",43.799999
"399","2016-06-09",43.060001
"400","2016-06-10",41.23
"401","2016-06-13",40.299999
"402","2016-06-14",39.490002
"403","2016-06-15",38.970001
"404","2016-06-16",38.360001
"405","2016-06-17",37.41
"406","2016-06-20",38.185001
"407","2016-06-21",38.759998
"408","2016-06-22",38.439999
"409","2016-06-23",39.43
"410","2016-06-24",38.580002
"411","2016-06-27",36.93
"412","2016-06-28",37.77
"413","2016-06-29",38.080002
"414","2016-06-30",38.130001
"415","2016-07-01",37.860001
"416","2016-07-05",37.830002
"417","2016-07-06",38.709999
"418","2016-07-07",38.709999
"419","2016-07-08",39.57
"420","2016-07-11",40.27
"421","2016-07-12",40.779999
"422","2016-07-13",40.84
"423","2016-07-14",41.610001
"424","2016-07-15",41.209999
"425","2016-07-18",41.98
"426","2016-07-19",42.060001
"427","2016-07-20",43.130001
"428","2016-07-21",42.810001
"429","2016-07-22",42.650002
"430","2016-07-25",42.439999
"431","2016-07-26",42.189999
"432","2016-07-27",43.57
"433","2016-07-28",44.970001
"434","2016-07-29",44.509998
"435","2016-08-01",42.759998
"436","2016-08-02",42.985001
"437","2016-08-03",44.52
"438","2016-08-04",44.950001
"439","2016-08-05",45.639999
"440","2016-08-08",45.369999
"441","2016-08-09",45.540001
"442","2016-08-10",44.919998
"443","2016-08-11",45.009998
"444","2016-08-12",45.099998
"445","2016-08-15",46.009998
"446","2016-08-16",45.380001
"447","2016-08-17",44.02
"448","2016-08-18",44.700001
"449","2016-08-19",44.5
"450","2016-08-22",45.93
"451","2016-08-23",46.790001
"452","2016-08-24",45.360001
"453","2016-08-25",44.110001
"454","2016-08-26",43.799999
"455","2016-08-29",44.18
"456","2016-08-30",44.369999
"457","2016-08-31",43.630001
"458","2016-09-01",43.82
"459","2016-09-02",44.009998
"460","2016-09-06",43.509998
"461","2016-09-07",43.599998
"462","2016-09-08",43.380001
"463","2016-09-09",42.939999
"464","2016-09-12",43.669998
"465","2016-09-13",42.84
"466","2016-09-14",43.110001
"467","2016-09-15",42.939999
"468","2016-09-16",42.880001
"469","2016-09-19",43.040001
"470","2016-09-20",43.16
"471","2016-09-21",43.880001
"472","2016-09-22",44.400002
"473","2016-09-23",44.935001
"474","2016-09-26",44.389999
"475","2016-09-27",44.724998
"476","2016-09-28",44.599998
"477","2016-09-29",44.189999
"478","2016-09-30",44.580002
"479","2016-10-03",44.950001
"480","2016-10-04",45.16
"481","2016-10-05",46.419998
"482","2016-10-06",46.169998
"483","2016-10-07",46.450001
"484","2016-10-10",47
"485","2016-10-11",45.740002
"486","2016-10-12",44.619999
"487","2016-10-13",45.07
"488","2016-10-14",44.950001
"489","2016-10-17",44.5
"490","2016-10-18",45
"491","2016-10-19",45
"492","2016-10-20",46.650002
"493","2016-10-21",47.400002
"494","2016-10-24",46.799999
"495","2016-10-25",46.150002
"496","2016-10-26",44.700001
"497","2016-10-27",43.200001
"498","2016-10-28",41.450001
"499","2016-10-31",45.700001
"500","2016-11-01",46
"501","2016-11-02",45.5
"502","2016-11-03",44.200001
"503","2016-11-04",45.400002
"504","2016-11-07",46.700001
"505","2016-11-08",46.950001
"506","2016-11-09",49.700001
"507","2016-11-10",50.049999
"508","2016-11-11",50.5
"509","2016-11-14",50.75
"510","2016-11-15",50.099998
"511","2016-11-16",50.25
"512","2016-11-17",49.75
"513","2016-11-18",50.200001
"514","2016-11-21",50.700001
"515","2016-11-22",50.75
"516","2016-11-23",51.299999
"517","2016-11-25",51.400002
"518","2016-11-28",50
"519","2016-11-29",50
"520","2016-11-30",49.5
"521","2016-12-01",48.650002
"522","2016-12-02",48.75
"523","2016-12-05",49.549999
"524","2016-12-06",51.200001
"525","2016-12-07",49.549999
"526","2016-12-08",49.849998
"527","2016-12-09",50.150002
"528","2016-12-12",50.599998
"529","2016-12-13",51.299999
"530","2016-12-14",51.25
"531","2016-12-15",51.900002
"532","2016-12-16",50.950001
"533","2016-12-19",50.450001
"534","2016-12-20",51.849998
"535","2016-12-21",51.799999
"536","2016-12-22",50.549999
"537","2016-12-23",51.299999
"538","2016-12-27",51.599998
"539","2016-12-28",51.299999
"540","2016-12-29",52
"541","2016-12-30",52.599998
"542","2017-01-03",51.849998
"543","2017-01-04",52.450001
"544","2017-01-05",52.599998
"545","2017-01-06",52.650002
"546","2017-01-09",53.099998
"547","2017-01-10",53.200001
"548","2017-01-11",51.849998
"549","2017-01-12",51.549999
"550","2017-01-13",51.450001
"551","2017-01-17",51.25
"552","2017-01-18",50.950001
"553","2017-01-19",50.549999
"554","2017-01-20",50.099998
"555","2017-01-23",50.349998
"556","2017-01-24",50.849998
"557","2017-01-25",51.700001
"558","2017-01-26",52.049999
"559","2017-01-27",52.049999
"560","2017-01-30",51.5
"561","2017-01-31",53
"562","2017-02-01",53.75
"563","2017-02-02",53.5
"564","2017-02-03",54.150002
"565","2017-02-06",53
"566","2017-02-07",52.700001
"567","2017-02-08",52.450001
"568","2017-02-09",53.25
"569","2017-02-10",53.200001
"570","2017-02-13",53.150002
"571","2017-02-14",54.150002
"572","2017-02-15",54.950001
"573","2017-02-16",54.200001
"574","2017-02-17",54.5
"575","2017-02-21",54.049999
"576","2017-02-22",54.549999
"577","2017-02-23",55.700001
"578","2017-02-24",55.049999
"579","2017-02-27",56.549999
"580","2017-02-28",43.650002
"581","2017-03-01",44.25
"582","2017-03-02",44.700001
"583","2017-03-03",45.599998
"584","2017-03-06",45.349998
"585","2017-03-07",45.849998
"586","2017-03-08",46.200001
"587","2017-03-09",45.799999
"588","2017-03-10",45.549999
"589","2017-03-13",45.299999
"590","2017-03-14",44.599998
"591","2017-03-15",45.799999
"592","2017-03-16",46.299999
"593","2017-03-17",45.349998
"594","2017-03-20",44.25
"595","2017-03-21",43.900002
"596","2017-03-22",44.450001
"597","2017-03-23",43.849998
"598","2017-03-24",44.150002
"599","2017-03-27",43.450001
"600","2017-03-28",43.5
"601","2017-03-29",43.799999
"602","2017-03-30",45.299999
"603","2017-03-31",45.849998
"604","2017-04-03",45.849998
"605","2017-04-04",44.650002
"606","2017-04-05",44.25
"607","2017-04-06",44.25
"608","2017-04-07",43.799999
"609","2017-04-10",43.75
"610","2017-04-11",43.200001
"611","2017-04-12",42.950001
"612","2017-04-13",42.950001
"613","2017-04-17",43.099998
"614","2017-04-18",42.950001
"615","2017-04-19",43.400002
"616","2017-04-20",44.150002
"617","2017-04-21",43.950001
"618","2017-04-24",44.599998
"619","2017-04-25",44.299999
"620","2017-04-26",43.849998
"621","2017-04-27",44.75
"622","2017-04-28",45
"623","2017-05-01",45.400002
"624","2017-05-02",43.400002
"625","2017-05-03",40.900002
"626","2017-05-04",42.5
"627","2017-05-05",42.400002
"628","2017-05-08",42.75
"629","2017-05-09",43.650002
"630","2017-05-10",52.799999
"631","2017-05-11",53.900002
"632","2017-05-12",55.099998
"633","2017-05-15",56.099998
"634","2017-05-16",57.099998
"635","2017-05-17",56.599998
"636","2017-05-18",56.599998
"637","2017-05-19",56
"638","2017-05-22",56.200001
"639","2017-05-23",55.700001
"640","2017-05-24",55.950001
"641","2017-05-25",56.299999
"642","2017-05-26",56.75
"643","2017-05-30",56.299999
"644","2017-05-31",56.849998
"645","2017-06-01",57.5
"646","2017-06-02",57.950001
"647","2017-06-05",58.099998
"648","2017-06-06",58.049999
"649","2017-06-07",59
"650","2017-06-08",60.549999
"651","2017-06-09",58.849998
"652","2017-06-12",57.849998
"653","2017-06-13",59.25
"654","2017-06-14",59.799999
"655","2017-06-15",59.549999
"656","2017-06-16",59.75
"657","2017-06-19",60.650002
"658","2017-06-20",59.049999
"659","2017-06-21",59.950001
"660","2017-06-22",59.200001
"661","2017-06-23",59.450001
"662","2017-06-26",58.849998
"663","2017-06-27",58.799999
"664","2017-06-28",59.799999
"665","2017-06-29",58.299999
"666","2017-06-30",58.5
"667","2017-07-03",58.5
"668","2017-07-05",57.525002
"669","2017-07-06",57
"670","2017-07-07",57.299999
"671","2017-07-10",56.549999
"672","2017-07-11",56.849998
"673","2017-07-12",57.5
"674","2017-07-13",56.700001
"675","2017-07-14",56.950001
"676","2017-07-17",57.299999
"677","2017-07-18",57.049999
"678","2017-07-19",56.950001
"679","2017-07-20",56.900002
"680","2017-07-21",56.450001
"681","2017-07-24",56.950001
"682","2017-07-25",56.700001
"683","2017-07-26",56.400002
"684","2017-07-27",55.349998
"685","2017-07-28",55.450001
"686","2017-07-31",55
"687","2017-08-01",55.849998
"688","2017-08-02",56.450001
"689","2017-08-03",55.5
"690","2017-08-04",55.349998
"691","2017-08-07",55.900002
"692","2017-08-08",56.200001
"693","2017-08-09",55.950001
"694","2017-08-10",54.900002
"695","2017-08-11",54.799999
"696","2017-08-14",55.849998
"697","2017-08-15",55.450001
"698","2017-08-16",55.5
"699","2017-08-17",55.650002
"700","2017-08-18",56
"701","2017-08-21",56.25
"702","2017-08-22",58.400002
"703","2017-08-23",56.5
"704","2017-08-24",56.150002
"705","2017-08-25",56.200001
"706","2017-08-28",57.400002
"707","2017-08-29",58.049999
"708","2017-08-30",58.349998
"709","2017-08-31",58.700001
"710","2017-09-01",59.049999
"711","2017-09-05",58.400002
"712","2017-09-06",55.25
"713","2017-09-07",54.200001
"714","2017-09-08",55.549999
"715","2017-09-11",54.950001
"716","2017-09-12",55
"717","2017-09-13",54.5
"718","2017-09-14",54.450001
"719","2017-09-15",54.849998
"720","2017-09-18",54.549999
"721","2017-09-19",53.799999
"722","2017-09-20",52.299999
"723","2017-09-21",51.849998
"724","2017-09-22",52
"725","2017-09-25",52.200001
"726","2017-09-26",51.650002
"727","2017-09-27",52.75
"728","2017-09-28",52.599998
"729","2017-09-29",52.299999
"730","2017-10-02",53.150002
"731","2017-10-03",53.450001
"732","2017-10-04",53.799999
"733","2017-10-05",53.549999
"734","2017-10-06",54.450001
"735","2017-10-09",55.849998
"736","2017-10-10",54.950001
"737","2017-10-11",54.75
"738","2017-10-12",54.049999
"739","2017-10-13",54.75
"740","2017-10-16",55.75
"741","2017-10-17",54.299999
"742","2017-10-18",54.700001
"743","2017-10-19",55.549999
"744","2017-10-20",55.849998
"745","2017-10-23",54.400002
"746","2017-10-24",55.25
"747","2017-10-25",55.5
"748","2017-10-26",57.25
"749","2017-10-27",58.25
"750","2017-10-30",56.700001
"751","2017-10-31",57.150002
"752","2017-11-01",57.200001
"753","2017-11-02",57.049999
"754","2017-11-03",58.400002
"755","2017-11-06",59
"756","2017-11-07",58.599998
"757","2017-11-08",57.5
"758","2017-11-09",41.150002
"759","2017-11-10",39.099998
"760","2017-11-13",36.950001
"761","2017-11-14",34.349998
"762","2017-11-15",36
"763","2017-11-16",38
"764","2017-11-17",37.75
"765","2017-11-20",37.200001
"766","2017-11-21",37.299999
"767","2017-11-22",37.599998
"768","2017-11-24",37.049999
"769","2017-11-27",36.400002
"770","2017-11-28",35.900002
"771","2017-11-29",36.799999
"772","2017-11-30",38.299999
"773","2017-12-01",37.849998
"774","2017-12-04",38
"775","2017-12-05",38.150002
"776","2017-12-06",37.950001
"777","2017-12-07",39.299999
"778","2017-12-08",39.549999
"779","2017-12-11",41.049999
"780","2017-12-12",41.849998
"781","2017-12-13",41.349998
"782","2017-12-14",41.049999
"783","2017-12-15",41.049999
"784","2017-12-18",41.049999
"785","2017-12-19",42.099998
"786","2017-12-20",42.849998
"787","2017-12-21",42.75
"788","2017-12-22",42.900002
"789","2017-12-26",43.099998
"790","2017-12-27",43.25
"791","2017-12-28",43.700001
"792","2017-12-29",43.599998
"793","2018-01-02",44.099998
"794","2018-01-03",43.799999
"795","2018-01-04",41.299999
"796","2018-01-05",40.5
"797","2018-01-08",41.25
"798","2018-01-09",40.099998
"799","2018-01-10",42.099998
"800","2018-01-11",42.200001
"801","2018-01-12",40.950001
"802","2018-01-16",40.950001
"803","2018-01-17",39.900002
"804","2018-01-18",39.799999
"805","2018-01-19",40.900002
"806","2018-01-22",41
"807","2018-01-23",41.099998
"808","2018-01-24",40
"809","2018-01-25",40.75
"810","2018-01-26",40.049999
"811","2018-01-29",40.75
"812","2018-01-30",39.349998
"813","2018-01-31",38.349998
"814","2018-02-01",39.150002
"815","2018-02-02",37.549999
"816","2018-02-05",36.049999
"817","2018-02-06",37.049999
"818","2018-02-07",36
"819","2018-02-08",34.5
"820","2018-02-09",36.75
"821","2018-02-12",37
"822","2018-02-13",37.5
"823","2018-02-14",37.950001
"824","2018-02-15",38.200001
"825","2018-02-16",38.400002
"826","2018-02-20",38
"827","2018-02-21",37.75
"828","2018-02-22",31.700001
"829","2018-02-23",34.700001
"830","2018-02-26",34.849998
"831","2018-02-27",35.799999
"832","2018-02-28",41.900002
"833","2018-03-01",41.400002
"834","2018-03-02",40.650002
"835","2018-03-05",40.599998
"836","2018-03-06",41.049999
"837","2018-03-07",40.200001
"838","2018-03-08",41.900002
"839","2018-03-09",43.299999
"840","2018-03-12",43.700001
"841","2018-03-13",40.650002
"842","2018-03-14",40.5
"843","2018-03-15",40.849998
"844","2018-03-16",40.400002
"845","2018-03-19",38.900002
"846","2018-03-20",38.150002
"847","2018-03-21",38.400002
"848","2018-03-22",37.25
"849","2018-03-23",36.549999
"850","2018-03-26",37.200001
"851","2018-03-27",36.200001
"852","2018-03-28",35.849998
"853","2018-03-29",35.5
"854","2018-04-02",35
"855","2018-04-03",36
"856","2018-04-04",36.799999
"857","2018-04-05",37.799999
"858","2018-04-06",36.099998
"859","2018-04-09",36.200001
"860","2018-04-10",37.299999
"861","2018-04-11",37.5
"862","2018-04-12",37.599998
"863","2018-04-13",37.75
"864","2018-04-16",37.700001
"865","2018-04-17",38.700001
"866","2018-04-18",38.599998
"867","2018-04-19",37.75
"868","2018-04-20",37.75
"869","2018-04-23",38.200001
"870","2018-04-24",38.099998
"871","2018-04-25",37.950001
"872","2018-04-26",38.049999
"873","2018-04-27",38.450001
"874","2018-04-30",38.099998
"875","2018-05-01",39.200001
"876","2018-05-02",39.849998
"877","2018-05-03",39.200001
"878","2018-05-04",39.849998
"879","2018-05-07",39.349998
"880","2018-05-08",38.849998
"881","2018-05-09",38.5
"882","2018-05-10",39.5
"883","2018-05-11",41.25
"884","2018-05-14",41.650002
"885","2018-05-15",40.049999
"886","2018-05-16",39.5
"887","2018-05-17",40.150002
"888","2018-05-18",40.400002
"889","2018-05-21",40.950001
"890","2018-05-22",41.849998
"891","2018-05-23",42.25
"892","2018-05-24",42.650002
"893","2018-05-25",43.099998
"894","2018-05-29",42.650002
"895","2018-05-30",42.900002
"896","2018-05-31",43
"897","2018-06-01",43.5
"898","2018-06-04",42.549999
"899","2018-06-05",43.849998
"900","2018-06-06",43.950001
"901","2018-06-07",43.349998
"902","2018-06-08",42.799999
"903","2018-06-11",43.200001
"904","2018-06-12",44.5
"905","2018-06-13",45.5
"906","2018-06-14",47.450001
"907","2018-06-15",47.75
"908","2018-06-18",47.549999
"909","2018-06-19",48.650002
"910","2018-06-20",48.900002
"911","2018-06-21",48.650002
"912","2018-06-22",48.200001
"913","2018-06-25",47.099998
"914","2018-06-26",47.299999
"915","2018-06-27",46.599998
"916","2018-06-28",46.849998
"917","2018-06-29",46.900002
"918","2018-07-02",47.349998
"919","2018-07-03",47.549999
"920","2018-07-05",47.849998
"921","2018-07-06",48.299999
"922","2018-07-09",48.650002
"923","2018-07-10",49.650002
"924","2018-07-11",48.900002
"925","2018-07-12",49.599998
"926","2018-07-13",49.400002
"927","2018-07-16",49
"928","2018-07-17",48.849998
"929","2018-07-18",48.650002
"930","2018-07-19",48.25
"931","2018-07-20",50.200001
"932","2018-07-23",50
"933","2018-07-24",49.349998
"934","2018-07-25",50.25
"935","2018-07-26",50.400002
"936","2018-07-27",49.349998
"937","2018-07-30",48.5
"938","2018-07-31",49.275002
"939","2018-08-01",48.799999
"940","2018-08-02",53.549999
"941","2018-08-03",52.599998
"942","2018-08-06",51.150002
"943","2018-08-07",49.599998
"944","2018-08-08",49.049999
"945","2018-08-09",49.150002
"946","2018-08-10",49.349998
"947","2018-08-13",49
"948","2018-08-14",48.299999
"949","2018-08-15",47
"950","2018-08-16",47.849998
"951","2018-08-17",47.25
"952","2018-08-20",47.650002
"953","2018-08-21",48.5
"954","2018-08-22",48.799999
"955","2018-08-23",48.900002
