"","date","OVBC"
"46","2007-03-09",25.25
"47","2007-03-12",25.25
"48","2007-03-13",25.25
"49","2007-03-14",25.35
"50","2007-03-15",25.35
"51","2007-03-16",25.25
"52","2007-03-19",25.25
"53","2007-03-20",25.25
"54","2007-03-21",25.25
"55","2007-03-22",25.25
"56","2007-03-23",25.25
"57","2007-03-26",25.25
"58","2007-03-27",25.25
"59","2007-03-28",25.25
"60","2007-03-29",25.25
"61","2007-03-30",25.26
"62","2007-04-02",25.25
"63","2007-04-03",25.25
"64","2007-04-04",25.25
"65","2007-04-05",25.25
"66","2007-04-09",25.25
"67","2007-04-10",25.25
"68","2007-04-11",25.25
"69","2007-04-12",25.26
"70","2007-04-13",25.26
"71","2007-04-16",25.27
"72","2007-04-17",25.27
"73","2007-04-18",25.26
"74","2007-04-19",25.25
"75","2007-04-20",25.25
"76","2007-04-23",25.25
"77","2007-04-24",25.26
"78","2007-04-25",25.049999
"79","2007-04-26",25.07
"80","2007-04-27",25.07
"81","2007-04-30",25.07
"82","2007-05-01",25.200001
"83","2007-05-02",25.25
"84","2007-05-03",25.25
"85","2007-05-04",25.25
"86","2007-05-07",25.25
"87","2007-05-08",25.25
"88","2007-05-09",25.25
"89","2007-05-10",25.370001
"90","2007-05-11",25.25
"91","2007-05-14",25.25
"92","2007-05-15",25.25
"93","2007-05-16",25.25
"94","2007-05-17",25.25
"95","2007-05-18",25.25
"96","2007-05-21",25.25
"97","2007-05-22",25.25
"98","2007-05-23",25.25
"99","2007-05-24",25.25
"100","2007-05-25",25.25
"101","2007-05-29",25.25
"102","2007-05-30",25.25
"103","2007-05-31",25.25
"104","2007-06-01",25.35
"105","2007-06-04",25.25
"106","2007-06-05",25.25
"107","2007-06-06",25.25
"108","2007-06-07",25.26
"109","2007-06-08",25.26
"110","2007-06-11",25.25
"111","2007-06-12",25.25
"112","2007-06-13",25.25
"113","2007-06-14",25.25
"114","2007-06-15",25.25
"115","2007-06-18",25.25
"116","2007-06-19",25.25
"117","2007-06-20",25.25
"118","2007-06-21",25.25
"119","2007-06-22",25.25
"120","2007-06-25",25.25
"121","2007-06-26",25.120001
"122","2007-06-27",25.120001
"123","2007-06-28",25.120001
"124","2007-06-29",25.1
"125","2007-07-02",25
"126","2007-07-03",25
"127","2007-07-05",25
"128","2007-07-06",25.02
"129","2007-07-09",25.309999
"130","2007-07-10",25
"131","2007-07-11",25
"132","2007-07-12",25.01
"133","2007-07-13",25
"134","2007-07-16",25
"135","2007-07-17",25.059999
"136","2007-07-18",25.25
"137","2007-07-19",25.379999
"138","2007-07-20",25
"139","2007-07-23",25.110001
"140","2007-07-24",25.110001
"141","2007-07-25",25
"142","2007-07-26",25.73
"143","2007-07-27",25
"144","2007-07-30",25
"145","2007-07-31",25
"146","2007-08-01",25
"147","2007-08-02",25
"148","2007-08-03",25
"149","2007-08-06",25
"150","2007-08-07",25
"151","2007-08-08",25
"152","2007-08-09",25
"153","2007-08-10",25
"154","2007-08-13",25
"155","2007-08-14",25
"156","2007-08-15",25
"157","2007-08-16",25
"158","2007-08-17",25
"159","2007-08-20",25
"160","2007-08-21",25
"161","2007-08-22",25
"162","2007-08-23",25
"163","2007-08-24",25
"164","2007-08-27",25
"165","2007-08-28",25
"166","2007-08-29",25
"167","2007-08-30",25
"168","2007-08-31",25
"169","2007-09-04",25
"170","2007-09-05",25
"171","2007-09-06",25
"172","2007-09-07",25
"173","2007-09-10",25
"174","2007-09-11",25
"175","2007-09-12",25
"176","2007-09-13",25
"177","2007-09-14",25.1
"178","2007-09-17",25.1
"179","2007-09-18",25.1
"180","2007-09-19",25.1
"181","2007-09-20",25.1
"182","2007-09-21",25
"183","2007-09-24",25
"184","2007-09-25",25
"185","2007-09-26",25
"186","2007-09-27",25
"187","2007-09-28",25
"188","2007-10-01",25
"189","2007-10-02",25
"190","2007-10-03",25
"191","2007-10-04",25
"192","2007-10-05",25
"193","2007-10-08",25
"194","2007-10-09",25
"195","2007-10-10",25
"196","2007-10-11",25
"197","2007-10-12",25
"198","2007-10-15",25
"199","2007-10-16",25
"200","2007-10-17",25
"201","2007-10-18",25
"202","2007-10-19",25
"203","2007-10-22",25
"204","2007-10-23",25
"205","2007-10-24",25.5
"206","2007-10-25",25.5
"207","2007-10-26",25
"208","2007-10-29",25
"209","2007-10-30",25
"210","2007-10-31",25
"211","2007-11-01",25
"212","2007-11-02",25
"213","2007-11-05",25
"214","2007-11-06",25
"215","2007-11-07",25
"216","2007-11-08",25
"217","2007-11-09",25
"218","2007-11-12",25.01
"219","2007-11-13",25.940001
"220","2007-11-14",25.469999
"221","2007-11-15",25.860001
"222","2007-11-16",25
"223","2007-11-19",25.02
"224","2007-11-20",25
"225","2007-11-21",25
"226","2007-11-23",25
"227","2007-11-26",25
"228","2007-11-27",25
"229","2007-11-28",25
"230","2007-11-29",25
"231","2007-11-30",25.49
"232","2007-12-03",25
"233","2007-12-04",25
"234","2007-12-05",25
"235","2007-12-06",25
"236","2007-12-07",25
"237","2007-12-10",25
"238","2007-12-11",25
"239","2007-12-12",25
"240","2007-12-13",25
"241","2007-12-14",25
"242","2007-12-17",25
"243","2007-12-18",25
"244","2007-12-19",25
"245","2007-12-20",25
"246","2007-12-21",25
"247","2007-12-24",25
"248","2007-12-26",25
"249","2007-12-27",25.5
"250","2007-12-28",25.5
"251","2007-12-31",25.5
"252","2008-01-02",25
"253","2008-01-03",25
"254","2008-01-04",25
"255","2008-01-07",25
"256","2008-01-08",25.74
"257","2008-01-09",25
"258","2008-01-10",25.75
"259","2008-01-11",25
"260","2008-01-14",25
"261","2008-01-15",25
"262","2008-01-16",25
"263","2008-01-17",25
"264","2008-01-18",25
"265","2008-01-22",25
"266","2008-01-23",25.75
"267","2008-01-24",25
"268","2008-01-25",25
"269","2008-01-28",25
"270","2008-01-29",25
"271","2008-01-30",25
"272","2008-01-31",26.440001
"273","2008-02-01",26.440001
"274","2008-02-04",25.049999
"275","2008-02-05",25.049999
"276","2008-02-06",25.049999
"277","2008-02-07",25.049999
"278","2008-02-08",25.049999
"279","2008-02-11",26.440001
"280","2008-02-12",26.65
"281","2008-02-13",25.780001
"282","2008-02-14",25.780001
"283","2008-02-15",25.780001
"284","2008-02-19",25
"285","2008-02-20",25.059999
"286","2008-02-21",25
"287","2008-02-22",25
"288","2008-02-25",25
"289","2008-02-26",25
"290","2008-02-27",25
"291","2008-02-28",25
"292","2008-02-29",25
"293","2008-03-03",25
"294","2008-03-04",25
"295","2008-03-05",25
"296","2008-03-06",25
"297","2008-03-07",25
"298","2008-03-10",25
"299","2008-03-11",25
"300","2008-03-12",25
"301","2008-03-13",25
"302","2008-03-14",25
"303","2008-03-17",25
"304","2008-03-18",25
"305","2008-03-19",25
"306","2008-03-20",25
"307","2008-03-24",25
"308","2008-03-25",25
"309","2008-03-26",25
"310","2008-03-27",25
"311","2008-03-28",25
"312","2008-03-31",25.01
"313","2008-04-01",25
"314","2008-04-02",25
"315","2008-04-03",25
"316","2008-04-04",25
"317","2008-04-07",25
"318","2008-04-08",25
"319","2008-04-09",25
"320","2008-04-10",25.01
"321","2008-04-11",25.1
"322","2008-04-14",25
"323","2008-04-15",25
"324","2008-04-16",25
"325","2008-04-17",25
"326","2008-04-18",25
"327","2008-04-21",26.25
"328","2008-04-22",25
"329","2008-04-23",25.25
"330","2008-04-24",25
"331","2008-04-25",25.049999
"332","2008-04-28",25.049999
"333","2008-04-29",25.049999
"334","2008-04-30",25.049999
"335","2008-05-01",25.049999
"336","2008-05-02",25
"337","2008-05-05",25
"338","2008-05-06",25
"339","2008-05-07",25
"340","2008-05-08",25
"341","2008-05-09",25
"342","2008-05-12",25
"343","2008-05-13",25
"344","2008-05-14",25
"345","2008-05-15",25
"346","2008-05-16",25
"347","2008-05-19",25
"348","2008-05-20",25
"349","2008-05-21",25
"350","2008-05-22",25
"351","2008-05-23",25
"352","2008-05-27",25
"353","2008-05-28",25.02
"354","2008-05-29",25
"355","2008-05-30",25.1
"356","2008-06-02",25.1
"357","2008-06-03",25.1
"358","2008-06-04",25.1
"359","2008-06-05",25
"360","2008-06-06",25
"361","2008-06-09",25
"362","2008-06-10",25.65
"363","2008-06-11",25.65
"364","2008-06-12",25
"365","2008-06-13",25
"366","2008-06-16",25
"367","2008-06-17",25
"368","2008-06-18",25
"369","2008-06-19",25
"370","2008-06-20",25
"371","2008-06-23",25
"372","2008-06-24",25
"373","2008-06-25",25
"374","2008-06-26",25
"375","2008-06-27",25
"376","2008-06-30",25
"377","2008-07-01",25
"378","2008-07-02",24.5
"379","2008-07-03",24.5
"380","2008-07-07",24.5
"381","2008-07-08",24.5
"382","2008-07-09",24.5
"383","2008-07-10",24.5
"384","2008-07-11",24.5
"385","2008-07-14",24.5
"386","2008-07-15",24.5
"387","2008-07-16",25.1
"388","2008-07-17",25.1
"389","2008-07-18",24.5
"390","2008-07-21",24.5
"391","2008-07-22",24.5
"392","2008-07-23",24.5
"393","2008-07-24",24
"394","2008-07-25",24
"395","2008-07-28",25.5
"396","2008-07-29",25.5
"397","2008-07-30",25.5
"398","2008-07-31",23.049999
"399","2008-08-01",23
"400","2008-08-04",22.5
"401","2008-08-05",22.1
"402","2008-08-06",23.940001
"403","2008-08-07",23.940001
"404","2008-08-08",23.940001
"405","2008-08-11",24
"406","2008-08-12",24
"407","2008-08-13",24
"408","2008-08-14",24
"409","2008-08-15",23.799999
"410","2008-08-18",23.790001
"411","2008-08-19",24
"412","2008-08-20",23.879999
"413","2008-08-21",24
"414","2008-08-22",24
"415","2008-08-25",24
"416","2008-08-26",22.5
"417","2008-08-27",22.5
"418","2008-08-28",22.5
"419","2008-08-29",22.5
"420","2008-09-02",22.5
"421","2008-09-03",22.5
"422","2008-09-04",22
"423","2008-09-05",22
"424","2008-09-08",22
"425","2008-09-09",21.549999
"426","2008-09-10",22.5
"427","2008-09-11",21.559999
"428","2008-09-12",21.559999
"429","2008-09-15",22.33
"430","2008-09-16",20.049999
"431","2008-09-17",20
"432","2008-09-18",23
"433","2008-09-19",22
"434","2008-09-22",20.549999
"435","2008-09-23",20.549999
"436","2008-09-24",20.549999
"437","2008-09-25",20.549999
"438","2008-09-26",20.549999
"439","2008-09-29",20.549999
"440","2008-09-30",20.549999
"441","2008-10-01",21.200001
"442","2008-10-02",21.200001
"443","2008-10-03",21.200001
"444","2008-10-06",21
"445","2008-10-07",21
"446","2008-10-08",20.6
"447","2008-10-09",20.6
"448","2008-10-10",19.25
"449","2008-10-13",19.75
"450","2008-10-14",21
"451","2008-10-15",21
"452","2008-10-16",21
"453","2008-10-17",21
"454","2008-10-20",21
"455","2008-10-21",20
"456","2008-10-22",20
"457","2008-10-23",20
"458","2008-10-24",20
"459","2008-10-27",18.450001
"460","2008-10-28",18.450001
"461","2008-10-29",19
"462","2008-10-30",19
"463","2008-10-31",19
"464","2008-11-03",20
"465","2008-11-04",17.65
"466","2008-11-05",18.01
"467","2008-11-06",18.01
"468","2008-11-07",19.5
"469","2008-11-10",19
"470","2008-11-11",19.9
"471","2008-11-12",19.9
"472","2008-11-13",19
"473","2008-11-14",19.35
"474","2008-11-17",19.35
"475","2008-11-18",19
"476","2008-11-19",19
"477","2008-11-20",19
"478","2008-11-21",19.23
"479","2008-11-24",19.23
"480","2008-11-25",19.07
"481","2008-11-26",19.07
"482","2008-11-28",19.07
"483","2008-12-01",19.07
"484","2008-12-02",19
"485","2008-12-03",19
"486","2008-12-04",19
"487","2008-12-05",19
"488","2008-12-08",19
"489","2008-12-09",19
"490","2008-12-10",19
"491","2008-12-11",19
"492","2008-12-12",19
"493","2008-12-15",19
"494","2008-12-16",19.01
"495","2008-12-17",20.24
"496","2008-12-18",20.24
"497","2008-12-19",19
"498","2008-12-22",19
"499","2008-12-23",19
"500","2008-12-24",19.76
"501","2008-12-26",18.540001
"502","2008-12-29",18.700001
"503","2008-12-30",18.700001
"504","2008-12-31",18
"505","2009-01-02",18
"506","2009-01-05",19.870001
"507","2009-01-06",19.870001
"508","2009-01-07",19.870001
"509","2009-01-08",19.870001
"510","2009-01-09",19.870001
"511","2009-01-12",19.469999
"512","2009-01-13",19
"513","2009-01-14",19.110001
"514","2009-01-15",19.110001
"515","2009-01-16",19.25
"516","2009-01-20",19.25
"517","2009-01-21",19.25
"518","2009-01-22",19.25
"519","2009-01-23",19.25
"520","2009-01-26",19.25
"521","2009-01-27",19.25
"522","2009-01-28",19.25
"523","2009-01-29",18.85
"524","2009-01-30",18.85
"525","2009-02-02",18.85
"526","2009-02-03",18.85
"527","2009-02-04",18.85
"528","2009-02-05",18.85
"529","2009-02-06",18.85
"530","2009-02-09",18.85
"531","2009-02-10",19.5
"532","2009-02-11",19
"533","2009-02-12",19
"534","2009-02-13",20.98
"535","2009-02-17",20.98
"536","2009-02-18",20.98
"537","2009-02-19",20.98
"538","2009-02-20",20.98
"539","2009-02-23",19
"540","2009-02-24",19
"541","2009-02-25",19
"542","2009-02-26",20
"543","2009-02-27",20
"544","2009-03-02",20
"545","2009-03-03",19.25
"546","2009-03-04",19.25
"547","2009-03-05",20.049999
"548","2009-03-06",20.049999
"549","2009-03-09",20
"550","2009-03-10",20
"551","2009-03-11",20.6
"552","2009-03-12",20.25
"553","2009-03-13",20.25
"554","2009-03-16",21
"555","2009-03-17",21
"556","2009-03-18",22.290001
"557","2009-03-19",21
"558","2009-03-20",21
"559","2009-03-23",21.25
"560","2009-03-24",21.25
"561","2009-03-25",21.25
"562","2009-03-26",21.25
"563","2009-03-27",21.25
"564","2009-03-30",21.25
"565","2009-03-31",21
"566","2009-04-01",22
"567","2009-04-02",22
"568","2009-04-03",22.6
"569","2009-04-06",21.299999
"570","2009-04-07",22.549999
"571","2009-04-08",22.549999
"572","2009-04-09",22.549999
"573","2009-04-13",22.35
"574","2009-04-14",22.6
"575","2009-04-15",21.549999
"576","2009-04-16",21.549999
"577","2009-04-17",21.549999
"578","2009-04-20",22.35
"579","2009-04-21",21.5
"580","2009-04-22",22.52
"581","2009-04-23",21.549999
"582","2009-04-24",21.549999
"583","2009-04-27",21.5
"584","2009-04-28",21.67
"585","2009-04-29",22.1
"586","2009-04-30",22.35
"587","2009-05-01",21.76
"588","2009-05-04",21.76
"589","2009-05-05",21.76
"590","2009-05-06",21.76
"591","2009-05-07",23.49
"592","2009-05-08",23.49
"593","2009-05-11",22.75
"594","2009-05-12",22.75
"595","2009-05-13",23.75
"596","2009-05-14",23.75
"597","2009-05-15",22.08
"598","2009-05-18",22
"599","2009-05-19",22
"600","2009-05-20",23
"601","2009-05-21",22.25
"602","2009-05-22",23
"603","2009-05-26",23.860001
"604","2009-05-27",24.299999
"605","2009-05-28",23
"606","2009-05-29",23
"607","2009-06-01",23.040001
"608","2009-06-02",23
"609","2009-06-03",23.52
"610","2009-06-04",24
"611","2009-06-05",24.719999
"612","2009-06-08",25
"613","2009-06-09",27.49
"614","2009-06-10",27.4
"615","2009-06-11",27.4
"616","2009-06-12",27.25
"617","2009-06-15",30
"618","2009-06-16",30.450001
"619","2009-06-17",30.24
"620","2009-06-18",29.76
"621","2009-06-19",29.65
"622","2009-06-22",29.450001
"623","2009-06-23",28.620001
"624","2009-06-24",29.41
"625","2009-06-25",30.360001
"626","2009-06-26",32.279999
"627","2009-06-29",30
"628","2009-06-30",29.34
"629","2009-07-01",30.25
"630","2009-07-02",29.24
"631","2009-07-06",30.25
"632","2009-07-07",29.5
"633","2009-07-08",29.32
"634","2009-07-09",29.59
"635","2009-07-10",29.629999
"636","2009-07-13",29.9
"637","2009-07-14",29.75
"638","2009-07-15",29.709999
"639","2009-07-16",29.5
"640","2009-07-17",29.610001
"641","2009-07-20",29.540001
"642","2009-07-21",29.549999
"643","2009-07-22",29.5
"644","2009-07-23",29.52
"645","2009-07-24",29.530001
"646","2009-07-27",29.5
"647","2009-07-28",29.549999
"648","2009-07-29",29.389999
"649","2009-07-30",29.559999
"650","2009-07-31",29.459999
"651","2009-08-03",29.49
"652","2009-08-04",29.5
"653","2009-08-05",29.549999
"654","2009-08-06",29.549999
"655","2009-08-07",29.389999
"656","2009-08-10",29.65
"657","2009-08-11",29.4
"658","2009-08-12",29.799999
"659","2009-08-13",29.690001
"660","2009-08-14",29.549999
"661","2009-08-17",29.57
"662","2009-08-18",29.74
"663","2009-08-19",29.65
"664","2009-08-20",29.67
"665","2009-08-21",29.52
"666","2009-08-24",29.23
"667","2009-08-25",29.290001
"668","2009-08-26",29.35
"669","2009-08-27",29.59
"670","2009-08-28",29.27
"671","2009-08-31",28.92
"672","2009-09-01",27.860001
"673","2009-09-02",27.18
"674","2009-09-03",26.459999
"675","2009-09-04",26.52
"676","2009-09-08",26.540001
"677","2009-09-09",26.33
"678","2009-09-10",26.219999
"679","2009-09-11",25.790001
"680","2009-09-14",26.74
"681","2009-09-15",26.27
"682","2009-09-16",26.290001
"683","2009-09-17",26.77
"684","2009-09-18",26.58
"685","2009-09-21",26.15
"686","2009-09-22",26.610001
"687","2009-09-23",25.91
"688","2009-09-24",26.110001
"689","2009-09-25",26.33
"690","2009-09-28",26.5
"691","2009-09-29",26.57
"692","2009-09-30",26.5
"693","2009-10-01",26.040001
"694","2009-10-02",26.02
"695","2009-10-05",26.129999
"696","2009-10-06",26.58
"697","2009-10-07",26.15
"698","2009-10-08",26.459999
"699","2009-10-09",26.33
"700","2009-10-12",26.1
"701","2009-10-13",26.1
"702","2009-10-14",26.49
"703","2009-10-15",26.76
"704","2009-10-16",26.1
"705","2009-10-19",26.200001
"706","2009-10-20",25.879999
"707","2009-10-21",25.66
"708","2009-10-22",25.34
"709","2009-10-23",24.629999
"710","2009-10-26",23.84
"711","2009-10-27",23.25
"712","2009-10-28",22.99
"713","2009-10-29",22.5
"714","2009-10-30",22.15
"715","2009-11-02",22
"716","2009-11-03",21.860001
"717","2009-11-04",21.65
"718","2009-11-05",21.24
"719","2009-11-06",21.450001
"720","2009-11-09",22.299999
"721","2009-11-10",23.01
"722","2009-11-11",23.120001
"723","2009-11-12",21.969999
"724","2009-11-13",20.700001
"725","2009-11-16",21.059999
"726","2009-11-17",21.870001
"727","2009-11-18",21.780001
"728","2009-11-19",21.030001
"729","2009-11-20",21.25
"730","2009-11-23",22.450001
"731","2009-11-24",22.18
"732","2009-11-25",22.5
"733","2009-11-27",21.76
"734","2009-11-30",22.209999
"735","2009-12-01",22.35
"736","2009-12-02",22.129999
"737","2009-12-03",21.790001
"738","2009-12-04",21.969999
"739","2009-12-07",22.370001
"740","2009-12-08",22.24
"741","2009-12-09",24.27
"742","2009-12-10",24.08
"743","2009-12-11",23.940001
"744","2009-12-14",23.52
"745","2009-12-15",23.049999
"746","2009-12-16",22.42
"747","2009-12-17",22.200001
"748","2009-12-18",22.26
"749","2009-12-21",22.280001
"750","2009-12-22",22.120001
"751","2009-12-23",22.309999
"752","2009-12-24",22.18
"753","2009-12-28",22.5
"754","2009-12-29",22.219999
"755","2009-12-30",22.360001
"756","2009-12-31",22.030001
"757","2010-01-04",22.35
"758","2010-01-05",21.969999
"759","2010-01-06",21.51
"760","2010-01-07",21.15
"761","2010-01-08",20.879999
"762","2010-01-11",20.93
"763","2010-01-12",20.549999
"764","2010-01-13",20.790001
"765","2010-01-14",20.58
"766","2010-01-15",20.5
"767","2010-01-19",20.719999
"768","2010-01-20",20.620001
"769","2010-01-21",20.49
"770","2010-01-22",20.6
"771","2010-01-25",20.379999
"772","2010-01-26",19.5
"773","2010-01-27",19.58
"774","2010-01-28",19.4
"775","2010-01-29",19.280001
"776","2010-02-01",19.540001
"777","2010-02-02",19.309999
"778","2010-02-03",19
"779","2010-02-04",18.9
"780","2010-02-05",19.41
"781","2010-02-08",19.299999
"782","2010-02-09",20.1
"783","2010-02-10",20.01
"784","2010-02-11",20.57
"785","2010-02-12",20.719999
"786","2010-02-16",21.370001
"787","2010-02-17",21.65
"788","2010-02-18",22.209999
"789","2010-02-19",23.200001
"790","2010-02-22",23.35
"791","2010-02-23",22.92
"792","2010-02-24",22.950001
"793","2010-02-25",22.5
"794","2010-02-26",22.66
"795","2010-03-01",23.290001
"796","2010-03-02",23.6
"797","2010-03-03",23.65
"798","2010-03-04",24.07
"799","2010-03-05",24.969999
"800","2010-03-08",24.84
"801","2010-03-09",24.98
"802","2010-03-10",24.99
"803","2010-03-11",24.98
"804","2010-03-12",24.59
"805","2010-03-15",24.67
"806","2010-03-16",24
"807","2010-03-17",24.41
"808","2010-03-18",24.219999
"809","2010-03-19",24.83
"810","2010-03-22",24.25
"811","2010-03-23",23.780001
"812","2010-03-24",23.610001
"813","2010-03-25",22.52
"814","2010-03-26",22.17
"815","2010-03-29",22.73
"816","2010-03-30",22.59
"817","2010-03-31",21.540001
"818","2010-04-01",21.459999
"819","2010-04-05",21.85
"820","2010-04-06",21.629999
"821","2010-04-07",21.360001
"822","2010-04-08",21.370001
"823","2010-04-09",21.58
"824","2010-04-12",21.67
"825","2010-04-13",21.34
"826","2010-04-14",21.639999
"827","2010-04-15",21.459999
"828","2010-04-16",20.950001
"829","2010-04-19",20.459999
"830","2010-04-20",20.57
"831","2010-04-21",20.620001
"832","2010-04-22",20.49
"833","2010-04-23",20.84
"834","2010-04-26",20.940001
"835","2010-04-27",20.379999
"836","2010-04-28",20.49
"837","2010-04-29",21.17
"838","2010-04-30",20.84
"839","2010-05-03",20.66
"840","2010-05-04",20.799999
"841","2010-05-05",19.93
"842","2010-05-06",19.6
"843","2010-05-07",19.57
"844","2010-05-10",20.780001
"845","2010-05-11",19.99
"846","2010-05-12",21
"847","2010-05-13",20.57
"848","2010-05-14",20.309999
"849","2010-05-17",20.209999
"850","2010-05-18",20.66
"851","2010-05-19",21.32
"852","2010-05-20",19.5
"853","2010-05-21",20.190001
"854","2010-05-24",19.809999
"855","2010-05-25",19.57
"856","2010-05-26",19.969999
"857","2010-05-27",20.26
"858","2010-05-28",20.290001
"859","2010-06-01",19.4
"860","2010-06-02",20.07
"861","2010-06-03",19.309999
"862","2010-06-04",18.25
"863","2010-06-07",18.389999
"864","2010-06-08",17.809999
"865","2010-06-09",17.709999
"866","2010-06-10",17.709999
"867","2010-06-11",17.860001
"868","2010-06-14",17.59
"869","2010-06-15",18.379999
"870","2010-06-16",18.26
"871","2010-06-17",18.91
"872","2010-06-18",19.110001
"873","2010-06-21",18.32
"874","2010-06-22",18.620001
"875","2010-06-23",18.52
"876","2010-06-24",17.610001
"877","2010-06-25",17.129999
"878","2010-06-28",16.84
"879","2010-06-29",16.5
"880","2010-06-30",16.469999
"881","2010-07-01",16.48
"882","2010-07-02",16.66
"883","2010-07-06",16.85
"884","2010-07-07",16.889999
"885","2010-07-08",16.85
"886","2010-07-09",16.92
"887","2010-07-12",17.040001
"888","2010-07-13",17.040001
"889","2010-07-14",17.129999
"890","2010-07-15",17.049999
"891","2010-07-16",16.91
"892","2010-07-19",17
"893","2010-07-20",16.99
"894","2010-07-21",17.299999
"895","2010-07-22",17.940001
"896","2010-07-23",18.41
"897","2010-07-26",19.52
"898","2010-07-27",18.959999
"899","2010-07-28",19.01
"900","2010-07-29",20.32
"901","2010-07-30",21.24
"902","2010-08-02",20.290001
"903","2010-08-03",19.75
"904","2010-08-04",19.59
"905","2010-08-05",19.690001
"906","2010-08-06",19.559999
"907","2010-08-09",19.73
"908","2010-08-10",19.73
"909","2010-08-11",19.610001
"910","2010-08-12",19.540001
"911","2010-08-13",19.690001
"912","2010-08-16",19.27
"913","2010-08-17",19.42
"914","2010-08-18",19.66
"915","2010-08-19",19.27
"916","2010-08-20",19.75
"917","2010-08-23",19.52
"918","2010-08-24",19.77
"919","2010-08-25",19.5
"920","2010-08-26",19.629999
"921","2010-08-27",19.5
"922","2010-08-30",19.5
"923","2010-08-31",19.790001
"924","2010-09-01",19.34
"925","2010-09-02",19.139999
"926","2010-09-03",19.200001
"927","2010-09-07",19.200001
"928","2010-09-08",19.200001
"929","2010-09-09",19.200001
"930","2010-09-10",19.200001
"931","2010-09-13",19.120001
"932","2010-09-14",19.219999
"933","2010-09-15",19.200001
"934","2010-09-16",19.719999
"935","2010-09-17",20.299999
"936","2010-09-20",19.4
"937","2010-09-21",19.4
"938","2010-09-22",19
"939","2010-09-23",19
"940","2010-09-24",19
"941","2010-09-27",19.18
"942","2010-09-28",19.450001
"943","2010-09-29",19.450001
"944","2010-09-30",19.4
"945","2010-10-01",19
"946","2010-10-04",19
"947","2010-10-05",19
"948","2010-10-06",19.200001
"949","2010-10-07",18.870001
"950","2010-10-08",18.870001
"951","2010-10-11",18.639999
"952","2010-10-12",18.639999
"953","2010-10-13",18.889999
"954","2010-10-14",18.799999
"955","2010-10-15",18.639999
"956","2010-10-18",18.639999
"957","2010-10-19",18.370001
"958","2010-10-20",18.700001
"959","2010-10-21",18.639999
"960","2010-10-22",19.16
"961","2010-10-25",19.299999
"962","2010-10-26",19.17
"963","2010-10-27",19.17
"964","2010-10-28",19.17
"965","2010-10-29",18.51
"966","2010-11-01",18.51
"967","2010-11-02",18.51
"968","2010-11-03",18.700001
"969","2010-11-04",19.26
"970","2010-11-05",19.18
"971","2010-11-08",19
"972","2010-11-09",18.75
"973","2010-11-10",19
"974","2010-11-11",19
"975","2010-11-12",19
"976","2010-11-15",19
"977","2010-11-16",19.66
"978","2010-11-17",19.110001
"979","2010-11-18",19.110001
"980","2010-11-19",19.07
"981","2010-11-22",19.4
"982","2010-11-23",19.17
"983","2010-11-24",19.17
"984","2010-11-26",19.17
"985","2010-11-29",19.17
"986","2010-11-30",19.5
"987","2010-12-01",19.5
"988","2010-12-02",20.4
"989","2010-12-03",20.299999
"990","2010-12-06",20.41
"991","2010-12-07",20.299999
"992","2010-12-08",20.1
"993","2010-12-09",19.200001
"994","2010-12-10",19.18
"995","2010-12-13",20.25
"996","2010-12-14",20.610001
"997","2010-12-15",20.610001
"998","2010-12-16",19.5
"999","2010-12-17",20
"1000","2010-12-20",19.58
"1001","2010-12-21",19.389999
"1002","2010-12-22",20.559999
"1003","2010-12-23",19.719999
"1004","2010-12-27",19.5
"1005","2010-12-28",19.43
"1006","2010-12-29",19.34
"1007","2010-12-30",20.040001
"1008","2010-12-31",19.6
"1009","2011-01-03",19.209999
"1010","2011-01-04",19.280001
"1011","2011-01-05",19.389999
"1012","2011-01-06",19.299999
"1013","2011-01-07",19.33
"1014","2011-01-10",19.34
"1015","2011-01-11",19.34
"1016","2011-01-12",19.34
"1017","2011-01-13",19.379999
"1018","2011-01-14",19.41
"1019","2011-01-18",19.4
"1020","2011-01-19",19.4
"1021","2011-01-20",19.27
"1022","2011-01-21",19.27
"1023","2011-01-24",19.67
"1024","2011-01-25",19.67
"1025","2011-01-26",19.4
"1026","2011-01-27",19.4
"1027","2011-01-28",19.4
"1028","2011-01-31",19.5
"1029","2011-02-01",19.540001
"1030","2011-02-02",19.610001
"1031","2011-02-03",19.530001
"1032","2011-02-04",19.51
"1033","2011-02-07",19.870001
"1034","2011-02-08",19.959999
"1035","2011-02-09",19.75
"1036","2011-02-10",19.75
"1037","2011-02-11",19.65
"1038","2011-02-14",19.65
"1039","2011-02-15",19.65
"1040","2011-02-16",19.75
"1041","2011-02-17",19.75
"1042","2011-02-18",19.75
"1043","2011-02-22",19.75
"1044","2011-02-23",19.75
"1045","2011-02-24",19.98
"1046","2011-02-25",20.6
"1047","2011-02-28",20.120001
"1048","2011-03-01",20.57
"1049","2011-03-02",21.01
"1050","2011-03-03",21.27
"1051","2011-03-04",22.01
"1052","2011-03-07",21.23
"1053","2011-03-08",21.030001
"1054","2011-03-09",21.030001
"1055","2011-03-10",21.030001
"1056","2011-03-11",21.030001
"1057","2011-03-14",21.27
"1058","2011-03-15",21.27
"1059","2011-03-16",22
"1060","2011-03-17",22.76
"1061","2011-03-18",21.709999
"1062","2011-03-21",22
