"","date","KN"
"72","2014-05-29",28.17
"73","2014-05-30",28.209999
"74","2014-06-02",28.65
"75","2014-06-03",28.83
"76","2014-06-04",29
"77","2014-06-05",29.639999
"78","2014-06-06",29.870001
"79","2014-06-09",30.34
"80","2014-06-10",30.34
"81","2014-06-11",30.68
"82","2014-06-12",31.219999
"83","2014-06-13",31
"84","2014-06-16",30.65
"85","2014-06-17",31.389999
"86","2014-06-18",31.379999
"87","2014-06-19",31.93
"88","2014-06-20",32.220001
"89","2014-06-23",32.48
"90","2014-06-24",31.440001
"91","2014-06-25",30.99
"92","2014-06-26",30.65
"93","2014-06-27",30.540001
"94","2014-06-30",30.74
"95","2014-07-01",31.09
"96","2014-07-02",30.110001
"97","2014-07-03",30.58
"98","2014-07-07",30.139999
"99","2014-07-08",29.93
"100","2014-07-09",29.35
"101","2014-07-10",29.780001
"102","2014-07-11",29.43
"103","2014-07-14",29.379999
"104","2014-07-15",29.25
"105","2014-07-16",29.15
"106","2014-07-17",28.879999
"107","2014-07-18",29.219999
"108","2014-07-21",29.51
"109","2014-07-22",29.93
"110","2014-07-23",30.110001
"111","2014-07-24",30.950001
"112","2014-07-25",29.629999
"113","2014-07-28",29.08
"114","2014-07-29",28.690001
"115","2014-07-30",29.549999
"116","2014-07-31",29.08
"117","2014-08-01",29.450001
"118","2014-08-04",29.780001
"119","2014-08-05",30.07
"120","2014-08-06",30.35
"121","2014-08-07",30.549999
"122","2014-08-08",31.780001
"123","2014-08-11",32.389999
"124","2014-08-12",32.529999
"125","2014-08-13",32.18
"126","2014-08-14",32.029999
"127","2014-08-15",32.060001
"128","2014-08-18",31.959999
"129","2014-08-19",31.92
"130","2014-08-20",31.969999
"131","2014-08-21",32.509998
"132","2014-08-22",32.57
"133","2014-08-25",32.610001
"134","2014-08-26",33.540001
"135","2014-08-27",33.189999
"136","2014-08-28",32.77
"137","2014-08-29",32.919998
"138","2014-09-02",32.91
"139","2014-09-03",32.09
"140","2014-09-04",31.73
"141","2014-09-05",31.309999
"142","2014-09-08",31.540001
"143","2014-09-09",30.75
"144","2014-09-10",30.110001
"145","2014-09-11",30.58
"146","2014-09-12",30.66
"147","2014-09-15",30.049999
"148","2014-09-16",30.379999
"149","2014-09-17",31.110001
"150","2014-09-18",31.940001
"151","2014-09-19",31.040001
"152","2014-09-22",30.690001
"153","2014-09-23",30.110001
"154","2014-09-24",27.74
"155","2014-09-25",26.879999
"156","2014-09-26",27.33
"157","2014-09-29",25.98
"158","2014-09-30",26.5
"159","2014-10-01",25.440001
"160","2014-10-02",25.530001
"161","2014-10-03",25.389999
"162","2014-10-06",25.49
"163","2014-10-07",24.459999
"164","2014-10-08",25.25
"165","2014-10-09",24.209999
"166","2014-10-10",22.459999
"167","2014-10-13",19.85
"168","2014-10-14",20.26
"169","2014-10-15",19.1
"170","2014-10-16",19.549999
"171","2014-10-17",18.82
"172","2014-10-20",18.709999
"173","2014-10-21",18.32
"174","2014-10-22",18.129999
"175","2014-10-23",19.290001
"176","2014-10-24",19.110001
"177","2014-10-27",18.799999
"178","2014-10-28",19.4
"179","2014-10-29",19.219999
"180","2014-10-30",19.200001
"181","2014-10-31",19.459999
"182","2014-11-03",19.67
"183","2014-11-04",19.799999
"184","2014-11-05",19.24
"185","2014-11-06",18.9
"186","2014-11-07",19.309999
"187","2014-11-10",19.360001
"188","2014-11-11",19.280001
"189","2014-11-12",19.01
"190","2014-11-13",19.65
"191","2014-11-14",19.85
"192","2014-11-17",19.370001
"193","2014-11-18",20.139999
"194","2014-11-19",20.17
"195","2014-11-20",19.91
"196","2014-11-21",20.57
"197","2014-11-24",20.969999
"198","2014-11-25",20.85
"199","2014-11-26",21.049999
"200","2014-11-28",20.889999
"201","2014-12-01",21.049999
"202","2014-12-02",20.540001
"203","2014-12-03",21.110001
"204","2014-12-04",19.969999
"205","2014-12-05",19.51
"206","2014-12-08",19.77
"207","2014-12-09",20.389999
"208","2014-12-10",20.049999
"209","2014-12-11",19.780001
"210","2014-12-12",18.809999
"211","2014-12-15",18.4
"212","2014-12-16",18.889999
"213","2014-12-17",19.43
"214","2014-12-18",19.709999
"215","2014-12-19",20.18
"216","2014-12-22",21.950001
"217","2014-12-23",23.059999
"218","2014-12-24",22.98
"219","2014-12-26",23.73
"220","2014-12-29",23.889999
"221","2014-12-30",23.76
"222","2014-12-31",23.549999
"223","2015-01-02",23
"224","2015-01-05",22.07
"225","2015-01-06",22.01
"226","2015-01-07",22.370001
"227","2015-01-08",23.559999
"228","2015-01-09",24.67
"229","2015-01-12",24.01
"230","2015-01-13",22.459999
"231","2015-01-14",22.200001
"232","2015-01-15",21.35
"233","2015-01-16",22.01
"234","2015-01-20",21.67
"235","2015-01-21",21.59
"236","2015-01-22",21.610001
"237","2015-01-23",21.120001
"238","2015-01-26",21.49
"239","2015-01-27",21.84
"240","2015-01-28",20.93
"241","2015-01-29",21.190001
"242","2015-01-30",21.209999
"243","2015-02-02",22.26
"244","2015-02-03",23.120001
"245","2015-02-04",22.299999
"246","2015-02-05",22.9
"247","2015-02-06",22.49
"248","2015-02-09",23.190001
"249","2015-02-10",23.4
"250","2015-02-11",22.76
"251","2015-02-12",21.639999
"252","2015-02-13",18.59
"253","2015-02-17",17.91
"254","2015-02-18",18.049999
"255","2015-02-19",18.24
"256","2015-02-20",19.549999
"257","2015-02-23",18.610001
"258","2015-02-24",19.07
"259","2015-02-25",19.6
"260","2015-02-26",19.25
"261","2015-02-27",19.15
"262","2015-03-02",19.48
"263","2015-03-03",19.15
"264","2015-03-04",19.540001
"265","2015-03-05",19.76
"266","2015-03-06",19.370001
"267","2015-03-09",19.629999
"268","2015-03-10",19.690001
"269","2015-03-11",19.809999
"270","2015-03-12",20.190001
"271","2015-03-13",20.290001
"272","2015-03-16",20.66
"273","2015-03-17",20.84
"274","2015-03-18",20.68
"275","2015-03-19",21.01
"276","2015-03-20",19.99
"277","2015-03-23",20.02
"278","2015-03-24",20.290001
"279","2015-03-25",19.799999
"280","2015-03-26",19.370001
"281","2015-03-27",19.41
"282","2015-03-30",19.25
"283","2015-03-31",19.27
"284","2015-04-01",18.67
"285","2015-04-02",19.610001
"286","2015-04-06",19.469999
"287","2015-04-07",19.379999
"288","2015-04-08",19.58
"289","2015-04-09",19.780001
"290","2015-04-10",20.129999
"291","2015-04-13",20.26
"292","2015-04-14",20.67
"293","2015-04-15",21.01
"294","2015-04-16",21
"295","2015-04-17",20.9
"296","2015-04-20",21.66
"297","2015-04-21",21.51
"298","2015-04-22",21.27
"299","2015-04-23",21.24
"300","2015-04-24",20.08
"301","2015-04-27",20.35
"302","2015-04-28",19.559999
"303","2015-04-29",19.93
"304","2015-04-30",19.17
"305","2015-05-01",19.030001
"306","2015-05-04",19.15
"307","2015-05-05",18.860001
"308","2015-05-06",18.190001
"309","2015-05-07",18.16
"310","2015-05-08",18.07
"311","2015-05-11",18.82
"312","2015-05-12",18.549999
"313","2015-05-13",18.620001
"314","2015-05-14",19.120001
"315","2015-05-15",19.01
"316","2015-05-18",19.129999
"317","2015-05-19",18.98
"318","2015-05-20",19.190001
"319","2015-05-21",19.370001
"320","2015-05-22",19.48
"321","2015-05-26",19.5
"322","2015-05-27",19.6
"323","2015-05-28",19.4
"324","2015-05-29",19.35
"325","2015-06-01",19.129999
"326","2015-06-02",19.48
"327","2015-06-03",19.93
"328","2015-06-04",19
"329","2015-06-05",18.84
"330","2015-06-08",18.67
"331","2015-06-09",18.200001
"332","2015-06-10",18.110001
"333","2015-06-11",18.09
"334","2015-06-12",18.27
"335","2015-06-15",18.6
"336","2015-06-16",18.52
"337","2015-06-17",19.35
"338","2015-06-18",19.25
"339","2015-06-19",19.459999
"340","2015-06-22",19.83
"341","2015-06-23",20.15
"342","2015-06-24",19.940001
"343","2015-06-25",18.93
"344","2015-06-26",18.469999
"345","2015-06-29",18.440001
"346","2015-06-30",18.1
"347","2015-07-01",18.549999
"348","2015-07-02",18.530001
"349","2015-07-06",18.18
"350","2015-07-07",18.040001
"351","2015-07-08",17.84
"352","2015-07-09",18.110001
"353","2015-07-10",18.49
"354","2015-07-13",19
"355","2015-07-14",18.879999
"356","2015-07-15",18.790001
"357","2015-07-16",18.33
"358","2015-07-17",18.280001
"359","2015-07-20",18.02
"360","2015-07-21",18.01
"361","2015-07-22",17.790001
"362","2015-07-23",17.35
"363","2015-07-24",16.889999
"364","2015-07-27",17.23
"365","2015-07-28",18.299999
"366","2015-07-29",18.51
"367","2015-07-30",18.700001
"368","2015-07-31",19.049999
"369","2015-08-03",18.85
"370","2015-08-04",18.389999
"371","2015-08-05",17.9
"372","2015-08-06",17.709999
"373","2015-08-07",17.469999
"374","2015-08-10",17.879999
"375","2015-08-11",17.389999
"376","2015-08-12",17.07
"377","2015-08-13",16.860001
"378","2015-08-14",16.77
"379","2015-08-17",16.1
"380","2015-08-18",16.139999
"381","2015-08-19",16.059999
"382","2015-08-20",15
"383","2015-08-21",14.73
"384","2015-08-24",14.14
"385","2015-08-25",13.89
"386","2015-08-26",14.76
"387","2015-08-27",15.73
"388","2015-08-28",16.280001
"389","2015-08-31",16.280001
"390","2015-09-01",16
"391","2015-09-02",16.110001
"392","2015-09-03",16.440001
"393","2015-09-04",16
"394","2015-09-08",16.84
"395","2015-09-09",16.65
"396","2015-09-10",16.49
"397","2015-09-11",16.129999
"398","2015-09-14",15.88
"399","2015-09-15",16.57
"400","2015-09-16",16.23
"401","2015-09-17",16.639999
"402","2015-09-18",16.27
"403","2015-09-21",16.620001
"404","2015-09-22",16.48
"405","2015-09-23",16.52
"406","2015-09-24",15.99
"407","2015-09-25",16.370001
"408","2015-09-28",17.610001
"409","2015-09-29",17.76
"410","2015-09-30",18.43
"411","2015-10-01",18.51
"412","2015-10-02",19.639999
"413","2015-10-05",20.219999
"414","2015-10-06",21.969999
"415","2015-10-07",21.540001
"416","2015-10-08",21.700001
"417","2015-10-09",21.23
"418","2015-10-12",21.540001
"419","2015-10-13",21.41
"420","2015-10-14",20.889999
"421","2015-10-15",21.299999
"422","2015-10-16",20.799999
"423","2015-10-19",21.09
"424","2015-10-20",20.93
"425","2015-10-21",20.549999
"426","2015-10-22",21.59
"427","2015-10-23",21.209999
"428","2015-10-26",20.870001
"429","2015-10-27",17.110001
"430","2015-10-28",16.860001
"431","2015-10-29",17.08
"432","2015-10-30",16.66
"433","2015-11-02",17.73
"434","2015-11-03",18.24
"435","2015-11-04",17.620001
"436","2015-11-05",17.25
"437","2015-11-06",17.84
"438","2015-11-09",17.450001
"439","2015-11-10",16.129999
"440","2015-11-11",16.030001
"441","2015-11-12",15.4
"442","2015-11-13",15.4
"443","2015-11-16",16.02
"444","2015-11-17",15.52
"445","2015-11-18",15.65
"446","2015-11-19",15.48
"447","2015-11-20",15.85
"448","2015-11-23",15.85
"449","2015-11-24",15.98
"450","2015-11-25",16.09
"451","2015-11-27",16.1
"452","2015-11-30",16.469999
"453","2015-12-01",16.34
"454","2015-12-02",16.290001
"455","2015-12-03",15.62
"456","2015-12-04",16
"457","2015-12-07",15.69
"458","2015-12-08",15.61
"459","2015-12-09",15.09
"460","2015-12-10",15.55
"461","2015-12-11",15.1
"462","2015-12-14",14.43
"463","2015-12-15",14.28
"464","2015-12-16",13.9
"465","2015-12-17",13.08
"466","2015-12-18",12.88
"467","2015-12-21",13.19
"468","2015-12-22",13.66
"469","2015-12-23",13.8
"470","2015-12-24",13.92
"471","2015-12-28",13.7
"472","2015-12-29",13.7
"473","2015-12-30",13.71
"474","2015-12-31",13.33
"475","2016-01-04",14.04
"476","2016-01-05",13.43
"477","2016-01-06",13.25
"478","2016-01-07",12.75
"479","2016-01-08",12.67
"480","2016-01-11",12.1
"481","2016-01-12",11.55
"482","2016-01-13",11.78
"483","2016-01-14",12.33
"484","2016-01-15",11.54
"485","2016-01-19",11.41
"486","2016-01-20",11.47
"487","2016-01-21",12.22
"488","2016-01-22",12.52
"489","2016-01-25",12.27
"490","2016-01-26",12.61
"491","2016-01-27",12.13
"492","2016-01-28",12.16
"493","2016-01-29",13.6
"494","2016-02-01",13.13
"495","2016-02-02",12.6
"496","2016-02-03",12.8
"497","2016-02-04",13.18
"498","2016-02-05",12.88
"499","2016-02-08",11.97
"500","2016-02-09",11.88
"501","2016-02-10",12.15
"502","2016-02-11",11.61
"503","2016-02-12",9.98
"504","2016-02-16",10.81
"505","2016-02-17",11.02
"506","2016-02-18",11.09
"507","2016-02-19",11.11
"508","2016-02-22",11.74
"509","2016-02-23",11.06
"510","2016-02-24",11.24
"511","2016-02-25",11.51
"512","2016-02-26",11.41
"513","2016-02-29",11.38
"514","2016-03-01",11.4
"515","2016-03-02",11.84
"516","2016-03-03",12.09
"517","2016-03-04",12.24
"518","2016-03-07",12.5
"519","2016-03-08",12.5
"520","2016-03-09",12.61
"521","2016-03-10",12.69
"522","2016-03-11",13.04
"523","2016-03-14",12.81
"524","2016-03-15",12.4
"525","2016-03-16",12.81
"526","2016-03-17",13.13
"527","2016-03-18",13.6
"528","2016-03-21",13.59
"529","2016-03-22",13.73
"530","2016-03-23",12.65
"531","2016-03-24",12.71
"532","2016-03-28",12.68
"533","2016-03-29",13.08
"534","2016-03-30",13.22
"535","2016-03-31",13.18
"536","2016-04-01",13.11
"537","2016-04-04",12.83
"538","2016-04-05",12.4
"539","2016-04-06",12.78
"540","2016-04-07",12.31
"541","2016-04-08",12.48
"542","2016-04-11",12.39
"543","2016-04-12",12.5
"544","2016-04-13",12.74
"545","2016-04-14",13.46
"546","2016-04-15",13.55
"547","2016-04-18",13.54
"548","2016-04-19",13.13
"549","2016-04-20",13.25
"550","2016-04-21",13.2
"551","2016-04-22",14.28
"552","2016-04-25",13.01
"553","2016-04-26",14.95
"554","2016-04-27",15.01
"555","2016-04-28",13.4
"556","2016-04-29",13.37
"557","2016-05-02",13.26
"558","2016-05-03",13.42
"559","2016-05-04",13.18
"560","2016-05-05",13.23
"561","2016-05-06",13.16
"562","2016-05-09",12.98
"563","2016-05-10",13.15
"564","2016-05-11",13.06
"565","2016-05-12",12.27
"566","2016-05-13",12.46
"567","2016-05-16",12.46
"568","2016-05-17",12.6
"569","2016-05-18",12.81
"570","2016-05-19",12.58
"571","2016-05-20",12.83
"572","2016-05-23",13.16
"573","2016-05-24",13.44
"574","2016-05-25",13.89
"575","2016-05-26",14.07
"576","2016-05-27",14.2
"577","2016-05-31",14.62
"578","2016-06-01",14.77
"579","2016-06-02",15.23
"580","2016-06-03",15.34
"581","2016-06-06",15.63
"582","2016-06-07",15.72
"583","2016-06-08",15.82
"584","2016-06-09",15.55
"585","2016-06-10",15
"586","2016-06-13",14.99
"587","2016-06-14",15.05
"588","2016-06-15",14.98
"589","2016-06-16",15.07
"590","2016-06-17",15.19
"591","2016-06-20",15.25
"592","2016-06-21",15.03
"593","2016-06-22",14.94
"594","2016-06-23",15.48
"595","2016-06-24",14
"596","2016-06-27",13.14
"597","2016-06-28",13.3
"598","2016-06-29",13.52
"599","2016-06-30",13.68
"600","2016-07-01",13.68
"601","2016-07-05",12.87
"602","2016-07-06",12.93
"603","2016-07-07",13.32
"604","2016-07-08",14.17
"605","2016-07-11",14.51
"606","2016-07-12",15.07
"607","2016-07-13",15.11
"608","2016-07-14",15.54
"609","2016-07-15",15.5
"610","2016-07-18",15.8
"611","2016-07-19",15.65
"612","2016-07-20",15.8
"613","2016-07-21",15.71
"614","2016-07-22",15.76
"615","2016-07-25",15.73
"616","2016-07-26",16.200001
"617","2016-07-27",14.1
"618","2016-07-28",13.56
"619","2016-07-29",13.44
"620","2016-08-01",13.47
"621","2016-08-02",12.95
"622","2016-08-03",13.11
"623","2016-08-04",13.27
"624","2016-08-05",13.84
"625","2016-08-08",13.81
"626","2016-08-09",13.75
"627","2016-08-10",13.65
"628","2016-08-11",13.7
"629","2016-08-12",13.92
"630","2016-08-15",14.37
"631","2016-08-16",14.06
"632","2016-08-17",13.74
"633","2016-08-18",13.87
"634","2016-08-19",14.14
"635","2016-08-22",13.96
"636","2016-08-23",14.35
"637","2016-08-24",13.97
"638","2016-08-25",13.82
"639","2016-08-26",13.84
"640","2016-08-29",13.95
"641","2016-08-30",13.9
"642","2016-08-31",13.9
"643","2016-09-01",13.95
"644","2016-09-02",14.1
"645","2016-09-06",13.78
"646","2016-09-07",13.74
"647","2016-09-08",14.29
"648","2016-09-09",13.77
"649","2016-09-12",14.23
"650","2016-09-13",13.93
"651","2016-09-14",14.14
"652","2016-09-15",14.69
"653","2016-09-16",14.11
"654","2016-09-19",14.37
"655","2016-09-20",13.96
"656","2016-09-21",14.01
"657","2016-09-22",14.4
"658","2016-09-23",14.04
"659","2016-09-26",13.62
"660","2016-09-27",13.78
"661","2016-09-28",13.78
"662","2016-09-29",13.67
"663","2016-09-30",14.05
"664","2016-10-03",14.13
"665","2016-10-04",14.29
"666","2016-10-05",14.4
"667","2016-10-06",14.32
"668","2016-10-07",14.2
"669","2016-10-10",14.63
"670","2016-10-11",14.28
"671","2016-10-12",14.32
"672","2016-10-13",14.08
"673","2016-10-14",13.91
"674","2016-10-17",14.04
"675","2016-10-18",14.6
"676","2016-10-19",14.73
"677","2016-10-20",14.92
"678","2016-10-21",14.83
"679","2016-10-24",15.12
"680","2016-10-25",15.36
"681","2016-10-26",14.88
"682","2016-10-27",14.67
"683","2016-10-28",14.57
"684","2016-10-31",14.94
"685","2016-11-01",14.64
"686","2016-11-02",14.38
"687","2016-11-03",14.17
"688","2016-11-04",14.26
"689","2016-11-07",14.94
"690","2016-11-08",14.8
"691","2016-11-09",15.1
"692","2016-11-10",15.2
"693","2016-11-11",15.64
"694","2016-11-14",15.9
"695","2016-11-15",16.110001
"696","2016-11-16",15.92
"697","2016-11-17",16.049999
"698","2016-11-18",16.209999
"699","2016-11-21",16.34
"700","2016-11-22",16.459999
"701","2016-11-23",16.629999
"702","2016-11-25",16.870001
"703","2016-11-28",16.25
"704","2016-11-29",15.98
"705","2016-11-30",16.030001
"706","2016-12-01",15.1
"707","2016-12-02",15.29
"708","2016-12-05",15.71
"709","2016-12-06",16.059999
"710","2016-12-07",16.389999
"711","2016-12-08",16.91
"712","2016-12-09",17.049999
"713","2016-12-12",17.1
"714","2016-12-13",16.690001
"715","2016-12-14",16.629999
"716","2016-12-15",16.690001
"717","2016-12-16",16.75
"718","2016-12-19",16.99
"719","2016-12-20",16.98
"720","2016-12-21",17.07
"721","2016-12-22",17.120001
"722","2016-12-23",17.110001
"723","2016-12-27",17.360001
"724","2016-12-28",17.059999
"725","2016-12-29",16.950001
"726","2016-12-30",16.709999
"727","2017-01-03",16.75
"728","2017-01-04",16.950001
"729","2017-01-05",16.549999
"730","2017-01-06",16.41
"731","2017-01-09",16.27
"732","2017-01-10",16.66
"733","2017-01-11",16.82
"734","2017-01-12",17.219999
"735","2017-01-13",17.48
"736","2017-01-17",17.35
"737","2017-01-18",17.6
"738","2017-01-19",17.049999
"739","2017-01-20",17.34
"740","2017-01-23",17.66
"741","2017-01-24",18
"742","2017-01-25",17.9
"743","2017-01-26",17.879999
"744","2017-01-27",18
"745","2017-01-30",17.870001
"746","2017-01-31",18.02
"747","2017-02-01",18.110001
"748","2017-02-02",17.92
"749","2017-02-03",18.200001
"750","2017-02-06",17.98
"751","2017-02-07",18.75
"752","2017-02-08",18.59
"753","2017-02-09",18.639999
"754","2017-02-10",18.700001
"755","2017-02-13",18.92
"756","2017-02-14",19.26
"757","2017-02-15",19.42
"758","2017-02-16",19.280001
"759","2017-02-17",19.42
"760","2017-02-21",19.49
"761","2017-02-22",19.32
"762","2017-02-23",19
"763","2017-02-24",18.66
"764","2017-02-27",19.139999
"765","2017-02-28",18.93
"766","2017-03-01",19.379999
"767","2017-03-02",18.790001
"768","2017-03-03",18.690001
"769","2017-03-06",18.34
"770","2017-03-07",18.33
"771","2017-03-08",18.24
"772","2017-03-09",18.02
"773","2017-03-10",18.33
"774","2017-03-13",18.35
"775","2017-03-14",18.57
"776","2017-03-15",18.709999
"777","2017-03-16",18.99
"778","2017-03-17",19.120001
"779","2017-03-20",19.219999
"780","2017-03-21",18.280001
"781","2017-03-22",18.549999
"782","2017-03-23",18.809999
"783","2017-03-24",18.75
"784","2017-03-27",18.639999
"785","2017-03-28",19.040001
"786","2017-03-29",18.790001
"787","2017-03-30",19.02
"788","2017-03-31",18.950001
"789","2017-04-03",18.6
"790","2017-04-04",18.75
"791","2017-04-05",18.549999
"792","2017-04-06",18.620001
"793","2017-04-07",18.860001
"794","2017-04-10",18.690001
"795","2017-04-11",18.85
"796","2017-04-12",18.49
"797","2017-04-13",18.51
"798","2017-04-17",18.92
"799","2017-04-18",19.07
"800","2017-04-19",19.059999
"801","2017-04-20",19.33
"802","2017-04-21",18.92
"803","2017-04-24",19.549999
"804","2017-04-25",19.549999
"805","2017-04-26",19.59
"806","2017-04-27",17.98
"807","2017-04-28",17.73
"808","2017-05-01",17.790001
"809","2017-05-02",17.549999
"810","2017-05-03",17.540001
"811","2017-05-04",17.620001
"812","2017-05-05",17.870001
"813","2017-05-08",17.84
"814","2017-05-09",17.870001
"815","2017-05-10",17.68
"816","2017-05-11",17.629999
"817","2017-05-12",17.639999
"818","2017-05-15",18.34
"819","2017-05-16",18.52
"820","2017-05-17",17.25
"821","2017-05-18",17.360001
"822","2017-05-19",17.690001
"823","2017-05-22",17.65
"824","2017-05-23",17.530001
"825","2017-05-24",17.58
"826","2017-05-25",17.41
"827","2017-05-26",16.950001
"828","2017-05-30",17.040001
"829","2017-05-31",17.129999
"830","2017-06-01",17.6
"831","2017-06-02",18.02
"832","2017-06-05",17.629999
"833","2017-06-06",18.200001
"834","2017-06-07",17.85
"835","2017-06-08",18.68
"836","2017-06-09",18.6
"837","2017-06-12",18.290001
"838","2017-06-13",17.809999
"839","2017-06-14",17.639999
"840","2017-06-15",17.52
"841","2017-06-16",17.309999
"842","2017-06-19",17.620001
"843","2017-06-20",17.309999
"844","2017-06-21",17.1
"845","2017-06-22",17.360001
"846","2017-06-23",17.41
"847","2017-06-26",17.5
"848","2017-06-27",17.059999
"849","2017-06-28",17.58
"850","2017-06-29",17.110001
"851","2017-06-30",16.92
"852","2017-07-03",16.91
"853","2017-07-05",16.76
"854","2017-07-06",16.4
"855","2017-07-07",16.74
"856","2017-07-10",16.549999
"857","2017-07-11",16.360001
"858","2017-07-12",16.379999
"859","2017-07-13",16.360001
"860","2017-07-14",16.32
"861","2017-07-17",16.309999
"862","2017-07-18",16.299999
"863","2017-07-19",16.459999
"864","2017-07-20",16.41
"865","2017-07-21",16.559999
"866","2017-07-24",16.540001
"867","2017-07-25",16.540001
"868","2017-07-26",16.34
"869","2017-07-27",15.46
"870","2017-07-28",15.24
"871","2017-07-31",15.15
"872","2017-08-01",15.5
"873","2017-08-02",15.38
"874","2017-08-03",15.28
"875","2017-08-04",15.43
"876","2017-08-07",15.17
"877","2017-08-08",15.21
"878","2017-08-09",15.16
"879","2017-08-10",14.99
"880","2017-08-11",14.71
"881","2017-08-14",14.85
"882","2017-08-15",14.68
"883","2017-08-16",14.69
"884","2017-08-17",14.3
"885","2017-08-18",14.17
"886","2017-08-21",14.15
"887","2017-08-22",14.28
"888","2017-08-23",14.4
"889","2017-08-24",14.6
"890","2017-08-25",14.73
"891","2017-08-28",14.59
"892","2017-08-29",14.64
"893","2017-08-30",14.8
"894","2017-08-31",14.67
"895","2017-09-01",14.99
"896","2017-09-05",14.88
"897","2017-09-06",14.81
"898","2017-09-07",14.6
"899","2017-09-08",14.48
"900","2017-09-11",14.93
"901","2017-09-12",15.31
"902","2017-09-13",14.94
"903","2017-09-14",15.05
"904","2017-09-15",15.19
"905","2017-09-18",15.32
"906","2017-09-19",15.19
"907","2017-09-20",15.24
"908","2017-09-21",15.39
"909","2017-09-22",15.31
"910","2017-09-25",14.87
"911","2017-09-26",14.92
"912","2017-09-27",15.34
"913","2017-09-28",15.35
"914","2017-09-29",15.27
"915","2017-10-02",15.58
"916","2017-10-03",15.71
"917","2017-10-04",15.89
"918","2017-10-05",15.81
"919","2017-10-06",15.82
"920","2017-10-09",15.66
"921","2017-10-10",15.63
"922","2017-10-11",15.61
"923","2017-10-12",15.64
"924","2017-10-13",15.35
"925","2017-10-16",15.44
"926","2017-10-17",15.73
"927","2017-10-18",16.01
"928","2017-10-19",15.43
"929","2017-10-20",15.68
"930","2017-10-23",15.45
"931","2017-10-24",15.89
"932","2017-10-25",15.58
"933","2017-10-26",15.74
"934","2017-10-27",15.98
"935","2017-10-30",16.35
"936","2017-10-31",16.559999
"937","2017-11-01",16.190001
"938","2017-11-02",16.059999
"939","2017-11-03",16.120001
"940","2017-11-06",16.440001
"941","2017-11-07",16.18
"942","2017-11-08",16.17
"943","2017-11-09",16.16
"944","2017-11-10",16.459999
"945","2017-11-13",16.17
"946","2017-11-14",16.049999
"947","2017-11-15",15.89
"948","2017-11-16",16.15
"949","2017-11-17",16.09
"950","2017-11-20",16.110001
"951","2017-11-21",16.709999
"952","2017-11-22",16.700001
"953","2017-11-24",16.629999
"954","2017-11-27",16.43
"955","2017-11-28",16.73
"956","2017-11-29",16.219999
"957","2017-11-30",15.79
"958","2017-12-01",15.35
"959","2017-12-04",14.94
"960","2017-12-05",14.99
"961","2017-12-06",14.39
"962","2017-12-07",14.62
"963","2017-12-08",14.59
"964","2017-12-11",14.57
"965","2017-12-12",14.8
"966","2017-12-13",14.69
"967","2017-12-14",14.4
"968","2017-12-15",14.68
"969","2017-12-18",15.25
"970","2017-12-19",15.2
"971","2017-12-20",15.24
"972","2017-12-21",15.18
"973","2017-12-22",14.98
"974","2017-12-26",14.65
"975","2017-12-27",14.61
"976","2017-12-28",14.78
"977","2017-12-29",14.66
"978","2018-01-02",15.09
"979","2018-01-03",15.38
