"","date","MMS"
"156","2007-08-15",10.2675
"157","2007-08-16",10.5225
"158","2007-08-17",10.46
"159","2007-08-20",10.3975
"160","2007-08-21",10.445
"161","2007-08-22",10.715
"162","2007-08-23",10.74
"163","2007-08-24",10.9575
"164","2007-08-27",10.825
"165","2007-08-28",10.55
"166","2007-08-29",10.71
"167","2007-08-30",10.58
"168","2007-08-31",10.695
"169","2007-09-04",10.8125
"170","2007-09-05",10.77
"171","2007-09-06",10.63
"172","2007-09-07",10.5075
"173","2007-09-10",10.515
"174","2007-09-11",10.59
"175","2007-09-12",10.575
"176","2007-09-13",10.52
"177","2007-09-14",10.5675
"178","2007-09-17",10.46
"179","2007-09-18",10.965
"180","2007-09-19",11.105
"181","2007-09-20",11.1
"182","2007-09-21",11.0875
"183","2007-09-24",10.925
"184","2007-09-25",10.97
"185","2007-09-26",11.09
"186","2007-09-27",11
"187","2007-09-28",10.895
"188","2007-10-01",11.2175
"189","2007-10-02",11.2975
"190","2007-10-03",11.13
"191","2007-10-04",11.1775
"192","2007-10-05",11.2525
"193","2007-10-08",11.1375
"194","2007-10-09",11.16
"195","2007-10-10",11.115
"196","2007-10-11",11.21
"197","2007-10-12",11.405
"198","2007-10-15",11.3725
"199","2007-10-16",11.415
"200","2007-10-17",11.55
"201","2007-10-18",11.65
"202","2007-10-19",11.1875
"203","2007-10-22",11.56
"204","2007-10-23",11.625
"205","2007-10-24",11.5575
"206","2007-10-25",11.5725
"207","2007-10-26",11.5875
"208","2007-10-29",11.53
"209","2007-10-30",11.795
"210","2007-10-31",11.98
"211","2007-11-01",11.6775
"212","2007-11-02",11.735
"213","2007-11-05",11.6425
"214","2007-11-06",11.8925
"215","2007-11-07",11.4825
"216","2007-11-08",11.665
"217","2007-11-09",11.33
"218","2007-11-12",11.525
"219","2007-11-13",11.75
"220","2007-11-14",10.2925
"221","2007-11-15",9.9775
"222","2007-11-16",9.98
"223","2007-11-19",9.705
"224","2007-11-20",9.625
"225","2007-11-21",9.475
"226","2007-11-23",9.555
"227","2007-11-26",9.49
"228","2007-11-27",9.58
"229","2007-11-28",9.7725
"230","2007-11-29",9.7375
"231","2007-11-30",9.75
"232","2007-12-03",9.76
"233","2007-12-04",9.715
"234","2007-12-05",9.57
"235","2007-12-06",9.625
"236","2007-12-07",9.73
"237","2007-12-10",9.8325
"238","2007-12-11",9.495
"239","2007-12-12",9.8125
"240","2007-12-13",9.745
"241","2007-12-14",9.6225
"242","2007-12-17",9.335
"243","2007-12-18",9.5
"244","2007-12-19",9.44
"245","2007-12-20",9.59
"246","2007-12-21",9.655
"247","2007-12-24",9.625
"248","2007-12-26",9.5875
"249","2007-12-27",9.5875
"250","2007-12-28",9.6325
"251","2007-12-31",9.6525
"252","2008-01-02",9.5025
"253","2008-01-03",9.335
"254","2008-01-04",9.385
"255","2008-01-07",9.255
"256","2008-01-08",9.165
"257","2008-01-09",9.295
"258","2008-01-10",9.3125
"259","2008-01-11",9.28
"260","2008-01-14",9.3725
"261","2008-01-15",8.955
"262","2008-01-16",8.985
"263","2008-01-17",8.665
"264","2008-01-18",8.795
"265","2008-01-22",8.7875
"266","2008-01-23",8.6575
"267","2008-01-24",8.805
"268","2008-01-25",8.7775
"269","2008-01-28",8.81
"270","2008-01-29",8.905
"271","2008-01-30",8.765
"272","2008-01-31",8.8425
"273","2008-02-01",9.1875
"274","2008-02-04",9.085
"275","2008-02-05",8.98
"276","2008-02-06",8.955
"277","2008-02-07",8.9275
"278","2008-02-08",9.12
"279","2008-02-11",9.1025
"280","2008-02-12",9.195
"281","2008-02-13",9.33
"282","2008-02-14",9.2475
"283","2008-02-15",9.275
"284","2008-02-19",9.24
"285","2008-02-20",9.3625
"286","2008-02-21",9.2375
"287","2008-02-22",9.1875
"288","2008-02-25",9.2
"289","2008-02-26",9.375
"290","2008-02-27",9.52
"291","2008-02-28",9.4225
"292","2008-02-29",9.08
"293","2008-03-03",9.2225
"294","2008-03-04",9.175
"295","2008-03-05",9.2175
"296","2008-03-06",8.98
"297","2008-03-07",9.1175
"298","2008-03-10",8.99
"299","2008-03-11",9.0875
"300","2008-03-12",9.01
"301","2008-03-13",9.3175
"302","2008-03-14",9.2125
"303","2008-03-17",9.145
"304","2008-03-18",9.315
"305","2008-03-19",9.2
"306","2008-03-20",9.315
"307","2008-03-24",9.675
"308","2008-03-25",9.42
"309","2008-03-26",9.5325
"310","2008-03-27",9.37
"311","2008-03-28",9.3225
"312","2008-03-31",9.1775
"313","2008-04-01",9.4825
"314","2008-04-02",9.395
"315","2008-04-03",9.2625
"316","2008-04-04",9.3225
"317","2008-04-07",9.365
"318","2008-04-08",9.315
"319","2008-04-09",9.0725
"320","2008-04-10",9.3425
"321","2008-04-11",9.2325
"322","2008-04-14",9.2425
"323","2008-04-15",9.3775
"324","2008-04-16",9.57
"325","2008-04-17",9.5075
"326","2008-04-18",9.59
"327","2008-04-21",9.525
"328","2008-04-22",9.455
"329","2008-04-23",9.4075
"330","2008-04-24",9.5425
"331","2008-04-25",9.48
"332","2008-04-28",9.5
"333","2008-04-29",9.5275
"334","2008-04-30",9.48
"335","2008-05-01",9.6125
"336","2008-05-02",9.5125
"337","2008-05-05",9.4775
"338","2008-05-06",9.4275
"339","2008-05-07",9.3875
"340","2008-05-08",9.2625
"341","2008-05-09",9.29
"342","2008-05-12",9.535
"343","2008-05-13",9.6425
"344","2008-05-14",9.5575
"345","2008-05-15",9.645
"346","2008-05-16",9.5625
"347","2008-05-19",9.35
"348","2008-05-20",9.25
"349","2008-05-21",9.2425
"350","2008-05-22",9.3725
"351","2008-05-23",9.425
"352","2008-05-27",9.385
"353","2008-05-28",9.32
"354","2008-05-29",9.27
"355","2008-05-30",9.1925
"356","2008-06-02",9.1
"357","2008-06-03",8.9925
"358","2008-06-04",9.05
"359","2008-06-05",9.1575
"360","2008-06-06",8.9775
"361","2008-06-09",8.99
"362","2008-06-10",8.9375
"363","2008-06-11",8.7225
"364","2008-06-12",8.9
"365","2008-06-13",9.115
"366","2008-06-16",9.1725
"367","2008-06-17",9.1425
"368","2008-06-18",9.1425
"369","2008-06-19",9.23
"370","2008-06-20",9.045
"371","2008-06-23",8.97
"372","2008-06-24",8.89
"373","2008-06-25",8.965
"374","2008-06-26",8.76
"375","2008-06-27",8.7475
"376","2008-06-30",8.705
"377","2008-07-01",8.5425
"378","2008-07-02",8.5275
"379","2008-07-03",8.6175
"380","2008-07-07",8.5425
"381","2008-07-08",8.675
"382","2008-07-09",8.5825
"383","2008-07-10",8.53
"384","2008-07-11",8.625
"385","2008-07-14",8.4775
"386","2008-07-15",8.625
"387","2008-07-16",8.6875
"388","2008-07-17",8.7425
"389","2008-07-18",8.7125
"390","2008-07-21",8.7275
"391","2008-07-22",8.995
"392","2008-07-23",8.965
"393","2008-07-24",8.93
"394","2008-07-25",9.0325
"395","2008-07-28",8.94
"396","2008-07-29",9.2625
"397","2008-07-30",9.1375
"398","2008-07-31",9.2775
"399","2008-08-01",9.2675
"400","2008-08-04",9.285
"401","2008-08-05",9.3975
"402","2008-08-06",9.355
"403","2008-08-07",8.685
"404","2008-08-08",8.945
"405","2008-08-11",9.2425
"406","2008-08-12",9.12
"407","2008-08-13",9.3625
"408","2008-08-14",9.31
"409","2008-08-15",9.3125
"410","2008-08-18",9.265
"411","2008-08-19",9.16
"412","2008-08-20",9.3225
"413","2008-08-21",9.1125
"414","2008-08-22",9.1975
"415","2008-08-25",8.8625
"416","2008-08-26",9.01
"417","2008-08-27",9.0425
"418","2008-08-28",9.26
"419","2008-08-29",9.25
"420","2008-09-02",9.26
"421","2008-09-03",9.4
"422","2008-09-04",9.1275
"423","2008-09-05",9.0575
"424","2008-09-08",9.3225
"425","2008-09-09",9.065
"426","2008-09-10",9.18
"427","2008-09-11",9.075
"428","2008-09-12",9.065
"429","2008-09-15",9.0075
"430","2008-09-16",9.1875
"431","2008-09-17",9.0275
"432","2008-09-18",9.39
"433","2008-09-19",9.375
"434","2008-09-22",9.01
"435","2008-09-23",9.565
"436","2008-09-24",9.35
"437","2008-09-25",9.4875
"438","2008-09-26",9.4525
"439","2008-09-29",8.96
"440","2008-09-30",9.21
"441","2008-10-01",9.175
"442","2008-10-02",8.905
"443","2008-10-03",8.775
"444","2008-10-06",8.4875
"445","2008-10-07",8.1275
"446","2008-10-08",7.9775
"447","2008-10-09",7.6775
"448","2008-10-10",8.2125
"449","2008-10-13",8.1675
"450","2008-10-14",7.94
"451","2008-10-15",7.525
"452","2008-10-16",7.8825
"453","2008-10-17",7.795
"454","2008-10-20",8.0125
"455","2008-10-21",7.84
"456","2008-10-22",7.61
"457","2008-10-23",7.7
"458","2008-10-24",7.435
"459","2008-10-27",7.09
"460","2008-10-28",7.2875
"461","2008-10-29",7.1975
"462","2008-10-30",7.61
"463","2008-10-31",7.985
"464","2008-11-03",8.0525
"465","2008-11-04",8.005
"466","2008-11-05",7.5675
"467","2008-11-06",7.4075
"468","2008-11-07",7.41
"469","2008-11-10",7.3125
"470","2008-11-11",7.0475
"471","2008-11-12",6.5925
"472","2008-11-13",7.755
"473","2008-11-14",7.1325
"474","2008-11-17",7.3625
"475","2008-11-18",7.4375
"476","2008-11-19",6.97
"477","2008-11-20",6.83
"478","2008-11-21",7.3825
"479","2008-11-24",7.4575
"480","2008-11-25",7.6
"481","2008-11-26",7.7875
"482","2008-11-28",7.85
"483","2008-12-01",7.4725
"484","2008-12-02",7.7375
"485","2008-12-03",7.9225
"486","2008-12-04",7.9575
"487","2008-12-05",8.2875
"488","2008-12-08",8.54
"489","2008-12-09",8.27
"490","2008-12-10",8.59
"491","2008-12-11",8.4875
"492","2008-12-12",8.3125
"493","2008-12-15",8.4675
"494","2008-12-16",8.525
"495","2008-12-17",8.555
"496","2008-12-18",8.585
"497","2008-12-19",8.755
"498","2008-12-22",8.6725
"499","2008-12-23",8.5875
"500","2008-12-24",8.58
"501","2008-12-26",8.6325
"502","2008-12-29",8.59
"503","2008-12-30",8.725
"504","2008-12-31",8.7775
"505","2009-01-02",8.9875
"506","2009-01-05",9.1625
"507","2009-01-06",9.34
"508","2009-01-07",9.215
"509","2009-01-08",9.21
"510","2009-01-09",8.945
"511","2009-01-12",9.0075
"512","2009-01-13",9.135
"513","2009-01-14",8.8325
"514","2009-01-15",9.03
"515","2009-01-16",9.1175
"516","2009-01-20",8.7925
"517","2009-01-21",9.21
"518","2009-01-22",9.0975
"519","2009-01-23",9.155
"520","2009-01-26",9.37
"521","2009-01-27",9.5075
"522","2009-01-28",9.6225
"523","2009-01-29",9.2875
"524","2009-01-30",9.29
"525","2009-02-02",9.2675
"526","2009-02-03",9.3225
"527","2009-02-04",9.5175
"528","2009-02-05",9.4725
"529","2009-02-06",9.375
"530","2009-02-09",9.6225
"531","2009-02-10",9.375
"532","2009-02-11",9.3125
"533","2009-02-12",9.4175
"534","2009-02-13",9.3975
"535","2009-02-17",9.1225
"536","2009-02-18",9.13
"537","2009-02-19",9.06
"538","2009-02-20",8.9925
"539","2009-02-23",8.9
"540","2009-02-24",9.1225
"541","2009-02-25",8.9125
"542","2009-02-26",8.935
"543","2009-02-27",9.2125
"544","2009-03-02",8.93
"545","2009-03-03",8.445
"546","2009-03-04",8.4125
"547","2009-03-05",8.5
"548","2009-03-06",8.5325
"549","2009-03-09",8.3
"550","2009-03-10",8.435
"551","2009-03-11",8.39
"552","2009-03-12",8.6375
"553","2009-03-13",8.69
"554","2009-03-16",8.7475
"555","2009-03-17",9.0875
"556","2009-03-18",9.395
"557","2009-03-19",9.23
"558","2009-03-20",9.2625
"559","2009-03-23",9.585
"560","2009-03-24",9.26
"561","2009-03-25",9.67
"562","2009-03-26",10.1125
"563","2009-03-27",9.8
"564","2009-03-30",9.7625
"565","2009-03-31",9.965
"566","2009-04-01",10.01
"567","2009-04-02",10.005
"568","2009-04-03",9.845
"569","2009-04-06",10
"570","2009-04-07",9.4425
"571","2009-04-08",9.5
"572","2009-04-09",9.775
"573","2009-04-13",9.725
"574","2009-04-14",9.49
"575","2009-04-15",9.63
"576","2009-04-16",9.625
"577","2009-04-17",9.82
"578","2009-04-20",9.635
"579","2009-04-21",9.87
"580","2009-04-22",9.7525
"581","2009-04-23",9.66
"582","2009-04-24",9.8525
"583","2009-04-27",9.8775
"584","2009-04-28",10.195
"585","2009-04-29",10.33
"586","2009-04-30",10.0825
"587","2009-05-01",10.2925
"588","2009-05-04",10.5575
"589","2009-05-05",10.48
"590","2009-05-06",10.25
"591","2009-05-07",10.6575
"592","2009-05-08",10.8575
"593","2009-05-11",10.795
"594","2009-05-12",10.8575
"595","2009-05-13",10.6575
"596","2009-05-14",10.645
"597","2009-05-15",10.7475
"598","2009-05-18",10.8775
"599","2009-05-19",10.67
"600","2009-05-20",10.59
"601","2009-05-21",10.46
"602","2009-05-22",10.37
"603","2009-05-26",10.45
"604","2009-05-27",10.255
"605","2009-05-28",9.9925
"606","2009-05-29",9.975
"607","2009-06-01",9.9025
"608","2009-06-02",9.8125
"609","2009-06-03",9.7975
"610","2009-06-04",9.725
"611","2009-06-05",9.86
"612","2009-06-08",9.8625
"613","2009-06-09",9.7475
"614","2009-06-10",9.7225
"615","2009-06-11",9.7475
"616","2009-06-12",9.695
"617","2009-06-15",9.59
"618","2009-06-16",9.5875
"619","2009-06-17",9.6125
"620","2009-06-18",9.7825
"621","2009-06-19",9.7475
"622","2009-06-22",9.535
"623","2009-06-23",9.5425
"624","2009-06-24",9.545
"625","2009-06-25",10.005
"626","2009-06-26",10.2325
"627","2009-06-29",10.29
"628","2009-06-30",10.3125
"629","2009-07-01",10.48
"630","2009-07-02",10.3325
"631","2009-07-06",10.25
"632","2009-07-07",10.1175
"633","2009-07-08",9.995
"634","2009-07-09",9.925
"635","2009-07-10",9.8825
"636","2009-07-13",10.1625
"637","2009-07-14",10.1475
"638","2009-07-15",10.5925
"639","2009-07-16",10.645
"640","2009-07-17",10.625
"641","2009-07-20",10.6025
"642","2009-07-21",10.5825
"643","2009-07-22",10.61
"644","2009-07-23",10.7525
"645","2009-07-24",10.7
"646","2009-07-27",10.6525
"647","2009-07-28",10.62
"648","2009-07-29",10.605
"649","2009-07-30",10.7025
"650","2009-07-31",10.655
"651","2009-08-03",10.715
"652","2009-08-04",10.83
"653","2009-08-05",10.635
"654","2009-08-06",10.465
"655","2009-08-07",10.7575
"656","2009-08-10",10.575
"657","2009-08-11",10.4175
"658","2009-08-12",10.3475
"659","2009-08-13",10.3875
"660","2009-08-14",10.1025
"661","2009-08-17",9.9575
"662","2009-08-18",10.07
"663","2009-08-19",10.1225
"664","2009-08-20",10.1325
"665","2009-08-21",10.355
"666","2009-08-24",10.3825
"667","2009-08-25",10.4275
"668","2009-08-26",10.4625
"669","2009-08-27",10.5425
"670","2009-08-28",10.51
"671","2009-08-31",10.4125
"672","2009-09-01",10.285
"673","2009-09-02",10.2775
"674","2009-09-03",10.45
"675","2009-09-04",10.4525
"676","2009-09-08",10.505
"677","2009-09-09",10.545
"678","2009-09-10",10.4625
"679","2009-09-11",10.5225
"680","2009-09-14",10.55
"681","2009-09-15",10.6
"682","2009-09-16",10.8025
"683","2009-09-17",11.1325
"684","2009-09-18",11.35
"685","2009-09-21",11.355
"686","2009-09-22",11.455
"687","2009-09-23",11.74
"688","2009-09-24",11.9225
"689","2009-09-25",11.8125
"690","2009-09-28",12
"691","2009-09-29",11.885
"692","2009-09-30",11.65
"693","2009-10-01",11.65
"694","2009-10-02",11.7725
"695","2009-10-05",11.7425
"696","2009-10-06",11.89
"697","2009-10-07",11.8725
"698","2009-10-08",11.94
"699","2009-10-09",12.125
"700","2009-10-12",12.075
"701","2009-10-13",12
"702","2009-10-14",12.2175
"703","2009-10-15",12.045
"704","2009-10-16",11.9425
"705","2009-10-19",11.93
"706","2009-10-20",11.8575
"707","2009-10-21",11.85
"708","2009-10-22",12.015
"709","2009-10-23",11.8025
"710","2009-10-26",11.75
"711","2009-10-27",11.58
"712","2009-10-28",11.5275
"713","2009-10-29",11.57
"714","2009-10-30",11.565
"715","2009-11-02",11.6275
"716","2009-11-03",11.62
"717","2009-11-04",11.575
"718","2009-11-05",11.75
"719","2009-11-06",11.76
"720","2009-11-09",11.7025
"721","2009-11-10",11.55
"722","2009-11-11",11.7275
"723","2009-11-12",11.1175
"724","2009-11-13",11.185
"725","2009-11-16",11.4825
"726","2009-11-17",11.59
"727","2009-11-18",11.7575
"728","2009-11-19",11.615
"729","2009-11-20",11.6225
"730","2009-11-23",11.84
"731","2009-11-24",11.7925
"732","2009-11-25",11.635
"733","2009-11-27",11.565
"734","2009-11-30",11.6225
"735","2009-12-01",11.6325
"736","2009-12-02",11.625
"737","2009-12-03",11.5
"738","2009-12-04",11.755
"739","2009-12-07",11.79
"740","2009-12-08",11.8775
"741","2009-12-09",11.8725
"742","2009-12-10",11.8025
"743","2009-12-11",11.8075
"744","2009-12-14",11.92
"745","2009-12-15",11.7625
"746","2009-12-16",11.8625
"747","2009-12-17",11.705
"748","2009-12-18",11.82
"749","2009-12-21",12.435
"750","2009-12-22",12.67
"751","2009-12-23",12.7225
"752","2009-12-24",12.73
"753","2009-12-28",12.7075
"754","2009-12-29",12.7925
"755","2009-12-30",12.71
"756","2009-12-31",12.5
"757","2010-01-04",12.65
"758","2010-01-05",12.6975
"759","2010-01-06",12.775
"760","2010-01-07",12.7125
"761","2010-01-08",12.6025
"762","2010-01-11",12.615
"763","2010-01-12",12.64
"764","2010-01-13",12.6675
"765","2010-01-14",12.635
"766","2010-01-15",12.4975
"767","2010-01-19",12.575
"768","2010-01-20",12.3675
"769","2010-01-21",12.335
"770","2010-01-22",12.115
"771","2010-01-25",12.1425
"772","2010-01-26",12.05
"773","2010-01-27",12.1175
"774","2010-01-28",11.9675
"775","2010-01-29",11.965
"776","2010-02-01",12.02
"777","2010-02-02",11.9975
"778","2010-02-03",12.0425
"779","2010-02-04",12.9275
"780","2010-02-05",13.49
"781","2010-02-08",13.4975
"782","2010-02-09",13.6375
"783","2010-02-10",13.7075
"784","2010-02-11",13.9275
"785","2010-02-12",13.9425
"786","2010-02-16",14.0325
"787","2010-02-17",14.3075
"788","2010-02-18",14.335
"789","2010-02-19",14.3625
"790","2010-02-22",14.5125
"791","2010-02-23",14.5
"792","2010-02-24",14.515
"793","2010-02-25",14.405
"794","2010-02-26",14.395
"795","2010-03-01",14.8475
"796","2010-03-02",15.0825
"797","2010-03-03",15.0225
"798","2010-03-04",15.0375
"799","2010-03-05",15.09
"800","2010-03-08",14.9175
"801","2010-03-09",15.315
"802","2010-03-10",15.3575
"803","2010-03-11",15.4
"804","2010-03-12",15.27
"805","2010-03-15",15.1725
"806","2010-03-16",15.2075
"807","2010-03-17",15.33
"808","2010-03-18",15.1875
"809","2010-03-19",15.125
"810","2010-03-22",15.365
"811","2010-03-23",15.4825
"812","2010-03-24",15.1875
"813","2010-03-25",15.1925
"814","2010-03-26",15.315
"815","2010-03-29",15.125
"816","2010-03-30",15.3175
"817","2010-03-31",15.2325
"818","2010-04-01",15.22
"819","2010-04-05",15.2775
"820","2010-04-06",15.295
"821","2010-04-07",15.3875
"822","2010-04-08",15.465
"823","2010-04-09",15.58
"824","2010-04-12",15.5825
"825","2010-04-13",15.65
"826","2010-04-14",15.86
"827","2010-04-15",16.0375
"828","2010-04-16",15.9225
"829","2010-04-19",15.91
"830","2010-04-20",15.915
"831","2010-04-21",15.965
"832","2010-04-22",15.985
"833","2010-04-23",16.202499
"834","2010-04-26",16.18
"835","2010-04-27",15.88
"836","2010-04-28",15.9075
"837","2010-04-29",16.155001
"838","2010-04-30",15.4775
"839","2010-05-03",15.585
"840","2010-05-04",15.3875
"841","2010-05-05",15.18
"842","2010-05-06",15.1975
"843","2010-05-07",14.8125
"844","2010-05-10",15.175
"845","2010-05-11",15.5025
"846","2010-05-12",15.605
"847","2010-05-13",15.5775
"848","2010-05-14",15.5925
"849","2010-05-17",15.695
"850","2010-05-18",15.6375
"851","2010-05-19",15.62
"852","2010-05-20",14.8875
"853","2010-05-21",14.985
"854","2010-05-24",14.9375
"855","2010-05-25",14.95
"856","2010-05-26",14.8625
"857","2010-05-27",15.1575
"858","2010-05-28",14.975
"859","2010-06-01",14.75
"860","2010-06-02",15.05
"861","2010-06-03",15.44
"862","2010-06-04",14.8075
"863","2010-06-07",14.45
"864","2010-06-08",14.485
"865","2010-06-09",14.4925
"866","2010-06-10",15.0425
"867","2010-06-11",15.085
"868","2010-06-14",15.11
"869","2010-06-15",15.2
"870","2010-06-16",15.26
"871","2010-06-17",15.2875
"872","2010-06-18",15.355
"873","2010-06-21",15.43
"874","2010-06-22",15.135
"875","2010-06-23",15.13
"876","2010-06-24",14.91
"877","2010-06-25",14.9375
"878","2010-06-28",14.995
"879","2010-06-29",14.5975
"880","2010-06-30",14.4675
"881","2010-07-01",14.31
"882","2010-07-02",14.3725
"883","2010-07-06",14.22
"884","2010-07-07",14.3825
"885","2010-07-08",14.575
"886","2010-07-09",14.635
"887","2010-07-12",14.6475
"888","2010-07-13",15.2075
"889","2010-07-14",15.105
"890","2010-07-15",15.0075
"891","2010-07-16",14.4675
"892","2010-07-19",14.6875
"893","2010-07-20",14.835
"894","2010-07-21",14.6375
"895","2010-07-22",14.9175
"896","2010-07-23",15.2025
"897","2010-07-26",15.42
"898","2010-07-27",15.385
"899","2010-07-28",15.13
"900","2010-07-29",15.02
"901","2010-07-30",15.0475
"902","2010-08-02",15.1275
"903","2010-08-03",14.9425
"904","2010-08-04",15.1375
"905","2010-08-05",14.74
"906","2010-08-06",14.625
"907","2010-08-09",14.855
"908","2010-08-10",14.7375
"909","2010-08-11",14.2925
"910","2010-08-12",14.0575
"911","2010-08-13",14.05
"912","2010-08-16",14.2325
"913","2010-08-17",14.58
"914","2010-08-18",14.4975
"915","2010-08-19",14.285
"916","2010-08-20",14.3275
"917","2010-08-23",14.1475
"918","2010-08-24",14.015
"919","2010-08-25",14.0725
"920","2010-08-26",13.93
"921","2010-08-27",13.94
"922","2010-08-30",13.56
"923","2010-08-31",13.4275
"924","2010-09-01",13.6325
"925","2010-09-02",13.83
"926","2010-09-03",14.115
"927","2010-09-07",14.0825
"928","2010-09-08",13.98
"929","2010-09-09",13.99
"930","2010-09-10",14.015
"931","2010-09-13",14.2025
"932","2010-09-14",14.2175
"933","2010-09-15",14.325
"934","2010-09-16",14.225
"935","2010-09-17",14.34
"936","2010-09-20",14.86
"937","2010-09-21",14.7975
"938","2010-09-22",14.6825
"939","2010-09-23",14.51
"940","2010-09-24",14.91
"941","2010-09-27",14.92
"942","2010-09-28",15.0975
"943","2010-09-29",15.31
"944","2010-09-30",15.395
"945","2010-10-01",15.27
"946","2010-10-04",15.09
"947","2010-10-05",15.32
"948","2010-10-06",15.2575
"949","2010-10-07",15.435
"950","2010-10-08",15.44
"951","2010-10-11",15.3725
"952","2010-10-12",15.39
"953","2010-10-13",15.46
"954","2010-10-14",15.615
"955","2010-10-15",15.7375
"956","2010-10-18",15.87
"957","2010-10-19",15.405
"958","2010-10-20",15.3525
"959","2010-10-21",15.295
"960","2010-10-22",15.2625
"961","2010-10-25",15.25
"962","2010-10-26",15.21
"963","2010-10-27",15.135
"964","2010-10-28",14.975
"965","2010-10-29",15.1575
"966","2010-11-01",14.8275
"967","2010-11-02",15.265
