"","date","TOWN"
"78","2007-04-25",18.446602
"79","2007-04-26",18.252428
"80","2007-04-27",18.203884
"81","2007-04-30",18.203884
"82","2007-05-01",17.961164
"83","2007-05-02",17.815535
"84","2007-05-03",17.766991
"85","2007-05-04",17.718447
"86","2007-05-07",17.68932
"87","2007-05-08",17.475729
"88","2007-05-09",17.524271
"89","2007-05-10",17.524271
"90","2007-05-11",17.621359
"91","2007-05-14",17.621359
"92","2007-05-15",17.669903
"93","2007-05-16",17.961164
"94","2007-05-17",17.961164
"95","2007-05-18",18.15534
"96","2007-05-21",17.961164
"97","2007-05-22",18.009708
"98","2007-05-23",17.669903
"99","2007-05-24",17.718447
"100","2007-05-25",17.961164
"101","2007-05-29",18.058252
"102","2007-05-30",17.961164
"103","2007-05-31",17.621359
"104","2007-06-01",17.815535
"105","2007-06-04",17.766991
"106","2007-06-05",17.815535
"107","2007-06-06",17.669903
"108","2007-06-07",17.766991
"109","2007-06-08",17.747572
"110","2007-06-11",17.621359
"111","2007-06-12",17.582523
"112","2007-06-13",17.572815
"113","2007-06-14",17.572815
"114","2007-06-15",17.718447
"115","2007-06-18",17.669903
"116","2007-06-19",17.572815
"117","2007-06-20",17.475729
"118","2007-06-21",16.990292
"119","2007-06-22",16.747572
"120","2007-06-25",16.757282
"121","2007-06-26",16.504854
"122","2007-06-27",16.407766
"123","2007-06-28",15.776699
"124","2007-06-29",16.31068
"125","2007-07-02",16.213593
"126","2007-07-03",16.213593
"127","2007-07-05",16.45631
"128","2007-07-06",16.116505
"129","2007-07-09",16.019417
"130","2007-07-10",16.893204
"131","2007-07-11",16.941748
"132","2007-07-12",17.233009
"133","2007-07-13",19.174757
"134","2007-07-16",18.932039
"135","2007-07-17",18.592234
"136","2007-07-18",18.54369
"137","2007-07-19",18.446602
"138","2007-07-20",18.932039
"139","2007-07-23",18.446602
"140","2007-07-24",17.135921
"141","2007-07-25",17.475729
"142","2007-07-26",17.475729
"143","2007-07-27",17.475729
"144","2007-07-30",17.864079
"145","2007-07-31",17.961164
"146","2007-08-01",17.184465
"147","2007-08-02",17.718447
"148","2007-08-03",17.475729
"149","2007-08-06",17.475729
"150","2007-08-07",16.990292
"151","2007-08-08",17.233009
"152","2007-08-09",17.038836
"153","2007-08-10",17.368933
"154","2007-08-13",17.135921
"155","2007-08-14",17.135921
"156","2007-08-15",17.135921
"157","2007-08-16",17.233009
"158","2007-08-17",17.475729
"159","2007-08-20",17.475729
"160","2007-08-21",16.747572
"161","2007-08-22",17.475729
"162","2007-08-23",16.990292
"163","2007-08-24",17.233009
"164","2007-08-27",17.233009
"165","2007-08-28",16.504854
"166","2007-08-29",16.893204
"167","2007-08-30",16.990292
"168","2007-08-31",17.233009
"169","2007-09-04",16.990292
"170","2007-09-05",16.990292
"171","2007-09-06",16.893204
"172","2007-09-07",17.475729
"173","2007-09-10",17.087379
"174","2007-09-11",17.087379
"175","2007-09-12",17.475729
"176","2007-09-13",17.038836
"177","2007-09-14",17.281553
"178","2007-09-17",17.669903
"179","2007-09-18",17.718447
"180","2007-09-19",17.475729
"181","2007-09-20",17.621359
"182","2007-09-21",17.572815
"183","2007-09-24",17.961164
"184","2007-09-25",17.961164
"185","2007-09-26",18.203884
"186","2007-09-27",17.766991
"187","2007-09-28",18.048544
"188","2007-10-01",18.203884
"189","2007-10-02",18.68932
"190","2007-10-03",18.640778
"191","2007-10-04",18.932039
"192","2007-10-05",19.417477
"193","2007-10-08",19.757282
"194","2007-10-09",20.679611
"195","2007-10-10",19.417477
"196","2007-10-11",19.660194
"197","2007-10-12",19.893204
"198","2007-10-15",19.174757
"199","2007-10-16",19.31068
"200","2007-10-17",19.902912
"201","2007-10-18",20.330097
"202","2007-10-19",19.427185
"203","2007-10-22",18.737864
"204","2007-10-23",18.330097
"205","2007-10-24",18.825243
"206","2007-10-25",18.68932
"207","2007-10-26",19.048544
"208","2007-10-29",19.067961
"209","2007-10-30",18.834951
"210","2007-10-31",18.766991
"211","2007-11-01",18.30097
"212","2007-11-02",18.174757
"213","2007-11-05",18.68932
"214","2007-11-06",18.650486
"215","2007-11-07",18.669903
"216","2007-11-08",18.514563
"217","2007-11-09",17.475729
"218","2007-11-12",17.233009
"219","2007-11-13",17.466019
"220","2007-11-14",17.087379
"221","2007-11-15",16.834951
"222","2007-11-16",16.242718
"223","2007-11-19",17.446602
"224","2007-11-20",17.475729
"225","2007-11-21",17.475729
"226","2007-11-23",17.475729
"227","2007-11-26",16.747572
"228","2007-11-27",16.660194
"229","2007-11-28",16.980583
"230","2007-11-29",17.087379
"231","2007-11-30",17.203884
"232","2007-12-03",16.825243
"233","2007-12-04",17.087379
"234","2007-12-05",16.84466
"235","2007-12-06",16.504854
"236","2007-12-07",16.84466
"237","2007-12-10",16.883495
"238","2007-12-11",16.834951
"239","2007-12-12",16.262136
"240","2007-12-13",16.368933
"241","2007-12-14",16.029127
"242","2007-12-17",15.980582
"243","2007-12-18",15.796117
"244","2007-12-19",15.737864
"245","2007-12-20",15.53398
"246","2007-12-21",15.53398
"247","2007-12-24",15.514564
"248","2007-12-26",15.194175
"249","2007-12-27",15.048544
"250","2007-12-28",15.53398
"251","2007-12-31",15.631068
"252","2008-01-02",15.631068
"253","2008-01-03",15.902913
"254","2008-01-04",16.009708
"255","2008-01-07",15.864078
"256","2008-01-08",16.514563
"257","2008-01-09",16.990292
"258","2008-01-10",17.660194
"259","2008-01-11",16.912621
"260","2008-01-14",17.427185
"261","2008-01-15",16.621359
"262","2008-01-16",16.883495
"263","2008-01-17",16.990292
"264","2008-01-18",16.970873
"265","2008-01-22",17.135921
"266","2008-01-23",16.757282
"267","2008-01-24",16.883495
"268","2008-01-25",17.475729
"269","2008-01-28",16.873787
"270","2008-01-29",16.262136
"271","2008-01-30",16.446602
"272","2008-01-31",16.15534
"273","2008-02-01",15.776699
"274","2008-02-04",16.601942
"275","2008-02-05",16.932039
"276","2008-02-06",16.69903
"277","2008-02-07",16.504854
"278","2008-02-08",16.504854
"279","2008-02-11",16.592234
"280","2008-02-12",16.45631
"281","2008-02-13",16.427185
"282","2008-02-14",15.951456
"283","2008-02-15",15.92233
"284","2008-02-19",16.359222
"285","2008-02-20",15.796117
"286","2008-02-21",15.699029
"287","2008-02-22",15.572816
"288","2008-02-25",15.53398
"289","2008-02-26",15.796117
"290","2008-02-27",15.46602
"291","2008-02-28",15.378641
"292","2008-02-29",15.252427
"293","2008-03-03",14.834951
"294","2008-03-04",14.747573
"295","2008-03-05",15.087379
"296","2008-03-06",14.679611
"297","2008-03-07",14.563107
"298","2008-03-10",14.53398
"299","2008-03-11",14.553398
"300","2008-03-12",14.660194
"301","2008-03-13",14.417476
"302","2008-03-14",14.368932
"303","2008-03-17",14.553398
"304","2008-03-18",14.757281
"305","2008-03-19",14.067961
"306","2008-03-20",14.553398
"307","2008-03-24",14.708738
"308","2008-03-25",14.718447
"309","2008-03-26",14.330097
"310","2008-03-27",14.54369
"311","2008-03-28",14.184466
"312","2008-03-31",14.262136
"313","2008-04-01",14.398058
"314","2008-04-02",14.854369
"315","2008-04-03",14.640777
"316","2008-04-04",15.242719
"317","2008-04-07",15.718447
"318","2008-04-08",16.252428
"319","2008-04-09",16.194174
"320","2008-04-10",15.640777
"321","2008-04-11",15.669903
"322","2008-04-14",15.53398
"323","2008-04-15",15.417476
"324","2008-04-16",15.786407
"325","2008-04-17",16.262136
"326","2008-04-18",16.504854
"327","2008-04-21",16.359222
"328","2008-04-22",16.504854
"329","2008-04-23",15.766991
"330","2008-04-24",15.679611
"331","2008-04-25",15.980582
"332","2008-04-28",16.359222
"333","2008-04-29",16.349514
"334","2008-04-30",16.242718
"335","2008-05-01",15.563107
"336","2008-05-02",15.864078
"337","2008-05-05",15.631068
"338","2008-05-06",15.417476
"339","2008-05-07",15.718447
"340","2008-05-08",15.524272
"341","2008-05-09",15.524272
"342","2008-05-12",15.368932
"343","2008-05-13",15.873786
"344","2008-05-14",16.30097
"345","2008-05-15",16.359222
"346","2008-05-16",16.893204
"347","2008-05-19",17.417477
"348","2008-05-20",17.834951
"349","2008-05-21",17.961164
"350","2008-05-22",19.077669
"351","2008-05-23",19.145632
"352","2008-05-27",19.223301
"353","2008-05-28",19.106796
"354","2008-05-29",19.165049
"355","2008-05-30",18.660194
"356","2008-06-02",17.077669
"357","2008-06-03",18.466019
"358","2008-06-04",18.54369
"359","2008-06-05",18.631067
"360","2008-06-06",18.621359
"361","2008-06-09",18.592234
"362","2008-06-10",18.378641
"363","2008-06-11",17.669903
"364","2008-06-12",17.747572
"365","2008-06-13",17.747572
"366","2008-06-16",17.38835
"367","2008-06-17",17.68932
"368","2008-06-18",16.747572
"369","2008-06-19",16.038836
"370","2008-06-20",16.242718
"371","2008-06-23",15.689321
"372","2008-06-24",15.718447
"373","2008-06-25",15.38835
"374","2008-06-26",15.689321
"375","2008-06-27",15.485436
"376","2008-06-30",14.621359
"377","2008-07-01",14.184466
"378","2008-07-02",13.087379
"379","2008-07-03",13.339806
"380","2008-07-07",12.485436
"381","2008-07-08",13.660194
"382","2008-07-09",13.271845
"383","2008-07-10",14.087379
"384","2008-07-11",14.359223
"385","2008-07-14",14.106796
"386","2008-07-15",14.378641
"387","2008-07-16",14.621359
"388","2008-07-17",14.718447
"389","2008-07-18",14.495146
"390","2008-07-21",15.640777
"391","2008-07-22",16.951456
"392","2008-07-23",16.514563
"393","2008-07-24",17.058252
"394","2008-07-25",18.349514
"395","2008-07-28",18.339806
"396","2008-07-29",18.048544
"397","2008-07-30",17.69903
"398","2008-07-31",17.116505
"399","2008-08-01",17.213593
"400","2008-08-04",17.174757
"401","2008-08-05",17.135921
"402","2008-08-06",17.194174
"403","2008-08-07",16.553398
"404","2008-08-08",17.475729
"405","2008-08-11",18.203884
"406","2008-08-12",18.38835
"407","2008-08-13",18.436893
"408","2008-08-14",18.961164
"409","2008-08-15",18.54369
"410","2008-08-18",18.932039
"411","2008-08-19",18.533981
"412","2008-08-20",18.203884
"413","2008-08-21",17.883495
"414","2008-08-22",17.572815
"415","2008-08-25",17.31068
"416","2008-08-26",18.019417
"417","2008-08-27",18.504854
"418","2008-08-28",18.932039
"419","2008-08-29",18.961164
"420","2008-09-02",18.883495
"421","2008-09-03",19.126213
"422","2008-09-04",18.466019
"423","2008-09-05",18.776699
"424","2008-09-08",19.126213
"425","2008-09-09",19.077669
"426","2008-09-10",19.242718
"427","2008-09-11",19.349514
"428","2008-09-12",19.242718
"429","2008-09-15",18.359222
"430","2008-09-16",19.815535
"431","2008-09-17",19.038836
"432","2008-09-18",25.902912
"433","2008-09-19",22.330097
"434","2008-09-22",21.077669
"435","2008-09-23",19.669903
"436","2008-09-24",18.864079
"437","2008-09-25",20.291262
"438","2008-09-26",20.203884
"439","2008-09-29",22.087379
"440","2008-09-30",21.359222
"441","2008-10-01",20.61165
"442","2008-10-02",20.893204
"443","2008-10-03",21.398058
"444","2008-10-06",21.902912
"445","2008-10-07",21.019417
"446","2008-10-08",20.126213
"447","2008-10-09",16.252428
"448","2008-10-10",19.514563
"449","2008-10-13",22.38835
"450","2008-10-14",21.757282
"451","2008-10-15",20.417477
"452","2008-10-16",21.737864
"453","2008-10-17",21.223301
"454","2008-10-20",21.834951
"455","2008-10-21",20.38835
"456","2008-10-22",20.38835
"457","2008-10-23",20.631067
"458","2008-10-24",20.679611
"459","2008-10-27",20.116505
"460","2008-10-28",20.165049
"461","2008-10-29",20.165049
"462","2008-10-30",20.873787
"463","2008-10-31",21.233009
"464","2008-11-03",21.378641
"465","2008-11-04",21.359222
"466","2008-11-05",19.902912
"467","2008-11-06",20.242718
"468","2008-11-07",21.116505
"469","2008-11-10",20.951456
"470","2008-11-11",20.834951
"471","2008-11-12",20.718447
"472","2008-11-13",21.009708
"473","2008-11-14",20.242718
"474","2008-11-17",20.553398
"475","2008-11-18",21.126213
"476","2008-11-19",20.38835
"477","2008-11-20",20.029127
"478","2008-11-21",20.84466
"479","2008-11-24",20.893204
"480","2008-11-25",21.359222
"481","2008-11-26",21.601942
"482","2008-11-28",21.747572
"483","2008-12-01",18.368933
"484","2008-12-02",19.61165
"485","2008-12-03",21.135921
"486","2008-12-04",20.252428
"487","2008-12-05",21.349514
"488","2008-12-08",21.728155
"489","2008-12-09",21.407766
"490","2008-12-10",21.407766
"491","2008-12-11",20.68932
"492","2008-12-12",21.058252
"493","2008-12-15",20.757282
"494","2008-12-16",20.970873
"495","2008-12-17",21.213593
"496","2008-12-18",21.165049
"497","2008-12-19",22.766991
"498","2008-12-22",22.417477
"499","2008-12-23",22.281553
"500","2008-12-24",22.427185
"501","2008-12-26",22.417477
"502","2008-12-29",22.485437
"503","2008-12-30",23.203884
"504","2008-12-31",24.067961
"505","2009-01-02",24.223301
"506","2009-01-05",24.15534
"507","2009-01-06",23.922331
"508","2009-01-07",23.116505
"509","2009-01-08",23.54369
"510","2009-01-09",22.048544
"511","2009-01-12",22.194174
"512","2009-01-13",22.359222
"513","2009-01-14",21.194174
"514","2009-01-15",21.553398
"515","2009-01-16",21.252428
"516","2009-01-20",19.30097
"517","2009-01-21",21.669903
"518","2009-01-22",19.970873
"519","2009-01-23",20.145632
"520","2009-01-26",19.786407
"521","2009-01-27",20.631067
"522","2009-01-28",21.728155
"523","2009-01-29",21
"524","2009-01-30",20.233009
"525","2009-02-02",20.796116
"526","2009-02-03",20.233009
"527","2009-02-04",19.864079
"528","2009-02-05",19.359222
"529","2009-02-06",20.271845
"530","2009-02-09",19.941748
"531","2009-02-10",18.368933
"532","2009-02-11",18.116505
"533","2009-02-12",18.106796
"534","2009-02-13",17.485437
"535","2009-02-17",16.359222
"536","2009-02-18",15.271845
"537","2009-02-19",14.679611
"538","2009-02-20",14.398058
"539","2009-02-23",14.07767
"540","2009-02-24",14.893204
"541","2009-02-25",14.504854
"542","2009-02-26",13.786407
"543","2009-02-27",13
"544","2009-03-02",12.485436
"545","2009-03-03",12.15534
"546","2009-03-04",13.174757
"547","2009-03-05",11.475728
"548","2009-03-06",11.84466
"549","2009-03-09",11.45631
"550","2009-03-10",13.747573
"551","2009-03-11",13.582524
"552","2009-03-12",15.524272
"553","2009-03-13",14.747573
"554","2009-03-16",13.310679
"555","2009-03-17",13.92233
"556","2009-03-18",14.689321
"557","2009-03-19",14.805825
"558","2009-03-20",14
"559","2009-03-23",15.504854
"560","2009-03-24",14.349515
"561","2009-03-25",15.213593
"562","2009-03-26",16.873787
"563","2009-03-27",16.203884
"564","2009-03-30",15.475728
"565","2009-03-31",15.854369
"566","2009-04-01",16.504854
"567","2009-04-02",17.728155
"568","2009-04-03",16.990292
"569","2009-04-06",15.776699
"570","2009-04-07",15.446602
"571","2009-04-08",14.796117
"572","2009-04-09",17.815535
"573","2009-04-13",18.184465
"574","2009-04-14",16.45631
"575","2009-04-15",17.68932
"576","2009-04-16",17.766991
"577","2009-04-17",18.349514
"578","2009-04-20",16.436893
"579","2009-04-21",18.067961
"580","2009-04-22",18.271845
"581","2009-04-23",17.417477
"582","2009-04-24",17.252428
"583","2009-04-27",15.932039
"584","2009-04-28",16.106796
"585","2009-04-29",16.883495
"586","2009-04-30",16.728155
"587","2009-05-01",15.854369
"588","2009-05-04",16.69903
"589","2009-05-05",16.184465
"590","2009-05-06",16.233009
"591","2009-05-07",15.932039
"592","2009-05-08",17.077669
"593","2009-05-11",16.106796
"594","2009-05-12",15.854369
"595","2009-05-13",15.242719
"596","2009-05-14",15.970874
"597","2009-05-15",15.252427
"598","2009-05-18",16.524271
"599","2009-05-19",16.378641
"600","2009-05-20",16.359222
"601","2009-05-21",16.339806
"602","2009-05-22",15.873786
"603","2009-05-26",16.601942
"604","2009-05-27",15.660194
"605","2009-05-28",15.640777
"606","2009-05-29",15.825243
"607","2009-06-01",17.339806
"608","2009-06-02",17.912621
"609","2009-06-03",17.475729
"610","2009-06-04",17.941748
"611","2009-06-05",17
"612","2009-06-08",16.961164
"613","2009-06-09",16.980583
"614","2009-06-10",16.320389
"615","2009-06-11",16.805826
"616","2009-06-12",16.504854
"617","2009-06-15",15.61165
"618","2009-06-16",15.53398
"619","2009-06-17",15.339806
"620","2009-06-18",14.932039
"621","2009-06-19",14.582524
"622","2009-06-22",13.601942
"623","2009-06-23",13.524272
"624","2009-06-24",13.417476
"625","2009-06-25",13.883495
"626","2009-06-26",13.592233
"627","2009-06-29",13.592233
"628","2009-06-30",13.592233
"629","2009-07-01",13.54369
"630","2009-07-02",12.912621
"631","2009-07-06",12.873786
"632","2009-07-07",12.990292
"633","2009-07-08",12.932039
"634","2009-07-09",12.766991
"635","2009-07-10",12.699029
"636","2009-07-13",13.339806
"637","2009-07-14",13.271845
"638","2009-07-15",13.61165
"639","2009-07-16",13.572816
"640","2009-07-17",13.009708
"641","2009-07-20",13.029126
"642","2009-07-21",12.718447
"643","2009-07-22",12.902913
"644","2009-07-23",13.262136
"645","2009-07-24",13.184466
"646","2009-07-27",13.203883
"647","2009-07-28",13.106796
"648","2009-07-29",12.689321
"649","2009-07-30",12.941748
"650","2009-07-31",12.873786
"651","2009-08-03",12.640777
"652","2009-08-04",12.786407
"653","2009-08-05",12.631068
"654","2009-08-06",12.572816
"655","2009-08-07",12.825243
"656","2009-08-10",12.92233
"657","2009-08-11",12.873786
"658","2009-08-12",13.145631
"659","2009-08-13",13.029126
"660","2009-08-14",12.825243
"661","2009-08-17",12.757281
"662","2009-08-18",12.902913
"663","2009-08-19",13
"664","2009-08-20",12.941748
"665","2009-08-21",13.07767
"666","2009-08-24",12.893204
"667","2009-08-25",12.679611
"668","2009-08-26",12.766991
"669","2009-08-27",12.650485
"670","2009-08-28",11.92233
"671","2009-08-31",12.271845
"672","2009-09-01",11.514564
"673","2009-09-02",10.912621
"674","2009-09-03",11.242719
"675","2009-09-04",11.407767
"676","2009-09-08",11.669903
"677","2009-09-09",11.46602
"678","2009-09-10",11.660194
"679","2009-09-11",11.504854
"680","2009-09-14",11.563107
"681","2009-09-15",11.990292
"682","2009-09-16",12.203883
"683","2009-09-17",12.223301
"684","2009-09-18",12.553398
"685","2009-09-21",12.475728
"686","2009-09-22",12.436893
"687","2009-09-23",12.194175
"688","2009-09-24",12.203883
"689","2009-09-25",12.145631
"690","2009-09-28",12.514564
"691","2009-09-29",12.46602
"692","2009-09-30",12.378641
"693","2009-10-01",12.174757
"694","2009-10-02",12.233009
"695","2009-10-05",12.524272
"696","2009-10-06",12.621359
"697","2009-10-07",12.621359
"698","2009-10-08",12.834951
"699","2009-10-09",12.854369
"700","2009-10-12",12.864078
"701","2009-10-13",12.970874
"702","2009-10-14",13.300971
"703","2009-10-15",13
"704","2009-10-16",12.834951
"705","2009-10-19",13.07767
"706","2009-10-20",12.776699
"707","2009-10-21",12.174757
"708","2009-10-22",12.640777
"709","2009-10-23",12.242719
"710","2009-10-26",11.893204
"711","2009-10-27",11.689321
"712","2009-10-28",11.485436
"713","2009-10-29",11.796117
"714","2009-10-30",11.203883
"715","2009-11-02",11.271845
"716","2009-11-03",11.165049
"717","2009-11-04",10.796117
"718","2009-11-05",11.271845
"719","2009-11-06",11.504854
"720","2009-11-09",11.427184
"721","2009-11-10",11.53398
"722","2009-11-11",11.737864
"723","2009-11-12",11.174757
"724","2009-11-13",11.300971
"725","2009-11-16",11.92233
"726","2009-11-17",12.242719
"727","2009-11-18",12.252427
"728","2009-11-19",11.621359
"729","2009-11-20",11.689321
"730","2009-11-23",12.233009
"731","2009-11-24",12.368932
"732","2009-11-25",12.320389
"733","2009-11-27",11.514564
"734","2009-11-30",11.747573
"735","2009-12-01",11.485436
"736","2009-12-02",11.572816
"737","2009-12-03",11.53398
"738","2009-12-04",12.135922
"739","2009-12-07",12.242719
"740","2009-12-08",12.038835
"741","2009-12-09",11.902913
"742","2009-12-10",11.242719
"743","2009-12-11",11.737864
"744","2009-12-14",11.864078
"745","2009-12-15",11.970874
"746","2009-12-16",11.699029
"747","2009-12-17",11.757281
"748","2009-12-18",11.786407
"749","2009-12-21",11.708738
"750","2009-12-22",11.563107
"751","2009-12-23",11.679611
"752","2009-12-24",11.650485
"753","2009-12-28",11.407767
"754","2009-12-29",11.300971
"755","2009-12-30",11.504854
"756","2009-12-31",11.339806
"757","2010-01-04",11.368932
"758","2010-01-05",11.291262
"759","2010-01-06",10.980582
"760","2010-01-07",10.883495
"761","2010-01-08",10.834951
"762","2010-01-11",10.815534
"763","2010-01-12",10.718447
"764","2010-01-13",10.718447
"765","2010-01-14",10.951456
"766","2010-01-15",10.718447
"767","2010-01-19",10.825243
"768","2010-01-20",10.631068
"769","2010-01-21",10.446602
"770","2010-01-22",10.330097
"771","2010-01-25",10.572816
"772","2010-01-26",10.233009
"773","2010-01-27",10.553398
"774","2010-01-28",10.339806
"775","2010-01-29",10.378641
"776","2010-02-01",10.495146
"777","2010-02-02",10.766991
"778","2010-02-03",10.766991
"779","2010-02-04",10.718447
"780","2010-02-05",10.834951
"781","2010-02-08",10.572816
"782","2010-02-09",10.640777
"783","2010-02-10",10.46602
"784","2010-02-11",10.747573
"785","2010-02-12",10.951456
"786","2010-02-16",11.320389
"787","2010-02-17",11.553398
"788","2010-02-18",11.699029
"789","2010-02-19",11.601942
"790","2010-02-22",11.728155
"791","2010-02-23",11.631068
"792","2010-02-24",11.786407
"793","2010-02-25",11.747573
"794","2010-02-26",11.912621
"795","2010-03-01",12.223301
"796","2010-03-02",12.46602
"797","2010-03-03",12.640777
"798","2010-03-04",12.805825
"799","2010-03-05",13.407767
"800","2010-03-08",12.980582
"801","2010-03-09",12.961165
"802","2010-03-10",13.174757
"803","2010-03-11",13.339806
"804","2010-03-12",13.368932
"805","2010-03-15",13.553398
"806","2010-03-16",13.514564
"807","2010-03-17",13.485436
"808","2010-03-18",13.203883
"809","2010-03-19",14.223301
"810","2010-03-22",14.184466
"811","2010-03-23",14.495146
"812","2010-03-24",14.38835
"813","2010-03-25",14.019418
"814","2010-03-26",13.932039
"815","2010-03-29",13.990292
"816","2010-03-30",14.514564
"817","2010-03-31",13.553398
"818","2010-04-01",13.805825
"819","2010-04-05",14.184466
"820","2010-04-06",14.902913
"821","2010-04-07",15.378641
"822","2010-04-08",15.233009
"823","2010-04-09",15.339806
"824","2010-04-12",15.54369
"825","2010-04-13",15.621359
"826","2010-04-14",16.009708
"827","2010-04-15",16.330097
"828","2010-04-16",16.203884
"829","2010-04-19",16
"830","2010-04-20",16.281553
"831","2010-04-21",16.572815
"832","2010-04-22",16.45631
"833","2010-04-23",16.660194
"834","2010-04-26",16.174757
"835","2010-04-27",15.349515
"836","2010-04-28",15.213593
"837","2010-04-29",15.854369
"838","2010-04-30",15.563107
"839","2010-05-03",16.067961
"840","2010-05-04",15.699029
"841","2010-05-05",15.669903
"842","2010-05-06",15.135922
"843","2010-05-07",14.514564
"844","2010-05-10",15.53398
"845","2010-05-11",15.786407
"846","2010-05-12",16.398058
"847","2010-05-13",16.31068
"848","2010-05-14",16.097088
"849","2010-05-17",16.31068
"850","2010-05-18",16.359222
"851","2010-05-19",16.15534
"852","2010-05-20",15.106796
"853","2010-05-21",15.427184
"854","2010-05-24",14.485436
"855","2010-05-25",14.07767
"856","2010-05-26",13.941748
"857","2010-05-27",14.553398
"858","2010-05-28",14.145631
"859","2010-06-01",13.514564
"860","2010-06-02",14.203883
"861","2010-06-03",14.407767
"862","2010-06-04",13.368932
"863","2010-06-07",13.174757
"864","2010-06-08",13.087379
"865","2010-06-09",13.048544
"866","2010-06-10",13.398058
"867","2010-06-11",13.495146
"868","2010-06-14",13.53398
"869","2010-06-15",14.07767
"870","2010-06-16",14.087379
"871","2010-06-17",14.359223
"872","2010-06-18",14.524272
"873","2010-06-21",14.184466
"874","2010-06-22",13.92233
"875","2010-06-23",14.553398
"876","2010-06-24",14.135922
"877","2010-06-25",14.708738
"878","2010-06-28",14.873786
"879","2010-06-29",14.320389
"880","2010-06-30",14.097087
"881","2010-07-01",13.563107
"882","2010-07-02",13.087379
"883","2010-07-06",13.436893
"884","2010-07-07",13.631068
"885","2010-07-08",14.087379
"886","2010-07-09",14.514564
"887","2010-07-12",14.776699
"888","2010-07-13",15.504854
"889","2010-07-14",15.359223
"890","2010-07-15",15.281553
"891","2010-07-16",14.601942
"892","2010-07-19",14.660194
"893","2010-07-20",15.194175
"894","2010-07-21",14.54369
"895","2010-07-22",15.271845
"896","2010-07-23",15.53398
"897","2010-07-26",15.708738
"898","2010-07-27",15.970874
"899","2010-07-28",15.46602
"900","2010-07-29",14.92233
"901","2010-07-30",14.951456
"902","2010-08-02",15.504854
"903","2010-08-03",15.242719
"904","2010-08-04",15.485436
"905","2010-08-05",14.990292
"906","2010-08-06",14.650485
"907","2010-08-09",14.932039
"908","2010-08-10",14.53398
"909","2010-08-11",13.660194
"910","2010-08-12",13.601942
"911","2010-08-13",13.291262
"912","2010-08-16",13.53398
"913","2010-08-17",13.776699
"914","2010-08-18",14.427184
"915","2010-08-19",14.116505
"916","2010-08-20",14.592233
"917","2010-08-23",14.038835
"918","2010-08-24",13.699029
"919","2010-08-25",14.184466
"920","2010-08-26",13.834951
"921","2010-08-27",14.53398
"922","2010-08-30",13.805825
"923","2010-08-31",13.883495
"924","2010-09-01",14.601942
"925","2010-09-02",14.407767
"926","2010-09-03",14.766991
"927","2010-09-07",14.320389
"928","2010-09-08",14.427184
"929","2010-09-09",14.213593
"930","2010-09-10",13.893204
"931","2010-09-13",14.61165
"932","2010-09-14",14.349515
"933","2010-09-15",14.349515
