"","date","KELYA"
"240","2007-12-13",19.52
"241","2007-12-14",18.969999
"242","2007-12-17",18.26
"243","2007-12-18",18.709999
"244","2007-12-19",18.620001
"245","2007-12-20",19.23
"246","2007-12-21",19.950001
"247","2007-12-24",20.1
"248","2007-12-26",20.280001
"249","2007-12-27",19.16
"250","2007-12-28",19.290001
"251","2007-12-31",18.66
"252","2008-01-02",18.540001
"253","2008-01-03",17.700001
"254","2008-01-04",17.17
"255","2008-01-07",17.57
"256","2008-01-08",17.01
"257","2008-01-09",16.93
"258","2008-01-10",17.049999
"259","2008-01-11",16.5
"260","2008-01-14",16.99
"261","2008-01-15",16.790001
"262","2008-01-16",16.969999
"263","2008-01-17",16.389999
"264","2008-01-18",15.51
"265","2008-01-22",15.91
"266","2008-01-23",17.18
"267","2008-01-24",18.68
"268","2008-01-25",15.94
"269","2008-01-28",17.1
"270","2008-01-29",17.68
"271","2008-01-30",17.299999
"272","2008-01-31",17.219999
"273","2008-02-01",18.1
"274","2008-02-04",18.57
"275","2008-02-05",18.299999
"276","2008-02-06",18.08
"277","2008-02-07",18.530001
"278","2008-02-08",18.1
"279","2008-02-11",18.18
"280","2008-02-12",19.23
"281","2008-02-13",20
"282","2008-02-14",19.809999
"283","2008-02-15",19.709999
"284","2008-02-19",19.809999
"285","2008-02-20",20.379999
"286","2008-02-21",19.84
"287","2008-02-22",20.02
"288","2008-02-25",20.49
"289","2008-02-26",20.559999
"290","2008-02-27",20.84
"291","2008-02-28",20.01
"292","2008-02-29",19.209999
"293","2008-03-03",19.379999
"294","2008-03-04",19.41
"295","2008-03-05",19.139999
"296","2008-03-06",18.5
"297","2008-03-07",18.4
"298","2008-03-10",18.24
"299","2008-03-11",19.1
"300","2008-03-12",19.049999
"301","2008-03-13",19.809999
"302","2008-03-14",19.190001
"303","2008-03-17",18.690001
"304","2008-03-18",19.99
"305","2008-03-19",19.469999
"306","2008-03-20",19.43
"307","2008-03-24",20.58
"308","2008-03-25",20.83
"309","2008-03-26",21.120001
"310","2008-03-27",20.709999
"311","2008-03-28",20.389999
"312","2008-03-31",20.559999
"313","2008-04-01",20.889999
"314","2008-04-02",21.18
"315","2008-04-03",21.030001
"316","2008-04-04",20.809999
"317","2008-04-07",20.889999
"318","2008-04-08",20.98
"319","2008-04-09",20.49
"320","2008-04-10",20.82
"321","2008-04-11",19.92
"322","2008-04-14",20.02
"323","2008-04-15",20.059999
"324","2008-04-16",20.559999
"325","2008-04-17",20.09
"326","2008-04-18",20.17
"327","2008-04-21",19.620001
"328","2008-04-22",21.35
"329","2008-04-23",20.219999
"330","2008-04-24",21.549999
"331","2008-04-25",21.73
"332","2008-04-28",21.57
"333","2008-04-29",21.73
"334","2008-04-30",22.25
"335","2008-05-01",22.65
"336","2008-05-02",22.809999
"337","2008-05-05",22.209999
"338","2008-05-06",21.870001
"339","2008-05-07",21.26
"340","2008-05-08",21.440001
"341","2008-05-09",21.219999
"342","2008-05-12",21.889999
"343","2008-05-13",21.549999
"344","2008-05-14",21.940001
"345","2008-05-15",22.24
"346","2008-05-16",22.139999
"347","2008-05-19",22.030001
"348","2008-05-20",21.75
"349","2008-05-21",21.25
"350","2008-05-22",19.790001
"351","2008-05-23",19.809999
"352","2008-05-27",21.040001
"353","2008-05-28",20.5
"354","2008-05-29",21.02
"355","2008-05-30",21
"356","2008-06-02",21.48
"357","2008-06-03",21.049999
"358","2008-06-04",21.700001
"359","2008-06-05",22.08
"360","2008-06-06",21.43
"361","2008-06-09",21.08
"362","2008-06-10",21.26
"363","2008-06-11",20.41
"364","2008-06-12",20.610001
"365","2008-06-13",21.120001
"366","2008-06-16",20.98
"367","2008-06-17",20.59
"368","2008-06-18",20.559999
"369","2008-06-19",20.809999
"370","2008-06-20",20.360001
"371","2008-06-23",20.190001
"372","2008-06-24",20.290001
"373","2008-06-25",20.799999
"374","2008-06-26",19.879999
"375","2008-06-27",19.950001
"376","2008-06-30",19.33
"377","2008-07-01",19.620001
"378","2008-07-02",19.18
"379","2008-07-03",19.040001
"380","2008-07-07",18.98
"381","2008-07-08",19.65
"382","2008-07-09",19.379999
"383","2008-07-10",19.440001
"384","2008-07-11",18.99
"385","2008-07-14",18.309999
"386","2008-07-15",18.6
"387","2008-07-16",19.530001
"388","2008-07-17",20.52
"389","2008-07-18",19.809999
"390","2008-07-21",19.559999
"391","2008-07-22",17.92
"392","2008-07-23",17.860001
"393","2008-07-24",17.66
"394","2008-07-25",17.43
"395","2008-07-28",17.219999
"396","2008-07-29",17.91
"397","2008-07-30",18.540001
"398","2008-07-31",18.41
"399","2008-08-01",18.75
"400","2008-08-04",18.469999
"401","2008-08-05",19.299999
"402","2008-08-06",19.139999
"403","2008-08-07",18.9
"404","2008-08-08",19.6
"405","2008-08-11",20.48
"406","2008-08-12",20.65
"407","2008-08-13",20.889999
"408","2008-08-14",21.1
"409","2008-08-15",21.190001
"410","2008-08-18",20.950001
"411","2008-08-19",20.48
"412","2008-08-20",20.51
"413","2008-08-21",19.700001
"414","2008-08-22",20.219999
"415","2008-08-25",19.35
"416","2008-08-26",19.24
"417","2008-08-27",19.879999
"418","2008-08-28",20
"419","2008-08-29",19.34
"420","2008-09-02",19.379999
"421","2008-09-03",19.719999
"422","2008-09-04",18.940001
"423","2008-09-05",18.48
"424","2008-09-08",19.040001
"425","2008-09-09",18.530001
"426","2008-09-10",18.73
"427","2008-09-11",18.49
"428","2008-09-12",18.309999
"429","2008-09-15",18.200001
"430","2008-09-16",18.65
"431","2008-09-17",18.16
"432","2008-09-18",18.74
"433","2008-09-19",19.82
"434","2008-09-22",18.24
"435","2008-09-23",18.5
"436","2008-09-24",18.07
"437","2008-09-25",18.690001
"438","2008-09-26",19.120001
"439","2008-09-29",18.440001
"440","2008-09-30",19.049999
"441","2008-10-01",19
"442","2008-10-02",18
"443","2008-10-03",17.6
"444","2008-10-06",16.93
"445","2008-10-07",16.35
"446","2008-10-08",15.9
"447","2008-10-09",14.75
"448","2008-10-10",15.62
"449","2008-10-13",15.92
"450","2008-10-14",15.73
"451","2008-10-15",13.96
"452","2008-10-16",15.11
"453","2008-10-17",14.51
"454","2008-10-20",15.25
"455","2008-10-21",15.44
"456","2008-10-22",13.8
"457","2008-10-23",13.48
"458","2008-10-24",12.95
"459","2008-10-27",11.85
"460","2008-10-28",12.47
"461","2008-10-29",12.38
"462","2008-10-30",13.27
"463","2008-10-31",14.24
"464","2008-11-03",14.71
"465","2008-11-04",14.79
"466","2008-11-05",13.75
"467","2008-11-06",13.52
"468","2008-11-07",13.46
"469","2008-11-10",12.97
"470","2008-11-11",13.32
"471","2008-11-12",12.41
"472","2008-11-13",13.47
"473","2008-11-14",12.42
"474","2008-11-17",12.08
"475","2008-11-18",11.91
"476","2008-11-19",11.03
"477","2008-11-20",10.05
"478","2008-11-21",10.46
"479","2008-11-24",10.86
"480","2008-11-25",10.95
"481","2008-11-26",11.69
"482","2008-11-28",11.65
"483","2008-12-01",10.3
"484","2008-12-02",10.92
"485","2008-12-03",10.98
"486","2008-12-04",10.99
"487","2008-12-05",11.18
"488","2008-12-08",11.55
"489","2008-12-09",11.18
"490","2008-12-10",11.49
"491","2008-12-11",11.17
"492","2008-12-12",11.75
"493","2008-12-15",11.23
"494","2008-12-16",12.14
"495","2008-12-17",13.14
"496","2008-12-18",12.97
"497","2008-12-19",13.28
"498","2008-12-22",12.19
"499","2008-12-23",12.45
"500","2008-12-24",12.45
"501","2008-12-26",12.55
"502","2008-12-29",12.1
"503","2008-12-30",12.44
"504","2008-12-31",13.01
"505","2009-01-02",13.51
"506","2009-01-05",13.48
"507","2009-01-06",14.06
"508","2009-01-07",13.63
"509","2009-01-08",13.65
"510","2009-01-09",12.86
"511","2009-01-12",12.54
"512","2009-01-13",12.56
"513","2009-01-14",11.49
"514","2009-01-15",11.92
"515","2009-01-16",11.67
"516","2009-01-20",10.77
"517","2009-01-21",11.3
"518","2009-01-22",10.52
"519","2009-01-23",10.17
"520","2009-01-26",10.03
"521","2009-01-27",10.28
"522","2009-01-28",10.34
"523","2009-01-29",9.68
"524","2009-01-30",9.06
"525","2009-02-02",9.26
"526","2009-02-03",9.36
"527","2009-02-04",9.61
"528","2009-02-05",9.9
"529","2009-02-06",10.66
"530","2009-02-09",10.67
"531","2009-02-10",10.17
"532","2009-02-11",10.43
"533","2009-02-12",10.28
"534","2009-02-13",10.3
"535","2009-02-17",10.21
"536","2009-02-18",10.18
"537","2009-02-19",9.66
"538","2009-02-20",9.19
"539","2009-02-23",8.42
"540","2009-02-24",9.05
"541","2009-02-25",8.19
"542","2009-02-26",7.81
"543","2009-02-27",7.6
"544","2009-03-02",7.11
"545","2009-03-03",7.03
"546","2009-03-04",7.03
"547","2009-03-05",6.2
"548","2009-03-06",6.3
"549","2009-03-09",6.31
"550","2009-03-10",7.02
"551","2009-03-11",6.86
"552","2009-03-12",7.59
"553","2009-03-13",7.91
"554","2009-03-16",7.87
"555","2009-03-17",8.07
"556","2009-03-18",8.53
"557","2009-03-19",8.42
"558","2009-03-20",7.95
"559","2009-03-23",9.26
"560","2009-03-24",8.6
"561","2009-03-25",8.73
"562","2009-03-26",9.35
"563","2009-03-27",8.56
"564","2009-03-30",7.99
"565","2009-03-31",8.05
"566","2009-04-01",8
"567","2009-04-02",9.37
"568","2009-04-03",9.42
"569","2009-04-06",9.03
"570","2009-04-07",8.91
"571","2009-04-08",9.07
"572","2009-04-09",9.76
"573","2009-04-13",9.7
"574","2009-04-14",9.43
"575","2009-04-15",9.6
"576","2009-04-16",9.86
"577","2009-04-17",9.75
"578","2009-04-20",8.83
"579","2009-04-21",9.64
"580","2009-04-22",10.21
"581","2009-04-23",9.98
"582","2009-04-24",10.69
"583","2009-04-27",10.41
"584","2009-04-28",10.8
"585","2009-04-29",11.55
"586","2009-04-30",11.36
"587","2009-05-01",11.37
"588","2009-05-04",11.38
"589","2009-05-05",11.21
"590","2009-05-06",11.41
"591","2009-05-07",11.19
"592","2009-05-08",12.23
"593","2009-05-11",11.76
"594","2009-05-12",11.79
"595","2009-05-13",11.18
"596","2009-05-14",11.58
"597","2009-05-15",11.38
"598","2009-05-18",11.84
"599","2009-05-19",11.39
"600","2009-05-20",10.92
"601","2009-05-21",10.6
"602","2009-05-22",10.57
"603","2009-05-26",11.77
"604","2009-05-27",10.66
"605","2009-05-28",10.67
"606","2009-05-29",10.66
"607","2009-06-01",11.87
"608","2009-06-02",11.96
"609","2009-06-03",11.99
"610","2009-06-04",12.12
"611","2009-06-05",12.33
"612","2009-06-08",12.21
"613","2009-06-09",12.15
"614","2009-06-10",12
"615","2009-06-11",12.19
"616","2009-06-12",12.37
"617","2009-06-15",12.35
"618","2009-06-16",12.47
"619","2009-06-17",12.5
"620","2009-06-18",12.34
"621","2009-06-19",12.26
"622","2009-06-22",11.5
"623","2009-06-23",11.45
"624","2009-06-24",11.51
"625","2009-06-25",11.61
"626","2009-06-26",11.74
"627","2009-06-29",11.44
"628","2009-06-30",10.95
"629","2009-07-01",11.3
"630","2009-07-02",10.72
"631","2009-07-06",10.84
"632","2009-07-07",10.69
"633","2009-07-08",10.66
"634","2009-07-09",10.63
"635","2009-07-10",10.68
"636","2009-07-13",10.86
"637","2009-07-14",10.79
"638","2009-07-15",11.88
"639","2009-07-16",12.18
"640","2009-07-17",12.05
"641","2009-07-20",12.28
"642","2009-07-21",12.37
"643","2009-07-22",12.29
"644","2009-07-23",12.88
"645","2009-07-24",12.83
"646","2009-07-27",12.06
"647","2009-07-28",12.27
"648","2009-07-29",12.22
"649","2009-07-30",12.2
"650","2009-07-31",11.76
"651","2009-08-03",12.1
"652","2009-08-04",12.49
"653","2009-08-05",11.56
"654","2009-08-06",11.31
"655","2009-08-07",11.9
"656","2009-08-10",11.87
"657","2009-08-11",11.36
"658","2009-08-12",11.89
"659","2009-08-13",11.78
"660","2009-08-14",11.62
"661","2009-08-17",11.36
"662","2009-08-18",11
"663","2009-08-19",11.31
"664","2009-08-20",11.81
"665","2009-08-21",12.53
"666","2009-08-24",12.37
"667","2009-08-25",12.27
"668","2009-08-26",12.35
"669","2009-08-27",12.47
"670","2009-08-28",12.04
"671","2009-08-31",11.48
"672","2009-09-01",11.43
"673","2009-09-02",11.63
"674","2009-09-03",11.62
"675","2009-09-04",11.99
"676","2009-09-08",11.63
"677","2009-09-09",12.05
"678","2009-09-10",12.49
"679","2009-09-11",12.33
"680","2009-09-14",12.99
"681","2009-09-15",13.13
"682","2009-09-16",13.64
"683","2009-09-17",13.61
"684","2009-09-18",14.01
"685","2009-09-21",13.72
"686","2009-09-22",13.94
"687","2009-09-23",13.43
"688","2009-09-24",12.72
"689","2009-09-25",12.61
"690","2009-09-28",13.09
"691","2009-09-29",12.66
"692","2009-09-30",12.3
"693","2009-10-01",12.32
"694","2009-10-02",12.62
"695","2009-10-05",12.91
"696","2009-10-06",13.23
"697","2009-10-07",13.24
"698","2009-10-08",13.22
"699","2009-10-09",13.36
"700","2009-10-12",12.99
"701","2009-10-13",12.6
"702","2009-10-14",13.1
"703","2009-10-15",13.11
"704","2009-10-16",12.96
"705","2009-10-19",13.26
"706","2009-10-20",13.27
"707","2009-10-21",12.7
"708","2009-10-22",12.91
"709","2009-10-23",12.29
"710","2009-10-26",12.15
"711","2009-10-27",12.35
"712","2009-10-28",12.04
"713","2009-10-29",12.18
"714","2009-10-30",11.08
"715","2009-11-02",11.21
"716","2009-11-03",11.28
"717","2009-11-04",11.09
"718","2009-11-05",11.91
"719","2009-11-06",12.12
"720","2009-11-09",11.76
"721","2009-11-10",11.46
"722","2009-11-11",11.48
"723","2009-11-12",10.83
"724","2009-11-13",11.03
"725","2009-11-16",11.69
"726","2009-11-17",11.54
"727","2009-11-18",11.26
"728","2009-11-19",10.67
"729","2009-11-20",10.73
"730","2009-11-23",10.84
"731","2009-11-24",10.9
"732","2009-11-25",10.85
"733","2009-11-27",10.39
"734","2009-11-30",10.49
"735","2009-12-01",10.71
"736","2009-12-02",10.62
"737","2009-12-03",10.37
"738","2009-12-04",11.62
"739","2009-12-07",11.66
"740","2009-12-08",11.61
"741","2009-12-09",11.45
"742","2009-12-10",10.65
"743","2009-12-11",11.05
"744","2009-12-14",11.18
"745","2009-12-15",10.69
"746","2009-12-16",11.12
"747","2009-12-17",10.69
"748","2009-12-18",10.26
"749","2009-12-21",11.26
"750","2009-12-22",11.78
"751","2009-12-23",11.96
"752","2009-12-24",12.19
"753","2009-12-28",12.15
"754","2009-12-29",12.18
"755","2009-12-30",12.24
"756","2009-12-31",11.93
"757","2010-01-04",12.89
"758","2010-01-05",12.95
"759","2010-01-06",12.56
"760","2010-01-07",12.67
"761","2010-01-08",12.44
"762","2010-01-11",12.26
"763","2010-01-12",11.89
"764","2010-01-13",12.48
"765","2010-01-14",12.55
"766","2010-01-15",12.35
"767","2010-01-19",12.46
"768","2010-01-20",13.72
"769","2010-01-21",13.12
"770","2010-01-22",13.24
"771","2010-01-25",13.27
"772","2010-01-26",13.4
"773","2010-01-27",13.47
"774","2010-01-28",13.19
"775","2010-01-29",13.12
"776","2010-02-01",13.56
"777","2010-02-02",13.87
"778","2010-02-03",13.82
"779","2010-02-04",13.25
"780","2010-02-05",15.89
"781","2010-02-08",15.48
"782","2010-02-09",15.34
"783","2010-02-10",14.98
"784","2010-02-11",15.55
"785","2010-02-12",15.22
"786","2010-02-16",15.5
"787","2010-02-17",16.01
"788","2010-02-18",16.67
"789","2010-02-19",16.950001
"790","2010-02-22",16.65
"791","2010-02-23",15.92
"792","2010-02-24",16.139999
"793","2010-02-25",16.02
"794","2010-02-26",15.73
"795","2010-03-01",16.200001
"796","2010-03-02",15.91
"797","2010-03-03",15.96
"798","2010-03-04",16.16
"799","2010-03-05",16.799999
"800","2010-03-08",16.9
"801","2010-03-09",17.290001
"802","2010-03-10",17.99
"803","2010-03-11",17.99
"804","2010-03-12",17.059999
"805","2010-03-15",17.16
"806","2010-03-16",17.16
"807","2010-03-17",17.129999
"808","2010-03-18",17.24
"809","2010-03-19",16.65
"810","2010-03-22",16.940001
"811","2010-03-23",17.290001
"812","2010-03-24",16.809999
"813","2010-03-25",16.4
"814","2010-03-26",16.74
"815","2010-03-29",17.02
"816","2010-03-30",17.23
"817","2010-03-31",16.66
"818","2010-04-01",16.690001
"819","2010-04-05",17.25
"820","2010-04-06",17.559999
"821","2010-04-07",17.139999
"822","2010-04-08",17.26
"823","2010-04-09",16.870001
"824","2010-04-12",17.5
"825","2010-04-13",17.309999
"826","2010-04-14",18
"827","2010-04-15",17.9
"828","2010-04-16",17.719999
"829","2010-04-19",17.530001
"830","2010-04-20",17.719999
"831","2010-04-21",18.389999
"832","2010-04-22",18.43
"833","2010-04-23",18.75
"834","2010-04-26",18.49
"835","2010-04-27",18.110001
"836","2010-04-28",17.34
"837","2010-04-29",17.27
"838","2010-04-30",16.059999
"839","2010-05-03",16.82
"840","2010-05-04",16.07
"841","2010-05-05",15.57
"842","2010-05-06",14.63
"843","2010-05-07",14.03
"844","2010-05-10",15.67
"845","2010-05-11",16.370001
"846","2010-05-12",17
"847","2010-05-13",17.049999
"848","2010-05-14",16.549999
"849","2010-05-17",17.040001
"850","2010-05-18",16.67
"851","2010-05-19",16.41
"852","2010-05-20",14.77
"853","2010-05-21",14.89
"854","2010-05-24",14.86
"855","2010-05-25",14.17
"856","2010-05-26",14.39
"857","2010-05-27",14.89
"858","2010-05-28",14.59
"859","2010-06-01",14.33
"860","2010-06-02",15.09
"861","2010-06-03",15.2
"862","2010-06-04",13.88
"863","2010-06-07",13.23
"864","2010-06-08",12.83
"865","2010-06-09",13.08
"866","2010-06-10",13.98
"867","2010-06-11",14.46
"868","2010-06-14",14.1
"869","2010-06-15",15
"870","2010-06-16",14.83
"871","2010-06-17",14.41
"872","2010-06-18",14.77
"873","2010-06-21",15.11
"874","2010-06-22",14.91
"875","2010-06-23",15.03
"876","2010-06-24",15.1
"877","2010-06-25",15.97
"878","2010-06-28",15.88
"879","2010-06-29",15.46
"880","2010-06-30",14.87
"881","2010-07-01",13.8
"882","2010-07-02",13.5
"883","2010-07-06",12.98
"884","2010-07-07",13.77
"885","2010-07-08",13.92
"886","2010-07-09",14.37
"887","2010-07-12",13.88
"888","2010-07-13",14.27
"889","2010-07-14",14.32
"890","2010-07-15",14.03
"891","2010-07-16",13.08
"892","2010-07-19",13.3
"893","2010-07-20",13.6
"894","2010-07-21",13.26
"895","2010-07-22",14.78
"896","2010-07-23",15.35
"897","2010-07-26",15.83
"898","2010-07-27",15.56
"899","2010-07-28",15.08
"900","2010-07-29",15.04
"901","2010-07-30",14.8
"902","2010-08-02",15.03
"903","2010-08-03",14.78
"904","2010-08-04",14.81
"905","2010-08-05",14.6
"906","2010-08-06",14.31
"907","2010-08-09",14.73
"908","2010-08-10",14.1
"909","2010-08-11",13.04
"910","2010-08-12",12.89
"911","2010-08-13",12.48
"912","2010-08-16",11.88
"913","2010-08-17",12.24
"914","2010-08-18",12.29
"915","2010-08-19",11.56
"916","2010-08-20",11.53
"917","2010-08-23",10.67
"918","2010-08-24",10.53
"919","2010-08-25",10.8
"920","2010-08-26",10.45
"921","2010-08-27",10.74
"922","2010-08-30",10.32
"923","2010-08-31",10.44
"924","2010-09-01",11.36
"925","2010-09-02",11.43
"926","2010-09-03",12.46
"927","2010-09-07",11.76
"928","2010-09-08",11.76
"929","2010-09-09",11.89
"930","2010-09-10",11.83
"931","2010-09-13",12.43
"932","2010-09-14",12.44
"933","2010-09-15",12.52
"934","2010-09-16",12.42
"935","2010-09-17",12.38
"936","2010-09-20",13.14
"937","2010-09-21",12.53
"938","2010-09-22",11.94
"939","2010-09-23",11.59
"940","2010-09-24",12.19
"941","2010-09-27",11.92
"942","2010-09-28",12.05
"943","2010-09-29",11.94
"944","2010-09-30",11.73
"945","2010-10-01",12.15
"946","2010-10-04",11.77
"947","2010-10-05",12.52
"948","2010-10-06",12.56
"949","2010-10-07",12.88
"950","2010-10-08",13.74
"951","2010-10-11",13.73
"952","2010-10-12",13.85
"953","2010-10-13",14.1
"954","2010-10-14",14.18
"955","2010-10-15",13.94
"956","2010-10-18",14.47
"957","2010-10-19",14.72
"958","2010-10-20",14.98
"959","2010-10-21",15.52
"960","2010-10-22",15.64
"961","2010-10-25",15.46
"962","2010-10-26",15.37
"963","2010-10-27",14.89
"964","2010-10-28",14.63
"965","2010-10-29",14.85
"966","2010-11-01",14.84
"967","2010-11-02",15.38
"968","2010-11-03",15.37
"969","2010-11-04",15.88
"970","2010-11-05",15.87
"971","2010-11-08",16.33
"972","2010-11-09",16.459999
"973","2010-11-10",17
"974","2010-11-11",18.049999
"975","2010-11-12",17.540001
"976","2010-11-15",17.860001
"977","2010-11-16",17.540001
"978","2010-11-17",17.67
"979","2010-11-18",17.91
"980","2010-11-19",17.639999
"981","2010-11-22",17.73
"982","2010-11-23",17.49
