"","date","AFG"
"158","2007-08-17",29.25
"159","2007-08-20",28.790001
"160","2007-08-21",29.1
"161","2007-08-22",28.870001
"162","2007-08-23",29.5
"163","2007-08-24",29.84
"164","2007-08-27",29.790001
"165","2007-08-28",28.67
"166","2007-08-29",28.98
"167","2007-08-30",28.26
"168","2007-08-31",28.200001
"169","2007-09-04",29.379999
"170","2007-09-05",28.32
"171","2007-09-06",28.299999
"172","2007-09-07",28.08
"173","2007-09-10",27.5
"174","2007-09-11",27.77
"175","2007-09-12",28.07
"176","2007-09-13",28.049999
"177","2007-09-14",27.98
"178","2007-09-17",28.24
"179","2007-09-18",29.09
"180","2007-09-19",28.879999
"181","2007-09-20",28.4
"182","2007-09-21",28.18
"183","2007-09-24",27.959999
"184","2007-09-25",27.84
"185","2007-09-26",28.379999
"186","2007-09-27",28.93
"187","2007-09-28",28.52
"188","2007-10-01",29.17
"189","2007-10-02",29.120001
"190","2007-10-03",29.41
"191","2007-10-04",30.01
"192","2007-10-05",30.17
"193","2007-10-08",30.040001
"194","2007-10-09",30.219999
"195","2007-10-10",29.92
"196","2007-10-11",29.82
"197","2007-10-12",29.82
"198","2007-10-15",29.84
"199","2007-10-16",29.5
"200","2007-10-17",29.290001
"201","2007-10-18",29.01
"202","2007-10-19",28.360001
"203","2007-10-22",27.879999
"204","2007-10-23",28.01
"205","2007-10-24",27.440001
"206","2007-10-25",27.360001
"207","2007-10-26",27.690001
"208","2007-10-29",28.049999
"209","2007-10-30",29.790001
"210","2007-10-31",29.9
"211","2007-11-01",29.57
"212","2007-11-02",28.959999
"213","2007-11-05",28.809999
"214","2007-11-06",29.389999
"215","2007-11-07",28.620001
"216","2007-11-08",29.190001
"217","2007-11-09",29
"218","2007-11-12",29.219999
"219","2007-11-13",29.610001
"220","2007-11-14",29.530001
"221","2007-11-15",29.52
"222","2007-11-16",29.73
"223","2007-11-19",29.049999
"224","2007-11-20",29.17
"225","2007-11-21",28.1
"226","2007-11-23",28.620001
"227","2007-11-26",27.74
"228","2007-11-27",28.57
"229","2007-11-28",29.120001
"230","2007-11-29",29.129999
"231","2007-11-30",29.219999
"232","2007-12-03",29.219999
"233","2007-12-04",29.43
"234","2007-12-05",29.52
"235","2007-12-06",29.75
"236","2007-12-07",29.709999
"237","2007-12-10",29.99
"238","2007-12-11",29.549999
"239","2007-12-12",29.23
"240","2007-12-13",29.280001
"241","2007-12-14",28.860001
"242","2007-12-17",28.6
"243","2007-12-18",28.75
"244","2007-12-19",28.93
"245","2007-12-20",28.790001
"246","2007-12-21",29.309999
"247","2007-12-24",29.959999
"248","2007-12-26",29.91
"249","2007-12-27",29.17
"250","2007-12-28",29.290001
"251","2007-12-31",28.879999
"252","2008-01-02",28.59
"253","2008-01-03",28.280001
"254","2008-01-04",28.030001
"255","2008-01-07",28.309999
"256","2008-01-08",27.42
"257","2008-01-09",28.08
"258","2008-01-10",28.27
"259","2008-01-11",28.48
"260","2008-01-14",28.25
"261","2008-01-15",28.43
"262","2008-01-16",28.58
"263","2008-01-17",27.540001
"264","2008-01-18",26.620001
"265","2008-01-22",26.66
"266","2008-01-23",27.34
"267","2008-01-24",27.42
"268","2008-01-25",26.67
"269","2008-01-28",27.41
"270","2008-01-29",27.92
"271","2008-01-30",27.4
"272","2008-01-31",27.66
"273","2008-02-01",28.15
"274","2008-02-04",28.450001
"275","2008-02-05",27.66
"276","2008-02-06",27.860001
"277","2008-02-07",27.709999
"278","2008-02-08",27.33
"279","2008-02-11",27.879999
"280","2008-02-12",27.809999
"281","2008-02-13",27.4
"282","2008-02-14",27.129999
"283","2008-02-15",27.469999
"284","2008-02-19",27.190001
"285","2008-02-20",27.26
"286","2008-02-21",26.940001
"287","2008-02-22",27.07
"288","2008-02-25",27.02
"289","2008-02-26",27.18
"290","2008-02-27",27.1
"291","2008-02-28",26.540001
"292","2008-02-29",25.870001
"293","2008-03-03",25.809999
"294","2008-03-04",25.57
"295","2008-03-05",25.629999
"296","2008-03-06",25.209999
"297","2008-03-07",25.17
"298","2008-03-10",24.68
"299","2008-03-11",25.67
"300","2008-03-12",25.15
"301","2008-03-13",25.549999
"302","2008-03-14",24.790001
"303","2008-03-17",24.389999
"304","2008-03-18",25.110001
"305","2008-03-19",24.58
"306","2008-03-20",25.33
"307","2008-03-24",25.379999
"308","2008-03-25",26.01
"309","2008-03-26",25.700001
"310","2008-03-27",25.75
"311","2008-03-28",25.74
"312","2008-03-31",25.559999
"313","2008-04-01",26.84
"314","2008-04-02",26.98
"315","2008-04-03",26.629999
"316","2008-04-04",26.51
"317","2008-04-07",26.879999
"318","2008-04-08",26.559999
"319","2008-04-09",26.27
"320","2008-04-10",26.049999
"321","2008-04-11",25.66
"322","2008-04-14",25.66
"323","2008-04-15",25.809999
"324","2008-04-16",26.030001
"325","2008-04-17",26.09
"326","2008-04-18",25.77
"327","2008-04-21",25.799999
"328","2008-04-22",25.389999
"329","2008-04-23",25.379999
"330","2008-04-24",25.6
"331","2008-04-25",27.23
"332","2008-04-28",27.379999
"333","2008-04-29",27.43
"334","2008-04-30",27.42
"335","2008-05-01",27.940001
"336","2008-05-02",27.809999
"337","2008-05-05",27.620001
"338","2008-05-06",27.84
"339","2008-05-07",27.67
"340","2008-05-08",27.84
"341","2008-05-09",27.879999
"342","2008-05-12",27.99
"343","2008-05-13",28.08
"344","2008-05-14",28.459999
"345","2008-05-15",28.379999
"346","2008-05-16",28.190001
"347","2008-05-19",28.309999
"348","2008-05-20",28.48
"349","2008-05-21",28.33
"350","2008-05-22",29.209999
"351","2008-05-23",29.15
"352","2008-05-27",29.440001
"353","2008-05-28",29.469999
"354","2008-05-29",29.549999
"355","2008-05-30",29.82
"356","2008-06-02",29.879999
"357","2008-06-03",30.17
"358","2008-06-04",30.08
"359","2008-06-05",30.290001
"360","2008-06-06",29.58
"361","2008-06-09",29.360001
"362","2008-06-10",29.559999
"363","2008-06-11",29
"364","2008-06-12",29.309999
"365","2008-06-13",29.030001
"366","2008-06-16",29
"367","2008-06-17",28.790001
"368","2008-06-18",28.709999
"369","2008-06-19",28.540001
"370","2008-06-20",28.120001
"371","2008-06-23",28.07
"372","2008-06-24",28.120001
"373","2008-06-25",28.459999
"374","2008-06-26",27.65
"375","2008-06-27",27.120001
"376","2008-06-30",26.75
"377","2008-07-01",27.32
"378","2008-07-02",27.139999
"379","2008-07-03",27.01
"380","2008-07-07",26.690001
"381","2008-07-08",27.91
"382","2008-07-09",27.92
"383","2008-07-10",27.950001
"384","2008-07-11",27.84
"385","2008-07-14",25.940001
"386","2008-07-15",25.700001
"387","2008-07-16",26.690001
"388","2008-07-17",27.01
"389","2008-07-18",27.530001
"390","2008-07-21",27.190001
"391","2008-07-22",28.91
"392","2008-07-23",29.450001
"393","2008-07-24",28.66
"394","2008-07-25",28.370001
"395","2008-07-28",28.219999
"396","2008-07-29",29.15
"397","2008-07-30",29.32
"398","2008-07-31",28.969999
"399","2008-08-01",29.879999
"400","2008-08-04",29.700001
"401","2008-08-05",29.82
"402","2008-08-06",29.280001
"403","2008-08-07",28.370001
"404","2008-08-08",29.15
"405","2008-08-11",28.879999
"406","2008-08-12",28.23
"407","2008-08-13",27.700001
"408","2008-08-14",28.24
"409","2008-08-15",28.52
"410","2008-08-18",28.33
"411","2008-08-19",27.940001
"412","2008-08-20",28.190001
"413","2008-08-21",27.48
"414","2008-08-22",27.969999
"415","2008-08-25",27.32
"416","2008-08-26",27.99
"417","2008-08-27",28.07
"418","2008-08-28",28.84
"419","2008-08-29",28.530001
"420","2008-09-02",28.870001
"421","2008-09-03",29.620001
"422","2008-09-04",28.969999
"423","2008-09-05",29.370001
"424","2008-09-08",29.780001
"425","2008-09-09",28.709999
"426","2008-09-10",28.99
"427","2008-09-11",28.790001
"428","2008-09-12",28.77
"429","2008-09-15",27.690001
"430","2008-09-16",28.620001
"431","2008-09-17",26.43
"432","2008-09-18",25.99
"433","2008-09-19",32
"434","2008-09-22",28.75
"435","2008-09-23",29.200001
"436","2008-09-24",29.5
"437","2008-09-25",29.030001
"438","2008-09-26",28.83
"439","2008-09-29",27.25
"440","2008-09-30",29.5
"441","2008-10-01",28.5
"442","2008-10-02",26.780001
"443","2008-10-03",27.290001
"444","2008-10-06",23.99
"445","2008-10-07",21
"446","2008-10-08",17.98
"447","2008-10-09",17.129999
"448","2008-10-10",15.98
"449","2008-10-13",23.23
"450","2008-10-14",22.709999
"451","2008-10-15",19.5
"452","2008-10-16",19.93
"453","2008-10-17",19.68
"454","2008-10-20",21.450001
"455","2008-10-21",20.969999
"456","2008-10-22",19.969999
"457","2008-10-23",20.77
"458","2008-10-24",20.25
"459","2008-10-27",19.59
"460","2008-10-28",22.84
"461","2008-10-29",22.6
"462","2008-10-30",22.4
"463","2008-10-31",22.73
"464","2008-11-03",23.35
"465","2008-11-04",23.709999
"466","2008-11-05",21.879999
"467","2008-11-06",20.6
"468","2008-11-07",21.41
"469","2008-11-10",21.450001
"470","2008-11-11",21.370001
"471","2008-11-12",19.450001
"472","2008-11-13",21.620001
"473","2008-11-14",20.9
"474","2008-11-17",20.309999
"475","2008-11-18",20.34
"476","2008-11-19",17.91
"477","2008-11-20",15.41
"478","2008-11-21",17.209999
"479","2008-11-24",18.780001
"480","2008-11-25",19.32
"481","2008-11-26",19.969999
"482","2008-11-28",20.49
"483","2008-12-01",17.780001
"484","2008-12-02",18.790001
"485","2008-12-03",20.02
"486","2008-12-04",19
"487","2008-12-05",21.16
"488","2008-12-08",21.82
"489","2008-12-09",21.129999
"490","2008-12-10",21.120001
"491","2008-12-11",20.370001
"492","2008-12-12",21.309999
"493","2008-12-15",20.700001
"494","2008-12-16",22.450001
"495","2008-12-17",22.02
"496","2008-12-18",21.799999
"497","2008-12-19",22.25
"498","2008-12-22",21.34
"499","2008-12-23",21.77
"500","2008-12-24",21.67
"501","2008-12-26",21.969999
"502","2008-12-29",21.83
"503","2008-12-30",22.639999
"504","2008-12-31",22.879999
"505","2009-01-02",23.43
"506","2009-01-05",23.719999
"507","2009-01-06",23.98
"508","2009-01-07",22.629999
"509","2009-01-08",23.09
"510","2009-01-09",22.27
"511","2009-01-12",20.790001
"512","2009-01-13",20.74
"513","2009-01-14",20.25
"514","2009-01-15",20.57
"515","2009-01-16",21.190001
"516","2009-01-20",19.059999
"517","2009-01-21",20.540001
"518","2009-01-22",18.09
"519","2009-01-23",18.26
"520","2009-01-26",18.08
"521","2009-01-27",18.59
"522","2009-01-28",19.209999
"523","2009-01-29",17.360001
"524","2009-01-30",16.98
"525","2009-02-02",17.08
"526","2009-02-03",16.82
"527","2009-02-04",16.700001
"528","2009-02-05",17.02
"529","2009-02-06",17.4
"530","2009-02-09",17.700001
"531","2009-02-10",19.799999
"532","2009-02-11",19.639999
"533","2009-02-12",19.42
"534","2009-02-13",18.66
"535","2009-02-17",18.049999
"536","2009-02-18",18.110001
"537","2009-02-19",17.32
"538","2009-02-20",16.360001
"539","2009-02-23",15.65
"540","2009-02-24",17.09
"541","2009-02-25",15.95
"542","2009-02-26",15.71
"543","2009-02-27",15.56
"544","2009-03-02",14.69
"545","2009-03-03",14.63
"546","2009-03-04",15.07
"547","2009-03-05",13.84
"548","2009-03-06",13.13
"549","2009-03-09",13.04
"550","2009-03-10",14.34
"551","2009-03-11",13.97
"552","2009-03-12",14.59
"553","2009-03-13",15.04
"554","2009-03-16",14.64
"555","2009-03-17",15.75
"556","2009-03-18",16.65
"557","2009-03-19",15.95
"558","2009-03-20",15.79
"559","2009-03-23",17.59
"560","2009-03-24",16.040001
"561","2009-03-25",16.440001
"562","2009-03-26",16.889999
"563","2009-03-27",16.51
"564","2009-03-30",15.59
"565","2009-03-31",16.049999
"566","2009-04-01",16.35
"567","2009-04-02",17.290001
"568","2009-04-03",17.57
"569","2009-04-06",17.83
"570","2009-04-07",17.4
"571","2009-04-08",17.450001
"572","2009-04-09",18.280001
"573","2009-04-13",18.940001
"574","2009-04-14",17.74
"575","2009-04-15",18.48
"576","2009-04-16",18.25
"577","2009-04-17",17.860001
"578","2009-04-20",16.51
"579","2009-04-21",17.690001
"580","2009-04-22",16.719999
"581","2009-04-23",17.01
"582","2009-04-24",16.809999
"583","2009-04-27",16.610001
"584","2009-04-28",17.16
"585","2009-04-29",17.57
"586","2009-04-30",17.58
"587","2009-05-01",17.91
"588","2009-05-04",18.879999
"589","2009-05-05",20.49
"590","2009-05-06",20.799999
"591","2009-05-07",20.08
"592","2009-05-08",21.4
"593","2009-05-11",20.370001
"594","2009-05-12",20.51
"595","2009-05-13",19.51
"596","2009-05-14",20.469999
"597","2009-05-15",20.389999
"598","2009-05-18",21.08
"599","2009-05-19",20.889999
"600","2009-05-20",20.43
"601","2009-05-21",21.030001
"602","2009-05-22",20.940001
"603","2009-05-26",21.959999
"604","2009-05-27",21.059999
"605","2009-05-28",21.440001
"606","2009-05-29",21.42
"607","2009-06-01",22.07
"608","2009-06-02",22.639999
"609","2009-06-03",22.620001
"610","2009-06-04",22.809999
"611","2009-06-05",23.1
"612","2009-06-08",23.32
"613","2009-06-09",23.190001
"614","2009-06-10",23.02
"615","2009-06-11",22.940001
"616","2009-06-12",22.41
"617","2009-06-15",21.860001
"618","2009-06-16",21.719999
"619","2009-06-17",21.709999
"620","2009-06-18",21.99
"621","2009-06-19",22
"622","2009-06-22",21.18
"623","2009-06-23",21.059999
"624","2009-06-24",21.43
"625","2009-06-25",21.870001
"626","2009-06-26",21.459999
"627","2009-06-29",21.799999
"628","2009-06-30",21.58
"629","2009-07-01",22.25
"630","2009-07-02",21
"631","2009-07-06",21.6
"632","2009-07-07",21.030001
"633","2009-07-08",20.68
"634","2009-07-09",21.629999
"635","2009-07-10",21.51
"636","2009-07-13",22.620001
"637","2009-07-14",22.190001
"638","2009-07-15",22.870001
"639","2009-07-16",23.01
"640","2009-07-17",23.02
"641","2009-07-20",23.209999
"642","2009-07-21",23.08
"643","2009-07-22",23.780001
"644","2009-07-23",24.280001
"645","2009-07-24",24.41
"646","2009-07-27",24.52
"647","2009-07-28",24.66
"648","2009-07-29",24.77
"649","2009-07-30",24.75
"650","2009-07-31",24.389999
"651","2009-08-03",25.02
"652","2009-08-04",25.65
"653","2009-08-05",25.27
"654","2009-08-06",25.02
"655","2009-08-07",25.17
"656","2009-08-10",24.82
"657","2009-08-11",24.68
"658","2009-08-12",25.120001
"659","2009-08-13",25.15
"660","2009-08-14",24.77
"661","2009-08-17",24.09
"662","2009-08-18",24.25
"663","2009-08-19",24.469999
"664","2009-08-20",24.719999
"665","2009-08-21",25.299999
"666","2009-08-24",25.299999
"667","2009-08-25",25.52
"668","2009-08-26",25.530001
"669","2009-08-27",25.700001
"670","2009-08-28",25.83
"671","2009-08-31",25.65
"672","2009-09-01",24.67
"673","2009-09-02",24.620001
"674","2009-09-03",24.620001
"675","2009-09-04",24.639999
"676","2009-09-08",24.950001
"677","2009-09-09",25.09
"678","2009-09-10",24.99
"679","2009-09-11",25.5
"680","2009-09-14",26
"681","2009-09-15",25.98
"682","2009-09-16",26.4
"683","2009-09-17",25.76
"684","2009-09-18",25.379999
"685","2009-09-21",25.27
"686","2009-09-22",25.66
"687","2009-09-23",25.940001
"688","2009-09-24",25.690001
"689","2009-09-25",25.110001
"690","2009-09-28",26.15
"691","2009-09-29",26.01
"692","2009-09-30",25.5
"693","2009-10-01",24.860001
"694","2009-10-02",24.690001
"695","2009-10-05",25.040001
"696","2009-10-06",25.43
"697","2009-10-07",25.77
"698","2009-10-08",26.42
"699","2009-10-09",25.889999
"700","2009-10-12",26.08
"701","2009-10-13",25.76
"702","2009-10-14",26.299999
"703","2009-10-15",26.370001
"704","2009-10-16",26.120001
"705","2009-10-19",26.370001
"706","2009-10-20",26.129999
"707","2009-10-21",26.1
"708","2009-10-22",26.389999
"709","2009-10-23",26.190001
"710","2009-10-26",25.42
"711","2009-10-27",25.129999
"712","2009-10-28",24.959999
"713","2009-10-29",25.700001
"714","2009-10-30",24.6
"715","2009-11-02",24.389999
"716","2009-11-03",24.42
"717","2009-11-04",24.35
"718","2009-11-05",24.9
"719","2009-11-06",24.809999
"720","2009-11-09",25.129999
"721","2009-11-10",24.969999
"722","2009-11-11",25.32
"723","2009-11-12",24.889999
"724","2009-11-13",24.959999
"725","2009-11-16",25.040001
"726","2009-11-17",25.049999
"727","2009-11-18",24.59
"728","2009-11-19",24.58
"729","2009-11-20",24.610001
"730","2009-11-23",24.889999
"731","2009-11-24",24.629999
"732","2009-11-25",24.889999
"733","2009-11-27",24.290001
"734","2009-11-30",24.26
"735","2009-12-01",24.440001
"736","2009-12-02",24.35
"737","2009-12-03",23.889999
"738","2009-12-04",23.940001
"739","2009-12-07",24.01
"740","2009-12-08",23.48
"741","2009-12-09",23.450001
"742","2009-12-10",23.57
"743","2009-12-11",23.860001
"744","2009-12-14",24.27
"745","2009-12-15",23.9
"746","2009-12-16",24.25
"747","2009-12-17",24.23
"748","2009-12-18",24.18
"749","2009-12-21",24.58
"750","2009-12-22",24.83
"751","2009-12-23",24.98
"752","2009-12-24",25.059999
"753","2009-12-28",25.110001
"754","2009-12-29",25.129999
"755","2009-12-30",25.24
"756","2009-12-31",24.950001
"757","2010-01-04",25.43
"758","2010-01-05",25.43
"759","2010-01-06",25.309999
"760","2010-01-07",25.379999
"761","2010-01-08",25.34
"762","2010-01-11",25.42
"763","2010-01-12",25.08
"764","2010-01-13",25.23
"765","2010-01-14",25.42
"766","2010-01-15",25.16
"767","2010-01-19",25.469999
"768","2010-01-20",25.24
"769","2010-01-21",25.25
"770","2010-01-22",24.629999
"771","2010-01-25",24.9
"772","2010-01-26",24.690001
"773","2010-01-27",25.02
"774","2010-01-28",24.969999
"775","2010-01-29",24.809999
"776","2010-02-01",25.110001
"777","2010-02-02",25.34
"778","2010-02-03",25.129999
"779","2010-02-04",24.42
"780","2010-02-05",24.33
"781","2010-02-08",24.299999
"782","2010-02-09",24.58
"783","2010-02-10",24.82
"784","2010-02-11",25
"785","2010-02-12",25.120001
"786","2010-02-16",25.51
"787","2010-02-17",25.469999
"788","2010-02-18",25.51
"789","2010-02-19",25.65
"790","2010-02-22",25.969999
"791","2010-02-23",25.77
"792","2010-02-24",25.799999
"793","2010-02-25",25.92
"794","2010-02-26",25.870001
"795","2010-03-01",26.4
"796","2010-03-02",26.83
"797","2010-03-03",26.75
"798","2010-03-04",26.99
"799","2010-03-05",26.99
"800","2010-03-08",27.33
"801","2010-03-09",27.25
"802","2010-03-10",27.139999
"803","2010-03-11",27.290001
"804","2010-03-12",27.34
"805","2010-03-15",27.43
"806","2010-03-16",27.459999
"807","2010-03-17",27.950001
"808","2010-03-18",28.629999
"809","2010-03-19",27.93
"810","2010-03-22",28.049999
"811","2010-03-23",28.42
"812","2010-03-24",28.43
"813","2010-03-25",27.99
"814","2010-03-26",28.459999
"815","2010-03-29",28.540001
"816","2010-03-30",28.51
"817","2010-03-31",28.450001
"818","2010-04-01",28.459999
"819","2010-04-05",29
"820","2010-04-06",29.309999
"821","2010-04-07",29.33
"822","2010-04-08",29.02
"823","2010-04-09",29.01
"824","2010-04-12",28.9
"825","2010-04-13",28.959999
"826","2010-04-14",29.4
"827","2010-04-15",29.52
"828","2010-04-16",29.030001
"829","2010-04-19",29.379999
"830","2010-04-20",29.610001
"831","2010-04-21",29.799999
"832","2010-04-22",30.17
"833","2010-04-23",30.17
"834","2010-04-26",30.030001
"835","2010-04-27",29.35
"836","2010-04-28",29.6
"837","2010-04-29",30
"838","2010-04-30",29.43
"839","2010-05-03",29.59
"840","2010-05-04",28.49
"841","2010-05-05",28.24
"842","2010-05-06",27.07
"843","2010-05-07",26.940001
"844","2010-05-10",28.58
"845","2010-05-11",29.01
"846","2010-05-12",28.700001
"847","2010-05-13",28.76
"848","2010-05-14",28.469999
"849","2010-05-17",28.32
"850","2010-05-18",27.940001
"851","2010-05-19",27.9
"852","2010-05-20",26.530001
"853","2010-05-21",27.030001
"854","2010-05-24",27.110001
"855","2010-05-25",26.889999
"856","2010-05-26",27.049999
"857","2010-05-27",28.120001
"858","2010-05-28",27.9
"859","2010-06-01",27.280001
"860","2010-06-02",28.059999
"861","2010-06-03",28.129999
"862","2010-06-04",27.17
"863","2010-06-07",26.75
"864","2010-06-08",26.809999
"865","2010-06-09",26.959999
"866","2010-06-10",27.719999
"867","2010-06-11",28
"868","2010-06-14",27.91
"869","2010-06-15",28.799999
"870","2010-06-16",28.65
"871","2010-06-17",28.870001
"872","2010-06-18",28.639999
"873","2010-06-21",28.66
"874","2010-06-22",28.35
"875","2010-06-23",28.49
"876","2010-06-24",28.299999
"877","2010-06-25",28.440001
"878","2010-06-28",28.48
"879","2010-06-29",27.459999
"880","2010-06-30",27.32
"881","2010-07-01",26.9
"882","2010-07-02",27.030001
"883","2010-07-06",27.129999
"884","2010-07-07",28.34
"885","2010-07-08",28.620001
"886","2010-07-09",28.83
"887","2010-07-12",28.559999
"888","2010-07-13",29.219999
"889","2010-07-14",28.93
"890","2010-07-15",28.879999
"891","2010-07-16",28
"892","2010-07-19",28.48
"893","2010-07-20",28.889999
"894","2010-07-21",28.5
"895","2010-07-22",29.370001
"896","2010-07-23",29.540001
"897","2010-07-26",29.92
"898","2010-07-27",29.709999
"899","2010-07-28",29.51
"900","2010-07-29",29.639999
"901","2010-07-30",29.469999
"902","2010-08-02",29.870001
"903","2010-08-03",29.67
"904","2010-08-04",29.75
"905","2010-08-05",29.59
"906","2010-08-06",29.52
"907","2010-08-09",29.85
"908","2010-08-10",29.65
"909","2010-08-11",28.66
"910","2010-08-12",28.82
"911","2010-08-13",28.75
"912","2010-08-16",28.860001
"913","2010-08-17",29.139999
"914","2010-08-18",29.280001
"915","2010-08-19",28.93
"916","2010-08-20",29.120001
"917","2010-08-23",29.040001
"918","2010-08-24",28.559999
"919","2010-08-25",28.719999
"920","2010-08-26",28.51
"921","2010-08-27",29.129999
"922","2010-08-30",28.379999
"923","2010-08-31",28.77
"924","2010-09-01",29.74
"925","2010-09-02",29.15
"926","2010-09-03",29.75
"927","2010-09-07",29.200001
"928","2010-09-08",29.59
"929","2010-09-09",29.5
"930","2010-09-10",29.540001
"931","2010-09-13",29.879999
"932","2010-09-14",29.809999
"933","2010-09-15",30.309999
"934","2010-09-16",30.219999
"935","2010-09-17",30.209999
"936","2010-09-20",30.459999
"937","2010-09-21",30.43
"938","2010-09-22",30.18
"939","2010-09-23",29.639999
"940","2010-09-24",30.51
"941","2010-09-27",30.190001
"942","2010-09-28",30.4
"943","2010-09-29",30.48
"944","2010-09-30",30.58
"945","2010-10-01",30.5
"946","2010-10-04",30.290001
"947","2010-10-05",30.940001
"948","2010-10-06",30.92
"949","2010-10-07",30.610001
"950","2010-10-08",30.950001
"951","2010-10-11",30.879999
"952","2010-10-12",30.92
"953","2010-10-13",31.139999
"954","2010-10-14",31.110001
"955","2010-10-15",31.129999
"956","2010-10-18",31.280001
"957","2010-10-19",30.629999
"958","2010-10-20",30.950001
"959","2010-10-21",30.98
"960","2010-10-22",30.85
"961","2010-10-25",30.92
"962","2010-10-26",31.110001
"963","2010-10-27",30.74
"964","2010-10-28",30.690001
"965","2010-10-29",30.58
"966","2010-11-01",30.77
