"","date","GRIF"
"205","2007-10-24",37.080002
"206","2007-10-25",37.080002
"207","2007-10-26",37.099998
"208","2007-10-29",37.139999
"209","2007-10-30",37
"210","2007-10-31",37
"211","2007-11-01",36.849998
"212","2007-11-02",36.849998
"213","2007-11-05",36.849998
"214","2007-11-06",35.52
"215","2007-11-07",34.869999
"216","2007-11-08",36.98
"217","2007-11-09",35.779999
"218","2007-11-12",37.080002
"219","2007-11-13",35.68
"220","2007-11-14",33.150002
"221","2007-11-15",33.150002
"222","2007-11-16",33.41
"223","2007-11-19",32.580002
"224","2007-11-20",33.349998
"225","2007-11-21",34.59
"226","2007-11-23",34.59
"227","2007-11-26",35.549999
"228","2007-11-27",35.650002
"229","2007-11-28",35.759998
"230","2007-11-29",35.759998
"231","2007-11-30",36.650002
"232","2007-12-03",36.720001
"233","2007-12-04",34.41
"234","2007-12-05",34.41
"235","2007-12-06",32.91
"236","2007-12-07",33.27
"237","2007-12-10",32.990002
"238","2007-12-11",32.799999
"239","2007-12-12",34
"240","2007-12-13",34
"241","2007-12-14",34
"242","2007-12-17",34
"243","2007-12-18",34
"244","2007-12-19",34
"245","2007-12-20",34
"246","2007-12-21",35.240002
"247","2007-12-24",36.200001
"248","2007-12-26",36.25
"249","2007-12-27",36.75
"250","2007-12-28",36
"251","2007-12-31",36.5
"252","2008-01-02",36.5
"253","2008-01-03",36.380001
"254","2008-01-04",35.099998
"255","2008-01-07",36
"256","2008-01-08",35.240002
"257","2008-01-09",34.040001
"258","2008-01-10",34.25
"259","2008-01-11",34.98
"260","2008-01-14",34.98
"261","2008-01-15",34.889999
"262","2008-01-16",35
"263","2008-01-17",34.040001
"264","2008-01-18",32.5
"265","2008-01-22",33
"266","2008-01-23",33
"267","2008-01-24",32.060001
"268","2008-01-25",34.009998
"269","2008-01-28",34.630001
"270","2008-01-29",34.290001
"271","2008-01-30",33.490002
"272","2008-01-31",34.009998
"273","2008-02-01",34
"274","2008-02-04",32.290001
"275","2008-02-05",32.27
"276","2008-02-06",32.27
"277","2008-02-07",31.65
"278","2008-02-08",32.220001
"279","2008-02-11",32.779999
"280","2008-02-12",32.830002
"281","2008-02-13",33.630001
"282","2008-02-14",33.630001
"283","2008-02-15",34.610001
"284","2008-02-19",35.98
"285","2008-02-20",34.959999
"286","2008-02-21",34.869999
"287","2008-02-22",35.990002
"288","2008-02-25",34.68
"289","2008-02-26",34.599998
"290","2008-02-27",34.599998
"291","2008-02-28",33.669998
"292","2008-02-29",33.639999
"293","2008-03-03",33
"294","2008-03-04",35.75
"295","2008-03-05",34
"296","2008-03-06",35.900002
"297","2008-03-07",36.869999
"298","2008-03-10",36.849998
"299","2008-03-11",36.93
"300","2008-03-12",36.93
"301","2008-03-13",35.02
"302","2008-03-14",35.02
"303","2008-03-17",34.049999
"304","2008-03-18",32.299999
"305","2008-03-19",31.5
"306","2008-03-20",34.630001
"307","2008-03-24",34.049999
"308","2008-03-25",33.720001
"309","2008-03-26",33.720001
"310","2008-03-27",33.720001
"311","2008-03-28",34.5
"312","2008-03-31",34.5
"313","2008-04-01",34.5
"314","2008-04-02",34.5
"315","2008-04-03",34.5
"316","2008-04-04",34.709999
"317","2008-04-07",34.560001
"318","2008-04-08",34.049999
"319","2008-04-09",32.799999
"320","2008-04-10",32.040001
"321","2008-04-11",33.290001
"322","2008-04-14",33.189999
"323","2008-04-15",33.049999
"324","2008-04-16",33.049999
"325","2008-04-17",33.049999
"326","2008-04-18",33.060001
"327","2008-04-21",33.060001
"328","2008-04-22",33.93
"329","2008-04-23",33.900002
"330","2008-04-24",33.900002
"331","2008-04-25",33.16
"332","2008-04-28",33.16
"333","2008-04-29",33.16
"334","2008-04-30",33.16
"335","2008-05-01",33.16
"336","2008-05-02",33.060001
"337","2008-05-05",33.049999
"338","2008-05-06",33.75
"339","2008-05-07",34
"340","2008-05-08",34
"341","2008-05-09",34
"342","2008-05-12",34
"343","2008-05-13",34
"344","2008-05-14",34
"345","2008-05-15",34
"346","2008-05-16",33.049999
"347","2008-05-19",33.049999
"348","2008-05-20",33.080002
"349","2008-05-21",33.080002
"350","2008-05-22",33.049999
"351","2008-05-23",33.049999
"352","2008-05-27",32.950001
"353","2008-05-28",32.950001
"354","2008-05-29",32.950001
"355","2008-05-30",34.779999
"356","2008-06-02",35.330002
"357","2008-06-03",34.799999
"358","2008-06-04",34.360001
"359","2008-06-05",34.150002
"360","2008-06-06",34.75
"361","2008-06-09",34.630001
"362","2008-06-10",33.639999
"363","2008-06-11",33.639999
"364","2008-06-12",34.599998
"365","2008-06-13",34.110001
"366","2008-06-16",33.43
"367","2008-06-17",34.360001
"368","2008-06-18",33.48
"369","2008-06-19",33.98
"370","2008-06-20",33.790001
"371","2008-06-23",33.549999
"372","2008-06-24",33.220001
"373","2008-06-25",32.060001
"374","2008-06-26",32.5
"375","2008-06-27",31.200001
"376","2008-06-30",30.700001
"377","2008-07-01",30.77
"378","2008-07-02",30.540001
"379","2008-07-03",31.440001
"380","2008-07-07",32.25
"381","2008-07-08",32.189999
"382","2008-07-09",32.619999
"383","2008-07-10",33.509998
"384","2008-07-11",35
"385","2008-07-14",32.369999
"386","2008-07-15",32.889999
"387","2008-07-16",34.060001
"388","2008-07-17",34.25
"389","2008-07-18",31.4
"390","2008-07-21",33
"391","2008-07-22",34.34
"392","2008-07-23",34.029999
"393","2008-07-24",34.48
"394","2008-07-25",34.290001
"395","2008-07-28",33.709999
"396","2008-07-29",33.5
"397","2008-07-30",34
"398","2008-07-31",33.990002
"399","2008-08-01",34
"400","2008-08-04",33.599998
"401","2008-08-05",34.419998
"402","2008-08-06",33.700001
"403","2008-08-07",31.99
"404","2008-08-08",31.93
"405","2008-08-11",33.209999
"406","2008-08-12",33.209999
"407","2008-08-13",33
"408","2008-08-14",33
"409","2008-08-15",32.5
"410","2008-08-18",33
"411","2008-08-19",32.029999
"412","2008-08-20",31.540001
"413","2008-08-21",31.940001
"414","2008-08-22",33.080002
"415","2008-08-25",32.23
"416","2008-08-26",31.969999
"417","2008-08-27",32.5
"418","2008-08-28",33
"419","2008-08-29",34.48
"420","2008-09-02",33.82
"421","2008-09-03",34.209999
"422","2008-09-04",33.25
"423","2008-09-05",32.540001
"424","2008-09-08",34.259998
"425","2008-09-09",34.25
"426","2008-09-10",35.209999
"427","2008-09-11",36.93
"428","2008-09-12",37.169998
"429","2008-09-15",36.630001
"430","2008-09-16",41.5
"431","2008-09-17",35.689999
"432","2008-09-18",38.799999
"433","2008-09-19",39
"434","2008-09-22",38.830002
"435","2008-09-23",38.380001
"436","2008-09-24",38.009998
"437","2008-09-25",39
"438","2008-09-26",38.59
"439","2008-09-29",37.560001
"440","2008-09-30",37.080002
"441","2008-10-01",35.41
"442","2008-10-02",35.48
"443","2008-10-03",35.540001
"444","2008-10-06",35.470001
"445","2008-10-07",35.419998
"446","2008-10-08",36.790001
"447","2008-10-09",34.080002
"448","2008-10-10",35.82
"449","2008-10-13",38.52
"450","2008-10-14",35.799999
"451","2008-10-15",35.009998
"452","2008-10-16",36.759998
"453","2008-10-17",35.450001
"454","2008-10-20",35.970001
"455","2008-10-21",35.709999
"456","2008-10-22",35.209999
"457","2008-10-23",33.73
"458","2008-10-24",32.02
"459","2008-10-27",32.57
"460","2008-10-28",32.299999
"461","2008-10-29",30.48
"462","2008-10-30",30.68
"463","2008-10-31",30.67
"464","2008-11-03",32.93
"465","2008-11-04",31.280001
"466","2008-11-05",31.33
"467","2008-11-06",30.84
"468","2008-11-07",25.25
"469","2008-11-10",26.26
"470","2008-11-11",26.959999
"471","2008-11-12",24.049999
"472","2008-11-13",27.77
"473","2008-11-14",28.200001
"474","2008-11-17",28.83
"475","2008-11-18",29.27
"476","2008-11-19",27.709999
"477","2008-11-20",23.73
"478","2008-11-21",23.200001
"479","2008-11-24",25.530001
"480","2008-11-25",25.6
"481","2008-11-26",35.169998
"482","2008-11-28",32
"483","2008-12-01",28.5
"484","2008-12-02",28.790001
"485","2008-12-03",31.98
"486","2008-12-04",28.02
"487","2008-12-05",27.18
"488","2008-12-08",29.940001
"489","2008-12-09",27.82
"490","2008-12-10",29.379999
"491","2008-12-11",26.9
"492","2008-12-12",32.279999
"493","2008-12-15",32
"494","2008-12-16",34.25
"495","2008-12-17",35.349998
"496","2008-12-18",35.990002
"497","2008-12-19",36.549999
"498","2008-12-22",36.75
"499","2008-12-23",36.259998
"500","2008-12-24",36.400002
"501","2008-12-26",34.889999
"502","2008-12-29",34.630001
"503","2008-12-30",35.689999
"504","2008-12-31",36.860001
"505","2009-01-02",36.299999
"506","2009-01-05",36.189999
"507","2009-01-06",36.400002
"508","2009-01-07",34.880001
"509","2009-01-08",35.82
"510","2009-01-09",35.189999
"511","2009-01-12",34.43
"512","2009-01-13",35.59
"513","2009-01-14",35.400002
"514","2009-01-15",36.099998
"515","2009-01-16",36
"516","2009-01-20",33.07
"517","2009-01-21",34.299999
"518","2009-01-22",31.860001
"519","2009-01-23",31.540001
"520","2009-01-26",34.290001
"521","2009-01-27",35.029999
"522","2009-01-28",35.880001
"523","2009-01-29",34.509998
"524","2009-01-30",34.349998
"525","2009-02-02",36.880001
"526","2009-02-03",37
"527","2009-02-04",37.200001
"528","2009-02-05",37.240002
"529","2009-02-06",37.439999
"530","2009-02-09",36.509998
"531","2009-02-10",35.400002
"532","2009-02-11",34.93
"533","2009-02-12",33.18
"534","2009-02-13",32.48
"535","2009-02-17",31.440001
"536","2009-02-18",31.129999
"537","2009-02-19",29.52
"538","2009-02-20",29.67
"539","2009-02-23",29.65
"540","2009-02-24",30.639999
"541","2009-02-25",29.58
"542","2009-02-26",27.66
"543","2009-02-27",26.27
"544","2009-03-02",23.549999
"545","2009-03-03",22.92
"546","2009-03-04",23.940001
"547","2009-03-05",22.5
"548","2009-03-06",24.040001
"549","2009-03-09",21.5
"550","2009-03-10",24.950001
"551","2009-03-11",25.01
"552","2009-03-12",26.65
"553","2009-03-13",27
"554","2009-03-16",26.82
"555","2009-03-17",29.379999
"556","2009-03-18",31.5
"557","2009-03-19",31.969999
"558","2009-03-20",34.310001
"559","2009-03-23",35.75
"560","2009-03-24",33.959999
"561","2009-03-25",35.240002
"562","2009-03-26",36.75
"563","2009-03-27",33.299999
"564","2009-03-30",33.619999
"565","2009-03-31",35
"566","2009-04-01",35.299999
"567","2009-04-02",36.099998
"568","2009-04-03",35.799999
"569","2009-04-06",33.400002
"570","2009-04-07",32.43
"571","2009-04-08",35
"572","2009-04-09",36.73
"573","2009-04-13",36.41
"574","2009-04-14",35.099998
"575","2009-04-15",35.200001
"576","2009-04-16",33.93
"577","2009-04-17",32.959999
"578","2009-04-20",30.66
"579","2009-04-21",31.51
"580","2009-04-22",30.959999
"581","2009-04-23",28.92
"582","2009-04-24",30.709999
"583","2009-04-27",30.389999
"584","2009-04-28",30.74
"585","2009-04-29",31.110001
"586","2009-04-30",31.129999
"587","2009-05-01",29.26
"588","2009-05-04",29.59
"589","2009-05-05",30.5
"590","2009-05-06",31.18
"591","2009-05-07",30.129999
"592","2009-05-08",30.379999
"593","2009-05-11",29.76
"594","2009-05-12",28.18
"595","2009-05-13",26.18
"596","2009-05-14",27.280001
"597","2009-05-15",27.879999
"598","2009-05-18",27.75
"599","2009-05-19",27.049999
"600","2009-05-20",27.9
"601","2009-05-21",26.440001
"602","2009-05-22",26.42
"603","2009-05-26",27.27
"604","2009-05-27",26.51
"605","2009-05-28",28.200001
"606","2009-05-29",28.860001
"607","2009-06-01",29.639999
"608","2009-06-02",29.389999
"609","2009-06-03",29.440001
"610","2009-06-04",30.719999
"611","2009-06-05",32.880001
"612","2009-06-08",30.809999
"613","2009-06-09",31.950001
"614","2009-06-10",30.93
"615","2009-06-11",31.52
"616","2009-06-12",31.549999
"617","2009-06-15",30.42
"618","2009-06-16",29.42
"619","2009-06-17",29.879999
"620","2009-06-18",29.780001
"621","2009-06-19",30.549999
"622","2009-06-22",30.1
"623","2009-06-23",30.4
"624","2009-06-24",30.6
"625","2009-06-25",30.030001
"626","2009-06-26",32.049999
"627","2009-06-29",31.860001
"628","2009-06-30",31.280001
"629","2009-07-01",31.68
"630","2009-07-02",31.469999
"631","2009-07-06",31.139999
"632","2009-07-07",29.879999
"633","2009-07-08",27.799999
"634","2009-07-09",26.49
"635","2009-07-10",26.309999
"636","2009-07-13",27.66
"637","2009-07-14",28.48
"638","2009-07-15",30
"639","2009-07-16",32.310001
"640","2009-07-17",32.27
"641","2009-07-20",31.959999
"642","2009-07-21",32.799999
"643","2009-07-22",32.91
"644","2009-07-23",34.23
"645","2009-07-24",33.490002
"646","2009-07-27",31.09
"647","2009-07-28",31.01
"648","2009-07-29",30
"649","2009-07-30",31.049999
"650","2009-07-31",30.66
"651","2009-08-03",31.33
"652","2009-08-04",30.75
"653","2009-08-05",30.200001
"654","2009-08-06",30.049999
"655","2009-08-07",29.75
"656","2009-08-10",30.02
"657","2009-08-11",29.049999
"658","2009-08-12",30.200001
"659","2009-08-13",30.68
"660","2009-08-14",29.299999
"661","2009-08-17",29.08
"662","2009-08-18",30.15
"663","2009-08-19",30.809999
"664","2009-08-20",30.42
"665","2009-08-21",29.690001
"666","2009-08-24",31.370001
"667","2009-08-25",31.780001
"668","2009-08-26",31.93
"669","2009-08-27",31.6
"670","2009-08-28",30.549999
"671","2009-08-31",29.809999
"672","2009-09-01",28.5
"673","2009-09-02",28.33
"674","2009-09-03",27.969999
"675","2009-09-04",27.940001
"676","2009-09-08",29.4
"677","2009-09-09",29.360001
"678","2009-09-10",29.42
"679","2009-09-11",28.209999
"680","2009-09-14",28.23
"681","2009-09-15",29.139999
"682","2009-09-16",30.959999
"683","2009-09-17",31.309999
"684","2009-09-18",32.119999
"685","2009-09-21",31.389999
"686","2009-09-22",31.799999
"687","2009-09-23",31.360001
"688","2009-09-24",31.780001
"689","2009-09-25",31.83
"690","2009-09-28",31.76
"691","2009-09-29",31.52
"692","2009-09-30",32
"693","2009-10-01",32.560001
"694","2009-10-02",31.51
"695","2009-10-05",32
"696","2009-10-06",31.93
"697","2009-10-07",31.65
"698","2009-10-08",31.200001
"699","2009-10-09",31.92
"700","2009-10-12",31.280001
"701","2009-10-13",32.259998
"702","2009-10-14",31.85
"703","2009-10-15",31.780001
"704","2009-10-16",31.24
"705","2009-10-19",31.83
"706","2009-10-20",31.299999
"707","2009-10-21",30.719999
"708","2009-10-22",30.07
"709","2009-10-23",29.889999
"710","2009-10-26",29.790001
"711","2009-10-27",29.83
"712","2009-10-28",29.379999
"713","2009-10-29",29.75
"714","2009-10-30",29.690001
"715","2009-11-02",29.709999
"716","2009-11-03",29.959999
"717","2009-11-04",28.950001
"718","2009-11-05",29.4
"719","2009-11-06",29.48
"720","2009-11-09",30.41
"721","2009-11-10",30.030001
"722","2009-11-11",29.940001
"723","2009-11-12",28.75
"724","2009-11-13",27.84
"725","2009-11-16",29.6
"726","2009-11-17",29.24
"727","2009-11-18",29.549999
"728","2009-11-19",28.83
"729","2009-11-20",28.84
"730","2009-11-23",29.309999
"731","2009-11-24",29.370001
"732","2009-11-25",29.24
"733","2009-11-27",29.299999
"734","2009-11-30",27.74
"735","2009-12-01",27.99
"736","2009-12-02",28.41
"737","2009-12-03",27.309999
"738","2009-12-04",28.280001
"739","2009-12-07",29
"740","2009-12-08",28.799999
"741","2009-12-09",28.65
"742","2009-12-10",28.66
"743","2009-12-11",28.73
"744","2009-12-14",28.91
"745","2009-12-15",28.190001
"746","2009-12-16",28.65
"747","2009-12-17",28.280001
"748","2009-12-18",28.02
"749","2009-12-21",28.709999
"750","2009-12-22",28.030001
"751","2009-12-23",28.15
"752","2009-12-24",28.280001
"753","2009-12-28",28.639999
"754","2009-12-29",29.190001
"755","2009-12-30",29.629999
"756","2009-12-31",29.129999
"757","2010-01-04",29.08
"758","2010-01-05",28.530001
"759","2010-01-06",27.950001
"760","2010-01-07",28.049999
"761","2010-01-08",28.360001
"762","2010-01-11",28.6
"763","2010-01-12",27.9
"764","2010-01-13",28.5
"765","2010-01-14",28.110001
"766","2010-01-15",27.870001
"767","2010-01-19",28.200001
"768","2010-01-20",27.549999
"769","2010-01-21",27.51
"770","2010-01-22",27.629999
"771","2010-01-25",27.559999
"772","2010-01-26",27.440001
"773","2010-01-27",27.549999
"774","2010-01-28",27.530001
"775","2010-01-29",27.629999
"776","2010-02-01",27.690001
"777","2010-02-02",27.4
"778","2010-02-03",26.4
"779","2010-02-04",25.4
"780","2010-02-05",25.700001
"781","2010-02-08",25.629999
"782","2010-02-09",25.92
"783","2010-02-10",25.719999
"784","2010-02-11",26.360001
"785","2010-02-12",26.23
"786","2010-02-16",27.23
"787","2010-02-17",27.27
"788","2010-02-18",27.73
"789","2010-02-19",28.200001
"790","2010-02-22",29.08
"791","2010-02-23",28.780001
"792","2010-02-24",29.139999
"793","2010-02-25",29.16
"794","2010-02-26",28.719999
"795","2010-03-01",28.469999
"796","2010-03-02",28.42
"797","2010-03-03",28.52
"798","2010-03-04",28.65
"799","2010-03-05",29.07
"800","2010-03-08",29.27
"801","2010-03-09",29.459999
"802","2010-03-10",29.309999
"803","2010-03-11",29.629999
"804","2010-03-12",29.07
"805","2010-03-15",29.299999
"806","2010-03-16",29.610001
"807","2010-03-17",29.860001
"808","2010-03-18",29.540001
"809","2010-03-19",28.75
"810","2010-03-22",28
"811","2010-03-23",28.42
"812","2010-03-24",28.1
"813","2010-03-25",29.25
"814","2010-03-26",29.280001
"815","2010-03-29",28.870001
"816","2010-03-30",29.110001
"817","2010-03-31",29.049999
"818","2010-04-01",28.799999
"819","2010-04-05",28.969999
"820","2010-04-06",28.860001
"821","2010-04-07",29
"822","2010-04-08",29.209999
"823","2010-04-09",29.41
"824","2010-04-12",28.799999
"825","2010-04-13",28.950001
"826","2010-04-14",30.52
"827","2010-04-15",29.85
"828","2010-04-16",29.219999
"829","2010-04-19",30.77
"830","2010-04-20",30.959999
"831","2010-04-21",30.040001
"832","2010-04-22",30.18
"833","2010-04-23",31.030001
"834","2010-04-26",30.549999
"835","2010-04-27",29.780001
"836","2010-04-28",29.98
"837","2010-04-29",29.809999
"838","2010-04-30",29.25
"839","2010-05-03",29.719999
"840","2010-05-04",29.299999
"841","2010-05-05",30.07
"842","2010-05-06",30.120001
"843","2010-05-07",29.629999
"844","2010-05-10",30.1
"845","2010-05-11",29.25
"846","2010-05-12",30.219999
"847","2010-05-13",30.120001
"848","2010-05-14",30.049999
"849","2010-05-17",30.02
"850","2010-05-18",30.15
"851","2010-05-19",30.190001
"852","2010-05-20",29.02
"853","2010-05-21",28.59
"854","2010-05-24",28.110001
"855","2010-05-25",27.799999
"856","2010-05-26",27.07
"857","2010-05-27",27.73
"858","2010-05-28",27.200001
"859","2010-06-01",26.360001
"860","2010-06-02",27
"861","2010-06-03",26.73
"862","2010-06-04",26.049999
"863","2010-06-07",25.700001
"864","2010-06-08",25.290001
"865","2010-06-09",25.6
"866","2010-06-10",25.540001
"867","2010-06-11",26
"868","2010-06-14",26.17
"869","2010-06-15",26.639999
"870","2010-06-16",26.040001
"871","2010-06-17",26.530001
"872","2010-06-18",26.16
"873","2010-06-21",26.5
"874","2010-06-22",26.08
"875","2010-06-23",26
"876","2010-06-24",25.5
"877","2010-06-25",25.620001
"878","2010-06-28",25.65
"879","2010-06-29",25.17
"880","2010-06-30",25.4
"881","2010-07-01",25.42
"882","2010-07-02",25.360001
"883","2010-07-06",25.440001
"884","2010-07-07",25.74
"885","2010-07-08",25.91
"886","2010-07-09",25.91
"887","2010-07-12",26.66
"888","2010-07-13",27.110001
"889","2010-07-14",26.93
"890","2010-07-15",27.040001
"891","2010-07-16",26.440001
"892","2010-07-19",27.01
"893","2010-07-20",27.25
"894","2010-07-21",26.68
"895","2010-07-22",27.389999
"896","2010-07-23",28.559999
"897","2010-07-26",29.790001
"898","2010-07-27",30.49
"899","2010-07-28",30.43
"900","2010-07-29",30.610001
"901","2010-07-30",30.15
"902","2010-08-02",29.719999
"903","2010-08-03",29.17
"904","2010-08-04",29.02
"905","2010-08-05",27.629999
"906","2010-08-06",27.620001
"907","2010-08-09",28.16
"908","2010-08-10",27.530001
"909","2010-08-11",26.190001
"910","2010-08-12",25.75
"911","2010-08-13",25.5
"912","2010-08-16",25.49
"913","2010-08-17",26.389999
"914","2010-08-18",26.379999
"915","2010-08-19",26.1
"916","2010-08-20",25.6
"917","2010-08-23",25.51
"918","2010-08-24",25.450001
"919","2010-08-25",26
"920","2010-08-26",25.559999
"921","2010-08-27",26.110001
"922","2010-08-30",25.120001
"923","2010-08-31",25.18
"924","2010-09-01",25.34
"925","2010-09-02",26.219999
"926","2010-09-03",26.42
"927","2010-09-07",25.58
"928","2010-09-08",25.639999
"929","2010-09-09",25.450001
"930","2010-09-10",26.09
"931","2010-09-13",26.51
"932","2010-09-14",26.15
"933","2010-09-15",26.43
"934","2010-09-16",26.15
"935","2010-09-17",26
"936","2010-09-20",26.41
"937","2010-09-21",26.879999
"938","2010-09-22",27.09
"939","2010-09-23",26.450001
"940","2010-09-24",27.209999
"941","2010-09-27",26.83
"942","2010-09-28",27.379999
"943","2010-09-29",27.57
"944","2010-09-30",26.440001
"945","2010-10-01",27.17
"946","2010-10-04",26.639999
"947","2010-10-05",28.42
"948","2010-10-06",28.299999
"949","2010-10-07",26.9
"950","2010-10-08",27.98
"951","2010-10-11",27.85
"952","2010-10-12",27.879999
"953","2010-10-13",28.799999
"954","2010-10-14",28.049999
"955","2010-10-15",26.99
"956","2010-10-18",27.66
"957","2010-10-19",26.66
"958","2010-10-20",27.07
"959","2010-10-21",25.860001
"960","2010-10-22",25.559999
"961","2010-10-25",25.360001
"962","2010-10-26",25.530001
"963","2010-10-27",24.959999
"964","2010-10-28",24.700001
"965","2010-10-29",24.6
"966","2010-11-01",24.52
"967","2010-11-02",24.98
"968","2010-11-03",25.52
"969","2010-11-04",25.459999
"970","2010-11-05",27.719999
