"","date","DBI"
"269","2008-01-28",9.18
"270","2008-01-29",9
"271","2008-01-30",8.855
"272","2008-01-31",9.23
"273","2008-02-01",9.995
"274","2008-02-04",9.5
"275","2008-02-05",8.955
"276","2008-02-06",9.03
"277","2008-02-07",9.68
"278","2008-02-08",9.645
"279","2008-02-11",9.7
"280","2008-02-12",9.94
"281","2008-02-13",9.995
"282","2008-02-14",9.955
"283","2008-02-15",9.71
"284","2008-02-19",9.885
"285","2008-02-20",10.205
"286","2008-02-21",9.54
"287","2008-02-22",9.61
"288","2008-02-25",9.5
"289","2008-02-26",9.66
"290","2008-02-27",9.835
"291","2008-02-28",9.515
"292","2008-02-29",9.105
"293","2008-03-03",8.72
"294","2008-03-04",8.45
"295","2008-03-05",8.505
"296","2008-03-06",8.085
"297","2008-03-07",8.13
"298","2008-03-10",7.57
"299","2008-03-11",7.96
"300","2008-03-12",7.755
"301","2008-03-13",7.935
"302","2008-03-14",7.715
"303","2008-03-17",7.52
"304","2008-03-18",8.28
"305","2008-03-19",8.08
"306","2008-03-20",8.86
"307","2008-03-24",9.18
"308","2008-03-25",9.225
"309","2008-03-26",8.775
"310","2008-03-27",6.67
"311","2008-03-28",6.745
"312","2008-03-31",6.475
"313","2008-04-01",6.755
"314","2008-04-02",6.625
"315","2008-04-03",6.46
"316","2008-04-04",6.495
"317","2008-04-07",6.7
"318","2008-04-08",6.45
"319","2008-04-09",6.15
"320","2008-04-10",6.15
"321","2008-04-11",5.95
"322","2008-04-14",5.875
"323","2008-04-15",5.92
"324","2008-04-16",6.22
"325","2008-04-17",6.415
"326","2008-04-18",6.575
"327","2008-04-21",6.425
"328","2008-04-22",6.45
"329","2008-04-23",6.75
"330","2008-04-24",7.18
"331","2008-04-25",7.5
"332","2008-04-28",7.56
"333","2008-04-29",7.835
"334","2008-04-30",7.665
"335","2008-05-01",7.585
"336","2008-05-02",7.63
"337","2008-05-05",7.64
"338","2008-05-06",7.505
"339","2008-05-07",7.285
"340","2008-05-08",6.845
"341","2008-05-09",6.695
"342","2008-05-12",6.82
"343","2008-05-13",6.805
"344","2008-05-14",6.885
"345","2008-05-15",7.005
"346","2008-05-16",6.96
"347","2008-05-19",6.965
"348","2008-05-20",6.865
"349","2008-05-21",6.61
"350","2008-05-22",6.7
"351","2008-05-23",6.65
"352","2008-05-27",6.85
"353","2008-05-28",7.14
"354","2008-05-29",7.3
"355","2008-05-30",7.385
"356","2008-06-02",7.37
"357","2008-06-03",7.28
"358","2008-06-04",7.07
"359","2008-06-05",7.395
"360","2008-06-06",7.01
"361","2008-06-09",6.785
"362","2008-06-10",6.875
"363","2008-06-11",6.66
"364","2008-06-12",6.82
"365","2008-06-13",6.995
"366","2008-06-16",7.04
"367","2008-06-17",7.26
"368","2008-06-18",6.925
"369","2008-06-19",6.96
"370","2008-06-20",6.725
"371","2008-06-23",6.595
"372","2008-06-24",6.645
"373","2008-06-25",6.755
"374","2008-06-26",6.315
"375","2008-06-27",6.32
"376","2008-06-30",5.89
"377","2008-07-01",6.005
"378","2008-07-02",5.71
"379","2008-07-03",5.665
"380","2008-07-07",5.51
"381","2008-07-08",5.955
"382","2008-07-09",5.895
"383","2008-07-10",5.625
"384","2008-07-11",5.4
"385","2008-07-14",5.29
"386","2008-07-15",5.33
"387","2008-07-16",5.835
"388","2008-07-17",6.155
"389","2008-07-18",6.015
"390","2008-07-21",5.975
"391","2008-07-22",6.4
"392","2008-07-23",6.695
"393","2008-07-24",6.415
"394","2008-07-25",6.4
"395","2008-07-28",5.955
"396","2008-07-29",6.455
"397","2008-07-30",6.75
"398","2008-07-31",6.755
"399","2008-08-01",6.815
"400","2008-08-04",6.47
"401","2008-08-05",6.785
"402","2008-08-06",6.66
"403","2008-08-07",6.3
"404","2008-08-08",7.005
"405","2008-08-11",7.42
"406","2008-08-12",7.315
"407","2008-08-13",7.125
"408","2008-08-14",7.395
"409","2008-08-15",7.45
"410","2008-08-18",7.265
"411","2008-08-19",6.935
"412","2008-08-20",6.915
"413","2008-08-21",6.885
"414","2008-08-22",7.295
"415","2008-08-25",7.145
"416","2008-08-26",7.235
"417","2008-08-27",7.475
"418","2008-08-28",7.31
"419","2008-08-29",7.265
"420","2008-09-02",7.295
"421","2008-09-03",7.48
"422","2008-09-04",7.56
"423","2008-09-05",7.66
"424","2008-09-08",7.92
"425","2008-09-09",7.6
"426","2008-09-10",7.53
"427","2008-09-11",7.53
"428","2008-09-12",7.38
"429","2008-09-15",6.915
"430","2008-09-16",6.875
"431","2008-09-17",6.645
"432","2008-09-18",7.1
"433","2008-09-19",7.515
"434","2008-09-22",7.045
"435","2008-09-23",6.77
"436","2008-09-24",6.96
"437","2008-09-25",7.425
"438","2008-09-26",7.465
"439","2008-09-29",6.8
"440","2008-09-30",6.85
"441","2008-10-01",6.925
"442","2008-10-02",6.585
"443","2008-10-03",6.07
"444","2008-10-06",6.53
"445","2008-10-07",6.35
"446","2008-10-08",6.25
"447","2008-10-09",5.325
"448","2008-10-10",6.075
"449","2008-10-13",6.46
"450","2008-10-14",6.09
"451","2008-10-15",5.295
"452","2008-10-16",5.75
"453","2008-10-17",5.97
"454","2008-10-20",6.29
"455","2008-10-21",6.31
"456","2008-10-22",5.625
"457","2008-10-23",5.49
"458","2008-10-24",5.33
"459","2008-10-27",5.25
"460","2008-10-28",5.14
"461","2008-10-29",5.5
"462","2008-10-30",6.255
"463","2008-10-31",6.465
"464","2008-11-03",5.985
"465","2008-11-04",6.5
"466","2008-11-05",6.035
"467","2008-11-06",6.235
"468","2008-11-07",6.365
"469","2008-11-10",6.02
"470","2008-11-11",6.085
"471","2008-11-12",5.475
"472","2008-11-13",5.95
"473","2008-11-14",5.43
"474","2008-11-17",5.41
"475","2008-11-18",5.21
"476","2008-11-19",4.685
"477","2008-11-20",4.115
"478","2008-11-21",4
"479","2008-11-24",4.255
"480","2008-11-25",4.64
"481","2008-11-26",4.98
"482","2008-11-28",5.025
"483","2008-12-01",4.5
"484","2008-12-02",4.62
"485","2008-12-03",4.66
"486","2008-12-04",4.78
"487","2008-12-05",5.265
"488","2008-12-08",5.545
"489","2008-12-09",5.3
"490","2008-12-10",5.415
"491","2008-12-11",4.915
"492","2008-12-12",5.02
"493","2008-12-15",4.92
"494","2008-12-16",5.35
"495","2008-12-17",5.35
"496","2008-12-18",5.45
"497","2008-12-19",5.805
"498","2008-12-22",5.76
"499","2008-12-23",5.7
"500","2008-12-24",5.85
"501","2008-12-26",5.875
"502","2008-12-29",5.76
"503","2008-12-30",5.93
"504","2008-12-31",6.23
"505","2009-01-02",6.08
"506","2009-01-05",5.825
"507","2009-01-06",5.745
"508","2009-01-07",5.56
"509","2009-01-08",5.575
"510","2009-01-09",5.25
"511","2009-01-12",5.29
"512","2009-01-13",5.335
"513","2009-01-14",4.835
"514","2009-01-15",4.94
"515","2009-01-16",5.015
"516","2009-01-20",4.61
"517","2009-01-21",4.8
"518","2009-01-22",4.755
"519","2009-01-23",5.09
"520","2009-01-26",5.325
"521","2009-01-27",5.24
"522","2009-01-28",5.68
"523","2009-01-29",5.21
"524","2009-01-30",4.99
"525","2009-02-02",5.09
"526","2009-02-03",5.08
"527","2009-02-04",5.01
"528","2009-02-05",5.105
"529","2009-02-06",5.535
"530","2009-02-09",5.55
"531","2009-02-10",5.305
"532","2009-02-11",5.325
"533","2009-02-12",5.2
"534","2009-02-13",5.055
"535","2009-02-17",4.8
"536","2009-02-18",4.615
"537","2009-02-19",4.535
"538","2009-02-20",4.445
"539","2009-02-23",4.415
"540","2009-02-24",4.515
"541","2009-02-25",4.525
"542","2009-02-26",4.435
"543","2009-02-27",4.355
"544","2009-03-02",4.18
"545","2009-03-03",3.94
"546","2009-03-04",3.88
"547","2009-03-05",3.805
"548","2009-03-06",3.465
"549","2009-03-09",3.335
"550","2009-03-10",3.55
"551","2009-03-11",3.535
"552","2009-03-12",3.88
"553","2009-03-13",4.225
"554","2009-03-16",4.05
"555","2009-03-17",4.45
"556","2009-03-18",4.92
"557","2009-03-19",4.83
"558","2009-03-20",4.615
"559","2009-03-23",5.085
"560","2009-03-24",4.985
"561","2009-03-25",4.61
"562","2009-03-26",4.525
"563","2009-03-27",4.57
"564","2009-03-30",4.66
"565","2009-03-31",4.645
"566","2009-04-01",5
"567","2009-04-02",5.32
"568","2009-04-03",5.525
"569","2009-04-06",5.365
"570","2009-04-07",5.06
"571","2009-04-08",5.28
"572","2009-04-09",5.625
"573","2009-04-13",5.77
"574","2009-04-14",5.51
"575","2009-04-15",5.31
"576","2009-04-16",5.705
"577","2009-04-17",5.545
"578","2009-04-20",5.05
"579","2009-04-21",5
"580","2009-04-22",5.02
"581","2009-04-23",4.865
"582","2009-04-24",4.805
"583","2009-04-27",4.69
"584","2009-04-28",5.05
"585","2009-04-29",5.29
"586","2009-04-30",5.435
"587","2009-05-01",5.51
"588","2009-05-04",5.6
"589","2009-05-05",5.995
"590","2009-05-06",6.015
"591","2009-05-07",6.15
"592","2009-05-08",6.355
"593","2009-05-11",6.335
"594","2009-05-12",6.43
"595","2009-05-13",6.08
"596","2009-05-14",6.17
"597","2009-05-15",6.275
"598","2009-05-18",6.555
"599","2009-05-19",6.425
"600","2009-05-20",6.375
"601","2009-05-21",6.33
"602","2009-05-22",6.33
"603","2009-05-26",6.5
"604","2009-05-27",6.485
"605","2009-05-28",5.615
"606","2009-05-29",5.685
"607","2009-06-01",5.785
"608","2009-06-02",5.725
"609","2009-06-03",5.785
"610","2009-06-04",5.935
"611","2009-06-05",5.765
"612","2009-06-08",5.73
"613","2009-06-09",5.755
"614","2009-06-10",5.55
"615","2009-06-11",5.26
"616","2009-06-12",5.16
"617","2009-06-15",5.22
"618","2009-06-16",5.205
"619","2009-06-17",5.22
"620","2009-06-18",5.19
"621","2009-06-19",5.1
"622","2009-06-22",4.95
"623","2009-06-23",4.785
"624","2009-06-24",4.81
"625","2009-06-25",4.765
"626","2009-06-26",4.8
"627","2009-06-29",4.8
"628","2009-06-30",4.925
"629","2009-07-01",5.4
"630","2009-07-02",5.28
"631","2009-07-06",5.05
"632","2009-07-07",5.005
"633","2009-07-08",5.235
"634","2009-07-09",5.26
"635","2009-07-10",5.345
"636","2009-07-13",5.47
"637","2009-07-14",5.52
"638","2009-07-15",6.01
"639","2009-07-16",5.845
"640","2009-07-17",5.86
"641","2009-07-20",6.15
"642","2009-07-21",6.04
"643","2009-07-22",6.18
"644","2009-07-23",6.41
"645","2009-07-24",6.45
"646","2009-07-27",6.485
"647","2009-07-28",6.635
"648","2009-07-29",6.61
"649","2009-07-30",6.87
"650","2009-07-31",6.745
"651","2009-08-03",6.24
"652","2009-08-04",6.125
"653","2009-08-05",6.15
"654","2009-08-06",6.135
"655","2009-08-07",6.42
"656","2009-08-10",6.425
"657","2009-08-11",6.285
"658","2009-08-12",6.685
"659","2009-08-13",6.87
"660","2009-08-14",6.495
"661","2009-08-17",6.285
"662","2009-08-18",6.39
"663","2009-08-19",6.345
"664","2009-08-20",6.755
"665","2009-08-21",6.835
"666","2009-08-24",6.81
"667","2009-08-25",7.01
"668","2009-08-26",7.5
"669","2009-08-27",7.49
"670","2009-08-28",7.575
"671","2009-08-31",7.58
"672","2009-09-01",7.27
"673","2009-09-02",7.065
"674","2009-09-03",7.125
"675","2009-09-04",7.07
"676","2009-09-08",7.06
"677","2009-09-09",7.125
"678","2009-09-10",7.125
"679","2009-09-11",7.07
"680","2009-09-14",7.53
"681","2009-09-15",7.65
"682","2009-09-16",8.13
"683","2009-09-17",8.105
"684","2009-09-18",8.24
"685","2009-09-21",8.105
"686","2009-09-22",8.215
"687","2009-09-23",8.5
"688","2009-09-24",8.14
"689","2009-09-25",8.135
"690","2009-09-28",8.315
"691","2009-09-29",8.2
"692","2009-09-30",7.985
"693","2009-10-01",7.52
"694","2009-10-02",7.94
"695","2009-10-05",7.945
"696","2009-10-06",8.375
"697","2009-10-07",8.93
"698","2009-10-08",8.97
"699","2009-10-09",8.765
"700","2009-10-12",8.96
"701","2009-10-13",8.75
"702","2009-10-14",8.83
"703","2009-10-15",9.985
"704","2009-10-16",10.9
"705","2009-10-19",10.475
"706","2009-10-20",10.545
"707","2009-10-21",10.79
"708","2009-10-22",10.62
"709","2009-10-23",10.395
"710","2009-10-26",10.145
"711","2009-10-27",9.875
"712","2009-10-28",9.6
"713","2009-10-29",10.245
"714","2009-10-30",9.6
"715","2009-11-02",9.705
"716","2009-11-03",10.165
"717","2009-11-04",9.865
"718","2009-11-05",10.17
"719","2009-11-06",10.195
"720","2009-11-09",10.305
"721","2009-11-10",10.34
"722","2009-11-11",10.625
"723","2009-11-12",10.265
"724","2009-11-13",10.395
"725","2009-11-16",10.515
"726","2009-11-17",10.26
"727","2009-11-18",10.475
"728","2009-11-19",10.05
"729","2009-11-20",10.13
"730","2009-11-23",10.27
"731","2009-11-24",11.355
"732","2009-11-25",11.925
"733","2009-11-27",11.365
"734","2009-11-30",11.67
"735","2009-12-01",11.88
"736","2009-12-02",11.88
"737","2009-12-03",11.86
"738","2009-12-04",12.18
"739","2009-12-07",12.285
"740","2009-12-08",12.045
"741","2009-12-09",11.915
"742","2009-12-10",11.85
"743","2009-12-11",11.945
"744","2009-12-14",12.535
"745","2009-12-15",12.58
"746","2009-12-16",12.84
"747","2009-12-17",12.8
"748","2009-12-18",12.7
"749","2009-12-21",12.77
"750","2009-12-22",12.69
"751","2009-12-23",13.455
"752","2009-12-24",13.21
"753","2009-12-28",13.375
"754","2009-12-29",13.325
"755","2009-12-30",13.34
"756","2009-12-31",12.94
"757","2010-01-04",13.16
"758","2010-01-05",13.43
"759","2010-01-06",13.31
"760","2010-01-07",13.3
"761","2010-01-08",13.125
"762","2010-01-11",12.75
"763","2010-01-12",12.825
"764","2010-01-13",13.055
"765","2010-01-14",12.975
"766","2010-01-15",13.01
"767","2010-01-19",13.145
"768","2010-01-20",13.225
"769","2010-01-21",12.815
"770","2010-01-22",11.965
"771","2010-01-25",12.43
"772","2010-01-26",12.25
"773","2010-01-27",12.475
"774","2010-01-28",12.275
"775","2010-01-29",12.05
"776","2010-02-01",12.565
"777","2010-02-02",13.115
"778","2010-02-03",13.23
"779","2010-02-04",12.735
"780","2010-02-05",12.5
"781","2010-02-08",12.465
"782","2010-02-09",13.35
"783","2010-02-10",13.215
"784","2010-02-11",13.61
"785","2010-02-12",13.63
"786","2010-02-16",13.845
"787","2010-02-17",13.11
"788","2010-02-18",13.32
"789","2010-02-19",13.365
"790","2010-02-22",13.28
"791","2010-02-23",13.09
"792","2010-02-24",13.275
"793","2010-02-25",13.465
"794","2010-02-26",13.465
"795","2010-03-01",13.94
"796","2010-03-02",14.055
"797","2010-03-03",13.97
"798","2010-03-04",14.125
"799","2010-03-05",14.135
"800","2010-03-08",14.08
"801","2010-03-09",14.32
"802","2010-03-10",14.485
"803","2010-03-11",14.555
"804","2010-03-12",14.64
"805","2010-03-15",14.715
"806","2010-03-16",13.165
"807","2010-03-17",12.77
"808","2010-03-18",13.195
"809","2010-03-19",12.78
"810","2010-03-22",12.925
"811","2010-03-23",13.26
"812","2010-03-24",13.305
"813","2010-03-25",13.075
"814","2010-03-26",13.13
"815","2010-03-29",12.88
"816","2010-03-30",12.83
"817","2010-03-31",12.765
"818","2010-04-01",12.88
"819","2010-04-05",12.85
"820","2010-04-06",13.085
"821","2010-04-07",12.905
"822","2010-04-08",13.015
"823","2010-04-09",13.04
"824","2010-04-12",13.015
"825","2010-04-13",13.22
"826","2010-04-14",13.845
"827","2010-04-15",13.81
"828","2010-04-16",13.805
"829","2010-04-19",13.45
"830","2010-04-20",13.555
"831","2010-04-21",13.835
"832","2010-04-22",13.995
"833","2010-04-23",13.99
"834","2010-04-26",13.86
"835","2010-04-27",16.115
"836","2010-04-28",15.4
"837","2010-04-29",15.775
"838","2010-04-30",15.1
"839","2010-05-03",15.505
"840","2010-05-04",14.81
"841","2010-05-05",14.825
"842","2010-05-06",14.25
"843","2010-05-07",13.56
"844","2010-05-10",14.705
"845","2010-05-11",15.49
"846","2010-05-12",15.69
"847","2010-05-13",15.075
"848","2010-05-14",14.745
"849","2010-05-17",14.575
"850","2010-05-18",14.265
"851","2010-05-19",14.31
"852","2010-05-20",13.555
"853","2010-05-21",13.76
"854","2010-05-24",13.63
"855","2010-05-25",14.97
"856","2010-05-26",14.455
"857","2010-05-27",14.605
"858","2010-05-28",14.44
"859","2010-06-01",13.71
"860","2010-06-02",13.405
"861","2010-06-03",13.48
"862","2010-06-04",12.61
"863","2010-06-07",12.16
"864","2010-06-08",12.555
"865","2010-06-09",12.555
"866","2010-06-10",13.21
"867","2010-06-11",13.335
"868","2010-06-14",13.535
"869","2010-06-15",13.605
"870","2010-06-16",13.325
"871","2010-06-17",13.01
"872","2010-06-18",12.61
"873","2010-06-21",12.345
"874","2010-06-22",12.1
"875","2010-06-23",11.94
"876","2010-06-24",11.845
"877","2010-06-25",12.065
"878","2010-06-28",12.24
"879","2010-06-29",11.17
"880","2010-06-30",11.23
"881","2010-07-01",11.05
"882","2010-07-02",11.14
"883","2010-07-06",10.96
"884","2010-07-07",11.01
"885","2010-07-08",11.05
"886","2010-07-09",11.455
"887","2010-07-12",11.41
"888","2010-07-13",11.75
"889","2010-07-14",12.025
"890","2010-07-15",12.09
"891","2010-07-16",11.605
"892","2010-07-19",11.52
"893","2010-07-20",11.965
"894","2010-07-21",12.09
"895","2010-07-22",12.695
"896","2010-07-23",13.355
"897","2010-07-26",13.57
"898","2010-07-27",13.54
"899","2010-07-28",13.48
"900","2010-07-29",13.425
"901","2010-07-30",13.305
"902","2010-08-02",13.6
"903","2010-08-03",12.845
"904","2010-08-04",13.93
"905","2010-08-05",13.645
"906","2010-08-06",13.32
"907","2010-08-09",13.21
"908","2010-08-10",12.885
"909","2010-08-11",12.255
"910","2010-08-12",12.305
"911","2010-08-13",11.86
"912","2010-08-16",11.785
"913","2010-08-17",12.13
"914","2010-08-18",12.6
"915","2010-08-19",12.505
"916","2010-08-20",12.87
"917","2010-08-23",12.625
"918","2010-08-24",12.35
"919","2010-08-25",12.14
"920","2010-08-26",11.885
"921","2010-08-27",12.16
"922","2010-08-30",11.895
"923","2010-08-31",11.875
"924","2010-09-01",12.335
"925","2010-09-02",11.855
"926","2010-09-03",12.095
"927","2010-09-07",11.665
"928","2010-09-08",11.945
"929","2010-09-09",11.85
"930","2010-09-10",12.33
"931","2010-09-13",13.265
"932","2010-09-14",13.385
"933","2010-09-15",13.535
"934","2010-09-16",13.38
"935","2010-09-17",13.905
"936","2010-09-20",14.33
"937","2010-09-21",13.685
"938","2010-09-22",13.41
"939","2010-09-23",13.84
"940","2010-09-24",14.545
"941","2010-09-27",14.8
"942","2010-09-28",14.745
"943","2010-09-29",14.675
"944","2010-09-30",14.35
"945","2010-10-01",14.985
"946","2010-10-04",14.635
"947","2010-10-05",14.81
"948","2010-10-06",14.58
"949","2010-10-07",14.915
"950","2010-10-08",15.39
"951","2010-10-11",15.595
"952","2010-10-12",15.485
"953","2010-10-13",15.65
"954","2010-10-14",15.475
"955","2010-10-15",15.65
"956","2010-10-18",16.15
"957","2010-10-19",16.030001
"958","2010-10-20",16.059999
"959","2010-10-21",15.595
"960","2010-10-22",15.9
"961","2010-10-25",16.48
"962","2010-10-26",16.545
"963","2010-10-27",16.674999
"964","2010-10-28",16.575001
"965","2010-10-29",16.635
"966","2010-11-01",16.684999
"967","2010-11-02",16.790001
"968","2010-11-03",17.395
"969","2010-11-04",18.139999
"970","2010-11-05",19.165001
"971","2010-11-08",19.174999
"972","2010-11-09",18.59
"973","2010-11-10",18.795
"974","2010-11-11",18.92
"975","2010-11-12",18.360001
"976","2010-11-15",18.465
"977","2010-11-16",17.815001
"978","2010-11-17",18.75
"979","2010-11-18",18.985001
"980","2010-11-19",19.299999
"981","2010-11-22",19.924999
"982","2010-11-23",19.635
"983","2010-11-24",19.594999
"984","2010-11-26",19.440001
"985","2010-11-29",19.545
"986","2010-11-30",19.549999
"987","2010-12-01",19.725
"988","2010-12-02",20.084999
"989","2010-12-03",19.959999
"990","2010-12-06",19.370001
"991","2010-12-07",20.105
"992","2010-12-08",19.77
