"","date","CHS"
"257","2008-01-09",7.3
"258","2008-01-10",7.58
"259","2008-01-11",7.05
"260","2008-01-14",7.23
"261","2008-01-15",6.71
"262","2008-01-16",7.05
"263","2008-01-17",7.04
"264","2008-01-18",7.03
"265","2008-01-22",7.98
"266","2008-01-23",8.79
"267","2008-01-24",8.96
"268","2008-01-25",8.4
"269","2008-01-28",9.08
"270","2008-01-29",9.45
"271","2008-01-30",9.53
"272","2008-01-31",10.79
"273","2008-02-01",10.66
"274","2008-02-04",10.03
"275","2008-02-05",9.65
"276","2008-02-06",9.57
"277","2008-02-07",10.16
"278","2008-02-08",9.72
"279","2008-02-11",10.15
"280","2008-02-12",10.09
"281","2008-02-13",10.42
"282","2008-02-14",9.87
"283","2008-02-15",10.04
"284","2008-02-19",9.72
"285","2008-02-20",9.96
"286","2008-02-21",9.6
"287","2008-02-22",9.87
"288","2008-02-25",9.81
"289","2008-02-26",10.21
"290","2008-02-27",10.6
"291","2008-02-28",9.85
"292","2008-02-29",9.31
"293","2008-03-03",9.28
"294","2008-03-04",9.87
"295","2008-03-05",8.5
"296","2008-03-06",7.56
"297","2008-03-07",7.42
"298","2008-03-10",7.01
"299","2008-03-11",7.65
"300","2008-03-12",7.95
"301","2008-03-13",7.89
"302","2008-03-14",7.64
"303","2008-03-17",7.32
"304","2008-03-18",7.6
"305","2008-03-19",7.33
"306","2008-03-20",7.73
"307","2008-03-24",8.27
"308","2008-03-25",8.27
"309","2008-03-26",7.99
"310","2008-03-27",7.67
"311","2008-03-28",6.99
"312","2008-03-31",7.11
"313","2008-04-01",7.52
"314","2008-04-02",7.19
"315","2008-04-03",7.2
"316","2008-04-04",6.98
"317","2008-04-07",6.87
"318","2008-04-08",6.79
"319","2008-04-09",6.4
"320","2008-04-10",6.36
"321","2008-04-11",6
"322","2008-04-14",6.1
"323","2008-04-15",6.02
"324","2008-04-16",6.18
"325","2008-04-17",5.9
"326","2008-04-18",6.05
"327","2008-04-21",6
"328","2008-04-22",5.98
"329","2008-04-23",6.1
"330","2008-04-24",6.45
"331","2008-04-25",6.71
"332","2008-04-28",6.53
"333","2008-04-29",7.15
"334","2008-04-30",7.07
"335","2008-05-01",7.17
"336","2008-05-02",7.11
"337","2008-05-05",6.88
"338","2008-05-06",6.88
"339","2008-05-07",6.86
"340","2008-05-08",6.88
"341","2008-05-09",6.91
"342","2008-05-12",7.03
"343","2008-05-13",7.31
"344","2008-05-14",7.32
"345","2008-05-15",7.61
"346","2008-05-16",7.59
"347","2008-05-19",7.8
"348","2008-05-20",7.42
"349","2008-05-21",6.93
"350","2008-05-22",7.13
"351","2008-05-23",6.98
"352","2008-05-27",7.17
"353","2008-05-28",8.14
"354","2008-05-29",7.66
"355","2008-05-30",7.61
"356","2008-06-02",7.34
"357","2008-06-03",7.42
"358","2008-06-04",7.66
"359","2008-06-05",7.55
"360","2008-06-06",6.91
"361","2008-06-09",7.08
"362","2008-06-10",6.87
"363","2008-06-11",6.65
"364","2008-06-12",6.52
"365","2008-06-13",6.95
"366","2008-06-16",7.05
"367","2008-06-17",6.78
"368","2008-06-18",6.52
"369","2008-06-19",6.57
"370","2008-06-20",6.21
"371","2008-06-23",5.99
"372","2008-06-24",5.91
"373","2008-06-25",6.08
"374","2008-06-26",5.76
"375","2008-06-27",5.69
"376","2008-06-30",5.37
"377","2008-07-01",5.46
"378","2008-07-02",5.18
"379","2008-07-03",5.12
"380","2008-07-07",5.02
"381","2008-07-08",5.32
"382","2008-07-09",5.03
"383","2008-07-10",4.72
"384","2008-07-11",4.87
"385","2008-07-14",4.49
"386","2008-07-15",4.68
"387","2008-07-16",5.09
"388","2008-07-17",5.63
"389","2008-07-18",5.64
"390","2008-07-21",5.88
"391","2008-07-22",6.11
"392","2008-07-23",6.29
"393","2008-07-24",5.85
"394","2008-07-25",5.8
"395","2008-07-28",5.47
"396","2008-07-29",5.82
"397","2008-07-30",5.7
"398","2008-07-31",5.57
"399","2008-08-01",5.5
"400","2008-08-04",5.42
"401","2008-08-05",5.49
"402","2008-08-06",5.38
"403","2008-08-07",4.96
"404","2008-08-08",5.05
"405","2008-08-11",5.18
"406","2008-08-12",5.02
"407","2008-08-13",4.85
"408","2008-08-14",4.88
"409","2008-08-15",4.81
"410","2008-08-18",4.69
"411","2008-08-19",4.59
"412","2008-08-20",4.51
"413","2008-08-21",4.48
"414","2008-08-22",4.84
"415","2008-08-25",4.98
"416","2008-08-26",5.09
"417","2008-08-27",5.59
"418","2008-08-28",5.7
"419","2008-08-29",5.74
"420","2008-09-02",5.9
"421","2008-09-03",6.11
"422","2008-09-04",6.28
"423","2008-09-05",6.32
"424","2008-09-08",6.67
"425","2008-09-09",6.88
"426","2008-09-10",7.17
"427","2008-09-11",7.38
"428","2008-09-12",7.11
"429","2008-09-15",6.65
"430","2008-09-16",6.99
"431","2008-09-17",6.72
"432","2008-09-18",7.28
"433","2008-09-19",7.58
"434","2008-09-22",6.96
"435","2008-09-23",5.92
"436","2008-09-24",5.9
"437","2008-09-25",5.76
"438","2008-09-26",5.52
"439","2008-09-29",5.1
"440","2008-09-30",5.47
"441","2008-10-01",5.32
"442","2008-10-02",5
"443","2008-10-03",5
"444","2008-10-06",4.38
"445","2008-10-07",4.01
"446","2008-10-08",4.17
"447","2008-10-09",3.61
"448","2008-10-10",3.97
"449","2008-10-13",4.26
"450","2008-10-14",3.83
"451","2008-10-15",3.34
"452","2008-10-16",3.59
"453","2008-10-17",3.57
"454","2008-10-20",3.49
"455","2008-10-21",3.09
"456","2008-10-22",2.87
"457","2008-10-23",2.84
"458","2008-10-24",2.93
"459","2008-10-27",2.57
"460","2008-10-28",3.1
"461","2008-10-29",3.22
"462","2008-10-30",3.45
"463","2008-10-31",3.4
"464","2008-11-03",3.25
"465","2008-11-04",3.15
"466","2008-11-05",2.77
"467","2008-11-06",3.03
"468","2008-11-07",2.93
"469","2008-11-10",2.8
"470","2008-11-11",2.73
"471","2008-11-12",2.38
"472","2008-11-13",2.23
"473","2008-11-14",1.99
"474","2008-11-17",1.9
"475","2008-11-18",1.9
"476","2008-11-19",1.74
"477","2008-11-20",1.89
"478","2008-11-21",2.14
"479","2008-11-24",2.35
"480","2008-11-25",2.58
"481","2008-11-26",2.74
"482","2008-11-28",2.55
"483","2008-12-01",2.29
"484","2008-12-02",2.43
"485","2008-12-03",2.43
"486","2008-12-04",2.58
"487","2008-12-05",3.44
"488","2008-12-08",3.28
"489","2008-12-09",3.29
"490","2008-12-10",3.56
"491","2008-12-11",3.3
"492","2008-12-12",3.55
"493","2008-12-15",3.4
"494","2008-12-16",3.77
"495","2008-12-17",3.85
"496","2008-12-18",4.06
"497","2008-12-19",4.38
"498","2008-12-22",3.85
"499","2008-12-23",3.95
"500","2008-12-24",3.95
"501","2008-12-26",4.1
"502","2008-12-29",3.89
"503","2008-12-30",4
"504","2008-12-31",4.18
"505","2009-01-02",4.34
"506","2009-01-05",3.86
"507","2009-01-06",4.02
"508","2009-01-07",3.93
"509","2009-01-08",4.23
"510","2009-01-09",3.96
"511","2009-01-12",3.76
"512","2009-01-13",3.94
"513","2009-01-14",3.67
"514","2009-01-15",3.65
"515","2009-01-16",3.91
"516","2009-01-20",3.6
"517","2009-01-21",3.73
"518","2009-01-22",3.63
"519","2009-01-23",3.53
"520","2009-01-26",3.69
"521","2009-01-27",3.89
"522","2009-01-28",4.33
"523","2009-01-29",4.01
"524","2009-01-30",3.96
"525","2009-02-02",3.69
"526","2009-02-03",3.92
"527","2009-02-04",3.42
"528","2009-02-05",3.82
"529","2009-02-06",4.27
"530","2009-02-09",4.39
"531","2009-02-10",4.32
"532","2009-02-11",4.36
"533","2009-02-12",4.42
"534","2009-02-13",4.39
"535","2009-02-17",4.18
"536","2009-02-18",4.11
"537","2009-02-19",4.13
"538","2009-02-20",4.46
"539","2009-02-23",4.29
"540","2009-02-24",4.45
"541","2009-02-25",4.36
"542","2009-02-26",4.2
"543","2009-02-27",4.53
"544","2009-03-02",4.1
"545","2009-03-03",4.23
"546","2009-03-04",4.31
"547","2009-03-05",3.93
"548","2009-03-06",4.03
"549","2009-03-09",4.18
"550","2009-03-10",4.55
"551","2009-03-11",4.69
"552","2009-03-12",4.97
"553","2009-03-13",5.13
"554","2009-03-16",4.84
"555","2009-03-17",5.05
"556","2009-03-18",5.2
"557","2009-03-19",4.93
"558","2009-03-20",4.57
"559","2009-03-23",5.16
"560","2009-03-24",5.21
"561","2009-03-25",4.9
"562","2009-03-26",5.41
"563","2009-03-27",5.24
"564","2009-03-30",5.25
"565","2009-03-31",5.37
"566","2009-04-01",5.64
"567","2009-04-02",6.04
"568","2009-04-03",6.49
"569","2009-04-06",6.43
"570","2009-04-07",6.12
"571","2009-04-08",6.34
"572","2009-04-09",6.92
"573","2009-04-13",7
"574","2009-04-14",6.73
"575","2009-04-15",6.86
"576","2009-04-16",6.97
"577","2009-04-17",7.36
"578","2009-04-20",6.8
"579","2009-04-21",7.21
"580","2009-04-22",7.63
"581","2009-04-23",7.43
"582","2009-04-24",7.67
"583","2009-04-27",7.11
"584","2009-04-28",6.97
"585","2009-04-29",7.42
"586","2009-04-30",7.64
"587","2009-05-01",7.43
"588","2009-05-04",7.88
"589","2009-05-05",8.45
"590","2009-05-06",8.1
"591","2009-05-07",8.35
"592","2009-05-08",8.25
"593","2009-05-11",7.96
"594","2009-05-12",8
"595","2009-05-13",7.38
"596","2009-05-14",7.49
"597","2009-05-15",7.47
"598","2009-05-18",8.1
"599","2009-05-19",8.06
"600","2009-05-20",8.2
"601","2009-05-21",7.64
"602","2009-05-22",8.03
"603","2009-05-26",8.85
"604","2009-05-27",9.38
"605","2009-05-28",9.36
"606","2009-05-29",9.76
"607","2009-06-01",10.31
"608","2009-06-02",10.2
"609","2009-06-03",10.17
"610","2009-06-04",9.96
"611","2009-06-05",9.98
"612","2009-06-08",9.99
"613","2009-06-09",10.15
"614","2009-06-10",10.25
"615","2009-06-11",10.15
"616","2009-06-12",10.35
"617","2009-06-15",9.93
"618","2009-06-16",9.21
"619","2009-06-17",9.35
"620","2009-06-18",9.55
"621","2009-06-19",10.16
"622","2009-06-22",9.67
"623","2009-06-23",9.47
"624","2009-06-24",9.96
"625","2009-06-25",10.55
"626","2009-06-26",9.1
"627","2009-06-29",9.51
"628","2009-06-30",9.73
"629","2009-07-01",9.88
"630","2009-07-02",9.11
"631","2009-07-06",9.34
"632","2009-07-07",8.85
"633","2009-07-08",8.63
"634","2009-07-09",8.61
"635","2009-07-10",8.68
"636","2009-07-13",9.01
"637","2009-07-14",9.13
"638","2009-07-15",9.44
"639","2009-07-16",9.49
"640","2009-07-17",9.59
"641","2009-07-20",9.9
"642","2009-07-21",9.98
"643","2009-07-22",10.14
"644","2009-07-23",10.83
"645","2009-07-24",10.86
"646","2009-07-27",10.86
"647","2009-07-28",10.74
"648","2009-07-29",10.8
"649","2009-07-30",11.32
"650","2009-07-31",11.47
"651","2009-08-03",11.94
"652","2009-08-04",11.33
"653","2009-08-05",11.5
"654","2009-08-06",11.67
"655","2009-08-07",12.68
"656","2009-08-10",11.96
"657","2009-08-11",11.77
"658","2009-08-12",11.78
"659","2009-08-13",11.91
"660","2009-08-14",11.82
"661","2009-08-17",11.29
"662","2009-08-18",11.63
"663","2009-08-19",11.78
"664","2009-08-20",11.87
"665","2009-08-21",12.09
"666","2009-08-24",11.89
"667","2009-08-25",12.79
"668","2009-08-26",13.26
"669","2009-08-27",12.96
"670","2009-08-28",13.11
"671","2009-08-31",12.73
"672","2009-09-01",12.06
"673","2009-09-02",11.96
"674","2009-09-03",12.39
"675","2009-09-04",12.67
"676","2009-09-08",12.78
"677","2009-09-09",13.57
"678","2009-09-10",13.56
"679","2009-09-11",13.38
"680","2009-09-14",13.4
"681","2009-09-15",13.35
"682","2009-09-16",13.59
"683","2009-09-17",13.38
"684","2009-09-18",13.47
"685","2009-09-21",13.32
"686","2009-09-22",13.44
"687","2009-09-23",13.19
"688","2009-09-24",12.72
"689","2009-09-25",12.55
"690","2009-09-28",12.8
"691","2009-09-29",12.96
"692","2009-09-30",13
"693","2009-10-01",12.32
"694","2009-10-02",12.06
"695","2009-10-05",12.31
"696","2009-10-06",12.43
"697","2009-10-07",12.61
"698","2009-10-08",12.71
"699","2009-10-09",12.6
"700","2009-10-12",12.46
"701","2009-10-13",12.72
"702","2009-10-14",13.21
"703","2009-10-15",13.77
"704","2009-10-16",13.53
"705","2009-10-19",13.51
"706","2009-10-20",13.75
"707","2009-10-21",13.34
"708","2009-10-22",13.72
"709","2009-10-23",13.49
"710","2009-10-26",13.76
"711","2009-10-27",13.08
"712","2009-10-28",12.17
"713","2009-10-29",12.51
"714","2009-10-30",11.95
"715","2009-11-02",12.65
"716","2009-11-03",12.78
"717","2009-11-04",12.51
"718","2009-11-05",12.35
"719","2009-11-06",12.47
"720","2009-11-09",13.13
"721","2009-11-10",13.13
"722","2009-11-11",13.29
"723","2009-11-12",12.8
"724","2009-11-13",12.89
"725","2009-11-16",13.66
"726","2009-11-17",13.48
"727","2009-11-18",14.67
"728","2009-11-19",14.6
"729","2009-11-20",14.27
"730","2009-11-23",14.74
"731","2009-11-24",14.53
"732","2009-11-25",14.74
"733","2009-11-27",14.3
"734","2009-11-30",14.07
"735","2009-12-01",14.51
"736","2009-12-02",14.19
"737","2009-12-03",13.87
"738","2009-12-04",14.04
"739","2009-12-07",13.87
"740","2009-12-08",13.66
"741","2009-12-09",13.75
"742","2009-12-10",13.94
"743","2009-12-11",13.96
"744","2009-12-14",14.15
"745","2009-12-15",13.98
"746","2009-12-16",13.9
"747","2009-12-17",13.72
"748","2009-12-18",13.48
"749","2009-12-21",13.85
"750","2009-12-22",13.91
"751","2009-12-23",13.93
"752","2009-12-24",14
"753","2009-12-28",14.1
"754","2009-12-29",14.19
"755","2009-12-30",14.3
"756","2009-12-31",14.05
"757","2010-01-04",13.73
"758","2010-01-05",13.67
"759","2010-01-06",13.71
"760","2010-01-07",14.47
"761","2010-01-08",14.47
"762","2010-01-11",14.35
"763","2010-01-12",13.94
"764","2010-01-13",14.11
"765","2010-01-14",13.96
"766","2010-01-15",13.61
"767","2010-01-19",13.77
"768","2010-01-20",13.62
"769","2010-01-21",13.13
"770","2010-01-22",12.8
"771","2010-01-25",12.68
"772","2010-01-26",12.68
"773","2010-01-27",12.88
"774","2010-01-28",12.65
"775","2010-01-29",12.77
"776","2010-02-01",13.28
"777","2010-02-02",13.79
"778","2010-02-03",13.9
"779","2010-02-04",13.26
"780","2010-02-05",13.35
"781","2010-02-08",13.37
"782","2010-02-09",13.85
"783","2010-02-10",13.81
"784","2010-02-11",13.98
"785","2010-02-12",13.7
"786","2010-02-16",13.66
"787","2010-02-17",13.74
"788","2010-02-18",13.77
"789","2010-02-19",14.21
"790","2010-02-22",14.2
"791","2010-02-23",13.92
"792","2010-02-24",13.89
"793","2010-02-25",13.78
"794","2010-02-26",13.55
"795","2010-03-01",13.87
"796","2010-03-02",14.09
"797","2010-03-03",14.1
"798","2010-03-04",14.32
"799","2010-03-05",14.55
"800","2010-03-08",14.72
"801","2010-03-09",15.07
"802","2010-03-10",15.01
"803","2010-03-11",14.92
"804","2010-03-12",14.76
"805","2010-03-15",14.7
"806","2010-03-16",14.46
"807","2010-03-17",14.54
"808","2010-03-18",14.39
"809","2010-03-19",14.15
"810","2010-03-22",14.53
"811","2010-03-23",14.21
"812","2010-03-24",14.09
"813","2010-03-25",14.12
"814","2010-03-26",14.06
"815","2010-03-29",14.23
"816","2010-03-30",14.11
"817","2010-03-31",14.42
"818","2010-04-01",14.46
"819","2010-04-05",14.49
"820","2010-04-06",14.66
"821","2010-04-07",14.27
"822","2010-04-08",14.37
"823","2010-04-09",14.57
"824","2010-04-12",14.81
"825","2010-04-13",14.67
"826","2010-04-14",15.51
"827","2010-04-15",16.030001
"828","2010-04-16",15.92
"829","2010-04-19",15.36
"830","2010-04-20",15.31
"831","2010-04-21",15.64
"832","2010-04-22",16.049999
"833","2010-04-23",16.42
"834","2010-04-26",15.84
"835","2010-04-27",15.4
"836","2010-04-28",15.12
"837","2010-04-29",15.33
"838","2010-04-30",14.89
"839","2010-05-03",15.37
"840","2010-05-04",15.12
"841","2010-05-05",14.93
"842","2010-05-06",14.23
"843","2010-05-07",13.87
"844","2010-05-10",14.91
"845","2010-05-11",15.13
"846","2010-05-12",15.47
"847","2010-05-13",14.75
"848","2010-05-14",14.49
"849","2010-05-17",14.44
"850","2010-05-18",14.16
"851","2010-05-19",11.98
"852","2010-05-20",11.98
"853","2010-05-21",12.34
"854","2010-05-24",12.19
"855","2010-05-25",12.49
"856","2010-05-26",11.94
"857","2010-05-27",12.45
"858","2010-05-28",12.23
"859","2010-06-01",11.95
"860","2010-06-02",11.83
"861","2010-06-03",12.15
"862","2010-06-04",11.16
"863","2010-06-07",11.03
"864","2010-06-08",10.98
"865","2010-06-09",10.8
"866","2010-06-10",11.4
"867","2010-06-11",11.47
"868","2010-06-14",11.59
"869","2010-06-15",11.81
"870","2010-06-16",11.48
"871","2010-06-17",11.3
"872","2010-06-18",11.09
"873","2010-06-21",10.63
"874","2010-06-22",10.59
"875","2010-06-23",10.92
"876","2010-06-24",10.7
"877","2010-06-25",10.57
"878","2010-06-28",10.48
"879","2010-06-29",9.84
"880","2010-06-30",9.88
"881","2010-07-01",10.21
"882","2010-07-02",10.15
"883","2010-07-06",9.8
"884","2010-07-07",10.19
"885","2010-07-08",10.09
"886","2010-07-09",10.28
"887","2010-07-12",10.2
"888","2010-07-13",10.26
"889","2010-07-14",10.1
"890","2010-07-15",9.87
"891","2010-07-16",9.49
"892","2010-07-19",9.59
"893","2010-07-20",9.67
"894","2010-07-21",9.64
"895","2010-07-22",10.11
"896","2010-07-23",10.24
"897","2010-07-26",10.34
"898","2010-07-27",9.4
"899","2010-07-28",9.32
"900","2010-07-29",9.13
"901","2010-07-30",9.37
"902","2010-08-02",9.64
"903","2010-08-03",9.03
"904","2010-08-04",9.1
"905","2010-08-05",9.11
"906","2010-08-06",8.86
"907","2010-08-09",9.15
"908","2010-08-10",8.98
"909","2010-08-11",8.93
"910","2010-08-12",9.03
"911","2010-08-13",8.84
"912","2010-08-16",8.78
"913","2010-08-17",8.41
"914","2010-08-18",9.25
"915","2010-08-19",8.94
"916","2010-08-20",8.86
"917","2010-08-23",8.69
"918","2010-08-24",8.58
"919","2010-08-25",8.87
"920","2010-08-26",8.53
"921","2010-08-27",8.79
"922","2010-08-30",8.52
"923","2010-08-31",8.26
"924","2010-09-01",8.66
"925","2010-09-02",8.9
"926","2010-09-03",9.11
"927","2010-09-07",8.98
"928","2010-09-08",9.14
"929","2010-09-09",8.97
"930","2010-09-10",8.97
"931","2010-09-13",9.05
"932","2010-09-14",9.88
"933","2010-09-15",9.8
"934","2010-09-16",9.99
"935","2010-09-17",9.96
"936","2010-09-20",10.12
"937","2010-09-21",9.9
"938","2010-09-22",9.98
"939","2010-09-23",10.11
"940","2010-09-24",10.5
"941","2010-09-27",10.35
"942","2010-09-28",10.83
"943","2010-09-29",10.79
"944","2010-09-30",10.52
"945","2010-10-01",10.51
"946","2010-10-04",10.22
"947","2010-10-05",10.24
"948","2010-10-06",10.07
"949","2010-10-07",10.45
"950","2010-10-08",10.66
"951","2010-10-11",10.94
"952","2010-10-12",11.32
"953","2010-10-13",10.93
"954","2010-10-14",10.54
"955","2010-10-15",10.71
"956","2010-10-18",10.73
"957","2010-10-19",10.21
"958","2010-10-20",10.25
"959","2010-10-21",9.84
"960","2010-10-22",9.89
"961","2010-10-25",10.21
"962","2010-10-26",10.29
"963","2010-10-27",10.16
"964","2010-10-28",9.99
"965","2010-10-29",9.72
"966","2010-11-01",9.72
"967","2010-11-02",9.75
"968","2010-11-03",9.8
"969","2010-11-04",10.45
"970","2010-11-05",10.51
"971","2010-11-08",10.94
"972","2010-11-09",10.6
"973","2010-11-10",10.49
"974","2010-11-11",10.46
"975","2010-11-12",10.22
"976","2010-11-15",10.15
"977","2010-11-16",10.07
"978","2010-11-17",11.13
"979","2010-11-18",11.19
"980","2010-11-19",11.33
"981","2010-11-22",11.38
"982","2010-11-23",11.81
"983","2010-11-24",12
"984","2010-11-26",12.08
"985","2010-11-29",12.07
"986","2010-11-30",12.05
"987","2010-12-01",12.48
"988","2010-12-02",12.29
"989","2010-12-03",12.48
"990","2010-12-06",12.53
"991","2010-12-07",12.36
"992","2010-12-08",12.29
"993","2010-12-09",12.25
"994","2010-12-10",12.34
