"","date","KNL"
"434","2008-09-22",15.08
"435","2008-09-23",14.93
"436","2008-09-24",14.98
"437","2008-09-25",15.56
"438","2008-09-26",15.18
"439","2008-09-29",14.89
"440","2008-09-30",15.12
"441","2008-10-01",14.99
"442","2008-10-02",14.13
"443","2008-10-03",13.53
"444","2008-10-06",11.98
"445","2008-10-07",11.12
"446","2008-10-08",10.85
"447","2008-10-09",10.03
"448","2008-10-10",10.48
"449","2008-10-13",11.86
"450","2008-10-14",10.77
"451","2008-10-15",10.31
"452","2008-10-16",11.7
"453","2008-10-17",12.03
"454","2008-10-20",13.13
"455","2008-10-21",12.8
"456","2008-10-22",12.76
"457","2008-10-23",11.98
"458","2008-10-24",12.32
"459","2008-10-27",11.81
"460","2008-10-28",13.11
"461","2008-10-29",13.25
"462","2008-10-30",14
"463","2008-10-31",14.46
"464","2008-11-03",14.24
"465","2008-11-04",13.82
"466","2008-11-05",13.35
"467","2008-11-06",12.47
"468","2008-11-07",12.77
"469","2008-11-10",12.61
"470","2008-11-11",12.01
"471","2008-11-12",11.16
"472","2008-11-13",11.78
"473","2008-11-14",10.61
"474","2008-11-17",10.37
"475","2008-11-18",10.17
"476","2008-11-19",9.23
"477","2008-11-20",8.02
"478","2008-11-21",8.77
"479","2008-11-24",9.47
"480","2008-11-25",10.3
"481","2008-11-26",10.88
"482","2008-11-28",10.77
"483","2008-12-01",10.05
"484","2008-12-02",10.55
"485","2008-12-03",11.05
"486","2008-12-04",10.58
"487","2008-12-05",10.11
"488","2008-12-08",10.23
"489","2008-12-09",9.4
"490","2008-12-10",9.21
"491","2008-12-11",8.47
"492","2008-12-12",8.58
"493","2008-12-15",8.55
"494","2008-12-16",9.07
"495","2008-12-17",9.07
"496","2008-12-18",9
"497","2008-12-19",9.04
"498","2008-12-22",8.85
"499","2008-12-23",8.48
"500","2008-12-24",8.37
"501","2008-12-26",8.51
"502","2008-12-29",8.23
"503","2008-12-30",8.63
"504","2008-12-31",9.02
"505","2009-01-02",9.09
"506","2009-01-05",8.9
"507","2009-01-06",9.27
"508","2009-01-07",9
"509","2009-01-08",9.02
"510","2009-01-09",8.93
"511","2009-01-12",8.61
"512","2009-01-13",8.75
"513","2009-01-14",8.2
"514","2009-01-15",8.36
"515","2009-01-16",8.16
"516","2009-01-20",7.46
"517","2009-01-21",7.95
"518","2009-01-22",7.34
"519","2009-01-23",7.2
"520","2009-01-26",7.31
"521","2009-01-27",7.34
"522","2009-01-28",7.76
"523","2009-01-29",7.15
"524","2009-01-30",6.82
"525","2009-02-02",6.99
"526","2009-02-03",7
"527","2009-02-04",7.01
"528","2009-02-05",7.37
"529","2009-02-06",7.48
"530","2009-02-09",7.63
"531","2009-02-10",7.35
"532","2009-02-11",7.42
"533","2009-02-12",7.4
"534","2009-02-13",7.28
"535","2009-02-17",7.03
"536","2009-02-18",7.16
"537","2009-02-19",6.97
"538","2009-02-20",6.72
"539","2009-02-23",6.49
"540","2009-02-24",6.89
"541","2009-02-25",6.63
"542","2009-02-26",6.8
"543","2009-02-27",6.6
"544","2009-03-02",6.38
"545","2009-03-03",6.07
"546","2009-03-04",6.05
"547","2009-03-05",5.37
"548","2009-03-06",5.56
"549","2009-03-09",5.46
"550","2009-03-10",5.85
"551","2009-03-11",5.8
"552","2009-03-12",6.55
"553","2009-03-13",6.25
"554","2009-03-16",6.11
"555","2009-03-17",6.38
"556","2009-03-18",6.41
"557","2009-03-19",6.24
"558","2009-03-20",6.06
"559","2009-03-23",6.57
"560","2009-03-24",6.33
"561","2009-03-25",6.74
"562","2009-03-26",7.28
"563","2009-03-27",6.68
"564","2009-03-30",6.09
"565","2009-03-31",6.13
"566","2009-04-01",6.15
"567","2009-04-02",6.55
"568","2009-04-03",6.47
"569","2009-04-06",6.24
"570","2009-04-07",6.34
"571","2009-04-08",6.97
"572","2009-04-09",7.77
"573","2009-04-13",7.27
"574","2009-04-14",6.61
"575","2009-04-15",6.71
"576","2009-04-16",6.88
"577","2009-04-17",6.86
"578","2009-04-20",6.71
"579","2009-04-21",6.87
"580","2009-04-22",7.05
"581","2009-04-23",6.79
"582","2009-04-24",7.31
"583","2009-04-27",7.15
"584","2009-04-28",7.02
"585","2009-04-29",7.37
"586","2009-04-30",7.08
"587","2009-05-01",7.07
"588","2009-05-04",7.51
"589","2009-05-05",7.32
"590","2009-05-06",7.38
"591","2009-05-07",7.4
"592","2009-05-08",7.58
"593","2009-05-11",7.35
"594","2009-05-12",7.08
"595","2009-05-13",6.6
"596","2009-05-14",6.98
"597","2009-05-15",6.83
"598","2009-05-18",7.06
"599","2009-05-19",7.01
"600","2009-05-20",7.21
"601","2009-05-21",7.02
"602","2009-05-22",6.81
"603","2009-05-26",7.18
"604","2009-05-27",7
"605","2009-05-28",6.83
"606","2009-05-29",6.93
"607","2009-06-01",7.1
"608","2009-06-02",7.22
"609","2009-06-03",7.66
"610","2009-06-04",7.79
"611","2009-06-05",7.86
"612","2009-06-08",7.64
"613","2009-06-09",7.53
"614","2009-06-10",7.44
"615","2009-06-11",7.39
"616","2009-06-12",7.2
"617","2009-06-15",7.13
"618","2009-06-16",7.08
"619","2009-06-17",7.37
"620","2009-06-18",7.37
"621","2009-06-19",7.27
"622","2009-06-22",7.16
"623","2009-06-23",6.85
"624","2009-06-24",6.87
"625","2009-06-25",6.89
"626","2009-06-26",7.39
"627","2009-06-29",7.42
"628","2009-06-30",7.58
"629","2009-07-01",7.95
"630","2009-07-02",7.44
"631","2009-07-06",7.68
"632","2009-07-07",7.35
"633","2009-07-08",7.35
"634","2009-07-09",7.19
"635","2009-07-10",7.38
"636","2009-07-13",7.73
"637","2009-07-14",7.92
"638","2009-07-15",8.39
"639","2009-07-16",8.48
"640","2009-07-17",8.5
"641","2009-07-20",8.85
"642","2009-07-21",8.81
"643","2009-07-22",8.97
"644","2009-07-23",9.89
"645","2009-07-24",9.92
"646","2009-07-27",10.03
"647","2009-07-28",9.95
"648","2009-07-29",9.74
"649","2009-07-30",9.86
"650","2009-07-31",9.79
"651","2009-08-03",9.94
"652","2009-08-04",10.2
"653","2009-08-05",9.77
"654","2009-08-06",9.51
"655","2009-08-07",9.83
"656","2009-08-10",9.55
"657","2009-08-11",9.53
"658","2009-08-12",9.56
"659","2009-08-13",9.4
"660","2009-08-14",9.31
"661","2009-08-17",9.1
"662","2009-08-18",9.17
"663","2009-08-19",9.54
"664","2009-08-20",9.58
"665","2009-08-21",10.28
"666","2009-08-24",9.9
"667","2009-08-25",9.91
"668","2009-08-26",10.21
"669","2009-08-27",10.27
"670","2009-08-28",10.05
"671","2009-08-31",9.63
"672","2009-09-01",9.4
"673","2009-09-02",9.26
"674","2009-09-03",9.35
"675","2009-09-04",9.49
"676","2009-09-08",9.69
"677","2009-09-09",9.54
"678","2009-09-10",9.96
"679","2009-09-11",10.22
"680","2009-09-14",10.58
"681","2009-09-15",10.59
"682","2009-09-16",10.85
"683","2009-09-17",10.4
"684","2009-09-18",10.8
"685","2009-09-21",10.41
"686","2009-09-22",10.55
"687","2009-09-23",10.49
"688","2009-09-24",10.36
"689","2009-09-25",10.13
"690","2009-09-28",10.52
"691","2009-09-29",10.56
"692","2009-09-30",10.43
"693","2009-10-01",10.08
"694","2009-10-02",9.96
"695","2009-10-05",10.04
"696","2009-10-06",10.26
"697","2009-10-07",10.11
"698","2009-10-08",10.19
"699","2009-10-09",10.55
"700","2009-10-12",10.26
"701","2009-10-13",10.35
"702","2009-10-14",10.89
"703","2009-10-15",10.32
"704","2009-10-16",10.62
"705","2009-10-19",10.54
"706","2009-10-20",10.24
"707","2009-10-21",10
"708","2009-10-22",10.62
"709","2009-10-23",10.51
"710","2009-10-26",10.4
"711","2009-10-27",10.28
"712","2009-10-28",9.88
"713","2009-10-29",9.91
"714","2009-10-30",9.8
"715","2009-11-02",9.85
"716","2009-11-03",9.65
"717","2009-11-04",9.23
"718","2009-11-05",9.3
"719","2009-11-06",9.51
"720","2009-11-09",9.61
"721","2009-11-10",9.31
"722","2009-11-11",9.32
"723","2009-11-12",9.21
"724","2009-11-13",9.34
"725","2009-11-16",9.86
"726","2009-11-17",9.91
"727","2009-11-18",9.67
"728","2009-11-19",9.44
"729","2009-11-20",9.41
"730","2009-11-23",9.85
"731","2009-11-24",9.79
"732","2009-11-25",9.96
"733","2009-11-27",9.77
"734","2009-11-30",9.72
"735","2009-12-01",9.83
"736","2009-12-02",9.78
"737","2009-12-03",9.56
"738","2009-12-04",9.99
"739","2009-12-07",10.03
"740","2009-12-08",9.99
"741","2009-12-09",9.96
"742","2009-12-10",9.79
"743","2009-12-11",9.84
"744","2009-12-14",9.93
"745","2009-12-15",9.91
"746","2009-12-16",9.84
"747","2009-12-17",9.57
"748","2009-12-18",9.9
"749","2009-12-21",10.01
"750","2009-12-22",10.08
"751","2009-12-23",10.53
"752","2009-12-24",10.72
"753","2009-12-28",10.81
"754","2009-12-29",10.76
"755","2009-12-30",10.69
"756","2009-12-31",10.33
"757","2010-01-04",10.65
"758","2010-01-05",10.35
"759","2010-01-06",10.28
"760","2010-01-07",10.57
"761","2010-01-08",10.72
"762","2010-01-11",10.78
"763","2010-01-12",10.77
"764","2010-01-13",10.98
"765","2010-01-14",11
"766","2010-01-15",11.11
"767","2010-01-19",11.59
"768","2010-01-20",11.54
"769","2010-01-21",11.55
"770","2010-01-22",11.44
"771","2010-01-25",11.58
"772","2010-01-26",11.56
"773","2010-01-27",11.66
"774","2010-01-28",11.5
"775","2010-01-29",11.26
"776","2010-02-01",11.39
"777","2010-02-02",11.67
"778","2010-02-03",11.65
"779","2010-02-04",11.99
"780","2010-02-05",12.38
"781","2010-02-08",11.89
"782","2010-02-09",11.79
"783","2010-02-10",11.4
"784","2010-02-11",11.45
"785","2010-02-12",11.78
"786","2010-02-16",11.78
"787","2010-02-17",11.79
"788","2010-02-18",11.75
"789","2010-02-19",11.76
"790","2010-02-22",11.93
"791","2010-02-23",12.01
"792","2010-02-24",12.05
"793","2010-02-25",12.02
"794","2010-02-26",12.02
"795","2010-03-01",12.17
"796","2010-03-02",12.11
"797","2010-03-03",12.07
"798","2010-03-04",12.07
"799","2010-03-05",12.2
"800","2010-03-08",12.13
"801","2010-03-09",12.05
"802","2010-03-10",12.16
"803","2010-03-11",12.57
"804","2010-03-12",12.32
"805","2010-03-15",12.38
"806","2010-03-16",12.94
"807","2010-03-17",12.86
"808","2010-03-18",12.54
"809","2010-03-19",12.08
"810","2010-03-22",11.96
"811","2010-03-23",11.59
"812","2010-03-24",11.52
"813","2010-03-25",11.58
"814","2010-03-26",11.53
"815","2010-03-29",11.51
"816","2010-03-30",11.43
"817","2010-03-31",11.25
"818","2010-04-01",11.35
"819","2010-04-05",11.56
"820","2010-04-06",11.45
"821","2010-04-07",11.41
"822","2010-04-08",11.37
"823","2010-04-09",11.34
"824","2010-04-12",11.31
"825","2010-04-13",11.58
"826","2010-04-14",12.02
"827","2010-04-15",12.49
"828","2010-04-16",12.5
"829","2010-04-19",12.72
"830","2010-04-20",12.88
"831","2010-04-21",13.24
"832","2010-04-22",14.06
"833","2010-04-23",13.85
"834","2010-04-26",13.79
"835","2010-04-27",13.79
"836","2010-04-28",14
"837","2010-04-29",14
"838","2010-04-30",13.98
"839","2010-05-03",14.52
"840","2010-05-04",14.01
"841","2010-05-05",13.64
"842","2010-05-06",13.16
"843","2010-05-07",12.95
"844","2010-05-10",13.57
"845","2010-05-11",13.66
"846","2010-05-12",14.47
"847","2010-05-13",14.34
"848","2010-05-14",14.24
"849","2010-05-17",14.58
"850","2010-05-18",14.3
"851","2010-05-19",13.9
"852","2010-05-20",13.45
"853","2010-05-21",14.23
"854","2010-05-24",13.89
"855","2010-05-25",14
"856","2010-05-26",14.14
"857","2010-05-27",14.7
"858","2010-05-28",14.79
"859","2010-06-01",14.27
"860","2010-06-02",14.9
"861","2010-06-03",14.62
"862","2010-06-04",13.99
"863","2010-06-07",13.8
"864","2010-06-08",13.47
"865","2010-06-09",13.36
"866","2010-06-10",13.84
"867","2010-06-11",14.05
"868","2010-06-14",14.25
"869","2010-06-15",14.5
"870","2010-06-16",14.66
"871","2010-06-17",14.84
"872","2010-06-18",14.71
"873","2010-06-21",14.64
"874","2010-06-22",14.47
"875","2010-06-23",14.16
"876","2010-06-24",13.76
"877","2010-06-25",14.09
"878","2010-06-28",14.22
"879","2010-06-29",13.62
"880","2010-06-30",13.29
"881","2010-07-01",13.25
"882","2010-07-02",12.65
"883","2010-07-06",11.77
"884","2010-07-07",12.09
"885","2010-07-08",12.42
"886","2010-07-09",12.49
"887","2010-07-12",12.24
"888","2010-07-13",12.99
"889","2010-07-14",12.9
"890","2010-07-15",12.82
"891","2010-07-16",12.97
"892","2010-07-19",13.18
"893","2010-07-20",13.17
"894","2010-07-21",13.11
"895","2010-07-22",13.94
"896","2010-07-23",14.3
"897","2010-07-26",14.8
"898","2010-07-27",14.47
"899","2010-07-28",14.04
"900","2010-07-29",13.95
"901","2010-07-30",14.03
"902","2010-08-02",14.42
"903","2010-08-03",14.49
"904","2010-08-04",14.58
"905","2010-08-05",14.63
"906","2010-08-06",14.44
"907","2010-08-09",14.61
"908","2010-08-10",14.38
"909","2010-08-11",13.59
"910","2010-08-12",13.31
"911","2010-08-13",13.07
"912","2010-08-16",13.17
"913","2010-08-17",13.63
"914","2010-08-18",13.89
"915","2010-08-19",13.26
"916","2010-08-20",13.2
"917","2010-08-23",12.98
"918","2010-08-24",12.73
"919","2010-08-25",13.11
"920","2010-08-26",12.9
"921","2010-08-27",13.49
"922","2010-08-30",13.44
"923","2010-08-31",13.42
"924","2010-09-01",13.99
"925","2010-09-02",13.83
"926","2010-09-03",14.1
"927","2010-09-07",13.87
"928","2010-09-08",14.11
"929","2010-09-09",14.07
"930","2010-09-10",14.55
"931","2010-09-13",14.86
"932","2010-09-14",14.37
"933","2010-09-15",14.65
"934","2010-09-16",14.64
"935","2010-09-17",15.02
"936","2010-09-20",15.75
"937","2010-09-21",15.57
"938","2010-09-22",15.05
"939","2010-09-23",15.18
"940","2010-09-24",15.32
"941","2010-09-27",15.33
"942","2010-09-28",15.56
"943","2010-09-29",15.57
"944","2010-09-30",15.51
"945","2010-10-01",15.57
"946","2010-10-04",15.14
"947","2010-10-05",16.030001
"948","2010-10-06",16.610001
"949","2010-10-07",16.379999
"950","2010-10-08",16.559999
"951","2010-10-11",16.52
"952","2010-10-12",16.75
"953","2010-10-13",17.07
"954","2010-10-14",16.48
"955","2010-10-15",16.040001
"956","2010-10-18",15.27
"957","2010-10-19",14.61
"958","2010-10-20",14.78
"959","2010-10-21",14.6
"960","2010-10-22",14.68
"961","2010-10-25",15.13
"962","2010-10-26",14.98
"963","2010-10-27",14.99
"964","2010-10-28",14.94
"965","2010-10-29",15.17
"966","2010-11-01",15.04
"967","2010-11-02",15.49
"968","2010-11-03",15.45
"969","2010-11-04",16.1
"970","2010-11-05",15.99
"971","2010-11-08",15.94
"972","2010-11-09",15.91
"973","2010-11-10",15.86
"974","2010-11-11",15.93
"975","2010-11-12",15.51
"976","2010-11-15",15.56
"977","2010-11-16",15.43
"978","2010-11-17",15.55
"979","2010-11-18",15.87
"980","2010-11-19",16.030001
"981","2010-11-22",15.61
"982","2010-11-23",15.35
"983","2010-11-24",15.93
"984","2010-11-26",15.94
"985","2010-11-29",15.77
"986","2010-11-30",15.35
"987","2010-12-01",15.58
"988","2010-12-02",16.120001
"989","2010-12-03",15.78
"990","2010-12-06",15.97
"991","2010-12-07",16.120001
"992","2010-12-08",15.89
"993","2010-12-09",15.82
