"","date","WHLRD"
"172","2018-03-27",15.45
"173","2018-03-28",14.95
"174","2018-03-29",15.63
"175","2018-04-02",15.04
"176","2018-04-03",15.08
"177","2018-04-04",15.13
"178","2018-04-05",15.5
"179","2018-04-06",15.36
"180","2018-04-09",15.49
"181","2018-04-10",15.55
"182","2018-04-11",15.41
"183","2018-04-12",15.64
"184","2018-04-13",15.75
"185","2018-04-16",15.8
"186","2018-04-17",16
"187","2018-04-18",16.049999
"188","2018-04-19",15.63
"189","2018-04-20",15.63
"190","2018-04-23",15.6
"191","2018-04-24",15.659
"192","2018-04-25",15.625
"193","2018-04-26",15.73
"194","2018-04-27",15.98
"195","2018-04-30",16.17
"196","2018-05-01",16
"197","2018-05-02",16
"198","2018-05-03",16.059999
"199","2018-05-04",16
"200","2018-05-07",16.370001
"201","2018-05-08",16.5
"202","2018-05-09",17.25
"203","2018-05-10",17.690001
"204","2018-05-11",17.879999
"205","2018-05-14",18
"206","2018-05-15",17.959999
"207","2018-05-16",17.85
"208","2018-05-17",17.99
"209","2018-05-18",18.110001
"210","2018-05-21",17.9
"211","2018-05-22",18
"212","2018-05-23",18
"213","2018-05-24",18.17
"214","2018-05-25",18.058001
"215","2018-05-29",18.040001
"216","2018-05-30",18.040001
"217","2018-05-31",18.040001
"218","2018-06-01",18.049999
"219","2018-06-04",18.049999
"220","2018-06-05",17.85
"221","2018-06-06",18
"222","2018-06-07",17.709999
"223","2018-06-08",17.51
"224","2018-06-11",17.51
"225","2018-06-12",17.98
"226","2018-06-13",18.030001
"227","2018-06-14",18.030001
"228","2018-06-15",18.139999
"229","2018-06-18",17.950001
"230","2018-06-19",17.9
"231","2018-06-20",17.9
"232","2018-06-21",18.129999
"233","2018-06-22",17.893
"234","2018-06-25",17.893
"235","2018-06-26",18.177999
"236","2018-06-27",18.219999
"237","2018-06-28",18.139999
"238","2018-06-29",18.559999
"239","2018-07-02",18.91
"240","2018-07-03",18.549999
"241","2018-07-05",18.76
"242","2018-07-06",18.799999
"243","2018-07-09",18.75
"244","2018-07-10",18.985001
"245","2018-07-11",19.25
"246","2018-07-12",19.370001
"247","2018-07-13",19.35
"248","2018-07-16",19.34
"249","2018-07-17",19.33
"250","2018-07-18",19.299999
"251","2018-07-19",19.85
"252","2018-07-20",20.25
"253","2018-07-23",20
"254","2018-07-24",20
"255","2018-07-25",20.299999
"256","2018-07-26",20.91
"257","2018-07-27",19.559999
"258","2018-07-30",20.5
"259","2018-07-31",20.450001
"260","2018-08-01",20.450001
"261","2018-08-02",19.790001
"262","2018-08-03",19.809999
"263","2018-08-06",20.23
"264","2018-08-07",19.75
"265","2018-08-08",19.719999
"266","2018-08-09",19.847
"267","2018-08-10",19.99
"268","2018-08-13",19.99
"269","2018-08-14",19.99
"270","2018-08-15",19.9
"271","2018-08-16",19.9
"272","2018-08-17",19.9
"273","2018-08-20",20.75
"274","2018-08-21",20.85
"275","2018-08-22",21.17
"276","2018-08-23",21.18
"277","2018-08-24",21.83
"278","2018-08-27",21.799999
"279","2018-08-28",22
"280","2018-08-29",21.299999
"281","2018-08-30",22
"282","2018-08-31",21.790001
"283","2018-09-04",21.75
"284","2018-09-05",21.84
"285","2018-09-06",21.17
"286","2018-09-07",21
"287","2018-09-10",21.195
"288","2018-09-11",21.1
"289","2018-09-12",21.77
"290","2018-09-13",21.719999
"291","2018-09-14",21.440001
"292","2018-09-17",21.530001
"293","2018-09-18",21.200001
"294","2018-09-19",21.200001
"295","2018-09-20",21.059999
"296","2018-09-21",21.15
"297","2018-09-24",20.99
"298","2018-09-25",20.99
"299","2018-09-26",20.9
"300","2018-09-27",20.940001
"301","2018-09-28",20.959999
"302","2018-10-01",20.9
"303","2018-10-02",20.889999
"304","2018-10-03",20.5
"305","2018-10-04",20.780001
"306","2018-10-05",20.885
"307","2018-10-08",20.5
"308","2018-10-09",20.969999
"309","2018-10-10",20.57
"310","2018-10-11",19.826
"311","2018-10-12",19.826
"312","2018-10-15",19.5
"313","2018-10-16",19.280001
"314","2018-10-17",19.27
"315","2018-10-18",19.299999
"316","2018-10-19",19
"317","2018-10-22",18.610001
"318","2018-10-23",18.690001
"319","2018-10-24",18.5
"320","2018-10-25",18.4
"321","2018-10-26",18.870001
"322","2018-10-29",18.339001
"323","2018-10-30",18.59
"324","2018-10-31",18.84
"325","2018-11-01",19.1
"326","2018-11-02",19.1
"327","2018-11-05",19.440001
"328","2018-11-06",19.32
"329","2018-11-07",19.290001
"330","2018-11-08",19.27
"331","2018-11-09",19.17
"332","2018-11-12",18.5
"333","2018-11-13",18.450001
"334","2018-11-14",18.32
"335","2018-11-15",18.719999
"336","2018-11-16",18.34
"337","2018-11-19",18.290001
"338","2018-11-20",18.18
"339","2018-11-21",18.440001
"340","2018-11-23",17.5
"341","2018-11-26",17.450001
"342","2018-11-27",17.591999
"343","2018-11-28",17.49
"344","2018-11-29",18
"345","2018-11-30",18.01
"346","2018-12-03",17.65
"347","2018-12-04",17.65
"348","2018-12-06",17.583
"349","2018-12-07",17.35
"350","2018-12-10",17.35
"351","2018-12-11",17.391001
"352","2018-12-12",17.517
"353","2018-12-13",17.233999
"354","2018-12-14",16.940001
"355","2018-12-17",16.309999
"356","2018-12-18",16.309999
"357","2018-12-19",16.25
"358","2018-12-20",15.755
"359","2018-12-21",9
"360","2018-12-24",8.76
"361","2018-12-26",9.94
"362","2018-12-27",10.01
"363","2018-12-28",10.245
"364","2018-12-31",9.631
"365","2019-01-02",10.4
"366","2019-01-03",10.65
"367","2019-01-04",11.022
"368","2019-01-07",11.172
"369","2019-01-08",11.88
"370","2019-01-09",12.2
"371","2019-01-10",13.47
"372","2019-01-11",13.5
"373","2019-01-14",12.2
"374","2019-01-15",12.7
"375","2019-01-16",12.29
"376","2019-01-17",12.83
"377","2019-01-18",12.75
"378","2019-01-22",12.24
"379","2019-01-23",12.07
"380","2019-01-24",11.81
"381","2019-01-25",11.9
"382","2019-01-28",12.03
"383","2019-01-29",11.81
"384","2019-01-30",11.84
"385","2019-01-31",11.99
"386","2019-02-01",11.745
"387","2019-02-04",11.81
"388","2019-02-05",12
"389","2019-02-06",11.81
"390","2019-02-07",11.86
"391","2019-02-08",11.944
"392","2019-02-11",11.75
"393","2019-02-12",12
"394","2019-02-13",11.808
"395","2019-02-14",11.76
"396","2019-02-15",11.79
"397","2019-02-19",11.737
"398","2019-02-20",12.1
"399","2019-02-21",12.08
"400","2019-02-22",12.5
"401","2019-02-25",12.51
"402","2019-02-26",12.79
"403","2019-02-27",14
"404","2019-02-28",13.9
"405","2019-03-01",13.1
"406","2019-03-04",13.83
"407","2019-03-05",13.84
"408","2019-03-06",13.89
"409","2019-03-07",14
"410","2019-03-08",13.84
"411","2019-03-11",13.7
"412","2019-03-12",13.02
"413","2019-03-13",13.47
"414","2019-03-14",13.03
"415","2019-03-15",13.26
"416","2019-03-18",12.99
"417","2019-03-19",12.96
"418","2019-03-20",13.27
"419","2019-03-21",12.96
"420","2019-03-22",12.82
"421","2019-03-25",12.96
"422","2019-03-26",13.12
"423","2019-03-27",13.59
"424","2019-03-28",13.87
"425","2019-03-29",14.02
"426","2019-04-01",14.02
"427","2019-04-02",14.02
"428","2019-04-03",14.5
"429","2019-04-04",14.51
"430","2019-04-05",14.03
"431","2019-04-08",14
"432","2019-04-09",13.99
"433","2019-04-10",13.94
"434","2019-04-11",13.98
"435","2019-04-12",13.9
"436","2019-04-15",14.1
"437","2019-04-16",14.08
"438","2019-04-17",14.09
"439","2019-04-18",13.77
"440","2019-04-22",13.85
"441","2019-04-23",13.66
"442","2019-04-24",14.3
"443","2019-04-25",14.24
"444","2019-04-26",14.88
"445","2019-04-29",14.96
"446","2019-04-30",14.56
"447","2019-05-01",14.5
"448","2019-05-02",14.58
"449","2019-05-03",14.5
"450","2019-05-06",14.5
"451","2019-05-07",14.6
"452","2019-05-08",14.5
"453","2019-05-09",14.89
"454","2019-05-10",14.65
"455","2019-05-13",14.25
"456","2019-05-14",14.5
"457","2019-05-15",14.612
"458","2019-05-16",14.5
"459","2019-05-17",14.751
"460","2019-05-20",14.751
"461","2019-05-21",14.52
"462","2019-05-22",14.52
"463","2019-05-23",14.5
"464","2019-05-24",14.6
"465","2019-05-28",14.52
"466","2019-05-29",14.5
"467","2019-05-30",14.5
"468","2019-05-31",14.51
"469","2019-06-03",14.725
"470","2019-06-04",14.5
"471","2019-06-05",14.5
"472","2019-06-06",14.8
"473","2019-06-07",14.85
"474","2019-06-10",15
"475","2019-06-11",14.9
"476","2019-06-12",15.31
"477","2019-06-13",15.31
"478","2019-06-14",14.97
"479","2019-06-17",15
"480","2019-06-18",15.25
"481","2019-06-19",14.5
"482","2019-06-20",15.01
"483","2019-06-21",15
"484","2019-06-24",15
"485","2019-06-25",15
"486","2019-06-26",15
"487","2019-06-27",15.05
"488","2019-06-28",15.05
"489","2019-07-01",15.01
"490","2019-07-02",15
"491","2019-07-03",15
"492","2019-07-05",15.37
"493","2019-07-08",15.37
"494","2019-07-09",15.37
"495","2019-07-10",15.47
"496","2019-07-11",15.6
"497","2019-07-12",15.6
"498","2019-07-15",15.6
"499","2019-07-16",15.5
"500","2019-07-17",15.5
"501","2019-07-18",15.5
"502","2019-07-19",15.02
"503","2019-07-22",15.5
"504","2019-07-23",15.803
"505","2019-07-24",15.98
"506","2019-07-25",16.02
"507","2019-07-26",16
"508","2019-07-29",16
"509","2019-07-30",16
"510","2019-07-31",16.030001
"511","2019-08-01",16.030001
"512","2019-08-02",16.030001
"513","2019-08-05",15.56
"514","2019-08-06",14.95
"515","2019-08-07",14.95
"516","2019-08-08",14.95
"517","2019-08-09",14.61
"518","2019-08-12",14.62
"519","2019-08-13",14.711
"520","2019-08-14",14.15
"521","2019-08-15",14.15
"522","2019-08-16",14.15
"523","2019-08-19",14.15
"524","2019-08-20",14.15
"525","2019-08-21",14.247
"526","2019-08-22",14.247
"527","2019-08-23",14.247
"528","2019-08-26",14.247
"529","2019-08-27",13.728
"530","2019-08-28",13.728
"531","2019-08-29",14.229
"532","2019-08-30",14.229
"533","2019-09-03",13.75
"534","2019-09-04",13.9
"535","2019-09-05",13.9
"536","2019-09-06",13.9
"537","2019-09-09",13.948
"538","2019-09-10",13.75
"539","2019-09-11",13.422
"540","2019-09-12",13.48
"541","2019-09-13",13.48
"542","2019-09-16",13.75
"543","2019-09-17",13.75
"544","2019-09-18",13.75
"545","2019-09-19",13.31
"546","2019-09-20",13.44
"547","2019-09-23",13.5
"548","2019-09-24",13.5
"549","2019-09-25",13.5
"550","2019-09-26",13.5
"551","2019-09-27",13.5
"552","2019-09-30",14.18
"553","2019-10-01",14.18
"554","2019-10-02",13.246
"555","2019-10-03",13.47
"556","2019-10-04",13.47
"557","2019-10-07",13.47
"558","2019-10-08",13.75
"559","2019-10-09",13.962
"560","2019-10-10",14.25
"561","2019-10-11",14.573
"562","2019-10-14",15
"563","2019-10-15",15
"564","2019-10-16",15
"565","2019-10-17",15
"566","2019-10-18",15.25
"567","2019-10-21",15.3
"568","2019-10-22",15.25
"569","2019-10-23",15
"570","2019-10-24",15
"571","2019-10-25",15
"572","2019-10-28",15.326
"573","2019-10-29",15.59
"574","2019-10-30",15.5
"575","2019-10-31",15.82
"576","2019-11-01",15.82
"577","2019-11-04",15.2
"578","2019-11-05",14.95
"579","2019-11-06",14.9
"580","2019-11-07",14.9
"581","2019-11-08",14.97
"582","2019-11-11",14.97
"583","2019-11-12",14.75
"584","2019-11-13",14.76
"585","2019-11-14",15
"586","2019-11-15",15.01
"587","2019-11-18",14.95
"588","2019-11-19",15.086
"589","2019-11-20",14.95
"590","2019-11-21",15
"591","2019-11-22",15
"592","2019-11-25",14.921
"593","2019-11-26",14.85
"594","2019-11-27",14.977
"595","2019-11-29",15.85
"596","2019-12-02",15.81
"597","2019-12-03",14.75
"598","2019-12-04",14.541
"599","2019-12-05",14.5
"600","2019-12-06",14.513
"601","2019-12-09",14.53
"602","2019-12-10",15.936
"603","2019-12-11",15.04
"604","2019-12-12",15
"605","2019-12-13",15
"606","2019-12-16",15
"607","2019-12-17",15
"608","2019-12-18",15.55
"609","2019-12-19",15
"610","2019-12-20",16.190001
"611","2019-12-23",15.7
"612","2019-12-24",14.93
"613","2019-12-26",14.583
"614","2019-12-27",15
"615","2019-12-30",14.75
"616","2019-12-31",14.985
"617","2020-01-02",14.985
"618","2020-01-03",14.985
"619","2020-01-06",14.965
"620","2020-01-07",14.965
"621","2020-01-08",15.167
"622","2020-01-09",14.884
"623","2020-01-10",15.575
"624","2020-01-13",15.575
"625","2020-01-14",15.21
"626","2020-01-15",15.316
"627","2020-01-16",15.175
"628","2020-01-17",15.01
"629","2020-01-21",15.341
"630","2020-01-22",15.265
"631","2020-01-23",15.09
"632","2020-01-24",15.191
"633","2020-01-27",15.49
"634","2020-01-28",15.323
"635","2020-01-29",15.252
"636","2020-01-30",15.252
"637","2020-01-31",15.13
"638","2020-02-03",15.05
"639","2020-02-04",15.18
"640","2020-02-05",15.25
"641","2020-02-06",15.431
"642","2020-02-07",15.15
"643","2020-02-10",15.06
"644","2020-02-11",15.2
"645","2020-02-12",15.09
"646","2020-02-13",15.033
"647","2020-02-14",15.13
"648","2020-02-18",15.13
"649","2020-02-19",15.125
"650","2020-02-20",15.2
"651","2020-02-21",15.155
"652","2020-02-24",15.05
"653","2020-02-25",15.038
"654","2020-02-26",15
"655","2020-02-27",14.75
"656","2020-02-28",14.07
"657","2020-03-02",14.07
"658","2020-03-03",14
"659","2020-03-04",14
"660","2020-03-05",14.25
"661","2020-03-06",14.25
"662","2020-03-09",12.7
"663","2020-03-10",12.7
"664","2020-03-11",11.7
"665","2020-03-12",10.319
"666","2020-03-13",10
"667","2020-03-16",8.62
"668","2020-03-17",7.5
"669","2020-03-18",4.76
"670","2020-03-19",6.61
"671","2020-03-20",6
"672","2020-03-23",6
"673","2020-03-24",6.01
"674","2020-03-25",6.866
"675","2020-03-26",6.81
"676","2020-03-27",6.3
"677","2020-03-30",7.77
"678","2020-03-31",8.82
"679","2020-04-01",9.198
"680","2020-04-02",8.11
"681","2020-04-03",8.11
"682","2020-04-06",8.11
"683","2020-04-07",7.9
"684","2020-04-08",7.9
"685","2020-04-09",7.9
"686","2020-04-13",8.75
"687","2020-04-14",8.75
"688","2020-04-15",8.75
"689","2020-04-16",8.75
"690","2020-04-17",8.75
"691","2020-04-20",7.835
"692","2020-04-21",7.7
"693","2020-04-22",8.27
"694","2020-04-23",8.4
"695","2020-04-24",9.21
"696","2020-04-27",9.21
"697","2020-04-28",9.4
"698","2020-04-29",9.25
"699","2020-04-30",9.25
"700","2020-05-01",9.02
"701","2020-05-04",9.02
"702","2020-05-05",8.6
"703","2020-05-06",8.09
"704","2020-05-07",8
"705","2020-05-08",8.1
"706","2020-05-11",7.61
"707","2020-05-12",7.87
"708","2020-05-13",7.3
"709","2020-05-14",7.89
"710","2020-05-15",8.195
"711","2020-05-18",9.071
"712","2020-05-19",10
"713","2020-05-20",10
"714","2020-05-21",9.91
"715","2020-05-22",9.91
"716","2020-05-26",10
"717","2020-05-27",10.25
"718","2020-05-28",10.301
"719","2020-05-29",11.185
"720","2020-06-01",11.245
"721","2020-06-02",11.245
"722","2020-06-03",11.245
"723","2020-06-04",10.615
"724","2020-06-05",11.16
"725","2020-06-08",11.5
"726","2020-06-09",11.4
"727","2020-06-10",11.21
"728","2020-06-11",10.51
"729","2020-06-12",10.51
"730","2020-06-15",10.47
"731","2020-06-16",10.63
"732","2020-06-17",11.25
"733","2020-06-18",11.5
"734","2020-06-19",11.5
"735","2020-06-22",10.91
"736","2020-06-23",11.5
"737","2020-06-24",11.098
"738","2020-06-25",12.21
"739","2020-06-26",12
"740","2020-06-29",12
"741","2020-06-30",12
"742","2020-07-01",12.158
"743","2020-07-02",12.21
"744","2020-07-06",12.2
"745","2020-07-07",12.12
"746","2020-07-08",12.25
"747","2020-07-09",12.4
"748","2020-07-10",12.6
"749","2020-07-13",12.6
"750","2020-07-14",12.52
"751","2020-07-15",12.8
"752","2020-07-16",13
"753","2020-07-17",13
"754","2020-07-20",13
"755","2020-07-21",13
"756","2020-07-22",13
"757","2020-07-23",13
"758","2020-07-24",13
"759","2020-07-27",12.45
"760","2020-07-28",12.45
"761","2020-07-29",12.275
"762","2020-07-30",12.75
"763","2020-07-31",12.75
"764","2020-08-03",11.95
"765","2020-08-04",12.5
"766","2020-08-05",12.55
"767","2020-08-06",12.6
"768","2020-08-07",12.4
"769","2020-08-10",12.85
"770","2020-08-11",12.95
"771","2020-08-12",13
"772","2020-08-13",13.1
"773","2020-08-14",13.2
"774","2020-08-17",13.58
"775","2020-08-18",13.58
"776","2020-08-19",13.883
"777","2020-08-20",14.1
"778","2020-08-21",14.08
"779","2020-08-24",14.95
"780","2020-08-25",14.812
"781","2020-08-26",14.75
"782","2020-08-27",14.7
"783","2020-08-28",14.85
"784","2020-08-31",14.71
"785","2020-09-01",14.826
"786","2020-09-02",14.71
"787","2020-09-03",14.81
"788","2020-09-04",14.8
"789","2020-09-08",14.79
"790","2020-09-09",14.79
"791","2020-09-10",14.85
"792","2020-09-11",14.85
"793","2020-09-14",15
"794","2020-09-15",15.5
"795","2020-09-16",15.5
"796","2020-09-17",15.5
"797","2020-09-18",15.25
"798","2020-09-21",15.25
"799","2020-09-22",15.01
"800","2020-09-23",15
"801","2020-09-24",15
"802","2020-09-25",15
"803","2020-09-28",15
"804","2020-09-29",15.4
"805","2020-09-30",15.176
"806","2020-10-01",15.176
"807","2020-10-02",15.39
"808","2020-10-05",15.39
"809","2020-10-06",15.39
"810","2020-10-07",15.12
"811","2020-10-08",15.12
"812","2020-10-09",15.12
"813","2020-10-12",15.12
"814","2020-10-13",15.12
"815","2020-10-14",15.12
"816","2020-10-15",15.86
"817","2020-10-16",15.83
"818","2020-10-19",15.45
"819","2020-10-20",15.45
"820","2020-10-21",15.267
"821","2020-10-22",15.6
"822","2020-10-23",15.6
"823","2020-10-26",15.05
"824","2020-10-27",15
"825","2020-10-28",15
"826","2020-10-29",15
"827","2020-10-30",15
"828","2020-11-02",15
"829","2020-11-03",15
"830","2020-11-04",15
"831","2020-11-05",15
"832","2020-11-06",14.47
"833","2020-11-09",14.54
"834","2020-11-10",15.5
"835","2020-11-11",15.35
"836","2020-11-12",15.6
"837","2020-11-13",15.9
"838","2020-11-16",16.059999
"839","2020-11-17",16.690001
"840","2020-11-18",16.5
"841","2020-11-19",16.5
"842","2020-11-20",16.4
"843","2020-11-23",16.200001
"844","2020-11-24",16.73
"845","2020-11-25",17
"846","2020-11-27",17
