"","date","ZYNE"
"400","2017-03-07",20.09
"401","2017-03-08",21.110001
"402","2017-03-09",20.379999
"403","2017-03-10",20.27
"404","2017-03-13",20.77
"405","2017-03-14",20.719999
"406","2017-03-15",20.68
"407","2017-03-16",19.77
"408","2017-03-17",18.969999
"409","2017-03-20",19.620001
"410","2017-03-21",19.15
"411","2017-03-22",18.709999
"412","2017-03-23",19.629999
"413","2017-03-24",19.65
"414","2017-03-27",21.16
"415","2017-03-28",20.02
"416","2017-03-29",20.02
"417","2017-03-30",19.959999
"418","2017-03-31",20.1
"419","2017-04-03",20.32
"420","2017-04-04",19.75
"421","2017-04-05",19.52
"422","2017-04-06",20.84
"423","2017-04-07",22.09
"424","2017-04-10",24.780001
"425","2017-04-11",24.700001
"426","2017-04-12",25.02
"427","2017-04-13",25.190001
"428","2017-04-17",24.57
"429","2017-04-18",24.219999
"430","2017-04-19",24.4
"431","2017-04-20",24.530001
"432","2017-04-21",23.200001
"433","2017-04-24",22.719999
"434","2017-04-25",21.82
"435","2017-04-26",20.959999
"436","2017-04-27",20.99
"437","2017-04-28",20.98
"438","2017-05-01",21.860001
"439","2017-05-02",21.290001
"440","2017-05-03",20.459999
"441","2017-05-04",20.08
"442","2017-05-05",19.24
"443","2017-05-08",19.75
"444","2017-05-09",18.370001
"445","2017-05-10",18.76
"446","2017-05-11",19.25
"447","2017-05-12",19.6
"448","2017-05-15",19.360001
"449","2017-05-16",19.469999
"450","2017-05-17",18.27
"451","2017-05-18",18.77
"452","2017-05-19",18.059999
"453","2017-05-22",18.27
"454","2017-05-23",18.059999
"455","2017-05-24",18.110001
"456","2017-05-25",18.91
"457","2017-05-26",19
"458","2017-05-30",18.52
"459","2017-05-31",18.629999
"460","2017-06-01",19.35
"461","2017-06-02",19.190001
"462","2017-06-05",18.610001
"463","2017-06-06",18.530001
"464","2017-06-07",18.77
"465","2017-06-08",18.379999
"466","2017-06-09",18.200001
"467","2017-06-12",16.610001
"468","2017-06-13",17.889999
"469","2017-06-14",17.469999
"470","2017-06-15",16.860001
"471","2017-06-16",17.02
"472","2017-06-19",17.959999
"473","2017-06-20",18.379999
"474","2017-06-21",18.33
"475","2017-06-22",18.030001
"476","2017-06-23",18.77
"477","2017-06-26",19.120001
"478","2017-06-27",18.93
"479","2017-06-28",18.52
"480","2017-06-29",18.02
"481","2017-06-30",16.969999
"482","2017-07-03",16.9
"483","2017-07-05",17.309999
"484","2017-07-06",17.129999
"485","2017-07-07",17.67
"486","2017-07-10",17.889999
"487","2017-07-11",18.27
"488","2017-07-12",19.059999
"489","2017-07-13",18.940001
"490","2017-07-14",19.43
"491","2017-07-17",18.75
"492","2017-07-18",19.049999
"493","2017-07-19",19.190001
"494","2017-07-20",18.809999
"495","2017-07-21",18.700001
"496","2017-07-24",18.59
"497","2017-07-25",17.26
"498","2017-07-26",17.040001
"499","2017-07-27",16.26
"500","2017-07-28",15.82
"501","2017-07-31",14.1
"502","2017-08-01",15.06
"503","2017-08-02",13.96
"504","2017-08-03",13.75
"505","2017-08-04",15.06
"506","2017-08-07",6.67
"507","2017-08-08",6.27
"508","2017-08-09",7.6
"509","2017-08-10",7.26
"510","2017-08-11",7.03
"511","2017-08-14",6.42
"512","2017-08-15",6.24
"513","2017-08-16",6.36
"514","2017-08-17",6.32
"515","2017-08-18",6.25
"516","2017-08-21",6.23
"517","2017-08-22",5.94
"518","2017-08-23",5.73
"519","2017-08-24",6.16
"520","2017-08-25",6.06
"521","2017-08-28",6.2
"522","2017-08-29",6.27
"523","2017-08-30",6.27
"524","2017-08-31",6.35
"525","2017-09-01",6.35
"526","2017-09-05",6.28
"527","2017-09-06",6.37
"528","2017-09-07",6.42
"529","2017-09-08",6.33
"530","2017-09-11",6.2
"531","2017-09-12",6.35
"532","2017-09-13",6.21
"533","2017-09-14",6.28
"534","2017-09-15",6.23
"535","2017-09-18",6.42
"536","2017-09-19",6.3
"537","2017-09-20",6.38
"538","2017-09-21",6.34
"539","2017-09-22",6.23
"540","2017-09-25",5.93
"541","2017-09-26",5.84
"542","2017-09-27",6.19
"543","2017-09-28",9.44
"544","2017-09-29",8.36
"545","2017-10-02",8.69
"546","2017-10-03",9.78
"547","2017-10-04",10.02
"548","2017-10-05",10.11
"549","2017-10-06",9.66
"550","2017-10-09",9.38
"551","2017-10-10",9.95
"552","2017-10-11",10.37
"553","2017-10-12",10.06
"554","2017-10-13",9.6
"555","2017-10-16",9.47
"556","2017-10-17",9.32
"557","2017-10-18",9.39
"558","2017-10-19",9.66
"559","2017-10-20",9.73
"560","2017-10-23",9.9
"561","2017-10-24",10.05
"562","2017-10-25",10
"563","2017-10-26",9.5
"564","2017-10-27",9.8
"565","2017-10-30",9.76
"566","2017-10-31",9.8
"567","2017-11-01",9.69
"568","2017-11-02",9.85
"569","2017-11-03",10.33
"570","2017-11-06",11.19
"571","2017-11-07",10.83
"572","2017-11-08",10.9
"573","2017-11-09",11.6
"574","2017-11-10",12.44
"575","2017-11-13",12.11
"576","2017-11-14",13.45
"577","2017-11-15",13.08
"578","2017-11-16",13.16
"579","2017-11-17",13.88
"580","2017-11-20",13.44
"581","2017-11-21",14.17
"582","2017-11-22",14.59
"583","2017-11-24",14.2
"584","2017-11-27",13.61
"585","2017-11-28",13.95
"586","2017-11-29",13.76
"587","2017-11-30",13.77
"588","2017-12-01",14.58
"589","2017-12-04",13.37
"590","2017-12-05",13.01
"591","2017-12-06",11.56
"592","2017-12-07",11.78
"593","2017-12-08",11.9
"594","2017-12-11",11.4
"595","2017-12-12",11.17
"596","2017-12-13",11.72
"597","2017-12-14",11.42
"598","2017-12-15",11.47
"599","2017-12-18",11.98
"600","2017-12-19",11.78
"601","2017-12-20",11.95
"602","2017-12-21",11.96
"603","2017-12-22",12.06
"604","2017-12-26",12.65
"605","2017-12-27",12.65
"606","2017-12-28",13.14
"607","2017-12-29",12.52
"608","2018-01-02",12.995
"609","2018-01-03",13.46
"610","2018-01-04",12.7
"611","2018-01-05",12.495
"612","2018-01-08",12.55
"613","2018-01-09",11.87
"614","2018-01-10",11.74
"615","2018-01-11",11.71
"616","2018-01-12",11.79
"617","2018-01-16",11.25
"618","2018-01-17",11.5
"619","2018-01-18",11.43
"620","2018-01-19",11.45
"621","2018-01-22",11.56
"622","2018-01-23",11.23
"623","2018-01-24",11.58
"624","2018-01-25",11.5
"625","2018-01-26",12.07
"626","2018-01-29",12.8
"627","2018-01-30",12.43
"628","2018-01-31",12.09
"629","2018-02-01",11.87
"630","2018-02-02",10.92
"631","2018-02-05",10.77
"632","2018-02-06",10.98
"633","2018-02-07",11.54
"634","2018-02-08",11.25
"635","2018-02-09",11.33
"636","2018-02-12",11.37
"637","2018-02-13",11.43
"638","2018-02-14",11.49
"639","2018-02-15",11.36
"640","2018-02-16",11.14
"641","2018-02-20",10.93
"642","2018-02-21",11.07
"643","2018-02-22",10.63
"644","2018-02-23",10.48
"645","2018-02-26",10.44
"646","2018-02-27",10.02
"647","2018-02-28",9.74
"648","2018-03-01",9.68
"649","2018-03-02",10.12
"650","2018-03-05",9.66
"651","2018-03-06",9.22
"652","2018-03-07",9.13
"653","2018-03-08",9.03
"654","2018-03-09",9.14
"655","2018-03-12",10.53
"656","2018-03-13",10.39
"657","2018-03-14",10.06
"658","2018-03-15",10.17
"659","2018-03-16",9.42
"660","2018-03-19",9.39
"661","2018-03-20",9.31
"662","2018-03-21",9.14
"663","2018-03-22",9.11
"664","2018-03-23",8.85
"665","2018-03-26",8.68
"666","2018-03-27",8.49
"667","2018-03-28",8.6
"668","2018-03-29",8.69
"669","2018-04-02",7.98
"670","2018-04-03",9.11
"671","2018-04-04",9.19
"672","2018-04-05",9.13
"673","2018-04-06",8.82
"674","2018-04-09",8.87
"675","2018-04-10",9.15
"676","2018-04-11",9.66
"677","2018-04-12",9.9
"678","2018-04-13",10.17
"679","2018-04-16",10.02
"680","2018-04-17",10.31
"681","2018-04-18",9.96
"682","2018-04-19",10.31
"683","2018-04-20",10.56
"684","2018-04-23",10.36
"685","2018-04-24",10.82
"686","2018-04-25",10.59
"687","2018-04-26",10.47
"688","2018-04-27",10.38
"689","2018-04-30",10.27
"690","2018-05-01",10.41
"691","2018-05-02",10.35
"692","2018-05-03",10.31
"693","2018-05-04",10.23
"694","2018-05-07",10.36
"695","2018-05-08",9
"696","2018-05-09",8.65
"697","2018-05-10",8.75
"698","2018-05-11",9.23
"699","2018-05-14",9.44
"700","2018-05-15",9.47
"701","2018-05-16",9.4
"702","2018-05-17",9.81
"703","2018-05-18",10.28
"704","2018-05-21",9.98
"705","2018-05-22",10.34
"706","2018-05-23",10.43
"707","2018-05-24",10.08
"708","2018-05-25",10.14
"709","2018-05-29",10.25
"710","2018-05-30",10.19
"711","2018-05-31",10.67
"712","2018-06-01",10.92
"713","2018-06-04",10.93
"714","2018-06-05",11.31
"715","2018-06-06",11.3
"716","2018-06-07",11.22
"717","2018-06-08",11.23
"718","2018-06-11",11.29
"719","2018-06-12",11.32
"720","2018-06-13",11.31
"721","2018-06-14",11.5
"722","2018-06-15",11.3
"723","2018-06-18",11.21
"724","2018-06-19",10.87
"725","2018-06-20",11.88
"726","2018-06-21",12.39
"727","2018-06-22",11.57
"728","2018-06-25",10.49
"729","2018-06-26",10.92
"730","2018-06-27",9.76
"731","2018-06-28",9.75
"732","2018-06-29",9.74
"733","2018-07-02",9.7
"734","2018-07-03",9.61
"735","2018-07-05",9.17
"736","2018-07-06",9.72
"737","2018-07-09",10.12
"738","2018-07-10",10.3
"739","2018-07-11",10.45
"740","2018-07-12",10.12
"741","2018-07-13",10.41
"742","2018-07-16",9.62
"743","2018-07-17",10.12
"744","2018-07-18",10.18
"745","2018-07-19",10.42
"746","2018-07-20",7.91
"747","2018-07-23",7.99
"748","2018-07-24",7.8
"749","2018-07-25",7.73
"750","2018-07-26",7.2
"751","2018-07-27",7.05
"752","2018-07-30",6.77
"753","2018-07-31",6.65
"754","2018-08-01",6.42
"755","2018-08-02",5.73
"756","2018-08-03",5.59
"757","2018-08-06",6.13
"758","2018-08-07",6.16
"759","2018-08-08",6.57
"760","2018-08-09",6.43
"761","2018-08-10",6.5
"762","2018-08-13",6.57
"763","2018-08-14",6.48
"764","2018-08-15",6.27
"765","2018-08-16",6.57
"766","2018-08-17",6.28
"767","2018-08-20",6.13
"768","2018-08-21",6.31
"769","2018-08-22",6.26
"770","2018-08-23",6.3
"771","2018-08-24",6.3
"772","2018-08-27",6.47
"773","2018-08-28",6.8
"774","2018-08-29",8
"775","2018-08-30",8.03
"776","2018-08-31",8.03
"777","2018-09-04",8.12
"778","2018-09-05",7.78
"779","2018-09-06",7.36
"780","2018-09-07",7.33
"781","2018-09-10",6.88
"782","2018-09-11",6.93
"783","2018-09-12",6.98
"784","2018-09-13",6.79
"785","2018-09-14",6.89
"786","2018-09-17",6.65
"787","2018-09-18",7.29
"788","2018-09-19",7.86
"789","2018-09-20",8.01
"790","2018-09-21",8.47
"791","2018-09-24",8.26
"792","2018-09-25",8.33
"793","2018-09-26",8.26
"794","2018-09-27",7.84
"795","2018-09-28",8.16
"796","2018-10-01",7.86
"797","2018-10-02",7.81
"798","2018-10-03",7.91
"799","2018-10-04",7.535
"800","2018-10-05",7.7
"801","2018-10-08",7.35
"802","2018-10-09",7.59
"803","2018-10-10",7
"804","2018-10-11",7.14
"805","2018-10-12",7.25
"806","2018-10-15",7.19
"807","2018-10-16",7.57
"808","2018-10-17",7.43
"809","2018-10-18",7.29
"810","2018-10-19",6.79
"811","2018-10-22",6.27
"812","2018-10-23",6.17
"813","2018-10-24",5.75
"814","2018-10-25",5.99
"815","2018-10-26",6.1
"816","2018-10-29",5.24
"817","2018-10-30",5.2
"818","2018-10-31",5.26
"819","2018-11-01",5.78
"820","2018-11-02",5.91
"821","2018-11-05",5.89
"822","2018-11-06",5.8
"823","2018-11-07",6.02
"824","2018-11-08",6.39
"825","2018-11-09",5.95
"826","2018-11-12",5.66
"827","2018-11-13",5.37
"828","2018-11-14",5.19
"829","2018-11-15",5.28
"830","2018-11-16",5.29
"831","2018-11-19",5.05
"832","2018-11-20",4.83
"833","2018-11-21",5.03
"834","2018-11-23",5.17
"835","2018-11-26",5.08
"836","2018-11-27",4.92
"837","2018-11-28",4.92
"838","2018-11-29",4.82
"839","2018-11-30",4.82
"840","2018-12-03",5.13
"841","2018-12-04",4.91
"842","2018-12-06",4.77
"843","2018-12-07",4.8
"844","2018-12-10",4.62
"845","2018-12-11",4.66
"846","2018-12-12",4.7
"847","2018-12-13",4.36
"848","2018-12-14",4.25
"849","2018-12-17",4.1
"850","2018-12-18",3.73
"851","2018-12-19",3.58
"852","2018-12-20",3.21
"853","2018-12-21",2.89
"854","2018-12-24",2.94
"855","2018-12-26",2.92
"856","2018-12-27",2.95
"857","2018-12-28",2.92
"858","2018-12-31",2.97
"859","2019-01-02",3.72
"860","2019-01-03",3.67
"861","2019-01-04",4
"862","2019-01-07",4
"863","2019-01-08",4.12
"864","2019-01-09",4.27
"865","2019-01-10",4.17
"866","2019-01-11",4.12
"867","2019-01-14",3.88
"868","2019-01-15",4
"869","2019-01-16",3.92
"870","2019-01-17",3.95
"871","2019-01-18",3.89
"872","2019-01-22",3.73
"873","2019-01-23",3.6
"874","2019-01-24",3.65
"875","2019-01-25",3.77
"876","2019-01-28",3.84
"877","2019-01-29",4.81
"878","2019-01-30",5.03
"879","2019-01-31",5.24
"880","2019-02-01",5.79
"881","2019-02-04",6.13
"882","2019-02-05",5.72
"883","2019-02-06",5.14
"884","2019-02-07",5.36
"885","2019-02-08",5.26
"886","2019-02-11",5.19
"887","2019-02-12",5.3
"888","2019-02-13",5.43
"889","2019-02-14",5.33
"890","2019-02-15",5.22
"891","2019-02-19",5.03
"892","2019-02-20",4.9
"893","2019-02-21",5.18
"894","2019-02-22",5.12
"895","2019-02-25",5.04
"896","2019-02-26",5.25
"897","2019-02-27",5.23
"898","2019-02-28",5.19
"899","2019-03-01",5.15
"900","2019-03-04",5.07
"901","2019-03-05",4.97
"902","2019-03-06",4.73
"903","2019-03-07",4.65
"904","2019-03-08",4.78
"905","2019-03-11",4.86
"906","2019-03-12",5.11
"907","2019-03-13",5.1
"908","2019-03-14",4.9
"909","2019-03-15",4.97
"910","2019-03-18",4.84
"911","2019-03-19",5.57
"912","2019-03-20",6.22
"913","2019-03-21",6.15
"914","2019-03-22",5.78
"915","2019-03-25",5.72
"916","2019-03-26",5.65
"917","2019-03-27",5.48
"918","2019-03-28",5.49
"919","2019-03-29",5.42
"920","2019-04-01",5.4
"921","2019-04-02",6.48
"922","2019-04-03",7.4
"923","2019-04-04",7.72
"924","2019-04-05",8.73
"925","2019-04-08",8.67
"926","2019-04-09",8.61
"927","2019-04-10",7.85
"928","2019-04-11",8.49
"929","2019-04-12",8.62
"930","2019-04-15",8.35
"931","2019-04-16",8.3
"932","2019-04-17",8.23
"933","2019-04-18",8.09
"934","2019-04-22",9.5
"935","2019-04-23",9.9
"936","2019-04-24",10.01
"937","2019-04-25",10.33
"938","2019-04-26",10.99
"939","2019-04-29",11.56
"940","2019-04-30",12.52
"941","2019-05-01",11.91
"942","2019-05-02",11.1
"943","2019-05-03",11.45
"944","2019-05-06",12.76
"945","2019-05-07",12.77
"946","2019-05-08",12.23
"947","2019-05-09",11.96
"948","2019-05-10",12.76
"949","2019-05-13",12.94
"950","2019-05-14",13.22
"951","2019-05-15",13.92
"952","2019-05-16",15.5
"953","2019-05-17",15.48
"954","2019-05-20",14.51
"955","2019-05-21",14.82
"956","2019-05-22",14.66
"957","2019-05-23",13.53
"958","2019-05-24",13.18
"959","2019-05-28",12.08
"960","2019-05-29",12.93
"961","2019-05-30",12.59
"962","2019-05-31",12.36
"963","2019-06-03",10.46
"964","2019-06-04",11.79
"965","2019-06-05",11.07
"966","2019-06-06",10.84
"967","2019-06-07",11.27
"968","2019-06-10",11.58
"969","2019-06-11",13.5
"970","2019-06-12",13.52
"971","2019-06-13",13.63
"972","2019-06-14",13.03
"973","2019-06-17",13.42
"974","2019-06-18",13.79
"975","2019-06-19",13.9
"976","2019-06-20",13.49
"977","2019-06-21",13.34
"978","2019-06-24",12.99
"979","2019-06-25",12.55
"980","2019-06-26",12.48
"981","2019-06-27",12.71
"982","2019-06-28",13.55
"983","2019-07-01",14.11
"984","2019-07-02",14.24
"985","2019-07-03",14.75
"986","2019-07-05",15.44
"987","2019-07-08",14.93
"988","2019-07-09",14.8
"989","2019-07-10",14.3
"990","2019-07-11",14.4
"991","2019-07-12",13.64
"992","2019-07-15",13.94
"993","2019-07-16",13.49
