"","date","GD"
"71","2007-04-16",77.18
"72","2007-04-17",76.839996
"73","2007-04-18",77.050003
"74","2007-04-19",77.959999
"75","2007-04-20",79.550003
"76","2007-04-23",79.110001
"77","2007-04-24",80.07
"78","2007-04-25",79.389999
"79","2007-04-26",79.099998
"80","2007-04-27",80.269997
"81","2007-04-30",78.5
"82","2007-05-01",78.489998
"83","2007-05-02",79.82
"84","2007-05-03",80.470001
"85","2007-05-04",79.690002
"86","2007-05-07",81.410004
"87","2007-05-08",80.32
"88","2007-05-09",80.629997
"89","2007-05-10",79.510002
"90","2007-05-11",80.150002
"91","2007-05-14",80.360001
"92","2007-05-15",80.949997
"93","2007-05-16",81.360001
"94","2007-05-17",81.010002
"95","2007-05-18",81.260002
"96","2007-05-21",81.959999
"97","2007-05-22",80.559998
"98","2007-05-23",79.809998
"99","2007-05-24",78.610001
"100","2007-05-25",78.860001
"101","2007-05-29",80.190002
"102","2007-05-30",79.449997
"103","2007-05-31",80.239998
"104","2007-06-01",79.879997
"105","2007-06-04",79.5
"106","2007-06-05",78.949997
"107","2007-06-06",78.93
"108","2007-06-07",79.620003
"109","2007-06-08",80.580002
"110","2007-06-11",80.309998
"111","2007-06-12",79.239998
"112","2007-06-13",80.190002
"113","2007-06-14",80.040001
"114","2007-06-15",80.25
"115","2007-06-18",79.559998
"116","2007-06-19",80.360001
"117","2007-06-20",79.480003
"118","2007-06-21",78.900002
"119","2007-06-22",78.019997
"120","2007-06-25",78.57
"121","2007-06-26",77.989998
"122","2007-06-27",78.43
"123","2007-06-28",79
"124","2007-06-29",78.220001
"125","2007-07-02",78.190002
"126","2007-07-03",78.480003
"127","2007-07-05",78.959999
"128","2007-07-06",79.75
"129","2007-07-09",79.540001
"130","2007-07-10",77.860001
"131","2007-07-11",78.910004
"132","2007-07-12",79.830002
"133","2007-07-13",79.980003
"134","2007-07-16",79.75
"135","2007-07-17",80.730003
"136","2007-07-18",79.690002
"137","2007-07-19",80.75
"138","2007-07-20",80.650002
"139","2007-07-23",81.199997
"140","2007-07-24",80.300003
"141","2007-07-25",83.089996
"142","2007-07-26",80.639999
"143","2007-07-27",79.330002
"144","2007-07-30",79.510002
"145","2007-07-31",78.559998
"146","2007-08-01",78.459999
"147","2007-08-02",80.32
"148","2007-08-03",79.480003
"149","2007-08-06",79.910004
"150","2007-08-07",78.239998
"151","2007-08-08",78.330002
"152","2007-08-09",74.239998
"153","2007-08-10",77.309998
"154","2007-08-13",77.830002
"155","2007-08-14",75.559998
"156","2007-08-15",75.279999
"157","2007-08-16",75.730003
"158","2007-08-17",77.480003
"159","2007-08-20",77.5
"160","2007-08-21",77.699997
"161","2007-08-22",78.169998
"162","2007-08-23",77.669998
"163","2007-08-24",79.199997
"164","2007-08-27",79.470001
"165","2007-08-28",76.349998
"166","2007-08-29",78.25
"167","2007-08-30",78.089996
"168","2007-08-31",78.559998
"169","2007-09-04",79.309998
"170","2007-09-05",77.870003
"171","2007-09-06",78.849998
"172","2007-09-07",78.139999
"173","2007-09-10",78.699997
"174","2007-09-11",79.529999
"175","2007-09-12",80.080002
"176","2007-09-13",80.860001
"177","2007-09-14",81.120003
"178","2007-09-17",80.480003
"179","2007-09-18",81.889999
"180","2007-09-19",83
"181","2007-09-20",83.220001
"182","2007-09-21",82.959999
"183","2007-09-24",81.739998
"184","2007-09-25",84.300003
"185","2007-09-26",84.370003
"186","2007-09-27",84.790001
"187","2007-09-28",84.470001
"188","2007-10-01",84.510002
"189","2007-10-02",83.349998
"190","2007-10-03",83.269997
"191","2007-10-04",83.800003
"192","2007-10-05",84.059998
"193","2007-10-08",85.900002
"194","2007-10-09",87.169998
"195","2007-10-10",85.980003
"196","2007-10-11",87.010002
"197","2007-10-12",89.010002
"198","2007-10-15",88.949997
"199","2007-10-16",88.18
"200","2007-10-17",87.309998
"201","2007-10-18",87.739998
"202","2007-10-19",85.470001
"203","2007-10-22",85.940002
"204","2007-10-23",87.099998
"205","2007-10-24",90
"206","2007-10-25",90.379997
"207","2007-10-26",91.230003
"208","2007-10-29",90.449997
"209","2007-10-30",89.980003
"210","2007-10-31",90.959999
"211","2007-11-01",89.919998
"212","2007-11-02",90.129997
"213","2007-11-05",91.849998
"214","2007-11-06",93.519997
"215","2007-11-07",90.459999
"216","2007-11-08",90.940002
"217","2007-11-09",88.239998
"218","2007-11-12",86.760002
"219","2007-11-13",88.339996
"220","2007-11-14",88.480003
"221","2007-11-15",88.010002
"222","2007-11-16",89.75
"223","2007-11-19",88.449997
"224","2007-11-20",88.459999
"225","2007-11-21",86.790001
"226","2007-11-23",88.5
"227","2007-11-26",87.300003
"228","2007-11-27",88.230003
"229","2007-11-28",90.019997
"230","2007-11-29",88.779999
"231","2007-11-30",88.779999
"232","2007-12-03",89.010002
"233","2007-12-04",89.860001
"234","2007-12-05",92.43
"235","2007-12-06",93.07
"236","2007-12-07",93.68
"237","2007-12-10",94
"238","2007-12-11",91.290001
"239","2007-12-12",91.68
"240","2007-12-13",92.760002
"241","2007-12-14",91.440002
"242","2007-12-17",89.599998
"243","2007-12-18",88.279999
"244","2007-12-19",88.120003
"245","2007-12-20",88.410004
"246","2007-12-21",89.239998
"247","2007-12-24",90.709999
"248","2007-12-26",90.43
"249","2007-12-27",89.220001
"250","2007-12-28",89.050003
"251","2007-12-31",88.989998
"252","2008-01-02",87.440002
"253","2008-01-03",88.5
"254","2008-01-04",86
"255","2008-01-07",85.910004
"256","2008-01-08",85.629997
"257","2008-01-09",88.93
"258","2008-01-10",88.830002
"259","2008-01-11",86.559998
"260","2008-01-14",86.400002
"261","2008-01-15",85.32
"262","2008-01-16",83.970001
"263","2008-01-17",80.790001
"264","2008-01-18",80.800003
"265","2008-01-22",78.849998
"266","2008-01-23",79.050003
"267","2008-01-24",83.07
"268","2008-01-25",81.129997
"269","2008-01-28",82.800003
"270","2008-01-29",83.32
"271","2008-01-30",83.709999
"272","2008-01-31",84.529999
"273","2008-02-01",85.339996
"274","2008-02-04",84.879997
"275","2008-02-05",82.93
"276","2008-02-06",82.989998
"277","2008-02-07",83.449997
"278","2008-02-08",83.370003
"279","2008-02-11",83.300003
"280","2008-02-12",84.040001
"281","2008-02-13",84.150002
"282","2008-02-14",83.330002
"283","2008-02-15",83.43
"284","2008-02-19",83.93
"285","2008-02-20",84.160004
"286","2008-02-21",82.800003
"287","2008-02-22",83.650002
"288","2008-02-25",83.93
"289","2008-02-26",83.459999
"290","2008-02-27",83.370003
"291","2008-02-28",83
"292","2008-02-29",81.849998
"293","2008-03-03",81.75
"294","2008-03-04",82.610001
"295","2008-03-05",83.519997
"296","2008-03-06",83.220001
"297","2008-03-07",82.809998
"298","2008-03-10",81.779999
"299","2008-03-11",83.330002
"300","2008-03-12",84.620003
"301","2008-03-13",86.099998
"302","2008-03-14",84.389999
"303","2008-03-17",84.279999
"304","2008-03-18",85.349998
"305","2008-03-19",85.040001
"306","2008-03-20",85.660004
"307","2008-03-24",85.360001
"308","2008-03-25",85.010002
"309","2008-03-26",84.040001
"310","2008-03-27",83.120003
"311","2008-03-28",83.360001
"312","2008-03-31",83.370003
"313","2008-04-01",85.900002
"314","2008-04-02",85.440002
"315","2008-04-03",84.650002
"316","2008-04-04",85.419998
"317","2008-04-07",85.510002
"318","2008-04-08",84.800003
"319","2008-04-09",84.970001
"320","2008-04-10",84.760002
"321","2008-04-11",83.650002
"322","2008-04-14",83.900002
"323","2008-04-15",82.900002
"324","2008-04-16",86.029999
"325","2008-04-17",86.209999
"326","2008-04-18",88.980003
"327","2008-04-21",88.010002
"328","2008-04-22",88.010002
"329","2008-04-23",87.690002
"330","2008-04-24",88.699997
"331","2008-04-25",90.919998
"332","2008-04-28",90.230003
"333","2008-04-29",90.349998
"334","2008-04-30",90.419998
"335","2008-05-01",90.510002
"336","2008-05-02",90.690002
"337","2008-05-05",90.309998
"338","2008-05-06",90.160004
"339","2008-05-07",89.68
"340","2008-05-08",91.459999
"341","2008-05-09",90.919998
"342","2008-05-12",92.599998
"343","2008-05-13",92.910004
"344","2008-05-14",93.239998
"345","2008-05-15",93.230003
"346","2008-05-16",92.93
"347","2008-05-19",94.599998
"348","2008-05-20",93.720001
"349","2008-05-21",91.639999
"350","2008-05-22",91.489998
"351","2008-05-23",90.370003
"352","2008-05-27",90.550003
"353","2008-05-28",92.099998
"354","2008-05-29",91.849998
"355","2008-05-30",92.150002
"356","2008-06-02",91.330002
"357","2008-06-03",89.830002
"358","2008-06-04",88.709999
"359","2008-06-05",89.639999
"360","2008-06-06",86.650002
"361","2008-06-09",86.129997
"362","2008-06-10",85.989998
"363","2008-06-11",85.330002
"364","2008-06-12",85.709999
"365","2008-06-13",86.449997
"366","2008-06-16",86.099998
"367","2008-06-17",85.349998
"368","2008-06-18",85.480003
"369","2008-06-19",87.589996
"370","2008-06-20",85.5
"371","2008-06-23",87.25
"372","2008-06-24",86.809998
"373","2008-06-25",86.050003
"374","2008-06-26",82.940002
"375","2008-06-27",83.279999
"376","2008-06-30",84.199997
"377","2008-07-01",83.610001
"378","2008-07-02",81.860001
"379","2008-07-03",83.220001
"380","2008-07-07",81.790001
"381","2008-07-08",83.639999
"382","2008-07-09",81.870003
"383","2008-07-10",81.690002
"384","2008-07-11",81.050003
"385","2008-07-14",81.690002
"386","2008-07-15",81.540001
"387","2008-07-16",82.169998
"388","2008-07-17",81.209999
"389","2008-07-18",82.07
"390","2008-07-21",82.019997
"391","2008-07-22",83.449997
"392","2008-07-23",89.269997
"393","2008-07-24",87.059998
"394","2008-07-25",89.190002
"395","2008-07-28",87.910004
"396","2008-07-29",89.940002
"397","2008-07-30",90
"398","2008-07-31",89.139999
"399","2008-08-01",89.580002
"400","2008-08-04",89.07
"401","2008-08-05",90.790001
"402","2008-08-06",90.980003
"403","2008-08-07",90.269997
"404","2008-08-08",92.809998
"405","2008-08-11",93.919998
"406","2008-08-12",94.25
"407","2008-08-13",93.459999
"408","2008-08-14",92.459999
"409","2008-08-15",93.410004
"410","2008-08-18",92.239998
"411","2008-08-19",91.989998
"412","2008-08-20",91.260002
"413","2008-08-21",91.769997
"414","2008-08-22",92
"415","2008-08-25",91.120003
"416","2008-08-26",92.209999
"417","2008-08-27",92.309998
"418","2008-08-28",94.010002
"419","2008-08-29",92.300003
"420","2008-09-02",92.559998
"421","2008-09-03",91.169998
"422","2008-09-04",85.290001
"423","2008-09-05",85.639999
"424","2008-09-08",86.209999
"425","2008-09-09",84.550003
"426","2008-09-10",83.019997
"427","2008-09-11",84.769997
"428","2008-09-12",84.93
"429","2008-09-15",83.910004
"430","2008-09-16",85.089996
"431","2008-09-17",82.279999
"432","2008-09-18",83.839996
"433","2008-09-19",82.389999
"434","2008-09-22",81.260002
"435","2008-09-23",79.910004
"436","2008-09-24",77.730003
"437","2008-09-25",76.739998
"438","2008-09-26",74.919998
"439","2008-09-29",71.400002
"440","2008-09-30",73.620003
"441","2008-10-01",72
"442","2008-10-02",70.260002
"443","2008-10-03",68.199997
"444","2008-10-06",65.919998
"445","2008-10-07",65.050003
"446","2008-10-08",65.559998
"447","2008-10-09",60.919998
"448","2008-10-10",57.389999
"449","2008-10-13",61.099998
"450","2008-10-14",61.490002
"451","2008-10-15",56.360001
"452","2008-10-16",59.84
"453","2008-10-17",57.119999
"454","2008-10-20",60.299999
"455","2008-10-21",55.48
"456","2008-10-22",56.490002
"457","2008-10-23",56.959999
"458","2008-10-24",54.700001
"459","2008-10-27",52.27
"460","2008-10-28",58.400002
"461","2008-10-29",58.240002
"462","2008-10-30",60.709999
"463","2008-10-31",60.32
"464","2008-11-03",61.02
"465","2008-11-04",63.77
"466","2008-11-05",62.110001
"467","2008-11-06",60.43
"468","2008-11-07",61.43
"469","2008-11-10",60.93
"470","2008-11-11",59.290001
"471","2008-11-12",57.549999
"472","2008-11-13",56.200001
"473","2008-11-14",55.509998
"474","2008-11-17",53.509998
"475","2008-11-18",53.240002
"476","2008-11-19",49.25
"477","2008-11-20",48.799999
"478","2008-11-21",51.950001
"479","2008-11-24",50.209999
"480","2008-11-25",49.610001
"481","2008-11-26",50.18
"482","2008-11-28",51.669998
"483","2008-12-01",48.540001
"484","2008-12-02",50.110001
"485","2008-12-03",51.650002
"486","2008-12-04",49.950001
"487","2008-12-05",51.5
"488","2008-12-08",54.23
"489","2008-12-09",54.25
"490","2008-12-10",54.290001
"491","2008-12-11",53.810001
"492","2008-12-12",53.279999
"493","2008-12-15",53.110001
"494","2008-12-16",56.34
"495","2008-12-17",55.490002
"496","2008-12-18",55.869999
"497","2008-12-19",55.860001
"498","2008-12-22",55.48
"499","2008-12-23",54.73
"500","2008-12-24",55.259998
"501","2008-12-26",55.91
"502","2008-12-29",54.529999
"503","2008-12-30",56.41
"504","2008-12-31",57.59
"505","2009-01-02",59.759998
"506","2009-01-05",59.740002
"507","2009-01-06",61.23
"508","2009-01-07",58.830002
"509","2009-01-08",59.209999
"510","2009-01-09",57.919998
"511","2009-01-12",57.68
"512","2009-01-13",55.099998
"513","2009-01-14",54.470001
"514","2009-01-15",53.060001
"515","2009-01-16",54.59
"516","2009-01-20",52.200001
"517","2009-01-21",54.009998
"518","2009-01-22",53.880001
"519","2009-01-23",53.32
"520","2009-01-26",54.599998
"521","2009-01-27",55.720001
"522","2009-01-28",60.009998
"523","2009-01-29",58.240002
"524","2009-01-30",56.73
"525","2009-02-02",55.290001
"526","2009-02-03",55.299999
"527","2009-02-04",55.049999
"528","2009-02-05",56.23
"529","2009-02-06",57.209999
"530","2009-02-09",56.75
"531","2009-02-10",54.439999
"532","2009-02-11",53.889999
"533","2009-02-12",53.830002
"534","2009-02-13",54.490002
"535","2009-02-17",52.880001
"536","2009-02-18",51.959999
"537","2009-02-19",51.869999
"538","2009-02-20",50.82
"539","2009-02-23",48.939999
"540","2009-02-24",49.02
"541","2009-02-25",46.540001
"542","2009-02-26",45.68
"543","2009-02-27",43.82
"544","2009-03-02",41.049999
"545","2009-03-03",39.830002
"546","2009-03-04",40.220001
"547","2009-03-05",37.380001
"548","2009-03-06",36.490002
"549","2009-03-09",36.310001
"550","2009-03-10",37.599998
"551","2009-03-11",36.41
"552","2009-03-12",37.57
"553","2009-03-13",37.599998
"554","2009-03-16",39.049999
"555","2009-03-17",39.549999
"556","2009-03-18",39.220001
"557","2009-03-19",37.860001
"558","2009-03-20",37.650002
"559","2009-03-23",39.639999
"560","2009-03-24",39.5
"561","2009-03-25",40.310001
"562","2009-03-26",43.07
"563","2009-03-27",43.119999
"564","2009-03-30",42.34
"565","2009-03-31",41.59
"566","2009-04-01",42.189999
"567","2009-04-02",43.119999
"568","2009-04-03",42.66
"569","2009-04-06",45.560001
"570","2009-04-07",43.549999
"571","2009-04-08",44
"572","2009-04-09",44.939999
"573","2009-04-13",44.009998
"574","2009-04-14",43.93
"575","2009-04-15",44.299999
"576","2009-04-16",45.540001
"577","2009-04-17",46.549999
"578","2009-04-20",45.369999
"579","2009-04-21",46.470001
"580","2009-04-22",48.23
"581","2009-04-23",49.5
"582","2009-04-24",49.18
"583","2009-04-27",51.279999
"584","2009-04-28",50.610001
"585","2009-04-29",53.34
"586","2009-04-30",51.669998
"587","2009-05-01",52.380001
"588","2009-05-04",54
"589","2009-05-05",53.619999
"590","2009-05-06",54.240002
"591","2009-05-07",53.66
"592","2009-05-08",55.880001
"593","2009-05-11",54.130001
"594","2009-05-12",55.299999
"595","2009-05-13",55.299999
"596","2009-05-14",55.84
"597","2009-05-15",55.009998
"598","2009-05-18",55.459999
"599","2009-05-19",56.869999
"600","2009-05-20",57.169998
"601","2009-05-21",55.700001
"602","2009-05-22",55.700001
"603","2009-05-26",56.27
"604","2009-05-27",55.720001
"605","2009-05-28",57.040001
"606","2009-05-29",56.900002
"607","2009-06-01",59.310001
"608","2009-06-02",59.98
"609","2009-06-03",58.59
"610","2009-06-04",59.099998
"611","2009-06-05",60.450001
"612","2009-06-08",60.459999
"613","2009-06-09",59.25
"614","2009-06-10",59.040001
"615","2009-06-11",59.290001
"616","2009-06-12",59.759998
"617","2009-06-15",58.080002
"618","2009-06-16",57.459999
"619","2009-06-17",57.619999
"620","2009-06-18",58.209999
"621","2009-06-19",58.740002
"622","2009-06-22",57.450001
"623","2009-06-23",55.990002
"624","2009-06-24",54.540001
"625","2009-06-25",55.82
"626","2009-06-26",55.459999
"627","2009-06-29",57
"628","2009-06-30",55.389999
"629","2009-07-01",55.68
"630","2009-07-02",53.619999
"631","2009-07-06",53.93
"632","2009-07-07",52.060001
"633","2009-07-08",51.91
"634","2009-07-09",51.540001
"635","2009-07-10",51.59
"636","2009-07-13",52.290001
"637","2009-07-14",53.099998
"638","2009-07-15",54.139999
"639","2009-07-16",54.759998
"640","2009-07-17",53.560001
"641","2009-07-20",54.470001
"642","2009-07-21",54.549999
"643","2009-07-22",54
"644","2009-07-23",53.709999
"645","2009-07-24",52.490002
"646","2009-07-27",51.889999
"647","2009-07-28",53.740002
"648","2009-07-29",54.549999
"649","2009-07-30",55.130001
"650","2009-07-31",55.389999
"651","2009-08-03",56
"652","2009-08-04",56.5
"653","2009-08-05",56.259998
"654","2009-08-06",56.439999
"655","2009-08-07",57.540001
"656","2009-08-10",56.810001
"657","2009-08-11",56.209999
"658","2009-08-12",57.130001
"659","2009-08-13",57.080002
"660","2009-08-14",56.240002
"661","2009-08-17",55.029999
"662","2009-08-18",55.380001
"663","2009-08-19",55.59
"664","2009-08-20",55.810001
"665","2009-08-21",58.490002
"666","2009-08-24",58.740002
"667","2009-08-25",58.709999
"668","2009-08-26",58.73
"669","2009-08-27",59.950001
"670","2009-08-28",59.77
"671","2009-08-31",59.189999
"672","2009-09-01",58.599998
"673","2009-09-02",58.130001
"674","2009-09-03",58.799999
"675","2009-09-04",60.48
"676","2009-09-08",62.91
"677","2009-09-09",62.189999
"678","2009-09-10",62.529999
"679","2009-09-11",63.34
"680","2009-09-14",63.099998
"681","2009-09-15",63.130001
"682","2009-09-16",63.290001
"683","2009-09-17",64.43
"684","2009-09-18",64.610001
"685","2009-09-21",63.639999
"686","2009-09-22",63.860001
"687","2009-09-23",63.23
"688","2009-09-24",62.279999
"689","2009-09-25",62.990002
"690","2009-09-28",64.540001
"691","2009-09-29",64.470001
"692","2009-09-30",64.599998
"693","2009-10-01",63.150002
"694","2009-10-02",63.080002
"695","2009-10-05",64.769997
"696","2009-10-06",65.919998
"697","2009-10-07",65.510002
"698","2009-10-08",65.279999
"699","2009-10-09",66.160004
"700","2009-10-12",65.610001
"701","2009-10-13",65.589996
"702","2009-10-14",66.849998
"703","2009-10-15",67.32
"704","2009-10-16",67.75
"705","2009-10-19",68.699997
"706","2009-10-20",67.629997
"707","2009-10-21",66.699997
"708","2009-10-22",67.75
"709","2009-10-23",66.599998
"710","2009-10-26",65.959999
"711","2009-10-27",65.779999
"712","2009-10-28",64.300003
"713","2009-10-29",63.650002
"714","2009-10-30",62.700001
"715","2009-11-02",63.02
"716","2009-11-03",62.549999
"717","2009-11-04",63.849998
"718","2009-11-05",65.389999
"719","2009-11-06",65.580002
"720","2009-11-09",67.309998
"721","2009-11-10",66.559998
"722","2009-11-11",66.970001
"723","2009-11-12",66.720001
"724","2009-11-13",67.68
"725","2009-11-16",68.209999
"726","2009-11-17",67.940002
"727","2009-11-18",67.339996
"728","2009-11-19",66.379997
"729","2009-11-20",66.470001
"730","2009-11-23",67.519997
"731","2009-11-24",67.32
"732","2009-11-25",68.129997
"733","2009-11-27",67.080002
"734","2009-11-30",65.900002
"735","2009-12-01",67.139999
"736","2009-12-02",67.089996
"737","2009-12-03",66.779999
"738","2009-12-04",67.540001
"739","2009-12-07",67.879997
"740","2009-12-08",67.82
"741","2009-12-09",67.900002
"742","2009-12-10",68.010002
"743","2009-12-11",69.010002
"744","2009-12-14",70.660004
"745","2009-12-15",69.669998
"746","2009-12-16",69.449997
"747","2009-12-17",68.510002
"748","2009-12-18",68.239998
"749","2009-12-21",68.589996
"750","2009-12-22",68.199997
"751","2009-12-23",68.199997
"752","2009-12-24",68.339996
"753","2009-12-28",68.57
"754","2009-12-29",68.550003
"755","2009-12-30",68.699997
"756","2009-12-31",68.169998
"757","2010-01-04",69.190002
"758","2010-01-05",69.300003
"759","2010-01-06",69.239998
"760","2010-01-07",69.440002
"761","2010-01-08",69.440002
"762","2010-01-11",70.730003
"763","2010-01-12",70.300003
"764","2010-01-13",71.07
"765","2010-01-14",71.099998
"766","2010-01-15",70.610001
"767","2010-01-19",70.690002
"768","2010-01-20",69.360001
"769","2010-01-21",68.139999
"770","2010-01-22",67.019997
"771","2010-01-25",67.860001
"772","2010-01-26",68.720001
"773","2010-01-27",67.230003
"774","2010-01-28",67.599998
"775","2010-01-29",66.849998
"776","2010-02-01",69.43
"777","2010-02-02",70.029999
"778","2010-02-03",70.120003
"779","2010-02-04",68.160004
"780","2010-02-05",66.660004
"781","2010-02-08",66.349998
"782","2010-02-09",68.040001
"783","2010-02-10",67.639999
"784","2010-02-11",67.800003
"785","2010-02-12",67.949997
"786","2010-02-16",69.849998
"787","2010-02-17",70.099998
"788","2010-02-18",71.779999
"789","2010-02-19",72.610001
"790","2010-02-22",72.57
"791","2010-02-23",71.809998
"792","2010-02-24",72.599998
"793","2010-02-25",72.199997
"794","2010-02-26",72.550003
"795","2010-03-01",73.910004
"796","2010-03-02",73.980003
"797","2010-03-03",72.830002
"798","2010-03-04",72.940002
"799","2010-03-05",73.730003
"800","2010-03-08",73.650002
"801","2010-03-09",73.68
"802","2010-03-10",73.940002
"803","2010-03-11",74.150002
"804","2010-03-12",73.760002
"805","2010-03-15",73.660004
"806","2010-03-16",73.709999
"807","2010-03-17",74.980003
"808","2010-03-18",75.239998
"809","2010-03-19",75.489998
"810","2010-03-22",75.660004
"811","2010-03-23",76.940002
"812","2010-03-24",75.739998
"813","2010-03-25",76.220001
"814","2010-03-26",76.919998
"815","2010-03-29",78.480003
"816","2010-03-30",77.489998
"817","2010-03-31",77.199997
"818","2010-04-01",77.910004
"819","2010-04-05",78.230003
"820","2010-04-06",77.410004
"821","2010-04-07",76.470001
"822","2010-04-08",76.809998
"823","2010-04-09",77.540001
"824","2010-04-12",77.300003
"825","2010-04-13",76.849998
"826","2010-04-14",76.709999
"827","2010-04-15",76.459999
"828","2010-04-16",76.040001
"829","2010-04-19",76.139999
"830","2010-04-20",76.940002
"831","2010-04-21",78.050003
"832","2010-04-22",78.209999
"833","2010-04-23",78.599998
"834","2010-04-26",78.669998
"835","2010-04-27",76.559998
"836","2010-04-28",76.980003
"837","2010-04-29",77.959999
"838","2010-04-30",76.360001
"839","2010-05-03",77.550003
"840","2010-05-04",75.279999
"841","2010-05-05",74.959999
"842","2010-05-06",72.059998
"843","2010-05-07",70.5
"844","2010-05-10",73.110001
"845","2010-05-11",72.650002
"846","2010-05-12",74.089996
"847","2010-05-13",72.959999
"848","2010-05-14",71.709999
"849","2010-05-17",71.769997
"850","2010-05-18",70.550003
"851","2010-05-19",69.68
"852","2010-05-20",66.300003
"853","2010-05-21",67.449997
"854","2010-05-24",65.959999
"855","2010-05-25",66.040001
"856","2010-05-26",66.379997
"857","2010-05-27",68.480003
"858","2010-05-28",67.900002
"859","2010-06-01",66.739998
"860","2010-06-02",67.919998
"861","2010-06-03",68.07
"862","2010-06-04",65.18
"863","2010-06-07",62.080002
"864","2010-06-08",62.650002
"865","2010-06-09",62.549999
"866","2010-06-10",64.07
"867","2010-06-11",64.580002
"868","2010-06-14",64.309998
"869","2010-06-15",66.620003
"870","2010-06-16",66.290001
"871","2010-06-17",66.309998
"872","2010-06-18",66.900002
"873","2010-06-21",66.779999
"874","2010-06-22",65.449997
"875","2010-06-23",64.889999
"876","2010-06-24",63.25
"877","2010-06-25",63.220001
"878","2010-06-28",62.259998
"879","2010-06-29",59.43
"880","2010-06-30",58.560001
"881","2010-07-01",58.5
"882","2010-07-02",58.700001
"883","2010-07-06",58.639999
"884","2010-07-07",60.220001
"885","2010-07-08",60.970001
"886","2010-07-09",60.84
"887","2010-07-12",59.869999
"888","2010-07-13",60.560001
"889","2010-07-14",61.610001
"890","2010-07-15",61.470001
"891","2010-07-16",58.900002
"892","2010-07-19",58.599998
"893","2010-07-20",59.209999
"894","2010-07-21",59.279999
"895","2010-07-22",61.029999
"896","2010-07-23",61.290001
"897","2010-07-26",62.490002
"898","2010-07-27",61.77
"899","2010-07-28",61.799999
"900","2010-07-29",61.73
"901","2010-07-30",61.25
"902","2010-08-02",62.91
"903","2010-08-03",62.669998
"904","2010-08-04",63.34
"905","2010-08-05",63.77
"906","2010-08-06",63.779999
"907","2010-08-09",64.32
"908","2010-08-10",64.089996
"909","2010-08-11",61.32
"910","2010-08-12",60.720001
"911","2010-08-13",60.669998
"912","2010-08-16",60.419998
"913","2010-08-17",62.34
"914","2010-08-18",62.490002
"915","2010-08-19",60.619999
"916","2010-08-20",60.23
"917","2010-08-23",59.330002
"918","2010-08-24",57.869999
"919","2010-08-25",56.990002
"920","2010-08-26",56.830002
"921","2010-08-27",57.369999
"922","2010-08-30",56.57
"923","2010-08-31",55.869999
"924","2010-09-01",57.779999
"925","2010-09-02",58.950001
"926","2010-09-03",59.720001
"927","2010-09-07",58.490002
"928","2010-09-08",59.490002
"929","2010-09-09",59.82
"930","2010-09-10",61.130001
"931","2010-09-13",62.18
"932","2010-09-14",61.459999
"933","2010-09-15",61.27
"934","2010-09-16",61.310001
"935","2010-09-17",62.689999
"936","2010-09-20",63.630001
"937","2010-09-21",63.610001
"938","2010-09-22",62.869999
"939","2010-09-23",61.98
"940","2010-09-24",63.68
"941","2010-09-27",63.130001
"942","2010-09-28",63.27
"943","2010-09-29",63.060001
"944","2010-09-30",62.810001
"945","2010-10-01",62.459999
