"","date","NTZ"
"132","2007-07-12",40.5
"133","2007-07-13",38.900002
"134","2007-07-16",39.049999
"135","2007-07-17",39.049999
"136","2007-07-18",38.25
"137","2007-07-19",39.099998
"138","2007-07-20",38.599998
"139","2007-07-23",38.5
"140","2007-07-24",38.75
"141","2007-07-25",40
"142","2007-07-26",38.150002
"143","2007-07-27",38.150002
"144","2007-07-30",36.75
"145","2007-07-31",37.349998
"146","2007-08-01",36.25
"147","2007-08-02",36.799999
"148","2007-08-03",36.400002
"149","2007-08-06",36.349998
"150","2007-08-07",38.900002
"151","2007-08-08",38.150002
"152","2007-08-09",37.799999
"153","2007-08-10",36.450001
"154","2007-08-13",37.700001
"155","2007-08-14",37.599998
"156","2007-08-15",37.799999
"157","2007-08-16",37.450001
"158","2007-08-17",37.150002
"159","2007-08-20",36.849998
"160","2007-08-21",37.700001
"161","2007-08-22",37.549999
"162","2007-08-23",37.25
"163","2007-08-24",38.950001
"164","2007-08-27",38.400002
"165","2007-08-28",37.75
"166","2007-08-29",37.450001
"167","2007-08-30",38
"168","2007-08-31",38.299999
"169","2007-09-04",38.150002
"170","2007-09-05",38.25
"171","2007-09-06",38.299999
"172","2007-09-07",37.25
"173","2007-09-10",36.849998
"174","2007-09-11",37.5
"175","2007-09-12",34.599998
"176","2007-09-13",34.25
"177","2007-09-14",33.75
"178","2007-09-17",33.450001
"179","2007-09-18",33.849998
"180","2007-09-19",32.900002
"181","2007-09-20",32.650002
"182","2007-09-21",31
"183","2007-09-24",30.25
"184","2007-09-25",26.299999
"185","2007-09-26",26.9
"186","2007-09-27",27.450001
"187","2007-09-28",29.5
"188","2007-10-01",29.799999
"189","2007-10-02",27.450001
"190","2007-10-03",28
"191","2007-10-04",27.75
"192","2007-10-05",28.25
"193","2007-10-08",29.049999
"194","2007-10-09",28.5
"195","2007-10-10",28.5
"196","2007-10-11",28.65
"197","2007-10-12",28.6
"198","2007-10-15",28.6
"199","2007-10-16",29.25
"200","2007-10-17",29.6
"201","2007-10-18",28.75
"202","2007-10-19",29.75
"203","2007-10-22",30.5
"204","2007-10-23",31.9
"205","2007-10-24",33.650002
"206","2007-10-25",34.200001
"207","2007-10-26",31.049999
"208","2007-10-29",32.5
"209","2007-10-30",32.349998
"210","2007-10-31",32.450001
"211","2007-11-01",29.9
"212","2007-11-02",31.25
"213","2007-11-05",30.85
"214","2007-11-06",30.85
"215","2007-11-07",29.65
"216","2007-11-08",29.950001
"217","2007-11-09",30
"218","2007-11-12",30.049999
"219","2007-11-13",30.85
"220","2007-11-14",30
"221","2007-11-15",27.5
"222","2007-11-16",24.5
"223","2007-11-19",24.549999
"224","2007-11-20",25.049999
"225","2007-11-21",27.4
"226","2007-11-23",26.299999
"227","2007-11-26",26.25
"228","2007-11-27",25.5
"229","2007-11-28",25.75
"230","2007-11-29",24.799999
"231","2007-11-30",25.950001
"232","2007-12-03",24.85
"233","2007-12-04",25.75
"234","2007-12-05",23.5
"235","2007-12-06",25.950001
"236","2007-12-07",25.549999
"237","2007-12-10",25
"238","2007-12-11",24.549999
"239","2007-12-12",24.5
"240","2007-12-13",24.65
"241","2007-12-14",23.700001
"242","2007-12-17",23.75
"243","2007-12-18",23.75
"244","2007-12-19",21.799999
"245","2007-12-20",23.15
"246","2007-12-21",22.700001
"247","2007-12-24",22.700001
"248","2007-12-26",22.25
"249","2007-12-27",22.5
"250","2007-12-28",22.6
"251","2007-12-31",23.049999
"252","2008-01-02",21.5
"253","2008-01-03",21.85
"254","2008-01-04",21.35
"255","2008-01-07",20.4
"256","2008-01-08",20.299999
"257","2008-01-09",19
"258","2008-01-10",18.9
"259","2008-01-11",17.799999
"260","2008-01-14",16
"261","2008-01-15",17.5
"262","2008-01-16",20.299999
"263","2008-01-17",21.9
"264","2008-01-18",21.1
"265","2008-01-22",22.049999
"266","2008-01-23",22.85
"267","2008-01-24",23.15
"268","2008-01-25",21.700001
"269","2008-01-28",20.700001
"270","2008-01-29",20.35
"271","2008-01-30",20.200001
"272","2008-01-31",19.75
"273","2008-02-01",20.25
"274","2008-02-04",20.6
"275","2008-02-05",20.950001
"276","2008-02-06",20.35
"277","2008-02-07",20.25
"278","2008-02-08",18.9
"279","2008-02-11",19.15
"280","2008-02-12",19.1
"281","2008-02-13",19.15
"282","2008-02-14",19.65
"283","2008-02-15",19.85
"284","2008-02-19",19.75
"285","2008-02-20",20.1
"286","2008-02-21",20.549999
"287","2008-02-22",19.450001
"288","2008-02-25",19.15
"289","2008-02-26",19.049999
"290","2008-02-27",20.4
"291","2008-02-28",19.049999
"292","2008-02-29",19.25
"293","2008-03-03",19.85
"294","2008-03-04",20
"295","2008-03-05",20.9
"296","2008-03-06",18.35
"297","2008-03-07",18.700001
"298","2008-03-10",17.65
"299","2008-03-11",17.049999
"300","2008-03-12",17
"301","2008-03-13",16.85
"302","2008-03-14",16.35
"303","2008-03-17",16.15
"304","2008-03-18",16.5
"305","2008-03-19",16.75
"306","2008-03-20",19
"307","2008-03-24",21
"308","2008-03-25",19
"309","2008-03-26",19
"310","2008-03-27",18.85
"311","2008-03-28",18.5
"312","2008-03-31",18.5
"313","2008-04-01",18.049999
"314","2008-04-02",18.299999
"315","2008-04-03",18.5
"316","2008-04-04",17.299999
"317","2008-04-07",16.950001
"318","2008-04-08",17.450001
"319","2008-04-09",17.9
"320","2008-04-10",17.5
"321","2008-04-11",20.5
"322","2008-04-14",20.4
"323","2008-04-15",20.15
"324","2008-04-16",19.6
"325","2008-04-17",20.4
"326","2008-04-18",20
"327","2008-04-21",20.049999
"328","2008-04-22",19.799999
"329","2008-04-23",19.6
"330","2008-04-24",20.25
"331","2008-04-25",20.200001
"332","2008-04-28",20
"333","2008-04-29",20.1
"334","2008-04-30",19.85
"335","2008-05-01",20.1
"336","2008-05-02",19.6
"337","2008-05-05",20
"338","2008-05-06",19.549999
"339","2008-05-07",20
"340","2008-05-08",19.15
"341","2008-05-09",19.9
"342","2008-05-12",19.950001
"343","2008-05-13",19.5
"344","2008-05-14",19.6
"345","2008-05-15",19.5
"346","2008-05-16",18.85
"347","2008-05-19",19.299999
"348","2008-05-20",19.4
"349","2008-05-21",18.549999
"350","2008-05-22",18.299999
"351","2008-05-23",17.5
"352","2008-05-27",17.35
"353","2008-05-28",17.35
"354","2008-05-29",18.6
"355","2008-05-30",18.450001
"356","2008-06-02",17
"357","2008-06-03",17.5
"358","2008-06-04",17.6
"359","2008-06-05",17.65
"360","2008-06-06",17.25
"361","2008-06-09",17
"362","2008-06-10",16.299999
"363","2008-06-11",16.799999
"364","2008-06-12",16.35
"365","2008-06-13",17
"366","2008-06-16",17
"367","2008-06-17",17
"368","2008-06-18",17
"369","2008-06-19",16.75
"370","2008-06-20",16.1
"371","2008-06-23",16.049999
"372","2008-06-24",16.25
"373","2008-06-25",16.700001
"374","2008-06-26",15.8
"375","2008-06-27",16
"376","2008-06-30",15.95
"377","2008-07-01",15.9
"378","2008-07-02",15.3
"379","2008-07-03",15.1
"380","2008-07-07",13.65
"381","2008-07-08",13.65
"382","2008-07-09",13.75
"383","2008-07-10",13.75
"384","2008-07-11",14.8
"385","2008-07-14",14.25
"386","2008-07-15",14.25
"387","2008-07-16",15
"388","2008-07-17",15.1
"389","2008-07-18",15.25
"390","2008-07-21",15.2
"391","2008-07-22",16.200001
"392","2008-07-23",15
"393","2008-07-24",14.95
"394","2008-07-25",15.2
"395","2008-07-28",15.7
"396","2008-07-29",15.25
"397","2008-07-30",14.8
"398","2008-07-31",14
"399","2008-08-01",13.5
"400","2008-08-04",13.4
"401","2008-08-05",13.05
"402","2008-08-06",14.15
"403","2008-08-07",13.75
"404","2008-08-08",13.5
"405","2008-08-11",14
"406","2008-08-12",16.1
"407","2008-08-13",16.299999
"408","2008-08-14",17.049999
"409","2008-08-15",17.25
"410","2008-08-18",16.549999
"411","2008-08-19",17.200001
"412","2008-08-20",17.1
"413","2008-08-21",16.6
"414","2008-08-22",16.5
"415","2008-08-25",14.75
"416","2008-08-26",16.25
"417","2008-08-27",15.8
"418","2008-08-28",16.450001
"419","2008-08-29",16
"420","2008-09-02",15.75
"421","2008-09-03",16.35
"422","2008-09-04",18.200001
"423","2008-09-05",19.5
"424","2008-09-08",20.200001
"425","2008-09-09",20.1
"426","2008-09-10",20.200001
"427","2008-09-11",19
"428","2008-09-12",19.950001
"429","2008-09-15",19.65
"430","2008-09-16",20
"431","2008-09-17",16.549999
"432","2008-09-18",19
"433","2008-09-19",19.5
"434","2008-09-22",18
"435","2008-09-23",18.700001
"436","2008-09-24",16.950001
"437","2008-09-25",17.75
"438","2008-09-26",15.35
"439","2008-09-29",16.9
"440","2008-09-30",16.15
"441","2008-10-01",15.9
"442","2008-10-02",16.25
"443","2008-10-03",17.15
"444","2008-10-06",15.25
"445","2008-10-07",15.4
"446","2008-10-08",15.25
"447","2008-10-09",16.049999
"448","2008-10-10",15.7
"449","2008-10-13",16.049999
"450","2008-10-14",16
"451","2008-10-15",14.2
"452","2008-10-16",16.1
"453","2008-10-17",14.2
"454","2008-10-20",13.75
"455","2008-10-21",15
"456","2008-10-22",15.8
"457","2008-10-23",13.7
"458","2008-10-24",15.75
"459","2008-10-27",14.75
"460","2008-10-28",14.75
"461","2008-10-29",14.65
"462","2008-10-30",15
"463","2008-10-31",15.55
"464","2008-11-03",15.1
"465","2008-11-04",14.35
"466","2008-11-05",14.75
"467","2008-11-06",13.85
"468","2008-11-07",14
"469","2008-11-10",13.8
"470","2008-11-11",13.4
"471","2008-11-12",12.95
"472","2008-11-13",13.15
"473","2008-11-14",13.4
"474","2008-11-17",11.25
"475","2008-11-18",11
"476","2008-11-19",12.8
"477","2008-11-20",11
"478","2008-11-21",11.25
"479","2008-11-24",12.45
"480","2008-11-25",11
"481","2008-11-26",10
"482","2008-11-28",10
"483","2008-12-01",10
"484","2008-12-02",10
"485","2008-12-03",10.45
"486","2008-12-04",9
"487","2008-12-05",9.85
"488","2008-12-08",9.5
"489","2008-12-09",9.5
"490","2008-12-10",9.5
"491","2008-12-11",9.25
"492","2008-12-12",10
"493","2008-12-15",9.5
"494","2008-12-16",10.15
"495","2008-12-17",9.8
"496","2008-12-18",9.35
"497","2008-12-19",9.25
"498","2008-12-22",8.15
"499","2008-12-23",8.95
"500","2008-12-24",8.75
"501","2008-12-26",8.7
"502","2008-12-29",9.5
"503","2008-12-30",9.6
"504","2008-12-31",12
"505","2009-01-02",9.8
"506","2009-01-05",8.25
"507","2009-01-06",8.95
"508","2009-01-07",8.85
"509","2009-01-08",8.15
"510","2009-01-09",8.1
"511","2009-01-12",8.1
"512","2009-01-13",8.3
"513","2009-01-14",8.05
"514","2009-01-15",7.9
"515","2009-01-16",8.4
"516","2009-01-20",7.75
"517","2009-01-21",7.45
"518","2009-01-22",7.4
"519","2009-01-23",7.5
"520","2009-01-26",7.3
"521","2009-01-27",8.95
"522","2009-01-28",8.9
"523","2009-01-29",8.8
"524","2009-01-30",8.95
"525","2009-02-02",8.75
"526","2009-02-03",8.6
"527","2009-02-04",7.6
"528","2009-02-05",8.2
"529","2009-02-06",7.7
"530","2009-02-09",8.6
"531","2009-02-10",8.8
"532","2009-02-11",8.25
"533","2009-02-12",8.45
"534","2009-02-13",8.25
"535","2009-02-17",8.2
"536","2009-02-18",7.25
"537","2009-02-19",7.5
"538","2009-02-20",7.3
"539","2009-02-23",7.15
"540","2009-02-24",7.5
"541","2009-02-25",7
"542","2009-02-26",7
"543","2009-02-27",7.4
"544","2009-03-02",6.45
"545","2009-03-03",6.35
"546","2009-03-04",7
"547","2009-03-05",6.55
"548","2009-03-06",7.15
"549","2009-03-09",7
"550","2009-03-10",7.4
"551","2009-03-11",7
"552","2009-03-12",7
"553","2009-03-13",7
"554","2009-03-16",7.15
"555","2009-03-17",7.1
"556","2009-03-18",7.5
"557","2009-03-19",8.15
"558","2009-03-20",8
"559","2009-03-23",7.45
"560","2009-03-24",6.45
"561","2009-03-25",5.95
"562","2009-03-26",6.85
"563","2009-03-27",5.6
"564","2009-03-30",5
"565","2009-03-31",5.75
"566","2009-04-01",5
"567","2009-04-02",5.1
"568","2009-04-03",5.15
"569","2009-04-06",5.15
"570","2009-04-07",5.25
"571","2009-04-08",5.55
"572","2009-04-09",5.75
"573","2009-04-13",5.6
"574","2009-04-14",5.5
"575","2009-04-15",5.8
"576","2009-04-16",6.65
"577","2009-04-17",6.55
"578","2009-04-20",7.25
"579","2009-04-21",6.4
"580","2009-04-22",6.45
"581","2009-04-23",6.85
"582","2009-04-24",6.75
"583","2009-04-27",6.5
"584","2009-04-28",6.5
"585","2009-04-29",6.95
"586","2009-04-30",7.75
"587","2009-05-01",7.7
"588","2009-05-04",7.85
"589","2009-05-05",8.8
"590","2009-05-06",8.25
"591","2009-05-07",8.9
"592","2009-05-08",8.95
"593","2009-05-11",9.25
"594","2009-05-12",8.75
"595","2009-05-13",9
"596","2009-05-14",8.7
"597","2009-05-15",8.5
"598","2009-05-18",9.2
"599","2009-05-19",8.4
"600","2009-05-20",9.6
"601","2009-05-21",9.6
"602","2009-05-22",9.65
"603","2009-05-26",9.5
"604","2009-05-27",9.95
"605","2009-05-28",10.55
"606","2009-05-29",10.5
"607","2009-06-01",10.5
"608","2009-06-02",11.5
"609","2009-06-03",10.65
"610","2009-06-04",11.15
"611","2009-06-05",10.15
"612","2009-06-08",10.45
"613","2009-06-09",10
"614","2009-06-10",9.95
"615","2009-06-11",10.4
"616","2009-06-12",10.45
"617","2009-06-15",9.6
"618","2009-06-16",9.95
"619","2009-06-17",11
"620","2009-06-18",10.6
"621","2009-06-19",11.1
"622","2009-06-22",10.6
"623","2009-06-23",10.25
"624","2009-06-24",10.75
"625","2009-06-25",10
"626","2009-06-26",10.25
"627","2009-06-29",9.75
"628","2009-06-30",9.5
"629","2009-07-01",10
"630","2009-07-02",9.55
"631","2009-07-06",9.45
"632","2009-07-07",9.5
"633","2009-07-08",9.25
"634","2009-07-09",9.4
"635","2009-07-10",9.4
"636","2009-07-13",9.45
"637","2009-07-14",9
"638","2009-07-15",8.8
"639","2009-07-16",9
"640","2009-07-17",9
"641","2009-07-20",9
"642","2009-07-21",9.25
"643","2009-07-22",9.05
"644","2009-07-23",8.9
"645","2009-07-24",8.75
"646","2009-07-27",8.75
"647","2009-07-28",8.85
"648","2009-07-29",8.95
"649","2009-07-30",9.15
"650","2009-07-31",9.7
"651","2009-08-03",10
"652","2009-08-04",10.2
"653","2009-08-05",10.5
"654","2009-08-06",10.55
"655","2009-08-07",10
"656","2009-08-10",10.6
"657","2009-08-11",10.5
"658","2009-08-12",10.6
"659","2009-08-13",10.2
"660","2009-08-14",10.3
"661","2009-08-17",9.3
"662","2009-08-18",9.55
"663","2009-08-19",10
"664","2009-08-20",10.6
"665","2009-08-21",10.6
"666","2009-08-24",10.6
"667","2009-08-25",10.6
"668","2009-08-26",10.55
"669","2009-08-27",10
"670","2009-08-28",10.3
"671","2009-08-31",10.2
"672","2009-09-01",10
"673","2009-09-02",10.15
"674","2009-09-03",10
"675","2009-09-04",10.75
"676","2009-09-08",10.3
"677","2009-09-09",10.55
"678","2009-09-10",13.85
"679","2009-09-11",12.35
"680","2009-09-14",13.3
"681","2009-09-15",12.65
"682","2009-09-16",12.65
"683","2009-09-17",12.4
"684","2009-09-18",12.1
"685","2009-09-21",12.45
"686","2009-09-22",11.75
"687","2009-09-23",11.3
"688","2009-09-24",10.85
"689","2009-09-25",11.55
"690","2009-09-28",11.65
"691","2009-09-29",13.95
"692","2009-09-30",13.35
"693","2009-10-01",13
"694","2009-10-02",13
"695","2009-10-05",13.5
"696","2009-10-06",13.7
"697","2009-10-07",14.25
"698","2009-10-08",13.1
"699","2009-10-09",13.5
"700","2009-10-12",13.7
"701","2009-10-13",13.75
"702","2009-10-14",14.05
"703","2009-10-15",14.2
"704","2009-10-16",13.75
"705","2009-10-19",14.1
"706","2009-10-20",14.05
"707","2009-10-21",14.1
"708","2009-10-22",16
"709","2009-10-23",14.25
"710","2009-10-26",14.4
"711","2009-10-27",14.25
"712","2009-10-28",13.95
"713","2009-10-29",14.15
"714","2009-10-30",15.9
"715","2009-11-02",15.75
"716","2009-11-03",15.75
"717","2009-11-04",15.95
"718","2009-11-05",17
"719","2009-11-06",16.950001
"720","2009-11-09",17.299999
"721","2009-11-10",17.549999
"722","2009-11-11",17.15
"723","2009-11-12",17
"724","2009-11-13",16.85
"725","2009-11-16",17.4
"726","2009-11-17",17.200001
"727","2009-11-18",17.4
"728","2009-11-19",14.75
"729","2009-11-20",14.85
"730","2009-11-23",15.05
"731","2009-11-24",14.85
"732","2009-11-25",16.5
"733","2009-11-27",16.6
"734","2009-11-30",16.450001
"735","2009-12-01",16.950001
"736","2009-12-02",16.5
"737","2009-12-03",16.15
"738","2009-12-04",16.6
"739","2009-12-07",16.4
"740","2009-12-08",16.25
"741","2009-12-09",16.299999
"742","2009-12-10",16.25
"743","2009-12-11",15.95
"744","2009-12-14",15.55
"745","2009-12-15",15.15
"746","2009-12-16",15.75
"747","2009-12-17",16.4
"748","2009-12-18",15.9
"749","2009-12-21",16
"750","2009-12-22",16.25
"751","2009-12-23",16.25
"752","2009-12-24",16.299999
"753","2009-12-28",15.65
"754","2009-12-29",15.6
"755","2009-12-30",16.049999
"756","2009-12-31",16.15
"757","2010-01-04",16.299999
"758","2010-01-05",16.450001
"759","2010-01-06",16.6
"760","2010-01-07",16.799999
"761","2010-01-08",16.799999
"762","2010-01-11",16.700001
"763","2010-01-12",17.049999
"764","2010-01-13",17.25
"765","2010-01-14",17.25
"766","2010-01-15",16.799999
"767","2010-01-19",17.049999
"768","2010-01-20",17.5
"769","2010-01-21",17.9
"770","2010-01-22",18.25
"771","2010-01-25",17.799999
"772","2010-01-26",18.15
"773","2010-01-27",18.25
"774","2010-01-28",18.65
"775","2010-01-29",19
"776","2010-02-01",18.75
"777","2010-02-02",19.200001
"778","2010-02-03",18.9
"779","2010-02-04",17.799999
"780","2010-02-05",17.85
"781","2010-02-08",17.5
"782","2010-02-09",17.549999
"783","2010-02-10",17
"784","2010-02-11",18.549999
"785","2010-02-12",18.15
"786","2010-02-16",18.200001
"787","2010-02-17",18.35
"788","2010-02-18",19
"789","2010-02-19",20.5
"790","2010-02-22",19.85
"791","2010-02-23",22
"792","2010-02-24",22.25
"793","2010-02-25",22.1
"794","2010-02-26",23.25
"795","2010-03-01",23.799999
"796","2010-03-02",23.65
"797","2010-03-03",23.5
"798","2010-03-04",23.75
"799","2010-03-05",24.700001
"800","2010-03-08",26.25
"801","2010-03-09",27.15
"802","2010-03-10",28.35
"803","2010-03-11",28.799999
"804","2010-03-12",27.4
"805","2010-03-15",26.25
"806","2010-03-16",27.5
"807","2010-03-17",28.25
"808","2010-03-18",27.65
"809","2010-03-19",26.1
"810","2010-03-22",26.799999
"811","2010-03-23",26.85
"812","2010-03-24",26.25
"813","2010-03-25",26.25
"814","2010-03-26",23.799999
"815","2010-03-29",22.65
"816","2010-03-30",22.549999
"817","2010-03-31",22.5
"818","2010-04-01",23
"819","2010-04-05",23.450001
"820","2010-04-06",24.4
"821","2010-04-07",23.950001
"822","2010-04-08",23.5
"823","2010-04-09",22.65
"824","2010-04-12",22.549999
"825","2010-04-13",22.75
"826","2010-04-14",23
"827","2010-04-15",23.5
"828","2010-04-16",23.049999
"829","2010-04-19",23.200001
"830","2010-04-20",23.299999
"831","2010-04-21",23.35
"832","2010-04-22",23.75
"833","2010-04-23",24.200001
"834","2010-04-26",24.9
"835","2010-04-27",24.950001
"836","2010-04-28",24.700001
"837","2010-04-29",24.450001
"838","2010-04-30",23.450001
"839","2010-05-03",24.9
"840","2010-05-04",23.200001
"841","2010-05-05",22.5
"842","2010-05-06",20.25
"843","2010-05-07",18.799999
"844","2010-05-10",22.75
"845","2010-05-11",21.450001
"846","2010-05-12",22
"847","2010-05-13",21.9
"848","2010-05-14",20
"849","2010-05-17",21.049999
"850","2010-05-18",19.85
"851","2010-05-19",19.6
"852","2010-05-20",18.1
"853","2010-05-21",18.450001
"854","2010-05-24",17.200001
"855","2010-05-25",17.35
"856","2010-05-26",17.5
"857","2010-05-27",17.75
"858","2010-05-28",18.5
"859","2010-06-01",18.35
"860","2010-06-02",18.4
"861","2010-06-03",18.35
"862","2010-06-04",18.65
"863","2010-06-07",18
"864","2010-06-08",17.700001
"865","2010-06-09",16.75
"866","2010-06-10",17.4
"867","2010-06-11",17.25
"868","2010-06-14",17.299999
"869","2010-06-15",16.299999
"870","2010-06-16",15.95
"871","2010-06-17",15.95
"872","2010-06-18",16
"873","2010-06-21",15.55
"874","2010-06-22",15.1
"875","2010-06-23",15.25
"876","2010-06-24",14.95
"877","2010-06-25",15.05
"878","2010-06-28",15.3
"879","2010-06-29",14.75
"880","2010-06-30",14.75
"881","2010-07-01",13.9
"882","2010-07-02",13.95
"883","2010-07-06",14.15
"884","2010-07-07",15.05
"885","2010-07-08",15.15
"886","2010-07-09",17.5
"887","2010-07-12",17.200001
"888","2010-07-13",17.6
"889","2010-07-14",17.25
"890","2010-07-15",17.299999
"891","2010-07-16",17
"892","2010-07-19",16.950001
"893","2010-07-20",17.450001
"894","2010-07-21",17.799999
"895","2010-07-22",18
"896","2010-07-23",18.200001
"897","2010-07-26",17.450001
"898","2010-07-27",17.15
"899","2010-07-28",17.049999
"900","2010-07-29",17.049999
"901","2010-07-30",17.450001
"902","2010-08-02",17.549999
"903","2010-08-03",17.5
"904","2010-08-04",17.75
"905","2010-08-05",17.450001
"906","2010-08-06",17.5
"907","2010-08-09",17.5
"908","2010-08-10",17.85
"909","2010-08-11",17.049999
"910","2010-08-12",16.950001
"911","2010-08-13",17.049999
"912","2010-08-16",16.75
"913","2010-08-17",16.75
"914","2010-08-18",16.799999
"915","2010-08-19",16.5
"916","2010-08-20",16.1
"917","2010-08-23",16.6
"918","2010-08-24",16.5
"919","2010-08-25",17
"920","2010-08-26",17.15
"921","2010-08-27",17.15
"922","2010-08-30",17.1
"923","2010-08-31",16.9
"924","2010-09-01",16.950001
"925","2010-09-02",17.049999
"926","2010-09-03",17.15
"927","2010-09-07",17.549999
"928","2010-09-08",17.049999
"929","2010-09-09",17.35
"930","2010-09-10",17.65
"931","2010-09-13",17.6
"932","2010-09-14",17.549999
"933","2010-09-15",17.549999
"934","2010-09-16",17.549999
"935","2010-09-17",17.450001
"936","2010-09-20",17.549999
"937","2010-09-21",17.5
"938","2010-09-22",17.65
"939","2010-09-23",17.700001
"940","2010-09-24",18.4
"941","2010-09-27",18.35
"942","2010-09-28",17.6
"943","2010-09-29",18.1
"944","2010-09-30",18.549999
"945","2010-10-01",18.950001
"946","2010-10-04",18.6
"947","2010-10-05",18.799999
"948","2010-10-06",18.4
"949","2010-10-07",18.200001
"950","2010-10-08",18.450001
"951","2010-10-11",19
"952","2010-10-12",18.299999
"953","2010-10-13",18.299999
"954","2010-10-14",17.950001
"955","2010-10-15",17.75
"956","2010-10-18",17.75
"957","2010-10-19",17.5
"958","2010-10-20",17.25
"959","2010-10-21",17.25
"960","2010-10-22",17.15
"961","2010-10-25",17
"962","2010-10-26",16.6
"963","2010-10-27",16.5
"964","2010-10-28",16.25
"965","2010-10-29",16.700001
"966","2010-11-01",16.950001
"967","2010-11-02",16.65
"968","2010-11-03",16.4
"969","2010-11-04",16.950001
"970","2010-11-05",17.35
"971","2010-11-08",17.700001
"972","2010-11-09",16.950001
"973","2010-11-10",16.6
"974","2010-11-11",16.549999
"975","2010-11-12",16.15
"976","2010-11-15",15.9
"977","2010-11-16",16.200001
"978","2010-11-17",16.049999
"979","2010-11-18",16.450001
"980","2010-11-19",16.25
"981","2010-11-22",16
"982","2010-11-23",15.75
"983","2010-11-24",15.9
"984","2010-11-26",15.9
"985","2010-11-29",15.75
"986","2010-11-30",15.2
"987","2010-12-01",15.35
"988","2010-12-02",15.35
"989","2010-12-03",15.75
"990","2010-12-06",15.35
"991","2010-12-07",15.4
"992","2010-12-08",16.1
"993","2010-12-09",16
