"","date","SJT"
"412","2008-08-20",39.830002
"413","2008-08-21",41.43
"414","2008-08-22",40.459999
"415","2008-08-25",41.200001
"416","2008-08-26",41.919998
"417","2008-08-27",42.939999
"418","2008-08-28",40.689999
"419","2008-08-29",40.959999
"420","2008-09-02",39.619999
"421","2008-09-03",39.110001
"422","2008-09-04",38.84
"423","2008-09-05",38.310001
"424","2008-09-08",38.919998
"425","2008-09-09",37.07
"426","2008-09-10",37.060001
"427","2008-09-11",37.5
"428","2008-09-12",37.959999
"429","2008-09-15",36.939999
"430","2008-09-16",36
"431","2008-09-17",36.209999
"432","2008-09-18",36.799999
"433","2008-09-19",38.599998
"434","2008-09-22",39.23
"435","2008-09-23",39.549999
"436","2008-09-24",39
"437","2008-09-25",39.689999
"438","2008-09-26",38.52
"439","2008-09-29",36.490002
"440","2008-09-30",38.029999
"441","2008-10-01",38.630001
"442","2008-10-02",35.650002
"443","2008-10-03",34.939999
"444","2008-10-06",35.25
"445","2008-10-07",35.799999
"446","2008-10-08",34.279999
"447","2008-10-09",31.379999
"448","2008-10-10",29.879999
"449","2008-10-13",33.700001
"450","2008-10-14",32.759998
"451","2008-10-15",31.969999
"452","2008-10-16",32.939999
"453","2008-10-17",34.150002
"454","2008-10-20",36.98
"455","2008-10-21",37.099998
"456","2008-10-22",35.869999
"457","2008-10-23",35.779999
"458","2008-10-24",36.599998
"459","2008-10-27",35.25
"460","2008-10-28",35.900002
"461","2008-10-29",37.209999
"462","2008-10-30",37.700001
"463","2008-10-31",37.23
"464","2008-11-03",36.360001
"465","2008-11-04",37.02
"466","2008-11-05",36.389999
"467","2008-11-06",35.200001
"468","2008-11-07",34.950001
"469","2008-11-10",36.09
"470","2008-11-11",35.139999
"471","2008-11-12",33.77
"472","2008-11-13",33.259998
"473","2008-11-14",32.389999
"474","2008-11-17",31.360001
"475","2008-11-18",31.190001
"476","2008-11-19",30.709999
"477","2008-11-20",26.6
"478","2008-11-21",27.27
"479","2008-11-24",28.84
"480","2008-11-25",29.26
"481","2008-11-26",29.93
"482","2008-11-28",29.51
"483","2008-12-01",27.450001
"484","2008-12-02",27.049999
"485","2008-12-03",27.469999
"486","2008-12-04",25.27
"487","2008-12-05",24.32
"488","2008-12-08",25.549999
"489","2008-12-09",25.98
"490","2008-12-10",26.42
"491","2008-12-11",26.33
"492","2008-12-12",26.66
"493","2008-12-15",26.75
"494","2008-12-16",27.02
"495","2008-12-17",26.559999
"496","2008-12-18",24.77
"497","2008-12-19",25
"498","2008-12-22",24.6
"499","2008-12-23",24.299999
"500","2008-12-24",23.940001
"501","2008-12-26",24.93
"502","2008-12-29",27.040001
"503","2008-12-30",29.85
"504","2008-12-31",30.969999
"505","2009-01-02",31.799999
"506","2009-01-05",31.6
"507","2009-01-06",31.790001
"508","2009-01-07",30.049999
"509","2009-01-08",29.41
"510","2009-01-09",28.26
"511","2009-01-12",27.280001
"512","2009-01-13",27.950001
"513","2009-01-14",27.379999
"514","2009-01-15",27.190001
"515","2009-01-16",27.110001
"516","2009-01-20",24.02
"517","2009-01-21",24
"518","2009-01-22",23.43
"519","2009-01-23",23.620001
"520","2009-01-26",23.01
"521","2009-01-27",22.200001
"522","2009-01-28",21.799999
"523","2009-01-29",21
"524","2009-01-30",20.02
"525","2009-02-02",18.5
"526","2009-02-03",18.18
"527","2009-02-04",18.52
"528","2009-02-05",19.219999
"529","2009-02-06",19.049999
"530","2009-02-09",18.719999
"531","2009-02-10",17.92
"532","2009-02-11",17.26
"533","2009-02-12",17.4
"534","2009-02-13",17.959999
"535","2009-02-17",16.889999
"536","2009-02-18",16.030001
"537","2009-02-19",16.73
"538","2009-02-20",15.15
"539","2009-02-23",14.68
"540","2009-02-24",14.93
"541","2009-02-25",15.51
"542","2009-02-26",15.96
"543","2009-02-27",15.55
"544","2009-03-02",13.92
"545","2009-03-03",13.3
"546","2009-03-04",14.25
"547","2009-03-05",13.39
"548","2009-03-06",13.8
"549","2009-03-09",13.21
"550","2009-03-10",14
"551","2009-03-11",13.61
"552","2009-03-12",14.75
"553","2009-03-13",14.53
"554","2009-03-16",14.89
"555","2009-03-17",14.99
"556","2009-03-18",14.83
"557","2009-03-19",15.88
"558","2009-03-20",15.45
"559","2009-03-23",16.23
"560","2009-03-24",15.7
"561","2009-03-25",15.43
"562","2009-03-26",15.47
"563","2009-03-27",14.7
"564","2009-03-30",14.16
"565","2009-03-31",14.29
"566","2009-04-01",14.58
"567","2009-04-02",15.26
"568","2009-04-03",15.62
"569","2009-04-06",15.11
"570","2009-04-07",14.82
"571","2009-04-08",14.98
"572","2009-04-09",15.23
"573","2009-04-13",15.55
"574","2009-04-14",14.93
"575","2009-04-15",14.85
"576","2009-04-16",14.64
"577","2009-04-17",14.96
"578","2009-04-20",14.06
"579","2009-04-21",14.02
"580","2009-04-22",13.94
"581","2009-04-23",14.02
"582","2009-04-24",13.97
"583","2009-04-27",14.11
"584","2009-04-28",13.89
"585","2009-04-29",14.14
"586","2009-04-30",14.21
"587","2009-05-01",15
"588","2009-05-04",15.66
"589","2009-05-05",15.58
"590","2009-05-06",16.940001
"591","2009-05-07",16.809999
"592","2009-05-08",17.9
"593","2009-05-11",17.18
"594","2009-05-12",17.35
"595","2009-05-13",16.33
"596","2009-05-14",16.440001
"597","2009-05-15",15.73
"598","2009-05-18",16.459999
"599","2009-05-19",16.190001
"600","2009-05-20",16.469999
"601","2009-05-21",16.26
"602","2009-05-22",16.610001
"603","2009-05-26",16.530001
"604","2009-05-27",16.709999
"605","2009-05-28",16.76
"606","2009-05-29",17.219999
"607","2009-06-01",17.85
"608","2009-06-02",17.9
"609","2009-06-03",17.09
"610","2009-06-04",17.469999
"611","2009-06-05",17.65
"612","2009-06-08",17.290001
"613","2009-06-09",16.91
"614","2009-06-10",16.67
"615","2009-06-11",17.549999
"616","2009-06-12",17.6
"617","2009-06-15",17.35
"618","2009-06-16",17.15
"619","2009-06-17",16.549999
"620","2009-06-18",16.459999
"621","2009-06-19",16.299999
"622","2009-06-22",15.09
"623","2009-06-23",14.7
"624","2009-06-24",14.31
"625","2009-06-25",14.6
"626","2009-06-26",14.32
"627","2009-06-29",14.33
"628","2009-06-30",14.37
"629","2009-07-01",14.4
"630","2009-07-02",14.05
"631","2009-07-06",13.74
"632","2009-07-07",13.39
"633","2009-07-08",13.05
"634","2009-07-09",12.88
"635","2009-07-10",12.84
"636","2009-07-13",12.79
"637","2009-07-14",12.57
"638","2009-07-15",12.51
"639","2009-07-16",12.46
"640","2009-07-17",12.49
"641","2009-07-20",12.7
"642","2009-07-21",12.93
"643","2009-07-22",13.26
"644","2009-07-23",13.41
"645","2009-07-24",13.82
"646","2009-07-27",13.84
"647","2009-07-28",13.52
"648","2009-07-29",13.29
"649","2009-07-30",13.59
"650","2009-07-31",13.34
"651","2009-08-03",13.8
"652","2009-08-04",13.9
"653","2009-08-05",14.08
"654","2009-08-06",14.01
"655","2009-08-07",13.94
"656","2009-08-10",14
"657","2009-08-11",13.64
"658","2009-08-12",13.8
"659","2009-08-13",14.18
"660","2009-08-14",14.08
"661","2009-08-17",13.49
"662","2009-08-18",13.69
"663","2009-08-19",14.01
"664","2009-08-20",14.31
"665","2009-08-21",14.75
"666","2009-08-24",15.09
"667","2009-08-25",15.24
"668","2009-08-26",15.16
"669","2009-08-27",14.8
"670","2009-08-28",14.7
"671","2009-08-31",14.92
"672","2009-09-01",14.71
"673","2009-09-02",14.97
"674","2009-09-03",15.23
"675","2009-09-04",15.29
"676","2009-09-08",15.7
"677","2009-09-09",16.35
"678","2009-09-10",17.01
"679","2009-09-11",17.879999
"680","2009-09-14",18.190001
"681","2009-09-15",18.889999
"682","2009-09-16",19.25
"683","2009-09-17",18.73
"684","2009-09-18",18.129999
"685","2009-09-21",17.799999
"686","2009-09-22",18
"687","2009-09-23",18.059999
"688","2009-09-24",17.85
"689","2009-09-25",17.75
"690","2009-09-28",18.059999
"691","2009-09-29",18.299999
"692","2009-09-30",18.059999
"693","2009-10-01",17.16
"694","2009-10-02",16.879999
"695","2009-10-05",17.469999
"696","2009-10-06",17.98
"697","2009-10-07",18.02
"698","2009-10-08",18.620001
"699","2009-10-09",18.450001
"700","2009-10-12",18.01
"701","2009-10-13",18.4
"702","2009-10-14",18.65
"703","2009-10-15",18.82
"704","2009-10-16",18.75
"705","2009-10-19",19
"706","2009-10-20",19.280001
"707","2009-10-21",19.309999
"708","2009-10-22",19.52
"709","2009-10-23",18.879999
"710","2009-10-26",18.549999
"711","2009-10-27",18.59
"712","2009-10-28",17.25
"713","2009-10-29",17.98
"714","2009-10-30",17.809999
"715","2009-11-02",18.139999
"716","2009-11-03",18.48
"717","2009-11-04",18.540001
"718","2009-11-05",18.860001
"719","2009-11-06",18.690001
"720","2009-11-09",19.309999
"721","2009-11-10",19.209999
"722","2009-11-11",19.25
"723","2009-11-12",19.17
"724","2009-11-13",19.51
"725","2009-11-16",19.42
"726","2009-11-17",19.309999
"727","2009-11-18",19.02
"728","2009-11-19",18.02
"729","2009-11-20",17.83
"730","2009-11-23",17.74
"731","2009-11-24",18
"732","2009-11-25",18.200001
"733","2009-11-27",17.559999
"734","2009-11-30",17.57
"735","2009-12-01",17.559999
"736","2009-12-02",17.549999
"737","2009-12-03",17.379999
"738","2009-12-04",17.120001
"739","2009-12-07",17.33
"740","2009-12-08",17.43
"741","2009-12-09",16.99
"742","2009-12-10",17.120001
"743","2009-12-11",17.059999
"744","2009-12-14",17.58
"745","2009-12-15",17.5
"746","2009-12-16",17.24
"747","2009-12-17",17.52
"748","2009-12-18",17.950001
"749","2009-12-21",18.18
"750","2009-12-22",18.15
"751","2009-12-23",18.049999
"752","2009-12-24",18.209999
"753","2009-12-28",17.77
"754","2009-12-29",17.450001
"755","2009-12-30",17.6
"756","2009-12-31",17.24
"757","2010-01-04",18.200001
"758","2010-01-05",18.41
"759","2010-01-06",18.15
"760","2010-01-07",18.34
"761","2010-01-08",18.870001
"762","2010-01-11",20.110001
"763","2010-01-12",20.549999
"764","2010-01-13",21.030001
"765","2010-01-14",21.91
"766","2010-01-15",21.959999
"767","2010-01-19",23.24
"768","2010-01-20",22.17
"769","2010-01-21",22.48
"770","2010-01-22",21.780001
"771","2010-01-25",22.35
"772","2010-01-26",21.35
"773","2010-01-27",19.98
"774","2010-01-28",20.48
"775","2010-01-29",20.26
"776","2010-02-01",20.76
"777","2010-02-02",21.610001
"778","2010-02-03",21.42
"779","2010-02-04",20.59
"780","2010-02-05",20.4
"781","2010-02-08",20.4
"782","2010-02-09",20.76
"783","2010-02-10",21.09
"784","2010-02-11",21.379999
"785","2010-02-12",21.1
"786","2010-02-16",21.73
"787","2010-02-17",21.450001
"788","2010-02-18",21.92
"789","2010-02-19",21.540001
"790","2010-02-22",21.049999
"791","2010-02-23",20.559999
"792","2010-02-24",20.540001
"793","2010-02-25",20.280001
"794","2010-02-26",20.23
"795","2010-03-01",20.6
"796","2010-03-02",21.139999
"797","2010-03-03",21.08
"798","2010-03-04",20.76
"799","2010-03-05",21.27
"800","2010-03-08",21.4
"801","2010-03-09",21.9
"802","2010-03-10",22.18
"803","2010-03-11",22.17
"804","2010-03-12",22.280001
"805","2010-03-15",21.719999
"806","2010-03-16",21.73
"807","2010-03-17",21.32
"808","2010-03-18",20.969999
"809","2010-03-19",20.34
"810","2010-03-22",20.389999
"811","2010-03-23",20.540001
"812","2010-03-24",20.280001
"813","2010-03-25",20.049999
"814","2010-03-26",20.15
"815","2010-03-29",20.709999
"816","2010-03-30",20.65
"817","2010-03-31",20.84
"818","2010-04-01",21.219999
"819","2010-04-05",21.959999
"820","2010-04-06",21.83
"821","2010-04-07",22.84
"822","2010-04-08",23
"823","2010-04-09",23.74
"824","2010-04-12",23.76
"825","2010-04-13",23.42
"826","2010-04-14",23.77
"827","2010-04-15",23.129999
"828","2010-04-16",22.82
"829","2010-04-19",23.030001
"830","2010-04-20",23.469999
"831","2010-04-21",23.41
"832","2010-04-22",23.719999
"833","2010-04-23",24.120001
"834","2010-04-26",24.440001
"835","2010-04-27",23.889999
"836","2010-04-28",24.02
"837","2010-04-29",24.4
"838","2010-04-30",24.73
"839","2010-05-03",25.120001
"840","2010-05-04",24.6
"841","2010-05-05",23.379999
"842","2010-05-06",22.67
"843","2010-05-07",22.43
"844","2010-05-10",22.98
"845","2010-05-11",23.629999
"846","2010-05-12",24.4
"847","2010-05-13",23.950001
"848","2010-05-14",23.209999
"849","2010-05-17",22.969999
"850","2010-05-18",23.290001
"851","2010-05-19",22.75
"852","2010-05-20",22.059999
"853","2010-05-21",22.530001
"854","2010-05-24",22.48
"855","2010-05-25",21.860001
"856","2010-05-26",22.02
"857","2010-05-27",23.469999
"858","2010-05-28",23.67
"859","2010-06-01",22.940001
"860","2010-06-02",24.040001
"861","2010-06-03",25.51
"862","2010-06-04",25.040001
"863","2010-06-07",24.950001
"864","2010-06-08",25.690001
"865","2010-06-09",26.120001
"866","2010-06-10",26.700001
"867","2010-06-11",27.280001
"868","2010-06-14",27.280001
"869","2010-06-15",27.67
"870","2010-06-16",27.860001
"871","2010-06-17",27.299999
"872","2010-06-18",27.030001
"873","2010-06-21",26.450001
"874","2010-06-22",25.57
"875","2010-06-23",25.309999
"876","2010-06-24",25.1
"877","2010-06-25",25.709999
"878","2010-06-28",25.559999
"879","2010-06-29",24.25
"880","2010-06-30",24.41
"881","2010-07-01",23.709999
"882","2010-07-02",23.6
"883","2010-07-06",23.870001
"884","2010-07-07",24.719999
"885","2010-07-08",25.290001
"886","2010-07-09",25.299999
"887","2010-07-12",25.15
"888","2010-07-13",25.059999
"889","2010-07-14",24.9
"890","2010-07-15",24.860001
"891","2010-07-16",24.07
"892","2010-07-19",24.25
"893","2010-07-20",25.02
"894","2010-07-21",25.02
"895","2010-07-22",25.959999
"896","2010-07-23",25.92
"897","2010-07-26",26.280001
"898","2010-07-27",26.120001
"899","2010-07-28",26
"900","2010-07-29",26.120001
"901","2010-07-30",26.18
"902","2010-08-02",26.290001
"903","2010-08-03",26.120001
"904","2010-08-04",26.17
"905","2010-08-05",26.02
"906","2010-08-06",26.030001
"907","2010-08-09",25.99
"908","2010-08-10",25.370001
"909","2010-08-11",24.35
"910","2010-08-12",24.1
"911","2010-08-13",24.49
"912","2010-08-16",24.75
"913","2010-08-17",24.809999
"914","2010-08-18",24.719999
"915","2010-08-19",24.299999
"916","2010-08-20",23.379999
"917","2010-08-23",23.190001
"918","2010-08-24",22.74
"919","2010-08-25",22.43
"920","2010-08-26",22.33
"921","2010-08-27",22.58
"922","2010-08-30",22.290001
"923","2010-08-31",22.049999
"924","2010-09-01",21.610001
"925","2010-09-02",21.51
"926","2010-09-03",21.969999
"927","2010-09-07",21.48
"928","2010-09-08",22.42
"929","2010-09-09",22.57
"930","2010-09-10",22.26
"931","2010-09-13",22.129999
"932","2010-09-14",21.940001
"933","2010-09-15",22.42
"934","2010-09-16",22.610001
"935","2010-09-17",22.889999
"936","2010-09-20",23.27
"937","2010-09-21",23.540001
"938","2010-09-22",23.76
"939","2010-09-23",23.83
"940","2010-09-24",23.92
"941","2010-09-27",24.07
"942","2010-09-28",24.48
"943","2010-09-29",24.77
"944","2010-09-30",24.709999
"945","2010-10-01",24.440001
"946","2010-10-04",24.190001
"947","2010-10-05",24.209999
"948","2010-10-06",24.559999
"949","2010-10-07",24.68
"950","2010-10-08",24.85
"951","2010-10-11",25.049999
"952","2010-10-12",25.18
"953","2010-10-13",25.360001
"954","2010-10-14",25.42
"955","2010-10-15",25.299999
"956","2010-10-18",25.370001
"957","2010-10-19",24.74
"958","2010-10-20",24.959999
"959","2010-10-21",24.83
"960","2010-10-22",24.559999
"961","2010-10-25",24.469999
"962","2010-10-26",24.469999
"963","2010-10-27",24.190001
"964","2010-10-28",24.030001
"965","2010-10-29",24.51
"966","2010-11-01",24.26
