"","date","RBB"
"132","2018-02-01",26.75
"133","2018-02-02",26.799999
"134","2018-02-05",26.26
"135","2018-02-06",25.860001
"136","2018-02-07",26
"137","2018-02-08",25.9
"138","2018-02-09",25.59
"139","2018-02-12",26
"140","2018-02-13",25.99
"141","2018-02-14",26.52
"142","2018-02-15",26.42
"143","2018-02-16",26.25
"144","2018-02-20",26.344999
"145","2018-02-21",25.92
"146","2018-02-22",26.299999
"147","2018-02-23",25.9
"148","2018-02-26",26.049999
"149","2018-02-27",25.83
"150","2018-02-28",25.559999
"151","2018-03-01",25.540001
"152","2018-03-02",25.950001
"153","2018-03-05",26.450001
"154","2018-03-06",26.4
"155","2018-03-07",26.4
"156","2018-03-08",26.42
"157","2018-03-09",26.42
"158","2018-03-12",25.879999
"159","2018-03-13",26.1
"160","2018-03-14",25.959999
"161","2018-03-15",26.32
"162","2018-03-16",26.969999
"163","2018-03-19",26.58
"164","2018-03-20",26.549999
"165","2018-03-21",27.41
"166","2018-03-22",27.27
"167","2018-03-23",26.48
"168","2018-03-26",26.690001
"169","2018-03-27",26.18
"170","2018-03-28",26.99
"171","2018-03-29",26.370001
"172","2018-04-02",27.07
"173","2018-04-03",27.6
"174","2018-04-04",27.59
"175","2018-04-05",27.809999
"176","2018-04-06",27.92
"177","2018-04-09",27.799999
"178","2018-04-10",28.200001
"179","2018-04-11",27.85
"180","2018-04-12",27.85
"181","2018-04-13",27.799999
"182","2018-04-16",27.76
"183","2018-04-17",27.450001
"184","2018-04-18",27
"185","2018-04-19",27.42
"186","2018-04-20",27.48
"187","2018-04-23",27.540001
"188","2018-04-24",27.639999
"189","2018-04-25",27.969999
"190","2018-04-26",27.93
"191","2018-04-27",27.73
"192","2018-04-30",27.32
"193","2018-05-01",27.23
"194","2018-05-02",27.32
"195","2018-05-03",27.41
"196","2018-05-04",27.389999
"197","2018-05-07",27.32
"198","2018-05-08",27.379999
"199","2018-05-09",27.280001
"200","2018-05-10",28.02
"201","2018-05-11",28.129999
"202","2018-05-14",27.99
"203","2018-05-15",28.110001
"204","2018-05-16",28.379999
"205","2018-05-17",28.23
"206","2018-05-18",28.27
"207","2018-05-21",28.68
"208","2018-05-22",28.85
"209","2018-05-23",28.83
"210","2018-05-24",29.41
"211","2018-05-25",29.33
"212","2018-05-29",29.594999
"213","2018-05-30",30.370001
"214","2018-05-31",30.389999
"215","2018-06-01",30.790001
"216","2018-06-04",31.049999
"217","2018-06-05",30.940001
"218","2018-06-06",31.120001
"219","2018-06-07",31.24
"220","2018-06-08",31.709999
"221","2018-06-11",31.950001
"222","2018-06-12",32.650002
"223","2018-06-13",32.439999
"224","2018-06-14",32.630001
"225","2018-06-15",33
"226","2018-06-18",33
"227","2018-06-19",32.98
"228","2018-06-20",33.040001
"229","2018-06-21",32.919998
"230","2018-06-22",33.080002
"231","2018-06-25",33.150002
"232","2018-06-26",32.900002
"233","2018-06-27",32.459999
"234","2018-06-28",32.490002
"235","2018-06-29",32.119999
"236","2018-07-02",32.740002
"237","2018-07-03",32.619999
"238","2018-07-05",32.880001
"239","2018-07-06",32.68
"240","2018-07-09",33
"241","2018-07-10",32.5
"242","2018-07-11",32.23
"243","2018-07-12",32.029999
"244","2018-07-13",31.889999
"245","2018-07-16",32.130001
"246","2018-07-17",32.169998
"247","2018-07-18",32.439999
"248","2018-07-19",32.419998
"249","2018-07-20",32.439999
"250","2018-07-23",32.529999
"251","2018-07-24",31.219999
"252","2018-07-25",30.84
"253","2018-07-26",31.469999
"254","2018-07-27",31.040001
"255","2018-07-30",30.889999
"256","2018-07-31",30.17
"257","2018-08-01",30.190001
"258","2018-08-02",30.6
"259","2018-08-03",29.91
"260","2018-08-06",29.889999
"261","2018-08-07",29.91
"262","2018-08-08",30.07
"263","2018-08-09",30.129999
"264","2018-08-10",29.57
"265","2018-08-13",29.620001
"266","2018-08-14",29.620001
"267","2018-08-15",29.379999
"268","2018-08-16",29.5
"269","2018-08-17",29.370001
"270","2018-08-20",28.969999
"271","2018-08-21",28.85
"272","2018-08-22",28.9
"273","2018-08-23",28.68
"274","2018-08-24",28.709999
"275","2018-08-27",28.57
"276","2018-08-28",28.290001
"277","2018-08-29",28.67
"278","2018-08-30",28.48
"279","2018-08-31",28.65
"280","2018-09-04",28.6
"281","2018-09-05",28.52
"282","2018-09-06",28.57
"283","2018-09-07",28.290001
"284","2018-09-10",28.52
"285","2018-09-11",29.200001
"286","2018-09-12",28.200001
"287","2018-09-13",28.33
"288","2018-09-14",28.65
"289","2018-09-17",29.76
"290","2018-09-18",28.49
"291","2018-09-19",28.66
"292","2018-09-20",28.690001
"293","2018-09-21",27.549999
"294","2018-09-24",26.65
"295","2018-09-25",26.1
"296","2018-09-26",25.690001
"297","2018-09-27",25.09
"298","2018-09-28",24.5
"299","2018-10-01",24.629999
"300","2018-10-02",24.120001
"301","2018-10-03",24.540001
"302","2018-10-04",25.049999
"303","2018-10-05",24.450001
"304","2018-10-08",24.530001
"305","2018-10-09",24.67
"306","2018-10-10",24.610001
"307","2018-10-11",24.02
"308","2018-10-12",23.299999
"309","2018-10-15",23.110001
"310","2018-10-16",23.35
"311","2018-10-17",23.27
"312","2018-10-18",23.02
"313","2018-10-19",23
"314","2018-10-22",22.48
"315","2018-10-23",21.200001
"316","2018-10-24",19.700001
"317","2018-10-25",20.26
"318","2018-10-26",20.620001
"319","2018-10-29",21.059999
"320","2018-10-30",21.299999
"321","2018-10-31",21.58
"322","2018-11-01",21.41
"323","2018-11-02",21.440001
"324","2018-11-05",21.6
"325","2018-11-06",21.610001
"326","2018-11-07",21.860001
"327","2018-11-08",21.91
"328","2018-11-09",21.870001
"329","2018-11-12",21.93
"330","2018-11-13",21.9
"331","2018-11-14",21.639999
"332","2018-11-15",21.969999
"333","2018-11-16",21.83
"334","2018-11-19",21.74
"335","2018-11-20",21.58
"336","2018-11-21",21.67
"337","2018-11-23",21.57
"338","2018-11-26",21.66
"339","2018-11-27",21.76
"340","2018-11-28",22.129999
"341","2018-11-29",22.34
"342","2018-11-30",21.73
"343","2018-12-03",21.93
"344","2018-12-04",20.530001
"345","2018-12-06",21.52
"346","2018-12-07",21.559999
"347","2018-12-10",20.790001
"348","2018-12-11",20.48
"349","2018-12-12",20.99
"350","2018-12-13",20.309999
"351","2018-12-14",19.870001
"352","2018-12-17",19.450001
"353","2018-12-18",19.129999
"354","2018-12-19",18.23
"355","2018-12-20",18.030001
"356","2018-12-21",17.41
"357","2018-12-24",17.120001
"358","2018-12-26",17.4
"359","2018-12-27",17.25
"360","2018-12-28",17.709999
"361","2018-12-31",17.57
"362","2019-01-02",18.08
"363","2019-01-03",18.030001
"364","2019-01-04",18.450001
"365","2019-01-07",18.450001
"366","2019-01-08",18.549999
"367","2019-01-09",18.4
"368","2019-01-10",18.01
"369","2019-01-11",18.110001
"370","2019-01-14",18.280001
"371","2019-01-15",18.08
"372","2019-01-16",18.41
"373","2019-01-17",18.209999
"374","2019-01-18",18.219999
"375","2019-01-22",17.940001
"376","2019-01-23",18.379999
"377","2019-01-24",18.190001
"378","2019-01-25",18.719999
"379","2019-01-28",18.799999
"380","2019-01-29",18.85
"381","2019-01-30",18.809999
"382","2019-01-31",18.65
"383","2019-02-01",19.18
"384","2019-02-04",19.290001
"385","2019-02-05",19.24
"386","2019-02-06",19.040001
"387","2019-02-07",19.48
"388","2019-02-08",19.440001
"389","2019-02-11",19.74
"390","2019-02-12",19.92
"391","2019-02-13",19.969999
"392","2019-02-14",19.889999
"393","2019-02-15",20.459999
"394","2019-02-19",21.780001
"395","2019-02-20",21.9
"396","2019-02-21",21.950001
"397","2019-02-22",22.01
"398","2019-02-25",22.5
"399","2019-02-26",22.5
"400","2019-02-27",22.200001
"401","2019-02-28",21.65
"402","2019-03-01",22.18
"403","2019-03-04",22.15
"404","2019-03-05",22.049999
"405","2019-03-06",21.5
"406","2019-03-07",20.709999
"407","2019-03-08",20.610001
"408","2019-03-11",20.77
"409","2019-03-12",20.940001
"410","2019-03-13",20.98
"411","2019-03-14",20.91
"412","2019-03-15",21.049999
"413","2019-03-18",21.42
"414","2019-03-19",19.860001
"415","2019-03-20",19.23
"416","2019-03-21",19.139999
"417","2019-03-22",18.059999
"418","2019-03-25",18.35
"419","2019-03-26",18.99
"420","2019-03-27",18.870001
"421","2019-03-28",18.98
"422","2019-03-29",18.799999
"423","2019-04-01",19.26
"424","2019-04-02",18.99
"425","2019-04-03",19
"426","2019-04-04",19.219999
"427","2019-04-05",19.08
"428","2019-04-08",19.08
"429","2019-04-09",18.57
"430","2019-04-10",18.485001
"431","2019-04-11",19.389999
"432","2019-04-12",19.5
"433","2019-04-15",19.110001
"434","2019-04-16",19.74
"435","2019-04-17",19.610001
"436","2019-04-18",19.540001
"437","2019-04-22",19.18
"438","2019-04-23",18.9
"439","2019-04-24",18.610001
"440","2019-04-25",18.360001
"441","2019-04-26",18.75
"442","2019-04-29",19.07
"443","2019-04-30",19.360001
"444","2019-05-01",19.75
"445","2019-05-02",19.879999
"446","2019-05-03",20.629999
"447","2019-05-06",19.860001
"448","2019-05-07",19.58
"449","2019-05-08",19.67
"450","2019-05-09",19.66
"451","2019-05-10",20.18
"452","2019-05-13",19.049999
"453","2019-05-14",19.389999
"454","2019-05-15",19.6
"455","2019-05-16",19.629999
"456","2019-05-17",19.290001
"457","2019-05-20",19.620001
"458","2019-05-21",19.84
"459","2019-05-22",19.6
"460","2019-05-23",19.059999
"461","2019-05-24",19.450001
"462","2019-05-28",18.940001
"463","2019-05-29",19.1
"464","2019-05-30",19.07
"465","2019-05-31",18.51
"466","2019-06-03",19.17
"467","2019-06-04",19.75
"468","2019-06-05",19.219999
"469","2019-06-06",18.67
"470","2019-06-07",19.08
"471","2019-06-10",19.309999
"472","2019-06-11",19.540001
"473","2019-06-12",19.4
"474","2019-06-13",19.190001
"475","2019-06-14",19.58
"476","2019-06-17",19.07
"477","2019-06-18",19.42
"478","2019-06-19",19.629999
"479","2019-06-20",19.59
"480","2019-06-21",19.219999
"481","2019-06-24",19.200001
"482","2019-06-25",19.709999
"483","2019-06-26",19.469999
"484","2019-06-27",19.879999
"485","2019-06-28",19.34
"486","2019-07-01",18.950001
"487","2019-07-02",19.18
"488","2019-07-03",19.35
"489","2019-07-05",19.5
"490","2019-07-08",19.52
"491","2019-07-09",19.48
"492","2019-07-10",19.290001
"493","2019-07-11",19.15
"494","2019-07-12",19.23
"495","2019-07-15",19.290001
"496","2019-07-16",19.41
"497","2019-07-17",19.16
"498","2019-07-18",19.4
"499","2019-07-19",19.389999
"500","2019-07-22",19.24
"501","2019-07-23",18.9
"502","2019-07-24",19.08
"503","2019-07-25",19
"504","2019-07-26",19.790001
"505","2019-07-29",19.85
"506","2019-07-30",20.040001
"507","2019-07-31",20.1
"508","2019-08-01",18.84
"509","2019-08-02",18.620001
"510","2019-08-05",18.16
"511","2019-08-06",18.27
"512","2019-08-07",17.940001
"513","2019-08-08",18.49
"514","2019-08-09",18.17
"515","2019-08-12",18.309999
"516","2019-08-13",18.629999
"517","2019-08-14",18.030001
"518","2019-08-15",18.08
"519","2019-08-16",18.48
"520","2019-08-19",18.73
"521","2019-08-20",18.5
"522","2019-08-21",18.379999
"523","2019-08-22",18.389999
"524","2019-08-23",17.83
"525","2019-08-26",18.389999
"526","2019-08-27",17.99
"527","2019-08-28",18.379999
"528","2019-08-29",18.48
"529","2019-08-30",18.43
"530","2019-09-03",18.209999
"531","2019-09-04",18.379999
"532","2019-09-05",18.9
"533","2019-09-06",18.5
"534","2019-09-09",19.48
"535","2019-09-10",19.91
"536","2019-09-11",20.08
"537","2019-09-12",20.02
"538","2019-09-13",20.139999
"539","2019-09-16",20.290001
"540","2019-09-17",20.26
"541","2019-09-18",20.280001
"542","2019-09-19",19.99
"543","2019-09-20",19.610001
"544","2019-09-23",19.995001
"545","2019-09-24",19.780001
"546","2019-09-25",20.02
"547","2019-09-26",19.709999
"548","2019-09-27",19.809999
"549","2019-09-30",19.690001
"550","2019-10-01",19.26
"551","2019-10-02",19.49
"552","2019-10-03",19.34
"553","2019-10-04",19.450001
"554","2019-10-07",19.459999
"555","2019-10-08",19.32
"556","2019-10-09",19.360001
"557","2019-10-10",19.32
"558","2019-10-11",19.58
"559","2019-10-14",19.469999
"560","2019-10-15",19.73
"561","2019-10-16",19.65
"562","2019-10-17",19.780001
"563","2019-10-18",19.870001
"564","2019-10-21",19.99
"565","2019-10-22",20.190001
"566","2019-10-23",21.1
"567","2019-10-24",20.620001
"568","2019-10-25",20.6
"569","2019-10-28",20.719999
"570","2019-10-29",20.610001
"571","2019-10-30",20.4
"572","2019-10-31",20.139999
"573","2019-11-01",20.32
"574","2019-11-04",20.639999
"575","2019-11-05",20.540001
"576","2019-11-06",20.49
"577","2019-11-07",20.65
"578","2019-11-08",20.75
"579","2019-11-11",20.59
"580","2019-11-12",20.35
"581","2019-11-13",20.254999
"582","2019-11-14",20.08
"583","2019-11-15",20.02
"584","2019-11-18",19.959999
"585","2019-11-19",20.200001
"586","2019-11-20",19.959999
"587","2019-11-21",19.889999
"588","2019-11-22",19.940001
"589","2019-11-25",20.195
"590","2019-11-26",20.110001
"591","2019-11-27",20.309999
"592","2019-11-29",20.02
"593","2019-12-02",20.09
"594","2019-12-03",20.01
"595","2019-12-04",20.1
"596","2019-12-05",20.280001
"597","2019-12-06",20.43
"598","2019-12-09",20.33
"599","2019-12-10",20.42
"600","2019-12-11",20.43
"601","2019-12-12",20.83
"602","2019-12-13",20.959999
"603","2019-12-16",21.02
"604","2019-12-17",21.139999
"605","2019-12-18",21.280001
"606","2019-12-19",21.379999
"607","2019-12-20",21.790001
"608","2019-12-23",21.5
"609","2019-12-24",21.450001
"610","2019-12-26",21.07
"611","2019-12-27",21.18
"612","2019-12-30",21.26
"613","2019-12-31",21.17
"614","2020-01-02",20.98
"615","2020-01-03",20.66
"616","2020-01-06",20.629999
"617","2020-01-07",20.629999
"618","2020-01-08",20.610001
"619","2020-01-09",20.42
"620","2020-01-10",20.51
"621","2020-01-13",20.860001
"622","2020-01-14",20.700001
"623","2020-01-15",20.66
"624","2020-01-16",20.84
"625","2020-01-17",20.709999
"626","2020-01-21",20.469999
"627","2020-01-22",20.549999
"628","2020-01-23",20.299999
"629","2020-01-24",20.1
"630","2020-01-27",19.98
"631","2020-01-28",20.25
"632","2020-01-29",19.77
"633","2020-01-30",20.110001
"634","2020-01-31",19.68
"635","2020-02-03",19.610001
"636","2020-02-04",19.809999
"637","2020-02-05",20.32
"638","2020-02-06",20.120001
"639","2020-02-07",19.91
"640","2020-02-10",19.98
"641","2020-02-11",20.02
"642","2020-02-12",20.07
"643","2020-02-13",20.290001
"644","2020-02-14",19.98
"645","2020-02-18",19.639999
"646","2020-02-19",19.709999
"647","2020-02-20",19.84
"648","2020-02-21",19.75
"649","2020-02-24",19.389999
"650","2020-02-25",18.48
"651","2020-02-26",18.34
"652","2020-02-27",17.219999
"653","2020-02-28",16.870001
"654","2020-03-02",17.389999
"655","2020-03-03",16.780001
"656","2020-03-04",17.57
"657","2020-03-05",16.9
"658","2020-03-06",15.69
"659","2020-03-09",13.69
"660","2020-03-10",14.1
"661","2020-03-11",13.45
"662","2020-03-12",12.63
"663","2020-03-13",14
"664","2020-03-16",12.39
"665","2020-03-17",13.96
"666","2020-03-18",12.42
"667","2020-03-19",13.25
"668","2020-03-20",12.43
"669","2020-03-23",12.18
"670","2020-03-24",12.91
"671","2020-03-25",13.47
"672","2020-03-26",15.01
"673","2020-03-27",13.83
"674","2020-03-30",14.19
"675","2020-03-31",13.72
"676","2020-04-01",12.75
"677","2020-04-02",12.92
"678","2020-04-03",12.63
"679","2020-04-06",13.45
"680","2020-04-07",13.22
"681","2020-04-08",13.56
"682","2020-04-09",14.75
"683","2020-04-13",13.85
"684","2020-04-14",13.58
"685","2020-04-15",12.5
"686","2020-04-16",12.49
"687","2020-04-17",13.44
"688","2020-04-20",13.18
"689","2020-04-21",12.18
"690","2020-04-22",11.94
"691","2020-04-23",11.68
"692","2020-04-24",11.67
"693","2020-04-27",12.29
"694","2020-04-28",12.89
"695","2020-04-29",14
"696","2020-04-30",12.92
"697","2020-05-01",12.9
"698","2020-05-04",12.51
"699","2020-05-05",12.2
"700","2020-05-06",12.02
"701","2020-05-07",12.31
"702","2020-05-08",12.97
"703","2020-05-11",12.15
"704","2020-05-12",11.53
"705","2020-05-13",11.25
"706","2020-05-14",11.3
"707","2020-05-15",11.46
"708","2020-05-18",12.45
"709","2020-05-19",11.69
"710","2020-05-20",12.5
"711","2020-05-21",12.32
"712","2020-05-22",12.5
"713","2020-05-26",12.91
"714","2020-05-27",13.97
"715","2020-05-28",13.08
"716","2020-05-29",12.83
"717","2020-06-01",12.4
"718","2020-06-02",12.54
"719","2020-06-03",13.19
"720","2020-06-04",13.53
"721","2020-06-05",14.17
"722","2020-06-08",14.68
"723","2020-06-09",14.63
"724","2020-06-10",14
"725","2020-06-11",12.88
"726","2020-06-12",13.08
"727","2020-06-15",13.22
"728","2020-06-16",13.37
"729","2020-06-17",13.04
"730","2020-06-18",13.05
"731","2020-06-19",13.18
"732","2020-06-22",13.26
"733","2020-06-23",13.28
"734","2020-06-24",13.04
"735","2020-06-25",13.37
"736","2020-06-26",13.04
"737","2020-06-29",13.48
"738","2020-06-30",13.65
"739","2020-07-01",13.12
"740","2020-07-02",13.09
"741","2020-07-06",13.24
"742","2020-07-07",12.83
"743","2020-07-08",12.92
"744","2020-07-09",12.42
"745","2020-07-10",12.97
"746","2020-07-13",12.96
"747","2020-07-14",12.9
"748","2020-07-15",13.33
"749","2020-07-16",13.39
"750","2020-07-17",13.07
"751","2020-07-20",12.94
"752","2020-07-21",13.4
"753","2020-07-22",13.21
"754","2020-07-23",13.29
"755","2020-07-24",13.08
"756","2020-07-27",12.86
"757","2020-07-28",12.93
"758","2020-07-29",13.19
"759","2020-07-30",13.07
"760","2020-07-31",12.8
"761","2020-08-03",12.68
"762","2020-08-04",12.66
"763","2020-08-05",12.86
"764","2020-08-06",12.81
"765","2020-08-07",13.28
"766","2020-08-10",13.52
"767","2020-08-11",13.51
"768","2020-08-12",13.59
"769","2020-08-13",13.26
"770","2020-08-14",13.32
"771","2020-08-17",13.09
"772","2020-08-18",12.86
"773","2020-08-19",13.04
"774","2020-08-20",13.15
"775","2020-08-21",12.9
"776","2020-08-24",13.06
"777","2020-08-25",13.11
"778","2020-08-26",12.87
"779","2020-08-27",12.84
"780","2020-08-28",13.06
"781","2020-08-31",12.97
"782","2020-09-01",12.92
"783","2020-09-02",12.97
"784","2020-09-03",12.86
"785","2020-09-04",12.96
"786","2020-09-08",12.6
"787","2020-09-09",12.35
"788","2020-09-10",12.3
"789","2020-09-11",12.21
"790","2020-09-14",12.52
"791","2020-09-15",12.2
"792","2020-09-16",12.33
"793","2020-09-17",12.41
"794","2020-09-18",12.21
"795","2020-09-21",11.23
"796","2020-09-22",11.01
"797","2020-09-23",10.78
"798","2020-09-24",10.96
"799","2020-09-25",11.03
"800","2020-09-28",11.43
"801","2020-09-29",11.41
"802","2020-09-30",11.34
"803","2020-10-01",11.16
"804","2020-10-02",11.66
"805","2020-10-05",11.92
"806","2020-10-06",11.86
"807","2020-10-07",12.33
"808","2020-10-08",12.67
"809","2020-10-09",12.38
"810","2020-10-12",12.69
"811","2020-10-13",12.06
"812","2020-10-14",11.9
"813","2020-10-15",12.29
"814","2020-10-16",12.29
"815","2020-10-19",12.1
"816","2020-10-20",12.21
"817","2020-10-21",12.2
"818","2020-10-22",12.42
"819","2020-10-23",12.66
"820","2020-10-26",12.75
"821","2020-10-27",12.49
"822","2020-10-28",12.5
"823","2020-10-29",12.34
"824","2020-10-30",12.77
"825","2020-11-02",13
"826","2020-11-03",13.7
"827","2020-11-04",13.12
"828","2020-11-05",13.61
"829","2020-11-06",13.25
"830","2020-11-09",14.78
"831","2020-11-10",15.4
"832","2020-11-11",15.02
"833","2020-11-12",14.71
"834","2020-11-13",14.93
"835","2020-11-16",15.45
"836","2020-11-17",15.39
"837","2020-11-18",15.12
"838","2020-11-19",15.22
"839","2020-11-20",15
"840","2020-11-23",15.11
"841","2020-11-24",15.9
"842","2020-11-25",15.62
"843","2020-11-27",15.64
