"","date","FOR"
"981","2011-11-02",13.83
"982","2011-11-03",14.37
"983","2011-11-04",14.31
"984","2011-11-07",14.61
"985","2011-11-08",15.02
"986","2011-11-09",14.47
"987","2011-11-10",14.49
"988","2011-11-11",15.31
"989","2011-11-14",15.22
"990","2011-11-15",15.26
"991","2011-11-16",14.59
"992","2011-11-17",14.43
"993","2011-11-18",14.69
"994","2011-11-21",14.55
"995","2011-11-22",14.46
"996","2011-11-23",13.66
"997","2011-11-25",13.35
"998","2011-11-28",14.27
"999","2011-11-29",14.23
"1000","2011-11-30",15.2
"1001","2011-12-01",15.26
"1002","2011-12-02",15.19
"1003","2011-12-05",15.6
"1004","2011-12-06",15.59
"1005","2011-12-07",15.72
"1006","2011-12-08",14.82
"1007","2011-12-09",15.41
"1008","2011-12-12",14.83
"1009","2011-12-13",14.43
"1010","2011-12-14",13.84
"1011","2011-12-15",14.3
"1012","2011-12-16",15.16
"1013","2011-12-19",14.32
"1014","2011-12-20",15.32
"1015","2011-12-21",15.62
"1016","2011-12-22",15.68
"1017","2011-12-23",15.46
"1018","2011-12-27",15.42
"1019","2011-12-28",14.75
"1020","2011-12-29",15.18
"1021","2011-12-30",15.13
"1022","2012-01-03",15.75
"1023","2012-01-04",15.62
"1024","2012-01-05",16.01
"1025","2012-01-06",15.05
"1026","2012-01-09",14.49
"1027","2012-01-10",14.95
"1028","2012-01-11",15.17
"1029","2012-01-12",15.29
"1030","2012-01-13",15.2
"1031","2012-01-17",14.94
"1032","2012-01-18",15.28
"1033","2012-01-19",15.8
"1034","2012-01-20",15.96
"1035","2012-01-23",16
"1036","2012-01-24",16.200001
"1037","2012-01-25",16.459999
"1038","2012-01-26",16.139999
"1039","2012-01-27",16.440001
"1040","2012-01-30",15.81
"1041","2012-01-31",15.92
"1042","2012-02-01",16.190001
"1043","2012-02-02",16.459999
"1044","2012-02-03",16.940001
"1045","2012-02-06",16.99
"1046","2012-02-07",16.9
"1047","2012-02-08",16.860001
"1048","2012-02-09",16.75
"1049","2012-02-10",16.290001
"1050","2012-02-13",16.59
"1051","2012-02-14",16.110001
"1052","2012-02-15",16.1
"1053","2012-02-16",16.68
"1054","2012-02-17",16.76
"1055","2012-02-21",16.66
"1056","2012-02-22",16.360001
"1057","2012-02-23",16.59
"1058","2012-02-24",16.530001
"1059","2012-02-27",16.459999
"1060","2012-02-28",16.469999
"1061","2012-02-29",15.69
"1062","2012-03-01",16
"1063","2012-03-02",15.35
"1064","2012-03-05",15.35
"1065","2012-03-06",14.88
"1066","2012-03-07",15.39
"1067","2012-03-08",15.68
"1068","2012-03-09",15.72
"1069","2012-03-12",15.42
"1070","2012-03-13",16.16
"1071","2012-03-14",16.030001
"1072","2012-03-15",16.43
"1073","2012-03-16",15.95
"1074","2012-03-19",16.02
"1075","2012-03-20",15.67
"1076","2012-03-21",15.66
"1077","2012-03-22",15.54
"1078","2012-03-23",15.5
"1079","2012-03-26",16.030001
"1080","2012-03-27",15.51
"1081","2012-03-28",15.34
"1082","2012-03-29",15.21
"1083","2012-03-30",15.39
"1084","2012-04-02",15.74
"1085","2012-04-03",15.41
"1086","2012-04-04",15.3
"1087","2012-04-05",15.22
"1088","2012-04-09",15.23
"1089","2012-04-10",15.01
"1090","2012-04-11",15.29
"1091","2012-04-12",15.9
"1092","2012-04-13",15.35
"1093","2012-04-16",15.32
"1094","2012-04-17",15.46
"1095","2012-04-18",15.17
"1096","2012-04-19",15
"1097","2012-04-20",15.2
"1098","2012-04-23",14.93
"1099","2012-04-24",14.85
"1100","2012-04-25",14.85
"1101","2012-04-26",14.8
"1102","2012-04-27",15.16
"1103","2012-04-30",15.38
"1104","2012-05-01",15.65
"1105","2012-05-02",15.91
"1106","2012-05-03",15.74
"1107","2012-05-04",15.4
"1108","2012-05-07",15.52
"1109","2012-05-08",15.72
"1110","2012-05-09",15.76
"1111","2012-05-10",15.75
"1112","2012-05-11",15.58
"1113","2012-05-14",15.2
"1114","2012-05-15",15.03
"1115","2012-05-16",14.59
"1116","2012-05-17",14.22
"1117","2012-05-18",14.11
"1118","2012-05-21",14.24
"1119","2012-05-22",14.06
"1120","2012-05-23",14.05
"1121","2012-05-24",13.89
"1122","2012-05-25",13.78
"1123","2012-05-29",13.86
"1124","2012-05-30",13.43
"1125","2012-05-31",13.49
"1126","2012-06-01",12.81
"1127","2012-06-04",12.47
"1128","2012-06-05",12.3
"1129","2012-06-06",12.43
"1130","2012-06-07",12.59
"1131","2012-06-08",12.96
"1132","2012-06-11",12.87
"1133","2012-06-12",13
"1134","2012-06-13",12.79
"1135","2012-06-14",13.25
"1136","2012-06-15",13.33
"1137","2012-06-18",13.11
"1138","2012-06-19",13.49
"1139","2012-06-20",13.35
"1140","2012-06-21",12.77
"1141","2012-06-22",12.7
"1142","2012-06-25",12.36
"1143","2012-06-26",12.56
"1144","2012-06-27",12.43
"1145","2012-06-28",12.28
"1146","2012-06-29",12.81
"1147","2012-07-02",12.5
"1148","2012-07-03",12.76
"1149","2012-07-05",13.18
"1150","2012-07-06",13.35
"1151","2012-07-09",13.19
"1152","2012-07-10",12.75
"1153","2012-07-11",12.61
"1154","2012-07-12",12.54
"1155","2012-07-13",12.7
"1156","2012-07-16",12.71
"1157","2012-07-17",12.7
"1158","2012-07-18",12.68
"1159","2012-07-19",12.59
"1160","2012-07-20",12.29
"1161","2012-07-23",12.07
"1162","2012-07-24",11.95
"1163","2012-07-25",11.88
"1164","2012-07-26",11.88
"1165","2012-07-27",11.71
"1166","2012-07-30",11.61
"1167","2012-07-31",11.38
"1168","2012-08-01",11.22
"1169","2012-08-02",11.46
"1170","2012-08-03",11.69
"1171","2012-08-06",11.74
"1172","2012-08-07",11.62
"1173","2012-08-08",12.09
"1174","2012-08-09",12.09
"1175","2012-08-10",12
"1176","2012-08-13",12.07
"1177","2012-08-14",12.1
"1178","2012-08-15",12.19
"1179","2012-08-16",12.39
"1180","2012-08-17",12.6
"1181","2012-08-20",13.49
"1182","2012-08-21",13.49
"1183","2012-08-22",13.82
"1184","2012-08-23",13.65
"1185","2012-08-24",14.19
"1186","2012-08-27",14.27
"1187","2012-08-28",14.22
"1188","2012-08-29",14.41
"1189","2012-08-30",14.26
"1190","2012-08-31",14.39
"1191","2012-09-04",14.85
"1192","2012-09-05",14.93
"1193","2012-09-06",15.51
"1194","2012-09-07",15.69
"1195","2012-09-10",15.74
"1196","2012-09-11",15.89
"1197","2012-09-12",16.84
"1198","2012-09-13",17.1
"1199","2012-09-14",18.049999
"1200","2012-09-17",17.23
"1201","2012-09-18",17.15
"1202","2012-09-19",17.379999
"1203","2012-09-20",17.23
"1204","2012-09-21",17.1
"1205","2012-09-24",17.030001
"1206","2012-09-25",16.629999
"1207","2012-09-26",16.700001
"1208","2012-09-27",17.049999
"1209","2012-09-28",16.66
"1210","2012-10-01",16.5
"1211","2012-10-02",17.32
"1212","2012-10-03",17.23
"1213","2012-10-04",17.26
"1214","2012-10-05",17.059999
"1215","2012-10-08",16.59
"1216","2012-10-09",16.219999
"1217","2012-10-10",16.57
"1218","2012-10-11",16.809999
"1219","2012-10-12",16.51
"1220","2012-10-15",16.6
"1221","2012-10-16",16.9
"1222","2012-10-17",17.09
"1223","2012-10-18",16.67
"1224","2012-10-19",16.200001
"1225","2012-10-22",16.09
"1226","2012-10-23",16.01
"1227","2012-10-24",16.01
"1228","2012-10-25",16.09
"1229","2012-10-26",16.35
"1230","2012-10-31",16.01
"1231","2012-11-01",16.52
"1232","2012-11-02",15.93
"1233","2012-11-05",15.96
"1234","2012-11-06",16.27
"1235","2012-11-07",15.6
"1236","2012-11-08",14.65
"1237","2012-11-09",14.57
"1238","2012-11-12",14.6
"1239","2012-11-13",14.59
"1240","2012-11-14",14.32
"1241","2012-11-15",14.01
"1242","2012-11-16",13.95
"1243","2012-11-19",14.22
"1244","2012-11-20",14.16
"1245","2012-11-21",14.64
"1246","2012-11-23",14.34
"1247","2012-11-26",14.54
"1248","2012-11-27",14.39
"1249","2012-11-28",14.36
"1250","2012-11-29",14.56
"1251","2012-11-30",14.78
"1252","2012-12-03",14.91
"1253","2012-12-04",15.05
"1254","2012-12-05",14.99
"1255","2012-12-06",15.21
"1256","2012-12-07",15.66
"1257","2012-12-10",15.7
"1258","2012-12-11",15.56
"1259","2012-12-12",15.61
"1260","2012-12-13",15.66
"1261","2012-12-14",15.77
"1262","2012-12-17",15.94
"1263","2012-12-18",16.75
"1264","2012-12-19",16.99
"1265","2012-12-20",16.709999
"1266","2012-12-21",17.08
"1267","2012-12-24",17.299999
"1268","2012-12-26",17
"1269","2012-12-27",17.120001
"1270","2012-12-28",16.969999
"1271","2012-12-31",17.33
"1272","2013-01-02",17.790001
"1273","2013-01-03",17.76
"1274","2013-01-04",18.219999
"1275","2013-01-07",18.290001
"1276","2013-01-08",18.01
"1277","2013-01-09",18.200001
"1278","2013-01-10",18.299999
"1279","2013-01-11",18.49
"1280","2013-01-14",18.5
"1281","2013-01-15",18.530001
"1282","2013-01-16",18.709999
"1283","2013-01-17",19
"1284","2013-01-18",18.68
"1285","2013-01-22",18.99
"1286","2013-01-23",18.610001
"1287","2013-01-24",18.879999
"1288","2013-01-25",19.9
"1289","2013-01-28",19.82
"1290","2013-01-29",19.9
"1291","2013-01-30",19.200001
"1292","2013-01-31",19.030001
"1293","2013-02-01",19.139999
"1294","2013-02-04",18.65
"1295","2013-02-05",18.780001
"1296","2013-02-06",18.73
"1297","2013-02-07",18.25
"1298","2013-02-08",18.43
"1299","2013-02-11",18.34
"1300","2013-02-12",18.700001
"1301","2013-02-13",18.700001
"1302","2013-02-14",19.4
"1303","2013-02-15",20
"1304","2013-02-19",19.860001
"1305","2013-02-20",17.809999
"1306","2013-02-21",16.99
"1307","2013-02-22",17.4
"1308","2013-02-25",17.18
"1309","2013-02-26",17.18
"1310","2013-02-27",17.33
"1311","2013-02-28",17.42
"1312","2013-03-01",17.559999
"1313","2013-03-04",19.379999
"1314","2013-03-05",20.83
"1315","2013-03-06",20.43
"1316","2013-03-07",20.77
"1317","2013-03-08",21.120001
"1318","2013-03-11",21.370001
"1319","2013-03-12",21.379999
"1320","2013-03-13",21.379999
"1321","2013-03-14",22.5
"1322","2013-03-15",22.33
"1323","2013-03-18",22.190001
"1324","2013-03-19",22.030001
"1325","2013-03-20",22.82
"1326","2013-03-21",22.549999
"1327","2013-03-22",22.209999
"1328","2013-03-25",21.870001
"1329","2013-03-26",22.450001
"1330","2013-03-27",22.24
"1331","2013-03-28",21.860001
"1332","2013-04-01",22.01
"1333","2013-04-02",21.58
"1334","2013-04-03",20.76
"1335","2013-04-04",20.969999
"1336","2013-04-05",21.219999
"1337","2013-04-08",21.9
"1338","2013-04-09",21.959999
"1339","2013-04-10",22.370001
"1340","2013-04-11",23.27
"1341","2013-04-12",22.959999
"1342","2013-04-15",21.1
"1343","2013-04-16",21.540001
"1344","2013-04-17",20.629999
"1345","2013-04-18",20.33
"1346","2013-04-19",20.950001
"1347","2013-04-22",20.709999
"1348","2013-04-23",21.16
"1349","2013-04-24",21.530001
"1350","2013-04-25",21.59
"1351","2013-04-26",21.559999
"1352","2013-04-29",21.620001
"1353","2013-04-30",21.540001
"1354","2013-05-01",20.99
"1355","2013-05-02",21.639999
"1356","2013-05-03",22.129999
"1357","2013-05-06",22.620001
"1358","2013-05-07",22.73
"1359","2013-05-08",24.08
"1360","2013-05-09",23.860001
"1361","2013-05-10",24.120001
"1362","2013-05-13",24.5
"1363","2013-05-14",24.68
"1364","2013-05-15",24.379999
"1365","2013-05-16",23.940001
"1366","2013-05-17",24
"1367","2013-05-20",23.870001
"1368","2013-05-21",23.52
"1369","2013-05-22",23.01
"1370","2013-05-23",23.190001
"1371","2013-05-24",23.299999
"1372","2013-05-28",23.620001
"1373","2013-05-29",22.940001
"1374","2013-05-30",23.379999
"1375","2013-05-31",23.07
"1376","2013-06-03",22.52
"1377","2013-06-04",22.35
"1378","2013-06-05",21.780001
"1379","2013-06-06",21.879999
"1380","2013-06-07",21.93
"1381","2013-06-10",22.08
"1382","2013-06-11",21.459999
"1383","2013-06-12",21.09
"1384","2013-06-13",21.75
"1385","2013-06-14",21.389999
"1386","2013-06-17",21.969999
"1387","2013-06-18",22.15
"1388","2013-06-19",21.18
"1389","2013-06-20",20.049999
"1390","2013-06-21",20.030001
"1391","2013-06-24",19.440001
"1392","2013-06-25",20.17
"1393","2013-06-26",19.92
"1394","2013-06-27",20.209999
"1395","2013-06-28",20.059999
"1396","2013-07-01",20.66
"1397","2013-07-02",20.85
"1398","2013-07-03",20.77
"1399","2013-07-05",20.389999
"1400","2013-07-08",20.65
"1401","2013-07-09",21.08
"1402","2013-07-10",21.43
"1403","2013-07-11",21.92
"1404","2013-07-12",22.059999
"1405","2013-07-15",21.950001
"1406","2013-07-16",21.91
"1407","2013-07-17",22.299999
"1408","2013-07-18",22.57
"1409","2013-07-19",22.24
"1410","2013-07-22",22.5
"1411","2013-07-23",22.52
"1412","2013-07-24",22.17
"1413","2013-07-25",21.84
"1414","2013-07-26",21.74
"1415","2013-07-29",21.530001
"1416","2013-07-30",21.290001
"1417","2013-07-31",21.610001
"1418","2013-08-01",21.9
"1419","2013-08-02",22.030001
"1420","2013-08-05",22
"1421","2013-08-06",21.66
"1422","2013-08-07",20.82
"1423","2013-08-08",20.59
"1424","2013-08-09",20.540001
"1425","2013-08-12",20.549999
"1426","2013-08-13",20.16
"1427","2013-08-14",20.23
"1428","2013-08-15",19.870001
"1429","2013-08-16",19.68
"1430","2013-08-19",19.51
"1431","2013-08-20",19.98
"1432","2013-08-21",19.85
"1433","2013-08-22",20.35
"1434","2013-08-23",20.290001
"1435","2013-08-26",20.73
"1436","2013-08-27",20.049999
"1437","2013-08-28",19.98
"1438","2013-08-29",20.549999
"1439","2013-08-30",19.959999
"1440","2013-09-03",20.459999
"1441","2013-09-04",20.08
"1442","2013-09-05",20.16
"1443","2013-09-06",20.120001
"1444","2013-09-09",21.049999
"1445","2013-09-10",21.16
"1446","2013-09-11",21.24
"1447","2013-09-12",21.1
"1448","2013-09-13",21.18
"1449","2013-09-16",21.48
"1450","2013-09-17",21.73
"1451","2013-09-18",22.040001
"1452","2013-09-19",21.98
"1453","2013-09-20",21.25
"1454","2013-09-23",20.98
"1455","2013-09-24",21.01
"1456","2013-09-25",21.91
"1457","2013-09-26",22.049999
"1458","2013-09-27",21.809999
"1459","2013-09-30",21.530001
"1460","2013-10-01",22.129999
"1461","2013-10-02",21.870001
"1462","2013-10-03",21.290001
"1463","2013-10-04",20.98
"1464","2013-10-07",21.120001
"1465","2013-10-08",20.91
"1466","2013-10-09",20.799999
"1467","2013-10-10",21.76
"1468","2013-10-11",22.32
"1469","2013-10-14",22.530001
"1470","2013-10-15",22.23
"1471","2013-10-16",22.25
"1472","2013-10-17",23.209999
"1473","2013-10-18",23.299999
"1474","2013-10-21",23.280001
"1475","2013-10-22",23.540001
"1476","2013-10-23",23.59
"1477","2013-10-24",23.469999
"1478","2013-10-25",23.17
"1479","2013-10-28",23.15
"1480","2013-10-29",23.18
"1481","2013-10-30",22.559999
"1482","2013-10-31",22.33
"1483","2013-11-01",21.6
"1484","2013-11-04",21.92
"1485","2013-11-05",21.93
"1486","2013-11-06",21.68
"1487","2013-11-07",20.540001
"1488","2013-11-08",20.67
"1489","2013-11-11",20.540001
"1490","2013-11-12",20.77
"1491","2013-11-13",20.85
"1492","2013-11-14",20.91
"1493","2013-11-15",20.98
"1494","2013-11-18",20.780001
"1495","2013-11-19",20.24
"1496","2013-11-20",20.09
"1497","2013-11-21",19.09
"1498","2013-11-22",19.629999
"1499","2013-11-25",19.120001
"1500","2013-11-26",19.280001
"1501","2013-11-27",19.23
"1502","2013-11-29",19.360001
"1503","2013-12-02",19.42
"1504","2013-12-03",18.84
"1505","2013-12-04",18.6
"1506","2013-12-05",18.799999
"1507","2013-12-06",18.950001
"1508","2013-12-09",18.76
"1509","2013-12-10",18.42
"1510","2013-12-11",18.709999
"1511","2013-12-12",19.27
"1512","2013-12-13",19
"1513","2013-12-16",19.370001
"1514","2013-12-17",19.209999
"1515","2013-12-18",19.440001
"1516","2013-12-19",20.360001
"1517","2013-12-20",20.780001
"1518","2013-12-23",20.950001
"1519","2013-12-24",20.9
"1520","2013-12-26",20.84
"1521","2013-12-27",20.959999
"1522","2013-12-30",21.360001
"1523","2013-12-31",21.27
"1524","2014-01-02",21.09
"1525","2014-01-03",21.1
"1526","2014-01-06",21.299999
"1527","2014-01-07",21.26
"1528","2014-01-08",20.85
"1529","2014-01-09",20.690001
"1530","2014-01-10",20.780001
"1531","2014-01-13",20.26
"1532","2014-01-14",20.700001
"1533","2014-01-15",20.91
"1534","2014-01-16",20.59
"1535","2014-01-17",20.299999
"1536","2014-01-21",20.450001
"1537","2014-01-22",21.059999
"1538","2014-01-23",20.950001
"1539","2014-01-24",20.58
"1540","2014-01-27",20.1
"1541","2014-01-28",20.469999
"1542","2014-01-29",20.26
"1543","2014-01-30",20.27
"1544","2014-01-31",20
"1545","2014-02-03",18.99
"1546","2014-02-04",19.049999
"1547","2014-02-05",18.67
"1548","2014-02-06",19.02
"1549","2014-02-07",19
"1550","2014-02-10",19.059999
"1551","2014-02-11",18.959999
"1552","2014-02-12",19.110001
"1553","2014-02-13",18.969999
"1554","2014-02-14",19.02
"1555","2014-02-18",19.08
"1556","2014-02-19",18.9
"1557","2014-02-20",18.950001
"1558","2014-02-21",18.959999
"1559","2014-02-24",19.02
"1560","2014-02-25",18.700001
"1561","2014-02-26",18.59
"1562","2014-02-27",18.809999
"1563","2014-02-28",18.860001
"1564","2014-03-03",18.639999
"1565","2014-03-04",19.379999
"1566","2014-03-05",19.440001
"1567","2014-03-06",19.530001
"1568","2014-03-07",19.620001
"1569","2014-03-10",19.52
"1570","2014-03-11",19.309999
"1571","2014-03-12",18.799999
"1572","2014-03-13",18.42
"1573","2014-03-14",18.629999
"1574","2014-03-17",18.77
"1575","2014-03-18",18.860001
"1576","2014-03-19",18.84
"1577","2014-03-20",18.690001
"1578","2014-03-21",18.92
"1579","2014-03-24",19.309999
"1580","2014-03-25",18.65
"1581","2014-03-26",17.799999
"1582","2014-03-27",17.709999
"1583","2014-03-28",17.67
"1584","2014-03-31",17.799999
"1585","2014-04-01",18.370001
"1586","2014-04-02",18.17
"1587","2014-04-03",17.969999
"1588","2014-04-04",17.77
"1589","2014-04-07",17.67
"1590","2014-04-08",17.65
"1591","2014-04-09",17.5
"1592","2014-04-10",17.09
"1593","2014-04-11",16.870001
"1594","2014-04-14",16.700001
"1595","2014-04-15",16.719999
"1596","2014-04-16",17.040001
"1597","2014-04-17",17.6
"1598","2014-04-21",17.629999
"1599","2014-04-22",18.1
"1600","2014-04-23",17.940001
"1601","2014-04-24",17.92
"1602","2014-04-25",17.4
"1603","2014-04-28",17.41
"1604","2014-04-29",17.559999
"1605","2014-04-30",17.049999
"1606","2014-05-01",17.27
"1607","2014-05-02",17.690001
"1608","2014-05-05",17.93
"1609","2014-05-06",17.32
"1610","2014-05-07",16.870001
"1611","2014-05-08",17.200001
"1612","2014-05-09",17.389999
"1613","2014-05-12",17.75
"1614","2014-05-13",17.5
"1615","2014-05-14",17.389999
"1616","2014-05-15",17.059999
"1617","2014-05-16",17.120001
"1618","2014-05-19",17.469999
"1619","2014-05-20",16.99
"1620","2014-05-21",17.16
"1621","2014-05-22",17.360001
"1622","2014-05-23",17.940001
"1623","2014-05-27",18
"1624","2014-05-28",17.620001
"1625","2014-05-29",17.4
"1626","2014-05-30",17.42
"1627","2014-06-02",17.1
"1628","2014-06-03",16.99
"1629","2014-06-04",16.98
"1630","2014-06-05",17.440001
"1631","2014-06-06",18.110001
"1632","2014-06-09",18.34
"1633","2014-06-10",18.25
"1634","2014-06-11",18.18
"1635","2014-06-12",18.139999
"1636","2014-06-13",18.16
"1637","2014-06-16",18.450001
"1638","2014-06-17",18.83
"1639","2014-06-18",18.83
"1640","2014-06-19",19.219999
"1641","2014-06-20",18.860001
"1642","2014-06-23",19.08
"1643","2014-06-24",19.02
"1644","2014-06-25",18.83
"1645","2014-06-26",18.73
"1646","2014-06-27",18.83
"1647","2014-06-30",19.09
"1648","2014-07-01",19.280001
"1649","2014-07-02",19.27
"1650","2014-07-03",19.280001
"1651","2014-07-07",18.67
"1652","2014-07-08",18.73
"1653","2014-07-09",19.15
"1654","2014-07-10",19.23
"1655","2014-07-11",19.059999
"1656","2014-07-14",19.24
"1657","2014-07-15",19.15
"1658","2014-07-16",19.139999
"1659","2014-07-17",18.950001
"1660","2014-07-18",19.129999
"1661","2014-07-21",19.040001
"1662","2014-07-22",19.530001
"1663","2014-07-23",19.559999
"1664","2014-07-24",19.42
"1665","2014-07-25",19.370001
"1666","2014-07-28",19.120001
"1667","2014-07-29",19.139999
"1668","2014-07-30",19.110001
"1669","2014-07-31",18.700001
"1670","2014-08-01",18.290001
"1671","2014-08-04",18.74
"1672","2014-08-05",18.700001
"1673","2014-08-06",19.98
"1674","2014-08-07",20.02
"1675","2014-08-08",20.01
"1676","2014-08-11",20.02
"1677","2014-08-12",20.030001
"1678","2014-08-13",19.82
"1679","2014-08-14",19.59
"1680","2014-08-15",19.65
"1681","2014-08-18",20.01
"1682","2014-08-19",19.98
"1683","2014-08-20",19.59
"1684","2014-08-21",19.379999
"1685","2014-08-22",19.57
"1686","2014-08-25",19.48
"1687","2014-08-26",20.08
"1688","2014-08-27",20.1
"1689","2014-08-28",19.84
"1690","2014-08-29",20
"1691","2014-09-02",20.09
"1692","2014-09-03",19.889999
"1693","2014-09-04",19.73
"1694","2014-09-05",19.66
"1695","2014-09-08",19.52
"1696","2014-09-09",19.209999
"1697","2014-09-10",18.809999
"1698","2014-09-11",18.91
"1699","2014-09-12",18.459999
"1700","2014-09-15",18.379999
"1701","2014-09-16",18.540001
"1702","2014-09-17",18.77
"1703","2014-09-18",18.879999
"1704","2014-09-19",18.309999
"1705","2014-09-22",18.120001
"1706","2014-09-23",17.74
"1707","2014-09-24",17.799999
"1708","2014-09-25",17.74
"1709","2014-09-26",17.9
"1710","2014-09-29",17.82
"1711","2014-09-30",17.719999
"1712","2014-10-01",17.43
"1713","2014-10-02",17.65
"1714","2014-10-03",17.58
"1715","2014-10-06",17.049999
"1716","2014-10-07",16.940001
"1717","2014-10-08",17.68
"1718","2014-10-09",16.959999
"1719","2014-10-10",16.360001
"1720","2014-10-13",16.219999
"1721","2014-10-14",16.17
"1722","2014-10-15",15.94
"1723","2014-10-16",15.82
"1724","2014-10-17",16.030001
"1725","2014-10-20",16.620001
"1726","2014-10-21",17.110001
"1727","2014-10-22",16.629999
"1728","2014-10-23",17.15
"1729","2014-10-24",17.120001
"1730","2014-10-27",17.01
"1731","2014-10-28",17.290001
"1732","2014-10-29",17.290001
"1733","2014-10-30",17.379999
"1734","2014-10-31",17.450001
"1735","2014-11-03",17.27
"1736","2014-11-04",16.690001
"1737","2014-11-05",17.190001
"1738","2014-11-06",16.780001
"1739","2014-11-07",17.15
"1740","2014-11-10",17.309999
"1741","2014-11-11",17.41
"1742","2014-11-12",17.450001
"1743","2014-11-13",17.4
"1744","2014-11-14",17.190001
"1745","2014-11-17",16.73
"1746","2014-11-18",16.98
"1747","2014-11-19",16.76
"1748","2014-11-20",17
"1749","2014-11-21",16.99
"1750","2014-11-24",16.9
"1751","2014-11-25",16.559999
"1752","2014-11-26",16.59
"1753","2014-11-28",16
"1754","2014-12-01",15.12
"1755","2014-12-02",14.89
"1756","2014-12-03",14.97
"1757","2014-12-04",14.99
"1758","2014-12-05",14.89
"1759","2014-12-08",15.44
"1760","2014-12-09",15.82
"1761","2014-12-10",15.51
"1762","2014-12-11",15.7
"1763","2014-12-12",14.9
"1764","2014-12-15",14.44
"1765","2014-12-16",14.42
"1766","2014-12-17",14.62
"1767","2014-12-18",15.13
"1768","2014-12-19",15.72
"1769","2014-12-22",15.42
"1770","2014-12-23",15.89
"1771","2014-12-24",15.5
"1772","2014-12-26",15.56
"1773","2014-12-29",15.77
"1774","2014-12-30",15.6
"1775","2014-12-31",15.4
"1776","2015-01-02",15.52
"1777","2015-01-05",15.31
"1778","2015-01-06",14.72
"1779","2015-01-07",14.79
"1780","2015-01-08",15.18
"1781","2015-01-09",15.09
"1782","2015-01-12",14.61
"1783","2015-01-13",14.48
"1784","2015-01-14",14.51
"1785","2015-01-15",14.08
"1786","2015-01-16",14.24
"1787","2015-01-20",14.22
"1788","2015-01-21",13.51
"1789","2015-01-22",13.79
"1790","2015-01-23",13.77
"1791","2015-01-26",13.79
"1792","2015-01-27",14.15
"1793","2015-01-28",13.95
"1794","2015-01-29",13.88
"1795","2015-01-30",13.27
"1796","2015-02-02",13.71
"1797","2015-02-03",14.1
"1798","2015-02-04",13.73
"1799","2015-02-05",14.03
"1800","2015-02-06",14.16
"1801","2015-02-09",14.35
"1802","2015-02-10",14.08
"1803","2015-02-11",14.1
"1804","2015-02-12",14.4
"1805","2015-02-13",14.86
"1806","2015-02-17",14.78
"1807","2015-02-18",14.5
"1808","2015-02-19",14.35
"1809","2015-02-20",14.41
"1810","2015-02-23",14.29
"1811","2015-02-24",14.5
"1812","2015-02-25",14.67
"1813","2015-02-26",14.55
"1814","2015-02-27",14.38
"1815","2015-03-02",14.53
"1816","2015-03-03",14.5
"1817","2015-03-04",14.42
"1818","2015-03-05",15.58
"1819","2015-03-06",15.62
"1820","2015-03-09",15.6
"1821","2015-03-10",15.16
"1822","2015-03-11",15.25
"1823","2015-03-12",15.54
"1824","2015-03-13",15.64
"1825","2015-03-16",15.91
"1826","2015-03-17",15.53
"1827","2015-03-18",15.77
"1828","2015-03-19",15.55
"1829","2015-03-20",15.76
"1830","2015-03-23",15.73
"1831","2015-03-24",15.89
"1832","2015-03-25",15.56
"1833","2015-03-26",15.47
"1834","2015-03-27",15.53
"1835","2015-03-30",15.89
"1836","2015-03-31",15.77
"1837","2015-04-01",15.78
"1838","2015-04-02",16.16
"1839","2015-04-06",16.18
"1840","2015-04-07",15.99
"1841","2015-04-08",15.92
"1842","2015-04-09",15.81
"1843","2015-04-10",15.95
"1844","2015-04-13",15.84
"1845","2015-04-14",15.94
"1846","2015-04-15",16.290001
"1847","2015-04-16",16
"1848","2015-04-17",16
"1849","2015-04-20",16.030001
"1850","2015-04-21",15.85
"1851","2015-04-22",15.88
"1852","2015-04-23",15.39
"1853","2015-04-24",15.3
"1854","2015-04-27",15.06
"1855","2015-04-28",15.14
"1856","2015-04-29",14.94
"1857","2015-04-30",14.76
"1858","2015-05-01",14.95
"1859","2015-05-04",14.83
"1860","2015-05-05",14.84
"1861","2015-05-06",14.08
"1862","2015-05-07",13.98
"1863","2015-05-08",14.1
"1864","2015-05-11",13.84
"1865","2015-05-12",13.66
"1866","2015-05-13",14.05
"1867","2015-05-14",14.53
"1868","2015-05-15",14.45
"1869","2015-05-18",14.16
"1870","2015-05-19",13.78
"1871","2015-05-20",13.83
"1872","2015-05-21",13.83
"1873","2015-05-22",13.72
"1874","2015-05-26",13.54
"1875","2015-05-27",13.48
"1876","2015-05-28",13.38
"1877","2015-05-29",13.35
"1878","2015-06-01",13.41
"1879","2015-06-02",13.44
"1880","2015-06-03",13.59
"1881","2015-06-04",13.24
"1882","2015-06-05",13.42
"1883","2015-06-08",13.34
"1884","2015-06-09",13.35
"1885","2015-06-10",13.65
"1886","2015-06-11",13.54
"1887","2015-06-12",13.53
"1888","2015-06-15",13.5
"1889","2015-06-16",13.45
"1890","2015-06-17",13.54
"1891","2015-06-18",13.65
"1892","2015-06-19",13.6
"1893","2015-06-22",14.05
"1894","2015-06-23",14.1
"1895","2015-06-24",13.82
"1896","2015-06-25",13.82
"1897","2015-06-26",13.95
"1898","2015-06-29",13.36
"1899","2015-06-30",13.16
