"","date","PNBK"
"348","2008-05-20",149.800003
"349","2008-05-21",149.800003
"350","2008-05-22",154.800003
"351","2008-05-23",147.5
"352","2008-05-27",145.699997
"353","2008-05-28",147.399994
"354","2008-05-29",147.399994
"355","2008-05-30",152.5
"356","2008-06-02",155
"357","2008-06-03",150.300003
"358","2008-06-04",148.600006
"359","2008-06-05",148.600006
"360","2008-06-06",148.600006
"361","2008-06-09",143.5
"362","2008-06-10",143.5
"363","2008-06-11",141.800003
"364","2008-06-12",149.199997
"365","2008-06-13",149.199997
"366","2008-06-16",145.100006
"367","2008-06-17",152.699997
"368","2008-06-18",152.699997
"369","2008-06-19",152.699997
"370","2008-06-20",152.699997
"371","2008-06-23",145
"372","2008-06-24",145
"373","2008-06-25",145
"374","2008-06-26",151.800003
"375","2008-06-27",151.5
"376","2008-06-30",152.5
"377","2008-07-01",146.600006
"378","2008-07-02",148
"379","2008-07-03",148
"380","2008-07-07",144
"381","2008-07-08",144
"382","2008-07-09",144
"383","2008-07-10",146.300003
"384","2008-07-11",146.300003
"385","2008-07-14",146
"386","2008-07-15",140.5
"387","2008-07-16",140
"388","2008-07-17",142.399994
"389","2008-07-18",146.699997
"390","2008-07-21",146.699997
"391","2008-07-22",154
"392","2008-07-23",142.600006
"393","2008-07-24",140.100006
"394","2008-07-25",140.100006
"395","2008-07-28",140.100006
"396","2008-07-29",140.100006
"397","2008-07-30",137.5
"398","2008-07-31",139.899994
"399","2008-08-01",139.800003
"400","2008-08-04",139.800003
"401","2008-08-05",139.800003
"402","2008-08-06",140.800003
"403","2008-08-07",140.699997
"404","2008-08-08",140.699997
"405","2008-08-11",138.100006
"406","2008-08-12",137.399994
"407","2008-08-13",137.5
"408","2008-08-14",137.5
"409","2008-08-15",135.5
"410","2008-08-18",138.100006
"411","2008-08-19",138.100006
"412","2008-08-20",138.100006
"413","2008-08-21",135.800003
"414","2008-08-22",135.800003
"415","2008-08-25",136.800003
"416","2008-08-26",136.800003
"417","2008-08-27",137.399994
"418","2008-08-28",137.5
"419","2008-08-29",137.5
"420","2008-09-02",135.5
"421","2008-09-03",135.5
"422","2008-09-04",133.100006
"423","2008-09-05",133
"424","2008-09-08",122.900002
"425","2008-09-09",125
"426","2008-09-10",125
"427","2008-09-11",129.899994
"428","2008-09-12",129.899994
"429","2008-09-15",129.899994
"430","2008-09-16",130.300003
"431","2008-09-17",132
"432","2008-09-18",130
"433","2008-09-19",139.899994
"434","2008-09-22",139.899994
"435","2008-09-23",139.899994
"436","2008-09-24",139.899994
"437","2008-09-25",135
"438","2008-09-26",135
"439","2008-09-29",119.900002
"440","2008-09-30",117.5
"441","2008-10-01",115.5
"442","2008-10-02",119.699997
"443","2008-10-03",119.699997
"444","2008-10-06",115.5
"445","2008-10-07",117.5
"446","2008-10-08",117
"447","2008-10-09",115.5
"448","2008-10-10",119.300003
"449","2008-10-13",119
"450","2008-10-14",119.900002
"451","2008-10-15",116.5
"452","2008-10-16",117.099998
"453","2008-10-17",117.099998
"454","2008-10-20",122.900002
"455","2008-10-21",121.900002
"456","2008-10-22",121.900002
"457","2008-10-23",121.900002
"458","2008-10-24",115.099998
"459","2008-10-27",112.5
"460","2008-10-28",115.5
"461","2008-10-29",115.5
"462","2008-10-30",117.5
"463","2008-10-31",117.099998
"464","2008-11-03",117.099998
"465","2008-11-04",117.099998
"466","2008-11-05",117.099998
"467","2008-11-06",117.5
"468","2008-11-07",107.099998
"469","2008-11-10",107.099998
"470","2008-11-11",107.099998
"471","2008-11-12",95.099998
"472","2008-11-13",113.699997
"473","2008-11-14",100.099998
"474","2008-11-17",100
"475","2008-11-18",87.599998
"476","2008-11-19",87.800003
"477","2008-11-20",87.5
"478","2008-11-21",89.099998
"479","2008-11-24",79.699997
"480","2008-11-25",88.599998
"481","2008-11-26",88.5
"482","2008-11-28",88.199997
"483","2008-12-01",87
"484","2008-12-02",85.5
"485","2008-12-03",85.900002
"486","2008-12-04",80
"487","2008-12-05",80
"488","2008-12-08",88.5
"489","2008-12-09",83.400002
"490","2008-12-10",80.400002
"491","2008-12-11",77.5
"492","2008-12-12",81.300003
"493","2008-12-15",81.300003
"494","2008-12-16",77.5
"495","2008-12-17",77.5
"496","2008-12-18",77.5
"497","2008-12-19",71.300003
"498","2008-12-22",71.300003
"499","2008-12-23",70.099998
"500","2008-12-24",70.400002
"501","2008-12-26",70.900002
"502","2008-12-29",70
"503","2008-12-30",68
"504","2008-12-31",68.5
"505","2009-01-02",75.400002
"506","2009-01-05",77.400002
"507","2009-01-06",77.400002
"508","2009-01-07",77.400002
"509","2009-01-08",77
"510","2009-01-09",77
"511","2009-01-12",70
"512","2009-01-13",70
"513","2009-01-14",75.800003
"514","2009-01-15",75.800003
"515","2009-01-16",75.800003
"516","2009-01-20",69.599998
"517","2009-01-21",76
"518","2009-01-22",76
"519","2009-01-23",72.199997
"520","2009-01-26",72.199997
"521","2009-01-27",70
"522","2009-01-28",70
"523","2009-01-29",70
"524","2009-01-30",69.800003
"525","2009-02-02",69.800003
"526","2009-02-03",68.400002
"527","2009-02-04",68.400002
"528","2009-02-05",68
"529","2009-02-06",68
"530","2009-02-09",68
"531","2009-02-10",69
"532","2009-02-11",69
"533","2009-02-12",65
"534","2009-02-13",59.5
"535","2009-02-17",48.5
"536","2009-02-18",48
"537","2009-02-19",45
"538","2009-02-20",40
"539","2009-02-23",41
"540","2009-02-24",40
"541","2009-02-25",39
"542","2009-02-26",40
"543","2009-02-27",40
"544","2009-03-02",35
"545","2009-03-03",40
"546","2009-03-04",43
"547","2009-03-05",38
"548","2009-03-06",39.799999
"549","2009-03-09",39.799999
"550","2009-03-10",40.5
"551","2009-03-11",40.5
"552","2009-03-12",36
"553","2009-03-13",35
"554","2009-03-16",38
"555","2009-03-17",39.5
"556","2009-03-18",43
"557","2009-03-19",37.599998
"558","2009-03-20",37.5
"559","2009-03-23",35
"560","2009-03-24",31.6
"561","2009-03-25",30.9
"562","2009-03-26",30.6
"563","2009-03-27",30.6
"564","2009-03-30",29.700001
"565","2009-03-31",29.799999
"566","2009-04-01",29.6
"567","2009-04-02",26.700001
"568","2009-04-03",33
"569","2009-04-06",29
"570","2009-04-07",30
"571","2009-04-08",29.9
"572","2009-04-09",30
"573","2009-04-13",31
"574","2009-04-14",28.6
"575","2009-04-15",30
"576","2009-04-16",30
"577","2009-04-17",34
"578","2009-04-20",31.799999
"579","2009-04-21",31
"580","2009-04-22",42.599998
"581","2009-04-23",47
"582","2009-04-24",44
"583","2009-04-27",44
"584","2009-04-28",36.799999
"585","2009-04-29",36.799999
"586","2009-04-30",39.400002
"587","2009-05-01",40
"588","2009-05-04",40.5
"589","2009-05-05",40.099998
"590","2009-05-06",38.900002
"591","2009-05-07",40.5
"592","2009-05-08",37.299999
"593","2009-05-11",37.299999
"594","2009-05-12",39
"595","2009-05-13",38.900002
"596","2009-05-14",36.799999
"597","2009-05-15",39.400002
"598","2009-05-18",37.5
"599","2009-05-19",37.5
"600","2009-05-20",37.5
"601","2009-05-21",36.799999
"602","2009-05-22",36.799999
"603","2009-05-26",36.799999
"604","2009-05-27",34.5
"605","2009-05-28",34.5
"606","2009-05-29",32
"607","2009-06-01",31.9
"608","2009-06-02",30.1
"609","2009-06-03",30.1
"610","2009-06-04",29
"611","2009-06-05",29.9
"612","2009-06-08",29.9
"613","2009-06-09",30
"614","2009-06-10",30
"615","2009-06-11",28.299999
"616","2009-06-12",28.9
"617","2009-06-15",28.9
"618","2009-06-16",28.9
"619","2009-06-17",29
"620","2009-06-18",26
"621","2009-06-19",30
"622","2009-06-22",30
"623","2009-06-23",30
"624","2009-06-24",30.1
"625","2009-06-25",30
"626","2009-06-26",30
"627","2009-06-29",29
"628","2009-06-30",28.5
"629","2009-07-01",27.799999
"630","2009-07-02",27.5
"631","2009-07-06",27.299999
"632","2009-07-07",29
"633","2009-07-08",29
"634","2009-07-09",29
"635","2009-07-10",26.1
"636","2009-07-13",26.1
"637","2009-07-14",27.4
"638","2009-07-15",27.5
"639","2009-07-16",28.9
"640","2009-07-17",28.799999
"641","2009-07-20",28.799999
"642","2009-07-21",28.200001
"643","2009-07-22",23.200001
"644","2009-07-23",27.5
"645","2009-07-24",25
"646","2009-07-27",27.5
"647","2009-07-28",29
"648","2009-07-29",28
"649","2009-07-30",27.5
"650","2009-07-31",30
"651","2009-08-03",29.1
"652","2009-08-04",29.5
"653","2009-08-05",29.9
"654","2009-08-06",30
"655","2009-08-07",29.5
"656","2009-08-10",27.5
"657","2009-08-11",31.4
"658","2009-08-12",27.5
"659","2009-08-13",26.5
"660","2009-08-14",26.5
"661","2009-08-17",26.5
"662","2009-08-18",26.5
"663","2009-08-19",26.5
"664","2009-08-20",26.5
"665","2009-08-21",26.5
"666","2009-08-24",26
"667","2009-08-25",21.5
"668","2009-08-26",32.900002
"669","2009-08-27",30.1
"670","2009-08-28",33.599998
"671","2009-08-31",30.200001
"672","2009-09-01",30
"673","2009-09-02",30
"674","2009-09-03",27.1
"675","2009-09-04",26.5
"676","2009-09-08",26
"677","2009-09-09",26.4
"678","2009-09-10",26.5
"679","2009-09-11",26.299999
"680","2009-09-14",26.5
"681","2009-09-15",26.200001
"682","2009-09-16",26
"683","2009-09-17",26.5
"684","2009-09-18",25
"685","2009-09-21",24.799999
"686","2009-09-22",24.700001
"687","2009-09-23",24
"688","2009-09-24",24
"689","2009-09-25",22
"690","2009-09-28",23.9
"691","2009-09-29",23.799999
"692","2009-09-30",21
"693","2009-10-01",20.9
"694","2009-10-02",20.9
"695","2009-10-05",21.6
"696","2009-10-06",21
"697","2009-10-07",20
"698","2009-10-08",20
"699","2009-10-09",19.5
"700","2009-10-12",19.200001
"701","2009-10-13",20.700001
"702","2009-10-14",20.9
"703","2009-10-15",21
"704","2009-10-16",21
"705","2009-10-19",20
"706","2009-10-20",18.299999
"707","2009-10-21",19.799999
"708","2009-10-22",20.5
"709","2009-10-23",21.200001
"710","2009-10-26",20
"711","2009-10-27",18.5
"712","2009-10-28",20
"713","2009-10-29",18.1
"714","2009-10-30",20
"715","2009-11-02",20
"716","2009-11-03",18
"717","2009-11-04",18.1
"718","2009-11-05",20
"719","2009-11-06",19.5
"720","2009-11-09",20
"721","2009-11-10",19.5
"722","2009-11-11",19.9
"723","2009-11-12",18.1
"724","2009-11-13",18.1
"725","2009-11-16",18.1
"726","2009-11-17",16.700001
"727","2009-11-18",18.4
"728","2009-11-19",18
"729","2009-11-20",18.200001
"730","2009-11-23",18.200001
"731","2009-11-24",17
"732","2009-11-25",17
"733","2009-11-27",17.5
"734","2009-11-30",19.299999
"735","2009-12-01",17.200001
"736","2009-12-02",17
"737","2009-12-03",17
"738","2009-12-04",18
"739","2009-12-07",18.299999
"740","2009-12-08",18.299999
"741","2009-12-09",18.299999
"742","2009-12-10",17.5
"743","2009-12-11",17
"744","2009-12-14",17
"745","2009-12-15",16.700001
"746","2009-12-16",16.4
"747","2009-12-17",16
"748","2009-12-18",15.4
"749","2009-12-21",15.5
"750","2009-12-22",15.3
"751","2009-12-23",15
"752","2009-12-24",14.9
"753","2009-12-28",15
"754","2009-12-29",15
"755","2009-12-30",15.2
"756","2009-12-31",15.5
"757","2010-01-04",16
"758","2010-01-05",17.1
"759","2010-01-06",17.1
"760","2010-01-07",17.700001
"761","2010-01-08",17
"762","2010-01-11",16.9
"763","2010-01-12",16.6
"764","2010-01-13",16.5
"765","2010-01-14",16.1
"766","2010-01-15",16.1
"767","2010-01-19",17
"768","2010-01-20",17
"769","2010-01-21",18.700001
"770","2010-01-22",18.799999
"771","2010-01-25",18.200001
"772","2010-01-26",17.299999
"773","2010-01-27",17.299999
"774","2010-01-28",17
"775","2010-01-29",17
"776","2010-02-01",16.9
"777","2010-02-02",16.1
"778","2010-02-03",16.1
"779","2010-02-04",16.1
"780","2010-02-05",17
"781","2010-02-08",18.799999
"782","2010-02-09",19
"783","2010-02-10",18
"784","2010-02-11",16.1
"785","2010-02-12",15.5
"786","2010-02-16",15
"787","2010-02-17",15.2
"788","2010-02-18",15
"789","2010-02-19",15
"790","2010-02-22",14.8
"791","2010-02-23",14.7
"792","2010-02-24",14.3
"793","2010-02-25",14.4
"794","2010-02-26",14.9
"795","2010-03-01",14.7
"796","2010-03-02",14.1
"797","2010-03-03",15.3
"798","2010-03-04",15.6
"799","2010-03-05",17
"800","2010-03-08",17
"801","2010-03-09",16
"802","2010-03-10",16
"803","2010-03-11",16
"804","2010-03-12",17.200001
"805","2010-03-15",16
"806","2010-03-16",15.7
"807","2010-03-17",16.4
"808","2010-03-18",17.5
"809","2010-03-19",18.200001
"810","2010-03-22",16.700001
"811","2010-03-23",16.5
"812","2010-03-24",16.5
"813","2010-03-25",18
"814","2010-03-26",18.5
"815","2010-03-29",17
"816","2010-03-30",16.6
"817","2010-03-31",16.6
"818","2010-04-01",16.6
"819","2010-04-05",16.700001
"820","2010-04-06",16.700001
"821","2010-04-07",17.299999
"822","2010-04-08",17.6
"823","2010-04-09",18.299999
"824","2010-04-12",18.700001
"825","2010-04-13",19
"826","2010-04-14",19.200001
"827","2010-04-15",18.299999
"828","2010-04-16",19.799999
"829","2010-04-19",18.1
"830","2010-04-20",18.9
"831","2010-04-21",20.9
"832","2010-04-22",26.799999
"833","2010-04-23",23.9
"834","2010-04-26",25.799999
"835","2010-04-27",24
"836","2010-04-28",23.200001
"837","2010-04-29",20.4
"838","2010-04-30",22.5
"839","2010-05-03",22.9
"840","2010-05-04",20.9
"841","2010-05-05",20.4
"842","2010-05-06",18
"843","2010-05-07",16.799999
"844","2010-05-10",17.200001
"845","2010-05-11",18.5
"846","2010-05-12",18.700001
"847","2010-05-13",18.5
"848","2010-05-14",19
"849","2010-05-17",19.9
"850","2010-05-18",19
"851","2010-05-19",18.200001
"852","2010-05-20",18
"853","2010-05-21",18
"854","2010-05-24",17.5
"855","2010-05-25",17
"856","2010-05-26",17.1
"857","2010-05-27",17
"858","2010-05-28",16.799999
"859","2010-06-01",17
"860","2010-06-02",17.799999
"861","2010-06-03",16.5
"862","2010-06-04",16.799999
"863","2010-06-07",16
"864","2010-06-08",15.8
"865","2010-06-09",15.3
"866","2010-06-10",15.3
"867","2010-06-11",16.5
"868","2010-06-14",16.299999
"869","2010-06-15",16.6
"870","2010-06-16",16.5
"871","2010-06-17",16.5
"872","2010-06-18",18.200001
"873","2010-06-21",16.5
"874","2010-06-22",16.9
"875","2010-06-23",15.7
"876","2010-06-24",15.7
"877","2010-06-25",15.7
"878","2010-06-28",16.9
"879","2010-06-29",17.799999
"880","2010-06-30",16.700001
"881","2010-07-01",17.299999
"882","2010-07-02",16.4
"883","2010-07-06",16.4
"884","2010-07-07",17.5
"885","2010-07-08",18
"886","2010-07-09",18.799999
"887","2010-07-12",19
"888","2010-07-13",18.6
"889","2010-07-14",17.9
"890","2010-07-15",17.9
"891","2010-07-16",17.9
"892","2010-07-19",17.9
"893","2010-07-20",17.5
"894","2010-07-21",17.700001
"895","2010-07-22",17.5
"896","2010-07-23",17.299999
"897","2010-07-26",17.4
"898","2010-07-27",18.200001
"899","2010-07-28",17.6
"900","2010-07-29",18
"901","2010-07-30",17.5
"902","2010-08-02",17.6
"903","2010-08-03",19.5
"904","2010-08-04",18.700001
"905","2010-08-05",19.1
"906","2010-08-06",19.6
"907","2010-08-09",20
"908","2010-08-10",20
"909","2010-08-11",24.4
"910","2010-08-12",23.799999
"911","2010-08-13",23.6
"912","2010-08-16",22.5
"913","2010-08-17",23.799999
"914","2010-08-18",23.799999
"915","2010-08-19",23
"916","2010-08-20",23.700001
"917","2010-08-23",22.799999
"918","2010-08-24",22.799999
"919","2010-08-25",21.5
"920","2010-08-26",19.9
"921","2010-08-27",18.5
"922","2010-08-30",18.200001
"923","2010-08-31",18.9
"924","2010-09-01",20
"925","2010-09-02",20
"926","2010-09-03",21.9
"927","2010-09-07",21.9
"928","2010-09-08",20.200001
"929","2010-09-09",19.700001
"930","2010-09-10",19.799999
"931","2010-09-13",20.9
"932","2010-09-14",20.4
"933","2010-09-15",20.4
"934","2010-09-16",20.5
"935","2010-09-17",20.5
"936","2010-09-20",20.5
"937","2010-09-21",19
"938","2010-09-22",19
"939","2010-09-23",19
"940","2010-09-24",20
"941","2010-09-27",20
"942","2010-09-28",20
"943","2010-09-29",19
"944","2010-09-30",19.700001
"945","2010-10-01",19.5
"946","2010-10-04",18.700001
"947","2010-10-05",20
"948","2010-10-06",20
"949","2010-10-07",20
"950","2010-10-08",20
"951","2010-10-11",20
"952","2010-10-12",20
"953","2010-10-13",19.700001
"954","2010-10-14",20
"955","2010-10-15",20
"956","2010-10-18",19
"957","2010-10-19",19
"958","2010-10-20",19.9
"959","2010-10-21",20
"960","2010-10-22",20
"961","2010-10-25",20
"962","2010-10-26",19.9
"963","2010-10-27",20.5
"964","2010-10-28",21
"965","2010-10-29",21
"966","2010-11-01",21
"967","2010-11-02",21
"968","2010-11-03",21
"969","2010-11-04",21
"970","2010-11-05",23.4
"971","2010-11-08",23.200001
"972","2010-11-09",21.799999
"973","2010-11-10",22.299999
"974","2010-11-11",21.200001
"975","2010-11-12",21.200001
"976","2010-11-15",22
"977","2010-11-16",21.5
"978","2010-11-17",21
"979","2010-11-18",22
"980","2010-11-19",21.1
"981","2010-11-22",21.4
"982","2010-11-23",21
"983","2010-11-24",21.799999
"984","2010-11-26",21.5
"985","2010-11-29",20.5
"986","2010-11-30",21.5
"987","2010-12-01",20.9
"988","2010-12-02",21
"989","2010-12-03",19.9
"990","2010-12-06",20.299999
"991","2010-12-07",20.5
"992","2010-12-08",21
"993","2010-12-09",20.5
"994","2010-12-10",20.9
"995","2010-12-13",21.299999
"996","2010-12-14",22.4
"997","2010-12-15",22.799999
"998","2010-12-16",23
"999","2010-12-17",20.1
"1000","2010-12-20",19.5
"1001","2010-12-21",19.1
"1002","2010-12-22",20
"1003","2010-12-23",19
"1004","2010-12-27",19.5
"1005","2010-12-28",19
"1006","2010-12-29",20.9
"1007","2010-12-30",20.9
"1008","2010-12-31",21
"1009","2011-01-03",21.6
"1010","2011-01-04",22
"1011","2011-01-05",23.1
"1012","2011-01-06",23
"1013","2011-01-07",23
"1014","2011-01-10",23.1
"1015","2011-01-11",24
"1016","2011-01-12",25
