"","date","FR"
"134","2007-07-16",40.48
"135","2007-07-17",40.689999
"136","2007-07-18",40.650002
"137","2007-07-19",41.25
"138","2007-07-20",40.279999
"139","2007-07-23",39.869999
"140","2007-07-24",39.450001
"141","2007-07-25",40.099998
"142","2007-07-26",39.98
"143","2007-07-27",38.950001
"144","2007-07-30",38.700001
"145","2007-07-31",38.709999
"146","2007-08-01",38.889999
"147","2007-08-02",39.790001
"148","2007-08-03",38.799999
"149","2007-08-06",38.299999
"150","2007-08-07",39.259998
"151","2007-08-08",40.630001
"152","2007-08-09",40.43
"153","2007-08-10",39.720001
"154","2007-08-13",39.790001
"155","2007-08-14",39.169998
"156","2007-08-15",37.630001
"157","2007-08-16",39.099998
"158","2007-08-17",40.5
"159","2007-08-20",40.599998
"160","2007-08-21",41.279999
"161","2007-08-22",40.950001
"162","2007-08-23",39.970001
"163","2007-08-24",39.540001
"164","2007-08-27",39.799999
"165","2007-08-28",38.959999
"166","2007-08-29",40.540001
"167","2007-08-30",40.439999
"168","2007-08-31",40.779999
"169","2007-09-04",40.66
"170","2007-09-05",39.869999
"171","2007-09-06",40.209999
"172","2007-09-07",38.849998
"173","2007-09-10",37.799999
"174","2007-09-11",38.220001
"175","2007-09-12",38.540001
"176","2007-09-13",38.73
"177","2007-09-14",39.080002
"178","2007-09-17",38.700001
"179","2007-09-18",40
"180","2007-09-19",40.189999
"181","2007-09-20",39.880001
"182","2007-09-21",40.119999
"183","2007-09-24",40.259998
"184","2007-09-25",40.099998
"185","2007-09-26",39.830002
"186","2007-09-27",39.799999
"187","2007-09-28",38.869999
"188","2007-10-01",39.970001
"189","2007-10-02",40.830002
"190","2007-10-03",40.950001
"191","2007-10-04",41.470001
"192","2007-10-05",42.709999
"193","2007-10-08",42.16
"194","2007-10-09",41.91
"195","2007-10-10",41.740002
"196","2007-10-11",41.380001
"197","2007-10-12",40.43
"198","2007-10-15",39.619999
"199","2007-10-16",39.009998
"200","2007-10-17",39.91
"201","2007-10-18",40.48
"202","2007-10-19",39.25
"203","2007-10-22",39.48
"204","2007-10-23",39.889999
"205","2007-10-24",39.450001
"206","2007-10-25",40.119999
"207","2007-10-26",40.580002
"208","2007-10-29",40.110001
"209","2007-10-30",40.119999
"210","2007-10-31",40.75
"211","2007-11-01",38.5
"212","2007-11-02",37.950001
"213","2007-11-05",37.830002
"214","2007-11-06",38.23
"215","2007-11-07",36.98
"216","2007-11-08",36.830002
"217","2007-11-09",36.919998
"218","2007-11-12",37.25
"219","2007-11-13",38.84
"220","2007-11-14",38.93
"221","2007-11-15",39.029999
"222","2007-11-16",38.830002
"223","2007-11-19",38.139999
"224","2007-11-20",37.310001
"225","2007-11-21",37.25
"226","2007-11-23",38.299999
"227","2007-11-26",36.41
"228","2007-11-27",36.369999
"229","2007-11-28",37.439999
"230","2007-11-29",36.560001
"231","2007-11-30",36.52
"232","2007-12-03",36.810001
"233","2007-12-04",36.400002
"234","2007-12-05",37.490002
"235","2007-12-06",39.09
"236","2007-12-07",39.580002
"237","2007-12-10",40.049999
"238","2007-12-11",38.119999
"239","2007-12-12",38.439999
"240","2007-12-13",37.889999
"241","2007-12-14",36.09
"242","2007-12-17",35.02
"243","2007-12-18",34.889999
"244","2007-12-19",35.07
"245","2007-12-20",35.490002
"246","2007-12-21",36.27
"247","2007-12-24",36.93
"248","2007-12-26",36.599998
"249","2007-12-27",35.299999
"250","2007-12-28",35.07
"251","2007-12-31",34.599998
"252","2008-01-02",33.43
"253","2008-01-03",31.68
"254","2008-01-04",30.74
"255","2008-01-07",31.27
"256","2008-01-08",30.92
"257","2008-01-09",31.190001
"258","2008-01-10",31.469999
"259","2008-01-11",31.5
"260","2008-01-14",32.240002
"261","2008-01-15",31.610001
"262","2008-01-16",32.450001
"263","2008-01-17",31.67
"264","2008-01-18",31.1
"265","2008-01-22",32.470001
"266","2008-01-23",35.200001
"267","2008-01-24",34.450001
"268","2008-01-25",34.540001
"269","2008-01-28",36.259998
"270","2008-01-29",36.540001
"271","2008-01-30",35.470001
"272","2008-01-31",34.84
"273","2008-02-01",35.610001
"274","2008-02-04",34.619999
"275","2008-02-05",33.25
"276","2008-02-06",32.189999
"277","2008-02-07",32.91
"278","2008-02-08",32.029999
"279","2008-02-11",31.280001
"280","2008-02-12",32.040001
"281","2008-02-13",32.389999
"282","2008-02-14",31.379999
"283","2008-02-15",31.4
"284","2008-02-19",31.15
"285","2008-02-20",31.450001
"286","2008-02-21",31.59
"287","2008-02-22",31.700001
"288","2008-02-25",32
"289","2008-02-26",32.16
"290","2008-02-27",31.26
"291","2008-02-28",31.15
"292","2008-02-29",30.379999
"293","2008-03-03",30.309999
"294","2008-03-04",30.01
"295","2008-03-05",29.85
"296","2008-03-06",28.85
"297","2008-03-07",29.85
"298","2008-03-10",28.83
"299","2008-03-11",30.17
"300","2008-03-12",29.98
"301","2008-03-13",31.01
"302","2008-03-14",30.440001
"303","2008-03-17",30.620001
"304","2008-03-18",32.049999
"305","2008-03-19",31.209999
"306","2008-03-20",32.43
"307","2008-03-24",32.740002
"308","2008-03-25",31.940001
"309","2008-03-26",31.92
"310","2008-03-27",31.26
"311","2008-03-28",30.709999
"312","2008-03-31",30.889999
"313","2008-04-01",32.43
"314","2008-04-02",32.220001
"315","2008-04-03",32.68
"316","2008-04-04",31.93
"317","2008-04-07",31.610001
"318","2008-04-08",31.389999
"319","2008-04-09",30.24
"320","2008-04-10",30.9
"321","2008-04-11",30.08
"322","2008-04-14",29.860001
"323","2008-04-15",30.360001
"324","2008-04-16",31.65
"325","2008-04-17",31.540001
"326","2008-04-18",31.370001
"327","2008-04-21",30.809999
"328","2008-04-22",30.709999
"329","2008-04-23",30.91
"330","2008-04-24",32.18
"331","2008-04-25",31.969999
"332","2008-04-28",31.51
"333","2008-04-29",30.870001
"334","2008-04-30",30.209999
"335","2008-05-01",30.92
"336","2008-05-02",30.41
"337","2008-05-05",31.139999
"338","2008-05-06",31.129999
"339","2008-05-07",30.15
"340","2008-05-08",30.32
"341","2008-05-09",30.17
"342","2008-05-12",31
"343","2008-05-13",31.049999
"344","2008-05-14",31.6
"345","2008-05-15",32
"346","2008-05-16",32.419998
"347","2008-05-19",32.43
"348","2008-05-20",31.969999
"349","2008-05-21",31.370001
"350","2008-05-22",31.290001
"351","2008-05-23",31.01
"352","2008-05-27",31.790001
"353","2008-05-28",31.969999
"354","2008-05-29",31.959999
"355","2008-05-30",31.33
"356","2008-06-02",31.27
"357","2008-06-03",30.98
"358","2008-06-04",30.65
"359","2008-06-05",31.889999
"360","2008-06-06",30.76
"361","2008-06-09",30.01
"362","2008-06-10",29.93
"363","2008-06-11",29.17
"364","2008-06-12",29.620001
"365","2008-06-13",30.049999
"366","2008-06-16",30.200001
"367","2008-06-17",29.370001
"368","2008-06-18",29.280001
"369","2008-06-19",30.15
"370","2008-06-20",29.780001
"371","2008-06-23",29.25
"372","2008-06-24",30.120001
"373","2008-06-25",30.139999
"374","2008-06-26",28.389999
"375","2008-06-27",27.73
"376","2008-06-30",27.469999
"377","2008-07-01",27.559999
"378","2008-07-02",26.799999
"379","2008-07-03",26.4
"380","2008-07-07",25.639999
"381","2008-07-08",28.540001
"382","2008-07-09",25.639999
"383","2008-07-10",26.5
"384","2008-07-11",26.620001
"385","2008-07-14",25.35
"386","2008-07-15",25.309999
"387","2008-07-16",26.42
"388","2008-07-17",26.620001
"389","2008-07-18",26.52
"390","2008-07-21",27.26
"391","2008-07-22",28.67
"392","2008-07-23",29.440001
"393","2008-07-24",26.9
"394","2008-07-25",26.02
"395","2008-07-28",24.959999
"396","2008-07-29",26.52
"397","2008-07-30",25.6
"398","2008-07-31",24.790001
"399","2008-08-01",24.040001
"400","2008-08-04",23.040001
"401","2008-08-05",24
"402","2008-08-06",23.219999
"403","2008-08-07",21.940001
"404","2008-08-08",22.799999
"405","2008-08-11",24.1
"406","2008-08-12",24.08
"407","2008-08-13",23.870001
"408","2008-08-14",24.66
"409","2008-08-15",24.780001
"410","2008-08-18",24.870001
"411","2008-08-19",24.059999
"412","2008-08-20",23.66
"413","2008-08-21",22.66
"414","2008-08-22",23.030001
"415","2008-08-25",22.42
"416","2008-08-26",22.67
"417","2008-08-27",23.42
"418","2008-08-28",24.049999
"419","2008-08-29",23.59
"420","2008-09-02",23.01
"421","2008-09-03",23.459999
"422","2008-09-04",23.440001
"423","2008-09-05",24.43
"424","2008-09-08",25.24
"425","2008-09-09",24.290001
"426","2008-09-10",24.790001
"427","2008-09-11",24.9
"428","2008-09-12",25.49
"429","2008-09-15",24.67
"430","2008-09-16",26.6
"431","2008-09-17",26.809999
"432","2008-09-18",31
"433","2008-09-19",32.130001
"434","2008-09-22",29.389999
"435","2008-09-23",29.07
"436","2008-09-24",29.01
"437","2008-09-25",29.360001
"438","2008-09-26",29.200001
"439","2008-09-29",27.77
"440","2008-09-30",28.68
"441","2008-10-01",28.389999
"442","2008-10-02",27.530001
"443","2008-10-03",20.15
"444","2008-10-06",18
"445","2008-10-07",18.049999
"446","2008-10-08",16.57
"447","2008-10-09",15.02
"448","2008-10-10",16.25
"449","2008-10-13",17.049999
"450","2008-10-14",15.39
"451","2008-10-15",12.86
"452","2008-10-16",12.88
"453","2008-10-17",12.75
"454","2008-10-20",12.62
"455","2008-10-21",11.46
"456","2008-10-22",10.17
"457","2008-10-23",7.94
"458","2008-10-24",6.85
"459","2008-10-27",5.92
"460","2008-10-28",6.1
"461","2008-10-29",6.31
"462","2008-10-30",9.54
"463","2008-10-31",10.34
"464","2008-11-03",10.08
"465","2008-11-04",10.66
"466","2008-11-05",9.04
"467","2008-11-06",8.64
"468","2008-11-07",9.04
"469","2008-11-10",7.53
"470","2008-11-11",7.19
"471","2008-11-12",6.22
"472","2008-11-13",8.62
"473","2008-11-14",7.03
"474","2008-11-17",6.46
"475","2008-11-18",6.45
"476","2008-11-19",5.1
"477","2008-11-20",5.75
"478","2008-11-21",6.52
"479","2008-11-24",7.96
"480","2008-11-25",7.56
"481","2008-11-26",7.99
"482","2008-11-28",8.65
"483","2008-12-01",5.89
"484","2008-12-02",7.21
"485","2008-12-03",7.1
"486","2008-12-04",6.49
"487","2008-12-05",7.84
"488","2008-12-08",8.26
"489","2008-12-09",7.7
"490","2008-12-10",8.38
"491","2008-12-11",6.76
"492","2008-12-12",7.86
"493","2008-12-15",6.89
"494","2008-12-16",7.68
"495","2008-12-17",7.84
"496","2008-12-18",7.25
"497","2008-12-19",7.86
"498","2008-12-22",7.51
"499","2008-12-23",7.56
"500","2008-12-24",7.66
"501","2008-12-26",7.62
"502","2008-12-29",6.94
"503","2008-12-30",7.11
"504","2008-12-31",7.55
"505","2009-01-02",6.96
"506","2009-01-05",6.97
"507","2009-01-06",7.4
"508","2009-01-07",7.08
"509","2009-01-08",7.31
"510","2009-01-09",7.03
"511","2009-01-12",7.42
"512","2009-01-13",7.41
"513","2009-01-14",6.68
"514","2009-01-15",6.4
"515","2009-01-16",6.73
"516","2009-01-20",5.57
"517","2009-01-21",6.22
"518","2009-01-22",5.9
"519","2009-01-23",6.3
"520","2009-01-26",6.2
"521","2009-01-27",6.09
"522","2009-01-28",6.5
"523","2009-01-29",5.82
"524","2009-01-30",5.44
"525","2009-02-02",5.34
"526","2009-02-03",5.38
"527","2009-02-04",4.99
"528","2009-02-05",4.67
"529","2009-02-06",5.2
"530","2009-02-09",5.14
"531","2009-02-10",4.53
"532","2009-02-11",4.37
"533","2009-02-12",4.04
"534","2009-02-13",3.62
"535","2009-02-17",3.28
"536","2009-02-18",3.4
"537","2009-02-19",3.15
"538","2009-02-20",3.21
"539","2009-02-23",2.75
"540","2009-02-24",3.01
"541","2009-02-25",2.84
"542","2009-02-26",2.52
"543","2009-02-27",2.21
"544","2009-03-02",2.1
"545","2009-03-03",1.91
"546","2009-03-04",2.09
"547","2009-03-05",2.03
"548","2009-03-06",2.51
"549","2009-03-09",2.3
"550","2009-03-10",2.98
"551","2009-03-11",2.68
"552","2009-03-12",3.11
"553","2009-03-13",3.04
"554","2009-03-16",2.63
"555","2009-03-17",2.91
"556","2009-03-18",3.04
"557","2009-03-19",2.76
"558","2009-03-20",2.45
"559","2009-03-23",2.93
"560","2009-03-24",2.5
"561","2009-03-25",2.4
"562","2009-03-26",2.67
"563","2009-03-27",2.35
"564","2009-03-30",2.15
"565","2009-03-31",2.45
"566","2009-04-01",2.5
"567","2009-04-02",2.58
"568","2009-04-03",2.78
"569","2009-04-06",2.66
"570","2009-04-07",2.4
"571","2009-04-08",2.53
"572","2009-04-09",3.35
"573","2009-04-13",3.48
"574","2009-04-14",3.12
"575","2009-04-15",3.39
"576","2009-04-16",3.63
"577","2009-04-17",3.88
"578","2009-04-20",2.96
"579","2009-04-21",3.53
"580","2009-04-22",3.48
"581","2009-04-23",3.36
"582","2009-04-24",3.73
"583","2009-04-27",3.54
"584","2009-04-28",3.5
"585","2009-04-29",3.88
"586","2009-04-30",3.77
"587","2009-05-01",4.38
"588","2009-05-04",5.6
"589","2009-05-05",5.25
"590","2009-05-06",6.1
"591","2009-05-07",5.31
"592","2009-05-08",6.3
"593","2009-05-11",5.88
"594","2009-05-12",5.39
"595","2009-05-13",4.5
"596","2009-05-14",4.9
"597","2009-05-15",4.82
"598","2009-05-18",5.25
"599","2009-05-19",5.1
"600","2009-05-20",4.62
"601","2009-05-21",4.53
"602","2009-05-22",4.24
"603","2009-05-26",4.42
"604","2009-05-27",3.95
"605","2009-05-28",4.13
"606","2009-05-29",4.03
"607","2009-06-01",4.53
"608","2009-06-02",4.32
"609","2009-06-03",4.17
"610","2009-06-04",5.74
"611","2009-06-05",5.89
"612","2009-06-08",5.58
"613","2009-06-09",5.46
"614","2009-06-10",5.17
"615","2009-06-11",5.03
"616","2009-06-12",5.38
"617","2009-06-15",5
"618","2009-06-16",4.85
"619","2009-06-17",4.55
"620","2009-06-18",4.37
"621","2009-06-19",4.7
"622","2009-06-22",4.31
"623","2009-06-23",4.27
"624","2009-06-24",4.24
"625","2009-06-25",4.39
"626","2009-06-26",4.82
"627","2009-06-29",4.74
"628","2009-06-30",4.35
"629","2009-07-01",4.46
"630","2009-07-02",4.5
"631","2009-07-06",4.08
"632","2009-07-07",4.09
"633","2009-07-08",3.72
"634","2009-07-09",3.74
"635","2009-07-10",3.68
"636","2009-07-13",4.3
"637","2009-07-14",4.34
"638","2009-07-15",4.6
"639","2009-07-16",4.39
"640","2009-07-17",4.11
"641","2009-07-20",4.15
"642","2009-07-21",3.95
"643","2009-07-22",3.8
"644","2009-07-23",4.09
"645","2009-07-24",4.2
"646","2009-07-27",4.3
"647","2009-07-28",4.22
"648","2009-07-29",4.05
"649","2009-07-30",4.19
"650","2009-07-31",4.24
"651","2009-08-03",4.43
"652","2009-08-04",4.8
"653","2009-08-05",5.22
"654","2009-08-06",4.97
"655","2009-08-07",4.99
"656","2009-08-10",5.28
"657","2009-08-11",5.49
"658","2009-08-12",5.89
"659","2009-08-13",6.02
"660","2009-08-14",5.89
"661","2009-08-17",5.36
"662","2009-08-18",5.59
"663","2009-08-19",5.26
"664","2009-08-20",5.39
"665","2009-08-21",5.55
"666","2009-08-24",5.47
"667","2009-08-25",5.59
"668","2009-08-26",5.52
"669","2009-08-27",5.43
"670","2009-08-28",5.33
"671","2009-08-31",5.23
"672","2009-09-01",4.94
"673","2009-09-02",5
"674","2009-09-03",4.98
"675","2009-09-04",5
"676","2009-09-08",4.84
"677","2009-09-09",4.99
"678","2009-09-10",5.14
"679","2009-09-11",5.06
"680","2009-09-14",5.43
"681","2009-09-15",5.68
"682","2009-09-16",6.06
"683","2009-09-17",5.98
"684","2009-09-18",5.93
"685","2009-09-21",5.67
"686","2009-09-22",6.79
"687","2009-09-23",6.7
"688","2009-09-24",6.05
"689","2009-09-25",6.47
"690","2009-09-28",6.67
"691","2009-09-29",5.89
"692","2009-09-30",5.25
"693","2009-10-01",5.12
"694","2009-10-02",5.25
"695","2009-10-05",5.61
"696","2009-10-06",5.52
"697","2009-10-07",5.48
"698","2009-10-08",5.79
"699","2009-10-09",5.95
"700","2009-10-12",5.6
"701","2009-10-13",5.32
"702","2009-10-14",5.35
"703","2009-10-15",5.3
"704","2009-10-16",5.2
"705","2009-10-19",5.17
"706","2009-10-20",5.1
"707","2009-10-21",5.02
"708","2009-10-22",5.12
"709","2009-10-23",4.99
"710","2009-10-26",4.88
"711","2009-10-27",4.8
"712","2009-10-28",4.43
"713","2009-10-29",4.85
"714","2009-10-30",4.35
"715","2009-11-02",4.28
"716","2009-11-03",4.27
"717","2009-11-04",4.06
"718","2009-11-05",4.34
"719","2009-11-06",4.23
"720","2009-11-09",4.55
"721","2009-11-10",4.41
"722","2009-11-11",4.54
"723","2009-11-12",4.73
"724","2009-11-13",4.99
"725","2009-11-16",4.78
"726","2009-11-17",4.71
"727","2009-11-18",4.62
"728","2009-11-19",4.6
"729","2009-11-20",4.61
"730","2009-11-23",4.65
"731","2009-11-24",4.57
"732","2009-11-25",4.55
"733","2009-11-27",4.36
"734","2009-11-30",4.46
"735","2009-12-01",4.72
"736","2009-12-02",4.56
"737","2009-12-03",4.59
"738","2009-12-04",4.86
"739","2009-12-07",4.89
"740","2009-12-08",4.81
"741","2009-12-09",4.78
"742","2009-12-10",4.82
"743","2009-12-11",5.08
"744","2009-12-14",5.12
"745","2009-12-15",4.98
"746","2009-12-16",5.07
"747","2009-12-17",4.95
"748","2009-12-18",5.05
"749","2009-12-21",5.09
"750","2009-12-22",5.04
"751","2009-12-23",5.12
"752","2009-12-24",5.2
"753","2009-12-28",5.23
"754","2009-12-29",5.35
"755","2009-12-30",5.39
"756","2009-12-31",5.23
"757","2010-01-04",5.46
"758","2010-01-05",5.57
"759","2010-01-06",5.43
"760","2010-01-07",5.55
"761","2010-01-08",5.43
"762","2010-01-11",5.58
"763","2010-01-12",5.53
"764","2010-01-13",5.64
"765","2010-01-14",5.69
"766","2010-01-15",5.73
"767","2010-01-19",6.12
"768","2010-01-20",5.87
"769","2010-01-21",5.48
"770","2010-01-22",5.34
"771","2010-01-25",5.43
"772","2010-01-26",5.33
"773","2010-01-27",5.34
"774","2010-01-28",5.24
"775","2010-01-29",5.12
"776","2010-02-01",5.12
"777","2010-02-02",5.21
"778","2010-02-03",5.13
"779","2010-02-04",4.81
"780","2010-02-05",4.8
"781","2010-02-08",4.88
"782","2010-02-09",4.84
"783","2010-02-10",4.82
"784","2010-02-11",4.81
"785","2010-02-12",4.77
"786","2010-02-16",5.1
"787","2010-02-17",5.12
"788","2010-02-18",5.19
"789","2010-02-19",5.41
"790","2010-02-22",5.3
"791","2010-02-23",5.22
"792","2010-02-24",5.2
"793","2010-02-25",5.47
"794","2010-02-26",5.53
"795","2010-03-01",5.61
"796","2010-03-02",5.82
"797","2010-03-03",5.86
"798","2010-03-04",6
"799","2010-03-05",6.21
"800","2010-03-08",6.45
"801","2010-03-09",6.59
"802","2010-03-10",7.05
"803","2010-03-11",6.84
"804","2010-03-12",7.02
"805","2010-03-15",7.02
"806","2010-03-16",7.33
"807","2010-03-17",7.49
"808","2010-03-18",7.27
"809","2010-03-19",7.27
"810","2010-03-22",7.44
"811","2010-03-23",7.59
"812","2010-03-24",7.96
"813","2010-03-25",7.87
"814","2010-03-26",8.19
"815","2010-03-29",8.29
"816","2010-03-30",7.94
"817","2010-03-31",7.76
"818","2010-04-01",7.71
"819","2010-04-05",8.35
"820","2010-04-06",8.98
"821","2010-04-07",8.71
"822","2010-04-08",8.45
"823","2010-04-09",8.66
"824","2010-04-12",8.61
"825","2010-04-13",8.77
"826","2010-04-14",8.63
"827","2010-04-15",8.35
"828","2010-04-16",8.17
"829","2010-04-19",8.33
"830","2010-04-20",8.5
"831","2010-04-21",8.46
"832","2010-04-22",8.74
"833","2010-04-23",9
"834","2010-04-26",9.01
"835","2010-04-27",8.44
"836","2010-04-28",7.86
"837","2010-04-29",8.38
"838","2010-04-30",7.98
"839","2010-05-03",8.07
"840","2010-05-04",8.1
"841","2010-05-05",8
"842","2010-05-06",7.63
"843","2010-05-07",7.17
"844","2010-05-10",7.71
"845","2010-05-11",7.8
"846","2010-05-12",8.12
"847","2010-05-13",7.74
"848","2010-05-14",7.4
"849","2010-05-17",7.42
"850","2010-05-18",6.99
"851","2010-05-19",6.91
"852","2010-05-20",6.45
"853","2010-05-21",6.52
"854","2010-05-24",6.4
"855","2010-05-25",6.45
"856","2010-05-26",6.36
"857","2010-05-27",6.8
"858","2010-05-28",6.69
"859","2010-06-01",6.35
"860","2010-06-02",6.4
"861","2010-06-03",6.36
"862","2010-06-04",5.75
"863","2010-06-07",5.47
"864","2010-06-08",5.35
"865","2010-06-09",5.4
"866","2010-06-10",5.69
"867","2010-06-11",5.78
"868","2010-06-14",6.02
"869","2010-06-15",6.3
"870","2010-06-16",6.23
"871","2010-06-17",6.19
"872","2010-06-18",6.11
"873","2010-06-21",6.27
"874","2010-06-22",6
"875","2010-06-23",5.92
"876","2010-06-24",5.61
"877","2010-06-25",5.66
"878","2010-06-28",5.43
"879","2010-06-29",5.17
"880","2010-06-30",4.82
"881","2010-07-01",4.59
"882","2010-07-02",4.39
"883","2010-07-06",4.21
"884","2010-07-07",4.48
"885","2010-07-08",4.39
"886","2010-07-09",4.46
"887","2010-07-12",4.46
"888","2010-07-13",4.66
"889","2010-07-14",4.72
"890","2010-07-15",4.47
"891","2010-07-16",4.01
"892","2010-07-19",3.85
"893","2010-07-20",3.86
"894","2010-07-21",3.76
"895","2010-07-22",4.03
"896","2010-07-23",4.14
"897","2010-07-26",4.48
"898","2010-07-27",4.27
"899","2010-07-28",4.23
"900","2010-07-29",4.18
"901","2010-07-30",4.22
"902","2010-08-02",4.37
"903","2010-08-03",4.84
"904","2010-08-04",5.09
"905","2010-08-05",5.24
"906","2010-08-06",5.18
"907","2010-08-09",5.3
"908","2010-08-10",5.24
"909","2010-08-11",4.83
"910","2010-08-12",4.69
"911","2010-08-13",4.65
"912","2010-08-16",4.71
"913","2010-08-17",4.73
"914","2010-08-18",4.7
"915","2010-08-19",4.4
"916","2010-08-20",4.51
"917","2010-08-23",4.37
"918","2010-08-24",4.28
"919","2010-08-25",4.44
"920","2010-08-26",4.27
"921","2010-08-27",4.5
"922","2010-08-30",4.26
"923","2010-08-31",4.25
"924","2010-09-01",4.58
"925","2010-09-02",4.6
"926","2010-09-03",4.7
"927","2010-09-07",4.47
"928","2010-09-08",4.48
"929","2010-09-09",4.56
"930","2010-09-10",4.92
"931","2010-09-13",5.24
"932","2010-09-14",5.1
"933","2010-09-15",5.1
"934","2010-09-16",5.06
"935","2010-09-17",4.98
"936","2010-09-20",5.26
"937","2010-09-21",5.37
"938","2010-09-22",5
"939","2010-09-23",4.78
"940","2010-09-24",5.13
"941","2010-09-27",4.96
"942","2010-09-28",5.17
"943","2010-09-29",5.02
"944","2010-09-30",5.07
"945","2010-10-01",5.11
"946","2010-10-04",4.99
"947","2010-10-05",5.2
"948","2010-10-06",5.28
"949","2010-10-07",5.37
"950","2010-10-08",5.66
"951","2010-10-11",5.7
"952","2010-10-12",5.76
"953","2010-10-13",6.07
"954","2010-10-14",6.01
"955","2010-10-15",6.17
"956","2010-10-18",6.24
"957","2010-10-19",6.08
"958","2010-10-20",6.26
"959","2010-10-21",6.41
"960","2010-10-22",6.7
"961","2010-10-25",6.96
"962","2010-10-26",6.62
"963","2010-10-27",7.19
"964","2010-10-28",7.24
"965","2010-10-29",7.33
"966","2010-11-01",7.35
"967","2010-11-02",7.5
"968","2010-11-03",7.65
"969","2010-11-04",7.88
"970","2010-11-05",7.8
"971","2010-11-08",7.94
"972","2010-11-09",7.61
"973","2010-11-10",7.72
"974","2010-11-11",7.56
"975","2010-11-12",7.27
"976","2010-11-15",7.19
"977","2010-11-16",6.92
"978","2010-11-17",7.03
"979","2010-11-18",7.26
"980","2010-11-19",7.41
"981","2010-11-22",7.38
