"","date","NVFY"
"375","2013-04-16",16.9
"376","2013-04-17",17.5
"377","2013-04-18",17.25
"378","2013-04-19",17.9
"379","2013-04-22",18.1
"380","2013-04-23",18.65
"381","2013-04-24",19.200001
"382","2013-04-25",19.25
"383","2013-04-26",18.950001
"384","2013-04-29",19.25
"385","2013-04-30",19.4
"386","2013-05-01",19.299999
"387","2013-05-02",19.1
"388","2013-05-03",19.1
"389","2013-05-06",19.299999
"390","2013-05-07",19.25
"391","2013-05-08",19.25
"392","2013-05-09",19.450001
"393","2013-05-10",19.6
"394","2013-05-13",19.950001
"395","2013-05-14",20.25
"396","2013-05-15",20.950001
"397","2013-05-16",21
"398","2013-05-17",21.5
"399","2013-05-20",21.25
"400","2013-05-21",20.5
"401","2013-05-22",20.700001
"402","2013-05-23",20.25
"403","2013-05-24",21
"404","2013-05-28",21.25
"405","2013-05-29",21.75
"406","2013-05-30",22.65
"407","2013-05-31",23.6
"408","2013-06-03",23.15
"409","2013-06-04",24
"410","2013-06-05",24.700001
"411","2013-06-06",24.25
"412","2013-06-07",24
"413","2013-06-10",23.5
"414","2013-06-11",23.5
"415","2013-06-12",23.5
"416","2013-06-13",23.299999
"417","2013-06-14",23.35
"418","2013-06-17",22.799999
"419","2013-06-18",22
"420","2013-06-19",21.9
"421","2013-06-20",20.700001
"422","2013-06-21",21.65
"423","2013-06-24",21
"424","2013-06-25",20.65
"425","2013-06-26",20.75
"426","2013-06-27",20
"427","2013-06-28",20.75
"428","2013-07-01",20
"429","2013-07-02",20
"430","2013-07-03",20
"431","2013-07-05",20
"432","2013-07-08",20
"433","2013-07-09",19.25
"434","2013-07-10",19.6
"435","2013-07-11",19.5
"436","2013-07-12",19.35
"437","2013-07-15",19.5
"438","2013-07-16",19.25
"439","2013-07-17",21.5
"440","2013-07-18",21.200001
"441","2013-07-19",20.9
"442","2013-07-22",20.700001
"443","2013-07-23",20.25
"444","2013-07-24",20.5
"445","2013-07-25",20.75
"446","2013-07-26",20.25
"447","2013-07-29",20.6
"448","2013-07-30",20.450001
"449","2013-07-31",20.35
"450","2013-08-01",20.1
"451","2013-08-02",20.5
"452","2013-08-05",20.200001
"453","2013-08-06",20.25
"454","2013-08-07",20.549999
"455","2013-08-08",20.9
"456","2013-08-09",21.25
"457","2013-08-12",21
"458","2013-08-13",21.9
"459","2013-08-14",22.15
"460","2013-08-15",21.5
"461","2013-08-16",20.5
"462","2013-08-19",21
"463","2013-08-20",21.25
"464","2013-08-21",21.1
"465","2013-08-22",20.700001
"466","2013-08-23",21
"467","2013-08-26",20.799999
"468","2013-08-27",20.6
"469","2013-08-28",20.799999
"470","2013-08-29",21
"471","2013-08-30",21
"472","2013-09-03",21.049999
"473","2013-09-04",21.299999
"474","2013-09-05",21.9
"475","2013-09-06",22.049999
"476","2013-09-09",22.450001
"477","2013-09-10",22.4
"478","2013-09-11",21.5
"479","2013-09-12",21.25
"480","2013-09-13",21.25
"481","2013-09-16",21.15
"482","2013-09-17",21.25
"483","2013-09-18",21.25
"484","2013-09-19",21.25
"485","2013-09-20",21.25
"486","2013-09-23",21
"487","2013-09-24",21
"488","2013-09-25",20.700001
"489","2013-09-26",20.65
"490","2013-09-27",21.200001
"491","2013-09-30",21.25
"492","2013-10-01",20.9
"493","2013-10-02",21
"494","2013-10-03",21
"495","2013-10-04",21.4
"496","2013-10-07",21.25
"497","2013-10-08",21.1
"498","2013-10-09",21.200001
"499","2013-10-10",21.25
"500","2013-10-11",21.299999
"501","2013-10-14",21.200001
"502","2013-10-15",20.950001
"503","2013-10-16",20.700001
"504","2013-10-17",20.35
"505","2013-10-18",20.450001
"506","2013-10-21",20.950001
"507","2013-10-22",20.950001
"508","2013-10-23",20.950001
"509","2013-10-24",20.950001
"510","2013-10-25",20.25
"511","2013-10-28",19.6
"512","2013-10-29",20.200001
"513","2013-10-30",20.5
"514","2013-10-31",20
"515","2013-11-01",20
"516","2013-11-04",20.9
"517","2013-11-05",20.9
"518","2013-11-06",20.950001
"519","2013-11-07",20.450001
"520","2013-11-08",20.85
"521","2013-11-11",20.9
"522","2013-11-12",21
"523","2013-11-13",20.950001
"524","2013-11-14",21
"525","2013-11-15",20.950001
"526","2013-11-18",21.4
"527","2013-11-19",20.75
"528","2013-11-20",20.65
"529","2013-11-21",20.950001
"530","2013-11-22",20.950001
"531","2013-11-25",20.299999
"532","2013-11-26",20.5
"533","2013-11-27",20.5
"534","2013-11-29",21.25
"535","2013-12-02",20.950001
"536","2013-12-03",20.9
"537","2013-12-04",21.5
"538","2013-12-05",22.5
"539","2013-12-06",23.9
"540","2013-12-09",23.75
"541","2013-12-10",24.25
"542","2013-12-11",23.799999
"543","2013-12-12",24.299999
"544","2013-12-13",23.75
"545","2013-12-16",23.799999
"546","2013-12-17",23.15
"547","2013-12-18",23.049999
"548","2013-12-19",23.450001
"549","2013-12-20",22.4
"550","2013-12-23",22.450001
"551","2013-12-24",22.450001
"552","2013-12-26",23.25
"553","2013-12-27",23
"554","2013-12-30",22.5
"555","2013-12-31",22.549999
"556","2014-01-02",22.700001
"557","2014-01-03",22.950001
"558","2014-01-06",22.700001
"559","2014-01-07",22.75
"560","2014-01-08",22.75
"561","2014-01-09",22.75
"562","2014-01-10",23.5
"563","2014-01-13",24.6
"564","2014-01-14",31.25
"565","2014-01-15",34.049999
"566","2014-01-16",44.25
"567","2014-01-17",44.25
"568","2014-01-21",44.25
"569","2014-01-22",32.150002
"570","2014-01-23",31.75
"571","2014-01-24",31.299999
"572","2014-01-27",31.799999
"573","2014-01-28",31.75
"574","2014-01-29",31.4
"575","2014-01-30",31.700001
"576","2014-01-31",31.4
"577","2014-02-03",31.299999
"578","2014-02-04",31.450001
"579","2014-02-05",33.299999
"580","2014-02-06",33.099998
"581","2014-02-07",31.299999
"582","2014-02-10",31.4
"583","2014-02-11",30.5
"584","2014-02-12",30.4
"585","2014-02-13",29.85
"586","2014-02-14",31.85
"587","2014-02-18",32.5
"588","2014-02-19",31.9
"589","2014-02-20",33.700001
"590","2014-02-21",36.299999
"591","2014-02-24",39.049999
"592","2014-02-25",38.599998
"593","2014-02-26",36.900002
"594","2014-02-27",36.450001
"595","2014-02-28",36.299999
"596","2014-03-03",37.400002
"597","2014-03-04",37.450001
"598","2014-03-05",36.799999
"599","2014-03-06",41.450001
"600","2014-03-07",43.849998
"601","2014-03-10",42.049999
"602","2014-03-11",40.950001
"603","2014-03-12",38.400002
"604","2014-03-13",34.75
"605","2014-03-14",35.599998
"606","2014-03-17",36.450001
"607","2014-03-18",39.099998
"608","2014-03-19",38.450001
"609","2014-03-20",37.700001
"610","2014-03-21",38.950001
"611","2014-03-24",41.099998
"612","2014-03-25",41.349998
"613","2014-03-26",38.950001
"614","2014-03-27",37.900002
"615","2014-03-28",38.049999
"616","2014-03-31",39.799999
"617","2014-04-01",38.900002
"618","2014-04-02",39.450001
"619","2014-04-03",39.400002
"620","2014-04-04",38.799999
"621","2014-04-07",37.799999
"622","2014-04-08",38.200001
"623","2014-04-09",39.599998
"624","2014-04-10",39
"625","2014-04-11",38.5
"626","2014-04-14",30.65
"627","2014-04-15",24.85
"628","2014-04-16",25.950001
"629","2014-04-17",25.049999
"630","2014-04-21",24.85
"631","2014-04-22",25.799999
"632","2014-04-23",25.65
"633","2014-04-24",24.75
"634","2014-04-25",23.6
"635","2014-04-28",22
"636","2014-04-29",20.450001
"637","2014-04-30",22.200001
"638","2014-05-01",22.25
"639","2014-05-02",22
"640","2014-05-05",21.75
"641","2014-05-06",21.6
"642","2014-05-07",21.200001
"643","2014-05-08",21
"644","2014-05-09",21
"645","2014-05-12",20.549999
"646","2014-05-13",20.5
"647","2014-05-14",21
"648","2014-05-15",20.85
"649","2014-05-16",20.35
"650","2014-05-19",20.700001
"651","2014-05-20",21.15
"652","2014-05-21",21
"653","2014-05-22",21.200001
"654","2014-05-23",20.549999
"655","2014-05-27",20.65
"656","2014-05-28",20.049999
"657","2014-05-29",19.700001
"658","2014-05-30",20.049999
"659","2014-06-02",20.25
"660","2014-06-03",20.4
"661","2014-06-04",20.35
"662","2014-06-05",20.049999
"663","2014-06-06",20.6
"664","2014-06-09",20.4
"665","2014-06-10",20.5
"666","2014-06-11",20.65
"667","2014-06-12",21.1
"668","2014-06-13",21
"669","2014-06-16",21.35
"670","2014-06-17",21.299999
"671","2014-06-18",21.299999
"672","2014-06-19",20.85
"673","2014-06-20",21.1
"674","2014-06-23",21.4
"675","2014-06-24",21.200001
"676","2014-06-25",21.200001
"677","2014-06-26",21.549999
"678","2014-06-27",22.15
"679","2014-06-30",23.35
"680","2014-07-01",23.1
"681","2014-07-02",23.9
"682","2014-07-03",23.4
"683","2014-07-07",22.700001
"684","2014-07-08",22.299999
"685","2014-07-09",22.35
"686","2014-07-10",22.35
"687","2014-07-11",22.9
"688","2014-07-14",23.1
"689","2014-07-15",23
"690","2014-07-16",23.1
"691","2014-07-17",22.549999
"692","2014-07-18",21.950001
"693","2014-07-21",21.85
"694","2014-07-22",21.75
"695","2014-07-23",21.700001
"696","2014-07-24",21
"697","2014-07-25",20.950001
"698","2014-07-28",21
"699","2014-07-29",20.950001
"700","2014-07-30",20.950001
"701","2014-07-31",20.75
"702","2014-08-01",20.9
"703","2014-08-04",20.9
"704","2014-08-05",20.700001
"705","2014-08-06",20.65
"706","2014-08-07",20.700001
"707","2014-08-08",20.9
"708","2014-08-11",20.5
"709","2014-08-12",21.6
"710","2014-08-13",21.4
"711","2014-08-14",21.4
"712","2014-08-15",21
"713","2014-08-18",21.1
"714","2014-08-19",21.4
"715","2014-08-20",21.700001
"716","2014-08-21",22
"717","2014-08-22",22
"718","2014-08-25",21.9
"719","2014-08-26",21.799999
"720","2014-08-27",21.85
"721","2014-08-28",21.85
"722","2014-08-29",21.799999
"723","2014-09-02",23.299999
"724","2014-09-03",23.9
"725","2014-09-04",25.9
"726","2014-09-05",25.9
"727","2014-09-08",26.4
"728","2014-09-09",25.950001
"729","2014-09-10",23.9
"730","2014-09-11",25.1
"731","2014-09-12",24.049999
"732","2014-09-15",22.950001
"733","2014-09-16",23.299999
"734","2014-09-17",22.299999
"735","2014-09-18",22.5
"736","2014-09-19",22.049999
"737","2014-09-22",21.9
"738","2014-09-23",21.35
"739","2014-09-24",22.15
"740","2014-09-25",22.200001
"741","2014-09-26",21.75
"742","2014-09-29",21.700001
"743","2014-09-30",21.5
"744","2014-10-01",21.25
"745","2014-10-02",21.1
"746","2014-10-03",21.65
"747","2014-10-06",21.35
"748","2014-10-07",20.549999
"749","2014-10-08",20.799999
"750","2014-10-09",21.35
"751","2014-10-10",20.65
"752","2014-10-13",21.049999
"753","2014-10-14",21.15
"754","2014-10-15",20.85
"755","2014-10-16",20.700001
"756","2014-10-17",20.6
"757","2014-10-20",20.65
"758","2014-10-21",20.65
"759","2014-10-22",21.200001
"760","2014-10-23",21.450001
"761","2014-10-24",21.549999
"762","2014-10-27",21.549999
"763","2014-10-28",21.950001
"764","2014-10-29",21.85
"765","2014-10-30",21.65
"766","2014-10-31",21.299999
"767","2014-11-03",21.299999
"768","2014-11-04",21
"769","2014-11-05",20.65
"770","2014-11-06",20.6
"771","2014-11-07",20.75
"772","2014-11-10",20.75
"773","2014-11-11",20.799999
"774","2014-11-12",20.950001
"775","2014-11-13",20.9
"776","2014-11-14",20.799999
"777","2014-11-17",20.700001
"778","2014-11-18",20.5
"779","2014-11-19",20.5
"780","2014-11-20",19.950001
"781","2014-11-21",19.75
"782","2014-11-24",19.85
"783","2014-11-25",19.85
"784","2014-11-26",19.950001
"785","2014-11-28",19.9
"786","2014-12-01",18.700001
"787","2014-12-02",18
"788","2014-12-03",17.85
"789","2014-12-04",17.450001
"790","2014-12-05",17.15
"791","2014-12-08",15.55
"792","2014-12-09",14.6
"793","2014-12-10",14.35
"794","2014-12-11",15.35
"795","2014-12-12",15.9
"796","2014-12-15",16.549999
"797","2014-12-16",16.700001
"798","2014-12-17",16.549999
"799","2014-12-18",16.25
"800","2014-12-19",15.5
"801","2014-12-22",14.7
"802","2014-12-23",14.4
"803","2014-12-24",14.6
"804","2014-12-26",14.75
"805","2014-12-29",14.5
"806","2014-12-30",14.15
"807","2014-12-31",14.05
"808","2015-01-02",15.15
"809","2015-01-05",15.15
"810","2015-01-06",14.65
"811","2015-01-07",14.8
"812","2015-01-08",14.75
"813","2015-01-09",14.7
"814","2015-01-12",14.35
"815","2015-01-13",13.9
"816","2015-01-14",13.6
"817","2015-01-15",12.7
"818","2015-01-16",12.1
"819","2015-01-20",12.1
"820","2015-01-21",11.25
"821","2015-01-22",10.35
"822","2015-01-23",10
"823","2015-01-26",9.7
"824","2015-01-27",9.25
"825","2015-01-28",9.1
"826","2015-01-29",9
"827","2015-01-30",9.25
"828","2015-02-02",9
"829","2015-02-03",9.65
"830","2015-02-04",10.9
"831","2015-02-05",11.7
"832","2015-02-06",12.05
"833","2015-02-09",11.25
"834","2015-02-10",10.75
"835","2015-02-11",10.6
"836","2015-02-12",10.85
"837","2015-02-13",11.05
"838","2015-02-17",12.75
"839","2015-02-18",12.95
"840","2015-02-19",13.2
"841","2015-02-20",13
"842","2015-02-23",13.2
"843","2015-02-24",13.05
"844","2015-02-25",13.3
"845","2015-02-26",13.3
"846","2015-02-27",13.25
"847","2015-03-02",13.4
"848","2015-03-03",13.5
"849","2015-03-04",13.45
"850","2015-03-05",13.5
"851","2015-03-06",13.3
"852","2015-03-09",13
"853","2015-03-10",12.75
"854","2015-03-11",12.4
"855","2015-03-12",11.65
"856","2015-03-13",11.65
"857","2015-03-16",11.4
"858","2015-03-17",13.5
"859","2015-03-18",14.5
"860","2015-03-19",15.3
"861","2015-03-20",15.25
"862","2015-03-23",15.7
"863","2015-03-24",16.4
"864","2015-03-25",15.9
"865","2015-03-26",13.15
"866","2015-03-27",12.35
"867","2015-03-30",13
"868","2015-03-31",12.5
"869","2015-04-01",12.25
"870","2015-04-02",12.85
"871","2015-04-06",12.35
"872","2015-04-07",12.1
"873","2015-04-08",12.15
"874","2015-04-09",12.3
"875","2015-04-10",12.45
"876","2015-04-13",12.25
"877","2015-04-14",11.75
"878","2015-04-15",12.05
"879","2015-04-16",11.8
"880","2015-04-17",11.9
"881","2015-04-20",11.95
"882","2015-04-21",11.95
"883","2015-04-22",13.05
"884","2015-04-23",14.15
"885","2015-04-24",14.25
"886","2015-04-27",14.4
"887","2015-04-28",14.4
"888","2015-04-29",14
"889","2015-04-30",13.35
"890","2015-05-01",13.4
"891","2015-05-04",12.8
"892","2015-05-05",12.35
"893","2015-05-06",13.05
"894","2015-05-07",13.45
"895","2015-05-08",12.75
"896","2015-05-11",12.85
"897","2015-05-12",12.7
"898","2015-05-13",12.55
"899","2015-05-14",13.4
"900","2015-05-15",13.95
"901","2015-05-18",15
"902","2015-05-19",15.7
"903","2015-05-20",16.799999
"904","2015-05-21",16.9
"905","2015-05-22",16.700001
"906","2015-05-26",14.2
"907","2015-05-27",13.55
"908","2015-05-28",11.6
"909","2015-05-29",11.2
"910","2015-06-01",10.5
"911","2015-06-02",12.15
"912","2015-06-03",12.25
"913","2015-06-04",12.35
"914","2015-06-05",12.05
"915","2015-06-08",11.85
"916","2015-06-09",11.5
"917","2015-06-10",10.75
"918","2015-06-11",11.1
"919","2015-06-12",10.8
"920","2015-06-15",11.05
"921","2015-06-16",11.1
"922","2015-06-17",10.95
"923","2015-06-18",10.95
"924","2015-06-19",11.05
"925","2015-06-22",11.05
"926","2015-06-23",11
"927","2015-06-24",10.6
"928","2015-06-25",10.7
"929","2015-06-26",10.5
"930","2015-06-29",10.2
"931","2015-06-30",9.35
"932","2015-07-01",9.85
"933","2015-07-02",9.8
"934","2015-07-06",10.3
"935","2015-07-07",10.3
"936","2015-07-08",10.1
"937","2015-07-09",10.5
"938","2015-07-10",11.35
"939","2015-07-13",11.35
"940","2015-07-14",11.3
"941","2015-07-15",11.15
"942","2015-07-16",9.6
"943","2015-07-17",9.95
"944","2015-07-20",9.4
"945","2015-07-21",9.55
"946","2015-07-22",9.35
"947","2015-07-23",8.85
"948","2015-07-24",9.1
"949","2015-07-27",9.15
"950","2015-07-28",9.65
"951","2015-07-29",11
"952","2015-07-30",11
"953","2015-07-31",12.15
"954","2015-08-03",11.45
"955","2015-08-04",12.15
"956","2015-08-05",12
"957","2015-08-06",12.15
"958","2015-08-07",12.5
"959","2015-08-10",12.2
"960","2015-08-11",12.55
"961","2015-08-12",11.95
"962","2015-08-13",12.4
"963","2015-08-14",12.5
"964","2015-08-17",11.95
"965","2015-08-18",10.7
"966","2015-08-19",9.8
"967","2015-08-20",9.45
"968","2015-08-21",9.75
"969","2015-08-24",9.5
"970","2015-08-25",9.6
"971","2015-08-26",9.65
"972","2015-08-27",9.9
"973","2015-08-28",9.9
"974","2015-08-31",10.7
"975","2015-09-01",11.4
"976","2015-09-02",11.5
"977","2015-09-03",11.8
"978","2015-09-04",11.65
"979","2015-09-08",10.9
"980","2015-09-09",11.35
"981","2015-09-10",11.1
"982","2015-09-11",11.3
"983","2015-09-14",11.4
"984","2015-09-15",11.75
"985","2015-09-16",11.6
"986","2015-09-17",11.9
"987","2015-09-18",12.4
"988","2015-09-21",11.5
"989","2015-09-22",11.7
"990","2015-09-23",11.55
"991","2015-09-24",11.4
"992","2015-09-25",11.35
"993","2015-09-28",11.4
"994","2015-09-29",11.25
"995","2015-09-30",11.4
"996","2015-10-01",11.3
"997","2015-10-02",11.2
"998","2015-10-05",11.3
"999","2015-10-06",11.3
"1000","2015-10-07",11.3
"1001","2015-10-08",11.4
"1002","2015-10-09",11.15
"1003","2015-10-12",11.4
"1004","2015-10-13",11.05
"1005","2015-10-14",11.25
"1006","2015-10-15",11.4
