"","date","CVI"
"80","2008-02-15",26.83
"81","2008-02-19",27.190001
"82","2008-02-20",27
"83","2008-02-21",26.459999
"84","2008-02-22",26.76
"85","2008-02-25",27.74
"86","2008-02-26",29.32
"87","2008-02-27",29.549999
"88","2008-02-28",29.32
"89","2008-02-29",28.1
"90","2008-03-03",27.41
"91","2008-03-04",27.09
"92","2008-03-05",26.99
"93","2008-03-06",25.889999
"94","2008-03-07",25.08
"95","2008-03-10",24.58
"96","2008-03-11",26.190001
"97","2008-03-12",24.59
"98","2008-03-13",23.950001
"99","2008-03-14",21.959999
"100","2008-03-17",22.41
"101","2008-03-18",24.18
"102","2008-03-19",24.07
"103","2008-03-20",24.639999
"104","2008-03-24",25.530001
"105","2008-03-25",25.059999
"106","2008-03-26",24.450001
"107","2008-03-27",23.16
"108","2008-03-28",22.870001
"109","2008-03-31",23.030001
"110","2008-04-01",24.190001
"111","2008-04-02",24.799999
"112","2008-04-03",24.610001
"113","2008-04-04",24.24
"114","2008-04-07",23.950001
"115","2008-04-08",23.940001
"116","2008-04-09",23.4
"117","2008-04-10",23.889999
"118","2008-04-11",23.120001
"119","2008-04-14",23.809999
"120","2008-04-15",22.84
"121","2008-04-16",23.450001
"122","2008-04-17",23.469999
"123","2008-04-18",23.68
"124","2008-04-21",24.07
"125","2008-04-22",23.940001
"126","2008-04-23",23.5
"127","2008-04-24",23.299999
"128","2008-04-25",23.09
"129","2008-04-28",23
"130","2008-04-29",22.450001
"131","2008-04-30",21.530001
"132","2008-05-01",21.58
"133","2008-05-02",21.4
"134","2008-05-05",21.540001
"135","2008-05-06",20.799999
"136","2008-05-07",20.450001
"137","2008-05-08",19.98
"138","2008-05-09",19.92
"139","2008-05-12",21.129999
"140","2008-05-13",21.43
"141","2008-05-14",22.299999
"142","2008-05-15",22.75
"143","2008-05-16",24.23
"144","2008-05-19",23.84
"145","2008-05-20",24.190001
"146","2008-05-21",24.4
"147","2008-05-22",24.809999
"148","2008-05-23",25.01
"149","2008-05-27",25.629999
"150","2008-05-28",25.639999
"151","2008-05-29",26.02
"152","2008-05-30",26.68
"153","2008-06-02",28.24
"154","2008-06-03",27.6
"155","2008-06-04",26.27
"156","2008-06-05",26.040001
"157","2008-06-06",25
"158","2008-06-09",25.290001
"159","2008-06-10",24.959999
"160","2008-06-11",24.74
"161","2008-06-12",25.32
"162","2008-06-13",25.540001
"163","2008-06-16",24.92
"164","2008-06-17",25.43
"165","2008-06-18",24.98
"166","2008-06-19",24.75
"167","2008-06-20",22.549999
"168","2008-06-23",21.200001
"169","2008-06-24",20.690001
"170","2008-06-25",19.950001
"171","2008-06-26",18.59
"172","2008-06-27",19.4
"173","2008-06-30",19.25
"174","2008-07-01",19.09
"175","2008-07-02",18.32
"176","2008-07-03",17.940001
"177","2008-07-07",17.9
"178","2008-07-08",17.879999
"179","2008-07-09",16.58
"180","2008-07-10",16.25
"181","2008-07-11",16.34
"182","2008-07-14",16.27
"183","2008-07-15",16.040001
"184","2008-07-16",16.1
"185","2008-07-17",15.82
"186","2008-07-18",15.67
"187","2008-07-21",16.49
"188","2008-07-22",16.110001
"189","2008-07-23",14.83
"190","2008-07-24",14.28
"191","2008-07-25",14.86
"192","2008-07-28",13.99
"193","2008-07-29",13.85
"194","2008-07-30",15.69
"195","2008-07-31",15.85
"196","2008-08-01",16.08
"197","2008-08-04",15.4
"198","2008-08-05",15.57
"199","2008-08-06",16.18
"200","2008-08-07",15.19
"201","2008-08-08",15.89
"202","2008-08-11",15.82
"203","2008-08-12",15.7
"204","2008-08-13",16.33
"205","2008-08-14",14.31
"206","2008-08-15",13.42
"207","2008-08-18",12.1
"208","2008-08-19",11.7
"209","2008-08-20",12.05
"210","2008-08-21",11.53
"211","2008-08-22",11.74
"212","2008-08-25",12.25
"213","2008-08-26",13.03
"214","2008-08-27",13.32
"215","2008-08-28",13.85
"216","2008-08-29",13.94
"217","2008-09-02",12.83
"218","2008-09-03",13.83
"219","2008-09-04",13.65
"220","2008-09-05",13.84
"221","2008-09-08",14.07
"222","2008-09-09",10.78
"223","2008-09-10",10.68
"224","2008-09-11",11.65
"225","2008-09-12",12.91
"226","2008-09-15",10.52
"227","2008-09-16",11.2
"228","2008-09-17",11.07
"229","2008-09-18",12.05
"230","2008-09-19",12.99
"231","2008-09-22",11.77
"232","2008-09-23",11.21
"233","2008-09-24",11.01
"234","2008-09-25",11.31
"235","2008-09-26",10.24
"236","2008-09-29",8.92
"237","2008-09-30",8.52
"238","2008-10-01",8.25
"239","2008-10-02",6.76
"240","2008-10-03",6.55
"241","2008-10-06",5.9
"242","2008-10-07",5.33
"243","2008-10-08",4.41
"244","2008-10-09",4.15
"245","2008-10-10",3.94
"246","2008-10-13",6.05
"247","2008-10-14",4.88
"248","2008-10-15",4.66
"249","2008-10-16",4.24
"250","2008-10-17",4.26
"251","2008-10-20",4.7
"252","2008-10-21",4.34
"253","2008-10-22",3.93
"254","2008-10-23",3.44
"255","2008-10-24",2.98
"256","2008-10-27",2.46
"257","2008-10-28",2.44
"258","2008-10-29",2.25
"259","2008-10-30",2.35
"260","2008-10-31",3.97
"261","2008-11-03",5.07
"262","2008-11-04",5.64
"263","2008-11-05",5
"264","2008-11-06",4.28
"265","2008-11-07",4.15
"266","2008-11-10",3.8
"267","2008-11-11",3.34
"268","2008-11-12",2.96
"269","2008-11-13",3.47
"270","2008-11-14",3.01
"271","2008-11-17",3.03
"272","2008-11-18",3.2
"273","2008-11-19",2.8
"274","2008-11-20",2.73
"275","2008-11-21",3.05
"276","2008-11-24",3.11
"277","2008-11-25",3.33
"278","2008-11-26",3.7
"279","2008-11-28",3.5
"280","2008-12-01",3.02
"281","2008-12-02",3.28
"282","2008-12-03",3.6
"283","2008-12-04",3.04
"284","2008-12-05",2.86
"285","2008-12-08",3.14
"286","2008-12-09",3.22
"287","2008-12-10",3.48
"288","2008-12-11",3.66
"289","2008-12-12",3.46
"290","2008-12-15",3.23
"291","2008-12-16",3.75
"292","2008-12-17",3.9
"293","2008-12-18",3.77
"294","2008-12-19",4.14
"295","2008-12-22",4.07
"296","2008-12-23",3.89
"297","2008-12-24",3.63
"298","2008-12-26",3.7
"299","2008-12-29",3.57
"300","2008-12-30",3.4
"301","2008-12-31",4
"302","2009-01-02",4.23
"303","2009-01-05",4.71
"304","2009-01-06",4.53
"305","2009-01-07",4.64
"306","2009-01-08",4.7
"307","2009-01-09",4.53
"308","2009-01-12",4.39
"309","2009-01-13",4.4
"310","2009-01-14",4.42
"311","2009-01-15",4.58
"312","2009-01-16",4.71
"313","2009-01-20",4.4
"314","2009-01-21",4.9
"315","2009-01-22",4.4
"316","2009-01-23",4.61
"317","2009-01-26",4.78
"318","2009-01-27",4.57
"319","2009-01-28",5.11
"320","2009-01-29",4.78
"321","2009-01-30",5.11
"322","2009-02-02",4.98
"323","2009-02-03",5.31
"324","2009-02-04",5.71
"325","2009-02-05",5.82
"326","2009-02-06",5.88
"327","2009-02-09",6.14
"328","2009-02-10",5.93
"329","2009-02-11",6.15
"330","2009-02-12",6.34
"331","2009-02-13",6.31
"332","2009-02-17",6.18
"333","2009-02-18",4.84
"334","2009-02-19",5.13
"335","2009-02-20",4.67
"336","2009-02-23",4.2
"337","2009-02-24",4.75
"338","2009-02-25",4.72
"339","2009-02-26",4.94
"340","2009-02-27",4.72
"341","2009-03-02",3.96
"342","2009-03-03",3.95
"343","2009-03-04",3.95
"344","2009-03-05",3.57
"345","2009-03-06",3.88
"346","2009-03-09",4.01
"347","2009-03-10",4.26
"348","2009-03-11",3.42
"349","2009-03-12",3.74
"350","2009-03-13",3.98
"351","2009-03-16",4.05
"352","2009-03-17",4.84
"353","2009-03-18",5
"354","2009-03-19",4.87
"355","2009-03-20",4.5
"356","2009-03-23",4.99
"357","2009-03-24",4.86
"358","2009-03-25",4.92
"359","2009-03-26",5.54
"360","2009-03-27",5.49
"361","2009-03-30",5.19
"362","2009-03-31",5.54
"363","2009-04-01",5.82
"364","2009-04-02",5.97
"365","2009-04-03",5.99
"366","2009-04-06",6.07
"367","2009-04-07",5.92
"368","2009-04-08",6.06
"369","2009-04-09",6.2
"370","2009-04-13",6.26
"371","2009-04-14",6.06
"372","2009-04-15",6.12
"373","2009-04-16",6.65
"374","2009-04-17",6.87
"375","2009-04-20",6.33
"376","2009-04-21",6.74
"377","2009-04-22",6.78
"378","2009-04-23",6.68
"379","2009-04-24",6.85
"380","2009-04-27",6.77
"381","2009-04-28",7.02
"382","2009-04-29",7.22
"383","2009-04-30",7.36
"384","2009-05-01",7.37
"385","2009-05-04",7.74
"386","2009-05-05",8.36
"387","2009-05-06",7.96
"388","2009-05-07",7.55
"389","2009-05-08",8.01
"390","2009-05-11",8.13
"391","2009-05-12",7.94
"392","2009-05-13",7.39
"393","2009-05-14",7.59
"394","2009-05-15",7.68
"395","2009-05-18",7.68
"396","2009-05-19",8.2
"397","2009-05-20",8.28
"398","2009-05-21",8.2
"399","2009-05-22",8.17
"400","2009-05-26",8.71
"401","2009-05-27",8.87
"402","2009-05-28",9.12
"403","2009-05-29",9.56
"404","2009-06-01",10.29
"405","2009-06-02",10
"406","2009-06-03",8.4
"407","2009-06-04",9.06
"408","2009-06-05",8.77
"409","2009-06-08",8.7
"410","2009-06-09",9.12
"411","2009-06-10",9.01
"412","2009-06-11",8.92
"413","2009-06-12",8.9
"414","2009-06-15",8.42
"415","2009-06-16",8.43
"416","2009-06-17",8.04
"417","2009-06-18",7.95
"418","2009-06-19",7.5
"419","2009-06-22",6.78
"420","2009-06-23",6.86
"421","2009-06-24",6.74
"422","2009-06-25",7.11
"423","2009-06-26",7.12
"424","2009-06-29",7.29
"425","2009-06-30",7.33
"426","2009-07-01",7.27
"427","2009-07-02",7.13
"428","2009-07-06",6.83
"429","2009-07-07",6.65
"430","2009-07-08",6.69
"431","2009-07-09",6.85
"432","2009-07-10",6.59
"433","2009-07-13",6.86
"434","2009-07-14",6.92
"435","2009-07-15",7.28
"436","2009-07-16",7.26
"437","2009-07-17",7.66
"438","2009-07-20",8.05
"439","2009-07-21",8.43
"440","2009-07-22",8.34
"441","2009-07-23",8.68
"442","2009-07-24",8.75
"443","2009-07-27",8.66
"444","2009-07-28",8.35
"445","2009-07-29",8.4
"446","2009-07-30",8.66
"447","2009-07-31",8.54
"448","2009-08-03",8.92
"449","2009-08-04",9
"450","2009-08-05",8.87
"451","2009-08-06",9.01
"452","2009-08-07",8.82
"453","2009-08-10",9.07
"454","2009-08-11",8.82
"455","2009-08-12",9.08
"456","2009-08-13",9.3
"457","2009-08-14",9.09
"458","2009-08-17",8.74
"459","2009-08-18",9.11
"460","2009-08-19",9.25
"461","2009-08-20",9.5
"462","2009-08-21",9.77
"463","2009-08-24",10.1
"464","2009-08-25",10.07
"465","2009-08-26",10.06
"466","2009-08-27",10.23
"467","2009-08-28",9.79
"468","2009-08-31",9.68
"469","2009-09-01",9.87
"470","2009-09-02",9.87
"471","2009-09-03",9.63
"472","2009-09-04",10.01
"473","2009-09-08",10.63
"474","2009-09-09",10.62
"475","2009-09-10",10.66
"476","2009-09-11",10.83
"477","2009-09-14",11
"478","2009-09-15",11.36
"479","2009-09-16",11.43
"480","2009-09-17",11.42
"481","2009-09-18",11.55
"482","2009-09-21",11.28
"483","2009-09-22",11.81
"484","2009-09-23",11.72
"485","2009-09-24",11.5
"486","2009-09-25",11.58
"487","2009-09-28",12.13
"488","2009-09-29",12.26
"489","2009-09-30",12.44
"490","2009-10-01",11.57
"491","2009-10-02",11.19
"492","2009-10-05",12.01
"493","2009-10-06",12.92
"494","2009-10-07",13.05
"495","2009-10-08",13.13
"496","2009-10-09",13.11
"497","2009-10-12",13.38
"498","2009-10-13",13.19
"499","2009-10-14",13.45
"500","2009-10-15",13.63
"501","2009-10-16",13.45
"502","2009-10-19",13.49
"503","2009-10-20",13.3
"504","2009-10-21",13.13
"505","2009-10-22",13.03
"506","2009-10-23",11.93
"507","2009-10-26",11.45
"508","2009-10-27",11.64
"509","2009-10-28",10.76
"510","2009-10-29",11.33
"511","2009-10-30",10.52
"512","2009-11-02",10.34
"513","2009-11-03",10.83
"514","2009-11-04",10.32
"515","2009-11-05",10.31
"516","2009-11-06",8.5
"517","2009-11-09",8.1
"518","2009-11-10",8.15
"519","2009-11-11",8.36
"520","2009-11-12",8.12
"521","2009-11-13",7.94
"522","2009-11-16",7.85
"523","2009-11-17",7.49
"524","2009-11-18",7.29
"525","2009-11-19",7.17
"526","2009-11-20",7.21
"527","2009-11-23",7.65
"528","2009-11-24",7.62
"529","2009-11-25",7.77
"530","2009-11-27",7.44
"531","2009-11-30",7.33
"532","2009-12-01",7.39
"533","2009-12-02",7.55
"534","2009-12-03",7.44
"535","2009-12-04",7.66
"536","2009-12-07",7.59
"537","2009-12-08",7.45
"538","2009-12-09",7.3
"539","2009-12-10",7.15
"540","2009-12-11",7.41
"541","2009-12-14",7.59
"542","2009-12-15",7.37
"543","2009-12-16",7.01
"544","2009-12-17",6.83
"545","2009-12-18",6.55
"546","2009-12-21",6.76
"547","2009-12-22",6.6
"548","2009-12-23",6.78
"549","2009-12-24",6.72
"550","2009-12-28",6.87
"551","2009-12-29",7.13
"552","2009-12-30",7.13
"553","2009-12-31",6.86
"554","2010-01-04",7.43
"555","2010-01-05",7.57
"556","2010-01-06",7.81
"557","2010-01-07",7.82
"558","2010-01-08",7.82
"559","2010-01-11",7.5
"560","2010-01-12",7.32
"561","2010-01-13",7.39
"562","2010-01-14",7.81
"563","2010-01-15",8.04
"564","2010-01-19",8.41
"565","2010-01-20",8.32
"566","2010-01-21",8.51
"567","2010-01-22",8.52
"568","2010-01-25",8.54
"569","2010-01-26",8.4
"570","2010-01-27",8.35
"571","2010-01-28",8.12
"572","2010-01-29",8.02
"573","2010-02-01",8.25
"574","2010-02-02",8.38
"575","2010-02-03",8.12
"576","2010-02-04",7.99
"577","2010-02-05",7.95
"578","2010-02-08",7.81
"579","2010-02-09",7.9
"580","2010-02-10",7.9
"581","2010-02-11",7.81
"582","2010-02-12",8.19
"583","2010-02-16",8.28
"584","2010-02-17",8.32
"585","2010-02-18",8.31
"586","2010-02-19",8.3
"587","2010-02-22",8.28
"588","2010-02-23",8.02
"589","2010-02-24",8.07
"590","2010-02-25",8.15
"591","2010-02-26",8.22
"592","2010-03-01",8.19
"593","2010-03-02",8.48
"594","2010-03-03",8.58
"595","2010-03-04",8.61
"596","2010-03-05",8.84
"597","2010-03-08",8.95
"598","2010-03-09",9
"599","2010-03-10",9.43
"600","2010-03-11",9.16
"601","2010-03-12",9.26
"602","2010-03-15",8.98
"603","2010-03-16",8.96
"604","2010-03-17",9.09
"605","2010-03-18",9.05
"606","2010-03-19",8.9
"607","2010-03-22",8.74
"608","2010-03-23",8.77
"609","2010-03-24",8.72
"610","2010-03-25",8.58
"611","2010-03-26",8.7
"612","2010-03-29",8.94
"613","2010-03-30",8.78
"614","2010-03-31",8.75
"615","2010-04-01",8.93
"616","2010-04-05",9.14
"617","2010-04-06",9.2
"618","2010-04-07",8.8
"619","2010-04-08",8.69
"620","2010-04-09",8.34
"621","2010-04-12",8.1
"622","2010-04-13",7.91
"623","2010-04-14",8.28
"624","2010-04-15",8.3
"625","2010-04-16",8.28
"626","2010-04-19",8.02
"627","2010-04-20",8.17
"628","2010-04-21",8.04
"629","2010-04-22",8.29
"630","2010-04-23",8.58
"631","2010-04-26",8.6
"632","2010-04-27",8.26
"633","2010-04-28",8.4
"634","2010-04-29",8.69
"635","2010-04-30",8.49
"636","2010-05-03",8.47
"637","2010-05-04",8.13
"638","2010-05-05",7.76
"639","2010-05-06",7.68
"640","2010-05-07",7.5
"641","2010-05-10",7.85
"642","2010-05-11",7.83
"643","2010-05-12",8.1
"644","2010-05-13",8.13
"645","2010-05-14",8.06
"646","2010-05-17",8.32
"647","2010-05-18",7.98
"648","2010-05-19",7.99
"649","2010-05-20",7.6
"650","2010-05-21",7.65
"651","2010-05-24",7.46
"652","2010-05-25",7.08
"653","2010-05-26",7.37
"654","2010-05-27",7.65
"655","2010-05-28",7.56
"656","2010-06-01",7.24
"657","2010-06-02",7.54
"658","2010-06-03",7.86
"659","2010-06-04",7.62
"660","2010-06-07",7.4
"661","2010-06-08",7.54
"662","2010-06-09",7.4
"663","2010-06-10",7.74
"664","2010-06-11",7.97
"665","2010-06-14",7.96
"666","2010-06-15",8.19
"667","2010-06-16",8.08
"668","2010-06-17",8.11
"669","2010-06-18",8.11
"670","2010-06-21",8.13
"671","2010-06-22",7.81
"672","2010-06-23",7.88
"673","2010-06-24",7.93
"674","2010-06-25",7.98
"675","2010-06-28",7.95
"676","2010-06-29",7.6
"677","2010-06-30",7.52
"678","2010-07-01",7.15
"679","2010-07-02",7
"680","2010-07-06",6.74
"681","2010-07-07",7.01
"682","2010-07-08",7.17
"683","2010-07-09",7.4
"684","2010-07-12",7.38
"685","2010-07-13",7.63
"686","2010-07-14",7.57
"687","2010-07-15",7.51
"688","2010-07-16",7.19
"689","2010-07-19",7.19
"690","2010-07-20",7.43
"691","2010-07-21",7.26
"692","2010-07-22",7.62
"693","2010-07-23",7.85
"694","2010-07-26",8.09
"695","2010-07-27",8.21
"696","2010-07-28",7.96
"697","2010-07-29",8.03
"698","2010-07-30",8.1
"699","2010-08-02",8.15
"700","2010-08-03",8.1
"701","2010-08-04",8.19
"702","2010-08-05",8
"703","2010-08-06",8.02
"704","2010-08-09",8.17
"705","2010-08-10",8.13
"706","2010-08-11",7.63
"707","2010-08-12",7.59
"708","2010-08-13",7.55
"709","2010-08-16",7.38
"710","2010-08-17",7.43
"711","2010-08-18",7.77
"712","2010-08-19",7.53
"713","2010-08-20",7.36
"714","2010-08-23",7.23
"715","2010-08-24",7.11
"716","2010-08-25",7.18
"717","2010-08-26",7.1
"718","2010-08-27",7.23
"719","2010-08-30",7.09
"720","2010-08-31",7.12
"721","2010-09-01",7.55
"722","2010-09-02",7.64
"723","2010-09-03",7.79
"724","2010-09-07",7.76
"725","2010-09-08",7.64
"726","2010-09-09",7.67
"727","2010-09-10",7.85
"728","2010-09-13",8.21
"729","2010-09-14",8.17
"730","2010-09-15",7.9
"731","2010-09-16",7.62
"732","2010-09-17",7.72
"733","2010-09-20",7.88
"734","2010-09-21",7.85
"735","2010-09-22",7.66
"736","2010-09-23",7.5
"737","2010-09-24",7.84
"738","2010-09-27",7.88
"739","2010-09-28",8.05
"740","2010-09-29",8.1
"741","2010-09-30",8.25
"742","2010-10-01",8.19
"743","2010-10-04",8
"744","2010-10-05",8.39
"745","2010-10-06",8.5
"746","2010-10-07",8.53
"747","2010-10-08",8.83
"748","2010-10-11",8.92
"749","2010-10-12",8.95
"750","2010-10-13",9.63
"751","2010-10-14",9.44
"752","2010-10-15",9.4
"753","2010-10-18",9.54
"754","2010-10-19",9.15
"755","2010-10-20",9.32
"756","2010-10-21",9.17
"757","2010-10-22",9.26
"758","2010-10-25",9.64
"759","2010-10-26",9.7
"760","2010-10-27",9.46
"761","2010-10-28",9.44
"762","2010-10-29",9.52
"763","2010-11-01",9.52
"764","2010-11-02",10.6
"765","2010-11-03",10.9
"766","2010-11-04",11.75
"767","2010-11-05",11.72
"768","2010-11-08",11.67
"769","2010-11-09",11.58
"770","2010-11-10",11.55
"771","2010-11-11",11.32
"772","2010-11-12",10.98
"773","2010-11-15",11.23
"774","2010-11-16",11.03
"775","2010-11-17",11.05
"776","2010-11-18",11.49
"777","2010-11-19",11.3
"778","2010-11-22",11.4
"779","2010-11-23",11.5
"780","2010-11-24",11.5
"781","2010-11-26",11.9
"782","2010-11-29",12.03
"783","2010-11-30",12.03
"784","2010-12-01",12.11
"785","2010-12-02",12.43
"786","2010-12-03",12.58
"787","2010-12-06",12.74
"788","2010-12-07",12.89
"789","2010-12-08",12.95
"790","2010-12-09",12.98
"791","2010-12-10",13.4
"792","2010-12-13",13.46
"793","2010-12-14",13.34
"794","2010-12-15",13.18
"795","2010-12-16",13.3
"796","2010-12-17",13.49
"797","2010-12-20",13.99
"798","2010-12-21",14.67
"799","2010-12-22",14.91
"800","2010-12-23",14.72
"801","2010-12-27",14.67
"802","2010-12-28",14.55
"803","2010-12-29",15.25
"804","2010-12-30",15.07
"805","2010-12-31",15.18
"806","2011-01-03",15.51
"807","2011-01-04",14.65
"808","2011-01-05",15.23
"809","2011-01-06",15
"810","2011-01-07",14.94
"811","2011-01-10",15.04
"812","2011-01-11",15.47
"813","2011-01-12",15.74
"814","2011-01-13",15.91
"815","2011-01-14",15.89
"816","2011-01-18",16.25
"817","2011-01-19",15.7
"818","2011-01-20",15.77
"819","2011-01-21",15.99
"820","2011-01-24",16.209999
"821","2011-01-25",16.07
"822","2011-01-26",16.42
"823","2011-01-27",16.75
"824","2011-01-28",16.57
"825","2011-01-31",17.32
"826","2011-02-01",17.75
"827","2011-02-02",17.4
"828","2011-02-03",17.049999
"829","2011-02-04",17.639999
"830","2011-02-07",18.42
"831","2011-02-08",18.82
"832","2011-02-09",18.77
"833","2011-02-10",18.84
"834","2011-02-11",19.35
"835","2011-02-14",20.290001
"836","2011-02-15",20.190001
"837","2011-02-16",20.99
"838","2011-02-17",21.299999
"839","2011-02-18",20.41
"840","2011-02-22",19.440001
"841","2011-02-23",19.09
"842","2011-02-24",17.99
"843","2011-02-25",18.82
"844","2011-02-28",18.9
"845","2011-03-01",18.129999
"846","2011-03-02",18.83
"847","2011-03-03",20.42
"848","2011-03-04",20.639999
"849","2011-03-07",20.01
"850","2011-03-08",19.299999
"851","2011-03-09",19.610001
"852","2011-03-10",18.43
"853","2011-03-11",20.17
"854","2011-03-14",20.139999
"855","2011-03-15",19.42
"856","2011-03-16",18.950001
"857","2011-03-17",19.52
"858","2011-03-18",19.290001
"859","2011-03-21",20.76
"860","2011-03-22",20.620001
"861","2011-03-23",20.639999
"862","2011-03-24",21.18
"863","2011-03-25",22.16
"864","2011-03-28",22.18
"865","2011-03-29",22.18
"866","2011-03-30",22.85
"867","2011-03-31",23.16
"868","2011-04-01",23.690001
"869","2011-04-04",23.6
"870","2011-04-05",23.780001
"871","2011-04-06",23.98
"872","2011-04-07",23.41
"873","2011-04-08",22.99
"874","2011-04-11",22.120001
"875","2011-04-12",21.09
"876","2011-04-13",22.33
"877","2011-04-14",22.48
"878","2011-04-15",23.540001
"879","2011-04-18",23.01
"880","2011-04-19",22.84
"881","2011-04-20",23.26
"882","2011-04-21",23.07
"883","2011-04-25",23.200001
"884","2011-04-26",21.91
"885","2011-04-27",21.870001
"886","2011-04-28",22.15
"887","2011-04-29",22.23
"888","2011-05-02",21.18
"889","2011-05-03",19.74
"890","2011-05-04",19.540001
"891","2011-05-05",19.370001
"892","2011-05-06",19.799999
"893","2011-05-09",20.85
"894","2011-05-10",20.879999
"895","2011-05-11",19.98
"896","2011-05-12",19.48
"897","2011-05-13",19.27
"898","2011-05-16",18.6
"899","2011-05-17",18.389999
"900","2011-05-18",19.969999
"901","2011-05-19",20.17
"902","2011-05-20",20.120001
"903","2011-05-23",19.76
"904","2011-05-24",20
"905","2011-05-25",20.530001
"906","2011-05-26",20.98
"907","2011-05-27",21.58
"908","2011-05-31",21.860001
"909","2011-06-01",20.889999
"910","2011-06-02",20.68
"911","2011-06-03",21.299999
"912","2011-06-06",20.07
"913","2011-06-07",20.92
"914","2011-06-08",20.68
"915","2011-06-09",21.030001
"916","2011-06-10",20.93
"917","2011-06-13",21.459999
"918","2011-06-14",22.74
"919","2011-06-15",22.32
"920","2011-06-16",22.58
"921","2011-06-17",22.370001
"922","2011-06-20",22.57
"923","2011-06-21",23.299999
"924","2011-06-22",24.139999
"925","2011-06-23",24.33
"926","2011-06-24",22.790001
"927","2011-06-27",22.91
"928","2011-06-28",23.83
"929","2011-06-29",24.120001
"930","2011-06-30",24.620001
"931","2011-07-01",25.08
"932","2011-07-05",25.42
"933","2011-07-06",25.450001
"934","2011-07-07",26.49
"935","2011-07-08",26.66
"936","2011-07-11",25.690001
"937","2011-07-12",25.6
"938","2011-07-13",25.969999
"939","2011-07-14",25.530001
"940","2011-07-15",26.24
"941","2011-07-18",25.639999
"942","2011-07-19",26.450001
"943","2011-07-20",26.58
"944","2011-07-21",27.200001
"945","2011-07-22",27.35
"946","2011-07-25",27.48
"947","2011-07-26",27.48
"948","2011-07-27",26.299999
"949","2011-07-28",25.959999
"950","2011-07-29",26.85
"951","2011-08-01",27.51
"952","2011-08-02",26.17
"953","2011-08-03",25.620001
"954","2011-08-04",23.57
"955","2011-08-05",22.950001
"956","2011-08-08",20.139999
"957","2011-08-09",22.43
"958","2011-08-10",22.58
"959","2011-08-11",25.5
"960","2011-08-12",25.530001
"961","2011-08-15",25.950001
"962","2011-08-16",24.950001
"963","2011-08-17",25.370001
"964","2011-08-18",24.32
"965","2011-08-19",24.459999
"966","2011-08-22",23.040001
"967","2011-08-23",24.870001
"968","2011-08-24",25.549999
"969","2011-08-25",25.620001
"970","2011-08-26",27.1
"971","2011-08-29",28.129999
"972","2011-08-30",28.49
"973","2011-08-31",28.469999
"974","2011-09-01",27.17
"975","2011-09-02",26.34
"976","2011-09-06",27.32
"977","2011-09-07",28.77
"978","2011-09-08",28.879999
"979","2011-09-09",27.65
"980","2011-09-12",27.709999
"981","2011-09-13",25.84
"982","2011-09-14",25.1
"983","2011-09-15",25.93
"984","2011-09-16",26.559999
"985","2011-09-19",26.190001
"986","2011-09-20",25.379999
"987","2011-09-21",23.9
"988","2011-09-22",22.6
"989","2011-09-23",22.59
"990","2011-09-26",23.85
