"","date","WKHS"
"92","2010-10-11",6.5
"93","2010-10-12",7.3
"94","2010-10-13",7.5
"95","2010-10-14",8
"96","2010-10-15",7.8
"97","2010-10-18",8.5
"98","2010-10-19",8.5
"99","2010-10-20",10.2
"100","2010-10-21",9.7
"101","2010-10-22",9.7
"102","2010-10-25",7.9
"103","2010-10-26",8
"104","2010-10-27",8
"105","2010-10-28",8
"106","2010-10-29",8
"107","2010-11-01",8
"108","2010-11-02",7.9
"109","2010-11-03",7.9
"110","2010-11-04",7.9
"111","2010-11-05",6.5
"112","2010-11-08",6.5
"113","2010-11-09",6.5
"114","2010-11-10",7.2
"115","2010-11-11",7
"116","2010-11-12",7.2
"117","2010-11-15",6.5
"118","2010-11-16",6.5
"119","2010-11-17",6.5
"120","2010-11-18",6.4
"121","2010-11-19",5.6
"122","2010-11-22",5.6
"123","2010-11-23",6.8
"124","2010-11-24",6.8
"125","2010-11-26",7
"126","2010-11-29",7.6
"127","2010-11-30",7.5
"128","2010-12-01",7.8
"129","2010-12-02",7.5
"130","2010-12-03",7.5
"131","2010-12-06",7.3
"132","2010-12-07",7.3
"133","2010-12-08",8.5
"134","2010-12-09",8.5
"135","2010-12-10",8.5
"136","2010-12-13",8.5
"137","2010-12-14",8.8
"138","2010-12-15",6.9
"139","2010-12-16",6.9
"140","2010-12-17",8.4
"141","2010-12-20",7.5
"142","2010-12-21",7.5
"143","2010-12-22",7.8
"144","2010-12-23",7.8
"145","2010-12-27",8.3
"146","2010-12-28",9
"147","2010-12-29",9
"148","2010-12-30",9
"149","2010-12-31",9
"150","2011-01-03",8.5
"151","2011-01-04",8
"152","2011-01-05",8
"153","2011-01-06",7.5
"154","2011-01-07",7.5
"155","2011-01-10",8.5
"156","2011-01-11",8
"157","2011-01-12",8
"158","2011-01-13",7.7
"159","2011-01-14",8
"160","2011-01-18",7.8
"161","2011-01-19",7.8
"162","2011-01-20",6.2
"163","2011-01-21",6.2
"164","2011-01-24",6.2
"165","2011-01-25",6
"166","2011-01-26",6
"167","2011-01-27",6.1
"168","2011-01-28",6
"169","2011-01-31",6
"170","2011-02-01",5.5
"171","2011-02-02",5.5
"172","2011-02-03",5.5
"173","2011-02-04",5.5
"174","2011-02-07",6
"175","2011-02-08",5.5
"176","2011-02-09",5.5
"177","2011-02-10",5.5
"178","2011-02-11",5.5
"179","2011-02-14",5.5
"180","2011-02-15",5.4
"181","2011-02-16",5.5
"182","2011-02-17",5.5
"183","2011-02-18",5.5
"184","2011-02-22",5.5
"185","2011-02-23",5.5
"186","2011-02-24",5.5
"187","2011-02-25",5.5
"188","2011-02-28",4.6
"189","2011-03-01",4.6
"190","2011-03-02",4.6
"191","2011-03-03",4.8
"192","2011-03-04",4.8
"193","2011-03-07",4.8
"194","2011-03-08",4.8
"195","2011-03-09",4.8
"196","2011-03-10",5.5
"197","2011-03-11",5.5
"198","2011-03-14",5.5
"199","2011-03-15",5.5
"200","2011-03-16",5.5
"201","2011-03-17",5.5
"202","2011-03-18",5.5
"203","2011-03-21",5.5
"204","2011-03-22",5.5
"205","2011-03-23",4.8
"206","2011-03-24",4.8
"207","2011-03-25",4.8
"208","2011-03-28",4.8
"209","2011-03-29",4.8
"210","2011-03-30",4.8
"211","2011-03-31",4.8
"212","2011-04-01",5.4
"213","2011-04-04",5.4
"214","2011-04-05",5
"215","2011-04-06",5
"216","2011-04-07",5
"217","2011-04-08",5
"218","2011-04-11",5
"219","2011-04-12",5
"220","2011-04-13",5
"221","2011-04-14",5.5
"222","2011-04-15",5.5
"223","2011-04-18",5
"224","2011-04-19",5.4
"225","2011-04-20",5
"226","2011-04-21",6.5
"227","2011-04-25",6.5
"228","2011-04-26",6.7
"229","2011-04-27",6.7
"230","2011-04-28",6.7
"231","2011-04-29",6.8
"232","2011-05-02",6.8
"233","2011-05-03",6.8
"234","2011-05-04",7.5
"235","2011-05-05",7.5
"236","2011-05-06",7.5
"237","2011-05-09",8
"238","2011-05-10",9.2
"239","2011-05-11",8.8
"240","2011-05-12",9.1
"241","2011-05-13",8
"242","2011-05-16",8.9
"243","2011-05-17",8.9
"244","2011-05-18",8.5
"245","2011-05-19",8.5
"246","2011-05-20",8.7
"247","2011-05-23",8.7
"248","2011-05-24",8.7
"249","2011-05-25",8.9
"250","2011-05-26",9
"251","2011-05-27",9
"252","2011-05-31",9
"253","2011-06-01",9
"254","2011-06-02",9
"255","2011-06-03",9
"256","2011-06-06",9
"257","2011-06-07",8.95
"258","2011-06-08",8.5
"259","2011-06-09",8.5
"260","2011-06-10",9
"261","2011-06-13",8.5
"262","2011-06-14",7.5
"263","2011-06-15",7.1
"264","2011-06-16",7
"265","2011-06-17",6.9
"266","2011-06-20",7
"267","2011-06-21",6.3
"268","2011-06-22",6.3
"269","2011-06-23",7
"270","2011-06-24",7
"271","2011-06-27",7
"272","2011-06-28",7
"273","2011-06-29",6.5
"274","2011-06-30",6.5
"275","2011-07-01",6.5
"276","2011-07-05",6.9
"277","2011-07-06",6.9
"278","2011-07-07",6.9
"279","2011-07-08",6.9
"280","2011-07-11",5.4
"281","2011-07-12",5.9
"282","2011-07-13",5
"283","2011-07-14",5
"284","2011-07-15",5
"285","2011-07-18",5
"286","2011-07-19",5
"287","2011-07-20",5
"288","2011-07-21",4
"289","2011-07-22",4.3
"290","2011-07-25",4.3
"291","2011-07-26",4.3
"292","2011-07-27",4.3
"293","2011-07-28",4.3
"294","2011-07-29",4.3
"295","2011-08-01",5
"296","2011-08-02",5
"297","2011-08-03",5
"298","2011-08-04",5
"299","2011-08-05",5
"300","2011-08-08",5
"301","2011-08-09",4.9
"302","2011-08-10",4.9
"303","2011-08-11",4.9
"304","2011-08-12",4.9
"305","2011-08-15",4.9
"306","2011-08-16",4.9
"307","2011-08-17",4.9
"308","2011-08-18",4.9
"309","2011-08-19",4.5
"310","2011-08-22",2.2
"311","2011-08-23",4.5
"312","2011-08-24",4.5
"313","2011-08-25",4.5
"314","2011-08-26",4.5
"315","2011-08-29",4.5
"316","2011-08-30",4
"317","2011-08-31",4
"318","2011-09-01",4
"319","2011-09-02",3.5
"320","2011-09-06",4
"321","2011-09-07",4
"322","2011-09-08",4
"323","2011-09-09",5
"324","2011-09-12",5
"325","2011-09-13",5
"326","2011-09-14",5
"327","2011-09-15",4.5
"328","2011-09-16",7
"329","2011-09-19",6.1
"330","2011-09-20",5.5
"331","2011-09-21",5.4
"332","2011-09-22",5.5
"333","2011-09-23",5.5
"334","2011-09-26",5.5
"335","2011-09-27",4.9
"336","2011-09-28",4.9
"337","2011-09-29",5
"338","2011-09-30",5
"339","2011-10-03",5
"340","2011-10-04",5
"341","2011-10-05",5
"342","2011-10-06",5
"343","2011-10-07",5
"344","2011-10-10",5
"345","2011-10-11",5
"346","2011-10-12",5
"347","2011-10-13",2.5
"348","2011-10-14",5
"349","2011-10-17",4
"350","2011-10-18",5
"351","2011-10-19",5
"352","2011-10-20",5
"353","2011-10-21",5
"354","2011-10-24",5
"355","2011-10-25",5
"356","2011-10-26",5
"357","2011-10-27",5
"358","2011-10-28",4.9
"359","2011-10-31",5.05
"360","2011-11-01",5
"361","2011-11-02",5
"362","2011-11-03",5
"363","2011-11-04",5.5
"364","2011-11-07",5.5
"365","2011-11-08",5.5
"366","2011-11-09",5.5
"367","2011-11-10",5.4
"368","2011-11-11",5.3
"369","2011-11-14",5
"370","2011-11-15",5
"371","2011-11-16",5
"372","2011-11-17",5
"373","2011-11-18",5
"374","2011-11-21",5
"375","2011-11-22",5
"376","2011-11-23",5
"377","2011-11-25",5
"378","2011-11-28",5
"379","2011-11-29",5
"380","2011-11-30",5
"381","2011-12-01",3.1
"382","2011-12-02",3.1
"383","2011-12-05",5
"384","2011-12-06",5
"385","2011-12-07",4.9
"386","2011-12-08",4.9
"387","2011-12-09",4.9
"388","2011-12-12",3.2
"389","2011-12-13",4.5
"390","2011-12-14",4.5
"391","2011-12-15",4.5
"392","2011-12-16",4.5
"393","2011-12-19",4.4
"394","2011-12-20",4.4
"395","2011-12-21",4.4
"396","2011-12-22",4.8
"397","2011-12-23",4.8
"398","2011-12-27",4.9
"399","2011-12-28",4.9
"400","2011-12-29",4.9
"401","2011-12-30",4.4
"402","2012-01-03",4.9
"403","2012-01-04",4.3
"404","2012-01-05",3.1
"405","2012-01-06",4.5
"406","2012-01-09",4.5
"407","2012-01-10",4
"408","2012-01-11",4.9
"409","2012-01-12",3.3
"410","2012-01-13",4.9
"411","2012-01-17",3.3
"412","2012-01-18",3.3
"413","2012-01-19",3.3
"414","2012-01-20",3.3
"415","2012-01-23",4
"416","2012-01-24",3.5
"417","2012-01-25",3.5
"418","2012-01-26",3.5
"419","2012-01-27",3.9
"420","2012-01-30",3.9
"421","2012-01-31",3.5
"422","2012-02-01",3.55
"423","2012-02-02",3.5
"424","2012-02-03",3.3
"425","2012-02-06",3.3
"426","2012-02-07",3.5
"427","2012-02-08",3.5
"428","2012-02-09",3.2
"429","2012-02-10",3.2
"430","2012-02-13",3.2
"431","2012-02-14",3.2
"432","2012-02-15",3.8
"433","2012-02-16",3.7
"434","2012-02-17",3.7
"435","2012-02-21",3.7
"436","2012-02-22",3.7
"437","2012-02-23",3.7
"438","2012-02-24",3.1
"439","2012-02-27",3.1
"440","2012-02-28",3.1
"441","2012-02-29",3.1
"442","2012-03-01",3.1
"443","2012-03-02",3.5
"444","2012-03-05",3.5
"445","2012-03-06",3.5
"446","2012-03-07",3.3
"447","2012-03-08",2.8
"448","2012-03-09",3.8
"449","2012-03-12",3.45
"450","2012-03-13",3
"451","2012-03-14",3.5
"452","2012-03-15",3.5
"453","2012-03-16",3.5
"454","2012-03-19",3.1
"455","2012-03-20",3.1
"456","2012-03-21",3.3
"457","2012-03-22",3
"458","2012-03-23",3
"459","2012-03-26",2.5
"460","2012-03-27",2
"461","2012-03-28",2
"462","2012-03-29",2.3
"463","2012-03-30",2.4
"464","2012-04-02",2.4
"465","2012-04-03",2.4
"466","2012-04-04",2.3
"467","2012-04-05",2.2
"468","2012-04-09",2.3
"469","2012-04-10",2.4
"470","2012-04-11",2.4
"471","2012-04-12",2.4
"472","2012-04-13",2.5
"473","2012-04-16",2.5
"474","2012-04-17",2
"475","2012-04-18",2
"476","2012-04-19",2
"477","2012-04-20",2.5
"478","2012-04-23",2.5
"479","2012-04-24",2
"480","2012-04-25",1.9
"481","2012-04-26",2
"482","2012-04-27",2
"483","2012-04-30",1.5
"484","2012-05-01",1.9
"485","2012-05-02",1.9
"486","2012-05-03",1.9
"487","2012-05-04",2
"488","2012-05-07",1.8
"489","2012-05-08",2.2
"490","2012-05-09",2.2
"491","2012-05-10",2.9
"492","2012-05-11",2.9
"493","2012-05-14",2.9
"494","2012-05-15",2.9
"495","2012-05-16",2.5
"496","2012-05-17",2.5
"497","2012-05-18",2.5
"498","2012-05-21",2.5
"499","2012-05-22",1.8
"500","2012-05-23",1.8
"501","2012-05-24",1.8
"502","2012-05-25",1.8
"503","2012-05-29",2.5
"504","2012-05-30",2.4
"505","2012-05-31",1.8
"506","2012-06-01",2.4
"507","2012-06-04",1.5
"508","2012-06-05",1.8
"509","2012-06-06",1.8
"510","2012-06-07",1.8
"511","2012-06-08",1.8
"512","2012-06-11",1.5
"513","2012-06-12",1.5
"514","2012-06-13",1.5
"515","2012-06-14",1.5
"516","2012-06-15",1.5
"517","2012-06-18",1.5
"518","2012-06-19",1.5
"519","2012-06-20",1.5
"520","2012-06-21",1.1
"521","2012-06-22",1.1
"522","2012-06-25",1.5
"523","2012-06-26",2.3
"524","2012-06-27",2.25
"525","2012-06-28",1.6
"526","2012-06-29",1.6
"527","2012-07-02",1.5
"528","2012-07-03",1.5
"529","2012-07-05",1.55
"530","2012-07-06",1.55
"531","2012-07-09",1.55
"532","2012-07-10",1.5
"533","2012-07-11",1.5
"534","2012-07-12",1.5
"535","2012-07-13",1.5
"536","2012-07-16",1.5
"537","2012-07-17",1.55
"538","2012-07-18",1.55
"539","2012-07-19",1.3
"540","2012-07-20",1.55
"541","2012-07-23",1.55
"542","2012-07-24",1.55
"543","2012-07-25",1.55
"544","2012-07-26",1.55
"545","2012-07-27",1.55
"546","2012-07-30",1.55
"547","2012-07-31",1.55
"548","2012-08-01",1.5
"549","2012-08-02",1.5
"550","2012-08-03",1.55
"551","2012-08-06",1.55
"552","2012-08-07",1.55
"553","2012-08-08",1.5
"554","2012-08-09",1.5
"555","2012-08-10",1.5
"556","2012-08-13",1.5
"557","2012-08-14",1.4
"558","2012-08-15",1
"559","2012-08-16",1
"560","2012-08-17",2.35
"561","2012-08-20",2.5
"562","2012-08-21",2
"563","2012-08-22",2
"564","2012-08-23",2
"565","2012-08-24",2
"566","2012-08-27",2.5
"567","2012-08-28",2.4
"568","2012-08-29",2.2
"569","2012-08-30",2.2
"570","2012-08-31",2.2
"571","2012-09-04",2.2
"572","2012-09-05",2.2
"573","2012-09-06",2.2
"574","2012-09-07",1.7
"575","2012-09-10",1.7
"576","2012-09-11",2.2
"577","2012-09-12",2.2
"578","2012-09-13",1.7
"579","2012-09-14",1.58
"580","2012-09-17",1.5
"581","2012-09-18",1.5
"582","2012-09-19",1.5
"583","2012-09-20",1.5
"584","2012-09-21",1.4
"585","2012-09-24",1.4
"586","2012-09-25",1.4
"587","2012-09-26",1.4
"588","2012-09-27",2.5
"589","2012-09-28",1.5
"590","2012-10-01",1.9
"591","2012-10-02",1.9
"592","2012-10-03",1.9
"593","2012-10-04",1.9
"594","2012-10-05",1.9
"595","2012-10-08",1.2
"596","2012-10-09",1
"597","2012-10-10",1.01
"598","2012-10-11",0.9
"599","2012-10-12",1
"600","2012-10-15",1
"601","2012-10-16",1.15
"602","2012-10-17",1.29
"603","2012-10-18",1.06
"604","2012-10-19",1.05
"605","2012-10-22",1.1
"606","2012-10-23",1.1
"607","2012-10-24",1.1
"608","2012-10-25",0.95
"609","2012-10-26",1.35
"610","2012-10-31",1.35
"611","2012-11-01",1.39
"612","2012-11-02",1.38
"613","2012-11-05",1.5
"614","2012-11-06",1.38
"615","2012-11-07",1.38
"616","2012-11-08",1.38
"617","2012-11-09",1.36
"618","2012-11-12",1.36
"619","2012-11-13",1.3
"620","2012-11-14",1.5
"621","2012-11-15",1.3
"622","2012-11-16",1.08
"623","2012-11-19",1.1
"624","2012-11-20",1.25
"625","2012-11-21",1.25
"626","2012-11-23",1.25
"627","2012-11-26",1.3
"628","2012-11-27",1.25
"629","2012-11-28",1.3
"630","2012-11-29",1
"631","2012-11-30",1
"632","2012-12-03",1.1
"633","2012-12-04",1.2
"634","2012-12-05",1.16
"635","2012-12-06",1.19
"636","2012-12-07",1.22
"637","2012-12-10",1.25
"638","2012-12-11",2
"639","2012-12-12",2.25
"640","2012-12-13",2.3
"641","2012-12-14",2.3
"642","2012-12-17",2.48
"643","2012-12-18",2
"644","2012-12-19",2
"645","2012-12-20",1.8
"646","2012-12-21",1.8
"647","2012-12-24",1.8
"648","2012-12-26",1.9
"649","2012-12-27",1.9
"650","2012-12-28",2.4
"651","2012-12-31",2.4
"652","2013-01-02",2.1
"653","2013-01-03",2.2
"654","2013-01-04",2.3
"655","2013-01-07",2.2
"656","2013-01-08",2.3
"657","2013-01-09",2.45
"658","2013-01-10",2.6
"659","2013-01-11",2.6
"660","2013-01-14",2.5
"661","2013-01-15",2.3
"662","2013-01-16",2.3
"663","2013-01-17",2.2
"664","2013-01-18",2.2
"665","2013-01-22",1.95
"666","2013-01-23",1.95
"667","2013-01-24",1.7
"668","2013-01-25",1.2
"669","2013-01-28",1.21
"670","2013-01-29",1.7
"671","2013-01-30",2.5
"672","2013-01-31",2.3
"673","2013-02-01",2.5
"674","2013-02-04",2.5
"675","2013-02-05",2
"676","2013-02-06",2
"677","2013-02-07",1.98
"678","2013-02-08",2.1
"679","2013-02-11",2
"680","2013-02-12",2
"681","2013-02-13",2.34
"682","2013-02-14",2.34
"683","2013-02-15",2.3
"684","2013-02-19",2.58
"685","2013-02-20",2.6
"686","2013-02-21",2.8
"687","2013-02-22",3
"688","2013-02-25",3.2
"689","2013-02-26",3.65
"690","2013-02-27",3.7
"691","2013-02-28",3.1
"692","2013-03-01",3.1
"693","2013-03-04",3.1
"694","2013-03-05",2.9
"695","2013-03-06",2.51
"696","2013-03-07",2.4
"697","2013-03-08",2.45
"698","2013-03-11",2.5
"699","2013-03-12",2.5
"700","2013-03-13",2.2
"701","2013-03-14",2.4
"702","2013-03-15",2.4
"703","2013-03-18",2.1
"704","2013-03-19",2.4
"705","2013-03-20",2.3
"706","2013-03-21",2.3
"707","2013-03-22",2
"708","2013-03-25",2
"709","2013-03-26",2
"710","2013-03-27",2.5
"711","2013-03-28",2.7
"712","2013-04-01",2.7
"713","2013-04-02",2.7
"714","2013-04-03",2.7
"715","2013-04-04",2.7
"716","2013-04-05",2.7
"717","2013-04-08",2.5
"718","2013-04-09",2.5
"719","2013-04-10",2.7
"720","2013-04-11",2.3
"721","2013-04-12",2.3
"722","2013-04-15",2.3
"723","2013-04-16",2.7
"724","2013-04-17",2.7
"725","2013-04-18",3.4
"726","2013-04-19",3
"727","2013-04-22",3
"728","2013-04-23",3
"729","2013-04-24",3.2
"730","2013-04-25",3.7
"731","2013-04-26",3.5
"732","2013-04-29",3.9
"733","2013-04-30",3.95
"734","2013-05-01",4.9
"735","2013-05-02",5.31
"736","2013-05-03",4.8
"737","2013-05-06",5.03
"738","2013-05-07",4.85
"739","2013-05-08",4.7
"740","2013-05-09",3.84
"741","2013-05-10",4
"742","2013-05-13",3.9
"743","2013-05-14",3.9
"744","2013-05-15",3.62
"745","2013-05-16",4.7
"746","2013-05-17",4.1
"747","2013-05-20",3.9
"748","2013-05-21",3.55
"749","2013-05-22",3.9
"750","2013-05-23",3.74
"751","2013-05-24",3.9
"752","2013-05-28",3.65
"753","2013-05-29",3.4
"754","2013-05-30",3.5
"755","2013-05-31",3.3
"756","2013-06-03",3.3
"757","2013-06-04",3.2
"758","2013-06-05",3.1
"759","2013-06-06",3.2
"760","2013-06-07",3.2
"761","2013-06-10",3.3
"762","2013-06-11",3.25
"763","2013-06-12",3.45
"764","2013-06-13",3.35
"765","2013-06-14",3.35
"766","2013-06-17",3.6
"767","2013-06-18",3.5
"768","2013-06-19",3.8
"769","2013-06-20",4.2
"770","2013-06-21",3.9
"771","2013-06-24",4
"772","2013-06-25",4
"773","2013-06-26",4.2
"774","2013-06-27",4.2
"775","2013-06-28",4.2
"776","2013-07-01",5.1
"777","2013-07-02",4.95
"778","2013-07-03",4.59
"779","2013-07-05",4.59
"780","2013-07-08",5
"781","2013-07-09",4.88
"782","2013-07-10",4.7
"783","2013-07-11",4.9
"784","2013-07-12",5.1
"785","2013-07-15",5
"786","2013-07-16",4.7
"787","2013-07-17",5
"788","2013-07-18",4.8
"789","2013-07-19",4.7
"790","2013-07-22",4.6
"791","2013-07-23",4.58
"792","2013-07-24",4.5
"793","2013-07-25",4.4
"794","2013-07-26",4.4
"795","2013-07-29",4.5
"796","2013-07-30",4.5
"797","2013-07-31",4
"798","2013-08-01",4.1
"799","2013-08-02",4.1
"800","2013-08-05",4.3
"801","2013-08-06",4.3
"802","2013-08-07",4
"803","2013-08-08",4.1
"804","2013-08-09",4
"805","2013-08-12",4.3
"806","2013-08-13",4.17
"807","2013-08-14",4.2
"808","2013-08-15",4.05
"809","2013-08-16",3.75
"810","2013-08-19",4
"811","2013-08-20",3.6
"812","2013-08-21",3
"813","2013-08-22",2.75
"814","2013-08-23",3.4
"815","2013-08-26",3.2
"816","2013-08-27",3
"817","2013-08-28",3
"818","2013-08-29",3
"819","2013-08-30",2.9
"820","2013-09-03",3
"821","2013-09-04",3.5
"822","2013-09-05",3.2
"823","2013-09-06",3.1
"824","2013-09-09",2.9
"825","2013-09-10",3
"826","2013-09-11",3
"827","2013-09-12",3
"828","2013-09-13",3
"829","2013-09-16",3
"830","2013-09-17",2.9
"831","2013-09-18",2.7
"832","2013-09-19",2.95
"833","2013-09-20",2.7
"834","2013-09-23",2.3
"835","2013-09-24",2.7
"836","2013-09-25",2.6
"837","2013-09-26",2.49
"838","2013-09-27",2.4
"839","2013-09-30",2.4
"840","2013-10-01",2.5
"841","2013-10-02",2.8
"842","2013-10-03",2.9
"843","2013-10-04",2.9
"844","2013-10-07",2.9
"845","2013-10-08",3
"846","2013-10-09",2.9
"847","2013-10-10",2.9
"848","2013-10-11",2.4
"849","2013-10-14",2.4
"850","2013-10-15",2.4
"851","2013-10-16",2.2
"852","2013-10-17",2.4
"853","2013-10-18",2.4
"854","2013-10-21",2.5
"855","2013-10-22",2.63
"856","2013-10-23",2.82
"857","2013-10-24",2.4
"858","2013-10-25",2
"859","2013-10-28",2
"860","2013-10-29",2
"861","2013-10-30",2
"862","2013-10-31",2
"863","2013-11-01",1.9
"864","2013-11-04",1.8
"865","2013-11-05",1.8
"866","2013-11-06",1.73
"867","2013-11-07",1.8
"868","2013-11-08",1.8
"869","2013-11-11",1.6
"870","2013-11-12",1.65
"871","2013-11-13",1.52
"872","2013-11-14",1.5
"873","2013-11-15",1.6
"874","2013-11-18",1.45
"875","2013-11-19",1.46
"876","2013-11-20",1.46
"877","2013-11-21",1.6
"878","2013-11-22",1.5
"879","2013-11-25",1.5
"880","2013-11-26",1.46
"881","2013-11-27",1.47
"882","2013-11-29",1.5
"883","2013-12-02",1.4
"884","2013-12-03",1.4
"885","2013-12-04",1.4
"886","2013-12-05",1.32
"887","2013-12-06",1.5
"888","2013-12-09",1.37
"889","2013-12-10",1.7
"890","2013-12-11",1.3
"891","2013-12-12",1.67
"892","2013-12-13",1.45
"893","2013-12-16",1.45
"894","2013-12-17",1.45
"895","2013-12-18",1.49
"896","2013-12-19",1.12
"897","2013-12-20",1.4
"898","2013-12-23",1.2
"899","2013-12-24",1.2
"900","2013-12-26",1.01
"901","2013-12-27",1
"902","2013-12-30",1.1
"903","2013-12-31",1.7
"904","2014-01-02",1.2
"905","2014-01-03",1.22
"906","2014-01-06",1.34
"907","2014-01-07",1.34
"908","2014-01-08",1.34
"909","2014-01-09",1.2
"910","2014-01-10",1.12
"911","2014-01-13",1.1
"912","2014-01-14",1.15
"913","2014-01-15",1.2
"914","2014-01-16",1.15
"915","2014-01-17",1.2
"916","2014-01-21",1.1
"917","2014-01-22",1.15
"918","2014-01-23",1.2
"919","2014-01-24",1.25
"920","2014-01-27",1.14
"921","2014-01-28",1.14
"922","2014-01-29",1.14
"923","2014-01-30",1.13
"924","2014-01-31",1.15
"925","2014-02-03",1.25
"926","2014-02-04",1.2
"927","2014-02-05",1.26
"928","2014-02-06",1.2
"929","2014-02-07",1.2
"930","2014-02-10",1.25
"931","2014-02-11",1.2
"932","2014-02-12",1.11
"933","2014-02-13",1.2
"934","2014-02-14",1.2
"935","2014-02-18",1.2
"936","2014-02-19",1.1
"937","2014-02-20",1.1
"938","2014-02-21",1.4
"939","2014-02-24",1.53
"940","2014-02-25",1.7
"941","2014-02-26",1.5
"942","2014-02-27",1.4
"943","2014-02-28",1.24
"944","2014-03-03",1.23
"945","2014-03-04",1.2
"946","2014-03-05",1.13
"947","2014-03-06",1.16
"948","2014-03-07",1.2
"949","2014-03-10",1.1
"950","2014-03-11",1.3
"951","2014-03-12",1.3
"952","2014-03-13",1.2
"953","2014-03-14",1.18
"954","2014-03-17",1.15
"955","2014-03-18",1.15
"956","2014-03-19",1.1
"957","2014-03-20",1.08
"958","2014-03-21",1.07
"959","2014-03-24",1.03
"960","2014-03-25",1.1
"961","2014-03-26",1.05
"962","2014-03-27",1.1
"963","2014-03-28",1.1
"964","2014-03-31",1
"965","2014-04-01",1.1
"966","2014-04-02",1.1
"967","2014-04-03",1
"968","2014-04-04",1.09
"969","2014-04-07",1.09
"970","2014-04-08",1
"971","2014-04-09",1.14
"972","2014-04-10",1.17
"973","2014-04-11",1.15
"974","2014-04-14",1.15
"975","2014-04-15",1.15
"976","2014-04-16",1.15
"977","2014-04-17",1.2
"978","2014-04-21",1.2
"979","2014-04-22",1.04
"980","2014-04-23",1.04
"981","2014-04-24",1.04
"982","2014-04-25",1.1
"983","2014-04-28",1.1
"984","2014-04-29",1.05
"985","2014-04-30",1.02
"986","2014-05-01",1.07
"987","2014-05-02",1.2
"988","2014-05-05",1.2
"989","2014-05-06",1.2
"990","2014-05-07",1.15
"991","2014-05-08",1.3
"992","2014-05-09",1.2
"993","2014-05-12",1.2
"994","2014-05-13",1.3
"995","2014-05-14",1.3
"996","2014-05-15",1.3
"997","2014-05-16",1.3
"998","2014-05-19",1.32
"999","2014-05-20",1.4
"1000","2014-05-21",1.4
"1001","2014-05-22",1.4
"1002","2014-05-23",1.4
"1003","2014-05-27",1.4
"1004","2014-05-28",1.25
"1005","2014-05-29",1.1
"1006","2014-05-30",1.11
"1007","2014-06-02",1.14
"1008","2014-06-03",1.1
"1009","2014-06-04",1.1
"1010","2014-06-05",1.1
"1011","2014-06-06",1.1
"1012","2014-06-09",1.09
"1013","2014-06-10",1.08
"1014","2014-06-11",1.1
"1015","2014-06-12",1.1
"1016","2014-06-13",1.1
"1017","2014-06-16",1.05
"1018","2014-06-17",1.15
"1019","2014-06-18",1.15
"1020","2014-06-19",1.2
"1021","2014-06-20",1.2
"1022","2014-06-23",1.12
"1023","2014-06-24",1.3
"1024","2014-06-25",1.3
"1025","2014-06-26",1.31
"1026","2014-06-27",1.1
