"","date","CORR"
"299","2008-04-10",64.400002
"300","2008-04-11",63.950001
"301","2008-04-14",62.5
"302","2008-04-15",62.099998
"303","2008-04-16",61.700001
"304","2008-04-17",62.200001
"305","2008-04-18",64.550003
"306","2008-04-21",61.75
"307","2008-04-22",61.450001
"308","2008-04-23",60.650002
"309","2008-04-24",59.299999
"310","2008-04-25",60.400002
"311","2008-04-28",59
"312","2008-04-29",59.25
"313","2008-04-30",60
"314","2008-05-01",60.900002
"315","2008-05-02",61.200001
"316","2008-05-05",61.099998
"317","2008-05-06",61.200001
"318","2008-05-07",61.25
"319","2008-05-08",61.150002
"320","2008-05-09",61.200001
"321","2008-05-12",61.150002
"322","2008-05-13",61.099998
"323","2008-05-14",61.049999
"324","2008-05-15",61.25
"325","2008-05-16",61.25
"326","2008-05-19",61.950001
"327","2008-05-20",61.900002
"328","2008-05-21",62.200001
"329","2008-05-22",62.099998
"330","2008-05-23",61.799999
"331","2008-05-27",62.200001
"332","2008-05-28",62.25
"333","2008-05-29",62.450001
"334","2008-05-30",62.25
"335","2008-06-02",62.049999
"336","2008-06-03",62.200001
"337","2008-06-04",62.25
"338","2008-06-05",62.349998
"339","2008-06-06",62.5
"340","2008-06-09",62.599998
"341","2008-06-10",62.349998
"342","2008-06-11",61.599998
"343","2008-06-12",61.25
"344","2008-06-13",61.400002
"345","2008-06-16",62.549999
"346","2008-06-17",61.849998
"347","2008-06-18",61.5
"348","2008-06-19",61.900002
"349","2008-06-20",61.400002
"350","2008-06-23",60.799999
"351","2008-06-24",60.349998
"352","2008-06-25",59.900002
"353","2008-06-26",59.700001
"354","2008-06-27",59.5
"355","2008-06-30",59.5
"356","2008-07-01",58.299999
"357","2008-07-02",57.200001
"358","2008-07-03",57.799999
"359","2008-07-07",56.5
"360","2008-07-08",55
"361","2008-07-09",55.849998
"362","2008-07-10",56.25
"363","2008-07-11",57.150002
"364","2008-07-14",56.900002
"365","2008-07-15",55.950001
"366","2008-07-16",57.400002
"367","2008-07-17",58.400002
"368","2008-07-18",59.25
"369","2008-07-21",59.25
"370","2008-07-22",59.849998
"371","2008-07-23",59.650002
"372","2008-07-24",58.650002
"373","2008-07-25",58.349998
"374","2008-07-28",57.049999
"375","2008-07-29",56.25
"376","2008-07-30",58.700001
"377","2008-07-31",58.400002
"378","2008-08-01",58.349998
"379","2008-08-04",58.950001
"380","2008-08-05",59.5
"381","2008-08-06",59.799999
"382","2008-08-07",59.900002
"383","2008-08-08",59.950001
"384","2008-08-11",59.549999
"385","2008-08-12",57.75
"386","2008-08-13",58.450001
"387","2008-08-14",58.650002
"388","2008-08-15",58.799999
"389","2008-08-18",59.049999
"390","2008-08-19",57.75
"391","2008-08-20",58.650002
"392","2008-08-21",58.799999
"393","2008-08-22",58.75
"394","2008-08-25",58.299999
"395","2008-08-26",59.299999
"396","2008-08-27",58.700001
"397","2008-08-28",59.099998
"398","2008-08-29",57.5
"399","2008-09-02",55.900002
"400","2008-09-03",55.349998
"401","2008-09-04",54.900002
"402","2008-09-05",54
"403","2008-09-08",54.150002
"404","2008-09-09",51.849998
"405","2008-09-10",51.599998
"406","2008-09-11",53.5
"407","2008-09-12",53.25
"408","2008-09-15",50.25
"409","2008-09-16",47.200001
"410","2008-09-17",46.299999
"411","2008-09-18",44.400002
"412","2008-09-19",48.650002
"413","2008-09-22",50.5
"414","2008-09-23",50.900002
"415","2008-09-24",49.25
"416","2008-09-25",49.549999
"417","2008-09-26",47.849998
"418","2008-09-29",46.5
"419","2008-09-30",44.5
"420","2008-10-01",44.700001
"421","2008-10-02",42.5
"422","2008-10-03",44.700001
"423","2008-10-06",39.099998
"424","2008-10-07",37.049999
"425","2008-10-08",36.5
"426","2008-10-09",34.200001
"427","2008-10-10",27.299999
"428","2008-10-13",31.5
"429","2008-10-14",34.25
"430","2008-10-15",32.25
"431","2008-10-16",32.599998
"432","2008-10-17",32.5
"433","2008-10-20",36.400002
"434","2008-10-21",36.450001
"435","2008-10-22",35.25
"436","2008-10-23",33.950001
"437","2008-10-24",32.75
"438","2008-10-27",31.5
"439","2008-10-28",31.9
"440","2008-10-29",32.849998
"441","2008-10-30",33.900002
"442","2008-10-31",33.599998
"443","2008-11-03",35.25
"444","2008-11-04",35.75
"445","2008-11-05",34
"446","2008-11-06",31
"447","2008-11-07",31.65
"448","2008-11-10",30.299999
"449","2008-11-11",29.25
"450","2008-11-12",26.299999
"451","2008-11-13",27.25
"452","2008-11-14",27.299999
"453","2008-11-17",27.700001
"454","2008-11-18",26.65
"455","2008-11-19",23.65
"456","2008-11-20",22.5
"457","2008-11-21",22
"458","2008-11-24",23.25
"459","2008-11-25",23.25
"460","2008-11-26",24
"461","2008-11-28",26.049999
"462","2008-12-01",23.35
"463","2008-12-02",23.5
"464","2008-12-03",23.6
"465","2008-12-04",21.799999
"466","2008-12-05",22.35
"467","2008-12-08",24.35
"468","2008-12-09",23.4
"469","2008-12-10",24.1
"470","2008-12-11",23.25
"471","2008-12-12",23.049999
"472","2008-12-15",23.549999
"473","2008-12-16",24.200001
"474","2008-12-17",24
"475","2008-12-18",22.450001
"476","2008-12-19",21.299999
"477","2008-12-22",21.799999
"478","2008-12-23",21.950001
"479","2008-12-24",22.5
"480","2008-12-26",22.049999
"481","2008-12-29",20.15
"482","2008-12-30",20.049999
"483","2008-12-31",22.25
"484","2009-01-02",25.25
"485","2009-01-05",26.700001
"486","2009-01-06",28.049999
"487","2009-01-07",28.25
"488","2009-01-08",29.549999
"489","2009-01-09",29.450001
"490","2009-01-12",28.200001
"491","2009-01-13",29.200001
"492","2009-01-14",28.75
"493","2009-01-15",28.15
"494","2009-01-16",29
"495","2009-01-20",28.25
"496","2009-01-21",28.75
"497","2009-01-22",28.700001
"498","2009-01-23",27.6
"499","2009-01-26",28.950001
"500","2009-01-27",29
"501","2009-01-28",32.150002
"502","2009-01-29",30.950001
"503","2009-01-30",30.85
"504","2009-02-02",30.25
"505","2009-02-03",31.950001
"506","2009-02-04",31.1
"507","2009-02-05",32.75
"508","2009-02-06",34.299999
"509","2009-02-09",36.650002
"510","2009-02-10",34.700001
"511","2009-02-11",35.25
"512","2009-02-12",37.450001
"513","2009-02-13",40.099998
"514","2009-02-17",37.75
"515","2009-02-18",34.700001
"516","2009-02-19",30.85
"517","2009-02-20",28.5
"518","2009-02-23",27.9
"519","2009-02-24",30.049999
"520","2009-02-25",33.650002
"521","2009-02-26",33.099998
"522","2009-02-27",31.75
"523","2009-03-02",29.1
"524","2009-03-03",28.549999
"525","2009-03-04",29.75
"526","2009-03-05",28.25
"527","2009-03-06",26.200001
"528","2009-03-09",24.450001
"529","2009-03-10",26.75
"530","2009-03-11",27.549999
"531","2009-03-12",30.75
"532","2009-03-13",31
"533","2009-03-16",30
"534","2009-03-17",31
"535","2009-03-18",31.299999
"536","2009-03-19",33.25
"537","2009-03-20",33.299999
"538","2009-03-23",34
"539","2009-03-24",31.85
"540","2009-03-25",31.25
"541","2009-03-26",32.150002
"542","2009-03-27",30.549999
"543","2009-03-30",27.35
"544","2009-03-31",29.9
"545","2009-04-01",30.9
"546","2009-04-02",31.5
"547","2009-04-03",31.950001
"548","2009-04-06",31.75
"549","2009-04-07",29.950001
"550","2009-04-08",30.25
"551","2009-04-09",29.700001
"552","2009-04-13",29.35
"553","2009-04-14",29.5
"554","2009-04-15",29.5
"555","2009-04-16",30.049999
"556","2009-04-17",30.549999
"557","2009-04-20",29.450001
"558","2009-04-21",30
"559","2009-04-22",30.299999
"560","2009-04-23",30.25
"561","2009-04-24",30.5
"562","2009-04-27",30.1
"563","2009-04-28",31.5
"564","2009-04-29",30.75
"565","2009-04-30",29.950001
"566","2009-05-01",29.9
"567","2009-05-04",31.25
"568","2009-05-05",30.549999
"569","2009-05-06",31.6
"570","2009-05-07",31.35
"571","2009-05-08",33.200001
"572","2009-05-11",30.25
"573","2009-05-12",29.85
"574","2009-05-13",22.6
"575","2009-05-14",23.25
"576","2009-05-15",22.65
"577","2009-05-18",22.1
"578","2009-05-19",22.5
"579","2009-05-20",21.75
"580","2009-05-21",21.5
"581","2009-05-22",21.9
"582","2009-05-26",22.1
"583","2009-05-27",21.299999
"584","2009-05-28",21.049999
"585","2009-05-29",22.25
"586","2009-06-01",23.1
"587","2009-06-02",23.450001
"588","2009-06-03",23.1
"589","2009-06-04",22.85
"590","2009-06-05",21.4
"591","2009-06-08",21.6
"592","2009-06-09",21.65
"593","2009-06-10",20.200001
"594","2009-06-11",21.75
"595","2009-06-12",22.25
"596","2009-06-15",23.1
"597","2009-06-16",23.549999
"598","2009-06-17",23
"599","2009-06-18",24.25
"600","2009-06-19",22.700001
"601","2009-06-22",20.9
"602","2009-06-23",21.549999
"603","2009-06-24",22.6
"604","2009-06-25",23.5
"605","2009-06-26",23.5
"606","2009-06-29",21.35
"607","2009-06-30",20.9
"608","2009-07-01",21
"609","2009-07-02",21
"610","2009-07-06",20.6
"611","2009-07-07",20.700001
"612","2009-07-08",20.75
"613","2009-07-09",22.049999
"614","2009-07-10",21.25
"615","2009-07-13",22.25
"616","2009-07-14",22.5
"617","2009-07-15",22.9
"618","2009-07-16",23.299999
"619","2009-07-17",23.9
"620","2009-07-20",23.75
"621","2009-07-21",25
"622","2009-07-22",26.5
"623","2009-07-23",28.4
"624","2009-07-24",30.200001
"625","2009-07-27",30.85
"626","2009-07-28",30.299999
"627","2009-07-29",30.35
"628","2009-07-30",31.9
"629","2009-07-31",27.5
"630","2009-08-03",28.950001
"631","2009-08-04",29.799999
"632","2009-08-05",29.65
"633","2009-08-06",28.75
"634","2009-08-07",29.75
"635","2009-08-10",29.15
"636","2009-08-11",30.15
"637","2009-08-12",31.65
"638","2009-08-13",31.35
"639","2009-08-14",31.299999
"640","2009-08-17",30
"641","2009-08-18",29.799999
"642","2009-08-19",30.9
"643","2009-08-20",28.9
"644","2009-08-21",29.75
"645","2009-08-24",30.299999
"646","2009-08-25",29.75
"647","2009-08-26",29.950001
"648","2009-08-27",29.65
"649","2009-08-28",29.1
"650","2009-08-31",28.700001
"651","2009-09-01",27.35
"652","2009-09-02",27.25
"653","2009-09-03",27.200001
"654","2009-09-04",28.950001
"655","2009-09-08",30.1
"656","2009-09-09",30
"657","2009-09-10",30.549999
"658","2009-09-11",30.35
"659","2009-09-14",30.15
"660","2009-09-15",30.5
"661","2009-09-16",32.400002
"662","2009-09-17",31.75
"663","2009-09-18",32.700001
"664","2009-09-21",33
"665","2009-09-22",33.150002
"666","2009-09-23",32.799999
"667","2009-09-24",32.5
"668","2009-09-25",32.650002
"669","2009-09-28",32.400002
"670","2009-09-29",32.25
"671","2009-09-30",32.599998
"672","2009-10-01",32.799999
"673","2009-10-02",32.25
"674","2009-10-05",32.450001
"675","2009-10-06",32.599998
"676","2009-10-07",32.450001
"677","2009-10-08",33.299999
"678","2009-10-09",33.599998
"679","2009-10-12",34
"680","2009-10-13",33.25
"681","2009-10-14",32.849998
"682","2009-10-15",32.299999
"683","2009-10-16",31.700001
"684","2009-10-19",31.1
"685","2009-10-20",29.85
"686","2009-10-21",30.4
"687","2009-10-22",30.200001
"688","2009-10-23",29.799999
"689","2009-10-26",30.200001
"690","2009-10-27",29.549999
"691","2009-10-28",29.9
"692","2009-10-29",30.6
"693","2009-10-30",29.950001
"694","2009-11-02",30
"695","2009-11-03",30.049999
"696","2009-11-04",30.75
"697","2009-11-05",30.75
"698","2009-11-06",29.9
"699","2009-11-09",30.25
"700","2009-11-10",30.450001
"701","2009-11-11",30.75
"702","2009-11-12",30.25
"703","2009-11-13",30.4
"704","2009-11-16",30.5
"705","2009-11-17",30
"706","2009-11-18",30.6
"707","2009-11-19",29.6
"708","2009-11-20",29.299999
"709","2009-11-23",29.9
"710","2009-11-24",30.85
"711","2009-11-25",30.549999
"712","2009-11-27",30.5
"713","2009-11-30",31.15
"714","2009-12-01",31.5
"715","2009-12-02",31.25
"716","2009-12-03",31.35
"717","2009-12-04",31.1
"718","2009-12-07",30.9
"719","2009-12-08",30.049999
"720","2009-12-09",30.799999
"721","2009-12-10",31.450001
"722","2009-12-11",31
"723","2009-12-14",31.25
"724","2009-12-15",31.4
"725","2009-12-16",31.15
"726","2009-12-17",30.75
"727","2009-12-18",31.200001
"728","2009-12-21",30.75
"729","2009-12-22",31.299999
"730","2009-12-23",31.6
"731","2009-12-24",31.65
"732","2009-12-28",32.049999
"733","2009-12-29",32.700001
"734","2009-12-30",32.799999
"735","2009-12-31",32.599998
"736","2010-01-04",33.400002
"737","2010-01-05",34.450001
"738","2010-01-06",35.099998
"739","2010-01-07",35.799999
"740","2010-01-08",37.25
"741","2010-01-11",37.5
"742","2010-01-12",36.849998
"743","2010-01-13",35.299999
"744","2010-01-14",33.799999
"745","2010-01-15",33.75
"746","2010-01-19",35.049999
"747","2010-01-20",34.75
"748","2010-01-21",34.450001
"749","2010-01-22",34.25
"750","2010-01-25",34.25
"751","2010-01-26",34.25
"752","2010-01-27",34.349998
"753","2010-01-28",34.299999
"754","2010-01-29",33.400002
"755","2010-02-01",33.75
"756","2010-02-02",34.450001
"757","2010-02-03",34.049999
"758","2010-02-04",33.25
"759","2010-02-05",32.099998
"760","2010-02-08",33.25
"761","2010-02-09",33.299999
"762","2010-02-10",33.25
"763","2010-02-11",34.200001
"764","2010-02-12",34
"765","2010-02-16",34.5
"766","2010-02-17",34.700001
"767","2010-02-18",34.900002
"768","2010-02-19",35
"769","2010-02-22",34.099998
"770","2010-02-23",34.150002
"771","2010-02-24",34.299999
"772","2010-02-25",34.25
"773","2010-02-26",34.25
"774","2010-03-01",34.549999
"775","2010-03-02",34.799999
"776","2010-03-03",35.25
"777","2010-03-04",35
"778","2010-03-05",35.799999
"779","2010-03-08",35.25
"780","2010-03-09",35.349998
"781","2010-03-10",36.099998
"782","2010-03-11",37.700001
"783","2010-03-12",37.299999
"784","2010-03-15",36.25
"785","2010-03-16",37.099998
"786","2010-03-17",37.099998
"787","2010-03-18",36.650002
"788","2010-03-19",36.400002
"789","2010-03-22",35.849998
"790","2010-03-23",35.950001
"791","2010-03-24",36.25
"792","2010-03-25",36.400002
"793","2010-03-26",37.450001
"794","2010-03-29",36.849998
"795","2010-03-30",36.349998
"796","2010-03-31",37.099998
"797","2010-04-01",37.650002
"798","2010-04-05",38.25
"799","2010-04-06",38
"800","2010-04-07",37.450001
"801","2010-04-08",37.950001
"802","2010-04-09",38.950001
"803","2010-04-12",38.900002
"804","2010-04-13",38.75
"805","2010-04-14",38.950001
"806","2010-04-15",38.75
"807","2010-04-16",38
"808","2010-04-19",37.299999
"809","2010-04-20",37.950001
"810","2010-04-21",37.700001
"811","2010-04-22",37.900002
"812","2010-04-23",38
"813","2010-04-26",37.349998
"814","2010-04-27",37.150002
"815","2010-04-28",37.349998
"816","2010-04-29",37.849998
"817","2010-04-30",37.5
"818","2010-05-03",38.150002
"819","2010-05-04",37.650002
"820","2010-05-05",36.700001
"821","2010-05-06",33.5
"822","2010-05-07",31.65
"823","2010-05-10",34.049999
"824","2010-05-11",35.25
"825","2010-05-12",35.700001
"826","2010-05-13",31.950001
"827","2010-05-14",32.75
"828","2010-05-17",31.75
"829","2010-05-18",30.15
"830","2010-05-19",29.200001
"831","2010-05-20",27.5
"832","2010-05-21",28.6
"833","2010-05-24",28.450001
"834","2010-05-25",27.25
"835","2010-05-26",27.25
"836","2010-05-27",28.799999
"837","2010-05-28",29
"838","2010-06-01",28.049999
"839","2010-06-02",28.85
"840","2010-06-03",29.1
"841","2010-06-04",28.9
"842","2010-06-07",27.65
"843","2010-06-08",27
"844","2010-06-09",27.25
"845","2010-06-10",27.799999
"846","2010-06-11",27.799999
"847","2010-06-14",27.549999
"848","2010-06-15",28.15
"849","2010-06-16",28.75
"850","2010-06-17",28.799999
"851","2010-06-18",29.4
"852","2010-06-21",29.200001
"853","2010-06-22",29
"854","2010-06-23",29.25
"855","2010-06-24",29.25
"856","2010-06-25",28.25
"857","2010-06-28",27.549999
"858","2010-06-29",26.5
"859","2010-06-30",27.25
"860","2010-07-01",25.799999
"861","2010-07-02",25.9
"862","2010-07-06",26.1
"863","2010-07-07",26.9
"864","2010-07-08",27.4
"865","2010-07-09",28.15
"866","2010-07-12",27.950001
"867","2010-07-13",28.35
"868","2010-07-14",27.6
"869","2010-07-15",27.200001
"870","2010-07-16",26.75
"871","2010-07-19",27.4
"872","2010-07-20",27.450001
"873","2010-07-21",27
"874","2010-07-22",26.950001
"875","2010-07-23",27.299999
"876","2010-07-26",27.799999
"877","2010-07-27",28.700001
"878","2010-07-28",29
"879","2010-07-29",29.299999
"880","2010-07-30",29.4
"881","2010-08-02",29.85
"882","2010-08-03",30
"883","2010-08-04",30.549999
"884","2010-08-05",31.15
"885","2010-08-06",31.450001
"886","2010-08-09",31.549999
"887","2010-08-10",31.799999
"888","2010-08-11",30.549999
"889","2010-08-12",30.35
"890","2010-08-13",30.549999
"891","2010-08-16",27.15
"892","2010-08-17",27.15
"893","2010-08-18",27.35
"894","2010-08-19",28
"895","2010-08-20",27.65
"896","2010-08-23",27.450001
"897","2010-08-24",27.450001
"898","2010-08-25",27.5
"899","2010-08-26",27.700001
"900","2010-08-27",28
"901","2010-08-30",28.15
"902","2010-08-31",28.1
"903","2010-09-01",27.85
"904","2010-09-02",27.799999
"905","2010-09-03",27.4
"906","2010-09-07",27.4
"907","2010-09-08",27.85
"908","2010-09-09",28.700001
"909","2010-09-10",29.1
"910","2010-09-13",28.6
"911","2010-09-14",27.450001
"912","2010-09-15",27.65
"913","2010-09-16",27.4
"914","2010-09-17",28.5
"915","2010-09-20",28.799999
"916","2010-09-21",28.4
"917","2010-09-22",28.75
"918","2010-09-23",28.75
"919","2010-09-24",28.799999
"920","2010-09-27",28.799999
"921","2010-09-28",28.799999
"922","2010-09-29",28.049999
"923","2010-09-30",28
"924","2010-10-01",28
"925","2010-10-04",28.1
"926","2010-10-05",28
"927","2010-10-06",27.75
"928","2010-10-07",27.75
"929","2010-10-08",29.9
"930","2010-10-11",30.799999
"931","2010-10-12",32.200001
"932","2010-10-13",33.049999
"933","2010-10-14",33.150002
"934","2010-10-15",33.25
"935","2010-10-18",34.049999
"936","2010-10-19",34.25
"937","2010-10-20",34.900002
"938","2010-10-21",35
"939","2010-10-22",35.400002
"940","2010-10-25",35.099998
"941","2010-10-26",35.599998
"942","2010-10-27",35.700001
"943","2010-10-28",35.299999
"944","2010-10-29",35.400002
"945","2010-11-01",35.450001
"946","2010-11-02",35.150002
"947","2010-11-03",34.849998
"948","2010-11-04",35.25
"949","2010-11-05",35.200001
"950","2010-11-08",35.150002
"951","2010-11-09",35.950001
"952","2010-11-10",36.650002
"953","2010-11-11",36.400002
"954","2010-11-12",36.349998
"955","2010-11-15",36.450001
"956","2010-11-16",36.549999
"957","2010-11-17",37.049999
"958","2010-11-18",36.599998
"959","2010-11-19",36.700001
"960","2010-11-22",36.599998
"961","2010-11-23",36.299999
"962","2010-11-24",37
"963","2010-11-26",36.950001
"964","2010-11-29",36.799999
"965","2010-11-30",36.400002
"966","2010-12-01",37
"967","2010-12-02",37.099998
"968","2010-12-03",37
"969","2010-12-06",37.099998
"970","2010-12-07",36.400002
"971","2010-12-08",35.799999
"972","2010-12-09",35.5
"973","2010-12-10",35.099998
