"","date","TNDM"
"90","2014-03-26",229.5
"91","2014-03-27",226.199997
"92","2014-03-28",212.100006
"93","2014-03-31",220.899994
"94","2014-04-01",210.300003
"95","2014-04-02",211.600006
"96","2014-04-03",198.300003
"97","2014-04-04",194.399994
"98","2014-04-07",190.899994
"99","2014-04-08",188.800003
"100","2014-04-09",192.399994
"101","2014-04-10",187.300003
"102","2014-04-11",184
"103","2014-04-14",180.5
"104","2014-04-15",167
"105","2014-04-16",164
"106","2014-04-17",165.5
"107","2014-04-21",169.300003
"108","2014-04-22",168.100006
"109","2014-04-23",169.800003
"110","2014-04-24",174.600006
"111","2014-04-25",175
"112","2014-04-28",175.899994
"113","2014-04-29",175
"114","2014-04-30",175.699997
"115","2014-05-01",171
"116","2014-05-02",170.600006
"117","2014-05-05",173.300003
"118","2014-05-06",166
"119","2014-05-07",153.100006
"120","2014-05-08",150.300003
"121","2014-05-09",147.100006
"122","2014-05-12",154.300003
"123","2014-05-13",158.199997
"124","2014-05-14",177.100006
"125","2014-05-15",179.100006
"126","2014-05-16",174.5
"127","2014-05-19",165.5
"128","2014-05-20",159.300003
"129","2014-05-21",152.399994
"130","2014-05-22",154.600006
"131","2014-05-23",160.699997
"132","2014-05-27",167.399994
"133","2014-05-28",161.100006
"134","2014-05-29",165.300003
"135","2014-05-30",162.399994
"136","2014-06-02",163.100006
"137","2014-06-03",155.5
"138","2014-06-04",159.399994
"139","2014-06-05",167.699997
"140","2014-06-06",182.100006
"141","2014-06-09",169.399994
"142","2014-06-10",166.800003
"143","2014-06-11",165
"144","2014-06-12",162.199997
"145","2014-06-13",166.699997
"146","2014-06-16",160.699997
"147","2014-06-17",169.300003
"148","2014-06-18",170.899994
"149","2014-06-19",170.300003
"150","2014-06-20",170.399994
"151","2014-06-23",167.300003
"152","2014-06-24",165.199997
"153","2014-06-25",160.100006
"154","2014-06-26",161.300003
"155","2014-06-27",161.800003
"156","2014-06-30",162.600006
"157","2014-07-01",165.899994
"158","2014-07-02",171.699997
"159","2014-07-03",164.800003
"160","2014-07-07",154.800003
"161","2014-07-08",144.100006
"162","2014-07-09",142.300003
"163","2014-07-10",139.699997
"164","2014-07-11",140
"165","2014-07-14",140.100006
"166","2014-07-15",133.699997
"167","2014-07-16",142.899994
"168","2014-07-17",140
"169","2014-07-18",142.5
"170","2014-07-21",138.300003
"171","2014-07-22",137
"172","2014-07-23",134.800003
"173","2014-07-24",133.899994
"174","2014-07-25",133.100006
"175","2014-07-28",128.699997
"176","2014-07-29",126.900002
"177","2014-07-30",126.800003
"178","2014-07-31",124.900002
"179","2014-08-01",141.199997
"180","2014-08-04",142.199997
"181","2014-08-05",138.600006
"182","2014-08-06",141.899994
"183","2014-08-07",141
"184","2014-08-08",143
"185","2014-08-11",140.899994
"186","2014-08-12",142
"187","2014-08-13",141.199997
"188","2014-08-14",142
"189","2014-08-15",140.300003
"190","2014-08-18",140.699997
"191","2014-08-19",142.399994
"192","2014-08-20",142
"193","2014-08-21",141.699997
"194","2014-08-22",142.399994
"195","2014-08-25",139.600006
"196","2014-08-26",140
"197","2014-08-27",140
"198","2014-08-28",140.5
"199","2014-08-29",141.5
"200","2014-09-02",140.699997
"201","2014-09-03",137.300003
"202","2014-09-04",143.600006
"203","2014-09-05",140.899994
"204","2014-09-08",142.399994
"205","2014-09-09",139.899994
"206","2014-09-10",142.899994
"207","2014-09-11",140.899994
"208","2014-09-12",139.399994
"209","2014-09-15",137.300003
"210","2014-09-16",138.399994
"211","2014-09-17",139.399994
"212","2014-09-18",139.899994
"213","2014-09-19",134.300003
"214","2014-09-22",132.699997
"215","2014-09-23",131.5
"216","2014-09-24",136
"217","2014-09-25",135.600006
"218","2014-09-26",131.699997
"219","2014-09-29",132
"220","2014-09-30",134.199997
"221","2014-10-01",129.800003
"222","2014-10-02",131.800003
"223","2014-10-03",132.699997
"224","2014-10-06",132.600006
"225","2014-10-07",132
"226","2014-10-08",130.699997
"227","2014-10-09",130.800003
"228","2014-10-10",129.300003
"229","2014-10-13",134.800003
"230","2014-10-14",130.600006
"231","2014-10-15",135.300003
"232","2014-10-16",135.800003
"233","2014-10-17",136.800003
"234","2014-10-20",144.300003
"235","2014-10-21",152
"236","2014-10-22",152.300003
"237","2014-10-23",157.300003
"238","2014-10-24",150.399994
"239","2014-10-27",154.5
"240","2014-10-28",163.5
"241","2014-10-29",159
"242","2014-10-30",160.199997
"243","2014-10-31",160.600006
"244","2014-11-03",163.300003
"245","2014-11-04",170.5
"246","2014-11-05",166.399994
"247","2014-11-06",147.800003
"248","2014-11-07",148.100006
"249","2014-11-10",154.5
"250","2014-11-11",151
"251","2014-11-12",149.899994
"252","2014-11-13",149.600006
"253","2014-11-14",149.699997
"254","2014-11-17",145.300003
"255","2014-11-18",146.600006
"256","2014-11-19",143.600006
"257","2014-11-20",144.699997
"258","2014-11-21",142.300003
"259","2014-11-24",141.100006
"260","2014-11-25",142.399994
"261","2014-11-26",143.5
"262","2014-11-28",141.300003
"263","2014-12-01",132.899994
"264","2014-12-02",141.800003
"265","2014-12-03",138.5
"266","2014-12-04",136.600006
"267","2014-12-05",134.800003
"268","2014-12-08",128
"269","2014-12-09",127.099998
"270","2014-12-10",125.5
"271","2014-12-11",118.300003
"272","2014-12-12",115.599998
"273","2014-12-15",112
"274","2014-12-16",112.900002
"275","2014-12-17",116.300003
"276","2014-12-18",111
"277","2014-12-19",112.099998
"278","2014-12-22",129.199997
"279","2014-12-23",130
"280","2014-12-24",129.800003
"281","2014-12-26",128.300003
"282","2014-12-29",124.800003
"283","2014-12-30",122.800003
"284","2014-12-31",127
"285","2015-01-02",126.5
"286","2015-01-05",125.800003
"287","2015-01-06",128.899994
"288","2015-01-07",135.100006
"289","2015-01-08",132.100006
"290","2015-01-09",134.899994
"291","2015-01-12",137.800003
"292","2015-01-13",137
"293","2015-01-14",136.699997
"294","2015-01-15",136.100006
"295","2015-01-16",131.899994
"296","2015-01-20",130.5
"297","2015-01-21",128.800003
"298","2015-01-22",129.5
"299","2015-01-23",129.5
"300","2015-01-26",124.900002
"301","2015-01-27",125.400002
"302","2015-01-28",124
"303","2015-01-29",124.800003
"304","2015-01-30",122.900002
"305","2015-02-02",117.900002
"306","2015-02-03",121.5
"307","2015-02-04",123.800003
"308","2015-02-05",132.899994
"309","2015-02-06",131.5
"310","2015-02-09",130.800003
"311","2015-02-10",129.899994
"312","2015-02-11",129.199997
"313","2015-02-12",129.100006
"314","2015-02-13",131.600006
"315","2015-02-17",135.199997
"316","2015-02-18",133.5
"317","2015-02-19",135.199997
"318","2015-02-20",135.399994
"319","2015-02-23",132.300003
"320","2015-02-24",131
"321","2015-02-25",128.199997
"322","2015-02-26",122.400002
"323","2015-02-27",117
"324","2015-03-02",123.5
"325","2015-03-03",124.099998
"326","2015-03-04",126.5
"327","2015-03-05",134.300003
"328","2015-03-06",132.100006
"329","2015-03-09",136.399994
"330","2015-03-10",133.100006
"331","2015-03-11",132.600006
"332","2015-03-12",135.800003
"333","2015-03-13",134.699997
"334","2015-03-16",134.899994
"335","2015-03-17",135.600006
"336","2015-03-18",138.899994
"337","2015-03-19",135.100006
"338","2015-03-20",133.399994
"339","2015-03-23",130.699997
"340","2015-03-24",129.100006
"341","2015-03-25",124.400002
"342","2015-03-26",126.199997
"343","2015-03-27",127.099998
"344","2015-03-30",126.599998
"345","2015-03-31",126.199997
"346","2015-04-01",124.800003
"347","2015-04-02",127.900002
"348","2015-04-06",128.600006
"349","2015-04-07",129.100006
"350","2015-04-08",133.300003
"351","2015-04-09",132
"352","2015-04-10",129
"353","2015-04-13",129
"354","2015-04-14",128.800003
"355","2015-04-15",131.300003
"356","2015-04-16",133.699997
"357","2015-04-17",134.300003
"358","2015-04-20",137.600006
"359","2015-04-21",137.699997
"360","2015-04-22",138.399994
"361","2015-04-23",139.399994
"362","2015-04-24",136.800003
"363","2015-04-27",132.100006
"364","2015-04-28",138.199997
"365","2015-04-29",134.800003
"366","2015-04-30",133.5
"367","2015-05-01",137.100006
"368","2015-05-04",137.300003
"369","2015-05-05",135.5
"370","2015-05-06",131.699997
"371","2015-05-07",126.699997
"372","2015-05-08",124.300003
"373","2015-05-11",126.099998
"374","2015-05-12",128.600006
"375","2015-05-13",129.199997
"376","2015-05-14",126.5
"377","2015-05-15",124
"378","2015-05-18",120.599998
"379","2015-05-19",121.699997
"380","2015-05-20",119.5
"381","2015-05-21",119.199997
"382","2015-05-22",118.300003
"383","2015-05-26",117.099998
"384","2015-05-27",117.699997
"385","2015-05-28",119.099998
"386","2015-05-29",120.699997
"387","2015-06-01",123.199997
"388","2015-06-02",123.699997
"389","2015-06-03",122.400002
"390","2015-06-04",115.900002
"391","2015-06-05",113.400002
"392","2015-06-08",111.5
"393","2015-06-09",110.5
"394","2015-06-10",109.800003
"395","2015-06-11",109.800003
"396","2015-06-12",110
"397","2015-06-15",111.400002
"398","2015-06-16",117.900002
"399","2015-06-17",118.099998
"400","2015-06-18",120.5
"401","2015-06-19",124.599998
"402","2015-06-22",121.699997
"403","2015-06-23",119.599998
"404","2015-06-24",116.5
"405","2015-06-25",115.300003
"406","2015-06-26",110.900002
"407","2015-06-29",108.5
"408","2015-06-30",108.400002
"409","2015-07-01",106.199997
"410","2015-07-02",105
"411","2015-07-06",105.300003
"412","2015-07-07",104.099998
"413","2015-07-08",109.800003
"414","2015-07-09",111.900002
"415","2015-07-10",114.699997
"416","2015-07-13",115.900002
"417","2015-07-14",117.400002
"418","2015-07-15",115.099998
"419","2015-07-16",116.199997
"420","2015-07-17",117.599998
"421","2015-07-20",115.199997
"422","2015-07-21",115.699997
"423","2015-07-22",116.800003
"424","2015-07-23",114.099998
"425","2015-07-24",114.099998
"426","2015-07-27",114.599998
"427","2015-07-28",117.099998
"428","2015-07-29",115.199997
"429","2015-07-30",115.400002
"430","2015-07-31",125.5
"431","2015-08-03",130.899994
"432","2015-08-04",131.899994
"433","2015-08-05",125.599998
"434","2015-08-06",121
"435","2015-08-07",121.900002
"436","2015-08-10",118.699997
"437","2015-08-11",119.5
"438","2015-08-12",121.400002
"439","2015-08-13",123
"440","2015-08-14",124.699997
"441","2015-08-17",125.699997
"442","2015-08-18",121.400002
"443","2015-08-19",119.199997
"444","2015-08-20",115.599998
"445","2015-08-21",119.400002
"446","2015-08-24",114.400002
"447","2015-08-25",115
"448","2015-08-26",113.699997
"449","2015-08-27",110.400002
"450","2015-08-28",117
"451","2015-08-31",114.800003
"452","2015-09-01",113.199997
"453","2015-09-02",118.5
"454","2015-09-03",116.099998
"455","2015-09-04",118.599998
"456","2015-09-08",118.5
"457","2015-09-09",130
"458","2015-09-10",128.899994
"459","2015-09-11",126.5
"460","2015-09-14",124.099998
"461","2015-09-15",127.099998
"462","2015-09-16",126.5
"463","2015-09-17",122
"464","2015-09-18",125
"465","2015-09-21",119.800003
"466","2015-09-22",113.900002
"467","2015-09-23",107.400002
"468","2015-09-24",112.800003
"469","2015-09-25",102.099998
"470","2015-09-28",93
"471","2015-09-29",89.800003
"472","2015-09-30",88.099998
"473","2015-10-01",85.099998
"474","2015-10-02",85
"475","2015-10-05",85
"476","2015-10-06",84.199997
"477","2015-10-07",83.099998
"478","2015-10-08",82.400002
"479","2015-10-09",81.400002
"480","2015-10-12",79.699997
"481","2015-10-13",81.699997
"482","2015-10-14",81.099998
"483","2015-10-15",82.5
"484","2015-10-16",82.199997
"485","2015-10-19",81.5
"486","2015-10-20",78.5
"487","2015-10-21",79.300003
"488","2015-10-22",77.199997
"489","2015-10-23",79.300003
"490","2015-10-26",75.199997
"491","2015-10-27",75.5
"492","2015-10-28",75.199997
"493","2015-10-29",76.699997
"494","2015-10-30",90.699997
"495","2015-11-02",100
"496","2015-11-03",100.300003
"497","2015-11-04",103.5
"498","2015-11-05",102
"499","2015-11-06",106.5
"500","2015-11-09",108.099998
"501","2015-11-10",109.099998
"502","2015-11-11",107.400002
"503","2015-11-12",101.599998
"504","2015-11-13",102.599998
"505","2015-11-16",101.300003
"506","2015-11-17",96.599998
"507","2015-11-18",97.099998
"508","2015-11-19",94.5
"509","2015-11-20",93.400002
"510","2015-11-23",94.900002
"511","2015-11-24",96.300003
"512","2015-11-25",100.699997
"513","2015-11-27",101.099998
"514","2015-11-30",103.099998
"515","2015-12-01",108
"516","2015-12-02",112.400002
"517","2015-12-03",112.5
"518","2015-12-04",111.199997
"519","2015-12-07",112
"520","2015-12-08",116
"521","2015-12-09",114.800003
"522","2015-12-10",116.099998
"523","2015-12-11",117.400002
"524","2015-12-14",118.599998
"525","2015-12-15",117.800003
"526","2015-12-16",114.5
"527","2015-12-17",111
"528","2015-12-18",113.900002
"529","2015-12-21",122.300003
"530","2015-12-22",120.300003
"531","2015-12-23",119.5
"532","2015-12-24",118.900002
"533","2015-12-28",117.199997
"534","2015-12-29",118.099998
"535","2015-12-30",115.5
"536","2015-12-31",118.099998
"537","2016-01-04",115.300003
"538","2016-01-05",115.5
"539","2016-01-06",109.300003
"540","2016-01-07",103.400002
"541","2016-01-08",101.400002
"542","2016-01-11",98.900002
"543","2016-01-12",91.199997
"544","2016-01-13",86
"545","2016-01-14",80.5
"546","2016-01-15",81.300003
"547","2016-01-19",82.099998
"548","2016-01-20",82.099998
"549","2016-01-21",82.900002
"550","2016-01-22",87.300003
"551","2016-01-25",88.5
"552","2016-01-26",87.300003
"553","2016-01-27",88
"554","2016-01-28",86.5
"555","2016-01-29",90.099998
"556","2016-02-01",81.699997
"557","2016-02-02",79.599998
"558","2016-02-03",79.699997
"559","2016-02-04",78
"560","2016-02-05",75.5
"561","2016-02-08",70.099998
"562","2016-02-09",71.199997
"563","2016-02-10",71
"564","2016-02-11",72.5
"565","2016-02-12",67.800003
"566","2016-02-16",69.5
"567","2016-02-17",72.5
"568","2016-02-18",70.599998
"569","2016-02-19",68.199997
"570","2016-02-22",69.599998
"571","2016-02-23",70.5
"572","2016-02-24",70.5
"573","2016-02-25",78.900002
"574","2016-02-26",91.800003
"575","2016-02-29",89.400002
"576","2016-03-01",89.800003
"577","2016-03-02",93
"578","2016-03-03",94.900002
"579","2016-03-04",98.599998
"580","2016-03-07",104.199997
"581","2016-03-08",99.800003
"582","2016-03-09",98.300003
"583","2016-03-10",97
"584","2016-03-11",101.400002
"585","2016-03-14",104.099998
"586","2016-03-15",98.199997
"587","2016-03-16",96.400002
"588","2016-03-17",97.5
"589","2016-03-18",100.099998
"590","2016-03-21",99.400002
"591","2016-03-22",99.5
"592","2016-03-23",93.699997
"593","2016-03-24",79
"594","2016-03-28",79.900002
"595","2016-03-29",83.800003
"596","2016-03-30",85.300003
"597","2016-03-31",87.099998
"598","2016-04-01",90
"599","2016-04-04",91
"600","2016-04-05",87.800003
"601","2016-04-06",90.599998
"602","2016-04-07",89.400002
"603","2016-04-08",89.599998
"604","2016-04-11",88.800003
"605","2016-04-12",88.300003
"606","2016-04-13",95.5
"607","2016-04-14",94.400002
"608","2016-04-15",94.800003
"609","2016-04-18",97.099998
"610","2016-04-19",96.599998
"611","2016-04-20",95.599998
"612","2016-04-21",94.900002
"613","2016-04-22",100.300003
"614","2016-04-25",102.300003
"615","2016-04-26",102.800003
"616","2016-04-27",103.900002
"617","2016-04-28",108.800003
"618","2016-04-29",111.300003
"619","2016-05-02",103.699997
"620","2016-05-03",82.699997
"621","2016-05-04",78.199997
"622","2016-05-05",77
"623","2016-05-06",74.5
"624","2016-05-09",75
"625","2016-05-10",74.400002
"626","2016-05-11",75
"627","2016-05-12",69.5
"628","2016-05-13",67.400002
"629","2016-05-16",68.099998
"630","2016-05-17",68.199997
"631","2016-05-18",67.199997
"632","2016-05-19",68.5
"633","2016-05-20",68.800003
"634","2016-05-23",69.5
"635","2016-05-24",69.699997
"636","2016-05-25",70.599998
"637","2016-05-26",68.900002
"638","2016-05-27",70.099998
"639","2016-05-31",65.5
"640","2016-06-01",68.699997
"641","2016-06-02",72.300003
"642","2016-06-03",73.300003
"643","2016-06-06",77.900002
"644","2016-06-07",74.300003
"645","2016-06-08",74.5
"646","2016-06-09",73.699997
"647","2016-06-10",71
"648","2016-06-13",72.199997
"649","2016-06-14",68.699997
"650","2016-06-15",73.599998
"651","2016-06-16",73.099998
"652","2016-06-17",73.599998
"653","2016-06-20",75.099998
"654","2016-06-21",75.900002
"655","2016-06-22",71.699997
"656","2016-06-23",72.199997
"657","2016-06-24",72.599998
"658","2016-06-27",69.300003
"659","2016-06-28",72.599998
"660","2016-06-29",73.599998
"661","2016-06-30",75.400002
"662","2016-07-01",77.699997
"663","2016-07-05",74
"664","2016-07-06",75
"665","2016-07-07",74.5
"666","2016-07-08",77.099998
"667","2016-07-11",77
"668","2016-07-12",78.5
"669","2016-07-13",79.400002
"670","2016-07-14",78.199997
"671","2016-07-15",79.599998
"672","2016-07-18",79.300003
"673","2016-07-19",77
"674","2016-07-20",82.699997
"675","2016-07-21",79
"676","2016-07-22",78.800003
"677","2016-07-25",76.099998
"678","2016-07-26",78.300003
"679","2016-07-27",77
"680","2016-07-28",77.800003
"681","2016-07-29",66.300003
"682","2016-08-01",63.900002
"683","2016-08-02",62.5
"684","2016-08-03",64.699997
"685","2016-08-04",65.199997
"686","2016-08-05",65.599998
"687","2016-08-08",68.300003
"688","2016-08-09",67.800003
"689","2016-08-10",64.800003
"690","2016-08-11",62.900002
"691","2016-08-12",64.199997
"692","2016-08-15",66
"693","2016-08-16",66.5
"694","2016-08-17",65.300003
"695","2016-08-18",65.099998
"696","2016-08-19",66.5
"697","2016-08-22",69.599998
"698","2016-08-23",70.199997
"699","2016-08-24",70.5
"700","2016-08-25",69.900002
"701","2016-08-26",70.5
"702","2016-08-29",70.099998
"703","2016-08-30",70
"704","2016-08-31",71.300003
"705","2016-09-01",70.599998
"706","2016-09-02",70.599998
"707","2016-09-06",70.800003
"708","2016-09-07",71.199997
"709","2016-09-08",74
"710","2016-09-09",71.800003
"711","2016-09-12",72.900002
"712","2016-09-13",71.400002
"713","2016-09-14",70.400002
"714","2016-09-15",72.099998
"715","2016-09-16",72.900002
"716","2016-09-19",75.5
"717","2016-09-20",75.5
"718","2016-09-21",79.800003
"719","2016-09-22",81.199997
"720","2016-09-23",84.099998
"721","2016-09-26",81.5
"722","2016-09-27",87.5
"723","2016-09-28",79.699997
"724","2016-09-29",73.699997
"725","2016-09-30",76.599998
"726","2016-10-03",76.099998
"727","2016-10-04",76.300003
"728","2016-10-05",78.5
"729","2016-10-06",77.800003
"730","2016-10-07",79.599998
"731","2016-10-10",77.199997
"732","2016-10-11",73
"733","2016-10-12",73.099998
"734","2016-10-13",70.099998
"735","2016-10-14",69.199997
"736","2016-10-17",66
"737","2016-10-18",66
"738","2016-10-19",66.5
"739","2016-10-20",70
"740","2016-10-21",67
"741","2016-10-24",66.5
"742","2016-10-25",66
"743","2016-10-26",62
"744","2016-10-27",60
"745","2016-10-28",61
"746","2016-10-31",60.5
"747","2016-11-01",53.5
"748","2016-11-02",22
"749","2016-11-03",19.5
"750","2016-11-04",20
"751","2016-11-07",19.5
"752","2016-11-08",18
"753","2016-11-09",17.5
"754","2016-11-10",18
"755","2016-11-11",18
"756","2016-11-14",18
"757","2016-11-15",19
"758","2016-11-16",20
"759","2016-11-17",22.5
"760","2016-11-18",26
"761","2016-11-21",27.5
"762","2016-11-22",23.5
"763","2016-11-23",25
"764","2016-11-25",26.5
"765","2016-11-28",26.5
"766","2016-11-29",25.5
"767","2016-11-30",24.5
"768","2016-12-01",22.25
"769","2016-12-02",20.5
"770","2016-12-05",22.5
"771","2016-12-06",23.5
"772","2016-12-07",21.5
"773","2016-12-08",23
"774","2016-12-09",22
"775","2016-12-12",22
"776","2016-12-13",22
"777","2016-12-14",22.5
"778","2016-12-15",22.5
"779","2016-12-16",23
"780","2016-12-19",23.5
"781","2016-12-20",22.5
"782","2016-12-21",22
"783","2016-12-22",22.5
"784","2016-12-23",23
"785","2016-12-27",24
"786","2016-12-28",22
"787","2016-12-29",22.5
"788","2016-12-30",21.5
"789","2017-01-03",21
"790","2017-01-04",22.5
"791","2017-01-05",21.5
"792","2017-01-06",22
"793","2017-01-09",23
"794","2017-01-10",24
"795","2017-01-11",23
"796","2017-01-12",22
"797","2017-01-13",24
"798","2017-01-17",27.5
"799","2017-01-18",25.5
"800","2017-01-19",24
"801","2017-01-20",26.5
"802","2017-01-23",26.5
"803","2017-01-24",26
"804","2017-01-25",27
"805","2017-01-26",26
"806","2017-01-27",25
"807","2017-01-30",23
"808","2017-01-31",23.5
"809","2017-02-01",24.5
"810","2017-02-02",24.5
"811","2017-02-03",24.25
"812","2017-02-06",24.5
"813","2017-02-07",24
"814","2017-02-08",23
"815","2017-02-09",22.25
"816","2017-02-10",22.5
"817","2017-02-13",23
"818","2017-02-14",23
"819","2017-02-15",23
"820","2017-02-16",24
"821","2017-02-17",24.5
"822","2017-02-21",23.5
"823","2017-02-22",24
"824","2017-02-23",24
"825","2017-02-24",24.5
"826","2017-02-27",24.5
"827","2017-02-28",24
"828","2017-03-01",24.5
"829","2017-03-02",24.5
"830","2017-03-03",24.5
"831","2017-03-06",24
"832","2017-03-07",23.5
"833","2017-03-08",21.5
"834","2017-03-09",19
"835","2017-03-10",22
"836","2017-03-13",21
"837","2017-03-14",20
"838","2017-03-15",20
"839","2017-03-16",20.5
"840","2017-03-17",20.5
"841","2017-03-20",18.25
"842","2017-03-21",17
"843","2017-03-22",15.5
"844","2017-03-23",12.5
"845","2017-03-24",12.5
"846","2017-03-27",12.5
"847","2017-03-28",11.5
"848","2017-03-29",11
"849","2017-03-30",12
"850","2017-03-31",12
"851","2017-04-03",13
"852","2017-04-04",12.5
"853","2017-04-05",11.5
"854","2017-04-06",11.5
"855","2017-04-07",11.5
"856","2017-04-10",11.5
"857","2017-04-11",11.5
"858","2017-04-12",11
"859","2017-04-13",9.5
"860","2017-04-17",10.25
"861","2017-04-18",9.5
"862","2017-04-19",9.66
"863","2017-04-20",9.51
"864","2017-04-21",9.59
"865","2017-04-24",10
"866","2017-04-25",10.5
"867","2017-04-26",10.8
"868","2017-04-27",10.5
"869","2017-04-28",9.53
"870","2017-05-01",10.2
"871","2017-05-02",9.67
"872","2017-05-03",9.66
"873","2017-05-04",9
"874","2017-05-05",9.82
"875","2017-05-08",9.3
"876","2017-05-09",9.39
"877","2017-05-10",9.28
"878","2017-05-11",8.89
"879","2017-05-12",9.11
"880","2017-05-15",9.13
"881","2017-05-16",9.1
"882","2017-05-17",9
"883","2017-05-18",9.05
"884","2017-05-19",9.06
"885","2017-05-22",8.8
"886","2017-05-23",8.4
"887","2017-05-24",8.3
"888","2017-05-25",8.2
"889","2017-05-26",8.38
"890","2017-05-30",7.94
"891","2017-05-31",7.95
"892","2017-06-01",8.07
"893","2017-06-02",8.3
"894","2017-06-05",7.97
"895","2017-06-06",7.91
"896","2017-06-07",7.92
"897","2017-06-08",8.08
"898","2017-06-09",8.2
"899","2017-06-12",8.6
"900","2017-06-13",8.7
"901","2017-06-14",8.36
"902","2017-06-15",8.5
"903","2017-06-16",8.91
"904","2017-06-19",8.5
"905","2017-06-20",8.47
"906","2017-06-21",8.86
"907","2017-06-22",8.28
"908","2017-06-23",7.94
"909","2017-06-26",7.98
"910","2017-06-27",8.01
"911","2017-06-28",7.71
"912","2017-06-29",8.04
"913","2017-06-30",8
"914","2017-07-03",8.11
"915","2017-07-05",8.01
"916","2017-07-06",7.98
"917","2017-07-07",7.98
"918","2017-07-10",7.61
"919","2017-07-11",5.8
"920","2017-07-12",5.81
"921","2017-07-13",5.6
"922","2017-07-14",5.7
"923","2017-07-17",6.1
"924","2017-07-18",6.1
"925","2017-07-19",6.6
"926","2017-07-20",6.84
"927","2017-07-21",6.4
"928","2017-07-24",6.5
"929","2017-07-25",6.7
"930","2017-07-26",6.44
"931","2017-07-27",5.88
"932","2017-07-28",5.33
"933","2017-07-31",4.82
"934","2017-08-01",3.9
"935","2017-08-02",4.42
"936","2017-08-03",4.18
"937","2017-08-04",4.37
"938","2017-08-07",4.3
"939","2017-08-08",4.5
"940","2017-08-09",4.6
"941","2017-08-10",4.5
"942","2017-08-11",4.4
"943","2017-08-14",5.5
"944","2017-08-15",7.55
"945","2017-08-16",7.32
"946","2017-08-17",6.22
"947","2017-08-18",6.7
"948","2017-08-21",6.47
"949","2017-08-22",6.99
"950","2017-08-23",6.96
"951","2017-08-24",6.82
"952","2017-08-25",7
"953","2017-08-28",10.1
"954","2017-08-29",8.39
"955","2017-08-30",8.29
"956","2017-08-31",8.4
"957","2017-09-01",8
"958","2017-09-05",7.17
"959","2017-09-06",7.19
"960","2017-09-07",6.88
"961","2017-09-08",5.63
"962","2017-09-11",5.77
"963","2017-09-12",5.68
"964","2017-09-13",5.6
"965","2017-09-14",5.25
"966","2017-09-15",6.3
"967","2017-09-18",6.03
"968","2017-09-19",5.7
"969","2017-09-20",5.68
"970","2017-09-21",5.7
"971","2017-09-22",5.7
"972","2017-09-25",5.9
"973","2017-09-26",6.52
"974","2017-09-27",6.98
"975","2017-09-28",7.61
"976","2017-09-29",7.3
"977","2017-10-02",7.5
"978","2017-10-03",7.43
"979","2017-10-04",7.35
"980","2017-10-05",7.2
"981","2017-10-06",8.2
"982","2017-10-09",5.81
