"","date","TDG"
"195","2007-10-10",46.610001
"196","2007-10-11",44.59
"197","2007-10-12",45.73
"198","2007-10-15",44.880001
"199","2007-10-16",44.68
"200","2007-10-17",45.25
"201","2007-10-18",44.939999
"202","2007-10-19",43.099998
"203","2007-10-22",43.32
"204","2007-10-23",42.91
"205","2007-10-24",43.779999
"206","2007-10-25",43.029999
"207","2007-10-26",42.959999
"208","2007-10-29",46.009998
"209","2007-10-30",45.23
"210","2007-10-31",45.52
"211","2007-11-01",44.84
"212","2007-11-02",44.91
"213","2007-11-05",44.349998
"214","2007-11-06",45.68
"215","2007-11-07",43.990002
"216","2007-11-08",44.700001
"217","2007-11-09",42.549999
"218","2007-11-12",44.529999
"219","2007-11-13",45.400002
"220","2007-11-14",45.299999
"221","2007-11-15",44.259998
"222","2007-11-16",46.290001
"223","2007-11-19",48.5
"224","2007-11-20",46.900002
"225","2007-11-21",48.049999
"226","2007-11-23",49.540001
"227","2007-11-26",50.189999
"228","2007-11-27",48
"229","2007-11-28",49.02
"230","2007-11-29",49.150002
"231","2007-11-30",47.68
"232","2007-12-03",48.34
"233","2007-12-04",48.23
"234","2007-12-05",48.119999
"235","2007-12-06",48.119999
"236","2007-12-07",47.419998
"237","2007-12-10",48.91
"238","2007-12-11",47.34
"239","2007-12-12",47.540001
"240","2007-12-13",46.919998
"241","2007-12-14",45.52
"242","2007-12-17",45.150002
"243","2007-12-18",44.950001
"244","2007-12-19",44.849998
"245","2007-12-20",44.75
"246","2007-12-21",45.549999
"247","2007-12-24",46.080002
"248","2007-12-26",45.880001
"249","2007-12-27",45.380001
"250","2007-12-28",45.25
"251","2007-12-31",45.169998
"252","2008-01-02",45.139999
"253","2008-01-03",45.529999
"254","2008-01-04",45.560001
"255","2008-01-07",45.09
"256","2008-01-08",42.630001
"257","2008-01-09",42.240002
"258","2008-01-10",42.240002
"259","2008-01-11",41.75
"260","2008-01-14",41.77
"261","2008-01-15",41.720001
"262","2008-01-16",41.639999
"263","2008-01-17",40.330002
"264","2008-01-18",39.869999
"265","2008-01-22",38.529999
"266","2008-01-23",39.939999
"267","2008-01-24",41.07
"268","2008-01-25",39.830002
"269","2008-01-28",39.849998
"270","2008-01-29",41.07
"271","2008-01-30",40.709999
"272","2008-01-31",41.380001
"273","2008-02-01",43.25
"274","2008-02-04",44.330002
"275","2008-02-05",44.91
"276","2008-02-06",44.07
"277","2008-02-07",44.150002
"278","2008-02-08",40.099998
"279","2008-02-11",39.299999
"280","2008-02-12",40.029999
"281","2008-02-13",41.259998
"282","2008-02-14",39.860001
"283","2008-02-15",39.630001
"284","2008-02-19",39.389999
"285","2008-02-20",38.880001
"286","2008-02-21",38.650002
"287","2008-02-22",38.639999
"288","2008-02-25",39.5
"289","2008-02-26",39.849998
"290","2008-02-27",40
"291","2008-02-28",39.560001
"292","2008-02-29",38.860001
"293","2008-03-03",39.110001
"294","2008-03-04",38.75
"295","2008-03-05",39.32
"296","2008-03-06",39.16
"297","2008-03-07",39.049999
"298","2008-03-10",37.900002
"299","2008-03-11",38.759998
"300","2008-03-12",38.049999
"301","2008-03-13",38.119999
"302","2008-03-14",37.610001
"303","2008-03-17",36.490002
"304","2008-03-18",37.52
"305","2008-03-19",37.049999
"306","2008-03-20",35.619999
"307","2008-03-24",36.68
"308","2008-03-25",37.779999
"309","2008-03-26",37.400002
"310","2008-03-27",37.580002
"311","2008-03-28",37.32
"312","2008-03-31",37.049999
"313","2008-04-01",38.299999
"314","2008-04-02",38.5
"315","2008-04-03",38.77
"316","2008-04-04",39.630001
"317","2008-04-07",39.200001
"318","2008-04-08",39.400002
"319","2008-04-09",38.189999
"320","2008-04-10",38.27
"321","2008-04-11",36.849998
"322","2008-04-14",35.759998
"323","2008-04-15",34.66
"324","2008-04-16",35
"325","2008-04-17",35.830002
"326","2008-04-18",36
"327","2008-04-21",36.849998
"328","2008-04-22",36.369999
"329","2008-04-23",36.720001
"330","2008-04-24",37.549999
"331","2008-04-25",37.970001
"332","2008-04-28",38.049999
"333","2008-04-29",38.759998
"334","2008-04-30",37.970001
"335","2008-05-01",37.82
"336","2008-05-02",38.759998
"337","2008-05-05",39.360001
"338","2008-05-06",42.389999
"339","2008-05-07",42.77
"340","2008-05-08",43.029999
"341","2008-05-09",42.549999
"342","2008-05-12",43.740002
"343","2008-05-13",43.060001
"344","2008-05-14",41.830002
"345","2008-05-15",43.049999
"346","2008-05-16",42.400002
"347","2008-05-19",41.790001
"348","2008-05-20",42.610001
"349","2008-05-21",42.060001
"350","2008-05-22",42.040001
"351","2008-05-23",41.52
"352","2008-05-27",41.700001
"353","2008-05-28",42.459999
"354","2008-05-29",42.490002
"355","2008-05-30",43.599998
"356","2008-06-02",43.720001
"357","2008-06-03",43.5
"358","2008-06-04",43.040001
"359","2008-06-05",42.849998
"360","2008-06-06",37.23
"361","2008-06-09",38.950001
"362","2008-06-10",38.650002
"363","2008-06-11",36.970001
"364","2008-06-12",36.560001
"365","2008-06-13",36.73
"366","2008-06-16",36.099998
"367","2008-06-17",36.23
"368","2008-06-18",36.169998
"369","2008-06-19",36.299999
"370","2008-06-20",36.040001
"371","2008-06-23",36.779999
"372","2008-06-24",35.98
"373","2008-06-25",35.5
"374","2008-06-26",34.740002
"375","2008-06-27",34.849998
"376","2008-06-30",33.59
"377","2008-07-01",34.200001
"378","2008-07-02",33.200001
"379","2008-07-03",33.060001
"380","2008-07-07",32.25
"381","2008-07-08",35.029999
"382","2008-07-09",34.16
"383","2008-07-10",33.59
"384","2008-07-11",32.150002
"385","2008-07-14",31.809999
"386","2008-07-15",31.98
"387","2008-07-16",33.439999
"388","2008-07-17",34.040001
"389","2008-07-18",33.459999
"390","2008-07-21",33.450001
"391","2008-07-22",34.099998
"392","2008-07-23",35.560001
"393","2008-07-24",34.279999
"394","2008-07-25",35.380001
"395","2008-07-28",34.650002
"396","2008-07-29",36.32
"397","2008-07-30",36.549999
"398","2008-07-31",36.810001
"399","2008-08-01",37.52
"400","2008-08-04",37.880001
"401","2008-08-05",38.57
"402","2008-08-06",35.990002
"403","2008-08-07",35.25
"404","2008-08-08",37.060001
"405","2008-08-11",36.380001
"406","2008-08-12",36.66
"407","2008-08-13",36.25
"408","2008-08-14",36.57
"409","2008-08-15",36.66
"410","2008-08-18",36.209999
"411","2008-08-19",35.439999
"412","2008-08-20",35.290001
"413","2008-08-21",34.970001
"414","2008-08-22",35.279999
"415","2008-08-25",35.029999
"416","2008-08-26",35.77
"417","2008-08-27",36.279999
"418","2008-08-28",37.869999
"419","2008-08-29",37.560001
"420","2008-09-02",37.200001
"421","2008-09-03",37.099998
"422","2008-09-04",35.5
"423","2008-09-05",34.75
"424","2008-09-08",35.209999
"425","2008-09-09",34.990002
"426","2008-09-10",34.450001
"427","2008-09-11",34
"428","2008-09-12",34.599998
"429","2008-09-15",34
"430","2008-09-16",35.790001
"431","2008-09-17",35.23
"432","2008-09-18",37.98
"433","2008-09-19",38.5
"434","2008-09-22",36.619999
"435","2008-09-23",35.369999
"436","2008-09-24",34.169998
"437","2008-09-25",35.009998
"438","2008-09-26",34.860001
"439","2008-09-29",32.790001
"440","2008-09-30",34.23
"441","2008-10-01",33.419998
"442","2008-10-02",31.92
"443","2008-10-03",30.18
"444","2008-10-06",29.01
"445","2008-10-07",28.66
"446","2008-10-08",28.719999
"447","2008-10-09",27.99
"448","2008-10-10",29.58
"449","2008-10-13",31.15
"450","2008-10-14",30.110001
"451","2008-10-15",27.940001
"452","2008-10-16",29.969999
"453","2008-10-17",29.17
"454","2008-10-20",30.5
"455","2008-10-21",30.530001
"456","2008-10-22",28.959999
"457","2008-10-23",28.309999
"458","2008-10-24",27.59
"459","2008-10-27",25.620001
"460","2008-10-28",28.049999
"461","2008-10-29",29.110001
"462","2008-10-30",29.610001
"463","2008-10-31",30.139999
"464","2008-11-03",29.84
"465","2008-11-04",32.25
"466","2008-11-05",31.82
"467","2008-11-06",29.41
"468","2008-11-07",29
"469","2008-11-10",27.950001
"470","2008-11-11",27.870001
"471","2008-11-12",27.17
"472","2008-11-13",29.1
"473","2008-11-14",27.23
"474","2008-11-17",27.08
"475","2008-11-18",26.9
"476","2008-11-19",24.870001
"477","2008-11-20",24.24
"478","2008-11-21",27.690001
"479","2008-11-24",30.32
"480","2008-11-25",30.59
"481","2008-11-26",34.139999
"482","2008-11-28",35.5
"483","2008-12-01",31.540001
"484","2008-12-02",33.25
"485","2008-12-03",32.150002
"486","2008-12-04",30.99
"487","2008-12-05",32.060001
"488","2008-12-08",33.880001
"489","2008-12-09",33.32
"490","2008-12-10",33.580002
"491","2008-12-11",31.700001
"492","2008-12-12",31.92
"493","2008-12-15",30.49
"494","2008-12-16",32.799999
"495","2008-12-17",32.939999
"496","2008-12-18",32.709999
"497","2008-12-19",31.879999
"498","2008-12-22",31.34
"499","2008-12-23",29.84
"500","2008-12-24",30.379999
"501","2008-12-26",30.51
"502","2008-12-29",29.83
"503","2008-12-30",31.09
"504","2008-12-31",33.57
"505","2009-01-02",33.450001
"506","2009-01-05",35
"507","2009-01-06",35.25
"508","2009-01-07",34.139999
"509","2009-01-08",34.669998
"510","2009-01-09",33.040001
"511","2009-01-12",32.450001
"512","2009-01-13",33.52
"513","2009-01-14",32.540001
"514","2009-01-15",32.419998
"515","2009-01-16",32.970001
"516","2009-01-20",30.780001
"517","2009-01-21",32.049999
"518","2009-01-22",32.279999
"519","2009-01-23",32.950001
"520","2009-01-26",33.68
"521","2009-01-27",34.5
"522","2009-01-28",35.080002
"523","2009-01-29",34.259998
"524","2009-01-30",34.080002
"525","2009-02-02",34.52
"526","2009-02-03",36.779999
"527","2009-02-04",38
"528","2009-02-05",38.279999
"529","2009-02-06",39.540001
"530","2009-02-09",39.369999
"531","2009-02-10",38.220001
"532","2009-02-11",38.41
"533","2009-02-12",39.189999
"534","2009-02-13",39.75
"535","2009-02-17",38.130001
"536","2009-02-18",38
"537","2009-02-19",37.959999
"538","2009-02-20",36.18
"539","2009-02-23",35.400002
"540","2009-02-24",36.419998
"541","2009-02-25",35.43
"542","2009-02-26",34.860001
"543","2009-02-27",35.34
"544","2009-03-02",33.509998
"545","2009-03-03",32.950001
"546","2009-03-04",34.59
"547","2009-03-05",32.470001
"548","2009-03-06",30.940001
"549","2009-03-09",30.629999
"550","2009-03-10",30.76
"551","2009-03-11",31.309999
"552","2009-03-12",31.08
"553","2009-03-13",32.119999
"554","2009-03-16",32.509998
"555","2009-03-17",33.299999
"556","2009-03-18",33.849998
"557","2009-03-19",34.700001
"558","2009-03-20",33.419998
"559","2009-03-23",33.799999
"560","2009-03-24",33.060001
"561","2009-03-25",33
"562","2009-03-26",34.23
"563","2009-03-27",32.990002
"564","2009-03-30",32.389999
"565","2009-03-31",32.84
"566","2009-04-01",33.330002
"567","2009-04-02",33.200001
"568","2009-04-03",33.639999
"569","2009-04-06",33.799999
"570","2009-04-07",32.220001
"571","2009-04-08",32.02
"572","2009-04-09",33.549999
"573","2009-04-13",32.240002
"574","2009-04-14",32.5
"575","2009-04-15",32.369999
"576","2009-04-16",34
"577","2009-04-17",33.59
"578","2009-04-20",32.68
"579","2009-04-21",32.66
"580","2009-04-22",34.619999
"581","2009-04-23",35.459999
"582","2009-04-24",36.060001
"583","2009-04-27",35.82
"584","2009-04-28",35
"585","2009-04-29",36.639999
"586","2009-04-30",35.139999
"587","2009-05-01",35.939999
"588","2009-05-04",36.830002
"589","2009-05-05",38.150002
"590","2009-05-06",38.18
"591","2009-05-07",36.650002
"592","2009-05-08",37.860001
"593","2009-05-11",36.950001
"594","2009-05-12",36.470001
"595","2009-05-13",36.040001
"596","2009-05-14",36.259998
"597","2009-05-15",35.66
"598","2009-05-18",36.549999
"599","2009-05-19",36.119999
"600","2009-05-20",36.049999
"601","2009-05-21",36.07
"602","2009-05-22",35.73
"603","2009-05-26",36.599998
"604","2009-05-27",37.400002
"605","2009-05-28",38.470001
"606","2009-05-29",39.220001
"607","2009-06-01",39.91
"608","2009-06-02",40.490002
"609","2009-06-03",38.990002
"610","2009-06-04",39.459999
"611","2009-06-05",40.119999
"612","2009-06-08",39.73
"613","2009-06-09",39.029999
"614","2009-06-10",39.580002
"615","2009-06-11",38.040001
"616","2009-06-12",37.75
"617","2009-06-15",36.200001
"618","2009-06-16",35.32
"619","2009-06-17",35.650002
"620","2009-06-18",36.02
"621","2009-06-19",36.950001
"622","2009-06-22",36.389999
"623","2009-06-23",36.380001
"624","2009-06-24",36.990002
"625","2009-06-25",37.09
"626","2009-06-26",35.389999
"627","2009-06-29",36.25
"628","2009-06-30",36.200001
"629","2009-07-01",37.5
"630","2009-07-02",37.450001
"631","2009-07-06",36.970001
"632","2009-07-07",36.200001
"633","2009-07-08",36.82
"634","2009-07-09",36.82
"635","2009-07-10",36.810001
"636","2009-07-13",37.200001
"637","2009-07-14",37.099998
"638","2009-07-15",37.41
"639","2009-07-16",38.029999
"640","2009-07-17",37.57
"641","2009-07-20",37.720001
"642","2009-07-21",38.360001
"643","2009-07-22",38.189999
"644","2009-07-23",38.419998
"645","2009-07-24",38.150002
"646","2009-07-27",37.91
"647","2009-07-28",37.240002
"648","2009-07-29",37.709999
"649","2009-07-30",37.84
"650","2009-07-31",38.290001
"651","2009-08-03",39.990002
"652","2009-08-04",44.799999
"653","2009-08-05",44.889999
"654","2009-08-06",44.610001
"655","2009-08-07",43.66
"656","2009-08-10",43.439999
"657","2009-08-11",43.009998
"658","2009-08-12",43.220001
"659","2009-08-13",43.099998
"660","2009-08-14",43.310001
"661","2009-08-17",42.779999
"662","2009-08-18",43.200001
"663","2009-08-19",43.540001
"664","2009-08-20",44.349998
"665","2009-08-21",43.759998
"666","2009-08-24",44.290001
"667","2009-08-25",44.630001
"668","2009-08-26",44.259998
"669","2009-08-27",44.200001
"670","2009-08-28",44.27
"671","2009-08-31",44.52
"672","2009-09-01",43.700001
"673","2009-09-02",43
"674","2009-09-03",42.82
"675","2009-09-04",44.25
"676","2009-09-08",44.59
"677","2009-09-09",45.25
"678","2009-09-10",45.66
"679","2009-09-11",45.790001
"680","2009-09-14",46.07
"681","2009-09-15",46.220001
"682","2009-09-16",46.98
"683","2009-09-17",48
"684","2009-09-18",48.25
"685","2009-09-21",48.060001
"686","2009-09-22",48.509998
"687","2009-09-23",48.68
"688","2009-09-24",48.400002
"689","2009-09-25",47.919998
"690","2009-09-28",48.400002
"691","2009-09-29",48.119999
"692","2009-09-30",49.810001
"693","2009-10-01",48.630001
"694","2009-10-02",47.630001
"695","2009-10-05",47.59
"696","2009-10-06",47.740002
"697","2009-10-07",48.009998
"698","2009-10-08",49.549999
"699","2009-10-09",50.07
"700","2009-10-12",49.900002
"701","2009-10-13",49.669998
"702","2009-10-14",44.450001
"703","2009-10-15",44.07
"704","2009-10-16",43.419998
"705","2009-10-19",43.310001
"706","2009-10-20",42.080002
"707","2009-10-21",41.59
"708","2009-10-22",42.310001
"709","2009-10-23",41.27
"710","2009-10-26",40.349998
"711","2009-10-27",40.07
"712","2009-10-28",39.209999
"713","2009-10-29",39.869999
"714","2009-10-30",39.18
"715","2009-11-02",39.610001
"716","2009-11-03",39.709999
"717","2009-11-04",40.119999
"718","2009-11-05",41.290001
"719","2009-11-06",40.48
"720","2009-11-09",40.810001
"721","2009-11-10",40.580002
"722","2009-11-11",40.130001
"723","2009-11-12",40.139999
"724","2009-11-13",40.68
"725","2009-11-16",41.790001
"726","2009-11-17",41.900002
"727","2009-11-18",42.009998
"728","2009-11-19",41.779999
"729","2009-11-20",42.650002
"730","2009-11-23",43.25
"731","2009-11-24",43.360001
"732","2009-11-25",43.349998
"733","2009-11-27",43.060001
"734","2009-11-30",43.349998
"735","2009-12-01",44.009998
"736","2009-12-02",44.720001
"737","2009-12-03",45.150002
"738","2009-12-04",45.990002
"739","2009-12-07",46.310001
"740","2009-12-08",45.91
"741","2009-12-09",45.98
"742","2009-12-10",46.869999
"743","2009-12-11",47.18
"744","2009-12-14",47.32
"745","2009-12-15",47.450001
"746","2009-12-16",47.630001
"747","2009-12-17",47.220001
"748","2009-12-18",46.990002
"749","2009-12-21",47.369999
"750","2009-12-22",47.970001
"751","2009-12-23",47.889999
"752","2009-12-24",48.299999
"753","2009-12-28",47.990002
"754","2009-12-29",47.900002
"755","2009-12-30",47.740002
"756","2009-12-31",47.490002
"757","2010-01-04",49.400002
"758","2010-01-05",49.869999
"759","2010-01-06",50.220001
"760","2010-01-07",50.869999
"761","2010-01-08",51.450001
"762","2010-01-11",51.459999
"763","2010-01-12",50.279999
"764","2010-01-13",50.450001
"765","2010-01-14",50.759998
"766","2010-01-15",50.380001
"767","2010-01-19",50.419998
"768","2010-01-20",50.75
"769","2010-01-21",50.07
"770","2010-01-22",49.049999
"771","2010-01-25",48.75
"772","2010-01-26",48.77
"773","2010-01-27",48.990002
"774","2010-01-28",48.790001
"775","2010-01-29",48.27
"776","2010-02-01",48.439999
"777","2010-02-02",49.509998
"778","2010-02-03",49.639999
"779","2010-02-04",47.700001
"780","2010-02-05",47.599998
"781","2010-02-08",47.5
"782","2010-02-09",48.349998
"783","2010-02-10",47.919998
"784","2010-02-11",47.950001
"785","2010-02-12",48.029999
"786","2010-02-16",48.57
"787","2010-02-17",48.360001
"788","2010-02-18",49.189999
"789","2010-02-19",49.299999
"790","2010-02-22",49.400002
"791","2010-02-23",49
"792","2010-02-24",49.400002
"793","2010-02-25",49.59
"794","2010-02-26",50.220001
"795","2010-03-01",52.599998
"796","2010-03-02",52.869999
"797","2010-03-03",52.709999
"798","2010-03-04",52.66
"799","2010-03-05",52.849998
"800","2010-03-08",51.919998
"801","2010-03-09",52.509998
"802","2010-03-10",52.610001
"803","2010-03-11",52.84
"804","2010-03-12",52.599998
"805","2010-03-15",52.439999
"806","2010-03-16",52.25
"807","2010-03-17",52.360001
"808","2010-03-18",52.220001
"809","2010-03-19",52.41
"810","2010-03-22",52.27
"811","2010-03-23",52.139999
"812","2010-03-24",52.119999
"813","2010-03-25",52.209999
"814","2010-03-26",52.560001
"815","2010-03-29",53.450001
"816","2010-03-30",53.77
"817","2010-03-31",53.040001
"818","2010-04-01",52.779999
"819","2010-04-05",54.599998
"820","2010-04-06",54.849998
"821","2010-04-07",54.41
"822","2010-04-08",54.599998
"823","2010-04-09",54.700001
"824","2010-04-12",54.75
"825","2010-04-13",54.200001
"826","2010-04-14",54.59
"827","2010-04-15",54.470001
"828","2010-04-16",53.919998
"829","2010-04-19",53.560001
"830","2010-04-20",54.48
"831","2010-04-21",54.84
"832","2010-04-22",56.860001
"833","2010-04-23",56.709999
"834","2010-04-26",56.369999
"835","2010-04-27",55.049999
"836","2010-04-28",55.16
"837","2010-04-29",55.57
"838","2010-04-30",55.27
"839","2010-05-03",56.59
"840","2010-05-04",54.549999
"841","2010-05-05",53.240002
"842","2010-05-06",52.540001
"843","2010-05-07",50.849998
"844","2010-05-10",54.099998
"845","2010-05-11",54.810001
"846","2010-05-12",56.080002
"847","2010-05-13",56.540001
"848","2010-05-14",55.509998
"849","2010-05-17",55.25
"850","2010-05-18",54.02
"851","2010-05-19",53.549999
"852","2010-05-20",51.82
"853","2010-05-21",52.869999
"854","2010-05-24",51.869999
"855","2010-05-25",51.73
"856","2010-05-26",51.349998
"857","2010-05-27",53.110001
"858","2010-05-28",52.759998
"859","2010-06-01",50.900002
"860","2010-06-02",51.650002
"861","2010-06-03",51.860001
"862","2010-06-04",49.880001
"863","2010-06-07",48.849998
"864","2010-06-08",49.5
"865","2010-06-09",50.419998
"866","2010-06-10",51.599998
"867","2010-06-11",51.720001
"868","2010-06-14",52.27
"869","2010-06-15",53.310001
"870","2010-06-16",53.540001
"871","2010-06-17",53.150002
"872","2010-06-18",53.369999
"873","2010-06-21",53.240002
"874","2010-06-22",52.200001
"875","2010-06-23",53.07
"876","2010-06-24",52.799999
"877","2010-06-25",53.279999
"878","2010-06-28",53.599998
"879","2010-06-29",51.869999
"880","2010-06-30",51.029999
"881","2010-07-01",50.52
"882","2010-07-02",50.25
"883","2010-07-06",50.259998
"884","2010-07-07",51.25
"885","2010-07-08",51.869999
"886","2010-07-09",52.25
"887","2010-07-12",51.049999
"888","2010-07-13",51.639999
"889","2010-07-14",52.150002
"890","2010-07-15",52.200001
"891","2010-07-16",50.110001
"892","2010-07-19",50.07
"893","2010-07-20",50.59
"894","2010-07-21",50.380001
"895","2010-07-22",51.779999
"896","2010-07-23",53.110001
"897","2010-07-26",54.41
"898","2010-07-27",54.310001
"899","2010-07-28",53.900002
"900","2010-07-29",54.040001
"901","2010-07-30",54.169998
"902","2010-08-02",54.779999
"903","2010-08-03",55.259998
"904","2010-08-04",56.200001
"905","2010-08-05",55.459999
"906","2010-08-06",55.639999
"907","2010-08-09",56.650002
"908","2010-08-10",57.049999
"909","2010-08-11",56.25
"910","2010-08-12",56.299999
"911","2010-08-13",56.029999
"912","2010-08-16",56
"913","2010-08-17",56.84
"914","2010-08-18",57.709999
"915","2010-08-19",57.669998
"916","2010-08-20",57.349998
"917","2010-08-23",56.330002
"918","2010-08-24",55.830002
"919","2010-08-25",55.400002
"920","2010-08-26",57.02
"921","2010-08-27",58.419998
"922","2010-08-30",58.400002
"923","2010-08-31",57.889999
"924","2010-09-01",59.490002
"925","2010-09-02",61.25
"926","2010-09-03",61.419998
"927","2010-09-07",60.34
"928","2010-09-08",61.009998
"929","2010-09-09",60.939999
"930","2010-09-10",60.950001
"931","2010-09-13",62.099998
"932","2010-09-14",61.5
"933","2010-09-15",61.900002
"934","2010-09-16",62
"935","2010-09-17",63.150002
"936","2010-09-20",63.560001
"937","2010-09-21",62.470001
"938","2010-09-22",61.900002
"939","2010-09-23",61.110001
"940","2010-09-24",62.240002
"941","2010-09-27",61.68
"942","2010-09-28",61.810001
"943","2010-09-29",63.060001
"944","2010-09-30",62.049999
"945","2010-10-01",61.990002
"946","2010-10-04",61
"947","2010-10-05",62.209999
"948","2010-10-06",62.400002
"949","2010-10-07",62.380001
"950","2010-10-08",63.540001
"951","2010-10-11",63.389999
"952","2010-10-12",63.279999
"953","2010-10-13",63.869999
"954","2010-10-14",63.349998
"955","2010-10-15",63.32
"956","2010-10-18",63
