"","date","XLRN"
"86","2014-01-22",56.700001
"87","2014-01-23",51.009998
"88","2014-01-24",49.029999
"89","2014-01-27",46.080002
"90","2014-01-28",47.389999
"91","2014-01-29",49.639999
"92","2014-01-30",49.650002
"93","2014-01-31",46.349998
"94","2014-02-03",44.630001
"95","2014-02-04",44.48
"96","2014-02-05",44.540001
"97","2014-02-06",44.5
"98","2014-02-07",43.470001
"99","2014-02-10",45.240002
"100","2014-02-11",44.439999
"101","2014-02-12",43.790001
"102","2014-02-13",43.990002
"103","2014-02-14",41.75
"104","2014-02-18",45.610001
"105","2014-02-19",44.360001
"106","2014-02-20",46.080002
"107","2014-02-21",47.490002
"108","2014-02-24",45.279999
"109","2014-02-25",46.869999
"110","2014-02-26",46.900002
"111","2014-02-27",47.029999
"112","2014-02-28",46.93
"113","2014-03-03",48.52
"114","2014-03-04",50.52
"115","2014-03-05",52.27
"116","2014-03-06",51.75
"117","2014-03-07",51.43
"118","2014-03-10",50.139999
"119","2014-03-11",47.98
"120","2014-03-12",48.130001
"121","2014-03-13",45.639999
"122","2014-03-14",45.25
"123","2014-03-17",42.5
"124","2014-03-18",40.080002
"125","2014-03-19",39.799999
"126","2014-03-20",38.919998
"127","2014-03-21",39.009998
"128","2014-03-24",38.549999
"129","2014-03-25",38.200001
"130","2014-03-26",36.75
"131","2014-03-27",36.310001
"132","2014-03-28",34.279999
"133","2014-03-31",34.5
"134","2014-04-01",33.869999
"135","2014-04-02",38.330002
"136","2014-04-03",37.16
"137","2014-04-04",35.959999
"138","2014-04-07",36.369999
"139","2014-04-08",36.009998
"140","2014-04-09",37.830002
"141","2014-04-10",36.709999
"142","2014-04-11",36.540001
"143","2014-04-14",37.16
"144","2014-04-15",34.5
"145","2014-04-16",37.799999
"146","2014-04-17",38.41
"147","2014-04-21",36.369999
"148","2014-04-22",35.009998
"149","2014-04-23",33.419998
"150","2014-04-24",31.85
"151","2014-04-25",32.5
"152","2014-04-28",32.419998
"153","2014-04-29",33.700001
"154","2014-04-30",34.349998
"155","2014-05-01",34.16
"156","2014-05-02",33.700001
"157","2014-05-05",33.369999
"158","2014-05-06",31.17
"159","2014-05-07",32.689999
"160","2014-05-08",32.099998
"161","2014-05-09",31.870001
"162","2014-05-12",32.650002
"163","2014-05-13",32.740002
"164","2014-05-14",31.75
"165","2014-05-15",31.559999
"166","2014-05-16",31.98
"167","2014-05-19",31.52
"168","2014-05-20",31.76
"169","2014-05-21",29.43
"170","2014-05-22",31.23
"171","2014-05-23",30.66
"172","2014-05-27",31
"173","2014-05-28",30.940001
"174","2014-05-29",30.209999
"175","2014-05-30",29.68
"176","2014-06-02",30
"177","2014-06-03",30
"178","2014-06-04",29.940001
"179","2014-06-05",30.23
"180","2014-06-06",30.719999
"181","2014-06-09",32.200001
"182","2014-06-10",33.700001
"183","2014-06-11",32.650002
"184","2014-06-12",34.240002
"185","2014-06-13",33.880001
"186","2014-06-16",32.880001
"187","2014-06-17",34.099998
"188","2014-06-18",34.580002
"189","2014-06-19",34.34
"190","2014-06-20",34.77
"191","2014-06-23",34.610001
"192","2014-06-24",33.5
"193","2014-06-25",34.669998
"194","2014-06-26",34.779999
"195","2014-06-27",34.470001
"196","2014-06-30",33.970001
"197","2014-07-01",34.049999
"198","2014-07-02",34
"199","2014-07-03",33.279999
"200","2014-07-07",31.34
"201","2014-07-08",29.040001
"202","2014-07-09",30.209999
"203","2014-07-10",30.4
"204","2014-07-11",30.299999
"205","2014-07-14",28.370001
"206","2014-07-15",27.360001
"207","2014-07-16",27.780001
"208","2014-07-17",25.540001
"209","2014-07-18",26.75
"210","2014-07-21",27.07
"211","2014-07-22",26.73
"212","2014-07-23",27.860001
"213","2014-07-24",27.9
"214","2014-07-25",28.129999
"215","2014-07-28",28.75
"216","2014-07-29",28.91
"217","2014-07-30",30.66
"218","2014-07-31",29.620001
"219","2014-08-01",29.370001
"220","2014-08-04",29.870001
"221","2014-08-05",29.690001
"222","2014-08-06",29.48
"223","2014-08-07",28.9
"224","2014-08-08",29.92
"225","2014-08-11",29.91
"226","2014-08-12",28.43
"227","2014-08-13",29.370001
"228","2014-08-14",29.959999
"229","2014-08-15",29.809999
"230","2014-08-18",29.48
"231","2014-08-19",28.620001
"232","2014-08-20",27.709999
"233","2014-08-21",26.16
"234","2014-08-22",27.5
"235","2014-08-25",28.719999
"236","2014-08-26",28.549999
"237","2014-08-27",28.200001
"238","2014-08-28",27.450001
"239","2014-08-29",26.870001
"240","2014-09-02",26.389999
"241","2014-09-03",25.700001
"242","2014-09-04",26
"243","2014-09-05",25.17
"244","2014-09-08",25.040001
"245","2014-09-09",24.629999
"246","2014-09-10",25.67
"247","2014-09-11",26.040001
"248","2014-09-12",25.76
"249","2014-09-15",25.620001
"250","2014-09-16",25.200001
"251","2014-09-17",25.620001
"252","2014-09-18",24.709999
"253","2014-09-19",24.209999
"254","2014-09-22",24.92
"255","2014-09-23",28.120001
"256","2014-09-24",28.68
"257","2014-09-25",28.67
"258","2014-09-26",28.74
"259","2014-09-29",29.74
"260","2014-09-30",30.24
"261","2014-10-01",29.59
"262","2014-10-02",30.469999
"263","2014-10-03",31.08
"264","2014-10-06",29.4
"265","2014-10-07",29.26
"266","2014-10-08",30.27
"267","2014-10-09",29
"268","2014-10-10",29.549999
"269","2014-10-13",29.57
"270","2014-10-14",29.09
"271","2014-10-15",29.139999
"272","2014-10-16",29.049999
"273","2014-10-17",28.99
"274","2014-10-20",29.16
"275","2014-10-21",29.129999
"276","2014-10-22",29.040001
"277","2014-10-23",32.029999
"278","2014-10-24",34.240002
"279","2014-10-27",34.799999
"280","2014-10-28",35.830002
"281","2014-10-29",34.740002
"282","2014-10-30",38.240002
"283","2014-10-31",36.98
"284","2014-11-03",34.150002
"285","2014-11-04",34.540001
"286","2014-11-05",33.220001
"287","2014-11-06",34.139999
"288","2014-11-07",30.190001
"289","2014-11-10",32.259998
"290","2014-11-11",33.720001
"291","2014-11-12",33.790001
"292","2014-11-13",35.310001
"293","2014-11-14",33.5
"294","2014-11-17",33.200001
"295","2014-11-18",33.330002
"296","2014-11-19",32.169998
"297","2014-11-20",34.279999
"298","2014-11-21",34.830002
"299","2014-11-24",36.25
"300","2014-11-25",35.950001
"301","2014-11-26",38.400002
"302","2014-11-28",38.740002
"303","2014-12-01",34.959999
"304","2014-12-02",35.57
"305","2014-12-03",35.75
"306","2014-12-04",37.009998
"307","2014-12-05",37.560001
"308","2014-12-08",42.669998
"309","2014-12-09",43.34
"310","2014-12-10",43.459999
"311","2014-12-11",41.48
"312","2014-12-12",41.77
"313","2014-12-15",38
"314","2014-12-16",37.630001
"315","2014-12-17",39.73
"316","2014-12-18",40.48
"317","2014-12-19",39.049999
"318","2014-12-22",38.5
"319","2014-12-23",38
"320","2014-12-24",38.799999
"321","2014-12-26",40.5
"322","2014-12-29",39
"323","2014-12-30",37.66
"324","2014-12-31",38.959999
"325","2015-01-02",38.259998
"326","2015-01-05",38.57
"327","2015-01-06",38.029999
"328","2015-01-07",39.790001
"329","2015-01-08",41.200001
"330","2015-01-09",41.139999
"331","2015-01-12",40.889999
"332","2015-01-13",40.41
"333","2015-01-14",40.759998
"334","2015-01-15",40.950001
"335","2015-01-16",41.720001
"336","2015-01-20",41.689999
"337","2015-01-21",39.040001
"338","2015-01-22",38.810001
"339","2015-01-23",39.240002
"340","2015-01-26",41.040001
"341","2015-01-27",40.73
"342","2015-01-28",39.41
"343","2015-01-29",39.310001
"344","2015-01-30",39.470001
"345","2015-02-02",38.610001
"346","2015-02-03",37.490002
"347","2015-02-04",37.310001
"348","2015-02-05",37.639999
"349","2015-02-06",37.080002
"350","2015-02-09",36.57
"351","2015-02-10",37.669998
"352","2015-02-11",39.200001
"353","2015-02-12",37.950001
"354","2015-02-13",38.02
"355","2015-02-17",38.48
"356","2015-02-18",38.5
"357","2015-02-19",40.52
"358","2015-02-20",39.98
"359","2015-02-23",40.48
"360","2015-02-24",39.509998
"361","2015-02-25",40.650002
"362","2015-02-26",41
"363","2015-02-27",40.630001
"364","2015-03-02",39.889999
"365","2015-03-03",41.169998
"366","2015-03-04",41.009998
"367","2015-03-05",41.34
"368","2015-03-06",40.549999
"369","2015-03-09",41.040001
"370","2015-03-10",40.98
"371","2015-03-11",41.02
"372","2015-03-12",42.060001
"373","2015-03-13",41.200001
"374","2015-03-16",41.049999
"375","2015-03-17",41.52
"376","2015-03-18",41.32
"377","2015-03-19",42.439999
"378","2015-03-20",41.82
"379","2015-03-23",41.150002
"380","2015-03-24",41.75
"381","2015-03-25",36.779999
"382","2015-03-26",36.16
"383","2015-03-27",37.549999
"384","2015-03-30",38.139999
"385","2015-03-31",38.060001
"386","2015-04-01",37.34
"387","2015-04-02",34.580002
"388","2015-04-06",34.139999
"389","2015-04-07",34.32
"390","2015-04-08",35.16
"391","2015-04-09",34.080002
"392","2015-04-10",34.23
"393","2015-04-13",34
"394","2015-04-14",34
"395","2015-04-15",33.880001
"396","2015-04-16",34.150002
"397","2015-04-17",33.759998
"398","2015-04-20",33.599998
"399","2015-04-21",33.689999
"400","2015-04-22",33.669998
"401","2015-04-23",34.240002
"402","2015-04-24",33.290001
"403","2015-04-27",31.709999
"404","2015-04-28",30.99
"405","2015-04-29",30.02
"406","2015-04-30",27.65
"407","2015-05-01",28.74
"408","2015-05-04",29.219999
"409","2015-05-05",27.120001
"410","2015-05-06",28.42
"411","2015-05-07",29.5
"412","2015-05-08",31.25
"413","2015-05-11",31.860001
"414","2015-05-12",32.049999
"415","2015-05-13",31.9
"416","2015-05-14",31.860001
"417","2015-05-15",31.84
"418","2015-05-18",32.68
"419","2015-05-19",32.860001
"420","2015-05-20",33.09
"421","2015-05-21",33.029999
"422","2015-05-22",32.919998
"423","2015-05-26",33.389999
"424","2015-05-27",34.619999
"425","2015-05-28",33.25
"426","2015-05-29",33.73
"427","2015-06-01",32.060001
"428","2015-06-02",32.419998
"429","2015-06-03",32.220001
"430","2015-06-04",31.82
"431","2015-06-05",32.470001
"432","2015-06-08",32.66
"433","2015-06-09",31.030001
"434","2015-06-10",31.41
"435","2015-06-11",31.799999
"436","2015-06-12",31.6
"437","2015-06-15",31.040001
"438","2015-06-16",30.77
"439","2015-06-17",30.959999
"440","2015-06-18",31.66
"441","2015-06-19",31.129999
"442","2015-06-22",32.130001
"443","2015-06-23",32.419998
"444","2015-06-24",31.98
"445","2015-06-25",31.51
"446","2015-06-26",32
"447","2015-06-29",30.52
"448","2015-06-30",31.639999
"449","2015-07-01",30.02
"450","2015-07-02",29.790001
"451","2015-07-06",30.42
"452","2015-07-07",29.809999
"453","2015-07-08",28.700001
"454","2015-07-09",29.83
"455","2015-07-10",30.030001
"456","2015-07-13",30.1
"457","2015-07-14",31.67
"458","2015-07-15",32.310001
"459","2015-07-16",32.439999
"460","2015-07-17",32.77
"461","2015-07-20",32.580002
"462","2015-07-21",30.790001
"463","2015-07-22",32.18
"464","2015-07-23",31.5
"465","2015-07-24",29.82
"466","2015-07-27",28.5
"467","2015-07-28",28.889999
"468","2015-07-29",28.15
"469","2015-07-30",28.1
"470","2015-07-31",28.639999
"471","2015-08-03",28.93
"472","2015-08-04",29.01
"473","2015-08-05",28.860001
"474","2015-08-06",27.74
"475","2015-08-07",28.139999
"476","2015-08-10",28.610001
"477","2015-08-11",28.440001
"478","2015-08-12",28.690001
"479","2015-08-13",32.490002
"480","2015-08-14",31.280001
"481","2015-08-17",32.349998
"482","2015-08-18",30.719999
"483","2015-08-19",30.92
"484","2015-08-20",28.5
"485","2015-08-21",28.360001
"486","2015-08-24",27.190001
"487","2015-08-25",27
"488","2015-08-26",28.25
"489","2015-08-27",28.549999
"490","2015-08-28",29.709999
"491","2015-08-31",28.98
"492","2015-09-01",28.299999
"493","2015-09-02",29.450001
"494","2015-09-03",28.08
"495","2015-09-04",28.92
"496","2015-09-08",31.299999
"497","2015-09-09",31.09
"498","2015-09-10",32.18
"499","2015-09-11",33.619999
"500","2015-09-14",34.130001
"501","2015-09-15",35.099998
"502","2015-09-16",32.48
"503","2015-09-17",34.98
"504","2015-09-18",35.880001
"505","2015-09-21",33.57
"506","2015-09-22",32.450001
"507","2015-09-23",30.93
"508","2015-09-24",29.33
"509","2015-09-25",27.309999
"510","2015-09-28",25.59
"511","2015-09-29",24.190001
"512","2015-09-30",24.9
"513","2015-10-01",24.209999
"514","2015-10-02",24.67
"515","2015-10-05",24.57
"516","2015-10-06",24.200001
"517","2015-10-07",24.5
"518","2015-10-08",24.26
"519","2015-10-09",24.08
"520","2015-10-12",23.6
"521","2015-10-13",22.049999
"522","2015-10-14",22.18
"523","2015-10-15",24.27
"524","2015-10-16",24.4
"525","2015-10-19",25.27
"526","2015-10-20",24.870001
"527","2015-10-21",25.15
"528","2015-10-22",25.309999
"529","2015-10-23",26.17
"530","2015-10-26",26.23
"531","2015-10-27",27.25
"532","2015-10-28",29.889999
"533","2015-10-29",30.629999
"534","2015-10-30",31.209999
"535","2015-11-02",33.049999
"536","2015-11-03",33.07
"537","2015-11-04",34.220001
"538","2015-11-05",37.73
"539","2015-11-06",39.490002
"540","2015-11-09",38.639999
"541","2015-11-10",37.080002
"542","2015-11-11",36.450001
"543","2015-11-12",35.560001
"544","2015-11-13",35.470001
"545","2015-11-16",35.580002
"546","2015-11-17",35.790001
"547","2015-11-18",36.970001
"548","2015-11-19",35.990002
"549","2015-11-20",39.080002
"550","2015-11-23",40.75
"551","2015-11-24",41.279999
"552","2015-11-25",42.279999
"553","2015-11-27",42.669998
"554","2015-11-30",42.869999
"555","2015-12-01",43.630001
"556","2015-12-02",43.459999
"557","2015-12-03",42.419998
"558","2015-12-04",42.900002
"559","2015-12-07",42.880001
"560","2015-12-08",41.700001
"561","2015-12-09",42.349998
"562","2015-12-10",42.139999
"563","2015-12-11",42.049999
"564","2015-12-14",42.529999
"565","2015-12-15",43.580002
"566","2015-12-16",44.130001
"567","2015-12-17",43.91
"568","2015-12-18",44.5
"569","2015-12-21",47.93
"570","2015-12-22",47.07
"571","2015-12-23",48.27
"572","2015-12-24",48.75
"573","2015-12-28",47.290001
"574","2015-12-29",50.040001
"575","2015-12-30",49.57
"576","2015-12-31",48.759998
"577","2016-01-04",44.860001
"578","2016-01-05",40.220001
"579","2016-01-06",37.099998
"580","2016-01-07",35.009998
"581","2016-01-08",34.43
"582","2016-01-11",33.950001
"583","2016-01-12",35.080002
"584","2016-01-13",33.259998
"585","2016-01-14",34.93
"586","2016-01-15",33.689999
"587","2016-01-19",32.490002
"588","2016-01-20",34.16
"589","2016-01-21",33.970001
"590","2016-01-22",36.310001
"591","2016-01-25",35.639999
"592","2016-01-26",33.59
"593","2016-01-27",32.25
"594","2016-01-28",30.709999
"595","2016-01-29",30.700001
"596","2016-02-01",30.77
"597","2016-02-02",28.82
"598","2016-02-03",28.450001
"599","2016-02-04",28
"600","2016-02-05",26.59
"601","2016-02-08",24.83
"602","2016-02-09",24.629999
"603","2016-02-10",25.67
"604","2016-02-11",24.83
"605","2016-02-12",25.41
"606","2016-02-16",26.91
"607","2016-02-17",28.93
"608","2016-02-18",26.27
"609","2016-02-19",27.200001
"610","2016-02-22",26.73
"611","2016-02-23",26.07
"612","2016-02-24",26.4
"613","2016-02-25",24.18
"614","2016-02-26",25.32
"615","2016-02-29",25.34
"616","2016-03-01",27.25
"617","2016-03-02",27.65
"618","2016-03-03",27.969999
"619","2016-03-04",28.469999
"620","2016-03-07",29.780001
"621","2016-03-08",27.74
"622","2016-03-09",27.360001
"623","2016-03-10",26.02
"624","2016-03-11",26.870001
"625","2016-03-14",27.26
"626","2016-03-15",25.49
"627","2016-03-16",24.870001
"628","2016-03-17",23.639999
"629","2016-03-18",25.309999
"630","2016-03-21",26.389999
"631","2016-03-22",27.620001
"632","2016-03-23",24.459999
"633","2016-03-24",24.209999
"634","2016-03-28",23.92
"635","2016-03-29",25.76
"636","2016-03-30",25.700001
"637","2016-03-31",26.389999
"638","2016-04-01",27.34
"639","2016-04-04",29.209999
"640","2016-04-05",29.9
"641","2016-04-06",31.92
"642","2016-04-07",31.450001
"643","2016-04-08",31.26
"644","2016-04-11",30.48
"645","2016-04-12",31.42
"646","2016-04-13",31.719999
"647","2016-04-14",31.440001
"648","2016-04-15",31.23
"649","2016-04-18",31.469999
"650","2016-04-19",29.18
"651","2016-04-20",30.440001
"652","2016-04-21",31.68
"653","2016-04-22",32.200001
"654","2016-04-25",31.450001
"655","2016-04-26",31.030001
"656","2016-04-27",30.700001
"657","2016-04-28",30.110001
"658","2016-04-29",29.950001
"659","2016-05-02",30.33
"660","2016-05-03",28.33
"661","2016-05-04",27.5
"662","2016-05-05",30.190001
"663","2016-05-06",29.43
"664","2016-05-09",30.799999
"665","2016-05-10",31.59
"666","2016-05-11",29.73
"667","2016-05-12",28.57
"668","2016-05-13",29.370001
"669","2016-05-16",32.220001
"670","2016-05-17",32.040001
"671","2016-05-18",32.889999
"672","2016-05-19",32.950001
"673","2016-05-20",33.68
"674","2016-05-23",34.060001
"675","2016-05-24",34.470001
"676","2016-05-25",34.779999
"677","2016-05-26",34.349998
"678","2016-05-27",33.889999
"679","2016-05-31",34.209999
"680","2016-06-01",33.900002
"681","2016-06-02",37.23
"682","2016-06-03",36.189999
"683","2016-06-06",37.049999
"684","2016-06-07",35.759998
"685","2016-06-08",36.16
"686","2016-06-09",34.5
"687","2016-06-10",35.439999
"688","2016-06-13",34.91
"689","2016-06-14",35.759998
"690","2016-06-15",36.799999
"691","2016-06-16",36.299999
"692","2016-06-17",34.380001
"693","2016-06-20",34.869999
"694","2016-06-21",33.73
"695","2016-06-22",33.560001
"696","2016-06-23",35.040001
"697","2016-06-24",33.459999
"698","2016-06-27",31.84
"699","2016-06-28",33.889999
"700","2016-06-29",35
"701","2016-06-30",33.98
"702","2016-07-01",35.27
"703","2016-07-05",32.77
"704","2016-07-06",34.48
"705","2016-07-07",33.91
"706","2016-07-08",34.75
"707","2016-07-11",34.349998
"708","2016-07-12",35.099998
"709","2016-07-13",32.869999
"710","2016-07-14",32.810001
"711","2016-07-15",33.09
"712","2016-07-18",32.459999
"713","2016-07-19",32.360001
"714","2016-07-20",33
"715","2016-07-21",33.450001
"716","2016-07-22",33.43
"717","2016-07-25",32.98
"718","2016-07-26",32.669998
"719","2016-07-27",34.450001
"720","2016-07-28",33.93
"721","2016-07-29",33.919998
"722","2016-08-01",34.400002
"723","2016-08-02",33.009998
"724","2016-08-03",34.060001
"725","2016-08-04",33.130001
"726","2016-08-05",32.970001
"727","2016-08-08",30.370001
"728","2016-08-09",30.049999
"729","2016-08-10",28.84
"730","2016-08-11",29.48
"731","2016-08-12",29.99
"732","2016-08-15",30.15
"733","2016-08-16",29.709999
"734","2016-08-17",30.01
"735","2016-08-18",30
"736","2016-08-19",29.85
"737","2016-08-22",30.77
"738","2016-08-23",30.91
"739","2016-08-24",29.860001
"740","2016-08-25",29.65
"741","2016-08-26",30.209999
"742","2016-08-29",30.280001
"743","2016-08-30",30.32
"744","2016-08-31",30.01
"745","2016-09-01",30.25
"746","2016-09-02",30.84
"747","2016-09-06",32.02
"748","2016-09-07",31.68
"749","2016-09-08",32.32
"750","2016-09-09",31.4
"751","2016-09-12",32.57
"752","2016-09-13",33.16
"753","2016-09-14",34.41
"754","2016-09-15",33.509998
"755","2016-09-16",34.509998
"756","2016-09-19",36.5
"757","2016-09-20",37.48
"758","2016-09-21",38.119999
"759","2016-09-22",40
"760","2016-09-23",39.5
"761","2016-09-26",39.150002
"762","2016-09-27",40.470001
"763","2016-09-28",39.580002
"764","2016-09-29",36.41
"765","2016-09-30",36.189999
"766","2016-10-03",35.560001
"767","2016-10-04",35.310001
"768","2016-10-05",36.220001
"769","2016-10-06",33.950001
"770","2016-10-07",33.470001
"771","2016-10-10",35.060001
"772","2016-10-11",33.73
"773","2016-10-12",30.76
"774","2016-10-13",30.34
"775","2016-10-14",29.74
"776","2016-10-17",29.860001
"777","2016-10-18",30.02
"778","2016-10-19",29.940001
"779","2016-10-20",30.190001
"780","2016-10-21",29.200001
"781","2016-10-24",28.25
"782","2016-10-25",27.639999
"783","2016-10-26",26.92
"784","2016-10-27",28
"785","2016-10-28",27.48
"786","2016-10-31",28.030001
"787","2016-11-01",28.299999
"788","2016-11-02",27.360001
"789","2016-11-03",24.860001
"790","2016-11-04",27.49
"791","2016-11-07",27.51
"792","2016-11-08",28.15
"793","2016-11-09",33.759998
"794","2016-11-10",36.380001
"795","2016-11-11",38.82
"796","2016-11-14",40.18
"797","2016-11-15",40.860001
"798","2016-11-16",39.119999
"799","2016-11-17",38.150002
"800","2016-11-18",37.959999
"801","2016-11-21",37.849998
"802","2016-11-22",37.09
"803","2016-11-23",38.389999
"804","2016-11-25",37.98
"805","2016-11-28",36.43
"806","2016-11-29",36.52
"807","2016-11-30",33.689999
"808","2016-12-01",35.040001
"809","2016-12-02",36.290001
"810","2016-12-05",34.900002
"811","2016-12-06",33.98
"812","2016-12-07",30.959999
"813","2016-12-08",31.48
"814","2016-12-09",29.700001
"815","2016-12-12",28.5
"816","2016-12-13",29.57
"817","2016-12-14",28.85
"818","2016-12-15",29.08
"819","2016-12-16",29.66
"820","2016-12-19",28.799999
"821","2016-12-20",28.15
"822","2016-12-21",27.49
"823","2016-12-22",26.26
"824","2016-12-23",27.32
"825","2016-12-27",26.639999
"826","2016-12-28",25.77
"827","2016-12-29",25.629999
"828","2016-12-30",25.52
"829","2017-01-03",25.48
"830","2017-01-04",27.5
"831","2017-01-05",27.040001
"832","2017-01-06",26.25
"833","2017-01-09",26.559999
"834","2017-01-10",26.709999
"835","2017-01-11",25.700001
"836","2017-01-12",26.219999
"837","2017-01-13",25.530001
"838","2017-01-17",24.719999
"839","2017-01-18",24.709999
"840","2017-01-19",24.440001
"841","2017-01-20",24.4
"842","2017-01-23",24.469999
"843","2017-01-24",24.530001
"844","2017-01-25",24.790001
"845","2017-01-26",24.219999
"846","2017-01-27",23.98
"847","2017-01-30",23.440001
"848","2017-01-31",24.280001
"849","2017-02-01",24.23
"850","2017-02-02",23.83
"851","2017-02-03",23.93
"852","2017-02-06",23.98
"853","2017-02-07",23.74
"854","2017-02-08",23.299999
"855","2017-02-09",24.65
"856","2017-02-10",25.25
"857","2017-02-13",25.809999
"858","2017-02-14",26.610001
"859","2017-02-15",27.370001
"860","2017-02-16",26.540001
"861","2017-02-17",26.799999
"862","2017-02-21",26.469999
"863","2017-02-22",25.469999
"864","2017-02-23",25.200001
"865","2017-02-24",25.17
"866","2017-02-27",26.65
"867","2017-02-28",26.719999
"868","2017-03-01",28.690001
"869","2017-03-02",30.17
"870","2017-03-03",29.719999
"871","2017-03-06",29.450001
"872","2017-03-07",27.110001
"873","2017-03-08",28.379999
"874","2017-03-09",30.07
"875","2017-03-10",30.02
"876","2017-03-13",30
"877","2017-03-14",28.440001
"878","2017-03-15",28.84
"879","2017-03-16",28.91
"880","2017-03-17",28.16
"881","2017-03-20",28.040001
"882","2017-03-21",26.549999
"883","2017-03-22",26.85
"884","2017-03-23",26.639999
"885","2017-03-24",26.780001
"886","2017-03-27",27.360001
"887","2017-03-28",27.040001
"888","2017-03-29",26.879999
"889","2017-03-30",26.73
"890","2017-03-31",26.469999
"891","2017-04-03",26.59
"892","2017-04-04",26.700001
"893","2017-04-05",26.139999
"894","2017-04-06",26.01
"895","2017-04-07",26.450001
"896","2017-04-10",27.01
"897","2017-04-11",26.42
"898","2017-04-12",26.530001
"899","2017-04-13",28.690001
"900","2017-04-17",28.76
"901","2017-04-18",28.16
"902","2017-04-19",28.16
"903","2017-04-20",28.370001
"904","2017-04-21",28.02
"905","2017-04-24",29.129999
"906","2017-04-25",30.25
"907","2017-04-26",31.25
"908","2017-04-27",32.689999
"909","2017-04-28",33.02
"910","2017-05-01",33.490002
"911","2017-05-02",32.740002
"912","2017-05-03",32.060001
"913","2017-05-04",31.84
"914","2017-05-05",31.66
"915","2017-05-08",27.610001
"916","2017-05-09",28.27
"917","2017-05-10",28.24
"918","2017-05-11",29.08
"919","2017-05-12",30.01
"920","2017-05-15",29.92
"921","2017-05-16",30.299999
"922","2017-05-17",26.57
"923","2017-05-18",27.1
"924","2017-05-19",25.559999
"925","2017-05-22",25.41
"926","2017-05-23",25.389999
"927","2017-05-24",26.139999
"928","2017-05-25",26.450001
"929","2017-05-26",25.25
"930","2017-05-30",25.85
"931","2017-05-31",25.51
"932","2017-06-01",27.549999
"933","2017-06-02",28.82
"934","2017-06-05",28.33
"935","2017-06-06",28.52
"936","2017-06-07",28.860001
"937","2017-06-08",29.42
"938","2017-06-09",29.040001
"939","2017-06-12",28.23
"940","2017-06-13",29.639999
"941","2017-06-14",30.049999
"942","2017-06-15",29.110001
"943","2017-06-16",29.690001
"944","2017-06-19",30.309999
"945","2017-06-20",31.33
"946","2017-06-21",32.43
"947","2017-06-22",33.950001
"948","2017-06-23",34.099998
"949","2017-06-26",31.01
"950","2017-06-27",29.639999
"951","2017-06-28",31.5
"952","2017-06-29",30.870001
"953","2017-06-30",30.389999
"954","2017-07-03",31.58
"955","2017-07-05",32.060001
"956","2017-07-06",31.540001
"957","2017-07-07",32.669998
"958","2017-07-10",32.599998
"959","2017-07-11",33.23
"960","2017-07-12",31.42
"961","2017-07-13",31.75
"962","2017-07-14",31.92
