"","date","GRAM"
"226","2014-06-16",16.389999
"227","2014-06-17",16.85
"228","2014-06-18",16.950001
"229","2014-06-19",17.08
"230","2014-06-20",17.27
"231","2014-06-23",17.219999
"232","2014-06-24",17.309999
"233","2014-06-25",17.42
"234","2014-06-26",17.41
"235","2014-06-27",17.48
"236","2014-06-30",18.040001
"237","2014-07-01",18.07
"238","2014-07-02",18.08
"239","2014-07-03",18.23
"240","2014-07-07",18.110001
"241","2014-07-08",18.120001
"242","2014-07-09",18.17
"243","2014-07-10",18.040001
"244","2014-07-11",18.01
"245","2014-07-14",18
"246","2014-07-15",17.959999
"247","2014-07-16",18.219999
"248","2014-07-17",18.09
"249","2014-07-18",18.16
"250","2014-07-21",18.27
"251","2014-07-22",18.16
"252","2014-07-23",18.24
"253","2014-07-24",18.200001
"254","2014-07-25",17.66
"255","2014-07-28",16.9
"256","2014-07-29",16.700001
"257","2014-07-30",16.85
"258","2014-07-31",16.700001
"259","2014-08-01",16.709999
"260","2014-08-04",16.27
"261","2014-08-05",16.120001
"262","2014-08-06",16.389999
"263","2014-08-07",16.4
"264","2014-08-08",16.280001
"265","2014-08-11",16.4
"266","2014-08-12",16.540001
"267","2014-08-13",16.58
"268","2014-08-14",16.6
"269","2014-08-15",16.700001
"270","2014-08-18",16.809999
"271","2014-08-19",16.74
"272","2014-08-20",16.690001
"273","2014-08-21",16.65
"274","2014-08-22",16.540001
"275","2014-08-25",16.5
"276","2014-08-26",16.4
"277","2014-08-27",16.43
"278","2014-08-28",16.379999
"279","2014-08-29",16.379999
"280","2014-09-02",16.129999
"281","2014-09-03",16.040001
"282","2014-09-04",16.07
"283","2014-09-05",16.16
"284","2014-09-08",16.15
"285","2014-09-09",16.129999
"286","2014-09-10",16.15
"287","2014-09-11",16.450001
"288","2014-09-12",16.41
"289","2014-09-15",16.219999
"290","2014-09-16",16.02
"291","2014-09-17",16.01
"292","2014-09-18",16.01
"293","2014-09-19",16.040001
"294","2014-09-22",15.9
"295","2014-09-23",15.8
"296","2014-09-24",15.69
"297","2014-09-25",15.29
"298","2014-09-26",15.37
"299","2014-09-29",15.1
"300","2014-09-30",15.02
"301","2014-10-01",14.74
"302","2014-10-02",14.89
"303","2014-10-03",15.03
"304","2014-10-06",14.56
"305","2014-10-07",14.47
"306","2014-10-08",14.25
"307","2014-10-09",14.15
"308","2014-10-10",14.14
"309","2014-10-13",14.05
"310","2014-10-14",13.92
"311","2014-10-15",13.77
"312","2014-10-16",13.53
"313","2014-10-17",13.56
"314","2014-10-20",13.43
"315","2014-10-21",13.57
"316","2014-10-22",13.49
"317","2014-10-23",13.53
"318","2014-10-24",13.69
"319","2014-10-27",13.75
"320","2014-10-28",13.51
"321","2014-10-29",13.5
"322","2014-10-30",13.49
"323","2014-10-31",13.72
"324","2014-11-03",13.51
"325","2014-11-04",13.36
"326","2014-11-05",13.27
"327","2014-11-06",13.15
"328","2014-11-07",12.99
"329","2014-11-10",12.6
"330","2014-11-11",12.45
"331","2014-11-12",12.34
"332","2014-11-13",12.32
"333","2014-11-14",12.16
"334","2014-11-17",12.13
"335","2014-11-18",12.16
"336","2014-11-19",12.25
"337","2014-11-20",12.14
"338","2014-11-21",12.46
"339","2014-11-24",12.55
"340","2014-11-25",12.78
"341","2014-11-26",13.17
"342","2014-11-28",13.05
"343","2014-12-01",12.67
"344","2014-12-02",12.57
"345","2014-12-03",12.57
"346","2014-12-04",12.33
"347","2014-12-05",12.37
"348","2014-12-08",12.19
"349","2014-12-09",12.28
"350","2014-12-10",12.18
"351","2014-12-11",12.25
"352","2014-12-12",12.16
"353","2014-12-15",11.88
"354","2014-12-16",11.7
"355","2014-12-17",11.94
"356","2014-12-18",12.23
"357","2014-12-19",12.08
"358","2014-12-22",12.07
"359","2014-12-23",12.04
"360","2014-12-24",11.94
"361","2014-12-26",12.12
"362","2014-12-29",12.25
"363","2014-12-30",12.29
"364","2014-12-31",12.64
"365","2015-01-02",12.68
"366","2015-01-05",12.39
"367","2015-01-06",12.14
"368","2015-01-07",12.22
"369","2015-01-08",12.17
"370","2015-01-09",12.04
"371","2015-01-12",11.78
"372","2015-01-13",11.33
"373","2015-01-14",10.48
"374","2015-01-15",10.27
"375","2015-01-16",10.14
"376","2015-01-20",10
"377","2015-01-21",10.01
"378","2015-01-22",10.1
"379","2015-01-23",10.04
"380","2015-01-26",10.08
"381","2015-01-27",9.88
"382","2015-01-28",9.89
"383","2015-01-29",9.85
"384","2015-01-30",10.38
"385","2015-02-02",10.5
"386","2015-02-03",10.58
"387","2015-02-04",10.52
"388","2015-02-05",10.49
"389","2015-02-06",10.19
"390","2015-02-09",9.95
"391","2015-02-10",9.7
"392","2015-02-11",9.54
"393","2015-02-12",9.52
"394","2015-02-13",9.58
"395","2015-02-17",9.42
"396","2015-02-18",9.37
"397","2015-02-19",9.34
"398","2015-02-20",9.2
"399","2015-02-23",9.12
"400","2015-02-24",9.19
"401","2015-02-25",9.14
"402","2015-02-26",9.13
"403","2015-02-27",9.15
"404","2015-03-02",8.85
"405","2015-03-03",8.96
"406","2015-03-04",8.89
"407","2015-03-05",8.97
"408","2015-03-06",8.91
"409","2015-03-09",8.79
"410","2015-03-10",8.81
"411","2015-03-11",8.83
"412","2015-03-12",8.67
"413","2015-03-13",8.7
"414","2015-03-16",8.68
"415","2015-03-17",8.61
"416","2015-03-18",8.36
"417","2015-03-19",8.13
"418","2015-03-20",8.2
"419","2015-03-23",8.15
"420","2015-03-24",7.99
"421","2015-03-25",7.89
"422","2015-03-26",7.76
"423","2015-03-27",7.77
"424","2015-03-30",7.83
"425","2015-03-31",7.55
"426","2015-04-01",7.56
"427","2015-04-02",7.51
"428","2015-04-06",7.52
"429","2015-04-07",7.48
"430","2015-04-08",7.39
"431","2015-04-09",7.38
"432","2015-04-10",7.51
"433","2015-04-13",7.53
"434","2015-04-14",7.79
"435","2015-04-15",7.66
"436","2015-04-16",7.98
"437","2015-04-17",7.88
"438","2015-04-20",7.79
"439","2015-04-21",7.9
"440","2015-04-22",7.95
"441","2015-04-23",8.02
"442","2015-04-24",8.29
"443","2015-04-27",8.57
"444","2015-04-28",8.82
"445","2015-04-29",8
"446","2015-04-30",8.02
"447","2015-05-01",7.87
"448","2015-05-04",8.03
"449","2015-05-05",8.07
"450","2015-05-06",8.08
"451","2015-05-07",8.02
"452","2015-05-08",8.13
"453","2015-05-11",8.53
"454","2015-05-12",8.59
"455","2015-05-13",8.65
"456","2015-05-14",8.42
"457","2015-05-15",8.27
"458","2015-05-18",8.3
"459","2015-05-19",8.15
"460","2015-05-20",8.1
"461","2015-05-21",7.96
"462","2015-05-22",7.83
"463","2015-05-26",7.6
"464","2015-05-27",7.62
"465","2015-05-28",7.68
"466","2015-05-29",7.73
"467","2015-06-01",7.61
"468","2015-06-02",7.55
"469","2015-06-03",7.5
"470","2015-06-04",7.38
"471","2015-06-05",7.21
"472","2015-06-08",7.26
"473","2015-06-09",7.29
"474","2015-06-10",7.15
"475","2015-06-11",7.28
"476","2015-06-12",7.4
"477","2015-06-15",7.36
"478","2015-06-16",7.39
"479","2015-06-17",7.33
"480","2015-06-18",7.26
"481","2015-06-19",7.22
"482","2015-06-22",7.29
"483","2015-06-23",7.29
"484","2015-06-24",7.28
"485","2015-06-25",7.26
"486","2015-06-26",7.28
"487","2015-06-29",7.21
"488","2015-06-30",7.02
"489","2015-07-01",7.2
"490","2015-07-02",7.21
"491","2015-07-06",6.99
"492","2015-07-07",6.86
"493","2015-07-08",6.76
"494","2015-07-09",6.84
"495","2015-07-10",6.86
"496","2015-07-13",6.71
"497","2015-07-14",6.7
"498","2015-07-15",6.74
"499","2015-07-16",6.77
"500","2015-07-17",6.53
"501","2015-07-20",6.32
"502","2015-07-21",6.28
"503","2015-07-22",5.97
"504","2015-07-23",5.55
"505","2015-07-24",5.86
"506","2015-07-27",5.8
"507","2015-07-28",5.87
"508","2015-07-29",5.88
"509","2015-07-30",5.9
"510","2015-07-31",5.91
"511","2015-08-03",5.75
"512","2015-08-04",5.57
"513","2015-08-05",5.53
"514","2015-08-06",5.47
"515","2015-08-07",5.44
"516","2015-08-10",5.48
"517","2015-08-11",5.31
"518","2015-08-12",5.06
"519","2015-08-13",4.89
"520","2015-08-14",4.26
"521","2015-08-17",4.25
"522","2015-08-18",4.28
"523","2015-08-19",4.24
"524","2015-08-20",4.17
"525","2015-08-21",4.2
"526","2015-08-24",4.13
"527","2015-08-25",4.02
"528","2015-08-26",4.2
"529","2015-08-27",4.44
"530","2015-08-28",4.4
"531","2015-08-31",4.36
"532","2015-09-01",4.2
"533","2015-09-02",4.24
"534","2015-09-03",4.28
"535","2015-09-04",4.18
"536","2015-09-08",4.17
"537","2015-09-09",4.24
"538","2015-09-10",4.28
"539","2015-09-11",4.27
"540","2015-09-14",4.24
"541","2015-09-15",4.23
"542","2015-09-16",4.19
"543","2015-09-17",4.11
"544","2015-09-18",3.75
"545","2015-09-21",3.91
"546","2015-09-22",3.8
"547","2015-09-23",3.81
"548","2015-09-24",3.9
"549","2015-09-25",3.77
"550","2015-09-28",3.56
"551","2015-09-29",3.71
"552","2015-09-30",3.98
"553","2015-10-01",4.02
"554","2015-10-02",3.91
"555","2015-10-05",3.87
"556","2015-10-06",3.84
"557","2015-10-07",3.93
"558","2015-10-08",4.09
"559","2015-10-09",4.22
"560","2015-10-12",4.07
"561","2015-10-13",4.09
"562","2015-10-14",4.06
"563","2015-10-15",4.17
"564","2015-10-16",3.94
"565","2015-10-19",3.99
"566","2015-10-20",3.91
"567","2015-10-21",3.8
"568","2015-10-22",3.85
"569","2015-10-23",4.04
"570","2015-10-26",4.11
"571","2015-10-27",4.07
"572","2015-10-28",4.13
"573","2015-10-29",4.06
"574","2015-10-30",4.11
"575","2015-11-02",3.96
"576","2015-11-03",3.95
"577","2015-11-04",3.94
"578","2015-11-05",3.91
"579","2015-11-06",3.81
"580","2015-11-09",3.66
"581","2015-11-10",3.59
"582","2015-11-11",3.47
"583","2015-11-12",3.35
"584","2015-11-13",3.29
"585","2015-11-16",3.35
"586","2015-11-17",3.35
"587","2015-11-18",3.28
"588","2015-11-19",3.29
"589","2015-11-20",3.2
"590","2015-11-23",3.25
"591","2015-11-24",3.15
"592","2015-11-25",3.19
"593","2015-11-27",3.17
"594","2015-11-30",3.2
"595","2015-12-01",3.18
"596","2015-12-02",3.15
"597","2015-12-03",3.11
"598","2015-12-04",3.2
"599","2015-12-07",3.13
"600","2015-12-08",3.11
"601","2015-12-09",3.09
"602","2015-12-10",3.07
"603","2015-12-11",2.97
"604","2015-12-14",2.98
"605","2015-12-15",3.02
"606","2015-12-16",3.01
"607","2015-12-17",3.03
"608","2015-12-18",3.07
"609","2015-12-21",2.93
"610","2015-12-22",2.97
"611","2015-12-23",3.01
"612","2015-12-24",2.97
"613","2015-12-28",2.99
"614","2015-12-29",2.95
"615","2015-12-30",2.88
"616","2015-12-31",2.94
"617","2016-01-04",2.86
"618","2016-01-05",2.8
"619","2016-01-06",2.64
"620","2016-01-07",2.55
"621","2016-01-08",2.51
"622","2016-01-11",2.47
"623","2016-01-12",2.48
"624","2016-01-13",2.52
"625","2016-01-14",2.47
"626","2016-01-15",2.43
"627","2016-01-19",2.4
"628","2016-01-20",2.29
"629","2016-01-21",2.34
"630","2016-01-22",2.37
"631","2016-01-25",2.31
"632","2016-01-26",2.2
"633","2016-01-27",2.3
"634","2016-01-28",2.28
"635","2016-01-29",2.2
"636","2016-02-01",2.32
"637","2016-02-02",2.29
"638","2016-02-03",2.53
"639","2016-02-04",3
"640","2016-02-05",3.2
"641","2016-02-08",3.62
"642","2016-02-09",3.74
"643","2016-02-10",3.88
"644","2016-02-11",3.9
"645","2016-02-12",4.19
"646","2016-02-16",4.2
"647","2016-02-17",4.05
"648","2016-02-18",3.85
"649","2016-02-19",3.76
"650","2016-02-22",3.82
"651","2016-02-23",3.68
"652","2016-02-24",3.7
"653","2016-02-25",3.7
"654","2016-02-26",3.67
"655","2016-02-29",3.67
"656","2016-03-01",3.66
"657","2016-03-02",3.6
"658","2016-03-03",3.64
"659","2016-03-04",3.68
"660","2016-03-07",3.75
"661","2016-03-08",3.83
"662","2016-03-09",4.04
"663","2016-03-10",3.91
"664","2016-03-11",4
"665","2016-03-14",3.86
"666","2016-03-15",3.69
"667","2016-03-16",3.79
"668","2016-03-17",3.84
"669","2016-03-18",3.99
"670","2016-03-21",4.02
"671","2016-03-22",3.99
"672","2016-03-23",3.85
"673","2016-03-24",3.88
"674","2016-03-28",3.85
"675","2016-03-29",4.06
"676","2016-03-30",4.04
"677","2016-03-31",4.05
"678","2016-04-01",4.17
"679","2016-04-04",4.19
"680","2016-04-05",4.22
"681","2016-04-06",4.14
"682","2016-04-07",3.94
"683","2016-04-08",3.93
"684","2016-04-11",4.96
"685","2016-04-12",5.68
"686","2016-04-13",5.99
"687","2016-04-14",6.06
"688","2016-04-15",6.21
"689","2016-04-18",6.56
"690","2016-04-19",7.64
"691","2016-04-20",7.39
"692","2016-04-21",7.33
"693","2016-04-22",7
"694","2016-04-25",6.97
"695","2016-04-26",7
"696","2016-04-27",7.02
"697","2016-04-28",7.19
"698","2016-04-29",6.89
"699","2016-05-02",6.86
"700","2016-05-03",6.52
"701","2016-05-04",6.4
"702","2016-05-05",6.34
"703","2016-05-06",6.74
"704","2016-05-09",6.38
"705","2016-05-10",6.74
"706","2016-05-11",6.53
"707","2016-05-12",6.48
"708","2016-05-13",6.49
"709","2016-05-16",6.51
"710","2016-05-17",6.57
"711","2016-05-18",6.41
"712","2016-05-19",6.42
"713","2016-05-20",6.57
"714","2016-05-23",6.99
"715","2016-05-24",6.9
"716","2016-05-25",6.78
"717","2016-05-26",6.67
"718","2016-05-27",6.57
"719","2016-05-31",6.45
"720","2016-06-01",6.39
"721","2016-06-02",6.48
"722","2016-06-03",6.78
"723","2016-06-06",7.17
"724","2016-06-07",7.54
"725","2016-06-08",7.33
"726","2016-06-09",7.31
"727","2016-06-10",7.13
"728","2016-06-13",6.88
"729","2016-06-14",6.54
"730","2016-06-15",6.84
"731","2016-06-16",6.76
"732","2016-06-17",6.88
"733","2016-06-20",6.84
"734","2016-06-21",6.9
"735","2016-06-22",6.9
"736","2016-06-23",7.15
"737","2016-06-24",6.89
"738","2016-06-27",6.66
"739","2016-06-28",6.75
"740","2016-06-29",7.09
"741","2016-06-30",7.14
"742","2016-07-01",7.24
"743","2016-07-05",7.21
"744","2016-07-06",7.17
"745","2016-07-07",7.1
"746","2016-07-08",7.18
"747","2016-07-11",7.13
"748","2016-07-12",7.38
"749","2016-07-13",7.42
"750","2016-07-14",7.46
"751","2016-07-15",7.65
"752","2016-07-18",7.82
"753","2016-07-19",7.76
"754","2016-07-20",7.71
"755","2016-07-21",7.53
"756","2016-07-22",7.56
"757","2016-07-25",7.37
"758","2016-07-26",7.54
"759","2016-07-27",7.76
"760","2016-07-28",7.83
"761","2016-07-29",8.15
"762","2016-08-01",7.75
"763","2016-08-02",7.89
"764","2016-08-03",8.05
"765","2016-08-04",8.25
"766","2016-08-05",8.28
"767","2016-08-08",8.39
"768","2016-08-09",8.37
"769","2016-08-10",8.43
"770","2016-08-11",8.57
"771","2016-08-12",8.58
"772","2016-08-15",8.79
"773","2016-08-16",8.74
"774","2016-08-17",8.76
"775","2016-08-18",8.72
"776","2016-08-19",8.71
"777","2016-08-22",8.45
"778","2016-08-23",8.5
"779","2016-08-24",8.24
"780","2016-08-25",8.15
"781","2016-08-26",8.01
"782","2016-08-29",8.23
"783","2016-08-30",8.18
"784","2016-08-31",8.15
"785","2016-09-01",8.1
"786","2016-09-02",8.2
"787","2016-09-06",8.49
"788","2016-09-07",8.61
"789","2016-09-08",8.54
"790","2016-09-09",8.27
"791","2016-09-12",8.53
"792","2016-09-13",8.4
"793","2016-09-14",8.48
"794","2016-09-15",8.7
"795","2016-09-16",8.26
"796","2016-09-19",8.39
"797","2016-09-20",8.52
"798","2016-09-21",8.63
"799","2016-09-22",8.6
"800","2016-09-23",8.38
"801","2016-09-26",8.29
"802","2016-09-27",8.41
"803","2016-09-28",8.41
"804","2016-09-29",8.33
"805","2016-09-30",8.34
"806","2016-10-03",8.37
"807","2016-10-04",8.31
"808","2016-10-05",8.41
"809","2016-10-06",8.4
"810","2016-10-07",8.28
"811","2016-10-10",8.38
"812","2016-10-11",8.44
"813","2016-10-12",8.35
"814","2016-10-13",8.28
"815","2016-10-14",8.37
"816","2016-10-17",8.5
"817","2016-10-18",8.52
"818","2016-10-19",8.51
"819","2016-10-20",8.56
"820","2016-10-21",8.61
"821","2016-10-24",8.67
"822","2016-10-25",8.66
"823","2016-10-26",8.61
"824","2016-10-27",8.33
"825","2016-10-28",8.38
"826","2016-10-31",8.34
"827","2016-11-01",8.24
"828","2016-11-02",8.23
"829","2016-11-03",8.33
"830","2016-11-04",8.53
"831","2016-11-07",8.47
"832","2016-11-08",8.45
"833","2016-11-09",8.43
"834","2016-11-10",8.47
"835","2016-11-11",8.46
"836","2016-11-14",8.3
"837","2016-11-15",8.22
"838","2016-11-16",8.11
"839","2016-11-17",7.69
"840","2016-11-18",6.9
"841","2016-11-21",7.25
"842","2016-11-22",7.07
"843","2016-11-23",6.66
"844","2016-11-25",6.5
"845","2016-11-28",6.51
"846","2016-11-29",6.35
"847","2016-11-30",6.43
"848","2016-12-01",6.48
"849","2016-12-02",6.56
"850","2016-12-05",6.6
"851","2016-12-06",6.6
"852","2016-12-07",6.61
"853","2016-12-08",6.64
"854","2016-12-09",6.69
"855","2016-12-12",6.68
"856","2016-12-13",6.68
"857","2016-12-14",6.67
"858","2016-12-15",6.78
"859","2016-12-16",6.76
"860","2016-12-19",6.74
"861","2016-12-20",6.75
"862","2016-12-21",7.55
"863","2016-12-22",7.43
"864","2016-12-23",7.43
"865","2016-12-27",7.22
"866","2016-12-28",7.08
"867","2016-12-29",7.17
"868","2016-12-30",7.15
"869","2017-01-03",6.88
"870","2017-01-04",6.68
"871","2017-01-05",6.34
"872","2017-01-06",6.18
"873","2017-01-09",5.82
"874","2017-01-10",5.76
"875","2017-01-11",5.02
"876","2017-01-12",4.41
"877","2017-01-13",4.8
"878","2017-01-17",4.86
"879","2017-01-18",4.85
"880","2017-01-19",4.68
"881","2017-01-20",4.59
"882","2017-01-23",4.5
"883","2017-01-24",5.29
"884","2017-01-25",5.38
"885","2017-01-26",5.26
"886","2017-01-27",4.76
"887","2017-01-30",4.64
"888","2017-01-31",4.51
"889","2017-02-01",4.57
"890","2017-02-02",4.71
"891","2017-02-03",4.65
"892","2017-02-06",4.79
"893","2017-02-07",4.67
"894","2017-02-08",4.68
"895","2017-02-09",4.69
"896","2017-02-10",4.71
"897","2017-02-13",4.82
"898","2017-02-14",4.87
"899","2017-02-15",4.97
"900","2017-02-16",4.99
"901","2017-02-17",5.11
"902","2017-02-21",5.2
"903","2017-02-22",5.21
"904","2017-02-23",5.09
"905","2017-02-24",3.32
"906","2017-02-27",2.44
"907","2017-02-28",2.9
"908","2017-03-01",2.94
"909","2017-03-02",2.94
"910","2017-03-03",2.89
"911","2017-03-06",2.78
"912","2017-03-07",2.59
"913","2017-03-08",2.56
"914","2017-03-09",2.56
"915","2017-03-10",2.61
"916","2017-03-13",2.46
"917","2017-03-14",2.29
"918","2017-03-15",2.18
"919","2017-03-16",2.19
"920","2017-03-17",2.2
"921","2017-03-20",2.17
"922","2017-03-21",2.19
"923","2017-03-22",2.2
"924","2017-03-23",2.26
"925","2017-03-24",2.58
"926","2017-03-27",2.68
"927","2017-03-28",3.02
"928","2017-03-29",3.03
"929","2017-03-30",3.02
"930","2017-03-31",3.13
"931","2017-04-03",3.44
"932","2017-04-04",3.66
"933","2017-04-05",3.7
"934","2017-04-06",4.21
"935","2017-04-07",4.5
"936","2017-04-10",4.03
"937","2017-04-11",4.18
"938","2017-04-12",4.03
"939","2017-04-13",3.9
"940","2017-04-17",3.92
"941","2017-04-18",3.94
"942","2017-04-19",3.96
"943","2017-04-20",3.92
"944","2017-04-21",3.84
"945","2017-04-24",3.8
"946","2017-04-25",3.65
"947","2017-04-26",3.54
"948","2017-04-27",3.3
"949","2017-04-28",3.37
"950","2017-05-01",3.53
"951","2017-05-02",3.36
"952","2017-05-03",3.25
"953","2017-05-04",3.17
"954","2017-05-05",3.22
"955","2017-05-08",3.23
"956","2017-05-09",3.18
"957","2017-05-10",3.14
"958","2017-05-11",3.44
"959","2017-05-12",3.63
"960","2017-05-15",3.65
"961","2017-05-16",3.2
"962","2017-05-17",2.98
"963","2017-05-18",2.91
"964","2017-05-19",3.16
"965","2017-05-22",3.13
"966","2017-05-23",3.17
"967","2017-05-24",3.13
"968","2017-05-25",3.1
"969","2017-05-26",3.11
"970","2017-05-30",2.99
"971","2017-05-31",3.12
"972","2017-06-01",3.08
"973","2017-06-02",3.17
"974","2017-06-05",3.22
"975","2017-06-06",3.24
"976","2017-06-07",3.3
"977","2017-06-08",3.38
"978","2017-06-09",3.48
"979","2017-06-12",3.48
"980","2017-06-13",3.38
"981","2017-06-14",3.31
"982","2017-06-15",3.21
"983","2017-06-16",3.19
"984","2017-06-19",3.15
"985","2017-06-20",3.05
"986","2017-06-21",3.19
"987","2017-06-22",3.08
"988","2017-06-23",3.17
"989","2017-06-26",3.15
"990","2017-06-27",3.24
"991","2017-06-28",3.2
