"","date","SFL"
"88","2007-05-09",30.73
"89","2007-05-10",30.4
"90","2007-05-11",30.799999
"91","2007-05-14",30.98
"92","2007-05-15",30.889999
"93","2007-05-16",30.969999
"94","2007-05-17",30.51
"95","2007-05-18",29.98
"96","2007-05-21",30.24
"97","2007-05-22",30.35
"98","2007-05-23",30.549999
"99","2007-05-24",29.940001
"100","2007-05-25",30.25
"101","2007-05-29",30.77
"102","2007-05-30",30.629999
"103","2007-05-31",31.07
"104","2007-06-01",31.18
"105","2007-06-04",31.139999
"106","2007-06-05",31.42
"107","2007-06-06",30.25
"108","2007-06-07",27.799999
"109","2007-06-08",28.09
"110","2007-06-11",28.450001
"111","2007-06-12",28.190001
"112","2007-06-13",28.459999
"113","2007-06-14",28.700001
"114","2007-06-15",29.15
"115","2007-06-18",29.76
"116","2007-06-19",30.110001
"117","2007-06-20",29.52
"118","2007-06-21",29.690001
"119","2007-06-22",29.99
"120","2007-06-25",29.870001
"121","2007-06-26",29.1
"122","2007-06-27",29.309999
"123","2007-06-28",29.74
"124","2007-06-29",29.68
"125","2007-07-02",29.959999
"126","2007-07-03",30.610001
"127","2007-07-05",31.1
"128","2007-07-06",31.48
"129","2007-07-09",31.540001
"130","2007-07-10",30.23
"131","2007-07-11",30.76
"132","2007-07-12",30.620001
"133","2007-07-13",30.58
"134","2007-07-16",29.85
"135","2007-07-17",29.780001
"136","2007-07-18",29.549999
"137","2007-07-19",30.610001
"138","2007-07-20",30.469999
"139","2007-07-23",30.41
"140","2007-07-24",29.83
"141","2007-07-25",29.860001
"142","2007-07-26",28.68
"143","2007-07-27",27.33
"144","2007-07-30",26.860001
"145","2007-07-31",27.950001
"146","2007-08-01",27.049999
"147","2007-08-02",26.959999
"148","2007-08-03",25.629999
"149","2007-08-06",25.42
"150","2007-08-07",25.889999
"151","2007-08-08",26.34
"152","2007-08-09",27.110001
"153","2007-08-10",25.98
"154","2007-08-13",26.16
"155","2007-08-14",26
"156","2007-08-15",25.23
"157","2007-08-16",24.700001
"158","2007-08-17",25.68
"159","2007-08-20",26
"160","2007-08-21",26.139999
"161","2007-08-22",27.549999
"162","2007-08-23",27.41
"163","2007-08-24",28.33
"164","2007-08-27",27.85
"165","2007-08-28",26.83
"166","2007-08-29",27.09
"167","2007-08-30",26.74
"168","2007-08-31",28.77
"169","2007-09-04",28.290001
"170","2007-09-05",27.719999
"171","2007-09-06",27.879999
"172","2007-09-07",27.059999
"173","2007-09-10",26.309999
"174","2007-09-11",26.700001
"175","2007-09-12",26.030001
"176","2007-09-13",25.860001
"177","2007-09-14",26.200001
"178","2007-09-17",25.85
"179","2007-09-18",27
"180","2007-09-19",27.77
"181","2007-09-20",27.27
"182","2007-09-21",27.780001
"183","2007-09-24",27.08
"184","2007-09-25",26.790001
"185","2007-09-26",26.780001
"186","2007-09-27",26.459999
"187","2007-09-28",26.27
"188","2007-10-01",27.27
"189","2007-10-02",26.790001
"190","2007-10-03",26.629999
"191","2007-10-04",26.459999
"192","2007-10-05",27.07
"193","2007-10-08",26.559999
"194","2007-10-09",26.360001
"195","2007-10-10",26.030001
"196","2007-10-11",25.780001
"197","2007-10-12",26.200001
"198","2007-10-15",26.66
"199","2007-10-16",26.299999
"200","2007-10-17",26.18
"201","2007-10-18",26.35
"202","2007-10-19",26.75
"203","2007-10-22",26.809999
"204","2007-10-23",27.280001
"205","2007-10-24",27.360001
"206","2007-10-25",26.870001
"207","2007-10-26",27.309999
"208","2007-10-29",27.41
"209","2007-10-30",27.01
"210","2007-10-31",27.379999
"211","2007-11-01",26.51
"212","2007-11-02",26.01
"213","2007-11-05",25.940001
"214","2007-11-06",25.99
"215","2007-11-07",24.799999
"216","2007-11-08",26.879999
"217","2007-11-09",26.209999
"218","2007-11-12",25.940001
"219","2007-11-13",26.48
"220","2007-11-14",26.35
"221","2007-11-15",26.040001
"222","2007-11-16",26.040001
"223","2007-11-19",24.92
"224","2007-11-20",25.370001
"225","2007-11-21",25.370001
"226","2007-11-23",25.83
"227","2007-11-26",24.98
"228","2007-11-27",25.139999
"229","2007-11-28",25.940001
"230","2007-11-29",26.1
"231","2007-11-30",25.469999
"232","2007-12-03",25.209999
"233","2007-12-04",24.639999
"234","2007-12-05",24.92
"235","2007-12-06",25.620001
"236","2007-12-07",26.57
"237","2007-12-10",27.120001
"238","2007-12-11",26.209999
"239","2007-12-12",26.74
"240","2007-12-13",26.6
"241","2007-12-14",26.299999
"242","2007-12-17",25.99
"243","2007-12-18",26.68
"244","2007-12-19",27.93
"245","2007-12-20",27.690001
"246","2007-12-21",28.219999
"247","2007-12-24",28.459999
"248","2007-12-26",28.25
"249","2007-12-27",27.799999
"250","2007-12-28",28.379999
"251","2007-12-31",27.709999
"252","2008-01-02",27.799999
"253","2008-01-03",27.700001
"254","2008-01-04",26.48
"255","2008-01-07",26.389999
"256","2008-01-08",26.139999
"257","2008-01-09",26.77
"258","2008-01-10",26.51
"259","2008-01-11",26.209999
"260","2008-01-14",26.57
"261","2008-01-15",25.77
"262","2008-01-16",24.870001
"263","2008-01-17",24.370001
"264","2008-01-18",23.870001
"265","2008-01-22",24.129999
"266","2008-01-23",23.969999
"267","2008-01-24",23.540001
"268","2008-01-25",23.799999
"269","2008-01-28",24.4
"270","2008-01-29",24.360001
"271","2008-01-30",24.99
"272","2008-01-31",26.200001
"273","2008-02-01",26.82
"274","2008-02-04",25.940001
"275","2008-02-05",25.969999
"276","2008-02-06",26.16
"277","2008-02-07",27.25
"278","2008-02-08",26.59
"279","2008-02-11",26.540001
"280","2008-02-12",27.1
"281","2008-02-13",27.559999
"282","2008-02-14",27.66
"283","2008-02-15",27.360001
"284","2008-02-19",27.85
"285","2008-02-20",28.01
"286","2008-02-21",27.030001
"287","2008-02-22",26
"288","2008-02-25",27.01
"289","2008-02-26",26.57
"290","2008-02-27",26.08
"291","2008-02-28",26.370001
"292","2008-02-29",25.84
"293","2008-03-03",25.93
"294","2008-03-04",25.98
"295","2008-03-05",26.559999
"296","2008-03-06",25.290001
"297","2008-03-07",24.75
"298","2008-03-10",23.860001
"299","2008-03-11",25.1
"300","2008-03-12",24.68
"301","2008-03-13",25.51
"302","2008-03-14",24.84
"303","2008-03-17",23.92
"304","2008-03-18",25.41
"305","2008-03-19",24.530001
"306","2008-03-20",25.280001
"307","2008-03-24",25.68
"308","2008-03-25",25.809999
"309","2008-03-26",25.969999
"310","2008-03-27",26.360001
"311","2008-03-28",26.41
"312","2008-03-31",26.280001
"313","2008-04-01",26.58
"314","2008-04-02",26.690001
"315","2008-04-03",27
"316","2008-04-04",27.059999
"317","2008-04-07",27.07
"318","2008-04-08",27.610001
"319","2008-04-09",27.43
"320","2008-04-10",27.870001
"321","2008-04-11",27.65
"322","2008-04-14",27.709999
"323","2008-04-15",28.24
"324","2008-04-16",28.84
"325","2008-04-17",28.99
"326","2008-04-18",29.280001
"327","2008-04-21",29.280001
"328","2008-04-22",29.049999
"329","2008-04-23",29.290001
"330","2008-04-24",29.57
"331","2008-04-25",29.559999
"332","2008-04-28",29.870001
"333","2008-04-29",29.74
"334","2008-04-30",30.32
"335","2008-05-01",31.139999
"336","2008-05-02",30.76
"337","2008-05-05",30.360001
"338","2008-05-06",30.65
"339","2008-05-07",30.379999
"340","2008-05-08",30.08
"341","2008-05-09",29.83
"342","2008-05-12",30.469999
"343","2008-05-13",30.790001
"344","2008-05-14",30.84
"345","2008-05-15",31.290001
"346","2008-05-16",31.780001
"347","2008-05-19",32.09
"348","2008-05-20",32.43
"349","2008-05-21",32.27
"350","2008-05-22",30.629999
"351","2008-05-23",29.93
"352","2008-05-27",30.25
"353","2008-05-28",30.139999
"354","2008-05-29",30.51
"355","2008-05-30",30.690001
"356","2008-06-02",30.959999
"357","2008-06-03",30.6
"358","2008-06-04",31.219999
"359","2008-06-05",31.25
"360","2008-06-06",29.93
"361","2008-06-09",30.17
"362","2008-06-10",30.52
"363","2008-06-11",29.41
"364","2008-06-12",28.969999
"365","2008-06-13",28.49
"366","2008-06-16",28.620001
"367","2008-06-17",29.629999
"368","2008-06-18",29.68
"369","2008-06-19",29.780001
"370","2008-06-20",28.940001
"371","2008-06-23",29.41
"372","2008-06-24",29.76
"373","2008-06-25",29.389999
"374","2008-06-26",29.389999
"375","2008-06-27",28.950001
"376","2008-06-30",29.530001
"377","2008-07-01",29.23
"378","2008-07-02",28.26
"379","2008-07-03",27.879999
"380","2008-07-07",27.02
"381","2008-07-08",27.690001
"382","2008-07-09",27.700001
"383","2008-07-10",28.32
"384","2008-07-11",29.030001
"385","2008-07-14",29.440001
"386","2008-07-15",29.139999
"387","2008-07-16",29.09
"388","2008-07-17",29.35
"389","2008-07-18",29.120001
"390","2008-07-21",29.290001
"391","2008-07-22",29.26
"392","2008-07-23",29.549999
"393","2008-07-24",29.469999
"394","2008-07-25",29.58
"395","2008-07-28",28.629999
"396","2008-07-29",29.48
"397","2008-07-30",29.66
"398","2008-07-31",29.74
"399","2008-08-01",28.85
"400","2008-08-04",26.610001
"401","2008-08-05",26.709999
"402","2008-08-06",26.82
"403","2008-08-07",25.559999
"404","2008-08-08",25.98
"405","2008-08-11",26.459999
"406","2008-08-12",26.34
"407","2008-08-13",27.23
"408","2008-08-14",27.620001
"409","2008-08-15",27.559999
"410","2008-08-18",27.65
"411","2008-08-19",27.02
"412","2008-08-20",27.24
"413","2008-08-21",27.639999
"414","2008-08-22",27.469999
"415","2008-08-25",27.370001
"416","2008-08-26",27.65
"417","2008-08-27",28.200001
"418","2008-08-28",28.459999
"419","2008-08-29",27.83
"420","2008-09-02",27.690001
"421","2008-09-03",27.26
"422","2008-09-04",26.49
"423","2008-09-05",24.889999
"424","2008-09-08",24.950001
"425","2008-09-09",22.26
"426","2008-09-10",22.74
"427","2008-09-11",22.32
"428","2008-09-12",22.77
"429","2008-09-15",20.629999
"430","2008-09-16",21.27
"431","2008-09-17",19.959999
"432","2008-09-18",21.620001
"433","2008-09-19",24.27
"434","2008-09-22",23.57
"435","2008-09-23",23.17
"436","2008-09-24",23.200001
"437","2008-09-25",23.450001
"438","2008-09-26",22.75
"439","2008-09-29",19.549999
"440","2008-09-30",21.559999
"441","2008-10-01",20.530001
"442","2008-10-02",18.58
"443","2008-10-03",17.93
"444","2008-10-06",16.75
"445","2008-10-07",14.43
"446","2008-10-08",13.76
"447","2008-10-09",12.31
"448","2008-10-10",12.3
"449","2008-10-13",15.44
"450","2008-10-14",15.97
"451","2008-10-15",14.01
"452","2008-10-16",14.46
"453","2008-10-17",13.75
"454","2008-10-20",14.73
"455","2008-10-21",14.57
"456","2008-10-22",13.35
"457","2008-10-23",12.87
"458","2008-10-24",11.65
"459","2008-10-27",10.92
"460","2008-10-28",11.21
"461","2008-10-29",11.86
"462","2008-10-30",12.79
"463","2008-10-31",13.65
"464","2008-11-03",14.2
"465","2008-11-04",15.76
"466","2008-11-05",15.18
"467","2008-11-06",13.71
"468","2008-11-07",13.73
"469","2008-11-10",13.84
"470","2008-11-11",13.45
"471","2008-11-12",12.08
"472","2008-11-13",13.54
"473","2008-11-14",12.6
"474","2008-11-17",12.57
"475","2008-11-18",11.99
"476","2008-11-19",11.14
"477","2008-11-20",9.37
"478","2008-11-21",9.01
"479","2008-11-24",9.95
"480","2008-11-25",9.79
"481","2008-11-26",10.6
"482","2008-11-28",11.89
"483","2008-12-01",10.71
"484","2008-12-02",10.4
"485","2008-12-03",10.66
"486","2008-12-04",11.28
"487","2008-12-05",9.89
"488","2008-12-08",11
"489","2008-12-09",11.31
"490","2008-12-10",12.22
"491","2008-12-11",11.49
"492","2008-12-12",11.64
"493","2008-12-15",11.73
"494","2008-12-16",11.87
"495","2008-12-17",12.62
"496","2008-12-18",12.48
"497","2008-12-19",11.61
"498","2008-12-22",10.09
"499","2008-12-23",10.15
"500","2008-12-24",10.1
"501","2008-12-26",10.21
"502","2008-12-29",9.88
"503","2008-12-30",10.18
"504","2008-12-31",11.05
"505","2009-01-02",12.03
"506","2009-01-05",12.49
"507","2009-01-06",13.17
"508","2009-01-07",12.64
"509","2009-01-08",13.47
"510","2009-01-09",13.23
"511","2009-01-12",11.92
"512","2009-01-13",12.54
"513","2009-01-14",12.03
"514","2009-01-15",12.77
"515","2009-01-16",12.56
"516","2009-01-20",11.26
"517","2009-01-21",12.9
"518","2009-01-22",11.8
"519","2009-01-23",11.58
"520","2009-01-26",11.68
"521","2009-01-27",11.68
"522","2009-01-28",12.17
"523","2009-01-29",11.68
"524","2009-01-30",11.36
"525","2009-02-02",11.3
"526","2009-02-03",11.57
"527","2009-02-04",10.94
"528","2009-02-05",10.98
"529","2009-02-06",11.52
"530","2009-02-09",11.77
"531","2009-02-10",11.38
"532","2009-02-11",11.44
"533","2009-02-12",11.36
"534","2009-02-13",11.4
"535","2009-02-17",10.3
"536","2009-02-18",9.8
"537","2009-02-19",9.83
"538","2009-02-20",9.14
"539","2009-02-23",8.6
"540","2009-02-24",8.89
"541","2009-02-25",8.84
"542","2009-02-26",8.36
"543","2009-02-27",8.53
"544","2009-03-02",6.26
"545","2009-03-03",5.43
"546","2009-03-04",6.24
"547","2009-03-05",5.25
"548","2009-03-06",4.8
"549","2009-03-09",4.05
"550","2009-03-10",4.76
"551","2009-03-11",4.82
"552","2009-03-12",5.01
"553","2009-03-13",4.98
"554","2009-03-16",5.62
"555","2009-03-17",6.5
"556","2009-03-18",6.8
"557","2009-03-19",7.07
"558","2009-03-20",6.25
"559","2009-03-23",7.02
"560","2009-03-24",6.64
"561","2009-03-25",6.71
"562","2009-03-26",7
"563","2009-03-27",6.77
"564","2009-03-30",6.5
"565","2009-03-31",6.56
"566","2009-04-01",6.75
"567","2009-04-02",7.21
"568","2009-04-03",7.35
"569","2009-04-06",7.3
"570","2009-04-07",7.06
"571","2009-04-08",7.29
"572","2009-04-09",7.8
"573","2009-04-13",8.12
"574","2009-04-14",8.01
"575","2009-04-15",8.34
"576","2009-04-16",8.57
"577","2009-04-17",8.96
"578","2009-04-20",7.8
"579","2009-04-21",8.36
"580","2009-04-22",8.26
"581","2009-04-23",8.23
"582","2009-04-24",8.62
"583","2009-04-27",8.22
"584","2009-04-28",8.3
"585","2009-04-29",8.52
"586","2009-04-30",8.63
"587","2009-05-01",9.27
"588","2009-05-04",10.07
"589","2009-05-05",10.83
"590","2009-05-06",12
"591","2009-05-07",11.27
"592","2009-05-08",11.76
"593","2009-05-11",11.25
"594","2009-05-12",11.27
"595","2009-05-13",10.06
"596","2009-05-14",9.58
"597","2009-05-15",9.97
"598","2009-05-18",10.86
"599","2009-05-19",11.71
"600","2009-05-20",11.9
"601","2009-05-21",11.96
"602","2009-05-22",11.51
"603","2009-05-26",11.77
"604","2009-05-27",11.96
"605","2009-05-28",11.91
"606","2009-05-29",12.38
"607","2009-06-01",12.69
"608","2009-06-02",12.59
"609","2009-06-03",12.18
"610","2009-06-04",12.25
"611","2009-06-05",12.08
"612","2009-06-08",11.96
"613","2009-06-09",12.15
"614","2009-06-10",12.68
"615","2009-06-11",13.03
"616","2009-06-12",12.87
"617","2009-06-15",12.09
"618","2009-06-16",11.5
"619","2009-06-17",11.3
"620","2009-06-18",11.42
"621","2009-06-19",11.29
"622","2009-06-22",10.14
"623","2009-06-23",10.26
"624","2009-06-24",10.33
"625","2009-06-25",11.06
"626","2009-06-26",11.25
"627","2009-06-29",11.18
"628","2009-06-30",11.03
"629","2009-07-01",11.48
"630","2009-07-02",10.76
"631","2009-07-06",10.46
"632","2009-07-07",9.9
"633","2009-07-08",9.77
"634","2009-07-09",9.65
"635","2009-07-10",9.6
"636","2009-07-13",9.82
"637","2009-07-14",10.13
"638","2009-07-15",10.89
"639","2009-07-16",11.49
"640","2009-07-17",11.2
"641","2009-07-20",11.67
"642","2009-07-21",11.33
"643","2009-07-22",11.62
"644","2009-07-23",12.12
"645","2009-07-24",12.1
"646","2009-07-27",12.48
"647","2009-07-28",12.24
"648","2009-07-29",11.77
"649","2009-07-30",12.12
"650","2009-07-31",12.33
"651","2009-08-03",12.79
"652","2009-08-04",12.81
"653","2009-08-05",12.55
"654","2009-08-06",12.13
"655","2009-08-07",12.37
"656","2009-08-10",12.61
"657","2009-08-11",12.15
"658","2009-08-12",12.48
"659","2009-08-13",12.68
"660","2009-08-14",12.52
"661","2009-08-17",12.02
"662","2009-08-18",12.28
"663","2009-08-19",12.15
"664","2009-08-20",12.68
"665","2009-08-21",13
"666","2009-08-24",13.55
"667","2009-08-25",13.54
"668","2009-08-26",13.42
"669","2009-08-27",13.17
"670","2009-08-28",12.77
"671","2009-08-31",12.66
"672","2009-09-01",12.25
"673","2009-09-02",11.86
"674","2009-09-03",12.02
"675","2009-09-04",12.39
"676","2009-09-08",12.01
"677","2009-09-09",12.03
"678","2009-09-10",12.09
"679","2009-09-11",12.03
"680","2009-09-14",12.1
"681","2009-09-15",12.24
"682","2009-09-16",12.61
"683","2009-09-17",12.44
"684","2009-09-18",12.24
"685","2009-09-21",12.09
"686","2009-09-22",12.13
"687","2009-09-23",12.2
"688","2009-09-24",11.9
"689","2009-09-25",12.12
"690","2009-09-28",12.29
"691","2009-09-29",12.43
"692","2009-09-30",12.29
"693","2009-10-01",11.84
"694","2009-10-02",11.75
"695","2009-10-05",11.72
"696","2009-10-06",11.98
"697","2009-10-07",11.9
"698","2009-10-08",12.41
"699","2009-10-09",12.39
"700","2009-10-12",12.5
"701","2009-10-13",12.71
"702","2009-10-14",12.96
"703","2009-10-15",13.01
"704","2009-10-16",12.93
"705","2009-10-19",13.09
"706","2009-10-20",13.05
"707","2009-10-21",12.62
"708","2009-10-22",13.04
"709","2009-10-23",12.45
"710","2009-10-26",12.19
"711","2009-10-27",12.09
"712","2009-10-28",11.62
"713","2009-10-29",11.91
"714","2009-10-30",11.37
"715","2009-11-02",11.37
"716","2009-11-03",11.15
"717","2009-11-04",11
"718","2009-11-05",11.28
"719","2009-11-06",11.27
"720","2009-11-09",11.52
"721","2009-11-10",11.53
"722","2009-11-11",11.74
"723","2009-11-12",11.84
"724","2009-11-13",11.92
"725","2009-11-16",12.4
"726","2009-11-17",12.55
"727","2009-11-18",12.7
"728","2009-11-19",12.57
"729","2009-11-20",12.54
"730","2009-11-23",12.65
"731","2009-11-24",12.9
"732","2009-11-25",13.36
"733","2009-11-27",12.78
"734","2009-11-30",13.04
"735","2009-12-01",13.59
"736","2009-12-02",13.7
"737","2009-12-03",14.21
"738","2009-12-04",13.95
"739","2009-12-07",13.85
"740","2009-12-08",13.65
"741","2009-12-09",13.51
"742","2009-12-10",13.44
"743","2009-12-11",14.11
"744","2009-12-14",13.98
"745","2009-12-15",13.57
"746","2009-12-16",13.6
"747","2009-12-17",13.43
"748","2009-12-18",13.86
"749","2009-12-21",13.67
"750","2009-12-22",13.83
"751","2009-12-23",14.14
"752","2009-12-24",14.32
"753","2009-12-28",14.11
"754","2009-12-29",13.97
"755","2009-12-30",13.83
"756","2009-12-31",13.63
"757","2010-01-04",14.12
"758","2010-01-05",14.07
"759","2010-01-06",14.07
"760","2010-01-07",14.1
"761","2010-01-08",14.96
"762","2010-01-11",15.48
"763","2010-01-12",15.12
"764","2010-01-13",15.62
"765","2010-01-14",15.79
"766","2010-01-15",15.36
"767","2010-01-19",15.41
"768","2010-01-20",15.54
"769","2010-01-21",15.19
"770","2010-01-22",14.66
"771","2010-01-25",15.26
"772","2010-01-26",15.09
"773","2010-01-27",15.35
"774","2010-01-28",14.82
"775","2010-01-29",14.47
"776","2010-02-01",14.9
"777","2010-02-02",14.93
"778","2010-02-03",14.98
"779","2010-02-04",14.44
"780","2010-02-05",14.06
"781","2010-02-08",13.81
"782","2010-02-09",14.11
"783","2010-02-10",13.82
"784","2010-02-11",14.02
"785","2010-02-12",14.23
"786","2010-02-16",14.83
"787","2010-02-17",14.92
"788","2010-02-18",15.07
"789","2010-02-19",15.05
"790","2010-02-22",15.25
"791","2010-02-23",15.3
"792","2010-02-24",15.47
"793","2010-02-25",15.64
"794","2010-02-26",15.9
"795","2010-03-01",16.540001
"796","2010-03-02",17.08
"797","2010-03-03",17.709999
"798","2010-03-04",17.299999
"799","2010-03-05",17.77
"800","2010-03-08",17.77
"801","2010-03-09",17.99
"802","2010-03-10",18.530001
"803","2010-03-11",18.860001
"804","2010-03-12",19.360001
"805","2010-03-15",19.219999
"806","2010-03-16",18.790001
"807","2010-03-17",18.75
"808","2010-03-18",18.780001
"809","2010-03-19",17.91
"810","2010-03-22",18.219999
"811","2010-03-23",18.200001
"812","2010-03-24",18.219999
"813","2010-03-25",18.01
"814","2010-03-26",17.92
"815","2010-03-29",18.23
"816","2010-03-30",17.99
"817","2010-03-31",17.76
"818","2010-04-01",18.24
"819","2010-04-05",18.73
"820","2010-04-06",19.120001
"821","2010-04-07",19.25
"822","2010-04-08",19.5
"823","2010-04-09",20.219999
"824","2010-04-12",21.040001
"825","2010-04-13",20.629999
"826","2010-04-14",20.57
"827","2010-04-15",20.700001
"828","2010-04-16",19.860001
"829","2010-04-19",19.82
"830","2010-04-20",20.129999
"831","2010-04-21",20.469999
"832","2010-04-22",19.99
"833","2010-04-23",20.15
"834","2010-04-26",20.690001
"835","2010-04-27",20.110001
"836","2010-04-28",19.959999
"837","2010-04-29",19.83
"838","2010-04-30",19.799999
"839","2010-05-03",20.459999
"840","2010-05-04",19.690001
"841","2010-05-05",18.91
"842","2010-05-06",17.92
"843","2010-05-07",17.450001
"844","2010-05-10",19.09
"845","2010-05-11",19.280001
"846","2010-05-12",19.940001
"847","2010-05-13",19.68
"848","2010-05-14",19.25
"849","2010-05-17",18.620001
"850","2010-05-18",18.4
"851","2010-05-19",18.120001
"852","2010-05-20",16.84
"853","2010-05-21",17.139999
"854","2010-05-24",16.6
"855","2010-05-25",16.84
"856","2010-05-26",17.6
"857","2010-05-27",18.809999
"858","2010-05-28",18.08
"859","2010-06-01",17.48
"860","2010-06-02",18.18
"861","2010-06-03",18.35
"862","2010-06-04",17.700001
"863","2010-06-07",17.27
"864","2010-06-08",16.93
"865","2010-06-09",16.959999
"866","2010-06-10",17.98
"867","2010-06-11",18.370001
"868","2010-06-14",18.43
"869","2010-06-15",19.040001
"870","2010-06-16",18.950001
"871","2010-06-17",18.99
"872","2010-06-18",19.35
"873","2010-06-21",19.389999
"874","2010-06-22",18.969999
"875","2010-06-23",19.17
"876","2010-06-24",18.459999
"877","2010-06-25",19.1
"878","2010-06-28",19.4
"879","2010-06-29",18.469999
"880","2010-06-30",17.879999
"881","2010-07-01",17.629999
"882","2010-07-02",17.73
"883","2010-07-06",17.52
"884","2010-07-07",18.57
"885","2010-07-08",18.940001
"886","2010-07-09",19.09
"887","2010-07-12",18.42
"888","2010-07-13",18.940001
"889","2010-07-14",18.82
"890","2010-07-15",18.66
"891","2010-07-16",18.07
"892","2010-07-19",18.07
"893","2010-07-20",18.58
"894","2010-07-21",17.969999
"895","2010-07-22",18.780001
"896","2010-07-23",19.219999
"897","2010-07-26",19.83
"898","2010-07-27",19.32
"899","2010-07-28",19.17
"900","2010-07-29",19.16
"901","2010-07-30",19.059999
"902","2010-08-02",19.559999
"903","2010-08-03",19.549999
"904","2010-08-04",19.83
"905","2010-08-05",19.690001
"906","2010-08-06",19.459999
"907","2010-08-09",19.6
"908","2010-08-10",19.290001
"909","2010-08-11",18.690001
"910","2010-08-12",18.57
"911","2010-08-13",18.32
"912","2010-08-16",18.690001
"913","2010-08-17",19.1
"914","2010-08-18",19.219999
"915","2010-08-19",18.719999
"916","2010-08-20",18.76
"917","2010-08-23",17.99
"918","2010-08-24",17
"919","2010-08-25",17.35
"920","2010-08-26",17.58
"921","2010-08-27",17.91
"922","2010-08-30",17.790001
"923","2010-08-31",17.51
"924","2010-09-01",18.43
"925","2010-09-02",18.67
"926","2010-09-03",19
"927","2010-09-07",18.459999
"928","2010-09-08",18.17
"929","2010-09-09",18.09
"930","2010-09-10",18.23
"931","2010-09-13",18.620001
"932","2010-09-14",18.639999
"933","2010-09-15",18.49
"934","2010-09-16",18.379999
"935","2010-09-17",18.469999
"936","2010-09-20",18.83
"937","2010-09-21",18.799999
"938","2010-09-22",18.76
"939","2010-09-23",18.190001
"940","2010-09-24",18.790001
"941","2010-09-27",19.049999
"942","2010-09-28",19.200001
"943","2010-09-29",19.42
"944","2010-09-30",19.43
"945","2010-10-01",19.26
"946","2010-10-04",18.98
"947","2010-10-05",19.360001
"948","2010-10-06",19.629999
"949","2010-10-07",19.57
"950","2010-10-08",19.809999
"951","2010-10-11",19.879999
"952","2010-10-12",19.940001
"953","2010-10-13",20.08
"954","2010-10-14",20.049999
"955","2010-10-15",19.799999
"956","2010-10-18",20.120001
"957","2010-10-19",19.950001
"958","2010-10-20",20.200001
"959","2010-10-21",20.02
"960","2010-10-22",20.190001
"961","2010-10-25",20.16
"962","2010-10-26",19.860001
"963","2010-10-27",19.780001
"964","2010-10-28",19.799999
"965","2010-10-29",20.110001
"966","2010-11-01",20.17
"967","2010-11-02",20.67
"968","2010-11-03",20.799999
"969","2010-11-04",21.48
"970","2010-11-05",21.690001
"971","2010-11-08",21.82
"972","2010-11-09",21.620001
"973","2010-11-10",21.91
"974","2010-11-11",21.889999
"975","2010-11-12",21.42
"976","2010-11-15",21.629999
"977","2010-11-16",21.24
"978","2010-11-17",21.35
