"","date","TALO"
"142","2018-11-29",19.58
"143","2018-11-30",19.32
"144","2018-12-03",20.66
"145","2018-12-04",19.49
"146","2018-12-06",19.33
"147","2018-12-07",19.33
"148","2018-12-10",18.25
"149","2018-12-11",18.719999
"150","2018-12-12",19.26
"151","2018-12-13",18.41
"152","2018-12-14",18.110001
"153","2018-12-17",17.559999
"154","2018-12-18",16.67
"155","2018-12-19",16.360001
"156","2018-12-20",15.66
"157","2018-12-21",15.1
"158","2018-12-24",14.92
"159","2018-12-26",16.74
"160","2018-12-27",16.68
"161","2018-12-28",16.4
"162","2018-12-31",16.32
"163","2019-01-02",17.35
"164","2019-01-03",17.379999
"165","2019-01-04",18.6
"166","2019-01-07",18.940001
"167","2019-01-08",19.280001
"168","2019-01-09",19.57
"169","2019-01-10",19.620001
"170","2019-01-11",18.82
"171","2019-01-14",18.65
"172","2019-01-15",18.799999
"173","2019-01-16",20.27
"174","2019-01-17",20.809999
"175","2019-01-18",21.219999
"176","2019-01-22",20.5
"177","2019-01-23",20.559999
"178","2019-01-24",21.33
"179","2019-01-25",20.139999
"180","2019-01-28",19.25
"181","2019-01-29",18.98
"182","2019-01-30",19.49
"183","2019-01-31",19.1
"184","2019-02-01",19.780001
"185","2019-02-04",20.040001
"186","2019-02-05",20.42
"187","2019-02-06",20.17
"188","2019-02-07",18.77
"189","2019-02-08",18.709999
"190","2019-02-11",19.4
"191","2019-02-12",20
"192","2019-02-13",20.68
"193","2019-02-14",21.030001
"194","2019-02-15",21.860001
"195","2019-02-19",21.98
"196","2019-02-20",22.690001
"197","2019-02-21",22.540001
"198","2019-02-22",23.01
"199","2019-02-25",22.91
"200","2019-02-26",22.4
"201","2019-02-27",22.700001
"202","2019-02-28",22.450001
"203","2019-03-01",23.379999
"204","2019-03-04",23.459999
"205","2019-03-05",23.07
"206","2019-03-06",22.73
"207","2019-03-07",22.23
"208","2019-03-08",21.450001
"209","2019-03-11",21.83
"210","2019-03-12",22.23
"211","2019-03-13",22.75
"212","2019-03-14",24.85
"213","2019-03-15",24.809999
"214","2019-03-18",24.959999
"215","2019-03-19",25.15
"216","2019-03-20",25.98
"217","2019-03-21",26.33
"218","2019-03-22",25.280001
"219","2019-03-25",25.299999
"220","2019-03-26",26.469999
"221","2019-03-27",27.17
"222","2019-03-28",26.98
"223","2019-03-29",26.559999
"224","2019-04-01",27.049999
"225","2019-04-02",26.780001
"226","2019-04-03",26.059999
"227","2019-04-04",25.950001
"228","2019-04-05",26.690001
"229","2019-04-08",26.42
"230","2019-04-09",26.530001
"231","2019-04-10",26.879999
"232","2019-04-11",27.129999
"233","2019-04-12",28.530001
"234","2019-04-15",27.799999
"235","2019-04-16",28.65
"236","2019-04-17",28.809999
"237","2019-04-18",28.889999
"238","2019-04-22",29.809999
"239","2019-04-23",30.549999
"240","2019-04-24",29.370001
"241","2019-04-25",28.98
"242","2019-04-26",28.549999
"243","2019-04-29",29.66
"244","2019-04-30",29.700001
"245","2019-05-01",29.389999
"246","2019-05-02",28.690001
"247","2019-05-03",29.15
"248","2019-05-06",29.65
"249","2019-05-07",29.08
"250","2019-05-08",28.870001
"251","2019-05-09",28.51
"252","2019-05-10",28.33
"253","2019-05-13",27.73
"254","2019-05-14",27.959999
"255","2019-05-15",28.25
"256","2019-05-16",28.360001
"257","2019-05-17",27.549999
"258","2019-05-20",27.24
"259","2019-05-21",28.200001
"260","2019-05-22",26.82
"261","2019-05-23",24.73
"262","2019-05-24",24.959999
"263","2019-05-28",24.91
"264","2019-05-29",24.9
"265","2019-05-30",24.610001
"266","2019-05-31",23.34
"267","2019-06-03",23.77
"268","2019-06-04",24.110001
"269","2019-06-05",22.41
"270","2019-06-06",22.65
"271","2019-06-07",22.41
"272","2019-06-10",22.389999
"273","2019-06-11",22.469999
"274","2019-06-12",21.75
"275","2019-06-13",22.530001
"276","2019-06-14",22.459999
"277","2019-06-17",22.959999
"278","2019-06-18",23.48
"279","2019-06-19",22.43
"280","2019-06-20",23.49
"281","2019-06-21",23.280001
"282","2019-06-24",22.309999
"283","2019-06-25",22.139999
"284","2019-06-26",22.459999
"285","2019-06-27",23.309999
"286","2019-06-28",24.049999
"287","2019-07-01",25.42
"288","2019-07-02",24.860001
"289","2019-07-03",24.76
"290","2019-07-05",25.41
"291","2019-07-08",25.610001
"292","2019-07-09",25.09
"293","2019-07-10",25.459999
"294","2019-07-11",24.73
"295","2019-07-12",24.75
"296","2019-07-15",24.15
"297","2019-07-16",23.799999
"298","2019-07-17",22.459999
"299","2019-07-18",22.299999
"300","2019-07-19",22.6
"301","2019-07-22",22.049999
"302","2019-07-23",22.139999
"303","2019-07-24",22.6
"304","2019-07-25",21.690001
"305","2019-07-26",21.200001
"306","2019-07-29",19.84
"307","2019-07-30",20.65
"308","2019-07-31",20.58
"309","2019-08-01",19.92
"310","2019-08-02",19.709999
"311","2019-08-05",19.24
"312","2019-08-06",19.299999
"313","2019-08-07",18.370001
"314","2019-08-08",20.01
"315","2019-08-09",19.93
"316","2019-08-12",20.23
"317","2019-08-13",20.120001
"318","2019-08-14",19.42
"319","2019-08-15",18.76
"320","2019-08-16",19.309999
"321","2019-08-19",20.469999
"322","2019-08-20",21.1
"323","2019-08-21",21.059999
"324","2019-08-22",20.870001
"325","2019-08-23",19.969999
"326","2019-08-26",19.66
"327","2019-08-27",18.68
"328","2019-08-28",19.35
"329","2019-08-29",19.74
"330","2019-08-30",19.040001
"331","2019-09-03",18.98
"332","2019-09-04",19.700001
"333","2019-09-05",20.48
"334","2019-09-06",20.68
"335","2019-09-09",22.040001
"336","2019-09-10",22.23
"337","2019-09-11",22.639999
"338","2019-09-12",21.610001
"339","2019-09-13",22.23
"340","2019-09-16",25.58
"341","2019-09-17",23.49
"342","2019-09-18",22.950001
"343","2019-09-19",22.860001
"344","2019-09-20",24.02
"345","2019-09-23",24.110001
"346","2019-09-24",22.280001
"347","2019-09-25",22.17
"348","2019-09-26",21.26
"349","2019-09-27",21.23
"350","2019-09-30",20.33
"351","2019-10-01",19.57
"352","2019-10-02",18.879999
"353","2019-10-03",18.9
"354","2019-10-04",18.940001
"355","2019-10-07",19.27
"356","2019-10-08",18.52
"357","2019-10-09",18.030001
"358","2019-10-10",18.219999
"359","2019-10-11",18.67
"360","2019-10-14",18.24
"361","2019-10-15",18.389999
"362","2019-10-16",18.129999
"363","2019-10-17",18.49
"364","2019-10-18",18.34
"365","2019-10-21",18.690001
"366","2019-10-22",19.48
"367","2019-10-23",19.950001
"368","2019-10-24",19.219999
"369","2019-10-25",19.84
"370","2019-10-28",19.73
"371","2019-10-29",23
"372","2019-10-30",22.450001
"373","2019-10-31",21.530001
"374","2019-11-01",22.92
"375","2019-11-04",23.58
"376","2019-11-05",24.07
"377","2019-11-06",23.77
"378","2019-11-07",24.110001
"379","2019-11-08",24.309999
"380","2019-11-11",23.690001
"381","2019-11-12",23.780001
"382","2019-11-13",23.66
"383","2019-11-14",23.66
"384","2019-11-15",24.23
"385","2019-11-18",23.459999
"386","2019-11-19",23.48
"387","2019-11-20",23.84
"388","2019-11-21",23.879999
"389","2019-11-22",23.209999
"390","2019-11-25",23.5
"391","2019-11-26",23.290001
"392","2019-11-27",23.58
"393","2019-11-29",23.200001
"394","2019-12-02",23.469999
"395","2019-12-03",23.33
"396","2019-12-04",24.389999
"397","2019-12-05",24
"398","2019-12-06",25.35
"399","2019-12-09",25.42
"400","2019-12-10",25.809999
"401","2019-12-11",27.16
"402","2019-12-12",27.99
"403","2019-12-13",27.860001
"404","2019-12-16",28.33
"405","2019-12-17",28.93
"406","2019-12-18",28.98
"407","2019-12-19",28.719999
"408","2019-12-20",28.59
"409","2019-12-23",29.4
"410","2019-12-24",29.74
"411","2019-12-26",29.77
"412","2019-12-27",29.700001
"413","2019-12-30",29.620001
"414","2019-12-31",30.15
"415","2020-01-02",30.01
"416","2020-01-03",30.57
"417","2020-01-06",30.93
"418","2020-01-07",31.309999
"419","2020-01-08",29.17
"420","2020-01-09",29.17
"421","2020-01-10",28.5
"422","2020-01-13",28.219999
"423","2020-01-14",28.139999
"424","2020-01-15",28.280001
"425","2020-01-16",28.610001
"426","2020-01-17",28.67
"427","2020-01-21",26.959999
"428","2020-01-22",26.200001
"429","2020-01-23",26.49
"430","2020-01-24",26.049999
"431","2020-01-27",24.18
"432","2020-01-28",25.01
"433","2020-01-29",24.450001
"434","2020-01-30",24.290001
"435","2020-01-31",21.940001
"436","2020-02-03",19.52
"437","2020-02-04",19.25
"438","2020-02-05",20.110001
"439","2020-02-06",19.08
"440","2020-02-07",18.639999
"441","2020-02-10",17.780001
"442","2020-02-11",17.91
"443","2020-02-12",18.49
"444","2020-02-13",18.799999
"445","2020-02-14",18.4
"446","2020-02-18",18.209999
"447","2020-02-19",18.75
"448","2020-02-20",18.379999
"449","2020-02-21",17.879999
"450","2020-02-24",16.57
"451","2020-02-25",16.129999
"452","2020-02-26",15.23
"453","2020-02-27",13.83
"454","2020-02-28",14.2
"455","2020-03-02",14.47
"456","2020-03-03",14.18
"457","2020-03-04",13.89
"458","2020-03-05",12.88
"459","2020-03-06",12.01
"460","2020-03-09",8.3
"461","2020-03-10",8.62
"462","2020-03-11",7.33
"463","2020-03-12",7.73
"464","2020-03-13",6.8
"465","2020-03-16",5.79
"466","2020-03-17",7.25
"467","2020-03-18",7.04
"468","2020-03-19",8.39
"469","2020-03-20",7.71
"470","2020-03-23",6.28
"471","2020-03-24",6.27
"472","2020-03-25",7.19
"473","2020-03-26",7.37
"474","2020-03-27",6.39
"475","2020-03-30",5.7
"476","2020-03-31",5.75
"477","2020-04-01",5.12
"478","2020-04-02",5.99
"479","2020-04-03",5.99
"480","2020-04-06",6
"481","2020-04-07",6.32
"482","2020-04-08",6.89
"483","2020-04-09",6.78
"484","2020-04-13",6.95
"485","2020-04-14",7.66
"486","2020-04-15",7.51
"487","2020-04-16",6.29
"488","2020-04-17",6.87
"489","2020-04-20",7.13
"490","2020-04-21",6.84
"491","2020-04-22",7.56
"492","2020-04-23",8.35
"493","2020-04-24",9.08
"494","2020-04-27",8.89
"495","2020-04-28",9.17
"496","2020-04-29",11.22
"497","2020-04-30",11.39
"498","2020-05-01",10.2
"499","2020-05-04",11.17
"500","2020-05-05",11.04
"501","2020-05-06",10.67
"502","2020-05-07",11.42
"503","2020-05-08",12.05
"504","2020-05-11",11.5
"505","2020-05-12",11.94
"506","2020-05-13",10.94
"507","2020-05-14",10.13
"508","2020-05-15",10.48
"509","2020-05-18",12.24
"510","2020-05-19",11.86
"511","2020-05-20",12.6
"512","2020-05-21",12.38
"513","2020-05-22",12.4
"514","2020-05-26",12.28
"515","2020-05-27",12.68
"516","2020-05-28",12.07
"517","2020-05-29",12.15
"518","2020-06-01",12.76
"519","2020-06-02",12.98
"520","2020-06-03",13.22
"521","2020-06-04",14.13
"522","2020-06-05",15.35
"523","2020-06-08",15.62
"524","2020-06-09",15.25
"525","2020-06-10",14.21
"526","2020-06-11",11.8
"527","2020-06-12",12.84
"528","2020-06-15",13.73
"529","2020-06-16",13.85
"530","2020-06-17",11.91
"531","2020-06-18",11.79
"532","2020-06-19",10.94
"533","2020-06-22",10.11
"534","2020-06-23",9.99
"535","2020-06-24",9.15
"536","2020-06-25",9.26
"537","2020-06-26",8.83
"538","2020-06-29",8.96
"539","2020-06-30",9.2
"540","2020-07-01",8.73
"541","2020-07-02",9.01
"542","2020-07-06",8.87
"543","2020-07-07",8.3
"544","2020-07-08",8.44
"545","2020-07-09",7.97
"546","2020-07-10",7.9
"547","2020-07-13",7.55
"548","2020-07-14",7.85
"549","2020-07-15",8.53
"550","2020-07-16",8.45
"551","2020-07-17",8.11
"552","2020-07-20",8.02
"553","2020-07-21",8.61
"554","2020-07-22",8.29
"555","2020-07-23",7.98
"556","2020-07-24",7.7
"557","2020-07-27",7.08
"558","2020-07-28",7.01
"559","2020-07-29",7.1
"560","2020-07-30",6.98
"561","2020-07-31",6.81
"562","2020-08-03",6.97
"563","2020-08-04",7.52
"564","2020-08-05",7.69
"565","2020-08-06",7.19
"566","2020-08-07",7.44
"567","2020-08-10",8.06
"568","2020-08-11",8.03
"569","2020-08-12",8.24
"570","2020-08-13",8.45
"571","2020-08-14",8.72
"572","2020-08-17",8.4
"573","2020-08-18",8.11
"574","2020-08-19",7.97
"575","2020-08-20",7.7
"576","2020-08-21",7.32
"577","2020-08-24",7.49
"578","2020-08-25",7.65
"579","2020-08-26",7.39
"580","2020-08-27",7.43
"581","2020-08-28",7.64
"582","2020-08-31",7.51
"583","2020-09-01",7.1
"584","2020-09-02",6.89
"585","2020-09-03",6.89
"586","2020-09-04",6.88
"587","2020-09-08",6.45
"588","2020-09-09",6.27
"589","2020-09-10",5.83
"590","2020-09-11",5.72
"591","2020-09-14",5.65
"592","2020-09-15",5.62
"593","2020-09-16",6.31
"594","2020-09-17",6.72
"595","2020-09-18",6.68
"596","2020-09-21",6.13
"597","2020-09-22",5.97
"598","2020-09-23",5.58
"599","2020-09-24",5.56
"600","2020-09-25",5.96
"601","2020-09-28",6.25
"602","2020-09-29",6.26
"603","2020-09-30",6.45
"604","2020-10-01",6.37
"605","2020-10-02",6.62
"606","2020-10-05",6.88
"607","2020-10-06",6.21
"608","2020-10-07",6.77
"609","2020-10-08",7.21
"610","2020-10-09",6.94
"611","2020-10-12",6.96
"612","2020-10-13",6.75
"613","2020-10-14",7.01
"614","2020-10-15",7.24
"615","2020-10-16",7.04
"616","2020-10-19",6.89
"617","2020-10-20",7
"618","2020-10-21",6.67
"619","2020-10-22",7.37
"620","2020-10-23",7.52
"621","2020-10-26",6.89
"622","2020-10-27",6.58
"623","2020-10-28",6.25
"624","2020-10-29",6.41
"625","2020-10-30",6.58
"626","2020-11-02",6.68
"627","2020-11-03",6.35
"628","2020-11-04",6.14
"629","2020-11-05",6.05
"630","2020-11-06",5.81
"631","2020-11-09",6.96
"632","2020-11-10",7.45
"633","2020-11-11",7.45
"634","2020-11-12",7.07
"635","2020-11-13",7.51
"636","2020-11-16",8.14
"637","2020-11-17",8.58
"638","2020-11-18",8.18
"639","2020-11-19",8.3
"640","2020-11-20",8.25
"641","2020-11-23",8.98
"642","2020-11-24",10.05
"643","2020-11-25",9.72
"644","2020-11-27",9.46
