"","date","IBA"
"1","2007-01-03",27.049999
"2","2007-01-04",26.08
"3","2007-01-05",25.9
"4","2007-01-08",25.549999
"5","2007-01-09",25.67
"6","2007-01-10",25.9
"7","2007-01-11",26
"8","2007-01-12",26.290001
"9","2007-01-16",25.280001
"10","2007-01-17",24.18
"11","2007-01-18",24.1
"12","2007-01-19",24.450001
"13","2007-01-22",24.75
"14","2007-01-23",25.129999
"15","2007-01-24",25.41
"16","2007-01-25",26.01
"17","2007-01-26",25.950001
"18","2007-01-29",26.09
"19","2007-01-30",26.82
"20","2007-01-31",26.33
"21","2007-02-01",26.549999
"22","2007-02-02",27.18
"23","2007-02-05",27.1
"24","2007-02-06",27.25
"25","2007-02-07",27.389999
"26","2007-02-08",27.440001
"27","2007-02-09",28.01
"28","2007-02-12",28.459999
"29","2007-02-13",28.65
"30","2007-02-14",28.41
"31","2007-02-15",28.9
"32","2007-02-16",28.68
"33","2007-02-20",29.120001
"34","2007-02-21",30.75
"35","2007-02-22",30.040001
"36","2007-02-23",29.99
"37","2007-02-26",29.799999
"38","2007-02-27",29.120001
"39","2007-02-28",28.799999
"40","2007-03-01",28.34
"41","2007-03-02",28.59
"42","2007-03-05",28.4
"43","2007-03-06",28.950001
"44","2007-03-07",29.290001
"45","2007-03-08",29.639999
"46","2007-03-09",29.1
"47","2007-03-12",29.469999
"48","2007-03-13",29.49
"49","2007-03-14",29.440001
"50","2007-03-15",28.780001
"51","2007-03-16",28.34
"52","2007-03-19",27.120001
"53","2007-03-20",26.77
"54","2007-03-21",28.440001
"55","2007-03-22",29.01
"56","2007-03-23",29
"57","2007-03-26",28.889999
"58","2007-03-27",29.07
"59","2007-03-28",28.950001
"60","2007-03-29",29
"61","2007-03-30",28.99
"62","2007-04-02",28.51
"63","2007-04-03",29.09
"64","2007-04-04",29
"65","2007-04-05",28.93
"66","2007-04-09",29
"67","2007-04-10",28.99
"68","2007-04-11",28.99
"69","2007-04-12",29.379999
"70","2007-04-13",29.049999
"71","2007-04-16",29.5
"72","2007-04-17",29.83
"73","2007-04-18",29.59
"74","2007-04-19",28.74
"75","2007-04-20",29
"76","2007-04-23",28.790001
"77","2007-04-24",29.18
"78","2007-04-25",29.879999
"79","2007-04-26",30
"80","2007-04-27",30.700001
"81","2007-04-30",30.68
"82","2007-05-01",30.75
"83","2007-05-02",30.799999
"84","2007-05-03",31.07
"85","2007-05-04",31.129999
"86","2007-05-07",31.42
"87","2007-05-08",30.82
"88","2007-05-09",30.91
"89","2007-05-10",30.84
"90","2007-05-11",30.41
"91","2007-05-14",30.059999
"92","2007-05-15",30.65
"93","2007-05-16",31.24
"94","2007-05-17",31
"95","2007-05-18",31
"96","2007-05-21",31.5
"97","2007-05-22",31.309999
"98","2007-05-23",31.23
"99","2007-05-24",31
"100","2007-05-25",30.98
"101","2007-05-29",31
"102","2007-05-30",31.469999
"103","2007-05-31",32.240002
"104","2007-06-01",32.25
"105","2007-06-04",31.74
"106","2007-06-05",32.09
"107","2007-06-06",31.99
"108","2007-06-07",31.450001
"109","2007-06-08",31.719999
"110","2007-06-11",32.389999
"111","2007-06-12",31.82
"112","2007-06-13",31.67
"113","2007-06-14",31.93
"114","2007-06-15",32.259998
"115","2007-06-18",32.84
"116","2007-06-19",32.98
"117","2007-06-20",32.84
"118","2007-06-21",32.919998
"119","2007-06-22",33.389999
"120","2007-06-25",33.549999
"121","2007-06-26",32.400002
"122","2007-06-27",32.119999
"123","2007-06-28",32.549999
"124","2007-06-29",32.48
"125","2007-07-02",32.400002
"126","2007-07-03",32.240002
"127","2007-07-05",32.799999
"128","2007-07-06",32.740002
"129","2007-07-09",32.360001
"130","2007-07-10",33.09
"131","2007-07-11",33.68
"132","2007-07-12",33.689999
"133","2007-07-13",33.599998
"134","2007-07-16",33.599998
"135","2007-07-17",33.779999
"136","2007-07-18",33.759998
"137","2007-07-19",33.700001
"138","2007-07-20",34.02
"139","2007-07-23",35.110001
"140","2007-07-24",33.52
"141","2007-07-25",33.950001
"142","2007-07-26",32.25
"143","2007-07-27",32.77
"144","2007-07-30",31.16
"145","2007-07-31",32.470001
"146","2007-08-01",31.58
"147","2007-08-02",31.709999
"148","2007-08-03",31.51
"149","2007-08-06",31.52
"150","2007-08-07",30.17
"151","2007-08-08",31.280001
"152","2007-08-09",29.780001
"153","2007-08-10",29.559999
"154","2007-08-13",29.65
"155","2007-08-14",27.26
"156","2007-08-15",27.889999
"157","2007-08-16",27.139999
"158","2007-08-17",28.08
"159","2007-08-20",27.9
"160","2007-08-21",27.84
"161","2007-08-22",29.379999
"162","2007-08-23",30.26
"163","2007-08-24",31.75
"164","2007-08-27",31.950001
"165","2007-08-28",31.33
"166","2007-08-29",31.93
"167","2007-08-30",31.700001
"168","2007-08-31",32.16
"169","2007-09-04",32.060001
"170","2007-09-05",32.189999
"171","2007-09-06",31.969999
"172","2007-09-07",31.4
"173","2007-09-10",31.440001
"174","2007-09-11",30.65
"175","2007-09-12",29.23
"176","2007-09-13",29
"177","2007-09-14",28.559999
"178","2007-09-17",28.25
"179","2007-09-18",28.08
"180","2007-09-19",28.799999
"181","2007-09-20",28.389999
"182","2007-09-21",29.49
"183","2007-09-24",29.68
"184","2007-09-25",28.709999
"185","2007-09-26",28.860001
"186","2007-09-27",29.74
"187","2007-09-28",30.299999
"188","2007-10-01",30.33
"189","2007-10-02",31.09
"190","2007-10-03",31.49
"191","2007-10-04",30.93
"192","2007-10-05",30.139999
"193","2007-10-08",30.120001
"194","2007-10-09",29.73
"195","2007-10-10",29.75
"196","2007-10-11",29.09
"197","2007-10-12",28.65
"198","2007-10-15",28.75
"199","2007-10-16",28.59
"200","2007-10-17",28.280001
"201","2007-10-18",28.299999
"202","2007-10-19",28.1
"203","2007-10-22",27.440001
"204","2007-10-23",27.860001
"205","2007-10-24",28.690001
"206","2007-10-25",28.92
"207","2007-10-26",28.200001
"208","2007-10-29",27.93
"209","2007-10-30",26.959999
"210","2007-10-31",26.5
"211","2007-11-01",26.25
"212","2007-11-02",26.9
"213","2007-11-05",26.389999
"214","2007-11-06",26.59
"215","2007-11-07",26.040001
"216","2007-11-08",27.860001
"217","2007-11-09",27.629999
"218","2007-11-12",28.450001
"219","2007-11-13",28
"220","2007-11-14",27.75
"221","2007-11-15",27.76
"222","2007-11-16",28.389999
"223","2007-11-19",28.41
"224","2007-11-20",28.360001
"225","2007-11-21",28.200001
"226","2007-11-23",28.469999
"227","2007-11-26",27.75
"228","2007-11-27",28.209999
"229","2007-11-28",28.700001
"230","2007-11-29",29.16
"231","2007-11-30",29.99
"232","2007-12-03",30.77
"233","2007-12-04",31.02
"234","2007-12-05",31.34
"235","2007-12-06",31.32
"236","2007-12-07",31.040001
"237","2007-12-10",32
"238","2007-12-11",31.969999
"239","2007-12-12",31.969999
"240","2007-12-13",31.879999
"241","2007-12-14",30.77
"242","2007-12-17",30
"243","2007-12-18",30
"244","2007-12-19",30.02
"245","2007-12-20",30.35
"246","2007-12-21",32.049999
"247","2007-12-24",32.610001
"248","2007-12-26",31.4
"249","2007-12-27",31.4
"250","2007-12-28",31.690001
"251","2007-12-31",31.809999
"252","2008-01-02",30.889999
"253","2008-01-03",32
"254","2008-01-04",32.490002
"255","2008-01-07",33
"256","2008-01-08",32.91
"257","2008-01-09",32.700001
"258","2008-01-10",32.77
"259","2008-01-11",32.84
"260","2008-01-14",33.34
"261","2008-01-15",33.150002
"262","2008-01-16",33
"263","2008-01-17",32.41
"264","2008-01-18",31.5
"265","2008-01-22",31.469999
"266","2008-01-23",29.549999
"267","2008-01-24",29.459999
"268","2008-01-25",29.52
"269","2008-01-28",30.5
"270","2008-01-29",30.99
"271","2008-01-30",30.870001
"272","2008-01-31",30.9
"273","2008-02-01",29.530001
"274","2008-02-04",28
"275","2008-02-05",27.77
"276","2008-02-06",27.389999
"277","2008-02-07",27.85
"278","2008-02-08",27.450001
"279","2008-02-11",27.68
"280","2008-02-12",29.17
"281","2008-02-13",28.75
"282","2008-02-14",29
"283","2008-02-15",28.540001
"284","2008-02-19",28.690001
"285","2008-02-20",28.4
"286","2008-02-21",29.139999
"287","2008-02-22",28.959999
"288","2008-02-25",28.65
"289","2008-02-26",29
"290","2008-02-27",28.950001
"291","2008-02-28",28.719999
"292","2008-02-29",29.299999
"293","2008-03-03",29.49
"294","2008-03-04",29.75
"295","2008-03-05",29.700001
"296","2008-03-06",29
"297","2008-03-07",28.719999
"298","2008-03-10",28.23
"299","2008-03-11",29.99
"300","2008-03-12",29.719999
"301","2008-03-13",29.75
"302","2008-03-14",29.25
"303","2008-03-17",28.25
"304","2008-03-18",28.700001
"305","2008-03-19",28.75
"306","2008-03-20",28.75
"307","2008-03-24",29
"308","2008-03-25",28.950001
"309","2008-03-26",28.98
"310","2008-03-27",29.35
"311","2008-03-28",28.99
"312","2008-03-31",29.120001
"313","2008-04-01",28.98
"314","2008-04-02",28.76
"315","2008-04-03",28.280001
"316","2008-04-04",27.799999
"317","2008-04-07",27.92
"318","2008-04-08",28.620001
"319","2008-04-09",28.459999
"320","2008-04-10",28.75
"321","2008-04-11",28.889999
"322","2008-04-14",28.959999
"323","2008-04-15",29
"324","2008-04-16",29
"325","2008-04-17",28.98
"326","2008-04-18",29
"327","2008-04-21",29.1
"328","2008-04-22",29
"329","2008-04-23",29
"330","2008-04-24",28.98
"331","2008-04-25",29.25
"332","2008-04-28",28.85
"333","2008-04-29",28.969999
"334","2008-04-30",29.030001
"335","2008-05-01",29
"336","2008-05-02",28.93
"337","2008-05-05",28.58
"338","2008-05-06",28.450001
"339","2008-05-07",28.719999
"340","2008-05-08",28.51
"341","2008-05-09",27.559999
"342","2008-05-12",27.799999
"343","2008-05-13",27.639999
"344","2008-05-14",27.68
"345","2008-05-15",27.799999
"346","2008-05-16",27.809999
"347","2008-05-19",27.85
"348","2008-05-20",27.65
"349","2008-05-21",27.6
"350","2008-05-22",27.76
"351","2008-05-23",28.129999
"352","2008-05-27",28.629999
"353","2008-05-28",28.700001
"354","2008-05-29",29.389999
"355","2008-05-30",29.48
"356","2008-06-02",28.200001
"357","2008-06-03",29.27
"358","2008-06-04",28.43
"359","2008-06-05",29.059999
"360","2008-06-06",28.799999
"361","2008-06-09",29.16
"362","2008-06-10",29.74
"363","2008-06-11",30
"364","2008-06-12",30.09
"365","2008-06-13",30.549999
"366","2008-06-16",30.950001
"367","2008-06-17",31.040001
"368","2008-06-18",30.6
"369","2008-06-19",30.5
"370","2008-06-20",30.049999
"371","2008-06-23",29.99
"372","2008-06-24",30.85
"373","2008-06-25",31.24
"374","2008-06-26",31.040001
"375","2008-06-27",28.85
"376","2008-06-30",29.6
"377","2008-07-01",31
"378","2008-07-02",30.360001
"379","2008-07-03",30
"380","2008-07-07",30.219999
"381","2008-07-08",29.74
"382","2008-07-09",29.23
"383","2008-07-10",28.68
"384","2008-07-11",28.99
"385","2008-07-14",29.219999
"386","2008-07-15",28.9
"387","2008-07-16",28.809999
"388","2008-07-17",28.57
"389","2008-07-18",28.549999
"390","2008-07-21",28.5
"391","2008-07-22",28.209999
"392","2008-07-23",28.4
"393","2008-07-24",28.51
"394","2008-07-25",28.17
"395","2008-07-28",27
"396","2008-07-29",26.6
"397","2008-07-30",27.700001
"398","2008-07-31",28.190001
"399","2008-08-01",27.67
"400","2008-08-04",28
"401","2008-08-05",30.200001
"402","2008-08-06",29.83
"403","2008-08-07",28.25
"404","2008-08-08",28.65
"405","2008-08-11",28.120001
"406","2008-08-12",28.35
"407","2008-08-13",28.35
"408","2008-08-14",28
"409","2008-08-15",28.01
"410","2008-08-18",28.17
"411","2008-08-19",28.110001
"412","2008-08-20",28.639999
"413","2008-08-21",29.040001
"414","2008-08-22",29.530001
"415","2008-08-25",29.93
"416","2008-08-26",30.5
"417","2008-08-27",29.99
"418","2008-08-28",30.25
"419","2008-08-29",29.82
"420","2008-09-02",29.65
"421","2008-09-03",29.299999
"422","2008-09-04",28.309999
"423","2008-09-05",28.440001
"424","2008-09-08",28.5
"425","2008-09-09",27.700001
"426","2008-09-10",27.1
"427","2008-09-11",26.49
"428","2008-09-12",26.42
"429","2008-09-15",25.219999
"430","2008-09-16",25
"431","2008-09-17",22.5
"432","2008-09-18",21.59
"433","2008-09-19",24.200001
"434","2008-09-22",23.5
"435","2008-09-23",24.799999
"436","2008-09-24",25.780001
"437","2008-09-25",26
"438","2008-09-26",24.75
"439","2008-09-29",23.889999
"440","2008-09-30",24.379999
"441","2008-10-01",24.6
"442","2008-10-02",24.219999
"443","2008-10-03",24
"444","2008-10-06",23.309999
"445","2008-10-07",21.299999
"446","2008-10-08",19
"447","2008-10-09",17.65
"448","2008-10-10",17.91
"449","2008-10-13",20.219999
"450","2008-10-14",20.950001
"451","2008-10-15",19.299999
"452","2008-10-16",21
"453","2008-10-17",18.85
"454","2008-10-20",17.809999
"455","2008-10-21",17.469999
"456","2008-10-22",17.25
"457","2008-10-23",15.39
"458","2008-10-24",16.040001
"459","2008-10-27",16.450001
"460","2008-10-28",18.08
"461","2008-10-29",19.01
"462","2008-10-30",20
"463","2008-10-31",19.51
"464","2008-11-03",20.09
"465","2008-11-04",19.969999
"466","2008-11-05",19
"467","2008-11-06",17.360001
"468","2008-11-07",17.530001
"469","2008-11-10",17.41
"470","2008-11-11",16.74
"471","2008-11-12",15.75
"472","2008-11-13",15.77
"473","2008-11-14",15.5
"474","2008-11-17",15.06
"475","2008-11-18",14.87
"476","2008-11-19",14.89
"477","2008-11-20",14.3
"478","2008-11-21",13.64
"479","2008-11-24",14.36
"480","2008-11-25",14.66
"481","2008-11-26",14.9
"482","2008-11-28",15.97
"483","2008-12-01",15.3
"484","2008-12-02",15.55
"485","2008-12-03",16.5
"486","2008-12-04",16.25
"487","2008-12-05",14.89
"488","2008-12-08",15.8
"489","2008-12-09",16.08
"490","2008-12-10",15.7
"491","2008-12-11",15.26
"492","2008-12-12",15.11
"493","2008-12-15",14.28
"494","2008-12-16",13.13
"495","2008-12-17",13.52
"496","2008-12-18",13.45
"497","2008-12-19",13.69
"498","2008-12-22",13.8
"499","2008-12-23",13.1
"500","2008-12-24",12.75
"501","2008-12-26",13.47
"502","2008-12-29",13.32
"503","2008-12-30",13.64
"504","2008-12-31",14.5
"505","2009-01-02",14.5
"506","2009-01-05",15.3
"507","2009-01-06",14.89
"508","2009-01-07",14.58
"509","2009-01-08",14.55
"510","2009-01-09",14.5
"511","2009-01-12",14.5
"512","2009-01-13",14.25
"513","2009-01-14",13
"514","2009-01-15",12.49
"515","2009-01-16",12.09
"516","2009-01-20",12
"517","2009-01-21",12.07
"518","2009-01-22",12.29
"519","2009-01-23",12
"520","2009-01-26",12.35
"521","2009-01-27",12.77
"522","2009-01-28",13.38
"523","2009-01-29",13.25
"524","2009-01-30",13.5
"525","2009-02-02",13.97
"526","2009-02-03",14.5
"527","2009-02-04",14.5
"528","2009-02-05",15.29
"529","2009-02-06",15.02
"530","2009-02-09",15.13
"531","2009-02-10",14.79
"532","2009-02-11",14.63
"533","2009-02-12",13.72
"534","2009-02-13",13.66
"535","2009-02-17",13.07
"536","2009-02-18",12.55
"537","2009-02-19",12.35
"538","2009-02-20",11.55
"539","2009-02-23",9.6
"540","2009-02-24",10.2
"541","2009-02-25",10.04
"542","2009-02-26",10.57
"543","2009-02-27",11.7
"544","2009-03-02",10.5
"545","2009-03-03",9.91
"546","2009-03-04",10.15
"547","2009-03-05",10.25
"548","2009-03-06",9.62
"549","2009-03-09",9.35
"550","2009-03-10",9.03
"551","2009-03-11",9.38
"552","2009-03-12",12.7
"553","2009-03-13",10.9
"554","2009-03-16",10.19
"555","2009-03-17",10.5
"556","2009-03-18",11
"557","2009-03-19",10.84
"558","2009-03-20",11.05
"559","2009-03-23",10.99
"560","2009-03-24",11.26
"561","2009-03-25",11.38
"562","2009-03-26",11.15
"563","2009-03-27",11.42
"564","2009-03-30",11.15
"565","2009-03-31",11.35
"566","2009-04-01",11.6
"567","2009-04-02",11.81
"568","2009-04-03",11.85
"569","2009-04-06",11.61
"570","2009-04-07",12
"571","2009-04-08",11.88
"572","2009-04-09",12.25
"573","2009-04-13",12.48
"574","2009-04-14",13
"575","2009-04-15",13
"576","2009-04-16",13.33
"577","2009-04-17",13.14
"578","2009-04-20",13
"579","2009-04-21",14.12
"580","2009-04-22",13.89
"581","2009-04-23",14.11
"582","2009-04-24",14.08
"583","2009-04-27",13.4
"584","2009-04-28",14.86
"585","2009-04-29",15
"586","2009-04-30",15
"587","2009-05-01",15.25
"588","2009-05-04",15.2
"589","2009-05-05",15.31
"590","2009-05-06",16
"591","2009-05-07",15.99
"592","2009-05-08",16.469999
"593","2009-05-11",17.200001
"594","2009-05-12",17
"595","2009-05-13",17.15
"596","2009-05-14",18.01
"597","2009-05-15",17.1
"598","2009-05-18",17.6
"599","2009-05-19",17.99
"600","2009-05-20",18.26
"601","2009-05-21",18.5
"602","2009-05-22",17.76
"603","2009-05-26",17.559999
"604","2009-05-27",17.08
"605","2009-05-28",17
"606","2009-05-29",17.889999
"607","2009-06-01",18.49
"608","2009-06-02",19.700001
"609","2009-06-03",19.299999
"610","2009-06-04",19.299999
"611","2009-06-05",20.01
"612","2009-06-08",20.01
"613","2009-06-09",20
"614","2009-06-10",20.15
"615","2009-06-11",20
"616","2009-06-12",20.25
"617","2009-06-15",20
"618","2009-06-16",20.25
"619","2009-06-17",20.5
"620","2009-06-18",20.25
"621","2009-06-19",21.860001
"622","2009-06-22",22.549999
"623","2009-06-23",22.57
"624","2009-06-24",22.1
"625","2009-06-25",21.959999
"626","2009-06-26",21.799999
"627","2009-06-29",21.700001
"628","2009-06-30",21.299999
"629","2009-07-01",21.540001
"630","2009-07-02",21.35
"631","2009-07-06",21.25
"632","2009-07-07",21.209999
"633","2009-07-08",21.5
"634","2009-07-09",21.48
"635","2009-07-10",21.629999
"636","2009-07-13",21.17
"637","2009-07-14",20.9
"638","2009-07-15",21.17
"639","2009-07-16",20.799999
"640","2009-07-17",20.25
"641","2009-07-20",20.5
"642","2009-07-21",21
"643","2009-07-22",20.9
"644","2009-07-23",20
"645","2009-07-24",21
"646","2009-07-27",22.4
"647","2009-07-28",21.700001
"648","2009-07-29",21.99
"649","2009-07-30",20.049999
"650","2009-07-31",20.299999
"651","2009-08-03",20.75
"652","2009-08-04",21.43
"653","2009-08-05",21.299999
"654","2009-08-06",21.25
"655","2009-08-07",21.5
"656","2009-08-10",21.469999
"657","2009-08-11",21.280001
"658","2009-08-12",21.280001
"659","2009-08-13",21
"660","2009-08-14",21
"661","2009-08-17",21.01
"662","2009-08-18",21.459999
"663","2009-08-19",21.120001
"664","2009-08-20",21
"665","2009-08-21",21
"666","2009-08-24",21.5
"667","2009-08-25",21.129999
"668","2009-08-26",21.49
"669","2009-08-27",21.09
"670","2009-08-28",21.129999
"671","2009-08-31",21.73
"672","2009-09-01",21.27
"673","2009-09-02",21.01
"674","2009-09-03",21.02
"675","2009-09-04",21.1
"676","2009-09-08",21.389999
"677","2009-09-09",21.139999
"678","2009-09-10",20.709999
"679","2009-09-11",20.200001
"680","2009-09-14",20.959999
"681","2009-09-15",20.75
"682","2009-09-16",20.85
"683","2009-09-17",21.02
"684","2009-09-18",21.059999
"685","2009-09-21",21
"686","2009-09-22",21.08
"687","2009-09-23",21.1
"688","2009-09-24",21.049999
"689","2009-09-25",21
"690","2009-09-28",21.1
"691","2009-09-29",21.1
"692","2009-09-30",21
"693","2009-10-01",20.85
"694","2009-10-02",20.700001
"695","2009-10-05",20.66
"696","2009-10-06",20.549999
"697","2009-10-07",19.75
"698","2009-10-08",19.5
"699","2009-10-09",19.780001
"700","2009-10-12",19.780001
"701","2009-10-13",19.65
"702","2009-10-14",19.049999
"703","2009-10-15",18.9
"704","2009-10-16",19
"705","2009-10-19",19.299999
"706","2009-10-20",20
"707","2009-10-21",20.25
"708","2009-10-22",21.25
"709","2009-10-23",21.98
"710","2009-10-26",22.67
"711","2009-10-27",23
"712","2009-10-28",23.02
"713","2009-10-29",23
"714","2009-10-30",23.1
"715","2009-11-02",23
"716","2009-11-03",23.1
"717","2009-11-04",22.969999
"718","2009-11-05",22
"719","2009-11-06",20.969999
"720","2009-11-09",21
"721","2009-11-10",21
"722","2009-11-11",20.51
"723","2009-11-12",19.950001
"724","2009-11-13",20.15
"725","2009-11-16",19.75
"726","2009-11-17",20.129999
"727","2009-11-18",20.549999
"728","2009-11-19",20.25
"729","2009-11-20",20.5
"730","2009-11-23",21.85
"731","2009-11-24",22
"732","2009-11-25",22.07
"733","2009-11-27",21.4
"734","2009-11-30",21.799999
"735","2009-12-01",23
"736","2009-12-02",22.75
"737","2009-12-03",22.75
"738","2009-12-04",23.01
"739","2009-12-07",23.01
"740","2009-12-08",23.01
"741","2009-12-09",22.75
"742","2009-12-10",22.5
"743","2009-12-11",22.530001
"744","2009-12-14",22.77
"745","2009-12-15",23.16
"746","2009-12-16",23.01
"747","2009-12-17",23
"748","2009-12-18",22.440001
"749","2009-12-21",22.549999
"750","2009-12-22",23
"751","2009-12-23",22.889999
"752","2009-12-24",22.700001
"753","2009-12-28",22.75
"754","2009-12-29",23
"755","2009-12-30",23.02
"756","2009-12-31",23
"757","2010-01-04",23.01
"758","2010-01-05",23.73
"759","2010-01-06",23.450001
"760","2010-01-07",23.530001
"761","2010-01-08",23.99
"762","2010-01-11",23.299999
"763","2010-01-12",23.51
"764","2010-01-13",23.700001
"765","2010-01-14",23.5
"766","2010-01-15",23.5
"767","2010-01-19",23.5
"768","2010-01-20",23.469999
"769","2010-01-21",23.219999
"770","2010-01-22",23.370001
"771","2010-01-25",23.25
"772","2010-01-26",22.25
"773","2010-01-27",22
"774","2010-01-28",21.9
"775","2010-01-29",21.5
"776","2010-02-01",21.200001
"777","2010-02-02",21.5
"778","2010-02-03",21.620001
"779","2010-02-04",21.200001
"780","2010-02-05",21.190001
"781","2010-02-08",21.059999
"782","2010-02-09",21
"783","2010-02-10",20.040001
"784","2010-02-11",20.24
"785","2010-02-12",20.02
"786","2010-02-16",20.02
"787","2010-02-17",20
"788","2010-02-18",20.02
"789","2010-02-19",19.700001
"790","2010-02-22",20.110001
"791","2010-02-23",20.110001
"792","2010-02-24",20.4
"793","2010-02-25",19.790001
"794","2010-02-26",21.51
"795","2010-03-01",20.43
"796","2010-03-02",20.57
"797","2010-03-03",19.870001
"798","2010-03-04",19.83
"799","2010-03-05",19.860001
"800","2010-03-08",20.01
"801","2010-03-09",20.09
