"","date","OKTA"
"311","2018-07-02",51.419998
"312","2018-07-03",50.82
"313","2018-07-05",51.59
"314","2018-07-06",52.57
"315","2018-07-09",51.860001
"316","2018-07-10",50.93
"317","2018-07-11",51.16
"318","2018-07-12",54.66
"319","2018-07-13",54.150002
"320","2018-07-16",54.07
"321","2018-07-17",55.830002
"322","2018-07-18",56.349998
"323","2018-07-19",55.98
"324","2018-07-20",56.330002
"325","2018-07-23",57.150002
"326","2018-07-24",55.119999
"327","2018-07-25",57.380001
"328","2018-07-26",57.790001
"329","2018-07-27",55.110001
"330","2018-07-30",49.810001
"331","2018-07-31",49.650002
"332","2018-08-01",52.009998
"333","2018-08-02",54.59
"334","2018-08-03",52.93
"335","2018-08-06",55.380001
"336","2018-08-07",54.869999
"337","2018-08-08",54.91
"338","2018-08-09",56.709999
"339","2018-08-10",56.110001
"340","2018-08-13",54.919998
"341","2018-08-14",55.560001
"342","2018-08-15",54.450001
"343","2018-08-16",54.860001
"344","2018-08-17",55.23
"345","2018-08-20",56.029999
"346","2018-08-21",56.080002
"347","2018-08-22",57.259998
"348","2018-08-23",58.509998
"349","2018-08-24",59.950001
"350","2018-08-27",59.509998
"351","2018-08-28",60.470001
"352","2018-08-29",61.939999
"353","2018-08-30",61.689999
"354","2018-08-31",61.830002
"355","2018-09-04",63.119999
"356","2018-09-05",59.880001
"357","2018-09-06",60.200001
"358","2018-09-07",71.919998
"359","2018-09-10",72.080002
"360","2018-09-11",72.900002
"361","2018-09-12",74.169998
"362","2018-09-13",72.489998
"363","2018-09-14",72.129997
"364","2018-09-17",69.510002
"365","2018-09-18",69.870003
"366","2018-09-19",69.839996
"367","2018-09-20",71
"368","2018-09-21",68.5
"369","2018-09-24",68.519997
"370","2018-09-25",69.419998
"371","2018-09-26",69.589996
"372","2018-09-27",70.410004
"373","2018-09-28",70.360001
"374","2018-10-01",71.82
"375","2018-10-02",68.099998
"376","2018-10-03",68.269997
"377","2018-10-04",65.080002
"378","2018-10-05",65.110001
"379","2018-10-08",61.310001
"380","2018-10-09",59.689999
"381","2018-10-10",55.419998
"382","2018-10-11",54.639999
"383","2018-10-12",57.59
"384","2018-10-15",58.220001
"385","2018-10-16",61.91
"386","2018-10-17",62.259998
"387","2018-10-18",59.389999
"388","2018-10-19",55.759998
"389","2018-10-22",57.419998
"390","2018-10-23",57.27
"391","2018-10-24",52.779999
"392","2018-10-25",54.939999
"393","2018-10-26",51.939999
"394","2018-10-29",52.48
"395","2018-10-30",53.529999
"396","2018-10-31",58.360001
"397","2018-11-01",59.93
"398","2018-11-02",57.77
"399","2018-11-05",56.529999
"400","2018-11-06",56.099998
"401","2018-11-07",62.599998
"402","2018-11-08",61.490002
"403","2018-11-09",59.279999
"404","2018-11-12",54.619999
"405","2018-11-13",55
"406","2018-11-14",54.860001
"407","2018-11-15",58.02
"408","2018-11-16",57.709999
"409","2018-11-19",48.669998
"410","2018-11-20",47.82
"411","2018-11-21",51.689999
"412","2018-11-23",52.049999
"413","2018-11-26",55.029999
"414","2018-11-27",53.48
"415","2018-11-28",58.139999
"416","2018-11-29",61.369999
"417","2018-11-30",63.650002
"418","2018-12-03",64.870003
"419","2018-12-04",60.650002
"420","2018-12-06",66.949997
"421","2018-12-07",62.380001
"422","2018-12-10",64.550003
"423","2018-12-11",64.540001
"424","2018-12-12",67.029999
"425","2018-12-13",67.269997
"426","2018-12-14",66.809998
"427","2018-12-17",60.450001
"428","2018-12-18",62.759998
"429","2018-12-19",62.669998
"430","2018-12-20",58.77
"431","2018-12-21",54.59
"432","2018-12-24",53.75
"433","2018-12-26",59.82
"434","2018-12-27",61.41
"435","2018-12-28",61.610001
"436","2018-12-31",63.799999
"437","2019-01-02",63.259998
"438","2019-01-03",59.560001
"439","2019-01-04",63.150002
"440","2019-01-07",66.269997
"441","2019-01-08",68.900002
"442","2019-01-09",68.779999
"443","2019-01-10",68.839996
"444","2019-01-11",68.410004
"445","2019-01-14",70.480003
"446","2019-01-15",72.440002
"447","2019-01-16",72.860001
"448","2019-01-17",76.400002
"449","2019-01-18",77.900002
"450","2019-01-22",77.220001
"451","2019-01-23",78.269997
"452","2019-01-24",79.330002
"453","2019-01-25",79.620003
"454","2019-01-28",78.989998
"455","2019-01-29",77.110001
"456","2019-01-30",78.910004
"457","2019-01-31",82.43
"458","2019-02-01",83.559998
"459","2019-02-04",81.379997
"460","2019-02-05",82.110001
"461","2019-02-06",81.459999
"462","2019-02-07",80.669998
"463","2019-02-08",83.169998
"464","2019-02-11",82.93
"465","2019-02-12",84.620003
"466","2019-02-13",83.599998
"467","2019-02-14",85.199997
"468","2019-02-15",84.760002
"469","2019-02-19",85.080002
"470","2019-02-20",83.989998
"471","2019-02-21",82.07
"472","2019-02-22",84.169998
"473","2019-02-25",84.230003
"474","2019-02-26",83.75
"475","2019-02-27",85.25
"476","2019-02-28",84.879997
"477","2019-03-01",86.43
"478","2019-03-04",79.559998
"479","2019-03-05",80.110001
"480","2019-03-06",79.980003
"481","2019-03-07",81.209999
"482","2019-03-08",78.43
"483","2019-03-11",80.93
"484","2019-03-12",80.629997
"485","2019-03-13",80.470001
"486","2019-03-14",82.879997
"487","2019-03-15",79.209999
"488","2019-03-18",82.870003
"489","2019-03-19",81.190002
"490","2019-03-20",81.769997
"491","2019-03-21",85.470001
"492","2019-03-22",81.050003
"493","2019-03-25",82.160004
"494","2019-03-26",83.5
"495","2019-03-27",80.760002
"496","2019-03-28",81.309998
"497","2019-03-29",82.730003
"498","2019-04-01",84.230003
"499","2019-04-02",85.790001
"500","2019-04-03",89.349998
"501","2019-04-04",85.389999
"502","2019-04-05",86.830002
"503","2019-04-08",87.639999
"504","2019-04-09",92.650002
"505","2019-04-10",92.760002
"506","2019-04-11",95.019997
"507","2019-04-12",95.239998
"508","2019-04-15",95.690002
"509","2019-04-16",94.220001
"510","2019-04-17",92.199997
"511","2019-04-18",91.940002
"512","2019-04-22",95.510002
"513","2019-04-23",101.050003
"514","2019-04-24",101.730003
"515","2019-04-25",101.650002
"516","2019-04-26",102.989998
"517","2019-04-29",103.400002
"518","2019-04-30",104.029999
"519","2019-05-01",102.150002
"520","2019-05-02",103.639999
"521","2019-05-03",106.07
"522","2019-05-06",107.790001
"523","2019-05-07",105.110001
"524","2019-05-08",105.580002
"525","2019-05-09",106.389999
"526","2019-05-10",105.589996
"527","2019-05-13",100.059998
"528","2019-05-14",103.830002
"529","2019-05-15",106.129997
"530","2019-05-16",109.709999
"531","2019-05-17",110.93
"532","2019-05-20",108.870003
"533","2019-05-21",109.650002
"534","2019-05-22",109.690002
"535","2019-05-23",107.980003
"536","2019-05-24",109.629997
"537","2019-05-28",108.610001
"538","2019-05-29",105.489998
"539","2019-05-30",106.599998
"540","2019-05-31",113.220001
"541","2019-06-03",109.029999
"542","2019-06-04",113.989998
"543","2019-06-05",119.489998
"544","2019-06-06",123.57
"545","2019-06-07",127.309998
"546","2019-06-10",129.919998
"547","2019-06-11",127.349998
"548","2019-06-12",129.610001
"549","2019-06-13",130.350006
"550","2019-06-14",128.949997
"551","2019-06-17",127.800003
"552","2019-06-18",128.729996
"553","2019-06-19",132.399994
"554","2019-06-20",133.380005
"555","2019-06-21",131.149994
"556","2019-06-24",125
"557","2019-06-25",121
"558","2019-06-26",119.720001
"559","2019-06-27",122.739998
"560","2019-06-28",123.510002
"561","2019-07-01",122.419998
"562","2019-07-02",125.980003
"563","2019-07-03",127.5
"564","2019-07-05",127.709999
"565","2019-07-08",130.080002
"566","2019-07-09",133.899994
"567","2019-07-10",135.479996
"568","2019-07-11",136.610001
"569","2019-07-12",135.289993
"570","2019-07-15",138.070007
"571","2019-07-16",134.850006
"572","2019-07-17",138.020004
"573","2019-07-18",138.660004
"574","2019-07-19",136.190002
"575","2019-07-22",137.119995
"576","2019-07-23",135.639999
"577","2019-07-24",137.020004
"578","2019-07-25",136.619995
"579","2019-07-26",140.529999
"580","2019-07-29",132.630005
"581","2019-07-30",131.990005
"582","2019-07-31",130.830002
"583","2019-08-01",133.080002
"584","2019-08-02",132.570007
"585","2019-08-05",126.269997
"586","2019-08-06",129.929993
"587","2019-08-07",132.389999
"588","2019-08-08",136.169998
"589","2019-08-09",134.199997
"590","2019-08-12",130.5
"591","2019-08-13",133.139999
"592","2019-08-14",126.870003
"593","2019-08-15",127.360001
"594","2019-08-16",128.179993
"595","2019-08-19",125.839996
"596","2019-08-20",131.740005
"597","2019-08-21",137.070007
"598","2019-08-22",133.869995
"599","2019-08-23",132.460007
"600","2019-08-26",133.440002
"601","2019-08-27",135.070007
"602","2019-08-28",133.169998
"603","2019-08-29",127.18
"604","2019-08-30",126.5
"605","2019-09-03",128.190002
"606","2019-09-04",127.940002
"607","2019-09-05",124.25
"608","2019-09-06",121.25
"609","2019-09-09",109.260002
"610","2019-09-10",107.220001
"611","2019-09-11",106.580002
"612","2019-09-12",106.370003
"613","2019-09-13",102.089996
"614","2019-09-16",103.790001
"615","2019-09-17",105.660004
"616","2019-09-18",103.629997
"617","2019-09-19",103.5
"618","2019-09-20",106.160004
"619","2019-09-23",105.120003
"620","2019-09-24",102.389999
"621","2019-09-25",102.669998
"622","2019-09-26",102.110001
"623","2019-09-27",97.059998
"624","2019-09-30",98.459999
"625","2019-10-01",103.690002
"626","2019-10-02",103.059998
"627","2019-10-03",114.150002
"628","2019-10-04",116.529999
"629","2019-10-07",119.07
"630","2019-10-08",115.190002
"631","2019-10-09",118.209999
"632","2019-10-10",114.57
"633","2019-10-11",116.239998
"634","2019-10-14",115.769997
"635","2019-10-15",115.860001
"636","2019-10-16",106.400002
"637","2019-10-17",104.989998
"638","2019-10-18",98.559998
"639","2019-10-21",101.160004
"640","2019-10-22",99.290001
"641","2019-10-23",100.790001
"642","2019-10-24",108
"643","2019-10-25",107.989998
"644","2019-10-28",107.25
"645","2019-10-29",107.459999
"646","2019-10-30",112.309998
"647","2019-10-31",109.07
"648","2019-11-01",111.07
"649","2019-11-04",107.269997
"650","2019-11-05",106.800003
"651","2019-11-06",108.230003
"652","2019-11-07",105.220001
"653","2019-11-08",109.660004
"654","2019-11-11",110.900002
"655","2019-11-12",113.459999
"656","2019-11-13",116.699997
"657","2019-11-14",115.959999
"658","2019-11-15",117.519997
"659","2019-11-18",121.150002
"660","2019-11-19",126.080002
"661","2019-11-20",129.410004
"662","2019-11-21",127.879997
"663","2019-11-22",127.669998
"664","2019-11-25",128.619995
"665","2019-11-26",130.320007
"666","2019-11-27",129.960007
"667","2019-11-29",129.779999
"668","2019-12-02",121.949997
"669","2019-12-03",124.790001
"670","2019-12-04",121.849998
"671","2019-12-05",119.160004
"672","2019-12-06",118.309998
"673","2019-12-09",121.019997
"674","2019-12-10",119.610001
"675","2019-12-11",117.650002
"676","2019-12-12",113.25
"677","2019-12-13",116.690002
"678","2019-12-16",116.230003
"679","2019-12-17",114.099998
"680","2019-12-18",115.400002
"681","2019-12-19",115.75
"682","2019-12-20",116.220001
"683","2019-12-23",118.089996
"684","2019-12-24",119.019997
"685","2019-12-26",120.400002
"686","2019-12-27",119.919998
"687","2019-12-30",114.300003
"688","2019-12-31",115.370003
"689","2020-01-02",117.309998
"690","2020-01-03",118.290001
"691","2020-01-06",123.43
"692","2020-01-07",122.889999
"693","2020-01-08",125.550003
"694","2020-01-09",128.520004
"695","2020-01-10",129.389999
"696","2020-01-13",131.160004
"697","2020-01-14",129.029999
"698","2020-01-15",128.570007
"699","2020-01-16",128.399994
"700","2020-01-17",125.830002
"701","2020-01-21",125.260002
"702","2020-01-22",125.019997
"703","2020-01-23",127.839996
"704","2020-01-24",129.660004
"705","2020-01-27",125.82
"706","2020-01-28",127.470001
"707","2020-01-29",129
"708","2020-01-30",132.940002
"709","2020-01-31",128.050003
"710","2020-02-03",129.350006
"711","2020-02-04",134.759995
"712","2020-02-05",129.669998
"713","2020-02-06",130.089996
"714","2020-02-07",132.789993
"715","2020-02-10",135.759995
"716","2020-02-11",137.270004
"717","2020-02-12",137.580002
"718","2020-02-13",135.309998
"719","2020-02-14",137.029999
"720","2020-02-18",137.899994
"721","2020-02-19",139.5
"722","2020-02-20",138.550003
"723","2020-02-21",133.589996
"724","2020-02-24",126.800003
"725","2020-02-25",122.970001
"726","2020-02-26",127.82
"727","2020-02-27",123.830002
"728","2020-02-28",128.059998
"729","2020-03-02",133.429993
"730","2020-03-03",131.339996
"731","2020-03-04",131.339996
"732","2020-03-05",129.050003
"733","2020-03-06",125.970001
"734","2020-03-09",114.849998
"735","2020-03-10",119.209999
"736","2020-03-11",114.75
"737","2020-03-12",106.080002
"738","2020-03-13",107.290001
"739","2020-03-16",96.080002
"740","2020-03-17",109.110001
"741","2020-03-18",102.059998
"742","2020-03-19",113.949997
"743","2020-03-20",115.449997
"744","2020-03-23",118.400002
"745","2020-03-24",123.970001
"746","2020-03-25",117.769997
"747","2020-03-26",123.300003
"748","2020-03-27",121.050003
"749","2020-03-30",124.940002
"750","2020-03-31",122.260002
"751","2020-04-01",119.57
"752","2020-04-02",115.989998
"753","2020-04-03",118.940002
"754","2020-04-06",128.119995
"755","2020-04-07",125.540001
"756","2020-04-08",128.089996
"757","2020-04-09",130.960007
"758","2020-04-13",134.259995
"759","2020-04-14",139.839996
"760","2020-04-15",142.470001
"761","2020-04-16",147.429993
"762","2020-04-17",148.089996
"763","2020-04-20",152.600006
"764","2020-04-21",148.410004
"765","2020-04-22",151.639999
"766","2020-04-23",152.009995
"767","2020-04-24",155.350006
"768","2020-04-27",151.940002
"769","2020-04-28",147.660004
"770","2020-04-29",149.559998
"771","2020-04-30",151.300003
"772","2020-05-01",148.839996
"773","2020-05-04",154.690002
"774","2020-05-05",158.729996
"775","2020-05-06",164.429993
"776","2020-05-07",170.289993
"777","2020-05-08",169.380005
"778","2020-05-11",174.330002
"779","2020-05-12",173.649994
"780","2020-05-13",177.360001
"781","2020-05-14",177.320007
"782","2020-05-15",181.600006
"783","2020-05-18",179.429993
"784","2020-05-19",180.779999
"785","2020-05-20",187.699997
"786","2020-05-21",187.740005
"787","2020-05-22",192.490005
"788","2020-05-26",184.169998
"789","2020-05-27",179.419998
"790","2020-05-28",183.919998
"791","2020-05-29",195.580002
"792","2020-06-01",204.779999
"793","2020-06-02",199.729996
"794","2020-06-03",195.210007
"795","2020-06-04",186.289993
"796","2020-06-05",180.600006
"797","2020-06-08",185.130005
"798","2020-06-09",180.070007
"799","2020-06-10",181.449997
"800","2020-06-11",178.869995
"801","2020-06-12",179.240005
"802","2020-06-15",187.449997
"803","2020-06-16",188.100006
"804","2020-06-17",194.320007
"805","2020-06-18",196.309998
"806","2020-06-19",198.190002
"807","2020-06-22",199.190002
"808","2020-06-23",195.619995
"809","2020-06-24",195.820007
"810","2020-06-25",204.220001
"811","2020-06-26",203.490005
"812","2020-06-29",199.839996
"813","2020-06-30",200.229996
"814","2020-07-01",210.919998
"815","2020-07-02",207.759995
"816","2020-07-06",207.259995
"817","2020-07-07",207.339996
"818","2020-07-08",219.779999
"819","2020-07-09",222.949997
"820","2020-07-10",218.729996
"821","2020-07-13",200.089996
"822","2020-07-14",206.75
"823","2020-07-15",204.050003
"824","2020-07-16",202.520004
"825","2020-07-17",207.380005
"826","2020-07-20",213.240005
"827","2020-07-21",211.309998
"828","2020-07-22",210.820007
"829","2020-07-23",206.770004
"830","2020-07-24",205.639999
"831","2020-07-27",206
"832","2020-07-28",205.059998
"833","2020-07-29",210.880005
"834","2020-07-30",219.320007
"835","2020-07-31",220.979996
"836","2020-08-03",222.320007
"837","2020-08-04",219.389999
"838","2020-08-05",223.559998
"839","2020-08-06",217.309998
"840","2020-08-07",208.229996
"841","2020-08-10",199.660004
"842","2020-08-11",196.179993
"843","2020-08-12",198.820007
"844","2020-08-13",202.830002
"845","2020-08-14",198.860001
"846","2020-08-17",199.729996
"847","2020-08-18",205.679993
"848","2020-08-19",205.289993
"849","2020-08-20",211.029999
"850","2020-08-21",208.389999
"851","2020-08-24",205.119995
"852","2020-08-25",209.529999
"853","2020-08-26",224.139999
"854","2020-08-27",218.440002
"855","2020-08-28",207.979996
"856","2020-08-31",215.369995
"857","2020-09-01",224.5
"858","2020-09-02",230.600006
"859","2020-09-03",208.779999
"860","2020-09-04",203.440002
"861","2020-09-08",197.130005
"862","2020-09-09",200.490005
"863","2020-09-10",198.479996
"864","2020-09-11",193.660004
"865","2020-09-14",194.690002
"866","2020-09-15",193.419998
"867","2020-09-16",193.160004
"868","2020-09-17",194.899994
"869","2020-09-18",197.649994
"870","2020-09-21",206.470001
"871","2020-09-22",211.860001
"872","2020-09-23",207.720001
"873","2020-09-24",204.529999
"874","2020-09-25",216.199997
"875","2020-09-28",213.330002
"876","2020-09-29",213.559998
"877","2020-09-30",213.850006
"878","2020-10-01",219.300003
"879","2020-10-02",219.059998
"880","2020-10-05",227.259995
"881","2020-10-06",232.490005
"882","2020-10-07",236.600006
"883","2020-10-08",237.570007
"884","2020-10-09",236.449997
"885","2020-10-12",245.550003
"886","2020-10-13",246.949997
"887","2020-10-14",243.110001
"888","2020-10-15",246.309998
"889","2020-10-16",243.949997
"890","2020-10-19",242.089996
"891","2020-10-20",231.679993
"892","2020-10-21",220.809998
"893","2020-10-22",216.550003
"894","2020-10-23",219.509995
"895","2020-10-26",219.199997
"896","2020-10-27",221.330002
"897","2020-10-28",221.350006
"898","2020-10-29",218.350006
"899","2020-10-30",209.830002
"900","2020-11-02",203.860001
"901","2020-11-03",208.5
"902","2020-11-04",228.820007
"903","2020-11-05",233.190002
"904","2020-11-06",233.259995
"905","2020-11-09",217.389999
"906","2020-11-10",213.339996
"907","2020-11-11",219.410004
"908","2020-11-12",224.259995
"909","2020-11-13",221.800003
"910","2020-11-16",222.770004
"911","2020-11-17",226.330002
"912","2020-11-18",223.839996
"913","2020-11-19",232.449997
"914","2020-11-20",232.649994
"915","2020-11-23",227.830002
"916","2020-11-24",229.520004
"917","2020-11-25",237.669998
"918","2020-11-27",236.039993
