"","date","SWKH"
"100","2007-05-25",31
"101","2007-05-29",31
"102","2007-05-30",30.5
"103","2007-05-31",30.299999
"104","2007-06-01",29.700001
"105","2007-06-04",30.200001
"106","2007-06-05",30.200001
"107","2007-06-06",30.5
"108","2007-06-07",30.5
"109","2007-06-08",31
"110","2007-06-11",31.5
"111","2007-06-12",31.5
"112","2007-06-13",30.700001
"113","2007-06-14",31
"114","2007-06-15",31.299999
"115","2007-06-18",31
"116","2007-06-19",31
"117","2007-06-20",31
"118","2007-06-21",30.5
"119","2007-06-22",30.799999
"120","2007-06-25",30.799999
"121","2007-06-26",30
"122","2007-06-27",30.5
"123","2007-06-28",30.799999
"124","2007-06-29",31
"125","2007-07-02",31
"126","2007-07-03",31
"127","2007-07-05",30.5
"128","2007-07-06",30.299999
"129","2007-07-09",25.4
"130","2007-07-10",25.5
"131","2007-07-11",26.5
"132","2007-07-12",25.700001
"133","2007-07-13",26.5
"134","2007-07-16",27.200001
"135","2007-07-17",27.4
"136","2007-07-18",27.5
"137","2007-07-19",27.200001
"138","2007-07-20",27
"139","2007-07-23",27
"140","2007-07-24",27
"141","2007-07-25",26
"142","2007-07-26",26.700001
"143","2007-07-27",25.799999
"144","2007-07-30",25.6
"145","2007-07-31",25.5
"146","2007-08-01",26.200001
"147","2007-08-02",26.299999
"148","2007-08-03",26.200001
"149","2007-08-06",26.5
"150","2007-08-07",26.5
"151","2007-08-08",26.4
"152","2007-08-09",25.799999
"153","2007-08-10",25.1
"154","2007-08-13",25.299999
"155","2007-08-14",24.5
"156","2007-08-15",24
"157","2007-08-16",24
"158","2007-08-17",25
"159","2007-08-20",25
"160","2007-08-21",26
"161","2007-08-22",27.299999
"162","2007-08-23",27.6
"163","2007-08-24",28.700001
"164","2007-08-27",28.200001
"165","2007-08-28",30.299999
"166","2007-08-29",30.1
"167","2007-08-30",30.5
"168","2007-08-31",30.9
"169","2007-09-04",31.4
"170","2007-09-05",31.1
"171","2007-09-06",31.799999
"172","2007-09-07",31.4
"173","2007-09-10",31
"174","2007-09-11",30.799999
"175","2007-09-12",30.5
"176","2007-09-13",30
"177","2007-09-14",30
"178","2007-09-17",30.799999
"179","2007-09-18",30.5
"180","2007-09-19",30.5
"181","2007-09-20",30
"182","2007-09-21",30.1
"183","2007-09-24",30
"184","2007-09-25",30.200001
"185","2007-09-26",30.1
"186","2007-09-27",31.4
"187","2007-09-28",31.299999
"188","2007-10-01",31.5
"189","2007-10-02",30.9
"190","2007-10-03",31
"191","2007-10-04",31.299999
"192","2007-10-05",30.799999
"193","2007-10-08",31
"194","2007-10-09",31.700001
"195","2007-10-10",31.5
"196","2007-10-11",31
"197","2007-10-12",32.200001
"198","2007-10-15",32.099998
"199","2007-10-16",32.599998
"200","2007-10-17",32.900002
"201","2007-10-18",33
"202","2007-10-19",33.099998
"203","2007-10-22",33.599998
"204","2007-10-23",34
"205","2007-10-24",34.200001
"206","2007-10-25",34.599998
"207","2007-10-26",35.200001
"208","2007-10-29",35.200001
"209","2007-10-30",35
"210","2007-10-31",33.599998
"211","2007-11-01",32.099998
"212","2007-11-02",32
"213","2007-11-05",31.5
"214","2007-11-06",30.5
"215","2007-11-07",30.799999
"216","2007-11-08",29.6
"217","2007-11-09",29.4
"218","2007-11-12",28
"219","2007-11-13",27.1
"220","2007-11-14",26.299999
"221","2007-11-15",26.5
"222","2007-11-16",27.5
"223","2007-11-19",26
"224","2007-11-20",25.5
"225","2007-11-21",25.299999
"226","2007-11-23",25.5
"227","2007-11-26",25
"228","2007-11-27",24.700001
"229","2007-11-28",25.5
"230","2007-11-29",25.5
"231","2007-11-30",25.1
"232","2007-12-03",25.299999
"233","2007-12-04",26
"234","2007-12-05",26.200001
"235","2007-12-06",27
"236","2007-12-07",27.200001
"237","2007-12-10",27
"238","2007-12-11",27.299999
"239","2007-12-12",27.299999
"240","2007-12-13",27.299999
"241","2007-12-14",26.799999
"242","2007-12-17",26.799999
"243","2007-12-18",27
"244","2007-12-19",26.700001
"245","2007-12-20",25.1
"246","2007-12-21",24.5
"247","2007-12-24",24.5
"248","2007-12-26",24.299999
"249","2007-12-27",24.1
"250","2007-12-28",24.200001
"251","2007-12-31",24
"252","2008-01-02",23.5
"253","2008-01-03",22.5
"254","2008-01-04",22.5
"255","2008-01-07",22.799999
"256","2008-01-08",21.5
"257","2008-01-09",19.200001
"258","2008-01-10",19.5
"259","2008-01-11",19.5
"260","2008-01-14",20.1
"261","2008-01-15",19.799999
"262","2008-01-16",19.299999
"263","2008-01-17",18.299999
"264","2008-01-18",19.4
"265","2008-01-22",20.9
"266","2008-01-23",19.5
"267","2008-01-24",20
"268","2008-01-25",20
"269","2008-01-28",19.5
"270","2008-01-29",20
"271","2008-01-30",19.5
"272","2008-01-31",19.799999
"273","2008-02-01",20
"274","2008-02-04",19.700001
"275","2008-02-05",19.5
"276","2008-02-06",19.1
"277","2008-02-07",18.299999
"278","2008-02-08",18.799999
"279","2008-02-11",18.1
"280","2008-02-12",18.200001
"281","2008-02-13",18.200001
"282","2008-02-14",18.6
"283","2008-02-15",18.299999
"284","2008-02-19",17.5
"285","2008-02-20",14.1
"286","2008-02-21",14
"287","2008-02-22",14.5
"288","2008-02-25",14.5
"289","2008-02-26",14.6
"290","2008-02-27",14.5
"291","2008-02-28",14
"292","2008-02-29",14.2
"293","2008-03-03",14.5
"294","2008-03-04",14.5
"295","2008-03-05",14.8
"296","2008-03-06",14.6
"297","2008-03-07",14.3
"298","2008-03-10",14
"299","2008-03-11",14
"300","2008-03-12",14.2
"301","2008-03-13",14.2
"302","2008-03-14",14
"303","2008-03-17",14.1
"304","2008-03-18",14
"305","2008-03-19",13.8
"306","2008-03-20",13.8
"307","2008-03-24",13.5
"308","2008-03-25",13.5
"309","2008-03-26",13.4
"310","2008-03-27",13
"311","2008-03-28",13
"312","2008-03-31",12.8
"313","2008-04-01",12
"314","2008-04-02",13
"315","2008-04-03",12.8
"316","2008-04-04",13
"317","2008-04-07",12.7
"318","2008-04-08",12.8
"319","2008-04-09",12.6
"320","2008-04-10",12.6
"321","2008-04-11",12.6
"322","2008-04-14",12.6
"323","2008-04-15",12.7
"324","2008-04-16",12.6
"325","2008-04-17",12.6
"326","2008-04-18",12.6
"327","2008-04-21",12.7
"328","2008-04-22",12.2
"329","2008-04-23",11.7
"330","2008-04-24",11.3
"331","2008-04-25",12.8
"332","2008-04-28",13.4
"333","2008-04-29",12.6
"334","2008-04-30",12.9
"335","2008-05-01",13.2
"336","2008-05-02",12.5
"337","2008-05-05",15.4
"338","2008-05-06",14.9
"339","2008-05-07",16.5
"340","2008-05-08",15.4
"341","2008-05-09",14.5
"342","2008-05-12",14.1
"343","2008-05-13",14.5
"344","2008-05-14",14.5
"345","2008-05-15",14.5
"346","2008-05-16",15
"347","2008-05-19",14.5
"348","2008-05-20",15
"349","2008-05-21",15
"350","2008-05-22",14
"351","2008-05-23",14.9
"352","2008-05-27",15
"353","2008-05-28",15
"354","2008-05-29",14.9
"355","2008-05-30",15
"356","2008-06-02",14.9
"357","2008-06-03",14.9
"358","2008-06-04",15
"359","2008-06-05",14.8
"360","2008-06-06",14.8
"361","2008-06-09",14.7
"362","2008-06-10",14
"363","2008-06-11",13.8
"364","2008-06-12",14
"365","2008-06-13",14
"366","2008-06-16",14
"367","2008-06-17",14
"368","2008-06-18",14
"369","2008-06-19",14
"370","2008-06-20",14.6
"371","2008-06-23",14.5
"372","2008-06-24",13.7
"373","2008-06-25",13.5
"374","2008-06-26",12.8
"375","2008-06-27",13
"376","2008-06-30",12.7
"377","2008-07-01",12.8
"378","2008-07-02",12.5
"379","2008-07-03",12.2
"380","2008-07-07",12
"381","2008-07-08",11.4
"382","2008-07-09",11.9
"383","2008-07-10",11.2
"384","2008-07-11",11.5
"385","2008-07-14",11.5
"386","2008-07-15",11.5
"387","2008-07-16",11.7
"388","2008-07-17",12.2
"389","2008-07-18",12
"390","2008-07-21",12.2
"391","2008-07-22",12.4
"392","2008-07-23",12.8
"393","2008-07-24",12.7
"394","2008-07-25",12.5
"395","2008-07-28",12.4
"396","2008-07-29",12.4
"397","2008-07-30",12
"398","2008-07-31",11.9
"399","2008-08-01",11.6
"400","2008-08-04",11.4
"401","2008-08-05",11
"402","2008-08-06",11.4
"403","2008-08-07",11.2
"404","2008-08-08",11.4
"405","2008-08-11",11.5
"406","2008-08-12",11.5
"407","2008-08-13",12.2
"408","2008-08-14",11.5
"409","2008-08-15",11.7
"410","2008-08-18",13.2
"411","2008-08-19",14.5
"412","2008-08-20",15.1
"413","2008-08-21",15.4
"414","2008-08-22",17.5
"415","2008-08-25",16.5
"416","2008-08-26",15.4
"417","2008-08-27",15.3
"418","2008-08-28",16
"419","2008-08-29",15
"420","2008-09-02",15.2
"421","2008-09-03",15
"422","2008-09-04",15
"423","2008-09-05",14.8
"424","2008-09-08",14.9
"425","2008-09-09",14.2
"426","2008-09-10",14.3
"427","2008-09-11",12.8
"428","2008-09-12",13.2
"429","2008-09-15",12.3
"430","2008-09-16",11.4
"431","2008-09-17",9.3
"432","2008-09-18",10
"433","2008-09-19",10.2
"434","2008-09-22",10.7
"435","2008-09-23",9.8
"436","2008-09-24",9.8
"437","2008-09-25",9.6
"438","2008-09-26",9.9
"439","2008-09-29",10
"440","2008-09-30",10
"441","2008-10-01",9.8
"442","2008-10-02",10.5
"443","2008-10-03",10.1
"444","2008-10-06",9.7
"445","2008-10-07",9.2
"446","2008-10-08",8.5
"447","2008-10-09",8.2
"448","2008-10-10",8.4
"449","2008-10-13",9.2
"450","2008-10-14",9.8
"451","2008-10-15",9.7
"452","2008-10-16",9.7
"453","2008-10-17",9.7
"454","2008-10-20",9.5
"455","2008-10-21",9.4
"456","2008-10-22",9.4
"457","2008-10-23",9.4
"458","2008-10-24",9.4
"459","2008-10-27",8.9
"460","2008-10-28",8.9
"461","2008-10-29",8.9
"462","2008-10-30",9
"463","2008-10-31",8.7
"464","2008-11-03",8.9
"465","2008-11-04",8.9
"466","2008-11-05",8.9
"467","2008-11-06",8.2
"468","2008-11-07",7.6
"469","2008-11-10",7.4
"470","2008-11-11",6.8
"471","2008-11-12",5.7
"472","2008-11-13",6.8
"473","2008-11-14",6.5
"474","2008-11-17",6.8
"475","2008-11-18",6.3
"476","2008-11-19",6
"477","2008-11-20",5.2
"478","2008-11-21",5
"479","2008-11-24",5.5
"480","2008-11-25",5.3
"481","2008-11-26",5.3
"482","2008-11-28",5.4
"483","2008-12-01",5.5
"484","2008-12-02",5
"485","2008-12-03",5.5
"486","2008-12-04",6.1
"487","2008-12-05",6.2
"488","2008-12-08",6.1
"489","2008-12-09",6.7
"490","2008-12-10",6.8
"491","2008-12-11",6.8
"492","2008-12-12",6.7
"493","2008-12-15",6.8
"494","2008-12-16",7
"495","2008-12-17",7
"496","2008-12-18",7.2
"497","2008-12-19",7.2
"498","2008-12-22",7.2
"499","2008-12-23",7.2
"500","2008-12-24",7.2
"501","2008-12-26",7.2
"502","2008-12-29",7
"503","2008-12-30",7
"504","2008-12-31",7
"505","2009-01-02",7.5
"506","2009-01-05",7.3
"507","2009-01-06",7.2
"508","2009-01-07",8
"509","2009-01-08",7.5
"510","2009-01-09",7.5
"511","2009-01-12",6.5
"512","2009-01-13",7
"513","2009-01-14",7.1
"514","2009-01-15",7.5
"515","2009-01-16",7.3
"516","2009-01-20",7.3
"517","2009-01-21",8
"518","2009-01-22",8
"519","2009-01-23",7.5
"520","2009-01-26",7
"521","2009-01-27",7.5
"522","2009-01-28",8
"523","2009-01-29",8
"524","2009-01-30",7.5
"525","2009-02-02",7.4
"526","2009-02-03",7.5
"527","2009-02-04",7.5
"528","2009-02-05",7.9
"529","2009-02-06",8
"530","2009-02-09",8
"531","2009-02-10",8.7
"532","2009-02-11",8
"533","2009-02-12",8
"534","2009-02-13",7.9
"535","2009-02-17",7.8
"536","2009-02-18",7.9
"537","2009-02-19",7.9
"538","2009-02-20",7.9
"539","2009-02-23",7.5
"540","2009-02-24",7.4
"541","2009-02-25",7.4
"542","2009-02-26",7.3
"543","2009-02-27",6.6
"544","2009-03-02",6.1
"545","2009-03-03",6.7
"546","2009-03-04",6.7
"547","2009-03-05",6.7
"548","2009-03-06",6.7
"549","2009-03-09",6.5
"550","2009-03-10",5.5
"551","2009-03-11",6.2
"552","2009-03-12",6.2
"553","2009-03-13",6.1
"554","2009-03-16",6.3
"555","2009-03-17",6.3
"556","2009-03-18",6.4
"557","2009-03-19",6.2
"558","2009-03-20",6.2
"559","2009-03-23",6.2
"560","2009-03-24",6.5
"561","2009-03-25",6.5
"562","2009-03-26",6.7
"563","2009-03-27",6.9
"564","2009-03-30",6.6
"565","2009-03-31",6.9
"566","2009-04-01",6.9
"567","2009-04-02",7.2
"568","2009-04-03",7.2
"569","2009-04-06",7
"570","2009-04-07",7.2
"571","2009-04-08",7.5
"572","2009-04-09",7.5
"573","2009-04-13",7.5
"574","2009-04-14",7.5
"575","2009-04-15",7.5
"576","2009-04-16",7.5
"577","2009-04-17",7.5
"578","2009-04-20",7.5
"579","2009-04-21",7.5
"580","2009-04-22",7.5
"581","2009-04-23",7.5
"582","2009-04-24",7.5
"583","2009-04-27",7.5
"584","2009-04-28",7.5
"585","2009-04-29",7.5
"586","2009-04-30",7.5
"587","2009-05-01",7.5
"588","2009-05-04",7.5
"589","2009-05-05",7.5
"590","2009-05-06",7.5
"591","2009-05-07",7.4
"592","2009-05-08",7.3
"593","2009-05-11",7.3
"594","2009-05-12",6.5
"595","2009-05-13",7.2
"596","2009-05-14",7.2
"597","2009-05-15",7.2
"598","2009-05-18",7
"599","2009-05-19",6.9
"600","2009-05-20",6.7
"601","2009-05-21",6.9
"602","2009-05-22",7
"603","2009-05-26",7
"604","2009-05-27",7
"605","2009-05-28",7
"606","2009-05-29",7.3
"607","2009-06-01",7.2
"608","2009-06-02",7.3
"609","2009-06-03",7.7
"610","2009-06-04",7.4
"611","2009-06-05",7.2
"612","2009-06-08",7
"613","2009-06-09",7.3
"614","2009-06-10",7.3
"615","2009-06-11",7
"616","2009-06-12",7.1
"617","2009-06-15",7.1
"618","2009-06-16",7.1
"619","2009-06-17",7
"620","2009-06-18",7.1
"621","2009-06-19",7
"622","2009-06-22",7
"623","2009-06-23",7
"624","2009-06-24",7
"625","2009-06-25",7
"626","2009-06-26",7
"627","2009-06-29",7.4
"628","2009-06-30",7.4
"629","2009-07-01",7.4
"630","2009-07-02",7.4
"631","2009-07-06",7.4
"632","2009-07-07",7
"633","2009-07-08",7.3
"634","2009-07-09",7.2
"635","2009-07-10",7.4
"636","2009-07-13",7.4
"637","2009-07-14",7.4
"638","2009-07-15",7.4
"639","2009-07-16",7.7
"640","2009-07-17",7.5
"641","2009-07-20",8.9
"642","2009-07-21",8.9
"643","2009-07-22",9
"644","2009-07-23",9.4
"645","2009-07-24",9.5
"646","2009-07-27",9.5
"647","2009-07-28",9.4
"648","2009-07-29",9.5
"649","2009-07-30",9
"650","2009-07-31",9
"651","2009-08-03",9.2
"652","2009-08-04",9.1
"653","2009-08-05",9.1
"654","2009-08-06",9
"655","2009-08-07",8.8
"656","2009-08-10",8.8
"657","2009-08-11",9.1
"658","2009-08-12",9.1
"659","2009-08-13",8.9
"660","2009-08-14",9
"661","2009-08-17",9
"662","2009-08-18",9
"663","2009-08-19",9.2
"664","2009-08-20",9
"665","2009-08-21",9
"666","2009-08-24",9
"667","2009-08-25",9
"668","2009-08-26",9
"669","2009-08-27",8.8
"670","2009-08-28",8.8
"671","2009-08-31",8.8
"672","2009-09-01",8.8
"673","2009-09-02",8.3
"674","2009-09-03",8
"675","2009-09-04",8.3
"676","2009-09-08",8.3
"677","2009-09-09",8.3
"678","2009-09-10",8.3
"679","2009-09-11",8.3
"680","2009-09-14",8.3
"681","2009-09-15",8.3
"682","2009-09-16",8.3
"683","2009-09-17",8.3
"684","2009-09-18",8.3
"685","2009-09-21",8.3
"686","2009-09-22",8.3
"687","2009-09-23",7.8
"688","2009-09-24",8
"689","2009-09-25",8
"690","2009-09-28",8
"691","2009-09-29",8
"692","2009-09-30",8
"693","2009-10-01",8
"694","2009-10-02",8
"695","2009-10-05",8
"696","2009-10-06",8
"697","2009-10-07",8
"698","2009-10-08",8
"699","2009-10-09",8
"700","2009-10-12",8
"701","2009-10-13",8
"702","2009-10-14",8
"703","2009-10-15",8
"704","2009-10-16",8
"705","2009-10-19",8
"706","2009-10-20",8
"707","2009-10-21",8
"708","2009-10-22",8
"709","2009-10-23",8
"710","2009-10-26",7.7
"711","2009-10-27",7.9
"712","2009-10-28",7.8
"713","2009-10-29",7.3
"714","2009-10-30",7.9
"715","2009-11-02",8.4
"716","2009-11-03",8.3
"717","2009-11-04",8
"718","2009-11-05",8.3
"719","2009-11-06",8.1
"720","2009-11-09",8
"721","2009-11-10",8.2
"722","2009-11-11",8.8
"723","2009-11-12",8.6
"724","2009-11-13",8.8
"725","2009-11-16",8.9
"726","2009-11-17",9
"727","2009-11-18",9
"728","2009-11-19",9
"729","2009-11-20",9.1
"730","2009-11-23",9.2
"731","2009-11-24",9.2
"732","2009-11-25",9
"733","2009-11-27",9
"734","2009-11-30",8.8
"735","2009-12-01",8.8
"736","2009-12-02",9.1
"737","2009-12-03",9
"738","2009-12-04",9.2
"739","2009-12-07",9.2
"740","2009-12-08",9
"741","2009-12-09",9
"742","2009-12-10",9
"743","2009-12-11",9
"744","2009-12-14",8.8
"745","2009-12-15",8.5
"746","2009-12-16",8.3
"747","2009-12-17",9
"748","2009-12-18",9.5
"749","2009-12-21",9.4
"750","2009-12-22",9.2
"751","2009-12-23",9.1
"752","2009-12-24",9
"753","2009-12-28",8.8
"754","2009-12-29",8.6
"755","2009-12-30",8.3
"756","2009-12-31",8.8
"757","2010-01-04",8.5
"758","2010-01-05",8.3
"759","2010-01-06",8.4
"760","2010-01-07",8.5
"761","2010-01-08",8.4
"762","2010-01-11",8.8
"763","2010-01-12",8.6
"764","2010-01-13",8.7
"765","2010-01-14",8.7
"766","2010-01-15",9
"767","2010-01-19",9.2
"768","2010-01-20",9
"769","2010-01-21",9
"770","2010-01-22",9
"771","2010-01-25",9
"772","2010-01-26",9
"773","2010-01-27",9
"774","2010-01-28",9
"775","2010-01-29",8.9
"776","2010-02-01",8.8
"777","2010-02-02",8.7
"778","2010-02-03",8.6
"779","2010-02-04",8.6
"780","2010-02-05",8.5
"781","2010-02-08",8.4
"782","2010-02-09",8.5
"783","2010-02-10",8.4
"784","2010-02-11",8.4
"785","2010-02-12",8.4
"786","2010-02-16",8.5
"787","2010-02-17",8.5
"788","2010-02-18",8.5
"789","2010-02-19",8.6
"790","2010-02-22",8.5
"791","2010-02-23",8.5
"792","2010-02-24",8.5
"793","2010-02-25",8.5
"794","2010-02-26",8.5
"795","2010-03-01",8.5
"796","2010-03-02",8.5
"797","2010-03-03",8.5
"798","2010-03-04",8.6
"799","2010-03-05",8.6
"800","2010-03-08",8.5
"801","2010-03-09",8.5
"802","2010-03-10",8.5
"803","2010-03-11",8.5
"804","2010-03-12",8.5
"805","2010-03-15",8.5
"806","2010-03-16",8.4
"807","2010-03-17",8.5
"808","2010-03-18",8.5
"809","2010-03-19",8.4
"810","2010-03-22",8.4
"811","2010-03-23",8.4
"812","2010-03-24",8.4
"813","2010-03-25",8.5
"814","2010-03-26",8.1
"815","2010-03-29",8.2
"816","2010-03-30",8
"817","2010-03-31",8
"818","2010-04-01",8
"819","2010-04-05",8.2
"820","2010-04-06",8.3
"821","2010-04-07",8.3
"822","2010-04-08",8.3
"823","2010-04-09",8.5
"824","2010-04-12",8.9
"825","2010-04-13",9.1
"826","2010-04-14",9.5
"827","2010-04-15",9.5
"828","2010-04-16",9.5
"829","2010-04-19",9.4
"830","2010-04-20",9.5
"831","2010-04-21",9.5
"832","2010-04-22",9.5
"833","2010-04-23",9.5
"834","2010-04-26",9.5
"835","2010-04-27",9.4
"836","2010-04-28",9.4
"837","2010-04-29",9.5
"838","2010-04-30",9.4
"839","2010-05-03",9.3
"840","2010-05-04",9.4
"841","2010-05-05",8.5
"842","2010-05-06",8.9
"843","2010-05-07",8.9
"844","2010-05-10",8.7
"845","2010-05-11",9
"846","2010-05-12",9.3
"847","2010-05-13",9.1
"848","2010-05-14",9
"849","2010-05-17",8.9
"850","2010-05-18",8.6
"851","2010-05-19",8.6
"852","2010-05-20",8.2
"853","2010-05-21",8.9
"854","2010-05-24",8.9
"855","2010-05-25",8.9
"856","2010-05-26",9
"857","2010-05-27",9
"858","2010-05-28",9.1
"859","2010-06-01",9.1
"860","2010-06-02",9.1
"861","2010-06-03",9.1
"862","2010-06-04",9.1
"863","2010-06-07",8.9
"864","2010-06-08",9
"865","2010-06-09",9
"866","2010-06-10",9
"867","2010-06-11",9
"868","2010-06-14",9.1
"869","2010-06-15",9.1
"870","2010-06-16",9.1
"871","2010-06-17",9.1
"872","2010-06-18",9.1
"873","2010-06-21",9.1
"874","2010-06-22",9
"875","2010-06-23",9
"876","2010-06-24",9.1
"877","2010-06-25",9
"878","2010-06-28",9
"879","2010-06-29",9
"880","2010-06-30",8.9
"881","2010-07-01",8.9
"882","2010-07-02",8.9
"883","2010-07-06",8.9
"884","2010-07-07",8.9
"885","2010-07-08",8.9
"886","2010-07-09",8.9
"887","2010-07-12",8.9
"888","2010-07-13",8.9
"889","2010-07-14",8.9
"890","2010-07-15",8.9
"891","2010-07-16",8.9
"892","2010-07-19",8.6
"893","2010-07-20",8.3
"894","2010-07-21",9
"895","2010-07-22",8.7
"896","2010-07-23",9
"897","2010-07-26",9
"898","2010-07-27",9
"899","2010-07-28",8.3
"900","2010-07-29",8.9
"901","2010-07-30",8.8
"902","2010-08-02",8.9
"903","2010-08-03",8.9
"904","2010-08-04",8.8
"905","2010-08-05",9
"906","2010-08-06",9
"907","2010-08-09",8.7
"908","2010-08-10",8.4
"909","2010-08-11",8.3
"910","2010-08-12",8.5
"911","2010-08-13",8.5
"912","2010-08-16",8.5
"913","2010-08-17",8.5
"914","2010-08-18",8.1
"915","2010-08-19",8.5
"916","2010-08-20",8.4
"917","2010-08-23",8
"918","2010-08-24",8.3
"919","2010-08-25",8.3
"920","2010-08-26",8.3
"921","2010-08-27",8.3
"922","2010-08-30",8.2
"923","2010-08-31",8.2
"924","2010-09-01",7.8
"925","2010-09-02",7.8
"926","2010-09-03",7.9
"927","2010-09-07",8.2
"928","2010-09-08",8.2
"929","2010-09-09",8.2
"930","2010-09-10",8.2
"931","2010-09-13",8.2
"932","2010-09-14",8.7
"933","2010-09-15",8.8
"934","2010-09-16",8.7
"935","2010-09-17",8.7
"936","2010-09-20",8
"937","2010-09-21",8.4
"938","2010-09-22",8.6
"939","2010-09-23",8.7
"940","2010-09-24",8.9
"941","2010-09-27",9
"942","2010-09-28",9
"943","2010-09-29",9
"944","2010-09-30",9
"945","2010-10-01",9
"946","2010-10-04",9
"947","2010-10-05",9
"948","2010-10-06",8.9
"949","2010-10-07",8.9
"950","2010-10-08",9
"951","2010-10-11",9
"952","2010-10-12",9
"953","2010-10-13",9
"954","2010-10-14",9
"955","2010-10-15",9.1
"956","2010-10-18",9.3
"957","2010-10-19",9.3
"958","2010-10-20",9.4
"959","2010-10-21",9.3
"960","2010-10-22",9.2
"961","2010-10-25",9.4
"962","2010-10-26",9.3
"963","2010-10-27",9.3
"964","2010-10-28",9.3
"965","2010-10-29",9.3
"966","2010-11-01",9.3
"967","2010-11-02",9.3
"968","2010-11-03",9.3
"969","2010-11-04",9.3
"970","2010-11-05",9.3
"971","2010-11-08",9.3
"972","2010-11-09",9.3
"973","2010-11-10",9.3
"974","2010-11-11",9.3
"975","2010-11-12",9.1
"976","2010-11-15",9.3
"977","2010-11-16",9.2
"978","2010-11-17",9.2
"979","2010-11-18",9.2
"980","2010-11-19",9.2
"981","2010-11-22",9.3
"982","2010-11-23",10
"983","2010-11-24",10
"984","2010-11-26",9.6
"985","2010-11-29",9.3
"986","2010-11-30",9.3
"987","2010-12-01",9.3
"988","2010-12-02",9.2
"989","2010-12-03",9.2
"990","2010-12-06",9.2
"991","2010-12-07",9.2
"992","2010-12-08",9.2
"993","2010-12-09",9.2
"994","2010-12-10",9.2
"995","2010-12-13",9.1
"996","2010-12-14",9
"997","2010-12-15",8.9
"998","2010-12-16",9
"999","2010-12-17",9.2
"1000","2010-12-20",9.2
"1001","2010-12-21",9.2
"1002","2010-12-22",9.1
"1003","2010-12-23",9
"1004","2010-12-27",9
"1005","2010-12-28",9
"1006","2010-12-29",9
"1007","2010-12-30",9
"1008","2010-12-31",9
"1009","2011-01-03",9
"1010","2011-01-04",9.1
"1011","2011-01-05",9.1
"1012","2011-01-06",9.1
"1013","2011-01-07",9.1
"1014","2011-01-10",9
"1015","2011-01-11",9.1
"1016","2011-01-12",9.1
"1017","2011-01-13",9.1
"1018","2011-01-14",9.1
"1019","2011-01-18",9
"1020","2011-01-19",9.1
"1021","2011-01-20",8.9
"1022","2011-01-21",9
"1023","2011-01-24",9.1
"1024","2011-01-25",9.1
