"","date","FBMS"
"233","2007-12-04",21.6
"234","2007-12-05",21.6
"235","2007-12-06",21.49
"236","2007-12-07",21.49
"237","2007-12-10",21.5
"238","2007-12-11",21.5
"239","2007-12-12",21.5
"240","2007-12-13",19.74
"241","2007-12-14",20
"242","2007-12-17",20
"243","2007-12-18",21.5
"244","2007-12-19",21.5
"245","2007-12-20",21.5
"246","2007-12-21",21.5
"247","2007-12-24",21.5
"248","2007-12-26",21.5
"249","2007-12-27",21.5
"250","2007-12-28",21.5
"251","2007-12-31",21.5
"252","2008-01-02",21.5
"253","2008-01-03",21.5
"254","2008-01-04",22
"255","2008-01-07",22
"256","2008-01-08",20.02
"257","2008-01-09",20.049999
"258","2008-01-10",20.049999
"259","2008-01-11",20.049999
"260","2008-01-14",20.049999
"261","2008-01-15",20.049999
"262","2008-01-16",20.049999
"263","2008-01-17",20.049999
"264","2008-01-18",20.049999
"265","2008-01-22",18.959999
"266","2008-01-23",22.5
"267","2008-01-24",22.5
"268","2008-01-25",22
"269","2008-01-28",22
"270","2008-01-29",22
"271","2008-01-30",22
"272","2008-01-31",22
"273","2008-02-01",22
"274","2008-02-04",22
"275","2008-02-05",22
"276","2008-02-06",21
"277","2008-02-07",21
"278","2008-02-08",21
"279","2008-02-11",19
"280","2008-02-12",19.02
"281","2008-02-13",19.91
"282","2008-02-14",19
"283","2008-02-15",19
"284","2008-02-19",19.5
"285","2008-02-20",20
"286","2008-02-21",20
"287","2008-02-22",20
"288","2008-02-25",21.110001
"289","2008-02-26",20.25
"290","2008-02-27",20.5
"291","2008-02-28",21
"292","2008-02-29",21
"293","2008-03-03",20.610001
"294","2008-03-04",20.610001
"295","2008-03-05",20.610001
"296","2008-03-06",20.549999
"297","2008-03-07",20.549999
"298","2008-03-10",20.5
"299","2008-03-11",20.5
"300","2008-03-12",20.5
"301","2008-03-13",20.5
"302","2008-03-14",20.5
"303","2008-03-17",20.5
"304","2008-03-18",20.5
"305","2008-03-19",20.5
"306","2008-03-20",20.5
"307","2008-03-24",20.799999
"308","2008-03-25",20.799999
"309","2008-03-26",20.799999
"310","2008-03-27",20.799999
"311","2008-03-28",20.799999
"312","2008-03-31",20.799999
"313","2008-04-01",20.799999
"314","2008-04-02",20.959999
"315","2008-04-03",20.959999
"316","2008-04-04",19
"317","2008-04-07",19
"318","2008-04-08",18.93
"319","2008-04-09",18.93
"320","2008-04-10",18.879999
"321","2008-04-11",18.879999
"322","2008-04-14",18.879999
"323","2008-04-15",18.1
"324","2008-04-16",22
"325","2008-04-17",22
"326","2008-04-18",21.959999
"327","2008-04-21",21.959999
"328","2008-04-22",21.959999
"329","2008-04-23",21.959999
"330","2008-04-24",21
"331","2008-04-25",21
"332","2008-04-28",21
"333","2008-04-29",22.5
"334","2008-04-30",21.709999
"335","2008-05-01",21.709999
"336","2008-05-02",21.709999
"337","2008-05-05",21.709999
"338","2008-05-06",21.709999
"339","2008-05-07",23.5
"340","2008-05-08",23.5
"341","2008-05-09",23.5
"342","2008-05-12",23.5
"343","2008-05-13",23.5
"344","2008-05-14",23.5
"345","2008-05-15",23.5
"346","2008-05-16",23.5
"347","2008-05-19",23.5
"348","2008-05-20",19.299999
"349","2008-05-21",19.299999
"350","2008-05-22",19.299999
"351","2008-05-23",19.299999
"352","2008-05-27",19.299999
"353","2008-05-28",19.299999
"354","2008-05-29",19.299999
"355","2008-05-30",19.299999
"356","2008-06-02",19.299999
"357","2008-06-03",19.299999
"358","2008-06-04",19.299999
"359","2008-06-05",19
"360","2008-06-06",19
"361","2008-06-09",19
"362","2008-06-10",17.709999
"363","2008-06-11",17.299999
"364","2008-06-12",16.870001
"365","2008-06-13",17
"366","2008-06-16",16.879999
"367","2008-06-17",18
"368","2008-06-18",18
"369","2008-06-19",17.059999
"370","2008-06-20",17.059999
"371","2008-06-23",17.059999
"372","2008-06-24",17.059999
"373","2008-06-25",17.059999
"374","2008-06-26",18.75
"375","2008-06-27",18.75
"376","2008-06-30",18
"377","2008-07-01",17.75
"378","2008-07-02",17.75
"379","2008-07-03",17.58
"380","2008-07-07",17.5
"381","2008-07-08",17.5
"382","2008-07-09",17.5
"383","2008-07-10",17.5
"384","2008-07-11",17.5
"385","2008-07-14",18
"386","2008-07-15",18
"387","2008-07-16",17.82
"388","2008-07-17",17.5
"389","2008-07-18",17.870001
"390","2008-07-21",18.5
"391","2008-07-22",17.51
"392","2008-07-23",17.5
"393","2008-07-24",17.5
"394","2008-07-25",17.5
"395","2008-07-28",17.5
"396","2008-07-29",16.950001
"397","2008-07-30",16.950001
"398","2008-07-31",14.01
"399","2008-08-01",14.01
"400","2008-08-04",14.01
"401","2008-08-05",17.209999
"402","2008-08-06",17.209999
"403","2008-08-07",17.209999
"404","2008-08-08",17.209999
"405","2008-08-11",17.209999
"406","2008-08-12",14.9
"407","2008-08-13",14.9
"408","2008-08-14",14.9
"409","2008-08-15",14.9
"410","2008-08-18",14.9
"411","2008-08-19",14.9
"412","2008-08-20",14.9
"413","2008-08-21",14.9
"414","2008-08-22",14.9
"415","2008-08-25",14.9
"416","2008-08-26",14.5
"417","2008-08-27",14.5
"418","2008-08-28",14.5
"419","2008-08-29",14.5
"420","2008-09-02",14.5
"421","2008-09-03",14.5
"422","2008-09-04",13.29
"423","2008-09-05",13.29
"424","2008-09-08",13.29
"425","2008-09-09",13.29
"426","2008-09-10",13.29
"427","2008-09-11",14.45
"428","2008-09-12",14.45
"429","2008-09-15",14.45
"430","2008-09-16",14.45
"431","2008-09-17",14.45
"432","2008-09-18",14.45
"433","2008-09-19",14.25
"434","2008-09-22",14
"435","2008-09-23",14
"436","2008-09-24",14
"437","2008-09-25",14
"438","2008-09-26",14
"439","2008-09-29",13.4
"440","2008-09-30",12.04
"441","2008-10-01",12.25
"442","2008-10-02",16
"443","2008-10-03",16
"444","2008-10-06",16
"445","2008-10-07",16
"446","2008-10-08",16
"447","2008-10-09",16
"448","2008-10-10",16
"449","2008-10-13",16
"450","2008-10-14",14
"451","2008-10-15",14
"452","2008-10-16",14.2
"453","2008-10-17",14.2
"454","2008-10-20",14.2
"455","2008-10-21",14.2
"456","2008-10-22",14.2
"457","2008-10-23",14.2
"458","2008-10-24",14.2
"459","2008-10-27",14.2
"460","2008-10-28",13.4
"461","2008-10-29",13.4
"462","2008-10-30",13.4
"463","2008-10-31",13.4
"464","2008-11-03",15.8
"465","2008-11-04",15.8
"466","2008-11-05",15.8
"467","2008-11-06",12.5
"468","2008-11-07",12.5
"469","2008-11-10",15.8
"470","2008-11-11",15.75
"471","2008-11-12",12.51
"472","2008-11-13",12.51
"473","2008-11-14",12.51
"474","2008-11-17",12.51
"475","2008-11-18",12.51
"476","2008-11-19",12.51
"477","2008-11-20",12.51
"478","2008-11-21",12.51
"479","2008-11-24",12.51
"480","2008-11-25",12.51
"481","2008-11-26",12.51
"482","2008-11-28",12.51
"483","2008-12-01",12.5
"484","2008-12-02",12.5
"485","2008-12-03",12.5
"486","2008-12-04",12.5
"487","2008-12-05",12.5
"488","2008-12-08",12.5
"489","2008-12-09",12.5
"490","2008-12-10",12.5
"491","2008-12-11",12
"492","2008-12-12",12
"493","2008-12-15",12
"494","2008-12-16",12.49
"495","2008-12-17",12.49
"496","2008-12-18",12
"497","2008-12-19",12
"498","2008-12-22",9.76
"499","2008-12-23",9.76
"500","2008-12-24",8.49
"501","2008-12-26",8.5
"502","2008-12-29",8.75
"503","2008-12-30",8.5
"504","2008-12-31",9.04
"505","2009-01-02",9.74
"506","2009-01-05",9.74
"507","2009-01-06",7.62
"508","2009-01-07",9.18
"509","2009-01-08",8.55
"510","2009-01-09",8.55
"511","2009-01-12",9
"512","2009-01-13",9.2
"513","2009-01-14",8
"514","2009-01-15",8
"515","2009-01-16",8
"516","2009-01-20",8
"517","2009-01-21",8
"518","2009-01-22",8
"519","2009-01-23",8.86
"520","2009-01-26",8.85
"521","2009-01-27",8.07
"522","2009-01-28",8.24
"523","2009-01-29",9.11
"524","2009-01-30",9.11
"525","2009-02-02",8.01
"526","2009-02-03",8
"527","2009-02-04",7.6
"528","2009-02-05",7.6
"529","2009-02-06",7.6
"530","2009-02-09",7.6
"531","2009-02-10",7.6
"532","2009-02-11",7.6
"533","2009-02-12",7.6
"534","2009-02-13",7.5
"535","2009-02-17",7.5
"536","2009-02-18",8.02
"537","2009-02-19",8.02
"538","2009-02-20",7.5
"539","2009-02-23",7.5
"540","2009-02-24",7.5
"541","2009-02-25",7.5
"542","2009-02-26",7.5
"543","2009-02-27",7.25
"544","2009-03-02",7.25
"545","2009-03-03",7.25
"546","2009-03-04",7.25
"547","2009-03-05",7.25
"548","2009-03-06",6.6
"549","2009-03-09",6.6
"550","2009-03-10",6
"551","2009-03-11",7.25
"552","2009-03-12",7.25
"553","2009-03-13",7.25
"554","2009-03-16",7.25
"555","2009-03-17",7.25
"556","2009-03-18",7.25
"557","2009-03-19",8.26
"558","2009-03-20",12.47
"559","2009-03-23",11.55
"560","2009-03-24",11.55
"561","2009-03-25",11.55
"562","2009-03-26",12.29
"563","2009-03-27",11.55
"564","2009-03-30",12.99
"565","2009-03-31",9.82
"566","2009-04-01",9.82
"567","2009-04-02",9.82
"568","2009-04-03",9.72
"569","2009-04-06",9.72
"570","2009-04-07",9.72
"571","2009-04-08",8.51
"572","2009-04-09",8.51
"573","2009-04-13",8.51
"574","2009-04-14",8.51
"575","2009-04-15",8.51
"576","2009-04-16",8.51
"577","2009-04-17",8.51
"578","2009-04-20",8.51
"579","2009-04-21",8.51
"580","2009-04-22",8.51
"581","2009-04-23",8.51
"582","2009-04-24",9.06
"583","2009-04-27",9.06
"584","2009-04-28",9.5
"585","2009-04-29",9.5
"586","2009-04-30",9.5
"587","2009-05-01",9.5
"588","2009-05-04",8.55
"589","2009-05-05",12.38
"590","2009-05-06",11.27
"591","2009-05-07",9.21
"592","2009-05-08",8.8
"593","2009-05-11",11.91
"594","2009-05-12",10.52
"595","2009-05-13",11
"596","2009-05-14",10.81
"597","2009-05-15",10.89
"598","2009-05-18",10.89
"599","2009-05-19",10.87
"600","2009-05-20",9.7
"601","2009-05-21",9.7
"602","2009-05-22",9.7
"603","2009-05-26",9.7
"604","2009-05-27",9.97
"605","2009-05-28",9.97
"606","2009-05-29",9.97
"607","2009-06-01",9.97
"608","2009-06-02",9.51
"609","2009-06-03",9.51
"610","2009-06-04",9.51
"611","2009-06-05",9.06
"612","2009-06-08",9.06
"613","2009-06-09",9.06
"614","2009-06-10",9.06
"615","2009-06-11",9.06
"616","2009-06-12",9.06
"617","2009-06-15",9.06
"618","2009-06-16",9.06
"619","2009-06-17",9.06
"620","2009-06-18",9.06
"621","2009-06-19",9.06
"622","2009-06-22",9.06
"623","2009-06-23",9.06
"624","2009-06-24",9.06
"625","2009-06-25",7.96
"626","2009-06-26",7.53
"627","2009-06-29",7.53
"628","2009-06-30",7.5
"629","2009-07-01",7.5
"630","2009-07-02",7.5
"631","2009-07-06",7.5
"632","2009-07-07",7.5
"633","2009-07-08",7.5
"634","2009-07-09",7.66
"635","2009-07-10",7.66
"636","2009-07-13",7.66
"637","2009-07-14",7.5
"638","2009-07-15",7.5
"639","2009-07-16",7.5
"640","2009-07-17",7.6
"641","2009-07-20",7.6
"642","2009-07-21",7.6
"643","2009-07-22",8.72
"644","2009-07-23",8.72
"645","2009-07-24",8.72
"646","2009-07-27",8.72
"647","2009-07-28",8.72
"648","2009-07-29",7.06
"649","2009-07-30",8.74
"650","2009-07-31",7.23
"651","2009-08-03",7.23
"652","2009-08-04",7.25
"653","2009-08-05",7.39
"654","2009-08-06",7.39
"655","2009-08-07",7.39
"656","2009-08-10",7.4
"657","2009-08-11",7.4
"658","2009-08-12",7.4
"659","2009-08-13",7.75
"660","2009-08-14",7.75
"661","2009-08-17",7.75
"662","2009-08-18",7.41
"663","2009-08-19",7.26
"664","2009-08-20",6.6
"665","2009-08-21",6.6
"666","2009-08-24",7.5
"667","2009-08-25",7.37
"668","2009-08-26",7.07
"669","2009-08-27",7.07
"670","2009-08-28",7.07
"671","2009-08-31",7.32
"672","2009-09-01",7.34
"673","2009-09-02",7.34
"674","2009-09-03",6.55
"675","2009-09-04",6.75
"676","2009-09-08",6.75
"677","2009-09-09",6.55
"678","2009-09-10",6.99
"679","2009-09-11",6.99
"680","2009-09-14",6.9
"681","2009-09-15",6.9
"682","2009-09-16",6.53
"683","2009-09-17",6.53
"684","2009-09-18",6.5
"685","2009-09-21",6.5
"686","2009-09-22",6.82
"687","2009-09-23",6.5
"688","2009-09-24",6.5
"689","2009-09-25",6.5
"690","2009-09-28",6.51
"691","2009-09-29",6
"692","2009-09-30",5.62
"693","2009-10-01",6
"694","2009-10-02",6
"695","2009-10-05",5.5
"696","2009-10-06",6
"697","2009-10-07",6
"698","2009-10-08",6
"699","2009-10-09",5.73
"700","2009-10-12",5.75
"701","2009-10-13",5.75
"702","2009-10-14",5.75
"703","2009-10-15",6.79
"704","2009-10-16",6.79
"705","2009-10-19",6.79
"706","2009-10-20",6.65
"707","2009-10-21",6.8
"708","2009-10-22",6.73
"709","2009-10-23",6.73
"710","2009-10-26",7.5
"711","2009-10-27",7.46
"712","2009-10-28",7.3
"713","2009-10-29",7.5
"714","2009-10-30",7.3
"715","2009-11-02",7.3
"716","2009-11-03",7.75
"717","2009-11-04",7.75
"718","2009-11-05",7.75
"719","2009-11-06",7.75
"720","2009-11-09",8
"721","2009-11-10",7.54
"722","2009-11-11",6.85
"723","2009-11-12",7.3
"724","2009-11-13",7.3
"725","2009-11-16",7.3
"726","2009-11-17",7.3
"727","2009-11-18",7.3
"728","2009-11-19",7.3
"729","2009-11-20",7.3
"730","2009-11-23",7.3
"731","2009-11-24",7.02
"732","2009-11-25",7.02
"733","2009-11-27",7.02
"734","2009-11-30",7.02
"735","2009-12-01",7.02
"736","2009-12-02",7.02
"737","2009-12-03",7.02
"738","2009-12-04",7.02
"739","2009-12-07",7.74
"740","2009-12-08",7.74
"741","2009-12-09",7.74
"742","2009-12-10",7.74
"743","2009-12-11",7
"744","2009-12-14",7.97
"745","2009-12-15",7.97
"746","2009-12-16",7.97
"747","2009-12-17",7.95
"748","2009-12-18",7.5
"749","2009-12-21",7.5
"750","2009-12-22",7.06
"751","2009-12-23",7.06
"752","2009-12-24",7.06
"753","2009-12-28",7.02
"754","2009-12-29",7.02
"755","2009-12-30",7.03
"756","2009-12-31",7.02
"757","2010-01-04",7.02
"758","2010-01-05",7.02
"759","2010-01-06",7.04
"760","2010-01-07",7.1
"761","2010-01-08",7.1
"762","2010-01-11",7.1
"763","2010-01-12",7.1
"764","2010-01-13",7.5
"765","2010-01-14",7.5
"766","2010-01-15",8
"767","2010-01-19",8
"768","2010-01-20",8
"769","2010-01-21",8
"770","2010-01-22",8.52
"771","2010-01-25",10.29
"772","2010-01-26",9.75
"773","2010-01-27",9.75
"774","2010-01-28",9.75
"775","2010-01-29",9.3
"776","2010-02-01",9.75
"777","2010-02-02",9.75
"778","2010-02-03",9.74
"779","2010-02-04",9.74
"780","2010-02-05",9.74
"781","2010-02-08",9.75
"782","2010-02-09",9.74
"783","2010-02-10",9.74
"784","2010-02-11",9.74
"785","2010-02-12",10.4
"786","2010-02-16",9.5
"787","2010-02-17",9.5
"788","2010-02-18",8.53
"789","2010-02-19",8.53
"790","2010-02-22",8.53
"791","2010-02-23",8.53
"792","2010-02-24",8.16
"793","2010-02-25",8.5
"794","2010-02-26",9
"795","2010-03-01",9.01
"796","2010-03-02",9.01
"797","2010-03-03",9.01
"798","2010-03-04",9.38
"799","2010-03-05",9.38
"800","2010-03-08",9.38
"801","2010-03-09",8.45
"802","2010-03-10",8.45
"803","2010-03-11",9
"804","2010-03-12",9
"805","2010-03-15",9.45
"806","2010-03-16",9
"807","2010-03-17",9
"808","2010-03-18",8.75
"809","2010-03-19",8.75
"810","2010-03-22",8.8
"811","2010-03-23",9.11
"812","2010-03-24",9.11
"813","2010-03-25",8.15
"814","2010-03-26",9.45
"815","2010-03-29",9.45
"816","2010-03-30",9.45
"817","2010-03-31",9.45
"818","2010-04-01",9.45
"819","2010-04-05",9.45
"820","2010-04-06",9.45
"821","2010-04-07",8.57
"822","2010-04-08",8.14
"823","2010-04-09",8.5
"824","2010-04-12",8.5
"825","2010-04-13",8.18
"826","2010-04-14",8.18
"827","2010-04-15",8.25
"828","2010-04-16",8.25
"829","2010-04-19",8.11
"830","2010-04-20",8.24
"831","2010-04-21",8.24
"832","2010-04-22",8.08
"833","2010-04-23",8.26
"834","2010-04-26",8.88
"835","2010-04-27",9.97
"836","2010-04-28",8.85
"837","2010-04-29",8.96
"838","2010-04-30",9.26
"839","2010-05-03",9.26
"840","2010-05-04",9.07
"841","2010-05-05",9.07
"842","2010-05-06",9.97
"843","2010-05-07",9.8
"844","2010-05-10",9.8
"845","2010-05-11",9.8
"846","2010-05-12",9.8
"847","2010-05-13",10
"848","2010-05-14",10
"849","2010-05-17",10
"850","2010-05-18",10
"851","2010-05-19",9.03
"852","2010-05-20",9.03
"853","2010-05-21",8.97
"854","2010-05-24",8.97
"855","2010-05-25",8.97
"856","2010-05-26",8.53
"857","2010-05-27",8.41
"858","2010-05-28",8.41
"859","2010-06-01",8.7
"860","2010-06-02",8.7
"861","2010-06-03",8.7
"862","2010-06-04",8.7
"863","2010-06-07",7.55
"864","2010-06-08",7.55
"865","2010-06-09",7.55
"866","2010-06-10",7.55
"867","2010-06-11",7.55
"868","2010-06-14",8
"869","2010-06-15",8
"870","2010-06-16",8
"871","2010-06-17",8
"872","2010-06-18",8
"873","2010-06-21",8.69
"874","2010-06-22",8.69
"875","2010-06-23",8.69
"876","2010-06-24",8.69
"877","2010-06-25",7.35
"878","2010-06-28",7.35
"879","2010-06-29",7.35
"880","2010-06-30",7.35
"881","2010-07-01",7.35
"882","2010-07-02",7.35
"883","2010-07-06",7.35
"884","2010-07-07",7.35
"885","2010-07-08",7.35
"886","2010-07-09",7.5
"887","2010-07-12",7.5
"888","2010-07-13",7.5
"889","2010-07-14",7.5
"890","2010-07-15",7.5
"891","2010-07-16",7.53
"892","2010-07-19",8
"893","2010-07-20",8
"894","2010-07-21",8
"895","2010-07-22",8
"896","2010-07-23",8.1
"897","2010-07-26",7.35
"898","2010-07-27",7.35
"899","2010-07-28",7.35
"900","2010-07-29",7.35
"901","2010-07-30",7.35
"902","2010-08-02",8
"903","2010-08-03",8
"904","2010-08-04",8
"905","2010-08-05",8
"906","2010-08-06",8
"907","2010-08-09",8
"908","2010-08-10",8
"909","2010-08-11",7.89
"910","2010-08-12",8
"911","2010-08-13",8.25
"912","2010-08-16",8.25
"913","2010-08-17",8.78
"914","2010-08-18",8.78
"915","2010-08-19",8.15
"916","2010-08-20",8.26
"917","2010-08-23",8.26
"918","2010-08-24",8.26
"919","2010-08-25",8.14
"920","2010-08-26",8.01
"921","2010-08-27",8.01
"922","2010-08-30",8.01
"923","2010-08-31",8.01
"924","2010-09-01",8.01
"925","2010-09-02",8.01
"926","2010-09-03",8
"927","2010-09-07",8
"928","2010-09-08",8
"929","2010-09-09",8
"930","2010-09-10",8
"931","2010-09-13",8
"932","2010-09-14",8
"933","2010-09-15",8
"934","2010-09-16",8
"935","2010-09-17",9.5
"936","2010-09-20",9.12
"937","2010-09-21",9.12
"938","2010-09-22",8.07
"939","2010-09-23",8.07
"940","2010-09-24",9.19
"941","2010-09-27",9.19
"942","2010-09-28",9.2
"943","2010-09-29",9.2
"944","2010-09-30",9.98
"945","2010-10-01",9.98
"946","2010-10-04",9.98
"947","2010-10-05",8.64
"948","2010-10-06",8.64
"949","2010-10-07",8.72
"950","2010-10-08",8.72
"951","2010-10-11",8.77
"952","2010-10-12",9.87
"953","2010-10-13",9.89
"954","2010-10-14",9.89
"955","2010-10-15",9.89
"956","2010-10-18",9.89
"957","2010-10-19",9.9
"958","2010-10-20",8.76
"959","2010-10-21",8.04
"960","2010-10-22",8.04
"961","2010-10-25",8.04
"962","2010-10-26",8.25
"963","2010-10-27",8.09
"964","2010-10-28",8.09
"965","2010-10-29",8.45
"966","2010-11-01",8.65
"967","2010-11-02",8.69
"968","2010-11-03",8.69
"969","2010-11-04",9.54
"970","2010-11-05",9.54
"971","2010-11-08",9.54
"972","2010-11-09",9.54
"973","2010-11-10",9.54
"974","2010-11-11",9.54
"975","2010-11-12",9.54
"976","2010-11-15",9.99
"977","2010-11-16",9.7
"978","2010-11-17",9.7
"979","2010-11-18",9.7
"980","2010-11-19",9
"981","2010-11-22",9
"982","2010-11-23",9
"983","2010-11-24",9
"984","2010-11-26",9
"985","2010-11-29",9
"986","2010-11-30",9
"987","2010-12-01",9
"988","2010-12-02",8.85
"989","2010-12-03",8.85
"990","2010-12-06",8.85
"991","2010-12-07",8.85
"992","2010-12-08",9.99
"993","2010-12-09",9.9
"994","2010-12-10",10.25
"995","2010-12-13",10.25
"996","2010-12-14",10.25
"997","2010-12-15",10.25
"998","2010-12-16",9.4
"999","2010-12-17",9.4
"1000","2010-12-20",9.4
"1001","2010-12-21",9
"1002","2010-12-22",9
"1003","2010-12-23",9
"1004","2010-12-27",8.75
"1005","2010-12-28",8.65
"1006","2010-12-29",8.21
"1007","2010-12-30",8.21
"1008","2010-12-31",8.5
"1009","2011-01-03",8.2
"1010","2011-01-04",8.11
"1011","2011-01-05",9.78
"1012","2011-01-06",8.88
"1013","2011-01-07",8.88
"1014","2011-01-10",8.63
