"","date","USDP"
"189","2015-07-10",11.82
"190","2015-07-13",11.63
"191","2015-07-14",11.74
"192","2015-07-15",11.8
"193","2015-07-16",11.52
"194","2015-07-17",11.01
"195","2015-07-20",10.85
"196","2015-07-21",10.15
"197","2015-07-22",10.65
"198","2015-07-23",10.91
"199","2015-07-24",10.55
"200","2015-07-27",10.5
"201","2015-07-28",10.78
"202","2015-07-29",11.13
"203","2015-07-30",11.06
"204","2015-07-31",10.63
"205","2015-08-03",10.34
"206","2015-08-04",10.11
"207","2015-08-05",9.55
"208","2015-08-06",9.27
"209","2015-08-07",9.47
"210","2015-08-10",9.5
"211","2015-08-11",9.95
"212","2015-08-12",10.61
"213","2015-08-13",10.95
"214","2015-08-14",11.672
"215","2015-08-17",11.45
"216","2015-08-18",11.17
"217","2015-08-19",10.84
"218","2015-08-20",10.87
"219","2015-08-21",11.11
"220","2015-08-24",11.03
"221","2015-08-25",11
"222","2015-08-26",10.93
"223","2015-08-27",10.78
"224","2015-08-28",11.22
"225","2015-08-31",11.21
"226","2015-09-01",11.1
"227","2015-09-02",10.76
"228","2015-09-03",10.72
"229","2015-09-04",10.81
"230","2015-09-08",10.52
"231","2015-09-09",9.85
"232","2015-09-10",9.71
"233","2015-09-11",9.42
"234","2015-09-14",9.28
"235","2015-09-15",9.22
"236","2015-09-16",9.58
"237","2015-09-17",9.7
"238","2015-09-18",9.81
"239","2015-09-21",9.45
"240","2015-09-22",9.63
"241","2015-09-23",9.52
"242","2015-09-24",9.01
"243","2015-09-25",9.23
"244","2015-09-28",9.24
"245","2015-09-29",8.03
"246","2015-09-30",8.01
"247","2015-10-01",8.6
"248","2015-10-02",8.83
"249","2015-10-05",8.36
"250","2015-10-06",8.93
"251","2015-10-07",9.15
"252","2015-10-08",9.19
"253","2015-10-09",9.06
"254","2015-10-12",9.11
"255","2015-10-13",9.64
"256","2015-10-14",9.26
"257","2015-10-15",8.98
"258","2015-10-16",8.77
"259","2015-10-19",9.12
"260","2015-10-20",8.99
"261","2015-10-21",8.65
"262","2015-10-22",9.07
"263","2015-10-23",8.8
"264","2015-10-26",8.68
"265","2015-10-27",8.69
"266","2015-10-28",8.72
"267","2015-10-29",8.79
"268","2015-10-30",8.83
"269","2015-11-02",9.56
"270","2015-11-03",10.29
"271","2015-11-04",10.15
"272","2015-11-05",9.43
"273","2015-11-06",9.4
"274","2015-11-09",9.68
"275","2015-11-10",9.69
"276","2015-11-11",9.69
"277","2015-11-12",9.32
"278","2015-11-13",9.15
"279","2015-11-16",9.83
"280","2015-11-17",10.15
"281","2015-11-18",10.2
"282","2015-11-19",10.11
"283","2015-11-20",10.02
"284","2015-11-23",10.04
"285","2015-11-24",10.02
"286","2015-11-25",10.11
"287","2015-11-27",10.06
"288","2015-11-30",10.06
"289","2015-12-01",9.94
"290","2015-12-02",9.41
"291","2015-12-03",9.27
"292","2015-12-04",9.15
"293","2015-12-07",7.5
"294","2015-12-08",8.05
"295","2015-12-09",8
"296","2015-12-10",8
"297","2015-12-11",7.56
"298","2015-12-14",6.89
"299","2015-12-15",7.08
"300","2015-12-16",7
"301","2015-12-17",6.38
"302","2015-12-18",6.04
"303","2015-12-21",6.15
"304","2015-12-22",6.59
"305","2015-12-23",7.42
"306","2015-12-24",7.34
"307","2015-12-28",7.02
"308","2015-12-29",6.49
"309","2015-12-30",6.77
"310","2015-12-31",7.24
"311","2016-01-04",7.76
"312","2016-01-05",7.58
"313","2016-01-06",7.18
"314","2016-01-07",6.54
"315","2016-01-08",6.84
"316","2016-01-11",6.34
"317","2016-01-12",5.88
"318","2016-01-13",5.605
"319","2016-01-14",5.81
"320","2016-01-15",5.65
"321","2016-01-19",5.18
"322","2016-01-20",5.14
"323","2016-01-21",5.53
"324","2016-01-22",6.2
"325","2016-01-25",6.18
"326","2016-01-26",6.54
"327","2016-01-27",6.55
"328","2016-01-28",7.1
"329","2016-01-29",7.7
"330","2016-02-01",7.44
"331","2016-02-02",7.05
"332","2016-02-03",7.15
"333","2016-02-04",7.33
"334","2016-02-05",7.55
"335","2016-02-08",7.33
"336","2016-02-09",6.82
"337","2016-02-10",6.29
"338","2016-02-11",6.03
"339","2016-02-12",6.36
"340","2016-02-16",6.27
"341","2016-02-17",6.37
"342","2016-02-18",6.31
"343","2016-02-19",6.03
"344","2016-02-22",6.17
"345","2016-02-23",5.86
"346","2016-02-24",6.04
"347","2016-02-25",6.39
"348","2016-02-26",6.66
"349","2016-02-29",7
"350","2016-03-01",6.86
"351","2016-03-02",6.91
"352","2016-03-03",7.07
"353","2016-03-04",7.23
"354","2016-03-07",7.24
"355","2016-03-08",7.25
"356","2016-03-09",7.29
"357","2016-03-10",7.4
"358","2016-03-11",7.57
"359","2016-03-14",7.4
"360","2016-03-15",7.5
"361","2016-03-16",8.06
"362","2016-03-17",8.35
"363","2016-03-18",8.51
"364","2016-03-21",8.35
"365","2016-03-22",8.46
"366","2016-03-23",8.67
"367","2016-03-24",8.32
"368","2016-03-28",8.42
"369","2016-03-29",8.3
"370","2016-03-30",8.18
"371","2016-03-31",8.3
"372","2016-04-01",8.18
"373","2016-04-04",8.08
"374","2016-04-05",7.92
"375","2016-04-06",8.12
"376","2016-04-07",8.1
"377","2016-04-08",8.28
"378","2016-04-11",8.25
"379","2016-04-12",8.76
"380","2016-04-13",9.36
"381","2016-04-14",9.245
"382","2016-04-15",8.8
"383","2016-04-18",9.01
"384","2016-04-19",9.32
"385","2016-04-20",9.7
"386","2016-04-21",9.51
"387","2016-04-22",9.48
"388","2016-04-25",9.43
"389","2016-04-26",9.45
"390","2016-04-27",9.56
"391","2016-04-28",9.45
"392","2016-04-29",10.26
"393","2016-05-02",9.82
"394","2016-05-03",9.55
"395","2016-05-04",9.87
"396","2016-05-05",10.47
"397","2016-05-06",10.93
"398","2016-05-09",10.06
"399","2016-05-10",10.18
"400","2016-05-11",10.37
"401","2016-05-12",10.63
"402","2016-05-13",10.9
"403","2016-05-16",11.96
"404","2016-05-17",11.1
"405","2016-05-18",10.52
"406","2016-05-19",10.86
"407","2016-05-20",11.01
"408","2016-05-23",10.75
"409","2016-05-24",11.03
"410","2016-05-25",11.09
"411","2016-05-26",10.74
"412","2016-05-27",10.3
"413","2016-05-31",10.42
"414","2016-06-01",9.45
"415","2016-06-02",9.78
"416","2016-06-03",9.8
"417","2016-06-06",9.65
"418","2016-06-07",9.64
"419","2016-06-08",10.15
"420","2016-06-09",9.97
"421","2016-06-10",10.04
"422","2016-06-13",9.9
"423","2016-06-14",9.61
"424","2016-06-15",9.92
"425","2016-06-16",9.78
"426","2016-06-17",9.83
"427","2016-06-20",9.73
"428","2016-06-21",9.8
"429","2016-06-22",10
"430","2016-06-23",10.08
"431","2016-06-24",9.88
"432","2016-06-27",8.92
"433","2016-06-28",9
"434","2016-06-29",9.38
"435","2016-06-30",9.64
"436","2016-07-01",9.8
"437","2016-07-05",9.64
"438","2016-07-06",9.87
"439","2016-07-07",10.12
"440","2016-07-08",10.38
"441","2016-07-11",10.23
"442","2016-07-12",9.95
"443","2016-07-13",9.97
"444","2016-07-14",9.88
"445","2016-07-15",10.08
"446","2016-07-18",10.04
"447","2016-07-19",10.32
"448","2016-07-20",10.3
"449","2016-07-21",10.44
"450","2016-07-22",10.42
"451","2016-07-25",10.37
"452","2016-07-26",10.12
"453","2016-07-27",10
"454","2016-07-28",10.01
"455","2016-07-29",10.49
"456","2016-08-01",10.21
"457","2016-08-02",10.39
"458","2016-08-03",11.89
"459","2016-08-04",11.81
"460","2016-08-05",11.99
"461","2016-08-08",11.52
"462","2016-08-09",11.54
"463","2016-08-10",11.93
"464","2016-08-11",12.44
"465","2016-08-12",12.48
"466","2016-08-15",12.22
"467","2016-08-16",12.21
"468","2016-08-17",11.92
"469","2016-08-18",12.68
"470","2016-08-19",12.17
"471","2016-08-22",11.6
"472","2016-08-23",11.92
"473","2016-08-24",11.94
"474","2016-08-25",11.7
"475","2016-08-26",12.13
"476","2016-08-29",12.12
"477","2016-08-30",12.61
"478","2016-08-31",12.37
"479","2016-09-01",12.53
"480","2016-09-02",12.64
"481","2016-09-06",12.74
"482","2016-09-07",12.63
"483","2016-09-08",12.4
"484","2016-09-09",11.97
"485","2016-09-12",11.7
"486","2016-09-13",11.62
"487","2016-09-14",11.76
"488","2016-09-15",11.7
"489","2016-09-16",11.74
"490","2016-09-19",11.9
"491","2016-09-20",11.82
"492","2016-09-21",11.9
"493","2016-09-22",11.66
"494","2016-09-23",11.71
"495","2016-09-26",11.65
"496","2016-09-27",11.65
"497","2016-09-28",11.8
"498","2016-09-29",11.88
"499","2016-09-30",12.38
"500","2016-10-03",12.55
"501","2016-10-04",13.21
"502","2016-10-05",12.92
"503","2016-10-06",12.74
"504","2016-10-07",13.22
"505","2016-10-10",13.52
"506","2016-10-11",13.6
"507","2016-10-12",13.69
"508","2016-10-13",13.615
"509","2016-10-14",14
"510","2016-10-17",14.6
"511","2016-10-18",14.15
"512","2016-10-19",13.78
"513","2016-10-20",14.25
"514","2016-10-21",14.21
"515","2016-10-24",13.45
"516","2016-10-25",13.61
"517","2016-10-26",13.74
"518","2016-10-27",13.25
"519","2016-10-28",13.27
"520","2016-10-31",13.1
"521","2016-11-01",12.65
"522","2016-11-02",12.2
"523","2016-11-03",11.85
"524","2016-11-04",11.775
"525","2016-11-07",12.45
"526","2016-11-08",12.25
"527","2016-11-09",12.75
"528","2016-11-10",12.9
"529","2016-11-11",13.05
"530","2016-11-14",13.75
"531","2016-11-15",13.7
"532","2016-11-16",13.65
"533","2016-11-17",13.4
"534","2016-11-18",13.4
"535","2016-11-21",13.9
"536","2016-11-22",14.1
"537","2016-11-23",14.4
"538","2016-11-25",14.5
"539","2016-11-28",13.88
"540","2016-11-29",14.2
"541","2016-11-30",14.2
"542","2016-12-01",14.1
"543","2016-12-02",14.15
"544","2016-12-05",13.85
"545","2016-12-06",13.65
"546","2016-12-07",13.7
"547","2016-12-08",13.95
"548","2016-12-09",14.5
"549","2016-12-12",14.9
"550","2016-12-13",14.925
"551","2016-12-14",15.3
"552","2016-12-15",14.95
"553","2016-12-16",14.4
"554","2016-12-19",15.45
"555","2016-12-20",15.8
"556","2016-12-21",16
"557","2016-12-22",16.15
"558","2016-12-23",15.75
"559","2016-12-27",16.049999
"560","2016-12-28",16
"561","2016-12-29",15.65
"562","2016-12-30",15.8
"563","2017-01-03",16.9
"564","2017-01-04",16.200001
"565","2017-01-05",16
"566","2017-01-06",15.65
"567","2017-01-09",16.299999
"568","2017-01-10",15.65
"569","2017-01-11",15.95
"570","2017-01-12",15.6
"571","2017-01-13",15.25
"572","2017-01-17",15.25
"573","2017-01-18",15.3
"574","2017-01-19",15.1
"575","2017-01-20",15.55
"576","2017-01-23",15.85
"577","2017-01-24",15.7
"578","2017-01-25",15.95
"579","2017-01-26",16
"580","2017-01-27",15.8
"581","2017-01-30",15.65
"582","2017-01-31",15.4
"583","2017-02-01",16
"584","2017-02-02",15.85
"585","2017-02-03",15.2
"586","2017-02-06",14.65
"587","2017-02-07",14.1
"588","2017-02-08",14.6
"589","2017-02-09",14.75
"590","2017-02-10",14.8
"591","2017-02-13",14.45
"592","2017-02-14",14.5
"593","2017-02-15",14.6
"594","2017-02-16",14.5
"595","2017-02-17",14.35
"596","2017-02-21",13.95
"597","2017-02-22",13.65
"598","2017-02-23",13
"599","2017-02-24",12.8
"600","2017-02-27",12.9
"601","2017-02-28",12.95
"602","2017-03-01",13.15
"603","2017-03-02",13.9
"604","2017-03-03",13.4
"605","2017-03-06",13.65
"606","2017-03-07",13.5
"607","2017-03-08",13.2
"608","2017-03-09",12.75
"609","2017-03-10",13.35
"610","2017-03-13",12.6
"611","2017-03-14",13
"612","2017-03-15",13.3
"613","2017-03-16",13.024
"614","2017-03-17",12.85
"615","2017-03-20",12.35
"616","2017-03-21",11.9
"617","2017-03-22",11.7
"618","2017-03-23",11.75
"619","2017-03-24",11.8
"620","2017-03-27",11.6
"621","2017-03-28",11.95
"622","2017-03-29",12.05
"623","2017-03-30",12.15
"624","2017-03-31",12.3
"625","2017-04-03",12.45
"626","2017-04-04",12.1
"627","2017-04-05",12.2
"628","2017-04-06",12.5
"629","2017-04-07",12.6
"630","2017-04-10",13.85
"631","2017-04-11",14
"632","2017-04-12",14.5
"633","2017-04-13",14.5
"634","2017-04-17",14.45
"635","2017-04-18",14.55
"636","2017-04-19",14.15
"637","2017-04-20",14.1
"638","2017-04-21",14.05
"639","2017-04-24",13.9
"640","2017-04-25",14.3
"641","2017-04-26",14.15
"642","2017-04-27",13.8
"643","2017-04-28",13.9
"644","2017-05-01",14.05
"645","2017-05-02",13.85
"646","2017-05-03",13.8
"647","2017-05-04",12.9
"648","2017-05-05",13.3
"649","2017-05-08",13.21
"650","2017-05-09",13.75
"651","2017-05-10",13.55
"652","2017-05-11",13.55
"653","2017-05-12",14
"654","2017-05-15",14.05
"655","2017-05-16",14.029
"656","2017-05-17",13.9
"657","2017-05-18",13.65
"658","2017-05-19",13.85
"659","2017-05-22",14
"660","2017-05-23",14.1
"661","2017-05-24",14.1
"662","2017-05-25",14.1
"663","2017-05-26",13.954
"664","2017-05-30",13.8
"665","2017-05-31",13.5
"666","2017-06-01",13.6
"667","2017-06-02",13.55
"668","2017-06-05",12.75
"669","2017-06-06",13
"670","2017-06-07",12.9
"671","2017-06-08",11
"672","2017-06-09",11.5
"673","2017-06-12",11.15
"674","2017-06-13",11.35
"675","2017-06-14",11.25
"676","2017-06-15",11.2
"677","2017-06-16",11.4
"678","2017-06-19",11.5
"679","2017-06-20",11.15
"680","2017-06-21",10.9
"681","2017-06-22",11.25
"682","2017-06-23",11.5
"683","2017-06-26",11.3
"684","2017-06-27",11.25
"685","2017-06-28",10.85
"686","2017-06-29",10.9
"687","2017-06-30",11.2
"688","2017-07-03",11.2
"689","2017-07-05",11.2
"690","2017-07-06",11.45
"691","2017-07-07",11.25
"692","2017-07-10",11.45
"693","2017-07-11",11.2
"694","2017-07-12",11.25
"695","2017-07-13",11.5
"696","2017-07-14",11.725
"697","2017-07-17",11.8
"698","2017-07-18",11.9
"699","2017-07-19",11.85
"700","2017-07-20",11.9
"701","2017-07-21",11.8
"702","2017-07-24",11.8
"703","2017-07-25",11.85
"704","2017-07-26",11.9
"705","2017-07-27",11.6
"706","2017-07-28",11.8
"707","2017-07-31",11.85
"708","2017-08-01",11.85
"709","2017-08-02",11.9
"710","2017-08-03",11.5
"711","2017-08-04",11.6
"712","2017-08-07",11.5
"713","2017-08-08",10.95
"714","2017-08-09",10.75
"715","2017-08-10",10.5
"716","2017-08-11",10.7
"717","2017-08-14",10.7
"718","2017-08-15",10.5
"719","2017-08-16",10.45
"720","2017-08-17",10.5
"721","2017-08-18",10.55
"722","2017-08-21",10.2
"723","2017-08-22",10.3
"724","2017-08-23",10.25
"725","2017-08-24",10.5
"726","2017-08-25",11.05
"727","2017-08-28",11.25
"728","2017-08-29",11.19
"729","2017-08-30",11.4
"730","2017-08-31",11.375
"731","2017-09-01",11.2
"732","2017-09-05",10.3
"733","2017-09-06",10.7
"734","2017-09-07",9.9
"735","2017-09-08",9.25
"736","2017-09-11",9.8
"737","2017-09-12",10.45
"738","2017-09-13",10.6
"739","2017-09-14",10.25
"740","2017-09-15",10.5
"741","2017-09-18",10.85
"742","2017-09-19",10.75
"743","2017-09-20",10.85
"744","2017-09-21",10.85
"745","2017-09-22",10.85
"746","2017-09-25",11.05
"747","2017-09-26",11.15
"748","2017-09-27",11
"749","2017-09-28",10.95
"750","2017-09-29",11
"751","2017-10-02",10.65
"752","2017-10-03",10.7
"753","2017-10-04",10.6
"754","2017-10-05",10.75
"755","2017-10-06",10.5
"756","2017-10-09",10.65
"757","2017-10-10",10.8
"758","2017-10-11",10.85
"759","2017-10-12",11.05
"760","2017-10-13",11.4
"761","2017-10-16",11.4
"762","2017-10-17",11.05
"763","2017-10-18",11
"764","2017-10-19",10.95
"765","2017-10-20",11.1
"766","2017-10-23",11.1
"767","2017-10-24",11
"768","2017-10-25",10.95
"769","2017-10-26",10.75
"770","2017-10-27",11.05
"771","2017-10-30",10.9
"772","2017-10-31",11.145
"773","2017-11-01",11.225
"774","2017-11-02",11.15
"775","2017-11-03",10.8
"776","2017-11-06",10.6
"777","2017-11-07",10.35
"778","2017-11-08",10.65
"779","2017-11-09",10.65
"780","2017-11-10",10.525
"781","2017-11-13",10.425
"782","2017-11-14",10.25
"783","2017-11-15",10.45
"784","2017-11-16",10.2
"785","2017-11-17",10.3
"786","2017-11-20",10.2
"787","2017-11-21",10.1
"788","2017-11-22",10.05
"789","2017-11-24",10.15
"790","2017-11-27",10.1
"791","2017-11-28",10.05
"792","2017-11-29",10.15
"793","2017-11-30",10.15
"794","2017-12-01",10
"795","2017-12-04",10.05
"796","2017-12-05",10.05
"797","2017-12-06",9.875
"798","2017-12-07",9.85
"799","2017-12-08",10.45
"800","2017-12-11",10.2
"801","2017-12-12",10.5
"802","2017-12-13",10.65
"803","2017-12-14",10.3
"804","2017-12-15",10.5
"805","2017-12-18",10.55
"806","2017-12-19",10.6
"807","2017-12-20",10.6
"808","2017-12-21",10.65
"809","2017-12-22",10.725
"810","2017-12-26",11
"811","2017-12-27",11.15
"812","2017-12-28",11.1
"813","2017-12-29",11.25
"814","2018-01-02",11.3
"815","2018-01-03",11.55
"816","2018-01-04",11.75
"817","2018-01-05",11.55
"818","2018-01-08",11.7
"819","2018-01-09",11.55
"820","2018-01-10",11.5
"821","2018-01-11",11.55
"822","2018-01-12",11.65
"823","2018-01-16",11.85
"824","2018-01-17",11.75
"825","2018-01-18",11.75
"826","2018-01-19",11.7
"827","2018-01-22",11.75
"828","2018-01-23",11.85
"829","2018-01-24",11.75
"830","2018-01-25",11.8
"831","2018-01-26",11.55
"832","2018-01-29",11.2
"833","2018-01-30",11.2
"834","2018-01-31",11.15
"835","2018-02-01",11.1
"836","2018-02-02",11.25
"837","2018-02-05",11.4
"838","2018-02-06",11.65
"839","2018-02-07",11.5
"840","2018-02-08",11.55
"841","2018-02-09",10.806
"842","2018-02-12",11.2
"843","2018-02-13",11.45
"844","2018-02-14",11.5
"845","2018-02-15",11.675
"846","2018-02-16",11.55
"847","2018-02-20",11.425
"848","2018-02-21",11.3
"849","2018-02-22",11.3
"850","2018-02-23",11.5
"851","2018-02-26",11.2
"852","2018-02-27",11.1
"853","2018-02-28",11.3
"854","2018-03-01",11.1
"855","2018-03-02",11.05
"856","2018-03-05",11.05
"857","2018-03-06",11
"858","2018-03-07",11.05
"859","2018-03-08",11.3
"860","2018-03-09",11.4
"861","2018-03-12",11.3
"862","2018-03-13",11.2
"863","2018-03-14",11.2
"864","2018-03-15",10.975
"865","2018-03-16",11
"866","2018-03-19",10.85
"867","2018-03-20",10.9
"868","2018-03-21",10.92
"869","2018-03-22",10.5
"870","2018-03-23",10.45
"871","2018-03-26",10.2
"872","2018-03-27",10.05
"873","2018-03-28",10.05
"874","2018-03-29",10.35
"875","2018-04-02",10.8
"876","2018-04-03",10.7
"877","2018-04-04",10.5
"878","2018-04-05",10.4
"879","2018-04-06",10.75
"880","2018-04-09",10.45
"881","2018-04-10",10.6
"882","2018-04-11",10.45
"883","2018-04-12",10.6
"884","2018-04-13",10.35
"885","2018-04-16",10.7
"886","2018-04-17",10.75
"887","2018-04-18",10.75
"888","2018-04-19",10.9
"889","2018-04-20",10.9
"890","2018-04-23",11
"891","2018-04-24",10.85
"892","2018-04-25",10.9
"893","2018-04-26",10.775
"894","2018-04-27",11
"895","2018-04-30",11.15
"896","2018-05-01",11.2
"897","2018-05-02",11.125
"898","2018-05-03",11.25
"899","2018-05-04",11.1
"900","2018-05-07",10.9
"901","2018-05-08",11
"902","2018-05-09",11.15
"903","2018-05-10",11
"904","2018-05-11",11.1
"905","2018-05-14",11.075
"906","2018-05-15",11
"907","2018-05-16",11.1
"908","2018-05-17",11.05
"909","2018-05-18",11.1
"910","2018-05-21",10.95
"911","2018-05-22",10.85
"912","2018-05-23",10.95
"913","2018-05-24",10.95
"914","2018-05-25",11.1
"915","2018-05-29",11
"916","2018-05-30",10.95
"917","2018-05-31",11.15
"918","2018-06-01",11.1
"919","2018-06-04",10.9
"920","2018-06-05",10.9
"921","2018-06-06",10.8
"922","2018-06-07",10.95
"923","2018-06-08",10.85
"924","2018-06-11",10.85
"925","2018-06-12",10.9
"926","2018-06-13",10.95
"927","2018-06-14",10.9
"928","2018-06-15",10.858
"929","2018-06-18",10.95
"930","2018-06-19",11.05
"931","2018-06-20",11
"932","2018-06-21",10.9
"933","2018-06-22",10.85
"934","2018-06-25",10.7
"935","2018-06-26",10.9
"936","2018-06-27",10.85
"937","2018-06-28",10.85
"938","2018-06-29",10.75
"939","2018-07-02",10.75
"940","2018-07-03",10.8
"941","2018-07-05",10.9
"942","2018-07-06",10.8
"943","2018-07-09",10.65
"944","2018-07-10",10.65
"945","2018-07-11",10.65
"946","2018-07-12",10.75
"947","2018-07-13",10.8
"948","2018-07-16",10.7
"949","2018-07-17",10.684
"950","2018-07-18",10.6
"951","2018-07-19",10.65
"952","2018-07-20",10.5
"953","2018-07-23",10.45
"954","2018-07-24",10.45
"955","2018-07-25",10.45
"956","2018-07-26",10.55
"957","2018-07-27",10.4
"958","2018-07-30",10.5
"959","2018-07-31",10.45
"960","2018-08-01",10.5
"961","2018-08-02",10.5
"962","2018-08-03",10.4
"963","2018-08-06",10.35
"964","2018-08-07",10.3
"965","2018-08-08",10.2
"966","2018-08-09",10.25
"967","2018-08-10",10.2
"968","2018-08-13",10.05
"969","2018-08-14",10.05
"970","2018-08-15",9.95
"971","2018-08-16",9.95
"972","2018-08-17",9.95
"973","2018-08-20",10.05
"974","2018-08-21",10.05
"975","2018-08-22",10.1
"976","2018-08-23",10
"977","2018-08-24",10
"978","2018-08-27",9.9
"979","2018-08-28",9.85
"980","2018-08-29",9.85
"981","2018-08-30",9.8
"982","2018-08-31",9.85
"983","2018-09-04",9.85
"984","2018-09-05",9.85
"985","2018-09-06",9.8
"986","2018-09-07",9.75
"987","2018-09-10",9.785
"988","2018-09-11",9.75
"989","2018-09-12",9.8
"990","2018-09-13",9.8
"991","2018-09-14",9.875
"992","2018-09-17",9.75
"993","2018-09-18",9.8
"994","2018-09-19",9.825
"995","2018-09-20",9.85
"996","2018-09-21",9.8
"997","2018-09-24",9.65
"998","2018-09-25",9.4
"999","2018-09-26",9.4
"1000","2018-09-27",9.25
"1001","2018-09-28",9.65
"1002","2018-10-01",9.84
"1003","2018-10-02",9.86
