"","date","ATRS"
"1001","2010-12-21",1.69
"1002","2010-12-22",1.7
"1003","2010-12-23",1.64
"1004","2010-12-27",1.73
"1005","2010-12-28",1.71
"1006","2010-12-29",1.72
"1007","2010-12-30",1.71
"1008","2010-12-31",1.7
"1009","2011-01-03",1.73
"1010","2011-01-04",1.73
"1011","2011-01-05",1.75
"1012","2011-01-06",1.73
"1013","2011-01-07",1.74
"1014","2011-01-10",1.74
"1015","2011-01-11",1.75
"1016","2011-01-12",1.73
"1017","2011-01-13",1.71
"1018","2011-01-14",1.7
"1019","2011-01-18",1.69
"1020","2011-01-19",1.61
"1021","2011-01-20",1.57
"1022","2011-01-21",1.57
"1023","2011-01-24",1.61
"1024","2011-01-25",1.57
"1025","2011-01-26",1.61
"1026","2011-01-27",1.61
"1027","2011-01-28",1.56
"1028","2011-01-31",1.55
"1029","2011-02-01",1.61
"1030","2011-02-02",1.6
"1031","2011-02-03",1.62
"1032","2011-02-04",1.62
"1033","2011-02-07",1.66
"1034","2011-02-08",1.73
"1035","2011-02-09",1.8
"1036","2011-02-10",1.77
"1037","2011-02-11",1.8
"1038","2011-02-14",1.72
"1039","2011-02-15",1.67
"1040","2011-02-16",1.64
"1041","2011-02-17",1.66
"1042","2011-02-18",1.64
"1043","2011-02-22",1.6
"1044","2011-02-23",1.55
"1045","2011-02-24",1.58
"1046","2011-02-25",1.58
"1047","2011-02-28",1.56
"1048","2011-03-01",1.52
"1049","2011-03-02",1.51
"1050","2011-03-03",1.58
"1051","2011-03-04",1.58
"1052","2011-03-07",1.54
"1053","2011-03-08",1.67
"1054","2011-03-09",1.62
"1055","2011-03-10",1.61
"1056","2011-03-11",1.65
"1057","2011-03-14",1.64
"1058","2011-03-15",1.57
"1059","2011-03-16",1.55
"1060","2011-03-17",1.55
"1061","2011-03-18",1.62
"1062","2011-03-21",1.66
"1063","2011-03-22",1.63
"1064","2011-03-23",1.65
"1065","2011-03-24",1.64
"1066","2011-03-25",1.65
"1067","2011-03-28",1.66
"1068","2011-03-29",1.68
"1069","2011-03-30",1.76
"1070","2011-03-31",1.8
"1071","2011-04-01",1.76
"1072","2011-04-04",1.72
"1073","2011-04-05",1.7
"1074","2011-04-06",1.65
"1075","2011-04-07",1.69
"1076","2011-04-08",1.68
"1077","2011-04-11",1.58
"1078","2011-04-12",1.6
"1079","2011-04-13",1.61
"1080","2011-04-14",1.65
"1081","2011-04-15",1.63
"1082","2011-04-18",1.67
"1083","2011-04-19",1.64
"1084","2011-04-20",1.65
"1085","2011-04-21",1.61
"1086","2011-04-25",1.63
"1087","2011-04-26",1.68
"1088","2011-04-27",1.74
"1089","2011-04-28",1.8
"1090","2011-04-29",1.86
"1091","2011-05-02",1.77
"1092","2011-05-03",1.74
"1093","2011-05-04",1.7
"1094","2011-05-05",1.67
"1095","2011-05-06",1.69
"1096","2011-05-09",1.73
"1097","2011-05-10",1.85
"1098","2011-05-11",1.77
"1099","2011-05-12",1.8
"1100","2011-05-13",1.71
"1101","2011-05-16",1.68
"1102","2011-05-17",1.66
"1103","2011-05-18",1.68
"1104","2011-05-19",1.74
"1105","2011-05-20",1.73
"1106","2011-05-23",1.7
"1107","2011-05-24",1.75
"1108","2011-05-25",1.77
"1109","2011-05-26",1.82
"1110","2011-05-27",1.82
"1111","2011-05-31",1.85
"1112","2011-06-01",1.81
"1113","2011-06-02",1.81
"1114","2011-06-03",1.81
"1115","2011-06-06",1.84
"1116","2011-06-07",1.89
"1117","2011-06-08",1.94
"1118","2011-06-09",2.08
"1119","2011-06-10",2.07
"1120","2011-06-13",1.92
"1121","2011-06-14",2
"1122","2011-06-15",1.92
"1123","2011-06-16",1.94
"1124","2011-06-17",1.95
"1125","2011-06-20",1.94
"1126","2011-06-21",2
"1127","2011-06-22",1.98
"1128","2011-06-23",1.97
"1129","2011-06-24",2.17
"1130","2011-06-27",2.1
"1131","2011-06-28",2.14
"1132","2011-06-29",2.19
"1133","2011-06-30",2.21
"1134","2011-07-01",2.32
"1135","2011-07-05",2.27
"1136","2011-07-06",2.3
"1137","2011-07-07",2.4
"1138","2011-07-08",2.39
"1139","2011-07-11",2.42
"1140","2011-07-12",2.39
"1141","2011-07-13",2.44
"1142","2011-07-14",2.39
"1143","2011-07-15",2.34
"1144","2011-07-18",2.25
"1145","2011-07-19",2.38
"1146","2011-07-20",2.33
"1147","2011-07-21",2.52
"1148","2011-07-22",2.57
"1149","2011-07-25",2.5
"1150","2011-07-26",2.42
"1151","2011-07-27",2.35
"1152","2011-07-28",2.33
"1153","2011-07-29",2.32
"1154","2011-08-01",2.42
"1155","2011-08-02",2.3
"1156","2011-08-03",2.26
"1157","2011-08-04",1.98
"1158","2011-08-05",2.08
"1159","2011-08-08",1.8
"1160","2011-08-09",2.04
"1161","2011-08-10",1.91
"1162","2011-08-11",2.09
"1163","2011-08-12",2.1
"1164","2011-08-15",2.2
"1165","2011-08-16",2.17
"1166","2011-08-17",2.27
"1167","2011-08-18",2.16
"1168","2011-08-19",2.16
"1169","2011-08-22",2.21
"1170","2011-08-23",2.35
"1171","2011-08-24",2.4
"1172","2011-08-25",2.3
"1173","2011-08-26",2.34
"1174","2011-08-29",2.46
"1175","2011-08-30",2.48
"1176","2011-08-31",2.44
"1177","2011-09-01",2.35
"1178","2011-09-02",2.31
"1179","2011-09-06",2.29
"1180","2011-09-07",2.34
"1181","2011-09-08",2.32
"1182","2011-09-09",2.24
"1183","2011-09-12",2.28
"1184","2011-09-13",2.28
"1185","2011-09-14",2.27
"1186","2011-09-15",2.24
"1187","2011-09-16",2.34
"1188","2011-09-19",2.35
"1189","2011-09-20",2.3
"1190","2011-09-21",2.25
"1191","2011-09-22",2.22
"1192","2011-09-23",2.23
"1193","2011-09-26",2.4
"1194","2011-09-27",2.39
"1195","2011-09-28",2.25
"1196","2011-09-29",2.23
"1197","2011-09-30",2.32
"1198","2011-10-03",2.14
"1199","2011-10-04",2.28
"1200","2011-10-05",2.28
"1201","2011-10-06",2.22
"1202","2011-10-07",2.11
"1203","2011-10-10",2.23
"1204","2011-10-11",2.28
"1205","2011-10-12",2.31
"1206","2011-10-13",2.32
"1207","2011-10-14",2.32
"1208","2011-10-17",2.24
"1209","2011-10-18",2.22
"1210","2011-10-19",2.2
"1211","2011-10-20",2.19
"1212","2011-10-21",2.22
"1213","2011-10-24",2.3
"1214","2011-10-25",2.23
"1215","2011-10-26",2.24
"1216","2011-10-27",2.34
"1217","2011-10-28",2.29
"1218","2011-10-31",2.27
"1219","2011-11-01",2.2
"1220","2011-11-02",2.26
"1221","2011-11-03",2.29
"1222","2011-11-04",2.3
"1223","2011-11-07",2.32
"1224","2011-11-08",2.4
"1225","2011-11-09",2.31
"1226","2011-11-10",2.28
"1227","2011-11-11",2.32
"1228","2011-11-14",2.32
"1229","2011-11-15",2.39
"1230","2011-11-16",2.56
"1231","2011-11-17",2.68
"1232","2011-11-18",2.61
"1233","2011-11-21",2.62
"1234","2011-11-22",2.56
"1235","2011-11-23",2.53
"1236","2011-11-25",2.54
"1237","2011-11-28",2.62
"1238","2011-11-29",2.58
"1239","2011-11-30",2.62
"1240","2011-12-01",2.59
"1241","2011-12-02",2.74
"1242","2011-12-05",2.82
"1243","2011-12-06",2.77
"1244","2011-12-07",2.78
"1245","2011-12-08",2.5
"1246","2011-12-09",2.68
"1247","2011-12-12",2.73
"1248","2011-12-13",2.62
"1249","2011-12-14",2.41
"1250","2011-12-15",1.67
"1251","2011-12-16",1.81
"1252","2011-12-19",1.7
"1253","2011-12-20",1.83
"1254","2011-12-21",1.85
"1255","2011-12-22",1.83
"1256","2011-12-23",1.97
"1257","2011-12-27",1.97
"1258","2011-12-28",2.22
"1259","2011-12-29",2.18
"1260","2011-12-30",2.2
"1261","2012-01-03",2.17
"1262","2012-01-04",2.05
"1263","2012-01-05",2.13
"1264","2012-01-06",2.08
"1265","2012-01-09",2.14
"1266","2012-01-10",2.25
"1267","2012-01-11",2.21
"1268","2012-01-12",2.2
"1269","2012-01-13",2.19
"1270","2012-01-17",2.2
"1271","2012-01-18",2.25
"1272","2012-01-19",2.24
"1273","2012-01-20",2.21
"1274","2012-01-23",2.18
"1275","2012-01-24",2.27
"1276","2012-01-25",2.37
"1277","2012-01-26",2.41
"1278","2012-01-27",2.46
"1279","2012-01-30",2.49
"1280","2012-01-31",2.56
"1281","2012-02-01",2.63
"1282","2012-02-02",2.63
"1283","2012-02-03",2.68
"1284","2012-02-06",2.74
"1285","2012-02-07",2.74
"1286","2012-02-08",2.71
"1287","2012-02-09",2.68
"1288","2012-02-10",2.59
"1289","2012-02-13",2.6
"1290","2012-02-14",2.55
"1291","2012-02-15",2.51
"1292","2012-02-16",2.47
"1293","2012-02-17",2.58
"1294","2012-02-21",2.63
"1295","2012-02-22",2.67
"1296","2012-02-23",2.7
"1297","2012-02-24",2.68
"1298","2012-02-27",2.63
"1299","2012-02-28",2.59
"1300","2012-02-29",2.52
"1301","2012-03-01",2.59
"1302","2012-03-02",2.59
"1303","2012-03-05",2.71
"1304","2012-03-06",2.66
"1305","2012-03-07",2.75
"1306","2012-03-08",2.97
"1307","2012-03-09",2.94
"1308","2012-03-12",2.72
"1309","2012-03-13",2.89
"1310","2012-03-14",2.8
"1311","2012-03-15",2.76
"1312","2012-03-16",2.82
"1313","2012-03-19",2.97
"1314","2012-03-20",3.13
"1315","2012-03-21",3.08
"1316","2012-03-22",3.02
"1317","2012-03-23",3.27
"1318","2012-03-26",3.32
"1319","2012-03-27",3.27
"1320","2012-03-28",3.24
"1321","2012-03-29",3.2
"1322","2012-03-30",3.23
"1323","2012-04-02",3.22
"1324","2012-04-03",3.26
"1325","2012-04-04",3.26
"1326","2012-04-05",3.18
"1327","2012-04-09",3.05
"1328","2012-04-10",2.98
"1329","2012-04-11",3.05
"1330","2012-04-12",3.13
"1331","2012-04-13",2.99
"1332","2012-04-16",3
"1333","2012-04-17",2.99
"1334","2012-04-18",2.95
"1335","2012-04-19",3.01
"1336","2012-04-20",2.99
"1337","2012-04-23",2.92
"1338","2012-04-24",2.94
"1339","2012-04-25",3.1
"1340","2012-04-26",3.08
"1341","2012-04-27",3.21
"1342","2012-04-30",3.15
"1343","2012-05-01",3.13
"1344","2012-05-02",3.15
"1345","2012-05-03",3.06
"1346","2012-05-04",2.95
"1347","2012-05-07",3.15
"1348","2012-05-08",3.19
"1349","2012-05-09",3.17
"1350","2012-05-10",3.13
"1351","2012-05-11",3.09
"1352","2012-05-14",3.1
"1353","2012-05-15",3.06
"1354","2012-05-16",3.02
"1355","2012-05-17",2.94
"1356","2012-05-18",2.9
"1357","2012-05-21",3.03
"1358","2012-05-22",2.96
"1359","2012-05-23",2.93
"1360","2012-05-24",2.87
"1361","2012-05-25",2.89
"1362","2012-05-29",2.9
"1363","2012-05-30",2.82
"1364","2012-05-31",2.72
"1365","2012-06-01",2.76
"1366","2012-06-04",2.82
"1367","2012-06-05",2.92
"1368","2012-06-06",3.15
"1369","2012-06-07",3.13
"1370","2012-06-08",3.19
"1371","2012-06-11",3.25
"1372","2012-06-12",3.27
"1373","2012-06-13",3.19
"1374","2012-06-14",3.3
"1375","2012-06-15",3.3
"1376","2012-06-18",3.53
"1377","2012-06-19",3.67
"1378","2012-06-20",3.57
"1379","2012-06-21",3.37
"1380","2012-06-22",3.54
"1381","2012-06-25",3.6
"1382","2012-06-26",3.71
"1383","2012-06-27",3.6
"1384","2012-06-28",3.52
"1385","2012-06-29",3.63
"1386","2012-07-02",3.78
"1387","2012-07-03",3.76
"1388","2012-07-05",3.85
"1389","2012-07-06",4.26
"1390","2012-07-09",4.77
"1391","2012-07-10",4.79
"1392","2012-07-11",4.72
"1393","2012-07-12",4.87
"1394","2012-07-13",4.91
"1395","2012-07-16",5.3
"1396","2012-07-17",5.26
"1397","2012-07-18",5.2
"1398","2012-07-19",5.1
"1399","2012-07-20",5.32
"1400","2012-07-23",5.23
"1401","2012-07-24",5.09
"1402","2012-07-25",5.09
"1403","2012-07-26",5
"1404","2012-07-27",5.08
"1405","2012-07-30",5
"1406","2012-07-31",4.83
"1407","2012-08-01",4.38
"1408","2012-08-02",4.51
"1409","2012-08-03",4.63
"1410","2012-08-06",4.51
"1411","2012-08-07",4.66
"1412","2012-08-08",4.06
"1413","2012-08-09",4.07
"1414","2012-08-10",3.67
"1415","2012-08-13",3.87
"1416","2012-08-14",3.92
"1417","2012-08-15",3.82
"1418","2012-08-16",3.79
"1419","2012-08-17",3.97
"1420","2012-08-20",3.96
"1421","2012-08-21",3.93
"1422","2012-08-22",3.95
"1423","2012-08-23",3.91
"1424","2012-08-24",4
"1425","2012-08-27",3.94
"1426","2012-08-28",3.91
"1427","2012-08-29",3.99
"1428","2012-08-30",3.88
"1429","2012-08-31",3.88
"1430","2012-09-04",3.96
"1431","2012-09-05",3.83
"1432","2012-09-06",3.97
"1433","2012-09-07",3.88
"1434","2012-09-10",3.9
"1435","2012-09-11",3.89
"1436","2012-09-12",3.95
"1437","2012-09-13",3.94
"1438","2012-09-14",3.96
"1439","2012-09-17",3.95
"1440","2012-09-18",4.2
"1441","2012-09-19",4.31
"1442","2012-09-20",4.32
"1443","2012-09-21",4.33
"1444","2012-09-24",4.22
"1445","2012-09-25",4.51
"1446","2012-09-26",4.41
"1447","2012-09-27",4.45
"1448","2012-09-28",4.36
"1449","2012-10-01",4.28
"1450","2012-10-02",4.4
"1451","2012-10-03",4.04
"1452","2012-10-04",4.02
"1453","2012-10-05",4.01
"1454","2012-10-08",4.01
"1455","2012-10-09",3.96
"1456","2012-10-10",3.98
"1457","2012-10-11",3.99
"1458","2012-10-12",3.98
"1459","2012-10-15",3.95
"1460","2012-10-16",4
"1461","2012-10-17",3.95
"1462","2012-10-18",3.93
"1463","2012-10-19",3.86
"1464","2012-10-22",3.85
"1465","2012-10-23",3.81
"1466","2012-10-24",3.76
"1467","2012-10-25",3.88
"1468","2012-10-26",3.82
"1469","2012-10-31",3.82
"1470","2012-11-01",3.81
"1471","2012-11-02",3.72
"1472","2012-11-05",3.86
"1473","2012-11-06",3.81
"1474","2012-11-07",3.69
"1475","2012-11-08",3.73
"1476","2012-11-09",3.77
"1477","2012-11-12",3.71
"1478","2012-11-13",3.79
"1479","2012-11-14",3.88
"1480","2012-11-15",3.59
"1481","2012-11-16",3.65
"1482","2012-11-19",3.75
"1483","2012-11-20",3.79
"1484","2012-11-21",3.82
"1485","2012-11-23",3.9
"1486","2012-11-26",3.98
"1487","2012-11-27",3.98
"1488","2012-11-28",3.95
"1489","2012-11-29",4
"1490","2012-11-30",4
"1491","2012-12-03",4
"1492","2012-12-04",4.07
"1493","2012-12-05",3.96
"1494","2012-12-06",3.85
"1495","2012-12-07",3.77
"1496","2012-12-10",3.78
"1497","2012-12-11",3.86
"1498","2012-12-12",3.83
"1499","2012-12-13",3.74
"1500","2012-12-14",3.75
"1501","2012-12-17",3.8
"1502","2012-12-18",3.82
"1503","2012-12-19",3.83
"1504","2012-12-20",3.82
"1505","2012-12-21",3.78
"1506","2012-12-24",3.78
"1507","2012-12-26",3.77
"1508","2012-12-27",3.75
"1509","2012-12-28",3.73
"1510","2012-12-31",3.81
"1511","2013-01-02",3.89
"1512","2013-01-03",3.85
"1513","2013-01-04",3.9
"1514","2013-01-07",3.98
"1515","2013-01-08",4.04
"1516","2013-01-09",4.3
"1517","2013-01-10",4.29
"1518","2013-01-11",4.25
"1519","2013-01-14",4.19
"1520","2013-01-15",4.22
"1521","2013-01-16",4.14
"1522","2013-01-17",4.11
"1523","2013-01-18",4.05
"1524","2013-01-22",4.02
"1525","2013-01-23",4
"1526","2013-01-24",3.9
"1527","2013-01-25",3.85
"1528","2013-01-28",3.81
"1529","2013-01-29",3.87
"1530","2013-01-30",3.8
"1531","2013-01-31",3.81
"1532","2013-02-01",3.77
"1533","2013-02-04",3.86
"1534","2013-02-05",3.98
"1535","2013-02-06",3.83
"1536","2013-02-07",3.76
"1537","2013-02-08",3.76
"1538","2013-02-11",3.83
"1539","2013-02-12",3.77
"1540","2013-02-13",3.69
"1541","2013-02-14",3.61
"1542","2013-02-15",3.5
"1543","2013-02-19",3.48
"1544","2013-02-20",3.47
"1545","2013-02-21",3.38
"1546","2013-02-22",3.46
"1547","2013-02-25",3.36
"1548","2013-02-26",3.37
"1549","2013-02-27",3.54
"1550","2013-02-28",3.44
"1551","2013-03-01",3.5
"1552","2013-03-04",3.52
"1553","2013-03-05",3.65
"1554","2013-03-06",3.76
"1555","2013-03-07",3.8
"1556","2013-03-08",3.64
"1557","2013-03-11",3.7
"1558","2013-03-12",3.6
"1559","2013-03-13",3.45
"1560","2013-03-14",3.48
"1561","2013-03-15",3.48
"1562","2013-03-18",3.46
"1563","2013-03-19",3.45
"1564","2013-03-20",3.4
"1565","2013-03-21",3.47
"1566","2013-03-22",3.62
"1567","2013-03-25",3.58
"1568","2013-03-26",3.5
"1569","2013-03-27",3.54
"1570","2013-03-28",3.58
"1571","2013-04-01",3.53
"1572","2013-04-02",3.52
"1573","2013-04-03",3.5
"1574","2013-04-04",3.43
"1575","2013-04-05",3.5
"1576","2013-04-08",3.45
"1577","2013-04-09",3.51
"1578","2013-04-10",3.52
"1579","2013-04-11",3.57
"1580","2013-04-12",3.63
"1581","2013-04-15",3.48
"1582","2013-04-16",3.55
"1583","2013-04-17",3.54
"1584","2013-04-18",3.5
"1585","2013-04-19",3.57
"1586","2013-04-22",3.53
"1587","2013-04-23",3.51
"1588","2013-04-24",3.55
"1589","2013-04-25",3.79
"1590","2013-04-26",3.88
"1591","2013-04-29",3.82
"1592","2013-04-30",3.79
"1593","2013-05-01",3.65
"1594","2013-05-02",3.76
"1595","2013-05-03",3.96
"1596","2013-05-06",3.93
"1597","2013-05-07",3.86
"1598","2013-05-08",3.74
"1599","2013-05-09",3.67
"1600","2013-05-10",3.78
"1601","2013-05-13",3.78
"1602","2013-05-14",3.9
"1603","2013-05-15",4
"1604","2013-05-16",3.98
"1605","2013-05-17",4.06
"1606","2013-05-20",4.09
"1607","2013-05-21",4.06
"1608","2013-05-22",3.96
"1609","2013-05-23",4.05
"1610","2013-05-24",4.11
"1611","2013-05-28",4.08
"1612","2013-05-29",4.02
"1613","2013-05-30",4.09
"1614","2013-05-31",4.06
"1615","2013-06-03",3.99
"1616","2013-06-04",4.2
"1617","2013-06-05",4.16
"1618","2013-06-06",4.12
"1619","2013-06-07",4.08
"1620","2013-06-10",4.11
"1621","2013-06-11",4.1
"1622","2013-06-12",4.02
"1623","2013-06-13",4.03
"1624","2013-06-14",4.09
"1625","2013-06-17",4.09
"1626","2013-06-18",4.1
"1627","2013-06-19",4.1
"1628","2013-06-20",4.08
"1629","2013-06-21",4.08
"1630","2013-06-24",4.16
"1631","2013-06-25",4.06
"1632","2013-06-26",4.07
"1633","2013-06-27",4.16
"1634","2013-06-28",4.16
"1635","2013-07-01",4.23
"1636","2013-07-02",4.35
"1637","2013-07-03",4.27
"1638","2013-07-05",4.45
"1639","2013-07-08",4.5
"1640","2013-07-09",4.5
"1641","2013-07-10",4.5
"1642","2013-07-11",4.54
"1643","2013-07-12",4.54
"1644","2013-07-15",4.54
"1645","2013-07-16",4.56
"1646","2013-07-17",4.55
"1647","2013-07-18",4.55
"1648","2013-07-19",4.33
"1649","2013-07-22",4.4
"1650","2013-07-23",4.3
"1651","2013-07-24",4.23
"1652","2013-07-25",4.44
"1653","2013-07-26",4.36
"1654","2013-07-29",4.3
"1655","2013-07-30",4.28
"1656","2013-07-31",4.42
"1657","2013-08-01",4.42
"1658","2013-08-02",4.35
"1659","2013-08-05",4.39
"1660","2013-08-06",4.44
"1661","2013-08-07",4.58
"1662","2013-08-08",4.57
"1663","2013-08-09",4.54
"1664","2013-08-12",4.55
"1665","2013-08-13",4.56
"1666","2013-08-14",4.5
"1667","2013-08-15",4.49
"1668","2013-08-16",4.41
"1669","2013-08-19",4.45
"1670","2013-08-20",4.49
"1671","2013-08-21",4.45
"1672","2013-08-22",4.49
"1673","2013-08-23",4.48
"1674","2013-08-26",4.48
"1675","2013-08-27",4.41
"1676","2013-08-28",4.38
"1677","2013-08-29",4.43
"1678","2013-08-30",4.4
"1679","2013-09-03",4.38
"1680","2013-09-04",4.36
"1681","2013-09-05",4.32
"1682","2013-09-06",4.28
"1683","2013-09-09",4.37
"1684","2013-09-10",4.39
"1685","2013-09-11",4.38
"1686","2013-09-12",4.34
"1687","2013-09-13",4.38
"1688","2013-09-16",4.36
"1689","2013-09-17",4.23
"1690","2013-09-18",4.03
"1691","2013-09-19",4.02
"1692","2013-09-20",4.05
"1693","2013-09-23",4.01
"1694","2013-09-24",4.03
"1695","2013-09-25",4.01
"1696","2013-09-26",3.96
"1697","2013-09-27",4.15
"1698","2013-09-30",4.06
"1699","2013-10-01",4.36
"1700","2013-10-02",4.28
"1701","2013-10-03",4.46
"1702","2013-10-04",4.59
"1703","2013-10-07",4.53
"1704","2013-10-08",4.36
"1705","2013-10-09",4.18
"1706","2013-10-10",4.42
"1707","2013-10-11",4.53
"1708","2013-10-14",4.69
"1709","2013-10-15",4.37
"1710","2013-10-16",4.26
"1711","2013-10-17",4.39
"1712","2013-10-18",4.36
"1713","2013-10-21",4.24
"1714","2013-10-22",4.13
"1715","2013-10-23",4.19
"1716","2013-10-24",4.14
"1717","2013-10-25",4.15
"1718","2013-10-28",4.13
"1719","2013-10-29",4.15
"1720","2013-10-30",4.06
"1721","2013-10-31",4.01
"1722","2013-11-01",3.91
"1723","2013-11-04",3.95
"1724","2013-11-05",3.89
"1725","2013-11-06",3.72
"1726","2013-11-07",3.64
"1727","2013-11-08",3.77
"1728","2013-11-11",3.74
"1729","2013-11-12",3.74
"1730","2013-11-13",3.73
"1731","2013-11-14",3.93
"1732","2013-11-15",3.92
"1733","2013-11-18",3.76
"1734","2013-11-19",3.75
"1735","2013-11-20",3.8
"1736","2013-11-21",3.9
"1737","2013-11-22",3.87
"1738","2013-11-25",3.75
"1739","2013-11-26",3.81
"1740","2013-11-27",3.84
"1741","2013-11-29",3.94
"1742","2013-12-02",3.83
"1743","2013-12-03",3.8
"1744","2013-12-04",3.88
"1745","2013-12-05",3.84
"1746","2013-12-06",3.97
"1747","2013-12-09",4
"1748","2013-12-10",3.98
"1749","2013-12-11",3.92
"1750","2013-12-12",3.97
"1751","2013-12-13",3.95
"1752","2013-12-16",4.01
"1753","2013-12-17",4.08
"1754","2013-12-18",4.23
"1755","2013-12-19",4.19
"1756","2013-12-20",4.24
"1757","2013-12-23",4.25
"1758","2013-12-24",4.24
"1759","2013-12-26",4.15
"1760","2013-12-27",4.12
"1761","2013-12-30",4.3
"1762","2013-12-31",4.47
"1763","2014-01-02",4.54
"1764","2014-01-03",4.56
"1765","2014-01-06",4.58
"1766","2014-01-07",4.65
"1767","2014-01-08",4.8
"1768","2014-01-09",4.88
"1769","2014-01-10",4.95
"1770","2014-01-13",4.87
"1771","2014-01-14",4.93
"1772","2014-01-15",4.95
"1773","2014-01-16",4.9
"1774","2014-01-17",4.83
"1775","2014-01-21",4.95
"1776","2014-01-22",4.79
"1777","2014-01-23",4.73
"1778","2014-01-24",4.57
"1779","2014-01-27",4.41
"1780","2014-01-28",4.44
"1781","2014-01-29",4.43
"1782","2014-01-30",4.76
"1783","2014-01-31",4.78
"1784","2014-02-03",4.46
"1785","2014-02-04",4.52
"1786","2014-02-05",4.36
"1787","2014-02-06",4.35
"1788","2014-02-07",4.41
"1789","2014-02-10",4.43
"1790","2014-02-11",4.45
"1791","2014-02-12",4.44
"1792","2014-02-13",4.45
"1793","2014-02-14",4.44
"1794","2014-02-18",4.58
"1795","2014-02-19",4.69
"1796","2014-02-20",4.85
"1797","2014-02-21",4.76
"1798","2014-02-24",4.65
"1799","2014-02-25",4.63
"1800","2014-02-26",4.65
"1801","2014-02-27",4.54
"1802","2014-02-28",4.45
"1803","2014-03-03",4.48
"1804","2014-03-04",4.61
"1805","2014-03-05",4.51
"1806","2014-03-06",4.48
"1807","2014-03-07",4.4
"1808","2014-03-10",4.36
"1809","2014-03-11",4.27
"1810","2014-03-12",4.26
"1811","2014-03-13",4.02
"1812","2014-03-14",4.04
"1813","2014-03-17",3.98
"1814","2014-03-18",3.97
"1815","2014-03-19",4.02
"1816","2014-03-20",4.03
"1817","2014-03-21",3.93
"1818","2014-03-24",3.78
"1819","2014-03-25",3.82
"1820","2014-03-26",3.59
"1821","2014-03-27",3.64
"1822","2014-03-28",3.55
"1823","2014-03-31",3.5
"1824","2014-04-01",3.54
"1825","2014-04-02",3.65
"1826","2014-04-03",3.47
"1827","2014-04-04",3.48
"1828","2014-04-07",3.32
"1829","2014-04-08",3.27
"1830","2014-04-09",3.47
"1831","2014-04-10",3.24
"1832","2014-04-11",3.03
"1833","2014-04-14",2.99
"1834","2014-04-15",2.91
"1835","2014-04-16",3.04
"1836","2014-04-17",3.07
"1837","2014-04-21",3.03
"1838","2014-04-22",2.9
"1839","2014-04-23",2.94
"1840","2014-04-24",2.92
"1841","2014-04-25",2.86
"1842","2014-04-28",2.77
"1843","2014-04-29",2.91
"1844","2014-04-30",2.78
"1845","2014-05-01",2.79
"1846","2014-05-02",2.74
"1847","2014-05-05",2.81
"1848","2014-05-06",2.92
"1849","2014-05-07",2.79
"1850","2014-05-08",2.82
"1851","2014-05-09",3.06
"1852","2014-05-12",3.15
"1853","2014-05-13",3.1
"1854","2014-05-14",2.94
"1855","2014-05-15",2.88
"1856","2014-05-16",2.93
"1857","2014-05-19",2.86
"1858","2014-05-20",2.93
"1859","2014-05-21",2.97
"1860","2014-05-22",3.01
"1861","2014-05-23",3
"1862","2014-05-27",3.1
"1863","2014-05-28",3.14
"1864","2014-05-29",3.09
"1865","2014-05-30",2.95
"1866","2014-06-02",2.87
"1867","2014-06-03",2.89
"1868","2014-06-04",2.85
"1869","2014-06-05",2.91
"1870","2014-06-06",3.07
"1871","2014-06-09",3.04
"1872","2014-06-10",3.05
"1873","2014-06-11",3.15
"1874","2014-06-12",3.1
"1875","2014-06-13",3.07
"1876","2014-06-16",3.09
"1877","2014-06-17",3.16
"1878","2014-06-18",3.11
"1879","2014-06-19",3.06
"1880","2014-06-20",3.04
"1881","2014-06-23",3.01
"1882","2014-06-24",2.76
"1883","2014-06-25",2.72
"1884","2014-06-26",2.71
"1885","2014-06-27",2.72
"1886","2014-06-30",2.67
"1887","2014-07-01",2.71
"1888","2014-07-02",2.85
"1889","2014-07-03",2.84
"1890","2014-07-07",2.64
"1891","2014-07-08",2.64
"1892","2014-07-09",2.67
"1893","2014-07-10",2.61
"1894","2014-07-11",2.54
"1895","2014-07-14",2.5
"1896","2014-07-15",2.44
"1897","2014-07-16",2.26
"1898","2014-07-17",2.19
"1899","2014-07-18",2.29
"1900","2014-07-21",2.23
"1901","2014-07-22",2.21
"1902","2014-07-23",2.18
"1903","2014-07-24",2.1
"1904","2014-07-25",2.05
"1905","2014-07-28",1.97
"1906","2014-07-29",1.96
"1907","2014-07-30",1.97
"1908","2014-07-31",2.04
"1909","2014-08-01",1.94
"1910","2014-08-04",2.05
"1911","2014-08-05",2.04
"1912","2014-08-06",2.11
"1913","2014-08-07",2.04
"1914","2014-08-08",1.99
"1915","2014-08-11",1.99
"1916","2014-08-12",1.96
"1917","2014-08-13",2.03
"1918","2014-08-14",2.17
"1919","2014-08-15",2.14
"1920","2014-08-18",2.13
"1921","2014-08-19",2.06
"1922","2014-08-20",2.04
"1923","2014-08-21",2.08
"1924","2014-08-22",2.04
"1925","2014-08-25",2.03
"1926","2014-08-26",2.12
"1927","2014-08-27",2.09
"1928","2014-08-28",2.13
"1929","2014-08-29",2.35
"1930","2014-09-02",2.27
"1931","2014-09-03",2.16
"1932","2014-09-04",2.12
"1933","2014-09-05",2.15
"1934","2014-09-08",2.26
