"","date","SFST"
"73","2007-04-18",15.589782
"74","2007-04-19",15.447032
"75","2007-04-20",15.627348
"76","2007-04-23",15.597295
"77","2007-04-24",15.589782
"78","2007-04-25",15.552217
"79","2007-04-26",15.552217
"80","2007-04-27",15.477085
"81","2007-04-30",15.552217
"82","2007-05-01",15.552217
"83","2007-05-02",15.552217
"84","2007-05-03",15.499624
"85","2007-05-04",15.507137
"86","2007-05-07",15.544703
"87","2007-05-08",15.552217
"88","2007-05-09",15.552217
"89","2007-05-10",15.619835
"90","2007-05-11",15.589782
"91","2007-05-14",15.544703
"92","2007-05-15",15.55973
"93","2007-05-16",15.432006
"94","2007-05-17",15.582269
"95","2007-05-18",15.619835
"96","2007-05-21",15.552217
"97","2007-05-22",15.552217
"98","2007-05-23",15.484598
"99","2007-05-24",15.484598
"100","2007-05-25",15.484598
"101","2007-05-29",15.484598
"102","2007-05-30",15.552217
"103","2007-05-31",15.927874
"104","2007-06-01",15.957927
"105","2007-06-04",15.927874
"106","2007-06-05",15.995492
"107","2007-06-06",16.018032
"108","2007-06-07",15.882795
"109","2007-06-08",16.423742
"110","2007-06-11",15.980466
"111","2007-06-12",15.905334
"112","2007-06-13",15.905334
"113","2007-06-14",15.972953
"114","2007-06-15",15.717505
"115","2007-06-18",15.852742
"116","2007-06-19",15.762585
"117","2007-06-20",15.717505
"118","2007-06-21",15.477085
"119","2007-06-22",15.326822
"120","2007-06-25",15.289256
"121","2007-06-26",15.326822
"122","2007-06-27",15.191586
"123","2007-06-28",15.169045
"124","2007-06-29",15.311795
"125","2007-07-02",15.311795
"126","2007-07-03",15.311795
"127","2007-07-05",15.311795
"128","2007-07-06",16.06311
"129","2007-07-09",15.777611
"130","2007-07-10",15.777611
"131","2007-07-11",15.777611
"132","2007-07-12",15.777611
"133","2007-07-13",15.777611
"134","2007-07-16",15.777611
"135","2007-07-17",15.777611
"136","2007-07-18",15.777611
"137","2007-07-19",15.401954
"138","2007-07-20",15.379414
"139","2007-07-23",14.838468
"140","2007-07-24",15.026296
"141","2007-07-25",15.394441
"142","2007-07-26",15.018783
"143","2007-07-27",14.673178
"144","2007-07-30",14.48535
"145","2007-07-31",14.823441
"146","2007-08-01",14.500376
"147","2007-08-02",14.500376
"148","2007-08-03",14.425244
"149","2007-08-06",14.515402
"150","2007-08-07",14.274981
"151","2007-08-08",14.162284
"152","2007-08-09",14.274981
"153","2007-08-10",15.026296
"154","2007-08-13",15.214125
"155","2007-08-14",15.161532
"156","2007-08-15",14.793388
"157","2007-08-16",14.417731
"158","2007-08-17",15.401954
"159","2007-08-20",14.830955
"160","2007-08-21",14.823441
"161","2007-08-22",14.560481
"162","2007-08-23",14.380165
"163","2007-08-24",14.380165
"164","2007-08-27",14.365139
"165","2007-08-28",14.274981
"166","2007-08-29",14.274981
"167","2007-08-30",14.267468
"168","2007-08-31",14.222389
"169","2007-09-04",13.899323
"170","2007-09-05",13.861758
"171","2007-09-06",13.824192
"172","2007-09-07",13.861758
"173","2007-09-10",13.861758
"174","2007-09-11",13.786627
"175","2007-09-12",13.801653
"176","2007-09-13",13.779114
"177","2007-09-14",13.966942
"178","2007-09-17",13.831705
"179","2007-09-18",14.079639
"180","2007-09-19",13.974455
"181","2007-09-20",13.726521
"182","2007-09-21",13.884297
"183","2007-09-24",13.335837
"184","2007-09-25",13.628851
"185","2007-09-26",13.65139
"186","2007-09-27",13.523666
"187","2007-09-28",14.274981
"188","2007-10-01",14.274981
"189","2007-10-02",14.072126
"190","2007-10-03",14.072126
"191","2007-10-04",14.072126
"192","2007-10-05",13.884297
"193","2007-10-08",13.861758
"194","2007-10-09",13.824192
"195","2007-10-10",13.854245
"196","2007-10-11",13.89181
"197","2007-10-12",14.079639
"198","2007-10-15",13.719008
"199","2007-10-16",13.711495
"200","2007-10-17",13.741548
"201","2007-10-18",13.79414
"202","2007-10-19",13.79414
"203","2007-10-22",13.688955
"204","2007-10-23",13.681442
"205","2007-10-24",13.681442
"206","2007-10-25",13.681442
"207","2007-10-26",13.591285
"208","2007-10-29",13.576259
"209","2007-10-30",13.523666
"210","2007-10-31",13.688955
"211","2007-11-01",13.673929
"212","2007-11-02",13.688955
"213","2007-11-05",13.688955
"214","2007-11-06",13.681442
"215","2007-11-07",13.688955
"216","2007-11-08",13.688955
"217","2007-11-09",13.523666
"218","2007-11-12",13.696468
"219","2007-11-13",13.516153
"220","2007-11-14",13.34335
"221","2007-11-15",13.268219
"222","2007-11-16",13.238167
"223","2007-11-19",13.298272
"224","2007-11-20",12.952667
"225","2007-11-21",12.757325
"226","2007-11-23",12.945154
"227","2007-11-26",12.945154
"228","2007-11-27",12.952667
"229","2007-11-28",12.847483
"230","2007-11-29",13.140496
"231","2007-11-30",13.516153
"232","2007-12-03",13.523666
"233","2007-12-04",13.516153
"234","2007-12-05",12.69722
"235","2007-12-06",13.298272
"236","2007-12-07",13.636364
"237","2007-12-10",12.396694
"238","2007-12-11",12.742299
"239","2007-12-12",12.772351
"240","2007-12-13",12.584523
"241","2007-12-14",12.607062
"242","2007-12-17",12.629601
"243","2007-12-18",12.471826
"244","2007-12-19",12.186326
"245","2007-12-20",11.081893
"246","2007-12-21",10.706236
"247","2007-12-24",10.510894
"248","2007-12-26",10.465816
"249","2007-12-27",10.202855
"250","2007-12-28",10.623591
"251","2007-12-31",10.293013
"252","2008-01-02",10.067618
"253","2008-01-03",10.007513
"254","2008-01-04",9.917356
"255","2008-01-07",10.030052
"256","2008-01-08",9.932382
"257","2008-01-09",10.308039
"258","2008-01-10",10.210368
"259","2008-01-11",10.067618
"260","2008-01-14",10.075131
"261","2008-01-15",10.14275
"262","2008-01-16",10.14275
"263","2008-01-17",11.269722
"264","2008-01-18",11.232156
"265","2008-01-22",10.818933
"266","2008-01-23",11.21713
"267","2008-01-24",11.209617
"268","2008-01-25",10.93163
"269","2008-01-28",11.269722
"270","2008-01-29",11.269722
"271","2008-01-30",11.344853
"272","2008-01-31",11.126972
"273","2008-02-01",11.157024
"274","2008-02-04",11.157024
"275","2008-02-05",11.194591
"276","2008-02-06",11.157024
"277","2008-02-07",11.224643
"278","2008-02-08",11.021789
"279","2008-02-11",11.21713
"280","2008-02-12",11.269722
"281","2008-02-13",11.044328
"282","2008-02-14",11.081893
"283","2008-02-15",11.224643
"284","2008-02-19",11.21713
"285","2008-02-20",11.006762
"286","2008-02-21",11.187078
"287","2008-02-22",11.172051
"288","2008-02-25",11.066867
"289","2008-02-26",11.07438
"290","2008-02-27",11.179564
"291","2008-02-28",11.164538
"292","2008-02-29",11.089406
"293","2008-03-03",11.111946
"294","2008-03-04",11.09692
"295","2008-03-05",11.149511
"296","2008-03-06",11.149511
"297","2008-03-07",11.172051
"298","2008-03-10",11.187078
"299","2008-03-11",11.262209
"300","2008-03-12",11.269722
"301","2008-03-13",11.269722
"302","2008-03-14",11.269722
"303","2008-03-17",11.269722
"304","2008-03-18",11.269722
"305","2008-03-19",11.269722
"306","2008-03-20",11.269722
"307","2008-03-24",11.269722
"308","2008-03-25",11.157024
"309","2008-03-26",11.149511
"310","2008-03-27",11.149511
"311","2008-03-28",11.232156
"312","2008-03-31",11.344853
"313","2008-04-01",11.38242
"314","2008-04-02",11.38242
"315","2008-04-03",11.404959
"316","2008-04-04",11.419985
"317","2008-04-07",11.269722
"318","2008-04-08",11.269722
"319","2008-04-09",11.269722
"320","2008-04-10",11.269722
"321","2008-04-11",11.269722
"322","2008-04-14",11.269722
"323","2008-04-15",11.081893
"324","2008-04-16",11.081893
"325","2008-04-17",10.894065
"326","2008-04-18",11.269722
"327","2008-04-21",11.269722
"328","2008-04-22",11.359879
"329","2008-04-23",11.33734
"330","2008-04-24",10.946656
"331","2008-04-25",11.262209
"332","2008-04-28",11.262209
"333","2008-04-29",10.781367
"334","2008-04-30",10.886552
"335","2008-05-01",10.879038
"336","2008-05-02",10.375657
"337","2008-05-05",10.293013
"338","2008-05-06",10.66867
"339","2008-05-07",10.157776
"340","2008-05-08",10.533434
"341","2008-05-09",10.886552
"342","2008-05-12",10.706236
"343","2008-05-13",10.818933
"344","2008-05-14",10.818933
"345","2008-05-15",10.781367
"346","2008-05-16",10.510894
"347","2008-05-19",10.736288
"348","2008-05-20",10.706236
"349","2008-05-21",10.518407
"350","2008-05-22",10.586025
"351","2008-05-23",10.518407
"352","2008-05-27",10.210368
"353","2008-05-28",10.308039
"354","2008-05-29",10.270473
"355","2008-05-30",10.097671
"356","2008-06-02",10.090158
"357","2008-06-03",10.007513
"358","2008-06-04",9.646882
"359","2008-06-05",10.293013
"360","2008-06-06",9.804658
"361","2008-06-09",10.135237
"362","2008-06-10",9.398948
"363","2008-06-11",9.015778
"364","2008-06-12",8.842976
"365","2008-06-13",8.572502
"366","2008-06-16",8.587528
"367","2008-06-17",8.542449
"368","2008-06-18",8.602554
"369","2008-06-19",8.595041
"370","2008-06-20",8.219384
"371","2008-06-23",8.039068
"372","2008-06-24",7.573253
"373","2008-06-25",7.310293
"374","2008-06-26",8.121713
"375","2008-06-27",8.166792
"376","2008-06-30",8.632607
"377","2008-07-01",8.339594
"378","2008-07-02",7.513148
"379","2008-07-03",7.58828
"380","2008-07-07",7.700977
"381","2008-07-08",7.896318
"382","2008-07-09",7.888805
"383","2008-07-10",7.888805
"384","2008-07-11",7.888805
"385","2008-07-14",8.264462
"386","2008-07-15",8.294516
"387","2008-07-16",9.038317
"388","2008-07-17",8.865515
"389","2008-07-18",9.023291
"390","2008-07-21",8.842976
"391","2008-07-22",8.842976
"392","2008-07-23",8.842976
"393","2008-07-24",8.865515
"394","2008-07-25",8.865515
"395","2008-07-28",8.196844
"396","2008-07-29",8.196844
"397","2008-07-30",8.264462
"398","2008-07-31",9.872276
"399","2008-08-01",9.173553
"400","2008-08-04",8.827949
"401","2008-08-05",8.827949
"402","2008-08-06",8.317055
"403","2008-08-07",8.151766
"404","2008-08-08",8.151766
"405","2008-08-11",8.13674
"406","2008-08-12",9.015778
"407","2008-08-13",8.452291
"408","2008-08-14",8.452291
"409","2008-08-15",9.203607
"410","2008-08-18",8.13674
"411","2008-08-19",8.13674
"412","2008-08-20",8.37716
"413","2008-08-21",8.37716
"414","2008-08-22",9.083396
"415","2008-08-25",8.640121
"416","2008-08-26",8.226897
"417","2008-08-27",8.226897
"418","2008-08-28",8.226897
"419","2008-08-29",8.467318
"420","2008-09-02",8.196844
"421","2008-09-03",8.196844
"422","2008-09-04",8.264462
"423","2008-09-05",8.264462
"424","2008-09-08",8.271976
"425","2008-09-09",8.271976
"426","2008-09-10",8.271976
"427","2008-09-11",8.264462
"428","2008-09-12",8.264462
"429","2008-09-15",8.264462
"430","2008-09-16",8.264462
"431","2008-09-17",8.076634
"432","2008-09-18",7.888805
"433","2008-09-19",8.640121
"434","2008-09-22",8.640121
"435","2008-09-23",8.264462
"436","2008-09-24",8.564989
"437","2008-09-25",8.324568
"438","2008-09-26",8.039068
"439","2008-09-29",9.241172
"440","2008-09-30",8.564989
"441","2008-10-01",8.076634
"442","2008-10-02",8.076634
"443","2008-10-03",7.528174
"444","2008-10-06",6.769346
"445","2008-10-07",7.137491
"446","2008-10-08",7.137491
"447","2008-10-09",6.461308
"448","2008-10-10",8.226897
"449","2008-10-13",7.453043
"450","2008-10-14",8.264462
"451","2008-10-15",8.264462
"452","2008-10-16",8.264462
"453","2008-10-17",7.798647
"454","2008-10-20",7.798647
"455","2008-10-21",8.264462
"456","2008-10-22",8.264462
"457","2008-10-23",8.264462
"458","2008-10-24",7.513148
"459","2008-10-27",7.550714
"460","2008-10-28",7.978963
"461","2008-10-29",7.137491
"462","2008-10-30",7.235161
"463","2008-10-31",7.700977
"464","2008-11-03",7.700977
"465","2008-11-04",7.513148
"466","2008-11-05",7.137491
"467","2008-11-06",7.137491
"468","2008-11-07",7.137491
"469","2008-11-10",7.137491
"470","2008-11-11",7.137491
"471","2008-11-12",6.949662
"472","2008-11-13",6.296018
"473","2008-11-14",6.716754
"474","2008-11-17",6.416228
"475","2008-11-18",6.604057
"476","2008-11-19",6.574005
"477","2008-11-20",6.761833
"478","2008-11-21",6.972201
"479","2008-11-24",6.393689
"480","2008-11-25",6.235913
"481","2008-11-26",6.311044
"482","2008-11-28",6.311044
"483","2008-12-01",6.423741
"484","2008-12-02",6.431255
"485","2008-12-03",6.010519
"486","2008-12-04",6.927123
"487","2008-12-05",7.340345
"488","2008-12-08",6.761833
"489","2008-12-09",6.574005
"490","2008-12-10",6.574005
"491","2008-12-11",6.574005
"492","2008-12-12",6.574005
"493","2008-12-15",6.574005
"494","2008-12-16",6.769346
"495","2008-12-17",6.574005
"496","2008-12-18",6.61157
"497","2008-12-19",6.61157
"498","2008-12-22",6.258452
"499","2008-12-23",6.160781
"500","2008-12-24",6.994741
"501","2008-12-26",7.513148
"502","2008-12-29",7.513148
"503","2008-12-30",6.761833
"504","2008-12-31",6.912096
"505","2009-01-02",6.048084
"506","2009-01-05",5.897821
"507","2009-01-06",6.145755
"508","2009-01-07",5.935387
"509","2009-01-08",5.82269
"510","2009-01-09",5.82269
"511","2009-01-12",5.82269
"512","2009-01-13",5.642374
"513","2009-01-14",5.191585
"514","2009-01-15",5.582269
"515","2009-01-16",5.770098
"516","2009-01-20",5.086401
"517","2009-01-21",4.770849
"518","2009-01-22",4.883546
"519","2009-01-23",4.891059
"520","2009-01-26",4.815928
"521","2009-01-27",4.815928
"522","2009-01-28",4.815928
"523","2009-01-29",4.815928
"524","2009-01-30",4.507889
"525","2009-02-02",4.207363
"526","2009-02-03",4.027047
"527","2009-02-04",4.680691
"528","2009-02-05",4.680691
"529","2009-02-06",5.296769
"530","2009-02-09",4.898572
"531","2009-02-10",4.507889
"532","2009-02-11",4.507889
"533","2009-02-12",4.402705
"534","2009-02-13",4.282495
"535","2009-02-17",3.891811
"536","2009-02-18",3.756574
"537","2009-02-19",4.192337
"538","2009-02-20",3.869271
"539","2009-02-23",3.91435
"540","2009-02-24",4.244929
"541","2009-02-25",4.350113
"542","2009-02-26",4.192337
"543","2009-02-27",4.372652
"544","2009-03-02",4.132231
"545","2009-03-03",4.162284
"546","2009-03-04",3.831706
"547","2009-03-05",3.79414
"548","2009-03-06",3.568745
"549","2009-03-09",3.831706
"550","2009-03-10",4.395192
"551","2009-03-11",4.515402
"552","2009-03-12",4.515402
"553","2009-03-13",4.770849
"554","2009-03-16",5.852742
"555","2009-03-17",5.717505
"556","2009-03-18",5.146506
"557","2009-03-19",5.146506
"558","2009-03-20",5.026296
"559","2009-03-23",4.808415
"560","2009-03-24",4.507889
"561","2009-03-25",3.756574
"562","2009-03-26",4.447783
"563","2009-03-27",3.65139
"564","2009-03-30",4.042074
"565","2009-03-31",4.214876
"566","2009-04-01",3.981968
"567","2009-04-02",3.944403
"568","2009-04-03",3.989482
"569","2009-04-06",3.944403
"570","2009-04-07",3.831706
"571","2009-04-08",3.831706
"572","2009-04-09",4.0571
"573","2009-04-13",3.944403
"574","2009-04-14",3.756574
"575","2009-04-15",4.244929
"576","2009-04-16",3.981968
"577","2009-04-17",3.854245
"578","2009-04-20",4.0571
"579","2009-04-21",4.282495
"580","2009-04-22",4.537941
"581","2009-04-23",4.32006
"582","2009-04-24",4.32006
"583","2009-04-27",4.064613
"584","2009-04-28",3.809166
"585","2009-04-29",4.019534
"586","2009-04-30",4.004508
"587","2009-05-01",3.944403
"588","2009-05-04",4.049587
"589","2009-05-05",4.132231
"590","2009-05-06",4.252442
"591","2009-05-07",4.32006
"592","2009-05-08",4.192337
"593","2009-05-11",4.237415
"594","2009-05-12",4.32006
"595","2009-05-13",4.522915
"596","2009-05-14",4.733283
"597","2009-05-15",4.733283
"598","2009-05-18",4.733283
"599","2009-05-19",4.58302
"600","2009-05-20",4.590533
"601","2009-05-21",4.921112
"602","2009-05-22",4.921112
"603","2009-05-26",5.184072
"604","2009-05-27",5.184072
"605","2009-05-28",4.966191
"606","2009-05-29",5.184072
"607","2009-06-01",5.184072
"608","2009-06-02",5.078888
"609","2009-06-03",5.086401
"610","2009-06-04",5.078888
"611","2009-06-05",5.078888
"612","2009-06-08",5.033809
"613","2009-06-09",5.033809
"614","2009-06-10",5.033809
"615","2009-06-11",5.033809
"616","2009-06-12",5.033809
"617","2009-06-15",5.033809
"618","2009-06-16",5.033809
"619","2009-06-17",5.033809
"620","2009-06-18",5.25169
"621","2009-06-19",5.25169
"622","2009-06-22",4.951165
"623","2009-06-23",4.921112
"624","2009-06-24",4.921112
"625","2009-06-25",4.921112
"626","2009-06-26",4.921112
"627","2009-06-29",4.936138
"628","2009-06-30",5.25169
"629","2009-07-01",5.25169
"630","2009-07-02",5.25169
"631","2009-07-06",4.628099
"632","2009-07-07",4.853494
"633","2009-07-08",4.665665
"634","2009-07-09",4.665665
"635","2009-07-10",4.695717
"636","2009-07-13",4.898572
"637","2009-07-14",5.161533
"638","2009-07-15",4.943651
"639","2009-07-16",4.943651
"640","2009-07-17",4.815928
"641","2009-07-20",4.815928
"642","2009-07-21",4.845981
"643","2009-07-22",4.898572
"644","2009-07-23",4.958678
"645","2009-07-24",5.39444
"646","2009-07-27",5.311796
"647","2009-07-28",5.439519
"648","2009-07-29",5.439519
"649","2009-07-30",5.439519
"650","2009-07-31",6.010519
"651","2009-08-03",6.010519
"652","2009-08-04",6.386176
"653","2009-08-05",6.386176
"654","2009-08-06",5.747558
"655","2009-08-07",6.010519
"656","2009-08-10",6.010519
"657","2009-08-11",6.010519
"658","2009-08-12",6.040571
"659","2009-08-13",5.634861
"660","2009-08-14",5.567243
"661","2009-08-17",5.567243
"662","2009-08-18",5.071375
"663","2009-08-19",5.259203
"664","2009-08-20",5.27423
"665","2009-08-21",5.82269
"666","2009-08-24",5.935387
"667","2009-08-25",5.935387
"668","2009-08-26",6.08565
"669","2009-08-27",6.08565
"670","2009-08-28",6.08565
"671","2009-08-31",6.08565
"672","2009-09-01",6.08565
"673","2009-09-02",6.010519
"674","2009-09-03",6.010519
"675","2009-09-04",6.010519
"676","2009-09-08",6.010519
"677","2009-09-09",6.160781
"678","2009-09-10",6.386176
"679","2009-09-11",6.386176
"680","2009-09-14",6.08565
"681","2009-09-15",6.08565
"682","2009-09-16",6.08565
"683","2009-09-17",6.055597
"684","2009-09-18",6.055597
"685","2009-09-21",5.82269
"686","2009-09-22",6.055597
"687","2009-09-23",5.82269
"688","2009-09-24",5.935387
"689","2009-09-25",5.935387
"690","2009-09-28",5.935387
"691","2009-09-29",6.048084
"692","2009-09-30",6.070623
"693","2009-10-01",6.055597
"694","2009-10-02",5.567243
"695","2009-10-05",5.567243
"696","2009-10-06",5.709992
"697","2009-10-07",5.709992
"698","2009-10-08",5.709992
"699","2009-10-09",5.709992
"700","2009-10-12",6.010519
"701","2009-10-13",6.010519
"702","2009-10-14",6.138242
"703","2009-10-15",6.138242
"704","2009-10-16",6.138242
"705","2009-10-19",5.897821
"706","2009-10-20",6.341097
"707","2009-10-21",6.198347
"708","2009-10-22",6.220887
"709","2009-10-23",6.025545
"710","2009-10-26",6.025545
"711","2009-10-27",5.747558
"712","2009-10-28",5.747558
"713","2009-10-29",5.82269
"714","2009-10-30",5.82269
"715","2009-11-02",5.785124
"716","2009-11-03",5.785124
"717","2009-11-04",5.709992
"718","2009-11-05",5.709992
"719","2009-11-06",5.702479
"720","2009-11-09",5.597295
"721","2009-11-10",5.597295
"722","2009-11-11",5.732532
"723","2009-11-12",5.138993
"724","2009-11-13",5.439519
"725","2009-11-16",5.439519
"726","2009-11-17",5.439519
"727","2009-11-18",5.447032
"728","2009-11-19",5.334335
"729","2009-11-20",4.58302
"730","2009-11-23",4.695717
"731","2009-11-24",4.58302
"732","2009-11-25",4.58302
"733","2009-11-27",5.071375
"734","2009-11-30",5.071375
"735","2009-12-01",5.071375
"736","2009-12-02",5.048835
"737","2009-12-03",5.048835
"738","2009-12-04",4.695717
"739","2009-12-07",4.695717
"740","2009-12-08",4.883546
"741","2009-12-09",4.883546
"742","2009-12-10",4.628099
"743","2009-12-11",4.620586
"744","2009-12-14",4.620586
"745","2009-12-15",4.928625
"746","2009-12-16",4.928625
"747","2009-12-17",4.928625
"748","2009-12-18",4.928625
"749","2009-12-21",4.60556
"750","2009-12-22",4.60556
"751","2009-12-23",4.770849
"752","2009-12-24",4.770849
"753","2009-12-28",4.703231
"754","2009-12-29",4.928625
"755","2009-12-30",4.921112
"756","2009-12-31",4.958678
"757","2010-01-04",4.928625
"758","2010-01-05",4.545455
"759","2010-01-06",4.545455
"760","2010-01-07",4.86852
"761","2010-01-08",4.733283
"762","2010-01-11",4.733283
"763","2010-01-12",5.093915
"764","2010-01-13",5.53719
"765","2010-01-14",5.672427
"766","2010-01-15",5.672427
"767","2010-01-19",5.672427
"768","2010-01-20",5.634861
"769","2010-01-21",5.672427
"770","2010-01-22",5.792637
"771","2010-01-25",5.807663
"772","2010-01-26",5.694966
"773","2010-01-27",5.672427
"774","2010-01-28",5.672427
"775","2010-01-29",5.664914
"776","2010-02-01",5.672427
"777","2010-02-02",5.672427
"778","2010-02-03",5.672427
"779","2010-02-04",5.672427
"780","2010-02-05",5.672427
"781","2010-02-08",5.664914
"782","2010-02-09",5.522164
"783","2010-02-10",5.522164
"784","2010-02-11",5.522164
"785","2010-02-12",5.522164
"786","2010-02-16",5.589782
"787","2010-02-17",5.589782
"788","2010-02-18",5.522164
"789","2010-02-19",5.522164
"790","2010-02-22",5.627348
"791","2010-02-23",5.447032
"792","2010-02-24",5.499624
"793","2010-02-25",5.499624
"794","2010-02-26",5.447032
"795","2010-03-01",5.447032
"796","2010-03-02",5.447032
"797","2010-03-03",5.447032
"798","2010-03-04",5.447032
"799","2010-03-05",5.499624
"800","2010-03-08",5.499624
"801","2010-03-09",5.634861
"802","2010-03-10",5.762585
"803","2010-03-11",5.762585
"804","2010-03-12",5.762585
"805","2010-03-15",5.672427
"806","2010-03-16",5.957926
"807","2010-03-17",5.957926
"808","2010-03-18",5.82269
"809","2010-03-19",5.82269
"810","2010-03-22",5.82269
"811","2010-03-23",5.82269
"812","2010-03-24",5.82269
"813","2010-03-25",6.190834
"814","2010-03-26",6.010519
"815","2010-03-29",5.484598
"816","2010-03-30",5.807663
"817","2010-03-31",6.08565
"818","2010-04-01",6.010519
"819","2010-04-05",6.08565
"820","2010-04-06",6.08565
"821","2010-04-07",6.08565
"822","2010-04-08",6.08565
"823","2010-04-09",6.08565
"824","2010-04-12",6.123216
"825","2010-04-13",6.08565
"826","2010-04-14",6.08565
"827","2010-04-15",6.08565
"828","2010-04-16",6.010519
"829","2010-04-19",6.198347
"830","2010-04-20",6.198347
"831","2010-04-21",6.341097
"832","2010-04-22",6.341097
"833","2010-04-23",6.341097
"834","2010-04-26",6.641623
"835","2010-04-27",6.641623
"836","2010-04-28",6.641623
"837","2010-04-29",6.010519
"838","2010-04-30",6.198347
"839","2010-05-03",6.386176
"840","2010-05-04",6.386176
"841","2010-05-05",6.386176
"842","2010-05-06",6.198347
"843","2010-05-07",6.198347
"844","2010-05-10",6.198347
"845","2010-05-11",6.198347
"846","2010-05-12",6.198347
"847","2010-05-13",6.198347
"848","2010-05-14",6.010519
"849","2010-05-17",6.198347
"850","2010-05-18",6.198347
"851","2010-05-19",6.190834
"852","2010-05-20",6.190834
"853","2010-05-21",5.935387
"854","2010-05-24",6.198347
"855","2010-05-25",6.198347
"856","2010-05-26",6.198347
"857","2010-05-27",6.198347
"858","2010-05-28",6.198347
"859","2010-06-01",6.198347
"860","2010-06-02",6.198347
"861","2010-06-03",6.198347
"862","2010-06-04",6.198347
"863","2010-06-07",6.198347
"864","2010-06-08",6.198347
"865","2010-06-09",6.078137
"866","2010-06-10",6.078137
"867","2010-06-11",5.747558
"868","2010-06-14",5.747558
"869","2010-06-15",5.777611
"870","2010-06-16",5.777611
"871","2010-06-17",5.259203
"872","2010-06-18",5.642374
"873","2010-06-21",5.634861
"874","2010-06-22",5.634861
"875","2010-06-23",5.634861
"876","2010-06-24",5.740045
"877","2010-06-25",5.447032
"878","2010-06-28",5.447032
"879","2010-06-29",5.447032
"880","2010-06-30",5.447032
"881","2010-07-01",5.447032
"882","2010-07-02",5.259203
"883","2010-07-06",5.259203
"884","2010-07-07",5.259203
"885","2010-07-08",5.259203
"886","2010-07-09",5.259203
"887","2010-07-12",5.259203
"888","2010-07-13",5.071375
"889","2010-07-14",5.27423
"890","2010-07-15",4.883546
"891","2010-07-16",4.973704
"892","2010-07-19",4.973704
"893","2010-07-20",4.921112
"894","2010-07-21",4.883546
"895","2010-07-22",4.695717
"896","2010-07-23",4.838467
"897","2010-07-26",4.522915
"898","2010-07-27",4.755823
"899","2010-07-28",4.537941
"900","2010-07-29",4.537941
"901","2010-07-30",4.507889
"902","2010-08-02",4.507889
"903","2010-08-03",4.470323
"904","2010-08-04",4.500376
"905","2010-08-05",4.575507
"906","2010-08-06",4.575507
"907","2010-08-09",4.883546
"908","2010-08-10",4.883546
"909","2010-08-11",4.695717
"910","2010-08-12",4.733283
"911","2010-08-13",4.733283
"912","2010-08-16",4.778362
"913","2010-08-17",4.808415
"914","2010-08-18",5.071375
"915","2010-08-19",5.071375
"916","2010-08-20",4.958678
"917","2010-08-23",4.845981
"918","2010-08-24",4.845981
"919","2010-08-25",4.830954
"920","2010-08-26",4.815928
"921","2010-08-27",4.808415
"922","2010-08-30",4.808415
"923","2010-08-31",4.808415
"924","2010-09-01",4.808415
"925","2010-09-02",4.808415
"926","2010-09-03",4.86852
"927","2010-09-07",4.883546
"928","2010-09-08",4.958678
"929","2010-09-09",4.958678
"930","2010-09-10",4.958678
"931","2010-09-13",4.958678
"932","2010-09-14",5.026296
