"","date","ATEX"
"78","2015-05-26",47.599998
"79","2015-05-27",46.830002
"80","2015-05-28",46.919998
"81","2015-05-29",47.34
"82","2015-06-01",47.57
"83","2015-06-02",47.290001
"84","2015-06-03",47.099998
"85","2015-06-04",47.110001
"86","2015-06-05",47.490002
"87","2015-06-08",47.299999
"88","2015-06-09",46.360001
"89","2015-06-10",45.029999
"90","2015-06-11",44.099998
"91","2015-06-12",44.25
"92","2015-06-15",44.419998
"93","2015-06-16",44.25
"94","2015-06-17",44.970001
"95","2015-06-18",45.240002
"96","2015-06-19",43.849998
"97","2015-06-22",43.029999
"98","2015-06-23",42.5
"99","2015-06-24",42.52
"100","2015-06-25",43.41
"101","2015-06-26",42.84
"102","2015-06-29",43.43
"103","2015-06-30",42.130001
"104","2015-07-01",40.299999
"105","2015-07-02",38.799999
"106","2015-07-06",37.799999
"107","2015-07-07",36.299999
"108","2015-07-08",38.439999
"109","2015-07-09",36.939999
"110","2015-07-10",37.419998
"111","2015-07-13",36.790001
"112","2015-07-14",37.130001
"113","2015-07-15",36.240002
"114","2015-07-16",36.209999
"115","2015-07-17",36.93
"116","2015-07-20",38.27
"117","2015-07-21",36.220001
"118","2015-07-22",35.02
"119","2015-07-23",34.099998
"120","2015-07-24",34.130001
"121","2015-07-27",31.67
"122","2015-07-28",30.42
"123","2015-07-29",30.1
"124","2015-07-30",30.040001
"125","2015-07-31",29.24
"126","2015-08-03",28.799999
"127","2015-08-04",28.75
"128","2015-08-05",28.370001
"129","2015-08-06",28.049999
"130","2015-08-07",28
"131","2015-08-10",26.32
"132","2015-08-11",26.59
"133","2015-08-12",30.08
"134","2015-08-13",31.98
"135","2015-08-14",34.130001
"136","2015-08-17",34.07
"137","2015-08-18",33.27
"138","2015-08-19",32.25
"139","2015-08-20",31.77
"140","2015-08-21",31.51
"141","2015-08-24",30.690001
"142","2015-08-25",30.9
"143","2015-08-26",31.65
"144","2015-08-27",31.73
"145","2015-08-28",31.610001
"146","2015-08-31",31.969999
"147","2015-09-01",32.09
"148","2015-09-02",32.349998
"149","2015-09-03",31.75
"150","2015-09-04",32.5
"151","2015-09-08",34
"152","2015-09-09",33.790001
"153","2015-09-10",32.709999
"154","2015-09-11",32.130001
"155","2015-09-14",31.879999
"156","2015-09-15",32.889999
"157","2015-09-16",32.490002
"158","2015-09-17",32
"159","2015-09-18",32.889999
"160","2015-09-21",32.900002
"161","2015-09-22",32.02
"162","2015-09-23",32.220001
"163","2015-09-24",32.060001
"164","2015-09-25",31.43
"165","2015-09-28",30.610001
"166","2015-09-29",29.549999
"167","2015-09-30",29.9
"168","2015-10-01",29.040001
"169","2015-10-02",28.940001
"170","2015-10-05",30.08
"171","2015-10-06",29.940001
"172","2015-10-07",30.5
"173","2015-10-08",30.690001
"174","2015-10-09",31.18
"175","2015-10-12",31.02
"176","2015-10-13",30.280001
"177","2015-10-14",29.469999
"178","2015-10-15",29.5
"179","2015-10-16",29.15
"180","2015-10-19",28.719999
"181","2015-10-20",28.93
"182","2015-10-21",28.049999
"183","2015-10-22",28.530001
"184","2015-10-23",28.02
"185","2015-10-26",27.52
"186","2015-10-27",26.540001
"187","2015-10-28",29.25
"188","2015-10-29",28.41
"189","2015-10-30",28.02
"190","2015-11-02",28.540001
"191","2015-11-03",28.52
"192","2015-11-04",28.49
"193","2015-11-05",28.51
"194","2015-11-06",28.15
"195","2015-11-09",28.190001
"196","2015-11-10",27.9
"197","2015-11-11",27.08
"198","2015-11-12",25.83
"199","2015-11-13",24.280001
"200","2015-11-16",24.4
"201","2015-11-17",22.959999
"202","2015-11-18",23.15
"203","2015-11-19",23.1
"204","2015-11-20",23.09
"205","2015-11-23",23.629999
"206","2015-11-24",23.6
"207","2015-11-25",25.030001
"208","2015-11-27",25.629999
"209","2015-11-30",26.450001
"210","2015-12-01",26.27
"211","2015-12-02",26.360001
"212","2015-12-03",25.75
"213","2015-12-04",24.99
"214","2015-12-07",24.43
"215","2015-12-08",24.969999
"216","2015-12-09",24.940001
"217","2015-12-10",27.02
"218","2015-12-11",26.280001
"219","2015-12-14",25.309999
"220","2015-12-15",26.26
"221","2015-12-16",27.690001
"222","2015-12-17",27.530001
"223","2015-12-18",27.52
"224","2015-12-21",27.469999
"225","2015-12-22",27.09
"226","2015-12-23",28.51
"227","2015-12-24",29.77
"228","2015-12-28",28.68
"229","2015-12-29",28.940001
"230","2015-12-30",28.67
"231","2015-12-31",27.5
"232","2016-01-04",26.709999
"233","2016-01-05",26.74
"234","2016-01-06",26.92
"235","2016-01-07",26.059999
"236","2016-01-08",25.860001
"237","2016-01-11",25.639999
"238","2016-01-12",25.99
"239","2016-01-13",25.809999
"240","2016-01-14",25.92
"241","2016-01-15",25.629999
"242","2016-01-19",25.26
"243","2016-01-20",25.34
"244","2016-01-21",25.290001
"245","2016-01-22",25.34
"246","2016-01-25",25
"247","2016-01-26",24.58
"248","2016-01-27",23.790001
"249","2016-01-28",23.700001
"250","2016-01-29",24.07
"251","2016-02-01",22.860001
"252","2016-02-02",22.219999
"253","2016-02-03",22.190001
"254","2016-02-04",22.809999
"255","2016-02-05",22.450001
"256","2016-02-08",22.35
"257","2016-02-09",22.27
"258","2016-02-10",21.66
"259","2016-02-11",24.4
"260","2016-02-12",24.299999
"261","2016-02-16",23.950001
"262","2016-02-17",23.93
"263","2016-02-18",23.99
"264","2016-02-19",23.969999
"265","2016-02-22",24.85
"266","2016-02-23",24.450001
"267","2016-02-24",24.51
"268","2016-02-25",24.860001
"269","2016-02-26",25.75
"270","2016-02-29",28.4
"271","2016-03-01",27.84
"272","2016-03-02",28.17
"273","2016-03-03",28.309999
"274","2016-03-04",27.690001
"275","2016-03-07",28.5
"276","2016-03-08",27.98
"277","2016-03-09",27.870001
"278","2016-03-10",27.639999
"279","2016-03-11",28.969999
"280","2016-03-14",28.969999
"281","2016-03-15",28.84
"282","2016-03-16",29.280001
"283","2016-03-17",30.01
"284","2016-03-18",30.690001
"285","2016-03-21",29.85
"286","2016-03-22",29.67
"287","2016-03-23",30.17
"288","2016-03-24",29.879999
"289","2016-03-28",30.51
"290","2016-03-29",33.349998
"291","2016-03-30",33.740002
"292","2016-03-31",34.34
"293","2016-04-01",35.73
"294","2016-04-04",36.580002
"295","2016-04-05",36.290001
"296","2016-04-06",36.77
"297","2016-04-07",36.889999
"298","2016-04-08",38.380001
"299","2016-04-11",38.880001
"300","2016-04-12",37.369999
"301","2016-04-13",37.66
"302","2016-04-14",38.139999
"303","2016-04-15",38.119999
"304","2016-04-18",39.93
"305","2016-04-19",39.860001
"306","2016-04-20",39.73
"307","2016-04-21",39.849998
"308","2016-04-22",40.209999
"309","2016-04-25",40.91
"310","2016-04-26",40.990002
"311","2016-04-27",40.57
"312","2016-04-28",40.470001
"313","2016-04-29",40.380001
"314","2016-05-02",41.189999
"315","2016-05-03",40.009998
"316","2016-05-04",38.900002
"317","2016-05-05",38.400002
"318","2016-05-06",38.830002
"319","2016-05-09",38.41
"320","2016-05-10",38.099998
"321","2016-05-11",36.77
"322","2016-05-12",35.66
"323","2016-05-13",35.200001
"324","2016-05-16",35.25
"325","2016-05-17",33.23
"326","2016-05-18",32.779999
"327","2016-05-19",32.029999
"328","2016-05-20",32.959999
"329","2016-05-23",33.66
"330","2016-05-24",33.490002
"331","2016-05-25",33.400002
"332","2016-05-26",31.5
"333","2016-05-27",27
"334","2016-05-31",24.129999
"335","2016-06-01",23.889999
"336","2016-06-02",23.450001
"337","2016-06-03",21.719999
"338","2016-06-06",22.690001
"339","2016-06-07",22.5
"340","2016-06-08",22.299999
"341","2016-06-09",21.08
"342","2016-06-10",20.92
"343","2016-06-13",19.27
"344","2016-06-14",19.25
"345","2016-06-15",19.629999
"346","2016-06-16",20.950001
"347","2016-06-17",21.15
"348","2016-06-20",21.959999
"349","2016-06-21",22.17
"350","2016-06-22",22.200001
"351","2016-06-23",22.1
"352","2016-06-24",21.59
"353","2016-06-27",20.040001
"354","2016-06-28",19.799999
"355","2016-06-29",21.23
"356","2016-06-30",21.389999
"357","2016-07-01",21.809999
"358","2016-07-05",21.299999
"359","2016-07-06",21.99
"360","2016-07-07",22.41
"361","2016-07-08",23.67
"362","2016-07-11",23.969999
"363","2016-07-12",24.120001
"364","2016-07-13",23.860001
"365","2016-07-14",23.200001
"366","2016-07-15",22.969999
"367","2016-07-18",23.49
"368","2016-07-19",22.959999
"369","2016-07-20",23
"370","2016-07-21",22.450001
"371","2016-07-22",22.26
"372","2016-07-25",21.85
"373","2016-07-26",22.040001
"374","2016-07-27",22.49
"375","2016-07-28",22.1
"376","2016-07-29",21.5
"377","2016-08-01",21.059999
"378","2016-08-02",20.08
"379","2016-08-03",20.65
"380","2016-08-04",21.469999
"381","2016-08-05",22.120001
"382","2016-08-08",21.700001
"383","2016-08-09",21.98
"384","2016-08-10",20.92
"385","2016-08-11",21.43
"386","2016-08-12",20.219999
"387","2016-08-15",20.07
"388","2016-08-16",20.389999
"389","2016-08-17",21.32
"390","2016-08-18",21.200001
"391","2016-08-19",21.85
"392","2016-08-22",22.950001
"393","2016-08-23",23.440001
"394","2016-08-24",23.370001
"395","2016-08-25",23.66
"396","2016-08-26",24.280001
"397","2016-08-29",24.540001
"398","2016-08-30",25.469999
"399","2016-08-31",25.59
"400","2016-09-01",24.030001
"401","2016-09-02",24.200001
"402","2016-09-06",22.709999
"403","2016-09-07",22.030001
"404","2016-09-08",21.84
"405","2016-09-09",20.75
"406","2016-09-12",21.35
"407","2016-09-13",20.66
"408","2016-09-14",20.82
"409","2016-09-15",20.92
"410","2016-09-16",21.32
"411","2016-09-19",21.700001
"412","2016-09-20",21.75
"413","2016-09-21",22.030001
"414","2016-09-22",22.030001
"415","2016-09-23",22.26
"416","2016-09-26",22.549999
"417","2016-09-27",24.76
"418","2016-09-28",23.51
"419","2016-09-29",22.719999
"420","2016-09-30",22.9
"421","2016-10-03",24.030001
"422","2016-10-04",24.059999
"423","2016-10-05",23.809999
"424","2016-10-06",23.99
"425","2016-10-07",23.709999
"426","2016-10-10",24.889999
"427","2016-10-11",25.76
"428","2016-10-12",27.27
"429","2016-10-13",25.23
"430","2016-10-14",24.83
"431","2016-10-17",24.950001
"432","2016-10-18",25.799999
"433","2016-10-19",25.75
"434","2016-10-20",25.799999
"435","2016-10-21",25
"436","2016-10-24",25.450001
"437","2016-10-25",24.299999
"438","2016-10-26",24.799999
"439","2016-10-27",23.950001
"440","2016-10-28",24.1
"441","2016-10-31",23.6
"442","2016-11-01",23.200001
"443","2016-11-02",23
"444","2016-11-03",22.799999
"445","2016-11-04",21.9
"446","2016-11-07",22.25
"447","2016-11-08",23.200001
"448","2016-11-09",22.9
"449","2016-11-10",22.5
"450","2016-11-11",24.15
"451","2016-11-14",24.5
"452","2016-11-15",24.4
"453","2016-11-16",24.5
"454","2016-11-17",24.799999
"455","2016-11-18",25
"456","2016-11-21",25.35
"457","2016-11-22",25.1
"458","2016-11-23",24.549999
"459","2016-11-25",25.15
"460","2016-11-28",24.9
"461","2016-11-29",24.5
"462","2016-11-30",23.6
"463","2016-12-01",22.35
"464","2016-12-02",23.1
"465","2016-12-05",23.25
"466","2016-12-06",23.200001
"467","2016-12-07",23.200001
"468","2016-12-08",23.9
"469","2016-12-09",24.200001
"470","2016-12-12",23.950001
"471","2016-12-13",24.65
"472","2016-12-14",24
"473","2016-12-15",24.15
"474","2016-12-16",24
"475","2016-12-19",24.200001
"476","2016-12-20",24.049999
"477","2016-12-21",23.450001
"478","2016-12-22",22.75
"479","2016-12-23",23.450001
"480","2016-12-27",24.549999
"481","2016-12-28",24.1
"482","2016-12-29",23.700001
"483","2016-12-30",22.549999
"484","2017-01-03",25.299999
"485","2017-01-04",25.6
"486","2017-01-05",25.75
"487","2017-01-06",26
"488","2017-01-09",24.85
"489","2017-01-10",25
"490","2017-01-11",24.9
"491","2017-01-12",24.65
"492","2017-01-13",24.299999
"493","2017-01-17",24.75
"494","2017-01-18",24.5
"495","2017-01-19",24.25
"496","2017-01-20",24.1
"497","2017-01-23",22.799999
"498","2017-01-24",23.35
"499","2017-01-25",23.65
"500","2017-01-26",22.700001
"501","2017-01-27",22.049999
"502","2017-01-30",21.9
"503","2017-01-31",21.299999
"504","2017-02-01",20.5
"505","2017-02-02",20.4
"506","2017-02-03",21.25
"507","2017-02-06",20.200001
"508","2017-02-07",19.700001
"509","2017-02-08",20.950001
"510","2017-02-09",19.799999
"511","2017-02-10",20.15
"512","2017-02-13",20.15
"513","2017-02-14",20.85
"514","2017-02-15",20.950001
"515","2017-02-16",21.299999
"516","2017-02-17",22.65
"517","2017-02-21",23.049999
"518","2017-02-22",23.450001
"519","2017-02-23",24.450001
"520","2017-02-24",26.85
"521","2017-02-27",27.15
"522","2017-02-28",25.75
"523","2017-03-01",23.799999
"524","2017-03-02",22.65
"525","2017-03-03",21.799999
"526","2017-03-06",21.049999
"527","2017-03-07",21
"528","2017-03-08",20.950001
"529","2017-03-09",21.450001
"530","2017-03-10",21.15
"531","2017-03-13",22.1
"532","2017-03-14",21
"533","2017-03-15",21.6
"534","2017-03-16",22.4
"535","2017-03-17",23.75
"536","2017-03-20",22.5
"537","2017-03-21",21.700001
"538","2017-03-22",20.85
"539","2017-03-23",20.950001
"540","2017-03-24",21.049999
"541","2017-03-27",21.25
"542","2017-03-28",21.35
"543","2017-03-29",21.75
"544","2017-03-30",22.6
"545","2017-03-31",21.85
"546","2017-04-03",21.5
"547","2017-04-04",21.4
"548","2017-04-05",20.450001
"549","2017-04-06",20.549999
"550","2017-04-07",21.25
"551","2017-04-10",22.049999
"552","2017-04-11",22.1
"553","2017-04-12",22.200001
"554","2017-04-13",21.9
"555","2017-04-17",22.6
"556","2017-04-18",22.799999
"557","2017-04-19",23.65
"558","2017-04-20",23.65
"559","2017-04-21",23.6
"560","2017-04-24",24.200001
"561","2017-04-25",24.25
"562","2017-04-26",25.299999
"563","2017-04-27",25.6
"564","2017-04-28",25.65
"565","2017-05-01",24.1
"566","2017-05-02",24.35
"567","2017-05-03",24.700001
"568","2017-05-04",23.200001
"569","2017-05-05",23.200001
"570","2017-05-08",23.049999
"571","2017-05-09",22.700001
"572","2017-05-10",22.35
"573","2017-05-11",21.950001
"574","2017-05-12",23
"575","2017-05-15",22.700001
"576","2017-05-16",22.6
"577","2017-05-17",21.85
"578","2017-05-18",21.85
"579","2017-05-19",21.65
"580","2017-05-22",22.75
"581","2017-05-23",23.85
"582","2017-05-24",22.75
"583","2017-05-25",22.799999
"584","2017-05-26",22.65
"585","2017-05-30",23.549999
"586","2017-05-31",23.9
"587","2017-06-01",23.75
"588","2017-06-02",24.75
"589","2017-06-05",24.450001
"590","2017-06-06",24.35
"591","2017-06-07",24.5
"592","2017-06-08",24.65
"593","2017-06-09",24.950001
"594","2017-06-12",24.700001
"595","2017-06-13",23.299999
"596","2017-06-14",23.15
"597","2017-06-15",22.4
"598","2017-06-16",23.299999
"599","2017-06-19",23.9
"600","2017-06-20",24.049999
"601","2017-06-21",23.35
"602","2017-06-22",22.950001
"603","2017-06-23",23.549999
"604","2017-06-26",23.799999
"605","2017-06-27",23.299999
"606","2017-06-28",23.950001
"607","2017-06-29",23.450001
"608","2017-06-30",23.299999
"609","2017-07-03",24.35
"610","2017-07-05",23.35
"611","2017-07-06",22.950001
"612","2017-07-07",23.4
"613","2017-07-10",23.049999
"614","2017-07-11",22.9
"615","2017-07-12",23.85
"616","2017-07-13",24.4
"617","2017-07-14",24.4
"618","2017-07-17",24.75
"619","2017-07-18",24.35
"620","2017-07-19",24.5
"621","2017-07-20",24.5
"622","2017-07-21",24.15
"623","2017-07-24",24.75
"624","2017-07-25",24.950001
"625","2017-07-26",24.200001
"626","2017-07-27",23.75
"627","2017-07-28",24.65
"628","2017-07-31",24.700001
"629","2017-08-01",24.1
"630","2017-08-02",24.049999
"631","2017-08-03",24.9
"632","2017-08-04",26
"633","2017-08-07",27.75
"634","2017-08-08",28.799999
"635","2017-08-09",29.4
"636","2017-08-10",29.200001
"637","2017-08-11",27.9
"638","2017-08-14",28.35
"639","2017-08-15",29
"640","2017-08-16",28.799999
"641","2017-08-17",28.1
"642","2017-08-18",28.299999
"643","2017-08-21",27.15
"644","2017-08-22",27.35
"645","2017-08-23",27.4
"646","2017-08-24",27.549999
"647","2017-08-25",28.700001
"648","2017-08-28",28.700001
"649","2017-08-29",28.5
"650","2017-08-30",28.4
"651","2017-08-31",29.25
"652","2017-09-01",30.25
"653","2017-09-05",31.049999
"654","2017-09-06",31.35
"655","2017-09-07",28.75
"656","2017-09-08",28.549999
"657","2017-09-11",28.65
"658","2017-09-12",29.450001
"659","2017-09-13",29.1
"660","2017-09-14",28.950001
"661","2017-09-15",29.15
"662","2017-09-18",29.799999
"663","2017-09-19",30.950001
"664","2017-09-20",31.1
"665","2017-09-21",31.049999
"666","2017-09-22",31.25
"667","2017-09-25",31.200001
"668","2017-09-26",30.9
"669","2017-09-27",31.65
"670","2017-09-28",31.450001
"671","2017-09-29",29.799999
"672","2017-10-02",29.65
"673","2017-10-03",31.9
"674","2017-10-04",31.75
"675","2017-10-05",32.950001
"676","2017-10-06",33.450001
"677","2017-10-09",32.5
"678","2017-10-10",33.150002
"679","2017-10-11",33.150002
"680","2017-10-12",32.450001
"681","2017-10-13",32.349998
"682","2017-10-16",32.099998
"683","2017-10-17",30.85
"684","2017-10-18",31.700001
"685","2017-10-19",31.450001
"686","2017-10-20",31.200001
"687","2017-10-23",30.65
"688","2017-10-24",31
"689","2017-10-25",30.85
"690","2017-10-26",30.799999
"691","2017-10-27",31.85
"692","2017-10-30",31.049999
"693","2017-10-31",28.549999
"694","2017-11-01",28.85
"695","2017-11-02",29.299999
"696","2017-11-03",29.299999
"697","2017-11-06",30.15
"698","2017-11-07",30.1
"699","2017-11-08",29.950001
"700","2017-11-09",30.049999
"701","2017-11-10",29.450001
"702","2017-11-13",29.049999
"703","2017-11-14",31.15
"704","2017-11-15",32.349998
"705","2017-11-16",34.450001
"706","2017-11-17",34.650002
"707","2017-11-20",34.200001
"708","2017-11-21",33.900002
"709","2017-11-22",34.5
"710","2017-11-24",35.799999
"711","2017-11-27",34.099998
"712","2017-11-28",33.299999
"713","2017-11-29",32.099998
"714","2017-11-30",32.650002
"715","2017-12-01",33.700001
"716","2017-12-04",32.349998
"717","2017-12-05",32.849998
"718","2017-12-06",31.549999
"719","2017-12-07",31.799999
"720","2017-12-08",32.900002
"721","2017-12-11",33.349998
"722","2017-12-12",34.400002
"723","2017-12-13",35.25
"724","2017-12-14",34.400002
"725","2017-12-15",34.75
"726","2017-12-18",34.150002
"727","2017-12-19",33
"728","2017-12-20",32.549999
"729","2017-12-21",33.099998
"730","2017-12-22",32.25
"731","2017-12-26",33
"732","2017-12-27",32.900002
"733","2017-12-28",32.400002
"734","2017-12-29",32.099998
"735","2018-01-02",32.75
"736","2018-01-03",31.9
"737","2018-01-04",32.900002
"738","2018-01-05",32.400002
"739","2018-01-08",33.549999
"740","2018-01-09",33.150002
"741","2018-01-10",32.099998
"742","2018-01-11",33.5
"743","2018-01-12",33.849998
"744","2018-01-16",33.200001
"745","2018-01-17",32.799999
"746","2018-01-18",34.549999
"747","2018-01-19",35.650002
"748","2018-01-22",34.950001
"749","2018-01-23",34.299999
"750","2018-01-24",35
"751","2018-01-25",35.650002
"752","2018-01-26",35.849998
"753","2018-01-29",33.950001
"754","2018-01-30",33.900002
"755","2018-01-31",34.400002
"756","2018-02-01",35.650002
"757","2018-02-02",33.400002
"758","2018-02-05",32.450001
"759","2018-02-06",32.5
"760","2018-02-07",33
"761","2018-02-08",31.450001
"762","2018-02-09",30.35
"763","2018-02-12",30.950001
"764","2018-02-13",31.4
"765","2018-02-14",31.5
"766","2018-02-15",32.599998
"767","2018-02-16",32.700001
"768","2018-02-20",32
"769","2018-02-21",32.400002
"770","2018-02-22",32.150002
"771","2018-02-23",32.75
"772","2018-02-26",32.900002
"773","2018-02-27",32.299999
"774","2018-02-28",32.200001
"775","2018-03-01",32.099998
"776","2018-03-02",32.75
"777","2018-03-05",33.25
"778","2018-03-06",32.799999
"779","2018-03-07",33.25
"780","2018-03-08",35.849998
"781","2018-03-09",38.75
"782","2018-03-12",38.599998
"783","2018-03-13",37.549999
"784","2018-03-14",36.200001
"785","2018-03-15",36.799999
"786","2018-03-16",38.549999
"787","2018-03-19",36.400002
"788","2018-03-20",33.349998
"789","2018-03-21",32.200001
"790","2018-03-22",34
"791","2018-03-23",31.6
"792","2018-03-26",31.9
"793","2018-03-27",30.700001
"794","2018-03-28",30
"795","2018-03-29",29.85
"796","2018-04-02",30.200001
"797","2018-04-03",30.15
"798","2018-04-04",30
"799","2018-04-05",31.5
"800","2018-04-06",30.049999
"801","2018-04-09",30.049999
"802","2018-04-10",30.049999
"803","2018-04-11",30
"804","2018-04-12",29.950001
"805","2018-04-13",30.1
"806","2018-04-16",30.299999
"807","2018-04-17",31.4
"808","2018-04-18",31.700001
"809","2018-04-19",31.200001
"810","2018-04-20",31.5
"811","2018-04-23",31.049999
"812","2018-04-24",29.75
"813","2018-04-25",30.65
"814","2018-04-26",29.6
"815","2018-04-27",29.35
"816","2018-04-30",29.1
"817","2018-05-01",28.65
"818","2018-05-02",28.549999
"819","2018-05-03",27.9
"820","2018-05-04",27.75
"821","2018-05-07",27.85
"822","2018-05-08",28.049999
"823","2018-05-09",28.049999
"824","2018-05-10",28.65
"825","2018-05-11",28.75
"826","2018-05-14",28.200001
"827","2018-05-15",27
"828","2018-05-16",27.299999
"829","2018-05-17",27.75
"830","2018-05-18",27.35
"831","2018-05-21",27.950001
"832","2018-05-22",27.75
"833","2018-05-23",26.9
"834","2018-05-24",25.1
"835","2018-05-25",23.9
"836","2018-05-29",23.35
"837","2018-05-30",26.700001
"838","2018-05-31",25.35
"839","2018-06-01",26.6
"840","2018-06-04",25.799999
"841","2018-06-05",24.700001
"842","2018-06-06",24.700001
"843","2018-06-07",25.200001
"844","2018-06-08",24.799999
"845","2018-06-11",26.200001
"846","2018-06-12",24.9
"847","2018-06-13",25.1
"848","2018-06-14",27.65
"849","2018-06-15",28.950001
"850","2018-06-18",27.65
"851","2018-06-19",27.75
"852","2018-06-20",26.700001
"853","2018-06-21",26.25
"854","2018-06-22",26.1
"855","2018-06-25",26.15
"856","2018-06-26",26.549999
"857","2018-06-27",24.4
"858","2018-06-28",25.15
"859","2018-06-29",24.950001
"860","2018-07-02",24.450001
"861","2018-07-03",25.049999
"862","2018-07-05",25.25
"863","2018-07-06",25.4
"864","2018-07-09",26.25
"865","2018-07-10",25.9
"866","2018-07-11",26.049999
"867","2018-07-12",26.85
"868","2018-07-13",26.35
"869","2018-07-16",26.4
"870","2018-07-17",25.9
"871","2018-07-18",25.75
"872","2018-07-19",25.799999
"873","2018-07-20",26.549999
"874","2018-07-23",25.799999
"875","2018-07-24",26.9
"876","2018-07-25",25.450001
"877","2018-07-26",27.9
"878","2018-07-27",29
"879","2018-07-30",30.65
"880","2018-07-31",29.9
"881","2018-08-01",29.4
"882","2018-08-02",29.5
"883","2018-08-03",29.450001
"884","2018-08-06",29.799999
"885","2018-08-07",29.5
"886","2018-08-08",28.950001
"887","2018-08-09",30.450001
"888","2018-08-10",32.299999
"889","2018-08-13",31.25
"890","2018-08-14",31.85
"891","2018-08-15",31.200001
"892","2018-08-16",31.65
"893","2018-08-17",33.400002
"894","2018-08-20",30.200001
"895","2018-08-21",30.25
"896","2018-08-22",30.15
"897","2018-08-23",30
"898","2018-08-24",30.1
"899","2018-08-27",29.75
"900","2018-08-28",29.200001
"901","2018-08-29",29.9
"902","2018-08-30",29.35
"903","2018-08-31",30.049999
"904","2018-09-04",30.049999
"905","2018-09-05",29.450001
"906","2018-09-06",29.299999
"907","2018-09-07",29.549999
"908","2018-09-10",28.5
"909","2018-09-11",28.450001
"910","2018-09-12",30
"911","2018-09-13",30.299999
"912","2018-09-14",30.799999
"913","2018-09-17",30.950001
"914","2018-09-18",29.9
"915","2018-09-19",30.35
"916","2018-09-20",31.549999
"917","2018-09-21",31.549999
"918","2018-09-24",31.450001
"919","2018-09-25",33.099998
"920","2018-09-26",33.900002
"921","2018-09-27",34.849998
"922","2018-09-28",33.900002
"923","2018-10-01",34.279999
"924","2018-10-02",35.290001
"925","2018-10-03",36.02
"926","2018-10-04",36.709999
"927","2018-10-05",36.310001
"928","2018-10-08",36.119999
"929","2018-10-09",37.150002
"930","2018-10-10",36.689999
"931","2018-10-11",36.349998
"932","2018-10-12",36.310001
"933","2018-10-15",39.830002
"934","2018-10-16",43.040001
"935","2018-10-17",43.549999
"936","2018-10-18",40.169998
"937","2018-10-19",40.970001
"938","2018-10-22",42.130001
"939","2018-10-23",42.759998
"940","2018-10-24",39.790001
"941","2018-10-25",38.68
"942","2018-10-26",37.73
"943","2018-10-29",38.119999
"944","2018-10-30",38.540001
"945","2018-10-31",40.5
"946","2018-11-01",41.389999
"947","2018-11-02",41.860001
"948","2018-11-05",43.299999
"949","2018-11-06",42.919998
"950","2018-11-07",43.48
"951","2018-11-08",43.560001
"952","2018-11-09",42
"953","2018-11-12",40.330002
"954","2018-11-13",40.099998
"955","2018-11-14",39.009998
"956","2018-11-15",39.779999
"957","2018-11-16",39.91
"958","2018-11-19",39.93
"959","2018-11-20",40.150002
"960","2018-11-21",40.919998
"961","2018-11-23",39.779999
"962","2018-11-26",41
"963","2018-11-27",42.459999
"964","2018-11-28",45.77
"965","2018-11-29",45.209999
"966","2018-11-30",43.439999
"967","2018-12-03",40
"968","2018-12-04",39.389999
"969","2018-12-06",37.82
"970","2018-12-07",38.5
"971","2018-12-10",37.919998
