"","date","IPLDP"
"176","2013-11-22",21.299999
"177","2013-11-25",21.620001
"178","2013-11-26",21.4
"179","2013-11-27",21.41
"180","2013-11-29",21.4
"181","2013-12-02",21.4
"182","2013-12-03",21.59
"183","2013-12-04",21.290001
"184","2013-12-05",21.25
"185","2013-12-06",21.110001
"186","2013-12-09",21.16
"187","2013-12-10",21.139999
"188","2013-12-11",20.99
"189","2013-12-12",21.129999
"190","2013-12-13",21.02
"191","2013-12-16",21.02
"192","2013-12-17",20.799999
"193","2013-12-18",20.85
"194","2013-12-19",20.700001
"195","2013-12-20",20.709999
"196","2013-12-23",20.780001
"197","2013-12-24",20.700001
"198","2013-12-26",20.57
"199","2013-12-27",20.559999
"200","2013-12-30",20.68
"201","2013-12-31",20.879999
"202","2014-01-02",20.959999
"203","2014-01-03",20.99
"204","2014-01-06",21.18
"205","2014-01-07",21.040001
"206","2014-01-08",21.09
"207","2014-01-09",21.26
"208","2014-01-10",21.17
"209","2014-01-13",21.129999
"210","2014-01-14",21.120001
"211","2014-01-15",21.65
"212","2014-01-16",21.59
"213","2014-01-17",21.34
"214","2014-01-21",21.459999
"215","2014-01-22",21.620001
"216","2014-01-23",21.530001
"217","2014-01-24",21.379999
"218","2014-01-27",21.35
"219","2014-01-28",21.549999
"220","2014-01-29",21.25
"221","2014-01-30",21.360001
"222","2014-01-31",21.469999
"223","2014-02-03",21.07
"224","2014-02-04",21.17
"225","2014-02-05",21.469999
"226","2014-02-06",21.360001
"227","2014-02-07",21.379999
"228","2014-02-10",21.6
"229","2014-02-11",21.690001
"230","2014-02-12",21.76
"231","2014-02-13",21.799999
"232","2014-02-14",22.07
"233","2014-02-18",22.02
"234","2014-02-19",22.17
"235","2014-02-20",22.290001
"236","2014-02-21",22.299999
"237","2014-02-24",22.299999
"238","2014-02-25",22.57
"239","2014-02-26",22.059999
"240","2014-02-27",22.15
"241","2014-02-28",22.290001
"242","2014-03-03",22.219999
"243","2014-03-04",22.200001
"244","2014-03-05",22.23
"245","2014-03-06",21.92
"246","2014-03-07",22.040001
"247","2014-03-10",21.92
"248","2014-03-11",21.940001
"249","2014-03-12",22.09
"250","2014-03-13",22.379999
"251","2014-03-14",22.190001
"252","2014-03-17",22.32
"253","2014-03-18",22.65
"254","2014-03-19",22.309999
"255","2014-03-20",22.370001
"256","2014-03-21",22.610001
"257","2014-03-24",22.6
"258","2014-03-25",22.709999
"259","2014-03-26",22.66
"260","2014-03-27",22.629999
"261","2014-03-28",22.620001
"262","2014-03-31",22.98
"263","2014-04-01",23.26
"264","2014-04-02",23.23
"265","2014-04-03",23.200001
"266","2014-04-04",23.23
"267","2014-04-07",23.290001
"268","2014-04-08",23.25
"269","2014-04-09",23.34
"270","2014-04-10",23.360001
"271","2014-04-11",23.440001
"272","2014-04-14",23.41
"273","2014-04-15",23.719999
"274","2014-04-16",23.85
"275","2014-04-17",24.040001
"276","2014-04-21",23.92
"277","2014-04-22",23.969999
"278","2014-04-23",23.940001
"279","2014-04-24",23.959999
"280","2014-04-25",23.99
"281","2014-04-28",24.110001
"282","2014-04-29",24.08
"283","2014-04-30",24.139999
"284","2014-05-01",24.32
"285","2014-05-02",24.389999
"286","2014-05-05",24.59
"287","2014-05-06",24.450001
"288","2014-05-07",24.41
"289","2014-05-08",24.370001
"290","2014-05-09",24.27
"291","2014-05-12",24.299999
"292","2014-05-13",24.379999
"293","2014-05-14",24.42
"294","2014-05-15",24.379999
"295","2014-05-16",24.59
"296","2014-05-19",24.75
"297","2014-05-20",24.77
"298","2014-05-21",24.76
"299","2014-05-22",24.639999
"300","2014-05-23",24.5
"301","2014-05-27",24.639999
"302","2014-05-28",24.49
"303","2014-05-29",24.629999
"304","2014-05-30",24.700001
"305","2014-06-02",24.559999
"306","2014-06-03",24.209999
"307","2014-06-04",23.65
"308","2014-06-05",23.75
"309","2014-06-06",23.969999
"310","2014-06-09",24.040001
"311","2014-06-10",23.700001
"312","2014-06-11",23.690001
"313","2014-06-12",24.040001
"314","2014-06-13",24.030001
"315","2014-06-16",24.469999
"316","2014-06-17",24.559999
"317","2014-06-18",24.700001
"318","2014-06-19",24.82
"319","2014-06-20",24.790001
"320","2014-06-23",24.74
"321","2014-06-24",24.879999
"322","2014-06-25",24.92
"323","2014-06-26",24.85
"324","2014-06-27",24.9
"325","2014-06-30",24.9
"326","2014-07-01",24.870001
"327","2014-07-02",24.629999
"328","2014-07-03",24.459999
"329","2014-07-07",24.51
"330","2014-07-08",24.52
"331","2014-07-09",24.809999
"332","2014-07-10",25.1
"333","2014-07-11",25.27
"334","2014-07-14",25.120001
"335","2014-07-15",25.049999
"336","2014-07-16",24.99
"337","2014-07-17",25
"338","2014-07-18",25.049999
"339","2014-07-21",24.860001
"340","2014-07-22",24.870001
"341","2014-07-23",25
"342","2014-07-24",25.01
"343","2014-07-25",25.040001
"344","2014-07-28",25.01
"345","2014-07-29",25.049999
"346","2014-07-30",25.040001
"347","2014-07-31",24.690001
"348","2014-08-01",24.57
"349","2014-08-04",24.51
"350","2014-08-05",24.389999
"351","2014-08-06",24.4
"352","2014-08-07",24.889999
"353","2014-08-08",24.940001
"354","2014-08-11",24.98
"355","2014-08-12",24.98
"356","2014-08-13",25.25
"357","2014-08-14",25.299999
"358","2014-08-15",25.25
"359","2014-08-18",25.35
"360","2014-08-19",25.290001
"361","2014-08-20",25.34
"362","2014-08-21",25.5
"363","2014-08-22",25.530001
"364","2014-08-25",25.450001
"365","2014-08-26",25.610001
"366","2014-08-27",25.27
"367","2014-08-28",25.200001
"368","2014-08-29",25.110001
"369","2014-09-02",24.969999
"370","2014-09-03",24.870001
"371","2014-09-04",24.459999
"372","2014-09-05",24.450001
"373","2014-09-08",24.5
"374","2014-09-09",24.65
"375","2014-09-10",24.68
"376","2014-09-11",24.799999
"377","2014-09-12",24.559999
"378","2014-09-15",24.709999
"379","2014-09-16",24.690001
"380","2014-09-17",24.75
"381","2014-09-18",24.85
"382","2014-09-19",24.84
"383","2014-09-22",24.73
"384","2014-09-23",24.879999
"385","2014-09-24",24.68
"386","2014-09-25",24.66
"387","2014-09-26",24.82
"388","2014-09-29",24.879999
"389","2014-09-30",25.030001
"390","2014-10-01",24.860001
"391","2014-10-02",25.030001
"392","2014-10-03",25
"393","2014-10-06",24.91
"394","2014-10-07",24.92
"395","2014-10-08",25.030001
"396","2014-10-09",24.92
"397","2014-10-10",24.799999
"398","2014-10-13",24.77
"399","2014-10-14",24.5
"400","2014-10-15",24.889999
"401","2014-10-16",24.9
"402","2014-10-17",25
"403","2014-10-20",24.98
"404","2014-10-21",25
"405","2014-10-22",25
"406","2014-10-23",25
"407","2014-10-24",25.059999
"408","2014-10-27",24.99
"409","2014-10-28",25.02
"410","2014-10-29",25.030001
"411","2014-10-30",25.07
"412","2014-10-31",25.1
"413","2014-11-03",25.129999
"414","2014-11-04",25.120001
"415","2014-11-05",25.09
"416","2014-11-06",25
"417","2014-11-07",25.23
"418","2014-11-10",25.299999
"419","2014-11-11",25.440001
"420","2014-11-12",25.379999
"421","2014-11-13",25.33
"422","2014-11-14",25.25
"423","2014-11-17",25.43
"424","2014-11-18",25.42
"425","2014-11-19",25.379999
"426","2014-11-20",25.41
"427","2014-11-21",25.42
"428","2014-11-24",25.389999
"429","2014-11-25",25
"430","2014-11-26",25.02
"431","2014-11-28",25.02
"432","2014-12-01",25
"433","2014-12-02",25.049999
"434","2014-12-03",25.02
"435","2014-12-04",24.799999
"436","2014-12-05",24.75
"437","2014-12-08",24.809999
"438","2014-12-09",24.99
"439","2014-12-10",24.93
"440","2014-12-11",25
"441","2014-12-12",24.99
"442","2014-12-15",24.9
"443","2014-12-16",24.93
"444","2014-12-17",24.85
"445","2014-12-18",25.030001
"446","2014-12-19",25.049999
"447","2014-12-22",25.02
"448","2014-12-23",25.030001
"449","2014-12-24",24.870001
"450","2014-12-26",25
"451","2014-12-29",25.02
"452","2014-12-30",25.02
"453","2014-12-31",25.02
"454","2015-01-02",25.360001
"455","2015-01-05",25.43
"456","2015-01-06",25.5
"457","2015-01-07",25.5
"458","2015-01-08",25.450001
"459","2015-01-09",25.450001
"460","2015-01-12",25.379999
"461","2015-01-13",25.450001
"462","2015-01-14",25.450001
"463","2015-01-15",25.42
"464","2015-01-16",25.6
"465","2015-01-20",25.52
"466","2015-01-21",25.5
"467","2015-01-22",25.5
"468","2015-01-23",25.57
"469","2015-01-26",25.559999
"470","2015-01-27",25.559999
"471","2015-01-28",25.620001
"472","2015-01-29",25.530001
"473","2015-01-30",25.540001
"474","2015-02-02",25.469999
"475","2015-02-03",25.450001
"476","2015-02-04",25.540001
"477","2015-02-05",25.540001
"478","2015-02-06",25.440001
"479","2015-02-09",25.58
"480","2015-02-10",25.549999
"481","2015-02-11",25.6
"482","2015-02-12",25.610001
"483","2015-02-13",25.540001
"484","2015-02-17",25.49
"485","2015-02-18",25.450001
"486","2015-02-19",25.57
"487","2015-02-20",25.59
"488","2015-02-23",25.65
"489","2015-02-24",25.700001
"490","2015-02-25",25.23
"491","2015-02-26",25.42
"492","2015-02-27",25.559999
"493","2015-03-02",25.73
"494","2015-03-03",25.559999
"495","2015-03-04",25.68
"496","2015-03-05",25.780001
"497","2015-03-06",25.450001
"498","2015-03-09",25.52
"499","2015-03-10",25.709999
"500","2015-03-11",25.549999
"501","2015-03-12",25.549999
"502","2015-03-13",25.549999
"503","2015-03-16",25.549999
"504","2015-03-17",25.57
"505","2015-03-18",25.610001
"506","2015-03-19",25.57
"507","2015-03-20",25.6
"508","2015-03-23",25.469999
"509","2015-03-24",25.620001
"510","2015-03-25",25.92
"511","2015-03-26",25.68
"512","2015-03-27",25.639999
"513","2015-03-30",25.629999
"514","2015-03-31",25.459999
"515","2015-04-01",25.379999
"516","2015-04-02",25.16
"517","2015-04-06",25.08
"518","2015-04-07",24.93
"519","2015-04-08",25.01
"520","2015-04-09",25.040001
"521","2015-04-10",24.959999
"522","2015-04-13",24.98
"523","2015-04-14",25.059999
"524","2015-04-15",24.969999
"525","2015-04-16",24.969999
"526","2015-04-17",24.99
"527","2015-04-20",25
"528","2015-04-21",25.110001
"529","2015-04-22",25.09
"530","2015-04-23",25.110001
"531","2015-04-24",25.200001
"532","2015-04-27",25.309999
"533","2015-04-28",25.32
"534","2015-04-29",25.33
"535","2015-04-30",25.27
"536","2015-05-01",25.290001
"537","2015-05-04",25.299999
"538","2015-05-05",25.309999
"539","2015-05-06",25.01
"540","2015-05-07",25.139999
"541","2015-05-08",25.25
"542","2015-05-11",25.01
"543","2015-05-12",25.030001
"544","2015-05-13",25.110001
"545","2015-05-14",25.23
"546","2015-05-15",25.200001
"547","2015-05-18",25.16
"548","2015-05-19",25.129999
"549","2015-05-20",25.200001
"550","2015-05-21",25.219999
"551","2015-05-22",25.25
"552","2015-05-26",25.209999
"553","2015-05-27",25.030001
"554","2015-05-28",25.02
"555","2015-05-29",25.02
"556","2015-06-01",24.969999
"557","2015-06-02",25.040001
"558","2015-06-03",24.93
"559","2015-06-04",25.049999
"560","2015-06-05",25.02
"561","2015-06-08",24.99
"562","2015-06-09",24.969999
"563","2015-06-10",24.92
"564","2015-06-11",25.030001
"565","2015-06-12",25.1
"566","2015-06-15",25.08
"567","2015-06-16",25
"568","2015-06-17",25.15
"569","2015-06-18",25.08
"570","2015-06-19",25.040001
"571","2015-06-22",24.82
"572","2015-06-23",24.91
"573","2015-06-24",24.809999
"574","2015-06-25",24.950001
"575","2015-06-26",24.879999
"576","2015-06-29",24.84
"577","2015-06-30",24.860001
"578","2015-07-01",25.030001
"579","2015-07-02",25.030001
"580","2015-07-06",25.110001
"581","2015-07-07",25.030001
"582","2015-07-08",25.01
"583","2015-07-09",24.950001
"584","2015-07-10",25.01
"585","2015-07-13",25.02
"586","2015-07-14",25.049999
"587","2015-07-15",25.040001
"588","2015-07-16",25.030001
"589","2015-07-17",25
"590","2015-07-20",24.99
"591","2015-07-21",25.059999
"592","2015-07-22",25
"593","2015-07-23",25
"594","2015-07-24",24.950001
"595","2015-07-27",24.969999
"596","2015-07-28",25.030001
"597","2015-07-29",25
"598","2015-07-30",25.09
"599","2015-07-31",25.110001
"600","2015-08-03",25.110001
"601","2015-08-04",25.07
"602","2015-08-05",25.08
"603","2015-08-06",25.049999
"604","2015-08-07",25.1
"605","2015-08-10",25.110001
"606","2015-08-11",25.16
"607","2015-08-12",25.129999
"608","2015-08-13",25.120001
"609","2015-08-14",25.120001
"610","2015-08-17",25.1
"611","2015-08-18",25.299999
"612","2015-08-19",25.34
"613","2015-08-20",25.360001
"614","2015-08-21",25.299999
"615","2015-08-24",25.309999
"616","2015-08-25",25.25
"617","2015-08-26",25.309999
"618","2015-08-27",25.01
"619","2015-08-28",25.25
"620","2015-08-31",25.219999
"621","2015-09-01",25.200001
"622","2015-09-02",25.18
"623","2015-09-03",25.15
"624","2015-09-04",25.139999
"625","2015-09-08",25.18
"626","2015-09-09",25.190001
"627","2015-09-10",25.17
"628","2015-09-11",25.209999
"629","2015-09-14",25.26
"630","2015-09-15",25.219999
"631","2015-09-16",25.09
"632","2015-09-17",25.120001
"633","2015-09-18",25.200001
"634","2015-09-21",25.370001
"635","2015-09-22",25.23
"636","2015-09-23",25.200001
"637","2015-09-24",25.280001
"638","2015-09-25",25.33
"639","2015-09-28",25.200001
"640","2015-09-29",25.15
"641","2015-09-30",25.16
"642","2015-10-01",25.059999
"643","2015-10-02",25.129999
"644","2015-10-05",25.059999
"645","2015-10-06",25.25
"646","2015-10-07",25.290001
"647","2015-10-08",25.299999
"648","2015-10-09",25.309999
"649","2015-10-12",25.27
"650","2015-10-13",25.34
"651","2015-10-14",25.370001
"652","2015-10-15",25.49
"653","2015-10-16",25.530001
"654","2015-10-19",25.440001
"655","2015-10-20",25.450001
"656","2015-10-21",25.49
"657","2015-10-22",25.549999
"658","2015-10-23",25.65
"659","2015-10-26",25.690001
"660","2015-10-27",25.66
"661","2015-10-28",25.66
"662","2015-10-29",25.75
"663","2015-10-30",25.75
"664","2015-11-02",25.709999
"665","2015-11-03",25.690001
"666","2015-11-04",25.74
"667","2015-11-05",25.780001
"668","2015-11-06",25.700001
"669","2015-11-09",25.709999
"670","2015-11-10",25.639999
"671","2015-11-11",25.700001
"672","2015-11-12",25.66
"673","2015-11-13",25.68
"674","2015-11-16",25.629999
"675","2015-11-17",25.620001
"676","2015-11-18",25.700001
"677","2015-11-19",25.68
"678","2015-11-20",25.59
"679","2015-11-23",25.440001
"680","2015-11-24",25.540001
"681","2015-11-25",25.309999
"682","2015-11-27",25.360001
"683","2015-11-30",25.43
"684","2015-12-01",25.42
"685","2015-12-02",25.35
"686","2015-12-03",25.26
"687","2015-12-04",25.389999
"688","2015-12-07",25.200001
"689","2015-12-08",25.219999
"690","2015-12-09",25.24
"691","2015-12-10",25.34
"692","2015-12-11",25.309999
"693","2015-12-14",24.860001
"694","2015-12-15",25.120001
"695","2015-12-16",25.24
"696","2015-12-17",25.610001
"697","2015-12-18",25.450001
"698","2015-12-21",25.549999
"699","2015-12-22",25.6
"700","2015-12-23",25.629999
"701","2015-12-24",25.73
"702","2015-12-28",25.66
"703","2015-12-29",25.66
"704","2015-12-30",25.799999
"705","2015-12-31",25.83
"706","2016-01-04",25.870001
"707","2016-01-05",26.030001
"708","2016-01-06",25.91
"709","2016-01-07",25.860001
"710","2016-01-08",25.799999
"711","2016-01-11",25.85
"712","2016-01-12",25.690001
"713","2016-01-13",25.690001
"714","2016-01-14",25.469999
"715","2016-01-15",25.360001
"716","2016-01-19",25.459999
"717","2016-01-20",25.48
"718","2016-01-21",25.35
"719","2016-01-22",25.58
"720","2016-01-25",25.530001
"721","2016-01-26",25.559999
"722","2016-01-27",25.52
"723","2016-01-28",25.450001
"724","2016-01-29",25.75
"725","2016-02-01",25.82
"726","2016-02-02",25.85
"727","2016-02-03",25.940001
"728","2016-02-04",26.08
"729","2016-02-05",26.049999
"730","2016-02-08",25.92
"731","2016-02-09",25.809999
"732","2016-02-10",25.85
"733","2016-02-11",25.59
"734","2016-02-12",25.59
"735","2016-02-16",25.700001
"736","2016-02-17",25.92
"737","2016-02-18",25.91
"738","2016-02-19",25.879999
"739","2016-02-22",25.93
"740","2016-02-23",25.940001
"741","2016-02-24",25.940001
"742","2016-02-25",25.719999
"743","2016-02-26",25.76
"744","2016-02-29",25.709999
"745","2016-03-01",25.540001
"746","2016-03-02",25.719999
"747","2016-03-03",25.58
"748","2016-03-04",25.700001
"749","2016-03-07",25.799999
"750","2016-03-08",25.85
"751","2016-03-09",25.84
"752","2016-03-10",25.9
"753","2016-03-11",25.940001
"754","2016-03-14",25.889999
"755","2016-03-15",25.799999
"756","2016-03-16",25.83
"757","2016-03-17",25.91
"758","2016-03-18",26
"759","2016-03-21",26.08
"760","2016-03-22",26
"761","2016-03-23",26.08
"762","2016-03-24",25.85
"763","2016-03-28",25.9
"764","2016-03-29",25.92
"765","2016-03-30",25.98
"766","2016-03-31",26.040001
"767","2016-04-01",25.969999
"768","2016-04-04",25.870001
"769","2016-04-05",25.93
"770","2016-04-06",25.83
"771","2016-04-07",25.91
"772","2016-04-08",25.92
"773","2016-04-11",25.950001
"774","2016-04-12",25.98
"775","2016-04-13",26.139999
"776","2016-04-14",26.110001
"777","2016-04-15",26.17
"778","2016-04-18",26.09
"779","2016-04-19",26.01
"780","2016-04-20",26.09
"781","2016-04-21",26.16
"782","2016-04-22",26.200001
"783","2016-04-25",26.08
"784","2016-04-26",26.17
"785","2016-04-27",26.57
"786","2016-04-28",26.4
"787","2016-04-29",27.08
"788","2016-05-02",27.32
"789","2016-05-03",27.110001
"790","2016-05-04",26.91
"791","2016-05-05",26.68
"792","2016-05-06",26.719999
"793","2016-05-09",26.66
"794","2016-05-10",26.790001
"795","2016-05-11",26.65
"796","2016-05-12",26.620001
"797","2016-05-13",26.52
"798","2016-05-16",26.530001
"799","2016-05-17",26.52
"800","2016-05-18",26.690001
"801","2016-05-19",26.620001
"802","2016-05-20",26.639999
"803","2016-05-23",26.709999
"804","2016-05-24",26.82
"805","2016-05-25",26.889999
"806","2016-05-26",26.52
"807","2016-05-27",26.49
"808","2016-05-31",26.49
"809","2016-06-01",26.389999
"810","2016-06-02",26.290001
"811","2016-06-03",26.4
"812","2016-06-06",26.74
"813","2016-06-07",26.610001
"814","2016-06-08",26.639999
"815","2016-06-09",26.42
"816","2016-06-10",26.32
"817","2016-06-13",26.24
"818","2016-06-14",26.1
"819","2016-06-15",26.360001
"820","2016-06-16",26.48
"821","2016-06-17",26.48
"822","2016-06-20",26.780001
"823","2016-06-21",26.799999
"824","2016-06-22",26.799999
"825","2016-06-23",26.879999
"826","2016-06-24",26.870001
"827","2016-06-27",26.9
"828","2016-06-28",26.9
"829","2016-06-29",27.049999
"830","2016-06-30",27.290001
"831","2016-07-01",27.35
"832","2016-07-05",27.440001
"833","2016-07-06",27.4
"834","2016-07-07",27.43
"835","2016-07-08",27.65
"836","2016-07-11",27.66
"837","2016-07-12",27.73
"838","2016-07-13",27.6
"839","2016-07-14",27.700001
"840","2016-07-15",27.549999
"841","2016-07-18",27.639999
"842","2016-07-19",27.35
"843","2016-07-20",27.5
"844","2016-07-21",27.52
"845","2016-07-22",27.48
"846","2016-07-25",27.5
"847","2016-07-26",27.5
"848","2016-07-27",27.450001
"849","2016-07-28",27.48
"850","2016-07-29",27.68
"851","2016-08-01",27.870001
"852","2016-08-02",27.76
"853","2016-08-03",28.48
"854","2016-08-04",28.5
"855","2016-08-05",28.67
"856","2016-08-08",28.98
"857","2016-08-09",28.959999
"858","2016-08-10",28.5
"859","2016-08-11",28
"860","2016-08-12",27.799999
"861","2016-08-15",27.6
"862","2016-08-16",27.35
"863","2016-08-17",27.120001
"864","2016-08-18",27.08
"865","2016-08-19",27.059999
"866","2016-08-22",27.23
"867","2016-08-23",27.190001
"868","2016-08-24",27.15
"869","2016-08-25",27.18
"870","2016-08-26",27.35
"871","2016-08-29",27.139999
"872","2016-08-30",27.27
"873","2016-08-31",27.370001
"874","2016-09-01",27.32
"875","2016-09-02",27.309999
"876","2016-09-06",27.440001
"877","2016-09-07",27.190001
"878","2016-09-08",26.889999
"879","2016-09-09",26.41
"880","2016-09-12",26.610001
"881","2016-09-13",26.26
"882","2016-09-14",26.370001
"883","2016-09-15",26.26
"884","2016-09-16",26.280001
"885","2016-09-19",26.219999
"886","2016-09-20",26.18
"887","2016-09-21",26.58
"888","2016-09-22",26.950001
"889","2016-09-23",26.93
"890","2016-09-26",26.85
"891","2016-09-27",26.83
"892","2016-09-28",26.82
"893","2016-09-29",27.040001
"894","2016-09-30",26.92
"895","2016-10-03",26.98
"896","2016-10-04",26.860001
"897","2016-10-05",26.92
"898","2016-10-06",26.99
"899","2016-10-07",26.950001
"900","2016-10-10",26.889999
"901","2016-10-11",26.58
"902","2016-10-12",26.41
"903","2016-10-13",26.41
"904","2016-10-14",26.67
"905","2016-10-17",26.709999
"906","2016-10-18",26.75
"907","2016-10-19",26.9
"908","2016-10-20",26.85
"909","2016-10-21",26.83
"910","2016-10-24",26.99
"911","2016-10-25",26.879999
"912","2016-10-26",26.809999
"913","2016-10-27",26.65
"914","2016-10-28",26.75
"915","2016-10-31",26.75
"916","2016-11-01",26.780001
"917","2016-11-02",26.530001
"918","2016-11-03",26.59
"919","2016-11-04",26.35
"920","2016-11-07",26.18
"921","2016-11-08",26.26
"922","2016-11-09",25.99
"923","2016-11-10",25
"924","2016-11-11",23.98
"925","2016-11-14",23.16
"926","2016-11-15",24.35
"927","2016-11-16",24.33
"928","2016-11-17",24.440001
"929","2016-11-18",24.1
"930","2016-11-21",24.43
"931","2016-11-22",24.75
"932","2016-11-23",24.08
"933","2016-11-25",24.200001
"934","2016-11-28",24.26
"935","2016-11-29",24.530001
"936","2016-11-30",24.540001
"937","2016-12-01",24.110001
"938","2016-12-02",24.15
"939","2016-12-05",24.18
"940","2016-12-06",24.27
"941","2016-12-07",24.450001
"942","2016-12-08",24.120001
"943","2016-12-09",24.16
"944","2016-12-12",24.299999
"945","2016-12-13",24.690001
"946","2016-12-14",24.559999
"947","2016-12-15",24.799999
"948","2016-12-16",24.51
"949","2016-12-19",24.780001
"950","2016-12-20",24.559999
"951","2016-12-21",24.6
"952","2016-12-22",24.370001
"953","2016-12-23",24.190001
"954","2016-12-27",24.1
"955","2016-12-28",24.57
"956","2016-12-29",24.35
"957","2016-12-30",24.35
"958","2017-01-03",24.35
"959","2017-01-04",24.389999
"960","2017-01-05",24.41
"961","2017-01-06",24.540001
"962","2017-01-09",24.68
"963","2017-01-10",24.940001
"964","2017-01-11",25.35
"965","2017-01-12",25.110001
"966","2017-01-13",24.809999
"967","2017-01-17",25.450001
"968","2017-01-18",25.48
"969","2017-01-19",25.73
