"","date","CSQ"
"2651","2017-07-13",11.81
"2652","2017-07-14",11.86
"2653","2017-07-17",11.91
"2654","2017-07-18",11.87
"2655","2017-07-19",11.92
"2656","2017-07-20",11.96
"2657","2017-07-21",11.92
"2658","2017-07-24",11.91
"2659","2017-07-25",11.95
"2660","2017-07-26",11.96
"2661","2017-07-27",11.92
"2662","2017-07-28",11.93
"2663","2017-07-31",11.95
"2664","2017-08-01",12.04
"2665","2017-08-02",12
"2666","2017-08-03",11.97
"2667","2017-08-04",12.05
"2668","2017-08-07",12.09
"2669","2017-08-08",11.94
"2670","2017-08-09",11.86
"2671","2017-08-10",11.44
"2672","2017-08-11",11.57
"2673","2017-08-14",11.73
"2674","2017-08-15",11.73
"2675","2017-08-16",11.74
"2676","2017-08-17",11.58
"2677","2017-08-18",11.58
"2678","2017-08-21",11.53
"2679","2017-08-22",11.72
"2680","2017-08-23",11.68
"2681","2017-08-24",11.7
"2682","2017-08-25",11.71
"2683","2017-08-28",11.75
"2684","2017-08-29",11.78
"2685","2017-08-30",11.83
"2686","2017-08-31",11.85
"2687","2017-09-01",11.94
"2688","2017-09-05",11.77
"2689","2017-09-06",11.87
"2690","2017-09-07",11.81
"2691","2017-09-08",11.74
"2692","2017-09-11",11.76
"2693","2017-09-12",11.84
"2694","2017-09-13",11.92
"2695","2017-09-14",11.92
"2696","2017-09-15",11.93
"2697","2017-09-18",12
"2698","2017-09-19",12.03
"2699","2017-09-20",12
"2700","2017-09-21",12.01
"2701","2017-09-22",12
"2702","2017-09-25",11.99
"2703","2017-09-26",12.05
"2704","2017-09-27",12.05
"2705","2017-09-28",12.12
"2706","2017-09-29",12.13
"2707","2017-10-02",12.2
"2708","2017-10-03",12.22
"2709","2017-10-04",12.24
"2710","2017-10-05",12.32
"2711","2017-10-06",12.37
"2712","2017-10-09",12.34
"2713","2017-10-10",12.27
"2714","2017-10-11",12.25
"2715","2017-10-12",12.29
"2716","2017-10-13",12.3
"2717","2017-10-16",12.31
"2718","2017-10-17",12.34
"2719","2017-10-18",12.35
"2720","2017-10-19",12.37
"2721","2017-10-20",12.45
"2722","2017-10-23",12.31
"2723","2017-10-24",12.39
"2724","2017-10-25",12.28
"2725","2017-10-26",12.22
"2726","2017-10-27",12.31
"2727","2017-10-30",12.3
"2728","2017-10-31",12.33
"2729","2017-11-01",12.37
"2730","2017-11-02",12.35
"2731","2017-11-03",12.38
"2732","2017-11-06",12.44
"2733","2017-11-07",12.38
"2734","2017-11-08",12.35
"2735","2017-11-09",12.18
"2736","2017-11-10",12.14
"2737","2017-11-13",11.98
"2738","2017-11-14",11.84
"2739","2017-11-15",11.81
"2740","2017-11-16",11.94
"2741","2017-11-17",11.99
"2742","2017-11-20",12.03
"2743","2017-11-21",12.12
"2744","2017-11-22",12.13
"2745","2017-11-24",12.19
"2746","2017-11-27",12.13
"2747","2017-11-28",12.18
"2748","2017-11-29",12.24
"2749","2017-11-30",12.21
"2750","2017-12-01",12.21
"2751","2017-12-04",12.22
"2752","2017-12-05",12.15
"2753","2017-12-06",12.14
"2754","2017-12-07",12.14
"2755","2017-12-08",12.19
"2756","2017-12-11",12.12
"2757","2017-12-12",12.1
"2758","2017-12-13",12.13
"2759","2017-12-14",12.08
"2760","2017-12-15",12.18
"2761","2017-12-18",12.3
"2762","2017-12-19",12.25
"2763","2017-12-20",12.24
"2764","2017-12-21",12.19
"2765","2017-12-22",12.23
"2766","2017-12-26",12.1
"2767","2017-12-27",12.16
"2768","2017-12-28",12.09
"2769","2017-12-29",12.08
"2770","2018-01-02",11.97
"2771","2018-01-03",11.98
"2772","2018-01-04",12.12
"2773","2018-01-05",12.28
"2774","2018-01-08",12.35
"2775","2018-01-09",12.44
"2776","2018-01-10",12.47
"2777","2018-01-11",12.53
"2778","2018-01-12",12.61
"2779","2018-01-16",12.58
"2780","2018-01-17",12.61
"2781","2018-01-18",12.6
"2782","2018-01-19",12.67
"2783","2018-01-22",12.74
"2784","2018-01-23",12.77
"2785","2018-01-24",12.77
"2786","2018-01-25",12.82
"2787","2018-01-26",12.9
"2788","2018-01-29",12.82
"2789","2018-01-30",12.63
"2790","2018-01-31",12.6
"2791","2018-02-01",12.57
"2792","2018-02-02",12.27
"2793","2018-02-05",11.5
"2794","2018-02-06",11.93
"2795","2018-02-07",12.01
"2796","2018-02-08",11.58
"2797","2018-02-09",11.51
"2798","2018-02-12",11.71
"2799","2018-02-13",11.8
"2800","2018-02-14",11.97
"2801","2018-02-15",12.07
"2802","2018-02-16",12.16
"2803","2018-02-20",12.1
"2804","2018-02-21",12.07
"2805","2018-02-22",12.02
"2806","2018-02-23",12.17
"2807","2018-02-26",12.31
"2808","2018-02-27",12.16
"2809","2018-02-28",12.04
"2810","2018-03-01",11.9
"2811","2018-03-02",11.97
"2812","2018-03-05",12.06
"2813","2018-03-06",12.04
"2814","2018-03-07",12.18
"2815","2018-03-08",12.2
"2816","2018-03-09",12.38
"2817","2018-03-12",12.36
"2818","2018-03-13",12.29
"2819","2018-03-14",12.19
"2820","2018-03-15",12.25
"2821","2018-03-16",12.26
"2822","2018-03-19",12.12
"2823","2018-03-20",12.13
"2824","2018-03-21",12.16
"2825","2018-03-22",11.9
"2826","2018-03-23",11.65
"2827","2018-03-26",11.86
"2828","2018-03-27",11.72
"2829","2018-03-28",11.64
"2830","2018-03-29",11.83
"2831","2018-04-02",11.52
"2832","2018-04-03",11.63
"2833","2018-04-04",11.77
"2834","2018-04-05",11.88
"2835","2018-04-06",11.72
"2836","2018-04-09",11.71
"2837","2018-04-10",11.89
"2838","2018-04-11",11.9
"2839","2018-04-12",11.87
"2840","2018-04-13",11.86
"2841","2018-04-16",11.96
"2842","2018-04-17",12.09
"2843","2018-04-18",12
"2844","2018-04-19",11.99
"2845","2018-04-20",11.96
"2846","2018-04-23",11.97
"2847","2018-04-24",11.85
"2848","2018-04-25",11.84
"2849","2018-04-26",11.95
"2850","2018-04-27",12.06
"2851","2018-04-30",11.97
"2852","2018-05-01",11.99
"2853","2018-05-02",11.86
"2854","2018-05-03",11.85
"2855","2018-05-04",11.95
"2856","2018-05-07",12.03
"2857","2018-05-08",12.03
"2858","2018-05-09",12.21
"2859","2018-05-10",12.29
"2860","2018-05-11",12.2
"2861","2018-05-14",12.22
"2862","2018-05-15",12.18
"2863","2018-05-16",12.28
"2864","2018-05-17",12.27
"2865","2018-05-18",12.35
"2866","2018-05-21",12.43
"2867","2018-05-22",12.46
"2868","2018-05-23",12.46
"2869","2018-05-24",12.48
"2870","2018-05-25",12.48
"2871","2018-05-29",12.41
"2872","2018-05-30",12.49
"2873","2018-05-31",12.46
"2874","2018-06-01",12.56
"2875","2018-06-04",12.67
"2876","2018-06-05",12.77
"2877","2018-06-06",12.84
"2878","2018-06-07",12.86
"2879","2018-06-08",12.94
"2880","2018-06-11",12.91
"2881","2018-06-12",13
"2882","2018-06-13",12.89
"2883","2018-06-14",13.02
"2884","2018-06-15",12.91
"2885","2018-06-18",12.83
"2886","2018-06-19",12.9
"2887","2018-06-20",12.9
"2888","2018-06-21",12.91
"2889","2018-06-22",12.97
"2890","2018-06-25",12.66
"2891","2018-06-26",12.71
"2892","2018-06-27",12.56
"2893","2018-06-28",12.54
"2894","2018-06-29",12.67
"2895","2018-07-02",12.66
"2896","2018-07-03",12.58
"2897","2018-07-05",12.66
"2898","2018-07-06",12.73
"2899","2018-07-09",12.86
"2900","2018-07-10",12.99
"2901","2018-07-11",12.93
"2902","2018-07-12",13.02
"2903","2018-07-13",12.96
"2904","2018-07-16",12.9
"2905","2018-07-17",12.98
"2906","2018-07-18",13.09
"2907","2018-07-19",13.11
"2908","2018-07-20",13.09
"2909","2018-07-23",13.04
"2910","2018-07-24",13.08
"2911","2018-07-25",13.07
"2912","2018-07-26",13.09
"2913","2018-07-27",12.99
"2914","2018-07-30",12.92
"2915","2018-07-31",12.96
"2916","2018-08-01",13.12
"2917","2018-08-02",13.19
"2918","2018-08-03",13.18
"2919","2018-08-06",13.13
"2920","2018-08-07",13.23
"2921","2018-08-08",13.24
"2922","2018-08-09",13.32
"2923","2018-08-10",13.16
"2924","2018-08-13",13.07
"2925","2018-08-14",13.22
"2926","2018-08-15",13.04
"2927","2018-08-16",13.03
"2928","2018-08-17",13.23
"2929","2018-08-20",13.27
"2930","2018-08-21",13.26
"2931","2018-08-22",13.27
"2932","2018-08-23",13.27
"2933","2018-08-24",13.37
"2934","2018-08-27",13.48
"2935","2018-08-28",13.43
"2936","2018-08-29",13.48
"2937","2018-08-30",13.52
"2938","2018-08-31",13.36
"2939","2018-09-04",13.41
"2940","2018-09-05",13.4
"2941","2018-09-06",13.29
"2942","2018-09-07",13.23
"2943","2018-09-10",13.35
"2944","2018-09-11",13.26
"2945","2018-09-12",13.29
"2946","2018-09-13",13.44
"2947","2018-09-14",13.28
"2948","2018-09-17",13.24
"2949","2018-09-18",13.3
"2950","2018-09-19",13.34
"2951","2018-09-20",13.45
"2952","2018-09-21",13.47
"2953","2018-09-24",13.58
"2954","2018-09-25",13.56
"2955","2018-09-26",13.44
"2956","2018-09-27",13.53
"2957","2018-09-28",13.44
"2958","2018-10-01",13.5
"2959","2018-10-02",13.43
"2960","2018-10-03",13.41
"2961","2018-10-04",13.16
"2962","2018-10-05",13.07
"2963","2018-10-08",12.56
"2964","2018-10-09",12.84
"2965","2018-10-10",12.32
"2966","2018-10-11",12
"2967","2018-10-12",12.14
"2968","2018-10-15",12.09
"2969","2018-10-16",12.44
"2970","2018-10-17",12.52
"2971","2018-10-18",12.37
"2972","2018-10-19",12.39
"2973","2018-10-22",12.3
"2974","2018-10-23",12.27
"2975","2018-10-24",11.84
"2976","2018-10-25",11.96
"2977","2018-10-26",11.66
"2978","2018-10-29",11.41
"2979","2018-10-30",11.46
"2980","2018-10-31",11.75
"2981","2018-11-01",11.96
"2982","2018-11-02",11.83
"2983","2018-11-05",11.96
"2984","2018-11-06",12.18
"2985","2018-11-07",12.62
"2986","2018-11-08",12.66
"2987","2018-11-09",12.4
"2988","2018-11-12",12.18
"2989","2018-11-13",12.13
"2990","2018-11-14",11.96
"2991","2018-11-15",11.95
"2992","2018-11-16",11.96
"2993","2018-11-19",11.82
"2994","2018-11-20",11.41
"2995","2018-11-21",11.46
"2996","2018-11-23",11.43
"2997","2018-11-26",11.55
"2998","2018-11-27",11.56
"2999","2018-11-28",11.78
"3000","2018-11-29",11.91
"3001","2018-11-30",12.07
"3002","2018-12-03",12.3
"3003","2018-12-04",11.9
"3004","2018-12-06",11.61
"3005","2018-12-07",11.36
"3006","2018-12-10",11.3
"3007","2018-12-11",11.21
"3008","2018-12-12",11.37
"3009","2018-12-13",11.25
"3010","2018-12-14",10.83
"3011","2018-12-17",10.46
"3012","2018-12-18",10.44
"3013","2018-12-19",10.18
"3014","2018-12-20",9.76
"3015","2018-12-21",9.44
"3016","2018-12-24",9.49
"3017","2018-12-26",10.12
"3018","2018-12-27",10.14
"3019","2018-12-28",10.39
"3020","2018-12-31",10.59
"3021","2019-01-02",10.63
"3022","2019-01-03",10.37
"3023","2019-01-04",10.69
"3024","2019-01-07",10.98
"3025","2019-01-08",11.19
"3026","2019-01-09",11.3
"3027","2019-01-10",11.27
"3028","2019-01-11",11.32
"3029","2019-01-14",11.16
"3030","2019-01-15",11.41
"3031","2019-01-16",11.5
"3032","2019-01-17",11.64
"3033","2019-01-18",11.68
"3034","2019-01-22",11.59
"3035","2019-01-23",11.59
"3036","2019-01-24",11.59
"3037","2019-01-25",11.68
"3038","2019-01-28",11.66
"3039","2019-01-29",11.59
"3040","2019-01-30",11.88
"3041","2019-01-31",11.87
"3042","2019-02-01",11.92
"3043","2019-02-04",11.95
"3044","2019-02-05",12.08
"3045","2019-02-06",12.11
"3046","2019-02-07",12.08
"3047","2019-02-08",12.05
"3048","2019-02-11",11.98
"3049","2019-02-12",12.07
"3050","2019-02-13",12.05
"3051","2019-02-14",12.08
"3052","2019-02-15",12.16
"3053","2019-02-19",12.26
"3054","2019-02-20",12.34
"3055","2019-02-21",12.27
"3056","2019-02-22",12.31
"3057","2019-02-25",12.4
"3058","2019-02-26",12.4
"3059","2019-02-27",12.4
"3060","2019-02-28",12.37
"3061","2019-03-01",12.41
"3062","2019-03-04",12.39
"3063","2019-03-05",12.35
"3064","2019-03-06",12.22
"3065","2019-03-07",12.11
"3066","2019-03-08",12.02
"3067","2019-03-11",12.14
"3068","2019-03-12",12.13
"3069","2019-03-13",12.2
"3070","2019-03-14",12.28
"3071","2019-03-15",12.36
"3072","2019-03-18",12.45
"3073","2019-03-19",12.47
"3074","2019-03-20",12.42
"3075","2019-03-21",12.55
"3076","2019-03-22",12.33
"3077","2019-03-25",12.22
"3078","2019-03-26",12.29
"3079","2019-03-27",12.32
"3080","2019-03-28",12.36
"3081","2019-03-29",12.39
"3082","2019-04-01",12.55
"3083","2019-04-02",12.52
"3084","2019-04-03",12.53
"3085","2019-04-04",12.61
"3086","2019-04-05",12.61
"3087","2019-04-08",12.75
"3088","2019-04-09",12.7
"3089","2019-04-10",12.74
"3090","2019-04-11",12.7
"3091","2019-04-12",12.76
"3092","2019-04-15",12.75
"3093","2019-04-16",12.79
"3094","2019-04-17",12.8
"3095","2019-04-18",12.8
"3096","2019-04-22",12.85
"3097","2019-04-23",12.79
"3098","2019-04-24",12.88
"3099","2019-04-25",12.84
"3100","2019-04-26",12.87
"3101","2019-04-29",12.94
"3102","2019-04-30",12.96
"3103","2019-05-01",12.93
"3104","2019-05-02",12.77
"3105","2019-05-03",12.9
"3106","2019-05-06",12.92
"3107","2019-05-07",12.65
"3108","2019-05-08",12.68
"3109","2019-05-09",12.57
"3110","2019-05-10",12.54
"3111","2019-05-13",12.22
"3112","2019-05-14",12.32
"3113","2019-05-15",12.38
"3114","2019-05-16",12.5
"3115","2019-05-17",12.46
"3116","2019-05-20",12.38
"3117","2019-05-21",12.54
"3118","2019-05-22",12.47
"3119","2019-05-23",12.33
"3120","2019-05-24",12.34
"3121","2019-05-28",12.24
"3122","2019-05-29",12.09
"3123","2019-05-30",12.09
"3124","2019-05-31",11.93
"3125","2019-06-03",11.83
"3126","2019-06-04",12.1
"3127","2019-06-05",12.23
"3128","2019-06-06",12.27
"3129","2019-06-07",12.31
"3130","2019-06-10",12.46
"3131","2019-06-11",12.52
"3132","2019-06-12",12.51
"3133","2019-06-13",12.45
"3134","2019-06-14",12.43
"3135","2019-06-17",12.43
"3136","2019-06-18",12.55
"3137","2019-06-19",12.62
"3138","2019-06-20",12.76
"3139","2019-06-21",12.74
"3140","2019-06-24",12.72
"3141","2019-06-25",12.58
"3142","2019-06-26",12.62
"3143","2019-06-27",12.69
"3144","2019-06-28",12.76
"3145","2019-07-01",12.87
"3146","2019-07-02",12.89
"3147","2019-07-03",13.01
"3148","2019-07-05",12.92
"3149","2019-07-08",12.84
"3150","2019-07-09",12.91
"3151","2019-07-10",13.05
"3152","2019-07-11",13.03
"3153","2019-07-12",13.01
"3154","2019-07-15",13.05
"3155","2019-07-16",13.03
"3156","2019-07-17",12.96
"3157","2019-07-18",12.99
"3158","2019-07-19",12.92
"3159","2019-07-22",13.02
"3160","2019-07-23",13.08
"3161","2019-07-24",13.14
"3162","2019-07-25",12.99
"3163","2019-07-26",13.08
"3164","2019-07-29",13.08
"3165","2019-07-30",13.11
"3166","2019-07-31",13.09
"3167","2019-08-01",12.96
"3168","2019-08-02",12.86
"3169","2019-08-05",12.49
"3170","2019-08-06",12.58
"3171","2019-08-07",12.53
"3172","2019-08-08",12.79
"3173","2019-08-09",12.61
"3174","2019-08-12",12.48
"3175","2019-08-13",12.68
"3176","2019-08-14",12.31
"3177","2019-08-15",12.27
"3178","2019-08-16",12.46
"3179","2019-08-19",12.59
"3180","2019-08-20",12.55
"3181","2019-08-21",12.64
"3182","2019-08-22",12.65
"3183","2019-08-23",12.43
"3184","2019-08-26",12.47
"3185","2019-08-27",12.36
"3186","2019-08-28",12.41
"3187","2019-08-29",12.58
"3188","2019-08-30",12.59
"3189","2019-09-03",12.55
"3190","2019-09-04",12.69
"3191","2019-09-05",12.85
"3192","2019-09-06",12.87
"3193","2019-09-09",12.87
"3194","2019-09-10",12.84
"3195","2019-09-11",12.92
"3196","2019-09-12",13.01
"3197","2019-09-13",12.95
"3198","2019-09-16",12.86
"3199","2019-09-17",12.86
"3200","2019-09-18",12.88
"3201","2019-09-19",12.96
"3202","2019-09-20",12.91
"3203","2019-09-23",12.87
"3204","2019-09-24",12.78
"3205","2019-09-25",12.81
"3206","2019-09-26",12.75
"3207","2019-09-27",12.69
"3208","2019-09-30",12.72
"3209","2019-10-01",12.62
"3210","2019-10-02",12.36
"3211","2019-10-03",12.39
"3212","2019-10-04",12.56
"3213","2019-10-07",12.53
"3214","2019-10-08",12.42
"3215","2019-10-09",12.49
"3216","2019-10-10",12.57
"3217","2019-10-11",12.59
"3218","2019-10-14",12.57
"3219","2019-10-15",12.64
"3220","2019-10-16",12.65
"3221","2019-10-17",12.76
"3222","2019-10-18",12.8
"3223","2019-10-21",12.89
"3224","2019-10-22",12.85
"3225","2019-10-23",12.92
"3226","2019-10-24",12.95
"3227","2019-10-25",13.05
"3228","2019-10-28",12.96
"3229","2019-10-29",12.97
"3230","2019-10-30",13.03
"3231","2019-10-31",13.02
"3232","2019-11-01",13.05
"3233","2019-11-04",13.12
"3234","2019-11-05",13.16
"3235","2019-11-06",13.17
"3236","2019-11-07",13.19
"3237","2019-11-08",13.25
"3238","2019-11-11",13.22
"3239","2019-11-12",13.12
"3240","2019-11-13",13.08
"3241","2019-11-14",13.16
"3242","2019-11-15",13.18
"3243","2019-11-18",13.27
"3244","2019-11-19",13.27
"3245","2019-11-20",13.25
"3246","2019-11-21",13.21
"3247","2019-11-22",13.28
"3248","2019-11-25",13.26
"3249","2019-11-26",13.31
"3250","2019-11-27",13.31
"3251","2019-11-29",13.29
"3252","2019-12-02",13.27
"3253","2019-12-03",13.15
"3254","2019-12-04",13.18
"3255","2019-12-05",13.24
"3256","2019-12-06",13.39
"3257","2019-12-09",13.32
"3258","2019-12-10",13.27
"3259","2019-12-11",13.31
"3260","2019-12-12",13.3
"3261","2019-12-13",13.33
"3262","2019-12-16",13.4
"3263","2019-12-17",13.44
"3264","2019-12-18",13.48
"3265","2019-12-19",13.55
"3266","2019-12-20",13.67
"3267","2019-12-23",13.74
"3268","2019-12-24",13.78
"3269","2019-12-26",13.73
"3270","2019-12-27",13.71
"3271","2019-12-30",13.5
"3272","2019-12-31",13.6
"3273","2020-01-02",13.68
"3274","2020-01-03",13.54
"3275","2020-01-06",13.52
"3276","2020-01-07",13.52
"3277","2020-01-08",13.58
"3278","2020-01-09",13.68
"3279","2020-01-10",13.63
"3280","2020-01-13",13.73
"3281","2020-01-14",13.74
"3282","2020-01-15",13.83
"3283","2020-01-16",13.94
"3284","2020-01-17",13.97
"3285","2020-01-21",13.98
"3286","2020-01-22",13.96
"3287","2020-01-23",13.96
"3288","2020-01-24",13.85
"3289","2020-01-27",13.59
"3290","2020-01-28",13.76
"3291","2020-01-29",13.85
"3292","2020-01-30",13.86
"3293","2020-01-31",13.64
"3294","2020-02-03",13.76
"3295","2020-02-04",13.99
"3296","2020-02-05",14.03
"3297","2020-02-06",14.08
"3298","2020-02-07",14.17
"3299","2020-02-10",14.23
"3300","2020-02-11",14.28
"3301","2020-02-12",14.42
"3302","2020-02-13",14.29
"3303","2020-02-14",14.4
"3304","2020-02-18",14.33
"3305","2020-02-19",14.45
"3306","2020-02-20",14.46
"3307","2020-02-21",14.29
"3308","2020-02-24",13.82
"3309","2020-02-25",13.23
"3310","2020-02-26",13.21
"3311","2020-02-27",12.44
"3312","2020-02-28",12.05
"3313","2020-03-02",12.65
"3314","2020-03-03",12.7
"3315","2020-03-04",13.25
"3316","2020-03-05",12.82
"3317","2020-03-06",12.61
"3318","2020-03-09",11.79
"3319","2020-03-10",11.97
"3320","2020-03-11",11.74
"3321","2020-03-12",9.32
"3322","2020-03-13",10.21
"3323","2020-03-16",8.97
"3324","2020-03-17",9.28
"3325","2020-03-18",7.53
"3326","2020-03-19",8.06
"3327","2020-03-20",7.73
"3328","2020-03-23",7.43
"3329","2020-03-24",8.21
"3330","2020-03-25",9.46
"3331","2020-03-26",10.09
"3332","2020-03-27",9.9
"3333","2020-03-30",9.84
"3334","2020-03-31",9.77
"3335","2020-04-01",9.06
"3336","2020-04-02",9.14
"3337","2020-04-03",8.92
"3338","2020-04-06",9.83
"3339","2020-04-07",9.97
"3340","2020-04-08",10.56
"3341","2020-04-09",10.85
"3342","2020-04-13",10.45
"3343","2020-04-14",10.76
"3344","2020-04-15",10.66
"3345","2020-04-16",10.73
"3346","2020-04-17",11.16
"3347","2020-04-20",11.11
"3348","2020-04-21",10.74
"3349","2020-04-22",10.93
"3350","2020-04-23",10.83
"3351","2020-04-24",10.84
"3352","2020-04-27",10.96
"3353","2020-04-28",11.07
"3354","2020-04-29",11.37
"3355","2020-04-30",11.36
"3356","2020-05-01",11.04
"3357","2020-05-04",10.94
"3358","2020-05-05",11.15
"3359","2020-05-06",11.08
"3360","2020-05-07",11.24
"3361","2020-05-08",11.4
"3362","2020-05-11",11.55
"3363","2020-05-12",11.09
"3364","2020-05-13",10.75
"3365","2020-05-14",10.78
"3366","2020-05-15",10.94
"3367","2020-05-18",11.28
"3368","2020-05-19",11.33
"3369","2020-05-20",11.62
"3370","2020-05-21",11.59
"3371","2020-05-22",11.63
"3372","2020-05-26",11.86
"3373","2020-05-27",11.99
"3374","2020-05-28",12.09
"3375","2020-05-29",12.13
"3376","2020-06-01",12.23
"3377","2020-06-02",12.27
"3378","2020-06-03",12.53
"3379","2020-06-04",12.5
"3380","2020-06-05",12.79
"3381","2020-06-08",13.06
"3382","2020-06-09",12.96
"3383","2020-06-10",12.98
"3384","2020-06-11",12.04
"3385","2020-06-12",12.01
"3386","2020-06-15",12.2
"3387","2020-06-16",12.46
"3388","2020-06-17",12.45
"3389","2020-06-18",12.46
"3390","2020-06-19",12.49
"3391","2020-06-22",12.52
"3392","2020-06-23",12.62
"3393","2020-06-24",12.35
"3394","2020-06-25",12.4
"3395","2020-06-26",12.13
"3396","2020-06-29",12.16
"3397","2020-06-30",12.43
"3398","2020-07-01",12.47
"3399","2020-07-02",12.55
"3400","2020-07-06",12.79
"3401","2020-07-07",12.74
"3402","2020-07-08",12.9
"3403","2020-07-09",12.78
"3404","2020-07-10",12.87
"3405","2020-07-13",12.72
"3406","2020-07-14",12.87
"3407","2020-07-15",12.99
"3408","2020-07-16",13.01
"3409","2020-07-17",13.09
"3410","2020-07-20",13.31
"3411","2020-07-21",13.34
"3412","2020-07-22",13.39
"3413","2020-07-23",13.23
"3414","2020-07-24",13.17
"3415","2020-07-27",13.23
"3416","2020-07-28",13.17
"3417","2020-07-29",13.25
"3418","2020-07-30",13.2
"3419","2020-07-31",13.27
"3420","2020-08-03",13.39
"3421","2020-08-04",13.49
"3422","2020-08-05",13.57
"3423","2020-08-06",13.82
"3424","2020-08-07",13.77
"3425","2020-08-10",13.84
"3426","2020-08-11",13.81
"3427","2020-08-12",14.06
"3428","2020-08-13",13.82
"3429","2020-08-14",13.8
"3430","2020-08-17",13.83
"3431","2020-08-18",13.92
"3432","2020-08-19",13.89
"3433","2020-08-20",13.95
"3434","2020-08-21",13.96
"3435","2020-08-24",14.09
"3436","2020-08-25",14
"3437","2020-08-26",14.08
"3438","2020-08-27",14.13
"3439","2020-08-28",14.22
"3440","2020-08-31",14.18
"3441","2020-09-01",14.28
"3442","2020-09-02",14.4
"3443","2020-09-03",13.78
"3444","2020-09-04",13.75
"3445","2020-09-08",13.25
"3446","2020-09-09",13.64
"3447","2020-09-10",13.46
"3448","2020-09-11",13.29
"3449","2020-09-14",13.41
"3450","2020-09-15",13.65
"3451","2020-09-16",13.73
"3452","2020-09-17",13.6
"3453","2020-09-18",13.41
"3454","2020-09-21",13.19
"3455","2020-09-22",13.35
"3456","2020-09-23",12.92
"3457","2020-09-24",12.9
"3458","2020-09-25",13.07
"3459","2020-09-28",13.26
"3460","2020-09-29",13.26
"3461","2020-09-30",13.46
"3462","2020-10-01",13.57
"3463","2020-10-02",13.48
"3464","2020-10-05",13.73
"3465","2020-10-06",13.61
"3466","2020-10-07",13.9
"3467","2020-10-08",13.98
"3468","2020-10-09",14.12
"3469","2020-10-12",14.25
"3470","2020-10-13",14.18
"3471","2020-10-14",14.08
"3472","2020-10-15",13.99
"3473","2020-10-16",14.05
"3474","2020-10-19",13.73
"3475","2020-10-20",13.85
"3476","2020-10-21",13.89
"3477","2020-10-22",13.83
"3478","2020-10-23",13.91
"3479","2020-10-26",13.58
"3480","2020-10-27",13.41
"3481","2020-10-28",12.84
"3482","2020-10-29",13.02
"3483","2020-10-30",12.8
"3484","2020-11-02",12.84
"3485","2020-11-03",13.26
"3486","2020-11-04",13.54
"3487","2020-11-05",13.96
"3488","2020-11-06",13.9
"3489","2020-11-09",14.11
"3490","2020-11-10",14.28
"3491","2020-11-11",14.48
"3492","2020-11-12",14.2
"3493","2020-11-13",14.36
"3494","2020-11-16",14.55
"3495","2020-11-17",14.55
"3496","2020-11-18",14.45
"3497","2020-11-19",14.52
"3498","2020-11-20",14.5
"3499","2020-11-23",14.75
"3500","2020-11-24",14.85
"3501","2020-11-25",14.89
"3502","2020-11-27",14.98
