"","date","UTL"
"484","2008-12-02",23.35
"485","2008-12-03",23.059999
"486","2008-12-04",21.040001
"487","2008-12-05",20.790001
"488","2008-12-08",20.68
"489","2008-12-09",20.43
"490","2008-12-10",20.35
"491","2008-12-11",19.5
"492","2008-12-12",20
"493","2008-12-15",19.860001
"494","2008-12-16",19.82
"495","2008-12-17",19.66
"496","2008-12-18",19.65
"497","2008-12-19",20
"498","2008-12-22",19.75
"499","2008-12-23",20
"500","2008-12-24",19.9
"501","2008-12-26",19.9
"502","2008-12-29",20
"503","2008-12-30",20.190001
"504","2008-12-31",20.65
"505","2009-01-02",20.75
"506","2009-01-05",20.209999
"507","2009-01-06",20.08
"508","2009-01-07",19.879999
"509","2009-01-08",20.280001
"510","2009-01-09",19.76
"511","2009-01-12",19.85
"512","2009-01-13",20.110001
"513","2009-01-14",20.129999
"514","2009-01-15",20.5
"515","2009-01-16",20.299999
"516","2009-01-20",20.01
"517","2009-01-21",20.469999
"518","2009-01-22",20.030001
"519","2009-01-23",20.15
"520","2009-01-26",20.5
"521","2009-01-27",20.280001
"522","2009-01-28",20.02
"523","2009-01-29",20.1
"524","2009-01-30",20.209999
"525","2009-02-02",20.24
"526","2009-02-03",20.33
"527","2009-02-04",20.15
"528","2009-02-05",20.15
"529","2009-02-06",20.299999
"530","2009-02-09",20.4
"531","2009-02-10",20.48
"532","2009-02-11",20.690001
"533","2009-02-12",20.469999
"534","2009-02-13",20.75
"535","2009-02-17",20.49
"536","2009-02-18",20.01
"537","2009-02-19",20.1
"538","2009-02-20",19.75
"539","2009-02-23",19.290001
"540","2009-02-24",19.540001
"541","2009-02-25",19.440001
"542","2009-02-26",19.35
"543","2009-02-27",19.25
"544","2009-03-02",19.09
"545","2009-03-03",18.93
"546","2009-03-04",19.700001
"547","2009-03-05",19.360001
"548","2009-03-06",19.32
"549","2009-03-09",18.25
"550","2009-03-10",18.57
"551","2009-03-11",17.93
"552","2009-03-12",18.84
"553","2009-03-13",19.25
"554","2009-03-16",19.43
"555","2009-03-17",19.879999
"556","2009-03-18",20.27
"557","2009-03-19",20.459999
"558","2009-03-20",19.4
"559","2009-03-23",19.41
"560","2009-03-24",20.5
"561","2009-03-25",20.030001
"562","2009-03-26",20.610001
"563","2009-03-27",20.450001
"564","2009-03-30",20.200001
"565","2009-03-31",20.08
"566","2009-04-01",20.209999
"567","2009-04-02",20.049999
"568","2009-04-03",20.33
"569","2009-04-06",20.049999
"570","2009-04-07",19.799999
"571","2009-04-08",20.290001
"572","2009-04-09",20.43
"573","2009-04-13",20.299999
"574","2009-04-14",19.950001
"575","2009-04-15",19.969999
"576","2009-04-16",19.51
"577","2009-04-17",19.719999
"578","2009-04-20",19.68
"579","2009-04-21",19.73
"580","2009-04-22",19.290001
"581","2009-04-23",19.08
"582","2009-04-24",19.049999
"583","2009-04-27",19.1
"584","2009-04-28",20.43
"585","2009-04-29",20.299999
"586","2009-04-30",20.48
"587","2009-05-01",20.84
"588","2009-05-04",22.200001
"589","2009-05-05",22.24
"590","2009-05-06",22.25
"591","2009-05-07",22.25
"592","2009-05-08",22.07
"593","2009-05-11",22.469999
"594","2009-05-12",22.33
"595","2009-05-13",22.49
"596","2009-05-14",22.790001
"597","2009-05-15",20.690001
"598","2009-05-18",20.440001
"599","2009-05-19",20.299999
"600","2009-05-20",20.08
"601","2009-05-21",19.51
"602","2009-05-22",19.709999
"603","2009-05-26",19.98
"604","2009-05-27",19.82
"605","2009-05-28",19.99
"606","2009-05-29",20.08
"607","2009-06-01",20.190001
"608","2009-06-02",20.23
"609","2009-06-03",20.16
"610","2009-06-04",20.17
"611","2009-06-05",20.09
"612","2009-06-08",20.18
"613","2009-06-09",19.99
"614","2009-06-10",20.049999
"615","2009-06-11",20.110001
"616","2009-06-12",20.450001
"617","2009-06-15",20.1
"618","2009-06-16",20.16
"619","2009-06-17",20.07
"620","2009-06-18",20.23
"621","2009-06-19",20.25
"622","2009-06-22",19.76
"623","2009-06-23",19.15
"624","2009-06-24",19.68
"625","2009-06-25",19.93
"626","2009-06-26",20.84
"627","2009-06-29",20.5
"628","2009-06-30",20.620001
"629","2009-07-01",21.370001
"630","2009-07-02",21.049999
"631","2009-07-06",20.59
"632","2009-07-07",20.700001
"633","2009-07-08",20.65
"634","2009-07-09",20.84
"635","2009-07-10",20.790001
"636","2009-07-13",21.129999
"637","2009-07-14",21.219999
"638","2009-07-15",21.5
"639","2009-07-16",21.82
"640","2009-07-17",21.559999
"641","2009-07-20",22.030001
"642","2009-07-21",21.629999
"643","2009-07-22",21.93
"644","2009-07-23",21.9
"645","2009-07-24",23.200001
"646","2009-07-27",22
"647","2009-07-28",21.879999
"648","2009-07-29",21.27
"649","2009-07-30",21.34
"650","2009-07-31",20.639999
"651","2009-08-03",20.889999
"652","2009-08-04",20.83
"653","2009-08-05",20.57
"654","2009-08-06",20.530001
"655","2009-08-07",20.91
"656","2009-08-10",20.83
"657","2009-08-11",20.76
"658","2009-08-12",21.190001
"659","2009-08-13",20.959999
"660","2009-08-14",21.059999
"661","2009-08-17",21.16
"662","2009-08-18",21.59
"663","2009-08-19",21.35
"664","2009-08-20",21.690001
"665","2009-08-21",21.99
"666","2009-08-24",22.09
"667","2009-08-25",21.68
"668","2009-08-26",21.719999
"669","2009-08-27",21.799999
"670","2009-08-28",21.549999
"671","2009-08-31",21.82
"672","2009-09-01",21.65
"673","2009-09-02",21.469999
"674","2009-09-03",21.469999
"675","2009-09-04",21.75
"676","2009-09-08",21.370001
"677","2009-09-09",21.5
"678","2009-09-10",21.59
"679","2009-09-11",21.440001
"680","2009-09-14",21.719999
"681","2009-09-15",21.959999
"682","2009-09-16",22.540001
"683","2009-09-17",22.719999
"684","2009-09-18",22.469999
"685","2009-09-21",22.5
"686","2009-09-22",22.5
"687","2009-09-23",22.459999
"688","2009-09-24",22.48
"689","2009-09-25",22.65
"690","2009-09-28",22.98
"691","2009-09-29",22.309999
"692","2009-09-30",22.450001
"693","2009-10-01",22.040001
"694","2009-10-02",21.780001
"695","2009-10-05",22.41
"696","2009-10-06",22.33
"697","2009-10-07",22.440001
"698","2009-10-08",22.74
"699","2009-10-09",22.85
"700","2009-10-12",22.969999
"701","2009-10-13",23.459999
"702","2009-10-14",22.6
"703","2009-10-15",22.98
"704","2009-10-16",22.719999
"705","2009-10-19",22.91
"706","2009-10-20",22.700001
"707","2009-10-21",22.709999
"708","2009-10-22",22.93
"709","2009-10-23",22.530001
"710","2009-10-26",22.24
"711","2009-10-27",22.01
"712","2009-10-28",21.799999
"713","2009-10-29",20.940001
"714","2009-10-30",20.690001
"715","2009-11-02",20.25
"716","2009-11-03",20.290001
"717","2009-11-04",19.9
"718","2009-11-05",20.049999
"719","2009-11-06",19.950001
"720","2009-11-09",20.01
"721","2009-11-10",19.99
"722","2009-11-11",19.91
"723","2009-11-12",19.549999
"724","2009-11-13",19.870001
"725","2009-11-16",20
"726","2009-11-17",19.879999
"727","2009-11-18",19.969999
"728","2009-11-19",20.01
"729","2009-11-20",20.280001
"730","2009-11-23",20.969999
"731","2009-11-24",21.48
"732","2009-11-25",21.530001
"733","2009-11-27",20.870001
"734","2009-11-30",21.190001
"735","2009-12-01",21.610001
"736","2009-12-02",21.950001
"737","2009-12-03",21.75
"738","2009-12-04",22.24
"739","2009-12-07",22.07
"740","2009-12-08",22.51
"741","2009-12-09",22.25
"742","2009-12-10",21.799999
"743","2009-12-11",22.469999
"744","2009-12-14",22.66
"745","2009-12-15",22.35
"746","2009-12-16",22.49
"747","2009-12-17",22.860001
"748","2009-12-18",23.24
"749","2009-12-21",22.92
"750","2009-12-22",22.639999
"751","2009-12-23",22.82
"752","2009-12-24",22.85
"753","2009-12-28",22.620001
"754","2009-12-29",22.860001
"755","2009-12-30",22.92
"756","2009-12-31",22.98
"757","2010-01-04",22.870001
"758","2010-01-05",22.41
"759","2010-01-06",22.34
"760","2010-01-07",22.440001
"761","2010-01-08",22.379999
"762","2010-01-11",22.389999
"763","2010-01-12",22.280001
"764","2010-01-13",22.58
"765","2010-01-14",22.639999
"766","2010-01-15",22.4
"767","2010-01-19",22.74
"768","2010-01-20",22.540001
"769","2010-01-21",22.309999
"770","2010-01-22",22.200001
"771","2010-01-25",22.27
"772","2010-01-26",22.059999
"773","2010-01-27",22.299999
"774","2010-01-28",22.139999
"775","2010-01-29",21.77
"776","2010-02-01",22.17
"777","2010-02-02",21.879999
"778","2010-02-03",21.559999
"779","2010-02-04",21.16
"780","2010-02-05",21
"781","2010-02-08",20.860001
"782","2010-02-09",20.91
"783","2010-02-10",21.280001
"784","2010-02-11",21.440001
"785","2010-02-12",21.77
"786","2010-02-16",21.790001
"787","2010-02-17",21.76
"788","2010-02-18",21.940001
"789","2010-02-19",22.07
"790","2010-02-22",22.209999
"791","2010-02-23",21.879999
"792","2010-02-24",21.91
"793","2010-02-25",22.27
"794","2010-02-26",21.75
"795","2010-03-01",22.290001
"796","2010-03-02",22.209999
"797","2010-03-03",22.120001
"798","2010-03-04",22.440001
"799","2010-03-05",22.950001
"800","2010-03-08",22.940001
"801","2010-03-09",22.99
"802","2010-03-10",22.83
"803","2010-03-11",22.889999
"804","2010-03-12",22.780001
"805","2010-03-15",22.940001
"806","2010-03-16",22.99
"807","2010-03-17",23.17
"808","2010-03-18",23.209999
"809","2010-03-19",23.719999
"810","2010-03-22",23.35
"811","2010-03-23",23.129999
"812","2010-03-24",23.18
"813","2010-03-25",23.110001
"814","2010-03-26",22.709999
"815","2010-03-29",22.9
"816","2010-03-30",24.25
"817","2010-03-31",23.25
"818","2010-04-01",23.17
"819","2010-04-05",23.65
"820","2010-04-06",23.629999
"821","2010-04-07",23.639999
"822","2010-04-08",23.52
"823","2010-04-09",23.48
"824","2010-04-12",23.51
"825","2010-04-13",23.459999
"826","2010-04-14",23.58
"827","2010-04-15",23.5
"828","2010-04-16",23.24
"829","2010-04-19",22.809999
"830","2010-04-20",23.5
"831","2010-04-21",23.809999
"832","2010-04-22",23.99
"833","2010-04-23",24.17
"834","2010-04-26",23.620001
"835","2010-04-27",23.450001
"836","2010-04-28",22.85
"837","2010-04-29",22.77
"838","2010-04-30",22.08
"839","2010-05-03",22.51
"840","2010-05-04",22.309999
"841","2010-05-05",22.01
"842","2010-05-06",21.459999
"843","2010-05-07",21.15
"844","2010-05-10",21.66
"845","2010-05-11",21.719999
"846","2010-05-12",22.299999
"847","2010-05-13",22.309999
"848","2010-05-14",22.08
"849","2010-05-17",22.16
"850","2010-05-18",21.540001
"851","2010-05-19",21.450001
"852","2010-05-20",21
"853","2010-05-21",21.040001
"854","2010-05-24",20.639999
"855","2010-05-25",20.559999
"856","2010-05-26",20.799999
"857","2010-05-27",21.110001
"858","2010-05-28",20.84
"859","2010-06-01",20.01
"860","2010-06-02",20.040001
"861","2010-06-03",20.219999
"862","2010-06-04",19.5
"863","2010-06-07",19.690001
"864","2010-06-08",19.809999
"865","2010-06-09",19.58
"866","2010-06-10",20.08
"867","2010-06-11",20.18
"868","2010-06-14",20.18
"869","2010-06-15",20.309999
"870","2010-06-16",20.35
"871","2010-06-17",20.48
"872","2010-06-18",20.48
"873","2010-06-21",20.51
"874","2010-06-22",20.360001
"875","2010-06-23",20.280001
"876","2010-06-24",20.32
"877","2010-06-25",21.25
"878","2010-06-28",21.450001
"879","2010-06-29",21.139999
"880","2010-06-30",20.91
"881","2010-07-01",21.030001
"882","2010-07-02",21.09
"883","2010-07-06",21.08
"884","2010-07-07",21.469999
"885","2010-07-08",21.67
"886","2010-07-09",21.959999
"887","2010-07-12",21.860001
"888","2010-07-13",22.280001
"889","2010-07-14",22.440001
"890","2010-07-15",22.370001
"891","2010-07-16",21.610001
"892","2010-07-19",21.98
"893","2010-07-20",22.360001
"894","2010-07-21",21.940001
"895","2010-07-22",22.219999
"896","2010-07-23",22.639999
"897","2010-07-26",22.780001
"898","2010-07-27",22.51
"899","2010-07-28",22.209999
"900","2010-07-29",21.83
"901","2010-07-30",21.85
"902","2010-08-02",21.469999
"903","2010-08-03",21.16
"904","2010-08-04",21.200001
"905","2010-08-05",21.049999
"906","2010-08-06",21.139999
"907","2010-08-09",21.43
"908","2010-08-10",21.469999
"909","2010-08-11",21.440001
"910","2010-08-12",21.32
"911","2010-08-13",21.129999
"912","2010-08-16",21.540001
"913","2010-08-17",21.700001
"914","2010-08-18",21.59
"915","2010-08-19",21.059999
"916","2010-08-20",20.83
"917","2010-08-23",20.83
"918","2010-08-24",20.67
"919","2010-08-25",21.219999
"920","2010-08-26",21.139999
"921","2010-08-27",21.610001
"922","2010-08-30",21.370001
"923","2010-08-31",21.280001
"924","2010-09-01",21.52
"925","2010-09-02",21.66
"926","2010-09-03",21.690001
"927","2010-09-07",21.09
"928","2010-09-08",21.25
"929","2010-09-09",21.209999
"930","2010-09-10",21.309999
"931","2010-09-13",21.389999
"932","2010-09-14",21.32
"933","2010-09-15",21.209999
"934","2010-09-16",21.040001
"935","2010-09-17",21.200001
"936","2010-09-20",21.719999
"937","2010-09-21",21.690001
"938","2010-09-22",21.48
"939","2010-09-23",21.25
"940","2010-09-24",21.75
"941","2010-09-27",21.620001
"942","2010-09-28",21.790001
"943","2010-09-29",22.07
"944","2010-09-30",21.950001
"945","2010-10-01",22.41
"946","2010-10-04",22.549999
"947","2010-10-05",23.02
"948","2010-10-06",22.9
"949","2010-10-07",22.809999
"950","2010-10-08",23.16
"951","2010-10-11",23.030001
"952","2010-10-12",23.09
"953","2010-10-13",22.99
"954","2010-10-14",22.99
"955","2010-10-15",22.84
"956","2010-10-18",23
"957","2010-10-19",22.99
"958","2010-10-20",22.969999
"959","2010-10-21",22.91
"960","2010-10-22",22.879999
"961","2010-10-25",22.790001
"962","2010-10-26",22.709999
"963","2010-10-27",22.51
"964","2010-10-28",21.959999
"965","2010-10-29",21.719999
"966","2010-11-01",21.51
"967","2010-11-02",22.15
"968","2010-11-03",22.1
"969","2010-11-04",22.6
"970","2010-11-05",22.389999
"971","2010-11-08",22.33
"972","2010-11-09",22.360001
