"","date","ZNGA"
"1001","2015-12-09",2.55
"1002","2015-12-10",2.57
"1003","2015-12-11",2.46
"1004","2015-12-14",2.54
"1005","2015-12-15",2.57
"1006","2015-12-16",2.59
"1007","2015-12-17",2.6
"1008","2015-12-18",2.64
"1009","2015-12-21",2.62
"1010","2015-12-22",2.58
"1011","2015-12-23",2.64
"1012","2015-12-24",2.71
"1013","2015-12-28",2.69
"1014","2015-12-29",2.64
"1015","2015-12-30",2.68
"1016","2015-12-31",2.68
"1017","2016-01-04",2.58
"1018","2016-01-05",2.56
"1019","2016-01-06",2.57
"1020","2016-01-07",2.48
"1021","2016-01-08",2.41
"1022","2016-01-11",2.39
"1023","2016-01-12",2.39
"1024","2016-01-13",2.37
"1025","2016-01-14",2.4
"1026","2016-01-15",2.37
"1027","2016-01-19",2.28
"1028","2016-01-20",2.23
"1029","2016-01-21",2.33
"1030","2016-01-22",2.4
"1031","2016-01-25",2.38
"1032","2016-01-26",2.41
"1033","2016-01-27",2.41
"1034","2016-01-28",2.42
"1035","2016-01-29",2.46
"1036","2016-02-01",2.44
"1037","2016-02-02",2.36
"1038","2016-02-03",2.35
"1039","2016-02-04",2.38
"1040","2016-02-05",2.28
"1041","2016-02-08",2.09
"1042","2016-02-09",2.03
"1043","2016-02-10",2.13
"1044","2016-02-11",1.81
"1045","2016-02-12",1.83
"1046","2016-02-16",1.83
"1047","2016-02-17",1.87
"1048","2016-02-18",1.86
"1049","2016-02-19",1.99
"1050","2016-02-22",1.97
"1051","2016-02-23",2
"1052","2016-02-24",2.07
"1053","2016-02-25",2.14
"1054","2016-02-26",2.16
"1055","2016-02-29",2.11
"1056","2016-03-01",2.16
"1057","2016-03-02",2.25
"1058","2016-03-03",2.27
"1059","2016-03-04",2.28
"1060","2016-03-07",2.24
"1061","2016-03-08",2.19
"1062","2016-03-09",2.15
"1063","2016-03-10",2.19
"1064","2016-03-11",2.23
"1065","2016-03-14",2.25
"1066","2016-03-15",2.22
"1067","2016-03-16",2.21
"1068","2016-03-17",2.23
"1069","2016-03-18",2.27
"1070","2016-03-21",2.23
"1071","2016-03-22",2.25
"1072","2016-03-23",2.17
"1073","2016-03-24",2.2
"1074","2016-03-28",2.18
"1075","2016-03-29",2.23
"1076","2016-03-30",2.26
"1077","2016-03-31",2.28
"1078","2016-04-01",2.2
"1079","2016-04-04",2.29
"1080","2016-04-05",2.3
"1081","2016-04-06",2.4
"1082","2016-04-07",2.36
"1083","2016-04-08",2.4
"1084","2016-04-11",2.34
"1085","2016-04-12",2.36
"1086","2016-04-13",2.44
"1087","2016-04-14",2.43
"1088","2016-04-15",2.44
"1089","2016-04-18",2.46
"1090","2016-04-19",2.47
"1091","2016-04-20",2.48
"1092","2016-04-21",2.53
"1093","2016-04-22",2.48
"1094","2016-04-25",2.46
"1095","2016-04-26",2.44
"1096","2016-04-27",2.43
"1097","2016-04-28",2.4
"1098","2016-04-29",2.38
"1099","2016-05-02",2.37
"1100","2016-05-03",2.32
"1101","2016-05-04",2.3
"1102","2016-05-05",2.55
"1103","2016-05-06",2.55
"1104","2016-05-09",2.54
"1105","2016-05-10",2.53
"1106","2016-05-11",2.54
"1107","2016-05-12",2.55
"1108","2016-05-13",2.55
"1109","2016-05-16",2.57
"1110","2016-05-17",2.62
"1111","2016-05-18",2.52
"1112","2016-05-19",2.54
"1113","2016-05-20",2.56
"1114","2016-05-23",2.57
"1115","2016-05-24",2.56
"1116","2016-05-25",2.61
"1117","2016-05-26",2.61
"1118","2016-05-27",2.6
"1119","2016-05-31",2.57
"1120","2016-06-01",2.64
"1121","2016-06-02",2.62
"1122","2016-06-03",2.61
"1123","2016-06-06",2.64
"1124","2016-06-07",2.61
"1125","2016-06-08",2.61
"1126","2016-06-09",2.62
"1127","2016-06-10",2.65
"1128","2016-06-13",2.54
"1129","2016-06-14",2.63
"1130","2016-06-15",2.64
"1131","2016-06-16",2.54
"1132","2016-06-17",2.46
"1133","2016-06-20",2.57
"1134","2016-06-21",2.59
"1135","2016-06-22",2.54
"1136","2016-06-23",2.55
"1137","2016-06-24",2.43
"1138","2016-06-27",2.32
"1139","2016-06-28",2.36
"1140","2016-06-29",2.42
"1141","2016-06-30",2.49
"1142","2016-07-01",2.55
"1143","2016-07-05",2.65
"1144","2016-07-06",2.75
"1145","2016-07-07",2.76
"1146","2016-07-08",2.85
"1147","2016-07-11",2.78
"1148","2016-07-12",2.83
"1149","2016-07-13",2.79
"1150","2016-07-14",2.84
"1151","2016-07-15",2.83
"1152","2016-07-18",2.85
"1153","2016-07-19",2.8
"1154","2016-07-20",2.79
"1155","2016-07-21",2.77
"1156","2016-07-22",2.86
"1157","2016-07-25",2.83
"1158","2016-07-26",2.88
"1159","2016-07-27",2.89
"1160","2016-07-28",2.87
"1161","2016-07-29",2.87
"1162","2016-08-01",2.88
"1163","2016-08-02",2.85
"1164","2016-08-03",2.96
"1165","2016-08-04",2.97
"1166","2016-08-05",2.77
"1167","2016-08-08",2.82
"1168","2016-08-09",2.75
"1169","2016-08-10",2.72
"1170","2016-08-11",2.66
"1171","2016-08-12",2.65
"1172","2016-08-15",2.71
"1173","2016-08-16",2.68
"1174","2016-08-17",2.66
"1175","2016-08-18",2.66
"1176","2016-08-19",2.67
"1177","2016-08-22",2.65
"1178","2016-08-23",2.66
"1179","2016-08-24",2.62
"1180","2016-08-25",2.64
"1181","2016-08-26",2.69
"1182","2016-08-29",2.77
"1183","2016-08-30",2.76
"1184","2016-08-31",2.73
"1185","2016-09-01",2.68
"1186","2016-09-02",2.72
"1187","2016-09-06",2.78
"1188","2016-09-07",2.76
"1189","2016-09-08",2.85
"1190","2016-09-09",2.73
"1191","2016-09-12",2.84
"1192","2016-09-13",2.86
"1193","2016-09-14",2.91
"1194","2016-09-15",2.92
"1195","2016-09-16",2.91
"1196","2016-09-19",2.86
"1197","2016-09-20",2.81
"1198","2016-09-21",2.87
"1199","2016-09-22",2.84
"1200","2016-09-23",2.84
"1201","2016-09-26",2.83
"1202","2016-09-27",2.88
"1203","2016-09-28",2.82
"1204","2016-09-29",2.81
"1205","2016-09-30",2.91
"1206","2016-10-03",2.86
"1207","2016-10-04",2.89
"1208","2016-10-05",2.97
"1209","2016-10-06",2.92
"1210","2016-10-07",2.94
"1211","2016-10-10",3.01
"1212","2016-10-11",2.89
"1213","2016-10-12",2.94
"1214","2016-10-13",2.9
"1215","2016-10-14",2.85
"1216","2016-10-17",2.78
"1217","2016-10-18",2.82
"1218","2016-10-19",2.88
"1219","2016-10-20",2.91
"1220","2016-10-21",2.88
"1221","2016-10-24",2.94
"1222","2016-10-25",2.91
"1223","2016-10-26",2.82
"1224","2016-10-27",2.78
"1225","2016-10-28",2.82
"1226","2016-10-31",2.81
"1227","2016-11-01",2.8
"1228","2016-11-02",2.74
"1229","2016-11-03",2.76
"1230","2016-11-04",2.73
"1231","2016-11-07",2.73
"1232","2016-11-08",2.88
"1233","2016-11-09",2.82
"1234","2016-11-10",2.8
"1235","2016-11-11",2.89
"1236","2016-11-14",2.85
"1237","2016-11-15",2.85
"1238","2016-11-16",2.81
"1239","2016-11-17",2.8
"1240","2016-11-18",2.8
"1241","2016-11-21",2.8
"1242","2016-11-22",2.79
"1243","2016-11-23",2.85
"1244","2016-11-25",2.88
"1245","2016-11-28",2.85
"1246","2016-11-29",2.87
"1247","2016-11-30",2.86
"1248","2016-12-01",2.87
"1249","2016-12-02",2.86
"1250","2016-12-05",2.95
"1251","2016-12-06",2.92
"1252","2016-12-07",3
"1253","2016-12-08",3.01
"1254","2016-12-09",2.93
"1255","2016-12-12",2.88
"1256","2016-12-13",2.81
"1257","2016-12-14",2.79
"1258","2016-12-15",2.83
"1259","2016-12-16",2.76
"1260","2016-12-19",2.68
"1261","2016-12-20",2.69
"1262","2016-12-21",2.65
"1263","2016-12-22",2.56
"1264","2016-12-23",2.59
"1265","2016-12-27",2.59
"1266","2016-12-28",2.58
"1267","2016-12-29",2.6
"1268","2016-12-30",2.57
"1269","2017-01-03",2.65
"1270","2017-01-04",2.69
"1271","2017-01-05",2.65
"1272","2017-01-06",2.72
"1273","2017-01-09",2.66
"1274","2017-01-10",2.6
"1275","2017-01-11",2.63
"1276","2017-01-12",2.67
"1277","2017-01-13",2.64
"1278","2017-01-17",2.63
"1279","2017-01-18",2.61
"1280","2017-01-19",2.63
"1281","2017-01-20",2.64
"1282","2017-01-23",2.6
"1283","2017-01-24",2.55
"1284","2017-01-25",2.6
"1285","2017-01-26",2.57
"1286","2017-01-27",2.57
"1287","2017-01-30",2.6
"1288","2017-01-31",2.52
"1289","2017-02-01",2.55
"1290","2017-02-02",2.54
"1291","2017-02-03",2.55
"1292","2017-02-06",2.54
"1293","2017-02-07",2.57
"1294","2017-02-08",2.5
"1295","2017-02-09",2.52
"1296","2017-02-10",2.58
"1297","2017-02-13",2.63
"1298","2017-02-14",2.7
"1299","2017-02-15",2.67
"1300","2017-02-16",2.63
"1301","2017-02-17",2.68
"1302","2017-02-21",2.71
"1303","2017-02-22",2.83
"1304","2017-02-23",2.71
"1305","2017-02-24",2.7
"1306","2017-02-27",2.69
"1307","2017-02-28",2.65
"1308","2017-03-01",2.71
"1309","2017-03-02",2.74
"1310","2017-03-03",2.78
"1311","2017-03-06",2.75
"1312","2017-03-07",2.74
"1313","2017-03-08",2.74
"1314","2017-03-09",2.75
"1315","2017-03-10",2.82
"1316","2017-03-13",2.81
"1317","2017-03-14",2.78
"1318","2017-03-15",2.84
"1319","2017-03-16",2.84
"1320","2017-03-17",2.8
"1321","2017-03-20",2.8
"1322","2017-03-21",2.76
"1323","2017-03-22",2.76
"1324","2017-03-23",2.81
"1325","2017-03-24",2.8
"1326","2017-03-27",2.81
"1327","2017-03-28",2.82
"1328","2017-03-29",2.83
"1329","2017-03-30",2.88
"1330","2017-03-31",2.85
"1331","2017-04-03",2.83
"1332","2017-04-04",2.79
"1333","2017-04-05",2.78
"1334","2017-04-06",2.8
"1335","2017-04-07",2.8
"1336","2017-04-10",2.79
"1337","2017-04-11",2.79
"1338","2017-04-12",2.78
"1339","2017-04-13",2.77
"1340","2017-04-17",2.78
"1341","2017-04-18",2.82
"1342","2017-04-19",2.82
"1343","2017-04-20",2.82
"1344","2017-04-21",2.79
"1345","2017-04-24",2.86
"1346","2017-04-25",2.86
"1347","2017-04-26",2.82
"1348","2017-04-27",2.84
"1349","2017-04-28",2.89
"1350","2017-05-01",2.87
"1351","2017-05-02",2.91
"1352","2017-05-03",2.9
"1353","2017-05-04",2.84
"1354","2017-05-05",3.2
"1355","2017-05-08",3.34
"1356","2017-05-09",3.33
"1357","2017-05-10",3.37
"1358","2017-05-11",3.4
"1359","2017-05-12",3.32
"1360","2017-05-15",3.39
"1361","2017-05-16",3.49
"1362","2017-05-17",3.37
"1363","2017-05-18",3.4
"1364","2017-05-19",3.45
"1365","2017-05-22",3.44
"1366","2017-05-23",3.5
"1367","2017-05-24",3.58
"1368","2017-05-25",3.49
"1369","2017-05-26",3.49
"1370","2017-05-30",3.6
"1371","2017-05-31",3.52
"1372","2017-06-01",3.58
"1373","2017-06-02",3.63
"1374","2017-06-05",3.61
"1375","2017-06-06",3.61
"1376","2017-06-07",3.59
"1377","2017-06-08",3.58
"1378","2017-06-09",3.71
"1379","2017-06-12",3.58
"1380","2017-06-13",3.51
"1381","2017-06-14",3.53
"1382","2017-06-15",3.65
"1383","2017-06-16",3.69
"1384","2017-06-19",3.68
"1385","2017-06-20",3.62
"1386","2017-06-21",3.64
"1387","2017-06-22",3.62
"1388","2017-06-23",3.79
"1389","2017-06-26",3.78
"1390","2017-06-27",3.71
"1391","2017-06-28",3.71
"1392","2017-06-29",3.61
"1393","2017-06-30",3.64
"1394","2017-07-03",3.62
"1395","2017-07-05",3.59
"1396","2017-07-06",3.5
"1397","2017-07-07",3.6
"1398","2017-07-10",3.62
"1399","2017-07-11",3.6
"1400","2017-07-12",3.64
"1401","2017-07-13",3.56
"1402","2017-07-14",3.65
"1403","2017-07-17",3.58
"1404","2017-07-18",3.65
"1405","2017-07-19",3.7
"1406","2017-07-20",3.76
"1407","2017-07-21",3.78
"1408","2017-07-24",3.75
"1409","2017-07-25",3.74
"1410","2017-07-26",3.72
"1411","2017-07-27",3.66
"1412","2017-07-28",3.64
"1413","2017-07-31",3.61
"1414","2017-08-01",3.62
"1415","2017-08-02",3.58
"1416","2017-08-03",3.69
"1417","2017-08-04",3.57
"1418","2017-08-07",3.6
"1419","2017-08-08",3.71
"1420","2017-08-09",3.76
"1421","2017-08-10",3.62
"1422","2017-08-11",3.63
"1423","2017-08-14",3.58
"1424","2017-08-15",3.62
"1425","2017-08-16",3.62
"1426","2017-08-17",3.57
"1427","2017-08-18",3.62
"1428","2017-08-21",3.6
"1429","2017-08-22",3.65
"1430","2017-08-23",3.62
"1431","2017-08-24",3.67
"1432","2017-08-25",3.62
"1433","2017-08-28",3.63
"1434","2017-08-29",3.62
"1435","2017-08-30",3.74
"1436","2017-08-31",3.75
"1437","2017-09-01",3.74
"1438","2017-09-05",3.66
"1439","2017-09-06",3.61
"1440","2017-09-07",3.69
"1441","2017-09-08",3.68
"1442","2017-09-11",3.74
"1443","2017-09-12",3.79
"1444","2017-09-13",3.84
"1445","2017-09-14",3.77
"1446","2017-09-15",3.82
"1447","2017-09-18",3.83
"1448","2017-09-19",3.88
"1449","2017-09-20",3.91
"1450","2017-09-21",3.87
"1451","2017-09-22",3.85
"1452","2017-09-25",3.81
"1453","2017-09-26",3.7
"1454","2017-09-27",3.73
"1455","2017-09-28",3.73
"1456","2017-09-29",3.78
"1457","2017-10-02",3.84
"1458","2017-10-03",3.84
"1459","2017-10-04",3.82
"1460","2017-10-05",3.82
"1461","2017-10-06",3.79
"1462","2017-10-09",3.72
"1463","2017-10-10",3.71
"1464","2017-10-11",3.7
"1465","2017-10-12",3.74
"1466","2017-10-13",3.83
"1467","2017-10-16",3.84
"1468","2017-10-17",3.84
"1469","2017-10-18",3.88
"1470","2017-10-19",3.92
"1471","2017-10-20",3.94
"1472","2017-10-23",3.87
"1473","2017-10-24",3.79
"1474","2017-10-25",3.76
"1475","2017-10-26",3.73
"1476","2017-10-27",3.77
"1477","2017-10-30",3.82
"1478","2017-10-31",3.9
"1479","2017-11-01",3.84
"1480","2017-11-02",3.88
"1481","2017-11-03",3.92
"1482","2017-11-06",3.86
"1483","2017-11-07",3.67
"1484","2017-11-08",3.83
"1485","2017-11-09",3.9
"1486","2017-11-10",3.89
"1487","2017-11-13",3.87
"1488","2017-11-14",3.85
"1489","2017-11-15",3.84
"1490","2017-11-16",3.9
"1491","2017-11-17",3.94
"1492","2017-11-20",4.02
"1493","2017-11-21",4.11
"1494","2017-11-22",4.06
"1495","2017-11-24",4.08
"1496","2017-11-27",4.17
"1497","2017-11-28",4.28
"1498","2017-11-29",4.05
"1499","2017-11-30",4.1
"1500","2017-12-01",3.96
"1501","2017-12-04",3.8
"1502","2017-12-05",3.77
"1503","2017-12-06",3.7
"1504","2017-12-07",3.82
"1505","2017-12-08",3.78
"1506","2017-12-11",3.93
"1507","2017-12-12",3.98
"1508","2017-12-13",4.01
"1509","2017-12-14",4
"1510","2017-12-15",4.04
"1511","2017-12-18",4.06
"1512","2017-12-19",3.97
"1513","2017-12-20",3.96
"1514","2017-12-21",4.02
"1515","2017-12-22",4
"1516","2017-12-26",3.95
"1517","2017-12-27",4.01
"1518","2017-12-28",3.97
"1519","2017-12-29",4
"1520","2018-01-02",3.92
"1521","2018-01-03",4.02
"1522","2018-01-04",3.89
"1523","2018-01-05",3.89
"1524","2018-01-08",3.91
"1525","2018-01-09",3.88
"1526","2018-01-10",3.89
"1527","2018-01-11",3.97
"1528","2018-01-12",3.97
"1529","2018-01-16",3.8
"1530","2018-01-17",3.8
"1531","2018-01-18",3.75
"1532","2018-01-19",3.72
"1533","2018-01-22",3.73
"1534","2018-01-23",3.72
"1535","2018-01-24",3.65
"1536","2018-01-25",3.69
"1537","2018-01-26",3.73
"1538","2018-01-29",3.67
"1539","2018-01-30",3.6
"1540","2018-01-31",3.58
"1541","2018-02-01",3.69
"1542","2018-02-02",3.61
"1543","2018-02-05",3.51
"1544","2018-02-06",3.57
"1545","2018-02-07",3.69
"1546","2018-02-08",3.49
"1547","2018-02-09",3.31
"1548","2018-02-12",3.42
"1549","2018-02-13",3.45
"1550","2018-02-14",3.49
"1551","2018-02-15",3.57
"1552","2018-02-16",3.59
"1553","2018-02-20",3.57
"1554","2018-02-21",3.56
"1555","2018-02-22",3.52
"1556","2018-02-23",3.6
"1557","2018-02-26",3.61
"1558","2018-02-27",3.5
"1559","2018-02-28",3.46
"1560","2018-03-01",3.44
"1561","2018-03-02",3.53
"1562","2018-03-05",3.6
"1563","2018-03-06",3.55
"1564","2018-03-07",3.67
"1565","2018-03-08",3.71
"1566","2018-03-09",3.72
"1567","2018-03-12",3.75
"1568","2018-03-13",3.7
"1569","2018-03-14",3.77
"1570","2018-03-15",3.86
"1571","2018-03-16",3.82
"1572","2018-03-19",3.75
"1573","2018-03-20",3.83
"1574","2018-03-21",3.94
"1575","2018-03-22",3.81
"1576","2018-03-23",3.8
"1577","2018-03-26",3.85
"1578","2018-03-27",3.7
"1579","2018-03-28",3.68
"1580","2018-03-29",3.66
"1581","2018-04-02",3.55
"1582","2018-04-03",3.45
"1583","2018-04-04",3.52
"1584","2018-04-05",3.52
"1585","2018-04-06",3.44
"1586","2018-04-09",3.48
"1587","2018-04-10",3.52
"1588","2018-04-11",3.53
"1589","2018-04-12",3.55
"1590","2018-04-13",3.5
"1591","2018-04-16",3.55
"1592","2018-04-17",3.6
"1593","2018-04-18",3.63
"1594","2018-04-19",3.63
"1595","2018-04-20",3.53
"1596","2018-04-23",3.49
"1597","2018-04-24",3.47
"1598","2018-04-25",3.41
"1599","2018-04-26",3.44
"1600","2018-04-27",3.48
"1601","2018-04-30",3.45
"1602","2018-05-01",3.52
"1603","2018-05-02",3.64
"1604","2018-05-03",3.64
"1605","2018-05-04",3.76
"1606","2018-05-07",3.77
"1607","2018-05-08",3.87
"1608","2018-05-09",3.9
"1609","2018-05-10",3.93
"1610","2018-05-11",3.96
"1611","2018-05-14",4
"1612","2018-05-15",4.07
"1613","2018-05-16",4.06
"1614","2018-05-17",4.08
"1615","2018-05-18",4.18
"1616","2018-05-21",4.09
"1617","2018-05-22",4.08
"1618","2018-05-23",4.13
"1619","2018-05-24",4.14
"1620","2018-05-25",4.17
"1621","2018-05-29",4.18
"1622","2018-05-30",4.32
"1623","2018-05-31",4.4
"1624","2018-06-01",4.47
"1625","2018-06-04",4.41
"1626","2018-06-05",4.43
"1627","2018-06-06",4.41
"1628","2018-06-07",4.44
"1629","2018-06-08",4.38
"1630","2018-06-11",4.38
"1631","2018-06-12",4.3
"1632","2018-06-13",4.29
"1633","2018-06-14",4.37
"1634","2018-06-15",4.33
"1635","2018-06-18",4.27
"1636","2018-06-19",4.2
"1637","2018-06-20",4.22
"1638","2018-06-21",4.17
"1639","2018-06-22",4.2
"1640","2018-06-25",4.08
"1641","2018-06-26",4.11
"1642","2018-06-27",3.98
"1643","2018-06-28",4.04
"1644","2018-06-29",4.07
"1645","2018-07-02",4.13
"1646","2018-07-03",4.14
"1647","2018-07-05",4.13
"1648","2018-07-06",4.22
"1649","2018-07-09",4.24
"1650","2018-07-10",4.19
"1651","2018-07-11",4.26
"1652","2018-07-12",4.4
"1653","2018-07-13",4.34
"1654","2018-07-16",4.25
"1655","2018-07-17",4.31
"1656","2018-07-18",4.3
"1657","2018-07-19",4.28
"1658","2018-07-20",4.25
"1659","2018-07-23",4.19
"1660","2018-07-24",4.14
"1661","2018-07-25",4.23
"1662","2018-07-26",4.21
"1663","2018-07-27",4.05
"1664","2018-07-30",3.84
"1665","2018-07-31",3.79
"1666","2018-08-01",3.85
"1667","2018-08-02",4.06
"1668","2018-08-03",3.99
"1669","2018-08-06",3.96
"1670","2018-08-07",3.95
"1671","2018-08-08",3.95
"1672","2018-08-09",3.86
"1673","2018-08-10",3.82
"1674","2018-08-13",3.81
"1675","2018-08-14",3.76
"1676","2018-08-15",3.7
"1677","2018-08-16",3.7
"1678","2018-08-17",3.72
"1679","2018-08-20",3.74
"1680","2018-08-21",3.74
"1681","2018-08-22",4.03
"1682","2018-08-23",3.93
"1683","2018-08-24",3.94
"1684","2018-08-27",3.94
"1685","2018-08-28",4.04
"1686","2018-08-29",4.15
"1687","2018-08-30",4.17
"1688","2018-08-31",4.16
"1689","2018-09-04",4.16
"1690","2018-09-05",4.02
"1691","2018-09-06",3.97
"1692","2018-09-07",3.94
"1693","2018-09-10",4
"1694","2018-09-11",4.01
"1695","2018-09-12",4.03
"1696","2018-09-13",3.98
"1697","2018-09-14",4.02
"1698","2018-09-17",3.95
"1699","2018-09-18",4.02
"1700","2018-09-19",3.92
"1701","2018-09-20",3.96
"1702","2018-09-21",3.92
"1703","2018-09-24",3.93
"1704","2018-09-25",3.97
"1705","2018-09-26",3.95
"1706","2018-09-27",3.96
"1707","2018-09-28",4.01
"1708","2018-10-01",4.01
"1709","2018-10-02",4.02
"1710","2018-10-03",4.1
"1711","2018-10-04",4.14
"1712","2018-10-05",4.02
"1713","2018-10-08",3.88
"1714","2018-10-09",4.36
"1715","2018-10-10",4.22
"1716","2018-10-11",4.18
"1717","2018-10-12",4.2
"1718","2018-10-15",4.26
"1719","2018-10-16",4.28
"1720","2018-10-17",4.2
"1721","2018-10-18",4.03
"1722","2018-10-19",4
"1723","2018-10-22",4.06
"1724","2018-10-23",3.95
"1725","2018-10-24",3.8
"1726","2018-10-25",3.9
"1727","2018-10-26",3.83
"1728","2018-10-29",3.62
"1729","2018-10-30",3.67
"1730","2018-10-31",3.64
"1731","2018-11-01",3.66
"1732","2018-11-02",3.76
"1733","2018-11-05",3.71
"1734","2018-11-06",3.71
"1735","2018-11-07",3.89
"1736","2018-11-08",3.79
"1737","2018-11-09",3.61
"1738","2018-11-12",3.54
"1739","2018-11-13",3.52
"1740","2018-11-14",3.5
"1741","2018-11-15",3.57
"1742","2018-11-16",3.6
"1743","2018-11-19",3.44
"1744","2018-11-20",3.49
"1745","2018-11-21",3.49
"1746","2018-11-23",3.48
"1747","2018-11-26",3.54
"1748","2018-11-27",3.51
"1749","2018-11-28",3.61
"1750","2018-11-29",3.64
"1751","2018-11-30",3.62
"1752","2018-12-03",3.65
"1753","2018-12-04",3.55
"1754","2018-12-06",3.63
"1755","2018-12-07",3.6
"1756","2018-12-10",3.67
"1757","2018-12-11",3.64
"1758","2018-12-12",3.75
"1759","2018-12-13",3.72
"1760","2018-12-14",3.71
"1761","2018-12-17",3.7
"1762","2018-12-18",3.68
"1763","2018-12-19",3.69
"1764","2018-12-20",3.59
"1765","2018-12-21",3.63
"1766","2018-12-24",3.62
"1767","2018-12-26",3.82
"1768","2018-12-27",3.88
"1769","2018-12-28",3.89
"1770","2018-12-31",3.93
"1771","2019-01-02",3.98
"1772","2019-01-03",3.92
"1773","2019-01-04",4.02
"1774","2019-01-07",4.07
"1775","2019-01-08",4.14
"1776","2019-01-09",4.27
"1777","2019-01-10",4.29
"1778","2019-01-11",4.31
"1779","2019-01-14",4.24
"1780","2019-01-15",4.27
"1781","2019-01-16",4.29
"1782","2019-01-17",4.28
"1783","2019-01-18",4.26
"1784","2019-01-22",4.33
"1785","2019-01-23",4.26
"1786","2019-01-24",4.41
"1787","2019-01-25",4.38
"1788","2019-01-28",4.38
"1789","2019-01-29",4.42
"1790","2019-01-30",4.47
"1791","2019-01-31",4.48
"1792","2019-02-01",4.5
"1793","2019-02-04",4.52
"1794","2019-02-05",4.58
"1795","2019-02-06",4.51
"1796","2019-02-07",4.74
"1797","2019-02-08",4.88
"1798","2019-02-11",4.84
"1799","2019-02-12",4.93
"1800","2019-02-13",4.9
"1801","2019-02-14",4.98
"1802","2019-02-15",5.03
"1803","2019-02-19",5.1
"1804","2019-02-20",5.04
"1805","2019-02-21",4.96
"1806","2019-02-22",5.03
"1807","2019-02-25",5.03
"1808","2019-02-26",5.03
"1809","2019-02-27",5.15
"1810","2019-02-28",5.22
"1811","2019-03-01",5.34
"1812","2019-03-04",5.2
"1813","2019-03-05",5.15
"1814","2019-03-06",5.13
"1815","2019-03-07",5.08
"1816","2019-03-08",5.12
"1817","2019-03-11",5.24
"1818","2019-03-12",5.21
"1819","2019-03-13",5.37
"1820","2019-03-14",5.4
"1821","2019-03-15",5.37
"1822","2019-03-18",5.35
"1823","2019-03-19",5.31
"1824","2019-03-20",5.33
"1825","2019-03-21",5.42
"1826","2019-03-22",5.29
"1827","2019-03-25",5.31
"1828","2019-03-26",5.33
"1829","2019-03-27",5.22
"1830","2019-03-28",5.26
"1831","2019-03-29",5.33
"1832","2019-04-01",5.33
"1833","2019-04-02",5.41
"1834","2019-04-03",5.45
"1835","2019-04-04",5.34
"1836","2019-04-05",5.35
"1837","2019-04-08",5.37
"1838","2019-04-09",5.39
"1839","2019-04-10",5.47
"1840","2019-04-11",5.48
"1841","2019-04-12",5.52
"1842","2019-04-15",5.46
"1843","2019-04-16",5.36
"1844","2019-04-17",5.25
"1845","2019-04-18",5.44
"1846","2019-04-22",5.52
"1847","2019-04-23",5.62
"1848","2019-04-24",5.58
"1849","2019-04-25",5.46
"1850","2019-04-26",5.51
"1851","2019-04-29",5.53
"1852","2019-04-30",5.66
"1853","2019-05-01",5.51
"1854","2019-05-02",5.82
"1855","2019-05-03",6.03
"1856","2019-05-06",6.17
"1857","2019-05-07",6.09
"1858","2019-05-08",6.04
"1859","2019-05-09",5.94
"1860","2019-05-10",5.94
"1861","2019-05-13",5.88
"1862","2019-05-14",6.01
"1863","2019-05-15",6.19
"1864","2019-05-16",6.23
"1865","2019-05-17",6.19
"1866","2019-05-20",6.15
"1867","2019-05-21",6.17
"1868","2019-05-22",6.21
"1869","2019-05-23",6.07
"1870","2019-05-24",6.06
"1871","2019-05-28",6.13
"1872","2019-05-29",6.19
"1873","2019-05-30",6.27
"1874","2019-05-31",6.29
"1875","2019-06-03",6.09
"1876","2019-06-04",6.35
"1877","2019-06-05",6.45
"1878","2019-06-06",6.49
"1879","2019-06-07",6.46
"1880","2019-06-10",6.3
"1881","2019-06-11",6.27
"1882","2019-06-12",6.19
"1883","2019-06-13",6.23
"1884","2019-06-14",6.2
"1885","2019-06-17",6.02
"1886","2019-06-18",6.04
"1887","2019-06-19",6.07
"1888","2019-06-20",6.07
"1889","2019-06-21",6.05
"1890","2019-06-24",5.99
"1891","2019-06-25",5.87
"1892","2019-06-26",5.84
"1893","2019-06-27",6.04
"1894","2019-06-28",6.13
"1895","2019-07-01",6.25
"1896","2019-07-02",6.29
"1897","2019-07-03",6.2
"1898","2019-07-05",6.26
"1899","2019-07-08",6.17
"1900","2019-07-09",6.22
"1901","2019-07-10",6.29
"1902","2019-07-11",6.26
"1903","2019-07-12",6.27
"1904","2019-07-15",6.33
"1905","2019-07-16",6.29
"1906","2019-07-17",6.23
"1907","2019-07-18",6.3
"1908","2019-07-19",6.28
"1909","2019-07-22",6.28
"1910","2019-07-23",6.25
"1911","2019-07-24",6.34
"1912","2019-07-25",6.37
"1913","2019-07-26",6.46
"1914","2019-07-29",6.41
"1915","2019-07-30",6.44
"1916","2019-07-31",6.38
"1917","2019-08-01",6.39
"1918","2019-08-02",6.21
"1919","2019-08-05",5.88
"1920","2019-08-06",5.95
"1921","2019-08-07",6.02
"1922","2019-08-08",6.16
"1923","2019-08-09",6.09
"1924","2019-08-12",5.95
"1925","2019-08-13",5.92
"1926","2019-08-14",5.68
"1927","2019-08-15",5.55
"1928","2019-08-16",5.57
"1929","2019-08-19",5.65
"1930","2019-08-20",5.76
"1931","2019-08-21",5.83
"1932","2019-08-22",5.73
"1933","2019-08-23",5.57
