"","date","ECL"
"100","2007-05-25",43.380001
"101","2007-05-29",43.130001
"102","2007-05-30",43.189999
"103","2007-05-31",43.150002
"104","2007-06-01",43.060001
"105","2007-06-04",42.849998
"106","2007-06-05",42.599998
"107","2007-06-06",41.75
"108","2007-06-07",41.59
"109","2007-06-08",41.84
"110","2007-06-11",42.09
"111","2007-06-12",42.75
"112","2007-06-13",43.700001
"113","2007-06-14",43.580002
"114","2007-06-15",43.630001
"115","2007-06-18",43.630001
"116","2007-06-19",43.009998
"117","2007-06-20",43.18
"118","2007-06-21",43.360001
"119","2007-06-22",42.82
"120","2007-06-25",42.639999
"121","2007-06-26",42.779999
"122","2007-06-27",43.150002
"123","2007-06-28",42.830002
"124","2007-06-29",42.700001
"125","2007-07-02",43.150002
"126","2007-07-03",43.139999
"127","2007-07-05",42.450001
"128","2007-07-06",42.580002
"129","2007-07-09",42.630001
"130","2007-07-10",42.200001
"131","2007-07-11",42.900002
"132","2007-07-12",43.470001
"133","2007-07-13",43.799999
"134","2007-07-16",43.740002
"135","2007-07-17",43.599998
"136","2007-07-18",43.66
"137","2007-07-19",43.650002
"138","2007-07-20",43.700001
"139","2007-07-23",43.990002
"140","2007-07-24",43.689999
"141","2007-07-25",43.360001
"142","2007-07-26",42.459999
"143","2007-07-27",41.82
"144","2007-07-30",42.57
"145","2007-07-31",42.110001
"146","2007-08-01",42.799999
"147","2007-08-02",42.700001
"148","2007-08-03",42.049999
"149","2007-08-06",42.630001
"150","2007-08-07",42.650002
"151","2007-08-08",43.189999
"152","2007-08-09",42.43
"153","2007-08-10",41.900002
"154","2007-08-13",42
"155","2007-08-14",41.150002
"156","2007-08-15",40.16
"157","2007-08-16",40.349998
"158","2007-08-17",40.740002
"159","2007-08-20",40.990002
"160","2007-08-21",40.59
"161","2007-08-22",41.02
"162","2007-08-23",40.959999
"163","2007-08-24",41.380001
"164","2007-08-27",41.110001
"165","2007-08-28",40.439999
"166","2007-08-29",41.439999
"167","2007-08-30",41.439999
"168","2007-08-31",41.66
"169","2007-09-04",41.400002
"170","2007-09-05",41.619999
"171","2007-09-06",41.650002
"172","2007-09-07",40.84
"173","2007-09-10",40.759998
"174","2007-09-11",41.529999
"175","2007-09-12",42.5
"176","2007-09-13",42.52
"177","2007-09-14",42.740002
"178","2007-09-17",42.59
"179","2007-09-18",43.82
"180","2007-09-19",45.369999
"181","2007-09-20",45.380001
"182","2007-09-21",46.279999
"183","2007-09-24",45.869999
"184","2007-09-25",46.130001
"185","2007-09-26",46.720001
"186","2007-09-27",47.59
"187","2007-09-28",47.200001
"188","2007-10-01",47.849998
"189","2007-10-02",47.369999
"190","2007-10-03",46.889999
"191","2007-10-04",46.810001
"192","2007-10-05",47
"193","2007-10-08",46.740002
"194","2007-10-09",46.93
"195","2007-10-10",47.029999
"196","2007-10-11",46.380001
"197","2007-10-12",47.099998
"198","2007-10-15",46.509998
"199","2007-10-16",45.66
"200","2007-10-17",46.02
"201","2007-10-18",46.139999
"202","2007-10-19",45.650002
"203","2007-10-22",46.380001
"204","2007-10-23",46.490002
"205","2007-10-24",46.740002
"206","2007-10-25",46.310001
"207","2007-10-26",47.259998
"208","2007-10-29",47.43
"209","2007-10-30",46.939999
"210","2007-10-31",47.169998
"211","2007-11-01",46.060001
"212","2007-11-02",46.32
"213","2007-11-05",46.529999
"214","2007-11-06",48.259998
"215","2007-11-07",46.32
"216","2007-11-08",46.669998
"217","2007-11-09",46.049999
"218","2007-11-12",45.849998
"219","2007-11-13",46.68
"220","2007-11-14",47.18
"221","2007-11-15",46.279999
"222","2007-11-16",46.029999
"223","2007-11-19",45.119999
"224","2007-11-20",45.5
"225","2007-11-21",45.200001
"226","2007-11-23",45.869999
"227","2007-11-26",44.950001
"228","2007-11-27",45.610001
"229","2007-11-28",47.299999
"230","2007-11-29",47
"231","2007-11-30",47.900002
"232","2007-12-03",49.560001
"233","2007-12-04",49.299999
"234","2007-12-05",49.400002
"235","2007-12-06",50.25
"236","2007-12-07",50.77
"237","2007-12-10",51.490002
"238","2007-12-11",50.52
"239","2007-12-12",51.150002
"240","2007-12-13",52.07
"241","2007-12-14",51.389999
"242","2007-12-17",49.720001
"243","2007-12-18",50.639999
"244","2007-12-19",51.240002
"245","2007-12-20",51.419998
"246","2007-12-21",51.669998
"247","2007-12-24",52.299999
"248","2007-12-26",52.25
"249","2007-12-27",52.23
"250","2007-12-28",52.07
"251","2007-12-31",51.209999
"252","2008-01-02",51.029999
"253","2008-01-03",50.77
"254","2008-01-04",50.349998
"255","2008-01-07",51.240002
"256","2008-01-08",50.209999
"257","2008-01-09",50.209999
"258","2008-01-10",50.950001
"259","2008-01-11",49.209999
"260","2008-01-14",49.959999
"261","2008-01-15",48.740002
"262","2008-01-16",48.66
"263","2008-01-17",47.040001
"264","2008-01-18",47.709999
"265","2008-01-22",45.799999
"266","2008-01-23",47.369999
"267","2008-01-24",47.360001
"268","2008-01-25",46.32
"269","2008-01-28",47.950001
"270","2008-01-29",47.900002
"271","2008-01-30",47.529999
"272","2008-01-31",48.139999
"273","2008-02-01",49.02
"274","2008-02-04",49.599998
"275","2008-02-05",47.75
"276","2008-02-06",47.259998
"277","2008-02-07",47.740002
"278","2008-02-08",47.650002
"279","2008-02-11",47.98
"280","2008-02-12",48.080002
"281","2008-02-13",47.619999
"282","2008-02-14",46.299999
"283","2008-02-15",46.32
"284","2008-02-19",46.790001
"285","2008-02-20",47.5
"286","2008-02-21",46.77
"287","2008-02-22",46.950001
"288","2008-02-25",47.900002
"289","2008-02-26",48.029999
"290","2008-02-27",48.25
"291","2008-02-28",48.009998
"292","2008-02-29",46.790001
"293","2008-03-03",46.98
"294","2008-03-04",45.860001
"295","2008-03-05",46.139999
"296","2008-03-06",45.630001
"297","2008-03-07",45
"298","2008-03-10",43.25
"299","2008-03-11",45.450001
"300","2008-03-12",44.57
"301","2008-03-13",44.27
"302","2008-03-14",43.720001
"303","2008-03-17",42.970001
"304","2008-03-18",44.68
"305","2008-03-19",43.439999
"306","2008-03-20",43.299999
"307","2008-03-24",43.84
"308","2008-03-25",44.200001
"309","2008-03-26",43.75
"310","2008-03-27",43.490002
"311","2008-03-28",42.880001
"312","2008-03-31",43.43
"313","2008-04-01",44.990002
"314","2008-04-02",45.549999
"315","2008-04-03",44.889999
"316","2008-04-04",44.799999
"317","2008-04-07",44.599998
"318","2008-04-08",44.75
"319","2008-04-09",44.419998
"320","2008-04-10",44.970001
"321","2008-04-11",44.59
"322","2008-04-14",45.169998
"323","2008-04-15",45.310001
"324","2008-04-16",46.970001
"325","2008-04-17",46.57
"326","2008-04-18",47.93
"327","2008-04-21",48.099998
"328","2008-04-22",47.619999
"329","2008-04-23",47.240002
"330","2008-04-24",46.830002
"331","2008-04-25",47.5
"332","2008-04-28",46.75
"333","2008-04-29",46.34
"334","2008-04-30",45.959999
"335","2008-05-01",45.799999
"336","2008-05-02",46
"337","2008-05-05",46.040001
"338","2008-05-06",46.049999
"339","2008-05-07",45.400002
"340","2008-05-08",45.779999
"341","2008-05-09",45.150002
"342","2008-05-12",45.029999
"343","2008-05-13",45.419998
"344","2008-05-14",45.889999
"345","2008-05-15",46.080002
"346","2008-05-16",46.700001
"347","2008-05-19",45.740002
"348","2008-05-20",45.25
"349","2008-05-21",44.290001
"350","2008-05-22",44.259998
"351","2008-05-23",43.77
"352","2008-05-27",43.610001
"353","2008-05-28",44.860001
"354","2008-05-29",44.650002
"355","2008-05-30",44.830002
"356","2008-06-02",44.310001
"357","2008-06-03",44.240002
"358","2008-06-04",44.650002
"359","2008-06-05",45.93
"360","2008-06-06",44.41
"361","2008-06-09",44.740002
"362","2008-06-10",44.75
"363","2008-06-11",43.849998
"364","2008-06-12",44.860001
"365","2008-06-13",45.790001
"366","2008-06-16",45.529999
"367","2008-06-17",44.93
"368","2008-06-18",44.610001
"369","2008-06-19",44.939999
"370","2008-06-20",44.150002
"371","2008-06-23",44.869999
"372","2008-06-24",43.490002
"373","2008-06-25",44.740002
"374","2008-06-26",43.599998
"375","2008-06-27",43.68
"376","2008-06-30",42.990002
"377","2008-07-01",43.07
"378","2008-07-02",42.439999
"379","2008-07-03",44.48
"380","2008-07-07",43.619999
"381","2008-07-08",44.040001
"382","2008-07-09",43.060001
"383","2008-07-10",43.299999
"384","2008-07-11",43.02
"385","2008-07-14",43.349998
"386","2008-07-15",43.360001
"387","2008-07-16",44.099998
"388","2008-07-17",44.23
"389","2008-07-18",44.07
"390","2008-07-21",44.25
"391","2008-07-22",43.990002
"392","2008-07-23",44.290001
"393","2008-07-24",44.099998
"394","2008-07-25",43.790001
"395","2008-07-28",44.150002
"396","2008-07-29",44.689999
"397","2008-07-30",45.240002
"398","2008-07-31",44.700001
"399","2008-08-01",44
"400","2008-08-04",43.799999
"401","2008-08-05",45.220001
"402","2008-08-06",45.18
"403","2008-08-07",44.360001
"404","2008-08-08",45.099998
"405","2008-08-11",45.43
"406","2008-08-12",45.740002
"407","2008-08-13",45.849998
"408","2008-08-14",46.25
"409","2008-08-15",46.360001
"410","2008-08-18",45.849998
"411","2008-08-19",45.099998
"412","2008-08-20",45.07
"413","2008-08-21",45.34
"414","2008-08-22",45.639999
"415","2008-08-25",45.009998
"416","2008-08-26",44.990002
"417","2008-08-27",45.049999
"418","2008-08-28",46.18
"419","2008-08-29",45.740002
"420","2008-09-02",46.16
"421","2008-09-03",46.130001
"422","2008-09-04",45.700001
"423","2008-09-05",45.459999
"424","2008-09-08",47.119999
"425","2008-09-09",47.09
"426","2008-09-10",46.970001
"427","2008-09-11",47.900002
"428","2008-09-12",48.380001
"429","2008-09-15",47.57
"430","2008-09-16",48.700001
"431","2008-09-17",46.380001
"432","2008-09-18",49.389999
"433","2008-09-19",50.009998
"434","2008-09-22",47.75
"435","2008-09-23",47.759998
"436","2008-09-24",48.040001
"437","2008-09-25",49.419998
"438","2008-09-26",49.700001
"439","2008-09-29",47.049999
"440","2008-09-30",48.52
"441","2008-10-01",48.990002
"442","2008-10-02",46.389999
"443","2008-10-03",45.119999
"444","2008-10-06",42.700001
"445","2008-10-07",41.360001
"446","2008-10-08",42.5
"447","2008-10-09",38.84
"448","2008-10-10",39.5
"449","2008-10-13",44.009998
"450","2008-10-14",42.189999
"451","2008-10-15",37.630001
"452","2008-10-16",40.380001
"453","2008-10-17",39.849998
"454","2008-10-20",42.810001
"455","2008-10-21",41.34
"456","2008-10-22",38.93
"457","2008-10-23",40.200001
"458","2008-10-24",37.790001
"459","2008-10-27",35.43
"460","2008-10-28",37
"461","2008-10-29",36.68
"462","2008-10-30",37.75
"463","2008-10-31",37.259998
"464","2008-11-03",37.380001
"465","2008-11-04",38.959999
"466","2008-11-05",36.91
"467","2008-11-06",35.32
"468","2008-11-07",36.57
"469","2008-11-10",33.360001
"470","2008-11-11",31.780001
"471","2008-11-12",30.620001
"472","2008-11-13",34.07
"473","2008-11-14",32.77
"474","2008-11-17",33.080002
"475","2008-11-18",33.919998
"476","2008-11-19",32.009998
"477","2008-11-20",30.83
"478","2008-11-21",33.07
"479","2008-11-24",34.099998
"480","2008-11-25",36.259998
"481","2008-11-26",37.619999
"482","2008-11-28",38.389999
"483","2008-12-01",34.57
"484","2008-12-02",35.549999
"485","2008-12-03",36.330002
"486","2008-12-04",35.439999
"487","2008-12-05",36.93
"488","2008-12-08",37.709999
"489","2008-12-09",36.509998
"490","2008-12-10",35.639999
"491","2008-12-11",34.360001
"492","2008-12-12",35.560001
"493","2008-12-15",35.049999
"494","2008-12-16",36.869999
"495","2008-12-17",35.529999
"496","2008-12-18",35.41
"497","2008-12-19",34.709999
"498","2008-12-22",33.98
"499","2008-12-23",33.779999
"500","2008-12-24",33.75
"501","2008-12-26",34.060001
"502","2008-12-29",33.77
"503","2008-12-30",34.380001
"504","2008-12-31",35.150002
"505","2009-01-02",35.830002
"506","2009-01-05",35.150002
"507","2009-01-06",34.400002
"508","2009-01-07",34.330002
"509","2009-01-08",34.02
"510","2009-01-09",33.509998
"511","2009-01-12",33.57
"512","2009-01-13",33.799999
"513","2009-01-14",33.009998
"514","2009-01-15",35.52
"515","2009-01-16",36.599998
"516","2009-01-20",34.869999
"517","2009-01-21",36.369999
"518","2009-01-22",35.48
"519","2009-01-23",34.970001
"520","2009-01-26",34.720001
"521","2009-01-27",34.740002
"522","2009-01-28",35.259998
"523","2009-01-29",34.709999
"524","2009-01-30",33.959999
"525","2009-02-02",33.82
"526","2009-02-03",34.07
"527","2009-02-04",34.18
"528","2009-02-05",34.810001
"529","2009-02-06",35.779999
"530","2009-02-09",35.18
"531","2009-02-10",33.959999
"532","2009-02-11",34.25
"533","2009-02-12",32.599998
"534","2009-02-13",32.880001
"535","2009-02-17",32.740002
"536","2009-02-18",32.439999
"537","2009-02-19",33.48
"538","2009-02-20",32.790001
"539","2009-02-23",32.040001
"540","2009-02-24",32.98
"541","2009-02-25",32.52
"542","2009-02-26",32
"543","2009-02-27",31.780001
"544","2009-03-02",31.1
"545","2009-03-03",30.559999
"546","2009-03-04",30.77
"547","2009-03-05",30.1
"548","2009-03-06",29.9
"549","2009-03-09",29.85
"550","2009-03-10",30.85
"551","2009-03-11",31.1
"552","2009-03-12",31.690001
"553","2009-03-13",32.23
"554","2009-03-16",32.139999
"555","2009-03-17",33
"556","2009-03-18",33.080002
"557","2009-03-19",32.799999
"558","2009-03-20",32.32
"559","2009-03-23",33.959999
"560","2009-03-24",33.77
"561","2009-03-25",34.34
"562","2009-03-26",35.130001
"563","2009-03-27",34.25
"564","2009-03-30",34.18
"565","2009-03-31",34.73
"566","2009-04-01",34.810001
"567","2009-04-02",35.330002
"568","2009-04-03",35.82
"569","2009-04-06",35.779999
"570","2009-04-07",35.43
"571","2009-04-08",36.150002
"572","2009-04-09",36.970001
"573","2009-04-13",36.810001
"574","2009-04-14",37.110001
"575","2009-04-15",37.389999
"576","2009-04-16",37.25
"577","2009-04-17",37.669998
"578","2009-04-20",37.439999
"579","2009-04-21",37.490002
"580","2009-04-22",37.029999
"581","2009-04-23",37.099998
"582","2009-04-24",37.91
"583","2009-04-27",37.41
"584","2009-04-28",38.189999
"585","2009-04-29",38.950001
"586","2009-04-30",38.549999
"587","2009-05-01",38.099998
"588","2009-05-04",39.900002
"589","2009-05-05",39.57
"590","2009-05-06",38.869999
"591","2009-05-07",38.619999
"592","2009-05-08",38.34
"593","2009-05-11",37.779999
"594","2009-05-12",38.169998
"595","2009-05-13",36.619999
"596","2009-05-14",37
"597","2009-05-15",36.259998
"598","2009-05-18",36.84
"599","2009-05-19",36.580002
"600","2009-05-20",37.060001
"601","2009-05-21",36.700001
"602","2009-05-22",36.720001
"603","2009-05-26",37.669998
"604","2009-05-27",36.540001
"605","2009-05-28",36.709999
"606","2009-05-29",37.349998
"607","2009-06-01",38.549999
"608","2009-06-02",38.310001
"609","2009-06-03",37.779999
"610","2009-06-04",37.599998
"611","2009-06-05",37.400002
"612","2009-06-08",37.580002
"613","2009-06-09",38.349998
"614","2009-06-10",37.799999
"615","2009-06-11",38.419998
"616","2009-06-12",38.689999
"617","2009-06-15",38.139999
"618","2009-06-16",37.209999
"619","2009-06-17",38.240002
"620","2009-06-18",38.130001
"621","2009-06-19",37.810001
"622","2009-06-22",37.439999
"623","2009-06-23",37.43
"624","2009-06-24",38.130001
"625","2009-06-25",39.439999
"626","2009-06-26",38.630001
"627","2009-06-29",39.060001
"628","2009-06-30",38.990002
"629","2009-07-01",38.959999
"630","2009-07-02",38.23
"631","2009-07-06",38.349998
"632","2009-07-07",37.610001
"633","2009-07-08",37.66
"634","2009-07-09",37.18
"635","2009-07-10",37.310001
"636","2009-07-13",38.049999
"637","2009-07-14",37.75
"638","2009-07-15",37.919998
"639","2009-07-16",38.09
"640","2009-07-17",38.209999
"641","2009-07-20",38.369999
"642","2009-07-21",38.169998
"643","2009-07-22",38.48
"644","2009-07-23",39.389999
"645","2009-07-24",40.099998
"646","2009-07-27",40.419998
"647","2009-07-28",40.040001
"648","2009-07-29",40.900002
"649","2009-07-30",41.299999
"650","2009-07-31",41.509998
"651","2009-08-03",42.59
"652","2009-08-04",42.290001
"653","2009-08-05",41.98
"654","2009-08-06",41.869999
"655","2009-08-07",42.009998
"656","2009-08-10",41.880001
"657","2009-08-11",41.830002
"658","2009-08-12",41.880001
"659","2009-08-13",42.27
"660","2009-08-14",42.07
"661","2009-08-17",41.610001
"662","2009-08-18",42.310001
"663","2009-08-19",42.880001
"664","2009-08-20",42.470001
"665","2009-08-21",42.98
"666","2009-08-24",42.290001
"667","2009-08-25",42
"668","2009-08-26",41.959999
"669","2009-08-27",41.98
"670","2009-08-28",42.060001
"671","2009-08-31",42.290001
"672","2009-09-01",42.009998
"673","2009-09-02",42.43
"674","2009-09-03",42.580002
"675","2009-09-04",42.779999
"676","2009-09-08",43.240002
"677","2009-09-09",43.669998
"678","2009-09-10",44.380001
"679","2009-09-11",44
"680","2009-09-14",45.889999
"681","2009-09-15",46.110001
"682","2009-09-16",47.32
"683","2009-09-17",47.48
"684","2009-09-18",47.049999
"685","2009-09-21",46.669998
"686","2009-09-22",46.330002
"687","2009-09-23",45.799999
"688","2009-09-24",45.91
"689","2009-09-25",45.799999
"690","2009-09-28",46.389999
"691","2009-09-29",45.889999
"692","2009-09-30",46.23
"693","2009-10-01",45.169998
"694","2009-10-02",44.900002
"695","2009-10-05",45.43
"696","2009-10-06",45.860001
"697","2009-10-07",45.490002
"698","2009-10-08",46.02
"699","2009-10-09",45.939999
"700","2009-10-12",46.119999
"701","2009-10-13",46.110001
"702","2009-10-14",46.57
"703","2009-10-15",46.380001
"704","2009-10-16",46.290001
"705","2009-10-19",46.580002
"706","2009-10-20",46.169998
"707","2009-10-21",45.869999
"708","2009-10-22",46.330002
"709","2009-10-23",46.099998
"710","2009-10-26",45.93
"711","2009-10-27",44.950001
"712","2009-10-28",44.150002
"713","2009-10-29",44.759998
"714","2009-10-30",43.959999
"715","2009-11-02",44.049999
"716","2009-11-03",44.509998
"717","2009-11-04",44.330002
"718","2009-11-05",45.139999
"719","2009-11-06",45.18
"720","2009-11-09",46.139999
"721","2009-11-10",46.380001
"722","2009-11-11",46.240002
"723","2009-11-12",45.540001
"724","2009-11-13",45.93
"725","2009-11-16",46.150002
"726","2009-11-17",46.360001
"727","2009-11-18",45.959999
"728","2009-11-19",45.290001
"729","2009-11-20",45.290001
"730","2009-11-23",45.639999
"731","2009-11-24",45.099998
"732","2009-11-25",45.290001
"733","2009-11-27",44.450001
"734","2009-11-30",44.91
"735","2009-12-01",45.48
"736","2009-12-02",45.790001
"737","2009-12-03",45.099998
"738","2009-12-04",45.209999
"739","2009-12-07",44.919998
"740","2009-12-08",44.5
"741","2009-12-09",45.07
"742","2009-12-10",45.549999
"743","2009-12-11",45.169998
"744","2009-12-14",45.41
"745","2009-12-15",45
"746","2009-12-16",45.310001
"747","2009-12-17",44.720001
"748","2009-12-18",44.709999
"749","2009-12-21",44.82
"750","2009-12-22",44.720001
"751","2009-12-23",44.880001
"752","2009-12-24",45.220001
"753","2009-12-28",45.220001
"754","2009-12-29",45.349998
"755","2009-12-30",45.209999
"756","2009-12-31",44.580002
"757","2010-01-04",45.25
"758","2010-01-05",44.560001
"759","2010-01-06",44.43
"760","2010-01-07",44.91
"761","2010-01-08",45.290001
"762","2010-01-11",46.279999
"763","2010-01-12",46.43
"764","2010-01-13",47.060001
"765","2010-01-14",46.389999
"766","2010-01-15",46.139999
"767","2010-01-19",46.919998
"768","2010-01-20",47.099998
"769","2010-01-21",45.810001
"770","2010-01-22",44.869999
"771","2010-01-25",45.07
"772","2010-01-26",44.509998
"773","2010-01-27",44.650002
"774","2010-01-28",43.900002
"775","2010-01-29",43.900002
"776","2010-02-01",44.369999
"777","2010-02-02",44.68
"778","2010-02-03",44.52
"779","2010-02-04",43.16
"780","2010-02-05",43.369999
"781","2010-02-08",43.52
"782","2010-02-09",44.16
"783","2010-02-10",43.779999
"784","2010-02-11",41.330002
"785","2010-02-12",41.790001
"786","2010-02-16",42.380001
"787","2010-02-17",42.360001
"788","2010-02-18",42.720001
"789","2010-02-19",42.57
"790","2010-02-22",42.119999
"791","2010-02-23",41.580002
"792","2010-02-24",42.009998
"793","2010-02-25",42.16
"794","2010-02-26",42.139999
"795","2010-03-01",42.360001
"796","2010-03-02",42.200001
"797","2010-03-03",42.669998
"798","2010-03-04",42.68
"799","2010-03-05",43.099998
"800","2010-03-08",42.700001
"801","2010-03-09",42.549999
"802","2010-03-10",42.580002
"803","2010-03-11",42.700001
"804","2010-03-12",43.619999
"805","2010-03-15",43.529999
"806","2010-03-16",43.709999
"807","2010-03-17",43.599998
"808","2010-03-18",43.139999
"809","2010-03-19",43.189999
"810","2010-03-22",43.389999
"811","2010-03-23",43.419998
"812","2010-03-24",43.290001
"813","2010-03-25",43.099998
"814","2010-03-26",43.490002
"815","2010-03-29",43.630001
"816","2010-03-30",43.900002
"817","2010-03-31",43.950001
"818","2010-04-01",44.43
"819","2010-04-05",44.560001
"820","2010-04-06",44.560001
"821","2010-04-07",44.700001
"822","2010-04-08",44.400002
"823","2010-04-09",45.02
"824","2010-04-12",45
"825","2010-04-13",45.119999
"826","2010-04-14",45.310001
"827","2010-04-15",45.41
"828","2010-04-16",45.279999
"829","2010-04-19",45.509998
"830","2010-04-20",45.950001
"831","2010-04-21",46.380001
"832","2010-04-22",46.900002
"833","2010-04-23",47.619999
"834","2010-04-26",47.709999
"835","2010-04-27",46.93
"836","2010-04-28",47.459999
"837","2010-04-29",49
"838","2010-04-30",48.84
"839","2010-05-03",49.34
"840","2010-05-04",48.59
"841","2010-05-05",48.59
"842","2010-05-06",47.5
"843","2010-05-07",47.740002
"844","2010-05-10",49.029999
"845","2010-05-11",48.849998
"846","2010-05-12",48.509998
"847","2010-05-13",48.099998
"848","2010-05-14",47.48
"849","2010-05-17",47.889999
"850","2010-05-18",47.66
"851","2010-05-19",47.490002
"852","2010-05-20",45.549999
"853","2010-05-21",46.650002
"854","2010-05-24",46.049999
"855","2010-05-25",46.599998
"856","2010-05-26",46.18
"857","2010-05-27",47.52
"858","2010-05-28",47.23
"859","2010-06-01",46.650002
"860","2010-06-02",47.59
"861","2010-06-03",47.639999
"862","2010-06-04",46.189999
"863","2010-06-07",45.43
"864","2010-06-08",45.889999
"865","2010-06-09",45.52
"866","2010-06-10",46.470001
"867","2010-06-11",46.439999
"868","2010-06-14",45.98
"869","2010-06-15",47.209999
"870","2010-06-16",47.049999
"871","2010-06-17",47.25
"872","2010-06-18",47
"873","2010-06-21",46.98
"874","2010-06-22",46.619999
"875","2010-06-23",46.619999
"876","2010-06-24",45.66
"877","2010-06-25",45.669998
"878","2010-06-28",45.580002
"879","2010-06-29",45.060001
"880","2010-06-30",44.91
"881","2010-07-01",45.09
"882","2010-07-02",44.919998
"883","2010-07-06",45.25
"884","2010-07-07",47.060001
"885","2010-07-08",47.630001
"886","2010-07-09",47.860001
"887","2010-07-12",47.380001
"888","2010-07-13",48.52
"889","2010-07-14",48.189999
"890","2010-07-15",48.450001
"891","2010-07-16",47.57
"892","2010-07-19",48.060001
"893","2010-07-20",49.09
"894","2010-07-21",48.16
"895","2010-07-22",48.400002
"896","2010-07-23",49.27
"897","2010-07-26",49.77
"898","2010-07-27",48.349998
"899","2010-07-28",48.860001
"900","2010-07-29",48.880001
"901","2010-07-30",48.91
"902","2010-08-02",49.130001
"903","2010-08-03",48.790001
"904","2010-08-04",49.5
"905","2010-08-05",49.349998
"906","2010-08-06",49.169998
"907","2010-08-09",49.349998
"908","2010-08-10",48.959999
"909","2010-08-11",47.869999
"910","2010-08-12",48.040001
"911","2010-08-13",47.700001
"912","2010-08-16",47.73
"913","2010-08-17",48.380001
"914","2010-08-18",48.049999
"915","2010-08-19",47.09
"916","2010-08-20",47.450001
"917","2010-08-23",46.720001
"918","2010-08-24",46.439999
"919","2010-08-25",46.560001
"920","2010-08-26",46.5
"921","2010-08-27",47.619999
"922","2010-08-30",47.16
"923","2010-08-31",47.400002
"924","2010-09-01",48.610001
"925","2010-09-02",49.150002
"926","2010-09-03",49.41
"927","2010-09-07",48.689999
"928","2010-09-08",49.060001
"929","2010-09-09",49.189999
"930","2010-09-10",48.790001
"931","2010-09-13",49.099998
"932","2010-09-14",49.540001
"933","2010-09-15",49.889999
"934","2010-09-16",50.150002
"935","2010-09-17",50.16
"936","2010-09-20",50.619999
"937","2010-09-21",50.720001
"938","2010-09-22",50.509998
"939","2010-09-23",50.029999
"940","2010-09-24",50.950001
"941","2010-09-27",50.68
"942","2010-09-28",50.619999
"943","2010-09-29",50.57
"944","2010-09-30",50.740002
"945","2010-10-01",51.32
"946","2010-10-04",50.77
"947","2010-10-05",52.099998
"948","2010-10-06",52.16
"949","2010-10-07",51.740002
"950","2010-10-08",51.639999
"951","2010-10-11",51.66
"952","2010-10-12",51.860001
"953","2010-10-13",52.299999
