"","date","UNH"
"179","2007-09-18",50.099998
"180","2007-09-19",49.84
"181","2007-09-20",49.810001
"182","2007-09-21",49.91
"183","2007-09-24",49.560001
"184","2007-09-25",49.48
"185","2007-09-26",49.310001
"186","2007-09-27",49.259998
"187","2007-09-28",48.43
"188","2007-10-01",48.139999
"189","2007-10-02",47.889999
"190","2007-10-03",47.049999
"191","2007-10-04",47.380001
"192","2007-10-05",47.700001
"193","2007-10-08",47.810001
"194","2007-10-09",48.490002
"195","2007-10-10",49.330002
"196","2007-10-11",49.34
"197","2007-10-12",49.689999
"198","2007-10-15",48.93
"199","2007-10-16",48.5
"200","2007-10-17",48.599998
"201","2007-10-18",48.099998
"202","2007-10-19",47.450001
"203","2007-10-22",48.130001
"204","2007-10-23",48.84
"205","2007-10-24",48.470001
"206","2007-10-25",48.529999
"207","2007-10-26",47.990002
"208","2007-10-29",47.950001
"209","2007-10-30",47.900002
"210","2007-10-31",49.150002
"211","2007-11-01",48.549999
"212","2007-11-02",48.939999
"213","2007-11-05",49.119999
"214","2007-11-06",49.59
"215","2007-11-07",49.849998
"216","2007-11-08",50.290001
"217","2007-11-09",51.669998
"218","2007-11-12",52.639999
"219","2007-11-13",53.299999
"220","2007-11-14",53.040001
"221","2007-11-15",53.02
"222","2007-11-16",53.419998
"223","2007-11-19",53.490002
"224","2007-11-20",54.07
"225","2007-11-21",53.41
"226","2007-11-23",54.07
"227","2007-11-26",53.380001
"228","2007-11-27",54.290001
"229","2007-11-28",54.720001
"230","2007-11-29",54.759998
"231","2007-11-30",55
"232","2007-12-03",54.630001
"233","2007-12-04",54.330002
"234","2007-12-05",54.68
"235","2007-12-06",55.98
"236","2007-12-07",56.650002
"237","2007-12-10",57.869999
"238","2007-12-11",57.07
"239","2007-12-12",57.470001
"240","2007-12-13",57.029999
"241","2007-12-14",56.73
"242","2007-12-17",56.59
"243","2007-12-18",57.200001
"244","2007-12-19",57.360001
"245","2007-12-20",58.110001
"246","2007-12-21",58.990002
"247","2007-12-24",58.880001
"248","2007-12-26",58.950001
"249","2007-12-27",58.360001
"250","2007-12-28",58.279999
"251","2007-12-31",58.200001
"252","2008-01-02",56.669998
"253","2008-01-03",56.93
"254","2008-01-04",56
"255","2008-01-07",56.880001
"256","2008-01-08",56.209999
"257","2008-01-09",56.189999
"258","2008-01-10",56.09
"259","2008-01-11",55.91
"260","2008-01-14",55.419998
"261","2008-01-15",54.950001
"262","2008-01-16",55.279999
"263","2008-01-17",54.360001
"264","2008-01-18",54.400002
"265","2008-01-22",51.220001
"266","2008-01-23",50.349998
"267","2008-01-24",49.82
"268","2008-01-25",50
"269","2008-01-28",52
"270","2008-01-29",50.779999
"271","2008-01-30",50.16
"272","2008-01-31",50.84
"273","2008-02-01",50.099998
"274","2008-02-04",49.900002
"275","2008-02-05",49.400002
"276","2008-02-06",49.380001
"277","2008-02-07",49.029999
"278","2008-02-08",48.200001
"279","2008-02-11",48.220001
"280","2008-02-12",48.27
"281","2008-02-13",46.970001
"282","2008-02-14",46.610001
"283","2008-02-15",47.740002
"284","2008-02-19",48.080002
"285","2008-02-20",48.099998
"286","2008-02-21",47.799999
"287","2008-02-22",47.360001
"288","2008-02-25",47.98
"289","2008-02-26",48.93
"290","2008-02-27",49.169998
"291","2008-02-28",48.009998
"292","2008-02-29",46.48
"293","2008-03-03",46.349998
"294","2008-03-04",46.759998
"295","2008-03-05",47.220001
"296","2008-03-06",45.810001
"297","2008-03-07",45.209999
"298","2008-03-10",45.07
"299","2008-03-11",38.240002
"300","2008-03-12",36.68
"301","2008-03-13",38.279999
"302","2008-03-14",37.189999
"303","2008-03-17",33.84
"304","2008-03-18",35.060001
"305","2008-03-19",35.549999
"306","2008-03-20",35.32
"307","2008-03-24",35.709999
"308","2008-03-25",35.279999
"309","2008-03-26",34.099998
"310","2008-03-27",34
"311","2008-03-28",34.400002
"312","2008-03-31",34.360001
"313","2008-04-01",36.25
"314","2008-04-02",35.959999
"315","2008-04-03",36.150002
"316","2008-04-04",36.5
"317","2008-04-07",36.669998
"318","2008-04-08",38.080002
"319","2008-04-09",37.279999
"320","2008-04-10",36.599998
"321","2008-04-11",35.869999
"322","2008-04-14",36.290001
"323","2008-04-15",37.240002
"324","2008-04-16",35.799999
"325","2008-04-17",36.700001
"326","2008-04-18",37.25
"327","2008-04-21",37.810001
"328","2008-04-22",34.150002
"329","2008-04-23",34.73
"330","2008-04-24",33.59
"331","2008-04-25",33.990002
"332","2008-04-28",33.639999
"333","2008-04-29",33.400002
"334","2008-04-30",32.630001
"335","2008-05-01",32.900002
"336","2008-05-02",33.470001
"337","2008-05-05",33.07
"338","2008-05-06",32.799999
"339","2008-05-07",32.66
"340","2008-05-08",33
"341","2008-05-09",32.939999
"342","2008-05-12",32.779999
"343","2008-05-13",32.549999
"344","2008-05-14",32.02
"345","2008-05-15",31.700001
"346","2008-05-16",32.32
"347","2008-05-19",33.439999
"348","2008-05-20",34.049999
"349","2008-05-21",34.16
"350","2008-05-22",35.299999
"351","2008-05-23",34.75
"352","2008-05-27",35.02
"353","2008-05-28",34.23
"354","2008-05-29",34.5
"355","2008-05-30",34.209999
"356","2008-06-02",33.990002
"357","2008-06-03",33.950001
"358","2008-06-04",33.82
"359","2008-06-05",33.939999
"360","2008-06-06",33.029999
"361","2008-06-09",32.93
"362","2008-06-10",32.599998
"363","2008-06-11",31.950001
"364","2008-06-12",31.01
"365","2008-06-13",30.74
"366","2008-06-16",30.200001
"367","2008-06-17",30
"368","2008-06-18",30.219999
"369","2008-06-19",27.889999
"370","2008-06-20",27.120001
"371","2008-06-23",26.389999
"372","2008-06-24",26.43
"373","2008-06-25",26.790001
"374","2008-06-26",25.969999
"375","2008-06-27",26.01
"376","2008-06-30",26.25
"377","2008-07-01",25.629999
"378","2008-07-02",25.120001
"379","2008-07-03",22.959999
"380","2008-07-07",23.309999
"381","2008-07-08",23.280001
"382","2008-07-09",22.93
"383","2008-07-10",22.58
"384","2008-07-11",22.16
"385","2008-07-14",22.18
"386","2008-07-15",22.33
"387","2008-07-16",22.530001
"388","2008-07-17",23.58
"389","2008-07-18",23.9
"390","2008-07-21",23.83
"391","2008-07-22",26.209999
"392","2008-07-23",27.76
"393","2008-07-24",27.02
"394","2008-07-25",27.450001
"395","2008-07-28",26.780001
"396","2008-07-29",27.530001
"397","2008-07-30",27.280001
"398","2008-07-31",28.08
"399","2008-08-01",28.129999
"400","2008-08-04",28.959999
"401","2008-08-05",30.450001
"402","2008-08-06",29.860001
"403","2008-08-07",29.16
"404","2008-08-08",31
"405","2008-08-11",31.25
"406","2008-08-12",31.48
"407","2008-08-13",31.610001
"408","2008-08-14",31.889999
"409","2008-08-15",33.009998
"410","2008-08-18",32.130001
"411","2008-08-19",30.969999
"412","2008-08-20",30.24
"413","2008-08-21",30.299999
"414","2008-08-22",30.610001
"415","2008-08-25",29.309999
"416","2008-08-26",29.459999
"417","2008-08-27",29.43
"418","2008-08-28",30.059999
"419","2008-08-29",30.450001
"420","2008-09-02",29.280001
"421","2008-09-03",29.68
"422","2008-09-04",28.059999
"423","2008-09-05",27.709999
"424","2008-09-08",29.16
"425","2008-09-09",28.48
"426","2008-09-10",29.309999
"427","2008-09-11",29.959999
"428","2008-09-12",29.610001
"429","2008-09-15",28.01
"430","2008-09-16",26.780001
"431","2008-09-17",25.51
"432","2008-09-18",26.57
"433","2008-09-19",26.790001
"434","2008-09-22",26.52
"435","2008-09-23",26
"436","2008-09-24",25.1
"437","2008-09-25",25.5
"438","2008-09-26",25.809999
"439","2008-09-29",21
"440","2008-09-30",25.389999
"441","2008-10-01",25.08
"442","2008-10-02",24.76
"443","2008-10-03",24.110001
"444","2008-10-06",22.26
"445","2008-10-07",20.52
"446","2008-10-08",19.200001
"447","2008-10-09",17.799999
"448","2008-10-10",17.35
"449","2008-10-13",23.379999
"450","2008-10-14",22.99
"451","2008-10-15",21.67
"452","2008-10-16",22.629999
"453","2008-10-17",24.389999
"454","2008-10-20",25.51
"455","2008-10-21",25.25
"456","2008-10-22",24.059999
"457","2008-10-23",23.93
"458","2008-10-24",22.91
"459","2008-10-27",20.43
"460","2008-10-28",22.450001
"461","2008-10-29",21.32
"462","2008-10-30",22.389999
"463","2008-10-31",23.73
"464","2008-11-03",23.49
"465","2008-11-04",22.82
"466","2008-11-05",22.77
"467","2008-11-06",22.16
"468","2008-11-07",22.43
"469","2008-11-10",21.440001
"470","2008-11-11",20.16
"471","2008-11-12",18.870001
"472","2008-11-13",20.84
"473","2008-11-14",20.02
"474","2008-11-17",18.889999
"475","2008-11-18",19.030001
"476","2008-11-19",17.73
"477","2008-11-20",16.299999
"478","2008-11-21",17.15
"479","2008-11-24",19.07
"480","2008-11-25",20.73
"481","2008-11-26",20.98
"482","2008-11-28",21.01
"483","2008-12-01",20.120001
"484","2008-12-02",20.32
"485","2008-12-03",20.379999
"486","2008-12-04",19.9
"487","2008-12-05",21.41
"488","2008-12-08",21.450001
"489","2008-12-09",20.780001
"490","2008-12-10",21.57
"491","2008-12-11",23.49
"492","2008-12-12",23.540001
"493","2008-12-15",23.780001
"494","2008-12-16",24.35
"495","2008-12-17",23.9
"496","2008-12-18",24.91
"497","2008-12-19",26.49
"498","2008-12-22",25.74
"499","2008-12-23",25.98
"500","2008-12-24",25.959999
"501","2008-12-26",26.299999
"502","2008-12-29",25.57
"503","2008-12-30",27.040001
"504","2008-12-31",26.6
"505","2009-01-02",27.59
"506","2009-01-05",27.139999
"507","2009-01-06",26.5
"508","2009-01-07",26.299999
"509","2009-01-08",26.709999
"510","2009-01-09",26.450001
"511","2009-01-12",25.620001
"512","2009-01-13",25.360001
"513","2009-01-14",24.08
"514","2009-01-15",24.889999
"515","2009-01-16",25.5
"516","2009-01-20",24.16
"517","2009-01-21",25.049999
"518","2009-01-22",27.190001
"519","2009-01-23",28.040001
"520","2009-01-26",28.15
"521","2009-01-27",29.08
"522","2009-01-28",29.99
"523","2009-01-29",28.690001
"524","2009-01-30",28.33
"525","2009-02-02",29.15
"526","2009-02-03",29.74
"527","2009-02-04",28.98
"528","2009-02-05",28.799999
"529","2009-02-06",28.940001
"530","2009-02-09",29.52
"531","2009-02-10",27.969999
"532","2009-02-11",28.549999
"533","2009-02-12",29.48
"534","2009-02-13",28.959999
"535","2009-02-17",28.42
"536","2009-02-18",28.33
"537","2009-02-19",28.65
"538","2009-02-20",27.98
"539","2009-02-23",23.82
"540","2009-02-24",24.209999
"541","2009-02-25",23.030001
"542","2009-02-26",20.07
"543","2009-02-27",19.65
"544","2009-03-02",17.48
"545","2009-03-03",17.799999
"546","2009-03-04",17.959999
"547","2009-03-05",16.35
"548","2009-03-06",17.9
"549","2009-03-09",17.790001
"550","2009-03-10",19.309999
"551","2009-03-11",19.120001
"552","2009-03-12",20.41
"553","2009-03-13",21.360001
"554","2009-03-16",20.68
"555","2009-03-17",21.540001
"556","2009-03-18",21.950001
"557","2009-03-19",21.299999
"558","2009-03-20",20.629999
"559","2009-03-23",22.049999
"560","2009-03-24",21.120001
"561","2009-03-25",21.18
"562","2009-03-26",21.620001
"563","2009-03-27",21.08
"564","2009-03-30",20.540001
"565","2009-03-31",20.93
"566","2009-04-01",20.68
"567","2009-04-02",21.07
"568","2009-04-03",20.540001
"569","2009-04-06",21.93
"570","2009-04-07",23.450001
"571","2009-04-08",22.860001
"572","2009-04-09",23.860001
"573","2009-04-13",24.370001
"574","2009-04-14",24.5
"575","2009-04-15",25.110001
"576","2009-04-16",24.360001
"577","2009-04-17",24.139999
"578","2009-04-20",24.209999
"579","2009-04-21",22.799999
"580","2009-04-22",22.809999
"581","2009-04-23",23.16
"582","2009-04-24",23.059999
"583","2009-04-27",23.01
"584","2009-04-28",23.889999
"585","2009-04-29",23.870001
"586","2009-04-30",23.52
"587","2009-05-01",22.969999
"588","2009-05-04",23.719999
"589","2009-05-05",25.559999
"590","2009-05-06",25.93
"591","2009-05-07",28.389999
"592","2009-05-08",28.870001
"593","2009-05-11",27.59
"594","2009-05-12",27.32
"595","2009-05-13",27.66
"596","2009-05-14",27.799999
"597","2009-05-15",27.51
"598","2009-05-18",27.809999
"599","2009-05-19",27.459999
"600","2009-05-20",27.780001
"601","2009-05-21",26.92
"602","2009-05-22",26.299999
"603","2009-05-26",27.190001
"604","2009-05-27",27.49
"605","2009-05-28",27.190001
"606","2009-05-29",26.6
"607","2009-06-01",27.5
"608","2009-06-02",28.1
"609","2009-06-03",27.5
"610","2009-06-04",27.27
"611","2009-06-05",27.1
"612","2009-06-08",26.049999
"613","2009-06-09",25.98
"614","2009-06-10",25.73
"615","2009-06-11",24.049999
"616","2009-06-12",24.209999
"617","2009-06-15",23.51
"618","2009-06-16",24.02
"619","2009-06-17",24.02
"620","2009-06-18",25.450001
"621","2009-06-19",25.43
"622","2009-06-22",24.559999
"623","2009-06-23",24.540001
"624","2009-06-24",24.809999
"625","2009-06-25",24.99
"626","2009-06-26",24.77
"627","2009-06-29",25.120001
"628","2009-06-30",24.98
"629","2009-07-01",25.16
"630","2009-07-02",23.91
"631","2009-07-06",24.09
"632","2009-07-07",25.17
"633","2009-07-08",24.67
"634","2009-07-09",24.940001
"635","2009-07-10",24.67
"636","2009-07-13",25.01
"637","2009-07-14",24.77
"638","2009-07-15",24.91
"639","2009-07-16",25.25
"640","2009-07-17",25.09
"641","2009-07-20",24.84
"642","2009-07-21",25.59
"643","2009-07-22",26
"644","2009-07-23",27.049999
"645","2009-07-24",27.32
"646","2009-07-27",27.620001
"647","2009-07-28",29.08
"648","2009-07-29",28.41
"649","2009-07-30",28.1
"650","2009-07-31",28.059999
"651","2009-08-03",27.360001
"652","2009-08-04",26.93
"653","2009-08-05",26.18
"654","2009-08-06",25.98
"655","2009-08-07",26.51
"656","2009-08-10",27.07
"657","2009-08-11",27.82
"658","2009-08-12",27.790001
"659","2009-08-13",28.370001
"660","2009-08-14",28.059999
"661","2009-08-17",28.48
"662","2009-08-18",28.18
"663","2009-08-19",28.18
"664","2009-08-20",28.389999
"665","2009-08-21",28.92
"666","2009-08-24",29.690001
"667","2009-08-25",29.92
"668","2009-08-26",28.93
"669","2009-08-27",28.940001
"670","2009-08-28",28.18
"671","2009-08-31",28
"672","2009-09-01",27.33
"673","2009-09-02",28.66
"674","2009-09-03",28.870001
"675","2009-09-04",28.879999
"676","2009-09-08",27.84
"677","2009-09-09",28.4
"678","2009-09-10",29.110001
"679","2009-09-11",29.07
"680","2009-09-14",28.76
"681","2009-09-15",27.700001
"682","2009-09-16",29.290001
"683","2009-09-17",29.34
"684","2009-09-18",28.58
"685","2009-09-21",28.59
"686","2009-09-22",27.58
"687","2009-09-23",26.68
"688","2009-09-24",26.030001
"689","2009-09-25",25.34
"690","2009-09-28",25.799999
"691","2009-09-29",25.68
"692","2009-09-30",25.040001
"693","2009-10-01",24.790001
"694","2009-10-02",24.280001
"695","2009-10-05",24.040001
"696","2009-10-06",24.379999
"697","2009-10-07",25.049999
"698","2009-10-08",24.16
"699","2009-10-09",24.67
"700","2009-10-12",25.23
"701","2009-10-13",24.290001
"702","2009-10-14",24.870001
"703","2009-10-15",24.549999
"704","2009-10-16",24.450001
"705","2009-10-19",24.92
"706","2009-10-20",25.959999
"707","2009-10-21",25.120001
"708","2009-10-22",25.709999
"709","2009-10-23",25.85
"710","2009-10-26",25.309999
"711","2009-10-27",26.5
"712","2009-10-28",25.879999
"713","2009-10-29",26.469999
"714","2009-10-30",25.950001
"715","2009-11-02",26.42
"716","2009-11-03",26.91
"717","2009-11-04",27.870001
"718","2009-11-05",28.209999
"719","2009-11-06",28.67
"720","2009-11-09",29.129999
"721","2009-11-10",28.969999
"722","2009-11-11",29.370001
"723","2009-11-12",28.76
"724","2009-11-13",29.08
"725","2009-11-16",29.15
"726","2009-11-17",28.969999
"727","2009-11-18",28.870001
"728","2009-11-19",28.629999
"729","2009-11-20",28.559999
"730","2009-11-23",29.08
"731","2009-11-24",29.559999
"732","2009-11-25",29.540001
"733","2009-11-27",29.440001
"734","2009-11-30",28.67
"735","2009-12-01",28.700001
"736","2009-12-02",28.290001
"737","2009-12-03",27.33
"738","2009-12-04",27.459999
"739","2009-12-07",28.299999
"740","2009-12-08",28.459999
"741","2009-12-09",28.5
"742","2009-12-10",30.309999
"743","2009-12-11",30.48
"744","2009-12-14",30.950001
"745","2009-12-15",31.32
"746","2009-12-16",32.200001
"747","2009-12-17",31.82
"748","2009-12-18",31.540001
"749","2009-12-21",32.169998
"750","2009-12-22",32.32
"751","2009-12-23",31.620001
"752","2009-12-24",31.68
"753","2009-12-28",31.389999
"754","2009-12-29",30.85
"755","2009-12-30",31.01
"756","2009-12-31",30.48
"757","2010-01-04",31.530001
"758","2010-01-05",31.48
"759","2010-01-06",31.790001
"760","2010-01-07",33.009998
"761","2010-01-08",32.700001
"762","2010-01-11",32.919998
"763","2010-01-12",32.049999
"764","2010-01-13",32.540001
"765","2010-01-14",33.32
"766","2010-01-15",33.75
"767","2010-01-19",35.130001
"768","2010-01-20",34.549999
"769","2010-01-21",33.099998
"770","2010-01-22",33.16
"771","2010-01-25",33
"772","2010-01-26",32.439999
"773","2010-01-27",33.240002
"774","2010-01-28",33.43
"775","2010-01-29",33
"776","2010-02-01",33.130001
"777","2010-02-02",34.049999
"778","2010-02-03",33.32
"779","2010-02-04",32.459999
"780","2010-02-05",32.540001
"781","2010-02-08",32.41
"782","2010-02-09",33
"783","2010-02-10",32.709999
"784","2010-02-11",33.119999
"785","2010-02-12",32.18
"786","2010-02-16",31.629999
"787","2010-02-17",32.549999
"788","2010-02-18",32.689999
"789","2010-02-19",31.940001
"790","2010-02-22",33.080002
"791","2010-02-23",32.810001
"792","2010-02-24",33.619999
"793","2010-02-25",33.450001
"794","2010-02-26",33.860001
"795","2010-03-01",34.040001
"796","2010-03-02",33.950001
"797","2010-03-03",34.099998
"798","2010-03-04",32.950001
"799","2010-03-05",33.740002
"800","2010-03-08",33.099998
"801","2010-03-09",33.080002
"802","2010-03-10",33.240002
"803","2010-03-11",33.5
"804","2010-03-12",32.91
"805","2010-03-15",32.529999
"806","2010-03-16",33.049999
"807","2010-03-17",32.75
"808","2010-03-18",33.59
"809","2010-03-19",34.389999
"810","2010-03-22",33.299999
"811","2010-03-23",33.16
"812","2010-03-24",32.720001
"813","2010-03-25",33.119999
"814","2010-03-26",32.630001
"815","2010-03-29",32.84
"816","2010-03-30",33.060001
"817","2010-03-31",32.669998
"818","2010-04-01",32.990002
"819","2010-04-05",33.139999
"820","2010-04-06",33.41
"821","2010-04-07",32.93
"822","2010-04-08",32.619999
"823","2010-04-09",32.259998
"824","2010-04-12",32.259998
"825","2010-04-13",32.16
"826","2010-04-14",31.049999
"827","2010-04-15",30.629999
"828","2010-04-16",30.73
"829","2010-04-19",31.23
"830","2010-04-20",30.98
"831","2010-04-21",30.26
"832","2010-04-22",30.459999
"833","2010-04-23",30.950001
"834","2010-04-26",29.85
"835","2010-04-27",29.799999
"836","2010-04-28",30.440001
"837","2010-04-29",31.299999
"838","2010-04-30",30.309999
"839","2010-05-03",30.26
"840","2010-05-04",29.49
"841","2010-05-05",30
"842","2010-05-06",29.24
"843","2010-05-07",29.02
"844","2010-05-10",29.879999
"845","2010-05-11",29.85
"846","2010-05-12",30.32
"847","2010-05-13",30.18
"848","2010-05-14",30.389999
"849","2010-05-17",30.440001
"850","2010-05-18",30.18
"851","2010-05-19",29.99
"852","2010-05-20",28.959999
"853","2010-05-21",28.700001
"854","2010-05-24",28.83
"855","2010-05-25",28.870001
"856","2010-05-26",28.790001
"857","2010-05-27",29.32
"858","2010-05-28",29.07
"859","2010-06-01",28.98
"860","2010-06-02",29.91
"861","2010-06-03",30.459999
"862","2010-06-04",30.34
"863","2010-06-07",30.459999
"864","2010-06-08",30.889999
"865","2010-06-09",30.530001
"866","2010-06-10",30.700001
"867","2010-06-11",30.67
"868","2010-06-14",30.59
"869","2010-06-15",31.190001
"870","2010-06-16",31.389999
"871","2010-06-17",31.5
"872","2010-06-18",31.33
"873","2010-06-21",31.15
"874","2010-06-22",30.639999
"875","2010-06-23",30.209999
"876","2010-06-24",29.76
"877","2010-06-25",29.879999
"878","2010-06-28",29.190001
"879","2010-06-29",28.629999
"880","2010-06-30",28.4
"881","2010-07-01",27.85
"882","2010-07-02",28.299999
"883","2010-07-06",28.889999
"884","2010-07-07",29.200001
"885","2010-07-08",29.68
"886","2010-07-09",29.969999
"887","2010-07-12",30.040001
"888","2010-07-13",30.139999
"889","2010-07-14",30.32
"890","2010-07-15",30.879999
"891","2010-07-16",30.34
"892","2010-07-19",30.82
"893","2010-07-20",30.83
"894","2010-07-21",30.700001
"895","2010-07-22",31
"896","2010-07-23",30.92
"897","2010-07-26",31.469999
"898","2010-07-27",30.780001
"899","2010-07-28",30.33
"900","2010-07-29",30.440001
"901","2010-07-30",30.450001
"902","2010-08-02",31.440001
"903","2010-08-03",32.419998
"904","2010-08-04",32.91
"905","2010-08-05",33.419998
"906","2010-08-06",33.450001
"907","2010-08-09",33.490002
"908","2010-08-10",33.330002
"909","2010-08-11",31.99
"910","2010-08-12",32.130001
"911","2010-08-13",32.029999
"912","2010-08-16",31.9
"913","2010-08-17",32.349998
"914","2010-08-18",32.540001
"915","2010-08-19",31.790001
"916","2010-08-20",31.610001
"917","2010-08-23",31.5
"918","2010-08-24",31.040001
"919","2010-08-25",31.959999
"920","2010-08-26",31.85
"921","2010-08-27",32.369999
"922","2010-08-30",31.91
"923","2010-08-31",31.719999
"924","2010-09-01",32.59
"925","2010-09-02",32.860001
"926","2010-09-03",33.91
"927","2010-09-07",33.779999
"928","2010-09-08",33.849998
"929","2010-09-09",34.02
"930","2010-09-10",34.490002
"931","2010-09-13",34.720001
"932","2010-09-14",34.610001
"933","2010-09-15",34.27
"934","2010-09-16",34.240002
"935","2010-09-17",34.130001
"936","2010-09-20",34.93
"937","2010-09-21",35.259998
"938","2010-09-22",35.68
"939","2010-09-23",35.439999
"940","2010-09-24",35.73
"941","2010-09-27",35.349998
"942","2010-09-28",35.040001
"943","2010-09-29",35.200001
"944","2010-09-30",35.110001
"945","2010-10-01",35.43
"946","2010-10-04",34.540001
"947","2010-10-05",35.07
"948","2010-10-06",33.950001
"949","2010-10-07",34.34
"950","2010-10-08",34.349998
"951","2010-10-11",34.650002
"952","2010-10-12",35.02
"953","2010-10-13",35.32
"954","2010-10-14",35.779999
"955","2010-10-15",35.98
"956","2010-10-18",36.25
"957","2010-10-19",35.299999
"958","2010-10-20",36.73
"959","2010-10-21",36.490002
"960","2010-10-22",37.259998
