"","date","KIDS"
"129","2018-04-19",20.66
"130","2018-04-20",19.709999
"131","2018-04-23",18.91
"132","2018-04-24",18.74
"133","2018-04-25",18.870001
"134","2018-04-26",19.26
"135","2018-04-27",19.120001
"136","2018-04-30",18.82
"137","2018-05-01",19.469999
"138","2018-05-02",19.450001
"139","2018-05-03",20
"140","2018-05-04",19.82
"141","2018-05-07",19.68
"142","2018-05-08",19.77
"143","2018-05-09",19.129999
"144","2018-05-10",19.440001
"145","2018-05-11",19.309999
"146","2018-05-14",19.34
"147","2018-05-15",19.1
"148","2018-05-16",19.18
"149","2018-05-17",19.299999
"150","2018-05-18",19.68
"151","2018-05-21",19.5
"152","2018-05-22",19.280001
"153","2018-05-23",19.290001
"154","2018-05-24",19.450001
"155","2018-05-25",21.530001
"156","2018-05-29",21.540001
"157","2018-05-30",21.02
"158","2018-05-31",21.059999
"159","2018-06-01",24.200001
"160","2018-06-04",22.969999
"161","2018-06-05",25.24
"162","2018-06-06",26.049999
"163","2018-06-07",26.040001
"164","2018-06-08",28.15
"165","2018-06-11",25.92
"166","2018-06-12",25.879999
"167","2018-06-13",25.48
"168","2018-06-14",26
"169","2018-06-15",26.83
"170","2018-06-18",26.950001
"171","2018-06-19",27.1
"172","2018-06-20",26.77
"173","2018-06-21",26.549999
"174","2018-06-22",27
"175","2018-06-25",26.75
"176","2018-06-26",26.790001
"177","2018-06-27",26.08
"178","2018-06-28",28
"179","2018-06-29",26.639999
"180","2018-07-02",27.27
"181","2018-07-03",27.879999
"182","2018-07-05",29.99
"183","2018-07-06",29.48
"184","2018-07-09",29.1
"185","2018-07-10",29.02
"186","2018-07-11",29.120001
"187","2018-07-12",29.370001
"188","2018-07-13",29.370001
"189","2018-07-16",29.200001
"190","2018-07-17",29.280001
"191","2018-07-18",29.120001
"192","2018-07-19",29.07
"193","2018-07-20",29.33
"194","2018-07-23",29
"195","2018-07-24",27.549999
"196","2018-07-25",27.91
"197","2018-07-26",28.370001
"198","2018-07-27",27.15
"199","2018-07-30",26.73
"200","2018-07-31",28.1
"201","2018-08-01",29.01
"202","2018-08-02",28.57
"203","2018-08-03",27.530001
"204","2018-08-06",27.67
"205","2018-08-07",27.09
"206","2018-08-08",26.5
"207","2018-08-09",27.83
"208","2018-08-10",27.59
"209","2018-08-13",27.82
"210","2018-08-14",28.59
"211","2018-08-15",29
"212","2018-08-16",29.52
"213","2018-08-17",30.559999
"214","2018-08-20",30.09
"215","2018-08-21",30.26
"216","2018-08-22",30.860001
"217","2018-08-23",31.5
"218","2018-08-24",32.18
"219","2018-08-27",31.75
"220","2018-08-28",32.080002
"221","2018-08-29",32.490002
"222","2018-08-30",34.060001
"223","2018-08-31",34.82
"224","2018-09-04",34.599998
"225","2018-09-05",33.919998
"226","2018-09-06",33.810001
"227","2018-09-07",33.5
"228","2018-09-10",33.540001
"229","2018-09-11",33.68
"230","2018-09-12",33.630001
"231","2018-09-13",33.490002
"232","2018-09-14",33.16
"233","2018-09-17",32.360001
"234","2018-09-18",32.5
"235","2018-09-19",32.040001
"236","2018-09-20",31.25
"237","2018-09-21",32.650002
"238","2018-09-24",34.099998
"239","2018-09-25",35.189999
"240","2018-09-26",35
"241","2018-09-27",35.52
"242","2018-09-28",36.639999
"243","2018-10-01",37.23
"244","2018-10-02",36.630001
"245","2018-10-03",36.73
"246","2018-10-04",37.380001
"247","2018-10-05",37
"248","2018-10-08",36.009998
"249","2018-10-09",35.560001
"250","2018-10-10",33.189999
"251","2018-10-11",31.98
"252","2018-10-12",31.49
"253","2018-10-15",31.65
"254","2018-10-16",33.369999
"255","2018-10-17",33.439999
"256","2018-10-18",32.759998
"257","2018-10-19",32.869999
"258","2018-10-22",33.279999
"259","2018-10-23",32.93
"260","2018-10-24",32.259998
"261","2018-10-25",33.25
"262","2018-10-26",33.580002
"263","2018-10-29",34.029999
"264","2018-10-30",35.299999
"265","2018-10-31",34.73
"266","2018-11-01",30.9
"267","2018-11-02",30.65
"268","2018-11-05",29.65
"269","2018-11-06",28.799999
"270","2018-11-07",29.719999
"271","2018-11-08",29.709999
"272","2018-11-09",28.879999
"273","2018-11-12",26.549999
"274","2018-11-13",26.549999
"275","2018-11-14",26.360001
"276","2018-11-15",28.030001
"277","2018-11-16",28.52
"278","2018-11-19",27.1
"279","2018-11-20",26.33
"280","2018-11-21",27.440001
"281","2018-11-23",27.889999
"282","2018-11-26",28.379999
"283","2018-11-27",29.9
"284","2018-11-28",31.700001
"285","2018-11-29",31.690001
"286","2018-11-30",31.27
"287","2018-12-03",30.959999
"288","2018-12-04",29.950001
"289","2018-12-06",30
"290","2018-12-07",33.099998
"291","2018-12-10",31.49
"292","2018-12-11",30.700001
"293","2018-12-12",30.9
"294","2018-12-13",31.379999
"295","2018-12-14",32.959999
"296","2018-12-17",33.119999
"297","2018-12-18",33.23
"298","2018-12-19",31.82
"299","2018-12-20",30.52
"300","2018-12-21",29.26
"301","2018-12-24",28.24
"302","2018-12-26",32.360001
"303","2018-12-27",34.34
"304","2018-12-28",34.220001
"305","2018-12-31",34.880001
"306","2019-01-02",34.849998
"307","2019-01-03",31.73
"308","2019-01-04",33.080002
"309","2019-01-07",34.919998
"310","2019-01-08",33.82
"311","2019-01-09",32.549999
"312","2019-01-10",32.5
"313","2019-01-11",32.619999
"314","2019-01-14",31.969999
"315","2019-01-15",31.709999
"316","2019-01-16",32.099998
"317","2019-01-17",33.5
"318","2019-01-18",34.040001
"319","2019-01-22",34.060001
"320","2019-01-23",34.860001
"321","2019-01-24",34.709999
"322","2019-01-25",34.099998
"323","2019-01-28",33.919998
"324","2019-01-29",34.459999
"325","2019-01-30",34.990002
"326","2019-01-31",36.27
"327","2019-02-01",36.099998
"328","2019-02-04",35.490002
"329","2019-02-05",36.25
"330","2019-02-06",36.240002
"331","2019-02-07",35.939999
"332","2019-02-08",36.139999
"333","2019-02-11",37.330002
"334","2019-02-12",35.540001
"335","2019-02-13",36.049999
"336","2019-02-14",35.720001
"337","2019-02-15",37.040001
"338","2019-02-19",37.57
"339","2019-02-20",38.07
"340","2019-02-21",38.34
"341","2019-02-22",38.32
"342","2019-02-25",40.07
"343","2019-02-26",40.459999
"344","2019-02-27",41.080002
"345","2019-02-28",41.110001
"346","2019-03-01",42.41
"347","2019-03-04",42.439999
"348","2019-03-05",41
"349","2019-03-06",38.849998
"350","2019-03-07",39.240002
"351","2019-03-08",39.790001
"352","2019-03-11",40.189999
"353","2019-03-12",40.700001
"354","2019-03-13",40.32
"355","2019-03-14",40.91
"356","2019-03-15",43.43
"357","2019-03-18",45.060001
"358","2019-03-19",46.849998
"359","2019-03-20",46.66
"360","2019-03-21",46.549999
"361","2019-03-22",44.549999
"362","2019-03-25",45.049999
"363","2019-03-26",44.599998
"364","2019-03-27",43.619999
"365","2019-03-28",44.23
"366","2019-03-29",44.23
"367","2019-04-01",42.700001
"368","2019-04-02",40.959999
"369","2019-04-03",39.099998
"370","2019-04-04",38.380001
"371","2019-04-05",38.450001
"372","2019-04-08",38.650002
"373","2019-04-09",39.41
"374","2019-04-10",38.889999
"375","2019-04-11",38.290001
"376","2019-04-12",38.32
"377","2019-04-15",38.279999
"378","2019-04-16",38.009998
"379","2019-04-17",36.689999
"380","2019-04-18",36.400002
"381","2019-04-22",36.889999
"382","2019-04-23",37.720001
"383","2019-04-24",38.080002
"384","2019-04-25",38.5
"385","2019-04-26",39.84
"386","2019-04-29",41.419998
"387","2019-04-30",40.740002
"388","2019-05-01",40.939999
"389","2019-05-02",42.23
"390","2019-05-03",44
"391","2019-05-06",45.669998
"392","2019-05-07",45.099998
"393","2019-05-08",45.09
"394","2019-05-09",40.810001
"395","2019-05-10",42.810001
"396","2019-05-13",40.470001
"397","2019-05-14",41.02
"398","2019-05-15",40.98
"399","2019-05-16",41.119999
"400","2019-05-17",40.099998
"401","2019-05-20",40.400002
"402","2019-05-21",41.049999
"403","2019-05-22",40.869999
"404","2019-05-23",39.580002
"405","2019-05-24",39.919998
"406","2019-05-28",40.23
"407","2019-05-29",39.830002
"408","2019-05-30",39.610001
"409","2019-05-31",38.849998
"410","2019-06-03",39.799999
"411","2019-06-04",40.110001
"412","2019-06-05",42
"413","2019-06-06",42.650002
"414","2019-06-07",41.34
"415","2019-06-10",41.049999
"416","2019-06-11",41.009998
"417","2019-06-12",40.68
"418","2019-06-13",40.990002
"419","2019-06-14",40.16
"420","2019-06-17",41.959999
"421","2019-06-18",43
"422","2019-06-19",43.25
"423","2019-06-20",42.599998
"424","2019-06-21",40.52
"425","2019-06-24",39.52
"426","2019-06-25",38.779999
"427","2019-06-26",36.849998
"428","2019-06-27",38.5
"429","2019-06-28",39
"430","2019-07-01",39.650002
"431","2019-07-02",38.599998
"432","2019-07-03",37.610001
"433","2019-07-05",36.990002
"434","2019-07-08",35.799999
"435","2019-07-09",35.68
"436","2019-07-10",35.5
"437","2019-07-11",35
"438","2019-07-12",35.540001
"439","2019-07-15",36.830002
"440","2019-07-16",38.060001
"441","2019-07-17",36.200001
"442","2019-07-18",35.759998
"443","2019-07-19",34.830002
"444","2019-07-22",34.709999
"445","2019-07-23",35.599998
"446","2019-07-24",34.959999
"447","2019-07-25",34.25
"448","2019-07-26",34.900002
"449","2019-07-29",34.580002
"450","2019-07-30",35.689999
"451","2019-07-31",35.310001
"452","2019-08-01",36.419998
"453","2019-08-02",34.759998
"454","2019-08-05",32.32
"455","2019-08-06",31.66
"456","2019-08-07",31.879999
"457","2019-08-08",31.610001
"458","2019-08-09",31.24
"459","2019-08-12",31.35
"460","2019-08-13",30.280001
"461","2019-08-14",30.139999
"462","2019-08-15",31.040001
"463","2019-08-16",31.6
"464","2019-08-19",32.43
"465","2019-08-20",32.099998
"466","2019-08-21",32.75
"467","2019-08-22",32.200001
"468","2019-08-23",30.67
"469","2019-08-26",30.82
"470","2019-08-27",30.440001
"471","2019-08-28",30.799999
"472","2019-08-29",32.139999
"473","2019-08-30",32.189999
"474","2019-09-03",32.130001
"475","2019-09-04",31.34
"476","2019-09-05",33.080002
"477","2019-09-06",35.099998
"478","2019-09-09",35.130001
"479","2019-09-10",35.580002
"480","2019-09-11",36.849998
"481","2019-09-12",36.93
"482","2019-09-13",37.470001
"483","2019-09-16",38.389999
"484","2019-09-17",38.389999
"485","2019-09-18",38.560001
"486","2019-09-19",38.720001
"487","2019-09-20",38
"488","2019-09-23",37.689999
"489","2019-09-24",37.799999
"490","2019-09-25",36.650002
"491","2019-09-26",36.029999
"492","2019-09-27",35.369999
"493","2019-09-30",35.259998
"494","2019-10-01",34.68
"495","2019-10-02",33.720001
"496","2019-10-03",33.93
"497","2019-10-04",34.639999
"498","2019-10-07",34.389999
"499","2019-10-08",33.240002
"500","2019-10-09",33.650002
"501","2019-10-10",34.68
"502","2019-10-11",35.009998
"503","2019-10-14",35.549999
"504","2019-10-15",35.419998
"505","2019-10-16",36.279999
"506","2019-10-17",37.009998
"507","2019-10-18",35.990002
"508","2019-10-21",36.18
"509","2019-10-22",36.099998
"510","2019-10-23",36.610001
"511","2019-10-24",36.459999
"512","2019-10-25",37
"513","2019-10-28",38.939999
"514","2019-10-29",38.09
"515","2019-10-30",38.540001
"516","2019-10-31",38.68
"517","2019-11-01",38.650002
"518","2019-11-04",39
"519","2019-11-05",37.549999
"520","2019-11-06",35.470001
"521","2019-11-07",35.919998
"522","2019-11-08",37.5
"523","2019-11-11",38.07
"524","2019-11-12",38.610001
"525","2019-11-13",38.869999
"526","2019-11-14",38.560001
"527","2019-11-15",39.099998
"528","2019-11-18",38.669998
"529","2019-11-19",38.959999
"530","2019-11-20",38.790001
"531","2019-11-21",38.599998
"532","2019-11-22",38.709999
"533","2019-11-25",38.990002
"534","2019-11-26",39
"535","2019-11-27",39.790001
"536","2019-11-29",39.34
"537","2019-12-02",38.650002
"538","2019-12-03",38.09
"539","2019-12-04",38.029999
"540","2019-12-05",38.509998
"541","2019-12-06",39.240002
"542","2019-12-09",38.619999
"543","2019-12-10",38.57
"544","2019-12-11",39.84
"545","2019-12-12",43
"546","2019-12-13",44.200001
"547","2019-12-16",44.639999
"548","2019-12-17",43.23
"549","2019-12-18",41.98
"550","2019-12-19",42.32
"551","2019-12-20",42.5
"552","2019-12-23",44.220001
"553","2019-12-24",45.080002
"554","2019-12-26",45.82
"555","2019-12-27",46.5
"556","2019-12-30",46.259998
"557","2019-12-31",46.990002
"558","2020-01-02",46.73
"559","2020-01-03",47.490002
"560","2020-01-06",48.810001
"561","2020-01-07",48.02
"562","2020-01-08",47.799999
"563","2020-01-09",48.310001
"564","2020-01-10",48.389999
"565","2020-01-13",46.889999
"566","2020-01-14",46.82
"567","2020-01-15",46.650002
"568","2020-01-16",47.689999
"569","2020-01-17",47.799999
"570","2020-01-21",48.41
"571","2020-01-22",47.98
"572","2020-01-23",47.900002
"573","2020-01-24",47.630001
"574","2020-01-27",47.529999
"575","2020-01-28",47.400002
"576","2020-01-29",47.34
"577","2020-01-30",47.549999
"578","2020-01-31",45.93
"579","2020-02-03",46.119999
"580","2020-02-04",46.279999
"581","2020-02-05",48.790001
"582","2020-02-06",48.529999
"583","2020-02-07",47.400002
"584","2020-02-10",48.400002
"585","2020-02-11",47.919998
"586","2020-02-12",47.810001
"587","2020-02-13",48.369999
"588","2020-02-14",48.290001
"589","2020-02-18",48.259998
"590","2020-02-19",49.040001
"591","2020-02-20",49
"592","2020-02-21",48.610001
"593","2020-02-24",48.43
"594","2020-02-25",47.919998
"595","2020-02-26",48.82
"596","2020-02-27",48.73
"597","2020-02-28",46.419998
"598","2020-03-02",47.400002
"599","2020-03-03",44.830002
"600","2020-03-04",45.810001
"601","2020-03-05",45.330002
"602","2020-03-06",44.5
"603","2020-03-09",42.810001
"604","2020-03-10",42
"605","2020-03-11",39.75
"606","2020-03-12",34.189999
"607","2020-03-13",36.389999
"608","2020-03-16",33.639999
"609","2020-03-17",38.209999
"610","2020-03-18",36.189999
"611","2020-03-19",38.07
"612","2020-03-20",37.810001
"613","2020-03-23",35.939999
"614","2020-03-24",36.150002
"615","2020-03-25",35.25
"616","2020-03-26",36.25
"617","2020-03-27",36.25
"618","2020-03-30",40.34
"619","2020-03-31",39.639999
"620","2020-04-01",37.630001
"621","2020-04-02",36.93
"622","2020-04-03",36.07
"623","2020-04-06",41.220001
"624","2020-04-07",43.849998
"625","2020-04-08",41.419998
"626","2020-04-09",42.939999
"627","2020-04-13",42.43
"628","2020-04-14",44.400002
"629","2020-04-15",43.009998
"630","2020-04-16",42.099998
"631","2020-04-17",44.490002
"632","2020-04-20",43.869999
"633","2020-04-21",42.330002
"634","2020-04-22",42.200001
"635","2020-04-23",42.82
"636","2020-04-24",42.5
"637","2020-04-27",44.830002
"638","2020-04-28",45.759998
"639","2020-04-29",48.57
"640","2020-04-30",48.849998
"641","2020-05-01",44.470001
"642","2020-05-04",43.049999
"643","2020-05-05",46.060001
"644","2020-05-06",44.259998
"645","2020-05-07",45.009998
"646","2020-05-08",45.119999
"647","2020-05-11",45.66
"648","2020-05-12",45.720001
"649","2020-05-13",42.790001
"650","2020-05-14",43.009998
"651","2020-05-15",46.259998
"652","2020-05-18",47.299999
"653","2020-05-19",46.529999
"654","2020-05-20",46.68
"655","2020-05-21",46.639999
"656","2020-05-22",46.75
"657","2020-05-26",45.98
"658","2020-05-27",45.919998
"659","2020-05-28",46.360001
"660","2020-05-29",46.130001
"661","2020-06-01",46.299999
"662","2020-06-02",46.970001
"663","2020-06-03",46.869999
"664","2020-06-04",47.360001
"665","2020-06-05",48.259998
"666","2020-06-08",50.189999
"667","2020-06-09",48.049999
"668","2020-06-10",48.630001
"669","2020-06-11",45.959999
"670","2020-06-12",47.619999
"671","2020-06-15",48.490002
"672","2020-06-16",50.200001
"673","2020-06-17",49.669998
"674","2020-06-18",46.669998
"675","2020-06-19",46.330002
"676","2020-06-22",45.27
"677","2020-06-23",45.380001
"678","2020-06-24",44.75
"679","2020-06-25",44.080002
"680","2020-06-26",40.799999
"681","2020-06-29",43.669998
"682","2020-06-30",43.759998
"683","2020-07-01",44.099998
"684","2020-07-02",44.110001
"685","2020-07-06",43.75
"686","2020-07-07",40.790001
"687","2020-07-08",42.700001
"688","2020-07-09",42.290001
"689","2020-07-10",42.610001
"690","2020-07-13",42.459999
"691","2020-07-14",42.189999
"692","2020-07-15",44.73
"693","2020-07-16",43.610001
"694","2020-07-17",44.009998
"695","2020-07-20",42.580002
"696","2020-07-21",42.740002
"697","2020-07-22",41.349998
"698","2020-07-23",41.709999
"699","2020-07-24",41.299999
"700","2020-07-27",42.32
"701","2020-07-28",41.759998
"702","2020-07-29",42.939999
"703","2020-07-30",42.799999
"704","2020-07-31",42.189999
"705","2020-08-03",44.200001
"706","2020-08-04",45.900002
"707","2020-08-05",47.779999
"708","2020-08-06",48.040001
"709","2020-08-07",49.509998
"710","2020-08-10",50.369999
"711","2020-08-11",50.52
"712","2020-08-12",52.990002
"713","2020-08-13",54.209999
"714","2020-08-14",51.990002
"715","2020-08-17",53.139999
"716","2020-08-18",52.580002
"717","2020-08-19",55.580002
"718","2020-08-20",54.959999
"719","2020-08-21",54.630001
"720","2020-08-24",54.619999
"721","2020-08-25",55.41
"722","2020-08-26",54.5
"723","2020-08-27",54.23
"724","2020-08-28",54.009998
"725","2020-08-31",50.400002
"726","2020-09-01",48.490002
"727","2020-09-02",49.799999
"728","2020-09-03",47.07
"729","2020-09-04",45.619999
"730","2020-09-08",44.939999
"731","2020-09-09",46.380001
"732","2020-09-10",42.759998
"733","2020-09-11",42.57
"734","2020-09-14",44.849998
"735","2020-09-15",45.209999
"736","2020-09-16",44.369999
"737","2020-09-17",44.349998
"738","2020-09-18",43.450001
"739","2020-09-21",41.150002
"740","2020-09-22",42.740002
"741","2020-09-23",43.18
"742","2020-09-24",42.389999
"743","2020-09-25",43.869999
"744","2020-09-28",45.07
"745","2020-09-29",46.34
"746","2020-09-30",45.919998
"747","2020-10-01",46.419998
"748","2020-10-02",45.560001
"749","2020-10-05",47.93
"750","2020-10-06",48.799999
"751","2020-10-07",51.59
"752","2020-10-08",47.790001
"753","2020-10-09",46.779999
"754","2020-10-12",45.990002
"755","2020-10-13",46.240002
"756","2020-10-14",47.169998
"757","2020-10-15",47.959999
"758","2020-10-16",48.459999
"759","2020-10-19",47.279999
"760","2020-10-20",47.66
"761","2020-10-21",47.130001
"762","2020-10-22",48.25
"763","2020-10-23",49.029999
"764","2020-10-26",47.57
"765","2020-10-27",45.610001
"766","2020-10-28",43.830002
"767","2020-10-29",44.369999
"768","2020-10-30",44.599998
"769","2020-11-02",43.779999
"770","2020-11-03",45.439999
"771","2020-11-04",45.75
"772","2020-11-05",42.5
"773","2020-11-06",41.529999
"774","2020-11-09",48.389999
"775","2020-11-10",49.77
"776","2020-11-11",48.529999
"777","2020-11-12",45.959999
"778","2020-11-13",46.790001
"779","2020-11-16",47.360001
"780","2020-11-17",46.110001
"781","2020-11-18",44.84
"782","2020-11-19",45.380001
"783","2020-11-20",45.459999
"784","2020-11-23",45.880001
"785","2020-11-24",47.189999
"786","2020-11-25",46.200001
"787","2020-11-27",46.98
