"","date","OXFD"
"341","2015-04-02",13.02
"342","2015-04-06",13.04
"343","2015-04-07",13.1
"344","2015-04-08",13.28
"345","2015-04-09",13.23
"346","2015-04-10",13.58
"347","2015-04-13",13.23
"348","2015-04-14",13.49
"349","2015-04-15",13.88
"350","2015-04-16",14.13
"351","2015-04-17",13.55
"352","2015-04-20",13.72
"353","2015-04-21",13.51
"354","2015-04-22",13.63
"355","2015-04-23",13.74
"356","2015-04-24",13.81
"357","2015-04-27",13.45
"358","2015-04-28",13.48
"359","2015-04-29",13.52
"360","2015-04-30",13.27
"361","2015-05-01",12.8
"362","2015-05-04",12.89
"363","2015-05-05",12.09
"364","2015-05-06",12.09
"365","2015-05-07",12.11
"366","2015-05-08",12.75
"367","2015-05-11",12.77
"368","2015-05-12",12.5
"369","2015-05-13",12.33
"370","2015-05-14",12.6
"371","2015-05-15",12.33
"372","2015-05-18",12.76
"373","2015-05-19",12.94
"374","2015-05-20",13.42
"375","2015-05-21",13.49
"376","2015-05-22",13.6
"377","2015-05-26",13.52
"378","2015-05-27",13.19
"379","2015-05-28",13.12
"380","2015-05-29",13.7
"381","2015-06-01",14.25
"382","2015-06-02",14.25
"383","2015-06-03",14.3
"384","2015-06-04",13.9
"385","2015-06-05",14.21
"386","2015-06-08",14.25
"387","2015-06-09",14.17
"388","2015-06-10",14.34
"389","2015-06-11",14.28
"390","2015-06-12",14.2
"391","2015-06-15",14.23
"392","2015-06-16",14.14
"393","2015-06-17",14.22
"394","2015-06-18",14.28
"395","2015-06-19",14.12
"396","2015-06-22",14.25
"397","2015-06-23",14.25
"398","2015-06-24",14.5
"399","2015-06-25",14.4
"400","2015-06-26",14.34
"401","2015-06-29",13.61
"402","2015-06-30",13.85
"403","2015-07-01",12.94
"404","2015-07-02",12.7
"405","2015-07-06",12.86
"406","2015-07-07",12.45
"407","2015-07-08",12.56
"408","2015-07-09",12.64
"409","2015-07-10",13.73
"410","2015-07-13",13.28
"411","2015-07-14",13.68
"412","2015-07-15",13.5
"413","2015-07-16",13.32
"414","2015-07-17",13.76
"415","2015-07-20",13.72
"416","2015-07-21",13.83
"417","2015-07-22",13.98
"418","2015-07-23",13.66
"419","2015-07-24",13.84
"420","2015-07-27",13.86
"421","2015-07-28",13.23
"422","2015-07-29",13.3
"423","2015-07-30",13.06
"424","2015-07-31",13.25
"425","2015-08-03",13.41
"426","2015-08-04",13.99
"427","2015-08-05",14
"428","2015-08-06",12.81
"429","2015-08-07",13.1
"430","2015-08-10",13.41
"431","2015-08-11",13.26
"432","2015-08-12",13.11
"433","2015-08-13",12.89
"434","2015-08-14",13.41
"435","2015-08-17",13.91
"436","2015-08-18",13.55
"437","2015-08-19",13.05
"438","2015-08-20",12.5
"439","2015-08-21",12.94
"440","2015-08-24",12.68
"441","2015-08-25",13.19
"442","2015-08-26",13.48
"443","2015-08-27",13.56
"444","2015-08-28",14.11
"445","2015-08-31",14.37
"446","2015-09-01",13.97
"447","2015-09-02",14.8
"448","2015-09-03",13.77
"449","2015-09-04",13.84
"450","2015-09-08",14.08
"451","2015-09-09",14.08
"452","2015-09-10",14.33
"453","2015-09-11",14.29
"454","2015-09-14",13.94
"455","2015-09-15",14.42
"456","2015-09-16",14.78
"457","2015-09-17",14.76
"458","2015-09-18",14.44
"459","2015-09-21",14.18
"460","2015-09-22",13.79
"461","2015-09-23",13.89
"462","2015-09-24",13.89
"463","2015-09-25",12.84
"464","2015-09-28",12.89
"465","2015-09-29",13.13
"466","2015-09-30",13.5
"467","2015-10-01",13.14
"468","2015-10-02",12.74
"469","2015-10-05",12.78
"470","2015-10-06",12.3
"471","2015-10-07",12.27
"472","2015-10-08",12.02
"473","2015-10-09",12.27
"474","2015-10-12",12.39
"475","2015-10-13",12.02
"476","2015-10-14",11.47
"477","2015-10-15",12.2
"478","2015-10-16",11.93
"479","2015-10-19",11.69
"480","2015-10-20",11.76
"481","2015-10-21",11.74
"482","2015-10-22",11.42
"483","2015-10-23",11.85
"484","2015-10-26",11.74
"485","2015-10-27",11.86
"486","2015-10-28",11.75
"487","2015-10-29",11.93
"488","2015-10-30",12.54
"489","2015-11-02",12.68
"490","2015-11-03",12.8
"491","2015-11-04",12.5
"492","2015-11-05",12.15
"493","2015-11-06",11.99
"494","2015-11-09",12.01
"495","2015-11-10",12.25
"496","2015-11-11",12.12
"497","2015-11-12",11.73
"498","2015-11-13",12.36
"499","2015-11-16",12.92
"500","2015-11-17",13.1
"501","2015-11-18",13.41
"502","2015-11-19",13.51
"503","2015-11-20",13.6
"504","2015-11-23",13.41
"505","2015-11-24",13.21
"506","2015-11-25",13.38
"507","2015-11-27",13.26
"508","2015-11-30",13.25
"509","2015-12-01",13.3
"510","2015-12-02",13.14
"511","2015-12-03",12.54
"512","2015-12-04",12.76
"513","2015-12-07",13.23
"514","2015-12-08",12.82
"515","2015-12-09",12.79
"516","2015-12-10",12.79
"517","2015-12-11",12.22
"518","2015-12-14",11.91
"519","2015-12-15",12
"520","2015-12-16",12.48
"521","2015-12-17",12.23
"522","2015-12-18",11.92
"523","2015-12-21",11.92
"524","2015-12-22",11.96
"525","2015-12-23",11.95
"526","2015-12-24",11.8
"527","2015-12-28",11.45
"528","2015-12-29",11.85
"529","2015-12-30",11.94
"530","2015-12-31",11.5
"531","2016-01-04",10.87
"532","2016-01-05",10.74
"533","2016-01-06",10.82
"534","2016-01-07",10.36
"535","2016-01-08",10.08
"536","2016-01-11",10.23
"537","2016-01-12",10.4
"538","2016-01-13",10.22
"539","2016-01-14",10.54
"540","2016-01-15",10.33
"541","2016-01-19",10.36
"542","2016-01-20",10.93
"543","2016-01-21",11.14
"544","2016-01-22",11.28
"545","2016-01-25",11.3
"546","2016-01-26",11.32
"547","2016-01-27",10.95
"548","2016-01-28",10.95
"549","2016-01-29",11.62
"550","2016-02-01",11.86
"551","2016-02-02",11.04
"552","2016-02-03",10.93
"553","2016-02-04",10.98
"554","2016-02-05",9.96
"555","2016-02-08",10.4
"556","2016-02-09",10.5
"557","2016-02-10",10.58
"558","2016-02-11",10.55
"559","2016-02-12",10.6
"560","2016-02-16",10.15
"561","2016-02-17",10.11
"562","2016-02-18",9.7
"563","2016-02-19",9.98
"564","2016-02-22",9.8
"565","2016-02-23",9.66
"566","2016-02-24",9.74
"567","2016-02-25",9.75
"568","2016-02-26",9.96
"569","2016-02-29",9.59
"570","2016-03-01",8.92
"571","2016-03-02",9.88
"572","2016-03-03",9.91
"573","2016-03-04",10.21
"574","2016-03-07",10.53
"575","2016-03-08",10.21
"576","2016-03-09",10.1
"577","2016-03-10",9.81
"578","2016-03-11",9.88
"579","2016-03-14",9.98
"580","2016-03-15",9.64
"581","2016-03-16",9.56
"582","2016-03-17",9.89
"583","2016-03-18",10.85
"584","2016-03-21",10.21
"585","2016-03-22",9.85
"586","2016-03-23",9.34
"587","2016-03-24",9.06
"588","2016-03-28",9.16
"589","2016-03-29",9.23
"590","2016-03-30",9.27
"591","2016-03-31",9.91
"592","2016-04-01",10.15
"593","2016-04-04",10.38
"594","2016-04-05",10.76
"595","2016-04-06",10.48
"596","2016-04-07",10.24
"597","2016-04-08",10.31
"598","2016-04-11",10.24
"599","2016-04-12",10.15
"600","2016-04-13",10.33
"601","2016-04-14",10.7
"602","2016-04-15",10.86
"603","2016-04-18",10.98
"604","2016-04-19",10.94
"605","2016-04-20",10.79
"606","2016-04-21",10.81
"607","2016-04-22",10.73
"608","2016-04-25",10.7
"609","2016-04-26",10.92
"610","2016-04-27",10.8
"611","2016-04-28",10.51
"612","2016-04-29",10.46
"613","2016-05-02",11.31
"614","2016-05-03",11.41
"615","2016-05-04",11.35
"616","2016-05-05",11.04
"617","2016-05-06",10.61
"618","2016-05-09",10.38
"619","2016-05-10",10.48
"620","2016-05-11",9.87
"621","2016-05-12",9.85
"622","2016-05-13",9.88
"623","2016-05-16",9.74
"624","2016-05-17",8.91
"625","2016-05-18",9.14
"626","2016-05-19",9.03
"627","2016-05-20",8.81
"628","2016-05-23",9.09
"629","2016-05-24",9.21
"630","2016-05-25",9.26
"631","2016-05-26",9.17
"632","2016-05-27",8.97
"633","2016-05-31",8.82
"634","2016-06-01",9.13
"635","2016-06-02",8.96
"636","2016-06-03",8.83
"637","2016-06-06",9.04
"638","2016-06-07",8.99
"639","2016-06-08",9
"640","2016-06-09",8.97
"641","2016-06-10",8.91
"642","2016-06-13",8.99
"643","2016-06-14",9.25
"644","2016-06-15",9.4
"645","2016-06-16",9.43
"646","2016-06-17",9.23
"647","2016-06-20",8.98
"648","2016-06-21",8.9
"649","2016-06-22",9.39
"650","2016-06-23",9.2
"651","2016-06-24",8.94
"652","2016-06-27",8.57
"653","2016-06-28",8.65
"654","2016-06-29",8.57
"655","2016-06-30",9
"656","2016-07-01",9.03
"657","2016-07-05",8.86
"658","2016-07-06",8.89
"659","2016-07-07",8.83
"660","2016-07-08",8.81
"661","2016-07-11",8.81
"662","2016-07-12",8.98
"663","2016-07-13",8.52
"664","2016-07-14",8.73
"665","2016-07-15",8.82
"666","2016-07-18",8.97
"667","2016-07-19",8.7
"668","2016-07-20",8.68
"669","2016-07-21",8.38
"670","2016-07-22",8.25
"671","2016-07-25",7.9
"672","2016-07-26",8.43
"673","2016-07-27",8.48
"674","2016-07-28",8.32
"675","2016-07-29",8.04
"676","2016-08-01",8.21
"677","2016-08-02",9.78
"678","2016-08-03",9.81
"679","2016-08-04",9.59
"680","2016-08-05",9.67
"681","2016-08-08",9.28
"682","2016-08-09",9.9
"683","2016-08-10",9.41
"684","2016-08-11",9.15
"685","2016-08-12",9.3
"686","2016-08-15",9.7
"687","2016-08-16",9.65
"688","2016-08-17",9.59
"689","2016-08-18",10.08
"690","2016-08-19",10.51
"691","2016-08-22",10.59
"692","2016-08-23",10.5
"693","2016-08-24",10.37
"694","2016-08-25",10.33
"695","2016-08-26",10.4
"696","2016-08-29",10.33
"697","2016-08-30",10.4
"698","2016-08-31",10.36
"699","2016-09-01",10.59
"700","2016-09-02",10.61
"701","2016-09-06",10.59
"702","2016-09-07",10.9
"703","2016-09-08",11.03
"704","2016-09-09",10.74
"705","2016-09-12",11
"706","2016-09-13",11
"707","2016-09-14",11.62
"708","2016-09-15",11.93
"709","2016-09-16",12.01
"710","2016-09-19",12
"711","2016-09-20",12
"712","2016-09-21",11.95
"713","2016-09-22",12.01
"714","2016-09-23",11.98
"715","2016-09-26",12.1
"716","2016-09-27",12.29
"717","2016-09-28",12.26
"718","2016-09-29",11.87
"719","2016-09-30",12.56
"720","2016-10-03",12.83
"721","2016-10-04",13.03
"722","2016-10-05",13.02
"723","2016-10-06",12.99
"724","2016-10-07",12.96
"725","2016-10-10",12.99
"726","2016-10-11",12.88
"727","2016-10-12",12.71
"728","2016-10-13",12.66
"729","2016-10-14",12.71
"730","2016-10-17",13.05
"731","2016-10-18",12.92
"732","2016-10-19",13.01
"733","2016-10-20",12.94
"734","2016-10-21",12.88
"735","2016-10-24",13.01
"736","2016-10-25",12.94
"737","2016-10-26",12.66
"738","2016-10-27",12.85
"739","2016-10-28",13.04
"740","2016-10-31",12.86
"741","2016-11-01",13.66
"742","2016-11-02",14.19
"743","2016-11-03",13.95
"744","2016-11-04",13.95
"745","2016-11-07",14.28
"746","2016-11-08",14.22
"747","2016-11-09",14.28
"748","2016-11-10",14.18
"749","2016-11-11",14.23
"750","2016-11-14",14.23
"751","2016-11-15",14.47
"752","2016-11-16",14.54
"753","2016-11-17",14.45
"754","2016-11-18",14.55
"755","2016-11-21",14.57
"756","2016-11-22",14.57
"757","2016-11-23",14.55
"758","2016-11-25",14.56
"759","2016-11-28",14.7
"760","2016-11-29",14.75
"761","2016-11-30",14.77
"762","2016-12-01",15
"763","2016-12-02",14.84
"764","2016-12-05",15
"765","2016-12-06",14.84
"766","2016-12-07",14.04
"767","2016-12-08",14.71
"768","2016-12-09",14.98
"769","2016-12-12",15
"770","2016-12-13",14.94
"771","2016-12-14",14.55
"772","2016-12-15",14.99
"773","2016-12-16",14.99
"774","2016-12-19",14.91
"775","2016-12-20",15
"776","2016-12-21",14.84
"777","2016-12-22",14.85
"778","2016-12-23",14.81
"779","2016-12-27",14.92
"780","2016-12-28",14.69
"781","2016-12-29",14.92
"782","2016-12-30",14.95
"783","2017-01-03",14.7
"784","2017-01-04",14.94
"785","2017-01-05",14.82
"786","2017-01-06",14.96
"787","2017-01-09",14.64
"788","2017-01-10",14.58
"789","2017-01-11",14.43
"790","2017-01-12",14.3
"791","2017-01-13",14.16
"792","2017-01-17",13.4
"793","2017-01-18",13.75
"794","2017-01-19",13.49
"795","2017-01-20",13.5
"796","2017-01-23",13.47
"797","2017-01-24",13.47
"798","2017-01-25",13.5
"799","2017-01-26",13.49
"800","2017-01-27",13.41
"801","2017-01-30",13.21
"802","2017-01-31",13.51
"803","2017-02-01",13.49
"804","2017-02-02",13.44
"805","2017-02-03",13.5
"806","2017-02-06",13.34
"807","2017-02-07",13.35
"808","2017-02-08",13.48
"809","2017-02-09",13.49
"810","2017-02-10",13.45
"811","2017-02-13",13.5
"812","2017-02-14",13.48
"813","2017-02-15",13.48
"814","2017-02-16",13.38
"815","2017-02-17",13.39
"816","2017-02-21",13.45
"817","2017-02-22",13.3
"818","2017-02-23",13.49
"819","2017-02-24",13.5
"820","2017-02-27",13.51
"821","2017-02-28",13.51
"822","2017-03-01",14.77
"823","2017-03-02",14.93
"824","2017-03-03",15
"825","2017-03-06",14.98
"826","2017-03-07",14.97
"827","2017-03-08",14.96
"828","2017-03-09",14.91
"829","2017-03-10",14.95
"830","2017-03-13",14.88
"831","2017-03-14",14.99
"832","2017-03-15",15
"833","2017-03-16",15.34
"834","2017-03-17",15.71
"835","2017-03-20",15.68
"836","2017-03-21",15.35
"837","2017-03-22",15.48
"838","2017-03-23",15.51
"839","2017-03-24",15.42
"840","2017-03-27",15.5
"841","2017-03-28",15.5
"842","2017-03-29",15.43
"843","2017-03-30",15.48
"844","2017-03-31",15.49
"845","2017-04-03",15.45
"846","2017-04-04",15.33
"847","2017-04-05",15.28
"848","2017-04-06",15.28
"849","2017-04-07",15.36
"850","2017-04-10",15.45
"851","2017-04-11",15.43
"852","2017-04-12",15.36
"853","2017-04-13",15.35
"854","2017-04-17",15.5
"855","2017-04-18",15.37
"856","2017-04-19",15.41
"857","2017-04-20",15.5
"858","2017-04-21",15.39
"859","2017-04-24",15.45
"860","2017-04-25",15.39
"861","2017-04-26",15.39
"862","2017-04-27",15.39
"863","2017-04-28",15.39
"864","2017-05-01",15.42
"865","2017-05-02",15.11
"866","2017-05-03",14.58
"867","2017-05-04",14.26
"868","2017-05-05",14.35
"869","2017-05-08",14.04
"870","2017-05-09",14.5
"871","2017-05-10",14.58
"872","2017-05-11",14.51
"873","2017-05-12",14.53
"874","2017-05-15",14.49
"875","2017-05-16",14.44
"876","2017-05-17",14.11
"877","2017-05-18",13.95
"878","2017-05-19",13.93
"879","2017-05-22",13.94
"880","2017-05-23",14.12
"881","2017-05-24",14.06
"882","2017-05-25",14.19
"883","2017-05-26",13.98
"884","2017-05-30",14
"885","2017-05-31",14
"886","2017-06-01",14.8
"887","2017-06-02",15.2
"888","2017-06-05",14.51
"889","2017-06-06",14.46
"890","2017-06-07",14.51
"891","2017-06-08",14.6
"892","2017-06-09",14.63
"893","2017-06-12",14.51
"894","2017-06-13",14.54
"895","2017-06-14",14.38
"896","2017-06-15",15.13
"897","2017-06-16",15.01
"898","2017-06-19",15.05
"899","2017-06-20",14.85
"900","2017-06-21",15.14
"901","2017-06-22",15.34
"902","2017-06-23",15.79
"903","2017-06-26",15.86
"904","2017-06-27",15.87
"905","2017-06-28",16.290001
"906","2017-06-29",16.65
"907","2017-06-30",16.82
"908","2017-07-03",16.91
"909","2017-07-05",16.26
"910","2017-07-06",15.8
"911","2017-07-07",16.23
"912","2017-07-10",16.299999
"913","2017-07-11",17.030001
"914","2017-07-12",17.049999
"915","2017-07-13",16.92
"916","2017-07-14",16.610001
"917","2017-07-17",16.92
"918","2017-07-18",16.77
"919","2017-07-19",16.709999
"920","2017-07-20",16.469999
"921","2017-07-21",16.309999
"922","2017-07-24",16.110001
"923","2017-07-25",16.129999
"924","2017-07-26",16.209999
"925","2017-07-27",16.549999
"926","2017-07-28",16.26
"927","2017-07-31",16.799999
"928","2017-08-01",19.309999
"929","2017-08-02",17.870001
"930","2017-08-03",17.15
"931","2017-08-04",18.120001
"932","2017-08-07",18.02
"933","2017-08-08",17.83
"934","2017-08-09",17.379999
"935","2017-08-10",17.129999
"936","2017-08-11",17.18
"937","2017-08-14",17.33
"938","2017-08-15",16.02
"939","2017-08-16",16.129999
"940","2017-08-17",15.76
"941","2017-08-18",15.05
"942","2017-08-21",14.64
"943","2017-08-22",14.49
"944","2017-08-23",14.81
"945","2017-08-24",14.89
"946","2017-08-25",15.13
"947","2017-08-28",15.37
"948","2017-08-29",15.72
"949","2017-08-30",15.5
"950","2017-08-31",15.82
"951","2017-09-01",15.88
"952","2017-09-05",15.71
"953","2017-09-06",15.38
"954","2017-09-07",15.37
"955","2017-09-08",15.86
"956","2017-09-11",15.73
"957","2017-09-12",15.58
"958","2017-09-13",15.28
"959","2017-09-14",15.21
"960","2017-09-15",15.32
"961","2017-09-18",15.69
"962","2017-09-19",15.77
"963","2017-09-20",15.73
"964","2017-09-21",15.8
"965","2017-09-22",15.96
"966","2017-09-25",16.559999
"967","2017-09-26",16.76
"968","2017-09-27",16.76
"969","2017-09-28",17.25
"970","2017-09-29",16.799999
"971","2017-10-02",16.799999
"972","2017-10-03",16.82
"973","2017-10-04",16.889999
"974","2017-10-05",16.870001
"975","2017-10-06",16.77
"976","2017-10-09",16.65
"977","2017-10-10",16.889999
"978","2017-10-11",16.9
"979","2017-10-12",17
"980","2017-10-13",16.85
"981","2017-10-16",16.43
"982","2017-10-17",16.290001
"983","2017-10-18",16.209999
"984","2017-10-19",16.030001
"985","2017-10-20",16.07
"986","2017-10-23",15.98
"987","2017-10-24",15.81
"988","2017-10-25",16
"989","2017-10-26",15.5
"990","2017-10-27",15.75
"991","2017-10-30",15.68
"992","2017-10-31",13.22
"993","2017-11-01",13.25
"994","2017-11-02",12.56
"995","2017-11-03",13.25
