"","date","SSTI"
"154","2018-01-16",16.040001
"155","2018-01-17",16.1
"156","2018-01-18",16.219999
"157","2018-01-19",16.299999
"158","2018-01-22",16.200001
"159","2018-01-23",15.94
"160","2018-01-24",16.129999
"161","2018-01-25",17.02
"162","2018-01-26",16.719999
"163","2018-01-29",17.67
"164","2018-01-30",16.780001
"165","2018-01-31",16.93
"166","2018-02-01",16.799999
"167","2018-02-02",16.6
"168","2018-02-05",16.41
"169","2018-02-06",16.459999
"170","2018-02-07",16.74
"171","2018-02-08",16.49
"172","2018-02-09",16.709999
"173","2018-02-12",16.75
"174","2018-02-13",17.02
"175","2018-02-14",17.280001
"176","2018-02-15",17.25
"177","2018-02-16",19.969999
"178","2018-02-20",20
"179","2018-02-21",19.200001
"180","2018-02-22",19.139999
"181","2018-02-23",18.73
"182","2018-02-26",18.41
"183","2018-02-27",18.379999
"184","2018-02-28",18.42
"185","2018-03-01",18.66
"186","2018-03-02",19.110001
"187","2018-03-05",18.940001
"188","2018-03-06",18.860001
"189","2018-03-07",19.75
"190","2018-03-08",21
"191","2018-03-09",21.85
"192","2018-03-12",22.030001
"193","2018-03-13",22.09
"194","2018-03-14",22.33
"195","2018-03-15",23.719999
"196","2018-03-16",23.59
"197","2018-03-19",23.540001
"198","2018-03-20",24.26
"199","2018-03-21",23.85
"200","2018-03-22",23.719999
"201","2018-03-23",23.92
"202","2018-03-26",26.139999
"203","2018-03-27",28.219999
"204","2018-03-28",27.780001
"205","2018-03-29",26.5
"206","2018-04-02",28.209999
"207","2018-04-03",29.219999
"208","2018-04-04",32.389999
"209","2018-04-05",29.91
"210","2018-04-06",31.879999
"211","2018-04-09",31.25
"212","2018-04-10",31.5
"213","2018-04-11",30.360001
"214","2018-04-12",32
"215","2018-04-13",31.85
"216","2018-04-16",31.879999
"217","2018-04-17",32.23
"218","2018-04-18",31.790001
"219","2018-04-19",31.780001
"220","2018-04-20",31.98
"221","2018-04-23",31.59
"222","2018-04-24",30.33
"223","2018-04-25",27.76
"224","2018-04-26",28.68
"225","2018-04-27",28.34
"226","2018-04-30",27.74
"227","2018-05-01",27.690001
"228","2018-05-02",27.43
"229","2018-05-03",29.43
"230","2018-05-04",29.66
"231","2018-05-07",30.209999
"232","2018-05-08",30.440001
"233","2018-05-09",28.92
"234","2018-05-10",31.540001
"235","2018-05-11",29.9
"236","2018-05-14",28.35
"237","2018-05-15",29.209999
"238","2018-05-16",28.940001
"239","2018-05-17",28.379999
"240","2018-05-18",28.059999
"241","2018-05-21",28.07
"242","2018-05-22",27.76
"243","2018-05-23",27.91
"244","2018-05-24",27.790001
"245","2018-05-25",27.49
"246","2018-05-29",28.450001
"247","2018-05-30",28.59
"248","2018-05-31",29.02
"249","2018-06-01",29.129999
"250","2018-06-04",30.620001
"251","2018-06-05",32.380001
"252","2018-06-06",32.529999
"253","2018-06-07",36.369999
"254","2018-06-08",36.16
"255","2018-06-11",35.720001
"256","2018-06-12",35.990002
"257","2018-06-13",38.279999
"258","2018-06-14",39.98
"259","2018-06-15",40.139999
"260","2018-06-18",41.32
"261","2018-06-19",41.200001
"262","2018-06-20",41.060001
"263","2018-06-21",40.240002
"264","2018-06-22",39.619999
"265","2018-06-25",38.029999
"266","2018-06-26",38.619999
"267","2018-06-27",38.759998
"268","2018-06-28",37.599998
"269","2018-06-29",37.93
"270","2018-07-02",37.73
"271","2018-07-03",36
"272","2018-07-05",37.310001
"273","2018-07-06",39.630001
"274","2018-07-09",40.259998
"275","2018-07-10",38.310001
"276","2018-07-11",39.75
"277","2018-07-12",42.560001
"278","2018-07-13",41.34
"279","2018-07-16",40.880001
"280","2018-07-17",42
"281","2018-07-18",42.02
"282","2018-07-19",42.91
"283","2018-07-20",43.220001
"284","2018-07-23",42.82
"285","2018-07-24",42.27
"286","2018-07-25",44.889999
"287","2018-07-26",43.790001
"288","2018-07-27",42.669998
"289","2018-07-30",40.650002
"290","2018-07-31",42.669998
"291","2018-08-01",43.93
"292","2018-08-02",44.799999
"293","2018-08-03",42.970001
"294","2018-08-06",44.09
"295","2018-08-07",47.389999
"296","2018-08-08",48.709999
"297","2018-08-09",46.099998
"298","2018-08-10",45.27
"299","2018-08-13",43.130001
"300","2018-08-14",40.810001
"301","2018-08-15",39.939999
"302","2018-08-16",39.139999
"303","2018-08-17",40.59
"304","2018-08-20",41.700001
"305","2018-08-21",43.049999
"306","2018-08-22",44.490002
"307","2018-08-23",44.900002
"308","2018-08-24",46.700001
"309","2018-08-27",48.279999
"310","2018-08-28",47.59
"311","2018-08-29",50.23
"312","2018-08-30",55.080002
"313","2018-08-31",57.040001
"314","2018-09-04",58.720001
"315","2018-09-05",58.09
"316","2018-09-06",58.060001
"317","2018-09-07",58.080002
"318","2018-09-10",60.540001
"319","2018-09-11",59.799999
"320","2018-09-12",59.610001
"321","2018-09-13",61.439999
"322","2018-09-14",62.810001
"323","2018-09-17",59.59
"324","2018-09-18",59.82
"325","2018-09-19",58.709999
"326","2018-09-20",60.639999
"327","2018-09-21",61.830002
"328","2018-09-24",62.529999
"329","2018-09-25",61.959999
"330","2018-09-26",62.599998
"331","2018-09-27",63.119999
"332","2018-09-28",61.290001
"333","2018-10-01",55.68
"334","2018-10-02",53.110001
"335","2018-10-03",52.439999
"336","2018-10-04",53.330002
"337","2018-10-05",45.529999
"338","2018-10-08",42.619999
"339","2018-10-09",41.939999
"340","2018-10-10",40
"341","2018-10-11",39.970001
"342","2018-10-12",40.990002
"343","2018-10-15",40.27
"344","2018-10-16",42.900002
"345","2018-10-17",42.529999
"346","2018-10-18",41.220001
"347","2018-10-19",40
"348","2018-10-22",40.630001
"349","2018-10-23",38.970001
"350","2018-10-24",36.299999
"351","2018-10-25",38.150002
"352","2018-10-26",36.25
"353","2018-10-29",35.98
"354","2018-10-30",36.990002
"355","2018-10-31",38.68
"356","2018-11-01",42.110001
"357","2018-11-02",40.66
"358","2018-11-05",39.18
"359","2018-11-06",39.439999
"360","2018-11-07",41.5
"361","2018-11-08",41.599998
"362","2018-11-09",40.630001
"363","2018-11-12",36.060001
"364","2018-11-13",37.18
"365","2018-11-14",31.469999
"366","2018-11-15",29.98
"367","2018-11-16",32.650002
"368","2018-11-19",32.529999
"369","2018-11-20",32.669998
"370","2018-11-21",32.529999
"371","2018-11-23",32.970001
"372","2018-11-26",35.240002
"373","2018-11-27",33.549999
"374","2018-11-28",35.970001
"375","2018-11-29",37.509998
"376","2018-11-30",38.09
"377","2018-12-03",37.610001
"378","2018-12-04",35.290001
"379","2018-12-06",36.200001
"380","2018-12-07",35.040001
"381","2018-12-10",35.720001
"382","2018-12-11",35.880001
"383","2018-12-12",36.099998
"384","2018-12-13",35.549999
"385","2018-12-14",34.540001
"386","2018-12-17",29.33
"387","2018-12-18",29.205
"388","2018-12-19",29.309999
"389","2018-12-20",29.4
"390","2018-12-21",27.610001
"391","2018-12-24",28.110001
"392","2018-12-26",29.059999
"393","2018-12-27",28.440001
"394","2018-12-28",29.4
"395","2018-12-31",31.18
"396","2019-01-02",29.190001
"397","2019-01-03",30.299999
"398","2019-01-04",33.299999
"399","2019-01-07",34.880001
"400","2019-01-08",36.150002
"401","2019-01-09",37.82
"402","2019-01-10",38.060001
"403","2019-01-11",38.130001
"404","2019-01-14",38.470001
"405","2019-01-15",40.290001
"406","2019-01-16",40.330002
"407","2019-01-17",40.970001
"408","2019-01-18",42.259998
"409","2019-01-22",42.029999
"410","2019-01-23",43.099998
"411","2019-01-24",44.009998
"412","2019-01-25",46.59
"413","2019-01-28",46.459999
"414","2019-01-29",46.639999
"415","2019-01-30",46.75
"416","2019-01-31",48.16
"417","2019-02-01",45.75
"418","2019-02-04",47.23
"419","2019-02-05",47.439999
"420","2019-02-06",46.509998
"421","2019-02-07",43.450001
"422","2019-02-08",46.5
"423","2019-02-11",46.509998
"424","2019-02-12",48.380001
"425","2019-02-13",47.380001
"426","2019-02-14",47.869999
"427","2019-02-15",46.009998
"428","2019-02-19",48.189999
"429","2019-02-20",49.02
"430","2019-02-21",45.110001
"431","2019-02-22",48.07
"432","2019-02-25",47.950001
"433","2019-02-26",47.509998
"434","2019-02-27",48.509998
"435","2019-02-28",49.939999
"436","2019-03-01",49.330002
"437","2019-03-04",47.310001
"438","2019-03-05",47.41
"439","2019-03-06",45.529999
"440","2019-03-07",44.950001
"441","2019-03-08",44.790001
"442","2019-03-11",45.380001
"443","2019-03-12",42.009998
"444","2019-03-13",41.470001
"445","2019-03-14",40.57
"446","2019-03-15",38.98
"447","2019-03-18",39.599998
"448","2019-03-19",41.549999
"449","2019-03-20",40.310001
"450","2019-03-21",41.549999
"451","2019-03-22",38.860001
"452","2019-03-25",37.380001
"453","2019-03-26",37.380001
"454","2019-03-27",37.389999
"455","2019-03-28",39.400002
"456","2019-03-29",38.599998
"457","2019-04-01",38.540001
"458","2019-04-02",40.849998
"459","2019-04-03",43.119999
"460","2019-04-04",43.759998
"461","2019-04-05",45.77
"462","2019-04-08",45.610001
"463","2019-04-09",45.02
"464","2019-04-10",46.349998
"465","2019-04-11",45.849998
"466","2019-04-12",46.700001
"467","2019-04-15",47.599998
"468","2019-04-16",48.689999
"469","2019-04-17",49.099998
"470","2019-04-18",48.32
"471","2019-04-22",49.27
"472","2019-04-23",51.869999
"473","2019-04-24",53.150002
"474","2019-04-25",51.689999
"475","2019-04-26",53.130001
"476","2019-04-29",53.639999
"477","2019-04-30",52.700001
"478","2019-05-01",51.630001
"479","2019-05-02",52.73
"480","2019-05-03",54.939999
"481","2019-05-06",58.080002
"482","2019-05-07",55.139999
"483","2019-05-08",54.700001
"484","2019-05-09",54.849998
"485","2019-05-10",44.560001
"486","2019-05-13",43.580002
"487","2019-05-14",44.349998
"488","2019-05-15",45.380001
"489","2019-05-16",48.900002
"490","2019-05-17",47.150002
"491","2019-05-20",45.810001
"492","2019-05-21",48.310001
"493","2019-05-22",47.720001
"494","2019-05-23",46.549999
"495","2019-05-24",45.700001
"496","2019-05-28",47.099998
"497","2019-05-29",46.84
"498","2019-05-30",47.41
"499","2019-05-31",46
"500","2019-06-03",44.540001
"501","2019-06-04",45.25
"502","2019-06-05",47.389999
"503","2019-06-06",45.599998
"504","2019-06-07",45.25
"505","2019-06-10",44.099998
"506","2019-06-11",42.389999
"507","2019-06-12",41.619999
"508","2019-06-13",41.790001
"509","2019-06-14",40.5
"510","2019-06-17",40.610001
"511","2019-06-18",40.900002
"512","2019-06-19",42.330002
"513","2019-06-20",44.080002
"514","2019-06-21",44.459999
"515","2019-06-24",44.369999
"516","2019-06-25",42.52
"517","2019-06-26",43.419998
"518","2019-06-27",43.950001
"519","2019-06-28",44.200001
"520","2019-07-01",45.080002
"521","2019-07-02",43.689999
"522","2019-07-03",44.720001
"523","2019-07-05",43.720001
"524","2019-07-08",41.529999
"525","2019-07-09",42.43
"526","2019-07-10",43.48
"527","2019-07-11",42.41
"528","2019-07-12",43.169998
"529","2019-07-15",39.09
"530","2019-07-16",39.439999
"531","2019-07-17",39.130001
"532","2019-07-18",38.830002
"533","2019-07-19",38
"534","2019-07-22",37.16
"535","2019-07-23",37.25
"536","2019-07-24",39.099998
"537","2019-07-25",37.720001
"538","2019-07-26",38.23
"539","2019-07-29",37.599998
"540","2019-07-30",38.540001
"541","2019-07-31",37.59
"542","2019-08-01",37.060001
"543","2019-08-02",37.130001
"544","2019-08-05",35.799999
"545","2019-08-06",34.619999
"546","2019-08-07",31.23
"547","2019-08-08",31.629999
"548","2019-08-09",31.27
"549","2019-08-12",30.9
"550","2019-08-13",30.41
"551","2019-08-14",30.77
"552","2019-08-15",28.110001
"553","2019-08-16",29.32
"554","2019-08-19",28.540001
"555","2019-08-20",28.629999
"556","2019-08-21",29.530001
"557","2019-08-22",27.75
"558","2019-08-23",27.629999
"559","2019-08-26",27.030001
"560","2019-08-27",26.120001
"561","2019-08-28",26.33
"562","2019-08-29",27.02
"563","2019-08-30",27.23
"564","2019-09-03",26.9
"565","2019-09-04",26.780001
"566","2019-09-05",27.209999
"567","2019-09-06",27.08
"568","2019-09-09",27.379999
"569","2019-09-10",28.01
"570","2019-09-11",29.389999
"571","2019-09-12",28.52
"572","2019-09-13",27.889999
"573","2019-09-16",27.15
"574","2019-09-17",27.26
"575","2019-09-18",26.059999
"576","2019-09-19",26.309999
"577","2019-09-20",25.74
"578","2019-09-23",24.66
"579","2019-09-24",23.709999
"580","2019-09-25",23.34
"581","2019-09-26",23.27
"582","2019-09-27",22.98
"583","2019-09-30",23.030001
"584","2019-10-01",21.93
"585","2019-10-02",21.879999
"586","2019-10-03",20.940001
"587","2019-10-04",21.615
"588","2019-10-07",20.32
"589","2019-10-08",20.33
"590","2019-10-09",19.84
"591","2019-10-10",20.23
"592","2019-10-11",20.35
"593","2019-10-14",19.49
"594","2019-10-15",19.549999
"595","2019-10-16",18.66
"596","2019-10-17",19.65
"597","2019-10-18",19.16
"598","2019-10-21",19.709999
"599","2019-10-22",19.66
"600","2019-10-23",19.379999
"601","2019-10-24",19.950001
"602","2019-10-25",20.01
"603","2019-10-28",20.219999
"604","2019-10-29",20.459999
"605","2019-10-30",20.315001
"606","2019-10-31",20.200001
"607","2019-11-01",20.6
"608","2019-11-04",21.34
"609","2019-11-05",20.190001
"610","2019-11-06",19.32
"611","2019-11-07",19.67
"612","2019-11-08",20.07
"613","2019-11-11",20.34
"614","2019-11-12",20.34
"615","2019-11-13",21.639999
"616","2019-11-14",21.870001
"617","2019-11-15",22.360001
"618","2019-11-18",22.370001
"619","2019-11-19",23.299999
"620","2019-11-20",23.280001
"621","2019-11-21",22.879999
"622","2019-11-22",23.25
"623","2019-11-25",24.09
"624","2019-11-26",24.389999
"625","2019-11-27",24.57
"626","2019-11-29",24.52
"627","2019-12-02",23.93
"628","2019-12-03",23.57
"629","2019-12-04",23.559999
"630","2019-12-05",23.620001
"631","2019-12-06",24.24
"632","2019-12-09",23.809999
"633","2019-12-10",24.08
"634","2019-12-11",24.280001
"635","2019-12-12",24.49
"636","2019-12-13",24.77
"637","2019-12-16",24.360001
"638","2019-12-17",24.389999
"639","2019-12-18",26
"640","2019-12-19",26.709999
"641","2019-12-20",26.879999
"642","2019-12-23",25.35
"643","2019-12-24",25.549999
"644","2019-12-26",24.870001
"645","2019-12-27",25.25
"646","2019-12-30",24.42
"647","2019-12-31",25.5
"648","2020-01-02",26.73
"649","2020-01-03",27.25
"650","2020-01-06",27.08
"651","2020-01-07",27.41
"652","2020-01-08",27.209999
"653","2020-01-09",26.67
"654","2020-01-10",26.530001
"655","2020-01-13",27.02
"656","2020-01-14",27.18
"657","2020-01-15",28.450001
"658","2020-01-16",28.84
"659","2020-01-17",28.139999
"660","2020-01-21",28.290001
"661","2020-01-22",28.950001
"662","2020-01-23",28.74
"663","2020-01-24",28.35
"664","2020-01-27",27.75
"665","2020-01-28",28.58
"666","2020-01-29",28.459999
"667","2020-01-30",28.110001
"668","2020-01-31",27.450001
"669","2020-02-03",28.51
"670","2020-02-04",29.42
"671","2020-02-05",29.35
"672","2020-02-06",29.34
"673","2020-02-07",29.290001
"674","2020-02-10",28.98
"675","2020-02-11",28.59
"676","2020-02-12",29.950001
"677","2020-02-13",30.040001
"678","2020-02-14",29.57
"679","2020-02-18",28.32
"680","2020-02-19",37.540001
"681","2020-02-20",40.049999
"682","2020-02-21",36.900002
"683","2020-02-24",37.200001
"684","2020-02-25",36.66
"685","2020-02-26",35.48
"686","2020-02-27",37.150002
"687","2020-02-28",35.599998
"688","2020-03-02",35.970001
"689","2020-03-03",36.240002
"690","2020-03-04",35.459999
"691","2020-03-05",34.41
"692","2020-03-06",34.07
"693","2020-03-09",32.740002
"694","2020-03-10",36.130001
"695","2020-03-11",33.459999
"696","2020-03-12",30.33
"697","2020-03-13",30.700001
"698","2020-03-16",28.59
"699","2020-03-17",24.799999
"700","2020-03-18",23.940001
"701","2020-03-19",30.17
"702","2020-03-20",28
"703","2020-03-23",26.719999
"704","2020-03-24",27.190001
"705","2020-03-25",26.629999
"706","2020-03-26",27.549999
"707","2020-03-27",26.950001
"708","2020-03-30",27
"709","2020-03-31",27.48
"710","2020-04-01",26.719999
"711","2020-04-02",26.65
"712","2020-04-03",26.459999
"713","2020-04-06",28.15
"714","2020-04-07",28.799999
"715","2020-04-08",29.559999
"716","2020-04-09",32.150002
"717","2020-04-13",31.690001
"718","2020-04-14",31.969999
"719","2020-04-15",32.310001
"720","2020-04-16",32.189999
"721","2020-04-17",32.450001
"722","2020-04-20",35.419998
"723","2020-04-21",33.939999
"724","2020-04-22",33.860001
"725","2020-04-23",33.040001
"726","2020-04-24",33.610001
"727","2020-04-27",34.110001
"728","2020-04-28",34.48
"729","2020-04-29",35.75
"730","2020-04-30",34.369999
"731","2020-05-01",30.99
"732","2020-05-04",29.219999
"733","2020-05-05",28.41
"734","2020-05-06",29.15
"735","2020-05-07",29.129999
"736","2020-05-08",23.48
"737","2020-05-11",22.049999
"738","2020-05-12",22.790001
"739","2020-05-13",21.5
"740","2020-05-14",20.700001
"741","2020-05-15",23.26
"742","2020-05-18",22.219999
"743","2020-05-19",23.01
"744","2020-05-20",22.68
"745","2020-05-21",22.290001
"746","2020-05-22",21.67
"747","2020-05-26",22.68
"748","2020-05-27",22.51
"749","2020-05-28",21.709999
"750","2020-05-29",23.25
"751","2020-06-01",25.389999
"752","2020-06-02",23.889999
"753","2020-06-03",24.07
"754","2020-06-04",23.860001
"755","2020-06-05",25.309999
"756","2020-06-08",27.950001
"757","2020-06-09",25.66
"758","2020-06-10",25.895
"759","2020-06-11",22.360001
"760","2020-06-12",23.280001
"761","2020-06-15",22.950001
"762","2020-06-16",24.76
"763","2020-06-17",24.59
"764","2020-06-18",23.879999
"765","2020-06-19",24.02
"766","2020-06-22",25.17
"767","2020-06-23",24.709999
"768","2020-06-24",23.940001
"769","2020-06-25",24
"770","2020-06-26",24.209999
"771","2020-06-29",24.709999
"772","2020-06-30",25.200001
"773","2020-07-01",24.870001
"774","2020-07-02",24.559999
"775","2020-07-06",24.01
"776","2020-07-07",23.01
"777","2020-07-08",24.030001
"778","2020-07-09",24
"779","2020-07-10",23.700001
"780","2020-07-13",22.209999
"781","2020-07-14",22.24
"782","2020-07-15",23.299999
"783","2020-07-16",22.860001
"784","2020-07-17",23.549999
"785","2020-07-20",24.469999
"786","2020-07-21",24
"787","2020-07-22",23.809999
"788","2020-07-23",23.49
"789","2020-07-24",22.860001
"790","2020-07-27",22.65
"791","2020-07-28",22.33
"792","2020-07-29",23.76
"793","2020-07-30",23.49
"794","2020-07-31",23.040001
"795","2020-08-03",23.77
"796","2020-08-04",24.4
"797","2020-08-05",24.030001
"798","2020-08-06",25.98
"799","2020-08-07",33.330002
"800","2020-08-10",30.540001
"801","2020-08-11",28.700001
"802","2020-08-12",28.629999
"803","2020-08-13",29.459999
"804","2020-08-14",29.950001
"805","2020-08-17",30.889999
"806","2020-08-18",30.440001
"807","2020-08-19",29.66
"808","2020-08-20",29.809999
"809","2020-08-21",31.33
"810","2020-08-24",30.309999
"811","2020-08-25",30.440001
"812","2020-08-26",29.67
"813","2020-08-27",29.290001
"814","2020-08-28",29.950001
"815","2020-08-31",29.959999
"816","2020-09-01",31.41
"817","2020-09-02",30.08
"818","2020-09-03",29.26
"819","2020-09-04",28.4
"820","2020-09-08",27.709999
"821","2020-09-09",28.68
"822","2020-09-10",29.610001
"823","2020-09-11",29.01
"824","2020-09-14",30.110001
"825","2020-09-15",30.200001
"826","2020-09-16",29.92
"827","2020-09-17",29.6
"828","2020-09-18",30.99
"829","2020-09-21",30.67
"830","2020-09-22",33.060001
"831","2020-09-23",31.48
"832","2020-09-24",29.9
"833","2020-09-25",29.82
"834","2020-09-28",30.43
"835","2020-09-29",31.030001
"836","2020-09-30",31.040001
"837","2020-10-01",31.280001
"838","2020-10-02",30.08
"839","2020-10-05",29.969999
"840","2020-10-06",30.08
"841","2020-10-07",30.629999
"842","2020-10-08",30.299999
"843","2020-10-09",30.870001
"844","2020-10-12",32.669998
"845","2020-10-13",31.51
"846","2020-10-14",31.129999
"847","2020-10-15",31.4
"848","2020-10-16",31.74
"849","2020-10-19",31.92
"850","2020-10-20",31.709999
"851","2020-10-21",31.1
"852","2020-10-22",31.82
"853","2020-10-23",31.52
"854","2020-10-26",32.18
"855","2020-10-27",31.559999
"856","2020-10-28",30.950001
"857","2020-10-29",30.91
"858","2020-10-30",29.309999
"859","2020-11-02",29.639999
"860","2020-11-03",29.93
"861","2020-11-04",29.799999
"862","2020-11-05",30.85
"863","2020-11-06",32.490002
"864","2020-11-09",35.669998
"865","2020-11-10",31.51
"866","2020-11-11",32.25
"867","2020-11-12",29.450001
"868","2020-11-13",29.18
"869","2020-11-16",29.75
"870","2020-11-17",29.93
"871","2020-11-18",30.57
"872","2020-11-19",31.639999
"873","2020-11-20",32.459999
"874","2020-11-23",33
"875","2020-11-24",33.299999
"876","2020-11-25",33.34
"877","2020-11-27",32.349998
