"","date","BMCH"
"123","2014-02-04",17.68
"124","2014-02-05",17.540001
"125","2014-02-06",17.73
"126","2014-02-07",18.24
"127","2014-02-10",18.24
"128","2014-02-11",18.139999
"129","2014-02-12",18.16
"130","2014-02-13",18.290001
"131","2014-02-14",18.120001
"132","2014-02-18",18.299999
"133","2014-02-19",17.889999
"134","2014-02-20",18.209999
"135","2014-02-21",18.33
"136","2014-02-24",18.870001
"137","2014-02-25",20.799999
"138","2014-02-26",20.889999
"139","2014-02-27",21.42
"140","2014-02-28",22.26
"141","2014-03-03",22.75
"142","2014-03-04",22.18
"143","2014-03-05",21.77
"144","2014-03-06",21.969999
"145","2014-03-07",20.959999
"146","2014-03-10",20.67
"147","2014-03-11",20.299999
"148","2014-03-12",20.26
"149","2014-03-13",19.32
"150","2014-03-14",19.77
"151","2014-03-17",20.52
"152","2014-03-18",21.42
"153","2014-03-19",21.049999
"154","2014-03-20",20.940001
"155","2014-03-21",20.24
"156","2014-03-24",20.18
"157","2014-03-25",20.700001
"158","2014-03-26",20
"159","2014-03-27",19.51
"160","2014-03-28",19.629999
"161","2014-03-31",20.32
"162","2014-04-01",19.790001
"163","2014-04-02",20.469999
"164","2014-04-03",19.68
"165","2014-04-04",19.26
"166","2014-04-07",18.629999
"167","2014-04-08",18.59
"168","2014-04-09",19.360001
"169","2014-04-10",18.91
"170","2014-04-11",18.57
"171","2014-04-14",18.4
"172","2014-04-15",18.27
"173","2014-04-16",18.73
"174","2014-04-17",18.9
"175","2014-04-21",19.129999
"176","2014-04-22",20.09
"177","2014-04-23",19.200001
"178","2014-04-24",18.879999
"179","2014-04-25",18.23
"180","2014-04-28",18.309999
"181","2014-04-29",16.700001
"182","2014-04-30",17.309999
"183","2014-05-01",17.49
"184","2014-05-02",17.67
"185","2014-05-05",17.719999
"186","2014-05-06",17.469999
"187","2014-05-07",17.42
"188","2014-05-08",17.58
"189","2014-05-09",17.620001
"190","2014-05-12",18.389999
"191","2014-05-13",18.57
"192","2014-05-14",18.35
"193","2014-05-15",17.879999
"194","2014-05-16",18.610001
"195","2014-05-19",18.700001
"196","2014-05-20",18.450001
"197","2014-05-21",18.389999
"198","2014-05-22",18.879999
"199","2014-05-23",19.07
"200","2014-05-27",18.940001
"201","2014-05-28",18.85
"202","2014-05-29",19.32
"203","2014-05-30",19.139999
"204","2014-06-02",18.639999
"205","2014-06-03",19.309999
"206","2014-06-04",20.049999
"207","2014-06-05",19.77
"208","2014-06-06",20.040001
"209","2014-06-09",20.1
"210","2014-06-10",20.209999
"211","2014-06-11",19.83
"212","2014-06-12",19.77
"213","2014-06-13",19.629999
"214","2014-06-16",19.959999
"215","2014-06-17",20.02
"216","2014-06-18",19.93
"217","2014-06-19",20.049999
"218","2014-06-20",19.719999
"219","2014-06-23",19.6
"220","2014-06-24",19.92
"221","2014-06-25",20.379999
"222","2014-06-26",20
"223","2014-06-27",19.799999
"224","2014-06-30",19.73
"225","2014-07-01",20.700001
"226","2014-07-02",20.34
"227","2014-07-03",19.65
"228","2014-07-07",18.99
"229","2014-07-08",18.77
"230","2014-07-09",18.4
"231","2014-07-10",17.32
"232","2014-07-11",17.049999
"233","2014-07-14",17.280001
"234","2014-07-15",16.9
"235","2014-07-16",16.9
"236","2014-07-17",16.309999
"237","2014-07-18",16.469999
"238","2014-07-21",16.540001
"239","2014-07-22",16.709999
"240","2014-07-23",16.540001
"241","2014-07-24",16.540001
"242","2014-07-25",15.82
"243","2014-07-28",14.74
"244","2014-07-29",15.43
"245","2014-07-30",15.25
"246","2014-07-31",14.76
"247","2014-08-01",14.81
"248","2014-08-04",14.99
"249","2014-08-05",14.66
"250","2014-08-06",15.03
"251","2014-08-07",15.47
"252","2014-08-08",15.15
"253","2014-08-11",15.06
"254","2014-08-12",14.88
"255","2014-08-13",15.13
"256","2014-08-14",15.2
"257","2014-08-15",15
"258","2014-08-18",15.62
"259","2014-08-19",16.389999
"260","2014-08-20",16.190001
"261","2014-08-21",16.469999
"262","2014-08-22",16.33
"263","2014-08-25",16.5
"264","2014-08-26",16.690001
"265","2014-08-27",16.76
"266","2014-08-28",16.99
"267","2014-08-29",17
"268","2014-09-02",16.92
"269","2014-09-03",16.67
"270","2014-09-04",16.440001
"271","2014-09-05",16.83
"272","2014-09-08",17.27
"273","2014-09-09",16.85
"274","2014-09-10",16.91
"275","2014-09-11",17.08
"276","2014-09-12",16.719999
"277","2014-09-15",16.74
"278","2014-09-16",16.66
"279","2014-09-17",17.01
"280","2014-09-18",17.719999
"281","2014-09-19",17.68
"282","2014-09-22",17.16
"283","2014-09-23",17.030001
"284","2014-09-24",16.639999
"285","2014-09-25",16.4
"286","2014-09-26",16.610001
"287","2014-09-29",16.4
"288","2014-09-30",15.71
"289","2014-10-01",15.21
"290","2014-10-02",15.09
"291","2014-10-03",15.07
"292","2014-10-06",14.9
"293","2014-10-07",14.4
"294","2014-10-08",14.65
"295","2014-10-09",14.55
"296","2014-10-10",14.65
"297","2014-10-13",14.34
"298","2014-10-14",14.3
"299","2014-10-15",14.86
"300","2014-10-16",14.69
"301","2014-10-17",14.91
"302","2014-10-20",14.89
"303","2014-10-21",14.99
"304","2014-10-22",14.79
"305","2014-10-23",14.98
"306","2014-10-24",14.93
"307","2014-10-27",14.65
"308","2014-10-28",14.02
"309","2014-10-29",13.75
"310","2014-10-30",14.85
"311","2014-10-31",15.69
"312","2014-11-03",15.37
"313","2014-11-04",14.72
"314","2014-11-05",15.31
"315","2014-11-06",15.5
"316","2014-11-07",15.34
"317","2014-11-10",15.4
"318","2014-11-11",15.4
"319","2014-11-12",15.38
"320","2014-11-13",15.2
"321","2014-11-14",15.24
"322","2014-11-17",15.44
"323","2014-11-18",15.54
"324","2014-11-19",15.2
"325","2014-11-20",16.110001
"326","2014-11-21",16.09
"327","2014-11-24",16.34
"328","2014-11-25",16.07
"329","2014-11-26",16.190001
"330","2014-11-28",16.01
"331","2014-12-01",15.83
"332","2014-12-02",16.139999
"333","2014-12-03",16.58
"334","2014-12-04",16.110001
"335","2014-12-05",16.34
"336","2014-12-08",15.98
"337","2014-12-09",16.4
"338","2014-12-10",15.71
"339","2014-12-11",15.24
"340","2014-12-12",15.2
"341","2014-12-15",15.22
"342","2014-12-16",15.2
"343","2014-12-17",15.5
"344","2014-12-18",16.309999
"345","2014-12-19",15.95
"346","2014-12-22",15.79
"347","2014-12-23",16.34
"348","2014-12-24",15.77
"349","2014-12-26",15.83
"350","2014-12-29",15.8
"351","2014-12-30",15.5
"352","2014-12-31",15.32
"353","2015-01-02",15.45
"354","2015-01-05",15.08
"355","2015-01-06",15.62
"356","2015-01-07",15.43
"357","2015-01-08",16.59
"358","2015-01-09",16.24
"359","2015-01-12",16.42
"360","2015-01-13",16.709999
"361","2015-01-14",16.65
"362","2015-01-15",16.559999
"363","2015-01-16",16.93
"364","2015-01-20",16.540001
"365","2015-01-21",15.41
"366","2015-01-22",15.84
"367","2015-01-23",15.23
"368","2015-01-26",15.64
"369","2015-01-27",15.62
"370","2015-01-28",15.37
"371","2015-01-29",15.72
"372","2015-01-30",15.58
"373","2015-02-02",16.01
"374","2015-02-03",16.129999
"375","2015-02-04",16.059999
"376","2015-02-05",16.4
"377","2015-02-06",16.110001
"378","2015-02-09",15.94
"379","2015-02-10",15.92
"380","2015-02-11",16.24
"381","2015-02-12",16.24
"382","2015-02-13",16.299999
"383","2015-02-17",16.309999
"384","2015-02-18",16.27
"385","2015-02-19",16.370001
"386","2015-02-20",15.89
"387","2015-02-23",15.53
"388","2015-02-24",15.21
"389","2015-02-25",14.98
"390","2015-02-26",15.04
"391","2015-02-27",15.53
"392","2015-03-02",15.66
"393","2015-03-03",15.66
"394","2015-03-04",16.030001
"395","2015-03-05",16.01
"396","2015-03-06",16
"397","2015-03-09",16
"398","2015-03-10",15.9
"399","2015-03-11",15.98
"400","2015-03-12",15.99
"401","2015-03-13",15.99
"402","2015-03-16",16
"403","2015-03-17",16.110001
"404","2015-03-18",17.040001
"405","2015-03-19",16.84
"406","2015-03-20",17
"407","2015-03-23",17.059999
"408","2015-03-24",17.76
"409","2015-03-25",17.15
"410","2015-03-26",16.68
"411","2015-03-27",16.790001
"412","2015-03-30",17.5
"413","2015-03-31",18.059999
"414","2015-04-01",18.82
"415","2015-04-02",19.370001
"416","2015-04-06",19.280001
"417","2015-04-07",18.65
"418","2015-04-08",18.98
"419","2015-04-09",17.84
"420","2015-04-10",17.889999
"421","2015-04-13",19.969999
"422","2015-04-14",19.030001
"423","2015-04-15",18.950001
"424","2015-04-16",18.450001
"425","2015-04-17",18.959999
"426","2015-04-20",18.620001
"427","2015-04-21",18.540001
"428","2015-04-22",18.52
"429","2015-04-23",18.66
"430","2015-04-24",18.98
"431","2015-04-27",18.860001
"432","2015-04-28",19.16
"433","2015-04-29",18.68
"434","2015-04-30",18.370001
"435","2015-05-01",18.709999
"436","2015-05-04",18.16
"437","2015-05-05",17.719999
"438","2015-05-06",17.91
"439","2015-05-07",18.120001
"440","2015-05-08",18.26
"441","2015-05-11",18.389999
"442","2015-05-12",17.91
"443","2015-05-13",18.059999
"444","2015-05-14",18.74
"445","2015-05-15",18.91
"446","2015-05-18",18.93
"447","2015-05-19",18.889999
"448","2015-05-20",18.690001
"449","2015-05-21",17.719999
"450","2015-05-22",17.389999
"451","2015-05-26",16.860001
"452","2015-05-27",17.139999
"453","2015-05-28",16.940001
"454","2015-05-29",16.709999
"455","2015-06-01",17.73
"456","2015-06-02",18.1
"457","2015-06-03",20.5
"458","2015-06-04",19.200001
"459","2015-06-05",19.08
"460","2015-06-08",19.139999
"461","2015-06-09",18.77
"462","2015-06-10",19.16
"463","2015-06-11",19
"464","2015-06-12",19.059999
"465","2015-06-15",19.360001
"466","2015-06-16",19.65
"467","2015-06-17",19.450001
"468","2015-06-18",19.629999
"469","2015-06-19",19.77
"470","2015-06-22",19.879999
"471","2015-06-23",20
"472","2015-06-24",19.940001
"473","2015-06-25",19.959999
"474","2015-06-26",19.99
"475","2015-06-29",19.280001
"476","2015-06-30",19.549999
"477","2015-07-01",19.4
"478","2015-07-02",19.110001
"479","2015-07-06",19.030001
"480","2015-07-07",19
"481","2015-07-08",18.459999
"482","2015-07-09",18.709999
"483","2015-07-10",19.049999
"484","2015-07-13",19.379999
"485","2015-07-14",19.290001
"486","2015-07-15",18.24
"487","2015-07-16",18.67
"488","2015-07-17",18.6
"489","2015-07-20",18.469999
"490","2015-07-21",18.49
"491","2015-07-22",18.77
"492","2015-07-23",18.620001
"493","2015-07-24",18.67
"494","2015-07-27",18.42
"495","2015-07-28",18.290001
"496","2015-07-29",18.52
"497","2015-07-30",19.059999
"498","2015-07-31",19.379999
"499","2015-08-03",19.09
"500","2015-08-04",19.450001
"501","2015-08-05",19.57
"502","2015-08-06",19.459999
"503","2015-08-07",18.76
"504","2015-08-10",18.719999
"505","2015-08-11",18.559999
"506","2015-08-12",19.18
"507","2015-08-13",18.43
"508","2015-08-14",19.16
"509","2015-08-17",19.15
"510","2015-08-18",19.23
"511","2015-08-19",19.01
"512","2015-08-20",19.17
"513","2015-08-21",19.120001
"514","2015-08-24",17.940001
"515","2015-08-25",17.469999
"516","2015-08-26",17.860001
"517","2015-08-27",18.24
"518","2015-08-28",18.379999
"519","2015-08-31",18.83
"520","2015-09-01",17.99
"521","2015-09-02",18.6
"522","2015-09-03",18.32
"523","2015-09-04",18.200001
"524","2015-09-08",18.889999
"525","2015-09-09",18.66
"526","2015-09-10",18.639999
"527","2015-09-11",18.469999
"528","2015-09-14",18.52
"529","2015-09-15",18.41
"530","2015-09-16",18.49
"531","2015-09-17",18.49
"532","2015-09-18",18.07
"533","2015-09-21",18.23
"534","2015-09-22",18.309999
"535","2015-09-23",18.540001
"536","2015-09-24",18.4
"537","2015-09-25",17.73
"538","2015-09-28",17.35
"539","2015-09-29",17.17
"540","2015-09-30",17.610001
"541","2015-10-01",17.59
"542","2015-10-02",17.82
"543","2015-10-05",18.379999
"544","2015-10-06",18
"545","2015-10-07",18.799999
"546","2015-10-08",19.059999
"547","2015-10-09",19.280001
"548","2015-10-12",19.299999
"549","2015-10-13",18.889999
"550","2015-10-14",18.440001
"551","2015-10-15",18.42
"552","2015-10-16",17.879999
"553","2015-10-19",17.24
"554","2015-10-20",17.200001
"555","2015-10-21",17.280001
"556","2015-10-22",17.690001
"557","2015-10-23",18.26
"558","2015-10-26",17.82
"559","2015-10-27",17.049999
"560","2015-10-28",18.16
"561","2015-10-29",17.620001
"562","2015-10-30",17.280001
"563","2015-11-02",17.540001
"564","2015-11-03",17.040001
"565","2015-11-04",17.309999
"566","2015-11-05",17.59
"567","2015-11-06",17.629999
"568","2015-11-09",17.139999
"569","2015-11-10",17.219999
"570","2015-11-11",17.200001
"571","2015-11-12",16.73
"572","2015-11-13",16.200001
"573","2015-11-16",16.33
"574","2015-11-17",16.25
"575","2015-11-18",16.32
"576","2015-11-19",16.110001
"577","2015-11-20",16.43
"578","2015-11-23",16.43
"579","2015-11-24",16.709999
"580","2015-11-25",16.870001
"581","2015-11-27",17.129999
"582","2015-11-30",17.190001
"583","2015-12-01",16.99
"584","2015-12-02",16.43
"585","2015-12-03",15.67
"586","2015-12-04",16.02
"587","2015-12-07",15.89
"588","2015-12-08",15.49
"589","2015-12-09",15.18
"590","2015-12-10",14.99
"591","2015-12-11",14.7
"592","2015-12-14",15.15
"593","2015-12-15",14.97
"594","2015-12-16",15.47
"595","2015-12-17",15.47
"596","2015-12-18",15.75
"597","2015-12-21",15.91
"598","2015-12-22",15.83
"599","2015-12-23",15.96
"600","2015-12-24",16.200001
"601","2015-12-28",16.32
"602","2015-12-29",16.42
"603","2015-12-30",16.549999
"604","2015-12-31",16.75
"605","2016-01-04",15.92
"606","2016-01-05",15.65
"607","2016-01-06",15.06
"608","2016-01-07",13.88
"609","2016-01-08",13.9
"610","2016-01-11",14.03
"611","2016-01-12",14.03
"612","2016-01-13",13.13
"613","2016-01-14",13.36
"614","2016-01-15",13.27
"615","2016-01-19",12.77
"616","2016-01-20",12.58
"617","2016-01-21",13.04
"618","2016-01-22",13.7
"619","2016-01-25",13.68
"620","2016-01-26",13.64
"621","2016-01-27",13.76
"622","2016-01-28",13.79
"623","2016-01-29",14.37
"624","2016-02-01",14.39
"625","2016-02-02",13.91
"626","2016-02-03",13.85
"627","2016-02-04",14.04
"628","2016-02-05",13.88
"629","2016-02-08",13.66
"630","2016-02-09",13.47
"631","2016-02-10",13.61
"632","2016-02-11",13.52
"633","2016-02-12",14.01
"634","2016-02-16",14.25
"635","2016-02-17",14.28
"636","2016-02-18",14.38
"637","2016-02-19",14.46
"638","2016-02-22",14.75
"639","2016-02-23",14.74
"640","2016-02-24",15
"641","2016-02-25",15
"642","2016-02-26",15.07
"643","2016-02-29",15.25
"644","2016-03-01",15.69
"645","2016-03-02",15.5
"646","2016-03-03",15.52
"647","2016-03-04",15.93
"648","2016-03-07",16.35
"649","2016-03-08",16.08
"650","2016-03-09",16.25
"651","2016-03-10",16.129999
"652","2016-03-11",16.040001
"653","2016-03-14",15.79
"654","2016-03-15",14.83
"655","2016-03-16",13.63
"656","2016-03-17",14.05
"657","2016-03-18",14.57
"658","2016-03-21",15.73
"659","2016-03-22",15.95
"660","2016-03-23",15.43
"661","2016-03-24",15.89
"662","2016-03-28",16.1
"663","2016-03-29",16.35
"664","2016-03-30",16.450001
"665","2016-03-31",16.620001
"666","2016-04-01",16.809999
"667","2016-04-04",16.35
"668","2016-04-05",16.209999
"669","2016-04-06",16.690001
"670","2016-04-07",16.6
"671","2016-04-08",16.540001
"672","2016-04-11",16.799999
"673","2016-04-12",17.02
"674","2016-04-13",17.23
"675","2016-04-14",17.450001
"676","2016-04-15",17.4
"677","2016-04-18",17.450001
"678","2016-04-19",17.440001
"679","2016-04-20",17.59
"680","2016-04-21",17.809999
"681","2016-04-22",17.940001
"682","2016-04-25",17.719999
"683","2016-04-26",17.82
"684","2016-04-27",17.92
"685","2016-04-28",17.620001
"686","2016-04-29",17.549999
"687","2016-05-02",17.799999
"688","2016-05-03",17.66
"689","2016-05-04",17.66
"690","2016-05-05",18
"691","2016-05-06",18.02
"692","2016-05-09",18.66
"693","2016-05-10",18.66
"694","2016-05-11",18.43
"695","2016-05-12",18.35
"696","2016-05-13",18.629999
"697","2016-05-16",18.450001
"698","2016-05-17",16.790001
"699","2016-05-18",17.549999
"700","2016-05-19",18.129999
"701","2016-05-20",18.040001
"702","2016-05-23",18.65
"703","2016-05-24",19.17
"704","2016-05-25",19.129999
"705","2016-05-26",19.459999
"706","2016-05-27",19.219999
"707","2016-05-31",19.620001
"708","2016-06-01",19.68
"709","2016-06-02",19.65
"710","2016-06-03",19.26
"711","2016-06-06",19.26
"712","2016-06-07",19.26
"713","2016-06-08",19.26
"714","2016-06-09",19.26
"715","2016-06-10",19.26
"716","2016-06-13",19.26
"717","2016-06-14",19.26
"718","2016-06-15",19.26
"719","2016-06-16",19.26
"720","2016-06-17",19.26
"721","2016-06-20",19.26
"722","2016-06-21",18.08
"723","2016-06-22",17.700001
"724","2016-06-23",18.09
"725","2016-06-24",17.4
"726","2016-06-27",16.74
"727","2016-06-28",16.84
"728","2016-06-29",17.379999
"729","2016-06-30",17.82
"730","2016-07-01",18.1
"731","2016-07-05",17.66
"732","2016-07-06",17.85
"733","2016-07-07",18.110001
"734","2016-07-08",18.719999
"735","2016-07-11",18.98
"736","2016-07-12",19.26
"737","2016-07-13",19.25
"738","2016-07-14",19.110001
"739","2016-07-15",19.18
"740","2016-07-18",19.59
"741","2016-07-19",19.209999
"742","2016-07-20",19.57
"743","2016-07-21",19.49
"744","2016-07-22",19.549999
"745","2016-07-25",20.129999
"746","2016-07-26",20.440001
"747","2016-07-27",20.49
"748","2016-07-28",20.51
"749","2016-07-29",20.35
"750","2016-08-01",20.360001
"751","2016-08-02",20.09
"752","2016-08-03",20.120001
"753","2016-08-04",19.790001
"754","2016-08-05",19.879999
"755","2016-08-08",20.709999
"756","2016-08-09",20.76
"757","2016-08-10",20.459999
"758","2016-08-11",20.059999
"759","2016-08-12",19.75
"760","2016-08-15",20.190001
"761","2016-08-16",20.190001
"762","2016-08-17",20.040001
"763","2016-08-18",20.040001
"764","2016-08-19",20.110001
"765","2016-08-22",20.35
"766","2016-08-23",20.469999
"767","2016-08-24",20.35
"768","2016-08-25",20.379999
"769","2016-08-26",20.530001
"770","2016-08-29",20.41
"771","2016-08-30",20.530001
"772","2016-08-31",19.940001
"773","2016-09-01",20.190001
"774","2016-09-02",20.700001
"775","2016-09-06",20.66
"776","2016-09-07",20.58
"777","2016-09-08",20.48
"778","2016-09-09",18.889999
"779","2016-09-12",19.02
"780","2016-09-13",18.85
"781","2016-09-14",19
"782","2016-09-15",18.76
"783","2016-09-16",18.82
"784","2016-09-19",18.66
"785","2016-09-20",18.110001
"786","2016-09-21",18.030001
"787","2016-09-22",18.4
"788","2016-09-23",18.25
"789","2016-09-26",17.98
"790","2016-09-27",17.74
"791","2016-09-28",17.629999
"792","2016-09-29",17.49
"793","2016-09-30",17.73
"794","2016-10-03",17.51
"795","2016-10-04",17.469999
"796","2016-10-05",17.700001
"797","2016-10-06",18.059999
"798","2016-10-07",17.83
"799","2016-10-10",17.799999
"800","2016-10-11",17.25
"801","2016-10-12",17.35
"802","2016-10-13",16.9
"803","2016-10-14",16.75
"804","2016-10-17",16.799999
"805","2016-10-18",16.9
"806","2016-10-19",16.950001
"807","2016-10-20",16.85
"808","2016-10-21",17.1
"809","2016-10-24",17.299999
"810","2016-10-25",16.25
"811","2016-10-26",16.450001
"812","2016-10-27",16.200001
"813","2016-10-28",16.299999
"814","2016-10-31",16.549999
"815","2016-11-01",16.049999
"816","2016-11-02",15.7
"817","2016-11-03",15.8
"818","2016-11-04",15.75
"819","2016-11-07",16.4
"820","2016-11-08",16.85
"821","2016-11-09",17.5
"822","2016-11-10",17.799999
"823","2016-11-11",18.15
"824","2016-11-14",18.299999
"825","2016-11-15",18.5
"826","2016-11-16",18.65
"827","2016-11-17",18.9
"828","2016-11-18",19
"829","2016-11-21",19.1
"830","2016-11-22",19.299999
"831","2016-11-23",19.25
"832","2016-11-25",19.15
"833","2016-11-28",18.950001
"834","2016-11-29",19.1
"835","2016-11-30",18.85
"836","2016-12-01",18.6
"837","2016-12-02",18.5
"838","2016-12-05",19
"839","2016-12-06",19.299999
"840","2016-12-07",19.6
"841","2016-12-08",19.950001
"842","2016-12-09",19.950001
"843","2016-12-12",19.700001
"844","2016-12-13",19.299999
"845","2016-12-14",18.9
"846","2016-12-15",19.15
"847","2016-12-16",19.15
"848","2016-12-19",19.4
"849","2016-12-20",19.700001
"850","2016-12-21",19.75
"851","2016-12-22",19.58
"852","2016-12-23",19.6
"853","2016-12-27",19.85
"854","2016-12-28",19.6
"855","2016-12-29",19.6
"856","2016-12-30",19.5
"857","2017-01-03",19.549999
"858","2017-01-04",19.9
"859","2017-01-05",19.35
"860","2017-01-06",19.049999
"861","2017-01-09",18.9
"862","2017-01-10",19.15
"863","2017-01-11",19.15
"864","2017-01-12",18.799999
"865","2017-01-13",19
"866","2017-01-17",18.450001
"867","2017-01-18",18.25
"868","2017-01-19",17.75
"869","2017-01-20",17.549999
"870","2017-01-23",18
"871","2017-01-24",18.700001
"872","2017-01-25",18.9
"873","2017-01-26",18.700001
"874","2017-01-27",18.9
"875","2017-01-30",19
"876","2017-01-31",18.700001
"877","2017-02-01",18.75
"878","2017-02-02",19.1
"879","2017-02-03",19.1
"880","2017-02-06",18.9
"881","2017-02-07",19
"882","2017-02-08",19.1
"883","2017-02-09",19.549999
"884","2017-02-10",19.950001
"885","2017-02-13",20.049999
"886","2017-02-14",20.25
"887","2017-02-15",20.25
"888","2017-02-16",20.1
"889","2017-02-17",19.950001
"890","2017-02-21",20.299999
"891","2017-02-22",20.200001
"892","2017-02-23",20
"893","2017-02-24",20.15
"894","2017-02-27",20.65
"895","2017-02-28",21
"896","2017-03-01",20.35
"897","2017-03-02",21.15
"898","2017-03-03",21.299999
"899","2017-03-06",21.9
"900","2017-03-07",20.799999
"901","2017-03-08",21.5
"902","2017-03-09",21.799999
"903","2017-03-10",21.85
"904","2017-03-13",21.950001
"905","2017-03-14",21.35
"906","2017-03-15",21.549999
"907","2017-03-16",22.450001
"908","2017-03-17",22.549999
"909","2017-03-20",22.700001
"910","2017-03-21",22.35
"911","2017-03-22",22.6
"912","2017-03-23",22.65
"913","2017-03-24",22.15
"914","2017-03-27",21.9
"915","2017-03-28",22
"916","2017-03-29",22.4
"917","2017-03-30",22.65
"918","2017-03-31",22.6
"919","2017-04-03",22.450001
"920","2017-04-04",23.049999
"921","2017-04-05",22.75
"922","2017-04-06",23.299999
"923","2017-04-07",23.200001
"924","2017-04-10",23.299999
"925","2017-04-11",23.700001
"926","2017-04-12",23.75
"927","2017-04-13",23.25
"928","2017-04-17",23
"929","2017-04-18",22.9
"930","2017-04-19",23
"931","2017-04-20",23
"932","2017-04-21",23.200001
"933","2017-04-24",23.5
"934","2017-04-25",23.5
"935","2017-04-26",23.5
"936","2017-04-27",23.549999
"937","2017-04-28",23.299999
"938","2017-05-01",23.299999
"939","2017-05-02",23.4
"940","2017-05-03",23.049999
"941","2017-05-04",23
"942","2017-05-05",23.15
"943","2017-05-08",21.35
"944","2017-05-09",21
"945","2017-05-10",21.1
"946","2017-05-11",20.9
"947","2017-05-12",20.4
"948","2017-05-15",20.85
"949","2017-05-16",20.799999
"950","2017-05-17",20
"951","2017-05-18",20.1
"952","2017-05-19",20.5
"953","2017-05-22",20.5
"954","2017-05-23",20.15
"955","2017-05-24",20.15
"956","2017-05-25",20.1
"957","2017-05-26",20
"958","2017-05-30",19.75
"959","2017-05-31",19.5
"960","2017-06-01",19.950001
"961","2017-06-02",20.549999
"962","2017-06-05",20.15
"963","2017-06-06",20.049999
"964","2017-06-07",20.1
"965","2017-06-08",20.049999
"966","2017-06-09",20.450001
"967","2017-06-12",21.1
"968","2017-06-13",21.9
"969","2017-06-14",22
"970","2017-06-15",21.9
"971","2017-06-16",22.049999
"972","2017-06-19",21.799999
"973","2017-06-20",21.85
"974","2017-06-21",21.65
"975","2017-06-22",21.700001
"976","2017-06-23",21.65
"977","2017-06-26",21.700001
"978","2017-06-27",21.85
"979","2017-06-28",22.450001
