"","date","TGH"
"310","2008-12-31",10.6
"311","2009-01-02",10.45
"312","2009-01-05",10.41
"313","2009-01-06",10.32
"314","2009-01-07",9.96
"315","2009-01-08",10.07
"316","2009-01-09",9.08
"317","2009-01-12",8.73
"318","2009-01-13",9.42
"319","2009-01-14",8.63
"320","2009-01-15",9.06
"321","2009-01-16",10.15
"322","2009-01-20",9.43
"323","2009-01-21",10.12
"324","2009-01-22",9.1
"325","2009-01-23",9.67
"326","2009-01-26",9.82
"327","2009-01-27",9.74
"328","2009-01-28",9.77
"329","2009-01-29",9.08
"330","2009-01-30",8.69
"331","2009-02-02",9.35
"332","2009-02-03",10.04
"333","2009-02-04",10.21
"334","2009-02-05",10.02
"335","2009-02-06",10.06
"336","2009-02-09",9.5
"337","2009-02-10",8.76
"338","2009-02-11",9.75
"339","2009-02-12",9.19
"340","2009-02-13",7.97
"341","2009-02-17",7.65
"342","2009-02-18",7.41
"343","2009-02-19",6.7
"344","2009-02-20",5.92
"345","2009-02-23",5.84
"346","2009-02-24",6
"347","2009-02-25",5.45
"348","2009-02-26",5.66
"349","2009-02-27",5.91
"350","2009-03-02",5.34
"351","2009-03-03",5.11
"352","2009-03-04",5.17
"353","2009-03-05",4.54
"354","2009-03-06",4.38
"355","2009-03-09",4.3
"356","2009-03-10",4.59
"357","2009-03-11",5
"358","2009-03-12",5.68
"359","2009-03-13",5.99
"360","2009-03-16",5.52
"361","2009-03-17",5.86
"362","2009-03-18",6.17
"363","2009-03-19",6.24
"364","2009-03-20",6.51
"365","2009-03-23",7
"366","2009-03-24",6.5
"367","2009-03-25",6.6
"368","2009-03-26",7.06
"369","2009-03-27",6.53
"370","2009-03-30",6.42
"371","2009-03-31",6.75
"372","2009-04-01",6.69
"373","2009-04-02",7.49
"374","2009-04-03",7.18
"375","2009-04-06",6.87
"376","2009-04-07",6.24
"377","2009-04-08",6.34
"378","2009-04-09",7.22
"379","2009-04-13",7.1
"380","2009-04-14",6.5
"381","2009-04-15",6.8
"382","2009-04-16",6.98
"383","2009-04-17",8.03
"384","2009-04-20",7.7
"385","2009-04-21",7.96
"386","2009-04-22",8.3
"387","2009-04-23",8.44
"388","2009-04-24",8.79
"389","2009-04-27",8.36
"390","2009-04-28",8.4
"391","2009-04-29",8.59
"392","2009-04-30",8.86
"393","2009-05-01",8.84
"394","2009-05-04",9.07
"395","2009-05-05",9.2
"396","2009-05-06",10.44
"397","2009-05-07",10.45
"398","2009-05-08",11.6
"399","2009-05-11",11.01
"400","2009-05-12",11.09
"401","2009-05-13",10.92
"402","2009-05-14",10.67
"403","2009-05-15",10.5
"404","2009-05-18",10.97
"405","2009-05-19",10.22
"406","2009-05-20",10.17
"407","2009-05-21",10.27
"408","2009-05-22",10.2
"409","2009-05-26",10.86
"410","2009-05-27",10.3
"411","2009-05-28",10.52
"412","2009-05-29",10.39
"413","2009-06-01",11.56
"414","2009-06-02",11.49
"415","2009-06-03",10.98
"416","2009-06-04",11.47
"417","2009-06-05",11.84
"418","2009-06-08",12.07
"419","2009-06-09",12.59
"420","2009-06-10",12.26
"421","2009-06-11",12.81
"422","2009-06-12",12.63
"423","2009-06-15",12.07
"424","2009-06-16",11.36
"425","2009-06-17",11.43
"426","2009-06-18",11.58
"427","2009-06-19",10.92
"428","2009-06-22",10.2
"429","2009-06-23",9.82
"430","2009-06-24",10.31
"431","2009-06-25",10.93
"432","2009-06-26",11.09
"433","2009-06-29",11.14
"434","2009-06-30",11.49
"435","2009-07-01",11.29
"436","2009-07-02",10.31
"437","2009-07-06",10.6
"438","2009-07-07",10.7
"439","2009-07-08",10.65
"440","2009-07-09",10.73
"441","2009-07-10",10.39
"442","2009-07-13",10.72
"443","2009-07-14",10.62
"444","2009-07-15",11.08
"445","2009-07-16",11.1
"446","2009-07-17",11.1
"447","2009-07-20",11.43
"448","2009-07-21",11.44
"449","2009-07-22",11.57
"450","2009-07-23",11.84
"451","2009-07-24",11.68
"452","2009-07-27",11.74
"453","2009-07-28",11.61
"454","2009-07-29",11.4
"455","2009-07-30",11.86
"456","2009-07-31",12.02
"457","2009-08-03",12.7
"458","2009-08-04",13.01
"459","2009-08-05",12.72
"460","2009-08-06",12.29
"461","2009-08-07",13.22
"462","2009-08-10",13.09
"463","2009-08-11",13.66
"464","2009-08-12",14.14
"465","2009-08-13",14.54
"466","2009-08-14",14.42
"467","2009-08-17",13.96
"468","2009-08-18",14.26
"469","2009-08-19",14.03
"470","2009-08-20",14.51
"471","2009-08-21",14.52
"472","2009-08-24",14.83
"473","2009-08-25",14.98
"474","2009-08-26",14.98
"475","2009-08-27",14.97
"476","2009-08-28",14.59
"477","2009-08-31",14.19
"478","2009-09-01",13.84
"479","2009-09-02",13.92
"480","2009-09-03",14.09
"481","2009-09-04",14.15
"482","2009-09-08",13.98
"483","2009-09-09",14.36
"484","2009-09-10",14.54
"485","2009-09-11",14.5
"486","2009-09-14",14.56
"487","2009-09-15",14.5
"488","2009-09-16",14.99
"489","2009-09-17",15.34
"490","2009-09-18",15.51
"491","2009-09-21",15.56
"492","2009-09-22",15.93
"493","2009-09-23",16.049999
"494","2009-09-24",16.02
"495","2009-09-25",16.07
"496","2009-09-28",16.09
"497","2009-09-29",16.09
"498","2009-09-30",16.01
"499","2009-10-01",15.21
"500","2009-10-02",14.75
"501","2009-10-05",14.87
"502","2009-10-06",15.64
"503","2009-10-07",15.93
"504","2009-10-08",16.299999
"505","2009-10-09",16.360001
"506","2009-10-12",17
"507","2009-10-13",16.58
"508","2009-10-14",16.889999
"509","2009-10-15",16.76
"510","2009-10-16",16.41
"511","2009-10-19",16.559999
"512","2009-10-20",17.25
"513","2009-10-21",17.110001
"514","2009-10-22",17.01
"515","2009-10-23",16.59
"516","2009-10-26",15.92
"517","2009-10-27",15.58
"518","2009-10-28",15.05
"519","2009-10-29",15.42
"520","2009-10-30",15.06
"521","2009-11-02",14.51
"522","2009-11-03",15.07
"523","2009-11-04",15.25
"524","2009-11-05",15.99
"525","2009-11-06",15.58
"526","2009-11-09",16.01
"527","2009-11-10",16.33
"528","2009-11-11",16.530001
"529","2009-11-12",16.110001
"530","2009-11-13",15.54
"531","2009-11-16",16.559999
"532","2009-11-17",16.879999
"533","2009-11-18",16.969999
"534","2009-11-19",16.26
"535","2009-11-20",15.68
"536","2009-11-23",16.27
"537","2009-11-24",16.27
"538","2009-11-25",16.25
"539","2009-11-27",15.95
"540","2009-11-30",15.95
"541","2009-12-01",16.42
"542","2009-12-02",16.27
"543","2009-12-03",16.040001
"544","2009-12-04",16.52
"545","2009-12-07",16.370001
"546","2009-12-08",16.370001
"547","2009-12-09",16.219999
"548","2009-12-10",16.25
"549","2009-12-11",16.309999
"550","2009-12-14",16.74
"551","2009-12-15",16.77
"552","2009-12-16",16.6
"553","2009-12-17",16.200001
"554","2009-12-18",16.540001
"555","2009-12-21",16.5
"556","2009-12-22",16.469999
"557","2009-12-23",16.780001
"558","2009-12-24",16.799999
"559","2009-12-28",16.709999
"560","2009-12-29",16.940001
"561","2009-12-30",16.93
"562","2009-12-31",16.9
"563","2010-01-04",16.59
"564","2010-01-05",16.450001
"565","2010-01-06",16.639999
"566","2010-01-07",16.940001
"567","2010-01-08",16.99
"568","2010-01-11",16.73
"569","2010-01-12",16.530001
"570","2010-01-13",16.379999
"571","2010-01-14",16.41
"572","2010-01-15",16.040001
"573","2010-01-19",16.41
"574","2010-01-20",15.99
"575","2010-01-21",15.26
"576","2010-01-22",14.72
"577","2010-01-25",15
"578","2010-01-26",15
"579","2010-01-27",15.07
"580","2010-01-28",16.16
"581","2010-01-29",17.040001
"582","2010-02-01",16.84
"583","2010-02-02",16.99
"584","2010-02-03",16.620001
"585","2010-02-04",15.99
"586","2010-02-05",16.110001
"587","2010-02-08",16.51
"588","2010-02-09",17.26
"589","2010-02-10",17.77
"590","2010-02-11",18.309999
"591","2010-02-12",18.76
"592","2010-02-16",19.209999
"593","2010-02-17",19.99
"594","2010-02-18",19.76
"595","2010-02-19",19.99
"596","2010-02-22",21.24
"597","2010-02-23",20.52
"598","2010-02-24",20.75
"599","2010-02-25",20.799999
"600","2010-02-26",20.65
"601","2010-03-01",21.120001
"602","2010-03-02",21.25
"603","2010-03-03",21.049999
"604","2010-03-04",21.309999
"605","2010-03-05",21.58
"606","2010-03-08",21.469999
"607","2010-03-09",21.49
"608","2010-03-10",21.84
"609","2010-03-11",22.299999
"610","2010-03-12",22.76
"611","2010-03-15",22.32
"612","2010-03-16",22.48
"613","2010-03-17",22.719999
"614","2010-03-18",22.16
"615","2010-03-19",20.969999
"616","2010-03-22",21.049999
"617","2010-03-23",21.940001
"618","2010-03-24",21.51
"619","2010-03-25",21.059999
"620","2010-03-26",21.17
"621","2010-03-29",21.860001
"622","2010-03-30",21.799999
"623","2010-03-31",21.549999
"624","2010-04-01",21.59
"625","2010-04-05",21.77
"626","2010-04-06",21.950001
"627","2010-04-07",21.879999
"628","2010-04-08",21.74
"629","2010-04-09",21.93
"630","2010-04-12",21.92
"631","2010-04-13",21.950001
"632","2010-04-14",22.440001
"633","2010-04-15",22.59
"634","2010-04-16",22.4
"635","2010-04-19",22.469999
"636","2010-04-20",23.200001
"637","2010-04-21",23.360001
"638","2010-04-22",23.51
"639","2010-04-23",23.49
"640","2010-04-26",23.25
"641","2010-04-27",22.76
"642","2010-04-28",22.959999
"643","2010-04-29",23.450001
"644","2010-04-30",22.959999
"645","2010-05-03",24.309999
"646","2010-05-04",23.129999
"647","2010-05-05",23.190001
"648","2010-05-06",20.9
"649","2010-05-07",20.24
"650","2010-05-10",23
"651","2010-05-11",23.940001
"652","2010-05-12",24.969999
"653","2010-05-13",25.030001
"654","2010-05-14",25.040001
"655","2010-05-17",24.67
"656","2010-05-18",23.889999
"657","2010-05-19",23.17
"658","2010-05-20",21.209999
"659","2010-05-21",23.059999
"660","2010-05-24",23.129999
"661","2010-05-25",23.02
"662","2010-05-26",23.48
"663","2010-05-27",24.860001
"664","2010-05-28",24.549999
"665","2010-06-01",23.889999
"666","2010-06-02",24.870001
"667","2010-06-03",25.190001
"668","2010-06-04",23.68
"669","2010-06-07",22.74
"670","2010-06-08",22.27
"671","2010-06-09",23.17
"672","2010-06-10",24.75
"673","2010-06-11",25.280001
"674","2010-06-14",25.219999
"675","2010-06-15",25.34
"676","2010-06-16",25.620001
"677","2010-06-17",26.629999
"678","2010-06-18",26.870001
"679","2010-06-21",26.5
"680","2010-06-22",25.360001
"681","2010-06-23",25.950001
"682","2010-06-24",25.99
"683","2010-06-25",27.049999
"684","2010-06-28",26.25
"685","2010-06-29",24.65
"686","2010-06-30",24.139999
"687","2010-07-01",24.450001
"688","2010-07-02",23.440001
"689","2010-07-06",23.610001
"690","2010-07-07",25.42
"691","2010-07-08",25.139999
"692","2010-07-09",26.24
"693","2010-07-12",25.440001
"694","2010-07-13",26.129999
"695","2010-07-14",26.559999
"696","2010-07-15",26.27
"697","2010-07-16",25.5
"698","2010-07-19",24.940001
"699","2010-07-20",25.280001
"700","2010-07-21",24.889999
"701","2010-07-22",26.16
"702","2010-07-23",26.969999
"703","2010-07-26",27.309999
"704","2010-07-27",27.450001
"705","2010-07-28",27.309999
"706","2010-07-29",27.33
"707","2010-07-30",27.299999
"708","2010-08-02",27.85
"709","2010-08-03",27.200001
"710","2010-08-04",27.700001
"711","2010-08-05",28.129999
"712","2010-08-06",29.120001
"713","2010-08-09",28.58
"714","2010-08-10",27.549999
"715","2010-08-11",26.690001
"716","2010-08-12",27.76
"717","2010-08-13",27.77
"718","2010-08-16",28.02
"719","2010-08-17",28.610001
"720","2010-08-18",28.690001
"721","2010-08-19",26.969999
"722","2010-08-20",27.42
"723","2010-08-23",27.190001
"724","2010-08-24",27.01
"725","2010-08-25",27.68
"726","2010-08-26",27.440001
"727","2010-08-27",27.98
"728","2010-08-30",27.459999
"729","2010-08-31",27.299999
"730","2010-09-01",27.59
"731","2010-09-02",28
"732","2010-09-03",28.209999
"733","2010-09-07",27.780001
"734","2010-09-08",28.09
"735","2010-09-09",27.25
"736","2010-09-10",27.469999
"737","2010-09-13",27.549999
"738","2010-09-14",27.02
"739","2010-09-15",26.82
"740","2010-09-16",26.059999
"741","2010-09-17",26.639999
"742","2010-09-20",27.77
"743","2010-09-21",27.34
"744","2010-09-22",27.110001
"745","2010-09-23",26.790001
"746","2010-09-24",27.459999
"747","2010-09-27",27.08
"748","2010-09-28",26.459999
"749","2010-09-29",26.620001
"750","2010-09-30",26.74
"751","2010-10-01",26.76
"752","2010-10-04",26.200001
"753","2010-10-05",26.809999
"754","2010-10-06",27.280001
"755","2010-10-07",26.75
"756","2010-10-08",27.32
"757","2010-10-11",27.25
"758","2010-10-12",27.01
"759","2010-10-13",27.120001
"760","2010-10-14",26.49
"761","2010-10-15",25.25
"762","2010-10-18",25.209999
"763","2010-10-19",24.639999
"764","2010-10-20",25
"765","2010-10-21",24.290001
"766","2010-10-22",24.200001
"767","2010-10-25",24.33
"768","2010-10-26",24.059999
"769","2010-10-27",24.700001
"770","2010-10-28",25.41
"771","2010-10-29",25.98
"772","2010-11-01",25.76
"773","2010-11-02",26.940001
"774","2010-11-03",27.73
"775","2010-11-04",26.620001
"776","2010-11-05",26.799999
"777","2010-11-08",27.559999
"778","2010-11-09",27.57
"779","2010-11-10",28.49
"780","2010-11-11",28.209999
"781","2010-11-12",27.51
"782","2010-11-15",28.35
"783","2010-11-16",27.780001
"784","2010-11-17",27.879999
"785","2010-11-18",28.26
"786","2010-11-19",27.959999
"787","2010-11-22",28.51
"788","2010-11-23",28.16
"789","2010-11-24",28.66
"790","2010-11-26",28.280001
"791","2010-11-29",28.469999
"792","2010-11-30",27.82
"793","2010-12-01",28.85
"794","2010-12-02",28.93
"795","2010-12-03",29.35
"796","2010-12-06",29.51
"797","2010-12-07",31.08
"798","2010-12-08",31.35
"799","2010-12-09",30.09
"800","2010-12-10",29.76
"801","2010-12-13",29.76
"802","2010-12-14",29.620001
"803","2010-12-15",29.540001
"804","2010-12-16",29.389999
"805","2010-12-17",28.540001
"806","2010-12-20",28.73
"807","2010-12-21",29.26
"808","2010-12-22",28.799999
"809","2010-12-23",28.450001
"810","2010-12-27",28.780001
"811","2010-12-28",28.209999
"812","2010-12-29",28.34
"813","2010-12-30",28.83
"814","2010-12-31",28.49
"815","2011-01-03",28.809999
"816","2011-01-04",29.059999
"817","2011-01-05",29.9
"818","2011-01-06",30.120001
"819","2011-01-07",31.15
"820","2011-01-10",31.950001
"821","2011-01-11",31.530001
"822","2011-01-12",30.93
"823","2011-01-13",30.76
"824","2011-01-14",30.99
"825","2011-01-18",31
"826","2011-01-19",30.23
"827","2011-01-20",29.629999
"828","2011-01-21",29.85
"829","2011-01-24",29.9
"830","2011-01-25",29.84
"831","2011-01-26",30.82
"832","2011-01-27",30.530001
"833","2011-01-28",29.780001
"834","2011-01-31",31
"835","2011-02-01",31.209999
"836","2011-02-02",31.92
"837","2011-02-03",32.16
"838","2011-02-04",32.880001
"839","2011-02-07",33.790001
"840","2011-02-08",34.119999
"841","2011-02-09",34.060001
"842","2011-02-10",34.240002
"843","2011-02-11",34.939999
"844","2011-02-14",35.060001
"845","2011-02-15",34.919998
"846","2011-02-16",35.16
"847","2011-02-17",35.509998
"848","2011-02-18",35.540001
"849","2011-02-22",33.790001
"850","2011-02-23",33.720001
"851","2011-02-24",33.93
"852","2011-02-25",34.73
"853","2011-02-28",35.349998
"854","2011-03-01",34.470001
"855","2011-03-02",34.860001
"856","2011-03-03",35.93
"857","2011-03-04",35.93
"858","2011-03-07",35.509998
"859","2011-03-08",35.27
"860","2011-03-09",35.189999
"861","2011-03-10",33.959999
"862","2011-03-11",35.169998
"863","2011-03-14",34.75
"864","2011-03-15",34.290001
"865","2011-03-16",34.049999
"866","2011-03-17",34.57
"867","2011-03-18",34.32
"868","2011-03-21",35.16
"869","2011-03-22",34.849998
"870","2011-03-23",35.07
"871","2011-03-24",34.41
"872","2011-03-25",34.099998
"873","2011-03-28",34.209999
"874","2011-03-29",34.82
"875","2011-03-30",36.950001
"876","2011-03-31",37.16
"877","2011-04-01",37.23
"878","2011-04-04",37.560001
"879","2011-04-05",37.349998
"880","2011-04-06",36.77
"881","2011-04-07",36.369999
"882","2011-04-08",36.220001
"883","2011-04-11",36.400002
"884","2011-04-12",35.73
"885","2011-04-13",35.84
"886","2011-04-14",36.139999
"887","2011-04-15",36.150002
"888","2011-04-18",36.080002
"889","2011-04-19",35.310001
"890","2011-04-20",35.150002
"891","2011-04-21",34.639999
"892","2011-04-25",34.880001
"893","2011-04-26",35.380001
"894","2011-04-27",35
"895","2011-04-28",35.259998
"896","2011-04-29",35.459999
"897","2011-05-02",35.07
"898","2011-05-03",33.860001
"899","2011-05-04",33.43
"900","2011-05-05",33.220001
"901","2011-05-06",33.060001
"902","2011-05-09",33.779999
"903","2011-05-10",34.290001
"904","2011-05-11",33.75
"905","2011-05-12",33.740002
"906","2011-05-13",32.700001
"907","2011-05-16",31.719999
"908","2011-05-17",30.93
"909","2011-05-18",31.48
"910","2011-05-19",31.299999
"911","2011-05-20",30.75
"912","2011-05-23",29.77
"913","2011-05-24",30.15
"914","2011-05-25",30.59
"915","2011-05-26",30.870001
"916","2011-05-27",31.25
"917","2011-05-31",32.27
"918","2011-06-01",30.84
"919","2011-06-02",30.040001
"920","2011-06-03",28.91
"921","2011-06-06",29.02
"922","2011-06-07",28.690001
"923","2011-06-08",28.57
"924","2011-06-09",29.16
"925","2011-06-10",28.66
"926","2011-06-13",28.059999
"927","2011-06-14",29.23
"928","2011-06-15",29.049999
"929","2011-06-16",28.790001
"930","2011-06-17",28.84
"931","2011-06-20",29.09
"932","2011-06-21",29.98
"933","2011-06-22",29.870001
"934","2011-06-23",29.85
"935","2011-06-24",28.98
"936","2011-06-27",28.98
"937","2011-06-28",30.389999
"938","2011-06-29",30.32
"939","2011-06-30",30.74
"940","2011-07-01",32.040001
"941","2011-07-05",31.379999
"942","2011-07-06",30.9
"943","2011-07-07",31.209999
"944","2011-07-08",30.42
"945","2011-07-11",29.85
"946","2011-07-12",29.629999
"947","2011-07-13",29.6
"948","2011-07-14",28.35
"949","2011-07-15",28.26
"950","2011-07-18",26.790001
"951","2011-07-19",26.790001
"952","2011-07-20",26.02
"953","2011-07-21",25.809999
"954","2011-07-22",27.209999
"955","2011-07-25",26.719999
"956","2011-07-26",26.110001
"957","2011-07-27",25.610001
"958","2011-07-28",26.059999
"959","2011-07-29",25.950001
"960","2011-08-01",25.309999
"961","2011-08-02",24.51
"962","2011-08-03",24.09
"963","2011-08-04",22.790001
"964","2011-08-05",22.68
"965","2011-08-08",20.290001
"966","2011-08-09",23.290001
"967","2011-08-10",22.290001
"968","2011-08-11",23.559999
"969","2011-08-12",23.91
"970","2011-08-15",25
"971","2011-08-16",24.65
"972","2011-08-17",24.4
"973","2011-08-18",23.65
"974","2011-08-19",21.610001
"975","2011-08-22",21.950001
"976","2011-08-23",23.110001
"977","2011-08-24",22.969999
"978","2011-08-25",22.299999
"979","2011-08-26",23.030001
"980","2011-08-29",24.139999
