"","date","MKTX"
"169","2007-09-04",17.4
"170","2007-09-05",17.040001
"171","2007-09-06",17.09
"172","2007-09-07",15.55
"173","2007-09-10",16.049999
"174","2007-09-11",16.379999
"175","2007-09-12",15.65
"176","2007-09-13",14.66
"177","2007-09-14",14
"178","2007-09-17",14.37
"179","2007-09-18",15.11
"180","2007-09-19",15.75
"181","2007-09-20",15.48
"182","2007-09-21",15.24
"183","2007-09-24",14.92
"184","2007-09-25",15.13
"185","2007-09-26",15.43
"186","2007-09-27",15.69
"187","2007-09-28",15
"188","2007-10-01",16
"189","2007-10-02",16.26
"190","2007-10-03",16.07
"191","2007-10-04",16.1
"192","2007-10-05",16.34
"193","2007-10-08",15.84
"194","2007-10-09",15.34
"195","2007-10-10",15.32
"196","2007-10-11",15.16
"197","2007-10-12",15.05
"198","2007-10-15",14.84
"199","2007-10-16",14.97
"200","2007-10-17",15.56
"201","2007-10-18",15.77
"202","2007-10-19",15.29
"203","2007-10-22",15.6
"204","2007-10-23",15.46
"205","2007-10-24",15.15
"206","2007-10-25",15.16
"207","2007-10-26",15.32
"208","2007-10-29",15.12
"209","2007-10-30",15.1
"210","2007-10-31",15.67
"211","2007-11-01",15.36
"212","2007-11-02",15.83
"213","2007-11-05",15.76
"214","2007-11-06",15.64
"215","2007-11-07",15.14
"216","2007-11-08",15.47
"217","2007-11-09",15.41
"218","2007-11-12",15.45
"219","2007-11-13",15.85
"220","2007-11-14",15.76
"221","2007-11-15",15.42
"222","2007-11-16",15.85
"223","2007-11-19",15.25
"224","2007-11-20",15.56
"225","2007-11-21",15.09
"226","2007-11-23",15.01
"227","2007-11-26",14.32
"228","2007-11-27",14.38
"229","2007-11-28",15.41
"230","2007-11-29",14.98
"231","2007-11-30",14.36
"232","2007-12-03",14.04
"233","2007-12-04",13.53
"234","2007-12-05",13.65
"235","2007-12-06",13.8
"236","2007-12-07",13.72
"237","2007-12-10",13.74
"238","2007-12-11",13.14
"239","2007-12-12",13.29
"240","2007-12-13",12.5
"241","2007-12-14",12.22
"242","2007-12-17",11.7
"243","2007-12-18",12.11
"244","2007-12-19",12.38
"245","2007-12-20",12.91
"246","2007-12-21",13.25
"247","2007-12-24",13.36
"248","2007-12-26",13.35
"249","2007-12-27",12.78
"250","2007-12-28",12.82
"251","2007-12-31",12.83
"252","2008-01-02",12.28
"253","2008-01-03",12
"254","2008-01-04",11.77
"255","2008-01-07",12.08
"256","2008-01-08",10.63
"257","2008-01-09",10.43
"258","2008-01-10",10.62
"259","2008-01-11",10.45
"260","2008-01-14",10.53
"261","2008-01-15",10.93
"262","2008-01-16",10.53
"263","2008-01-17",10.11
"264","2008-01-18",10.34
"265","2008-01-22",10.19
"266","2008-01-23",9.79
"267","2008-01-24",9.72
"268","2008-01-25",9.66
"269","2008-01-28",9.65
"270","2008-01-29",9.52
"271","2008-01-30",9.33
"272","2008-01-31",9.45
"273","2008-02-01",9.53
"274","2008-02-04",9.48
"275","2008-02-05",9.01
"276","2008-02-06",9.48
"277","2008-02-07",9.56
"278","2008-02-08",9.55
"279","2008-02-11",9.6
"280","2008-02-12",9.75
"281","2008-02-13",10.59
"282","2008-02-14",10.06
"283","2008-02-15",9.85
"284","2008-02-19",9.83
"285","2008-02-20",9.62
"286","2008-02-21",9.42
"287","2008-02-22",9.37
"288","2008-02-25",9.57
"289","2008-02-26",10.07
"290","2008-02-27",10
"291","2008-02-28",9.9
"292","2008-02-29",9.37
"293","2008-03-03",9.5
"294","2008-03-04",9.61
"295","2008-03-05",9.57
"296","2008-03-06",8.83
"297","2008-03-07",9.43
"298","2008-03-10",9.56
"299","2008-03-11",10.38
"300","2008-03-12",9.81
"301","2008-03-13",10.18
"302","2008-03-14",9.62
"303","2008-03-17",9.71
"304","2008-03-18",10.15
"305","2008-03-19",10.1
"306","2008-03-20",11
"307","2008-03-24",11.58
"308","2008-03-25",11.43
"309","2008-03-26",11.42
"310","2008-03-27",10.81
"311","2008-03-28",10.29
"312","2008-03-31",9.94
"313","2008-04-01",10.15
"314","2008-04-02",10.21
"315","2008-04-03",10.01
"316","2008-04-04",10.35
"317","2008-04-07",10.26
"318","2008-04-08",10.03
"319","2008-04-09",9.31
"320","2008-04-10",8.95
"321","2008-04-11",8.41
"322","2008-04-14",8.52
"323","2008-04-15",8.62
"324","2008-04-16",9.08
"325","2008-04-17",8.94
"326","2008-04-18",9.27
"327","2008-04-21",8.91
"328","2008-04-22",7.98
"329","2008-04-23",8.14
"330","2008-04-24",8.07
"331","2008-04-25",8.72
"332","2008-04-28",8.71
"333","2008-04-29",8.57
"334","2008-04-30",8.79
"335","2008-05-01",9.21
"336","2008-05-02",9.12
"337","2008-05-05",8.94
"338","2008-05-06",9
"339","2008-05-07",8.09
"340","2008-05-08",8.22
"341","2008-05-09",7.92
"342","2008-05-12",8.09
"343","2008-05-13",8.02
"344","2008-05-14",8.1
"345","2008-05-15",7.94
"346","2008-05-16",7.87
"347","2008-05-19",7.61
"348","2008-05-20",7.91
"349","2008-05-21",7.47
"350","2008-05-22",7.52
"351","2008-05-23",7.59
"352","2008-05-27",7.74
"353","2008-05-28",7.52
"354","2008-05-29",7.74
"355","2008-05-30",7.82
"356","2008-06-02",7.49
"357","2008-06-03",7.64
"358","2008-06-04",7.79
"359","2008-06-05",8.06
"360","2008-06-06",8.03
"361","2008-06-09",8.02
"362","2008-06-10",8.16
"363","2008-06-11",8.1
"364","2008-06-12",8.06
"365","2008-06-13",8.23
"366","2008-06-16",8.21
"367","2008-06-17",8
"368","2008-06-18",8.05
"369","2008-06-19",8.13
"370","2008-06-20",8.1
"371","2008-06-23",8.1
"372","2008-06-24",8.01
"373","2008-06-25",7.8
"374","2008-06-26",7.73
"375","2008-06-27",7.82
"376","2008-06-30",7.56
"377","2008-07-01",7.34
"378","2008-07-02",6.78
"379","2008-07-03",6.76
"380","2008-07-07",6.7
"381","2008-07-08",6.91
"382","2008-07-09",6.64
"383","2008-07-10",6.53
"384","2008-07-11",6.47
"385","2008-07-14",6.4
"386","2008-07-15",6.84
"387","2008-07-16",7.38
"388","2008-07-17",7.79
"389","2008-07-18",7.83
"390","2008-07-21",7.77
"391","2008-07-22",8.84
"392","2008-07-23",9.25
"393","2008-07-24",9.04
"394","2008-07-25",9.22
"395","2008-07-28",8.55
"396","2008-07-29",9.58
"397","2008-07-30",9.91
"398","2008-07-31",9.68
"399","2008-08-01",9.72
"400","2008-08-04",9.31
"401","2008-08-05",9.8
"402","2008-08-06",9.8
"403","2008-08-07",9.51
"404","2008-08-08",9.79
"405","2008-08-11",9.75
"406","2008-08-12",9.64
"407","2008-08-13",9.67
"408","2008-08-14",9.77
"409","2008-08-15",9.69
"410","2008-08-18",9.41
"411","2008-08-19",9.36
"412","2008-08-20",9.49
"413","2008-08-21",9.51
"414","2008-08-22",9.75
"415","2008-08-25",9.72
"416","2008-08-26",9.9
"417","2008-08-27",10
"418","2008-08-28",10.37
"419","2008-08-29",10.05
"420","2008-09-02",10.07
"421","2008-09-03",10.78
"422","2008-09-04",10.01
"423","2008-09-05",9.88
"424","2008-09-08",10.15
"425","2008-09-09",9.6
"426","2008-09-10",9.38
"427","2008-09-11",9.29
"428","2008-09-12",9.53
"429","2008-09-15",7.99
"430","2008-09-16",7.36
"431","2008-09-17",6.19
"432","2008-09-18",6.71
"433","2008-09-19",8.81
"434","2008-09-22",8.58
"435","2008-09-23",8.73
"436","2008-09-24",7.81
"437","2008-09-25",7.6
"438","2008-09-26",7.91
"439","2008-09-29",6.97
"440","2008-09-30",8.07
"441","2008-10-01",7.22
"442","2008-10-02",7.12
"443","2008-10-03",7.12
"444","2008-10-06",7.22
"445","2008-10-07",5.81
"446","2008-10-08",5.81
"447","2008-10-09",5.19
"448","2008-10-10",6.9
"449","2008-10-13",7.25
"450","2008-10-14",6
"451","2008-10-15",4.79
"452","2008-10-16",5.47
"453","2008-10-17",4.31
"454","2008-10-20",4.36
"455","2008-10-21",4.67
"456","2008-10-22",5.02
"457","2008-10-23",5.15
"458","2008-10-24",5.04
"459","2008-10-27",4.76
"460","2008-10-28",5.45
"461","2008-10-29",5.51
"462","2008-10-30",5.63
"463","2008-10-31",5.72
"464","2008-11-03",5.46
"465","2008-11-04",5.31
"466","2008-11-05",4.88
"467","2008-11-06",4.96
"468","2008-11-07",5.54
"469","2008-11-10",5.94
"470","2008-11-11",5.71
"471","2008-11-12",5.27
"472","2008-11-13",6.33
"473","2008-11-14",5.38
"474","2008-11-17",5.46
"475","2008-11-18",5.85
"476","2008-11-19",4.77
"477","2008-11-20",4.5
"478","2008-11-21",5.44
"479","2008-11-24",5.75
"480","2008-11-25",6
"481","2008-11-26",6.19
"482","2008-11-28",6.4
"483","2008-12-01",5.09
"484","2008-12-02",5.8
"485","2008-12-03",5.99
"486","2008-12-04",5.6
"487","2008-12-05",6.41
"488","2008-12-08",7.04
"489","2008-12-09",7.01
"490","2008-12-10",7.25
"491","2008-12-11",6.9
"492","2008-12-12",7.04
"493","2008-12-15",6.55
"494","2008-12-16",7.01
"495","2008-12-17",7.63
"496","2008-12-18",7.55
"497","2008-12-19",7.42
"498","2008-12-22",7.5
"499","2008-12-23",7.87
"500","2008-12-24",7.95
"501","2008-12-26",8
"502","2008-12-29",7.57
"503","2008-12-30",8
"504","2008-12-31",8.16
"505","2009-01-02",8.68
"506","2009-01-05",8.5
"507","2009-01-06",8.7
"508","2009-01-07",8.16
"509","2009-01-08",8.02
"510","2009-01-09",7.1
"511","2009-01-12",7.29
"512","2009-01-13",8.1
"513","2009-01-14",7.35
"514","2009-01-15",7.94
"515","2009-01-16",7.71
"516","2009-01-20",7.4
"517","2009-01-21",8.73
"518","2009-01-22",8.1
"519","2009-01-23",8
"520","2009-01-26",8.53
"521","2009-01-27",8.76
"522","2009-01-28",9.02
"523","2009-01-29",8.25
"524","2009-01-30",7.72
"525","2009-02-02",8.09
"526","2009-02-03",8.02
"527","2009-02-04",8.03
"528","2009-02-05",8.24
"529","2009-02-06",8.73
"530","2009-02-09",8.46
"531","2009-02-10",7.93
"532","2009-02-11",8.02
"533","2009-02-12",8.31
"534","2009-02-13",8.41
"535","2009-02-17",7.9
"536","2009-02-18",7.93
"537","2009-02-19",7.9
"538","2009-02-20",7.85
"539","2009-02-23",7.56
"540","2009-02-24",8.17
"541","2009-02-25",8
"542","2009-02-26",7.93
"543","2009-02-27",7.89
"544","2009-03-02",7.54
"545","2009-03-03",6.57
"546","2009-03-04",6.56
"547","2009-03-05",6.13
"548","2009-03-06",7.05
"549","2009-03-09",6.49
"550","2009-03-10",6.84
"551","2009-03-11",7.11
"552","2009-03-12",7.7
"553","2009-03-13",7.48
"554","2009-03-16",7.4
"555","2009-03-17",8.19
"556","2009-03-18",8.15
"557","2009-03-19",7.95
"558","2009-03-20",7.32
"559","2009-03-23",8.48
"560","2009-03-24",7.29
"561","2009-03-25",7.3
"562","2009-03-26",8.18
"563","2009-03-27",7.09
"564","2009-03-30",6.85
"565","2009-03-31",7.64
"566","2009-04-01",7.74
"567","2009-04-02",8.24
"568","2009-04-03",8.39
"569","2009-04-06",8.41
"570","2009-04-07",8.22
"571","2009-04-08",8.64
"572","2009-04-09",8.95
"573","2009-04-13",9.56
"574","2009-04-14",8.65
"575","2009-04-15",9.66
"576","2009-04-16",9.84
"577","2009-04-17",9.38
"578","2009-04-20",8.64
"579","2009-04-21",9.36
"580","2009-04-22",9.13
"581","2009-04-23",8.94
"582","2009-04-24",9.34
"583","2009-04-27",9.26
"584","2009-04-28",9.44
"585","2009-04-29",10.08
"586","2009-04-30",9.59
"587","2009-05-01",9.54
"588","2009-05-04",10.14
"589","2009-05-05",10.42
"590","2009-05-06",10.48
"591","2009-05-07",9.97
"592","2009-05-08",10.77
"593","2009-05-11",10.54
"594","2009-05-12",10.77
"595","2009-05-13",10.48
"596","2009-05-14",10.78
"597","2009-05-15",10.43
"598","2009-05-18",10.94
"599","2009-05-19",10.8
"600","2009-05-20",10.87
"601","2009-05-21",10.21
"602","2009-05-22",10.44
"603","2009-05-26",10.86
"604","2009-05-27",10.12
"605","2009-05-28",10.21
"606","2009-05-29",10.55
"607","2009-06-01",10.87
"608","2009-06-02",11.07
"609","2009-06-03",11
"610","2009-06-04",11
"611","2009-06-05",11
"612","2009-06-08",10.94
"613","2009-06-09",10.8
"614","2009-06-10",10.19
"615","2009-06-11",9.84
"616","2009-06-12",9.74
"617","2009-06-15",9.58
"618","2009-06-16",9.14
"619","2009-06-17",9.36
"620","2009-06-18",9.54
"621","2009-06-19",9.44
"622","2009-06-22",8.77
"623","2009-06-23",9.3
"624","2009-06-24",9.04
"625","2009-06-25",9.93
"626","2009-06-26",9.33
"627","2009-06-29",9.37
"628","2009-06-30",9.53
"629","2009-07-01",10.04
"630","2009-07-02",9.56
"631","2009-07-06",9.4
"632","2009-07-07",9.24
"633","2009-07-08",9.15
"634","2009-07-09",8.99
"635","2009-07-10",8.93
"636","2009-07-13",9.66
"637","2009-07-14",9.29
"638","2009-07-15",10.57
"639","2009-07-16",11.15
"640","2009-07-17",10.86
"641","2009-07-20",10.44
"642","2009-07-21",10.12
"643","2009-07-22",10.37
"644","2009-07-23",11.15
"645","2009-07-24",11.12
"646","2009-07-27",11.06
"647","2009-07-28",10.97
"648","2009-07-29",10.59
"649","2009-07-30",10.77
"650","2009-07-31",10.46
"651","2009-08-03",11.02
"652","2009-08-04",10.18
"653","2009-08-05",10.01
"654","2009-08-06",9.85
"655","2009-08-07",10.8
"656","2009-08-10",10.99
"657","2009-08-11",10.79
"658","2009-08-12",11.12
"659","2009-08-13",11.19
"660","2009-08-14",10.59
"661","2009-08-17",10
"662","2009-08-18",9.96
"663","2009-08-19",10.15
"664","2009-08-20",10.31
"665","2009-08-21",11.17
"666","2009-08-24",11.04
"667","2009-08-25",11.21
"668","2009-08-26",11.41
"669","2009-08-27",11.41
"670","2009-08-28",11.23
"671","2009-08-31",11.09
"672","2009-09-01",10.66
"673","2009-09-02",10.66
"674","2009-09-03",10.86
"675","2009-09-04",11.21
"676","2009-09-08",11.17
"677","2009-09-09",11.5
"678","2009-09-10",11.45
"679","2009-09-11",10.99
"680","2009-09-14",11.25
"681","2009-09-15",11.21
"682","2009-09-16",11.3
"683","2009-09-17",11.24
"684","2009-09-18",11.35
"685","2009-09-21",11.29
"686","2009-09-22",11.28
"687","2009-09-23",11.31
"688","2009-09-24",11.32
"689","2009-09-25",11.34
"690","2009-09-28",12.02
"691","2009-09-29",12.1
"692","2009-09-30",12.03
"693","2009-10-01",11.5
"694","2009-10-02",11.55
"695","2009-10-05",11.95
"696","2009-10-06",12.21
"697","2009-10-07",11.87
"698","2009-10-08",12.05
"699","2009-10-09",12.49
"700","2009-10-12",12.34
"701","2009-10-13",12.55
"702","2009-10-14",12.96
"703","2009-10-15",12.86
"704","2009-10-16",13.01
"705","2009-10-19",13.03
"706","2009-10-20",12.97
"707","2009-10-21",12.54
"708","2009-10-22",12.51
"709","2009-10-23",12.34
"710","2009-10-26",12.28
"711","2009-10-27",12.08
"712","2009-10-28",12.49
"713","2009-10-29",12.27
"714","2009-10-30",11.88
"715","2009-11-02",11.77
"716","2009-11-03",11.9
"717","2009-11-04",11.73
"718","2009-11-05",12.16
"719","2009-11-06",12.43
"720","2009-11-09",12.6
"721","2009-11-10",12.07
"722","2009-11-11",12.17
"723","2009-11-12",11.8
"724","2009-11-13",11.9
"725","2009-11-16",12.84
"726","2009-11-17",12.86
"727","2009-11-18",12.72
"728","2009-11-19",12.55
"729","2009-11-20",12.64
"730","2009-11-23",13.1
"731","2009-11-24",13.06
"732","2009-11-25",12.31
"733","2009-11-27",11.47
"734","2009-11-30",12.45
"735","2009-12-01",12.76
"736","2009-12-02",12.98
"737","2009-12-03",13.01
"738","2009-12-04",13.46
"739","2009-12-07",13.56
"740","2009-12-08",13.31
"741","2009-12-09",13.5
"742","2009-12-10",13.04
"743","2009-12-11",12.81
"744","2009-12-14",13.38
"745","2009-12-15",12.8
"746","2009-12-16",12.94
"747","2009-12-17",13.18
"748","2009-12-18",13.78
"749","2009-12-21",13.85
"750","2009-12-22",13.56
"751","2009-12-23",13.82
"752","2009-12-24",13.74
"753","2009-12-28",13.67
"754","2009-12-29",13.7
"755","2009-12-30",13.84
"756","2009-12-31",13.9
"757","2010-01-04",14.19
"758","2010-01-05",13.68
"759","2010-01-06",14.02
"760","2010-01-07",14.12
"761","2010-01-08",14.58
"762","2010-01-11",14.52
"763","2010-01-12",14.54
"764","2010-01-13",14.49
"765","2010-01-14",14.53
"766","2010-01-15",14.29
"767","2010-01-19",14.71
"768","2010-01-20",14.72
"769","2010-01-21",14.26
"770","2010-01-22",14.11
"771","2010-01-25",14.39
"772","2010-01-26",13.6
"773","2010-01-27",13.84
"774","2010-01-28",13.63
"775","2010-01-29",13.63
"776","2010-02-01",13.8
"777","2010-02-02",13.83
"778","2010-02-03",14.16
"779","2010-02-04",13.25
"780","2010-02-05",13.64
"781","2010-02-08",13.36
"782","2010-02-09",13.52
"783","2010-02-10",13.82
"784","2010-02-11",14.52
"785","2010-02-12",14.71
"786","2010-02-16",14.89
"787","2010-02-17",15
"788","2010-02-18",15.27
"789","2010-02-19",15.36
"790","2010-02-22",15.53
"791","2010-02-23",15.34
"792","2010-02-24",15.39
"793","2010-02-25",15.02
"794","2010-02-26",14.94
"795","2010-03-01",14.97
"796","2010-03-02",14.99
"797","2010-03-03",15.01
"798","2010-03-04",15.18
"799","2010-03-05",15.47
"800","2010-03-08",15.07
"801","2010-03-09",15.1
"802","2010-03-10",14.97
"803","2010-03-11",14.92
"804","2010-03-12",14.91
"805","2010-03-15",14.92
"806","2010-03-16",15.27
"807","2010-03-17",15.68
"808","2010-03-18",15.68
"809","2010-03-19",15.87
"810","2010-03-22",15.98
"811","2010-03-23",16.139999
"812","2010-03-24",16.049999
"813","2010-03-25",16.01
"814","2010-03-26",16.200001
"815","2010-03-29",15.99
"816","2010-03-30",15.91
"817","2010-03-31",15.73
"818","2010-04-01",15.57
"819","2010-04-05",16
"820","2010-04-06",15.91
"821","2010-04-07",15.92
"822","2010-04-08",16.01
"823","2010-04-09",16.209999
"824","2010-04-12",16.48
"825","2010-04-13",16.790001
"826","2010-04-14",17.26
"827","2010-04-15",17.4
"828","2010-04-16",17.129999
"829","2010-04-19",16.76
"830","2010-04-20",17.129999
"831","2010-04-21",17.030001
"832","2010-04-22",17.299999
"833","2010-04-23",17
"834","2010-04-26",16.879999
"835","2010-04-27",16.16
"836","2010-04-28",16.02
"837","2010-04-29",16.23
"838","2010-04-30",15.77
"839","2010-05-03",16.4
"840","2010-05-04",16.01
"841","2010-05-05",16
"842","2010-05-06",15.74
"843","2010-05-07",15.14
"844","2010-05-10",15.87
"845","2010-05-11",16.030001
"846","2010-05-12",17.16
"847","2010-05-13",16.91
"848","2010-05-14",16.610001
"849","2010-05-17",16.68
"850","2010-05-18",15.77
"851","2010-05-19",15.54
"852","2010-05-20",14.23
"853","2010-05-21",14.58
"854","2010-05-24",14.17
"855","2010-05-25",14.14
"856","2010-05-26",14.16
"857","2010-05-27",15.08
"858","2010-05-28",14.76
"859","2010-06-01",14.09
"860","2010-06-02",14.09
"861","2010-06-03",14.37
"862","2010-06-04",13.94
"863","2010-06-07",13.53
"864","2010-06-08",13.45
"865","2010-06-09",13.46
"866","2010-06-10",13.97
"867","2010-06-11",13.9
"868","2010-06-14",14.05
"869","2010-06-15",14.44
"870","2010-06-16",14.36
"871","2010-06-17",14.58
"872","2010-06-18",14.64
"873","2010-06-21",14.28
"874","2010-06-22",14
"875","2010-06-23",13.95
"876","2010-06-24",13.91
"877","2010-06-25",14.3
"878","2010-06-28",14.22
"879","2010-06-29",13.94
"880","2010-06-30",13.79
"881","2010-07-01",13.87
"882","2010-07-02",13.74
"883","2010-07-06",13.76
"884","2010-07-07",14.34
"885","2010-07-08",14.86
"886","2010-07-09",15
"887","2010-07-12",14.9
"888","2010-07-13",13.56
"889","2010-07-14",13.18
"890","2010-07-15",13.05
"891","2010-07-16",12.43
"892","2010-07-19",12.92
"893","2010-07-20",12.92
"894","2010-07-21",12.65
"895","2010-07-22",12.73
"896","2010-07-23",12.92
"897","2010-07-26",12.78
"898","2010-07-27",12.39
"899","2010-07-28",13.22
"900","2010-07-29",13.84
"901","2010-07-30",14.22
"902","2010-08-02",14.63
"903","2010-08-03",14.82
"904","2010-08-04",14.99
"905","2010-08-05",14.95
"906","2010-08-06",15.16
"907","2010-08-09",15.34
"908","2010-08-10",14.98
"909","2010-08-11",14.47
"910","2010-08-12",14.7
"911","2010-08-13",14.53
"912","2010-08-16",15.03
"913","2010-08-17",15.07
"914","2010-08-18",14.96
"915","2010-08-19",14.7
"916","2010-08-20",14.96
"917","2010-08-23",14.69
"918","2010-08-24",14.88
"919","2010-08-25",15.13
"920","2010-08-26",14.98
"921","2010-08-27",15.28
"922","2010-08-30",14.92
"923","2010-08-31",15.29
"924","2010-09-01",15.82
"925","2010-09-02",15.74
"926","2010-09-03",15.74
"927","2010-09-07",15.38
"928","2010-09-08",15.93
"929","2010-09-09",15.94
"930","2010-09-10",16.02
"931","2010-09-13",16.389999
"932","2010-09-14",16.370001
"933","2010-09-15",16.74
"934","2010-09-16",16.65
"935","2010-09-17",16.559999
"936","2010-09-20",16.950001
"937","2010-09-21",16.879999
"938","2010-09-22",16.98
"939","2010-09-23",16.200001
"940","2010-09-24",17.27
"941","2010-09-27",17.299999
"942","2010-09-28",17.23
"943","2010-09-29",17
"944","2010-09-30",16.98
"945","2010-10-01",16.93
"946","2010-10-04",17.049999
"947","2010-10-05",17.379999
"948","2010-10-06",17.26
"949","2010-10-07",17.4
"950","2010-10-08",17.67
"951","2010-10-11",17.5
"952","2010-10-12",17.450001
"953","2010-10-13",17.42
"954","2010-10-14",17.290001
"955","2010-10-15",17.42
"956","2010-10-18",17.77
"957","2010-10-19",17.35
"958","2010-10-20",17.75
"959","2010-10-21",17.99
"960","2010-10-22",18.08
"961","2010-10-25",18.379999
"962","2010-10-26",18.309999
"963","2010-10-27",18.5
"964","2010-10-28",18.280001
"965","2010-10-29",18.17
"966","2010-11-01",18.209999
"967","2010-11-02",18.5
"968","2010-11-03",18.450001
"969","2010-11-04",18.790001
"970","2010-11-05",18.48
"971","2010-11-08",18.549999
"972","2010-11-09",18.459999
"973","2010-11-10",18.67
"974","2010-11-11",18.52
"975","2010-11-12",18.459999
"976","2010-11-15",18.5
"977","2010-11-16",18.280001
"978","2010-11-17",18.379999
"979","2010-11-18",18.57
"980","2010-11-19",18.959999
"981","2010-11-22",18.870001
"982","2010-11-23",18.280001
"983","2010-11-24",18.77
"984","2010-11-26",18.74
"985","2010-11-29",18.98
"986","2010-11-30",18.190001
"987","2010-12-01",18.379999
"988","2010-12-02",18.860001
"989","2010-12-03",18.76
"990","2010-12-06",18.700001
"991","2010-12-07",19.059999
"992","2010-12-08",18.799999
"993","2010-12-09",18.74
"994","2010-12-10",18.83
"995","2010-12-13",18.700001
"996","2010-12-14",19.02
