"","date","VSH"
"497","2008-12-19",3.73
"498","2008-12-22",3.58
"499","2008-12-23",3.37
"500","2008-12-24",3.28
"501","2008-12-26",3.38
"502","2008-12-29",3.32
"503","2008-12-30",3.31
"504","2008-12-31",3.42
"505","2009-01-02",3.7
"506","2009-01-05",3.67
"507","2009-01-06",3.8
"508","2009-01-07",3.72
"509","2009-01-08",3.75
"510","2009-01-09",3.58
"511","2009-01-12",3.44
"512","2009-01-13",3.42
"513","2009-01-14",3.22
"514","2009-01-15",3.1
"515","2009-01-16",3.1
"516","2009-01-20",3.01
"517","2009-01-21",3.2
"518","2009-01-22",3.11
"519","2009-01-23",3.09
"520","2009-01-26",3.06
"521","2009-01-27",3.21
"522","2009-01-28",3.26
"523","2009-01-29",3.22
"524","2009-01-30",2.96
"525","2009-02-02",3.05
"526","2009-02-03",2.83
"527","2009-02-04",2.84
"528","2009-02-05",2.97
"529","2009-02-06",3.33
"530","2009-02-09",3.37
"531","2009-02-10",3.2
"532","2009-02-11",3.26
"533","2009-02-12",3.49
"534","2009-02-13",3.37
"535","2009-02-17",3.09
"536","2009-02-18",3.01
"537","2009-02-19",2.79
"538","2009-02-20",2.72
"539","2009-02-23",2.51
"540","2009-02-24",2.65
"541","2009-02-25",2.5
"542","2009-02-26",2.51
"543","2009-02-27",2.55
"544","2009-03-02",2.39
"545","2009-03-03",2.4
"546","2009-03-04",2.48
"547","2009-03-05",2.29
"548","2009-03-06",2.25
"549","2009-03-09",2.21
"550","2009-03-10",2.49
"551","2009-03-11",2.53
"552","2009-03-12",2.79
"553","2009-03-13",2.73
"554","2009-03-16",2.66
"555","2009-03-17",2.72
"556","2009-03-18",2.88
"557","2009-03-19",2.97
"558","2009-03-20",2.81
"559","2009-03-23",3.05
"560","2009-03-24",3.02
"561","2009-03-25",3.22
"562","2009-03-26",3.59
"563","2009-03-27",3.56
"564","2009-03-30",3.45
"565","2009-03-31",3.48
"566","2009-04-01",3.72
"567","2009-04-02",3.75
"568","2009-04-03",4.03
"569","2009-04-06",3.99
"570","2009-04-07",3.73
"571","2009-04-08",3.77
"572","2009-04-09",4.18
"573","2009-04-13",4.15
"574","2009-04-14",4.29
"575","2009-04-15",4.28
"576","2009-04-16",4.64
"577","2009-04-17",4.78
"578","2009-04-20",4.44
"579","2009-04-21",4.94
"580","2009-04-22",5.07
"581","2009-04-23",5.12
"582","2009-04-24",5.18
"583","2009-04-27",5.16
"584","2009-04-28",5.33
"585","2009-04-29",5.88
"586","2009-04-30",5.87
"587","2009-05-01",6.11
"588","2009-05-04",6.25
"589","2009-05-05",6.28
"590","2009-05-06",6.38
"591","2009-05-07",6.07
"592","2009-05-08",5.88
"593","2009-05-11",5.56
"594","2009-05-12",5.59
"595","2009-05-13",5.24
"596","2009-05-14",5.39
"597","2009-05-15",5.38
"598","2009-05-18",5.51
"599","2009-05-19",5.65
"600","2009-05-20",5.68
"601","2009-05-21",5.44
"602","2009-05-22",5.27
"603","2009-05-26",5.29
"604","2009-05-27",5.39
"605","2009-05-28",5.5
"606","2009-05-29",5.53
"607","2009-06-01",6.06
"608","2009-06-02",6.06
"609","2009-06-03",6.08
"610","2009-06-04",6.29
"611","2009-06-05",6.4
"612","2009-06-08",6.05
"613","2009-06-09",6.42
"614","2009-06-10",6.65
"615","2009-06-11",6.92
"616","2009-06-12",6.6
"617","2009-06-15",7.06
"618","2009-06-16",7.18
"619","2009-06-17",6.9
"620","2009-06-18",6.79
"621","2009-06-19",6.96
"622","2009-06-22",6.58
"623","2009-06-23",6.45
"624","2009-06-24",6.57
"625","2009-06-25",6.41
"626","2009-06-26",6.83
"627","2009-06-29",7.09
"628","2009-06-30",6.79
"629","2009-07-01",6.99
"630","2009-07-02",6.77
"631","2009-07-06",6.34
"632","2009-07-07",6.3
"633","2009-07-08",6.08
"634","2009-07-09",6.24
"635","2009-07-10",6.25
"636","2009-07-13",6.48
"637","2009-07-14",6.64
"638","2009-07-15",6.76
"639","2009-07-16",7.07
"640","2009-07-17",7.11
"641","2009-07-20",7.06
"642","2009-07-21",6.94
"643","2009-07-22",7.22
"644","2009-07-23",7.26
"645","2009-07-24",7.27
"646","2009-07-27",7.4
"647","2009-07-28",7.17
"648","2009-07-29",7.13
"649","2009-07-30",7.11
"650","2009-07-31",7.11
"651","2009-08-03",7.46
"652","2009-08-04",7.51
"653","2009-08-05",7.32
"654","2009-08-06",7.37
"655","2009-08-07",7.59
"656","2009-08-10",7.51
"657","2009-08-11",7.31
"658","2009-08-12",7.62
"659","2009-08-13",7.64
"660","2009-08-14",7.77
"661","2009-08-17",7.44
"662","2009-08-18",7.79
"663","2009-08-19",8
"664","2009-08-20",7.88
"665","2009-08-21",8.12
"666","2009-08-24",8.19
"667","2009-08-25",8.25
"668","2009-08-26",8.19
"669","2009-08-27",8.09
"670","2009-08-28",8.22
"671","2009-08-31",8.07
"672","2009-09-01",7.75
"673","2009-09-02",7.51
"674","2009-09-03",7.47
"675","2009-09-04",7.76
"676","2009-09-08",8.3
"677","2009-09-09",8.4
"678","2009-09-10",8.49
"679","2009-09-11",8.11
"680","2009-09-14",8.05
"681","2009-09-15",8.13
"682","2009-09-16",8.18
"683","2009-09-17",8.24
"684","2009-09-18",8.2
"685","2009-09-21",8.09
"686","2009-09-22",8.22
"687","2009-09-23",8.16
"688","2009-09-24",7.92
"689","2009-09-25",7.83
"690","2009-09-28",8.1
"691","2009-09-29",8.19
"692","2009-09-30",7.9
"693","2009-10-01",7.19
"694","2009-10-02",7.35
"695","2009-10-05",7.52
"696","2009-10-06",7.67
"697","2009-10-07",7.62
"698","2009-10-08",7.46
"699","2009-10-09",7.86
"700","2009-10-12",7.92
"701","2009-10-13",7.85
"702","2009-10-14",7.67
"703","2009-10-15",7.39
"704","2009-10-16",7.17
"705","2009-10-19",7.32
"706","2009-10-20",7.25
"707","2009-10-21",7.1
"708","2009-10-22",7.07
"709","2009-10-23",7
"710","2009-10-26",6.86
"711","2009-10-27",7.18
"712","2009-10-28",6.52
"713","2009-10-29",6.74
"714","2009-10-30",6.23
"715","2009-11-02",6.2
"716","2009-11-03",6.59
"717","2009-11-04",6.82
"718","2009-11-05",7.06
"719","2009-11-06",6.97
"720","2009-11-09",7.16
"721","2009-11-10",7.17
"722","2009-11-11",7.37
"723","2009-11-12",7.27
"724","2009-11-13",7.26
"725","2009-11-16",7.55
"726","2009-11-17",7.51
"727","2009-11-18",7.81
"728","2009-11-19",7.5
"729","2009-11-20",7.51
"730","2009-11-23",7.31
"731","2009-11-24",7.5
"732","2009-11-25",7.46
"733","2009-11-27",7.17
"734","2009-11-30",7.25
"735","2009-12-01",7.72
"736","2009-12-02",7.79
"737","2009-12-03",7.68
"738","2009-12-04",7.96
"739","2009-12-07",7.91
"740","2009-12-08",7.61
"741","2009-12-09",7.57
"742","2009-12-10",7.57
"743","2009-12-11",7.69
"744","2009-12-14",7.76
"745","2009-12-15",7.88
"746","2009-12-16",8.03
"747","2009-12-17",7.63
"748","2009-12-18",7.54
"749","2009-12-21",8.57
"750","2009-12-22",8.64
"751","2009-12-23",8.44
"752","2009-12-24",8.66
"753","2009-12-28",8.41
"754","2009-12-29",8.39
"755","2009-12-30",8.47
"756","2009-12-31",8.35
"757","2010-01-04",8.76
"758","2010-01-05",8.74
"759","2010-01-06",8.76
"760","2010-01-07",8.68
"761","2010-01-08",9.01
"762","2010-01-11",8.97
"763","2010-01-12",8.71
"764","2010-01-13",8.95
"765","2010-01-14",9.09
"766","2010-01-15",8.77
"767","2010-01-19",8.82
"768","2010-01-20",9.37
"769","2010-01-21",8.8
"770","2010-01-22",8.44
"771","2010-01-25",8.41
"772","2010-01-26",8.27
"773","2010-01-27",8.2
"774","2010-01-28",8.06
"775","2010-01-29",7.54
"776","2010-02-01",8.24
"777","2010-02-02",8.13
"778","2010-02-03",8.29
"779","2010-02-04",8.04
"780","2010-02-05",7.74
"781","2010-02-08",8.07
"782","2010-02-09",8.95
"783","2010-02-10",9.31
"784","2010-02-11",9.51
"785","2010-02-12",9.71
"786","2010-02-16",10.07
"787","2010-02-17",10.2
"788","2010-02-18",10.33
"789","2010-02-19",10.35
"790","2010-02-22",9.62
"791","2010-02-23",9.57
"792","2010-02-24",10.04
"793","2010-02-25",10.11
"794","2010-02-26",10.25
"795","2010-03-01",10.68
"796","2010-03-02",10.4
"797","2010-03-03",10.64
"798","2010-03-04",10.6
"799","2010-03-05",10.67
"800","2010-03-08",10.57
"801","2010-03-09",10.54
"802","2010-03-10",10.93
"803","2010-03-11",11.05
"804","2010-03-12",10.68
"805","2010-03-15",10.46
"806","2010-03-16",10.58
"807","2010-03-17",10.82
"808","2010-03-18",10.83
"809","2010-03-19",10.45
"810","2010-03-22",10.45
"811","2010-03-23",10.72
"812","2010-03-24",10.45
"813","2010-03-25",10.22
"814","2010-03-26",10.35
"815","2010-03-29",10.63
"816","2010-03-30",10.46
"817","2010-03-31",10.23
"818","2010-04-01",10.03
"819","2010-04-05",10.56
"820","2010-04-06",10.62
"821","2010-04-07",10.86
"822","2010-04-08",10.46
"823","2010-04-09",10.35
"824","2010-04-12",10.71
"825","2010-04-13",10.8
"826","2010-04-14",11
"827","2010-04-15",11.07
"828","2010-04-16",10.78
"829","2010-04-19",10.62
"830","2010-04-20",10.7
"831","2010-04-21",10.75
"832","2010-04-22",10.99
"833","2010-04-23",11.07
"834","2010-04-26",10.88
"835","2010-04-27",10.69
"836","2010-04-28",10.92
"837","2010-04-29",10.96
"838","2010-04-30",10.41
"839","2010-05-03",10.77
"840","2010-05-04",10.18
"841","2010-05-05",9.48
"842","2010-05-06",9
"843","2010-05-07",8.83
"844","2010-05-10",9.57
"845","2010-05-11",9.65
"846","2010-05-12",10.18
"847","2010-05-13",9.69
"848","2010-05-14",9.23
"849","2010-05-17",9.34
"850","2010-05-18",9.26
"851","2010-05-19",9.04
"852","2010-05-20",8.63
"853","2010-05-21",8.92
"854","2010-05-24",8.82
"855","2010-05-25",8.68
"856","2010-05-26",8.7
"857","2010-05-27",9.3
"858","2010-05-28",9.05
"859","2010-06-01",8.82
"860","2010-06-02",9
"861","2010-06-03",9
"862","2010-06-04",8.52
"863","2010-06-07",8.21
"864","2010-06-08",8.35
"865","2010-06-09",8.46
"866","2010-06-10",8.72
"867","2010-06-11",8.89
"868","2010-06-14",8.74
"869","2010-06-15",9.03
"870","2010-06-16",9.05
"871","2010-06-17",9.15
"872","2010-06-18",8.78
"873","2010-06-21",8.7
"874","2010-06-22",8.69
"875","2010-06-23",8.68
"876","2010-06-24",8.21
"877","2010-06-25",8.01
"878","2010-06-28",8.37
"879","2010-06-29",7.77
"880","2010-06-30",7.74
"881","2010-07-01",7.49
"882","2010-07-02",7.43
"883","2010-07-06",7.39
"884","2010-07-07",7.05
"885","2010-07-08",7.46
"886","2010-07-09",7.54
"887","2010-07-12",7.75
"888","2010-07-13",8.14
"889","2010-07-14",8.46
"890","2010-07-15",8.24
"891","2010-07-16",7.83
"892","2010-07-19",7.8
"893","2010-07-20",8.33
"894","2010-07-21",8.47
"895","2010-07-22",8.75
"896","2010-07-23",8.85
"897","2010-07-26",9.2
"898","2010-07-27",8.85
"899","2010-07-28",8.65
"900","2010-07-29",8.77
"901","2010-07-30",8.49
"902","2010-08-02",8.79
"903","2010-08-03",9.02
"904","2010-08-04",9.09
"905","2010-08-05",9.01
"906","2010-08-06",9.09
"907","2010-08-09",9.29
"908","2010-08-10",8.81
"909","2010-08-11",8.43
"910","2010-08-12",8.26
"911","2010-08-13",8.52
"912","2010-08-16",8.53
"913","2010-08-17",8.63
"914","2010-08-18",8.33
"915","2010-08-19",8.21
"916","2010-08-20",8.47
"917","2010-08-23",8.21
"918","2010-08-24",8.03
"919","2010-08-25",8.05
"920","2010-08-26",7.8
"921","2010-08-27",7.98
"922","2010-08-30",7.64
"923","2010-08-31",7.69
"924","2010-09-01",8.01
"925","2010-09-02",8.21
"926","2010-09-03",8.36
"927","2010-09-07",8.23
"928","2010-09-08",8.3
"929","2010-09-09",8.47
"930","2010-09-10",8.44
"931","2010-09-13",8.81
"932","2010-09-14",9.04
"933","2010-09-15",9.13
"934","2010-09-16",8.93
"935","2010-09-17",9.14
"936","2010-09-20",9.31
"937","2010-09-21",9.07
"938","2010-09-22",8.63
"939","2010-09-23",8.67
"940","2010-09-24",9.17
"941","2010-09-27",9.21
"942","2010-09-28",9.47
"943","2010-09-29",9.78
"944","2010-09-30",9.68
"945","2010-10-01",9.56
"946","2010-10-04",9.41
"947","2010-10-05",9.63
"948","2010-10-06",9.63
"949","2010-10-07",9.86
"950","2010-10-08",9.82
"951","2010-10-11",10.03
"952","2010-10-12",10.31
"953","2010-10-13",10.12
"954","2010-10-14",10.09
"955","2010-10-15",10.26
"956","2010-10-18",10.21
"957","2010-10-19",9.91
"958","2010-10-20",10.14
"959","2010-10-21",10.26
"960","2010-10-22",10.55
"961","2010-10-25",10.67
"962","2010-10-26",10.7
"963","2010-10-27",11.31
"964","2010-10-28",11.17
"965","2010-10-29",11.3
"966","2010-11-01",11.6
"967","2010-11-02",11.7
"968","2010-11-03",12.34
"969","2010-11-04",13.5
"970","2010-11-05",13.84
"971","2010-11-08",14.08
"972","2010-11-09",13.96
"973","2010-11-10",14.08
"974","2010-11-11",13.62
"975","2010-11-12",13.71
"976","2010-11-15",13.59
"977","2010-11-16",13.41
"978","2010-11-17",13.43
"979","2010-11-18",13.77
"980","2010-11-19",13.96
"981","2010-11-22",13.99
"982","2010-11-23",13.82
"983","2010-11-24",14.51
"984","2010-11-26",14.47
"985","2010-11-29",14.68
"986","2010-11-30",14.26
"987","2010-12-01",14.97
"988","2010-12-02",14.99
"989","2010-12-03",15.39
"990","2010-12-06",15.28
"991","2010-12-07",14.9
"992","2010-12-08",15.19
"993","2010-12-09",15.31
"994","2010-12-10",15.03
"995","2010-12-13",14.93
"996","2010-12-14",14.83
"997","2010-12-15",14.78
"998","2010-12-16",14.81
