"","date","MTBCP"
"106","2016-04-07",25
"107","2016-04-08",25
"108","2016-04-11",25
"109","2016-04-12",25
"110","2016-04-13",25
"111","2016-04-14",25
"112","2016-04-15",25
"113","2016-04-18",25
"114","2016-04-19",25
"115","2016-04-20",25
"116","2016-04-21",25
"117","2016-04-22",25
"118","2016-04-25",31.049999
"119","2016-04-26",31.049999
"120","2016-04-27",31.049999
"121","2016-04-28",40
"122","2016-04-29",40
"123","2016-05-02",40
"124","2016-05-03",28.799999
"125","2016-05-04",28.799999
"126","2016-05-05",28.799999
"127","2016-05-06",28.799999
"128","2016-05-09",27.6
"129","2016-05-10",27.6
"130","2016-05-11",27.6
"131","2016-05-12",27.6
"132","2016-05-13",27.6
"133","2016-05-16",27.6
"134","2016-05-17",27.6
"135","2016-05-18",27.049999
"136","2016-05-19",27.049999
"137","2016-05-20",27.049999
"138","2016-05-23",26.054001
"139","2016-05-24",26.054001
"140","2016-05-25",25.795
"141","2016-05-26",25.795
"142","2016-05-27",25.795
"143","2016-05-31",27.809999
"144","2016-06-01",40.029999
"145","2016-06-02",36.049999
"146","2016-06-03",32
"147","2016-06-06",29.440001
"148","2016-06-07",28.83
"149","2016-06-08",27.549999
"150","2016-06-09",27.549999
"151","2016-06-10",27.549999
"152","2016-06-13",24.780001
"153","2016-06-14",29.15
"154","2016-06-15",29.15
"155","2016-06-16",28.690001
"156","2016-06-17",28.43
"157","2016-06-20",28.690001
"158","2016-06-21",28.75
"159","2016-06-22",28.5
"160","2016-06-23",28.02
"161","2016-06-24",28.02
"162","2016-06-27",26.802
"163","2016-06-28",26.802
"164","2016-06-29",26.802
"165","2016-06-30",26.802
"166","2016-07-01",26.802
"167","2016-07-05",28
"168","2016-07-06",28
"169","2016-07-07",28
"170","2016-07-08",28
"171","2016-07-11",28
"172","2016-07-12",26.700001
"173","2016-07-13",25.950001
"174","2016-07-14",26.6
"175","2016-07-15",27
"176","2016-07-18",27.200001
"177","2016-07-19",27.139999
"178","2016-07-20",27.052999
"179","2016-07-21",27.052999
"180","2016-07-22",26.75
"181","2016-07-25",27.35
"182","2016-07-26",27.200001
"183","2016-07-27",27.5
"184","2016-07-28",27.799999
"185","2016-07-29",27.57
"186","2016-08-01",27.77
"187","2016-08-02",27.77
"188","2016-08-03",27.846001
"189","2016-08-04",27
"190","2016-08-05",26.950001
"191","2016-08-08",24.290001
"192","2016-08-09",26.767
"193","2016-08-10",26.4
"194","2016-08-11",26.66
"195","2016-08-12",26.66
"196","2016-08-15",26.66
"197","2016-08-16",27
"198","2016-08-17",27
"199","2016-08-18",27.525
"200","2016-08-19",27.5
"201","2016-08-22",27.5
"202","2016-08-23",27.5
"203","2016-08-24",27.5
"204","2016-08-25",27.5
"205","2016-08-26",26.709999
"206","2016-08-29",26.709999
"207","2016-08-30",26.101
"208","2016-08-31",26.101
"209","2016-09-01",26.17
"210","2016-09-02",26.17
"211","2016-09-06",26.620001
"212","2016-09-07",26.200001
"213","2016-09-08",26.5
"214","2016-09-09",26.5
"215","2016-09-12",26.25
"216","2016-09-13",27.5
"217","2016-09-14",27.5
"218","2016-09-15",26.499001
"219","2016-09-16",26.499001
"220","2016-09-19",26.5
"221","2016-09-20",26.725
"222","2016-09-21",27.379999
"223","2016-09-22",27.017
"224","2016-09-23",26.875999
"225","2016-09-26",27.1
"226","2016-09-27",27.1
"227","2016-09-28",27
"228","2016-09-29",27.124001
"229","2016-09-30",27.208
"230","2016-10-03",27.249001
"231","2016-10-04",27.145
"232","2016-10-05",27.195
"233","2016-10-06",27.25
"234","2016-10-07",27.25
"235","2016-10-10",27.25
"236","2016-10-11",27.25
"237","2016-10-12",27.25
"238","2016-10-13",27.25
"239","2016-10-14",27.25
"240","2016-10-17",27.054001
"241","2016-10-18",27.224001
"242","2016-10-19",27
"243","2016-10-20",26.606001
"244","2016-10-21",26.606001
"245","2016-10-24",26.99
"246","2016-10-25",26.839001
"247","2016-10-26",27
"248","2016-10-27",27
"249","2016-10-28",27
"250","2016-10-31",27
"251","2016-11-01",26.9
"252","2016-11-02",26.9
"253","2016-11-03",26.650999
"254","2016-11-04",26.08
"255","2016-11-07",27
"256","2016-11-08",27
"257","2016-11-09",27
"258","2016-11-10",26.823999
"259","2016-11-11",26.9
"260","2016-11-14",26.9
"261","2016-11-15",26.482
"262","2016-11-16",26.959999
"263","2016-11-17",26.940001
"264","2016-11-18",26.959999
"265","2016-11-21",26.5
"266","2016-11-22",25
"267","2016-11-23",25.177999
"268","2016-11-25",25.549999
"269","2016-11-28",26.152
"270","2016-11-29",26.226
"271","2016-11-30",26.215
"272","2016-12-01",26.215
"273","2016-12-02",26.215
"274","2016-12-05",26.25
"275","2016-12-06",26.200001
"276","2016-12-07",26.200001
"277","2016-12-08",26.200001
"278","2016-12-09",26.200001
"279","2016-12-12",26.200001
"280","2016-12-13",26.200001
"281","2016-12-14",25.903999
"282","2016-12-15",25.5
"283","2016-12-16",25.702999
"284","2016-12-19",25.500999
"285","2016-12-20",25.795
"286","2016-12-21",25.959999
"287","2016-12-22",25.952
"288","2016-12-23",25.6
"289","2016-12-27",25.323999
"290","2016-12-28",25.476
"291","2016-12-29",25.476
"292","2016-12-30",25.48
"293","2017-01-03",25.200001
"294","2017-01-04",25.15
"295","2017-01-05",25.367001
"296","2017-01-06",25.447001
"297","2017-01-09",25.25
"298","2017-01-10",25.5
"299","2017-01-11",25.52
"300","2017-01-12",25.33
"301","2017-01-13",25.266001
"302","2017-01-17",25.375
"303","2017-01-18",25.48
"304","2017-01-19",25.48
"305","2017-01-20",25.040001
"306","2017-01-23",25.5
"307","2017-01-24",25.382999
"308","2017-01-25",25.427999
"309","2017-01-26",25.5
"310","2017-01-27",25.5
"311","2017-01-30",25.389999
"312","2017-01-31",25.33
"313","2017-02-01",25.549999
"314","2017-02-02",25.298
"315","2017-02-03",25.363001
"316","2017-02-06",25.225
"317","2017-02-07",25
"318","2017-02-08",25.125
"319","2017-02-09",25.25
"320","2017-02-10",25.299999
"321","2017-02-13",25.451
"322","2017-02-14",25.424999
"323","2017-02-15",25.5
"324","2017-02-16",25.48
"325","2017-02-17",25.478001
"326","2017-02-21",25.5
"327","2017-02-22",25.35
"328","2017-02-23",25.5
"329","2017-02-24",25.360001
"330","2017-02-27",25.4
"331","2017-02-28",25.34
"332","2017-03-01",25.360001
"333","2017-03-02",25.360001
"334","2017-03-03",25.357
"335","2017-03-06",25.15
"336","2017-03-07",25.4
"337","2017-03-08",25.457001
"338","2017-03-09",25.396
"339","2017-03-10",25.27
"340","2017-03-13",25.379999
"341","2017-03-14",25.42
"342","2017-03-15",25.239
"343","2017-03-16",25.399
"344","2017-03-17",25.5
"345","2017-03-20",25.35
"346","2017-03-21",25.35
"347","2017-03-22",25.35
"348","2017-03-23",25.5
"349","2017-03-24",25.42
"350","2017-03-27",25.483999
"351","2017-03-28",25.49
"352","2017-03-29",25.379999
"353","2017-03-30",25.410999
"354","2017-03-31",25.25
"355","2017-04-03",25.5
"356","2017-04-04",25.35
"357","2017-04-05",25.459999
"358","2017-04-06",25.35
"359","2017-04-07",25.398001
"360","2017-04-10",25.5
"361","2017-04-11",25.299999
"362","2017-04-12",24.615
"363","2017-04-13",23.059999
"364","2017-04-17",23.52
"365","2017-04-18",24.4
"366","2017-04-19",24.379999
"367","2017-04-20",25.379999
"368","2017-04-21",25.326
"369","2017-04-24",25.5
"370","2017-04-25",25.4
"371","2017-04-26",25.389999
"372","2017-04-27",25.5
"373","2017-04-28",25.205
"374","2017-05-01",25.49
"375","2017-05-02",24.179001
"376","2017-05-03",25.360001
"377","2017-05-04",25.299999
"378","2017-05-05",25.436001
"379","2017-05-08",24.99
"380","2017-05-09",25.382999
"381","2017-05-10",25.41
"382","2017-05-11",25.389999
"383","2017-05-12",25
"384","2017-05-15",25.25
"385","2017-05-16",25.4
"386","2017-05-17",25.365
"387","2017-05-18",25.41
"388","2017-05-19",25.462999
"389","2017-05-22",25.469999
"390","2017-05-23",25.43
"391","2017-05-24",25.440001
"392","2017-05-25",25.5
"393","2017-05-26",25.469999
"394","2017-05-30",25.356001
"395","2017-05-31",25.327
"396","2017-06-01",25.16
"397","2017-06-02",25.209999
"398","2017-06-05",25.337
"399","2017-06-06",25.32
"400","2017-06-07",25.1
"401","2017-06-08",25.212999
"402","2017-06-09",25.23
"403","2017-06-12",25.334999
"404","2017-06-13",25.104
"405","2017-06-14",25.104
"406","2017-06-15",25.379999
"407","2017-06-16",25.537001
"408","2017-06-19",25.6
"409","2017-06-20",25.615
"410","2017-06-21",25.74
"411","2017-06-22",25.73
"412","2017-06-23",24.9
"413","2017-06-26",24.938
"414","2017-06-27",25.499001
"415","2017-06-28",24.700001
"416","2017-06-29",24.5
"417","2017-06-30",24.799999
"418","2017-07-03",25.285
"419","2017-07-05",24.700001
"420","2017-07-06",24.768999
"421","2017-07-07",24.742001
"422","2017-07-10",24.65
"423","2017-07-11",24.5
"424","2017-07-12",24.75
"425","2017-07-13",24.75
"426","2017-07-14",24.964001
"427","2017-07-17",24.965
"428","2017-07-18",25
"429","2017-07-19",25.475
"430","2017-07-20",25.65
"431","2017-07-21",25.799999
"432","2017-07-24",26
"433","2017-07-25",26.179001
"434","2017-07-26",26.469999
"435","2017-07-27",25.705
"436","2017-07-28",25.549999
"437","2017-07-31",25.459
"438","2017-08-01",25.049999
"439","2017-08-02",24.99
"440","2017-08-03",25.200001
"441","2017-08-04",25.021
"442","2017-08-07",25.35
"443","2017-08-08",25.42
"444","2017-08-09",26.02
"445","2017-08-10",25.379999
"446","2017-08-11",25.636999
"447","2017-08-14",25.738001
"448","2017-08-15",25.780001
"449","2017-08-16",26.004999
"450","2017-08-17",25.700001
"451","2017-08-18",26.1
"452","2017-08-21",25.790001
"453","2017-08-22",26.034
"454","2017-08-23",25.75
"455","2017-08-24",25.35
"456","2017-08-25",25
"457","2017-08-28",25.274
"458","2017-08-29",25.1
"459","2017-08-30",25.01
"460","2017-08-31",25.148001
"461","2017-09-01",25.15
"462","2017-09-05",25.285
"463","2017-09-06",25.5
"464","2017-09-07",25.475
"465","2017-09-08",25.15
"466","2017-09-11",25.35
"467","2017-09-12",25.386
"468","2017-09-13",25.389
"469","2017-09-14",25.370001
"470","2017-09-15",25.530001
"471","2017-09-18",25.405001
"472","2017-09-19",25.549999
"473","2017-09-20",25.549999
"474","2017-09-21",25.459999
"475","2017-09-22",25.57
"476","2017-09-25",25.200001
"477","2017-09-26",24.809999
"478","2017-09-27",24.809999
"479","2017-09-28",24.68
"480","2017-09-29",24.700001
"481","2017-10-02",24.844999
"482","2017-10-03",25.24
"483","2017-10-04",25.200001
"484","2017-10-05",25.24
"485","2017-10-06",25.205999
"486","2017-10-09",25.200001
"487","2017-10-10",25.337999
"488","2017-10-11",25.4
"489","2017-10-12",25.4
"490","2017-10-13",25.290001
"491","2017-10-16",25.374001
"492","2017-10-17",25.379999
"493","2017-10-18",25.35
"494","2017-10-19",25.34
"495","2017-10-20",25.35
"496","2017-10-23",25.35
"497","2017-10-24",25.35
"498","2017-10-25",25.347
"499","2017-10-26",25.344999
"500","2017-10-27",25.33
"501","2017-10-30",25.235001
"502","2017-10-31",25.35
"503","2017-11-01",25.249001
"504","2017-11-02",25.35
"505","2017-11-03",25.35
"506","2017-11-06",25.34
"507","2017-11-07",25.27
"508","2017-11-08",25.34
"509","2017-11-09",25.299999
"510","2017-11-10",25.315001
"511","2017-11-13",25.349001
"512","2017-11-14",25.326
"513","2017-11-15",25.34
"514","2017-11-16",25.309999
"515","2017-11-17",25.35
"516","2017-11-20",25.344
"517","2017-11-21",25.343
"518","2017-11-22",25.35
"519","2017-11-24",25.4
"520","2017-11-27",26
"521","2017-11-28",25.799999
"522","2017-11-29",25.431
"523","2017-11-30",25.5
"524","2017-12-01",25.457001
"525","2017-12-04",25.525
"526","2017-12-05",25.450001
"527","2017-12-06",25.07
"528","2017-12-07",24.9
"529","2017-12-08",25
"530","2017-12-11",25.299999
"531","2017-12-12",25.299999
"532","2017-12-13",25.27
"533","2017-12-14",25.476999
"534","2017-12-15",25.399
"535","2017-12-18",25.219999
"536","2017-12-19",25.181999
"537","2017-12-20",25.201
"538","2017-12-21",25.225
"539","2017-12-22",25.275999
"540","2017-12-26",25.43
"541","2017-12-27",25.440001
"542","2017-12-28",25.200001
"543","2017-12-29",25.27
"544","2018-01-02",25.325001
"545","2018-01-03",25.261999
"546","2018-01-04",25.306
"547","2018-01-05",25.309999
"548","2018-01-08",25.42
"549","2018-01-09",25.41
"550","2018-01-10",25.441
"551","2018-01-11",25.48
"552","2018-01-12",25.483999
"553","2018-01-16",25.52
"554","2018-01-17",25.73
"555","2018-01-18",25.65
"556","2018-01-19",25.825001
"557","2018-01-22",25.870001
"558","2018-01-23",25.9
"559","2018-01-24",25.9
"560","2018-01-25",25.889999
"561","2018-01-26",25.885
"562","2018-01-29",25.889999
"563","2018-01-30",25.889999
"564","2018-01-31",25.9
"565","2018-02-01",25.879999
"566","2018-02-02",25.9
"567","2018-02-05",25.854
"568","2018-02-06",25.9
"569","2018-02-07",25.889999
"570","2018-02-08",25.839001
"571","2018-02-09",25.870001
"572","2018-02-12",25.9
"573","2018-02-13",25.893
"574","2018-02-14",25.889999
"575","2018-02-15",25.892
"576","2018-02-16",25.9
"577","2018-02-20",25.895
"578","2018-02-21",25.9
"579","2018-02-22",25.891001
"580","2018-02-23",25.895
"581","2018-02-26",25.9
"582","2018-02-27",25.889999
"583","2018-02-28",25.813999
"584","2018-03-01",25.885
"585","2018-03-02",26
"586","2018-03-05",25.9
"587","2018-03-06",25.882999
"588","2018-03-07",25.889999
"589","2018-03-08",25.879999
"590","2018-03-09",25.9
"591","2018-03-12",25.889999
"592","2018-03-13",25.9
"593","2018-03-14",25.9
"594","2018-03-15",25.9
"595","2018-03-16",26
"596","2018-03-19",25.98
"597","2018-03-20",26.129999
"598","2018-03-21",26.15
"599","2018-03-22",26.246
"600","2018-03-23",26.358999
"601","2018-03-26",25.15
"602","2018-03-27",25.459999
"603","2018-03-28",25.23
"604","2018-03-29",24.9
"605","2018-04-02",25.549999
"606","2018-04-03",24.950001
"607","2018-04-04",24.65
"608","2018-04-05",24.49
"609","2018-04-06",24.35
"610","2018-04-09",24.25
"611","2018-04-10",24.280001
"612","2018-04-11",24.440001
"613","2018-04-12",24.43
"614","2018-04-13",24.299999
"615","2018-04-16",24.610001
"616","2018-04-17",24.879999
"617","2018-04-18",25.013
"618","2018-04-19",25.1
"619","2018-04-20",25.059999
"620","2018-04-23",25.261999
"621","2018-04-24",25.25
"622","2018-04-25",25.4
"623","2018-04-26",25.49
"624","2018-04-27",25.384001
"625","2018-04-30",25.385
"626","2018-05-01",25.5
"627","2018-05-02",25.459999
"628","2018-05-03",25.437
"629","2018-05-04",25.48
"630","2018-05-07",25.459999
"631","2018-05-08",25.639999
"632","2018-05-09",25.799999
"633","2018-05-10",25.780001
"634","2018-05-11",25.742001
"635","2018-05-14",25.719999
"636","2018-05-15",25.48
"637","2018-05-16",25.65
"638","2018-05-17",25.65
"639","2018-05-18",25.75
"640","2018-05-21",25.75
"641","2018-05-22",25.74
"642","2018-05-23",25.67
"643","2018-05-24",25.67
"644","2018-05-25",25.790001
"645","2018-05-29",25.73
"646","2018-05-30",25.629999
"647","2018-05-31",25.59
"648","2018-06-01",25.48
"649","2018-06-04",25.674999
"650","2018-06-05",25.719999
"651","2018-06-06",25.691999
"652","2018-06-07",25.73
"653","2018-06-08",25.676001
"654","2018-06-11",25.728001
"655","2018-06-12",25.74
"656","2018-06-13",25.74
"657","2018-06-14",25.700001
"658","2018-06-15",25.721001
"659","2018-06-18",25.74
"660","2018-06-19",25.700001
"661","2018-06-20",25.700001
"662","2018-06-21",25.674999
"663","2018-06-22",25.677
"664","2018-06-25",25.73
"665","2018-06-26",25.75
"666","2018-06-27",25.75
"667","2018-06-28",25.672001
"668","2018-06-29",25.695
"669","2018-07-02",25.85
"670","2018-07-03",25.915001
"671","2018-07-05",25.896
"672","2018-07-06",25.983999
"673","2018-07-09",25.92
"674","2018-07-10",25.924999
"675","2018-07-11",25.959999
"676","2018-07-12",25.98
"677","2018-07-13",25.959999
"678","2018-07-16",26.069
"679","2018-07-17",26.108999
"680","2018-07-18",26.290001
"681","2018-07-19",26.4
"682","2018-07-20",26.247
"683","2018-07-23",26.41
"684","2018-07-24",26.43
"685","2018-07-25",26.5
"686","2018-07-26",26.533001
"687","2018-07-27",26.622999
"688","2018-07-30",26.653
"689","2018-07-31",26.9
"690","2018-08-01",26.809999
"691","2018-08-02",26.57
"692","2018-08-03",26.98
"693","2018-08-06",26.6
"694","2018-08-07",26.6
"695","2018-08-08",26.646999
"696","2018-08-09",26.6
"697","2018-08-10",26.601999
"698","2018-08-13",26.82
"699","2018-08-14",26.816
"700","2018-08-15",26.836
"701","2018-08-16",26.959999
"702","2018-08-17",27
"703","2018-08-20",27.18
"704","2018-08-21",27.200001
"705","2018-08-22",27.462
"706","2018-08-23",27.541
"707","2018-08-24",27.316999
"708","2018-08-27",27.34
"709","2018-08-28",27.584999
"710","2018-08-29",27.599001
"711","2018-08-30",27.5
"712","2018-08-31",27.296
"713","2018-09-04",27.26
"714","2018-09-05",27.374001
"715","2018-09-06",27.4
"716","2018-09-07",27.469999
"717","2018-09-10",27.42
"718","2018-09-11",27.413
"719","2018-09-12",27.445
"720","2018-09-13",27.646
"721","2018-09-14",27.51
"722","2018-09-17",27.538
"723","2018-09-18",27.544001
"724","2018-09-19",27.615999
"725","2018-09-20",27.559999
"726","2018-09-21",27.5
"727","2018-09-24",27.52
"728","2018-09-25",27.746
"729","2018-09-26",27.1
"730","2018-09-27",25.879999
"731","2018-09-28",26.07
"732","2018-10-01",26.273001
"733","2018-10-02",25.370001
"734","2018-10-03",25.26
"735","2018-10-04",25.091
"736","2018-10-05",25.25
"737","2018-10-08",25.1
"738","2018-10-09",26.879999
"739","2018-10-10",27.799999
"740","2018-10-11",25.610001
"741","2018-10-12",25.540001
"742","2018-10-15",25.695999
"743","2018-10-16",26.110001
"744","2018-10-17",25.969999
"745","2018-10-18",25.9
"746","2018-10-19",25.799999
"747","2018-10-22",25.959999
"748","2018-10-23",25.875
"749","2018-10-24",25.709999
"750","2018-10-25",25.635
"751","2018-10-26",25.445
"752","2018-10-29",25.858
"753","2018-10-30",25.549999
"754","2018-10-31",25.5
"755","2018-11-01",25.530001
"756","2018-11-02",25.540001
"757","2018-11-05",25.650999
"758","2018-11-06",25.690001
"759","2018-11-07",25.73
"760","2018-11-08",25.76
"761","2018-11-09",25.823
"762","2018-11-12",26.190001
"763","2018-11-13",26.200001
"764","2018-11-14",25.719999
"765","2018-11-15",25.799999
"766","2018-11-16",25.790001
"767","2018-11-19",25.983
"768","2018-11-20",25.799999
"769","2018-11-21",25.903
"770","2018-11-23",26.049999
"771","2018-11-26",26
"772","2018-11-27",26.15
"773","2018-11-28",26.23
"774","2018-11-29",26.200001
"775","2018-11-30",26.299999
"776","2018-12-03",26.200001
"777","2018-12-04",26.24
"778","2018-12-06",26.200001
"779","2018-12-07",26.27
"780","2018-12-10",26.215
"781","2018-12-11",26.23
"782","2018-12-12",26.08
"783","2018-12-13",25.98
"784","2018-12-14",25.700001
"785","2018-12-17",25.610001
"786","2018-12-18",25.728001
"787","2018-12-19",25.6
"788","2018-12-20",25.794001
"789","2018-12-21",25.91
"790","2018-12-24",25.799999
"791","2018-12-26",25.959999
"792","2018-12-27",26.030001
"793","2018-12-28",26.049999
"794","2018-12-31",25.82
"795","2019-01-02",26.129999
"796","2019-01-03",25.9
"797","2019-01-04",25.941
"798","2019-01-07",26
"799","2019-01-08",26.059999
"800","2019-01-09",26.391001
"801","2019-01-10",26.4
"802","2019-01-11",26.450001
"803","2019-01-14",26.24
"804","2019-01-15",26.049999
"805","2019-01-16",26.42
"806","2019-01-17",26.444
"807","2019-01-18",26.459
"808","2019-01-22",26.469999
"809","2019-01-23",26.6
"810","2019-01-24",26.542999
"811","2019-01-25",26.67
"812","2019-01-28",26.74
"813","2019-01-29",26.959999
"814","2019-01-30",26.6
"815","2019-01-31",26.754999
"816","2019-02-01",26.655001
"817","2019-02-04",26.239
"818","2019-02-05",26.01
"819","2019-02-06",26.120001
"820","2019-02-07",26.292999
"821","2019-02-08",26.34
"822","2019-02-11",26.75
"823","2019-02-12",26.65
"824","2019-02-13",26.775
"825","2019-02-14",27.089001
"826","2019-02-15",26.85
"827","2019-02-19",26.68
"828","2019-02-20",26.739
"829","2019-02-21",26.98
"830","2019-02-22",26.99
"831","2019-02-25",27.15
"832","2019-02-26",27
"833","2019-02-27",26.924
"834","2019-02-28",26.475
"835","2019-03-01",26.584
"836","2019-03-04",26.700001
"837","2019-03-05",26.93
"838","2019-03-06",26.809
"839","2019-03-07",26.795
"840","2019-03-08",26.927999
"841","2019-03-11",26.941999
"842","2019-03-12",26.941
"843","2019-03-13",27
"844","2019-03-14",26.950001
"845","2019-03-15",26.950001
"846","2019-03-18",27.007999
"847","2019-03-19",27.037001
"848","2019-03-20",27.068001
"849","2019-03-21",26.73
"850","2019-03-22",26.889999
"851","2019-03-25",26.809999
"852","2019-03-26",26.860001
"853","2019-03-27",26.99
"854","2019-03-28",26.743999
"855","2019-03-29",26.75
"856","2019-04-01",26.799999
"857","2019-04-02",26.834999
"858","2019-04-03",26.84
"859","2019-04-04",26.85
"860","2019-04-05",26.809999
"861","2019-04-08",26.966999
"862","2019-04-09",26.957001
"863","2019-04-10",26.959999
"864","2019-04-11",27.1
"865","2019-04-12",27
"866","2019-04-15",27.139999
"867","2019-04-16",27.200001
"868","2019-04-17",27.25
"869","2019-04-18",27.25
"870","2019-04-22",27.216999
"871","2019-04-23",27.360001
"872","2019-04-24",27.48
"873","2019-04-25",27.450001
"874","2019-04-26",27.649
"875","2019-04-29",27.325001
"876","2019-04-30",27.27
"877","2019-05-01",27.294001
"878","2019-05-02",27.243999
"879","2019-05-03",27.355
"880","2019-05-06",27.363001
"881","2019-05-07",27.337
"882","2019-05-08",27.34
"883","2019-05-09",27.389999
"884","2019-05-10",27.450001
"885","2019-05-13",27.360001
"886","2019-05-14",27.360001
"887","2019-05-15",27.389999
"888","2019-05-16",27.466
"889","2019-05-17",27.353001
"890","2019-05-20",27.593
"891","2019-05-21",27.709999
"892","2019-05-22",27.691999
"893","2019-05-23",27.825001
"894","2019-05-24",27.871
"895","2019-05-28",28.118999
"896","2019-05-29",27.924999
"897","2019-05-30",27.549999
"898","2019-05-31",27.5
"899","2019-06-03",27.584999
"900","2019-06-04",27.469999
"901","2019-06-05",27.914
"902","2019-06-06",27.25
"903","2019-06-07",27.299999
"904","2019-06-10",27.150999
"905","2019-06-11",27.27
"906","2019-06-12",27.356001
"907","2019-06-13",27.336
"908","2019-06-14",27.299999
"909","2019-06-17",27.450001
"910","2019-06-18",27.629999
"911","2019-06-19",27.681999
"912","2019-06-20",27.85
"913","2019-06-21",28.030001
"914","2019-06-24",27.799999
"915","2019-06-25",27.841999
"916","2019-06-26",27.879999
"917","2019-06-27",27.752001
"918","2019-06-28",27.823
"919","2019-07-01",27.923
"920","2019-07-02",27.700001
"921","2019-07-03",27.299999
"922","2019-07-05",27.34
"923","2019-07-08",27.540001
"924","2019-07-09",27.33
"925","2019-07-10",27.360001
"926","2019-07-11",27.419001
"927","2019-07-12",27.469999
"928","2019-07-15",27.700001
"929","2019-07-16",27.804001
"930","2019-07-17",27.690001
"931","2019-07-18",27.799999
"932","2019-07-19",27.700001
"933","2019-07-22",27.639999
"934","2019-07-23",27.66
"935","2019-07-24",27.700001
"936","2019-07-25",27.75
"937","2019-07-26",27.823
"938","2019-07-29",27.863001
"939","2019-07-30",27.608
"940","2019-07-31",27.559999
"941","2019-08-01",27.620001
"942","2019-08-02",27.66
"943","2019-08-05",27.726
"944","2019-08-06",27.67
"945","2019-08-07",27.742001
"946","2019-08-08",27.601
"947","2019-08-09",27.5
"948","2019-08-12",27.5
"949","2019-08-13",27.42
"950","2019-08-14",26.690001
"951","2019-08-15",26.76
"952","2019-08-16",26.92
"953","2019-08-19",27.055
"954","2019-08-20",27.09
"955","2019-08-21",27.099001
"956","2019-08-22",27.110001
"957","2019-08-23",27.15
"958","2019-08-26",27.120001
"959","2019-08-27",27.08
"960","2019-08-28",27.035
"961","2019-08-29",26.93
"962","2019-08-30",26.950001
"963","2019-09-03",26.974001
"964","2019-09-04",27
"965","2019-09-05",26.950001
"966","2019-09-06",27
"967","2019-09-09",27.030001
"968","2019-09-10",27.025
"969","2019-09-11",26.983999
"970","2019-09-12",27
"971","2019-09-13",27.002001
"972","2019-09-16",27.045
"973","2019-09-17",27.030001
"974","2019-09-18",27.066
"975","2019-09-19",27.01
"976","2019-09-20",26.997999
"977","2019-09-23",27.08
"978","2019-09-24",27.059999
"979","2019-09-25",27.02
"980","2019-09-26",27
"981","2019-09-27",26.767
"982","2019-09-30",26.93
