"","date","HOME"
"187","2017-05-02",17.4
"188","2017-05-03",17.52
"189","2017-05-04",17.969999
"190","2017-05-05",18.360001
"191","2017-05-08",18.43
"192","2017-05-09",19.049999
"193","2017-05-10",19.059999
"194","2017-05-11",19.1
"195","2017-05-12",18.74
"196","2017-05-15",18.549999
"197","2017-05-16",18.639999
"198","2017-05-17",18.5
"199","2017-05-18",18.24
"200","2017-05-19",18.6
"201","2017-05-22",18.610001
"202","2017-05-23",18.610001
"203","2017-05-24",18.75
"204","2017-05-25",19.120001
"205","2017-05-26",18.950001
"206","2017-05-30",18.74
"207","2017-05-31",18.74
"208","2017-06-01",19
"209","2017-06-02",18.9
"210","2017-06-05",18.870001
"211","2017-06-06",18.51
"212","2017-06-07",22.530001
"213","2017-06-08",23.16
"214","2017-06-09",22.75
"215","2017-06-12",21.75
"216","2017-06-13",21.780001
"217","2017-06-14",22.33
"218","2017-06-15",22.209999
"219","2017-06-16",21.879999
"220","2017-06-19",22.889999
"221","2017-06-20",22.530001
"222","2017-06-21",22.83
"223","2017-06-22",23.32
"224","2017-06-23",22.59
"225","2017-06-26",22.82
"226","2017-06-27",22.799999
"227","2017-06-28",22.870001
"228","2017-06-29",22.76
"229","2017-06-30",23.290001
"230","2017-07-03",23.23
"231","2017-07-05",23.469999
"232","2017-07-06",24.08
"233","2017-07-07",23.120001
"234","2017-07-10",22.440001
"235","2017-07-11",22.780001
"236","2017-07-12",23.280001
"237","2017-07-13",23.48
"238","2017-07-14",22.030001
"239","2017-07-17",22.58
"240","2017-07-18",22.83
"241","2017-07-19",23.040001
"242","2017-07-20",23.35
"243","2017-07-21",23.1
"244","2017-07-24",22.51
"245","2017-07-25",23.02
"246","2017-07-26",23.24
"247","2017-07-27",23.219999
"248","2017-07-28",22.77
"249","2017-07-31",22.76
"250","2017-08-01",22.690001
"251","2017-08-02",22.780001
"252","2017-08-03",22.709999
"253","2017-08-04",22.860001
"254","2017-08-07",23.610001
"255","2017-08-08",23.52
"256","2017-08-09",23.35
"257","2017-08-10",22.719999
"258","2017-08-11",22.629999
"259","2017-08-14",22.629999
"260","2017-08-15",22.73
"261","2017-08-16",23.639999
"262","2017-08-17",22.75
"263","2017-08-18",22.530001
"264","2017-08-21",22.629999
"265","2017-08-22",22.360001
"266","2017-08-23",22.66
"267","2017-08-24",22.129999
"268","2017-08-25",22.059999
"269","2017-08-28",23.92
"270","2017-08-29",24.360001
"271","2017-08-30",24.51
"272","2017-08-31",24.5
"273","2017-09-01",25.379999
"274","2017-09-05",25.629999
"275","2017-09-06",23.040001
"276","2017-09-07",23.950001
"277","2017-09-08",22.950001
"278","2017-09-11",22.549999
"279","2017-09-12",23.309999
"280","2017-09-13",22.58
"281","2017-09-14",22.01
"282","2017-09-15",23
"283","2017-09-18",22.610001
"284","2017-09-19",22.370001
"285","2017-09-20",22.309999
"286","2017-09-21",22.59
"287","2017-09-22",22.49
"288","2017-09-25",22.059999
"289","2017-09-26",22.110001
"290","2017-09-27",22.83
"291","2017-09-28",22.67
"292","2017-09-29",22.84
"293","2017-10-02",23.24
"294","2017-10-03",23.35
"295","2017-10-04",23.440001
"296","2017-10-05",23.190001
"297","2017-10-06",23.17
"298","2017-10-09",22.799999
"299","2017-10-10",22.280001
"300","2017-10-11",22.16
"301","2017-10-12",21.9
"302","2017-10-13",22.040001
"303","2017-10-16",21.73
"304","2017-10-17",21.75
"305","2017-10-18",21.77
"306","2017-10-19",21.74
"307","2017-10-20",21.99
"308","2017-10-23",22
"309","2017-10-24",21.540001
"310","2017-10-25",21.120001
"311","2017-10-26",21.25
"312","2017-10-27",20.719999
"313","2017-10-30",20.4
"314","2017-10-31",20.5
"315","2017-11-01",20.780001
"316","2017-11-02",20.860001
"317","2017-11-03",21.23
"318","2017-11-06",21.540001
"319","2017-11-07",21.07
"320","2017-11-08",21.08
"321","2017-11-09",20.950001
"322","2017-11-10",20.860001
"323","2017-11-13",21.43
"324","2017-11-14",20.9
"325","2017-11-15",20.690001
"326","2017-11-16",21.58
"327","2017-11-17",22.030001
"328","2017-11-20",22.440001
"329","2017-11-21",22.07
"330","2017-11-22",22.24
"331","2017-11-24",22.08
"332","2017-11-27",21.629999
"333","2017-11-28",22.27
"334","2017-11-29",23.57
"335","2017-11-30",27.629999
"336","2017-12-01",28.25
"337","2017-12-04",28.389999
"338","2017-12-05",26.34
"339","2017-12-06",24.700001
"340","2017-12-07",29.360001
"341","2017-12-08",29.33
"342","2017-12-11",28.969999
"343","2017-12-12",28.58
"344","2017-12-13",29.01
"345","2017-12-14",28.809999
"346","2017-12-15",29.84
"347","2017-12-18",30.860001
"348","2017-12-19",30.91
"349","2017-12-20",31.07
"350","2017-12-21",31.629999
"351","2017-12-22",30.290001
"352","2017-12-26",30.690001
"353","2017-12-27",30.559999
"354","2017-12-28",31.23
"355","2017-12-29",30.389999
"356","2018-01-02",31.639999
"357","2018-01-03",30.07
"358","2018-01-04",30.52
"359","2018-01-05",31.059999
"360","2018-01-08",31.75
"361","2018-01-09",32.02
"362","2018-01-10",31.959999
"363","2018-01-11",32.16
"364","2018-01-12",32.740002
"365","2018-01-16",31.639999
"366","2018-01-17",32.290001
"367","2018-01-18",32.16
"368","2018-01-19",32.720001
"369","2018-01-22",33.41
"370","2018-01-23",32.720001
"371","2018-01-24",32.09
"372","2018-01-25",33.599998
"373","2018-01-26",33.73
"374","2018-01-29",32.18
"375","2018-01-30",32.32
"376","2018-01-31",31.68
"377","2018-02-01",31.4
"378","2018-02-02",30.799999
"379","2018-02-05",29.93
"380","2018-02-06",31.27
"381","2018-02-07",31.200001
"382","2018-02-08",30.08
"383","2018-02-09",30.6
"384","2018-02-12",30.309999
"385","2018-02-13",30.1
"386","2018-02-14",30.059999
"387","2018-02-15",30.120001
"388","2018-02-16",31.889999
"389","2018-02-20",31.280001
"390","2018-02-21",30.01
"391","2018-02-22",30.18
"392","2018-02-23",30.32
"393","2018-02-26",29.440001
"394","2018-02-27",29.24
"395","2018-02-28",29.59
"396","2018-03-01",28.49
"397","2018-03-02",28.709999
"398","2018-03-05",28.73
"399","2018-03-06",29.540001
"400","2018-03-07",30.370001
"401","2018-03-08",29.530001
"402","2018-03-09",30.58
"403","2018-03-12",30
"404","2018-03-13",30.030001
"405","2018-03-14",29.33
"406","2018-03-15",28.15
"407","2018-03-16",29.049999
"408","2018-03-19",28.629999
"409","2018-03-20",28.299999
"410","2018-03-21",27.629999
"411","2018-03-22",26.459999
"412","2018-03-23",31.549999
"413","2018-03-26",31.34
"414","2018-03-27",30.559999
"415","2018-03-28",31.620001
"416","2018-03-29",32.040001
"417","2018-04-02",30.93
"418","2018-04-03",31.559999
"419","2018-04-04",32.68
"420","2018-04-05",34.060001
"421","2018-04-06",33.720001
"422","2018-04-09",34.689999
"423","2018-04-10",33.669998
"424","2018-04-11",34
"425","2018-04-12",34.009998
"426","2018-04-13",33.459999
"427","2018-04-16",35.099998
"428","2018-04-17",35.470001
"429","2018-04-18",35.970001
"430","2018-04-19",35.490002
"431","2018-04-20",35
"432","2018-04-23",34.68
"433","2018-04-24",35.240002
"434","2018-04-25",34.09
"435","2018-04-26",35.389999
"436","2018-04-27",35.43
"437","2018-04-30",35.189999
"438","2018-05-01",35.490002
"439","2018-05-02",36.48
"440","2018-05-03",35.369999
"441","2018-05-04",36.830002
"442","2018-05-07",35.860001
"443","2018-05-08",36.439999
"444","2018-05-09",36.619999
"445","2018-05-10",36.529999
"446","2018-05-11",36.639999
"447","2018-05-14",35.689999
"448","2018-05-15",35.790001
"449","2018-05-16",35.889999
"450","2018-05-17",35.990002
"451","2018-05-18",36.990002
"452","2018-05-21",36.900002
"453","2018-05-22",35.009998
"454","2018-05-23",35.75
"455","2018-05-24",35.689999
"456","2018-05-25",35.509998
"457","2018-05-29",34.93
"458","2018-05-30",35.349998
"459","2018-05-31",34.610001
"460","2018-06-01",34.869999
"461","2018-06-04",37.040001
"462","2018-06-05",36.029999
"463","2018-06-06",35.740002
"464","2018-06-07",36.75
"465","2018-06-08",38.91
"466","2018-06-11",38.459999
"467","2018-06-12",38.349998
"468","2018-06-13",38.139999
"469","2018-06-14",38.27
"470","2018-06-15",37.650002
"471","2018-06-18",37.32
"472","2018-06-19",36.990002
"473","2018-06-20",36.490002
"474","2018-06-21",36.830002
"475","2018-06-22",37
"476","2018-06-25",36.369999
"477","2018-06-26",39.34
"478","2018-06-27",38.330002
"479","2018-06-28",38.950001
"480","2018-06-29",39.150002
"481","2018-07-02",39.369999
"482","2018-07-03",39.299999
"483","2018-07-05",39.959999
"484","2018-07-06",40.450001
"485","2018-07-09",40.759998
"486","2018-07-10",40.439999
"487","2018-07-11",38.009998
"488","2018-07-12",37.560001
"489","2018-07-13",37.939999
"490","2018-07-16",36.32
"491","2018-07-17",36.75
"492","2018-07-18",36.540001
"493","2018-07-19",37.939999
"494","2018-07-20",37.93
"495","2018-07-23",37.610001
"496","2018-07-24",36.919998
"497","2018-07-25",37.490002
"498","2018-07-26",37.869999
"499","2018-07-27",35.759998
"500","2018-07-30",35.759998
"501","2018-07-31",36.27
"502","2018-08-01",34.57
"503","2018-08-02",33.349998
"504","2018-08-03",33.779999
"505","2018-08-06",33.279999
"506","2018-08-07",34.009998
"507","2018-08-08",34.470001
"508","2018-08-09",35.279999
"509","2018-08-10",35.09
"510","2018-08-13",34.490002
"511","2018-08-14",34.759998
"512","2018-08-15",33.470001
"513","2018-08-16",33.57
"514","2018-08-17",33.950001
"515","2018-08-20",34.02
"516","2018-08-21",34.689999
"517","2018-08-22",35.98
"518","2018-08-23",36.759998
"519","2018-08-24",37.049999
"520","2018-08-27",37.240002
"521","2018-08-28",37.009998
"522","2018-08-29",37.27
"523","2018-08-30",35.759998
"524","2018-08-31",34.41
"525","2018-09-04",35.639999
"526","2018-09-05",35.560001
"527","2018-09-06",34
"528","2018-09-07",32.439999
"529","2018-09-10",32.330002
"530","2018-09-11",32.75
"531","2018-09-12",33.009998
"532","2018-09-13",32.959999
"533","2018-09-14",31.93
"534","2018-09-17",31.559999
"535","2018-09-18",32.610001
"536","2018-09-19",33.009998
"537","2018-09-20",33.689999
"538","2018-09-21",33.040001
"539","2018-09-24",30.85
"540","2018-09-25",30.93
"541","2018-09-26",30.290001
"542","2018-09-27",31.440001
"543","2018-09-28",31.530001
"544","2018-10-01",31.040001
"545","2018-10-02",30.15
"546","2018-10-03",30.6
"547","2018-10-04",28.969999
"548","2018-10-05",29.32
"549","2018-10-08",28.700001
"550","2018-10-09",27.280001
"551","2018-10-10",26.91
"552","2018-10-11",27.200001
"553","2018-10-12",27.33
"554","2018-10-15",27.58
"555","2018-10-16",27.370001
"556","2018-10-17",27.99
"557","2018-10-18",26.58
"558","2018-10-19",26.01
"559","2018-10-22",26.02
"560","2018-10-23",26.209999
"561","2018-10-24",25.299999
"562","2018-10-25",25.860001
"563","2018-10-26",26.27
"564","2018-10-29",26.15
"565","2018-10-30",26.99
"566","2018-10-31",27.34
"567","2018-11-01",29.59
"568","2018-11-02",30.25
"569","2018-11-05",29.139999
"570","2018-11-06",29.450001
"571","2018-11-07",29.59
"572","2018-11-08",28.790001
"573","2018-11-09",27.57
"574","2018-11-12",27.639999
"575","2018-11-13",28.440001
"576","2018-11-14",28.35
"577","2018-11-15",28.27
"578","2018-11-16",27.99
"579","2018-11-19",26.34
"580","2018-11-20",24.92
"581","2018-11-21",26.49
"582","2018-11-23",26.450001
"583","2018-11-26",27.629999
"584","2018-11-27",26.700001
"585","2018-11-28",28.1
"586","2018-11-29",27.709999
"587","2018-11-30",28.5
"588","2018-12-03",29.15
"589","2018-12-04",27.809999
"590","2018-12-06",23.75
"591","2018-12-07",20.41
"592","2018-12-10",20.280001
"593","2018-12-11",20.98
"594","2018-12-12",20.5
"595","2018-12-13",19.67
"596","2018-12-14",19.1
"597","2018-12-17",18.6
"598","2018-12-18",18.32
"599","2018-12-19",18.129999
"600","2018-12-20",17.450001
"601","2018-12-21",16.65
"602","2018-12-24",16.68
"603","2018-12-26",17.940001
"604","2018-12-27",18.32
"605","2018-12-28",18.440001
"606","2018-12-31",18.66
"607","2019-01-02",19.030001
"608","2019-01-03",19.200001
"609","2019-01-04",20.309999
"610","2019-01-07",21.73
"611","2019-01-08",22.51
"612","2019-01-09",21.940001
"613","2019-01-10",21.57
"614","2019-01-11",22.24
"615","2019-01-14",19.91
"616","2019-01-15",19.25
"617","2019-01-16",20.51
"618","2019-01-17",21.360001
"619","2019-01-18",21.59
"620","2019-01-22",21.629999
"621","2019-01-23",21.68
"622","2019-01-24",21.610001
"623","2019-01-25",22.43
"624","2019-01-28",22.469999
"625","2019-01-29",22.190001
"626","2019-01-30",21.93
"627","2019-01-31",22.040001
"628","2019-02-01",22.719999
"629","2019-02-04",23.190001
"630","2019-02-05",23.190001
"631","2019-02-06",22.58
"632","2019-02-07",22.719999
"633","2019-02-08",22.360001
"634","2019-02-11",22.299999
"635","2019-02-12",23.110001
"636","2019-02-13",23.049999
"637","2019-02-14",23.18
"638","2019-02-15",23.559999
"639","2019-02-19",23.299999
"640","2019-02-20",23.860001
"641","2019-02-21",23.360001
"642","2019-02-22",23.469999
"643","2019-02-25",23.799999
"644","2019-02-26",23.530001
"645","2019-02-27",24.18
"646","2019-02-28",24.48
"647","2019-03-01",24.5
"648","2019-03-04",22.99
"649","2019-03-05",22.690001
"650","2019-03-06",22.940001
"651","2019-03-07",22.43
"652","2019-03-08",22.66
"653","2019-03-11",23.09
"654","2019-03-12",22.58
"655","2019-03-13",22.74
"656","2019-03-14",22.34
"657","2019-03-15",22.1
"658","2019-03-18",22.299999
"659","2019-03-19",22.4
"660","2019-03-20",22.23
"661","2019-03-21",22.809999
"662","2019-03-22",22.17
"663","2019-03-25",22.85
"664","2019-03-26",22.85
"665","2019-03-27",18.200001
"666","2019-03-28",17.83
"667","2019-03-29",17.860001
"668","2019-04-01",18.610001
"669","2019-04-02",18.66
"670","2019-04-03",18.99
"671","2019-04-04",20.5
"672","2019-04-05",20.860001
"673","2019-04-08",20.860001
"674","2019-04-09",20.91
"675","2019-04-10",21.200001
"676","2019-04-11",21.57
"677","2019-04-12",22.15
"678","2019-04-15",22.200001
"679","2019-04-16",22.719999
"680","2019-04-17",22.68
"681","2019-04-18",23.1
"682","2019-04-22",21.93
"683","2019-04-23",22.5
"684","2019-04-24",22.99
"685","2019-04-25",22.92
"686","2019-04-26",22.959999
"687","2019-04-29",22.98
"688","2019-04-30",23.49
"689","2019-05-01",24.1
"690","2019-05-02",24.5
"691","2019-05-03",24.389999
"692","2019-05-06",22.799999
"693","2019-05-07",22.58
"694","2019-05-08",23.17
"695","2019-05-09",23.379999
"696","2019-05-10",23.700001
"697","2019-05-13",19.889999
"698","2019-05-14",20.610001
"699","2019-05-15",22.299999
"700","2019-05-16",23.26
"701","2019-05-17",23
"702","2019-05-20",22.9
"703","2019-05-21",21.5
"704","2019-05-22",20.530001
"705","2019-05-23",19.99
"706","2019-05-24",20.74
"707","2019-05-28",19.469999
"708","2019-05-29",19.01
"709","2019-05-30",19.41
"710","2019-05-31",19.049999
"711","2019-06-03",18.299999
"712","2019-06-04",19.030001
"713","2019-06-05",17.51
"714","2019-06-06",7.5
"715","2019-06-07",7.61
"716","2019-06-10",7.99
"717","2019-06-11",7.73
"718","2019-06-12",7.78
"719","2019-06-13",8.21
"720","2019-06-14",7.69
"721","2019-06-17",7.79
"722","2019-06-18",7.89
"723","2019-06-19",7.68
"724","2019-06-20",7.48
"725","2019-06-21",7.4
"726","2019-06-24",6.8
"727","2019-06-25",6.61
"728","2019-06-26",6.61
"729","2019-06-27",6.74
"730","2019-06-28",6.66
"731","2019-07-01",7.08
"732","2019-07-02",7.01
"733","2019-07-03",6.96
"734","2019-07-05",7.13
"735","2019-07-08",6.98
"736","2019-07-09",6.78
"737","2019-07-10",6.95
"738","2019-07-11",6.57
"739","2019-07-12",6.75
"740","2019-07-15",6.43
"741","2019-07-16",6.63
"742","2019-07-17",6.18
"743","2019-07-18",5.95
"744","2019-07-19",6.02
"745","2019-07-22",5.74
"746","2019-07-23",5.35
"747","2019-07-24",6.15
"748","2019-07-25",6.04
"749","2019-07-26",6.11
"750","2019-07-29",6.07
"751","2019-07-30",6.05
"752","2019-07-31",5.99
"753","2019-08-01",5.57
"754","2019-08-02",5.51
"755","2019-08-05",5.27
"756","2019-08-06",5.27
"757","2019-08-07",4.93
"758","2019-08-08",4.99
"759","2019-08-09",4.78
"760","2019-08-12",4.79
"761","2019-08-13",4.86
"762","2019-08-14",4.92
"763","2019-08-15",4.66
"764","2019-08-16",5.15
"765","2019-08-19",5.42
"766","2019-08-20",5.38
"767","2019-08-21",5.82
"768","2019-08-22",6.57
"769","2019-08-23",6.06
"770","2019-08-26",6.07
"771","2019-08-27",6.04
"772","2019-08-28",6.45
"773","2019-08-29",6.7
"774","2019-08-30",6.74
"775","2019-09-03",6.7
"776","2019-09-04",6.91
"777","2019-09-05",6.52
"778","2019-09-06",7.24
"779","2019-09-09",7.96
"780","2019-09-10",8.56
"781","2019-09-11",9.01
"782","2019-09-12",8.95
"783","2019-09-13",9.21
"784","2019-09-16",9.19
"785","2019-09-17",9.3
"786","2019-09-18",9.17
"787","2019-09-19",9.19
"788","2019-09-20",9.09
"789","2019-09-23",9.72
"790","2019-09-24",9.49
"791","2019-09-25",9.71
"792","2019-09-26",9.39
"793","2019-09-27",9.35
"794","2019-09-30",9.62
"795","2019-10-01",9.82
"796","2019-10-02",9.17
"797","2019-10-03",9.25
"798","2019-10-04",9.33
"799","2019-10-07",9.68
"800","2019-10-08",9.6
"801","2019-10-09",9.86
"802","2019-10-10",10.1
"803","2019-10-11",10.2
"804","2019-10-14",10.03
"805","2019-10-15",9.67
"806","2019-10-16",9.91
"807","2019-10-17",9.95
"808","2019-10-18",9.57
"809","2019-10-21",9.79
"810","2019-10-22",10.12
"811","2019-10-23",10.15
"812","2019-10-24",9.99
"813","2019-10-25",10.34
"814","2019-10-28",9.67
"815","2019-10-29",9.29
"816","2019-10-30",9.09
"817","2019-10-31",8.52
"818","2019-11-01",8.69
"819","2019-11-04",8.76
"820","2019-11-05",8.83
"821","2019-11-06",8.81
"822","2019-11-07",8.52
"823","2019-11-08",8.71
"824","2019-11-11",8.66
"825","2019-11-12",8.64
"826","2019-11-13",8.55
"827","2019-11-14",8.66
"828","2019-11-15",9.2
"829","2019-11-18",8.95
"830","2019-11-19",8.57
"831","2019-11-20",7.98
"832","2019-11-21",8.09
"833","2019-11-22",8.24
"834","2019-11-25",8.42
"835","2019-11-26",8.57
"836","2019-11-27",8.57
"837","2019-11-29",8.58
"838","2019-12-02",8.43
"839","2019-12-03",8.2
"840","2019-12-04",8.55
"841","2019-12-05",5.48
"842","2019-12-06",5.67
"843","2019-12-09",6.33
"844","2019-12-10",5.92
"845","2019-12-11",5.68
"846","2019-12-12",6.39
"847","2019-12-13",5.69
"848","2019-12-16",5.36
"849","2019-12-17",5.29
"850","2019-12-18",5.4
"851","2019-12-19",5.35
"852","2019-12-20",5.42
"853","2019-12-23",5.37
"854","2019-12-24",5.47
"855","2019-12-26",5.47
"856","2019-12-27",5.49
"857","2019-12-30",5.34
"858","2019-12-31",5.5
"859","2020-01-02",5.2
"860","2020-01-03",5.08
"861","2020-01-06",5.49
"862","2020-01-07",5.58
"863","2020-01-08",5.3
"864","2020-01-09",5.18
"865","2020-01-10",5.08
"866","2020-01-13",5.64
"867","2020-01-14",5.81
"868","2020-01-15",5.99
"869","2020-01-16",6.26
"870","2020-01-17",6.01
"871","2020-01-21",6.22
"872","2020-01-22",6.11
"873","2020-01-23",6.03
"874","2020-01-24",6
"875","2020-01-27",5.8
"876","2020-01-28",5.93
"877","2020-01-29",5.97
"878","2020-01-30",5.83
"879","2020-01-31",5.66
"880","2020-02-03",5.72
"881","2020-02-04",5.86
"882","2020-02-05",6.31
"883","2020-02-06",6.26
"884","2020-02-07",6.24
"885","2020-02-10",6.21
"886","2020-02-11",6.18
"887","2020-02-12",6.59
"888","2020-02-13",6.55
"889","2020-02-14",6.36
"890","2020-02-18",6.57
"891","2020-02-19",6.91
"892","2020-02-20",7.16
"893","2020-02-21",7.15
"894","2020-02-24",6.4
"895","2020-02-25",5.75
"896","2020-02-26",5.65
"897","2020-02-27",4.93
"898","2020-02-28",5
"899","2020-03-02",4.55
"900","2020-03-03",4.65
"901","2020-03-04",4.99
"902","2020-03-05",4.57
"903","2020-03-06",4.37
"904","2020-03-09",3.17
"905","2020-03-10",4.13
"906","2020-03-11",3.55
"907","2020-03-12",2.94
"908","2020-03-13",3.37
"909","2020-03-16",2.8
"910","2020-03-17",2.27
"911","2020-03-18",1.48
"912","2020-03-19",2.04
"913","2020-03-20",2.04
"914","2020-03-23",2.28
"915","2020-03-24",2.79
"916","2020-03-25",2.19
"917","2020-03-26",2.18
"918","2020-03-27",2.22
"919","2020-03-30",1.95
"920","2020-03-31",2.02
"921","2020-04-01",1.66
"922","2020-04-02",1.46
"923","2020-04-03",1.42
"924","2020-04-06",1.68
"925","2020-04-07",1.55
"926","2020-04-08",1.95
"927","2020-04-09",2.01
"928","2020-04-13",1.94
"929","2020-04-14",2.14
"930","2020-04-15",1.93
"931","2020-04-16",1.76
"932","2020-04-17",1.96
"933","2020-04-20",1.9
"934","2020-04-21",1.93
"935","2020-04-22",1.92
"936","2020-04-23",1.78
"937","2020-04-24",1.79
"938","2020-04-27",2.16
"939","2020-04-28",2.23
"940","2020-04-29",2.93
"941","2020-04-30",2.35
"942","2020-05-01",2.44
"943","2020-05-04",2.36
"944","2020-05-05",2.34
"945","2020-05-06",2.21
"946","2020-05-07",2.34
"947","2020-05-08",2.45
"948","2020-05-11",2.42
"949","2020-05-12",2.8
"950","2020-05-13",2.57
"951","2020-05-14",2.71
"952","2020-05-15",2.86
"953","2020-05-18",3.53
"954","2020-05-19",3.68
"955","2020-05-20",4.15
"956","2020-05-21",4.48
"957","2020-05-22",4.33
"958","2020-05-26",5.1
"959","2020-05-27",5.2
"960","2020-05-28",4.65
"961","2020-05-29",4.74
"962","2020-06-01",4.82
"963","2020-06-02",5.05
"964","2020-06-03",6.18
"965","2020-06-04",6.2
"966","2020-06-05",6.88
"967","2020-06-08",7.8
"968","2020-06-09",6.93
"969","2020-06-10",6.56
"970","2020-06-11",5.93
"971","2020-06-12",6.61
"972","2020-06-15",6.66
"973","2020-06-16",7.56
"974","2020-06-17",7.42
"975","2020-06-18",7.77
"976","2020-06-19",6.9
"977","2020-06-22",7.58
"978","2020-06-23",8.1
"979","2020-06-24",7.4
"980","2020-06-25",7.11
