"","date","MUSA"
"86","2013-12-18",42.259998
"87","2013-12-19",41.970001
"88","2013-12-20",42.75
"89","2013-12-23",42.34
"90","2013-12-24",41.91
"91","2013-12-26",41.880001
"92","2013-12-27",41.880001
"93","2013-12-30",42.099998
"94","2013-12-31",41.560001
"95","2014-01-02",41.91
"96","2014-01-03",41.970001
"97","2014-01-06",41.779999
"98","2014-01-07",42.57
"99","2014-01-08",42.540001
"100","2014-01-09",43.150002
"101","2014-01-10",43.25
"102","2014-01-13",41.779999
"103","2014-01-14",41.900002
"104","2014-01-15",41.610001
"105","2014-01-16",41.73
"106","2014-01-17",41.360001
"107","2014-01-21",42.040001
"108","2014-01-22",41.689999
"109","2014-01-23",40.5
"110","2014-01-24",39.82
"111","2014-01-27",39.549999
"112","2014-01-28",39.490002
"113","2014-01-29",38.990002
"114","2014-01-30",39.049999
"115","2014-01-31",38.740002
"116","2014-02-03",37.619999
"117","2014-02-04",37.549999
"118","2014-02-05",38.560001
"119","2014-02-06",39.259998
"120","2014-02-07",39.209999
"121","2014-02-10",39.099998
"122","2014-02-11",39.459999
"123","2014-02-12",39.07
"124","2014-02-13",39.619999
"125","2014-02-14",39.740002
"126","2014-02-18",39.52
"127","2014-02-19",39.299999
"128","2014-02-20",39.16
"129","2014-02-21",38.849998
"130","2014-02-24",38.799999
"131","2014-02-25",38.98
"132","2014-02-26",39.450001
"133","2014-02-27",40.48
"134","2014-02-28",40.560001
"135","2014-03-03",40
"136","2014-03-04",40.84
"137","2014-03-05",40.599998
"138","2014-03-06",40.720001
"139","2014-03-07",41.18
"140","2014-03-10",41.130001
"141","2014-03-11",41.369999
"142","2014-03-12",41.02
"143","2014-03-13",40.639999
"144","2014-03-14",40.75
"145","2014-03-17",41.060001
"146","2014-03-18",41.77
"147","2014-03-19",41.450001
"148","2014-03-20",40.84
"149","2014-03-21",40.900002
"150","2014-03-24",40.950001
"151","2014-03-25",41.009998
"152","2014-03-26",40.529999
"153","2014-03-27",39.970001
"154","2014-03-28",40.68
"155","2014-03-31",40.59
"156","2014-04-01",40.959999
"157","2014-04-02",41.049999
"158","2014-04-03",42.029999
"159","2014-04-04",40.939999
"160","2014-04-07",40.68
"161","2014-04-08",40.700001
"162","2014-04-09",40.75
"163","2014-04-10",40.169998
"164","2014-04-11",39.959999
"165","2014-04-14",40.330002
"166","2014-04-15",40.66
"167","2014-04-16",40.740002
"168","2014-04-17",40.540001
"169","2014-04-21",40.580002
"170","2014-04-22",40.689999
"171","2014-04-23",41.459999
"172","2014-04-24",42.139999
"173","2014-04-25",41.549999
"174","2014-04-28",42.919998
"175","2014-04-29",42.779999
"176","2014-04-30",42.5
"177","2014-05-01",42.240002
"178","2014-05-02",43.040001
"179","2014-05-05",44.98
"180","2014-05-06",43.630001
"181","2014-05-07",44.950001
"182","2014-05-08",45.18
"183","2014-05-09",47.139999
"184","2014-05-12",48.830002
"185","2014-05-13",48.73
"186","2014-05-14",47.23
"187","2014-05-15",46.939999
"188","2014-05-16",48.220001
"189","2014-05-19",48.310001
"190","2014-05-20",48.709999
"191","2014-05-21",48.639999
"192","2014-05-22",49.509998
"193","2014-05-23",50.27
"194","2014-05-27",50.099998
"195","2014-05-28",50.259998
"196","2014-05-29",50.790001
"197","2014-05-30",50.880001
"198","2014-06-02",51.59
"199","2014-06-03",51.200001
"200","2014-06-04",51.220001
"201","2014-06-05",51.209999
"202","2014-06-06",52.34
"203","2014-06-09",52.330002
"204","2014-06-10",52.130001
"205","2014-06-11",51.799999
"206","2014-06-12",50.59
"207","2014-06-13",50.169998
"208","2014-06-16",49.939999
"209","2014-06-17",49.889999
"210","2014-06-18",49.98
"211","2014-06-19",49.580002
"212","2014-06-20",49.52
"213","2014-06-23",49.459999
"214","2014-06-24",48.68
"215","2014-06-25",48.57
"216","2014-06-26",48.75
"217","2014-06-27",48.759998
"218","2014-06-30",48.889999
"219","2014-07-01",48.93
"220","2014-07-02",49.060001
"221","2014-07-03",49.849998
"222","2014-07-07",49.709999
"223","2014-07-08",48.77
"224","2014-07-09",48.93
"225","2014-07-10",48.310001
"226","2014-07-11",48.360001
"227","2014-07-14",48.450001
"228","2014-07-15",47.259998
"229","2014-07-16",47.720001
"230","2014-07-17",47.630001
"231","2014-07-18",48.48
"232","2014-07-21",47.939999
"233","2014-07-22",48.77
"234","2014-07-23",48.98
"235","2014-07-24",48.529999
"236","2014-07-25",48.200001
"237","2014-07-28",48.150002
"238","2014-07-29",48.290001
"239","2014-07-30",49.150002
"240","2014-07-31",49.419998
"241","2014-08-01",48.709999
"242","2014-08-04",48.919998
"243","2014-08-05",48.990002
"244","2014-08-06",49.560001
"245","2014-08-07",50.860001
"246","2014-08-08",52.290001
"247","2014-08-11",51.66
"248","2014-08-12",52
"249","2014-08-13",52.18
"250","2014-08-14",52.560001
"251","2014-08-15",51.860001
"252","2014-08-18",52.91
"253","2014-08-19",53.400002
"254","2014-08-20",54.66
"255","2014-08-21",53.349998
"256","2014-08-22",53.959999
"257","2014-08-25",54.119999
"258","2014-08-26",54.720001
"259","2014-08-27",55.009998
"260","2014-08-28",54.709999
"261","2014-08-29",54.470001
"262","2014-09-02",53.950001
"263","2014-09-03",54.98
"264","2014-09-04",55.639999
"265","2014-09-05",55.189999
"266","2014-09-08",54.610001
"267","2014-09-09",54.23
"268","2014-09-10",54.040001
"269","2014-09-11",54.330002
"270","2014-09-12",53.869999
"271","2014-09-15",53.810001
"272","2014-09-16",55.529999
"273","2014-09-17",55.029999
"274","2014-09-18",55.110001
"275","2014-09-19",54.619999
"276","2014-09-22",53.810001
"277","2014-09-23",53.700001
"278","2014-09-24",53.73
"279","2014-09-25",53.310001
"280","2014-09-26",53.66
"281","2014-09-29",54.099998
"282","2014-09-30",53.060001
"283","2014-10-01",51.970001
"284","2014-10-02",52.43
"285","2014-10-03",52.189999
"286","2014-10-06",51.68
"287","2014-10-07",50.77
"288","2014-10-08",51.529999
"289","2014-10-09",50.77
"290","2014-10-10",50.439999
"291","2014-10-13",49.630001
"292","2014-10-14",50.779999
"293","2014-10-15",50.849998
"294","2014-10-16",51.720001
"295","2014-10-17",53.099998
"296","2014-10-20",53.209999
"297","2014-10-21",54.93
"298","2014-10-22",54.43
"299","2014-10-23",55.91
"300","2014-10-24",55.599998
"301","2014-10-27",55.599998
"302","2014-10-28",57.32
"303","2014-10-29",56.959999
"304","2014-10-30",56.57
"305","2014-10-31",57.299999
"306","2014-11-03",57.040001
"307","2014-11-04",57.880001
"308","2014-11-05",57.490002
"309","2014-11-06",59.009998
"310","2014-11-07",59.41
"311","2014-11-10",59.27
"312","2014-11-11",59.459999
"313","2014-11-12",61
"314","2014-11-13",60.5
"315","2014-11-14",61.220001
"316","2014-11-17",61.209999
"317","2014-11-18",61.580002
"318","2014-11-19",62.98
"319","2014-11-20",64.239998
"320","2014-11-21",62.919998
"321","2014-11-24",62.450001
"322","2014-11-25",64.489998
"323","2014-11-26",62.779999
"324","2014-11-28",63.720001
"325","2014-12-01",61.139999
"326","2014-12-02",62.16
"327","2014-12-03",63.740002
"328","2014-12-04",62.830002
"329","2014-12-05",61.790001
"330","2014-12-08",61.189999
"331","2014-12-09",62.5
"332","2014-12-10",61.439999
"333","2014-12-11",62.599998
"334","2014-12-12",63.02
"335","2014-12-15",62.5
"336","2014-12-16",63.389999
"337","2014-12-17",63.990002
"338","2014-12-18",65.32
"339","2014-12-19",65.620003
"340","2014-12-22",64.760002
"341","2014-12-23",65.620003
"342","2014-12-24",66.370003
"343","2014-12-26",67.279999
"344","2014-12-29",69.370003
"345","2014-12-30",69.349998
"346","2014-12-31",68.860001
"347","2015-01-02",67.839996
"348","2015-01-05",67.160004
"349","2015-01-06",66.82
"350","2015-01-07",69.660004
"351","2015-01-08",71.589996
"352","2015-01-09",70.949997
"353","2015-01-12",70.309998
"354","2015-01-13",70.25
"355","2015-01-14",69.330002
"356","2015-01-15",68.690002
"357","2015-01-16",69.199997
"358","2015-01-20",69.029999
"359","2015-01-21",67.760002
"360","2015-01-22",69.510002
"361","2015-01-23",70.059998
"362","2015-01-26",70.790001
"363","2015-01-27",70.25
"364","2015-01-28",69.860001
"365","2015-01-29",70
"366","2015-01-30",69.809998
"367","2015-02-02",70.720001
"368","2015-02-03",70.269997
"369","2015-02-04",71.07
"370","2015-02-05",68.980003
"371","2015-02-06",68.860001
"372","2015-02-09",68.739998
"373","2015-02-10",70.57
"374","2015-02-11",71.510002
"375","2015-02-12",71.529999
"376","2015-02-13",71.089996
"377","2015-02-17",70.559998
"378","2015-02-18",71.059998
"379","2015-02-19",71.989998
"380","2015-02-20",71.75
"381","2015-02-23",72.089996
"382","2015-02-24",71.419998
"383","2015-02-25",71
"384","2015-02-26",71.410004
"385","2015-02-27",70.989998
"386","2015-03-02",72.169998
"387","2015-03-03",71.309998
"388","2015-03-04",70.68
"389","2015-03-05",70.519997
"390","2015-03-06",69.32
"391","2015-03-09",69.949997
"392","2015-03-10",68.43
"393","2015-03-11",68.489998
"394","2015-03-12",70.190002
"395","2015-03-13",70.029999
"396","2015-03-16",71.099998
"397","2015-03-17",70.949997
"398","2015-03-18",70.599998
"399","2015-03-19",70.639999
"400","2015-03-20",70.889999
"401","2015-03-23",70.650002
"402","2015-03-24",71.029999
"403","2015-03-25",69.290001
"404","2015-03-26",68.639999
"405","2015-03-27",71.160004
"406","2015-03-30",73.480003
"407","2015-03-31",72.370003
"408","2015-04-01",73.470001
"409","2015-04-02",72.440002
"410","2015-04-06",72.470001
"411","2015-04-07",71.639999
"412","2015-04-08",71.75
"413","2015-04-09",71.550003
"414","2015-04-10",72.309998
"415","2015-04-13",72.110001
"416","2015-04-14",71.919998
"417","2015-04-15",70.410004
"418","2015-04-16",70.110001
"419","2015-04-17",69.339996
"420","2015-04-20",69.919998
"421","2015-04-21",70.07
"422","2015-04-22",69.769997
"423","2015-04-23",69.010002
"424","2015-04-24",69
"425","2015-04-27",68.779999
"426","2015-04-28",68.550003
"427","2015-04-29",66.620003
"428","2015-04-30",65.330002
"429","2015-05-01",66.260002
"430","2015-05-04",66.25
"431","2015-05-05",60.98
"432","2015-05-06",60.599998
"433","2015-05-07",60.34
"434","2015-05-08",60
"435","2015-05-11",60.23
"436","2015-05-12",59.41
"437","2015-05-13",58.299999
"438","2015-05-14",58.700001
"439","2015-05-15",59.25
"440","2015-05-18",59.869999
"441","2015-05-19",60.299999
"442","2015-05-20",60.380001
"443","2015-05-21",60.43
"444","2015-05-22",60.240002
"445","2015-05-26",58.549999
"446","2015-05-27",59.41
"447","2015-05-28",59.639999
"448","2015-05-29",58.23
"449","2015-06-01",57.669998
"450","2015-06-02",58.57
"451","2015-06-03",59.25
"452","2015-06-04",58.599998
"453","2015-06-05",58.669998
"454","2015-06-08",57.110001
"455","2015-06-09",56.849998
"456","2015-06-10",56.98
"457","2015-06-11",57.060001
"458","2015-06-12",57.169998
"459","2015-06-15",56.560001
"460","2015-06-16",57.240002
"461","2015-06-17",57.580002
"462","2015-06-18",59
"463","2015-06-19",58.799999
"464","2015-06-22",58.259998
"465","2015-06-23",58.470001
"466","2015-06-24",58.299999
"467","2015-06-25",58.200001
"468","2015-06-26",58.209999
"469","2015-06-29",57.220001
"470","2015-06-30",55.82
"471","2015-07-01",56.549999
"472","2015-07-02",57.400002
"473","2015-07-06",56.93
"474","2015-07-07",56.709999
"475","2015-07-08",55.610001
"476","2015-07-09",55.119999
"477","2015-07-10",55.400002
"478","2015-07-13",56.299999
"479","2015-07-14",56.029999
"480","2015-07-15",56.189999
"481","2015-07-16",57.290001
"482","2015-07-17",56.950001
"483","2015-07-20",56.709999
"484","2015-07-21",56.380001
"485","2015-07-22",56.240002
"486","2015-07-23",55.02
"487","2015-07-24",53.900002
"488","2015-07-27",53.049999
"489","2015-07-28",53.029999
"490","2015-07-29",53.189999
"491","2015-07-30",54.080002
"492","2015-07-31",54.759998
"493","2015-08-03",52.939999
"494","2015-08-04",52.790001
"495","2015-08-05",53.779999
"496","2015-08-06",50.709999
"497","2015-08-07",49.790001
"498","2015-08-10",49.950001
"499","2015-08-11",49.560001
"500","2015-08-12",49.369999
"501","2015-08-13",50.380001
"502","2015-08-14",50.02
"503","2015-08-17",51.07
"504","2015-08-18",51.509998
"505","2015-08-19",51.5
"506","2015-08-20",51.25
"507","2015-08-21",50.509998
"508","2015-08-24",48.849998
"509","2015-08-25",48.700001
"510","2015-08-26",49.439999
"511","2015-08-27",50.099998
"512","2015-08-28",50.25
"513","2015-08-31",51.110001
"514","2015-09-01",49.349998
"515","2015-09-02",49.200001
"516","2015-09-03",49.700001
"517","2015-09-04",49.400002
"518","2015-09-08",53.34
"519","2015-09-09",52.990002
"520","2015-09-10",53.09
"521","2015-09-11",53.290001
"522","2015-09-14",53.080002
"523","2015-09-15",53.41
"524","2015-09-16",54.740002
"525","2015-09-17",55.099998
"526","2015-09-18",54.299999
"527","2015-09-21",54.529999
"528","2015-09-22",53.959999
"529","2015-09-23",54.919998
"530","2015-09-24",56.049999
"531","2015-09-25",55.880001
"532","2015-09-28",54.57
"533","2015-09-29",54.740002
"534","2015-09-30",54.950001
"535","2015-10-01",54.959999
"536","2015-10-02",54.169998
"537","2015-10-05",55.049999
"538","2015-10-06",55.349998
"539","2015-10-07",56.869999
"540","2015-10-08",57.369999
"541","2015-10-09",56.25
"542","2015-10-12",55.900002
"543","2015-10-13",55.240002
"544","2015-10-14",55.099998
"545","2015-10-15",55.41
"546","2015-10-16",55.709999
"547","2015-10-19",56.130001
"548","2015-10-20",55.82
"549","2015-10-21",55.950001
"550","2015-10-22",55.830002
"551","2015-10-23",56.060001
"552","2015-10-26",60.43
"553","2015-10-27",59.799999
"554","2015-10-28",61.599998
"555","2015-10-29",61.040001
"556","2015-10-30",61.369999
"557","2015-11-02",62.200001
"558","2015-11-03",62.299999
"559","2015-11-04",61.84
"560","2015-11-05",59.27
"561","2015-11-06",60.509998
"562","2015-11-09",60.209999
"563","2015-11-10",60.299999
"564","2015-11-11",59.060001
"565","2015-11-12",57.59
"566","2015-11-13",56.18
"567","2015-11-16",57.290001
"568","2015-11-17",57.330002
"569","2015-11-18",58.189999
"570","2015-11-19",57.869999
"571","2015-11-20",58.619999
"572","2015-11-23",58.59
"573","2015-11-24",59.139999
"574","2015-11-25",60.540001
"575","2015-11-27",60.509998
"576","2015-11-30",59.560001
"577","2015-12-01",63
"578","2015-12-02",63.799999
"579","2015-12-03",64.290001
"580","2015-12-04",65.040001
"581","2015-12-07",64.830002
"582","2015-12-08",65.089996
"583","2015-12-09",64.809998
"584","2015-12-10",65
"585","2015-12-11",64.779999
"586","2015-12-14",62.630001
"587","2015-12-15",63.119999
"588","2015-12-16",63.16
"589","2015-12-17",62.459999
"590","2015-12-18",60.939999
"591","2015-12-21",61.439999
"592","2015-12-22",61.700001
"593","2015-12-23",62.27
"594","2015-12-24",62.119999
"595","2015-12-28",62.369999
"596","2015-12-29",62.490002
"597","2015-12-30",61.919998
"598","2015-12-31",60.740002
"599","2016-01-04",60.779999
"600","2016-01-05",62.049999
"601","2016-01-06",62.130001
"602","2016-01-07",62.299999
"603","2016-01-08",62.169998
"604","2016-01-11",62.939999
"605","2016-01-12",64.330002
"606","2016-01-13",62.099998
"607","2016-01-14",57.709999
"608","2016-01-15",58.27
"609","2016-01-19",57.509998
"610","2016-01-20",57.220001
"611","2016-01-21",57.18
"612","2016-01-22",56.610001
"613","2016-01-25",56.810001
"614","2016-01-26",54.849998
"615","2016-01-27",54.240002
"616","2016-01-28",54.82
"617","2016-01-29",57.849998
"618","2016-02-01",58.169998
"619","2016-02-02",57.529999
"620","2016-02-03",58.630001
"621","2016-02-04",57.73
"622","2016-02-05",57.75
"623","2016-02-08",58.060001
"624","2016-02-09",59.41
"625","2016-02-10",59.110001
"626","2016-02-11",59.139999
"627","2016-02-12",58.290001
"628","2016-02-16",59.279999
"629","2016-02-17",61.900002
"630","2016-02-18",62.91
"631","2016-02-19",62.259998
"632","2016-02-22",63.73
"633","2016-02-23",63.73
"634","2016-02-24",64.550003
"635","2016-02-25",64.849998
"636","2016-02-26",63.900002
"637","2016-02-29",63.689999
"638","2016-03-01",65
"639","2016-03-02",66.5
"640","2016-03-03",67.18
"641","2016-03-04",66.419998
"642","2016-03-07",65.449997
"643","2016-03-08",64.029999
"644","2016-03-09",66.849998
"645","2016-03-10",65.099998
"646","2016-03-11",64.470001
"647","2016-03-14",64.029999
"648","2016-03-15",64.269997
"649","2016-03-16",64.650002
"650","2016-03-17",64.440002
"651","2016-03-18",65.379997
"652","2016-03-21",65.400002
"653","2016-03-22",63.93
"654","2016-03-23",63.009998
"655","2016-03-24",63.27
"656","2016-03-28",61.959999
"657","2016-03-29",62.73
"658","2016-03-30",62.099998
"659","2016-03-31",61.450001
"660","2016-04-01",62.02
"661","2016-04-04",60.330002
"662","2016-04-05",59.720001
"663","2016-04-06",60.099998
"664","2016-04-07",59.43
"665","2016-04-08",60.529999
"666","2016-04-11",59.009998
"667","2016-04-12",59.439999
"668","2016-04-13",60.029999
"669","2016-04-14",59.470001
"670","2016-04-15",59.77
"671","2016-04-18",60.529999
"672","2016-04-19",60.27
"673","2016-04-20",59.66
"674","2016-04-21",59.169998
"675","2016-04-22",59.540001
"676","2016-04-25",59.73
"677","2016-04-26",59.970001
"678","2016-04-27",60.139999
"679","2016-04-28",58.599998
"680","2016-04-29",57.419998
"681","2016-05-02",58.73
"682","2016-05-03",58.25
"683","2016-05-04",58.860001
"684","2016-05-05",58.299999
"685","2016-05-06",58.360001
"686","2016-05-09",65.300003
"687","2016-05-10",66.470001
"688","2016-05-11",65.150002
"689","2016-05-12",65.900002
"690","2016-05-13",65.150002
"691","2016-05-16",64.910004
"692","2016-05-17",63.759998
"693","2016-05-18",63.639999
"694","2016-05-19",65.400002
"695","2016-05-20",66.690002
"696","2016-05-23",65.779999
"697","2016-05-24",66.739998
"698","2016-05-25",67.489998
"699","2016-05-26",67.779999
"700","2016-05-27",68.410004
"701","2016-05-31",67.989998
"702","2016-06-01",68.540001
"703","2016-06-02",70.040001
"704","2016-06-03",69.620003
"705","2016-06-06",69.080002
"706","2016-06-07",68.720001
"707","2016-06-08",69.489998
"708","2016-06-09",70.860001
"709","2016-06-10",69.970001
"710","2016-06-13",68.989998
"711","2016-06-14",69.419998
"712","2016-06-15",70.349998
"713","2016-06-16",71.489998
"714","2016-06-17",71.650002
"715","2016-06-20",72.529999
"716","2016-06-21",72.480003
"717","2016-06-22",72.690002
"718","2016-06-23",73.5
"719","2016-06-24",72.919998
"720","2016-06-27",71.739998
"721","2016-06-28",72.650002
"722","2016-06-29",73.290001
"723","2016-06-30",74.160004
"724","2016-07-01",74.889999
"725","2016-07-05",74.339996
"726","2016-07-06",74.510002
"727","2016-07-07",74.489998
"728","2016-07-08",75.57
"729","2016-07-11",76.239998
"730","2016-07-12",75.650002
"731","2016-07-13",75.519997
"732","2016-07-14",75.790001
"733","2016-07-15",75.629997
"734","2016-07-18",76.099998
"735","2016-07-19",76.330002
"736","2016-07-20",76.239998
"737","2016-07-21",76.279999
"738","2016-07-22",76.739998
"739","2016-07-25",77.260002
"740","2016-07-26",78.309998
"741","2016-07-27",77.059998
"742","2016-07-28",77.209999
"743","2016-07-29",76.639999
"744","2016-08-01",75.139999
"745","2016-08-02",74.470001
"746","2016-08-03",74.779999
"747","2016-08-04",77.019997
"748","2016-08-05",79.290001
"749","2016-08-08",77.900002
"750","2016-08-09",78.760002
"751","2016-08-10",77.43
"752","2016-08-11",76.110001
"753","2016-08-12",75.489998
"754","2016-08-15",74.980003
"755","2016-08-16",74.779999
"756","2016-08-17",74.459999
"757","2016-08-18",75.220001
"758","2016-08-19",74.389999
"759","2016-08-22",73.720001
"760","2016-08-23",73.440002
"761","2016-08-24",73.650002
"762","2016-08-25",74.480003
"763","2016-08-26",73.519997
"764","2016-08-29",73.540001
"765","2016-08-30",73.120003
"766","2016-08-31",73.120003
"767","2016-09-01",73.290001
"768","2016-09-02",73.949997
"769","2016-09-06",74.449997
"770","2016-09-07",75.739998
"771","2016-09-08",74.550003
"772","2016-09-09",72.940002
"773","2016-09-12",73.389999
"774","2016-09-13",72.519997
"775","2016-09-14",72.370003
"776","2016-09-15",73.940002
"777","2016-09-16",73
"778","2016-09-19",72.879997
"779","2016-09-20",70.080002
"780","2016-09-21",71.529999
"781","2016-09-22",72.330002
"782","2016-09-23",72.720001
"783","2016-09-26",72.919998
"784","2016-09-27",73.07
"785","2016-09-28",72.230003
"786","2016-09-29",70.580002
"787","2016-09-30",71.360001
"788","2016-10-03",71.209999
"789","2016-10-04",72.089996
"790","2016-10-05",72.559998
"791","2016-10-06",72.5
"792","2016-10-07",71.379997
"793","2016-10-10",71.300003
"794","2016-10-11",70.470001
"795","2016-10-12",70.239998
"796","2016-10-13",69.940002
"797","2016-10-14",69.379997
"798","2016-10-17",69.239998
"799","2016-10-18",69.230003
"800","2016-10-19",69.110001
"801","2016-10-20",68.870003
"802","2016-10-21",68.610001
"803","2016-10-24",69.779999
"804","2016-10-25",69.57
"805","2016-10-26",71.190002
"806","2016-10-27",68.739998
"807","2016-10-28",69.209999
"808","2016-10-31",68.779999
"809","2016-11-01",67.050003
"810","2016-11-02",67.830002
"811","2016-11-03",65.440002
"812","2016-11-04",62.939999
"813","2016-11-07",63.09
"814","2016-11-08",63.130001
"815","2016-11-09",59.330002
"816","2016-11-10",57.799999
"817","2016-11-11",60.869999
"818","2016-11-14",63.080002
"819","2016-11-15",63.400002
"820","2016-11-16",64.5
"821","2016-11-17",66.68
"822","2016-11-18",67.769997
"823","2016-11-21",68.790001
"824","2016-11-22",68.75
"825","2016-11-23",69.940002
"826","2016-11-25",70.239998
"827","2016-11-28",70.260002
"828","2016-11-29",69.389999
"829","2016-11-30",68.190002
"830","2016-12-01",68.669998
"831","2016-12-02",68.739998
"832","2016-12-05",69.029999
"833","2016-12-06",69.459999
"834","2016-12-07",69.019997
"835","2016-12-08",66.620003
"836","2016-12-09",66.870003
"837","2016-12-12",65.18
"838","2016-12-13",65.080002
"839","2016-12-14",64.989998
"840","2016-12-15",67
"841","2016-12-16",66.25
"842","2016-12-19",66.809998
"843","2016-12-20",68.040001
"844","2016-12-21",67.849998
"845","2016-12-22",64.190002
"846","2016-12-23",63.060001
"847","2016-12-27",63.68
"848","2016-12-28",63.439999
"849","2016-12-29",62.490002
"850","2016-12-30",61.470001
"851","2017-01-03",61.919998
"852","2017-01-04",63.18
"853","2017-01-05",62.5
"854","2017-01-06",61.029999
"855","2017-01-09",61.549999
"856","2017-01-10",62.66
"857","2017-01-11",62.849998
"858","2017-01-12",62.290001
"859","2017-01-13",61.18
"860","2017-01-17",62.509998
"861","2017-01-18",62.73
"862","2017-01-19",62.869999
"863","2017-01-20",63.610001
"864","2017-01-23",62.860001
"865","2017-01-24",63.599998
"866","2017-01-25",63.970001
"867","2017-01-26",64
"868","2017-01-27",63.5
"869","2017-01-30",63.970001
"870","2017-01-31",63.700001
"871","2017-02-01",63.200001
"872","2017-02-02",66.699997
"873","2017-02-03",66.290001
"874","2017-02-06",65.25
"875","2017-02-07",64.5
"876","2017-02-08",65.75
"877","2017-02-09",66.010002
"878","2017-02-10",66.129997
"879","2017-02-13",64.830002
"880","2017-02-14",65.580002
"881","2017-02-15",65.720001
"882","2017-02-16",64.889999
"883","2017-02-17",65.099998
"884","2017-02-21",66.059998
"885","2017-02-22",66.389999
"886","2017-02-23",65.389999
"887","2017-02-24",66.800003
"888","2017-02-27",67.839996
"889","2017-02-28",63.700001
"890","2017-03-01",65.480003
"891","2017-03-02",66.019997
"892","2017-03-03",64.830002
"893","2017-03-06",65.900002
"894","2017-03-07",65.870003
"895","2017-03-08",66.779999
"896","2017-03-09",66.410004
"897","2017-03-10",66.620003
"898","2017-03-13",67.150002
"899","2017-03-14",67.040001
"900","2017-03-15",68.129997
"901","2017-03-16",69.25
"902","2017-03-17",70.120003
"903","2017-03-20",70.510002
"904","2017-03-21",71.099998
"905","2017-03-22",71.120003
"906","2017-03-23",70.519997
"907","2017-03-24",71.199997
"908","2017-03-27",71.690002
"909","2017-03-28",71.150002
"910","2017-03-29",72.629997
"911","2017-03-30",73.019997
"912","2017-03-31",73.419998
"913","2017-04-03",72.559998
"914","2017-04-04",73.099998
"915","2017-04-05",71.82
"916","2017-04-06",74.300003
"917","2017-04-07",73.540001
"918","2017-04-10",74.410004
"919","2017-04-11",74.489998
"920","2017-04-12",73.970001
"921","2017-04-13",74.139999
"922","2017-04-17",74.290001
"923","2017-04-18",74.150002
"924","2017-04-19",68.18
"925","2017-04-20",69.440002
"926","2017-04-21",69.790001
"927","2017-04-24",70.470001
"928","2017-04-25",71.169998
"929","2017-04-26",71.860001
"930","2017-04-27",71.110001
"931","2017-04-28",69.57
"932","2017-05-01",69.099998
"933","2017-05-02",65.760002
"934","2017-05-03",66.25
"935","2017-05-04",65
"936","2017-05-05",66.190002
"937","2017-05-08",65.370003
"938","2017-05-09",65.839996
"939","2017-05-10",67.190002
"940","2017-05-11",67.690002
"941","2017-05-12",68.559998
"942","2017-05-15",69.07
"943","2017-05-16",68.379997
"944","2017-05-17",66.599998
"945","2017-05-18",67.5
"946","2017-05-19",68.559998
"947","2017-05-22",69.669998
