"","date","ET"
"967","2010-11-02",9.9875
"968","2010-11-03",9.985
"969","2010-11-04",9.925
"970","2010-11-05",9.9625
"971","2010-11-08",10.015
"972","2010-11-09",10.115
"973","2010-11-10",9.9975
"974","2010-11-11",9.9575
"975","2010-11-12",9.86
"976","2010-11-15",9.94
"977","2010-11-16",9.7075
"978","2010-11-17",9.68
"979","2010-11-18",9.71
"980","2010-11-19",9.78
"981","2010-11-22",9.91
"982","2010-11-23",9.8975
"983","2010-11-24",9.925
"984","2010-11-26",9.9
"985","2010-11-29",9.8875
"986","2010-11-30",9.89
"987","2010-12-01",9.98
"988","2010-12-02",9.905
"989","2010-12-03",9.84
"990","2010-12-06",9.8225
"991","2010-12-07",9.8
"992","2010-12-08",9.7775
"993","2010-12-09",9.8125
"994","2010-12-10",9.8675
"995","2010-12-13",9.8375
"996","2010-12-14",9.77
"997","2010-12-15",9.4775
"998","2010-12-16",9.4575
"999","2010-12-17",9.31
"1000","2010-12-20",9.3575
"1001","2010-12-21",9.39
"1002","2010-12-22",9.515
"1003","2010-12-23",9.5525
"1004","2010-12-27",9.5325
"1005","2010-12-28",9.58
"1006","2010-12-29",9.615
"1007","2010-12-30",9.7975
"1008","2010-12-31",9.7675
"1009","2011-01-03",9.7575
"1010","2011-01-04",9.7625
"1011","2011-01-05",9.775
"1012","2011-01-06",9.735
"1013","2011-01-07",9.67
"1014","2011-01-10",9.7275
"1015","2011-01-11",9.75
"1016","2011-01-12",9.7725
"1017","2011-01-13",9.85
"1018","2011-01-14",9.825
"1019","2011-01-18",9.72
"1020","2011-01-19",9.6475
"1021","2011-01-20",9.49
"1022","2011-01-21",9.51
"1023","2011-01-24",9.62
"1024","2011-01-25",9.6175
"1025","2011-01-26",9.7
"1026","2011-01-27",9.6975
"1027","2011-01-28",9.67
"1028","2011-01-31",9.7225
"1029","2011-02-01",9.77
"1030","2011-02-02",9.8825
"1031","2011-02-03",9.785
"1032","2011-02-04",9.7
"1033","2011-02-07",9.6875
"1034","2011-02-08",9.7075
"1035","2011-02-09",9.7475
"1036","2011-02-10",9.72
"1037","2011-02-11",9.755
"1038","2011-02-14",9.9225
"1039","2011-02-15",10.135
"1040","2011-02-16",10.2125
"1041","2011-02-17",10.05
"1042","2011-02-18",10.0375
"1043","2011-02-22",9.8925
"1044","2011-02-23",9.8625
"1045","2011-02-24",9.955
"1046","2011-02-25",10.0075
"1047","2011-02-28",10.0475
"1048","2011-03-01",10.02
"1049","2011-03-02",9.9375
"1050","2011-03-03",9.9475
"1051","2011-03-04",9.94
"1052","2011-03-07",9.89
"1053","2011-03-08",9.8875
"1054","2011-03-09",9.85
"1055","2011-03-10",9.8025
"1056","2011-03-11",9.9275
"1057","2011-03-14",9.8425
"1058","2011-03-15",9.785
"1059","2011-03-16",9.89
"1060","2011-03-17",10.075
"1061","2011-03-18",10.25
"1062","2011-03-21",10.4225
"1063","2011-03-22",10.4975
"1064","2011-03-23",10.7225
"1065","2011-03-24",10.8975
"1066","2011-03-25",10.9625
"1067","2011-03-28",10.875
"1068","2011-03-29",10.8325
"1069","2011-03-30",11.0475
"1070","2011-03-31",11.25
"1071","2011-04-01",11.2375
"1072","2011-04-04",11.1275
"1073","2011-04-05",11.17
"1074","2011-04-06",11.345
"1075","2011-04-07",11.3575
"1076","2011-04-08",11.365
"1077","2011-04-11",11.1925
"1078","2011-04-12",11.15
"1079","2011-04-13",11.2625
"1080","2011-04-14",11.2925
"1081","2011-04-15",11.25
"1082","2011-04-18",11.0875
"1083","2011-04-19",11.1125
"1084","2011-04-20",11.2275
"1085","2011-04-21",11.2575
"1086","2011-04-25",11.25
"1087","2011-04-26",11.4025
"1088","2011-04-27",11.5575
"1089","2011-04-28",11.48
"1090","2011-04-29",11.4925
"1091","2011-05-02",11.3725
"1092","2011-05-03",11.0875
"1093","2011-05-04",10.91
"1094","2011-05-05",10.4175
"1095","2011-05-06",10.71
"1096","2011-05-09",10.57
"1097","2011-05-10",10.5225
"1098","2011-05-11",10.25
"1099","2011-05-12",10.3
"1100","2011-05-13",10.04
"1101","2011-05-16",10.1375
"1102","2011-05-17",9.965
"1103","2011-05-18",10.09
"1104","2011-05-19",10.25
"1105","2011-05-20",10.3325
"1106","2011-05-23",10.1275
"1107","2011-05-24",10.015
"1108","2011-05-25",10.1375
"1109","2011-05-26",10.385
"1110","2011-05-27",10.4325
"1111","2011-05-31",10.535
"1112","2011-06-01",10.5325
"1113","2011-06-02",10.8025
"1114","2011-06-03",10.8
"1115","2011-06-06",10.6525
"1116","2011-06-07",10.5975
"1117","2011-06-08",10.59
"1118","2011-06-09",10.885
"1119","2011-06-10",10.8025
"1120","2011-06-13",10.6475
"1121","2011-06-14",10.6775
"1122","2011-06-15",10.6175
"1123","2011-06-16",11.49
"1124","2011-06-17",11.06
"1125","2011-06-20",11.1875
"1126","2011-06-21",11.52
"1127","2011-06-22",11.4725
"1128","2011-06-23",11.3925
"1129","2011-06-24",10.765
"1130","2011-06-27",10.8875
"1131","2011-06-28",10.9975
"1132","2011-06-29",11.1125
"1133","2011-06-30",11.24
"1134","2011-07-01",11.17
"1135","2011-07-05",11.2475
"1136","2011-07-06",11.2075
"1137","2011-07-07",11.25
"1138","2011-07-08",11.25
"1139","2011-07-11",11.2475
"1140","2011-07-12",11.2275
"1141","2011-07-13",11.195
"1142","2011-07-14",11.02
"1143","2011-07-15",10.94
"1144","2011-07-18",11.0075
"1145","2011-07-19",10.8825
"1146","2011-07-20",10.7675
"1147","2011-07-21",10.5225
"1148","2011-07-22",10.3775
"1149","2011-07-25",10.435
"1150","2011-07-26",10.365
"1151","2011-07-27",10.17
"1152","2011-07-28",10.24
"1153","2011-07-29",10.3325
"1154","2011-08-01",10.3875
"1155","2011-08-02",10.3
"1156","2011-08-03",10.19
"1157","2011-08-04",9.4275
"1158","2011-08-05",9.225
"1159","2011-08-08",8.725
"1160","2011-08-09",9.3775
"1161","2011-08-10",9.505
"1162","2011-08-11",9.74
"1163","2011-08-12",9.4275
"1164","2011-08-15",9.8275
"1165","2011-08-16",9.855
"1166","2011-08-17",10.015
"1167","2011-08-18",9.78
"1168","2011-08-19",9.425
"1169","2011-08-22",9.095
"1170","2011-08-23",9.205
"1171","2011-08-24",9.205
"1172","2011-08-25",9.2075
"1173","2011-08-26",9.36
"1174","2011-08-29",9.635
"1175","2011-08-30",9.675
"1176","2011-08-31",9.56
"1177","2011-09-01",9.56
"1178","2011-09-02",9.4275
"1179","2011-09-06",9.2775
"1180","2011-09-07",9.5
"1181","2011-09-08",9.61
"1182","2011-09-09",9.4925
"1183","2011-09-12",9.4225
"1184","2011-09-13",9.3875
"1185","2011-09-14",9.3975
"1186","2011-09-15",9.5575
"1187","2011-09-16",9.365
"1188","2011-09-19",9.63
"1189","2011-09-20",9.625
"1190","2011-09-21",9.3575
"1191","2011-09-22",9.085
"1192","2011-09-23",9.0225
"1193","2011-09-26",9.13
"1194","2011-09-27",9.1125
"1195","2011-09-28",8.9525
"1196","2011-09-29",8.8375
"1197","2011-09-30",8.695
"1198","2011-10-03",8.2575
"1199","2011-10-04",8.0175
"1200","2011-10-05",8.2475
"1201","2011-10-06",8.685
"1202","2011-10-07",8.56
"1203","2011-10-10",8.7475
"1204","2011-10-11",9.0025
"1205","2011-10-12",8.935
"1206","2011-10-13",8.7375
"1207","2011-10-14",8.9275
"1208","2011-10-17",9.0875
"1209","2011-10-18",9.0975
"1210","2011-10-19",9.09
"1211","2011-10-20",9.0775
"1212","2011-10-21",9.16
"1213","2011-10-24",9.405
"1214","2011-10-25",9.37
"1215","2011-10-26",9.6425
"1216","2011-10-27",9.63
"1217","2011-10-28",9.645
"1218","2011-10-31",9.5625
"1219","2011-11-01",9.2675
"1220","2011-11-02",9.085
"1221","2011-11-03",9.2775
"1222","2011-11-04",9.395
"1223","2011-11-07",9.575
"1224","2011-11-08",9.6725
"1225","2011-11-09",9.26
"1226","2011-11-10",9.4675
"1227","2011-11-11",9.45
"1228","2011-11-14",9.405
"1229","2011-11-15",9.4875
"1230","2011-11-16",9.345
"1231","2011-11-17",9.39
"1232","2011-11-18",9.39
"1233","2011-11-21",9.1225
"1234","2011-11-22",8.905
"1235","2011-11-23",8.715
"1236","2011-11-25",8.74
"1237","2011-11-28",8.76
"1238","2011-11-29",8.66
"1239","2011-11-30",8.8225
"1240","2011-12-01",9.0775
"1241","2011-12-02",9.1075
"1242","2011-12-05",9.4075
"1243","2011-12-06",9.4875
"1244","2011-12-07",9.5125
"1245","2011-12-08",9.4475
"1246","2011-12-09",9.6475
"1247","2011-12-12",9.495
"1248","2011-12-13",9.4425
"1249","2011-12-14",9.295
"1250","2011-12-15",9.585
"1251","2011-12-16",9.71
"1252","2011-12-19",9.8425
"1253","2011-12-20",9.9275
"1254","2011-12-21",9.955
"1255","2011-12-22",9.835
"1256","2011-12-23",9.95
"1257","2011-12-27",10.3
"1258","2011-12-28",10.1275
"1259","2011-12-29",10.2
"1260","2011-12-30",10.145
"1261","2012-01-03",10.135
"1262","2012-01-04",10.25
"1263","2012-01-05",10.215
"1264","2012-01-06",10.225
"1265","2012-01-09",10.145
"1266","2012-01-10",10.125
"1267","2012-01-11",9.985
"1268","2012-01-12",10.17
"1269","2012-01-13",10.305
"1270","2012-01-17",10.375
"1271","2012-01-18",10.58
"1272","2012-01-19",10.5475
"1273","2012-01-20",10.57
"1274","2012-01-23",10.72
"1275","2012-01-24",10.675
"1276","2012-01-25",10.8
"1277","2012-01-26",10.675
"1278","2012-01-27",10.65
"1279","2012-01-30",10.615
"1280","2012-01-31",10.6875
"1281","2012-02-01",10.75
"1282","2012-02-02",10.7575
"1283","2012-02-03",10.635
"1284","2012-02-06",10.5825
"1285","2012-02-07",10.5125
"1286","2012-02-08",10.5
"1287","2012-02-09",10.6225
"1288","2012-02-10",10.45
"1289","2012-02-13",10.6425
"1290","2012-02-14",10.56
"1291","2012-02-15",10.47
"1292","2012-02-16",10.7875
"1293","2012-02-17",10.965
"1294","2012-02-21",10.8675
"1295","2012-02-22",10.77
"1296","2012-02-23",10.8275
"1297","2012-02-24",11.01
"1298","2012-02-27",11.0275
"1299","2012-02-28",10.965
"1300","2012-02-29",10.8725
"1301","2012-03-01",10.76
"1302","2012-03-02",10.69
"1303","2012-03-05",10.635
"1304","2012-03-06",10.4525
"1305","2012-03-07",10.6625
"1306","2012-03-08",10.7375
"1307","2012-03-09",10.755
"1308","2012-03-12",10.5825
"1309","2012-03-13",10.5875
"1310","2012-03-14",10.595
"1311","2012-03-15",10.93
"1312","2012-03-16",10.99
"1313","2012-03-19",11.065
"1314","2012-03-20",10.9125
"1315","2012-03-21",10.81
"1316","2012-03-22",10.69
"1317","2012-03-23",10.62
"1318","2012-03-26",10.33
"1319","2012-03-27",10.2475
"1320","2012-03-28",10.0675
"1321","2012-03-29",10.1225
"1322","2012-03-30",10.075
"1323","2012-04-02",10.3
"1324","2012-04-03",10.38
"1325","2012-04-04",10.145
"1326","2012-04-05",10.21
"1327","2012-04-09",10.0125
"1328","2012-04-10",9.75
"1329","2012-04-11",9.7525
"1330","2012-04-12",9.85
"1331","2012-04-13",9.76
"1332","2012-04-16",9.615
"1333","2012-04-17",9.665
"1334","2012-04-18",9.75
"1335","2012-04-19",9.8975
"1336","2012-04-20",9.975
"1337","2012-04-23",9.955
"1338","2012-04-24",10.02
"1339","2012-04-25",10.025
"1340","2012-04-26",10.04
"1341","2012-04-27",10.02
"1342","2012-04-30",10.49
"1343","2012-05-01",10.6925
"1344","2012-05-02",10.36
"1345","2012-05-03",10.125
"1346","2012-05-04",10.1475
"1347","2012-05-07",10.0425
"1348","2012-05-08",9.975
"1349","2012-05-09",9.9725
"1350","2012-05-10",10.1175
"1351","2012-05-11",10.0875
"1352","2012-05-14",9.8325
"1353","2012-05-15",9.7375
"1354","2012-05-16",9.6975
"1355","2012-05-17",9.61
"1356","2012-05-18",9.1125
"1357","2012-05-21",9.265
"1358","2012-05-22",9.44
"1359","2012-05-23",9.4075
"1360","2012-05-24",9.4475
"1361","2012-05-25",9.4175
"1362","2012-05-29",9.3975
"1363","2012-05-30",9.2375
"1364","2012-05-31",9.0825
"1365","2012-06-01",8.8525
"1366","2012-06-04",8.6
"1367","2012-06-05",8.9925
"1368","2012-06-06",9.2875
"1369","2012-06-07",9.25
"1370","2012-06-08",9.3875
"1371","2012-06-11",9.405
"1372","2012-06-12",9.505
"1373","2012-06-13",9.6225
"1374","2012-06-14",9.6525
"1375","2012-06-15",9.8375
"1376","2012-06-18",9.875
"1377","2012-06-19",9.9825
"1378","2012-06-20",10.0775
"1379","2012-06-21",9.8525
"1380","2012-06-22",9.8025
"1381","2012-06-25",9.6875
"1382","2012-06-26",9.7125
"1383","2012-06-27",9.985
"1384","2012-06-28",9.96
"1385","2012-06-29",10.255
"1386","2012-07-02",10.1775
"1387","2012-07-03",10.23
"1388","2012-07-05",10.1725
"1389","2012-07-06",10.1875
"1390","2012-07-09",10.095
"1391","2012-07-10",10.1275
"1392","2012-07-11",10.0625
"1393","2012-07-12",10.0625
"1394","2012-07-13",10.17
"1395","2012-07-16",10.39
"1396","2012-07-17",10.425
"1397","2012-07-18",10.455
"1398","2012-07-19",10.475
"1399","2012-07-20",10.815
"1400","2012-07-23",10.7125
"1401","2012-07-24",10.565
"1402","2012-07-25",10.34
"1403","2012-07-26",10.4725
"1404","2012-07-27",10.54
"1405","2012-07-30",10.6525
"1406","2012-07-31",10.735
"1407","2012-08-01",10.705
"1408","2012-08-02",10.385
"1409","2012-08-03",10.55
"1410","2012-08-06",10.56
"1411","2012-08-07",10.6075
"1412","2012-08-08",10.5325
"1413","2012-08-09",10.6425
"1414","2012-08-10",10.56
"1415","2012-08-13",10.3925
"1416","2012-08-14",10.355
"1417","2012-08-15",10.4375
"1418","2012-08-16",10.675
"1419","2012-08-17",10.8175
"1420","2012-08-20",10.8225
"1421","2012-08-21",10.7975
"1422","2012-08-22",10.745
"1423","2012-08-23",10.63
"1424","2012-08-24",10.64
"1425","2012-08-27",10.8075
"1426","2012-08-28",10.8275
"1427","2012-08-29",10.96
"1428","2012-08-30",10.9375
"1429","2012-08-31",10.9875
"1430","2012-09-04",11.1375
"1431","2012-09-05",11.12
"1432","2012-09-06",11.25
"1433","2012-09-07",11.25
"1434","2012-09-10",11.2275
"1435","2012-09-11",11.175
"1436","2012-09-12",11.2125
"1437","2012-09-13",11.2575
"1438","2012-09-14",11.295
"1439","2012-09-17",11.255
"1440","2012-09-18",11.37
"1441","2012-09-19",11.4375
"1442","2012-09-20",11.3625
"1443","2012-09-21",11.3025
"1444","2012-09-24",11.24
"1445","2012-09-25",11.2525
"1446","2012-09-26",11.25
"1447","2012-09-27",11.335
"1448","2012-09-28",11.3
"1449","2012-10-01",11.425
"1450","2012-10-02",11.3275
"1451","2012-10-03",11.225
"1452","2012-10-04",11.165
"1453","2012-10-05",11.4375
"1454","2012-10-08",11.395
"1455","2012-10-09",11.4375
"1456","2012-10-10",11.4225
"1457","2012-10-11",11.335
"1458","2012-10-12",11.33
"1459","2012-10-15",11.245
"1460","2012-10-16",11.28
"1461","2012-10-17",11.3275
"1462","2012-10-18",11.2125
"1463","2012-10-19",11.2425
"1464","2012-10-22",11.15
"1465","2012-10-23",11.16
"1466","2012-10-24",11.295
"1467","2012-10-25",11.1725
"1468","2012-10-26",11.0025
"1469","2012-10-31",11.0025
"1470","2012-11-01",11.09
"1471","2012-11-02",11.07
"1472","2012-11-05",11.065
"1473","2012-11-06",11.26
"1474","2012-11-07",11.1875
"1475","2012-11-08",11.2425
"1476","2012-11-09",11.2325
"1477","2012-11-12",11.235
"1478","2012-11-13",11.2825
"1479","2012-11-14",10.8075
"1480","2012-11-15",10.6525
"1481","2012-11-16",10.9575
"1482","2012-11-19",11.12
"1483","2012-11-20",11.0375
"1484","2012-11-21",11.185
"1485","2012-11-23",11.28
"1486","2012-11-26",11.2125
"1487","2012-11-27",11.1525
"1488","2012-11-28",11.3675
"1489","2012-11-29",11.345
"1490","2012-11-30",11.3675
"1491","2012-12-03",11.305
"1492","2012-12-04",11.1425
"1493","2012-12-05",11.3525
"1494","2012-12-06",11.51
"1495","2012-12-07",11.775
"1496","2012-12-10",11.8875
"1497","2012-12-11",11.9475
"1498","2012-12-12",11.8725
"1499","2012-12-13",11.6775
"1500","2012-12-14",11.605
"1501","2012-12-17",11.7625
"1502","2012-12-18",11.7475
"1503","2012-12-19",11.8
"1504","2012-12-20",11.7725
"1505","2012-12-21",11.675
"1506","2012-12-24",11.44
"1507","2012-12-26",11.24
"1508","2012-12-27",11.17
"1509","2012-12-28",11.1
"1510","2012-12-31",11.37
"1511","2013-01-02",11.915
"1512","2013-01-03",11.8725
"1513","2013-01-04",11.875
"1514","2013-01-07",12.01
"1515","2013-01-08",12
"1516","2013-01-09",12.0475
"1517","2013-01-10",12.2775
"1518","2013-01-11",12.2025
"1519","2013-01-14",12.2325
"1520","2013-01-15",12.2825
"1521","2013-01-16",12.185
"1522","2013-01-17",12.255
"1523","2013-01-18",12.2275
"1524","2013-01-22",12.2275
"1525","2013-01-23",12.13
"1526","2013-01-24",12.1225
"1527","2013-01-25",12.2375
"1528","2013-01-28",12.315
"1529","2013-01-29",12.375
"1530","2013-01-30",12.3725
"1531","2013-01-31",12.64
"1532","2013-02-01",12.7425
"1533","2013-02-04",12.61
"1534","2013-02-05",12.525
"1535","2013-02-06",12.335
"1536","2013-02-07",12.2575
"1537","2013-02-08",12.1475
"1538","2013-02-11",12.355
"1539","2013-02-12",12.3575
"1540","2013-02-13",12.57
"1541","2013-02-14",12.4925
"1542","2013-02-15",12.51
"1543","2013-02-19",12.7975
"1544","2013-02-20",12.68
"1545","2013-02-21",12.675
"1546","2013-02-22",12.935
"1547","2013-02-25",12.9025
"1548","2013-02-26",12.79
"1549","2013-02-27",13.1175
"1550","2013-02-28",13.2975
"1551","2013-03-01",13.5125
"1552","2013-03-04",13.8975
"1553","2013-03-05",14.1275
"1554","2013-03-06",14.1
"1555","2013-03-07",14.2875
"1556","2013-03-08",14.4825
"1557","2013-03-11",14.3325
"1558","2013-03-12",14.2225
"1559","2013-03-13",14.0275
"1560","2013-03-14",13.985
"1561","2013-03-15",14.225
"1562","2013-03-18",14.06
"1563","2013-03-19",14.2075
"1564","2013-03-20",14.2775
"1565","2013-03-21",14.4675
"1566","2013-03-22",14.535
"1567","2013-03-25",14.475
"1568","2013-03-26",14.4825
"1569","2013-03-27",14.395
"1570","2013-03-28",14.62
"1571","2013-04-01",14.555
"1572","2013-04-02",14.375
"1573","2013-04-03",14.2075
"1574","2013-04-04",14.3025
"1575","2013-04-05",14.21
"1576","2013-04-08",14.465
"1577","2013-04-09",14.5
"1578","2013-04-10",14.7525
"1579","2013-04-11",15.005
"1580","2013-04-12",14.83
"1581","2013-04-15",14.5325
"1582","2013-04-16",14.73
"1583","2013-04-17",14.555
"1584","2013-04-18",14.58
"1585","2013-04-19",14.8225
"1586","2013-04-22",14.7775
"1587","2013-04-23",14.7125
"1588","2013-04-24",14.725
"1589","2013-04-25",14.7425
"1590","2013-04-26",14.7175
"1591","2013-04-29",14.7925
"1592","2013-04-30",14.67
"1593","2013-05-01",14.705
"1594","2013-05-02",14.4875
"1595","2013-05-03",14.7
"1596","2013-05-06",14.6875
"1597","2013-05-07",14.6975
"1598","2013-05-08",14.8375
"1599","2013-05-09",15.09
"1600","2013-05-10",14.995
"1601","2013-05-13",14.8125
"1602","2013-05-14",14.725
"1603","2013-05-15",14.8275
"1604","2013-05-16",14.6725
"1605","2013-05-17",14.7725
"1606","2013-05-20",14.9075
"1607","2013-05-21",15.225
"1608","2013-05-22",15.0625
"1609","2013-05-23",15.025
"1610","2013-05-24",14.9275
"1611","2013-05-28",15
"1612","2013-05-29",14.8075
"1613","2013-05-30",14.56
"1614","2013-05-31",14.29
"1615","2013-06-03",14.5775
"1616","2013-06-04",14.5375
"1617","2013-06-05",14.3775
"1618","2013-06-06",14.355
"1619","2013-06-07",14.5175
"1620","2013-06-10",14.325
"1621","2013-06-11",14.4125
"1622","2013-06-12",14.4925
"1623","2013-06-13",14.475
"1624","2013-06-14",14.25
"1625","2013-06-17",14.1175
"1626","2013-06-18",14.1675
"1627","2013-06-19",14.065
"1628","2013-06-20",13.5025
"1629","2013-06-21",13.9175
"1630","2013-06-24",14
"1631","2013-06-25",14.49
"1632","2013-06-26",14.76
"1633","2013-06-27",14.94
"1634","2013-06-28",14.955
"1635","2013-07-01",15.2125
"1636","2013-07-02",14.9725
"1637","2013-07-03",14.8575
"1638","2013-07-05",14.98
"1639","2013-07-08",14.9875
"1640","2013-07-09",15.6075
"1641","2013-07-10",16.0425
"1642","2013-07-11",16.2425
"1643","2013-07-12",16.1625
"1644","2013-07-15",15.795
"1645","2013-07-16",15.445
"1646","2013-07-17",15.6875
"1647","2013-07-18",15.5025
"1648","2013-07-19",15.49
"1649","2013-07-22",15.6075
"1650","2013-07-23",15.75
"1651","2013-07-24",15.7975
"1652","2013-07-25",15.685
"1653","2013-07-26",15.96
"1654","2013-07-29",15.91
"1655","2013-07-30",16.120001
"1656","2013-07-31",16.684999
"1657","2013-08-01",16.352501
"1658","2013-08-02",16.227501
"1659","2013-08-05",16.27
"1660","2013-08-06",16.252501
"1661","2013-08-07",16.5525
"1662","2013-08-08",16.557501
"1663","2013-08-09",16.512501
"1664","2013-08-12",16.3225
"1665","2013-08-13",16.3125
"1666","2013-08-14",16.407499
"1667","2013-08-15",16.3025
"1668","2013-08-16",16.3675
"1669","2013-08-19",16.004999
"1670","2013-08-20",16.17
"1671","2013-08-21",16.025
"1672","2013-08-22",15.78
"1673","2013-08-23",15.8525
"1674","2013-08-26",15.7575
"1675","2013-08-27",15.9675
"1676","2013-08-28",15.9425
"1677","2013-08-29",16.102501
"1678","2013-08-30",16.0825
"1679","2013-09-03",16.165001
"1680","2013-09-04",15.9075
"1681","2013-09-05",15.75
"1682","2013-09-06",15.8775
"1683","2013-09-09",16.137501
"1684","2013-09-10",16.01
"1685","2013-09-11",15.81
"1686","2013-09-12",15.7825
"1687","2013-09-13",15.675
"1688","2013-09-16",15.5675
"1689","2013-09-17",15.68
"1690","2013-09-18",15.8675
"1691","2013-09-19",16.0725
"1692","2013-09-20",15.8025
"1693","2013-09-23",15.4425
"1694","2013-09-24",15.67
"1695","2013-09-25",15.795
"1696","2013-09-26",15.9225
"1697","2013-09-27",16.225
"1698","2013-09-30",16.445
"1699","2013-10-01",16.565001
"1700","2013-10-02",16.43
"1701","2013-10-03",16.540001
"1702","2013-10-04",16.627501
"1703","2013-10-07",16.545
"1704","2013-10-08",16.32
"1705","2013-10-09",16.2125
"1706","2013-10-10",16.5275
"1707","2013-10-11",16.6525
"1708","2013-10-14",16.690001
"1709","2013-10-15",16.307501
"1710","2013-10-16",16.465
"1711","2013-10-17",16.525
"1712","2013-10-18",16.530001
"1713","2013-10-21",16.772499
"1714","2013-10-22",17.120001
"1715","2013-10-23",17.092501
"1716","2013-10-24",17.309999
"1717","2013-10-25",17.1425
"1718","2013-10-28",17.0175
"1719","2013-10-29",17.2075
"1720","2013-10-30",17
"1721","2013-10-31",16.897499
"1722","2013-11-01",17.047501
"1723","2013-11-04",17.135
"1724","2013-11-05",17.252501
"1725","2013-11-06",17.2125
"1726","2013-11-07",17.307501
"1727","2013-11-08",17.184999
"1728","2013-11-11",17.525
"1729","2013-11-12",17.577499
"1730","2013-11-13",17.3025
"1731","2013-11-14",17.32
"1732","2013-11-15",17.5275
"1733","2013-11-18",17.57
"1734","2013-11-19",17.34
"1735","2013-11-20",18.32
"1736","2013-11-21",19.182501
"1737","2013-11-22",19.0275
"1738","2013-11-25",19.004999
"1739","2013-11-26",18.8475
"1740","2013-11-27",18.695
"1741","2013-11-29",18.692499
"1742","2013-12-02",18.5075
"1743","2013-12-03",18.432501
"1744","2013-12-04",18.355
"1745","2013-12-05",18.682501
"1746","2013-12-06",18.747499
"1747","2013-12-09",18.700001
"1748","2013-12-10",19.18
"1749","2013-12-11",18.92
"1750","2013-12-12",19.065001
"1751","2013-12-13",19.485001
"1752","2013-12-16",19.555
"1753","2013-12-17",19.577499
"1754","2013-12-18",19.65
"1755","2013-12-19",19.785
"1756","2013-12-20",20.3475
"1757","2013-12-23",20.622499
"1758","2013-12-24",20.52
"1759","2013-12-26",20.512501
"1760","2013-12-27",20.362499
"1761","2013-12-30",20.512501
"1762","2013-12-31",20.434999
"1763","2014-01-02",20.3475
"1764","2014-01-03",20.205
"1765","2014-01-06",19.93
"1766","2014-01-07",19.764999
"1767","2014-01-08",19.622499
"1768","2014-01-09",20.5
"1769","2014-01-10",20.594999
"1770","2014-01-13",20.715
"1771","2014-01-14",21.01
"1772","2014-01-15",21.012501
"1773","2014-01-16",21.16
"1774","2014-01-17",21.025
"1775","2014-01-21",21.057501
"1776","2014-01-22",21.219999
"1777","2014-01-23",21.1975
"1778","2014-01-24",20.9375
"1779","2014-01-27",20.32
"1780","2014-01-28",20.575001
"1781","2014-01-29",20.485001
"1782","2014-01-30",20.635
"1783","2014-01-31",20.860001
"1784","2014-02-03",20.594999
"1785","2014-02-04",20.285
"1786","2014-02-05",19.870001
"1787","2014-02-06",20.125
"1788","2014-02-07",20.58
"1789","2014-02-10",20.705
"1790","2014-02-11",20.594999
"1791","2014-02-12",21.385
"1792","2014-02-13",22.02
"1793","2014-02-14",21.57
"1794","2014-02-18",21.764999
"1795","2014-02-19",21.344999
"1796","2014-02-20",21.264999
"1797","2014-02-21",21.48
"1798","2014-02-24",21.764999
"1799","2014-02-25",21.745001
"1800","2014-02-26",22.01
"1801","2014-02-27",21.924999
"1802","2014-02-28",21.825001
"1803","2014-03-03",22.495001
"1804","2014-03-04",22.584999
"1805","2014-03-05",22.74
"1806","2014-03-06",22.985001
"1807","2014-03-07",22.610001
"1808","2014-03-10",22.27
"1809","2014-03-11",22.549999
"1810","2014-03-12",22.700001
"1811","2014-03-13",22.764999
"1812","2014-03-14",23.195
"1813","2014-03-17",23.135
"1814","2014-03-18",23.184999
"1815","2014-03-19",23.035
"1816","2014-03-20",23.285
"1817","2014-03-21",23.15
"1818","2014-03-24",22.700001
"1819","2014-03-25",23.215
"1820","2014-03-26",23.415001
"1821","2014-03-27",22.9
"1822","2014-03-28",23.355
"1823","2014-03-31",23.375
"1824","2014-04-01",23.809999
"1825","2014-04-02",23.955
"1826","2014-04-03",23.985001
"1827","2014-04-04",23.715
"1828","2014-04-07",23.030001
"1829","2014-04-08",23.190001
"1830","2014-04-09",24.205
"1831","2014-04-10",23.924999
"1832","2014-04-11",23.905001
"1833","2014-04-14",23.905001
"1834","2014-04-15",24.120001
"1835","2014-04-16",24.18
"1836","2014-04-17",24.18
"1837","2014-04-21",24.275
"1838","2014-04-22",24.129999
"1839","2014-04-23",23.870001
"1840","2014-04-24",23.74
"1841","2014-04-25",23.424999
"1842","2014-04-28",23.370001
"1843","2014-04-29",23.48
"1844","2014-04-30",23.295
"1845","2014-05-01",23.4
"1846","2014-05-02",23.395
"1847","2014-05-05",23.379999
"1848","2014-05-06",23.645
"1849","2014-05-07",24.715
"1850","2014-05-08",24.705
"1851","2014-05-09",24.77
"1852","2014-05-12",25.09
"1853","2014-05-13",25.049999
"1854","2014-05-14",25.200001
"1855","2014-05-15",25.07
"1856","2014-05-16",25.540001
"1857","2014-05-19",24.969999
"1858","2014-05-20",24.955
"1859","2014-05-21",25.07
"1860","2014-05-22",25.395
"1861","2014-05-23",25.715
"1862","2014-05-27",25.514999
"1863","2014-05-28",25.549999
"1864","2014-05-29",25.34
"1865","2014-05-30",25.48
"1866","2014-06-02",25.825001
"1867","2014-06-03",25.645
"1868","2014-06-04",26.110001
"1869","2014-06-05",26.809999
"1870","2014-06-06",27.135
