"","date","MFC"
"68","2007-04-11",35.34
"69","2007-04-12",35.619999
"70","2007-04-13",35.380001
"71","2007-04-16",35.529999
"72","2007-04-17",35.66
"73","2007-04-18",36.380001
"74","2007-04-19",36.060001
"75","2007-04-20",36.259998
"76","2007-04-23",35.93
"77","2007-04-24",35.759998
"78","2007-04-25",36.259998
"79","2007-04-26",35.779999
"80","2007-04-27",36.150002
"81","2007-04-30",36.110001
"82","2007-05-01",35.75
"83","2007-05-02",36.419998
"84","2007-05-03",35.860001
"85","2007-05-04",35.759998
"86","2007-05-07",35.84
"87","2007-05-08",35.950001
"88","2007-05-09",35.68
"89","2007-05-10",35.529999
"90","2007-05-11",35.41
"91","2007-05-14",35.43
"92","2007-05-15",35.889999
"93","2007-05-16",36.18
"94","2007-05-17",36.349998
"95","2007-05-18",36.310001
"96","2007-05-21",36.16
"97","2007-05-22",36.34
"98","2007-05-23",36.540001
"99","2007-05-24",36.57
"100","2007-05-25",37.130001
"101","2007-05-29",37.360001
"102","2007-05-30",37.360001
"103","2007-05-31",37.360001
"104","2007-06-01",37.689999
"105","2007-06-04",37.369999
"106","2007-06-05",36.959999
"107","2007-06-06",36.709999
"108","2007-06-07",36.080002
"109","2007-06-08",36.299999
"110","2007-06-11",36.360001
"111","2007-06-12",36.25
"112","2007-06-13",36.77
"113","2007-06-14",36.580002
"114","2007-06-15",36.82
"115","2007-06-18",36.779999
"116","2007-06-19",37.169998
"117","2007-06-20",37.029999
"118","2007-06-21",36.610001
"119","2007-06-22",36.84
"120","2007-06-25",36.860001
"121","2007-06-26",36.720001
"122","2007-06-27",36.57
"123","2007-06-28",37.150002
"124","2007-06-29",37.32
"125","2007-07-02",37.139999
"126","2007-07-03",37.459999
"127","2007-07-05",37.380001
"128","2007-07-06",37.5
"129","2007-07-09",37.48
"130","2007-07-10",37.470001
"131","2007-07-11",37.299999
"132","2007-07-12",38.119999
"133","2007-07-13",38.34
"134","2007-07-16",38.459999
"135","2007-07-17",38.540001
"136","2007-07-18",38.75
"137","2007-07-19",38.75
"138","2007-07-20",38.369999
"139","2007-07-23",38.41
"140","2007-07-24",37.93
"141","2007-07-25",38.43
"142","2007-07-26",37.240002
"143","2007-07-27",36.419998
"144","2007-07-30",36.380001
"145","2007-07-31",36.540001
"146","2007-08-01",36.869999
"147","2007-08-02",37.59
"148","2007-08-03",36.66
"149","2007-08-06",37.439999
"150","2007-08-07",37.610001
"151","2007-08-08",38.779999
"152","2007-08-09",37.810001
"153","2007-08-10",37.91
"154","2007-08-13",37.52
"155","2007-08-14",36.240002
"156","2007-08-15",35.970001
"157","2007-08-16",35.16
"158","2007-08-17",36.540001
"159","2007-08-20",37.310001
"160","2007-08-21",37.57
"161","2007-08-22",37.889999
"162","2007-08-23",38.459999
"163","2007-08-24",38.52
"164","2007-08-27",38.450001
"165","2007-08-28",37.48
"166","2007-08-29",38.470001
"167","2007-08-30",38.380001
"168","2007-08-31",38.849998
"169","2007-09-04",38.959999
"170","2007-09-05",38.709999
"171","2007-09-06",38.650002
"172","2007-09-07",38.279999
"173","2007-09-10",38.23
"174","2007-09-11",38.700001
"175","2007-09-12",38.869999
"176","2007-09-13",38.919998
"177","2007-09-14",39.470001
"178","2007-09-17",39.52
"179","2007-09-18",40.290001
"180","2007-09-19",40.200001
"181","2007-09-20",40.349998
"182","2007-09-21",40.380001
"183","2007-09-24",40.349998
"184","2007-09-25",40.849998
"185","2007-09-26",40.869999
"186","2007-09-27",41.040001
"187","2007-09-28",41.259998
"188","2007-10-01",41.59
"189","2007-10-02",41.490002
"190","2007-10-03",41.25
"191","2007-10-04",41.880001
"192","2007-10-05",42.91
"193","2007-10-08",42.799999
"194","2007-10-09",43.060001
"195","2007-10-10",42.880001
"196","2007-10-11",42.66
"197","2007-10-12",43.220001
"198","2007-10-15",42.639999
"199","2007-10-16",41.959999
"200","2007-10-17",42.650002
"201","2007-10-18",42.939999
"202","2007-10-19",42.450001
"203","2007-10-22",42.290001
"204","2007-10-23",42.970001
"205","2007-10-24",42.549999
"206","2007-10-25",42.720001
"207","2007-10-26",44.07
"208","2007-10-29",44.810001
"209","2007-10-30",45.130001
"210","2007-10-31",46.389999
"211","2007-11-01",44.849998
"212","2007-11-02",46
"213","2007-11-05",45.380001
"214","2007-11-06",45.790001
"215","2007-11-07",43.84
"216","2007-11-08",44.349998
"217","2007-11-09",42.869999
"218","2007-11-12",41.810001
"219","2007-11-13",42.66
"220","2007-11-14",42.16
"221","2007-11-15",40.700001
"222","2007-11-16",40.849998
"223","2007-11-19",40.029999
"224","2007-11-20",40.18
"225","2007-11-21",39.52
"226","2007-11-23",40.060001
"227","2007-11-26",39.490002
"228","2007-11-27",40.560001
"229","2007-11-28",41.77
"230","2007-11-29",41.240002
"231","2007-11-30",41.779999
"232","2007-12-03",41.740002
"233","2007-12-04",40.52
"234","2007-12-05",40.84
"235","2007-12-06",40.98
"236","2007-12-07",41.25
"237","2007-12-10",41.439999
"238","2007-12-11",40.360001
"239","2007-12-12",40.529999
"240","2007-12-13",40.439999
"241","2007-12-14",40.470001
"242","2007-12-17",40.369999
"243","2007-12-18",40.330002
"244","2007-12-19",40.630001
"245","2007-12-20",40.450001
"246","2007-12-21",40.209999
"247","2007-12-24",41.07
"248","2007-12-26",40.66
"249","2007-12-27",40.66
"250","2007-12-28",40.869999
"251","2007-12-31",40.75
"252","2008-01-02",39.860001
"253","2008-01-03",39.669998
"254","2008-01-04",38.939999
"255","2008-01-07",38.66
"256","2008-01-08",38.16
"257","2008-01-09",38.400002
"258","2008-01-10",38.490002
"259","2008-01-11",37.720001
"260","2008-01-14",37.700001
"261","2008-01-15",36.75
"262","2008-01-16",36.5
"263","2008-01-17",35.57
"264","2008-01-18",35.43
"265","2008-01-22",34.799999
"266","2008-01-23",36.310001
"267","2008-01-24",37.119999
"268","2008-01-25",36.700001
"269","2008-01-28",37.209999
"270","2008-01-29",37.259998
"271","2008-01-30",37.52
"272","2008-01-31",37.66
"273","2008-02-01",38.119999
"274","2008-02-04",37.869999
"275","2008-02-05",36.68
"276","2008-02-06",36.27
"277","2008-02-07",36.450001
"278","2008-02-08",36.450001
"279","2008-02-11",36.220001
"280","2008-02-12",37.009998
"281","2008-02-13",37.299999
"282","2008-02-14",37.23
"283","2008-02-15",37.060001
"284","2008-02-19",36.959999
"285","2008-02-20",37.799999
"286","2008-02-21",37.990002
"287","2008-02-22",38.57
"288","2008-02-25",38.790001
"289","2008-02-26",39.810001
"290","2008-02-27",40.02
"291","2008-02-28",40.209999
"292","2008-02-29",38.709999
"293","2008-03-03",37.959999
"294","2008-03-04",37.790001
"295","2008-03-05",38.419998
"296","2008-03-06",37.459999
"297","2008-03-07",37
"298","2008-03-10",35.919998
"299","2008-03-11",36.470001
"300","2008-03-12",36.52
"301","2008-03-13",36.380001
"302","2008-03-14",35.709999
"303","2008-03-17",34.630001
"304","2008-03-18",35.990002
"305","2008-03-19",35.57
"306","2008-03-20",35.5
"307","2008-03-24",36.799999
"308","2008-03-25",37.130001
"309","2008-03-26",36.849998
"310","2008-03-27",37.639999
"311","2008-03-28",37.240002
"312","2008-03-31",37.98
"313","2008-04-01",39.540001
"314","2008-04-02",39.700001
"315","2008-04-03",40.110001
"316","2008-04-04",39.41
"317","2008-04-07",39.150002
"318","2008-04-08",38.900002
"319","2008-04-09",38.02
"320","2008-04-10",38.450001
"321","2008-04-11",37.349998
"322","2008-04-14",37.150002
"323","2008-04-15",36.900002
"324","2008-04-16",37.799999
"325","2008-04-17",37.560001
"326","2008-04-18",38.580002
"327","2008-04-21",38.43
"328","2008-04-22",38.049999
"329","2008-04-23",37.259998
"330","2008-04-24",38.32
"331","2008-04-25",37.959999
"332","2008-04-28",38.779999
"333","2008-04-29",38.630001
"334","2008-04-30",39.16
"335","2008-05-01",39.09
"336","2008-05-02",39.549999
"337","2008-05-05",38.82
"338","2008-05-06",39.169998
"339","2008-05-07",38.610001
"340","2008-05-08",36.400002
"341","2008-05-09",37.130001
"342","2008-05-12",37.540001
"343","2008-05-13",37.860001
"344","2008-05-14",38.02
"345","2008-05-15",39.18
"346","2008-05-16",38.919998
"347","2008-05-19",38.189999
"348","2008-05-20",38.669998
"349","2008-05-21",38.380001
"350","2008-05-22",38.869999
"351","2008-05-23",38.84
"352","2008-05-27",37.880001
"353","2008-05-28",38.700001
"354","2008-05-29",39
"355","2008-05-30",38.669998
"356","2008-06-02",38.459999
"357","2008-06-03",38.07
"358","2008-06-04",37.970001
"359","2008-06-05",38.360001
"360","2008-06-06",37.509998
"361","2008-06-09",37.189999
"362","2008-06-10",37.639999
"363","2008-06-11",37.189999
"364","2008-06-12",36.82
"365","2008-06-13",37.529999
"366","2008-06-16",38.240002
"367","2008-06-17",38.5
"368","2008-06-18",37.939999
"369","2008-06-19",37.689999
"370","2008-06-20",36.669998
"371","2008-06-23",36.130001
"372","2008-06-24",35.75
"373","2008-06-25",36.669998
"374","2008-06-26",35.580002
"375","2008-06-27",35.549999
"376","2008-06-30",34.709999
"377","2008-07-01",34.330002
"378","2008-07-02",34.700001
"379","2008-07-03",34.849998
"380","2008-07-07",34.77
"381","2008-07-08",36.240002
"382","2008-07-09",35.09
"383","2008-07-10",35.330002
"384","2008-07-11",34.799999
"385","2008-07-14",34.16
"386","2008-07-15",33.740002
"387","2008-07-16",35.279999
"388","2008-07-17",36.169998
"389","2008-07-18",36.779999
"390","2008-07-21",36.77
"391","2008-07-22",37.150002
"392","2008-07-23",38.139999
"393","2008-07-24",36.75
"394","2008-07-25",36.880001
"395","2008-07-28",35.880001
"396","2008-07-29",36.93
"397","2008-07-30",37.080002
"398","2008-07-31",36.830002
"399","2008-08-01",35.669998
"400","2008-08-04",35.459999
"401","2008-08-05",36.060001
"402","2008-08-06",35.950001
"403","2008-08-07",34.52
"404","2008-08-08",35.119999
"405","2008-08-11",35.32
"406","2008-08-12",35.490002
"407","2008-08-13",34.98
"408","2008-08-14",35.400002
"409","2008-08-15",35.380001
"410","2008-08-18",34.84
"411","2008-08-19",33.889999
"412","2008-08-20",34.450001
"413","2008-08-21",34.709999
"414","2008-08-22",35.009998
"415","2008-08-25",34.360001
"416","2008-08-26",34.27
"417","2008-08-27",35.150002
"418","2008-08-28",35.740002
"419","2008-08-29",35.790001
"420","2008-09-02",35.349998
"421","2008-09-03",36.049999
"422","2008-09-04",34.98
"423","2008-09-05",34.990002
"424","2008-09-08",35.439999
"425","2008-09-09",34.490002
"426","2008-09-10",35.459999
"427","2008-09-11",35.84
"428","2008-09-12",35.119999
"429","2008-09-15",34.59
"430","2008-09-16",33.5
"431","2008-09-17",31.559999
"432","2008-09-18",33.34
"433","2008-09-19",35.150002
"434","2008-09-22",35.639999
"435","2008-09-23",36.18
"436","2008-09-24",36.419998
"437","2008-09-25",37.389999
"438","2008-09-26",36.990002
"439","2008-09-29",37
"440","2008-09-30",36.689999
"441","2008-10-01",36.66
"442","2008-10-02",34.400002
"443","2008-10-03",34.049999
"444","2008-10-06",32.75
"445","2008-10-07",28.700001
"446","2008-10-08",30.549999
"447","2008-10-09",24.9
"448","2008-10-10",23.34
"449","2008-10-13",25.780001
"450","2008-10-14",26.309999
"451","2008-10-15",24.209999
"452","2008-10-16",23.440001
"453","2008-10-17",23.370001
"454","2008-10-20",24.780001
"455","2008-10-21",22.33
"456","2008-10-22",20.620001
"457","2008-10-23",20.620001
"458","2008-10-24",19.32
"459","2008-10-27",16.549999
"460","2008-10-28",18.4
"461","2008-10-29",20.66
"462","2008-10-30",20.58
"463","2008-10-31",20.09
"464","2008-11-03",22.09
"465","2008-11-04",22.799999
"466","2008-11-05",21.950001
"467","2008-11-06",21.370001
"468","2008-11-07",21.93
"469","2008-11-10",22.309999
"470","2008-11-11",21.450001
"471","2008-11-12",18.57
"472","2008-11-13",19.1
"473","2008-11-14",18.76
"474","2008-11-17",17.219999
"475","2008-11-18",18.190001
"476","2008-11-19",16.549999
"477","2008-11-20",13.75
"478","2008-11-21",14.48
"479","2008-11-24",16.120001
"480","2008-11-25",16.040001
"481","2008-11-26",16.83
"482","2008-11-28",17.18
"483","2008-12-01",16.389999
"484","2008-12-02",15.96
"485","2008-12-03",15.85
"486","2008-12-04",15.34
"487","2008-12-05",16.360001
"488","2008-12-08",16.98
"489","2008-12-09",16.129999
"490","2008-12-10",15.79
"491","2008-12-11",15.28
"492","2008-12-12",16.68
"493","2008-12-15",16.49
"494","2008-12-16",17.639999
"495","2008-12-17",17
"496","2008-12-18",16.82
"497","2008-12-19",16.299999
"498","2008-12-22",16.139999
"499","2008-12-23",16.049999
"500","2008-12-24",15.97
"501","2008-12-26",15.94
"502","2008-12-29",15.98
"503","2008-12-30",16.65
"504","2008-12-31",17.030001
"505","2009-01-02",17.190001
"506","2009-01-05",19.16
"507","2009-01-06",20.450001
"508","2009-01-07",19.059999
"509","2009-01-08",19.879999
"510","2009-01-09",19.309999
"511","2009-01-12",18.700001
"512","2009-01-13",18.83
"513","2009-01-14",17.799999
"514","2009-01-15",18.15
"515","2009-01-16",18.059999
"516","2009-01-20",15.82
"517","2009-01-21",17.15
"518","2009-01-22",15.29
"519","2009-01-23",16.290001
"520","2009-01-26",16.5
"521","2009-01-27",17.43
"522","2009-01-28",18
"523","2009-01-29",16.82
"524","2009-01-30",16.549999
"525","2009-02-02",16.379999
"526","2009-02-03",16.379999
"527","2009-02-04",16.389999
"528","2009-02-05",16.629999
"529","2009-02-06",17.33
"530","2009-02-09",17.549999
"531","2009-02-10",16.09
"532","2009-02-11",15.75
"533","2009-02-12",14.81
"534","2009-02-13",14.15
"535","2009-02-17",12.35
"536","2009-02-18",11.99
"537","2009-02-19",11.54
"538","2009-02-20",10.52
"539","2009-02-23",9.99
"540","2009-02-24",10.86
"541","2009-02-25",10.89
"542","2009-02-26",11.27
"543","2009-02-27",10.15
"544","2009-03-02",8.91
"545","2009-03-03",7.9
"546","2009-03-04",8.53
"547","2009-03-05",7.69
"548","2009-03-06",7.49
"549","2009-03-09",7.13
"550","2009-03-10",8.51
"551","2009-03-11",8.7
"552","2009-03-12",9.94
"553","2009-03-13",10.06
"554","2009-03-16",10.57
"555","2009-03-17",10.91
"556","2009-03-18",11.94
"557","2009-03-19",11.86
"558","2009-03-20",11.27
"559","2009-03-23",13.28
"560","2009-03-24",12.52
"561","2009-03-25",12.18
"562","2009-03-26",12.52
"563","2009-03-27",12.06
"564","2009-03-30",10.7
"565","2009-03-31",11.2
"566","2009-04-01",11.87
"567","2009-04-02",13.42
"568","2009-04-03",13.36
"569","2009-04-06",13.48
"570","2009-04-07",12.92
"571","2009-04-08",13.22
"572","2009-04-09",15.05
"573","2009-04-13",15.53
"574","2009-04-14",15.42
"575","2009-04-15",15.98
"576","2009-04-16",16.52
"577","2009-04-17",17.02
"578","2009-04-20",15.56
"579","2009-04-21",16.040001
"580","2009-04-22",15.78
"581","2009-04-23",16.08
"582","2009-04-24",17.059999
"583","2009-04-27",16.48
"584","2009-04-28",16.059999
"585","2009-04-29",16.700001
"586","2009-04-30",17.1
"587","2009-05-01",17.129999
"588","2009-05-04",18.059999
"589","2009-05-05",18.26
"590","2009-05-06",19.540001
"591","2009-05-07",18.9
"592","2009-05-08",20.74
"593","2009-05-11",19.84
"594","2009-05-12",19.5
"595","2009-05-13",17.969999
"596","2009-05-14",18.48
"597","2009-05-15",18.030001
"598","2009-05-18",19.52
"599","2009-05-19",19.280001
"600","2009-05-20",19.58
"601","2009-05-21",18.860001
"602","2009-05-22",19.299999
"603","2009-05-26",20.59
"604","2009-05-27",20
"605","2009-05-28",20.76
"606","2009-05-29",21.360001
"607","2009-06-01",22.26
"608","2009-06-02",22.4
"609","2009-06-03",21.040001
"610","2009-06-04",21.82
"611","2009-06-05",21.440001
"612","2009-06-08",21.41
"613","2009-06-09",21.59
"614","2009-06-10",21.719999
"615","2009-06-11",22.42
"616","2009-06-12",21.82
"617","2009-06-15",20.83
"618","2009-06-16",20.68
"619","2009-06-17",19.9
"620","2009-06-18",20.35
"621","2009-06-19",20.57
"622","2009-06-22",17.67
"623","2009-06-23",17.59
"624","2009-06-24",18.219999
"625","2009-06-25",18.57
"626","2009-06-26",18.379999
"627","2009-06-29",18.120001
"628","2009-06-30",17.35
"629","2009-07-01",17.77
"630","2009-07-02",17.09
"631","2009-07-06",16.540001
"632","2009-07-07",16.32
"633","2009-07-08",16.49
"634","2009-07-09",16.75
"635","2009-07-10",16.530001
"636","2009-07-13",17.360001
"637","2009-07-14",18
"638","2009-07-15",19.32
"639","2009-07-16",19.57
"640","2009-07-17",19.549999
"641","2009-07-20",20.23
"642","2009-07-21",20.469999
"643","2009-07-22",20.709999
"644","2009-07-23",21.950001
"645","2009-07-24",22.67
"646","2009-07-27",24
"647","2009-07-28",23.93
"648","2009-07-29",23.42
"649","2009-07-30",24.190001
"650","2009-07-31",24.309999
"651","2009-08-03",24.549999
"652","2009-08-04",24.24
"653","2009-08-05",24.26
"654","2009-08-06",20.959999
"655","2009-08-07",20.370001
"656","2009-08-10",20.73
"657","2009-08-11",20.139999
"658","2009-08-12",20.67
"659","2009-08-13",20.75
"660","2009-08-14",20.309999
"661","2009-08-17",19.440001
"662","2009-08-18",19.6
"663","2009-08-19",19.610001
"664","2009-08-20",19.780001
"665","2009-08-21",20.41
"666","2009-08-24",20.780001
"667","2009-08-25",21.299999
"668","2009-08-26",20.91
"669","2009-08-27",20.6
"670","2009-08-28",20.450001
"671","2009-08-31",20.459999
"672","2009-09-01",19.65
"673","2009-09-02",19.120001
"674","2009-09-03",19.18
"675","2009-09-04",19.85
"676","2009-09-08",20.360001
"677","2009-09-09",19.940001
"678","2009-09-10",19.9
"679","2009-09-11",19.91
"680","2009-09-14",20.17
"681","2009-09-15",19.9
"682","2009-09-16",20.35
"683","2009-09-17",20.68
"684","2009-09-18",21.219999
"685","2009-09-21",20.75
"686","2009-09-22",21.51
"687","2009-09-23",21.049999
"688","2009-09-24",20.290001
"689","2009-09-25",19.91
"690","2009-09-28",20.540001
"691","2009-09-29",20.719999
"692","2009-09-30",20.940001
"693","2009-10-01",20.18
"694","2009-10-02",19.950001
"695","2009-10-05",20.4
"696","2009-10-06",21.16
"697","2009-10-07",21.24
"698","2009-10-08",21.59
"699","2009-10-09",21.549999
"700","2009-10-12",21.51
"701","2009-10-13",21.379999
"702","2009-10-14",21.92
"703","2009-10-15",21.49
"704","2009-10-16",21.23
"705","2009-10-19",21.73
"706","2009-10-20",21.27
"707","2009-10-21",20.9
"708","2009-10-22",21.299999
"709","2009-10-23",20.67
"710","2009-10-26",20.120001
"711","2009-10-27",19.540001
"712","2009-10-28",18.57
"713","2009-10-29",19.41
"714","2009-10-30",18.59
"715","2009-11-02",18.709999
"716","2009-11-03",19.040001
"717","2009-11-04",19.23
"718","2009-11-05",18.58
"719","2009-11-06",19.07
"720","2009-11-09",19.870001
"721","2009-11-10",19.75
"722","2009-11-11",20
"723","2009-11-12",19.42
"724","2009-11-13",19.120001
"725","2009-11-16",19.200001
"726","2009-11-17",19.030001
"727","2009-11-18",19.02
"728","2009-11-19",17.809999
"729","2009-11-20",17.700001
"730","2009-11-23",17.780001
"731","2009-11-24",17.530001
"732","2009-11-25",17.76
"733","2009-11-27",17.309999
"734","2009-11-30",17.459999
"735","2009-12-01",17.85
"736","2009-12-02",17.59
"737","2009-12-03",16.91
"738","2009-12-04",17.049999
"739","2009-12-07",17.110001
"740","2009-12-08",16.799999
"741","2009-12-09",16.620001
"742","2009-12-10",17.07
"743","2009-12-11",17.24
"744","2009-12-14",17.530001
"745","2009-12-15",17.629999
"746","2009-12-16",17.6
"747","2009-12-17",17.379999
"748","2009-12-18",17.610001
"749","2009-12-21",17.809999
"750","2009-12-22",18.030001
"751","2009-12-23",18.24
"752","2009-12-24",18.26
"753","2009-12-28",18.16
"754","2009-12-29",18.389999
"755","2009-12-30",18.209999
"756","2009-12-31",18.34
"757","2010-01-04",19.139999
"758","2010-01-05",19.84
"759","2010-01-06",20.33
"760","2010-01-07",20.08
"761","2010-01-08",20.15
"762","2010-01-11",20
"763","2010-01-12",19.68
"764","2010-01-13",19.9
"765","2010-01-14",20.129999
"766","2010-01-15",19.799999
"767","2010-01-19",20
"768","2010-01-20",19.559999
"769","2010-01-21",19.01
"770","2010-01-22",18.51
"771","2010-01-25",18.709999
"772","2010-01-26",18.51
"773","2010-01-27",18.68
"774","2010-01-28",18.6
"775","2010-01-29",18.34
"776","2010-02-01",18.74
"777","2010-02-02",18.93
"778","2010-02-03",18.870001
"779","2010-02-04",18.129999
"780","2010-02-05",17.950001
"781","2010-02-08",17.59
"782","2010-02-09",17.959999
"783","2010-02-10",18.309999
"784","2010-02-11",18.190001
"785","2010-02-12",17.98
"786","2010-02-16",18.34
"787","2010-02-17",18.610001
"788","2010-02-18",18.719999
"789","2010-02-19",18.85
"790","2010-02-22",18.700001
"791","2010-02-23",18.299999
"792","2010-02-24",18.41
"793","2010-02-25",18.219999
"794","2010-02-26",18.299999
"795","2010-03-01",18.58
"796","2010-03-02",18.440001
"797","2010-03-03",18.700001
"798","2010-03-04",19.129999
"799","2010-03-05",19.33
"800","2010-03-08",19.41
"801","2010-03-09",19.65
"802","2010-03-10",19.9
"803","2010-03-11",20.01
"804","2010-03-12",20.030001
"805","2010-03-15",20.139999
"806","2010-03-16",20.379999
"807","2010-03-17",20.51
"808","2010-03-18",20.209999
"809","2010-03-19",19.799999
"810","2010-03-22",19.58
"811","2010-03-23",19.57
"812","2010-03-24",19.51
"813","2010-03-25",19.629999
"814","2010-03-26",19.700001
"815","2010-03-29",19.68
"816","2010-03-30",19.59
"817","2010-03-31",19.690001
"818","2010-04-01",20.049999
"819","2010-04-05",20.389999
"820","2010-04-06",20.27
"821","2010-04-07",20.120001
"822","2010-04-08",19.959999
"823","2010-04-09",20
"824","2010-04-12",19.969999
"825","2010-04-13",19.809999
"826","2010-04-14",19.969999
"827","2010-04-15",19.76
"828","2010-04-16",19.15
"829","2010-04-19",19.299999
"830","2010-04-20",19.629999
"831","2010-04-21",19.639999
"832","2010-04-22",19.379999
"833","2010-04-23",19.209999
"834","2010-04-26",19.219999
"835","2010-04-27",18.610001
"836","2010-04-28",18.219999
"837","2010-04-29",18.52
"838","2010-04-30",17.99
"839","2010-05-03",18.120001
"840","2010-05-04",17.57
"841","2010-05-05",17.200001
"842","2010-05-06",17.27
"843","2010-05-07",17.299999
"844","2010-05-10",18.15
"845","2010-05-11",18.27
"846","2010-05-12",18.620001
"847","2010-05-13",18.280001
"848","2010-05-14",17.65
"849","2010-05-17",17.440001
"850","2010-05-18",17.120001
"851","2010-05-19",16.870001
"852","2010-05-20",15.74
"853","2010-05-21",15.8
"854","2010-05-24",15.82
"855","2010-05-25",15.4
"856","2010-05-26",15.53
"857","2010-05-27",16.860001
"858","2010-05-28",16.690001
"859","2010-06-01",16.65
"860","2010-06-02",17.16
"861","2010-06-03",17.280001
"862","2010-06-04",16.23
"863","2010-06-07",15.97
"864","2010-06-08",16.030001
"865","2010-06-09",15.78
"866","2010-06-10",16.219999
"867","2010-06-11",16.049999
"868","2010-06-14",15.86
"869","2010-06-15",16.389999
"870","2010-06-16",16.459999
"871","2010-06-17",16.24
"872","2010-06-18",16.299999
"873","2010-06-21",16.389999
"874","2010-06-22",16.120001
"875","2010-06-23",15.83
"876","2010-06-24",15.62
"877","2010-06-25",15.81
"878","2010-06-28",15.68
"879","2010-06-29",14.65
"880","2010-06-30",14.58
"881","2010-07-01",14.5
"882","2010-07-02",14.55
"883","2010-07-06",14.71
"884","2010-07-07",14.94
"885","2010-07-08",15.13
"886","2010-07-09",15.31
"887","2010-07-12",15.16
"888","2010-07-13",15.22
"889","2010-07-14",15.02
"890","2010-07-15",15.09
"891","2010-07-16",14.49
"892","2010-07-19",14.02
"893","2010-07-20",14.37
"894","2010-07-21",13.95
"895","2010-07-22",14.68
"896","2010-07-23",14.55
"897","2010-07-26",14.66
"898","2010-07-27",15.22
"899","2010-07-28",15.11
"900","2010-07-29",15.83
"901","2010-07-30",15.91
"902","2010-08-02",16.27
"903","2010-08-03",15.73
"904","2010-08-04",15.76
"905","2010-08-05",13.95
"906","2010-08-06",13.66
"907","2010-08-09",13.91
"908","2010-08-10",13.6
"909","2010-08-11",12.81
"910","2010-08-12",12.29
"911","2010-08-13",12.19
"912","2010-08-16",12.2
"913","2010-08-17",12.3
"914","2010-08-18",12.24
"915","2010-08-19",11.87
"916","2010-08-20",11.77
"917","2010-08-23",11.78
"918","2010-08-24",11.06
"919","2010-08-25",11.09
"920","2010-08-26",11.05
"921","2010-08-27",11.43
"922","2010-08-30",11.25
"923","2010-08-31",11.14
"924","2010-09-01",11.89
"925","2010-09-02",12.21
"926","2010-09-03",12.71
"927","2010-09-07",12.41
"928","2010-09-08",12.32
"929","2010-09-09",12.58
"930","2010-09-10",12.99
"931","2010-09-13",13.25
"932","2010-09-14",13.17
"933","2010-09-15",12.89
"934","2010-09-16",12.85
"935","2010-09-17",12.67
"936","2010-09-20",13.12
"937","2010-09-21",13.09
"938","2010-09-22",12.43
"939","2010-09-23",12.34
"940","2010-09-24",12.78
"941","2010-09-27",12.68
"942","2010-09-28",12.58
"943","2010-09-29",12.54
"944","2010-09-30",12.63
"945","2010-10-01",12.57
"946","2010-10-04",12.48
"947","2010-10-05",12.73
"948","2010-10-06",12.58
"949","2010-10-07",12.38
"950","2010-10-08",12.29
"951","2010-10-11",12.37
"952","2010-10-12",12.32
"953","2010-10-13",12.4
"954","2010-10-14",12.33
"955","2010-10-15",12.28
"956","2010-10-18",12.52
"957","2010-10-19",12.23
"958","2010-10-20",12.71
"959","2010-10-21",12.62
"960","2010-10-22",12.46
"961","2010-10-25",12.58
"962","2010-10-26",12.76
"963","2010-10-27",12.53
"964","2010-10-28",12.72
